ticker,SEM US Equity
2010-02-17,0.3405
2010-02-18,-0.4525
2010-02-19,-5.6818
2010-02-22,-0.1205
2010-02-23,-1.6888
2010-02-24,0.3681
2010-02-25,-1.1002
2010-02-26,1.2361
2010-03-01,0.4884
2010-03-02,2.9162
2010-03-03,2.2432
2010-03-04,-1.2702
2010-03-05,2.4561
2010-03-08,-0.2283
2010-03-09,-4.9199
2010-03-10,-2.1661
2010-03-11,0.492
2010-03-12,-1.224
2010-03-15,-2.4783
2010-03-16,2.7954
2010-03-17,2.9666
2010-03-18,2.0408
2010-03-19,0.0
2010-03-22,2.3529
2010-03-23,0.5747
2010-03-24,-1.0286
2010-03-25,-2.0785
2010-03-26,-2.9481
2010-03-29,1.3366
2010-03-30,1.199
2010-03-31,0.0
2010-04-01,-0.5924
2010-04-05,0.2384
2010-04-06,-0.1189
2010-04-07,-1.3094999999999999
2010-04-08,-0.3619
2010-04-09,-1.2107
2010-04-12,1.2255
2010-04-13,-1.0896
2010-04-14,1.5912
2010-04-15,-0.1205
2010-04-16,1.6888
2010-04-19,-0.949
2010-04-20,3.3533
2010-04-21,0.5794
2010-04-22,0.3456
2010-04-23,2.7555
2010-04-26,-0.4469
2010-04-27,-2.4691
2010-04-28,-1.496
2010-04-29,2.8037
2010-04-30,-1.25
2010-05-03,1.611
2010-05-04,-5.889
2010-05-05,0.6017
2010-05-06,-0.3589
2010-05-07,-0.9604
2010-05-10,2.7879
2010-05-11,2.1226
2010-05-12,3.6952
2010-05-13,-2.4499
2010-05-14,-3.1963
2010-05-17,-4.1274
2010-05-18,-1.107
2010-05-19,2.1144
2010-05-20,-2.4361
2010-05-21,0.8739
2010-05-24,-2.104
2010-05-25,1.6435
2010-05-26,1.8657
2010-05-27,0.1221
2010-05-28,-1.2195
2010-06-01,-3.0864
2010-06-02,1.4013
2010-06-03,-0.8794
2010-06-04,-3.6755
2010-06-07,-1.8420999999999998
2010-06-08,-3.2172
2010-06-09,1.2465
2010-06-10,-3.5568
2010-06-11,1.1348
2010-06-14,7.0126
2010-06-15,0.2621
2010-06-16,-0.915
2010-06-17,-0.5277
2010-06-18,0.9284
2010-06-21,0.3942
2010-06-22,-3.1414
2010-06-23,0.1351
2010-06-24,0.2699
2010-06-25,1.8843
2010-06-28,-2.2457
2010-06-29,-7.973
2010-06-30,-0.4405
2010-07-01,-6.7847
2010-07-02,-0.4747
2010-07-06,-1.9078
2010-07-07,3.2415
2010-07-08,0.6279
2010-07-09,1.5601
2010-07-12,-4.4547
2010-07-13,1.7685
2010-07-14,-0.6319
2010-07-15,0.4769
2010-07-16,-4.1139
2010-07-19,-0.165
2010-07-20,1.6529
2010-07-21,-3.0894
2010-07-22,6.2081
2010-07-23,1.1058
2010-07-26,5.0
2010-07-27,-0.2976
2010-07-28,-4.7761
2010-07-29,2.3511
2010-07-30,0.3063
2010-08-02,3.6641
2010-08-03,-1.3255
2010-08-04,0.4478
2010-08-05,-1.0401
2010-08-06,7.958
2010-08-09,1.669
2010-08-10,-0.2736
2010-08-11,-4.8011
2010-08-12,1.585
2010-08-13,-0.8511
2010-08-16,1.7167
2010-08-17,1.5471
2010-08-18,0.554
2010-08-19,-2.0661
2010-08-20,2.1097
2010-08-23,-0.1377
2010-08-24,0.5517
2010-08-25,3.2922000000000002
2010-08-26,-4.3825
2010-08-27,2.2222
2010-08-30,-2.8533
2010-08-31,0.0
2010-09-01,3.9161
2010-09-02,2.8264
2010-09-03,1.8325
2010-09-07,-1.5424
2010-09-08,-0.5222
2010-09-09,-0.9186
2010-09-10,-1.5894
2010-09-13,0.6729
2010-09-14,4.0107
2010-09-15,0.8997
2010-09-16,-1.4013
2010-09-17,0.3876
2010-09-20,2.3166
2010-09-21,-1.7610000000000001
2010-09-22,-1.6644999999999999
2010-09-23,-2.6042
2010-09-24,3.6096
2010-09-27,-0.7742
2010-09-28,0.7802
2010-09-29,0.129
2010-09-30,-0.7732
2010-10-01,-0.2597
2010-10-04,-4.1667
2010-10-05,1.7663
2010-10-06,-0.1335
2010-10-07,-0.2674
2010-10-08,2.681
2010-10-11,-0.3916
2010-10-12,-1.9659
2010-10-13,0.8021
2010-10-14,-0.2653
2010-10-15,1.0638
2010-10-18,0.9211
2010-10-19,-2.3468
2010-10-20,0.8011
2010-10-21,-0.2649
2010-10-22,-0.2656
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,-0.1332
2010-10-28,-0.5333
2010-10-29,0.2681
2010-11-01,-2.6738
2010-11-02,1.5110000000000001
2010-11-03,-0.6766
2010-11-04,-1.2262
2010-11-05,-10.4828
2010-11-08,-1.3867
2010-11-09,-1.875
2010-11-10,1.5924
2010-11-11,-1.4107
2010-11-12,-1.4308
2010-11-15,0.4839
2010-11-16,-0.9631
2010-11-17,-0.6483
2010-11-18,1.7945
2010-11-19,0.8013
2010-11-22,-8.4261
2010-11-23,1.3889
2010-11-24,3.0822
2010-11-26,1.3289
2010-11-29,1.3115
2010-11-30,0.1618
2010-12-01,0.0
2010-12-02,3.231
2010-12-03,0.939
2010-12-06,-0.155
2010-12-07,-2.4845
2010-12-08,-0.1592
2010-12-09,3.1898
2010-12-10,3.7094
2010-12-13,-2.9806
2010-12-14,3.3794
2010-12-15,2.3774
2010-12-16,2.0319
2010-12-17,0.569
2010-12-20,0.4243
2010-12-21,1.2676
2010-12-22,1.669
2010-12-23,-0.5472
2010-12-27,0.2751
2010-12-28,-0.2743
2010-12-29,0.6878
2010-12-30,0.0
2010-12-31,-0.1366
2011-01-03,-1.3679999999999999
2011-01-04,-2.3578
2011-01-05,0.142
2011-01-06,-0.7092
2011-01-07,2.4286
2011-01-10,2.0921
2011-01-11,-0.5464
2011-01-12,-0.4121
2011-01-13,-0.4138
2011-01-14,0.0
2011-01-18,-0.277
2011-01-19,-2.5
2011-01-20,-1.4245
2011-01-21,1.3006
2011-01-24,0.5706
2011-01-25,-0.1418
2011-01-26,-0.5682
2011-01-27,-0.8571
2011-01-28,-3.4582
2011-01-31,0.597
2011-02-01,3.8576
2011-02-02,-2.5714
2011-02-03,1.9062000000000001
2011-02-04,-1.5827
2011-02-07,-0.5848
2011-02-08,4.8529
2011-02-09,-1.5428
2011-02-10,0.5698
2011-02-11,3.1161
2011-02-14,1.2363
2011-02-15,1.0855
2011-02-16,3.2215
2011-02-17,0.3901
2011-02-18,-1.2953000000000001
2011-02-22,-2.231
2011-02-23,2.0134
2011-02-24,0.3947
2011-02-25,1.0485
2011-02-28,1.1673
2011-03-01,-0.5128
2011-03-02,-1.4175
2011-03-03,0.1307
2011-03-04,-0.5222
2011-03-07,-2.231
2011-03-08,3.4899
2011-03-09,1.4267
2011-03-10,-4.8593
2011-03-11,0.8065
2011-03-14,-0.5333
2011-03-15,0.134
2011-03-16,-0.2677
2011-03-17,1.4765
2011-03-18,1.8519
2011-03-21,1.4285999999999999
2011-03-22,0.3841
2011-03-23,-0.8929
2011-03-24,-0.5148
2011-03-25,1.6818
2011-03-28,0.5089
2011-03-29,0.3797
2011-03-30,0.1261
2011-03-31,1.5112999999999999
2011-04-01,1.1166
2011-04-04,0.2454
2011-04-05,-0.1224
2011-04-06,-0.3676
2011-04-07,-1.968
2011-04-08,1.1292
2011-04-11,-0.1241
2011-04-12,0.8696
2011-04-13,-0.4926
2011-04-14,0.7426
2011-04-15,-0.7371
2011-04-18,-1.6089
2011-04-19,-0.7547
2011-04-20,2.5349
2011-04-21,0.9889
2011-04-25,0.4896
2011-04-26,2.6797
2011-04-27,7.2361
2011-04-28,0.1106
2011-04-29,-1.4365
2011-05-02,-0.8969
2011-05-03,-0.6787
2011-05-04,-2.0501
2011-05-05,0.814
2011-05-06,-0.1153
2011-05-09,-0.1155
2011-05-10,1.8497
2011-05-11,-0.1135
2011-05-12,2.7273
2011-05-13,-0.4425
2011-05-16,-1.0
2011-05-17,2.0202
2011-05-18,1.3201
2011-05-19,0.6515
2011-05-20,0.3236
2011-05-23,-1.8279999999999998
2011-05-24,-0.4381
2011-05-25,1.3201
2011-05-26,0.4343
2011-05-27,0.3243
2011-05-31,2.3707
2011-06-01,-1.6842000000000001
2011-06-02,-1.2848
2011-06-03,-2.1692
2011-06-06,-0.3326
2011-06-07,-0.5562
2011-06-08,1.7896999999999998
2011-06-09,1.2088
2011-06-10,-1.6287
2011-06-13,-0.5519
2011-06-14,1.7758
2011-06-15,-1.8538999999999999
2011-06-16,2.7778
2011-06-17,0.7568
2011-06-20,2.3605
2011-06-21,-0.9434
2011-06-22,-0.3175
2011-06-23,-2.1231
2011-06-24,-2.82
2011-06-27,1.7856999999999998
2011-06-28,-0.3289
2011-06-29,-0.5501
2011-06-30,-1.8805
2011-07-01,1.1274
2011-07-05,-0.7804
2011-07-06,2.0225
2011-07-07,0.4405
2011-07-08,-2.193
2011-07-11,-1.1211
2011-07-12,-0.1134
2011-07-13,-0.5675
2011-07-14,-0.9132
2011-07-15,-0.4608
2011-07-18,-1.8519
2011-07-19,2.7123
2011-07-20,-2.6406
2011-07-21,1.4151
2011-07-22,-0.2326
2011-07-25,-1.6317
2011-07-26,-1.8957000000000002
2011-07-27,-2.7778
2011-07-28,-0.3727
2011-07-29,-2.1197
2011-08-01,-3.3121
2011-08-02,-3.6891
2011-08-03,-2.3256
2011-08-04,-6.4426
2011-08-05,-4.7904
2011-08-08,-11.478
2011-08-09,7.46
2011-08-10,-5.6198
2011-08-11,8.5814
2011-08-12,0.0
2011-08-15,6.4516
2011-08-16,0.4545
2011-08-17,-0.3017
2011-08-18,-5.295
2011-08-19,-1.9169
2011-08-22,-2.7687
2011-08-23,5.6951
2011-08-24,3.1696
2011-08-25,-0.9217
2011-08-26,0.3101
2011-08-29,4.4822
2011-08-30,2.3669000000000002
2011-08-31,4.7688
2011-09-01,-2.6207000000000003
2011-09-02,-3.966
2011-09-06,-0.1475
2011-09-07,4.8744
2011-09-08,-2.6761
2011-09-09,-2.3155
2011-09-12,5.9259
2011-09-13,-1.958
2011-09-14,4.1369
2011-09-15,0.0
2011-09-16,0.274
2011-09-19,-2.0492
2011-09-20,-10.8787
2011-09-21,-2.8169
2011-09-22,0.4831
2011-09-23,-3.3654
2011-09-26,5.3068
2011-09-27,2.5197000000000003
2011-09-28,-0.3072
2011-09-29,7.0878
2011-09-30,-4.0288
2011-10-03,-7.0465
2011-10-04,6.129
2011-10-05,4.8632
2011-10-06,5.2174
2011-10-07,0.4132
2011-10-10,7.1331
2011-10-11,1.6644999999999999
2011-10-12,4.0302
2011-10-13,1.937
2011-10-14,0.1188
2011-10-17,-3.0842
2011-10-18,8.4455
2011-10-19,-2.9345
2011-10-20,1.2791000000000001
2011-10-21,3.9036
2011-10-24,-1.4365
2011-10-25,-3.9238
2011-10-26,-0.9335
2011-10-27,1.8846
2011-10-28,3.6994
2011-10-31,-3.01
2011-11-01,-6.7816
2011-11-02,6.2885
2011-11-03,-0.116
2011-11-04,-2.3229
2011-11-07,2.9727
2011-11-08,0.4619
2011-11-09,-4.8276
2011-11-10,1.5699999999999998
2011-11-11,2.2592
2011-11-14,-2.3256
2011-11-15,-1.0714
2011-11-16,-3.3694
2011-11-17,-2.2416
2011-11-18,1.1465
2011-11-21,-1.3854
2011-11-22,-1.4049
2011-11-23,-1.943
2011-11-25,0.5284
2011-11-28,4.862
2011-11-29,0.3759
2011-11-30,8.2397
2011-12-01,0.346
2011-12-02,-1.3793
2011-12-05,0.9324
2011-12-06,-0.3464
2011-12-07,0.5794
2011-12-08,-4.0323
2011-12-09,2.0408
2011-12-12,-0.1176
2011-12-13,-1.0601
2011-12-14,-0.4762
2011-12-15,2.512
2011-12-16,2.3337
2011-12-19,-1.8244
2011-12-20,3.7166
2011-12-21,0.6719
2011-12-22,-1.0011
2011-12-23,-0.1124
2011-12-27,-0.3375
2011-12-28,-3.9503
2011-12-29,-0.1175
2011-12-30,-0.2353
2012-01-03,2.7123
2012-01-04,-0.1148
2012-01-05,0.2299
2012-01-06,0.344
2012-01-09,-1.8286
2012-01-10,-4.4237
2012-01-11,-0.4872
2012-01-12,-0.612
2012-01-13,-0.1232
2012-01-17,-0.9864
2012-01-18,0.6227
2012-01-19,0.495
2012-01-20,0.2463
2012-01-23,-0.6143
2012-01-24,0.8653
2012-01-25,0.8578
2012-01-26,0.486
2012-01-27,0.1209
2012-01-30,-0.3623
2012-01-31,0.4848
2012-02-01,0.8444
2012-02-02,1.0766
2012-02-03,1.7751000000000001
2012-02-06,-0.9302
2012-02-07,-0.4695
2012-02-08,0.7075
2012-02-09,-0.7026
2012-02-10,-0.9434
2012-02-13,0.2381
2012-02-14,-1.0689
2012-02-15,-4.4418
2012-02-16,0.5025
2012-02-17,-1.375
2012-02-21,-0.8872
2012-02-22,1.9182000000000001
2012-02-23,2.2585
2012-02-24,2.9448
2012-02-27,0.1192
2012-02-28,0.3571
2012-02-29,-0.1186
2012-03-01,-0.2375
2012-03-02,-1.0714
2012-03-05,0.4813
2012-03-06,-2.8743
2012-03-07,0.4932
2012-03-08,4.0491
2012-03-09,3.6557
2012-03-12,-1.7065000000000001
2012-03-13,-0.9259
2012-03-14,-2.3364
2012-03-15,0.0
2012-03-16,-1.0766
2012-03-19,1.2092
2012-03-20,-3.2258
2012-03-21,-1.6049
2012-03-22,0.5019
2012-03-23,2.4969
2012-03-26,1.4616
2012-03-27,-0.4802
2012-03-28,-1.6888
2012-03-29,-0.7362
2012-03-30,-4.9444
2012-04-02,1.8205
2012-04-03,-3.4483
2012-04-04,-2.5132
2012-04-05,-2.578
2012-04-09,0.5571
2012-04-10,-1.5234999999999999
2012-04-11,2.391
2012-04-12,0.9615
2012-04-13,1.7687
2012-04-16,-0.2674
2012-04-17,2.681
2012-04-18,-0.2611
2012-04-19,2.2251
2012-04-20,1.1524
2012-04-23,-2.2785
2012-04-24,1.6839
2012-04-25,12.3567
2012-04-26,-2.3810000000000002
2012-04-27,0.2323
2012-04-30,-0.6952
2012-05-01,1.0502
2012-05-02,0.1155
2012-05-03,-0.8074
2012-05-04,-2.4419
2012-05-07,6.6746
2012-05-08,1.4525000000000001
2012-05-09,-0.6608
2012-05-10,2.3282
2012-05-11,-0.4334
2012-05-14,-1.9586999999999999
2012-05-15,-0.111
2012-05-16,0.6667
2012-05-17,-0.9934
2012-05-18,0.3344
2012-05-21,0.3333
2012-05-22,0.443
2012-05-23,0.6615
2012-05-24,0.1095
2012-05-25,0.1094
2012-05-29,0.9836
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,-1.8397999999999999
2012-06-04,1.6538
2012-06-05,0.1085
2012-06-06,1.1918
2012-06-07,4.6039
2012-06-08,-0.2047
2012-06-11,-2.0513
2012-06-12,-0.8377
2012-06-13,0.0
2012-06-14,2.3231
2012-06-15,-0.6192
2012-06-18,0.4154
2012-06-19,0.6205
2012-06-20,-0.3083
2012-06-21,-2.3711
2012-06-22,2.9567
2012-06-25,0.8205
2012-06-26,0.8138
2012-06-27,0.4036
2012-06-28,0.1005
2012-06-29,1.506
2012-07-02,3.1652
2012-07-03,-0.4794
2012-07-05,3.2755
2012-07-06,-2.2388
2012-07-09,0.6679
2012-07-10,0.1896
2012-07-11,2.8382
2012-07-12,0.184
2012-07-13,-1.3774
2012-07-16,-0.0931
2012-07-17,-1.3048
2012-07-18,5.6657
2012-07-19,2.4129
2012-07-20,-3.9267
2012-07-23,-0.545
2012-07-24,1.5525
2012-07-25,-1.1691
2012-07-26,0.6369
2012-07-27,1.6275
2012-07-30,-1.6904
2012-07-31,-3.6199
2012-08-01,7.5117
2012-08-02,1.4847000000000001
2012-08-03,-1.5491000000000001
2012-08-06,2.7098
2012-08-07,0.766
2012-08-08,15.9628
2012-08-09,-24.3991
2012-08-10,-2.4085
2012-08-13,1.8756
2012-08-14,0.0
2012-08-15,2.4225
2012-08-16,-0.6623
2012-08-17,-0.381
2012-08-20,-0.0956
2012-08-21,-0.3828
2012-08-22,-0.9606
2012-08-23,-0.194
2012-08-24,-2.9154999999999998
2012-08-27,3.1031
2012-08-28,0.9709
2012-08-29,0.1923
2012-08-30,-0.1919
2012-08-31,-0.4808
2012-09-04,-0.2899
2012-09-05,0.4845
2012-09-06,1.0608
2012-09-07,0.6679
2012-09-10,-1.6114000000000002
2012-09-11,1.1561
2012-09-12,0.7619
2012-09-13,1.3233
2012-09-14,1.7724
2012-09-17,0.8249
2012-09-18,1.3636
2012-09-19,-0.9865
2012-09-20,0.1812
2012-09-21,0.3617
2012-09-24,0.7207
2012-09-25,-0.805
2012-09-26,-0.0902
2012-09-27,0.4513
2012-09-28,0.8985
2012-10-01,2.4043
2012-10-02,-1.7391
2012-10-03,-0.354
2012-10-04,0.6217
2012-10-05,0.9709
2012-10-08,-1.3986
2012-10-09,-0.266
2012-10-10,-0.4444
2012-10-11,0.3571
2012-10-12,-0.089
2012-10-15,0.5343
2012-10-16,-0.3543
2012-10-17,1.4222000000000001
2012-10-18,-4.8203
2012-10-19,-3.5911999999999997
2012-10-22,1.7191999999999998
2012-10-23,-2.0657
2012-10-24,2.3969
2012-10-25,2.4345
2012-10-26,-1.7367
2012-10-31,-1.4884
2012-11-01,4.627
2012-11-02,5.1444
2012-11-05,-0.6867
2012-11-06,-2.4201
2012-11-07,-3.0115
2012-11-08,-4.2009
2012-11-09,0.0
2012-11-12,3.7178
2012-11-13,-1.6543999999999999
2012-11-14,-4.2991
2012-11-15,1.4647999999999999
2012-11-16,2.9836
2012-11-19,0.3738
2012-11-20,-0.6518
2012-11-21,2.1556
2012-11-23,0.4587
2012-11-26,0.1826
2012-11-27,0.6381
2012-11-28,0.9058
2012-11-29,2.7828
2012-11-30,-3.5808
2012-12-03,2.8986
2012-12-04,2.1298
2012-12-05,2.4826
2012-12-06,-0.8721
2012-12-07,-1.3685
2012-12-10,0.4955
2012-12-11,0.8876
2012-12-12,1.173
2012-12-13,-4.058
2012-12-14,-0.7049
2012-12-17,1.4199
2012-12-18,-4.9
2012-12-19,-0.1052
2012-12-20,0.8421
2012-12-21,1.0438
2012-12-24,-0.8264
2012-12-26,-0.5208
2012-12-27,-1.1518
2012-12-28,-1.6949
2012-12-31,1.6164
2013-01-02,4.9841
2013-01-03,-0.101
2013-01-04,-0.7078
2013-01-07,0.2037
2013-01-08,-2.0325
2013-01-09,0.6224
2013-01-10,-2.1649
2013-01-11,1.3699
2013-01-14,-1.7671999999999999
2013-01-15,2.6455
2013-01-16,0.2062
2013-01-17,-0.5144
2013-01-18,0.1034
2013-01-22,0.7231
2013-01-23,1.2308
2013-01-24,-5.1672
2013-01-25,3.8462
2013-01-28,0.2058
2013-01-29,-2.0534
2013-01-30,-0.3145
2013-01-31,2.4185
2013-02-01,-0.5133
2013-02-04,-3.4056
2013-02-05,2.3504
2013-02-06,1.0438
2013-02-07,0.9298
2013-02-08,1.8424
2013-02-11,-0.3015
2013-02-12,-1.2097
2013-02-13,-0.102
2013-02-14,0.5107
2013-02-15,1.0163
2013-02-19,-1.2072
2013-02-20,-10.387
2013-02-21,-0.9091
2013-02-22,5.0459
2013-02-25,-0.9825
2013-02-26,-0.7718
2013-02-27,4.0
2013-02-28,-1.2821
2013-03-01,-2.7056
2013-03-04,-0.5562
2013-03-05,1.1186
2013-03-06,-1.5487
2013-03-07,-1.0112
2013-03-08,-1.7026
2013-03-11,-0.1155
2013-03-12,2.7746
2013-03-13,-0.4499
2013-03-14,1.1299
2013-03-15,0.4469
2013-03-18,-3.0033
2013-03-19,-1.7202
2013-03-20,3.0338
2013-03-21,-0.1133
2013-03-22,-1.7006999999999999
2013-03-25,2.8834999999999997
2013-03-26,1.009
2013-03-27,1.1099
2013-03-28,-1.2075
2013-04-01,0.1111
2013-04-02,-0.333
2013-04-03,-0.4454
2013-04-04,0.6711
2013-04-05,-2.7778
2013-04-08,1.0286
2013-04-09,-2.2624
2013-04-10,-0.463
2013-04-11,2.5581
2013-04-12,0.3401
2013-04-15,-5.4237
2013-04-16,1.7921
2013-04-17,-4.3427
2013-04-18,-2.8221
2013-04-19,1.0101
2013-04-22,2.625
2013-04-23,0.8526
2013-04-24,-0.6039
2013-04-25,0.0
2013-04-26,2.7946999999999997
2013-04-29,-3.0733
2013-04-30,0.6098
2013-05-01,-2.303
2013-05-02,3.4739
2013-05-03,-5.7554
2013-05-06,-1.6539000000000001
2013-05-07,4.2691
2013-05-08,2.8536
2013-05-09,-2.4125
2013-05-10,1.6069
2013-05-13,-1.7032
2013-05-14,1.7327
2013-05-15,-0.9732
2013-05-16,2.3342
2013-05-17,-0.486
2013-05-20,-1.5873
2013-05-21,0.0
2013-05-22,-0.4963
2013-05-23,0.1247
2013-05-24,0.7472
2013-05-28,0.8653
2013-05-29,-1.8382
2013-05-30,-1.1236
2013-05-31,-0.2525
2013-06-03,-1.2658
2013-06-04,1.9231
2013-06-05,-0.8805
2013-06-06,0.2538
2013-06-07,-0.1266
2013-06-10,0.3802
2013-06-11,1.5152
2013-06-12,1.2438
2013-06-13,1.2285
2013-06-14,-0.4854
2013-06-17,1.2195
2013-06-18,-0.4819
2013-06-19,-3.0266
2013-06-20,-2.2472
2013-06-21,1.788
2013-06-24,0.7528
2013-06-25,0.4981
2013-06-26,1.1152
2013-06-27,1.5931
2013-06-28,-1.0856
2013-07-01,0.122
2013-07-02,-0.8526
2013-07-03,-2.457
2013-07-05,-1.2594
2013-07-08,2.2959
2013-07-09,1.1222
2013-07-10,1.3564
2013-07-11,0.7299
2013-07-12,-0.2415
2013-07-15,-0.7264
2013-07-16,4.0244
2013-07-17,-1.524
2013-07-18,6.0714
2013-07-19,1.0101
2013-07-22,0.0
2013-07-23,-0.1111
2013-07-24,-0.4449
2013-07-25,0.5587
2013-07-26,-0.4444
2013-07-29,0.0
2013-07-30,-1.3393
2013-07-31,1.4706000000000001
2013-08-01,0.0
2013-08-02,-0.1115
2013-08-05,0.4464
2013-08-06,-1.0
2013-08-07,-0.2245
2013-08-08,-0.6749
2013-08-09,1.9253
2013-08-12,0.0
2013-08-13,-3.8889
2013-08-14,1.1561
2013-08-15,-3.4286
2013-08-16,2.4852
2013-08-19,-1.0514000000000001
2013-08-20,1.1806
2013-08-21,0.3501
2013-08-22,-1.9767000000000001
2013-08-23,0.5931
2013-08-26,0.4717
2013-08-27,-0.2347
2013-08-28,0.9412
2013-08-29,0.8159
2013-08-30,-2.0809
2013-09-03,0.0
2013-09-04,-3.1877
2013-09-05,-0.8537
2013-09-06,2.091
2013-09-09,1.0843
2013-09-10,-1.3111
2013-09-11,-0.6039
2013-09-12,-0.6075
2013-09-13,0.7335
2013-09-16,0.1214
2013-09-17,-0.6061
2013-09-18,0.2439
2013-09-19,0.2433
2013-09-20,-1.335
2013-09-23,0.615
2013-09-24,-0.1222
2013-09-25,-2.3256
2013-09-26,0.7519
2013-09-27,-0.1244
2013-09-30,0.4981
2013-10-01,1.8587
2013-10-02,-0.1217
2013-10-03,0.0
2013-10-04,0.2436
2013-10-07,0.243
2013-10-08,2.0606
2013-10-09,1.3064
2013-10-10,1.7585
2013-10-11,1.7281
2013-10-14,0.1133
2013-10-15,-0.2262
2013-10-16,-1.1338
2013-10-17,2.867
2013-10-18,-0.1115
2013-10-21,0.0
2013-10-22,-0.1116
2013-10-23,-0.4469
2013-10-24,-1.2346
2013-10-25,-0.5682
2013-10-28,0.5714
2013-10-29,-1.0227
2013-10-30,-2.411
2013-10-31,-0.2353
2013-11-01,1.4151
2013-11-04,1.1628
2013-11-05,-3.2184
2013-11-06,-0.5938
2013-11-07,0.1195
2013-11-08,1.3285
2013-11-11,0.2384
2013-11-12,0.0
2013-11-13,1.9024999999999999
2013-11-14,0.1167
2013-11-15,0.2331
2013-11-18,0.0
2013-11-19,-0.9302
2013-11-20,0.2347
2013-11-21,0.3513
2013-11-22,0.1167
2013-11-25,0.2331
2013-11-26,0.1163
2013-11-27,-0.4646
2013-11-29,1.0502
2013-12-02,-1.8476
2013-12-03,0.2353
2013-12-04,0.7042
2013-12-05,-0.8159
2013-12-06,1.1751
2013-12-09,0.3484
2013-12-10,2.5463
2013-12-11,18.0587
2013-12-12,-6.2141
2013-12-13,-0.8155
2013-12-16,2.9805
2013-12-17,-0.2994
2013-12-18,3.8038
2013-12-19,0.675
2013-12-20,5.4597999999999995
2013-12-23,0.9991
2013-12-24,0.0
2013-12-26,2.518
2013-12-27,2.4561
2013-12-30,0.0856
2013-12-31,-0.6843
2014-01-02,-3.1869
2014-01-03,-0.9786
2014-01-06,-1.4376
2014-01-07,1.0939
2014-01-08,1.5329000000000002
2014-01-09,1.2433
2014-01-10,-7.3684
2014-01-13,5.0189
2014-01-14,1.9838
2014-01-15,0.6189
2014-01-16,0.8787
2014-01-17,-0.3484
2014-01-21,-2.535
2014-01-22,0.0
2014-01-23,-0.5381
2014-01-24,0.0902
2014-01-27,-1.4414
2014-01-28,-0.3656
2014-01-29,0.4587
2014-01-30,0.3653
2014-01-31,-1.7288000000000001
2014-02-03,-3.2407
2014-02-04,-0.0957
2014-02-05,-2.2031
2014-02-06,1.0774
2014-02-07,-0.4845
2014-02-10,4.0896
2014-02-11,2.2451
2014-02-12,-2.0128
2014-02-13,0.1867
2014-02-14,-0.3728
2014-02-18,3.6483
2014-02-19,0.722
2014-02-20,-0.9857
2014-02-21,2.6244
2014-02-24,-2.2046
