ticker,PLSE US Equity
2016-10-13,-10.5096
2016-10-14,0.5338
2016-10-17,0.885
2016-10-18,1.0351
2016-10-19,-2.7609
2016-10-20,3.75
2016-10-21,0.0
2016-10-24,0.3873
2016-10-25,2.7004
2016-10-26,-2.669
2016-10-27,2.0561
2016-10-28,2.521
2016-10-31,0.3279
2016-11-01,-4.902
2016-11-02,0.1718
2016-11-03,1.5436999999999999
2016-11-04,-2.027
2016-11-07,0.6897
2016-11-08,-0.8562
2016-11-09,1.2284
2016-11-10,0.8531
2016-11-11,1.6726999999999999
2016-11-14,-1.3311
2016-11-15,1.3491
2016-11-16,-1.0004
2016-11-17,0.5063
2016-11-18,-0.1672
2016-11-21,-1.005
2016-11-22,-0.1692
2016-11-23,0.0
2016-11-25,6.7797
2016-11-28,0.7937
2016-11-29,-0.7874
2016-11-30,-2.6984
2016-12-01,0.3263
2016-12-02,-0.6504
2016-12-05,-1.964
2016-12-06,-2.1703
2016-12-07,-3.5836
2016-12-08,0.0
2016-12-09,0.531
2016-12-12,-8.2746
2016-12-13,4.2226
2016-12-14,-1.105
2016-12-15,-1.6760000000000002
2016-12-16,3.0303
2016-12-19,0.9191
2016-12-20,0.5464
2016-12-21,8.6957
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,1.6667
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,6.5574
2017-01-03,-0.1538
2017-01-04,-3.3898
2017-01-05,1.2759
2017-01-06,0.0
2017-01-09,-0.6299
2017-01-10,0.6339
2017-01-11,-0.0787
2017-01-12,0.0788
2017-01-13,0.315
2017-01-17,-2.0408
2017-01-18,1.2821
2017-01-19,-0.9494
2017-01-20,-1.3738000000000001
2017-01-23,-2.0084
2017-01-24,-1.4824
2017-01-25,2.5114
2017-01-26,-0.3273
2017-01-27,2.9557
2017-01-30,-0.638
2017-01-31,5.1364
2017-02-01,3.0534
2017-02-02,1.037
2017-02-03,1.3195999999999999
2017-02-06,0.4323
2017-02-07,-3.8906
2017-02-08,7.4983
2017-02-09,5.2999
2017-02-10,23.8411
2017-02-13,26.631
2017-02-14,2.2804
2017-02-15,-2.9727
2017-02-16,4.2553
2017-02-17,12.2449
2017-02-21,0.5818
2017-02-22,4.7722
2017-02-23,4.0718
2017-02-24,-3.2493
2017-02-27,-0.1371
2017-02-28,-7.7557
2017-03-01,1.1905000000000001
2017-03-02,7.7941
2017-03-03,1.5007000000000001
2017-03-06,1.4785
2017-03-07,-0.1325
2017-03-08,3.382
2017-03-09,5.4522
2017-03-10,10.7664
2017-03-13,13.2894
2017-03-14,1.7934999999999999
2017-03-15,4.5238
2017-03-16,13.1663
2017-03-17,-1.409
2017-03-20,-5.9616
2017-03-21,6.8172
2017-03-22,3.374
2017-03-23,1.8089
2017-03-24,17.1881
2017-03-27,9.822
2017-03-28,0.3902
2017-03-29,-2.2123
2017-03-30,-17.3953
2017-03-31,-24.4634
2017-04-03,-4.8506
2017-04-04,-5.9216999999999995
2017-04-05,-3.6125
2017-04-06,13.6854
2017-04-07,0.2997
2017-04-10,7.3207
2017-04-11,10.8585
2017-04-12,-12.1808
2017-04-13,10.8675
2017-04-17,10.0602
2017-04-18,-1.7578
2017-04-19,1.8688
2017-04-20,-0.7806
2017-04-21,-6.4123
2017-04-24,4.6238
2017-04-25,0.3214
2017-04-26,-2.1225
2017-04-27,0.1227
2017-04-28,-1.4303
2017-05-01,-2.073
2017-05-02,1.4818
2017-05-03,7.8431
2017-05-04,-3.8685
2017-05-05,-5.8753
2017-05-08,-1.3681
2017-05-09,-4.4647
2017-05-10,-4.8094
2017-05-11,3.9561
2017-05-12,20.4035
2017-05-15,-2.2848
2017-05-16,5.7677
2017-05-17,2.4687
2017-05-18,1.1865999999999999
2017-05-19,-6.5387
2017-05-22,3.5361000000000002
2017-05-23,3.7091
2017-05-24,3.5057
2017-05-25,6.8765
2017-05-26,-3.073
2017-05-30,-7.0013
2017-05-31,1.5270000000000001
2017-06-01,8.4295
2017-06-02,4.1613
2017-06-05,-6.5344999999999995
2017-06-06,1.0934
2017-06-07,1.5733000000000001
2017-06-08,0.4195
2017-06-09,-2.0244
2017-06-12,-1.7055
2017-06-13,10.1435
2017-06-14,0.2726
2017-06-15,1.3595
2017-06-16,3.8748
2017-06-19,7.891
2017-06-20,-5.5319
2017-06-21,-2.2241
2017-06-22,-4.9813
2017-06-23,0.697
2017-06-26,3.8218
2017-06-27,-7.5942
2017-06-28,4.8306000000000004
2017-06-29,5.0569
2017-06-30,-1.6520000000000001
2017-07-03,-11.5841
2017-07-05,-2.5549
2017-07-06,7.5966000000000005
2017-07-07,4.9047
2017-07-10,-3.1864
2017-07-11,-3.7835
2017-07-12,0.2558
2017-07-13,-2.5829
2017-07-14,-0.0655
2017-07-17,0.7206
2017-07-18,-4.5527999999999995
2017-07-19,0.2385
2017-07-20,-5.5744
2017-07-21,4.7516
2017-07-24,1.8557000000000001
2017-07-25,-6.3765
2017-07-26,-2.6667
2017-07-27,-7.3306000000000004
2017-07-28,-9.988
2017-07-31,-13.7594
2017-08-01,22.9542
2017-08-02,6.0276
2017-08-03,-6.1192
2017-08-04,2.3548999999999998
2017-08-07,2.5883000000000003
2017-08-08,-4.6856
2017-08-09,0.9244
2017-08-10,-11.3239
2017-08-11,5.1643
2017-08-14,2.5
2017-08-15,-3.1794000000000002
2017-08-16,-0.6298
2017-08-17,-3.2594
2017-08-18,3.0884
2017-08-21,4.2215
2017-08-22,-3.2666
2017-08-23,-1.9361000000000002
2017-08-24,-2.8007
2017-08-25,-4.582
2017-08-28,2.3266999999999998
2017-08-29,-1.6933
2017-08-30,-1.624
2017-08-31,0.2001
2017-09-01,-0.1498
2017-09-05,-0.75
2017-09-06,-2.7204
2017-09-07,3.6250999999999998
2017-09-08,-2.1989
2017-09-11,-21.0015
2017-09-12,-10.8021
2017-09-13,-25.598300000000002
2017-09-14,45.9064
2017-09-15,5.0768
2017-09-18,-7.6923
2017-09-19,3.3058
2017-09-20,7.5333
2017-09-21,0.806
2017-09-22,-7.6261
2017-09-25,24.4341
2017-09-26,-9.2028
2017-09-27,5.2445
2017-09-28,7.5588
2017-09-29,-3.1234
2017-10-02,1.0747
2017-10-03,1.1164
2017-10-04,-0.9989
2017-10-05,2.2836
2017-10-06,-1.8692
2017-10-09,-0.1058
2017-10-10,3.7606
2017-10-11,4.6452
2017-10-12,6.5854
2017-10-13,11.8535
2017-10-16,-6.4239
2017-10-17,-4.941
2017-10-18,3.4039
2017-10-19,5.2491
2017-10-20,-0.4227
2017-10-23,1.3582
2017-10-24,0.0
2017-10-25,-3.727
2017-10-26,2.7838000000000003
2017-10-27,4.2742
2017-10-30,-3.6932
2017-10-31,2.0228
2017-11-01,-4.2544
2017-11-02,-0.4314
2017-11-03,1.9497
2017-11-06,9.2223
2017-11-07,-1.9455
2017-11-08,11.2302
2017-11-09,5.7082
2017-11-10,2.3625
2017-11-13,-10.4847
2017-11-14,1.0681
2017-11-15,-0.8017
2017-11-16,-4.5555
2017-11-17,-4.2725
2017-11-20,4.3024000000000004
2017-11-21,0.5397
2017-11-22,-2.339
2017-11-24,0.5497
2017-11-27,-8.1218
2017-11-28,-11.4322
2017-11-29,14.5873
2017-11-30,-9.5896
2017-12-01,6.0213
2017-12-04,-3.8007999999999997
2017-12-05,4.0418
2017-12-06,-3.0991
2017-12-07,3.0631
2017-12-08,1.3549
2017-12-11,3.191
2017-12-12,0.2089
2017-12-13,0.1251
2017-12-14,3.7484
2017-12-15,-0.5219
2017-12-18,-1.8967
2017-12-19,-3.332
2017-12-20,-0.8511
2017-12-21,-0.9442
2017-12-22,1.5165
2017-12-26,2.9449
2017-12-27,-0.6633
2017-12-28,0.8347
2017-12-29,-2.3179
2018-01-02,-3.0085
2018-01-03,0.7427
2018-01-04,-0.954
2018-01-05,4.3783
2018-01-08,0.755
2018-01-09,2.7893
2018-01-10,-1.9036
2018-01-11,-4.294
2018-01-12,-0.4745
2018-01-16,0.8236
2018-01-17,2.1496
2018-01-18,-5.766
2018-01-19,4.6449
2018-01-22,-4.9509
2018-01-23,1.6165
2018-01-24,-0.4419
2018-01-25,-0.2663
2018-01-26,-2.1362
2018-01-29,-6.3665
2018-01-30,-0.34
2018-01-31,-1.1696
2018-02-01,-6.5089
2018-02-02,4.2194
2018-02-05,-7.2874
2018-02-06,5.786
2018-02-07,-2.1156
2018-02-08,-3.6372999999999998
2018-02-09,-0.2188
2018-02-12,-1.3158
2018-02-13,-2.6111
2018-02-14,2.2818
2018-02-15,5.8561
2018-02-16,-0.843
2018-02-20,-0.5845
2018-02-21,-0.9086
2018-02-22,-1.5642
2018-02-23,1.3699
2018-02-26,-0.0541
2018-02-27,0.5408
2018-02-28,-0.4841
2018-03-01,-2.2702999999999998
2018-03-02,-1.7699
2018-03-05,0.2815
2018-03-06,-1.4599
2018-03-07,1.0826
2018-03-08,-1.2965
2018-03-09,-0.8567
2018-03-12,-4.2051
2018-03-13,0.3608
2018-03-14,-2.2768
2018-03-15,-11.0362
2018-03-16,4.2729
2018-03-19,-4.0317
2018-03-20,3.5124
2018-03-21,-1.7299
2018-03-22,-4.13
2018-03-23,-7.9802
2018-03-26,3.7606
2018-03-27,-2.9586
2018-03-28,-3.4299
2018-03-29,6.7877
2018-04-02,3.7694
2018-04-03,4.9858
2018-04-04,5.2917
2018-04-05,23.3892
2018-04-06,-7.1018
2018-04-09,-6.2395
2018-04-10,9.1127
2018-04-11,-3.3516
2018-04-12,3.3542
2018-04-13,10.5611
2018-04-16,-3.7313
2018-04-17,-0.7752
2018-04-18,1.9271
2018-04-19,-3.3725
2018-04-20,-2.8026999999999997
2018-04-23,-3.6997
2018-04-24,-2.0904
2018-04-25,-9.348
2018-04-26,10.2482
2018-04-27,1.8476
2018-04-30,-0.2834
2018-05-01,2.0466
2018-05-02,3.3426
2018-05-03,-1.8329
2018-05-04,4.3932
2018-05-07,6.6807
2018-05-08,-1.4793
2018-05-09,-13.4134
2018-05-10,-6.1272
2018-05-11,-6.4655000000000005
2018-05-14,-3.6208
2018-05-15,5.5328
2018-05-16,8.7379
2018-05-17,-5.0595
2018-05-18,-4.5768
2018-05-21,-0.1971
2018-05-22,-0.4608
2018-05-23,0.9921
2018-05-24,1.2443
2018-05-25,2.7814
2018-05-29,-0.3147
2018-05-30,1.0101
2018-05-31,-1.3125
2018-06-01,1.9633
2018-06-04,5.5901
2018-06-05,4.2353
2018-06-06,-1.5237
2018-06-07,1.8338
2018-06-08,0.8441
2018-06-11,-2.567
2018-06-12,-0.1145
2018-06-13,-1.7202
2018-06-14,-2.3337
2018-06-15,-2.0311
2018-06-18,-0.8537
2018-06-19,0.1845
2018-06-20,2.5169
2018-06-21,-1.976
2018-06-22,0.9163
2018-06-25,-6.9007
2018-06-26,0.1951
2018-06-27,-1.6223
2018-06-28,-1.2533
2018-06-29,1.1356
2018-07-02,5.6143
2018-07-03,2.8768000000000002
2018-07-05,-5.7751
2018-07-06,-0.6452
2018-07-09,-2.6623
2018-07-10,-5.07
2018-07-11,3.6543
2018-07-12,4.5424
2018-07-13,-3.9558999999999997
2018-07-16,-2.6334
2018-07-17,-4.8544
2018-07-18,0.2915
2018-07-19,1.4535
2018-07-20,1.8625
2018-07-23,-2.5316
2018-07-24,1.5152
2018-07-25,-1.6347
2018-07-26,2.3121
2018-07-27,-0.6356
2018-07-30,-2.2743
2018-07-31,-2.8364000000000003
2018-08-01,2.021
2018-08-02,-3.8885
2018-08-03,-2.0611
2018-08-06,3.1955999999999998
2018-08-07,1.7372
2018-08-08,8.7602
2018-08-09,1.1604
2018-08-10,1.417
2018-08-13,-0.8649
2018-08-14,-2.4161
2018-08-15,0.0
2018-08-16,4.3329
2018-08-17,-1.4502
2018-08-20,-10.0334
2018-08-21,2.8996
2018-08-22,3.685
2018-08-23,-0.9756
2018-08-24,-2.2519
2018-08-27,-1.9438
2018-08-28,3.4508
2018-08-29,-0.071
2018-08-30,1.6335
2018-08-31,0.3494
2018-09-04,-2.2284
2018-09-05,-1.7094
2018-09-06,-0.4348
2018-09-07,-4.4396
2018-09-10,0.0
2018-09-11,-0.9139
2018-09-12,8.6088
2018-09-13,-3.1139
2018-09-14,3.3601
2018-09-17,3.1095
2018-09-18,-1.0966
2018-09-19,-1.3860000000000001
2018-09-20,0.9838
2018-09-21,-3.6186
2018-09-24,2.2383
2018-09-25,-1.1299
2018-09-26,3.2857
2018-09-27,-2.0055
2018-09-28,0.1411
2018-10-01,0.3524
2018-10-02,0.7022
2018-10-03,-0.8368
2018-10-04,-4.3601
2018-10-05,-3.9706
2018-10-08,-1.6844999999999999
2018-10-09,-5.296
2018-10-10,-3.6184
2018-10-11,-4.7782
2018-10-12,-4.0323
2018-10-15,2.7077
2018-10-16,3.9091
2018-10-17,-5.4243
2018-10-18,-3.7927999999999997
2018-10-19,-6.9231
2018-10-22,-4.2355
2018-10-23,3.1284
2018-10-24,-5.0209
2018-10-25,17.6211
2018-10-26,1.8727
2018-10-29,-4.0441
2018-10-30,13.0268
2018-10-31,8.5593
2018-11-01,6.5574
2018-11-02,1.4652
2018-11-05,-3.9711
2018-11-06,5.1128
2018-11-07,-4.6495
2018-11-08,3.1508
2018-11-09,-9.0182
2018-11-12,4.7162
2018-11-13,0.6107
2018-11-14,-6.8285
2018-11-15,7.0033
2018-11-16,-3.1035
2018-11-19,5.4589
2018-11-20,-4.6512
2018-11-21,0.6294
2018-11-23,-0.6646
2018-11-26,0.669
2018-11-27,-3.2838
2018-11-28,3.0719
2018-11-29,-3.9215999999999998
2018-11-30,2.3673
2018-12-03,3.0303
2018-12-04,-4.1022
2018-12-06,0.565
2018-12-07,3.5313
2018-12-10,-4.8062000000000005
2018-12-11,2.6873
2018-12-12,-0.3172
2018-12-13,-1.1138
2018-12-14,-3.9421
2018-12-17,-4.6064
2018-12-18,-0.7902
2018-12-19,-6.0177
2018-12-20,-6.4030000000000005
2018-12-21,0.7042
2018-12-24,8.5914
2018-12-26,6.2557
2018-12-27,3.8095
2018-12-28,-5.0042
2018-12-31,0.6146
2019-01-02,8.725999999999999
2019-01-03,-4.0931
2019-01-04,4.1841
2019-01-07,6.1847
2019-01-08,-2.9501
2019-01-09,-2.5721
2019-01-10,-3.2800000000000002
2019-01-11,1.9024
2019-01-14,-2.6786
2019-01-15,-2.5021
2019-01-16,3.2506
2019-01-17,-0.7457
2019-01-18,2.1703
2019-01-22,-3.7582
2019-01-23,3.3106999999999998
2019-01-24,0.6574
2019-01-25,3.6734999999999998
2019-01-28,-4.252
2019-01-29,-0.4112
2019-01-30,6.6061
2019-01-31,3.4857
2019-02-01,5.1647
2019-02-04,9.4662
2019-02-05,-1.6905000000000001
2019-02-06,2.5132
2019-02-07,-2.5161
2019-02-08,6.6843
2019-02-11,7.5682
2019-02-12,-0.519
2019-02-13,0.2899
2019-02-14,4.7977
2019-02-15,-0.2206
2019-02-19,-9.2869
2019-02-20,1.7671999999999999
2019-02-21,4.6707
2019-02-22,4.2906
2019-02-25,-0.9325
2019-02-26,2.3810000000000002
2019-02-27,-3.9481
2019-02-28,0.3941
2019-03-01,8.0763
2019-03-04,-6.3311
2019-03-05,-4.5983
2019-03-06,-2.3229
2019-03-07,-2.497
2019-03-08,3.3537
2019-03-11,9.0265
2019-03-12,-0.8658
2019-03-13,-3.0022
2019-03-14,-2.1947
2019-03-15,4.2578
2019-03-18,0.7174
2019-03-19,3.1781
2019-03-20,0.3186
2019-03-21,2.9116
2019-03-22,-7.5617
2019-03-25,1.2799
2019-03-26,-1.1538
2019-03-27,-2.5014
2019-03-28,0.6271
2019-03-29,-0.3399
2019-04-01,-3.0699
2019-04-02,-2.5806
2019-04-03,-0.4214
2019-04-04,0.2418
2019-04-05,2.7141
2019-04-08,1.8203
2019-04-09,-3.4025
2019-04-10,-2.0896
2019-04-11,-3.2927
2019-04-12,-1.6393
2019-04-15,2.6923
2019-04-16,0.437
2019-04-17,-3.294
2019-04-18,0.1285
2019-04-22,-0.6418
2019-04-23,6.0078
2019-04-24,2.9859999999999998
2019-04-25,-2.9586
2019-04-26,0.3659
2019-04-29,2.6124
2019-04-30,-5.151
2019-05-01,-28.839
2019-05-02,0.614
2019-05-03,14.6469
2019-05-06,-2.5095
2019-05-07,-3.8222
2019-05-08,4.1363
2019-05-09,-1.7134
2019-05-10,0.6339
2019-05-13,-3.9370000000000003
2019-05-14,2.7869
2019-05-15,1.0367
2019-05-16,2.8414
2019-05-17,-4.3745
2019-05-20,0.0
2019-05-21,4.2536
2019-05-22,-4.465
2019-05-23,-5.3989
2019-05-24,5.2811
2019-05-28,-2.0227
2019-05-29,-2.5599
2019-05-30,4.8305
2019-05-31,-3.557
2019-06-03,-3.5205
2019-06-04,-3.4752
2019-06-05,1.4401
2019-06-06,-1.1535
2019-06-07,0.1795
2019-06-10,15.233
2019-06-11,-6.4541
2019-06-12,2.66
2019-06-13,1.6194
2019-06-14,-1.6733
2019-06-17,0.6483
2019-06-18,-1.9324
2019-06-19,0.6568
2019-06-20,-0.6525
2019-06-21,-2.6273
2019-06-24,1.5177
2019-06-25,7.4751
2019-06-26,1.0046
2019-06-27,0.2295
2019-06-28,0.7634
2019-07-01,-2.0455
2019-07-02,1.0054
2019-07-03,1.3783
2019-07-05,-1.284
2019-07-08,-0.2295
2019-07-09,-1.9172
2019-07-10,-1.0164
2019-07-11,-0.6319
2019-07-12,-0.6359
2019-07-15,-1.04
2019-07-16,-0.2425
2019-07-17,2.107
2019-07-18,0.7143
2019-07-19,-2.3641
2019-07-22,0.565
2019-07-23,-1.1236
2019-07-24,5.276
2019-07-25,-2.0046
2019-07-26,3.8552
2019-07-29,-2.5758
2019-07-30,4.1991
2019-07-31,-2.5373
2019-08-01,-3.2159
2019-08-02,-1.0285
2019-08-05,-6.235
2019-08-06,-1.5345
2019-08-07,-4.5022
2019-08-08,4.5331
2019-08-09,-6.765
2019-08-12,-0.186
2019-08-13,7.5489
2019-08-14,-4.5927
2019-08-15,2.4523
2019-08-16,-3.0142
2019-08-19,3.3821
2019-08-20,0.0
2019-08-21,-1.3263
2019-08-22,7.5269
2019-08-23,-6.25
2019-08-26,2.6667
2019-08-27,-3.5498
2019-08-28,2.6032
2019-08-29,3.4121
2019-08-30,1.4382
2019-09-03,0.0
2019-09-04,0.3336
2019-09-05,4.2394
2019-09-06,2.1531000000000002
2019-09-09,2.42
2019-09-10,7.5457
2019-09-11,-0.7087
2019-09-12,3.3547000000000002
2019-09-13,0.0691
2019-09-16,11.6632
2019-09-17,0.4944
2019-09-18,-0.3075
2019-09-19,0.3085
2019-09-20,1.6604999999999999
2019-09-23,4.8397
2019-09-24,-2.9429
2019-09-25,-4.3995
2019-09-26,-4.2289
2019-09-27,1.4935
2019-09-30,-1.2156
2019-10-01,-8.3549
2019-10-02,1.3428
2019-10-03,1.6736
2019-10-04,-0.1372
2019-10-07,-0.9615
2019-10-08,-1.0402
2019-10-09,-0.4905
2019-10-10,1.0563
2019-10-11,1.4634
2019-10-14,-6.5247
2019-10-15,3.6738
2019-10-16,-0.7796
2019-10-17,4.0714
2019-10-18,3.5003
2019-10-21,4.1114
2019-10-22,1.7197
2019-10-23,-3.757
2019-10-24,-2.2772
2019-10-25,-0.466
2019-10-28,-3.5452
2019-10-29,-3.19
2019-10-30,-1.4327
2019-10-31,2.3256
2019-11-01,2.4858000000000002
2019-11-04,0.9702
2019-11-05,1.304
2019-11-06,1.0163
2019-11-07,-4.0241
2019-11-08,0.559
2019-11-11,-0.6254
2019-11-12,1.3287
2019-11-13,-1.7943
2019-11-14,-1.6162999999999998
2019-11-15,0.6429
2019-11-18,-1.0646
2019-11-19,0.9326
2019-11-20,-4.9041
2019-11-21,3.1390000000000002
2019-11-22,-0.8696
2019-11-25,0.4386
2019-11-26,3.6390000000000002
2019-11-27,1.4045
2019-11-29,0.554
2019-12-02,-1.7218
2019-12-03,-1.5417
2019-12-04,-0.9964
2019-12-05,1.0784
2019-12-06,4.1963
2019-12-09,-0.7509
2019-12-10,0.3439
2019-12-11,2.4674
2019-12-12,3.1438
2019-12-13,-4.0208
2019-12-16,-3.9189
2019-12-17,-1.7581
2019-12-18,-5.2971
2019-12-19,-4.9131
2019-12-20,4.7695
2019-12-23,1.0622
2019-12-24,2.8529
2019-12-26,0.292
2019-12-27,-0.5822
2019-12-30,-3.5139
2019-12-31,1.7450999999999999
2020-01-02,9.3214
2020-01-03,-3.7517
2020-01-06,2.6223
2020-01-07,2.1409
2020-01-08,1.9607999999999999
2020-01-09,-0.4642
2020-01-10,1.2658
2020-01-13,-0.8553
2020-01-14,-6.7021
2020-01-15,1.4936
2020-01-16,-0.5606
2020-01-17,-0.7047
2020-01-21,-0.9226
2020-01-22,2.149
2020-01-23,0.2104
2020-01-24,-0.4899
2020-01-27,0.7736
2020-01-28,-2.2331
2020-01-29,2.7837
2020-01-30,1.3194
2020-01-31,-4.0439
2020-02-03,-0.6429
2020-02-04,-0.5032
2020-02-05,1.5896
2020-02-06,-2.9161
2020-02-07,0.5128
2020-02-10,0.0729
2020-02-11,0.1457
2020-02-12,-0.9455
2020-02-13,-10.5727
2020-02-14,-29.803
2020-02-18,-5.0292
2020-02-19,-5.1724
2020-02-20,-1.1688
2020-02-21,-7.753
2020-02-24,0.4274
2020-02-25,-2.695
2020-02-26,-0.2915
2020-02-27,-3.6550000000000002
2020-02-28,3.9454000000000002
2020-03-02,1.4599
2020-03-03,-4.0288
2020-03-04,8.6957
2020-03-05,3.3103
2020-03-06,3.3378
2020-03-09,-6.8475
2020-03-10,-1.387
2020-03-11,-10.5485
2020-03-12,-4.4025
2020-03-13,-5.0987
2020-03-16,-9.3588
2020-03-17,33.652
2020-03-18,-10.3004
2020-03-19,0.319
2020-03-20,-3.4976
2020-03-23,-4.9423
2020-03-24,9.1854
2020-03-25,-2.6984
2020-03-26,3.752
2020-03-27,5.0314
2020-03-30,0.8982
2020-03-31,6.2315
2020-04-01,-12.9888
2020-04-02,0.6421
2020-04-03,4.6251999999999995
2020-04-06,10.5183
2020-04-07,-4.9655000000000005
2020-04-08,-0.2903
2020-04-09,1.6012
2020-04-13,-3.0086
2020-04-14,5.9084
2020-04-15,-7.8103
2020-04-16,-3.177
2020-04-17,7.6562
2020-04-20,-5.225
2020-04-21,0.6126
2020-04-22,5.0228
2020-04-23,1.5941999999999998
2020-04-24,13.1241
2020-04-27,21.0593
2020-04-28,6.5625
2020-04-29,1.8573
2020-04-30,7.7735
2020-05-01,-23.4194
2020-05-04,-6.0465
2020-05-05,5.8168
2020-05-06,5.1462
2020-05-07,0.0
2020-05-08,22.5806
2020-05-11,6.5336
2020-05-12,11.4991
2020-05-13,-5.1045
2020-05-14,0.2185
2020-05-15,-5.5386
2020-05-18,-1.5697
2020-05-19,-5.1595
2020-05-20,1.4837
2020-05-21,-2.5341
2020-05-22,0.2
2020-05-26,-2.6946
2020-05-27,1.3333
2020-05-28,-3.8462
2020-05-29,-4.3158
2020-06-01,-2.5303
2020-06-02,-1.1287
2020-06-03,2.0548
2020-06-04,-4.0268
2020-06-05,0.3497
2020-06-08,6.1556
2020-06-09,-7.9869
2020-06-10,-4.6373
2020-06-11,0.3741
2020-06-12,3.354
2020-06-15,4.4471
2020-06-16,9.4361
2020-06-17,1.5773000000000001
2020-06-18,10.8696
2020-06-19,-2.4276
2020-06-22,2.7751
2020-06-23,-0.3724
2020-06-24,-6.5421
2020-06-25,0.4
2020-06-26,5.7769
2020-06-29,-0.0942
2020-06-30,-1.4138
2020-07-01,-2.2945
2020-07-02,2.7397
2020-07-06,-1.3333
2020-07-07,-1.3514
2020-07-08,1.8591
2020-07-09,-1.0567
2020-07-10,1.165
2020-07-13,-5.5662
2020-07-14,1.1179000000000001
2020-07-15,5.4271
2020-07-16,3.6225
2020-07-17,4.9678
2020-07-20,2.5416
2020-07-21,1.1966
2020-07-22,-3.4628
2020-07-23,-3.2371
2020-07-24,-0.6329
2020-07-27,-1.6379000000000001
2020-07-28,-0.185
2020-07-29,0.9268
2020-07-30,-3.214
2020-07-31,-2.7514
