ticker,NRLB US Equity
2008-06-06,-1.2821
2008-06-10,1.2987
2008-07-15,-7.6923
2008-07-22,-16.6667
2008-07-23,-11.6667
2008-07-25,12.2642
2008-07-28,0.8403
2008-08-11,-17.6667
2008-08-12,-24.0891
2008-08-13,12.0
2008-08-14,-4.7619
2008-08-15,-12.5
2008-08-18,12.5714
2008-09-08,7.868
2008-09-11,23.5294
2008-09-19,-23.8095
2008-09-26,1.25
2008-10-01,-7.4074
2008-10-02,0.0
2008-10-03,13.3333
2008-10-10,0.0
2008-10-14,0.0
2008-11-05,0.0
2008-11-13,-29.1765
2008-11-14,-25.2492
2008-11-17,33.3333
2008-11-18,65.6667
2008-11-20,0.0
2008-12-17,-9.9576
2008-12-19,-29.4118
2009-01-02,41.6667
2009-01-12,-35.0588
2009-01-21,0.0
2009-02-13,-9.4203
2009-02-26,-20.0
2009-03-03,5.0
2009-03-17,19.0476
2009-04-02,-32.0
2009-04-29,47.0588
2009-05-12,40.0
2009-05-19,12.857099999999999
2009-05-27,39.2405
2009-06-05,18.0
2009-06-08,0.1541
2009-06-23,-30.7692
2009-06-25,11.1111
2009-08-12,0.0
2009-08-17,-45.0
2009-09-11,63.6364
2009-09-14,-27.7778
2009-09-16,7.6923
2009-11-04,2.8571
2009-11-19,23.6111
2009-11-23,12.3596
2009-11-25,20.0
2009-12-24,-41.6667
2009-12-30,1.4285999999999999
2010-03-08,15.493
2010-03-11,9.7561
2010-03-15,-21.1111
2010-04-20,1.4085
2010-04-30,0.0
2010-05-10,0.0
2010-05-28,0.0
2010-06-09,-30.5556
2010-06-11,0.0
2010-06-16,2.0
2010-06-24,-1.9607999999999999
2010-09-08,0.0
2010-10-27,-40.0
2010-11-10,33.3333
2010-11-11,12.5
2010-11-12,0.0
2010-11-16,0.0
2010-11-19,-9.3333
2010-12-21,7.8431
2010-12-29,0.0
2011-01-03,-15.4545
2011-01-10,8.6022
2011-02-08,0.0
2011-02-11,0.495
2011-02-22,-0.9852
2011-03-08,-0.4975
2011-03-30,-31.5
2011-03-31,-16.0584
2011-04-01,0.0
2011-04-14,34.7826
2011-04-18,9.6774
2011-04-26,0.0
2011-04-28,-32.3529
2011-05-06,8.6957
2011-05-19,0.0
2011-06-07,-8.0
2011-06-08,0.8696
2011-06-10,-0.8621
2011-06-14,-7.8261
2011-06-16,0.0
2011-06-29,0.0
2011-07-06,-0.9434
2011-07-26,0.9524
2011-07-27,-24.5283
2011-08-15,-12.5
2011-08-16,2.8571
2011-08-17,40.2778
2011-08-24,-39.604
2011-08-30,0.0
2011-10-18,-80.3279
2011-11-04,650.0
2011-11-07,-55.5556
2011-11-09,-37.5
2011-11-15,220.0
2011-11-16,-68.75
2011-11-21,12.0
2011-11-23,0.0
2011-12-01,257.1429
2011-12-02,-70.0
2011-12-05,0.0
2011-12-09,216.6667
2011-12-12,-52.6316
2011-12-16,122.2222
2011-12-19,-65.0
2012-01-31,2.8571
2012-02-01,66.6667
2012-02-03,-40.0
2012-02-13,0.0
2012-02-23,5.5556
2012-03-19,0.0
2012-03-28,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-24,0.0
2012-04-30,0.0
2012-05-08,0.0
2012-05-14,-21.0526
2012-06-15,-16.6667
2012-06-19,104.0
2012-06-20,-49.0196
2012-07-06,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-08-22,0.0
2012-09-04,15.3846
2012-09-11,33.3333
2012-09-21,-25.0
2012-10-02,33.3333
2012-10-17,0.0
2012-10-19,0.0
2012-10-31,0.0
2012-11-02,0.0
2012-12-03,-12.5
2012-12-07,14.2857
2012-12-21,0.0
2013-01-03,0.0
2013-01-04,12.5
2013-01-24,-38.0
2013-01-29,61.2903
2013-01-30,11.1111
2013-02-05,-10.0
2013-02-07,22.2222
2013-02-12,45.4545
2013-02-20,0.0
2013-02-25,6.25
2013-03-01,0.0
2013-03-04,0.0
2013-03-06,0.0
2013-03-08,5.8824
2013-03-21,-11.1111
2013-05-14,-18.75
2013-05-16,0.0
2013-06-04,-21.5385
2013-06-11,66.6667
2013-06-13,35.2941
2013-06-14,0.0
2013-06-17,-9.5652
2013-06-21,0.0
2013-07-11,29.8077
2013-08-06,-22.2222
2013-08-30,42.8571
2013-09-04,26.6667
2013-09-24,-7.8947
2013-09-26,0.5714
2013-09-27,-26.1364
2013-09-30,19.2308
2013-10-09,5.8065
2013-10-18,-5.4878
2013-10-23,-6.4516
2013-10-24,2.069
2013-11-04,-4.0541
2013-11-12,-6.338
2013-11-15,-2.2556
2013-11-26,-15.3846
2013-12-02,5.4545
2013-12-09,-0.8621
2013-12-30,4.3478
2014-01-02,-4.1667
2014-01-10,0.0
2014-01-16,8.6957
2014-01-24,-8.0
2014-02-13,0.0
2014-02-14,13.0435
2014-02-26,-10.7692
2014-03-11,0.0
2014-03-14,0.0
2014-03-27,0.0
2014-04-07,0.0
2014-04-10,12.069
2014-04-29,6.9231
2014-05-02,-23.741
2014-05-22,0.0
2014-06-05,0.0
2014-06-13,0.0
2014-07-15,0.0
2014-07-24,0.0
2014-07-29,0.0
2014-08-05,0.0
2014-08-08,3.7736
2014-08-13,-3.625
2014-08-22,-0.9551
2014-09-12,2.8571
2014-09-15,-5.5556
2014-09-29,-6.8627
2014-09-30,-5.2632
2014-10-06,0.0
2014-10-27,0.0
2014-10-31,10.0
2014-11-07,16.1616
2014-11-10,4.3478
2014-11-18,23.3229
2014-11-24,-12.1547
2014-12-04,2.3077
2014-12-12,0.0
2015-01-06,-21.0526
2015-01-13,4.7619
2015-01-14,0.0
2015-02-02,11.818200000000001
2015-02-06,1.626
2015-02-09,0.0
2015-03-02,-16.0
2015-05-28,-3.8095
2015-06-17,-4.9505
2015-06-18,0.0
2015-06-19,25.0
2015-06-24,-20.0
2015-06-29,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-17,0.0
2015-07-31,0.0
2015-08-24,0.0
2015-09-02,0.0
2015-09-18,-1.0417
2015-09-22,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-10-21,-9.473700000000001
2015-10-29,0.0
2015-11-06,0.0
2015-11-17,0.0
2015-11-19,1.1628
2015-11-24,0.0
2015-12-01,-1.1494
2015-12-03,-1.1628
2015-12-04,0.0
2015-12-09,-3.5294
2015-12-14,-4.878
2015-12-15,-8.9744
2015-12-17,1.4085
2015-12-30,5.5556
2015-12-31,0.0
2016-01-05,-6.5789
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,-1.4085
2016-01-12,-7.1429
2016-01-14,0.0
2016-01-15,-1.5385
2016-01-19,0.0
2016-01-20,0.0
2016-01-22,9.375
2016-01-25,-8.5714
2016-01-26,0.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,-6.25
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,3.3333
2016-02-10,-6.4516
2016-02-11,-1.7241
2016-02-17,5.2632
2016-02-19,0.0
2016-02-22,-6.6667
2016-02-23,0.0
2016-02-24,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,16.0714
2016-03-09,-1.5385
2016-03-10,23.4375
2016-03-11,-22.7848
2016-03-14,6.5574
2016-03-15,-7.6923
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,13.3333
2016-03-21,-4.4118
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,-7.6923
2016-04-13,0.0
2016-04-14,8.3333
2016-04-18,-7.6923
2016-04-19,0.0
2016-04-20,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,-6.6667
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-27,-1.7856999999999998
2016-06-01,1.8182
2016-06-02,0.0
2016-06-03,10.7143
2016-06-06,-3.2258
2016-06-07,0.0
2016-06-09,11.6667
2016-06-13,-10.4478
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-28,0.0
2016-06-30,8.3333
2016-07-05,1.0288
2016-07-06,-1.0184
2016-07-07,3.0769
2016-07-08,-8.9552
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.1639
2016-07-18,-0.1637
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,8.1967
2016-07-25,-7.5758
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-11,3.2787
2016-08-12,9.5238
2016-08-15,0.0
2016-08-22,1.4493
2016-08-26,0.0
2016-08-29,12.857099999999999
2016-09-09,1.2658
2016-09-14,-2.5
2016-09-16,26.9231
2016-09-19,-2.0202
2016-10-17,2.0619
2016-10-21,0.0
2016-10-28,-2.0202
2016-10-31,2.0619
2016-11-18,1.0101
2016-11-21,0.0
2016-11-25,10.0
2016-11-28,0.0
2016-12-06,-18.1818
2016-12-07,0.0
2016-12-09,11.1111
2016-12-22,-10.0
2016-12-23,0.0
2016-12-28,12.2222
2017-01-05,-0.9901
2017-01-12,10.0
2017-01-24,4.9091000000000005
2017-02-07,3.9861
2017-02-09,-16.6667
2017-02-10,20.75
2017-03-30,-8.9027
2017-03-31,9.0909
2017-04-03,-1.9167
2017-04-05,1.9541
2017-04-06,45.8333
2017-04-17,-25.7143
2017-04-18,15.3846
2017-04-20,0.0
2017-05-03,30.0
2017-05-18,-10.2564
2017-06-09,20.0
2017-06-13,0.0
2017-06-15,1.9048
2017-06-16,2.8037
2017-06-21,0.0
2017-07-07,2.2727
2017-07-19,0.0
2017-07-21,0.0
2017-07-26,3.1911
2017-07-28,-1.6582
2017-08-08,-1.4584
2017-08-10,-11.1111
2017-08-16,0.0
2017-08-30,-8.995
2017-09-18,-5.4997
2017-09-25,-6.3953
2017-10-11,-5.5901
2017-10-16,-27.6316
2017-10-19,11.8636
2017-11-20,-6.5421
2017-11-21,43.4783
2017-11-27,-3.0303
2017-12-22,9.375
2017-12-26,-12.0
2017-12-28,-10.3896
2018-01-04,-8.6957
2018-01-09,34.9206
2018-01-10,2.9412000000000003
2018-01-12,-2.8571
2018-01-25,-17.5294
2018-01-26,28.388
2018-02-01,-19.4444
2018-02-28,3.4483
2018-03-07,0.0
2018-04-16,6.6667
2018-04-23,-5.625
2018-04-30,2.7815
2018-05-01,-0.1289
2018-06-04,6.5161
2018-06-18,21.1387
2018-06-20,5.0
2018-07-18,7.1429
2018-08-31,-11.1111
2018-09-06,0.0
2018-10-25,0.0
2018-12-14,-5.0
2018-12-21,0.0
2019-01-23,-2.6316
2019-03-01,8.1081
2019-05-28,-5.0
2019-05-29,-5.2632
2019-06-04,5.5556
2019-06-05,5.2632
2019-06-06,0.0
2019-07-02,-2.5
2019-08-28,2.5641
2020-01-17,5.0
2020-01-22,7.1429
2020-01-27,11.1111
2020-02-20,10.0
2020-03-09,-9.0909
2020-03-12,-20.0
2020-03-18,-1.5
2020-03-19,-8.6294
2020-03-23,-1.2222
2020-03-24,1.2373
2020-04-13,2.7778
2020-04-15,0.0
2020-04-27,-2.7027
2020-05-06,-2.7778
2020-05-11,-2.8571
2020-05-12,1.4706000000000001
2020-05-15,15.942
2020-05-18,0.0
2020-05-19,-5.0
2020-07-10,-7.3684
2020-07-15,5.1136
2020-07-16,3.7838000000000003
2020-07-31,0.0
