ticker,AMC US Equity
2014-05-12,2.2233
2014-05-13,0.2314
2014-05-14,-1.0619
2014-05-15,0.14
2014-05-16,-0.8854
2014-05-19,3.2439999999999998
2014-05-20,0.0
2014-05-21,0.5464
2014-05-22,1.404
2014-05-23,0.8039
2014-05-27,2.7913
2014-05-28,-0.8621
2014-05-29,-1.5652
2014-05-30,0.1325
2014-06-02,-0.2647
2014-06-03,-0.2211
2014-06-04,0.8422
2014-06-05,1.7738
2014-06-06,4.5752
2014-06-09,0.75
2014-06-10,0.0414
2014-06-11,-0.2894
2014-06-12,-0.2902
2014-06-13,0.7069
2014-06-16,0.2477
2014-06-17,-1.5239
2014-06-18,2.0494
2014-06-19,1.0246
2014-06-20,-0.1623
2014-06-23,-1.7879
2014-06-24,0.2896
2014-06-25,0.8251
2014-06-26,0.4092
2014-06-27,0.2852
2014-06-30,1.0565
2014-07-01,-1.6084
2014-07-02,1.1443
2014-07-03,-0.4848
2014-07-07,-2.2737
2014-07-08,-1.9942
2014-07-09,0.2543
2014-07-10,-1.3108
2014-07-11,-0.2571
2014-07-14,-0.945
2014-07-15,-2.9922
2014-07-16,-0.3576
2014-07-17,0.7627
2014-07-18,0.3117
2014-07-21,0.5326
2014-07-22,0.8389
2014-07-23,-1.0508
2014-07-24,0.0
2014-07-25,1.8142
2014-07-28,0.3042
2014-07-29,-2.1664
2014-07-30,-0.31
2014-07-31,0.5775
2014-08-01,1.5901
2014-08-04,1.5652
2014-08-05,-0.8562
2014-08-06,2.0725
2014-08-07,-0.3807
2014-08-08,-0.8068
2014-08-11,0.3425
2014-08-12,-0.8532
2014-08-13,-0.6454
2014-08-14,-1.5158
2014-08-15,1.5831
2014-08-18,1.4285999999999999
2014-08-19,0.5548
2014-08-20,0.0424
2014-08-21,-0.9334
2014-08-22,0.5996
2014-08-25,0.3406
2014-08-26,0.1697
2014-08-27,0.2541
2014-08-28,-0.1267
2014-08-29,0.1269
2014-09-02,1.1407
2014-09-03,1.1278
2014-09-04,0.8746
2014-09-05,0.9496
2014-09-08,1.4315
2014-09-09,-0.8468
2014-09-10,-0.244
2014-09-11,0.3261
2014-09-12,0.0
2014-09-15,-0.0406
2014-09-16,0.4065
2014-09-17,0.3644
2014-09-18,-0.4034
2014-09-19,-0.3645
2014-09-22,-0.0407
2014-09-23,-3.3346999999999998
2014-09-24,-0.7152
2014-09-25,-1.4830999999999999
2014-09-26,1.0323
2014-09-29,-0.2554
2014-09-30,-1.8779
2014-10-01,-0.348
2014-10-02,1.2658
2014-10-03,0.9052
2014-10-06,-0.8116
2014-10-07,-3.23
2014-10-08,0.6676
2014-10-09,-1.4147
2014-10-10,-2.4215
2014-10-13,-1.7923
2014-10-14,1.4038
2014-10-15,1.7074
2014-10-16,3.4029
2014-10-17,-2.5888999999999998
2014-10-20,0.2703
2014-10-21,4.8967
2014-10-22,-3.8971999999999998
2014-10-23,2.5846999999999998
2014-10-24,1.7376
2014-10-27,0.7259
2014-10-28,3.4337
2014-10-29,3.1148
2014-10-30,1.0334
2014-10-31,-0.0787
2014-11-03,-1.7717
2014-11-04,-1.7234
2014-11-05,-0.4078
2014-11-06,2.7437
2014-11-07,2.511
2014-11-10,-0.4666
2014-11-11,0.9766
2014-11-12,-0.1161
2014-11-13,-0.7359
2014-11-14,-0.4292
2014-11-17,-0.5486
2014-11-18,1.3002
2014-11-19,-0.1945
2014-11-20,-0.0779
2014-11-21,-2.3791
2014-11-24,3.6756
2014-11-25,1.5029
2014-11-26,0.3037
2014-11-28,-0.757
2014-12-01,0.8009
2014-12-02,-1.2864
2014-12-03,-1.6865
2014-12-04,1.0216
2014-12-05,-1.7892000000000001
2014-12-08,-0.0396
2014-12-09,-0.832
2014-12-10,-1.2785
2014-12-11,0.607
2014-12-12,0.2011
2014-12-15,0.0803
2014-12-16,-2.9282
2014-12-17,4.9587
2014-12-18,2.0079
2014-12-19,1.0035
2014-12-22,1.1846
2014-12-23,1.284
2014-12-24,-0.7457
2014-12-26,-0.864
2014-12-29,-0.1895
2014-12-30,-0.9112
2014-12-31,0.3065
2015-01-02,-2.1008
2015-01-05,-2.5751
2015-01-06,0.801
2015-01-07,1.6289
2015-01-08,0.9773
2015-01-09,4.0263
2015-01-12,2.3074
2015-01-13,-0.4729
2015-01-14,0.2924
2015-01-15,-0.5466
2015-01-16,-0.8428
2015-01-20,-0.2587
2015-01-21,0.5558
2015-01-22,2.3213
2015-01-23,1.9085
2015-01-26,0.6007
2015-01-27,0.0351
2015-01-28,-3.125
2015-01-29,2.3922
2015-01-30,-0.4602
2015-02-02,0.569
2015-02-03,2.5813
2015-02-04,1.0341
2015-02-05,0.4094
2015-02-06,-0.034
2015-02-09,1.9035
2015-02-10,0.6671
2015-02-11,0.3645
2015-02-12,0.3301
2015-02-13,0.7568
2015-02-17,0.9144
2015-02-18,2.0065
2015-02-19,3.0457
2015-02-20,0.4002
2015-02-23,0.2453
2015-02-24,0.7648
2015-02-25,0.1214
2015-02-26,1.9708999999999999
2015-02-27,2.2302
2015-03-02,2.5015
2015-03-03,-1.0783
2015-03-04,0.545
2015-03-05,0.0571
2015-03-06,-2.6097
2015-03-09,2.7091
2015-03-10,-3.0963
2015-03-11,2.071
2015-03-12,-0.5217
2015-03-13,1.69
2015-03-16,0.745
2015-03-17,-0.0569
2015-03-18,0.5122
2015-03-19,0.3681
2015-03-20,0.6488
2015-03-23,0.5045
2015-03-24,-2.5376
2015-03-25,-1.2589000000000001
2015-03-26,0.3477
2015-03-27,0.9241
2015-03-30,1.6309
2015-03-31,-0.0845
2015-04-01,-2.0569
2015-04-02,1.2083
2015-04-06,0.5685
2015-04-07,-1.8937
2015-04-08,1.4117
2015-04-09,-2.6989
2015-04-10,-0.438
2015-04-13,-1.9355
2015-04-14,0.7476
2015-04-15,0.653
2015-04-16,-1.6219000000000001
2015-04-17,-1.6787
2015-04-20,2.7134
2015-04-21,-0.9498
2015-04-22,-1.4085
2015-04-23,0.2128
2015-04-24,-0.3033
2015-04-27,-2.5251
2015-04-28,1.0612
2015-04-29,0.3706
2015-04-30,-7.5077
2015-05-01,2.2954
2015-05-04,-0.8455
2015-05-05,-1.7055
2015-05-06,-1.4348
2015-05-07,0.9817
2015-05-08,-0.5699
2015-05-11,1.0452
2015-05-12,-3.2032
2015-05-13,1.3099
2015-05-14,0.2382
2015-05-15,-1.1881
2015-05-18,2.7138
2015-05-19,-1.6722000000000001
2015-05-20,0.2041
2015-05-21,-0.3055
2015-05-22,0.7831
2015-05-26,-0.2703
2015-05-27,-0.8808
2015-05-28,-0.0342
2015-05-29,-1.1623999999999999
2015-06-01,-3.1477
2015-06-02,-0.4643
2015-06-03,2.0452
2015-06-04,0.0
2015-06-05,2.0892
2015-06-08,-1.5262
2015-06-09,0.4227
2015-06-10,-1.0172
2015-06-11,1.2403
2015-06-12,-0.35
2015-06-15,1.405
2015-06-16,-1.3855
2015-06-17,-1.6157
2015-06-18,5.6051
2015-06-19,1.7579
2015-06-22,1.495
2015-06-23,-0.4255
2015-06-24,-0.9533
2015-06-25,0.4978
2015-06-26,4.4914
2015-06-29,-3.7927
2015-06-30,0.7884
2015-07-01,-0.9778
2015-07-02,1.3167
2015-07-06,-0.5523
2015-07-07,0.7841
2015-07-08,-1.2318
2015-07-09,0.5251
2015-07-10,2.3506
2015-07-13,1.563
2015-07-14,2.5126
2015-07-15,-0.4289
2015-07-16,0.3385
2015-07-17,0.644
2015-07-20,0.2438
2015-07-21,-3.0699
2015-07-22,1.3797
2015-07-23,-0.3712
2015-07-24,-3.6014
2015-07-27,-0.9662
2015-07-28,-2.6667
2015-07-29,1.6705999999999999
2015-07-30,4.1407
2015-07-31,1.7671000000000001
2015-08-03,-0.2481
2015-08-04,-1.8029
2015-08-05,-3.2605
2015-08-06,-3.5667999999999997
2015-08-07,0.4072
2015-08-10,0.3717
2015-08-11,-4.7811
2015-08-12,0.2829
2015-08-13,2.5035
2015-08-14,1.3416000000000001
2015-08-17,4.4128
2015-08-18,-0.5527
2015-08-19,1.3403
2015-08-20,-3.871
2015-08-21,-1.7785
2015-08-24,-4.3389
2015-08-25,1.6429
2015-08-26,1.0892
2015-08-27,0.3128
2015-08-28,0.5198
2015-08-31,-0.1034
2015-09-01,-4.3823
2015-09-02,0.6857
2015-09-03,-0.9677
2015-09-04,1.0208
2015-09-08,0.7218
2015-09-09,-2.6872
2015-09-10,-0.1105
2015-09-11,-0.7372
2015-09-14,0.0371
2015-09-15,0.6682
2015-09-16,0.2212
2015-09-17,1.5819999999999999
2015-09-18,1.3763
2015-09-21,-2.8582
2015-09-22,-4.8547
2015-09-23,-2.6285
2015-09-24,1.7069999999999999
2015-09-25,-0.5074
2015-09-28,-4.0408
2015-09-29,-0.7768
2015-09-30,3.7907
2015-10-01,-1.1909
2015-10-02,1.2857
2015-10-05,1.9437
2015-10-06,1.8677000000000001
2015-10-07,2.1772
2015-10-08,2.1682
2015-10-09,-0.4391
2015-10-12,0.4778
2015-10-13,-0.6218
2015-10-14,-0.6993
2015-10-15,0.6672
2015-10-16,-1.2518
2015-10-19,1.4169
2015-10-20,-2.7941000000000003
2015-10-21,-3.593
2015-10-22,2.0008
2015-10-23,2.6154
2015-10-26,-0.3373
2015-10-27,-1.4291
2015-10-28,4.5021
2015-10-29,-0.2556
2015-10-30,0.183
2015-11-02,0.475
2015-11-03,-3.5636
2015-11-04,-2.5641
2015-11-05,2.0898
2015-11-06,2.6535
2015-11-09,-1.1817
2015-11-10,2.0179
2015-11-11,-0.8059
2015-11-12,-1.5510000000000002
2015-11-13,-1.5004
2015-11-16,-0.457
2015-11-17,-0.9181
2015-11-18,0.9653
2015-11-19,-1.8738000000000001
2015-11-20,-0.4287
2015-11-23,-1.683
2015-11-24,-0.9554
2015-11-25,1.5272999999999999
2015-11-27,-0.8314
2015-11-30,1.4371
2015-12-01,0.1181
2015-12-02,-2.3192
2015-12-03,-0.2012
2015-12-04,-3.4959
2015-12-07,-1.4743
2015-12-08,0.7696
2015-12-09,-2.0365
2015-12-10,2.1221
2015-12-11,-2.1204
2015-12-14,-0.7366
2015-12-15,5.3252
2015-12-16,5.2632
2015-12-17,-1.0236
2015-12-18,-1.432
2015-12-21,-2.5827
2015-12-22,1.7812999999999999
2015-12-23,-4.4363
2015-12-24,-0.9796
2015-12-28,-0.9462
2015-12-29,1.7803
2015-12-30,0.9386
2015-12-31,1.437
2016-01-04,-3.4583
2016-01-05,1.1653
2016-01-06,-1.0239
2016-01-07,-2.5
2016-01-08,-1.061
2016-01-11,-0.4021
2016-01-12,0.314
2016-01-13,-2.415
2016-01-14,-1.1457
2016-01-15,-2.8744
2016-01-19,-0.1909
2016-01-20,-3.1086
2016-01-21,-0.5923
2016-01-22,0.2979
2016-01-25,-0.5446
2016-01-26,8.7108
2016-01-27,-4.2125
2016-01-28,-0.8604
2016-01-29,5.1109
2016-02-01,-2.2018
2016-02-02,-2.2045
2016-02-03,0.8633
2016-02-04,2.758
2016-02-05,-6.2008
2016-02-08,-0.0987
2016-02-09,-0.9383
2016-02-10,0.1496
2016-02-11,3.335
2016-02-12,-1.4451
2016-02-16,9.6285
2016-02-17,-3.1654
2016-02-18,-0.1381
2016-02-19,0.8299
2016-02-22,1.8747
2016-02-23,-1.0772
2016-02-24,2.314
2016-02-25,-0.3548
2016-02-26,3.6938
2016-02-29,3.133
2016-03-01,3.5372
2016-03-02,1.8891
2016-03-03,2.1696
2016-03-04,5.1362
2016-03-07,6.1436
2016-03-08,-1.0112
2016-03-09,0.1761
2016-03-10,1.7932000000000001
2016-03-11,2.038
2016-03-14,-0.5078
2016-03-15,-1.7353
2016-03-16,0.4155
2016-03-17,-0.069
2016-03-18,1.4838
2016-03-21,-1.9041000000000001
2016-03-22,-1.7330999999999999
2016-03-23,-1.3404
2016-03-24,0.3218
2016-03-28,2.3877
2016-03-29,0.7658
2016-03-30,-2.038
2016-03-31,-1.3047
2016-04-01,2.3223
2016-04-04,-2.8282
2016-04-05,-1.1139000000000001
2016-04-06,2.1802
2016-04-07,-2.9161
2016-04-08,0.2198
2016-04-11,-1.4985
2016-04-12,1.6327
2016-04-13,2.8112
2016-04-14,-1.0653
2016-04-15,-1.0409
2016-04-18,2.3576
2016-04-19,-1.6655
2016-04-20,0.0721
2016-04-21,-1.1163
2016-04-22,0.0
2016-04-25,-1.7116
2016-04-26,1.5932
2016-04-27,2.1517
2016-04-28,0.7854
2016-04-29,-0.1771
2016-05-02,2.5195
2016-05-03,-1.2461
2016-05-04,0.8062
2016-05-05,0.3825
2016-05-06,0.9699
2016-05-09,0.0
2016-05-10,2.6757999999999997
2016-05-11,-0.9355
2016-05-12,-1.4165
2016-05-13,0.2737
2016-05-16,0.0682
2016-05-17,-0.0682
2016-05-18,-1.3988
2016-05-19,-3.0104
2016-05-20,0.7135
2016-05-23,-0.2834
2016-05-24,1.8117
2016-05-25,-0.6281
2016-05-26,0.1756
2016-05-27,2.068
2016-05-31,-1.3049
2016-06-01,0.6611
2016-06-02,0.8987
2016-06-03,-1.4143
2016-06-06,-1.3646
2016-06-07,-0.9933
2016-06-08,-0.0358
2016-06-09,-0.2867
2016-06-10,-3.1632
2016-06-13,-1.5219
2016-06-14,0.1885
2016-06-15,1.0534
2016-06-16,1.3775
2016-06-17,-0.661
2016-06-20,1.2939
2016-06-21,-1.0949
2016-06-22,-0.6273
2016-06-23,1.1511
2016-06-24,-1.1013
2016-06-27,-3.415
2016-06-28,1.8832
2016-06-29,3.4327
2016-06-30,0.6929
2016-07-01,2.1007
2016-07-05,-2.7669
2016-07-06,-1.0945
2016-07-07,1.7706
2016-07-08,0.0
2016-07-11,0.6524
2016-07-12,7.31
2016-07-13,2.7852
2016-07-14,-0.0979
2016-07-15,0.098
2016-07-18,-0.2285
2016-07-19,-0.2291
2016-07-20,-1.4102999999999999
2016-07-21,0.0665
2016-07-22,1.7287
2016-07-25,-2.2222
2016-07-26,0.0668
2016-07-27,-2.2712
2016-07-28,0.9228
2016-07-29,-0.3725
2016-08-01,-3.2631
2016-08-02,-2.2136
2016-08-03,1.4373
2016-08-04,1.5232
2016-08-05,1.291
2016-08-08,-0.3789
2016-08-09,-0.1729
2016-08-10,1.8357999999999999
2016-08-11,0.8503
2016-08-12,0.5059
2016-08-15,-0.302
2016-08-16,0.1346
2016-08-17,-0.3025
2016-08-18,1.4498
2016-08-19,-0.5982
2016-08-22,-0.8358
2016-08-23,0.3034
2016-08-24,1.1764999999999999
2016-08-25,0.1993
2016-08-26,-1.7572999999999999
2016-08-29,0.54
2016-08-30,0.1007
2016-08-31,1.9785
2016-09-01,0.9865
2016-09-02,-0.0328
2016-09-06,0.0984
2016-09-07,1.5067
2016-09-08,-0.5163
2016-09-09,-1.7191
2016-09-12,2.3102
2016-09-13,-0.1613
2016-09-14,0.1616
2016-09-15,1.9677
2016-09-16,0.9491
2016-09-19,-0.2194
2016-09-20,-0.2198
2016-09-21,-0.8499
2016-09-22,0.5079
2016-09-23,-1.0423
2016-09-26,-2.2343
2016-09-27,2.2527
2016-09-28,-0.0319
2016-09-29,-1.6289
2016-09-30,0.9416
2016-10-03,3.6346
2016-10-04,-1.8312
2016-10-05,0.9801
2016-10-06,1.6280999999999999
2016-10-07,-0.6778
2016-10-10,0.1861
2016-10-11,-2.4768
2016-10-12,1.2698
2016-10-13,-1.7241
2016-10-14,1.2759
2016-10-17,-0.6299
2016-10-18,0.1585
2016-10-19,-0.1582
2016-10-20,0.1585
2016-10-21,0.6329
2016-10-24,0.9434
2016-10-25,-1.5575999999999999
2016-10-26,0.3165
2016-10-27,-0.7886
2016-10-28,-0.318
2016-10-31,0.319
2016-11-01,-2.3847
2016-11-02,-0.3257
2016-11-03,0.6536
2016-11-04,1.6234
2016-11-07,2.5559
2016-11-08,0.4673
2016-11-09,3.5659
2016-11-10,0.0
2016-11-11,3.2934
2016-11-14,0.0
2016-11-15,0.1449
2016-11-16,-0.1447
2016-11-17,2.8986
2016-11-18,-1.2676
2016-11-21,-0.8559
2016-11-22,-0.1439
2016-11-23,0.5764
2016-11-25,0.1433
2016-11-28,-3.0043
2016-11-29,1.9174
2016-11-30,-1.7366000000000001
2016-12-01,-0.7364
2016-12-02,-3.7313
2016-12-05,2.6357
2016-12-06,2.1148
2016-12-07,-3.4024
2016-12-08,-1.6844999999999999
2016-12-09,1.5575999999999999
2016-12-12,-0.7669
2016-12-13,-1.0819
2016-12-14,-0.7813
2016-12-15,0.7874
2016-12-16,-0.3125
2016-12-19,4.0752
2016-12-20,0.753
2016-12-21,3.7369
2016-12-22,1.1527
2016-12-23,0.5698
2016-12-27,0.4249
2016-12-28,-2.5388
2016-12-29,-1.013
2016-12-30,-1.6082
2017-01-03,3.2689
2017-01-04,-1.5827
2017-01-05,-0.5848
2017-01-06,-0.5882
2017-01-09,-1.4793
2017-01-10,2.5526
2017-01-11,0.4392
2017-01-12,-0.8746
2017-01-13,0.7353
2017-01-17,-1.0219
2017-01-18,-0.295
2017-01-19,0.2959
2017-01-20,1.1799
2017-01-23,-0.5831
2017-01-24,0.5865
2017-01-25,-0.4373
2017-01-26,0.2928
2017-01-27,-0.7299
2017-01-30,0.4412
2017-01-31,-1.1713
2017-02-01,-2.2222
2017-02-02,0.1515
2017-02-03,-0.4539
2017-02-06,-0.7599
2017-02-07,-0.4594
2017-02-08,-4.4615
2017-02-09,-0.161
2017-02-10,1.129
2017-02-13,0.0
2017-02-14,0.1595
2017-02-15,0.3185
2017-02-16,-0.7937
2017-02-17,-0.16
2017-02-21,-1.1218
2017-02-22,1.6207
2017-02-23,0.0
2017-02-24,0.1595
2017-02-27,0.1592
2017-02-28,-0.318
2017-03-01,-3.0303
2017-03-02,-2.1382
2017-03-03,-1.1764999999999999
2017-03-06,-0.3401
2017-03-07,0.5119
2017-03-08,0.3396
2017-03-09,0.6768
2017-03-10,2.0305
2017-03-13,0.8292
2017-03-14,0.4934
2017-03-15,-1.4729999999999999
2017-03-16,0.3322
2017-03-17,1.3245
2017-03-20,0.0
2017-03-21,-1.4706000000000001
2017-03-22,0.4975
2017-03-23,-0.33
2017-03-24,2.1523
2017-03-27,-0.1621
2017-03-28,-0.8117
2017-03-29,1.3093
2017-03-30,0.6462
2017-03-31,0.9631
2017-04-03,1.2719
2017-04-04,-0.9419
2017-04-05,-1.7433
2017-04-06,-0.6452
2017-04-07,-1.461
2017-04-10,0.9885
2017-04-11,0.1631
2017-04-12,-1.3029
2017-04-13,-0.33
2017-04-17,1.6556
2017-04-18,-0.6515
2017-04-19,-0.3279
2017-04-20,1.8092000000000001
2017-04-21,-0.1616
2017-04-24,-0.6472
2017-04-25,0.9772
2017-04-26,0.6452
2017-04-27,-1.6026
2017-04-28,-1.3029
2017-05-01,-1.6502
2017-05-02,0.8389
2017-05-03,0.1664
2017-05-04,-2.3256
2017-05-05,-1.0204
2017-05-08,-1.0309
2017-05-09,0.3472
2017-05-10,-3.2872
2017-05-11,-1.6099999999999999
2017-05-12,-2.1818
2017-05-15,-1.6729
2017-05-16,-2.6465
2017-05-17,-4.466
2017-05-18,-0.4065
2017-05-19,3.2653
2017-05-22,-1.1858
2017-05-23,-1.4
2017-05-24,-4.6653
2017-05-25,-0.4255
2017-05-26,5.5556
2017-05-30,-5.4656
2017-05-31,-3.6403
2017-06-01,5.1111
2017-06-02,5.7569
2017-06-05,0.8065
2017-06-06,-2.4
2017-06-07,-2.6639
2017-06-08,-0.4211
2017-06-09,-1.4799
2017-06-12,0.8584
2017-06-13,3.1915
2017-06-14,-0.2062
2017-06-15,-0.6198
2017-06-16,2.4948
2017-06-19,0.4057
2017-06-20,-4.6465
2017-06-21,-2.3305
2017-06-22,0.0
2017-06-23,2.3861
2017-06-26,-0.2119
2017-06-27,-0.8493
2017-06-28,2.3555
2017-06-29,-1.046
2017-06-30,-3.8055
2017-07-03,1.978
2017-07-05,-3.2328
2017-07-06,-3.5635
2017-07-07,1.3857
2017-07-10,-2.0501
2017-07-11,3.7209
2017-07-12,-4.0359
2017-07-13,3.5047
2017-07-14,-1.1287
2017-07-17,-10.0457
2017-07-18,2.0305
2017-07-19,-1.2438
2017-07-20,3.7782999999999998
2017-07-21,-1.2136
2017-07-24,0.7371
2017-07-25,1.7073
2017-07-26,0.9592
2017-07-27,-1.6627
2017-07-28,-0.9662
2017-07-31,-0.4878
2017-08-01,1.9607999999999999
2017-08-02,-26.9231
2017-08-03,-0.6579
2017-08-04,7.6159
2017-08-07,-0.9231
2017-08-08,0.3106
2017-08-09,-4.0248
2017-08-10,-6.7742
2017-08-11,-2.7682
2017-08-14,-3.2028
2017-08-15,-2.5735
2017-08-16,0.3774
2017-08-17,-1.1278
2017-08-18,-1.1407
2017-08-21,0.3846
2017-08-22,-1.5326
2017-08-23,-2.3346
2017-08-24,1.992
2017-08-25,0.7813
2017-08-28,1.1628
2017-08-29,-1.5326
2017-08-30,4.6693
2017-08-31,-0.3717
2017-09-01,5.5969999999999995
2017-09-05,2.4735
2017-09-06,-0.6897
2017-09-07,-4.1667
2017-09-08,-1.8115999999999999
2017-09-11,5.618
2017-09-12,0.7092
2017-09-13,7.0423
2017-09-14,5.5921
2017-09-15,5.6075
2017-09-18,-1.7699
2017-09-19,-6.006
2017-09-20,-1.9169
2017-09-21,2.9316
2017-09-22,0.6329
2017-09-25,-4.717
2017-09-26,1.6502
2017-09-27,0.6494
2017-09-28,-3.2258
2017-09-29,-2.0
2017-10-02,0.0
2017-10-03,8.1633
2017-10-04,-0.6289
2017-10-05,1.5823
2017-10-06,-5.296
2017-10-09,-7.8947
2017-10-10,-1.0714
2017-10-11,-0.722
2017-10-12,0.7273
2017-10-13,-0.722
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-1.0909
2017-10-19,4.7794
2017-10-20,-1.7544
2017-10-23,1.0714
2017-10-24,1.0601
2017-10-25,-1.7483
2017-10-26,4.6263
2017-10-27,0.3401
2017-10-30,-5.7627
2017-10-31,0.0
2017-11-01,-3.2374
2017-11-02,-4.461
2017-11-03,-7.393
2017-11-06,2.521
2017-11-07,0.8197
2017-11-08,-4.065
2017-11-09,-3.3898
2017-11-10,-3.5088
2017-11-13,5.9091000000000005
2017-11-14,4.721
2017-11-15,2.8689
2017-11-16,-0.7968
2017-11-17,4.0161
2017-11-20,-1.5444
2017-11-21,-0.3922
2017-11-22,3.9370000000000003
2017-11-24,4.9242
2017-11-27,7.5812
2017-11-28,8.3893
2017-11-29,-4.644
2017-11-30,-7.4675
2017-12-01,-0.3509
2017-12-04,2.1429
2017-12-05,1.049
2017-12-06,-1.3841
2017-12-07,0.7018
2017-12-08,2.0906
2017-12-11,4.0956
2017-12-12,0.0
2017-12-13,-0.6557
2017-12-14,4.2904
2017-12-15,-4.4304
2017-12-18,0.9934
2017-12-19,0.0
2017-12-20,-2.623
2017-12-21,3.7037
2017-12-22,-3.2468
2017-12-26,-3.3557
2017-12-27,-2.0833
2017-12-28,5.3191
2017-12-29,1.6835
2018-01-02,1.9868000000000001
2018-01-03,-2.5974
2018-01-04,-3.6667
2018-01-05,-2.4221
2018-01-08,-2.1277
2018-01-09,0.7246
2018-01-10,0.3597
2018-01-11,1.0753
2018-01-12,2.4823
2018-01-16,-5.5363
2018-01-17,0.7326
2018-01-18,-2.5455
2018-01-19,-1.4925
2018-01-22,0.3788
2018-01-23,1.1320999999999999
2018-01-24,-1.4925
2018-01-25,-0.3788
2018-01-26,-2.2814
2018-01-29,0.0
2018-01-30,-1.9455
2018-01-31,1.5873
2018-02-01,5.4688
2018-02-02,3.3333
2018-02-05,-4.3011
2018-02-06,2.9962999999999997
2018-02-07,3.2727
2018-02-08,-3.169
2018-02-09,-2.1818
2018-02-12,3.3457
2018-02-13,-0.3597
2018-02-14,2.8881
2018-02-15,2.807
2018-02-16,-1.7065000000000001
2018-02-20,0.6944
2018-02-21,-0.6897
2018-02-22,-0.6944
2018-02-23,3.8462
2018-02-26,4.0404
2018-02-27,1.9417
2018-02-28,-4.7619
2018-03-01,-1.6667
2018-03-02,6.7797
2018-03-05,0.0
2018-03-06,1.2698
2018-03-07,-1.5674000000000001
2018-03-08,-0.9554
2018-03-09,2.2508
2018-03-12,-0.3185
2018-03-13,-5.7508
2018-03-14,2.0339
2018-03-15,-1.9933999999999998
2018-03-16,-3.7288
2018-03-19,-0.3521
2018-03-20,-0.7067
2018-03-21,0.7117
2018-03-22,-2.4735
2018-03-23,0.7246
2018-03-26,0.3597
2018-03-27,-2.509
2018-03-28,-0.7353
2018-03-29,4.0741
2018-04-02,0.7117
2018-04-03,7.7739
2018-04-04,0.9836
2018-04-05,6.1688
2018-04-06,0.6116
2018-04-09,0.0
2018-04-10,2.1277
2018-04-11,-0.5952
2018-04-12,-1.1976
2018-04-13,2.7273
2018-04-16,1.1799
2018-04-17,1.4577
2018-04-18,0.8621
2018-04-19,-1.7094
2018-04-20,-1.4493
2018-04-23,0.8824
2018-04-24,0.2915
2018-04-25,0.2907
2018-04-26,-0.2899
2018-04-27,0.0
2018-04-30,1.4535
2018-05-01,-6.0172
2018-05-02,0.6098
2018-05-03,0.303
2018-05-04,-1.5106000000000002
2018-05-07,5.5215
2018-05-08,-2.3256
2018-05-09,-4.4643
2018-05-10,2.4922
