ticker,DWNX US Equity
2006-02-28,3.0303
2006-03-01,-6.6176
2006-03-07,0.0
2006-03-08,4.7244
2006-03-22,12.782
2006-03-23,-16.0
2006-04-11,1.9674
2006-04-12,3.5294
2006-04-13,2.2727
2006-04-18,-3.3333
2006-04-19,3.4483
2006-04-21,-2.2222
2006-04-28,2.2727
2006-05-01,-2.2222
2006-05-04,0.0
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,0.0
2006-05-11,3.4091
2006-05-15,1.0989
2006-05-16,0.5217
2006-05-18,1.6436
2006-05-19,-2.1277
2006-05-22,1.087
2006-05-23,0.0
2006-05-24,1.0753
2006-05-26,-2.1277
2006-06-07,-0.4348
2006-06-19,-5.0218
2006-06-20,5.2874
2006-07-07,0.7036
2006-07-13,0.2183
2006-07-14,0.0
2006-07-18,-6.3181
2006-07-31,6.7442
2006-08-02,0.0
2006-08-03,0.0
2006-08-15,-4.1394
2006-08-22,4.5455
2006-08-29,0.0
2006-09-06,0.0
2006-09-08,-4.3478
2006-09-14,4.5455
2006-09-18,-4.3478
2006-09-21,4.5455
2006-09-29,-3.6778
2006-10-10,4.5455
2006-10-12,-4.3478
2006-10-13,4.5455
2006-10-23,0.0
2006-10-31,0.0
2006-11-08,0.0
2006-11-14,2.1739
2006-11-27,-1.2766
2006-11-29,-1.9397
2006-12-08,4.3956
2006-12-21,0.0
2006-12-29,2.1619
2007-01-03,0.0
2007-01-11,0.0
2007-01-12,2.6971
2007-01-18,-3.0303
2007-01-19,3.125
2007-01-22,1.0101
2007-01-25,0.0
2007-01-30,0.0
2007-01-31,2.2
2007-02-02,0.0
2007-02-07,0.0
2007-02-14,0.0
2007-02-27,-7.045
2007-03-05,4.2105
2007-03-07,0.0
2007-03-14,1.0101
2007-04-13,2.6983
2007-04-23,0.9804
2007-04-24,-5.8252
2007-04-26,3.0928
2007-05-08,2.0
2007-05-09,-1.9607999999999999
2007-05-14,2.0
2007-05-17,1.9607999999999999
2007-06-08,1.7308
2007-06-13,0.0
2007-06-26,-0.7561
2007-06-27,-0.2952
2007-06-29,1.7308
2007-07-05,0.0
2007-07-09,0.0
2007-07-16,-2.6465
2007-07-17,-0.9709
2007-07-18,0.9804
2007-07-25,0.0
2007-07-26,-1.9417
2007-07-27,-0.9901
2007-07-30,3.0
2007-07-31,-4.8544
2007-08-01,0.0
2007-08-02,0.0
2007-08-06,5.102
2007-08-14,-4.8544
2007-08-15,4.0816
2007-08-23,-3.9215999999999998
2007-09-06,4.0816
2007-09-20,1.9607999999999999
2007-09-27,0.6776
2007-10-01,0.0
2007-10-23,2.5
2007-11-07,4.5028
2007-11-08,1.4363000000000001
2008-01-04,-0.2494
2008-01-08,2.8571
2008-01-22,0.6944
2008-02-07,0.0
2008-02-14,1.7241
2008-02-15,0.0
2008-02-25,0.0
2008-02-27,0.0
2008-02-29,0.339
2008-03-11,-1.1824
2008-03-25,0.8547
2008-03-26,0.0
2008-04-01,0.6311
2008-04-02,-1.6949
2008-04-04,-1.7241
2008-04-07,0.0
2008-04-08,0.3509
2008-04-11,1.3986
2008-04-14,-2.5862
2008-04-23,2.1239
2008-04-28,0.0
2008-05-08,-2.0797
2008-05-19,1.4159
2008-05-21,1.2216
2008-05-29,0.0
2008-06-02,0.0
2008-06-19,-1.7241
2008-07-07,2.4283
2008-07-11,0.0
2008-07-22,2.2414
2008-07-28,-3.8786
2008-08-06,3.5088
2008-08-07,-1.6949
2008-08-08,0.0
2008-08-13,1.7241
2008-09-09,0.0
2008-09-11,5.0847
2008-09-29,-2.6211
2008-11-05,1.6667
2008-11-06,0.0
2008-11-12,0.0
2008-11-20,0.0
2008-12-22,0.8197
2008-12-23,-3.252
2008-12-24,2.521
2008-12-29,-6.7377
2008-12-30,-4.4248
2008-12-31,11.1111
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-21,-5.0
2009-01-22,0.0
2009-01-23,5.2632
2009-02-18,-5.8333
2009-02-20,6.1947
2009-03-09,-5.0
2009-03-10,2.6316
2009-03-13,0.0
2009-03-25,-3.4188
2009-03-26,6.1947
2009-03-31,0.0
2009-04-06,-10.0
2009-04-09,11.1111
2009-04-20,-10.0
2009-04-21,0.7315
2009-04-22,11.1111
2009-04-24,0.0
2009-04-29,-1.6667
2009-04-30,1.6949
2009-05-06,0.0
2009-05-14,-1.6667
2009-05-20,0.0
2009-05-21,1.6949
2009-05-29,1.6667
2009-06-08,-1.6393
2009-06-11,0.0
2009-06-12,1.6667
2009-06-30,0.6601
2009-07-01,-2.2951
2009-07-15,2.349
2009-07-21,-0.6557
2009-07-23,-0.9901
2009-07-24,1.6667
2009-07-27,0.0
2009-07-28,-3.2787
2009-07-29,3.3898
2009-08-06,-1.6393
2009-08-07,1.6667
2009-08-12,0.0
2009-08-19,-3.2787
2009-08-31,3.3898
2009-09-23,0.0
2009-09-28,-0.9754
2009-09-29,2.5
2009-09-30,0.0
2009-10-01,-0.6504
2009-10-09,1.4729999999999999
2009-10-14,0.0
2009-10-15,1.6129
2009-10-16,0.0
2009-11-05,1.5873
2009-11-06,1.5625
2009-11-09,0.0
2009-11-20,0.0
2009-11-23,-1.5385
2009-11-24,1.5625
2009-11-25,0.0
2009-11-27,-0.7692
2009-11-30,0.0
2009-12-01,0.7752
2009-12-02,0.4615
2009-12-03,0.3063
2009-12-04,0.0
2009-12-14,0.0
2009-12-28,0.0
2010-01-05,1.1857
2010-01-14,1.1364
2010-01-19,-1.1236
2010-01-20,1.1364
2010-01-22,0.0
2010-01-27,1.1236
2010-02-05,0.0
2010-02-08,0.0
2010-02-10,-1.7778
2010-02-12,1.81
2010-02-23,0.0
2010-03-09,-0.8889
2010-03-10,0.0
2010-03-12,2.0179
2010-03-25,-1.0989
2010-03-26,1.1111
2010-03-31,0.6125
2010-04-15,0.0
2010-05-07,1.0989
2010-05-12,1.087
2010-05-13,0.0
2010-05-25,0.0
2010-05-26,1.0753
2010-06-04,-1.0638
2010-06-07,1.0753
2010-06-08,0.0
2010-07-02,0.5993
2010-07-07,0.0
2010-07-08,1.0638
2010-07-20,-2.1053
2010-07-22,2.1505
2010-07-23,0.0
2010-07-28,0.0
2010-07-29,-0.5474
2010-07-30,0.5504
2010-08-02,-1.4737
2010-08-04,1.7094
2010-08-23,-0.8403
2010-08-25,0.0
2010-08-26,0.0
2010-08-30,0.0
2010-08-31,1.0593
2010-09-03,-1.0482
2010-09-07,1.0593
2010-09-09,-1.0482
2010-09-17,1.6949
2010-09-21,-1.6667
2010-10-05,2.3127
2010-11-04,-1.0417
2010-11-10,0.0
2010-11-12,1.0526
2010-11-23,-1.0417
2010-11-24,1.0526
2010-11-29,0.0
2010-12-01,0.0
2010-12-14,0.0
2010-12-30,0.6036
2010-12-31,1.0417
2011-01-03,0.0
2011-01-13,-1.0309
2011-01-14,1.0417
2011-03-10,0.4124
2011-04-07,1.6319
2011-04-08,0.0
2011-04-12,-1.0163
2011-04-13,1.0267
2011-04-19,0.0
2011-04-20,0.0
2011-04-26,0.4065
2011-04-29,0.0
2011-05-02,0.0
2011-05-05,-1.417
2011-05-13,1.232
2011-05-24,0.8114
2011-05-27,0.0
2011-06-09,-1.006
2011-06-10,0.6098
2011-06-22,0.404
2011-06-23,0.0
2011-07-11,-0.0142
2011-07-14,0.0
2011-07-15,0.8097
2011-07-18,0.0
2011-07-20,-0.8032
2011-07-25,0.0
2011-07-27,0.8097
2011-08-22,-0.8032
2011-08-23,0.0
2011-09-07,0.4049
2011-09-15,16.9355
2011-09-19,-13.7931
2011-09-20,-0.44
2011-09-26,0.4419
2011-09-27,-0.8
2011-10-06,0.6004
2011-10-14,0.8065
2011-10-31,1.0
2011-11-16,-0.9901
2011-11-18,1.0
2011-11-22,-0.7921
2011-11-28,0.7984
2011-11-29,0.0
2011-12-05,0.0
2011-12-06,-0.9901
2011-12-07,1.0
2011-12-14,0.0
2011-12-29,-0.3984
2011-12-30,1.0
2012-01-12,0.0
2012-01-13,0.9901
2012-01-17,-0.9804
2012-01-23,0.9901
2012-01-31,1.9607999999999999
2012-02-15,0.0
2012-02-23,0.0
2012-03-05,0.0
2012-03-07,-0.9615
2012-03-08,0.0
2012-03-19,-0.3883
2012-03-27,0.0
2012-04-16,1.9668
2012-04-18,-1.3462
2012-04-19,0.9747
2012-04-20,0.3861
2012-04-27,-1.3462
2012-05-23,-2.5341
2012-05-24,-0.12
2012-05-29,1.1213
2012-05-31,1.5842
2012-06-01,-1.2086000000000001
2012-06-05,1.4207
2012-06-08,0.0
2012-06-11,0.0
2012-06-13,0.0
2012-06-15,0.0
2012-06-18,0.0
2012-06-20,0.0
2012-06-26,1.1673
2012-06-27,-0.375
2012-06-29,0.9709
2012-07-23,-0.9615
2012-07-27,0.9709
2012-08-01,0.0
2012-08-10,-0.9615
2012-08-20,0.0
2012-09-04,-0.9709
2012-09-05,0.0
2012-09-06,1.9607999999999999
2012-09-11,-1.0385
2012-09-12,-0.8939
2012-09-18,1.9607999999999999
2012-09-21,-0.9615
2012-09-26,0.0
2012-10-02,1.5764
2012-10-15,-0.9615
2012-10-16,0.9709
2012-10-24,-0.9615
2012-10-26,-0.5825
2012-10-31,1.5625
2012-11-01,-1.9231
2012-11-06,1.9607999999999999
2012-11-07,0.0
2012-11-14,-1.9231
2012-11-19,1.9607999999999999
2012-12-11,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-20,0.0
2013-01-14,-1.3368
2013-01-16,1.9607999999999999
2013-01-18,-2.8846
2013-01-25,2.9703
2013-01-28,0.0
2013-01-30,0.0
2013-01-31,-1.9231
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,1.9607999999999999
2013-02-07,-1.9231
2013-02-08,1.9607999999999999
2013-02-13,0.0
2013-02-14,0.0
2013-02-20,0.0
2013-02-27,-1.1538
2013-02-28,1.1673
2013-03-05,-1.1538
2013-03-18,1.1673
2013-03-26,-0.5581
2013-03-28,0.0
2013-04-04,0.0
2013-04-11,1.1673
2013-04-16,0.0
2013-04-19,0.0
2013-04-30,0.0
2013-05-02,0.9615
2013-05-17,-0.1905
2013-05-21,1.145
2013-05-24,0.0
2013-06-11,-0.3774
2013-06-21,0.0
2013-06-26,0.9689
2013-06-27,0.566
2013-06-28,0.0
2013-07-03,0.0
2013-07-19,-0.9381
2013-07-22,0.947
2013-08-01,-0.9381
2013-08-02,0.947
2013-08-13,0.0
2013-08-14,-0.9381
2013-08-15,0.947
2013-08-27,-0.9381
2013-08-28,0.947
2013-09-03,0.0
2013-09-10,-2.439
2013-09-13,2.5
2013-10-03,-0.3518
2013-10-07,0.947
2013-10-14,-0.9381
2013-10-18,0.947
2013-10-29,-0.5629
2013-10-30,0.9434
2013-11-01,0.0
2013-11-04,-0.9346
2013-11-07,0.9434
2013-11-19,-0.9346
2013-11-20,0.0
2013-11-25,0.9434
2013-12-12,-0.9346
2013-12-20,0.9434
2013-12-30,0.5942
2013-12-31,0.9346
2014-01-07,-0.9259
2014-01-08,0.0
2014-01-14,0.9346
2014-01-22,0.0
2014-01-23,0.0
2014-01-27,0.9259
2014-01-31,0.0
2014-02-24,-0.9174
2014-02-25,0.9259
2014-03-04,0.0
2014-03-07,0.0
2014-03-27,-0.3361
2014-03-28,0.9259
2014-04-02,0.0
2014-04-03,-0.9174
2014-04-07,1.8519
2014-04-10,0.0
2014-04-11,-1.8182
2014-04-17,0.0
2014-04-28,0.0
2014-04-29,1.8519
2014-05-06,-0.9091
2014-05-21,0.0
2014-05-23,0.0
2014-05-27,0.9174
2014-06-05,0.0
2014-06-09,-0.9091
2014-06-10,0.9174
2014-06-11,0.0
2014-06-12,0.0
2014-06-17,0.0
2014-06-19,0.0
2014-06-27,-0.3336
2014-07-07,0.0
2014-07-08,0.7339
2014-07-09,-0.7286
2014-07-10,-0.9174
2014-07-11,1.4815
2014-07-15,-1.4599
2014-07-18,1.4815
2014-07-21,-0.7299
2014-07-22,0.7353
2014-07-24,0.0
2014-07-28,-1.4599
2014-08-04,0.0
2014-08-14,1.4815
2014-08-19,-1.4599
2014-08-21,0.0
2014-09-04,0.0
2014-09-05,1.4815
2014-09-17,-1.4599
2014-09-23,0.0
2014-09-26,2.0711
2014-09-30,-1.4599
2014-10-02,0.0
2014-10-03,-1.8519
2014-10-06,3.3962
2014-10-07,-1.4599
2014-10-08,1.4815
2014-10-20,-1.4599
2014-10-21,1.4815
2014-10-22,-1.4599
2014-10-24,0.0
2014-10-30,0.0
2014-10-31,1.4815
2014-11-07,-1.4599
2014-11-13,1.4815
2014-11-14,0.0
2014-12-05,-1.4599
2014-12-09,0.7407
2014-12-10,1.1029
2014-12-17,-1.0909
2014-12-18,0.0
2014-12-26,1.1029
2014-12-29,1.4895
2014-12-31,0.0
2015-01-08,-0.9009
2015-01-12,0.9091
2015-01-14,-0.9009
2015-01-15,0.9091
2015-01-16,-0.9009
2015-01-20,0.0
2015-01-21,0.0
2015-01-23,-1.8182
2015-01-26,2.7778
2015-02-03,-2.7027
2015-02-06,2.7778
2015-02-10,0.0
2015-02-18,-1.8018
2015-02-26,0.0
2015-03-02,1.8349
2015-03-12,-2.7027
2015-03-19,2.7778
2015-03-24,0.0
2015-03-25,-1.8018
2015-04-02,0.5906
2015-04-06,0.0
2015-04-10,1.8349
2015-04-15,-1.8018
2015-04-21,0.0
2015-04-27,1.8349
2015-04-28,0.0
2015-04-29,-1.8018
2015-05-11,0.0
2015-05-13,0.0
2015-05-18,0.0367
2015-05-19,0.8804
2015-05-27,-0.9091
2015-05-28,0.0
2015-05-29,1.8349
2015-06-02,-1.8018
2015-06-24,0.0
2015-07-06,0.5921
2015-07-07,0.0
2015-07-20,0.0
2015-07-24,1.8349
2015-07-28,0.0
2015-07-30,0.0
2015-08-06,-1.6216
2015-08-17,0.0
2015-08-20,-0.1832
2015-08-24,1.8349
2015-09-10,-1.8018
2015-09-28,0.5901
2015-10-02,1.8349
2015-10-05,-1.8018
2015-10-06,0.0
2015-10-13,0.0
2015-10-16,1.8349
2015-10-26,0.0
2015-11-04,-1.8018
2015-11-20,1.8349
2015-12-16,-1.8018
2015-12-17,1.8349
2015-12-18,-1.8018
2015-12-31,2.4409
2016-01-04,-1.8018
2016-01-14,0.9174
2016-01-15,0.9091
2016-01-20,-1.8018
2016-01-22,1.8349
2016-01-26,-1.8018
2016-01-27,0.0
2016-01-29,0.0
2016-02-02,-0.9174
2016-02-03,0.0
2016-02-05,1.8519
2016-02-12,1.8182
2016-02-26,-3.5714
2016-03-01,1.8519
2016-03-08,0.0
2016-03-15,1.0909
2016-03-16,-1.0791
2016-03-18,-1.8182
2016-03-21,2.7778
2016-03-22,-2.7027
2016-04-01,0.6021
2016-04-05,0.9259
2016-04-06,1.8349
2016-04-07,-0.9009
2016-04-08,-0.9091
2016-04-12,1.8349
2016-04-25,-0.9009
2016-05-04,0.0
2016-05-11,-0.9091
2016-05-13,1.8349
2016-05-18,-1.8018
2016-05-23,0.0
2016-06-08,1.8349
2016-06-13,0.0
2016-06-20,-1.8018
2016-07-05,0.6017
2016-07-07,-0.0037
2016-07-08,1.8349
2016-07-15,0.0
2016-08-04,20.4144
2016-08-05,-18.1505
2016-08-12,-0.3656
2016-08-15,1.8349
2016-08-18,0.0
2016-08-22,0.0
2016-08-26,0.0
2016-08-30,-1.8018
2016-09-01,0.0037
2016-09-09,1.2807
2016-09-16,-1.2681
2016-09-19,0.0
2016-09-26,1.8349
2016-10-17,0.5887
2016-10-19,-1.8018
2016-10-24,1.8349
2016-11-04,-1.6937
2016-11-09,1.7229
2016-11-30,-0.8973
2016-12-20,1.4509
2016-12-21,-1.4337
2016-12-30,1.6928999999999998
2017-01-05,-1.0791
2017-01-13,1.8182
2017-01-27,-0.5357
2017-02-01,1.0772
2017-02-14,-1.421
2017-02-15,0.0
2017-02-16,1.4414
2017-03-03,-1.421
2017-03-06,0.0
2017-03-07,1.4414
2017-03-08,-1.421
2017-03-10,1.4414
2017-03-15,-1.421
2017-03-20,0.0
2017-03-21,0.9009
2017-03-30,1.1251
2017-04-12,-0.5329
2017-04-17,-0.8929
2017-04-18,0.9009
2017-04-25,-1.0714
2017-05-04,0.0
2017-05-08,0.0
2017-05-11,1.083
2017-05-24,-1.0714
2017-05-26,0.0
2017-05-31,1.083
2017-06-09,-0.8929
2017-06-19,0.0
2017-06-21,0.0
2017-06-29,0.4103
2017-06-30,0.0
2017-07-05,0.0
2017-07-13,0.9025
2017-07-19,0.1789
2017-07-20,-0.3571
2017-07-25,-0.7168
2017-07-31,1.083
2017-08-04,-1.0714
2017-08-08,0.0
2017-08-24,0.0
2017-08-25,0.0036
2017-08-28,-0.0036
2017-08-29,1.083
2017-09-12,-1.0714
2017-09-13,1.444
2017-09-19,-0.3559
2017-09-26,0.8929
2017-10-04,-0.3062
2017-10-12,0.0
2017-10-27,0.8929
2017-11-02,-0.885
2017-11-06,0.8929
2017-11-16,-0.885
2017-11-22,0.0
2017-11-27,0.8929
2017-11-28,-0.885
2017-12-05,0.8929
2017-12-14,0.0
2017-12-15,0.0
2017-12-20,-0.885
2017-12-29,1.4887000000000001
2018-01-04,5.3097
2018-01-05,-3.7647
2018-01-17,-0.4541
2018-01-18,1.7544
2018-01-26,-0.8621
2018-01-30,1.2174
2018-02-02,-1.2027
2018-02-05,1.2174
2018-02-23,-1.2027
2018-03-08,0.0
2018-03-12,0.0
2018-03-16,0.8696
2018-03-21,0.0
2018-03-22,0.8621
2018-04-04,-0.2929
2018-04-13,0.8621
2018-05-02,0.0
2018-05-03,0.8547
2018-05-10,0.1695
2018-05-14,-0.1658
2018-05-15,-0.0034
2018-05-17,0.8475
2018-06-08,-0.8403
2018-06-11,1.1864
2018-06-12,-1.1724999999999999
2018-06-21,1.6949
2018-06-22,-0.8333
2018-07-06,1.4192
2018-07-09,0.0
2018-08-01,0.0
2018-08-02,1.6667
2018-08-10,-1.6393
2018-09-12,0.0
2018-09-17,0.0
2018-09-21,1.6667
2018-09-25,-0.8197
2018-09-26,0.0
2018-10-15,1.4125
2018-10-17,0.0
2018-10-18,5.7377
2018-10-22,-4.6512
2018-11-06,-0.813
2018-11-07,1.6393
2018-12-21,0.0
2018-12-24,1.6129
2018-12-27,0.0
2019-01-09,1.3729
2019-01-16,0.0
2019-01-22,0.0
2019-02-04,-0.7874
2019-02-05,0.7937
2019-02-15,0.7874
2019-02-28,-0.7813
2019-03-08,0.0
2019-03-11,0.7874
2019-03-12,0.0
2019-03-28,-0.2172
2019-04-01,0.7874
2019-04-05,0.0
2019-04-10,-0.7813
2019-04-25,0.7874
2019-05-13,-0.7813
2019-05-16,0.7874
2019-05-31,-0.7813
2019-06-05,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-14,0.7874
2019-06-18,-0.7813
2019-06-26,0.0
2019-07-02,0.5733
2019-07-12,0.0
2019-07-15,0.7874
2019-08-01,0.0003
2019-08-05,-0.0003
2019-08-14,0.0
2019-08-15,0.7813
2019-08-19,2.3256
2019-08-21,-2.2727
2019-08-22,0.0
2019-09-18,-0.7752
2019-09-19,1.875
2019-10-10,-0.5198
2019-10-15,0.7752
2019-10-30,0.0
2019-10-31,0.0
2019-11-13,0.0
2019-11-20,0.7692
2019-12-04,-0.7634
2019-12-09,0.0
2019-12-12,1.5385
2019-12-20,0.0
2019-12-31,1.3176
2020-01-06,0.0
2020-01-07,-0.7519
2020-01-08,0.9091
2020-01-13,-0.9009
2020-01-21,1.5152
2020-01-28,-0.7463
2020-01-29,0.0
2020-01-31,0.6015
2020-02-12,-0.4484
2020-03-20,0.4505
2020-03-23,-0.4484
2020-03-25,0.9009
2020-03-27,-0.8929
2020-03-30,1.4595
2020-04-14,-0.2976
2020-04-15,0.0003
2020-04-23,0.746
2020-05-11,-0.7407
2020-06-03,0.7463
2020-06-04,-0.7407
2020-06-05,0.7463
2020-06-22,0.0
2020-06-29,0.5541
2020-06-30,0.7407
2020-07-01,0.0
2020-07-07,-0.7353
2020-07-16,0.0
