ticker,KELYA US Equity
2000-05-24,0.0646
2000-05-25,2.584
2000-05-26,-1.2723
2000-05-30,-1.0954
2000-05-31,-4.1042
2000-06-01,5.163
2000-06-02,-0.7752
2000-06-05,-1.3021
2000-06-06,0.7916
2000-06-07,-3.1414
2000-06-08,-0.5405
2000-06-09,-0.6114
2000-06-12,-0.7519
2000-06-13,0.8264
2000-06-14,-0.2732
2000-06-15,6.1644
2000-06-16,-1.9355
2000-06-19,2.6316
2000-06-20,-3.5897
2000-06-21,-2.3936
2000-06-22,0.2725
2000-06-23,0.0
2000-06-26,0.8152
2000-06-27,-1.0782
2000-06-28,0.545
2000-06-29,-2.168
2000-06-30,2.4931
2000-07-03,-0.5405
2000-07-05,-1.6303999999999998
2000-07-06,2.7624
2000-07-07,-2.6882
2000-07-10,9.9448
2000-07-11,1.7588
2000-07-12,0.4938
2000-07-13,5.1597
2000-07-14,-5.6075
2000-07-17,5.198
2000-07-18,-3.7647
2000-07-19,-6.1125
2000-07-20,9.375
2000-07-21,-7.619
2000-07-24,-3.6082
2000-07-25,0.0
2000-07-26,-1.6042999999999998
2000-07-27,0.0
2000-07-28,-1.087
2000-07-31,1.9231
2000-08-01,1.3477000000000001
2000-08-02,2.9255
2000-08-03,2.0672
2000-08-04,-0.7595
2000-08-07,-4.3367
2000-08-08,-2.5333
2000-08-09,0.684
2000-08-10,0.2717
2000-08-11,2.71
2000-08-14,4.7493
2000-08-15,-8.1234
2000-08-16,5.0034
2000-08-17,-2.0888
2000-08-18,-0.8
2000-08-21,1.3441
2000-08-22,-1.8568
2000-08-23,0.5405
2000-08-24,2.1505
2000-08-25,-0.5319
2000-08-28,-2.9412000000000003
2000-08-29,2.7548
2000-08-30,-0.5362
2000-08-31,-0.2695
2000-09-01,-1.0135
2000-09-05,-1.7065000000000001
2000-09-06,0.5556
2000-09-07,2.7624
2000-09-08,-3.4946
2000-09-11,0.5571
2000-09-12,0.0
2000-09-13,0.554
2000-09-14,-0.8264
2000-09-15,0.5556
2000-09-18,0.0
2000-09-19,0.5525
2000-09-20,-1.0989
2000-09-21,1.1111
2000-09-22,1.3736
2000-09-25,0.542
2000-09-26,-2.965
2000-09-27,0.8333
2000-09-28,3.5813
2000-09-29,0.5319
2000-10-02,-0.5291
2000-10-03,-0.7979
2000-10-04,1.0724
2000-10-05,-1.9893999999999998
2000-10-06,0.406
2000-10-09,-2.4259
2000-10-10,-0.5525
2000-10-11,-5.5556
2000-10-12,-1.4706000000000001
2000-10-13,7.4627
2000-10-16,-2.2222
2000-10-17,2.5568
2000-10-18,-1.385
2000-10-19,0.2809
2000-10-20,0.0
2000-10-23,-0.5602
2000-10-24,1.1268
2000-10-25,-1.3928
2000-10-26,2.2599
2000-10-27,-1.9337
2000-10-30,0.0
2000-10-31,0.0
2000-11-01,0.0
2000-11-02,1.9718
2000-11-03,2.7624
2000-11-06,-2.1505
2000-11-07,-0.2747
2000-11-08,2.2039
2000-11-09,0.0
2000-11-10,-2.965
2000-11-13,1.3889
2000-11-14,-1.0959
2000-11-15,1.662
2000-11-16,-2.9973
2000-11-17,-3.0899
2000-11-20,7.2464
2000-11-21,2.7027
2000-11-22,2.3684
2000-11-24,1.2987
2000-11-27,-1.0256
2000-11-28,-3.1088
2000-11-29,0.0
2000-11-30,1.0695000000000001
2000-12-01,1.3228
2000-12-04,0.2611
2000-12-05,-2.2786
2000-12-06,4.7302
2000-12-07,1.5267
2000-12-08,15.2882
2000-12-11,-6.9565
2000-12-12,-8.1776
2000-12-13,-4.5802
2000-12-14,3.4667
2000-12-15,-8.7629
2000-12-18,1.6949
2000-12-19,5.5556
2000-12-20,-0.5263
2000-12-21,-1.8519
2000-12-22,3.504
2000-12-26,-6.25
2000-12-27,2.2222
2000-12-28,6.25
2000-12-29,-3.3247999999999998
2001-01-02,3.9683
2001-01-03,3.5623
2001-01-04,7.371
2001-01-05,-5.9497
2001-01-08,1.9465
2001-01-09,4.0573
2001-01-10,7.3394
2001-01-11,-10.8974
2001-01-12,3.5971
2001-01-16,2.7778
2001-01-17,-7.4324
2001-01-18,2.9196999999999997
2001-01-19,-1.182
2001-01-22,-1.9139
2001-01-23,-0.2439
2001-01-24,-4.89
2001-01-25,0.5141
2001-01-26,-3.3247999999999998
2001-01-29,4.2328
2001-01-30,1.3959
2001-01-31,-1.5645
2001-02-01,1.2079
2001-02-02,-3.7688
2001-02-05,1.3054999999999999
2001-02-06,3.866
2001-02-07,-0.9926
2001-02-08,2.2556
2001-02-09,1.4093
2001-02-12,-1.6314
2001-02-13,4.6683
2001-02-14,0.4695
2001-02-15,2.3364
2001-02-16,-3.8813
2001-02-20,0.0
2001-02-21,1.6033
2001-02-22,-0.8767
2001-02-23,2.8571
2001-02-26,1.8519
2001-02-27,-3.6364
2001-02-28,0.0
2001-03-01,2.1226
2001-03-02,1.1547
2001-03-05,-3.8813
2001-03-06,2.6128
2001-03-07,-2.5463
2001-03-08,2.8504
2001-03-09,-2.3095
2001-03-12,-0.2364
2001-03-13,3.0806
2001-03-14,-1.6092
2001-03-15,0.4673
2001-03-16,0.6977
2001-03-19,1.3857
2001-03-20,-7.2893
2001-03-21,-0.2457
2001-03-22,-0.4926
2001-03-23,-4.4554
2001-03-26,-1.6787999999999998
2001-03-27,-0.2951
2001-03-28,-0.7188
2001-03-29,-4.1312
2001-03-30,4.7534
2001-04-02,-3.6047000000000002
2001-04-03,-1.6278000000000001
2001-04-04,-1.5653000000000001
2001-04-05,8.1327
2001-04-06,-5.6723
2001-04-09,3.5189
2001-04-10,4.6902
2001-04-11,-6.8229
2001-04-12,4.1023
2001-04-16,-0.4237
2001-04-17,1.1064
2001-04-18,-0.0421
2001-04-19,-0.4632
2001-04-20,-1.5228000000000002
2001-04-23,-3.6942
2001-04-24,4.0143
2001-04-25,-3.3019
2001-04-26,6.2971
2001-04-27,1.2098
2001-04-30,-2.6793
2001-05-01,-0.4659
2001-05-02,0.4255
2001-05-03,-1.7372999999999998
2001-05-04,7.3739
2001-05-07,-6.4257
2001-05-08,-1.2446
2001-05-09,-1.5645
2001-05-10,1.5453000000000001
2001-05-11,-0.913
2001-05-14,-1.2725
2001-05-15,1.4667
2001-05-16,-2.0149
2001-05-17,6.5713
2001-05-18,-2.5587
2001-05-21,2.5398
2001-05-22,-0.3359
2001-05-23,-2.0219
2001-05-24,1.0748
2001-05-25,-2.5795
2001-05-29,-1.3239
2001-05-30,-0.2683
2001-05-31,5.0224
2001-06-01,-0.2989
2001-06-04,1.2848
2001-06-05,0.4651
2001-06-06,-1.3047
2001-06-07,1.4925
2001-06-08,-0.8824
2001-06-11,0.8478
2001-06-12,0.3783
2001-06-13,-1.005
2001-06-14,-0.2115
2001-06-15,5.1293
2001-06-18,-2.0968
2001-06-19,0.0824
2001-06-20,1.2346
2001-06-21,0.0
2001-06-22,-0.0407
2001-06-25,-2.6027
2001-06-26,0.2088
2001-06-27,2.125
2001-06-28,0.816
2001-06-29,-1.8616000000000001
2001-07-02,0.9072
2001-07-03,4.2501
2001-07-05,-1.9207999999999998
2001-07-06,1.5188000000000001
2001-07-09,0.9449
2001-07-10,-1.6381000000000001
2001-07-11,2.6963
2001-07-12,1.7375
2001-07-13,-1.3283
2001-07-16,-3.0769
2001-07-17,-0.7937
2001-07-18,4.8
2001-07-19,-0.7634
2001-07-20,-0.0385
2001-07-23,-0.9619
2001-07-24,-4.8563
2001-07-25,2.4908
2001-07-26,0.7968
2001-07-27,-1.3439
2001-07-30,1.9231
2001-07-31,-3.8522
2001-08-01,1.6353
2001-08-02,-1.2469999999999999
2001-08-03,1.0591
2001-08-06,-1.3704
2001-08-07,1.1851
2001-08-08,0.3635
2001-08-09,5.4728
2001-08-10,-1.7551
2001-08-13,-1.8252000000000002
2001-08-14,-0.712
2001-08-15,-1.5936
2001-08-16,1.417
2001-08-17,-0.7186
2001-08-20,0.7238
2001-08-21,-0.0399
2001-08-22,-0.3594
2001-08-23,1.3226
2001-08-24,1.5581
2001-08-27,-2.3603
2001-08-28,-0.2015
2001-08-29,1.0093
2001-08-30,-0.4396
2001-08-31,0.0803
2001-09-04,-1.3237
2001-09-05,0.2033
2001-09-06,-1.2982
2001-09-07,0.2877
2001-09-10,-5.0
2001-09-17,-8.9733
2001-09-18,-0.9479
2001-09-19,2.3923
2001-09-20,-5.3738
2001-09-21,-11.8519
2001-09-24,12.7171
2001-09-25,1.5905
2001-09-26,-0.4892
2001-09-27,-0.2458
2001-09-28,-0.4436
2001-10-01,-3.2178
2001-10-02,0.6138
2001-10-03,0.4575
2001-10-04,7.3381
2001-10-05,-2.4516999999999998
2001-10-08,-3.3349
2001-10-09,-0.4
2001-10-10,0.5522
2001-10-11,4.7928
2001-10-12,-1.1434
2001-10-15,3.8072
2001-10-16,2.2284
2001-10-17,1.5441
2001-10-18,-3.0859
2001-10-19,1.1075
2001-10-22,0.0
2001-10-23,-0.9128
2001-10-24,0.4606
2001-10-25,0.8253
2001-10-26,0.0
2001-10-29,-1.0914
2001-10-30,0.9195
2001-10-31,-3.0524
2001-11-01,0.094
2001-11-02,2.8169
2001-11-05,1.3242
2001-11-06,1.397
2001-11-07,-1.5110999999999999
2001-11-08,1.5343
2001-11-09,1.9111
2001-11-12,-0.1308
2001-11-13,-1.6594
2001-11-14,4.2185
2001-11-15,0.8948
2001-11-16,1.098
2001-11-19,0.6383
2001-11-20,-1.7134
2001-11-21,-2.2804
2001-11-23,1.4261
2001-11-26,4.5164
2001-11-27,-0.1631
2001-11-28,-3.2666
2001-11-29,0.5065
2001-11-30,-11.3398
2001-12-03,-1.5159
2001-12-04,-0.2405
2001-12-05,0.5304
2001-12-06,0.4796
2001-12-07,-1.6307
2001-12-10,-0.4876
2001-12-11,0.441
2001-12-12,-0.1463
2001-12-13,-0.5374
2001-12-14,1.4243999999999999
2001-12-17,0.9685
2001-12-18,0.9592
2001-12-19,0.4751
2001-12-20,-0.2837
2001-12-21,1.0906
2001-12-24,2.0638
2001-12-26,1.1029
2001-12-27,1.0455
2001-12-28,-0.7647
2001-12-31,-0.7706
2002-01-02,1.2791000000000001
2002-01-03,2.8417
2002-01-04,1.7544
2002-01-07,-1.4224
2002-01-08,0.3935
2002-01-09,-0.1307
2002-01-10,-1.1775
2002-01-11,-0.0441
2002-01-14,0.3091
2002-01-15,0.7923
2002-01-16,1.1354
2002-01-17,2.3316
2002-01-18,-5.4008
2002-01-22,-0.446
2002-01-23,0.4928
2002-01-24,-1.6942
2002-01-25,1.3605
2002-01-28,0.0
2002-01-29,-2.3714
2002-01-30,1.9707
2002-01-31,-1.4830999999999999
2002-02-01,-0.0912
2002-02-04,2.4201
2002-02-05,-0.1337
2002-02-06,0.8929
2002-02-07,-3.4513
2002-02-08,3.8038
2002-02-11,-1.3245
2002-02-12,0.3579
2002-02-13,0.8025
2002-02-14,0.575
2002-02-15,-2.0229
2002-02-19,2.1095
2002-02-20,4.2637
2002-02-21,2.5717
2002-02-22,3.8795
2002-02-25,2.6619
2002-02-26,-2.1672
2002-02-27,-0.6329
2002-02-28,0.5971
2002-03-01,-1.0685
2002-03-04,1.48
2002-03-05,0.8672
2002-03-06,-0.3517
2002-03-07,0.2353
2002-03-08,2.6212999999999997
2002-03-11,4.4224
2002-03-12,-1.7890000000000001
2002-03-13,-0.0743
2002-03-14,0.4092
2002-03-15,-1.0004
2002-03-18,1.2725
2002-03-19,0.1478
2002-03-20,-1.2915
2002-03-21,4.2991
2002-03-22,-1.0753
2002-03-25,-2.0652
2002-03-26,1.4798
2002-03-27,1.0208
2002-03-28,1.8766
2002-04-01,-1.8066
2002-04-02,-0.7937
2002-04-03,-3.7455
2002-04-04,-1.1711
2002-04-05,0.7263
2002-04-08,0.6072
2002-04-09,1.1354
2002-04-10,3.8753
2002-04-11,-1.0054
2002-04-12,2.3576
2002-04-15,-1.669
2002-04-16,4.6885
2002-04-17,0.0688
2002-04-18,0.0688
2002-04-19,0.5191
2002-04-22,-1.474
2002-04-23,1.319
2002-04-24,-1.6787
2002-04-25,1.4285999999999999
2002-04-26,0.2061
2002-04-29,-0.0686
2002-04-30,-0.5866
2002-05-01,0.5211
2002-05-02,-0.5115
2002-05-03,-0.59
2002-05-06,0.2777
2002-05-07,0.0
2002-05-08,0.3115
2002-05-09,-1.8288
2002-05-10,-3.3743
2002-05-13,1.7097
2002-05-14,1.216
2002-05-15,0.7067
2002-05-16,-0.807
2002-05-17,0.8843
2002-05-20,-1.3639999999999999
2002-05-21,-3.7361
2002-05-22,0.7755
2002-05-23,0.2942
2002-05-24,-2.8236
2002-05-28,-1.3961999999999999
2002-05-29,1.6073
2002-05-30,-1.1299
2002-05-31,-0.7238
2002-06-03,1.1128
2002-06-04,0.797
2002-06-05,-0.5271
2002-06-06,-0.3785
2002-06-07,0.266
2002-06-10,-0.8715
2002-06-11,-0.344
2002-06-12,-1.7261
2002-06-13,-4.7619
2002-06-14,-1.1475
2002-06-17,-0.0415
2002-06-18,-0.1244
2002-06-19,-0.2907
2002-06-20,0.1666
2002-06-21,0.3742
2002-06-24,-0.1243
2002-06-25,-0.4562
2002-06-26,-1.1667
2002-06-27,5.1433
2002-06-28,8.2999
2002-07-01,-2.0733
2002-07-02,-4.1172
2002-07-03,2.2436
2002-07-05,3.9722
2002-07-08,-2.2626
2002-07-09,-2.8843
2002-07-10,-0.3126
2002-07-11,-2.4304
2002-07-12,-1.9285
2002-07-15,-1.8845
2002-07-16,-1.5030999999999999
2002-07-17,5.2989
2002-07-18,-3.3011
2002-07-19,0.7077
2002-07-22,-1.7776
2002-07-23,-1.5572
2002-07-24,1.6674
2002-07-25,-0.6728
2002-07-26,-0.6774
2002-07-29,10.1449
2002-07-30,-3.2508
2002-07-31,-0.24
2002-08-01,-5.413
2002-08-02,-6.7825
2002-08-05,-1.1824
2002-08-06,-1.9788000000000001
2002-08-07,-5.6338
2002-08-08,2.8358
2002-08-09,3.2898
2002-08-12,-0.3747
2002-08-13,-1.5985
2002-08-14,4.7301
2002-08-15,0.7755
2002-08-16,1.2675
2002-08-19,2.4139
2002-08-20,2.8372
2002-08-21,5.8149
2002-08-22,-2.1661
2002-08-23,-3.7052
2002-08-26,2.5224
2002-08-27,-4.754
2002-08-28,-4.6848
2002-08-29,2.8388
2002-08-30,5.3689
2002-09-03,-7.1641
2002-09-04,5.4795
2002-09-05,-3.8961
2002-09-06,5.3153
2002-09-09,-1.0265
2002-09-10,-1.6421999999999999
2002-09-11,-1.1863
2002-09-12,-2.4011
2002-09-13,2.7335000000000003
2002-09-16,-2.3947
2002-09-17,0.2726
2002-09-18,0.5437
2002-09-19,-2.2082
2002-09-20,-1.3364
2002-09-23,-2.7557
2002-09-24,-1.8252000000000002
2002-09-25,6.1155
2002-09-26,3.6422
2002-09-27,-2.847
2002-09-30,-0.7784
2002-10-01,0.323
2002-10-02,-2.5759
2002-10-03,-1.322
2002-10-04,-3.2536
2002-10-07,-3.7587
2002-10-08,-3.3916
2002-10-09,-4.1489
2002-10-10,8.657
2002-10-11,3.6772
2002-10-14,2.6601
2002-10-15,8.2534
2002-10-16,-5.8954
2002-10-17,7.301
2002-10-18,2.2827
2002-10-21,3.0472
2002-10-22,1.2037
2002-10-23,-1.3712
2002-10-24,-1.6098
2002-10-25,0.5089
2002-10-28,0.7595
2002-10-29,-1.2982
2002-10-30,1.1031
2002-10-31,-0.7134
2002-11-01,-0.5072
2002-11-04,1.3169
2002-11-05,1.4256
2002-11-06,4.9193999999999996
2002-11-07,-1.3396
2002-11-08,-1.1182
2002-11-11,-4.2407
2002-11-12,2.3197
2002-11-13,2.4732
2002-11-14,0.7241
2002-11-15,-0.1198
2002-11-18,-2.8388999999999998
2002-11-19,1.1522999999999999
2002-11-20,1.5053
2002-11-21,1.002
2002-11-22,-1.2351
2002-11-25,-0.6858
2002-11-26,-2.6401
2002-11-27,5.632
2002-11-29,-2.1327
2002-12-02,-0.4076
2002-12-03,0.2067
2002-12-04,1.7792
2002-12-05,-0.5165
2002-12-06,0.1597
2002-12-09,-2.9107
2002-12-10,4.1478
2002-12-11,-1.0252
2002-12-12,-0.1235
2002-12-13,0.2433
2002-12-16,-0.5173
2002-12-17,-1.12
2002-12-18,-0.445
2002-12-19,-0.2844
2002-12-20,2.7302
2002-12-23,-0.2777
2002-12-24,0.9586
2002-12-26,0.1143
2002-12-27,-2.7155
2002-12-30,0.0
2002-12-31,-0.0405
2003-01-02,1.1736
2003-01-03,-0.76
2003-01-06,0.0403
2003-01-07,0.5238
2003-01-08,-2.8056
2003-01-09,3.0515
2003-01-10,0.2761
2003-01-13,-0.2354
2003-01-14,0.4
2003-01-15,-0.6773
2003-01-16,0.4011
2003-01-17,-2.0775
2003-01-21,-3.7495000000000003
2003-01-22,-3.4801
2003-01-23,-0.7027
2003-01-24,-3.8036
2003-01-27,-2.069
2003-01-28,0.2817
2003-01-29,1.2172
2003-01-30,-3.9778000000000002
2003-01-31,0.6744
2003-02-03,-1.1005
2003-02-04,-0.9192
2003-02-05,1.416
2003-02-06,0.4285
2003-02-07,-2.6799
2003-02-10,1.9704000000000002
2003-02-11,-1.8406
2003-02-12,-3.0999
2003-02-13,-0.6081
2003-02-14,-1.7976
2003-02-18,4.4456
2003-02-19,-2.9544
2003-02-20,-1.1868
2003-02-21,3.6554
2003-02-24,-1.3098
2003-02-25,0.2552
2003-02-26,-0.6619
2003-02-27,3.0753
2003-02-28,3.0333
2003-03-03,-1.4431
2003-03-04,-1.9637
2003-03-05,0.7493
2003-03-06,-1.4378
2003-03-07,1.4588
2003-03-10,-3.4209
2003-03-11,1.4887000000000001
2003-03-12,0.1517
2003-03-13,3.0253
2003-03-14,0.4951
2003-03-17,4.2927
2003-03-18,-0.6548
2003-03-19,1.3183
2003-03-20,2.8346
2003-03-21,-1.5816
2003-03-24,-1.6987999999999999
2003-03-25,0.6539
2003-03-26,-1.1137
2003-03-27,1.1262
2003-03-28,2.0882
2003-03-31,-2.1818
2003-04-01,2.8810000000000002
2003-04-02,0.1355
2003-04-03,-0.5864
2003-04-04,-0.1815
2003-04-07,3.5
2003-04-08,-3.2938
2003-04-09,1.7257
2003-04-10,0.7143
2003-04-11,-0.9752
2003-04-14,1.6115
2003-04-15,1.1013
2003-04-16,0.5229
2003-04-17,2.6008
2003-04-21,-1.0139
2003-04-22,-0.6402
2003-04-23,-1.5034
2003-04-24,-3.358
2003-04-25,-1.3989
2003-04-28,3.4325
2003-04-29,1.2832
2003-04-30,0.9611
2003-05-01,0.3029
2003-05-02,1.9413
2003-05-05,-2.7931
2003-05-06,0.6966
2003-05-07,-0.3891
2003-05-08,-2.0833
2003-05-09,3.3838
2003-05-12,2.5409
2003-05-13,-0.546
2003-05-14,0.9671
2003-05-15,0.9243
2003-05-16,-1.6991
2003-05-19,-2.9089
2003-05-20,-1.7368999999999999
2003-05-21,-0.4861
2003-05-22,0.8437
2003-05-23,1.2770000000000001
2003-05-27,0.2174
2003-05-28,3.2972
2003-05-29,0.168
2003-05-30,4.3606
2003-06-02,-1.9285
2003-06-03,1.229
2003-06-04,0.5666
2003-06-05,0.6036
2003-06-06,-0.88
2003-06-09,-0.3632
2003-06-10,0.81
2003-06-11,-0.8437
2003-06-12,1.1345
2003-06-13,-0.7212
2003-06-16,2.4617
2003-06-17,0.4332
2003-06-18,1.1764999999999999
2003-06-19,-1.1628
2003-06-20,1.1764999999999999
2003-06-23,-4.8837
2003-06-24,0.8557
2003-06-25,-2.9495
2003-06-26,1.9983
2003-06-27,0.4082
2003-06-30,-3.4553
2003-07-01,4.2105
2003-07-02,2.2222
2003-07-03,-1.1461999999999999
2003-07-07,3.5986000000000002
2003-07-08,-0.2702
2003-07-09,1.548
2003-07-10,-0.343
2003-07-11,2.7533
2003-07-14,-1.4514
2003-07-15,-1.8127
2003-07-16,0.7654
2003-07-17,-2.7062
2003-07-18,0.0392
2003-07-21,-2.3922
2003-07-22,-5.5846
2003-07-23,6.0426
2003-07-24,-0.0803
2003-07-25,0.4418
2003-07-28,-0.6397
2003-07-29,1.5694
2003-07-30,3.6846
2003-07-31,-1.6049
2003-08-01,-0.1165
2003-08-04,-3.1104
2003-08-05,-2.2472
2003-08-06,-0.5747
2003-08-07,-0.0413
2003-08-08,-2.5196
2003-08-11,2.0763
2003-08-12,2.7812
2003-08-13,-0.4847
2003-08-14,0.8929
2003-08-15,-0.0444
2003-08-18,0.004
2003-08-19,2.0202
2003-08-20,-1.3860999999999999
2003-08-21,1.0843
2003-08-22,-0.0795
2003-08-25,0.1193
2003-08-26,1.7473999999999998
2003-08-27,-0.4294
2003-08-28,1.9207999999999998
2003-08-29,0.8462
2003-09-02,2.0595
2003-09-03,0.8595
2003-09-04,-0.4446
2003-09-05,-3.4239
2003-09-08,1.0405
2003-09-09,-0.9153
2003-09-10,-3.4642
2003-09-11,1.236
2003-09-12,3.6629
2003-09-15,-0.8739
2003-09-16,1.1882
2003-09-17,-0.8333
2003-09-18,2.2918
2003-09-19,-1.1576
2003-09-22,0.0378
2003-09-23,0.7175
2003-09-24,-3.3371
2003-09-25,-0.2715
2003-09-26,-1.7114
2003-09-29,3.0075
2003-09-30,-4.2643
2003-10-01,6.3804
2003-10-02,-2.8668
2003-10-03,6.7961
2003-10-06,-3.4182
2003-10-07,5.9488
2003-10-08,-3.4826
2003-10-09,-0.5891
2003-10-10,-0.2593
2003-10-13,1.2997
2003-10-14,1.3563
2003-10-15,-0.7957
2003-10-16,1.677
2003-10-17,-2.2947
2003-10-20,-2.6055
2003-10-21,2.4868
2003-10-22,-7.2059
2003-10-23,-1.3074
2003-10-24,0.4014
2003-10-27,0.9996
2003-10-28,-0.8709
2003-10-29,0.4393
2003-10-30,-0.0398
2003-10-31,-2.3866
2003-11-03,-0.163
2003-11-04,-0.2041
2003-11-05,0.7771
2003-11-06,1.9481000000000002
2003-11-07,2.1099
2003-11-10,0.9786
2003-11-11,-0.4286
2003-11-12,1.3571
2003-11-13,1.1094
2003-11-14,-0.6836
2003-11-17,0.8031
2003-11-18,-2.9211
2003-11-19,1.4068
2003-11-20,0.4239
2003-11-21,4.7583
2003-11-24,0.3663
2003-11-25,1.5328
2003-11-26,1.4378
2003-11-28,0.8859
2003-12-01,1.8265
2003-12-02,1.3453
2003-12-03,-1.8719999999999999
2003-12-04,0.1734
2003-12-05,-1.8352
2003-12-08,0.3527
2003-12-09,-2.109
2003-12-10,0.6104
2003-12-11,0.8208
2003-12-12,1.8761
2003-12-15,0.9729
2003-12-16,-2.6841
2003-12-17,-1.0962
2003-12-18,0.0358
2003-12-19,0.0
2003-12-22,0.0715
2003-12-23,-0.8929
2003-12-24,-0.0721
2003-12-26,-0.7573
2003-12-29,0.5814
2003-12-30,4.9133
2003-12-31,-1.7218
2004-01-02,2.1374
2004-01-05,0.5489
2004-01-06,1.4671
2004-01-07,0.4707
2004-01-08,0.7697
2004-01-09,-2.5905
2004-01-12,1.8752
2004-01-13,0.3347
2004-01-14,2.6017
2004-01-15,-0.0975
2004-01-16,-0.0651
2004-01-20,-0.1954
2004-01-21,-0.8157
2004-01-22,-1.7105000000000001
2004-01-23,1.071
2004-01-26,-0.3642
2004-01-27,1.562
2004-01-28,-3.9920999999999998
2004-01-29,0.2045
2004-01-30,-1.0204
2004-02-02,-0.8591
2004-02-03,-0.3813
2004-02-04,-1.9832999999999998
2004-02-05,3.7274000000000003
2004-02-06,1.1636
2004-02-09,1.7930000000000001
2004-02-10,-0.0166
2004-02-11,0.6149
2004-02-12,-0.7268
2004-02-13,-0.7654
2004-02-17,0.4024
2004-02-18,0.2004
2004-02-19,-1.6
2004-02-20,-0.9857
2004-02-23,-1.8194
2004-02-24,0.979
2004-02-25,0.9003
2004-02-26,1.5443
2004-02-27,0.2704
2004-03-01,-0.2359
2004-03-02,-1.2162
2004-03-03,0.0616
2004-03-04,2.2626
2004-03-05,-0.6016
2004-03-08,-3.228
2004-03-09,-0.2432
2004-03-10,-0.6966
2004-03-11,-1.4381
2004-03-12,2.9893
2004-03-15,-3.6282
2004-03-16,2.3664
2004-03-17,1.6461999999999999
2004-03-18,-1.0682
2004-03-19,-1.1843
2004-03-22,-3.1724
2004-03-23,1.1285
2004-03-24,-0.9359
2004-03-25,3.7064
2004-03-26,-0.0701
2004-03-29,1.8934
2004-03-30,2.34
2004-03-31,-0.4371
2004-04-01,2.1277
2004-04-02,0.6614
2004-04-05,-0.5256
2004-04-06,-0.0991
2004-04-07,1.8512
2004-04-08,-1.85
2004-04-12,0.1323
2004-04-13,-3.1704
2004-04-14,1.0573
2004-04-15,-0.3037
2004-04-16,1.9634
2004-04-19,1.2616
2004-04-20,-2.3279
2004-04-21,2.9204
2004-04-22,2.4462
2004-04-23,-0.4776
2004-04-26,-1.9194
2004-04-27,1.4351
2004-04-28,-3.537
2004-04-29,-1.6667
2004-04-30,0.7458
2004-05-03,1.6824
2004-05-04,0.4302
2004-05-05,-2.3064
2004-05-06,-0.9781
2004-05-07,-2.6226000000000003
2004-05-10,0.2099
2004-05-11,0.5236
2004-05-12,-0.4167
2004-05-13,-0.9763
2004-05-14,-0.8834
2004-05-17,-2.1390000000000002
2004-05-18,1.3115
2004-05-19,0.5394
2004-05-20,-0.7868
2004-05-21,-0.9373
2004-05-24,-1.1645
