ticker,GSL US Equity
2009-01-06,7.764
2009-01-07,1.4409
2009-01-08,2.2727
2009-01-09,-3.0556
2009-01-12,-9.1691
2009-01-13,3.4699999999999998
2009-01-14,-3.3537
2009-01-15,3.1546
2009-01-16,1.8349
2009-01-20,-6.6066
2009-01-21,0.3215
2009-01-22,0.0
2009-01-23,2.2436
2009-01-26,7.837
2009-01-27,1.4535
2009-01-28,0.5731
2009-01-29,-2.849
2009-01-30,-0.2933
2009-02-02,-0.5882
2009-02-03,0.5917
2009-02-04,1.4706000000000001
2009-02-05,-0.2899
2009-02-06,1.7442
2009-02-09,0.0
2009-02-10,-2.5714
2009-02-11,3.9589
2009-02-12,-2.6798
2009-02-13,0.8696
2009-02-17,-6.3218
2009-02-18,-5.2147
2009-02-19,-12.5874
2009-02-20,-13.6
2009-02-23,2.3148
2009-02-24,6.3347999999999995
2009-02-25,-4.2553
2009-02-26,-1.3333
2009-02-27,-4.0541
2009-03-02,-13.615
2009-03-03,13.587
2009-03-04,1.4354
2009-03-05,-7.5472
2009-03-06,2.0408
2009-03-09,1.0
2009-03-10,2.9703
2009-03-11,0.9615
2009-03-12,9.0476
2009-03-13,7.8603
2009-03-16,9.3117
2009-03-17,-3.7037
2009-03-18,-1.9231
2009-03-19,-1.9607999999999999
2009-03-20,-10.8
2009-03-23,5.3812
2009-03-24,-2.1277
2009-03-25,-0.4348
2009-03-26,3.0568
2009-03-27,-3.8136
2009-03-30,-7.489
2009-03-31,-3.8095
2009-04-01,-0.495
2009-04-02,3.9801
2009-04-03,0.9569
2009-04-06,-2.8436
2009-04-07,-1.4634
2009-04-08,3.9604
2009-04-09,1.9048
2009-04-13,3.271
2009-04-14,-1.81
2009-04-15,-0.4608
2009-04-16,-0.463
2009-04-17,1.3953
2009-04-20,-2.7523
2009-04-21,1.8868
2009-04-22,5.0926
2009-04-23,1.3216
2009-04-24,2.1739
2009-04-27,-0.8511
2009-04-28,-14.1631
2009-04-29,1.0
2009-04-30,-1.4851
2009-05-01,-11.0553
2009-05-04,6.2147
2009-05-05,-1.0638
2009-05-06,4.3011
2009-05-07,-3.0928
2009-05-08,-2.6596
2009-05-11,2.1858
2009-05-12,-1.6042999999999998
2009-05-13,-1.087
2009-05-14,-2.7473
2009-05-15,-1.1299
2009-05-18,4.5714
2009-05-19,2.1858
2009-05-20,0.5348
2009-05-21,-1.5957
2009-05-22,3.7838000000000003
2009-05-26,1.0417
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.5155
2009-06-01,2.5641
2009-06-02,3.0
2009-06-03,0.0
2009-06-04,6.3107
2009-06-05,-0.4566
2009-06-08,-0.9174
2009-06-09,-0.9259
2009-06-10,0.9346
2009-06-11,-0.9259
2009-06-12,-2.3364
2009-06-15,-6.2201
2009-06-16,1.5306
2009-06-17,-5.0188
2009-06-18,-1.0647
2009-06-19,3.2086
2009-06-22,-2.5907
2009-06-23,-0.5319
2009-06-24,-1.0695000000000001
2009-06-25,2.7027
2009-06-26,-1.5789
2009-06-29,-1.6042999999999998
2009-06-30,-2.1739
2009-07-01,2.2222
2009-07-02,-1.087
2009-07-06,-3.2967
2009-07-07,-1.7045
2009-07-08,-5.2023
2009-07-09,-3.6585
2009-07-10,1.2658
2009-07-13,0.625
2009-07-14,-12.4224
2009-07-15,-0.7181
2009-07-16,-14.2781
2009-07-17,1.6667
2009-07-20,1.6393
2009-07-21,-2.4194
2009-07-22,-0.8264
2009-07-23,2.5
2009-07-24,-2.439
2009-07-27,0.0
2009-07-28,-0.8333
2009-07-29,0.8403
2009-07-30,-0.8333
2009-07-31,17.647100000000002
2009-08-03,14.2857
2009-08-04,-0.625
2009-08-05,-3.8365
2009-08-06,-7.7829
2009-08-07,0.7092
2009-08-10,9.1549
2009-08-11,-2.5806
2009-08-12,1.3245
2009-08-13,13.0719
2009-08-14,10.4118
2009-08-17,0.517
2009-08-18,8.8542
2009-08-19,0.0
2009-08-20,0.4785
2009-08-21,-4.7619
2009-08-24,-8.0
2009-08-25,-11.413
2009-08-26,5.5215
2009-08-27,0.5814
2009-08-28,-3.4682
2009-08-31,-5.3892
2009-09-01,0.0079
2009-09-02,5.6878
2009-09-03,0.5988
2009-09-04,0.3571
2009-09-08,-1.5421
2009-09-09,-6.0241
2009-09-10,-0.641
2009-09-11,-1.9355
2009-09-14,1.9737
2009-09-15,-1.9355
2009-09-16,7.8947
2009-09-17,7.9268
2009-09-18,-2.8249
2009-09-21,-4.6512
2009-09-22,1.2195
2009-09-23,-4.2093
2009-09-24,-3.1523
2009-09-25,1.9481000000000002
2009-09-28,1.2739
2009-09-29,1.2579
2009-09-30,0.0
2009-10-01,-4.9689
2009-10-02,4.5752
2009-10-05,3.75
2009-10-06,-0.6024
2009-10-07,-0.6061
2009-10-08,1.2195
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,-3.012
2009-10-14,-0.6211
2009-10-15,-1.25
2009-10-16,-1.2658
2009-10-19,-1.2821
2009-10-20,0.6494
2009-10-21,-1.2903
2009-10-22,-3.9215999999999998
2009-10-23,-2.0408
2009-10-26,0.6944
2009-10-27,-2.069
2009-10-28,-4.2254
2009-10-29,-6.6176
2009-10-30,-11.0236
2009-11-02,-7.0796
2009-11-03,1.9048
2009-11-04,4.6729
2009-11-05,-2.2321
2009-11-06,1.1416
2009-11-09,-1.5800999999999998
2009-11-10,-0.9174
2009-11-11,4.6181
2009-11-12,-0.874
2009-11-13,1.7856999999999998
2009-11-16,-5.2632
2009-11-17,0.0
2009-11-18,11.1111
2009-11-19,18.3333
2009-11-20,7.7465
2009-11-23,-2.6144
2009-11-24,0.6711
2009-11-25,-8.6667
2009-11-27,-2.9196999999999997
2009-11-30,11.2782
2009-12-01,-2.7027
2009-12-02,-3.4722
2009-12-03,-2.1583
2009-12-04,-2.2059
2009-12-07,-1.5038
2009-12-08,-2.2901
2009-12-09,-0.7813
2009-12-10,-3.1496
2009-12-11,2.439
2009-12-14,-0.0099
2009-12-15,0.8037
2009-12-16,1.5748
2009-12-17,3.876
2009-12-18,0.7463
2009-12-21,-4.4444
2009-12-22,2.3256
2009-12-23,6.8182
2009-12-24,-1.4184
2009-12-28,1.4388
2009-12-29,0.7092
2009-12-30,2.8169
2009-12-31,-1.6438000000000001
2010-01-04,0.9749
2010-01-05,0.6897
2010-01-06,0.6849
2010-01-07,6.1224
2010-01-08,1.9231
2010-01-11,0.6289
2010-01-12,-3.125
2010-01-13,1.9355
2010-01-14,0.0
2010-01-15,-1.2658
2010-01-19,2.5641
2010-01-20,-3.75
2010-01-21,-2.6055
2010-01-22,-2.6586
2010-01-25,13.0137
2010-01-26,-4.2424
2010-01-27,-3.1646
2010-01-28,3.2598
2010-01-29,0.6409
2010-02-01,0.0
2010-02-02,0.6289
2010-02-03,3.125
2010-02-04,-2.4242
2010-02-05,-1.2422
2010-02-08,0.5975
2010-02-09,0.6565
2010-02-10,-0.6211
2010-02-11,-0.625
2010-02-12,1.2579
2010-02-16,1.8634
2010-02-17,-3.0488
2010-02-18,2.5157
2010-02-19,0.0
2010-02-22,-2.454
2010-02-23,0.0
2010-02-24,1.8868
2010-02-25,3.0864
2010-02-26,10.7784
2010-03-01,1.6216
2010-03-02,4.2553
2010-03-03,-3.5714
2010-03-04,-3.7037
2010-03-05,2.1978
2010-03-08,8.6022
2010-03-09,6.9307
2010-03-10,-3.2407
2010-03-11,6.6986
2010-03-12,13.901299999999999
2010-03-15,-3.1496
2010-03-16,0.0
2010-03-17,-0.3862
2010-03-18,-4.1012
2010-03-19,13.1915
2010-03-22,-5.2632
2010-03-23,1.1905000000000001
2010-03-24,2.7451
2010-03-25,-2.6718
2010-03-26,-4.3137
2010-03-29,-6.1475
2010-03-30,-5.6769
2010-03-31,11.5741
2010-04-01,-4.1494
2010-04-05,3.4632
2010-04-06,3.3473
2010-04-07,4.4534
2010-04-08,-0.7752
2010-04-09,-0.3711
2010-04-12,-0.4117
2010-04-13,14.1732
2010-04-14,1.3793
2010-04-15,-4.4218
2010-04-16,5.3381
2010-04-19,-4.7297
2010-04-20,-0.7092
2010-04-21,-0.7143
2010-04-22,3.9568
2010-04-23,8.6505
2010-04-26,3.1847
2010-04-27,0.0
2010-04-28,-3.7037
2010-04-29,3.5256
2010-04-30,1.8576000000000001
2010-05-03,0.304
2010-05-04,-3.9394
2010-05-05,-0.3155
2010-05-06,-5.3797
2010-05-07,-9.3645
2010-05-10,15.1292
2010-05-11,-1.2821
2010-05-12,1.2987
2010-05-13,0.641
2010-05-14,-2.2293
2010-05-17,-2.6059
2010-05-18,-4.3478
2010-05-19,-5.5944
2010-05-20,-9.2593
2010-05-21,4.898
2010-05-24,0.7782
2010-05-25,-0.7722
2010-05-26,8.5603
2010-05-27,7.8853
2010-05-28,2.3256
2010-06-01,-4.2208
2010-06-02,0.678
2010-06-03,3.367
2010-06-04,-5.2117
2010-06-07,-3.0928
2010-06-08,-6.0284
2010-06-09,4.5283
2010-06-10,1.083
2010-06-11,6.4286
2010-06-14,-0.3356
2010-06-15,2.6936
2010-06-16,-2.2951
2010-06-17,3.3557
2010-06-18,-5.5195
2010-06-21,2.7491
2010-06-22,-3.6789
2010-06-23,-2.0833
2010-06-24,1.0638
2010-06-25,0.0
2010-06-28,-1.0526
2010-06-29,-6.0284
2010-06-30,3.7736
2010-07-01,-5.8182
2010-07-02,-1.5444
2010-07-06,-6.2745
2010-07-07,3.7657
2010-07-08,-1.2097
2010-07-09,6.1224
2010-07-12,-1.9231
2010-07-13,0.0
2010-07-14,-1.1764999999999999
2010-07-15,-0.7937
2010-07-16,-5.2
2010-07-19,-2.9536
2010-07-20,-0.8696
2010-07-21,-1.3158
2010-07-22,1.7778
2010-07-23,-1.7467000000000001
2010-07-26,0.0
2010-07-27,2.6667
2010-07-28,1.7316
2010-07-29,4.2553
2010-07-30,-1.2245
2010-08-02,5.3719
2010-08-03,2.7451
2010-08-04,1.145
2010-08-05,-3.3962
2010-08-06,-0.3906
2010-08-09,0.7843
2010-08-10,3.8911
2010-08-11,-3.7453
2010-08-12,4.6693
2010-08-13,-1.487
2010-08-16,8.3019
2010-08-17,-3.4843
2010-08-18,-3.2491
2010-08-19,-1.8657
2010-08-20,-4.1825
2010-08-23,-0.7937
2010-08-24,-3.6
2010-08-25,4.5643
2010-08-26,2.7778
2010-08-27,0.0
2010-08-30,-3.4749
2010-08-31,0.0
2010-09-01,5.6
2010-09-02,0.7576
2010-09-03,-0.3759
2010-09-07,-1.1320999999999999
2010-09-08,0.0
2010-09-09,2.2901
2010-09-10,0.7463
2010-09-13,1.8519
2010-09-14,-0.3636
2010-09-15,-1.0949
2010-09-16,-2.214
2010-09-17,-0.7547
2010-09-20,0.7605
2010-09-21,2.6414999999999997
2010-09-22,-0.386
2010-09-23,-2.565
2010-09-24,1.1364
2010-09-27,-0.7491
2010-09-28,-1.1320999999999999
2010-09-29,-0.3817
2010-09-30,0.3831
2010-10-01,1.145
2010-10-04,0.0
2010-10-05,2.6414999999999997
2010-10-06,-0.3676
2010-10-07,-0.738
2010-10-08,1.1152
2010-10-11,-1.4706000000000001
2010-10-12,1.8657
2010-10-13,-0.3663
2010-10-14,11.7647
2010-10-15,5.2632
2010-10-18,2.1875
2010-10-19,-1.5291000000000001
2010-10-20,1.2422
2010-10-21,4.2945
2010-10-22,8.5257
2010-10-25,5.6404
2010-10-26,6.9779
2010-10-27,-0.4796
2010-10-28,3.8554
2010-10-29,6.7285
2010-11-01,5.2174
2010-11-02,5.5785
2010-11-03,4.6967
2010-11-04,-11.028
2010-11-05,4.4118
2010-11-08,-6.4386
2010-11-09,-3.871
2010-11-10,4.0268
2010-11-11,-0.2151
2010-11-12,-0.431
2010-11-15,4.9784
2010-11-16,-0.8247
2010-11-17,-0.6237
2010-11-18,-2.0921
2010-11-19,-0.4274
2010-11-22,0.8584
2010-11-23,-2.1277
2010-11-24,-3.2609
2010-11-26,3.1461
2010-11-29,10.8932
2010-11-30,-3.5362999999999998
2010-12-01,1.833
2010-12-02,2.2
2010-12-03,3.7182
2010-12-06,-2.8302
2010-12-07,-2.3301
2010-12-08,-0.5964
2010-12-09,-0.6
2010-12-10,-0.6036
2010-12-13,-4.8583
2010-12-14,2.766
2010-12-15,0.8282
2010-12-16,1.4374
2010-12-17,-1.0121
2010-12-20,2.045
2010-12-21,-1.8035999999999999
2010-12-22,1.4285999999999999
2010-12-23,1.2072
2010-12-27,-1.9881
2010-12-28,-0.6085
2010-12-29,-1.4285999999999999
2010-12-30,2.8986
2010-12-31,-0.4024
2011-01-03,2.0202
2011-01-04,-2.1782
2011-01-05,2.0243
2011-01-06,14.881
2011-01-07,-1.0363
2011-01-10,2.2688
2011-01-11,-1.0239
2011-01-12,2.4138
2011-01-13,0.3367
2011-01-14,0.8389
2011-01-18,4.3261
2011-01-19,3.0303
2011-01-20,-0.6192
2011-01-21,3.271
2011-01-24,-1.3575
2011-01-25,-3.3639
2011-01-26,-0.1582
2011-01-27,5.5468
2011-01-28,-2.2523
2011-01-31,-0.9217
2011-02-01,0.157
2011-02-02,2.32
2011-02-03,0.6051
2011-02-04,0.1504
2011-02-07,-1.3514
2011-02-08,1.0654
2011-02-09,2.8614
2011-02-10,1.0249
2011-02-11,0.4348
2011-02-14,1.8759000000000001
2011-02-15,-1.1331
2011-02-16,0.0
2011-02-17,0.8596
2011-02-18,0.142
2011-02-22,0.4255
2011-02-23,4.9435
2011-02-24,-1.7497
2011-02-25,0.5479
2011-02-28,-0.2725
2011-03-01,-2.5956
2011-03-02,-1.8233000000000001
2011-03-03,0.2857
2011-03-04,-1.567
2011-03-07,0.2894
2011-03-08,1.443
2011-03-09,-1.9915
2011-03-10,-2.3222
2011-03-11,-0.2972
2011-03-14,-1.3413
2011-03-15,-3.1722
2011-03-16,-4.0562
2011-03-17,0.0
2011-03-18,0.6504
2011-03-21,1.7771
2011-03-22,0.9524
2011-03-23,0.0
2011-03-24,5.5031
2011-03-25,5.5142
2011-03-28,-3.6723
2011-03-29,-2.346
2011-03-30,3.4535
2011-03-31,2.1771
2011-04-01,-3.125
2011-04-04,1.6129
2011-04-05,0.5772
2011-04-06,-0.1435
2011-04-07,1.7241
2011-04-08,-4.2373
2011-04-11,-1.3274
2011-04-12,-3.1390000000000002
2011-04-13,0.7716
2011-04-14,-0.9188
2011-04-15,0.3091
2011-04-18,0.7704
2011-04-19,-2.9052
2011-04-20,-1.8898000000000001
2011-04-21,2.0867
2011-04-25,-0.4717
2011-04-26,-1.4218
2011-04-27,-1.6026
2011-04-28,-0.6515
2011-04-29,2.7869
2011-05-02,-2.8708
2011-05-03,1.3136
2011-05-04,1.9449
2011-05-05,0.6359
2011-05-06,3.7915
2011-05-09,1.3699
2011-05-10,3.003
2011-05-11,-0.1458
2011-05-12,-2.4818
2011-05-13,3.7425
2011-05-16,-13.4199
2011-05-17,-6.8333
2011-05-18,0.0
2011-05-19,4.6512
2011-05-20,2.735
2011-05-23,0.4992
2011-05-24,-2.1523
2011-05-25,-2.7073
2011-05-26,2.2609
2011-05-27,1.1905000000000001
2011-05-31,-4.0336
2011-06-01,-3.6778
2011-06-02,3.0909
2011-06-03,-2.2928
2011-06-06,-5.2347
2011-06-07,2.8571
2011-06-08,-5.1852
2011-06-09,3.9063
2011-06-10,-2.6316
2011-06-13,-2.1236
2011-06-14,2.7613
2011-06-15,0.0
2011-06-16,0.3839
2011-06-17,1.5295999999999998
2011-06-20,0.7533
2011-06-21,2.6168
2011-06-22,6.5574
2011-06-23,-2.3932
2011-06-24,-3.3275
2011-06-27,-1.8115999999999999
2011-06-28,-3.321
2011-06-29,0.5725
2011-06-30,1.1385
2011-07-01,3.3771
2011-07-05,-0.1815
2011-07-06,-3.2727
2011-07-07,0.0
2011-07-08,-1.5038
2011-07-11,-0.1908
2011-07-12,-2.6769
2011-07-13,-2.5540000000000003
2011-07-14,-0.2016
2011-07-15,-1.6162
2011-07-18,-11.9097
2011-07-19,-0.4662
2011-07-20,-0.4684
2011-07-21,-1.6471
2011-07-22,-1.1962
2011-07-25,1.2107
2011-07-26,-0.2392
2011-07-27,-4.7962
2011-07-28,-1.0076
2011-07-29,0.0
2011-08-01,-8.3969
2011-08-02,-1.1111
2011-08-03,-0.5618
2011-08-04,-7.3446
2011-08-05,2.1341
2011-08-08,-15.2239
2011-08-09,4.2254
2011-08-10,4.7297
2011-08-11,3.871
2011-08-12,-0.6211
2011-08-15,12.8125
2011-08-16,-1.385
2011-08-17,-1.4045
2011-08-18,-4.8433
2011-08-19,-10.1946
2011-08-22,-4.6508
2011-08-23,5.2448
2011-08-24,2.6578
2011-08-25,-4.5306999999999995
2011-08-26,2.7119
2011-08-29,3.6304
2011-08-30,6.6879
2011-08-31,-2.9851
2011-09-01,-2.4615
2011-09-02,-3.1546
2011-09-06,-3.5831
2011-09-07,2.027
2011-09-08,-3.9735
2011-09-09,-3.4483
2011-09-12,-2.1429
2011-09-13,-1.8248
2011-09-14,2.6022
2011-09-15,0.0
2011-09-16,-1.4493
2011-09-19,-7.0404
2011-09-20,-5.4776
2011-09-21,-12.9707
2011-09-22,0.0
2011-09-23,5.7692
2011-09-26,-1.8182
2011-09-27,-1.8519
2011-09-28,-4.2453
2011-09-29,-3.9409
2011-09-30,7.6923
2011-10-03,-2.8571
2011-10-04,-0.4902
2011-10-05,-1.4778
2011-10-06,-2.0
2011-10-07,-5.6122
2011-10-10,5.9459
2011-10-11,0.0
2011-10-12,14.2857
2011-10-13,19.1964
2011-10-14,1.4981
2011-10-17,-6.2731
2011-10-18,-4.3307
2011-10-19,-2.0576
2011-10-20,2.1008
2011-10-21,7.8189
2011-10-24,0.0
2011-10-25,-1.5267
2011-10-26,2.7132
2011-10-27,4.9056999999999995
2011-10-28,-2.518
2011-10-31,-4.059
2011-11-01,-13.461500000000001
2011-11-02,2.2222
2011-11-03,-2.1739
2011-11-04,-2.2222
2011-11-07,-3.1818
2011-11-08,0.4695
2011-11-09,-3.7382999999999997
2011-11-10,-0.4854
2011-11-11,2.439
2011-11-14,-12.381
2011-11-15,-2.1739
2011-11-16,-2.2222
2011-11-17,0.5682
2011-11-18,6.7797
2011-11-21,-5.291
2011-11-22,2.2346
2011-11-23,-1.0929
2011-11-25,2.2099
2011-11-28,-7.5676
2011-11-29,-2.3392
2011-11-30,16.7665
2011-12-01,9.7436
2011-12-02,2.3364
2011-12-05,-3.1963
2011-12-06,1.8868
2011-12-07,-2.7778
2011-12-08,-1.4285999999999999
2011-12-09,-1.4493
2011-12-12,-4.902
2011-12-13,-6.1856
2011-12-14,-1.0989
2011-12-15,-8.3333
2011-12-16,6.0606
2011-12-19,0.0
2011-12-20,-2.8571
2011-12-21,7.6471
2011-12-22,0.0
2011-12-23,-4.3716
2011-12-27,0.5714
2011-12-28,1.1364
2011-12-29,-1.6854
2011-12-30,3.4286
2012-01-03,-3.3149
2012-01-04,-8.5714
2012-01-05,9.375
2012-01-06,0.5714
2012-01-09,5.6818
2012-01-10,0.5376
2012-01-11,2.1390000000000002
2012-01-12,-0.5236
2012-01-13,-5.2632
2012-01-17,-0.5556
2012-01-18,0.5587
2012-01-19,3.8889
2012-01-20,7.4866
2012-01-23,4.9751
2012-01-24,-6.1611
2012-01-25,-7.0707
2012-01-26,0.5435
2012-01-27,-2.1622
2012-01-30,3.3149
2012-01-31,1.6042999999999998
2012-02-01,2.6316
2012-02-02,4.6154
2012-02-03,2.9412000000000003
2012-02-06,8.5714
2012-02-07,-1.3158
2012-02-08,4.4444
2012-02-09,3.8298
2012-02-10,6.1475
2012-02-13,8.4942
2012-02-14,-1.0676
2012-02-15,-0.3597
2012-02-16,1.083
2012-02-17,-2.5
2012-02-21,-6.5934
2012-02-22,-1.5686
2012-02-23,5.5777
2012-02-24,-1.5093999999999999
2012-02-27,0.0
2012-02-28,-0.7663
2012-02-29,-5.4054
2012-03-01,0.0
2012-03-02,-2.0408
2012-03-05,0.8333
2012-03-06,4.1322
2012-03-07,15.0794
2012-03-08,6.2069
2012-03-09,-4.2208
2012-03-12,11.5254
2012-03-13,4.2553
2012-03-14,-7.2886
2012-03-15,4.0881
2012-03-16,2.4169
2012-03-19,2.9499
2012-03-20,2.0057
2012-03-21,-1.9663
2012-03-22,-2.5788
2012-03-23,1.7647
2012-03-26,0.578
2012-03-27,-0.5747
2012-03-28,1.1561
2012-03-29,-0.2857
2012-03-30,0.2865
2012-04-02,1.1429
2012-04-03,2.5423999999999998
2012-04-04,1.9284
2012-04-05,-7.8378
2012-04-09,-6.1584
2012-04-10,-3.75
2012-04-11,7.1429
2012-04-12,2.4242
2012-04-13,0.8876
2012-04-16,0.8798
2012-04-17,1.1628
2012-04-18,-2.8736
2012-04-19,0.8876
2012-04-20,-3.2258
2012-04-23,9.697
2012-04-24,3.8674
2012-04-25,-0.266
2012-04-26,1.8667
2012-04-27,1.5707
2012-04-30,-0.2577
2012-05-01,0.5168
2012-05-02,0.2571
2012-05-03,-1.5385
2012-05-04,-2.6042
2012-05-07,-1.0695000000000001
2012-05-08,-2.1622
2012-05-09,-0.8287
2012-05-10,2.507
2012-05-11,0.5435
2012-05-14,-5.1350999999999996
2012-05-15,1.1396
2012-05-16,-0.5634
2012-05-17,-0.2833
2012-05-18,-5.3977
2012-05-21,4.5045
2012-05-22,-3.1609
2012-05-23,-5.0445
2012-05-24,-0.625
2012-05-25,-2.5157
2012-05-29,4.8387
2012-05-30,-2.1538
2012-05-31,2.2013
2012-06-01,-4.9231
2012-06-04,0.6472
2012-06-05,-0.3215
2012-06-06,6.4516
2012-06-07,-1.2121
2012-06-08,-0.9202
2012-06-11,0.0
2012-06-12,-1.2384
2012-06-13,-1.2539
2012-06-14,0.877
2012-06-15,2.2776
2012-06-18,-3.0731
2012-06-19,1.5833
2012-06-20,0.0
2012-06-21,-0.9375
2012-06-22,0.6309
2012-06-25,-2.1944
2012-06-26,0.641
2012-06-27,0.6369
2012-06-28,-0.9177
2012-06-29,2.2038
2012-07-02,1.1875
2012-07-03,2.8413
2012-07-05,0.9009
2012-07-06,0.5952
2012-07-09,-3.2544
2012-07-10,-1.8349
2012-07-11,-1.5575999999999999
2012-07-12,0.3165
2012-07-13,6.9401
2012-07-16,-2.6549
2012-07-17,1.5152
2012-07-18,-2.0896
2012-07-19,2.7439
2012-07-20,2.3739
2012-07-23,-0.8696
2012-07-24,-1.7544
2012-07-25,0.0
2012-07-26,0.8929
2012-07-27,-1.1799
2012-07-30,1.4925
2012-07-31,-2.3529
2012-08-01,0.9036
2012-08-02,0.0
2012-08-03,0.2985
2012-08-06,2.0833
2012-08-07,-0.5831
2012-08-08,-4.9853
2012-08-09,-1.2346
2012-08-10,4.375
2012-08-13,-4.1916
2012-08-14,-3.125
2012-08-15,-0.9677
2012-08-16,0.9772
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,1.2903
2012-08-22,-0.3185
2012-08-23,0.0
2012-08-24,2.2364
2012-08-27,1.5625
2012-08-28,0.0
2012-08-29,1.2308
2012-08-30,-1.8237
2012-08-31,-0.6192
2012-09-04,0.9346
2012-09-05,0.3086
2012-09-06,0.3077
2012-09-07,-0.6135
2012-09-10,4.6296
2012-09-11,1.7699
2012-09-12,1.4493
2012-09-13,-0.5714
2012-09-14,2.2989
2012-09-17,2.5281000000000002
2012-09-18,-2.1918
2012-09-19,0.8403
2012-09-20,0.0
2012-09-21,1.9444
2012-09-24,-4.0872
2012-09-25,-0.2841
2012-09-26,0.2849
2012-09-27,-3.6932
2012-09-28,0.59
2012-10-01,-1.7595
2012-10-02,-0.8955
2012-10-03,2.1084
2012-10-04,-1.1799
2012-10-05,-1.4925
2012-10-08,-0.303
2012-10-09,-1.8237
2012-10-10,-0.6192
2012-10-11,-0.9346
2012-10-12,0.6289
2012-10-15,0.625
2012-10-16,5.2795
2012-10-17,0.295
2012-10-18,2.6471
2012-10-19,-1.1461000000000001
2012-10-22,-0.8696
2012-10-23,-1.1696
2012-10-24,0.5917
2012-10-25,0.0
2012-10-26,-1.4706000000000001
2012-10-31,0.0
2012-11-01,-0.8955
2012-11-02,1.506
2012-11-05,-0.5935
2012-11-06,0.597
2012-11-07,-0.5935
2012-11-08,-2.0896
2012-11-09,-1.8293
2012-11-12,-1.8634
2012-11-13,-4.4304
2012-11-14,-11.2583
2012-11-15,-5.9701
2012-11-16,12.3016
2012-11-19,3.5336
2012-11-20,3.0717
2012-11-21,3.9735
2012-11-23,0.6369
2012-11-26,-5.0633
2012-11-27,1.3333
2012-11-28,1.3158
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,-1.9481000000000002
2012-12-04,0.9934
2012-12-05,-1.4754
2012-12-06,0.8319
2012-12-07,1.3201
2012-12-10,-0.6515
2012-12-11,1.3115
2012-12-12,-2.9126
2012-12-13,0.3333
2012-12-14,-0.3322
2012-12-17,0.0
2012-12-18,-1.6667
2012-12-19,-1.6949
2012-12-20,2.069
2012-12-21,-0.6757
2012-12-24,-2.0408
2012-12-26,-1.0417
2012-12-27,1.4035
2012-12-28,1.0381
2012-12-31,0.6849
2013-01-02,4.4218
2013-01-03,-0.3257
2013-01-04,2.6144
2013-01-07,-0.6369
2013-01-08,1.2821
2013-01-09,5.0633
2013-01-10,0.9036
2013-01-11,2.6866
