ticker,NEXS US Equity
2016-09-23,2.8846
2016-09-26,1.7757
2016-09-27,5.6015
2016-09-28,6.087
2016-09-29,7.8689
2016-09-30,6.383
2016-10-03,18.5714
2016-10-04,2.3343
2016-10-05,-12.7594
2016-10-06,3.2389
2016-10-07,1.6585
2016-10-10,-10.0056
2016-10-11,0.7323
2016-10-12,-3.8298
2016-10-13,-23.3038
2016-10-14,13.6538
2016-10-17,14.9746
2016-10-18,-4.3414
2016-10-19,-7.0769
2016-10-20,3.4768
2016-10-21,4.0
2016-10-24,0.7692
2016-10-25,-4.0649
2016-10-26,4.078
2016-10-27,-0.2963
2016-10-28,-2.31
2016-10-31,-5.8085
2016-11-01,-3.25
2016-11-02,-1.8088
2016-11-03,-11.2281
2016-11-04,-33.7945
2016-11-07,10.4478
2016-11-08,16.8919
2016-11-09,-5.0434
2016-11-10,3.485
2016-11-11,1.1471
2016-11-14,-11.6022
2016-11-15,-7.8947
2016-11-16,-8.5714
2016-11-17,-14.0625
2016-11-18,16.3636
2016-11-21,14.375
2016-11-22,6.5574
2016-11-23,2.5641
2016-11-25,-2.25
2016-11-28,-0.2558
2016-11-29,-0.8974
2016-11-30,-7.3739
2016-12-01,5.5866
2016-12-02,4.4974
2016-12-05,-1.7722
2016-12-06,0.5155
2016-12-07,-2.5641
2016-12-08,-0.0164
2016-12-09,1.2009
2016-12-12,17.0351
2016-12-13,-2.25
2016-12-14,-18.1586
2016-12-15,1.1111
2016-12-16,3.1593
2016-12-19,1.1984
2016-12-20,7.7632
2016-12-21,-4.7619
2016-12-22,-2.3077
2016-12-23,4.4619
2016-12-27,-9.4221
2016-12-28,2.6352
2016-12-29,-2.973
2016-12-30,-3.8997
2017-01-03,-1.7753999999999999
2017-01-04,-1.5861
2017-01-05,7.9085
2017-01-06,2.3446
2017-01-09,3.1733000000000002
2017-01-10,-1.9737
2017-01-11,-2.0134
2017-01-12,-4.1096
2017-01-13,2.5714
2017-01-17,-3.3426
2017-01-18,0.8646
2017-01-19,-9.7143
2017-01-20,0.3956
2017-01-23,13.4752
2017-01-24,5.0
2017-01-25,-0.2646
2017-01-26,-1.061
2017-01-27,0.8043
2017-01-30,2.1277
2017-01-31,-9.7656
2017-02-01,2.7417
2017-02-02,6.7416
2017-02-03,0.0
2017-02-06,-1.0855
2017-02-07,-1.563
2017-02-08,-1.3514
2017-02-09,-12.3288
2017-02-10,-0.625
2017-02-13,4.717
2017-02-14,-5.4054
2017-02-15,-1.2698
2017-02-16,0.6431
2017-02-17,2.2364
2017-02-21,5.625
2017-02-22,-2.6627
2017-02-23,0.3419
2017-02-24,-4.2787
2017-02-27,-1.8987
2017-02-28,-9.354800000000001
2017-03-01,-25.2669
2017-03-02,14.2857
2017-03-03,-6.25
2017-03-06,-35.5556
2017-03-07,17.2414
2017-03-08,-2.8308999999999997
2017-03-09,2.8377
2017-03-10,-5.8131
2017-03-13,-4.375
2017-03-14,-1.3072
2017-03-15,-0.6623
2017-03-16,-0.6667
2017-03-17,0.0
2017-03-20,0.4195
2017-03-21,-0.7519
2017-03-22,-1.0101
2017-03-23,-1.3605
2017-03-24,1.0345
2017-03-27,-4.4369
2017-03-28,-21.4286
2017-03-29,9.0909
2017-03-30,3.4375
2017-03-31,4.7331
2017-04-03,-2.3077
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,41.7323
2017-04-10,11.1111
2017-04-11,-20.0
2017-04-13,0.0
2017-04-17,9.375
2017-04-18,-1.5356999999999998
2017-04-19,1.5596999999999999
2017-04-20,-2.8571
2017-04-21,0.0
2017-04-24,3.3824
2017-04-25,1.0669
2017-04-26,-4.2928
2017-04-27,-5.8824
2017-04-28,-3.5156
2017-05-01,2.996
2017-05-02,0.0
2017-05-03,50.9434
2017-05-04,25.0
2017-05-05,13.3333
2017-05-08,14.7059
2017-05-09,2.5641
2017-05-10,0.625
2017-05-11,6.8323
2017-05-12,6.9767
2017-05-15,2.1739
2017-05-16,-4.2553
2017-05-17,-57.7778
2017-05-18,-26.3158
2017-05-19,-7.1429
2017-05-22,9.8558
2017-05-23,19.0372
2017-05-24,-0.1103
2017-05-25,-0.0736
2017-05-26,-5.709
2017-05-30,-2.8906
2017-05-31,-7.9646
2017-06-01,-3.8462
2017-06-02,-1.8182
2017-06-05,77.7778
2017-06-06,-26.875
2017-06-07,-13.9601
2017-06-08,15.894
2017-06-09,-13.6
2017-06-12,12.4339
2017-06-13,-4.5294
2017-06-14,2.8959
2017-06-15,0.0
2017-06-16,-0.7186
2017-06-19,-9.5296
2017-06-20,6.6667
2017-06-21,-4.375
2017-06-22,-5.2288
2017-06-23,0.0
2017-06-26,-10.3448
2017-06-27,7.6923
2017-06-28,0.5071
2017-06-29,-0.5046
2017-06-30,-28.5714
2017-07-03,5.0
2017-07-05,15.381
2017-07-06,-13.3306
2017-07-07,6.6476
2017-07-10,0.0179
2017-07-11,1.5981999999999998
2017-07-12,14.2455
2017-07-13,-11.538499999999999
2017-07-14,0.0
2017-07-17,16.3478
2017-07-18,4.4843
2017-07-19,0.0
2017-07-20,-0.2146
2017-07-21,-6.8100000000000005
2017-07-24,-7.6923
2017-07-26,-8.3333
2017-07-27,7.2727
2017-07-28,-11.3559
2017-07-31,14.7228
2017-08-01,-10.5
2017-08-02,-1.3035
2017-08-03,-0.9434
2017-08-04,0.0
2017-08-07,-19.0476
2017-08-08,5.8824
2017-08-09,0.1111
2017-08-10,5.4384
2017-08-11,-10.526299999999999
2017-08-14,17.0588
2017-08-15,-24.6231
2017-08-16,30.0
2017-08-18,-0.5128
2017-08-21,8.2474
2017-08-22,-19.0476
2017-08-23,-17.647100000000002
2017-08-24,7.1429
2017-08-25,6.6667
2017-08-28,6.125
2017-08-29,17.7856
2017-08-30,-24.5
2017-08-31,19.2053
2017-09-01,11.1111
2017-09-05,-15.0
2017-09-06,-5.7647
2017-09-07,-8.8639
2017-09-08,2.1096
2017-09-11,-2.066
2017-09-12,2.7397
2017-09-13,-13.3333
2017-09-14,9.2308
2017-09-15,-2.1127
2017-09-18,7.9137
2017-09-19,-6.6667
2017-09-20,4.2857
2017-09-21,2.6027
2017-09-22,-6.5421
2017-09-25,0.0
2017-09-27,-12.1429
2017-09-28,-18.5366
2017-09-29,17.1657
2017-10-02,-6.1499
2017-10-03,8.9127
2017-10-04,-3.1833
2017-10-05,-14.271
2017-10-06,-19.6787
2017-10-09,5.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,66.4286
2017-10-13,-42.7754
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,37.0
2017-10-20,-0.1825
2017-10-23,0.0
2017-10-24,-11.3163
2017-10-25,12.5541
2017-10-26,-32.4176
2017-10-27,52.168
2017-10-31,-37.667
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,14.2857
2017-11-07,12.5
2017-11-08,-11.1111
2017-11-10,0.0
2017-11-13,-5.0
2017-11-14,-18.4211
2017-11-15,5.4677
2017-11-16,-35.77
2017-11-17,42.8571
2017-11-20,-30.0
2017-11-21,61.9048
2017-11-22,-11.7647
2017-11-24,-30.0
2017-11-27,42.8571
2017-11-28,-1.0
2017-11-29,-5.7239
2017-11-30,42.5
2017-12-01,0.2506
2017-12-04,0.0
2017-12-05,24.75
2017-12-06,0.2004
2017-12-07,-28.0
2017-12-08,11.1111
2017-12-11,-9.75
2017-12-12,38.5042
2017-12-13,0.0
2017-12-14,-40.0
2017-12-15,13.3333
2017-12-18,14.7059
2017-12-19,28.2051
2017-12-20,-21.98
2017-12-21,2.2815
2017-12-22,22.807
2017-12-26,-28.5714
2017-12-27,14.2857
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,-7.25
2018-01-03,88.6792
2018-01-04,14.1429
2018-01-05,0.1252
2018-01-08,-25.625
2018-01-09,15.9664
2018-01-10,1.4493
2018-01-11,-7.0
2018-01-12,-14.7465
2018-01-16,0.0
2018-01-17,44.1441
2018-01-18,50.0
2018-01-19,-25.0833
2018-01-22,22.3582
2018-01-23,-18.1818
2018-01-24,-10.5556
2018-01-25,17.3913
2018-01-26,-5.3968
2018-01-29,-5.0336
2018-01-30,-3.4158
2018-01-31,3.6585
2018-02-01,0.0
2018-02-02,-8.8824
2018-02-06,-3.1633
2018-02-07,13.3333
2018-02-08,-5.2941
2018-02-09,1.7391
2018-02-12,0.1221
2018-02-13,21.9512
2018-02-14,-14.5
2018-02-15,26.3158
2018-02-16,-21.3889
2018-02-20,3.2391
2018-02-21,3.2516
2018-02-22,0.663
2018-02-23,9.549900000000001
2018-02-26,0.2004
2018-02-27,-9.0
2018-02-28,0.2198
2018-03-01,-8.4978
2018-03-02,14.9191
2018-03-05,-15.0156
2018-03-06,14.1104
2018-03-07,0.0
2018-03-08,-8.6022
2018-03-09,-11.1765
2018-03-12,5.9603
2018-03-13,-5.625
2018-03-14,0.0
2018-03-15,-0.7947
2018-03-16,0.0
2018-03-19,-3.6715999999999998
2018-03-20,-16.9785
2018-03-21,8.5142
2018-03-22,-23.0769
2018-03-23,0.0
2018-03-26,26.8
2018-03-27,8.2019
2018-03-28,-3.9359
2018-03-29,0.1517
2018-04-02,1.8939
2018-04-06,-10.9294
2018-04-09,0.0
2018-04-10,-14.8581
2018-04-11,15.8824
2018-04-12,1.5228000000000002
2018-04-13,0.0
2018-04-16,-15.0
2018-04-17,-31.3725
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,10.5714
2018-04-23,5.9432
2018-04-24,38.0488
2018-04-25,6.0071
2018-04-30,0.0
2018-05-01,-16.6667
2018-05-02,20.0
2018-05-03,-24.8333
2018-05-04,33.0377
2018-05-09,18.75
2018-05-10,-15.7895
2018-05-11,16.6667
2018-05-14,-0.7143
2018-05-15,-14.3885
2018-05-16,0.8403
2018-05-17,16.6667
2018-05-18,7.1429
2018-05-22,-15.9867
2018-05-23,-20.6475
2018-05-25,0.0
2018-05-30,0.0
2018-06-01,19.6
2018-06-04,-16.388
2018-06-05,10.0
2018-06-06,8.1818
2018-06-07,-4.2017
2018-06-08,0.8772
2018-06-12,-4.3478
2018-06-13,-0.9091
2018-06-15,0.9174
2018-06-19,-0.9091
2018-06-21,0.9174
2018-06-22,9.9273
2018-06-25,13.8108
2018-06-26,-12.8034
2018-06-28,-1.8167
2018-06-29,1.6804999999999999
2018-07-10,0.1669
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,18.1667
2018-07-18,-1.2694
2018-07-20,-28.5714
2018-07-24,32.42
2018-07-30,-12.3999
2018-07-31,-5.1724
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,-9.0909
2018-08-08,-0.2
2018-08-09,-1.7835999999999999
2018-08-10,-16.3436
2018-08-13,21.7073
2018-08-15,0.2004
2018-08-16,0.0
2018-08-17,10.0
2018-08-20,-9.0909
2018-08-21,10.0
2018-08-22,-0.9091
2018-08-23,-8.2569
2018-08-24,0.0
2018-08-27,-29.8
2018-08-28,26.7806
2018-08-29,1.1236
2018-08-30,-29.8222
2018-08-31,74.1609
2018-09-04,-0.3636
2018-09-06,0.0
2018-09-07,-1.4599
2018-09-10,-25.9259
2018-09-12,0.0
2018-09-13,0.0
2018-09-17,-12.5
2018-09-18,14.2857
2018-09-19,-11.25
2018-09-21,12.6761
2018-09-25,-2.5
2018-09-26,0.0
2018-09-28,0.0
2018-10-02,2.5641
2018-10-03,0.0
2018-10-12,0.0
2018-10-16,-6.25
2018-10-23,-6.6667
2018-10-24,-14.2857
2018-10-25,-26.6667
2018-10-31,34.0909
2018-11-01,1.6949
2018-11-02,33.3333
2018-11-05,-50.0
2018-11-06,25.0
2018-11-09,59.2
2018-11-14,-24.6231
2018-11-15,-33.3333
2018-11-16,0.0
2018-11-19,-37.5
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,-20.0
2018-11-27,25.0
2018-11-28,60.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,50.0
2018-12-07,143.3333
2018-12-10,0.0
2018-12-11,-24.6575
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,27.2727
2018-12-19,-21.0714
2018-12-20,-9.5023
2018-12-21,14.0
2018-12-24,5.2632
2018-12-26,-51.25
2018-12-27,-36.7521
2018-12-28,62.1622
2018-12-31,0.0
2019-01-02,130.0
2019-01-07,-15.942
2019-01-08,-13.7931
2019-01-09,40.0
2019-01-10,14.2857
2019-01-14,-7.5
2019-01-17,-25.6757
2019-01-18,32.7273
2019-01-22,-31.5068
2019-01-23,46.0
2019-01-28,-2.7397
2019-01-31,-15.493
2019-02-05,15.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,-5.7971
2019-02-12,-21.3846
2019-02-14,18.3953
2019-02-22,-0.8264
2019-02-25,-16.6667
2019-02-26,38.0
2019-02-27,-22.1014
2019-03-06,-5.1163
2019-03-12,-11.7647
2019-03-14,33.3333
2019-03-18,-8.3333
2019-03-19,0.0
2019-03-27,9.0909
2019-03-28,-16.6667
2019-03-29,-4.88
2019-04-01,-34.8192
2019-04-02,-32.2581
2019-04-03,2.5143
2019-04-04,-7.0977
2019-04-05,30.0
2019-04-08,15.3846
2019-04-09,-30.0
2019-04-11,33.3333
2019-04-12,7.1429
2019-04-15,0.0
2019-04-16,-50.0
2019-04-17,40.0
2019-04-22,4.7619
2019-04-23,9.0909
2019-04-24,0.0
2019-04-25,0.0
2019-04-29,0.0
2019-04-30,-20.4167
2019-05-02,-16.2304
2019-05-03,-25.0
2019-05-06,13.3333
2019-05-07,-11.0294
2019-05-08,-14.876
2019-05-09,44.6602
2019-05-10,0.0
2019-05-13,-26.1745
2019-05-14,27.2727
2019-05-15,-29.2857
2019-05-16,-1.0101
2019-05-17,11.2245
2019-05-21,21.2844
2019-05-22,-9.2284
2019-05-23,0.0
2019-05-24,-16.6667
2019-05-28,-0.1
2019-05-29,29.1291
2019-05-31,0.0
2019-06-03,-10.8527
2019-06-04,0.0
2019-06-05,30.4348
2019-06-12,-26.6667
2019-06-14,35.4545
2019-06-17,26.1745
2019-06-20,1.0638
2019-06-24,-34.2105
2019-06-25,-18.4
2019-06-27,86.2745
2019-07-05,-36.8421
2019-07-08,25.0
2019-07-09,-8.0
2019-07-12,-23.913
2019-07-16,52.381
2019-07-22,-36.25
2019-07-23,0.0
2019-07-24,42.3922
2019-07-26,-0.6472
2019-07-30,-29.3139
2019-08-01,1.9607999999999999
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,82.6923
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,-4.0
2019-08-14,34.3202
2019-08-15,-51.0204
2019-08-19,97.5
2019-08-20,0.0
2019-08-21,-45.1477
2019-08-22,0.0
2019-08-23,53.0769
2019-08-26,-4.5226
2019-08-28,-5.2211
2019-08-29,-16.7037
2019-08-30,24.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-11,-3.2258
2019-09-16,-30.5556
2019-09-17,28.672
2019-09-18,-8.1074
2019-09-25,15.0203
2019-09-27,-26.4706
2019-09-30,-4.0
2019-10-01,0.0
2019-10-02,-2.5
2019-10-03,0.0
2019-10-07,-1.7094
2019-10-11,55.6522
2019-10-14,-7.8212
2019-10-15,21.2121
2019-10-16,-5.0
2019-10-17,-0.5263
2019-11-04,5.291
2019-11-07,0.0
2019-11-08,0.0
2019-11-12,-9.5477
2019-11-13,-16.1111
2019-11-14,19.2053
2019-11-19,0.0
2019-11-21,0.0
2019-11-22,5.5556
2019-11-27,-20.0
2019-11-29,14.6053
2019-12-02,-4.248
2019-12-04,-0.4436
2019-12-06,10.4721
2019-12-09,1.3246
2019-12-10,-19.3028
2019-12-11,13.0
2019-12-13,11.5044
2019-12-16,1.4021
2019-12-19,-15.4709
2019-12-20,18.9383
2019-12-23,2.7611
2019-12-24,-21.2121
2019-12-27,0.0
2019-12-30,3.2051
2019-12-31,42.236
2020-01-02,6.9869
2020-01-08,93.8776
2020-01-09,5.2632
2020-01-10,0.0
2020-01-13,-24.6
2020-01-15,24.6684
2020-01-16,-2.1277
2020-01-21,5.3261
2020-01-22,1.7544
2020-01-28,-12.0183
2020-01-31,-7.781
2020-02-04,4.0
2020-02-06,-15.8654
2020-02-07,-17.2857
2020-02-19,3.6269
2020-02-20,-16.6667
2020-02-21,59.48
2020-02-28,20.9431
2020-03-02,3.173
2020-03-04,-3.5176
2020-03-09,-37.3958
2020-03-11,33.1115
2020-03-13,-3.75
2020-03-17,-11.3636
2020-03-18,9.011
2020-03-19,-43.5484
2020-03-20,79.5238
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,-29.0849
2020-03-26,29.1191
2020-03-31,10.0811
2020-04-02,-0.5526
2020-04-03,-31.1987
2020-04-06,46.1538
2020-04-08,-26.3158
2020-04-13,35.0714
2020-04-15,0.0
2020-04-16,-46.8535
2020-04-17,53.2338
2020-04-21,-28.5714
2020-04-22,36.3636
2020-04-23,0.0
2020-04-24,19.6667
2020-04-27,5.8496
2020-04-28,-5.2632
2020-04-29,-38.8889
2020-04-30,62.2727
2020-05-01,-20.028
2020-05-05,5.6392
2020-05-06,12.4005
2020-05-08,0.0
2020-05-11,-0.59
2020-05-12,-5.9347
2020-05-14,-11.6719
2020-05-18,3.5714
2020-05-21,1.7241
2020-05-22,-9.4915
2020-05-26,-31.4607
2020-05-27,56.5574
2020-05-28,-10.8202
2020-05-29,15.6164
2020-06-02,7.9892
2020-06-03,-9.0909
2020-06-04,-1.0345
2020-06-05,1.0453
2020-06-08,0.0
2020-06-09,-0.6897
2020-06-11,-13.1944
2020-06-15,-8.0
2020-06-16,-13.913
2020-06-17,-3.5354
2020-06-18,4.712
2020-06-19,20.5
2020-06-22,-12.4481
2020-06-24,4.218
2020-06-30,-13.1423
2020-07-01,2.0942
2020-07-06,27.6923
2020-07-24,-79.9197
2020-07-28,290.0
2020-07-30,-23.0769
