ticker,WCCP US Equity
2007-09-25,0.9615
2007-09-26,-0.9524
2007-09-27,0.9615
2007-10-02,6.6667
2007-10-03,-6.25
2007-10-04,5.7143
2007-10-09,-5.4054
2007-10-10,-0.9524
2007-10-12,0.9615
2007-10-15,0.9524
2007-10-17,-0.9434
2007-10-22,0.9524
2007-10-25,-0.9434
2007-10-26,1.9048
2007-10-30,-1.5888
2007-10-31,-0.2849
2007-11-05,0.0
2007-11-06,0.9524
2007-11-07,-0.9434
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,7.4286
2007-11-15,-2.4823
2007-11-21,-4.5455
2007-11-23,-4.7619
2007-11-27,0.0
2007-11-28,0.2
2007-11-30,12.3752
2007-12-05,-11.1901
2007-12-06,0.0
2007-12-07,0.0
2007-12-11,0.0
2007-12-12,11.0
2007-12-13,2.7027
2007-12-14,-12.2807
2007-12-18,4.2
2007-12-19,-0.1919
2007-12-21,-3.8462
2007-12-26,4.0
2008-01-03,-3.8462
2008-01-15,3.0
2008-01-16,-2.9126
2008-01-18,0.0
2008-01-22,3.0
2008-01-24,-2.9126
2008-01-25,-4.0
2008-01-28,0.0
2008-01-30,8.125
2008-01-31,-3.6609
2008-02-01,1.0
2008-02-05,0.0
2008-02-07,0.0
2008-02-08,-0.9901
2008-02-11,-4.0
2008-02-12,0.2083
2008-02-13,-0.2079
2008-02-14,0.0
2008-02-15,4.1667
2008-02-19,-10.0
2008-02-20,8.8889
2008-02-21,-2.0408
2008-02-22,6.25
2008-02-25,-7.8431
2008-02-26,8.2979
2008-02-27,-1.9646
2008-02-28,2.2044
2008-02-29,-1.1764999999999999
2008-03-03,-10.7143
2008-03-04,6.4444
2008-03-05,0.0
2008-03-06,-0.4175
2008-03-07,4.6122
2008-03-10,0.0
2008-03-11,-19.8397
2008-03-12,24.25
2008-03-14,0.0
2008-03-18,0.0
2008-03-19,-0.2012
2008-03-20,0.0
2008-03-25,-9.2742
2008-03-28,-11.1111
2008-04-01,12.25
2008-04-02,0.0
2008-04-04,0.0
2008-04-08,-0.2227
2008-04-11,0.0
2008-04-16,-14.732099999999999
2008-04-17,-24.0838
2008-04-18,40.0
2008-04-22,3.4483
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,19.0476
2008-04-30,-2.0
2008-05-01,-0.2041
2008-05-06,0.2045
2008-05-08,-4.2857
2008-05-12,-36.0341
2008-05-13,50.0
2008-05-14,-22.2222
2008-05-16,14.2857
2008-05-20,0.0
2008-05-21,7.5
2008-05-27,0.0
2008-05-29,-2.3256
2008-05-30,7.1429
2008-06-02,0.0
2008-06-03,0.0
2008-06-12,0.0
2008-06-19,-37.7778
2008-06-20,-8.9286
2008-06-23,25.4902
2008-06-24,-9.375
2008-06-25,18.9655
2008-06-26,-27.5362
2008-06-27,30.0
2008-06-30,0.0
2008-07-01,-7.6923
2008-07-07,0.0
2008-07-09,0.0
2008-07-15,8.3333
2008-07-25,-23.0769
2008-07-30,30.0
2008-07-31,-23.0769
2008-08-21,0.0
2008-08-27,0.0
2008-08-29,0.0
2008-09-11,-26.0
2008-09-12,8.1081
2008-09-17,-27.5
2008-09-18,-51.7241
2008-09-19,35.7143
2008-09-23,21.0526
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,0.0
2008-09-30,-8.6957
2008-10-01,3.8095
2008-10-22,0.0
2008-10-30,0.0
2008-12-15,0.9174
2009-01-23,0.0
2009-02-20,0.0
2009-03-04,-68.1818
2009-03-09,-17.1429
2009-03-20,-65.5172
2009-03-24,50.0
2009-04-01,0.0
2009-04-07,-33.3333
2009-04-17,5.0
2009-05-04,0.0
2009-05-07,42.8571
2009-05-14,-6.6667
2009-05-18,0.0
2009-05-19,114.2857
2009-05-22,0.0
2009-06-08,-66.6667
2009-06-10,20.0
2009-06-23,0.0
2009-07-07,0.0
2009-08-19,0.0
2009-09-11,16.6667
2009-09-14,7.1429
2009-10-07,-6.6667
2009-11-05,0.0
2009-11-09,0.0
2009-12-04,0.0
2010-01-29,-14.2857
2010-02-02,0.0
2010-02-05,-65.8333
2010-02-08,21.9512
2010-02-09,0.0
2010-02-11,0.0
2010-02-17,20.0
2010-02-18,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,-16.6667
2010-03-02,0.0
2010-03-03,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-10,0.0
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-18,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-08,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,-20.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-05-11,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-07-01,0.0
2010-07-26,-25.0
2010-08-20,0.0
2010-08-30,-33.3333
2010-09-01,0.0
2010-09-02,0.0
2010-09-07,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-10-06,0.0
2010-10-14,0.0
2010-10-19,0.0
2010-10-22,0.0
2010-11-02,0.0
2010-11-22,0.0
2010-11-30,0.0
2010-12-15,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-24,100.0
2011-02-01,25.0
2011-02-04,-20.0
2011-02-10,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-23,0.0
2011-02-28,-25.0
2011-03-10,0.0
2011-03-11,-66.6667
2011-03-14,0.0
2011-03-15,0.0
2011-03-22,1.25
2011-04-04,48.1481
2011-04-05,133.3333
2011-04-18,-14.2857
2011-05-10,0.0
2011-05-17,-33.3333
2011-05-26,0.0
2011-05-31,0.0
2011-06-07,0.0
2011-06-10,50.0
2011-06-17,-33.3333
2011-06-21,-50.0
2011-06-22,100.0
2011-06-23,75.0
2011-06-27,-57.1429
2011-07-01,0.0
2011-08-23,0.0
2011-09-20,0.0
2011-09-27,100.0
2011-09-28,-50.0
2011-10-19,33.3333
2011-10-20,-25.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-29,-33.3333
2011-12-06,0.0
2011-12-12,0.0
2011-12-20,0.0
2011-12-28,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-10,0.0
2012-01-11,-20.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,25.0
2012-02-13,-50.0
2012-02-21,0.0
2012-02-28,0.0
2012-03-01,-20.0
2012-03-27,3.125
2012-05-30,506.0606
2012-06-13,-83.5
2012-07-27,0.0
2012-07-31,0.0
2012-09-25,0.0
2012-10-12,21.2121
2013-01-18,0.0
2013-01-22,500.0
2013-01-24,-83.3333
2013-01-25,7.5
2013-02-13,-6.9767
2013-02-26,-16.25
2013-02-27,0.0
2013-03-04,1094.0299
2013-03-05,-20.0
2013-03-06,25.0
2013-03-07,-20.0
2013-03-08,0.0
2013-03-11,-25.0
2013-03-12,0.0
2013-03-13,33.3333
2013-03-14,-25.0
2013-03-15,0.0
2013-03-20,-16.6667
2013-03-21,20.0
2013-03-27,-63.3333
2013-03-28,163.6364
2013-04-02,-3.4483
2013-04-04,3.5714
2013-04-16,0.0
2013-05-06,-10.3448
2013-05-07,0.0
2013-05-08,11.538499999999999
2013-05-09,0.0
2013-06-20,-65.5172
2013-06-21,190.0
2013-07-10,900.0
2013-07-24,-86.2069
2013-07-30,-75.0
2013-09-04,0.0
2013-10-02,-28.75
2013-10-08,292.9825
2013-10-09,0.0
2013-10-10,-28.5714
2013-10-21,0.0
2013-10-22,-45.0
2013-10-29,81.8182
2013-11-29,-45.0
2013-12-24,1.1364
2014-01-15,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-04-10,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-05-09,0.0
2014-05-22,0.0
2014-06-20,0.0
2014-07-15,0.0
2014-07-21,0.0
2014-07-30,0.0
2014-08-22,0.0
2014-09-15,0.0
2014-10-03,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-12,34.8315
2014-11-25,-48.75
2014-12-03,290.2439
2014-12-04,-16.6667
2014-12-08,-4.0
2014-12-16,-37.5
2014-12-17,33.3333
2015-01-05,50.0
2015-01-07,-0.4167
2015-01-16,-33.0544
2015-01-28,-10.0
2015-02-06,22.2222
2015-02-25,0.0
2015-03-02,0.0
2015-03-16,0.0
2015-04-16,-31.8182
2015-05-27,0.0
2015-11-05,0.0
2015-11-11,0.0
2015-11-17,66.6667
2015-12-11,-40.0
2016-01-21,0.0
2016-02-11,86.6667
2016-02-12,-27.9018
2016-02-16,13.0031
2016-02-17,-29.863
2016-02-22,0.7813
2016-02-24,11.6279
2016-02-25,0.0
2016-02-29,66.6667
2016-03-01,-16.6667
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,7.5
2016-03-07,0.0
2016-03-15,48.8372
2016-03-17,-37.5
2016-03-29,-20.0
2016-04-01,-19.375
2016-04-07,-6.9767
2016-04-12,-23.3333
2016-04-19,-13.0435
2016-04-28,28.75
2016-05-09,16.5049
2016-05-10,98.75
2016-05-11,17.4004
2016-05-12,11.4286
2016-05-13,105.1282
2016-05-16,0.0
2016-05-17,12.5
2016-05-18,11.1111
2016-05-19,0.0
2016-05-20,50.0
2016-05-23,-40.0
2016-05-25,11.1111
2016-05-26,-20.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-10,0.0
2016-06-16,0.0
2016-06-20,0.0
2016-06-23,6.25
2016-06-24,0.0
2016-06-28,76.4706
2016-06-30,-33.3333
2016-07-07,43.6875
2016-07-08,-9.5259
2016-07-12,-7.6923
2016-07-15,20.0
2016-07-18,4.1667
2016-07-20,45.3333
2016-07-22,0.9174
2016-07-27,-31.8182
2016-07-29,93.3333
2016-08-01,3.4483
2016-08-09,-50.0
2016-08-12,-25.3333
2016-08-15,-0.8929
2016-08-16,0.0
2016-09-12,-9.9099
2016-09-14,-13.0
2016-10-03,0.0
2016-10-11,-42.5287
2016-11-10,0.0
2016-11-17,47.75
2017-01-11,90.5245
2017-01-20,-12.611
2017-01-27,-10.5691
2017-02-09,9.2045
2017-02-13,-0.1041
2017-02-14,0.0
2017-02-16,25.0
2017-02-17,0.0
2017-03-20,-13.3333
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,7.6923
2017-03-27,21.4286
2017-03-28,-11.7647
2017-03-29,0.0
2017-03-30,0.0
2017-04-05,0.0
2017-04-06,-33.3333
2017-04-07,53.875
2017-04-10,0.0
2017-04-21,-35.0122
2017-04-26,38.0
2017-06-09,-63.7681
2017-06-16,160.0
2017-06-20,0.0
2017-06-22,-2.3077
2017-06-23,2.3622
2017-06-26,-23.0769
2017-06-27,48.0
2017-06-28,-12.1622
2017-06-30,15.3846
2017-07-03,-10.0
2017-07-05,17.7037
2017-07-12,57.3317
2017-07-13,-28.0
2017-07-18,55.5556
2017-07-24,7.1429
2017-08-02,-36.6667
2017-08-03,47.3684
2017-08-23,-64.2857
2017-08-24,20.0
2017-08-25,0.0
2017-08-28,-8.3333
2017-08-31,0.0
2017-09-01,9.0909
2017-09-06,45.1083
2017-09-07,-36.8288
2017-09-13,10.0
2017-09-20,0.0
2017-09-21,-0.3306
2017-09-25,0.3317
2017-10-06,0.0
2017-11-01,0.0
2017-11-03,23.9669
2017-11-08,-23.3333
2017-11-17,28.2609
2017-11-22,33.1729
2017-11-27,6.9083
2017-11-30,0.0
2017-12-05,-9.5238
2017-12-15,-10.0
2017-12-21,16.9591
2017-12-26,-45.0
2017-12-28,0.4545
2018-01-04,53.8462
2018-01-08,-35.2941
2018-01-17,0.0
2018-01-23,18.1818
2018-01-25,8.3077
2018-01-30,6.5341000000000005
2018-01-31,-26.6667
2018-02-05,-63.6364
2018-02-14,250.0
2018-02-16,0.0
2018-02-21,-64.2857
2018-03-01,180.0
2018-03-02,0.0
2018-03-05,7.1429
2018-03-08,80.0
2018-03-09,22.2222
2018-03-14,0.0
2018-03-16,12.1212
2018-03-19,2.7027
2018-03-20,5.2632
2018-03-23,-15.0
2018-03-27,-8.8235
2018-03-29,22.5806
2018-04-02,0.0
2018-04-05,-28.947400000000002
2018-04-06,29.6296
2018-04-09,14.2857
2018-04-10,27.5
2018-04-11,-11.7647
2018-04-12,0.0
2018-04-13,-8.8889
2018-04-17,9.7561
2018-04-18,-11.1111
2018-04-19,0.0
2018-04-20,27.5
2018-05-03,7.8431
2018-05-04,9.0909
2018-05-07,-25.0
2018-05-08,13.3333
2018-05-22,-5.8824
2018-05-24,0.0
2018-05-25,0.0
2018-05-31,-12.5
2018-06-04,-9.5238
2018-06-05,0.0
2018-06-06,0.0
2018-06-11,5.2632
2018-06-15,-27.5
2018-06-18,72.4138
2018-06-25,-20.0
2018-06-26,24.5
2018-06-27,10.4418
2018-06-29,-7.2727
2018-07-02,7.8431
2018-07-06,-25.2727
2018-07-09,45.9854
2018-07-12,0.0
2018-07-13,-15.0
2018-07-18,-1.9607999999999999
2018-07-19,0.0
2018-07-26,10.0
2018-07-30,0.0
2018-07-31,5.4545
2018-08-01,-4.9138
2018-08-02,-0.272
2018-08-03,0.0
2018-08-10,0.0
2018-08-20,4.5455
2018-08-23,4.3478
2018-08-24,-8.3333
2018-08-29,-20.0
2018-08-31,93.1818
2018-09-04,-47.0588
2018-09-05,0.0
2018-09-11,-0.4444
2018-09-12,66.9643
2018-09-19,-26.4706
2018-09-20,36.3636
2018-09-21,0.0
2018-09-24,-6.6667
2018-09-25,-7.1429
2018-09-26,0.0
2018-09-28,-34.6
2018-10-01,61.4326
2018-10-02,0.0073
2018-10-04,1.9816
2018-10-08,-39.277
2018-10-10,20.0
2018-10-12,-11.7647
2018-10-15,23.2778
2018-10-17,-0.8562
2018-10-18,-21.8182
2018-10-19,11.6279
2018-10-22,-10.4167
2018-10-23,0.0
2018-10-25,0.0
2018-10-29,-1.1628
2018-10-31,0.0
2018-11-01,17.647100000000002
2018-11-08,0.0
2018-11-09,-30.0
2018-11-12,42.8571
2018-11-13,0.0
2018-11-14,10.0
2018-12-03,-9.0909
2018-12-06,-46.0
2018-12-07,-6.6667
2018-12-12,0.0
2018-12-13,3.1746
2018-12-14,9.6154
2018-12-17,15.7895
2018-12-19,0.9091
2018-12-20,27.6276
2018-12-24,0.0
2018-12-26,0.0
2018-12-28,0.0
2019-01-15,-17.647100000000002
2019-01-25,14.2857
2019-01-28,0.0
2019-02-04,-1.25
2019-02-05,-16.4557
2019-02-06,19.697
2019-02-12,-16.4557
2019-02-13,18.1818
2019-02-14,1.2821
2019-02-20,7.5949
2019-02-27,111.7647
2019-02-28,0.0
2019-03-01,-23.3333
2019-03-05,1.4493
2019-03-06,7.1429
2019-03-12,-3.3333
2019-03-13,-3.4483
2019-03-14,7.1429
2019-03-19,0.0
2019-03-20,-6.6667
2019-03-21,-1.7071
2019-03-25,-11.3437
2019-04-01,-24.4262
2019-04-15,0.0
2019-04-26,29.0672
2019-04-30,-34.4538
2019-05-06,15.3846
2019-05-15,-10.8889
2019-05-29,0.2494
2019-06-04,13.1841
2019-06-05,1.8901
2019-06-13,1.3805
2019-06-27,0.0
2019-06-28,-28.6298
2019-07-03,45.1824
2019-07-11,4.7228
2019-07-15,0.0
2019-07-16,7.8431
2019-07-25,0.0
2019-07-26,9.0909
2019-07-30,-66.5
2019-08-02,152.7363
2019-08-08,-23.2283
2019-08-16,0.0
2019-08-19,-2.5641
2019-08-20,-0.5263
2019-08-21,0.5291
2019-08-22,15.7895
2019-08-27,0.0
2019-09-06,2.2727
2019-09-09,0.0
2019-09-23,-15.5556
2019-09-24,-7.8947
2019-09-25,34.2857
2019-10-01,-8.5106
2019-10-17,-16.5116
2019-10-23,-16.4345
2019-11-05,16.6667
2019-11-12,-14.2857
2019-11-18,0.0
2019-11-21,-26.3333
2019-11-22,13.1222
2019-12-05,-20.0
2019-12-06,0.0
2019-12-13,0.0
2019-12-30,-1.0
2019-12-31,1.0101
2020-01-03,-34.95
2020-01-06,53.7279
2020-02-25,0.0
2020-03-26,-6.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,-9.5745
2020-04-07,-11.7647
2020-04-08,91.7333
2020-04-20,-61.4047
2020-04-21,80.1802
2020-04-23,0.0
2020-05-07,-16.5
2020-05-08,70.6587
2020-05-12,0.0
2020-05-20,-12.2807
2020-05-21,0.0
2020-05-26,-11.96
2020-06-02,13.5847
2020-06-04,0.0
2020-06-08,-12.0
2020-06-12,-4.5455
2020-06-15,0.0
2020-06-17,2.3810000000000002
2020-06-19,2.3256
2020-06-22,0.0
2020-06-25,11.3636
2020-06-30,2.0408
2020-07-23,-17.4
2020-07-24,23.4867
2020-07-28,9.8039
2020-07-30,21.4286
2020-07-31,-41.1765
