ticker,ALIM US Equity
2010-09-13,1.2848
2010-09-14,-1.4799
2010-09-15,0.8584
2010-09-16,-1.0638
2010-09-17,-1.5053999999999998
2010-09-20,0.5459
2010-09-21,-0.2172
2010-09-22,-1.3058
2010-09-23,0.3308
2010-09-24,0.6593
2010-09-27,0.9825
2010-09-28,1.2973
2010-09-29,0.0
2010-09-30,2.1345
2010-10-01,3.1348
2010-10-04,4.0527
2010-10-05,0.0
2010-10-06,1.3632
2010-10-07,-0.2882
2010-10-08,4.9133
2010-10-11,-0.551
2010-10-12,-1.4774
2010-10-13,-0.9372
2010-10-14,3.9735
2010-10-15,-1.3649
2010-10-18,0.369
2010-10-19,-2.2059
2010-10-20,-1.5038
2010-10-21,1.145
2010-10-22,0.0943
2010-10-25,1.0368
2010-10-26,1.3993
2010-10-27,-0.92
2010-10-28,-0.9285
2010-10-29,0.7498
2010-11-01,-0.3721
2010-11-02,4.8553
2010-11-03,-0.7124
2010-11-04,0.0
2010-11-05,-5.6502
2010-11-08,-4.3726
2010-11-09,0.2982
2010-11-10,0.9911
2010-11-11,1.5702
2010-11-12,-1.7391
2010-11-15,2.2616
2010-11-16,6.0577
2010-11-17,-3.2638
2010-11-18,0.4686
2010-11-19,2.5187
2010-11-22,2.7298
2010-11-23,4.3401
2010-11-24,3.4805
2010-11-26,-3.6916
2010-11-29,-0.4259
2010-11-30,-2.1386
2010-12-01,3.7587
2010-12-02,0.2527
2010-12-03,0.084
2010-12-06,-1.0076
2010-12-07,-5.1739
2010-12-08,-3.8462
2010-12-09,-3.5349
2010-12-10,-0.7715
2010-12-13,1.5549
2010-12-14,-0.9569
2010-12-15,-2.8986
2010-12-16,5.8706
2010-12-17,-0.282
2010-12-20,0.9425
2010-12-21,2.6144
2010-12-22,0.182
2010-12-23,1.9074
2010-12-27,-9.18
2010-12-28,0.0981
2010-12-29,0.6863
2010-12-30,-0.5842
2010-12-31,1.665
2011-01-03,3.2755
2011-01-04,0.4664
2011-01-05,-0.1857
2011-01-06,-0.6512
2011-01-07,-3.5581
2011-01-10,-0.0971
2011-01-11,-1.8465
2011-01-12,-1.2871000000000001
2011-01-13,-0.1003
2011-01-14,-0.2008
2011-01-18,-0.9054
2011-01-19,-4.1624
2011-01-20,-2.3305
2011-01-21,-2.3861
2011-01-24,0.0
2011-01-25,-0.2222
2011-01-26,4.343
2011-01-27,3.5219
2011-01-28,-1.3402
2011-01-31,4.3887
2011-02-01,3.1031
2011-02-02,-1.7476
2011-02-03,0.1976
2011-02-04,-4.3393
2011-02-07,-7.2165
2011-02-08,-2.0
2011-02-09,-3.6281
2011-02-10,0.1176
2011-02-11,6.463
2011-02-14,-0.6623
2011-02-15,-2.1111
2011-02-16,-1.2486
2011-02-17,-3.2184
2011-02-18,2.019
2011-02-22,-7.3341
2011-02-23,0.8794
2011-02-24,0.0
2011-02-25,-0.4981
2011-02-28,-0.1252
2011-03-01,-4.2607
2011-03-02,1.178
2011-03-03,2.1992
2011-03-04,-1.3924
2011-03-07,-2.5674
2011-03-08,1.8445
2011-03-09,-0.3881
2011-03-10,-2.987
2011-03-11,-2.6774
2011-03-14,-2.2008
2011-03-15,3.6568
2011-03-16,-5.2917
2011-03-17,-0.7163
2011-03-18,0.8658
2011-03-21,0.0
2011-03-22,0.4292
2011-03-23,-0.1425
2011-03-24,3.4237
2011-03-25,4.9655000000000005
2011-03-28,-0.657
2011-03-29,0.5291
2011-03-30,1.9737
2011-03-31,0.6452
2011-04-01,-0.1282
2011-04-04,6.2901
2011-04-05,-3.2609
2011-04-06,0.0
2011-04-07,1.3733
2011-04-08,-1.4778
2011-04-11,-0.75
2011-04-12,-1.1335
2011-04-13,-3.949
2011-04-14,7.0292
2011-04-15,-2.3544
2011-04-18,1.1421000000000001
2011-04-19,0.7528
2011-04-20,-0.4359
2011-04-21,6.0663
2011-04-25,0.4717
2011-04-26,1.9952999999999999
2011-04-27,1.0357
2011-04-28,-0.3417
2011-04-29,1.7143000000000002
2011-05-02,-0.4494
2011-05-03,-0.7901
2011-05-04,-8.1911
2011-05-05,4.461
2011-05-06,0.0
2011-05-09,-4.0332
2011-05-10,3.8319
2011-05-11,-0.119
2011-05-12,0.1192
2011-05-13,-0.4762
2011-05-16,-1.6745999999999999
2011-05-17,0.1217
2011-05-18,2.1871
2011-05-19,-2.9727
2011-05-20,2.6961
2011-05-23,-2.0286
2011-05-24,-1.827
2011-05-25,0.4963
2011-05-26,0.1235
2011-05-27,0.8631
2011-05-31,3.0562
2011-06-01,-2.2539
2011-06-02,-2.3058
2011-06-03,-0.6211
2011-06-06,-0.375
2011-06-07,0.3764
2011-06-08,-5.875
2011-06-09,0.664
2011-06-10,0.1319
2011-06-13,0.527
2011-06-14,1.0485
2011-06-15,0.5188
2011-06-16,1.2903
2011-06-17,-2.1656
2011-06-20,-1.8229
2011-06-21,2.2546
2011-06-22,0.9079
2011-06-23,0.7712
2011-06-24,1.6582
2011-06-27,0.3764
2011-06-28,0.0
2011-06-29,3.0
2011-06-30,-1.0922
2011-07-01,1.5951
2011-07-05,-1.3285
2011-07-06,2.2032
2011-07-07,1.1976
2011-07-08,1.5385
2011-07-11,-1.2821
2011-07-12,-1.889
2011-07-13,2.1661
2011-07-14,1.7668
2011-07-15,1.3889
2011-07-18,-0.6849
2011-07-19,2.8736
2011-07-20,-1.4525000000000001
2011-07-21,2.0408
2011-07-22,-0.3333
2011-07-25,-2.5641
2011-07-26,-1.373
2011-07-27,-3.1323
2011-07-28,1.4371
2011-07-29,1.0626
2011-08-01,-1.0514000000000001
2011-08-02,-2.7155
2011-08-03,1.2136
2011-08-04,-5.2758
2011-08-05,-0.2532
2011-08-08,-8.7563
2011-08-09,-0.8345
2011-08-10,-6.8724
2011-08-11,2.4096
2011-08-12,-0.2941
2011-08-15,6.7847
2011-08-16,-2.3481
2011-08-17,5.7992
2011-08-18,-4.8128
2011-08-19,0.4213
2011-08-22,-0.1399
2011-08-23,6.0224
2011-08-24,4.3593
2011-08-25,-1.0127
2011-08-26,-1.023
2011-08-29,0.1292
2011-08-30,-2.5806
2011-08-31,-5.1656
2011-09-01,-1.5363
2011-09-02,-2.695
2011-09-06,4.3732
2011-09-07,1.5363
2011-09-08,1.238
2011-09-09,-3.6685
2011-09-12,2.5388
2011-09-13,4.1265
2011-09-14,1.5852
2011-09-15,-0.7802
2011-09-16,-0.1311
2011-09-19,3.4121
2011-09-20,-0.5076
2011-09-21,-1.148
2011-09-22,-5.6774000000000004
2011-09-23,3.42
2011-09-26,1.0582
2011-09-27,2.8796
2011-09-28,-2.0356
2011-09-29,2.0779
2011-09-30,1.7812000000000001
2011-10-03,-11.375
2011-10-04,5.7828
2011-10-05,2.8
2011-10-06,1.297
2011-10-07,-0.2561
2011-10-10,0.8986
2011-10-11,0.0
2011-10-12,-5.8524
2011-10-13,-0.4054
2011-10-14,0.9498
2011-10-17,-3.3602
2011-10-18,0.5563
2011-10-19,-6.9155999999999995
2011-10-20,-2.2288
2011-10-21,2.4316
2011-10-24,10.3858
2011-10-25,-4.4355
2011-10-26,4.6414
2011-10-27,1.3441
2011-10-28,-3.5808999999999997
2011-10-31,-2.2008
2011-11-01,3.9381
2011-11-02,3.6536
2011-11-03,1.0444
2011-11-04,-5.5556
2011-11-07,16.5527
2011-11-08,-0.4695
2011-11-09,-10.1415
2011-11-10,-3.2808
2011-11-11,-73.4057
2011-11-14,-19.3878
2011-11-15,-5.0633
2011-11-16,-9.3333
2011-11-17,-3.6765
2011-11-18,-1.5267
2011-11-21,-0.7752
2011-11-22,-2.3437
2011-11-23,-6.4
2011-11-25,1.7094
2011-11-28,-1.6806999999999999
2011-11-29,11.9658
2011-11-30,0.7634
2011-12-01,-6.8182
2011-12-02,0.0
2011-12-05,4.065
2011-12-06,-3.125
2011-12-07,1.6129
2011-12-08,2.3810000000000002
2011-12-09,8.5271
2011-12-12,27.8571
2011-12-13,-18.9944
2011-12-14,5.5172
2011-12-15,-13.0719
2011-12-16,-7.5188
2011-12-19,-4.878
2011-12-20,10.2564
2011-12-21,-5.4264
2011-12-22,5.7377
2011-12-23,3.1008
2011-12-27,-3.7594
2011-12-28,-2.3437
2011-12-29,4.0
2011-12-30,-3.8462
2012-01-03,5.6
2012-01-04,3.0303
2012-01-05,1.4706000000000001
2012-01-06,4.3478
2012-01-09,-3.4722
2012-01-10,-7.1942
2012-01-11,0.7752
2012-01-12,-0.7692
2012-01-13,-0.7752
2012-01-17,0.0
2012-01-18,-0.7813
2012-01-19,-1.5748
2012-01-20,-0.72
2012-01-23,3.9484
2012-01-24,2.3256
2012-01-25,1.5152
2012-01-26,1.4925
2012-01-27,-3.6765
2012-01-30,-0.7634
2012-01-31,4.6154
2012-02-01,15.4412
2012-02-02,8.2803
2012-02-03,3.5294
2012-02-06,0.0
2012-02-07,-6.8182
2012-02-08,0.6098
2012-02-09,3.6364
2012-02-10,-3.5088
2012-02-13,0.0
2012-02-14,-0.6061
2012-02-15,-3.6585
2012-02-16,7.5949
2012-02-17,1.1764999999999999
2012-02-21,-3.4884
2012-02-22,-2.4096
2012-02-23,1.8519
2012-02-24,3.6364
2012-02-27,35.0877
2012-02-28,70.5628
2012-02-29,-4.5685
2012-03-01,1.0638
2012-03-02,-0.5263
2012-03-05,15.6085
2012-03-06,-2.2883
2012-03-07,-5.1522
2012-03-08,2.2222
2012-03-09,-3.1401
2012-03-12,4.4888
2012-03-13,-0.716
2012-03-14,-8.413499999999999
2012-03-15,-5.5118
2012-03-16,4.7222
2012-03-19,0.2653
2012-03-20,-6.6138
2012-03-21,-7.3654
2012-03-22,6.7278
2012-03-23,4.8711
2012-03-26,-0.8197
2012-03-27,7.1625
2012-03-28,-10.2828
2012-03-29,-1.7191999999999998
2012-03-30,-0.8746
2012-04-02,0.5882
2012-04-03,-1.1696
2012-04-04,-0.8876
2012-04-05,0.8955
2012-04-09,-0.8876
2012-04-10,-3.5821
2012-04-11,-0.9288
2012-04-12,2.8125
2012-04-13,-1.8237
2012-04-16,-5.2632
2012-04-17,-2.6144
2012-04-18,-1.6779
2012-04-19,-5.1195
2012-04-20,-0.3597
2012-04-23,-2.8881
2012-04-24,27.881
2012-04-25,-5.2326
2012-04-26,-2.454
2012-04-27,1.5723
2012-04-30,-4.3344
2012-05-01,-6.4725
2012-05-02,-2.4221
2012-05-03,-2.4823
2012-05-04,1.4545
2012-05-07,-2.1505
2012-05-08,0.3663
2012-05-09,-2.5547
2012-05-10,-0.3745
2012-05-11,1.5038
2012-05-14,-2.963
2012-05-15,-4.1985
2012-05-16,-2.7888
2012-05-17,-2.459
2012-05-18,0.8403
2012-05-21,12.9167
2012-05-22,-3.321
2012-05-23,0.0
2012-05-24,0.3817
2012-05-25,0.0
2012-05-29,6.8441
2012-05-30,1.0676
2012-05-31,-3.5211
2012-06-01,0.365
2012-06-04,4.3636
2012-06-05,0.6969
2012-06-06,-1.7301
2012-06-07,0.7042
2012-06-08,-0.6993
2012-06-11,-2.4648
2012-06-12,2.8881
2012-06-13,-1.4035
2012-06-14,-1.4235
2012-06-15,0.722
2012-06-18,-1.4337
2012-06-19,0.3636
2012-06-20,1.8115999999999999
2012-06-21,-3.5587
2012-06-22,2.214
2012-06-25,15.8845
2012-06-26,5.9190000000000005
2012-06-27,-10.2941
2012-06-28,-5.2459
2012-06-29,3.4602
2012-07-02,1.6722000000000001
2012-07-03,0.0
2012-07-05,-2.6316
2012-07-06,4.0541
2012-07-09,-4.3831
2012-07-10,-1.1885
2012-07-11,-2.9210000000000003
2012-07-12,3.3628
2012-07-13,0.3425
2012-07-16,2.3891
2012-07-17,-1.0
2012-07-18,-7.0707
2012-07-19,-0.7246
2012-07-20,10.219
2012-07-23,-1.9868000000000001
2012-07-24,0.0
2012-07-25,-2.3649
2012-07-26,1.7301
2012-07-27,-1.0204
2012-07-30,-0.3436
2012-07-31,-0.3448
2012-08-01,-1.0381
2012-08-02,-5.9441
2012-08-03,0.3717
2012-08-06,2.2222
2012-08-07,1.4493
2012-08-08,-14.058
2012-08-09,-6.9139
2012-08-10,1.7856999999999998
2012-08-13,-4.386
2012-08-14,-1.8349
2012-08-15,1.8692
2012-08-16,5.0459
2012-08-17,0.0
2012-08-20,-1.7467000000000001
2012-08-21,1.3333
2012-08-22,-3.9474
2012-08-23,1.8265
2012-08-24,-1.3453
2012-08-27,5.4545
2012-08-28,0.0
2012-08-29,-0.8621
2012-08-30,1.3043
2012-08-31,3.0043
2012-09-04,-2.9167
2012-09-05,0.4292
2012-09-06,4.7009
2012-09-07,-1.6327
2012-09-10,-2.0747
2012-09-11,2.9661
2012-09-12,-1.2346
2012-09-13,2.0833
2012-09-14,0.0
2012-09-17,1.6327
2012-09-18,-1.6064
2012-09-19,3.2653
2012-09-20,-1.9763
2012-09-21,0.4032
2012-09-24,1.2048
2012-09-25,6.746
2012-09-26,-0.7435
2012-09-27,-2.2472
2012-09-28,-1.1494
2012-10-01,-1.938
2012-10-02,-1.581
2012-10-03,0.4016
2012-10-04,0.0
2012-10-05,-0.4
2012-10-08,0.0
2012-10-09,2.8112
2012-10-10,1.5625
2012-10-11,5.3846
2012-10-12,1.8248
2012-10-15,-3.9427
2012-10-16,-2.2388
2012-10-17,3.0534
2012-10-18,-1.4815
2012-10-19,1.5038
2012-10-22,-3.7037
2012-10-23,-0.7692
2012-10-24,-0.3876
2012-10-25,0.3891
2012-10-26,-0.7752
2012-10-31,1.1719
2012-11-01,-3.0888
2012-11-02,0.0
2012-11-05,-4.3825
2012-11-06,-1.6667
2012-11-07,-1.6949
2012-11-08,4.3103
2012-11-09,-3.719
2012-11-12,0.0
2012-11-13,-1.7167
2012-11-14,-0.8734
2012-11-15,-4.8458
2012-11-16,-5.5556
2012-11-19,3.4314
2012-11-20,-2.8436
2012-11-21,-0.4878
2012-11-23,1.9607999999999999
2012-11-26,0.4808
2012-11-27,-1.4354
2012-11-28,3.8834999999999997
2012-11-29,8.411200000000001
2012-11-30,-14.2241
2012-12-03,0.0
2012-12-04,-6.0302
2012-12-05,-8.5561
2012-12-06,1.1696
2012-12-07,-6.9364
2012-12-10,-3.7267
2012-12-11,-7.0968
2012-12-12,-5.5556
2012-12-13,3.6765
2012-12-14,29.078
2012-12-17,-12.6374
2012-12-18,3.7736
2012-12-19,0.6061
2012-12-20,4.2169
2012-12-21,-7.5145
2012-12-24,5.0
2012-12-26,4.1667
2012-12-27,-2.8571
2012-12-28,-1.1764999999999999
2012-12-31,-6.5476
2013-01-02,3.8217
2013-01-03,6.7485
2013-01-04,-5.1724
2013-01-07,6.0606
2013-01-08,-1.1429
2013-01-09,2.8902
2013-01-10,-5.0562
2013-01-11,1.7751000000000001
2013-01-14,-1.1628
2013-01-15,0.0
2013-01-16,0.5882
2013-01-17,0.5848
2013-01-18,-1.1628
2013-01-22,2.3529
2013-01-23,1.7241
2013-01-24,-0.565
2013-01-25,-3.4091
2013-01-28,1.7647
2013-01-29,1.1561
2013-01-30,5.7143
2013-01-31,5.9459
2013-02-01,19.898
2013-02-04,2.9787
2013-02-05,-1.2397
2013-02-06,-2.0921
2013-02-07,-4.2735
2013-02-08,1.7856999999999998
2013-02-11,0.0
2013-02-12,3.5088
2013-02-13,-2.1186
2013-02-14,2.1645
2013-02-15,3.3898
2013-02-19,7.377
2013-02-20,0.0
2013-02-21,24.8092
2013-02-22,-7.6453
2013-02-25,0.0
2013-02-26,-2.3179
2013-02-27,6.1017
2013-02-28,-4.1534
2013-03-01,6.0
2013-03-04,1.5723
2013-03-05,-4.0248
2013-03-06,-2.2580999999999998
2013-03-07,-1.3201
2013-03-08,6.689
2013-03-11,-3.1348
2013-03-12,-6.7961
2013-03-13,3.125
2013-03-14,-0.3367
2013-03-15,-0.3378
2013-03-18,-6.4407
2013-03-19,3.2609
2013-03-20,1.4035
2013-03-21,0.692
2013-03-22,4.4674
2013-03-25,-3.9474
2013-03-26,2.7397
2013-03-27,2.3333
2013-03-28,0.0
2013-04-01,-1.3029
2013-04-02,-0.6601
2013-04-03,-0.6645
2013-04-04,-0.3344
2013-04-05,-0.6711
2013-04-08,-0.6757
2013-04-09,-2.7211
2013-04-10,2.4476
2013-04-11,-2.0478
2013-04-12,-3.8327999999999998
2013-04-15,-2.8986
2013-04-16,0.7463
2013-04-17,4.8148
2013-04-18,-1.0601
2013-04-19,4.2857
2013-04-22,2.3973
2013-04-23,-2.3411
2013-04-24,1.7123
2013-04-25,-0.3367
2013-04-26,2.027
2013-04-29,-3.6424
2013-04-30,0.3436
2013-05-01,1.7123
2013-05-02,2.3569
2013-05-03,0.9868
2013-05-06,-0.6515
2013-05-07,-0.6557
2013-05-08,-1.3201
2013-05-09,0.3344
2013-05-10,3.6667
2013-05-13,27.3312
2013-05-14,22.2222
2013-05-15,-7.6446
2013-05-16,-4.2506
2013-05-17,-2.3364
2013-05-20,4.7847
2013-05-21,0.9132
2013-05-22,0.0
2013-05-23,0.2262
2013-05-24,0.2257
2013-05-28,-1.1261
2013-05-29,-1.8223
2013-05-30,2.0882
2013-05-31,-1.3636
2013-06-03,0.4608
2013-06-04,2.0642
2013-06-05,-3.3708
2013-06-06,0.6977
2013-06-07,3.6952
2013-06-10,6.9042
2013-06-11,1.6667
2013-06-12,-1.6393
2013-06-13,1.6667
2013-06-14,3.4836
2013-06-17,6.9307
2013-06-18,-0.1852
2013-06-19,0.1855
2013-06-20,-7.037
2013-06-21,-1.5936
2013-06-24,-0.8097
2013-06-25,0.8163
2013-06-26,-3.0364
2013-06-27,0.4175
2013-06-28,1.4553
2013-07-01,-1.8443
2013-07-02,0.2088
2013-07-03,2.7083
2013-07-05,0.0
2013-07-08,1.0142
2013-07-09,-0.4016
2013-07-10,-0.2016
2013-07-11,1.2121
2013-07-12,2.1955999999999998
2013-07-15,-0.9766
2013-07-16,1.1834
2013-07-17,-2.3392
2013-07-18,-0.1996
2013-07-19,0.8
2013-07-22,-2.1825
2013-07-23,-0.6085
2013-07-24,-2.2449
2013-07-25,1.6701000000000001
2013-07-26,-1.0267
2013-07-29,-2.6971
2013-07-30,1.4925
2013-07-31,-2.9412000000000003
2013-08-01,0.4329
2013-08-02,-1.5086
2013-08-05,-6.7834
2013-08-06,4.9296
2013-08-07,-5.3690999999999995
2013-08-08,0.4728
2013-08-09,-2.3529
2013-08-12,2.4096
2013-08-13,-20.7059
2013-08-14,0.2967
2013-08-15,-6.213
2013-08-16,2.5237
2013-08-19,0.9231
2013-08-20,1.5244
2013-08-21,-3.003
2013-08-22,0.3096
2013-08-23,15.7407
2013-08-26,3.7333
2013-08-27,3.599
2013-08-28,-3.9702
2013-08-29,-1.5504
2013-08-30,-6.2992
2013-09-03,3.0812
2013-09-04,4.0761
2013-09-05,-3.1332
2013-09-06,-0.8086
2013-09-09,1.9022000000000001
2013-09-10,3.7333
2013-09-11,-3.599
2013-09-12,-1.0667
2013-09-13,0.0
2013-09-16,1.6173
2013-09-17,6.366
2013-09-18,-1.7456
2013-09-19,-2.7919
2013-09-20,-1.8277
2013-09-23,1.5957
2013-09-24,-0.2618
2013-09-25,-2.0997
2013-09-26,1.8767
2013-09-27,-1.3158
2013-09-30,0.2667
2013-10-01,10.9043
2013-10-02,-3.5971
2013-10-03,-4.9751
2013-10-04,-0.7853
2013-10-07,-2.1108
2013-10-08,-7.2776
2013-10-09,-4.9419
2013-10-10,0.9174
2013-10-11,2.1212
2013-10-14,-1.4837
2013-10-15,0.0
2013-10-16,0.6024
2013-10-17,-18.8623
2013-10-18,-8.4871
2013-10-21,-12.0968
2013-10-22,1.3761
2013-10-23,-1.3575
2013-10-24,-4.1284
2013-10-25,-3.3493
2013-10-28,2.9703
2013-10-29,4.8077
2013-10-30,-1.8349
2013-10-31,0.0
2013-11-01,-4.2056000000000004
2013-11-04,-3.9024
2013-11-05,-1.0152
2013-11-06,-4.1026
2013-11-07,-3.7433
2013-11-08,3.8889
2013-11-11,-5.3476
2013-11-12,6.7797
2013-11-13,0.0
2013-11-14,-2.1164
2013-11-15,7.027
2013-11-18,-3.0303
2013-11-19,1.0417
2013-11-20,0.5155
2013-11-21,3.5897
2013-11-22,0.0
2013-11-25,0.9901
2013-11-26,19.1176
2013-11-27,0.4115
2013-11-29,3.2787
2013-12-02,-6.3492
2013-12-03,-2.1186
2013-12-04,0.0
2013-12-05,-3.8961
2013-12-06,7.6577
2013-12-09,-4.1841
2013-12-10,-1.7467000000000001
2013-12-11,-0.4444
2013-12-12,0.8929
2013-12-13,3.0973
2013-12-16,6.0086
2013-12-17,2.834
2013-12-18,0.3937
2013-12-19,62.7451
2013-12-20,0.4819
2013-12-23,9.3525
2013-12-24,0.0
2013-12-26,1.9737
2013-12-27,-3.2258
2013-12-30,2.8889
2013-12-31,1.5119
2014-01-02,-1.9149
2014-01-03,2.1692
2014-01-06,-6.5817
2014-01-07,1.1364
2014-01-08,1.1236
2014-01-09,0.8889
2014-01-10,9.2511
2014-01-13,4.0323
2014-01-14,8.9147
2014-01-15,7.4733
2014-01-16,19.0397
2014-01-17,9.5967
2014-01-21,-3.6802
2014-01-22,-4.4796
2014-01-23,-2.6207000000000003
2014-01-24,-9.0652
2014-01-27,-4.0498
2014-01-28,13.961
2014-01-29,-1.7094
2014-01-30,-5.5072
2014-01-31,-2.3006
2014-02-03,-4.5526
2014-02-04,-0.4934
2014-02-05,5.2893
2014-02-06,-3.7677
2014-02-07,4.7308
2014-02-10,3.5826000000000002
2014-02-11,2.7068
2014-02-12,-3.8067
2014-02-13,2.2831
2014-02-14,-0.8929
2014-02-18,-0.1502
2014-02-19,-3.609
2014-02-20,3.5881
2014-02-21,4.6687
2014-02-24,0.0
2014-02-25,-4.1727
2014-02-26,-0.9009
2014-02-27,5.303
2014-02-28,-3.4532
2014-03-03,2.8316
2014-03-04,1.5941999999999998
2014-03-05,1.5692
2014-03-06,-2.2472
2014-03-07,-4.7414
2014-03-10,-1.2066
2014-03-11,-0.1527
2014-03-12,3.0581
2014-03-13,0.0
2014-03-14,-1.6320000000000001
2014-03-17,3.7707
2014-03-18,-1.1628
2014-03-19,-1.1764999999999999
2014-03-20,3.4226
2014-03-21,-5.036
2014-03-24,2.2727
2014-03-25,3.1111
2014-03-26,0.2874
2014-03-27,1.4327
2014-03-28,1.6949
2014-03-31,9.5833
2014-04-01,-3.6755
2014-04-02,2.7632
2014-04-03,-4.9936
2014-04-04,-9.1644
2014-04-07,-3.5608
2014-04-08,0.9231
2014-04-09,3.0488
2014-04-10,-5.0296
2014-04-11,0.6231
2014-04-14,-1.0836
2014-04-15,-1.5649
2014-04-16,0.159
2014-04-17,0.1587
2014-04-21,-1.0301
2014-04-22,-0.7206
2014-04-23,-1.4516
2014-04-24,0.491
2014-04-25,-3.2573
2014-04-28,1.5152
2014-04-29,-1.3267
2014-04-30,2.1849
2014-05-01,-3.2895
2014-05-02,0.0
2014-05-05,1.3605
2014-05-06,-1.8456000000000001
2014-05-07,-2.2222
2014-05-08,-4.3706
2014-05-09,-5.4845
2014-05-12,0.3868
2014-05-13,1.3487
2014-05-14,-3.2319
2014-05-15,0.7859
2014-05-16,0.1949
2014-05-19,2.9183
2014-05-20,-2.4575
2014-05-21,-0.7752
2014-05-22,2.1484
2014-05-23,3.2505
2014-05-27,2.2222
2014-05-28,1.6303999999999998
2014-05-29,5.1693
2014-05-30,1.1864
2014-06-02,-4.5226
2014-06-03,-5.2632
2014-06-04,-2.4074
2014-06-05,4.5541
2014-06-06,-3.2668
2014-06-09,4.3152
2014-06-10,1.7986
2014-06-11,1.9435
2014-06-12,0.8666
2014-06-13,-0.5155
2014-06-16,3.4542
2014-06-17,3.172
2014-06-18,-1.7799
2014-06-19,-1.6474
2014-06-20,-1.8425
2014-06-23,1.3652
2014-06-24,-1.5152
2014-06-25,3.0769
2014-06-26,0.995
2014-06-27,-2.0525
2014-06-30,0.2515
2014-07-01,-2.0067
2014-07-02,1.5358
2014-07-03,2.3529
2014-07-07,-2.1346
2014-07-08,-1.8456000000000001
2014-07-09,0.3419
2014-07-10,-0.3407
2014-07-11,1.0256
2014-07-14,1.3536000000000001
2014-07-15,-4.0067
2014-07-16,0.1739
2014-07-17,-2.7778
2014-07-18,5.3571
2014-07-21,-2.3729
2014-07-22,4.5139
2014-07-23,-2.4917
2014-07-24,-1.8739
2014-07-25,0.6944
2014-07-28,2.7586
2014-07-29,0.1678
2014-07-30,2.5126
2014-07-31,-5.5556
2014-08-01,-7.0934
2014-08-04,-0.9311
2014-08-05,1.8797000000000001
2014-08-06,3.321
2014-08-07,-5.0
2014-08-08,5.8271
2014-08-11,-2.3091
2014-08-12,0.9091
2014-08-13,3.964
2014-08-14,-1.2132
2014-08-15,-0.5263
2014-08-18,1.4109
2014-08-19,0.0
2014-08-20,-0.8696
2014-08-21,-1.0526
2014-08-22,-0.5319
2014-08-25,-1.2478
2014-08-26,1.9856
2014-08-27,4.6018
2014-08-28,5.753
2014-08-29,0.64
2014-09-02,-0.318
2014-09-03,1.5949
2014-09-04,-3.1397
2014-09-05,0.1621
2014-09-08,-2.9126
2014-09-09,0.1667
2014-09-10,3.1614
2014-09-11,-0.9677
2014-09-12,-3.4202
2014-09-15,-10.118
2014-09-16,-4.6904
2014-09-17,-2.5591
2014-09-18,4.8485
