ticker,WQNI US Equity
2000-06-26,1.7856999999999998
2000-06-27,-1.7544
2000-06-28,-7.3661
2000-06-29,6.0241
2000-06-30,3.6364
2000-07-03,-1.7544
2000-07-05,-14.2857
2000-07-06,-13.8021
2000-07-07,1.5106000000000002
2000-07-10,0.0
2000-07-11,2.3810000000000002
2000-07-12,11.6279
2000-07-13,-1.0417
2000-07-14,9.473700000000001
2000-07-17,0.9615
2000-07-18,-0.9524
2000-07-19,-4.8077
2000-07-20,1.0101
2000-07-21,0.0
2000-07-24,-4.0
2000-07-25,-2.0833
2000-07-26,-12.766
2000-07-27,0.0
2000-07-28,-3.6585
2000-07-31,1.2658
2000-08-01,0.0
2000-08-02,0.0
2000-08-03,11.25
2000-08-04,6.1798
2000-08-07,-2.6455
2000-08-08,-1.087
2000-08-09,-11.538499999999999
2000-08-10,-0.6211
2000-08-11,-10.0
2000-08-14,1.3889
2000-08-15,-6.8493
2000-08-16,10.2941
2000-08-17,4.0
2000-08-18,7.6923
2000-08-21,1.1905000000000001
2000-08-22,-1.1764999999999999
2000-08-23,0.0
2000-08-24,0.0
2000-08-25,0.0
2000-08-28,-2.3810000000000002
2000-08-29,0.0
2000-08-30,-1.2195
2000-08-31,-4.9383
2000-09-01,0.0
2000-09-05,3.8961
2000-09-06,0.0
2000-09-07,1.25
2000-09-08,-1.2346
2000-09-11,-7.5
2000-09-12,-2.7027
2000-09-13,0.0
2000-09-14,2.7778
2000-09-15,-9.4595
2000-09-18,-4.4776
2000-09-19,-6.25
2000-09-20,0.0
2000-09-21,3.3333
2000-09-22,3.2258
2000-09-25,17.1875
2000-09-26,17.3333
2000-09-27,-13.6364
2000-09-28,3.9474
2000-09-29,-7.5949
2000-10-02,6.8493
2000-10-03,2.5641
2000-10-04,-8.75
2000-10-05,4.1096
2000-10-06,-5.2632
2000-10-09,-1.3889
2000-10-10,-7.0423
2000-10-11,-1.5152
2000-10-12,-7.6923
2000-10-13,3.3333
2000-10-16,-6.4516
2000-10-17,1.7241
2000-10-18,-18.6441
2000-10-19,16.6667
2000-10-20,5.3571
2000-10-23,-1.6949
2000-10-24,0.0
2000-10-25,0.0
2000-10-26,-12.069
2000-10-27,5.8824
2000-10-30,-3.2407
2000-10-31,3.3493
2000-11-01,-1.8519
2000-11-02,1.8868
2000-11-03,-1.8519
2000-11-06,-1.8868
2000-11-07,7.6923
2000-11-08,-10.7143
2000-11-09,0.0
2000-11-10,-12.0
2000-11-13,-15.9091
2000-11-14,16.2162
2000-11-15,2.3256
2000-11-16,-2.2727
2000-11-17,2.3256
2000-11-20,2.2727
2000-11-21,0.0
2000-11-22,-4.4444
2000-11-24,6.9767
2000-11-27,-4.3478
2000-11-28,-9.0909
2000-11-29,5.0
2000-11-30,-4.7619
2000-12-01,-10.0
2000-12-04,-8.3333
2000-12-05,18.1818
2000-12-06,2.5641
2000-12-07,-10.0
2000-12-08,8.3333
2000-12-11,3.2051
2000-12-12,4.3478
2000-12-13,-16.6667
2000-12-14,-2.8571
2000-12-15,-5.8824
2000-12-18,-29.6875
2000-12-19,24.4444
2000-12-20,0.0
2000-12-21,-17.8571
2000-12-22,39.1304
2000-12-26,-15.625
2000-12-27,-7.4074
2000-12-28,24.0
2000-12-29,38.7097
2001-01-02,-6.9767
2001-01-03,12.5
2001-01-04,-13.3333
2001-01-05,-10.2564
2001-01-08,17.1429
2001-01-09,4.878
2001-01-10,-6.9767
2001-01-11,0.0
2001-01-12,5.0
2001-01-16,21.4286
2001-01-17,-1.9607999999999999
2001-01-18,-4.0
2001-01-19,-2.0833
2001-01-22,-10.6383
2001-01-23,-2.3810000000000002
2001-01-24,-2.439
2001-01-25,7.5
2001-01-26,-4.6512
2001-01-29,2.439
2001-01-30,4.7619
2001-01-31,-4.5455
2001-02-01,9.5238
2001-02-02,5.4348
2001-02-05,-21.6495
2001-02-06,13.1579
2001-02-07,2.3256
2001-02-08,0.0
2001-02-09,0.0
2001-02-12,9.0909
2001-02-13,0.0
2001-02-14,-2.0833
2001-02-15,8.5106
2001-02-16,-5.8824
2001-02-20,-2.0833
2001-02-21,0.0
2001-02-22,-2.1277
2001-02-23,-8.6957
2001-02-26,-2.3810000000000002
2001-02-27,-4.878
2001-02-28,0.0
2001-03-01,0.0
2001-03-02,0.0
2001-03-05,-1.2821
2001-03-06,3.8961
2001-03-07,2.5
2001-03-08,2.439
2001-03-09,-4.7619
2001-03-12,-7.5
2001-03-13,8.1081
2001-03-14,-15.0
2001-03-15,5.8824
2001-03-16,-5.5556
2001-03-19,0.0
2001-03-20,2.9412000000000003
2001-03-21,-1.4285999999999999
2001-03-22,-1.4493
2001-03-23,-2.9412000000000003
2001-03-26,9.0909
2001-03-27,-5.5556
2001-03-28,3.6765
2001-03-29,13.4752
2001-03-30,-5.0
2001-04-02,2.6316
2001-04-03,-15.3846
2001-04-04,-3.0303
2001-04-05,0.0
2001-04-06,-1.5625
2001-04-09,2.6032
2001-04-10,0.495
2001-04-11,0.0
2001-04-12,1.9704000000000002
2001-04-16,-2.4154999999999998
2001-04-17,-0.9901
2001-04-18,3.5
2001-04-19,0.0
2001-04-20,-1.4493
2001-04-23,0.4902
2001-04-24,0.9756
2001-04-25,0.9662
2001-04-26,-4.3062000000000005
2001-04-27,-1.0
2001-04-30,2.0202
2001-05-01,-0.9901
2001-05-02,0.0
2001-05-04,2.5
2001-05-07,0.4878
2001-05-08,0.4854
2001-05-09,0.9662
2001-05-10,5.7416
2001-05-11,-3.6199
2001-05-14,-0.4695
2001-05-15,3.7736
2001-05-16,9.5455
2001-05-17,-3.3195
2001-05-18,-0.4292
2001-05-21,-2.5862
2001-05-22,-0.4425
2001-05-23,10.2222
2001-05-24,12.0968
2001-05-25,-0.7194
2001-05-29,5.0725
2001-05-30,-3.4483
2001-05-31,7.1429
2001-06-01,2.6667
2001-06-04,3.8961
2001-06-05,3.125
2001-06-06,-4.5455
2001-06-07,-1.5873
2001-06-08,1.2903
2001-06-11,-2.2293
2001-06-12,-0.6515
2001-06-13,-1.6393
2001-06-14,-4.0
2001-06-15,-4.5139
2001-06-18,3.6364
2001-06-19,0.0
2001-06-20,3.5088
2001-06-21,-1.6949
2001-06-22,1.7241
2001-06-25,-10.1695
2001-06-26,9.434
2001-06-27,-2.7586
2001-06-28,1.0638
2001-06-29,1.7544
2001-07-02,1.3793
2001-07-03,1.3605
2001-07-05,1.6779
2001-07-06,0.33
2001-07-09,-1.3158
2001-07-10,-4.6667
2001-07-11,-0.3497
2001-07-12,-3.5088
2001-07-13,-2.1818
2001-07-16,-5.2045
2001-07-17,5.8824
2001-07-18,-0.7407
2001-07-19,0.7463
2001-07-20,0.0
2001-07-23,-3.7037
2001-07-24,-5.7692
2001-07-25,-2.0408
2001-07-26,-4.1667
2001-07-27,-2.1739
2001-07-30,-1.3333
2001-07-31,-4.0541
2001-08-01,6.0974
2001-08-02,-0.8795
2001-08-03,2.2154
2001-08-06,-6.0982
2001-08-07,0.9302
2001-08-08,1.3825
2001-08-09,2.2727
2001-08-10,-0.0222
2001-08-13,-2.2005
2001-08-14,0.0
2001-08-15,4.5455
2001-08-16,-5.6522
2001-08-17,-3.2488
2001-08-20,0.0238
2001-08-21,0.0
2001-08-22,1.4196
2001-08-23,-1.3998
2001-08-24,-1.9048
2001-08-27,3.3981
2001-08-28,-3.2864
2001-08-29,1.9417
2001-08-30,0.0
2001-08-31,-2.3810000000000002
2001-09-04,-1.4634
2001-09-05,-0.9901
2001-09-06,0.5
2001-09-07,0.995
2001-09-10,0.9852
2001-09-17,-4.878
2001-09-18,-2.5641
2001-09-19,0.0
2001-09-20,-2.6316
2001-09-21,8.1081
2001-09-24,2.4812
2001-09-25,-4.8606
2001-09-26,0.0
2001-09-27,-4.0929
2001-09-28,1.5941
2001-10-01,2.6316
2001-10-02,3.0769
2001-10-03,4.4776
2001-10-04,-1.4285999999999999
2001-10-05,13.5266
2001-10-08,6.8085
2001-10-09,3.5857
2001-10-10,5.3846
2001-10-11,-1.4599
2001-10-12,-2.956
2001-10-15,3.0461
2001-10-16,1.5
2001-10-17,-5.1268
2001-10-18,1.9231
2001-10-19,-1.8868
2001-10-22,1.9231
2001-10-23,0.0
2001-10-24,0.0
2001-10-25,0.7547
2001-10-26,0.7491
2001-10-29,-1.4729999999999999
2001-10-30,-0.0141
2001-10-31,1.5093999999999999
2001-11-01,-1.4684
2001-11-02,-0.0189
2001-11-05,-3.7736
2001-11-06,-1.9607999999999999
2001-11-07,0.0
2001-11-08,10.0
2001-11-09,-1.8182
2001-11-12,-1.4815
2001-11-13,-9.3867
2001-11-14,-0.4278
2001-11-15,-0.8333
2001-11-16,2.4947
2001-11-19,1.6654
2001-11-20,-3.9642
2001-11-21,-0.0709
2001-11-23,2.9412000000000003
2001-11-26,9.7602
2001-11-27,-7.033
2001-11-28,2.4
2001-11-29,7.4219
2001-11-30,-1.8182
2001-12-03,0.7407
2001-12-04,8.4559
2001-12-05,1.6949
2001-12-06,-5.0
2001-12-07,-5.614
2001-12-10,7.8067
2001-12-11,2.4138
2001-12-12,-2.3569
2001-12-13,-7.5862
2001-12-14,10.0746
2001-12-17,-9.3962
2001-12-18,-4.969
2001-12-19,0.3937
2001-12-20,-0.7377
2001-12-21,0.0
2001-12-24,-0.7827
2001-12-26,5.5199
2001-12-27,-4.5283
2001-12-28,2.7668
2001-12-31,5.7692
2002-01-02,-3.2727
2002-01-03,0.7519
2002-01-04,-0.7463
2002-01-07,-9.7744
2002-01-08,12.5
2002-01-09,-0.0741
2002-01-10,-0.6672
2002-01-11,-6.7164
2002-01-14,0.4
2002-01-15,-0.3984
2002-01-16,-1.6
2002-01-17,2.0325
2002-01-22,-4.3825
2002-01-23,0.4167
2002-01-24,0.4149
2002-01-25,3.719
2002-01-28,-0.3984
2002-01-29,-5.6
2002-01-31,-2.1186
2002-02-01,2.1645
2002-02-04,1.6949
2002-02-06,-5.4167
2002-02-07,1.3216
2002-02-08,4.3478
2002-02-11,-4.1667
2002-02-12,6.087
2002-02-13,2.459
2002-02-14,-4.0
2002-02-15,-4.1667
2002-02-19,4.3478
2002-02-20,-6.1875
2002-02-21,-1.8432
2002-02-22,6.3347999999999995
2002-02-25,0.0
2002-02-26,-2.1277
2002-02-27,0.0435
2002-02-28,6.4754
2002-03-01,-6.1224
2002-03-04,2.1739
2002-03-05,4.2553
2002-03-06,-2.0408
2002-03-11,-2.0833
2002-03-12,-8.5106
2002-03-13,2.3721
2002-03-14,-0.0454
2002-03-15,6.8182
2002-03-18,-4.234
2002-03-19,-0.0222
2002-03-20,-4.0
2002-03-22,4.1667
2002-03-25,4.4444
2002-03-26,0.0
2002-03-28,-4.2553
2002-04-01,4.4444
2002-04-02,0.0
2002-04-03,-4.0426
2002-04-04,-0.2217
2002-04-05,-2.2222
2002-04-08,4.5455
2002-04-09,0.0
2002-04-10,8.6957
2002-04-11,6.0
2002-04-12,3.7736
2002-04-15,5.4545
2002-04-16,2.069
2002-04-17,-0.3378
2002-04-18,-3.3898
2002-04-19,-5.2632
2002-04-22,7.037
2002-04-23,3.4602
2002-04-24,-4.6823
2002-04-25,1.7544
2002-04-26,-5.1724
2002-04-29,3.6364
2002-04-30,-1.7368000000000001
2002-05-01,1.0534
2002-05-02,4.2403
2002-05-03,-6.7797
2002-05-06,0.0
2002-05-09,-1.8182
2002-05-13,0.0
2002-05-14,5.1852
2002-05-16,-7.0379
2002-05-17,4.1617
2002-05-20,0.0
2002-05-21,6.9091000000000005
2002-05-22,-5.102
2002-05-23,2.1505
2002-05-28,-1.0526
2002-05-29,-2.4823
2002-05-30,2.5455
2002-05-31,-3.5461
2002-06-03,-1.1029
2002-06-04,0.0
2002-06-05,2.2305
2002-06-06,-4.3636
2002-06-07,1.9011
2002-06-10,-1.1194
2002-06-11,1.8868
2002-06-12,11.1111
2002-06-13,-10.0
2002-06-14,-2.5926
2002-06-18,8.365
2002-06-19,-1.7544
2002-06-20,-13.8616
2002-06-21,7.3853
2002-06-24,-7.3359
2002-06-25,-6.25
2002-06-26,-11.1111
2002-06-27,12.5
2002-06-28,-0.8889
2002-07-01,0.0
2002-07-02,-2.6906
2002-07-03,0.0
2002-07-05,-9.2166
2002-07-08,1.5228000000000002
2002-07-09,12.0
2002-07-10,0.0
2002-07-11,-12.5
2002-07-12,-4.5918
2002-07-15,6.9519
2002-07-16,0.0
2002-07-17,-9.6844
2002-07-18,24.0095
2002-07-19,-16.0268
2002-07-22,-0.0532
2002-07-23,-6.9149
2002-07-24,8.5714
2002-07-25,5.2105
2002-07-26,-12.4562
2002-07-29,-2.8571
2002-07-30,4.1176
2002-07-31,4.5198
2002-08-01,2.1622
2002-08-02,-12.1693
2002-08-05,8.4337
2002-08-06,-0.5556
2002-08-07,0.5517
2002-08-08,4.4517
2002-08-12,-8.5106
2002-08-13,4.6512
2002-08-14,-5.5556
2002-08-15,17.0588
2002-08-19,-9.5477
2002-08-21,5.5556
2002-08-26,4.2105
2002-08-27,20.7071
2002-08-28,-15.8996
2002-08-29,1.99
2002-08-30,-7.3171
2002-09-03,2.6743
2002-09-04,5.0844
2002-09-05,0.0671
2002-09-06,-0.0335
2002-09-09,2.4047
2002-09-10,0.0
2002-09-11,-2.3810000000000002
2002-09-12,0.0
2002-09-16,0.0488
2002-09-17,-0.0488
2002-09-18,-4.878
2002-09-19,5.5897
2002-09-20,-6.7508
2002-09-23,-6.25
2002-09-24,2.7778
2002-09-26,-10.8108
2002-09-27,6.0606
2002-09-30,6.2857
2002-10-01,-11.2903
2002-10-02,-3.0606
2002-10-03,-1.8443
2002-10-04,5.0955
2002-10-07,-8.4848
2002-10-08,-0.6623
2002-10-09,-6.0
2002-10-10,1.4184
2002-10-11,-6.993
2002-10-14,1.5038
2002-10-15,7.4074
2002-10-16,-4.1379
2002-10-17,2.1583
2002-10-18,-1.4085
2002-10-21,0.7143
2002-10-22,-3.5461
2002-10-23,-0.7353
2002-10-24,0.0
2002-10-28,7.4074
2002-10-29,6.2069
2002-10-30,3.8961
2002-10-31,1.25
2002-11-01,0.0
2002-11-04,22.8395
2002-11-05,-11.5578
2002-11-06,0.5682
2002-11-07,12.9944
2002-11-08,-2.5
2002-11-11,2.5641
2002-11-12,1.5
2002-11-13,6.8966
2002-11-14,-6.9124
2002-11-15,0.495
2002-11-18,0.9852
2002-11-19,0.0
2002-11-20,0.0
2002-11-21,0.0
2002-11-22,1.9512
2002-11-25,2.8708
2002-11-26,-1.814
2002-11-27,-0.5211
2002-11-29,0.4762
2002-12-03,-0.4739
2002-12-04,0.4762
2002-12-05,-5.6398
2002-12-09,-1.5068000000000001
2002-12-10,-0.5609
2002-12-11,2.5641
2002-12-12,2.5
2002-12-16,-5.3659
2002-12-17,0.0
2002-12-18,-4.1237
2002-12-19,1.129
2002-12-20,3.1366
2002-12-23,0.0
2002-12-26,2.5773
2002-12-27,0.0
2002-12-30,-5.5276
2002-12-31,-0.5319
2003-01-02,4.2781
2003-01-03,0.0
2003-01-06,-4.6154
2003-01-07,6.4516
2003-01-08,-2.0202
2003-01-10,-0.9794
2003-01-13,1.5096
2003-01-14,3.5897
2003-01-15,-0.9901
2003-01-16,2.0
2003-01-17,0.4902
2003-01-21,0.0
2003-01-22,-1.4634
2003-01-23,7.9208
2003-01-24,2.2936
2003-01-27,-5.8296
2003-01-28,-3.8095
2003-01-29,3.9604
2003-01-30,3.3333
2003-01-31,10.1382
2003-02-03,-1.6736
2003-02-04,-10.2128
2003-02-05,6.1611
2003-02-06,0.0
2003-02-07,-8.0357
2003-02-10,5.8252
2003-02-11,-3.6696999999999997
2003-02-13,1.9048
2003-02-14,-1.8692
2003-02-18,0.4762
2003-02-19,-1.8957000000000002
2003-02-20,-1.8841
2003-02-21,-1.034
2003-02-24,-3.9801
2003-02-25,6.7358
2003-02-26,4.8544
2003-02-27,0.0
2003-02-28,1.3889
2003-03-03,-4.1096
2003-03-04,-1.9048
2003-03-05,0.0
2003-03-06,4.8544
2003-03-07,-2.7778
2003-03-10,0.0
2003-03-11,-1.9048
2003-03-12,0.4854
2003-03-13,0.4831
2003-03-14,-1.4573
2003-03-17,10.2607
2003-03-18,-0.885
2003-03-19,-2.2321
2003-03-20,3.1963
2003-03-21,0.0
2003-03-24,1.7699
2003-03-25,-2.5652
2003-03-26,1.2941
2003-03-27,5.2863
2003-03-28,-7.9498
2003-03-31,0.0
2003-04-01,4.5455
2003-04-02,-4.3478
2003-04-03,4.5455
2003-04-04,-4.3478
2003-04-07,3.1818
2003-04-08,-11.8943
2003-04-09,-5.0
2003-04-11,0.7368
2003-04-14,-0.209
2003-04-15,7.3298
2003-04-16,-2.439
2003-04-17,2.5
2003-04-21,-4.878
2003-04-22,5.1282
2003-04-23,2.439
2003-04-24,-4.7619
2003-04-25,5.0
2003-04-28,0.0
2003-04-29,-2.8571
2003-05-01,0.4902
2003-05-02,4.878
2003-05-05,0.0
2003-05-06,-2.3256
2003-05-07,0.0
2003-05-08,4.7619
2003-05-09,0.0
2003-05-12,0.9091
2003-05-13,-4.5045
2003-05-14,3.7736
2003-05-15,0.9091
2003-05-16,-1.8018
2003-05-19,-1.055
2003-05-20,-4.9606
2003-05-21,0.0
2003-05-22,0.439
2003-05-23,2.9626
2003-05-27,-0.4717
2003-05-29,-0.9479
2003-05-30,2.8708
2003-06-02,0.0
2003-06-03,3.2558
2003-06-04,-0.9009
2003-06-05,-2.2727
2003-06-06,-2.3256
2003-06-09,0.4762
2003-06-10,-2.3697
2003-06-11,5.8252
2003-06-12,-3.211
2003-06-13,0.0
2003-06-18,0.0
2003-06-19,0.0474
2003-06-20,-0.0474
2003-06-23,0.9479
2003-06-24,-0.7512
2003-06-25,0.0
2003-06-26,1.7029
2003-06-27,19.3953
2003-06-30,-2.9996
2003-07-01,-1.6064
2003-07-02,-5.7143
2003-07-03,7.7489
2003-07-07,-1.5669
2003-07-08,57.1429
2003-07-09,-12.4675
2003-07-10,-14.2433
2003-07-11,6.9204
2003-07-14,1.2945
2003-07-15,-7.6358
2003-07-16,-0.3805
2003-07-17,0.6944
2003-07-18,0.0
2003-07-21,-9.3103
2003-07-22,-4.943
2003-07-23,0.0
2003-07-24,7.96
2003-07-25,-0.704
2003-07-28,2.9851
2003-07-29,16.6667
2003-07-30,-2.795
2003-07-31,-8.6262
2003-08-01,-0.6643
2003-08-04,9.1165
2003-08-05,-3.2258
2003-08-06,-9.0
2003-08-07,-6.5934
2003-08-08,0.0
2003-08-11,0.0
2003-08-12,-0.7843
2003-08-13,-11.0672
2003-08-14,8.4444
2003-08-15,0.4098
2003-08-18,5.3061
2003-08-19,0.7752
2003-08-20,2.6923
2003-08-21,-5.9925
2003-08-22,5.9761
2003-08-25,0.7519
2003-08-26,-2.9851
2003-08-27,3.8462
2003-08-28,0.6667
2003-08-29,-0.2943
2003-09-02,1.107
2003-09-03,7.4818
2003-09-04,-2.8862
2003-09-05,-4.5455
2003-09-08,-1.4652
2003-09-09,1.487
2003-09-10,0.7326
2003-09-11,0.0
2003-09-12,-0.3636
2003-09-15,0.365
2003-09-16,12.3636
2003-09-17,-6.1489
2003-09-18,13.7586
2003-09-19,7.0021
2003-09-22,-6.5156
2003-09-23,1.5152
2003-09-24,1.194
2003-09-25,3.2448
2003-09-26,0.5429
2003-09-29,-0.5399
2003-09-30,0.0286
2003-10-01,-1.4567
2003-10-02,1.1594
2003-10-03,-8.8825
2003-10-06,-5.6604
2003-10-07,-6.6667
2003-10-08,0.0
2003-10-09,7.1429
2003-10-10,0.0
2003-10-13,0.0
2003-10-14,3.0
2003-10-15,-2.9126
2003-10-16,-0.3333
2003-10-17,2.0067
2003-10-20,-1.0164
2003-10-21,5.9954
2003-10-22,-4.0625
2003-10-23,4.886
2003-10-24,-1.5528
2003-10-27,1.8927
2003-10-28,4.0248
2003-10-29,-3.2738
2003-10-30,-3.0769
2003-10-31,0.6349
2003-11-03,-1.2618
2003-11-04,4.1534
2003-11-05,-7.6687
2003-11-06,6.3123000000000005
2003-11-07,3.75
2003-11-10,-3.6145
2003-11-11,1.25
2003-11-12,1.8519
2003-11-13,-3.0303
2003-11-14,-1.25
2003-11-17,0.0
2003-11-18,-0.3165
2003-11-19,0.0
2003-11-20,-2.8571
2003-11-21,2.6144
2003-11-24,-1.2739
2003-11-25,-3.1935000000000002
2003-11-26,-0.0333
2003-11-28,5.0
2003-12-01,9.4921
2003-12-02,-2.8704
2003-12-03,-2.0896
2003-12-04,-2.439
2003-12-05,-1.5937999999999999
2003-12-08,-2.1912
2003-12-09,3.8961
2003-12-10,0.0313
2003-12-11,3.0928
2003-12-12,-3.3333
2003-12-15,0.3448
2003-12-16,2.7804
2003-12-17,-1.2158
2003-12-18,-3.6923
2003-12-19,6.7093
2003-12-22,-3.5928
2003-12-23,0.0
2003-12-24,5.2795
2003-12-26,-3.2448
2003-12-29,-0.9146
2003-12-30,1.2308
2003-12-31,-2.7356
2004-01-02,0.0
2004-01-05,0.3125
2004-01-06,-0.0312
2004-01-07,0.0312
2004-01-08,-0.3115
2004-01-09,1.25
2004-01-12,21.2963
2004-01-13,-3.5623
2004-01-14,-0.5277
2004-01-15,2.6525
2004-01-16,-0.5168
2004-01-20,-0.7792
2004-01-21,1.3089
2004-01-22,-0.2584
2004-01-23,-3.886
2004-01-26,0.0
2004-01-27,-7.5472
2004-01-28,-0.2915
2004-01-29,-0.5848
2004-01-30,0.0
2004-02-02,11.4706
2004-02-03,0.5277
2004-02-04,-6.8241
2004-02-05,5.0704
2004-02-06,-2.1448
2004-02-09,1.3699
2004-02-10,0.0
2004-02-11,-2.4324
2004-02-13,4.7091
2004-02-17,-2.6455
2004-02-18,-1.087
2004-02-19,1.3736
2004-02-20,-1.897
2004-02-23,2.4862
2004-02-24,-3.504
2004-02-25,3.352
2004-02-26,1.8649
2004-02-27,2.6798
2004-03-01,9.8191
2004-03-02,0.0
2004-03-03,-4.9412
2004-03-04,1.4851
2004-03-05,-3.6829
2004-03-08,-6.3054
2004-03-09,-5.9459
2004-03-10,-4.023
2004-03-11,-7.7844
2004-03-12,6.7857
2004-03-15,12.8002
2004-03-16,-0.2695
2004-03-17,82.4324
2004-03-18,-23.5556
2004-03-19,-4.2636
2004-03-22,1.6194
2004-03-23,0.3984
2004-03-24,-0.1984
2004-03-25,-10.338
2004-03-26,-4.4346
2004-03-29,5.3364
2004-03-30,10.1322
2004-03-31,-7.2
2004-04-01,2.3707
2004-04-02,1.4737
2004-04-05,4.3568
2004-04-06,-5.9642
2004-04-07,-1.9026999999999998
2004-04-08,0.2155
2004-04-12,-2.5806
2004-04-13,0.2208
2004-04-14,-0.4405
2004-04-15,-0.4425
2004-04-16,-0.2222
2004-04-19,-3.118
2004-04-20,2.7586
2004-04-21,-2.2371
2004-04-22,4.3478
2004-04-23,2.6316
2004-04-26,-3.8462
2004-04-27,-1.1111
2004-04-28,3.3708
2004-04-29,-2.1304
2004-04-30,-8.263
2004-05-03,-6.5375
2004-05-04,0.7772
2004-05-05,0.2571
2004-05-06,-1.7949000000000002
2004-05-07,0.5222
2004-05-10,-1.5584
2004-05-11,-2.1108
2004-05-12,1.0782
2004-05-13,0.0
2004-05-14,-3.4667
2004-05-17,-14.3646
2004-05-18,2.2580999999999998
2004-05-19,4.4164
2004-05-20,3.9275
2004-05-21,-4.3605
2004-05-24,6.9909
2004-05-25,-0.5682
2004-05-26,-5.1429
2004-05-27,-0.6024
2004-05-28,-3.6364
2004-06-01,1.5723
2004-06-02,-3.7152
2004-06-03,2.8939
2004-06-04,-3.4375
2004-06-07,-0.6472
2004-06-08,-3.5831
2004-06-09,-2.7027
2004-06-10,-4.5139
2004-06-14,-3.6364
2004-06-15,-8.3019
2004-06-16,0.4115
2004-06-17,2.0492
2004-06-18,0.4016
2004-06-21,3.6
2004-06-22,0.7722
2004-06-23,24.1379
2004-06-24,-10.1543
2004-06-25,2.0268
2004-06-28,9.4276
2004-06-29,-4.3077
2004-06-30,-4.1801
2004-07-01,2.349
2004-07-02,6.5574
2004-07-06,3.0769
2004-07-07,-2.9851
2004-07-08,1.2308
2004-07-09,-0.6079
2004-07-12,-0.6116
2004-07-13,-6.1538
2004-07-14,-2.2951
2004-07-15,0.6711
2004-07-16,1.3333
2004-07-19,-1.3158
2004-07-20,5.0
2004-07-21,-3.8095
2004-07-22,-6.2706
2004-07-23,5.2817
2004-07-26,-5.0167
2004-07-27,-4.5775
2004-07-28,-2.583
2004-07-29,5.6818
2004-07-30,-3.9427
2004-08-02,-1.1194
2004-08-03,-6.0377
2004-08-04,0.4016
2004-08-05,2.0
2004-08-06,-0.3922
2004-08-09,-12.2047
2004-08-10,7.6233
2004-08-11,0.4167
2004-08-12,-4.5643
2004-08-13,-0.8696
2004-08-16,0.8772
2004-08-17,-2.6087
2004-08-18,2.2321
2004-08-19,-3.9301
2004-08-20,1.3636
2004-08-23,-0.4484
2004-08-24,7.2072
2004-08-25,-5.8824
2004-08-26,-5.3571
2004-08-27,19.3396
2004-08-30,11.0672
2004-08-31,1.4235
2004-09-01,1.4035
2004-09-02,2.0761
2004-09-03,-23.7288
2004-09-07,-6.6667
2004-09-08,-1.9048
2004-09-09,-3.8834999999999997
2004-09-10,-3.0303
2004-09-13,1.0417
