ticker,PFS US Equity
2003-06-11,-0.3178
2003-06-12,-0.1063
2003-06-13,0.7979
2003-06-16,-0.1583
2003-06-17,0.37
2003-06-18,-3.6862
2003-06-19,0.0547
2003-06-20,1.8578999999999999
2003-06-23,-0.3219
2003-06-24,1.8837000000000002
2003-06-25,0.2641
2003-06-26,0.0
2003-06-27,-0.2634
2003-06-30,0.6339
2003-07-01,0.2625
2003-07-02,-0.8377
2003-07-03,-1.2144
2003-07-07,0.6414
2003-07-08,-0.0531
2003-07-09,-0.797
2003-07-10,0.4285
2003-07-11,0.2667
2003-07-14,-0.3191
2003-07-15,-1.3874
2003-07-16,0.487
2003-07-17,-1.3463
2003-07-18,1.2555
2003-07-21,-0.5391
2003-07-22,1.0298
2003-07-23,1.6631
2003-07-24,0.2639
2003-07-25,0.4211
2003-07-28,3.5115
2003-07-29,1.0127
2003-07-30,1.8546
2003-07-31,-1.4272
2003-08-01,-1.5976
2003-08-04,-0.0507
2003-08-05,0.0
2003-08-06,0.2538
2003-08-07,0.7595
2003-08-08,0.1005
2003-08-11,0.7028
2003-08-12,-0.4487
2003-08-13,0.0501
2003-08-14,1.2544
2003-08-15,2.5768
2003-08-18,-1.4493
2003-08-19,1.5686
2003-08-20,-1.3514
2003-08-21,-0.6849
2003-08-22,-1.133
2003-08-25,-0.9467
2003-08-26,1.2072
2003-08-27,-0.7455
2003-08-28,0.651
2003-08-29,0.6468
2003-09-02,2.521
2003-09-03,-0.5786
2003-09-04,0.1455
2003-09-05,-0.339
2003-09-08,-0.0972
2003-09-09,-0.1459
2003-09-10,-0.5845
2003-09-11,0.539
2003-09-12,0.1949
2003-09-15,-1.4104999999999999
2003-09-16,0.6413
2003-09-17,-0.2451
2003-09-18,0.2457
2003-09-19,0.6863
2003-09-22,-1.8014000000000001
2003-09-23,-0.3966
2003-09-24,-0.6969
2003-09-25,-4.6617
2003-09-26,1.0515
2003-09-29,0.3642
2003-09-30,-0.6739
2003-10-01,2.0355
2003-10-02,-0.1535
2003-10-03,0.8197
2003-10-06,0.8638
2003-10-07,0.2519
2003-10-08,-0.3518
2003-10-09,0.6051
2003-10-10,-0.401
2003-10-13,0.0
2003-10-14,1.2582
2003-10-15,-0.2485
2003-10-16,-0.1993
2003-10-17,-1.3479999999999999
2003-10-20,-0.1012
2003-10-21,-0.4559
2003-10-22,-0.8142
2003-10-23,0.5644
2003-10-24,0.5102
2003-10-27,3.2995
2003-10-28,0.9337
2003-10-29,0.2921
2003-10-30,-1.1165
2003-10-31,-3.7801
2003-11-03,-0.102
2003-11-04,1.1236
2003-11-05,-0.1515
2003-11-06,0.9105
2003-11-07,-1.9548999999999999
2003-11-10,0.7669
2003-11-11,-0.3044
2003-11-12,1.7303
2003-11-13,1.1535
2003-11-14,-1.4378
2003-11-17,-1.2575
2003-11-18,0.0509
2003-11-19,0.8656
2003-11-20,0.1514
2003-11-21,1.1089
2003-11-24,1.8445
2003-11-25,0.2447
2003-11-26,0.6348
2003-11-28,0.4852
2003-12-01,3.0903
2003-12-02,0.0468
2003-12-03,-3.6048999999999998
2003-12-04,-0.2914
2003-12-05,-2.2893
2003-12-08,2.343
2003-12-09,-2.4355
2003-12-10,-1.8972
2003-12-11,2.5954
2003-12-12,0.4464
2003-12-15,-2.4691
2003-12-16,2.7342
2003-12-17,0.0493
2003-12-18,1.133
2003-12-19,-0.7793
2003-12-22,-5.8419
2003-12-23,-1.3556
2003-12-24,0.1057
2003-12-26,1.9007
2003-12-29,0.1036
2003-12-30,-0.207
2003-12-31,-1.971
2004-01-02,-0.2116
2004-01-05,-0.3181
2004-01-06,-0.6383
2004-01-07,-1.6059999999999999
2004-01-08,0.7073
2004-01-09,-1.4046
2004-01-12,3.4521
2004-01-13,-1.6949
2004-01-14,0.7543
2004-01-15,0.5882
2004-01-16,-1.1164
2004-01-20,-0.2151
2004-01-21,1.2931
2004-01-22,-1.8617
2004-01-23,2.3848
2004-01-26,-0.3176
2004-01-27,3.8237
2004-01-28,-1.2276
2004-01-29,-2.175
2004-01-30,-0.0529
2004-02-02,-2.3835
2004-02-03,1.3022
2004-02-04,-1.9818
2004-02-05,0.2732
2004-02-06,2.1798
2004-02-09,1.8667
2004-02-10,0.6806
2004-02-11,0.936
2004-02-12,0.0
2004-02-13,0.155
2004-02-17,1.29
2004-02-18,-0.7641
2004-02-19,-0.6674
2004-02-20,0.155
2004-02-23,-0.4644
2004-02-24,0.3629
2004-02-25,0.155
2004-02-26,-0.1547
2004-02-27,1.7562
2004-03-01,-0.2538
2004-03-02,-0.9669
2004-03-03,-0.2055
2004-03-04,0.0515
2004-03-05,-0.9264
2004-03-08,-0.1039
2004-03-09,1.6120999999999999
2004-03-10,-0.4606
2004-03-11,-2.6221
2004-03-12,1.3728
2004-03-15,-3.5417
2004-03-16,0.8099
2004-03-17,1.714
2004-03-18,-0.4213
2004-03-19,-1.3221
2004-03-22,-1.2326
2004-03-23,0.3256
2004-03-24,-1.1898
2004-03-25,1.3684
2004-03-26,-0.27
2004-03-29,1.0828
2004-03-30,0.4285
2004-03-31,-0.32
2004-04-01,0.321
2004-04-02,-1.4933
2004-04-05,-1.0828
2004-04-06,-1.04
2004-04-07,-0.1659
2004-04-08,-0.2216
2004-04-12,-0.7773
2004-04-13,-4.4208
2004-04-14,-3.103
2004-04-15,2.2961
2004-04-16,0.2953
2004-04-19,0.6478
2004-04-20,-0.5266
2004-04-21,0.0
2004-04-22,1.1764999999999999
2004-04-23,3.8372
2004-04-26,0.3359
2004-04-27,0.6138
2004-04-28,-1.2202
2004-04-29,1.0668
2004-04-30,0.0
2004-05-03,-0.1667
2004-05-04,3.005
2004-05-05,1.0265
2004-05-06,-1.0695000000000001
2004-05-07,-4.7568
2004-05-10,-2.6673999999999998
2004-05-11,2.7405
2004-05-12,2.4972
2004-05-13,1.6667
2004-05-14,-1.3660999999999999
2004-05-17,-1.7729
2004-05-18,-0.1692
2004-05-19,0.565
2004-05-20,0.2809
2004-05-21,0.5602
2004-05-24,0.2786
2004-05-25,0.2778
2004-05-26,-0.1662
2004-05-27,0.6104
2004-05-28,0.6067
2004-06-01,-0.9868
2004-06-02,0.2215
2004-06-03,-2.0994
2004-06-04,1.4108
2004-06-07,0.6678
2004-06-08,-0.1658
2004-06-09,-2.4917
2004-06-10,0.9654
2004-06-14,-2.2497
2004-06-15,1.8412
2004-06-16,-0.1695
2004-06-17,-0.5093
2004-06-18,-0.2275
2004-06-21,-0.5131
2004-06-22,-0.1146
2004-06-23,-0.459
2004-06-24,-1.3256000000000001
2004-06-25,0.1752
2004-06-28,0.9329
2004-06-29,0.1155
2004-06-30,1.2695
2004-07-01,-1.8803
2004-07-02,1.3937
2004-07-06,-0.3436
2004-07-07,-0.977
2004-07-08,-1.2768
2004-07-09,-0.5879
2004-07-12,0.1774
2004-07-13,0.059
2004-07-14,0.177
2004-07-15,0.8245
2004-07-16,1.7523
2004-07-19,-0.3444
2004-07-20,1.5553
2004-07-21,-2.042
2004-07-22,0.0
2004-07-23,-0.6948
2004-07-26,0.0583
2004-07-27,0.6993
2004-07-28,0.9838
2004-07-29,1.4327
2004-07-30,-0.2825
2004-08-02,0.0567
2004-08-03,-3.0578
2004-08-04,1.3435000000000001
2004-08-05,-1.9020000000000001
2004-08-06,1.0576
2004-08-09,-1.3372
2004-08-10,0.2946
2004-08-11,0.9401
2004-08-12,0.3505
2004-08-13,0.2328
2004-08-16,1.2776
2004-08-17,-0.172
2004-08-18,1.0913
2004-08-19,-0.5682
2004-08-20,2.2857
2004-08-23,-1.2291
2004-08-24,-0.5656
2004-08-25,1.7065000000000001
2004-08-26,-1.3423
2004-08-27,1.4739
2004-08-30,-1.1173
2004-08-31,0.904
2004-09-01,-1.1198
2004-09-02,1.2458
2004-09-03,-0.3356
2004-09-07,-0.3928
2004-09-08,0.3944
2004-09-09,-1.2907
2004-09-10,0.1137
2004-09-13,0.0568
2004-09-14,1.3620999999999999
2004-09-15,-0.056
2004-09-16,0.0
2004-09-17,-1.0644
2004-09-20,-1.0193
2004-09-21,0.4005
2004-09-22,-0.9687
2004-09-23,0.1151
2004-09-24,-0.2299
2004-09-27,-1.0369
2004-09-28,0.9895
2004-09-29,0.1153
2004-09-30,-0.6908
2004-10-01,2.2609
2004-10-04,0.1701
2004-10-05,-0.3396
2004-10-06,0.9086
2004-10-07,-0.7316
2004-10-08,-0.8503
2004-10-11,0.9148
2004-10-12,-0.2833
2004-10-13,-1.4773
2004-10-14,-0.5767
2004-10-15,1.1021
2004-10-18,0.918
2004-10-19,-0.5117
2004-10-20,-0.5143
2004-10-21,-0.9765
2004-10-22,-1.3341
2004-10-25,3.8801
2004-10-26,0.5093
2004-10-27,0.732
2004-10-28,0.2236
2004-10-29,0.3904
2004-11-01,2.3889
2004-11-02,0.0543
2004-11-03,0.6508
2004-11-04,0.4849
2004-11-05,0.7507
2004-11-08,-1.0112
2004-11-09,0.7527
2004-11-10,0.4283
2004-11-11,1.2793
2004-11-12,0.4211
2004-11-15,0.891
2004-11-16,-0.6753
2004-11-17,0.4707
2004-11-18,-0.885
2004-11-19,-0.5777
2004-11-22,1.1094
2004-11-23,-0.1045
2004-11-24,1.4121000000000001
2004-11-26,-0.2063
2004-11-29,-0.0517
2004-11-30,0.4654
2004-12-01,1.0808
2004-12-02,-0.4073
2004-12-03,-0.7157
2004-12-06,-2.4717000000000002
2004-12-07,-4.1711
2004-12-08,2.2039
2004-12-09,-1.1320999999999999
2004-12-10,1.2541
2004-12-13,2.5848
2004-12-14,0.9449
2004-12-15,-0.208
2004-12-16,-1.876
2004-12-17,-0.4249
2004-12-20,-0.96
2004-12-21,1.7771
2004-12-22,1.6931
2004-12-23,-0.9365
2004-12-27,-0.2101
2004-12-28,1.7368000000000001
2004-12-29,-0.2587
2004-12-30,0.0
2004-12-31,0.4668
2005-01-03,-1.1874
2005-01-04,-1.7241
2005-01-05,0.0
2005-01-06,-0.2658
2005-01-07,-1.5991
2005-01-10,-0.1083
2005-01-11,-0.4338
2005-01-12,-1.5795
2005-01-13,-0.6087
2005-01-14,0.2784
2005-01-18,0.3887
2005-01-19,-0.4978
2005-01-20,-0.3891
2005-01-21,-0.1674
2005-01-24,-1.062
2005-01-25,0.678
2005-01-26,1.6274
2005-01-27,-1.3805
2005-01-28,0.7839
2005-01-31,0.3889
2005-02-01,0.332
2005-02-02,0.3861
2005-02-03,-0.8242
2005-02-04,0.4986
2005-02-07,-0.0551
2005-02-08,-0.4413
2005-02-09,-1.2187999999999999
2005-02-10,0.8446
2005-02-11,1.1167
2005-02-14,-0.1657
2005-02-15,0.9403
2005-02-16,0.3836
2005-02-17,-0.8734
2005-02-18,0.1101
2005-02-22,-1.3201
2005-02-23,-0.3344
2005-02-24,-0.3915
2005-02-25,0.2246
2005-02-28,-0.1681
2005-03-01,1.5152
2005-03-02,-0.7739
2005-03-03,-0.39
2005-03-04,1.0067
2005-03-07,-0.443
2005-03-08,-0.723
2005-03-09,-0.2801
2005-03-10,0.2809
2005-03-11,-0.3922
2005-03-14,0.3375
2005-03-15,-0.7848
2005-03-16,0.8475
2005-03-17,0.0
2005-03-18,-0.112
2005-03-21,-1.4582
2005-03-22,-0.7399
2005-03-23,-1.2615
2005-03-24,-0.5807
2005-03-28,1.0514000000000001
2005-03-29,-1.3873
2005-03-30,2.5205
2005-03-31,-2.2298
2005-04-01,-0.8772
2005-04-04,1.2979
2005-04-05,-0.6989
2005-04-06,0.5279
2005-04-07,0.2334
2005-04-08,-0.2328
2005-04-11,-1.4002
2005-04-12,2.071
2005-04-13,-2.029
2005-04-14,-1.3018
2005-04-15,-2.0983
2005-04-18,0.5511
2005-04-19,0.0609
2005-04-20,-1.6433
2005-04-21,0.3094
2005-04-22,-0.1851
2005-04-25,0.1854
2005-04-26,-1.1104
2005-04-27,2.3706
2005-04-28,1.8891
2005-04-29,1.6148
2005-05-02,2.6486
2005-05-03,-0.5734
2005-05-04,0.692
2005-05-05,-0.9737
2005-05-06,0.4049
2005-05-09,0.5184
2005-05-10,-0.5731
2005-05-11,0.9798
2005-05-12,-0.6307
2005-05-13,-0.2308
2005-05-16,1.2724
2005-05-17,0.9709
2005-05-18,0.8484
2005-05-19,-0.0561
2005-05-20,-0.4489
2005-05-23,0.1127
2005-05-24,-0.1689
2005-05-25,-0.846
2005-05-26,1.3652
2005-05-27,-0.6173
2005-05-31,0.3953
2005-06-01,0.5062
2005-06-02,0.056
2005-06-03,-1.1186
2005-06-06,0.2828
2005-06-07,-0.6204
2005-06-08,0.0568
2005-06-09,-1.4748
2005-06-10,-0.9211
2005-06-13,0.4067
2005-06-14,0.3472
2005-06-15,0.9227
2005-06-16,0.5143
2005-06-17,-0.0569
2005-06-20,-0.8532
2005-06-21,0.2869
2005-06-22,0.0
2005-06-23,-1.7734999999999999
2005-06-24,-0.7571
2005-06-27,0.2934
2005-06-28,2.3406000000000002
2005-06-29,0.4002
2005-06-30,0.0569
2005-07-01,-0.1138
2005-07-05,1.7094
2005-07-06,-1.4566
2005-07-07,-0.1706
2005-07-08,1.4237
2005-07-11,1.2353
2005-07-12,0.3328
2005-07-13,-0.4422
2005-07-14,0.0555
2005-07-15,-1.2209
2005-07-18,-1.0674
2005-07-19,0.4543
2005-07-20,1.9220000000000002
2005-07-21,-1.6084
2005-07-22,2.7621
2005-07-25,-1.7005
2005-07-26,0.4464
2005-07-27,-0.1111
2005-07-28,1.1123
2005-07-29,-2.8603
2005-08-01,0.6229
2005-08-02,0.619
2005-08-03,-0.4474
2005-08-04,0.2247
2005-08-05,-0.4484
2005-08-08,0.6194
2005-08-09,0.3917
2005-08-10,-0.1115
2005-08-11,0.8969
2005-08-12,-0.7222
2005-08-15,0.7275
2005-08-16,-0.8333
2005-08-17,0.8964
2005-08-18,-0.8329
2005-08-19,0.8959
2005-08-22,-0.111
2005-08-23,-0.5556
2005-08-24,-0.0559
2005-08-25,0.2236
2005-08-26,-1.8405
2005-08-29,1.0227
2005-08-30,-0.7312
2005-08-31,0.7365
2005-09-01,0.1125
2005-09-02,-0.7865
2005-09-06,0.2265
2005-09-07,0.9605
2005-09-08,-0.3917
2005-09-09,0.7865
2005-09-12,-0.3902
2005-09-13,-1.1192
2005-09-14,-0.1698
2005-09-15,1.2472
2005-09-16,1.0078
2005-09-19,-1.8293
2005-09-20,-0.2823
2005-09-21,-1.8686
2005-09-22,-0.2885
2005-09-23,0.6944
2005-09-26,0.0
2005-09-27,-0.6322
2005-09-28,-0.4049
2005-09-29,1.3357
2005-09-30,0.8596
2005-10-03,1.0795
2005-10-04,-2.0798
2005-10-05,-3.2147
2005-10-06,0.1186
2005-10-07,-0.2962
2005-10-10,-0.7724
2005-10-11,-1.6766
2005-10-12,0.609
2005-10-13,0.908
2005-10-14,0.7199
2005-10-17,0.7743
2005-10-18,-0.8865
2005-10-19,3.0411
2005-10-20,-1.2153
2005-10-21,0.8787
2005-10-24,1.8002
2005-10-25,-0.4564
2005-10-26,-0.745
2005-10-27,-0.7506
2005-10-28,1.8034
2005-10-31,0.5714
2005-11-01,0.7955
2005-11-02,2.1421
2005-11-03,-0.4415
2005-11-04,0.8869
2005-11-07,0.2198
2005-11-08,-0.8772
2005-11-09,0.719
2005-11-10,1.8212000000000002
2005-11-11,-0.542
2005-11-14,-1.0354
2005-11-15,-2.1476
2005-11-16,0.1125
2005-11-17,1.7426
2005-11-18,0.3867
2005-11-21,1.1007
2005-11-22,0.1633
2005-11-23,-0.7609
2005-11-25,0.2738
2005-11-28,-1.6931
2005-11-29,-0.2222
2005-11-30,0.167
2005-12-01,1.2229
2005-12-02,0.2197
2005-12-05,-0.3836
2005-12-06,-0.11
2005-12-07,0.3304
2005-12-08,0.6037
2005-12-09,0.5456
2005-12-12,0.3798
2005-12-13,0.973
2005-12-14,0.803
2005-12-15,-0.8497
2005-12-16,1.7675
2005-12-19,-2.1053
2005-12-20,0.1613
2005-12-21,0.2684
2005-12-22,0.5353
2005-12-23,0.7987
2005-12-27,-1.4791
2005-12-28,0.9651
2005-12-29,-0.6904
2005-12-30,-1.016
2006-01-03,0.054
2006-01-04,0.9719
2006-01-05,-0.107
2006-01-06,0.1606
2006-01-09,0.3741
2006-01-10,0.0532
2006-01-11,0.1064
2006-01-12,0.2127
2006-01-13,0.5836
2006-01-17,-1.3186
2006-01-18,-0.3741
2006-01-19,0.0
2006-01-20,-0.1609
2006-01-23,0.2687
2006-01-24,1.179
2006-01-25,0.1059
2006-01-26,-1.3228
2006-01-27,-1.2332
2006-01-30,0.0
2006-01-31,-0.6515
2006-02-01,0.6011
2006-02-02,-0.0543
2006-02-03,-1.0326
2006-02-06,0.0
2006-02-07,0.0549
2006-02-08,-0.0549
2006-02-09,-0.2197
2006-02-10,0.2201
2006-02-13,0.1647
2006-02-14,1.3774
2006-02-15,1.25
2006-02-16,0.6978
2006-02-17,-0.5864
2006-02-21,-0.5362
2006-02-22,1.0782
2006-02-23,0.0
2006-02-24,0.16
2006-02-27,-0.0532
2006-02-28,-0.9057
2006-03-01,0.4839
2006-03-02,-1.0701
2006-03-03,0.1622
2006-03-06,-0.8099
2006-03-07,-0.5444
2006-03-08,0.6021
2006-03-09,-0.4353
2006-03-10,0.0
2006-03-13,-0.6011
2006-03-14,-1.0445
2006-03-15,2.0
2006-03-16,0.0
2006-03-17,0.4357
2006-03-20,0.2711
2006-03-21,-1.4602
2006-03-22,1.427
2006-03-23,-0.8117
2006-03-24,0.7092
2006-03-27,-0.8667
2006-03-28,-0.1639
2006-03-29,0.0547
2006-03-30,-0.2735
2006-03-31,-0.7131
2006-04-03,-0.3315
2006-04-04,1.4967
2006-04-05,-0.1092
2006-04-06,-0.7108
2006-04-07,-1.1564
2006-04-10,0.1671
2006-04-11,-1.2236
2006-04-12,1.0698
2006-04-13,0.1114
2006-04-17,0.0
2006-04-18,0.7791
2006-04-19,0.1657
2006-04-20,-0.7166
2006-04-21,0.0
2006-04-24,-0.5552
2006-04-25,0.2233
2006-04-26,1.3928
2006-04-27,0.0
2006-04-28,0.2747
2006-05-01,-0.2192
2006-05-02,-0.0549
2006-05-03,-0.0549
2006-05-04,0.3299
2006-05-05,0.3288
2006-05-08,-0.2185
2006-05-09,-0.7663
2006-05-10,-0.0552
2006-05-11,-1.9868000000000001
2006-05-12,-0.0566
2006-05-15,0.2833
2006-05-16,0.5085
2006-05-17,0.787
2006-05-18,-1.1712
2006-05-19,1.4108
2006-05-22,0.7791
2006-05-23,-0.3865
2006-05-24,1.4412
2006-05-25,0.8743
2006-05-26,-0.325
2006-05-30,-1.0326
2006-05-31,0.8237
2006-06-01,0.7625
2006-06-02,0.5946
2006-06-05,-1.3971
2006-06-06,-1.0354
2006-06-07,0.2753
2006-06-08,0.659
2006-06-09,-0.9274
2006-06-12,-1.2665
2006-06-13,-0.3346
2006-06-14,0.2798
2006-06-15,1.0603
2006-06-16,-1.0491
2006-06-19,-0.8929
2006-06-20,0.3378
2006-06-21,0.8979
2006-06-22,-0.3337
2006-06-23,-0.279
2006-06-26,0.5596
2006-06-27,-1.7250999999999999
2006-06-28,0.6795
2006-06-29,0.8999
2006-06-30,0.0557
2006-07-03,0.0557
2006-07-05,-1.3363
2006-07-06,0.395
2006-07-07,-0.1686
2006-07-10,0.7883
2006-07-11,0.5028
2006-07-12,-1.8344
2006-07-13,-0.906
2006-07-14,0.5714
2006-07-17,-0.1705
2006-07-18,1.0814
2006-07-19,1.1261
2006-07-20,-1.5590000000000002
2006-07-21,-0.4525
2006-07-24,1.5909
2006-07-25,-0.1119
2006-07-26,-0.28
2006-07-27,0.4492
2006-07-28,1.0061
2006-07-31,-0.166
2006-08-01,-0.388
2006-08-02,0.8904
2006-08-03,1.1031
2006-08-04,0.3819
2006-08-07,-0.8696
2006-08-08,-0.6031
2006-08-09,-1.1031
2006-08-10,0.9481
2006-08-11,0.1657
2006-08-14,0.1109
2006-08-15,2.4377
2006-08-16,0.7031
2006-08-17,0.1611
2006-08-18,-0.1609
2006-08-21,-1.5038
2006-08-22,0.0545
2006-08-23,-0.8719
2006-08-24,0.6047
2006-08-25,-0.3825
2006-08-28,0.768
2006-08-29,1.3065
2006-08-30,0.2149
2006-08-31,0.0
2006-09-01,0.2681
2006-09-05,0.8556
2006-09-06,-1.5375999999999999
2006-09-07,-1.2386
2006-09-08,0.2726
2006-09-11,-0.0544
2006-09-12,1.9042
2006-09-13,0.8009
2006-09-14,-0.2648
2006-09-15,0.0
2006-09-18,-0.9559
2006-09-19,-0.429
2006-09-20,1.6155
2006-09-21,-0.9009
2006-09-22,-1.2299
2006-09-25,1.6784
2006-09-26,-0.1597
2006-09-27,0.0533
2006-09-28,0.0
2006-09-29,-1.3326
2006-10-02,-0.7563
2006-10-03,-0.2722
2006-10-04,1.6921
2006-10-05,0.8052
2006-10-06,-1.1715
2006-10-09,0.3772
2006-10-10,-0.3221
2006-10-11,-0.9155
2006-10-12,1.25
2006-10-13,0.1074
2006-10-16,-0.5362
2006-10-17,0.0539
2006-10-18,0.2694
2006-10-19,0.2149
2006-10-20,-0.3753
2006-10-23,0.0
2006-10-24,-0.4306
2006-10-25,0.1622
2006-10-26,-0.6476
2006-10-27,-1.0864
2006-10-30,0.5491
2006-10-31,0.1638
2006-11-01,-1.3086
2006-11-02,0.4972
2006-11-03,0.1649
2006-11-06,0.7135
2006-11-07,-0.0545
2006-11-08,0.5998
2006-11-09,-1.355
2006-11-10,0.5495
2006-11-13,0.6557
2006-11-14,1.8559
2006-11-15,0.4823
2006-11-16,-0.1067
2006-11-17,-1.2814
2006-11-20,-0.9194
2006-11-21,-0.1092
2006-11-22,-0.3279
2006-11-24,0.2193
2006-11-27,-1.4769999999999999
2006-11-28,0.0
2006-11-29,0.7773
2006-11-30,0.2204
2006-12-01,-0.8246
2006-12-04,0.8869
2006-12-05,0.0549
2006-12-06,0.2197
2006-12-07,-0.5479
2006-12-08,0.0
2006-12-11,-0.1653
2006-12-12,0.6071
2006-12-13,-0.2194
2006-12-14,0.5498
2006-12-15,0.164
2006-12-18,-0.9825
2006-12-19,-0.1654
2006-12-20,0.497
2006-12-21,-0.0549
2006-12-22,-0.2749
2006-12-26,1.0474
2006-12-27,1.2002
2006-12-28,-0.6469
2006-12-29,-1.6278000000000001
2007-01-03,0.6619
2007-01-04,0.7671
2007-01-05,-2.1751
2007-01-08,-0.2779
2007-01-09,-0.1115
2007-01-10,0.3348
2007-01-11,0.2781
2007-01-12,0.1109
2007-01-16,-0.6648
2007-01-17,-0.8924
2007-01-18,-0.2251
2007-01-19,1.0152
2007-01-22,-0.9492
2007-01-23,0.451
2007-01-24,1.5713
2007-01-25,-1.4917
2007-01-26,0.6169
2007-01-29,0.5574
2007-01-30,1.1086
2007-01-31,-0.2193
2007-02-01,0.4396
2007-02-02,0.6565
2007-02-05,-1.087
2007-02-06,0.3846
2007-02-07,0.1095
2007-02-08,0.0547
2007-02-09,-0.3279
2007-02-12,0.1645
2007-02-13,0.7115
2007-02-14,-0.2732
2007-02-15,0.1644
2007-02-16,0.1094
2007-02-20,0.6557
2007-02-21,-0.2714
2007-02-22,0.0544
2007-02-23,-1.0337
2007-02-26,-0.7697
2007-02-27,-3.2687
2007-02-28,0.5727
2007-03-01,0.0
2007-03-02,-0.5695
2007-03-05,-2.52
2007-03-06,2.0564
2007-03-07,-1.2666
2007-03-08,0.2332
2007-03-09,0.349
2007-03-12,0.8696
2007-03-13,-3.7356
2007-03-14,0.597
2007-03-15,1.8397999999999999
2007-03-16,-0.7576
2007-03-19,0.8221
2007-03-20,0.3494
2007-03-21,2.7858
2007-03-22,-0.7905
2007-03-23,0.1707
2007-03-26,-0.2273
2007-03-27,-1.4806
2007-03-28,-0.4046
2007-03-29,1.2768
2007-03-30,0.0
2007-04-02,-0.5158
2007-04-03,0.8065
2007-04-04,-0.5714
2007-04-05,-0.1149
2007-04-09,-1.1507
2007-04-10,0.1164
2007-04-11,-1.7442
2007-04-12,0.8876
2007-04-13,0.5279
2007-04-16,1.8086
2007-04-17,0.0573
2007-04-18,0.2864
2007-04-19,-0.4569
2007-04-20,0.918
2007-04-23,-1.5350000000000001
2007-04-24,0.0577
2007-04-25,0.2308
2007-04-26,-1.2666
2007-04-27,0.1749
2007-04-30,-0.2328
2007-05-01,0.4667
2007-05-02,0.7549
2007-05-03,0.0576
2007-05-04,0.5184
2007-05-07,-0.5158
2007-05-08,0.0
2007-05-09,-1.5553
2007-05-10,-1.9895
2007-05-11,0.7164
2007-05-14,-0.3578
2007-05-15,-1.137
2007-05-16,0.7869
2007-05-17,-1.3213
2007-05-18,0.4869
2007-05-21,0.6057
2007-05-22,1.3847
2007-05-23,-0.4751
2007-05-24,-0.2387
2007-05-25,-0.1794
2007-05-29,0.5992
2007-05-30,-0.0596
2007-05-31,0.1192
2007-06-01,0.1786
2007-06-04,-0.0594
2007-06-05,-0.2378
2007-06-06,-0.1192
2007-06-07,-1.5513
2007-06-08,1.3333
2007-06-11,0.0598
2007-06-12,-1.1955
2007-06-13,0.7864
2007-06-14,0.4202
2007-06-15,2.7496
2007-06-18,-0.349
2007-06-19,-0.1168
2007-06-20,-1.4027
2007-06-21,-1.2448
2007-06-22,-1.0804
2007-06-25,-1.4563
