ticker,TNGNQ US Equity
2010-08-27,1.087
2010-08-30,4.6594999999999995
2010-08-31,5.4795
2010-09-01,5.5195
2010-09-02,0.0
2010-09-03,-6.1538
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,-6.5574
2010-09-10,8.4211
2010-09-13,-2.9126
2010-09-14,0.3333
2010-09-15,2.99
2010-09-16,4.8387
2010-09-17,1.2308
2010-09-20,-1.2158
2010-09-21,-4.0
2010-09-22,-0.641
2010-09-23,0.0
2010-09-24,-2.5806
2010-09-27,6.6225000000000005
2010-09-28,-4.9689
2010-09-29,1.9607999999999999
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,4.1667
2010-10-05,-7.6923
2010-10-06,-1.6667
2010-10-07,0.0
2010-10-08,0.678
2010-10-11,0.0
2010-10-12,2.0202
2010-10-13,-3.6304
2010-10-14,2.0548
2010-10-15,0.3356
2010-10-18,-1.6722000000000001
2010-10-19,1.3946
2010-10-20,-1.0399
2010-10-21,-3.3898
2010-10-22,3.8596
2010-10-25,-2.027
2010-10-26,-0.3448
2010-10-27,1.4533
2010-10-28,-2.7967
2010-10-29,0.0
2010-11-01,1.5789
2010-11-02,-1.5544
2010-11-03,0.0
2010-11-04,3.5088
2010-11-05,-2.0339
2010-11-08,1.0381
2010-11-09,2.0548
2010-11-10,0.6711
2010-11-11,-3.6667
2010-11-12,0.0
2010-11-15,-2.7682
2010-11-16,-11.032
2010-11-17,-14.0
2010-11-18,13.9535
2010-11-19,-2.0408
2010-11-22,-0.4167
2010-11-23,-1.6736
2010-11-24,2.5532
2010-11-26,-0.8299
2010-11-29,-5.0209
2010-11-30,-3.0837
2010-12-01,-3.6364
2010-12-02,0.4717
2010-12-03,11.2617
2010-12-06,12.6642
2010-12-07,4.8689
2010-12-08,-7.1384
2010-12-09,-9.6197
2010-12-10,0.0
2010-12-13,2.9787
2010-12-14,2.8926
2010-12-15,-9.6436
2010-12-16,0.0056
2010-12-17,-6.2222
2010-12-20,6.6350999999999996
2010-12-21,2.6667
2010-12-22,2.5974
2010-12-23,0.4219
2010-12-27,0.8403
2010-12-28,-1.25
2010-12-29,9.7046
2010-12-30,5.3846
2010-12-31,-7.2993
2011-01-03,8.5236
2011-01-04,2.3036
2011-01-05,0.6516
2011-01-06,2.5235
2011-01-07,3.7801
2011-01-10,-0.6664
2011-01-11,0.6709
2011-01-12,1.6556
2011-01-13,2.2801
2011-01-14,-4.4586
2011-01-18,6.6667
2011-01-19,4.375
2011-01-20,2.9939999999999998
2011-01-21,1.3808
2011-01-24,-0.3244
2011-01-25,-3.9177
2011-01-26,4.491
2011-01-27,1.7191999999999998
2011-01-28,-5.0704
2011-01-31,-7.7151
2011-02-01,0.0
2011-02-02,-4.8232
2011-02-03,8.1081
2011-02-04,-2.5
2011-02-07,2.8846
2011-02-08,7.4766
2011-02-09,-0.8696
2011-02-10,12.8655
2011-02-11,8.0311
2011-02-14,22.7818
2011-02-15,7.6172
2011-02-16,-48.3666
2011-02-17,4.3937
2011-02-18,-2.0202
2011-02-22,-4.1237
2011-02-23,-8.9606
2011-02-24,-3.1496
2011-02-25,13.8211
2011-02-28,-2.8571
2011-03-01,-8.4559
2011-03-02,3.2129
2011-03-03,-1.9455
2011-03-04,3.1746
2011-03-07,9.2308
2011-03-08,2.4692
2011-03-09,-2.4097
2011-03-10,-2.4648
2011-03-11,-4.6931
2011-03-14,3.7879
2011-03-15,-4.0146
2011-03-16,0.3802
2011-03-17,5.303
2011-03-18,3.9568
2011-03-21,0.0
2011-03-22,-1.0381
2011-03-23,1.049
2011-03-24,-0.346
2011-03-25,-7.9861
2011-03-28,-4.1509
2011-03-29,0.0
2011-03-30,-1.5748
2011-03-31,2.0
2011-04-01,-1.1764999999999999
2011-04-04,1.1905000000000001
2011-04-05,6.6667
2011-04-06,-0.3676
2011-04-07,2.952
2011-04-08,0.0
2011-04-11,-3.2258
2011-04-12,-2.963
2011-04-13,-1.145
2011-04-14,-4.6332
2011-04-15,3.2389
2011-04-18,8.2304
2011-04-19,-3.9812
2011-04-20,-2.2641999999999998
2011-04-21,4.2471
2011-04-25,-2.5926
2011-04-26,-1.1407
2011-04-27,-3.4615
2011-04-28,3.5857
2011-04-29,-0.7692
2011-05-02,2.7132
2011-05-03,-1.5093999999999999
2011-05-04,-1.1494
2011-05-05,-1.938
2011-05-06,0.0
2011-05-09,-2.7668
2011-05-10,0.813
2011-05-11,-2.4194
2011-05-12,-9.0909
2011-05-13,-15.9091
2011-05-16,-5.4054
2011-05-17,-16.5714
2011-05-18,4.7945
2011-05-19,-0.6536
2011-05-20,-2.6316
2011-05-23,1.3514
2011-05-24,-3.4125
2011-05-25,3.5331
2011-05-26,-4.0
2011-05-27,3.4722
2011-05-31,-4.0268
2011-06-01,-1.3986
2011-06-02,2.1277
2011-06-03,-1.3889
2011-06-06,-1.4085
2011-06-07,-6.4286
2011-06-08,-10.687
2011-06-09,2.5641
2011-06-10,-5.7083
2011-06-13,3.4026
2011-06-14,9.4017
2011-06-15,2.3438
2011-06-16,0.0
2011-06-17,2.2901
2011-06-20,2.2388
2011-06-21,-4.3796
2011-06-22,-0.7634
2011-06-23,0.0
2011-06-24,3.8462
2011-06-27,-0.7407
2011-06-28,1.4925
2011-06-29,-0.7353
2011-06-30,-11.1111
2011-07-01,-9.1667
2011-07-05,-3.6696999999999997
2011-07-06,16.1905
2011-07-07,-2.459
2011-07-08,-2.521
2011-07-11,0.8621
2011-07-12,4.2735
2011-07-13,9.8361
2011-07-14,-2.9851
2011-07-15,2.3077
2011-07-18,0.0
2011-07-19,-1.5038
2011-07-20,4.5802
2011-07-21,0.7299
2011-07-22,0.0
2011-07-25,-1.4493
2011-07-26,-4.4118
2011-07-27,-3.0769
2011-07-28,-0.7937
2011-07-29,-1.215
2011-08-01,13.3775
2011-08-02,-7.8571
2011-08-03,-7.7519
2011-08-04,1.6806999999999999
2011-08-05,-5.7851
2011-08-08,-12.2807
2011-08-09,15.0
2011-08-10,-13.0435
2011-08-11,6.0
2011-08-12,-1.8868
2011-08-15,15.3846
2011-08-16,-5.8333
2011-08-17,3.5398
2011-08-18,-5.9829
2011-08-19,-9.0909
2011-08-22,-2.0125
2011-08-23,-8.1515
2011-08-24,4.4444
2011-08-25,2.3404
2011-08-26,-3.3264
2011-08-29,-4.0323
2011-08-30,-3.6414999999999997
2011-08-31,-0.9302
2011-09-01,-6.1033
2011-09-02,3.75
2011-09-06,2.4096
2011-09-07,5.8824
2011-09-08,-7.2431
2011-09-09,-0.5765
2011-09-12,-1.2048
2011-09-13,-6.0976
2011-09-14,2.5974
2011-09-15,1.2658
2011-09-16,-2.0
2011-09-19,-0.6378
2011-09-20,-10.1412
2011-09-21,0.0
2011-09-22,-4.2857
2011-09-23,0.0
2011-09-26,-2.9851
2011-09-27,-7.6923
2011-09-28,14.9792
2011-09-29,-7.5376
2011-09-30,-15.3439
2011-10-03,-5.5556
2011-10-04,-13.7255
2011-10-05,6.5908999999999995
2011-10-06,4.4776
2011-10-07,-2.0408
2011-10-10,-2.0833
2011-10-11,-6.3564
2011-10-12,2.2437
2011-10-13,-2.2222
2011-10-14,-1.8466
2011-10-17,3.0391
2011-10-18,0.4494
2011-10-19,11.4094
2011-10-20,0.4016
2011-10-21,0.0
2011-10-24,2.0
2011-10-25,-4.1176
2011-10-26,0.2045
2011-10-27,0.6122
2011-10-28,5.2738
2011-10-31,-5.7803
2011-11-01,0.2045
2011-11-02,2.0408
2011-11-03,3.375
2011-11-04,0.6046
2011-11-07,-12.5
2011-11-08,10.989
2011-11-09,2.9703
2011-11-10,-0.9856
2011-11-11,-2.0151
2011-11-14,0.0991
2011-11-15,7.9208
2011-11-16,8.2569
2011-11-17,-5.0847
2011-11-18,5.7143
2011-11-21,-3.7161999999999997
2011-11-22,-3.8596
2011-11-23,-3.6496
2011-11-25,-3.5985
2011-11-28,2.1611
2011-11-29,-2.8606
2011-11-30,-7.3497
2011-12-01,-8.1197
2011-12-02,-6.9767
2011-12-05,0.0
2011-12-06,22.5
2011-12-07,-2.0408
2011-12-08,-10.4167
2011-12-09,10.4651
2011-12-12,-15.3421
2011-12-13,20.6093
2011-12-14,-15.4639
2011-12-15,0.0
2011-12-16,-3.6585
2011-12-19,-6.3291
2011-12-20,-1.3514
2011-12-21,-4.1096
2011-12-22,11.4286
2011-12-23,-3.8462
2011-12-27,6.6667
2011-12-28,-1.25
2011-12-29,21.519
2011-12-30,-2.0833
2012-01-03,21.2766
2012-01-04,1.5789
2012-01-05,-0.3778
2012-01-06,17.8893
2012-01-09,35.2757
2012-01-10,-15.2059
2012-01-11,-5.2324
2012-01-12,-8.0071
2012-01-13,6.6176
2012-01-17,-3.4483
2012-01-18,-9.2857
2012-01-19,7.0866
2012-01-20,-2.5
2012-01-23,-7.994
2012-01-24,-4.918
2012-01-25,6.875
2012-01-26,-6.4529
2012-01-27,3.4706
2012-01-30,10.0
2012-01-31,-6.0606
2012-02-01,-1.4516
2012-02-02,-0.1637
2012-02-03,-3.2787
2012-02-06,3.3686
2012-02-07,0.0205
2012-02-08,0.0
2012-02-09,1.6393
2012-02-10,2.4194
2012-02-13,12.5984
2012-02-14,-9.0909
2012-02-15,-1.5385
2012-02-16,0.2539
2012-02-17,-0.2533
2012-02-21,3.125
2012-02-22,0.0
2012-02-23,-0.2273
2012-02-24,-5.8466000000000005
2012-02-27,6.4516
2012-02-28,-3.0303
2012-02-29,-0.0195
2012-03-01,-2.481
2012-03-02,-5.4487
2012-03-05,0.0
2012-03-06,-5.9322
2012-03-07,2.6689
2012-03-08,3.1918
2012-03-09,0.3189
2012-03-12,-2.2145
2012-03-13,0.5526
2012-03-14,6.8966
2012-03-15,-9.6774
2012-03-16,-1.7856999999999998
2012-03-19,-1.8182
2012-03-20,5.5903
2012-03-21,4.8559
2012-03-22,-5.1328
2012-03-23,11.0744
2012-03-26,-4.7619
2012-03-27,2.5
2012-03-28,-0.874
2012-03-29,-3.6292999999999997
2012-03-30,-5.1064
2012-04-02,0.4484
2012-04-03,5.0
2012-04-04,-14.3707
2012-04-05,-8.6395
2012-04-09,0.2853
2012-04-10,4.0509
2012-04-11,-0.026
2012-04-12,-6.2256
2012-04-13,8.8889
2012-04-16,-2.0408
2012-04-17,-2.1094
2012-04-18,-6.3315
2012-04-19,2.2437
2012-04-20,-4.0
2012-04-23,-1.6204
2012-04-24,5.6471
2012-04-25,0.2227
2012-04-26,-6.6667
2012-04-27,4.7619
2012-04-30,2.2727
2012-05-01,2.2222
2012-05-02,2.1739
2012-05-03,-2.1277
2012-05-04,-8.6957
2012-05-07,9.5238
2012-05-08,-6.5217
2012-05-09,5.814
2012-05-10,-7.6923
2012-05-11,2.3810000000000002
2012-05-14,-6.9767
2012-05-15,0.0
2012-05-16,-5.0
2012-05-17,-2.6316
2012-05-18,0.0
2012-05-21,-2.7027
2012-05-22,-2.7778
2012-05-23,-2.8214
2012-05-24,-5.9169
2012-05-25,-7.8125
2012-05-29,8.4746
2012-05-30,1.5625
2012-05-31,-12.3077
2012-06-01,19.2982
2012-06-04,-14.7059
2012-06-05,13.7931
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,6.0606
2012-06-11,11.4286
2012-06-12,5.1282
2012-06-13,-10.9451
2012-06-14,30.3663
2012-06-15,9.2437
2012-06-18,0.7692
2012-06-19,-15.8397
2012-06-20,-13.8322
2012-06-21,-15.0
2012-06-22,-5.5728
2012-06-25,8.1967
2012-06-26,6.0606
2012-06-27,-7.4286
2012-06-28,-7.4074
2012-06-29,-1.7063000000000001
2012-07-02,-2.3336
2012-07-03,-3.125
2012-07-05,-2.8674
2012-07-06,8.8561
2012-07-09,-1.0169
2012-07-10,-3.4247
2012-07-11,2.4778000000000002
2012-07-12,-1.7648000000000001
2012-07-13,1.1008
2012-07-16,1.3893
2012-07-17,4.1237
2012-07-18,3.6304
2012-07-19,-0.6369
2012-07-20,-10.5769
2012-07-23,-2.8674
2012-07-24,1.107
2012-07-25,1.4599
2012-07-26,-2.8777
2012-07-27,-6.2963000000000005
2012-07-30,-3.5573
2012-07-31,-6.1475
2012-08-01,-1.7467000000000001
2012-08-02,0.0
2012-08-03,-3.5556
2012-08-06,9.447
2012-08-07,0.6316
2012-08-08,1.2551999999999999
2012-08-09,-2.4587
2012-08-10,15.229800000000001
2012-08-13,13.9706
2012-08-14,-15.1613
2012-08-15,-18.251
2012-08-16,-15.814
2012-08-17,-1.6575
2012-08-20,3.3708
2012-08-21,13.0435
2012-08-22,-1.9231
2012-08-23,-5.8824
2012-08-24,5.2083
2012-08-27,-5.9406
2012-08-28,11.5789
2012-08-29,-1.4151
2012-08-30,-9.0909
2012-08-31,-1.5789
2012-09-04,0.5348
2012-09-05,-12.234
2012-09-06,-24.8485
2012-09-07,1.6129
2012-09-10,-4.7619
2012-09-11,48.3333
2012-09-12,12.9213
2012-09-13,-0.4975
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,-1.5
2012-09-19,-6.0914
2012-09-20,-23.7838
2012-09-21,-2.8369
2012-09-24,11.6788
2012-09-25,0.0
2012-09-26,-4.5752
2012-09-27,-3.4247
2012-09-28,-4.2553
2012-10-01,10.3704
2012-10-02,-1.3423
2012-10-03,-8.1633
2012-10-04,-20.7407
2012-10-05,-5.6075
2012-10-08,0.9901
2012-10-09,2.9412000000000003
2012-10-10,-1.9048
2012-10-11,-2.9126
2012-10-12,1.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,18.8119
2012-10-18,-0.8333
2012-10-19,-0.8403
2012-10-22,-2.5423999999999998
2012-10-24,-8.6957
2012-10-26,2.8571
2012-10-31,1.8519
2012-11-01,0.0
2012-11-02,-4.5455
2012-11-05,-14.2857
2012-11-06,10.0
2012-11-07,10.101
2012-11-08,-17.414
2012-11-09,11.088
2012-11-12,3.0
2012-11-13,0.9709
2012-11-14,-12.5
2012-11-15,0.0
2012-11-16,-2.1978
2012-11-19,3.3708
2012-11-20,7.5951
2012-11-21,-10.8978
2012-11-23,0.0142
2012-11-26,2.0264
2012-11-27,11.1111
2012-11-28,0.0
2012-11-29,-9.9875
2012-11-30,18.8724
2012-12-03,-2.8037
2012-12-04,0.9615
2012-12-05,0.0
2012-12-06,4.7619
2012-12-07,-6.3636
2012-12-10,4.8544
2012-12-11,-6.4815
2012-12-12,3.9604
2012-12-13,0.0
2012-12-14,-4.7619
2012-12-17,0.0
2012-12-18,3.0
2012-12-19,-2.9126
2012-12-20,0.0
2012-12-21,1.0
2012-12-24,-0.9901
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,-1.0
2013-01-02,5.0505
2013-01-03,0.9615
2013-01-04,-4.7619
2013-01-07,5.0
2013-01-08,0.9524
2013-01-09,0.9434
2013-01-10,-1.8692
2013-01-11,0.0
2013-01-14,2.8571
2013-01-15,15.7407
2013-01-16,5.6
2013-01-17,2.2727
2013-01-18,3.7037
2013-01-22,-0.7143
2013-01-23,-0.7194
2013-01-24,-0.7246
2013-01-25,-5.1095
2013-01-28,3.8462
2013-01-29,3.7037
2013-01-30,-2.8571
2013-01-31,-0.7353
2013-02-01,4.4444
2013-02-04,-3.5461
2013-02-05,-8.0882
2013-02-06,10.4
2013-02-07,-5.7971
2013-02-08,-0.7692
2013-02-11,0.7752
2013-02-13,-0.7692
2013-02-14,0.0
2013-02-15,-0.7752
2013-02-19,2.3438
2013-02-20,-3.8167999999999997
2013-02-21,0.7937
2013-02-22,-0.7874
2013-02-25,-5.5556
2013-02-26,0.0
2013-02-27,-0.8403
2013-02-28,5.0847
2013-03-01,0.8065
2013-03-04,0.0
2013-03-06,-4.8
2013-03-07,13.4454
2013-03-08,-17.7778
2013-03-11,4.5045
2013-03-12,-4.3103
2013-03-13,6.3063
2013-03-14,-1.6949
2013-03-18,-9.4828
2013-03-19,-23.8095
2013-03-20,20.0
2013-03-21,-7.2917
2013-03-22,-4.5084
2013-03-25,-23.5182
2013-03-26,15.3846
2013-03-27,4.6417
2013-03-28,-4.4358
2013-04-01,-5.3333
2013-04-02,5.6338
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,-13.3333
2013-04-12,15.3846
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-23,0.0
2013-04-24,-11.975
2013-04-25,13.6041
2013-04-26,0.0
2013-04-29,-1.3333
2013-05-02,1.3514
2013-05-03,0.0
2013-05-06,-0.1333
2013-05-07,0.1335
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,-9.625
2013-05-14,3.2734
2013-05-15,5.6964
2013-05-16,-2.6863
2013-05-17,-16.6667
2013-05-20,16.6667
2013-05-21,-0.1161
2013-05-22,-14.1861
2013-05-23,0.0208
2013-05-24,1.6455
2013-05-28,-9.7848
2013-05-29,14.4123
2013-05-30,-11.0582
2013-05-31,0.0
2013-06-03,7.0536
2013-06-04,-3.2527
2013-06-05,-12.0474
2013-06-06,0.0
2013-06-10,1.9358
2013-06-11,0.0
2013-06-12,4.3269
2013-06-13,1.3825
2013-06-14,0.0
2013-06-18,-1.8182
2013-06-19,0.0
2013-06-20,-47.8935
2013-06-21,70.5908
2013-06-24,-2.0833
2013-06-25,-2.1277
2013-06-27,-33.4511
2013-07-01,92.7317
2013-07-02,8.4746
2013-07-03,-18.7695
2013-07-05,-1.8995
2013-07-08,1.9607999999999999
2013-07-09,7.6923
2013-07-10,-8.9286
2013-07-11,11.7647
2013-07-12,17.5439
2013-07-15,4.4776
2013-07-16,7.1429
2013-07-17,12.0
2013-07-18,55.9524
2013-07-19,-6.8702
2013-07-22,-9.8361
2013-07-23,-5.4545
2013-07-24,-18.2692
2013-07-25,3.5294
2013-07-26,11.25
2013-07-29,1.1236
2013-07-30,-3.0303
2013-07-31,-16.6667
2013-08-01,2.5
2013-08-02,-1.2195
2013-08-05,1.2346
2013-08-06,-3.6738
2013-08-07,0.0158
2013-08-08,4.193
2013-08-09,-5.2392
2013-08-12,-2.5641
2013-08-13,1.3158
2013-08-14,-5.1948
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,8.2192
2013-08-20,0.0
2013-08-21,-1.2658
2013-08-22,-2.5641
2013-08-23,-1.3158
2013-08-26,-9.3333
2013-08-27,0.0
2013-08-28,-7.3529
2013-08-29,0.0
2013-08-30,11.1111
2013-09-03,-10.0
2013-09-04,3.1746
2013-09-05,9.2308
2013-09-06,4.2254
2013-09-09,1.3514
2013-09-10,0.0
2013-09-11,-5.3333
2013-09-12,0.0
2013-09-13,-2.8169
2013-09-16,-0.7246
2013-09-17,2.1898
2013-09-18,-0.7143
2013-09-19,-0.7194
2013-09-20,-2.8986
2013-09-23,2.9851
2013-09-24,-1.4493
2013-09-25,2.9412000000000003
2013-09-26,-5.7143
2013-09-27,0.0
2013-09-30,-18.1818
2013-10-01,-1.8519
2013-10-02,-15.0943
2013-10-03,6.6667
2013-10-04,6.25
2013-10-07,17.647100000000002
2013-10-08,-20.0
2013-10-09,0.0
2013-10-10,-4.1667
2013-10-11,4.3478
2013-10-14,-6.25
2013-10-15,2.2222
2013-10-16,-8.6957
2013-10-17,2.1429
2013-10-18,0.2331
2013-10-21,6.9767
2013-10-22,23.913
2013-10-23,-3.5088
2013-10-24,-9.0909
2013-10-25,10.0
2013-10-28,-5.4545
2013-10-29,-0.8413
2013-10-30,-12.7273
2013-11-01,0.0
2013-11-04,15.3056
2013-11-05,-11.3467
2013-11-06,-6.5217
2013-11-08,6.9477
2013-11-11,-1.0873
2013-11-12,-9.8653
2013-11-13,7.3171
2013-11-14,6.8182
2013-11-15,-12.7394
2013-11-18,-4.907
2013-11-19,2.7724
2013-11-20,16.0143
2013-11-21,-11.6801
2013-11-22,-2.5719
2013-11-25,4.9984
2013-11-26,0.0
2013-11-27,-7.4085
2013-11-29,-12.5964
2013-12-02,-2.9412000000000003
2013-12-03,-9.0909
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,3.2292
2013-12-11,-9.5863
2013-12-12,1.7856999999999998
2013-12-13,8.7719
2013-12-16,-3.2258
2013-12-17,0.0
2013-12-18,-6.6667
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,-3.5714
2013-12-24,0.0
2013-12-26,7.3611
2013-12-27,-6.8133
2013-12-30,-3.702
2013-12-31,-4.8054
2014-01-02,0.5553
2014-01-03,-7.6305
2014-01-06,8.6957
2014-01-07,-18.0
2014-01-08,7.2561
2014-01-09,-10.5458
2014-01-10,9.3105
2014-01-13,2.3256
2014-01-14,4.5455
2014-01-15,17.3913
2014-01-16,-18.5185
2014-01-17,0.0
2014-01-21,4.5455
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,4.3478
2014-01-27,-6.25
2014-01-28,4.4444
2014-01-29,-6.383
2014-01-30,4.5455
2014-01-31,-2.1739
2014-02-03,-6.6667
2014-02-04,8.3333
2014-02-05,1.0989
2014-02-06,-2.1739
2014-02-07,-4.4444
2014-02-10,-9.3023
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,2.5641
2014-02-14,-3.5
2014-02-18,-1.5544
2014-02-19,-1.25
2014-02-20,0.1999
2014-02-21,0.0
2014-02-24,17.0213
2014-02-25,0.0
2014-02-26,-9.0341
2014-02-27,14.9282
2014-02-28,-4.3478
2014-03-03,2.2727
2014-03-04,-6.6667
2014-03-05,23.8095
2014-03-06,-8.0769
2014-03-07,-1.6736
2014-03-10,-2.9787
2014-03-11,2.193
2014-03-12,1.5021
2014-03-13,-1.9026999999999998
2014-03-14,16.3793
2014-03-17,-3.7037
2014-03-18,-1.9231
2014-03-19,-5.8824
2014-03-20,4.1667
2014-03-21,0.0
2014-03-24,-12.0
2014-03-25,-9.0909
2014-03-26,1.0
2014-03-27,-0.9901
2014-03-28,2.5625
2014-03-31,-2.011
2014-04-01,-0.4975
2014-04-02,0.0
2014-04-03,-0.0625
2014-04-04,-7.3796
2014-04-07,9.6556
2014-04-08,-1.4778
2014-04-09,0.0
2014-04-10,5.0
2014-04-11,-4.7619
2014-04-14,-7.1875
2014-04-15,7.6768
2014-04-16,-9.9437
2014-04-17,5.8333
2014-04-21,4.9869
2014-04-22,-2.5
2014-04-23,2.5641
2014-04-24,0.0
2014-04-25,2.5
2014-04-28,-2.439
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,-5.0
2014-05-05,-4.7368
2014-05-06,13.2597
2014-05-07,-10.7317
2014-05-08,3.8251
2014-05-09,-4.1447
2014-05-12,11.4619
2014-05-13,-1.4778
2014-05-14,-5.0
2014-05-15,-10.0
2014-05-16,2.4123
2014-05-19,2.2127
2014-05-20,0.5587
2014-05-21,-4.1667
2014-05-22,3.1884
2014-05-23,5.618
2014-05-27,-2.9255
2014-05-28,-12.3288
2014-05-29,10.625
2014-05-30,-9.322
2014-06-02,7.5935
2014-06-03,9.9529
2014-06-04,-9.1508
2014-06-05,-1.3768
2014-06-06,3.4533
2014-06-09,-0.5682
2014-06-10,2.8571
2014-06-11,-2.7083
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,8.4226
2014-06-17,0.0
2014-06-18,-1.0533
2014-06-20,-1.5303
2014-06-23,-2.7027
2014-06-24,5.5556
2014-06-25,5.2632
2014-06-26,-5.0
2014-06-27,2.6316
2014-06-30,-10.2564
2014-07-01,2.2857
2014-07-02,6.1453
2014-07-03,-5.2632
2014-07-07,-5.5556
2014-07-08,-5.2941
2014-07-09,5.5901
2014-07-10,2.3529
2014-07-11,-1.6164
2014-07-14,-0.6937
2014-07-15,5.8824
2014-07-16,-4.4444
2014-07-17,4.6512
2014-07-18,2.7778
2014-07-21,-6.4865
2014-07-22,4.0462
2014-07-24,-10.5556
2014-07-25,1.2422
2014-07-28,-1.8405
2014-07-29,6.25
2014-07-30,0.0
2014-07-31,-14.7059
2014-08-01,1.7241
2014-08-04,5.0847
2014-08-05,-4.4355
2014-08-06,1.2658
2014-08-07,6.6667
2014-08-08,-7.8125
2014-08-11,-5.0847
2014-08-12,-28.5714
2014-08-13,4.0
2014-08-14,-3.8462
2014-08-15,-14.0
2014-08-18,-1.1628
2014-08-19,-5.8824
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,2.6563
2014-08-27,0.4566
2014-08-28,9.0909
2014-08-29,0.0
2014-09-02,-22.2222
2014-09-03,-14.2857
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,8.3333
2014-09-12,-3.8462
2014-09-15,-4.0
2014-09-16,0.0
2014-09-17,-4.1667
2014-09-18,4.3478
2014-09-19,-1.6667
2014-09-22,3.3898
2014-09-23,-1.8443
2014-09-24,-4.4885
2014-09-25,-2.9508
2014-09-26,-8.1081
2014-09-29,0.0
2014-09-30,5.1471
2014-10-01,-12.1212
2014-10-02,6.1008
2014-10-03,-3.0
2014-10-06,0.2577
2014-10-07,-38.3033
2014-10-08,3.3333
2014-10-09,-3.629
2014-10-10,-33.0544
2014-10-13,0.0
2014-10-14,-24.375
2014-10-15,1.2397
