ticker,SSBI US Equity
2006-12-11,-0.0746
2006-12-12,-0.2987
2006-12-13,-0.8989
2006-12-14,0.5291
2006-12-15,-2.1805
2006-12-18,-0.3075
2006-12-19,1.0794
2006-12-20,-1.1442
2006-12-21,-0.8488
2006-12-22,1.2451
2006-12-26,-1.0502
2006-12-27,0.0719
2006-12-28,0.2125
2006-12-29,-1.1619
2007-01-03,0.1567
2007-01-04,1.252
2007-01-05,-1.391
2007-01-08,0.2116
2007-01-09,0.0235
2007-01-10,0.9382
2007-01-11,-0.4657
2007-01-12,-0.2325
2007-01-16,0.624
2007-01-17,-2.2481
2007-01-18,0.3965
2007-01-19,0.7899
2007-01-22,0.0784
2007-01-23,1.018
2007-01-24,0.3101
2007-01-25,0.6955
2007-01-26,-0.0767
2007-01-29,3.149
2007-01-30,-0.6701
2007-01-31,0.9745
2007-02-01,-1.7075
2007-02-02,0.5287
2007-02-05,0.2254
2007-02-06,-0.6747
2007-02-07,-1.1320999999999999
2007-02-08,1.3067
2007-02-09,0.5311
2007-02-12,-0.1509
2007-02-13,0.4535
2007-02-14,-1.4296
2007-02-15,1.145
2007-02-16,-0.5283
2007-02-20,0.3035
2007-02-21,0.6051
2007-02-22,-1.1278
2007-02-23,-0.8365
2007-02-26,-0.0767
2007-02-27,0.0767
2007-02-28,-0.9202
2007-03-01,-0.5418
2007-03-02,-1.9455
2007-03-05,1.1905000000000001
2007-03-06,-0.6275
2007-03-07,1.3418
2007-03-08,0.0779
2007-03-09,-0.2335
2007-03-12,1.248
2007-03-13,-2.7735
2007-03-14,1.0301
2007-03-15,-0.7843
2007-03-16,-1.1858
2007-03-19,-0.24
2007-03-20,0.401
2007-03-21,1.8371
2007-03-22,0.1569
2007-03-23,0.8614
2007-03-26,1.3199
2007-03-27,0.2299
2007-03-28,-0.5352
2007-03-29,1.0761
2007-03-30,-0.6084
2007-04-02,-0.306
2007-04-04,0.5372
2007-04-05,1.7557
2007-04-09,-2.7757
2007-04-10,-0.3086
2007-04-11,1.7027999999999999
2007-04-12,-0.3044
2007-04-13,0.3817
2007-04-16,-4.5626999999999995
2007-04-17,4.0637
2007-04-18,-2.5268
2007-04-19,-1.8068
2007-04-20,1.44
2007-04-23,-1.4984
2007-04-24,0.0
2007-04-25,0.1601
2007-04-26,0.7194
2007-04-30,0.7143
2007-05-01,-1.3396
2007-05-02,-1.1981
2007-05-03,0.9701
2007-05-07,-1.1209
2007-05-08,1.1336
2007-05-09,1.2903
2007-05-10,0.0
2007-05-11,-2.8662
2007-05-14,0.8197
2007-05-15,-2.439
2007-05-16,0.0833
2007-05-17,-0.4996
2007-05-18,-1.2551999999999999
2007-05-21,-2.9661
2007-05-22,-3.6916
2007-05-23,-0.157
2007-05-24,0.0
2007-05-25,0.3633
2007-05-29,1.5385
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,-1.9607999999999999
2007-06-04,1.2727
2007-06-05,1.167
2007-06-06,-0.1775
2007-06-07,-1.3333
2007-06-08,-0.9009
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,0.0909
2007-06-15,1.2716
2007-06-18,-1.3453
2007-06-19,0.0
2007-06-20,-1.0909
2007-06-21,0.6434
2007-06-22,-0.0913
2007-06-25,-0.1828
2007-06-26,0.7326
2007-06-27,0.1818
2007-06-28,0.726
2007-06-29,2.4324
2007-07-02,0.088
2007-07-03,-0.2636
2007-07-05,1.6751
2007-07-06,0.5188
2007-07-09,0.5172
2007-07-11,1.3721999999999999
2007-07-13,-0.6768
2007-07-16,-0.6745
2007-07-17,-1.3791
2007-07-18,1.3913
2007-07-19,-0.8405
2007-07-20,-0.0173
2007-07-23,-0.519
2007-07-24,-2.3114
2007-07-25,-2.5297
2007-07-26,-0.7306
2007-07-27,-6.6237
2007-07-30,0.9852
2007-07-31,4.1951
2007-08-01,-7.397
2007-08-02,1.1122
2007-08-03,-0.5
2007-08-06,-0.5025
2007-08-07,-0.7071
2007-08-08,0.0
2007-08-09,0.2035
2007-08-10,-0.5076
2007-08-13,1.9388
2007-08-14,-2.5025
2007-08-15,2.3614
2007-08-16,-4.1123
2007-08-17,3.5564999999999998
2007-08-20,1.0101
2007-08-21,0.9
2007-08-22,-0.3
2007-08-23,0.3009
2007-08-24,0.1
2007-08-27,0.3996
2007-08-28,-0.4975
2007-08-29,0.52
2007-08-30,0.577
2007-08-31,-1.088
2007-09-04,0.5
2007-09-05,0.4975
2007-09-06,0.0
2007-09-07,-0.396
2007-09-10,2.2862999999999998
2007-09-11,-2.6239
2007-09-12,-3.0938
2007-09-13,2.3674
2007-09-14,0.0013
2007-09-17,-0.2012
2007-09-18,0.8065
2007-09-20,0.0
2007-09-21,-1.5
2007-09-24,-1.3197999999999999
2007-09-25,1.6461000000000001
2007-09-26,-1.1134
2007-09-27,0.8188
2007-09-28,1.7259
2007-10-01,-2.1955999999999998
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,-0.9184
2007-10-10,-4.6344
2007-10-11,2.4838
2007-10-12,-1.4752
2007-10-15,2.0321
2007-10-17,-1.6771
2007-10-18,2.4467
2007-10-19,-0.6192
2007-10-22,0.0
2007-10-23,0.1047
2007-10-24,-0.3138
2007-10-25,0.3148
2007-10-26,2.5105
2007-10-29,-4.0816
2007-10-31,-0.3178
2007-11-05,-0.0013
2007-11-06,-0.3909
2007-11-07,0.2853
2007-11-08,-0.5342
2007-11-09,-2.7115
2007-11-12,0.1115
2007-11-13,-2.5612
2007-11-14,0.0
2007-11-15,2.7429
2007-11-16,0.1112
2007-11-19,-2.7778
2007-11-21,0.0
2007-11-23,0.5714
2007-11-26,-0.1136
2007-11-27,1.9354
2007-11-28,-1.6755
2007-11-29,1.4756
2007-11-30,1.5659999999999998
2007-12-03,0.2203
2007-12-04,-2.0879
2007-12-05,-1.1223
2007-12-06,2.1566
2007-12-07,-2.1111
2007-12-10,-0.1135
2007-12-11,-1.1364
2007-12-12,-3.4483
2007-12-13,2.3810000000000002
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,-3.4884
2007-12-21,-2.7711
2007-12-24,0.3717
2007-12-26,-2.4691
2007-12-27,2.2215
2007-12-28,-0.5634
2007-12-31,0.2491
2008-01-02,0.6211
2008-01-03,-1.8519
2008-01-04,1.2579
2008-01-07,-0.3727
2008-01-09,2.3691
2008-01-10,-1.827
2008-01-11,0.4963
2008-01-14,1.8519
2008-01-15,0.1212
2008-01-16,-0.2421
2008-01-17,-2.7913
2008-01-18,-0.1248
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,-0.5
2008-01-25,-0.2513
2008-01-28,-0.5038
2008-02-07,1.1392
2008-02-08,0.0
2008-02-12,1.8987
2008-02-13,-0.6211
2008-02-14,-0.125
2008-02-15,3.1289
2008-02-19,-2.5484999999999998
2008-02-21,-0.6227
2008-02-22,3.1328
2008-02-25,-0.6197
2008-02-27,-2.1885
2008-02-28,0.0
2008-03-03,-0.875
2008-03-04,0.2522
2008-03-05,-0.8805
2008-03-07,-1.0152
2008-03-10,1.2821
2008-03-14,-1.8987
2008-03-17,-0.9016
2008-03-18,-3.6474
2008-03-19,0.1351
2008-03-24,-1.3495
2008-03-25,1.9152
2008-03-27,0.8054
2008-03-31,5.8589
2008-04-02,-7.5472
2008-04-04,0.6803
2008-04-08,0.2703
2008-04-10,-0.2695
2008-04-15,0.0
2008-04-16,-2.027
2008-04-17,6.069
2008-04-21,-5.5917
2008-04-22,-2.8926
2008-04-23,-0.7092
2008-04-25,0.0
2008-04-28,2.8571
2008-04-30,0.6944
2008-05-01,0.2759
2008-05-02,-0.2751
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,12.1379
2008-05-08,-0.492
2008-05-12,-3.125
2008-05-13,-1.8065
2008-05-14,2.4967
2008-05-16,21.7949
2008-05-21,-13.1579
2008-05-22,-4.2424
2008-05-23,1.2658
2008-05-29,0.0
2008-05-30,-4.375
2008-06-02,-0.6536
2008-06-04,0.0
2008-06-06,2.3684
2008-06-09,0.1285
2008-06-10,0.1284
2008-06-11,-2.5641
2008-06-12,-1.3158
2008-06-16,-4.0
2008-06-17,3.8889
2008-06-19,-4.4118
2008-06-20,1.3986
2008-06-23,-2.7586
2008-06-24,-1.4184
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,0.0
2008-07-02,-0.7194
2008-07-07,-13.0435
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,-6.3333
2008-07-11,-0.3559
2008-07-14,0.0
2008-07-15,-7.1429
2008-07-17,5.7692
2008-07-18,9.0909
2008-07-21,5.0
2008-07-22,10.9524
2008-07-23,0.0
2008-07-24,-2.7182
2008-07-25,0.1471
2008-07-28,-5.1395
2008-07-29,0.0
2008-07-30,1.2384
2008-07-31,2.5994
2008-08-01,4.1729
2008-08-04,-1.4306
2008-08-05,0.1451
2008-08-06,-1.1594
2008-08-07,-2.9326
2008-08-08,-1.8127
2008-08-11,1.4021
2008-08-12,-0.7673
2008-08-13,0.4651
2008-08-14,-0.463
2008-08-15,3.876
2008-08-18,-3.5821
2008-08-19,-0.774
2008-08-20,2.3401
2008-08-21,0.3049
2008-08-22,-5.0152
2008-08-25,8.16
2008-08-26,-4.7337
2008-08-27,-2.6398
2008-08-28,-0.319
2008-08-29,2.4
2008-09-02,-2.3438
2008-09-03,-7.2
2008-09-04,6.7241
2008-09-05,0.0
2008-09-08,-0.4847
2008-09-09,1.6254
2008-09-10,-0.0419
2008-09-11,0.6792
2008-09-12,3.4920999999999998
2008-09-15,0.3221
2008-09-16,-4.4489
2008-09-17,-0.64
2008-09-22,-3.3816
2008-09-23,0.1667
2008-09-25,-0.1664
2008-09-26,-3.0
2008-09-29,0.5155
2008-09-30,-0.3419
2008-10-01,2.0583
2008-10-03,2.521
2008-10-06,0.0
2008-10-08,-4.5902
2008-10-09,0.232
2008-10-10,-7.0884
2008-10-13,-1.0517
2008-10-14,4.6056
2008-10-15,6.9519
2008-10-16,-7.3333
2008-10-17,-0.1799
2008-10-20,0.7207
2008-10-21,3.5778
2008-10-22,-8.4629
2008-10-24,-4.717
2008-10-27,0.0
2008-10-28,1.7822
2008-10-31,-1.3618999999999999
2008-11-03,8.284
2008-11-04,0.1821
2008-11-05,-4.5455
2008-11-06,0.0
2008-11-07,2.6667
2008-11-10,-0.9434
2008-11-12,-5.5214
2008-11-13,5.8441
2008-11-14,0.95
2008-11-18,-6.4129
2008-11-19,0.0
2008-11-20,-6.25
2008-11-21,29.0323
2008-11-24,-16.3333
2008-11-25,6.9721
2008-12-01,-11.7318
2008-12-02,6.7511
2008-12-03,-6.1265
2008-12-04,0.6316
2008-12-05,-0.8368
2008-12-08,3.3755
2008-12-10,-3.0612
2008-12-15,0.0021
2008-12-16,3.1557
2008-12-17,-5.102
2008-12-18,-1.0726
2008-12-19,8.6927
2008-12-22,0.0
2008-12-23,-14.0
2008-12-24,6.2791
2008-12-26,-0.4376
2008-12-29,2.6374
2008-12-30,1.2848
2008-12-31,-2.7458
2009-01-02,-0.0027
2009-01-05,1.087
2009-01-06,7.5269
2009-01-13,2.0
2009-01-15,-6.8627
2009-01-16,0.0026
2009-01-20,-0.0026
2009-01-21,-1.8947
2009-01-23,1.9313
2009-01-26,10.95
2009-01-27,-3.2281
2009-01-29,3.5294
2009-02-02,-10.0379
2009-02-03,3.3658
2009-02-04,-3.2561999999999998
2009-02-05,2.1053
2009-02-10,20.4098
2009-02-11,-9.5633
2009-02-12,-8.6538
2009-02-17,10.526299999999999
2009-02-18,-7.619
2009-02-19,0.0
2009-02-20,-2.0619
2009-02-23,-1.0526
2009-02-24,-2.9787
2009-02-25,3.0702
2009-02-26,0.0
2009-02-27,-2.9760999999999997
2009-03-02,-2.1957
2009-03-03,0.0
2009-03-09,0.8969
2009-03-10,0.0
2009-03-23,2.225
2009-03-27,13.2578
2009-03-30,-10.7486
2009-03-31,-1.0753
2009-04-01,0.0
2009-04-06,0.0
2009-04-07,-2.1739
2009-04-09,-5.3333
2009-04-13,2.1127
2009-04-14,2.2989
2009-04-15,3.3708
2009-04-16,6.5217
2009-04-17,-3.0612
2009-04-21,17.8947
2009-04-22,18.75
2009-04-23,-17.9699
2009-04-27,3.2081
2009-04-28,6.3943
2009-04-29,-6.3439
2009-04-30,10.5169
2009-05-05,3.5484
2009-05-06,-5.296
2009-05-07,-0.8224
2009-05-11,10.2694
2009-05-14,-4.5802
2009-05-18,-5.598
2009-05-20,6.7774
2009-05-21,-4.7619
2009-05-22,5.0
2009-05-26,6.3492
2009-05-27,-2.2388
2009-05-28,4.5802
2009-05-29,-8.0292
2009-06-01,13.4901
2009-06-02,1.1206
2009-06-04,0.9682
2009-06-08,1.3699
2009-06-09,-1.3514
2009-06-10,0.0
2009-06-11,0.0
2009-06-15,-17.8082
2009-06-16,9.8333
2009-06-17,5.7663
2009-06-18,-0.4304
2009-06-22,-6.3419
2009-06-23,-0.4596
2009-06-24,-6.4915
2009-06-25,2.4793
2009-06-26,7.2581
2009-06-29,5.2632
2009-06-30,-3.5714
2009-07-01,2.3704
2009-07-02,8.2489
2009-07-06,-3.0749
2009-07-07,1.5448
2009-07-08,-4.9171
2009-07-09,5.0
2009-07-10,-0.9524
2009-07-13,-0.4121
2009-07-14,-0.6897
2009-07-15,-5.9722
2009-07-16,3.3973
2009-07-17,0.0857
2009-07-20,-11.3617
2009-07-21,1.4493
2009-07-22,0.0
2009-07-24,-4.7619
2009-07-27,3.3333
2009-07-28,10.8871
2009-07-29,0.0
2009-07-30,-1.0909
2009-07-31,4.4118
2009-08-03,1.5493000000000001
2009-08-04,-3.8115
2009-08-05,0.9345
2009-08-06,0.0
2009-08-07,1.2839
2009-08-10,-3.7126
2009-08-11,5.0445
2009-08-12,5.791
2009-08-13,-8.0107
2009-08-14,7.6923
2009-08-17,-3.9084
2009-08-18,-1.8233000000000001
2009-08-19,1.4285999999999999
2009-08-21,-4.0845
2009-08-24,7.9295
2009-08-25,-2.1769
2009-08-26,-4.0334
2009-08-27,-2.1739
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,-3.4074
2009-09-04,0.0
2009-09-08,-3.2209
2009-09-10,0.317
2009-09-11,-0.158
2009-09-14,0.0
2009-09-15,0.8544
2009-09-17,-1.9454
2009-09-18,1.92
2009-09-21,-4.3956
2009-09-23,-2.7915
2009-09-24,-2.8716
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,-2.6087
2009-09-30,-1.8035999999999999
2009-10-01,0.0182
2009-10-02,4.7273
2009-10-05,-1.7361
2009-10-06,-1.9435
2009-10-07,11.1712
2009-10-08,0.9724
2009-10-09,5.9149
2009-10-12,-6.6454
2009-10-13,1.461
2009-10-14,-0.8
2009-10-15,12.7419
2009-10-16,1.2876
2009-10-19,-1.1299
2009-10-20,1.4285999999999999
2009-10-21,-5.9155
2009-10-22,1.7964
2009-10-23,-4.2647
2009-10-26,5.0691
2009-10-27,-5.7018
2009-10-28,-8.3721
2009-10-29,1.5207000000000002
2009-10-30,-7.4981
2009-11-02,0.0
2009-11-03,1.0811
2009-11-04,-4.6346
2009-11-05,-14.2056
2009-11-06,4.5752
2009-11-09,-2.5478
2009-11-10,5.4466
2009-11-11,-1.8595000000000002
2009-11-12,-1.05
2009-11-13,1.9122
2009-11-16,2.5052
2009-11-17,0.0
2009-11-18,-2.6502
2009-11-19,-0.625
2009-11-20,-3.7895
2009-11-23,-0.6565
2009-11-24,3.0837
2009-11-25,-0.2858
2009-11-27,0.0723
2009-11-30,-1.1562999999999999
2009-12-01,-4.4627
2009-12-02,-4.7619
2009-12-03,1.1905000000000001
2009-12-04,7.8941
2009-12-07,-2.955
2009-12-08,1.3483
2009-12-09,-3.5477
2009-12-10,3.908
2009-12-11,-2.6549
2009-12-14,-1.1364
2009-12-15,4.1379
2009-12-16,1.5453000000000001
2009-12-17,3.2609
2009-12-18,5.2632
2009-12-21,-1.6
2009-12-22,2.0325
2009-12-28,-5.3785
2009-12-30,8.8421
2009-12-31,6.1896
2010-01-04,-5.1002
2010-01-05,-1.5354999999999999
2010-01-06,1.3645
2010-01-07,-1.9231
2010-01-08,6.4706
2010-01-11,-5.8932
2010-01-12,6.4579
2010-01-14,-5.5147
2010-01-15,-0.5837
2010-01-19,0.1957
2010-01-20,-3.7109
2010-01-21,1.4199
2010-01-22,-2.0
2010-01-25,2.0408
2010-01-26,4.0
2010-01-27,-0.0986
2010-01-28,0.0987
2010-01-29,2.7885
2010-02-01,1.029
2010-02-02,-2.7778
2010-02-04,1.0286
2010-02-08,1.81
2010-02-09,-4.4444
2010-02-10,0.0
2010-02-11,1.5779
2010-02-16,2.9126
2010-02-17,1.6981000000000002
2010-02-18,1.1132
2010-02-19,3.4862
2010-02-22,0.3568
2010-02-23,4.7658000000000005
2010-02-24,8.0967
2010-02-25,-3.2761
2010-02-26,1.9355
2010-03-01,-2.057
2010-03-03,-3.0695
2010-03-04,2.5
2010-03-05,-0.3252
2010-03-08,1.9576
2010-03-09,1.12
2010-03-10,3.0063
2010-03-11,-0.1536
2010-03-12,-0.7692
2010-03-15,-1.8605
2010-03-16,-0.9479
2010-03-18,3.9872
2010-03-19,0.3067
2010-03-22,-4.0424
2010-03-24,3.416
2010-03-25,-3.3898
2010-03-26,3.3473
2010-03-29,1.0822
2010-03-30,2.7481
2010-03-31,0.2972
2010-04-01,1.037
2010-04-05,-4.5436
2010-04-06,0.6125
2010-04-08,-3.1298
2010-04-09,-3.0733
2010-04-12,1.7886
2010-04-13,-3.1949
2010-04-15,-0.9901
2010-04-16,1.6667
2010-04-19,5.7377
2010-04-20,0.4651
2010-04-22,0.3106
2010-04-23,2.3057
2010-04-26,-3.7594
2010-04-27,-4.375
2010-04-28,0.4085
2010-04-29,10.0081
2010-04-30,0.5917
2010-05-03,-4.4118
2010-05-04,-2.1538
2010-05-05,3.4591
2010-05-06,1.6594
2010-05-07,-0.1373
2010-05-10,-2.8832
2010-05-13,1.5625
2010-05-14,-2.0
2010-05-17,0.0
2010-05-18,0.7849
2010-05-19,-3.8941
2010-05-20,-1.7828
2010-05-21,-0.8251
2010-05-24,4.3261
2010-05-27,9.4099
2010-05-28,6.9971
2010-06-01,-6.812
2010-06-02,2.3392
2010-06-03,0.7143
2010-06-04,0.0
2010-06-08,-16.0266
2010-06-15,1.3492
2010-06-16,0.0
2010-06-17,0.1667
2010-06-18,9.1514
2010-06-21,0.0
2010-06-22,-3.9634
2010-06-24,-1.5873
2010-06-28,3.5484
2010-06-29,-2.648
2010-07-01,0.0
2010-07-06,0.08
2010-07-12,0.5596
2010-07-19,-0.475
2010-07-20,0.9565
2010-07-21,-1.8987
2010-07-22,4.0323
2010-07-23,-0.0019
2010-07-26,-0.7713
2010-07-27,-3.1249
2010-07-30,12.0945
2010-08-02,-5.036
2010-08-03,-4.0909
2010-08-04,-0.4739
2010-08-05,0.0
2010-08-06,-0.7937
2010-08-09,-0.16
2010-08-13,-0.6504
2010-08-16,-0.1637
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,-5.082
2010-08-20,2.4201
2010-08-23,2.0215
2010-08-24,-1.6529
2010-08-25,4.8739
2010-08-26,2.5641
2010-08-27,1.5625
2010-08-30,1.5385
2010-08-31,9.0909
2010-09-01,-11.1111
2010-09-02,2.1875
2010-09-03,2.2936
2010-09-07,-1.9432
2010-09-08,2.8963
2010-09-09,-4.2963000000000005
2010-09-10,2.9412000000000003
2010-09-13,-2.7068
2010-09-14,0.4637
2010-09-15,-2.0
2010-09-16,0.471
2010-09-17,0.0
2010-09-20,1.4062999999999999
2010-09-21,1.2327
2010-09-22,-2.5875
2010-09-24,0.4688
2010-09-28,-2.7994
2010-09-29,3.68
2010-09-30,4.1667
2010-10-01,-3.1111
2010-10-04,-1.2232
2010-10-05,1.2384
2010-10-06,-0.9174
2010-10-07,0.3086
2010-10-08,4.1538
2010-10-11,-3.2496
2010-10-12,-3.0534
2010-10-13,-0.4724
2010-10-14,1.2658
2010-10-15,-1.4062999999999999
2010-10-18,0.0
2010-10-19,-0.9509
2010-10-20,0.0
2010-10-21,-2.4
2010-10-25,3.2787
2010-10-26,-0.002
2010-10-28,3.1767
2010-10-29,-0.7692
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,-3.876
2010-11-04,0.0
2010-11-05,3.2258
2010-11-08,-3.2813
2010-11-09,0.1639
2010-11-10,0.3273
2010-11-11,0.8157
2010-11-12,0.5502
2010-11-15,-0.2253
2010-11-16,0.8065
2010-11-17,0.0
2010-11-18,0.64
2010-11-19,2.3847
2010-11-22,-0.7764
2010-11-23,0.1565
2010-11-24,-3.125
2010-11-29,3.0645
2010-11-30,0.1565
2010-12-01,-2.6563
2010-12-02,2.7287
2010-12-03,0.0
2010-12-06,-1.2812999999999999
2010-12-07,1.2979
2010-12-08,-1.5625
2010-12-09,1.5873
2010-12-10,-1.875
2010-12-13,0.0
2010-12-14,1.1146
2010-12-15,-0.7874
2010-12-16,-1.4285999999999999
2010-12-17,-0.161
2010-12-20,1.4516
2010-12-21,0.0
2010-12-22,-0.6359
2010-12-23,2.08
2010-12-27,-2.0376
2010-12-28,2.4
2010-12-30,1.5625
2010-12-31,7.5385
2011-01-03,-4.2918
2011-01-04,-3.7369
2011-01-05,0.9317
2011-01-07,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.7692
2011-01-18,-1.5248
2011-01-19,1.5484
2011-01-20,-1.9828000000000001
2011-01-21,1.3999
2011-01-24,2.3041
2011-01-25,0.6006
2011-01-28,-3.1343
2011-01-31,-1.0786
2011-02-01,2.0269
2011-02-02,1.3721
2011-02-03,0.9036
2011-02-04,0.0
2011-02-07,-3.4328
2011-02-08,3.5549
2011-02-09,-0.8955
2011-02-11,1.506
2011-02-14,-1.6541000000000001
2011-02-15,0.9174
2011-02-16,2.1212
2011-02-17,-0.5935
2011-02-18,-1.3414
2011-02-22,1.8135
2011-02-23,-0.4458
2011-02-24,0.4478
2011-02-25,1.7831000000000001
2011-02-28,-0.5821
2011-03-01,0.4405
2011-03-02,-0.5866
2011-03-03,2.7941000000000003
2011-03-07,-2.4303
2011-03-10,-0.7331
2011-03-14,2.9523
2011-03-15,-2.0086
2011-03-16,1.3176999999999999
2011-03-17,-1.5896
2011-03-18,1.4684
2011-03-21,0.2894
2011-03-22,0.4329
2011-03-23,0.431
2011-03-24,0.0
2011-03-25,-0.2861
2011-03-28,-0.1435
2011-03-29,-1.5787
2011-03-30,-0.0018
2011-03-31,1.8978000000000002
2011-04-04,-1.7174
2011-04-05,-0.1476
2011-04-06,0.7299
2011-04-13,-1.3043
2011-04-14,-0.1468
2011-04-15,1.9118
2011-04-18,-1.1544
2011-04-19,0.7299
2011-04-20,-2.3188
2011-04-21,0.8902
2011-04-25,-0.0018
2011-04-27,0.0018
2011-04-28,-0.3676
2011-04-29,-0.369
2011-05-03,0.0019
2011-05-04,-0.2981
2011-05-05,-0.4458
2011-05-06,0.597
2011-05-09,1.4818
2011-05-10,0.0019
2011-05-11,-2.0741
2011-05-12,0.9077
2011-05-13,0.1499
2011-05-16,-0.8982
2011-05-17,-0.1511
2011-05-18,1.2103
2011-05-19,0.8969
2011-05-23,0.0
2011-05-24,-0.1481
2011-05-26,-0.5935
2011-05-27,0.7463
2011-05-31,-0.5926
2011-06-01,0.0
2011-06-02,0.7452
2011-06-03,1.3314
2011-06-06,-3.9416
2011-06-07,-0.152
2011-06-08,-4.8706
2011-06-09,5.28
2011-06-10,1.8237
2011-06-13,-3.4328
2011-06-14,-1.5455999999999999
2011-06-15,-2.0408
2011-06-16,0.9615
2011-06-17,3.1746
2011-06-20,-0.1538
2011-06-21,-0.1541
2011-06-22,0.7716
2011-06-23,0.6891
2011-06-24,1.1407
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.7519
2011-06-30,0.2985
2011-07-01,-0.2976
2011-07-05,1.3134000000000001
2011-07-06,0.0295
2011-07-07,0.0
2011-07-11,-2.9455
2011-07-12,1.214
2011-07-13,-0.5997
2011-07-14,-2.2624
2011-07-15,0.0
2011-07-18,0.1543
2011-07-19,-0.6163
2011-07-21,1.0368
2011-07-22,2.0447
2011-07-25,-3.3101
2011-07-26,-0.5443
2011-07-27,3.2056
2011-07-28,-2.8788
2011-07-29,4.961
2011-08-01,-2.9429
2011-08-02,-2.4502
2011-08-03,-0.314
2011-08-05,-1.5748
2011-08-08,1.44
2011-08-09,0.7886
2011-08-10,0.0
2011-08-15,-3.0159
2011-08-16,-2.455
2011-08-17,1.0067
2011-08-18,-0.3322
2011-08-19,5.5
2011-08-22,-0.316
2011-08-23,0.1585
2011-08-24,2.8481
2011-08-25,0.4615
2011-08-29,-1.072
2011-08-31,-4.0248
2011-09-01,-3.3871
2011-09-02,0.0
2011-09-09,-2.6711
2011-09-16,3.7736
2011-09-19,-3.6364
2011-09-20,-5.6604
2011-09-21,-1.6364
2011-09-22,-4.6211
2011-09-23,0.0
2011-09-26,2.7132
2011-09-27,1.6981000000000002
2011-09-28,-1.6698
2011-09-30,-2.8302
2011-10-03,-0.9709
2011-10-04,-1.9607999999999999
2011-10-05,2.0
2011-10-10,4.7034
2011-10-11,0.0
2011-10-12,1.126
2011-10-13,0.0
