ticker,MDWD US Equity
2014-08-07,-2.2379
2014-08-08,-1.2048
2014-08-11,0.4878
2014-08-12,-0.6068
2014-08-13,-4.6398
2014-08-14,-4.9936
2014-08-15,-1.6173
2014-08-18,0.411
2014-08-19,-0.1364
2014-08-20,-3.5519
2014-08-21,0.5666
2014-08-22,-1.4085
2014-08-25,-2.7143
2014-08-26,12.188
2014-08-27,-0.3927
2014-08-28,-4.0736
2014-08-29,0.0
2014-09-02,-2.0548
2014-09-03,-2.0979
2014-09-04,0.8571
2014-09-05,0.5666
2014-09-08,-4.9296
2014-09-09,0.4444
2014-09-10,1.0324
2014-09-11,7.0073
2014-09-12,-2.0464
2014-09-15,-3.0641
2014-09-16,1.4368
2014-09-17,0.0
2014-09-18,-1.5581
2014-09-19,-0.4317
2014-09-22,-0.1445
2014-09-23,-3.9074
2014-09-24,-1.6566
2014-09-25,-3.6753
2014-09-26,-1.9078
2014-09-29,-2.5932
2014-09-30,4.8253
2014-10-01,0.0
2014-10-02,-2.3810000000000002
2014-10-03,-0.4878
2014-10-06,1.7974
2014-10-07,-1.6051
2014-10-08,-0.3263
2014-10-09,-9.82
2014-10-10,0.1815
2014-10-13,-0.1812
2014-10-14,-2.7223
2014-10-15,-3.5448
2014-10-16,-2.1277
2014-10-17,4.1502
2014-10-20,6.2619
2014-10-21,11.25
2014-10-22,-2.5682
2014-10-23,-1.9769
2014-10-24,8.0672
2014-10-27,-2.6439
2014-10-28,-4.9521
2014-10-29,-0.6744
2014-10-30,0.0
2014-10-31,-0.1671
2014-11-03,0.339
2014-11-04,-6.0811
2014-11-05,-6.4748
2014-11-06,-4.8077
2014-11-07,1.0101
2014-11-10,-2.4
2014-11-11,3.2787
2014-11-12,4.3651
2014-11-13,9.1255
2014-11-14,1.7422
2014-11-17,-0.854
2014-11-18,2.9339
2014-11-19,-3.0201
2014-11-20,-1.5571000000000002
2014-11-21,-6.3269
2014-11-24,0.9381
2014-11-25,2.0446
2014-11-26,2.7321999999999997
2014-11-28,4.9645
2014-12-01,-1.5203
2014-12-02,0.5146
2014-12-03,4.9488
2014-12-04,-3.252
2014-12-05,1.8487
2014-12-08,-0.6931
2014-12-09,13.1605
2014-12-10,-6.7548
2014-12-11,3.1496
2014-12-12,2.9008000000000003
2014-12-15,-5.0445
2014-12-16,-0.9375
2014-12-17,-1.5773000000000001
2014-12-18,0.1603
2014-12-19,-2.4
2014-12-22,-6.5574
2014-12-23,-2.2807
2014-12-24,2.8725
2014-12-26,1.5707
2014-12-29,4.2955
2014-12-30,3.9539
2014-12-31,5.5468
2015-01-02,3.2733
2015-01-05,-2.4426
2015-01-06,-1.4903
2015-01-07,8.7746
2015-01-08,1.669
2015-01-09,-1.8331
2015-01-12,0.1951
2015-01-13,-1.669
2015-01-14,0.5658
2015-01-15,0.7032
2015-01-16,0.5395
2015-01-20,3.0752
2015-01-21,1.6173
2015-01-22,2.7851
2015-01-23,-0.0645
2015-01-26,2.5178000000000003
2015-01-27,3.1486
2015-01-28,-2.1978
2015-01-29,6.1174
2015-01-30,3.4118
2015-02-02,-0.6826
2015-02-03,-4.5819
2015-02-04,4.3217
2015-02-05,-2.6467
2015-02-06,-2.3641
2015-02-09,-0.9685
2015-02-10,-6.577
2015-02-11,2.9835000000000003
2015-02-12,-10.4828
2015-02-13,2.484
2015-02-17,3.1856
2015-02-18,2.0134
2015-02-19,0.1316
2015-02-20,-1.1827
2015-02-23,3.7234
2015-02-24,0.0
2015-02-25,-4.8718
2015-02-26,5.9299
2015-02-27,-1.9083999999999999
2015-03-02,-0.7782
2015-03-03,-0.2614
2015-03-04,3.5387
2015-03-05,1.6456
2015-03-06,1.4944
2015-03-09,-3.681
2015-03-10,-2.9299
2015-03-11,-1.0499
2015-03-12,-0.3979
2015-03-13,3.4621
2015-03-16,-3.4749
2015-03-17,-5.2
2015-03-18,4.0788
2015-03-19,0.5405
2015-03-20,0.672
2015-03-23,1.0681
2015-03-24,-2.642
2015-03-25,-1.8996
2015-03-26,-0.2766
2015-03-27,-2.2191
2015-03-30,0.7092
2015-03-31,1.9718
2015-04-01,-1.7955999999999999
2015-04-02,-5.7665
2015-04-06,0.0
2015-04-07,-2.6866
2015-04-08,-1.9939
2015-04-09,3.2864
2015-04-10,-3.0303
2015-04-13,-1.5625
2015-04-14,-4.7619
2015-04-15,2.0
2015-04-16,3.268
2015-04-17,1.2658
2015-04-20,4.8437
2015-04-21,1.3413
2015-04-22,4.5588
2015-04-23,-1.4064999999999999
2015-04-24,-3.9943
2015-04-27,-1.1144
2015-04-28,-1.5777999999999999
2015-04-29,-0.1527
2015-04-30,-9.7859
2015-05-01,1.6949
2015-05-04,-4.0
2015-05-05,6.7708
2015-05-06,-7.4797
2015-05-07,3.3392
2015-05-08,0.6803
2015-05-11,-3.7161999999999997
2015-05-12,-2.4561
2015-05-13,0.1799
2015-05-14,0.5386
2015-05-15,-0.3571
2015-05-18,0.3584
2015-05-19,-1.0714
2015-05-20,-3.6101
2015-05-21,-1.1236
2015-05-22,-2.4621
2015-05-26,-2.7184
2015-05-27,8.782399999999999
2015-05-28,7.5229
2015-05-29,0.0
2015-06-01,-6.1433
2015-06-02,-1.8182
2015-06-03,0.0
2015-06-04,0.7407
2015-06-05,0.0
2015-06-08,3.2169
2015-06-09,5.61
2015-06-10,7.0826
2015-06-11,6.9291
2015-06-12,1.62
2015-06-15,4.3478
2015-06-16,-4.4444
2015-06-17,3.9244
2015-06-18,-3.3566
2015-06-19,-0.2894
2015-06-22,-0.4354
2015-06-23,-1.312
2015-06-24,-2.3634
2015-06-25,0.6051
2015-06-26,1.5038
2015-06-29,1.4833
2015-06-30,3.2052
2015-07-01,-0.8443
2015-07-02,-0.1427
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,-2.2857
2015-07-10,0.4386
2015-07-13,0.4367
2015-07-14,3.6231999999999998
2015-07-15,-1.958
2015-07-16,-0.1427
2015-07-17,-1.2839
2015-07-20,-2.3173
2015-07-21,-0.4444
2015-07-22,0.5952
2015-07-23,-0.1479
2015-07-24,-5.9259
2015-07-27,7.2441
2015-07-28,-0.7324
2015-07-29,-0.1498
2015-07-30,0.5926
2015-07-31,3.2401
2015-08-03,-4.2796
2015-08-04,1.3413
2015-08-05,0.1471
2015-08-06,-1.4684
2015-08-07,3.5768
2015-08-10,1.0072
2015-08-11,3.1339
2015-08-12,-3.453
2015-08-13,0.1431
2015-08-14,0.1429
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,1.6404999999999998
2015-08-20,-0.914
2015-08-21,1.5598999999999998
2015-08-24,-2.371
2015-08-25,-0.8571
2015-08-26,0.2882
2015-08-27,1.7241
2015-08-28,1.5537
2015-08-31,-0.2782
2015-09-01,-1.5342
2015-09-02,0.1416
2015-09-03,-0.8487
2015-09-04,-1.5692
2015-09-08,1.5941999999999998
2015-09-09,0.0
2015-09-10,0.1427
2015-09-11,1.4245
2015-09-14,0.1404
2015-09-15,-1.683
2015-09-16,5.9914
2015-09-17,1.8843
2015-09-18,-0.1321
2015-09-21,-1.3228
2015-09-22,1.0724
2015-09-23,-0.1326
2015-09-24,4.3825
2015-09-25,-3.4351
2015-09-28,-13.5705
2015-09-29,-4.878
2015-09-30,22.2756
2015-10-01,-0.5242
2015-10-02,2.3715
2015-10-05,-3.3462
2015-10-06,-0.7989
2015-10-07,2.2802
2015-10-08,-2.0981
2015-10-09,-0.2681
2015-10-12,1.4785
2015-10-13,-1.3245
2015-10-14,0.1342
2015-10-15,0.134
2015-10-16,1.2048
2015-10-19,2.6455
2015-10-20,3.0928
2015-10-21,6.375
2015-10-22,3.5253
2015-10-23,0.7946
2015-10-26,2.7027
2015-10-27,-0.4386
2015-10-28,2.4229
2015-10-29,4.8387
2015-10-30,-7.8974
2015-11-02,3.8975999999999997
2015-11-03,2.09
2015-11-04,-0.5774
2015-11-05,-1.6882000000000001
2015-11-06,3.3284000000000002
2015-11-09,-0.9356
2015-11-10,2.4134
2015-11-11,-1.2295
2015-11-12,-2.5934
2015-11-13,-3.4079
2015-11-16,0.6615
2015-11-17,4.0526
2015-11-18,-0.4211
2015-11-19,-1.0571
2015-11-20,-0.7479
2015-11-23,4.0904
2015-11-24,1.9647999999999999
2015-11-25,4.8682
2015-11-27,0.1934
2015-11-30,-0.5792
2015-12-01,-0.8738
2015-12-02,-2.5465
2015-12-03,-0.5025
2015-12-04,0.0013
2015-12-07,-0.8093
2015-12-08,0.1018
2015-12-09,-3.8657
2015-12-10,-0.7407
2015-12-11,-1.919
2015-12-14,-0.5435
2015-12-15,0.4372
2015-12-16,-0.5441
2015-12-17,1.2035
2015-12-18,0.0
2015-12-21,0.5405
2015-12-22,-0.9677
2015-12-23,-1.1944
2015-12-24,2.0879
2015-12-28,-3.1216
2015-12-29,-2.6667
2015-12-30,-0.3425
2015-12-31,-2.1764
2016-01-04,-0.8197
2016-01-05,7.2019
2016-01-06,0.2203
2016-01-07,-1.4285999999999999
2016-01-08,-4.1249
2016-01-11,-6.0465
2016-01-12,2.8465
2016-01-13,-3.7304
2016-01-14,3.5
2016-01-15,-8.5447
2016-01-19,-1.2215
2016-01-20,-3.3439
2016-01-21,-1.1048
2016-01-22,4.3357
2016-01-25,-3.8874
2016-01-26,-6.2762
2016-01-27,-9.2262
2016-01-28,5.2459
2016-01-29,5.296
2016-02-01,-1.7751000000000001
2016-02-02,-8.8855
2016-02-03,17.3554
2016-02-04,1.831
2016-02-05,-2.6279
2016-02-08,-4.4033999999999995
2016-02-09,-1.4859
2016-02-10,-7.2398
2016-02-11,-7.9675
2016-02-12,3.0057
2016-02-16,8.917
2016-02-17,11.9685
2016-02-18,-3.0942
2016-02-19,3.3382
2016-02-22,0.0
2016-02-23,-0.2809
2016-02-24,2.3944
2016-02-25,11.1417
2016-02-26,-6.1881
2016-02-29,6.4644
2016-03-01,-1.8587
2016-03-02,-1.7677
2016-03-03,-1.1568
2016-03-04,-3.3810000000000002
2016-03-07,2.288
2016-03-08,0.7237
2016-03-09,2.0248
2016-03-10,0.0
2016-03-11,1.2804
2016-03-14,-1.7699
2016-03-15,2.1879
2016-03-16,-2.3929
2016-03-17,-2.9677
2016-03-18,4.3866
2016-03-21,-0.5717
2016-03-22,-3.1006
2016-03-23,1.1503
2016-03-24,-0.915
2016-03-28,1.0554
2016-03-29,3.0026
2016-03-30,1.2674
2016-03-31,1.0013
2016-04-01,0.4957
2016-04-04,-1.3564
2016-04-05,0.0
2016-04-06,-0.5
2016-04-07,-4.5226
2016-04-08,6.8421
2016-04-11,-3.0788
2016-04-12,1.0165
2016-04-13,-1.7610000000000001
2016-04-14,2.6889
2016-04-15,0.2494
2016-04-18,1.4925
2016-04-19,3.9215999999999998
2016-04-20,-2.7123
2016-04-21,0.1212
2016-04-22,0.0
2016-04-25,2.1792
2016-04-26,2.2512
2016-04-27,0.1159
2016-04-28,-0.463
2016-04-29,-3.8372
2016-05-02,0.3628
2016-05-03,-0.9639
2016-05-04,-4.2579
2016-05-05,-0.1271
2016-05-06,-1.0178
2016-05-09,0.2571
2016-05-10,0.641
2016-05-11,-0.2548
2016-05-12,0.0
2016-05-13,0.6386
2016-05-16,1.3959
2016-05-17,-3.1289
2016-05-18,2.9716
2016-05-19,-2.5094
2016-05-20,2.9600999999999997
2016-05-23,-2.25
2016-05-24,-0.8951
2016-05-25,0.7742
2016-05-26,-1.2804
2016-05-27,0.6485
2016-05-31,-0.7732
2016-06-01,-2.3377
2016-06-02,-0.266
2016-06-03,5.3333
2016-06-06,-2.2785
2016-06-07,8.5492
2016-06-08,-3.1026
2016-06-09,1.3547
2016-06-10,-3.1592000000000002
2016-06-13,2.5094
2016-06-14,-1.3464
2016-06-15,1.3648
2016-06-16,-0.8568
2016-06-17,-0.9877
2016-06-20,0.1247
2016-06-21,0.2491
2016-06-22,-0.9938
2016-06-23,0.0016
2016-06-24,-0.8798
2016-06-27,-1.6456
2016-06-28,-1.8018
2016-06-29,1.4417
2016-06-30,1.938
2016-07-01,-0.3802
2016-07-05,1.6539000000000001
2016-07-06,-2.2528
2016-07-07,0.0448
2016-07-08,0.8511
2016-07-11,-1.6497000000000002
2016-07-12,0.129
2016-07-13,0.5155
2016-07-14,-0.7692
2016-07-15,0.3876
2016-07-18,-3.3462
2016-07-19,3.4621
2016-07-20,-1.4157
2016-07-21,1.1749
2016-07-22,0.2452
2016-07-25,-0.2446
2016-07-26,-1.0306
2016-07-27,0.2591
2016-07-28,0.13
2016-07-29,-4.026
2016-08-01,-2.4356999999999998
2016-08-02,-6.7961
2016-08-03,8.482099999999999
2016-08-04,0.823
2016-08-05,-1.3605
2016-08-08,-3.4483
2016-08-09,0.0
2016-08-10,-1.4285999999999999
2016-08-11,-0.1449
2016-08-12,-1.3062
2016-08-15,-0.8824
2016-08-16,-5.4896
2016-08-17,23.3909
2016-08-18,1.9083999999999999
2016-08-19,2.4969
2016-08-22,-0.609
2016-08-23,-2.2044
2016-08-24,1.0009
2016-08-25,-2.1092
2016-08-26,-1.3942
2016-08-29,-0.8997
2016-08-30,0.9079
2016-08-31,-4.1131
2016-09-01,1.4745
2016-09-02,-1.1889
2016-09-06,0.6684
2016-09-07,1.1952
2016-09-08,-0.5249
2016-09-09,-3.496
2016-09-12,0.4785
2016-09-13,-2.7211
2016-09-14,2.7972
2016-09-15,-0.9524
2016-09-16,0.0
2016-09-19,1.7856999999999998
2016-09-20,3.2389
2016-09-21,1.6993
2016-09-22,2.8278
2016-09-23,1.125
2016-09-26,2.1014
2016-09-27,0.0
2016-09-28,-0.1211
2016-09-29,-3.1515
2016-09-30,-3.6295
2016-10-03,0.1299
2016-10-04,-1.8157999999999999
2016-10-05,0.9247
2016-10-06,-1.3105
2016-10-07,-1.0594
2016-10-10,-5.63
2016-10-11,1.1364
2016-10-12,2.809
2016-10-13,-5.4645
2016-10-14,-0.289
2016-10-17,0.0
2016-10-18,-1.4493
2016-10-19,-1.6324
2016-10-20,-0.583
2016-10-21,0.0
2016-10-24,-2.2556
2016-10-25,-2.3077
2016-10-26,0.0
2016-10-27,-0.7874
2016-10-28,-0.7937
2016-10-31,2.4
2016-11-01,-2.3438
2016-11-02,-4.0
2016-11-03,-6.6667
2016-11-04,-1.7856999999999998
2016-11-07,3.6364
2016-11-08,0.8772
2016-11-09,-1.7391
2016-11-10,3.5398
2016-11-11,-0.8547
2016-11-14,-6.8966
2016-11-15,-2.3148
2016-11-16,9.0047
2016-11-17,-0.4348
2016-11-18,-5.6769
2016-11-21,0.0
2016-11-22,-1.8519
2016-11-23,-5.6604
2016-11-25,5.0
2016-11-28,1.9048
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,-1.8692
2016-12-05,3.8095
2016-12-06,-0.9174
2016-12-07,-4.6296
2016-12-08,-4.8544
2016-12-09,3.0612
2016-12-12,-0.9901
2016-12-13,0.0
2016-12-14,1.0
2016-12-15,-0.9901
2016-12-16,0.0
2016-12-19,-8.0
2016-12-20,4.3478
2016-12-21,0.0
2016-12-22,-3.125
2016-12-23,5.3763
2016-12-27,3.0612
2016-12-28,0.9901
2016-12-29,0.0
2016-12-30,-10.212
2017-01-03,14.6492
2017-01-04,-1.9048
2017-01-05,-0.9709
2017-01-06,5.8824
2017-01-09,2.7778
2017-01-10,-1.8018
2017-01-11,-2.7523
2017-01-12,0.9434
2017-01-13,-0.9346
2017-01-17,0.0
2017-01-18,0.9434
2017-01-19,-2.8037
2017-01-20,-0.9615
2017-01-23,2.9126
2017-01-24,-2.8302
2017-01-25,-2.9126
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,4.0
2017-01-31,8.6538
2017-02-01,7.0796
2017-02-02,-1.6529
2017-02-03,2.521
2017-02-06,-2.459
2017-02-07,-0.4202
2017-02-08,0.4219
2017-02-09,0.0
2017-02-10,1.6806999999999999
2017-02-13,-0.8264
2017-02-14,3.3333
2017-02-15,-0.8065
2017-02-16,-0.813
2017-02-17,1.6393
2017-02-21,-0.8065
2017-02-22,-3.252
2017-02-23,0.8403
2017-02-24,-2.5
2017-02-27,-0.0171
2017-02-28,1.7268
2017-03-01,0.0
2017-03-02,5.042
2017-03-03,-0.8
2017-03-06,1.6129
2017-03-07,-2.3810000000000002
2017-03-08,0.0
2017-03-09,-0.813
2017-03-10,0.0
2017-03-13,-0.8197
2017-03-14,0.0
2017-03-15,-1.6529
2017-03-16,-3.3592
2017-03-17,3.476
2017-03-20,0.8403
2017-03-21,0.8333
2017-03-22,1.6529
2017-03-23,8.5366
2017-03-24,-4.1199
2017-03-27,1.1719
2017-03-28,1.1583
2017-03-29,1.1679
2017-03-30,-0.3999
2017-03-31,0.0
2017-04-03,-2.2727
2017-04-04,-3.876
2017-04-05,2.4194
2017-04-06,-1.5748
2017-04-07,3.2
2017-04-10,0.7752
2017-04-11,1.5385
2017-04-12,0.7576
2017-04-13,1.5038
2017-04-17,2.963
2017-04-18,-0.7194
2017-04-19,-2.1739
2017-04-20,0.7407
2017-04-21,-2.2059
2017-04-24,0.0
2017-04-25,0.7519
2017-04-26,-3.8433
2017-04-27,-2.2119
2017-04-28,-4.7619
2017-05-01,0.8333
2017-05-02,-0.8264
2017-05-03,0.8333
2017-05-04,0.4132
2017-05-05,-1.2346
2017-05-08,1.6667
2017-05-09,-0.8197
2017-05-10,-4.1322
2017-05-11,2.5862
2017-05-12,5.8824
2017-05-15,3.9683
2017-05-16,-0.7634
2017-05-17,-0.7692
2017-05-18,5.4264
2017-05-19,0.7353
2017-05-22,-0.7299
2017-05-23,1.1029
2017-05-24,0.3636
2017-05-25,0.7246
2017-05-26,0.5153
2017-05-30,-0.5126
2017-05-31,0.0
2017-06-01,-0.7194
2017-06-02,-0.7246
2017-06-05,-4.3796
2017-06-06,0.0
2017-06-07,0.7634
2017-06-08,1.1364
2017-06-09,-1.8727
2017-06-12,-0.7634
2017-06-13,2.3077
2017-06-14,0.7519
2017-06-15,1.4925
2017-06-16,0.7353
2017-06-19,1.4599
2017-06-20,5.036
2017-06-21,4.7945
2017-06-22,1.9607999999999999
2017-06-23,-7.3667
2017-06-26,-0.3515
2017-06-27,-3.4722
2017-06-28,7.9137
2017-06-29,-2.668
2017-06-30,-6.848
2017-07-03,0.7353
2017-07-05,-4.3796
2017-07-06,0.7634
2017-07-07,1.5152
2017-07-10,-4.4776
2017-07-11,1.5625
2017-07-12,5.3846
2017-07-13,-0.7299
2017-07-14,3.6765
2017-07-17,-2.1277
2017-07-18,0.0
2017-07-19,0.7246
2017-07-20,4.3165
2017-07-21,-1.3793
2017-07-24,-0.6993
2017-07-25,-1.4085
2017-07-26,-0.4157
2017-07-27,-3.1689
2017-07-28,0.5496
2017-07-31,0.9268
2017-08-01,0.7299
2017-08-02,0.0
2017-08-03,-5.7971
2017-08-04,4.6154
2017-08-07,0.7353
2017-08-08,1.4599
2017-08-09,-3.5971
2017-08-10,-7.4627
2017-08-11,6.4516
2017-08-14,-1.5152
2017-08-15,-0.7692
2017-08-16,-2.3256
2017-08-17,-4.7619
2017-08-18,5.0
2017-08-21,0.0
2017-08-22,-1.9841
2017-08-23,-1.2146
2017-08-24,0.8197
2017-08-25,0.9041
2017-08-28,2.3269
2017-08-29,-2.3622
2017-08-30,1.6129
2017-08-31,0.0
2017-09-01,4.7619
2017-09-05,-3.7879
2017-09-06,1.5748
2017-09-07,-3.0992
2017-09-08,-0.0016
2017-09-11,-0.8
2017-09-12,-7.2581
2017-09-13,-2.6087
2017-09-14,2.6786
2017-09-15,6.087
2017-09-18,-0.8197
2017-09-19,-17.3554
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,-4.0
2017-09-25,4.1667
2017-09-26,0.0
2017-09-27,-2.0
2017-09-28,2.0408
2017-09-29,7.0
2017-10-02,-3.271
2017-10-03,0.4831
2017-10-04,-2.8846
2017-10-05,0.9901
2017-10-06,0.9804
2017-10-09,-2.9126
2017-10-10,-1.0
2017-10-11,1.0101
2017-10-12,-1.0
2017-10-13,-1.0101
2017-10-16,0.0
2017-10-17,2.0408
2017-10-18,1.0
2017-10-19,0.9901
2017-10-20,-1.9607999999999999
2017-10-23,2.0
2017-10-24,-1.4706000000000001
2017-10-25,-2.4876
2017-10-26,2.0408
2017-10-27,0.0
2017-10-30,1.0
2017-10-31,0.0
2017-11-01,-0.9901
2017-11-02,-1.0
2017-11-03,1.0101
2017-11-06,0.0
2017-11-07,-2.0
2017-11-08,0.0
2017-11-09,-4.0816
2017-11-10,-2.6596
2017-11-13,-6.0109
2017-11-14,-1.1628
2017-11-15,2.3529
2017-11-16,5.7471
2017-11-17,0.0
2017-11-20,4.3478
2017-11-21,-1.0417
2017-11-22,7.3684
2017-11-24,-0.9804
2017-11-27,-2.4752
2017-11-28,-2.5381
2017-11-29,-1.0417
2017-11-30,-3.1579
2017-12-01,7.6087
2017-12-04,-5.0505
2017-12-05,-1.0638
2017-12-06,-1.0753
2017-12-07,3.2609
2017-12-08,-4.2105
2017-12-11,3.2967
2017-12-12,2.1277
2017-12-13,-2.0833
2017-12-14,0.0
2017-12-15,2.1277
2017-12-18,-5.2083
2017-12-19,0.0
2017-12-20,-1.0989
2017-12-21,0.0
2017-12-22,-1.1111
2017-12-26,1.1236
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-1.1111
2018-01-02,2.2472
2018-01-03,1.0989
2018-01-04,2.1739
2018-01-05,1.5957
2018-01-08,-1.5707
2018-01-09,0.0
2018-01-10,-0.5319
2018-01-11,-1.6021
2018-01-12,-0.0022
2018-01-16,0.0
2018-01-17,-3.2609
2018-01-18,-1.1258
2018-01-19,1.1387
2018-01-22,0.0
2018-01-23,5.4112
2018-01-24,-3.0016
2018-01-25,2.1978
2018-01-26,0.0
2018-01-29,-1.0753
2018-01-30,-0.5435
2018-01-31,-2.7321999999999997
2018-02-01,-1.1236
2018-02-02,-1.1364
2018-02-05,-6.8966
2018-02-06,0.0
2018-02-07,7.4074
2018-02-08,-3.4483
2018-02-09,0.0
2018-02-12,-1.1905000000000001
2018-02-13,2.4096
2018-02-14,0.0
2018-02-15,-1.1764999999999999
2018-02-16,3.5714
2018-02-20,3.4483
2018-02-21,-3.3333
2018-02-22,-1.1494
2018-02-23,1.1628
2018-02-26,-5.7471
2018-02-27,-4.878
2018-02-28,0.0
2018-03-01,8.3333
2018-03-02,-0.5917
2018-03-05,-1.1286
2018-03-06,1.1415
2018-03-07,-0.5952
2018-03-08,0.5988
2018-03-09,3.5714
2018-03-12,0.0
2018-03-13,-2.2989
2018-03-14,0.0
2018-03-15,-7.0588
2018-03-16,5.0633
2018-03-19,12.6506
2018-03-20,15.508
2018-03-21,0.9259
2018-03-22,0.9174
2018-03-23,-4.5455
2018-03-26,0.0
2018-03-27,-0.9524
2018-03-28,1.9231
2018-03-29,-1.8868
2018-04-02,0.9615
2018-04-03,2.8571
2018-04-04,0.9259
2018-04-05,0.0
2018-04-06,-0.9174
2018-04-09,0.0
2018-04-10,1.8519
2018-04-11,-0.9091
2018-04-12,0.9174
2018-04-13,-1.8182
2018-04-16,-5.5556
2018-04-17,5.8824
2018-04-18,0.0
2018-04-19,-5.5556
2018-04-20,2.9412000000000003
2018-04-23,-3.8095
2018-04-24,5.9406
2018-04-25,0.9346
2018-04-26,1.8519
2018-04-27,-1.9636
2018-04-30,2.003
2018-05-01,0.0
2018-05-02,-0.9091
2018-05-03,2.7523
2018-05-04,0.8929
2018-05-07,-1.7699
2018-05-08,1.8018
2018-05-09,-1.7699
2018-05-10,2.8468
2018-05-11,4.2397
2018-05-14,4.2017
2018-05-15,8.0645
2018-05-16,-1.4925
2018-05-17,-1.5152
2018-05-18,1.5492
2018-05-21,3.7769
2018-05-22,-2.1898
2018-05-23,-2.8582
2018-05-24,2.9408
2018-05-25,-0.7448
2018-05-29,-1.5038
2018-05-30,1.5267
2018-05-31,3.7594
2018-06-01,-3.6231999999999998
2018-06-04,0.7519
2018-06-05,-0.7463
2018-06-06,-1.5038
2018-06-07,0.7634
2018-06-08,1.1818
2018-06-11,-0.4193
2018-06-12,4.5113
2018-06-13,0.7194
2018-06-14,-0.7143
2018-06-15,-1.4388
2018-06-18,2.1898
2018-06-19,-0.7143
2018-06-20,2.1583
2018-06-21,-2.8169
2018-06-22,1.4493
2018-06-25,-2.1429
2018-06-26,3.6496
2018-06-27,3.5211
2018-06-28,-6.1224
2018-06-29,0.0
2018-07-02,2.8986
2018-07-03,-2.1127
2018-07-05,-1.4388
2018-07-06,0.7299
2018-07-09,-0.7246
2018-07-10,0.0
2018-07-11,-2.1898
2018-07-12,-3.7313
2018-07-13,-3.1008
2018-07-16,0.8
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,-0.7937
2018-07-23,-0.8
2018-07-24,-0.8065
2018-07-25,0.813
2018-07-26,-0.8065
2018-07-27,-0.813
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,3.2787
2018-08-02,-1.5873
2018-08-03,0.8065
2018-08-06,0.8
2018-08-07,0.0
2018-08-08,1.5873
2018-08-09,1.5625
2018-08-10,-0.7692
2018-08-13,2.3256
2018-08-14,0.0
2018-08-15,-2.6515
2018-08-16,-0.3891
2018-08-17,-0.7813
2018-08-20,-0.7874
