ticker,EPRT US Equity
2018-11-07,0.4264
2018-11-08,0.2123
2018-11-09,-0.8475
2018-11-12,0.2137
2018-11-13,0.2843
2018-11-14,-1.1339
2018-11-15,-0.0717
2018-11-16,0.0717
2018-11-19,-1.2903
2018-11-20,-2.2513
2018-11-21,2.2288
2018-11-23,0.7267
2018-11-26,-0.5772
2018-11-27,1.5965
2018-11-28,1.4285999999999999
2018-11-29,1.1972
2018-11-30,-1.5310000000000001
2018-12-03,1.9081000000000001
2018-12-04,-1.387
2018-12-06,3.0239
2018-12-07,-0.273
2018-12-10,-2.1218
2018-12-11,0.7692
2018-12-12,-1.3185
2018-12-13,-1.6174
2018-12-14,-1.0007
2018-12-17,-3.3213
2018-12-18,1.3443
2018-12-19,0.0
2018-12-20,-1.0317
2018-12-21,1.2658
2018-12-24,-1.9118
2018-12-26,4.1979
2018-12-27,-0.5036
2018-12-28,1.5184
2018-12-31,0.0723
2019-01-02,-1.0838
2019-01-03,1.1687
2019-01-04,0.7942
2019-01-07,0.1433
2019-01-08,1.3591
2019-01-09,0.1411
2019-01-10,0.7752
2019-01-11,-0.2098
2019-01-14,-0.3504
2019-01-15,0.9142
2019-01-16,1.0453
2019-01-17,0.2069
2019-01-18,1.0323
2019-01-22,0.9537
2019-01-23,1.1471
2019-01-24,1.3342
2019-01-25,0.5267
2019-01-28,1.8336999999999999
2019-01-29,0.3215
2019-01-30,0.8333
2019-01-31,1.0807
2019-02-01,-1.5093999999999999
2019-02-04,1.9157
2019-02-05,0.0
2019-02-06,-0.4386
2019-02-07,1.0699
2019-02-08,-0.1245
2019-02-11,-0.187
2019-02-12,0.3748
2019-02-13,-0.1245
2019-02-14,0.6854
2019-02-15,2.5371
2019-02-19,0.0604
2019-02-20,-1.2063
2019-02-21,-0.3053
2019-02-22,2.327
2019-02-25,-0.0598
2019-02-26,0.5988
2019-02-27,-0.2381
2019-02-28,1.2530000000000001
2019-03-01,-3.1232
2019-03-04,0.7908
2019-03-05,1.207
2019-03-06,-0.7156
2019-03-07,-0.3003
2019-03-08,0.5422
2019-03-11,2.2768
2019-03-12,-1.4646
2019-03-13,4.8751
2019-03-14,2.3243
2019-03-15,0.277
2019-03-18,2.4309
2019-03-19,-0.0539
2019-03-20,0.3238
2019-03-21,3.1737
2019-03-22,-0.9906
2019-03-25,2.0537
2019-03-26,1.1352
2019-03-27,-0.051
2019-03-28,1.1741
2019-03-29,-0.4589
2019-04-01,0.5123
2019-04-02,-0.4587
2019-04-03,-1.9457
2019-04-04,0.0
2019-04-05,-0.8355
2019-04-08,0.2633
2019-04-09,1.1555
2019-04-10,1.5057
2019-04-11,0.1535
2019-04-12,0.3575
2019-04-15,-1.5267
2019-04-16,-2.2739
2019-04-17,-0.1058
2019-04-18,0.9529
2019-04-22,-0.3146
2019-04-23,2.8932
2019-04-24,2.1984
2019-04-25,-0.05
2019-04-26,1.7518
2019-04-29,0.1476
2019-04-30,1.5716999999999999
2019-05-01,-0.2418
2019-05-02,-0.6302
2019-05-03,1.2195
2019-05-06,0.0
2019-05-07,-1.3012000000000001
2019-05-08,-2.002
2019-05-09,1.3951
2019-05-10,0.1474
2019-05-13,-1.3739
2019-05-14,2.9851
2019-05-15,-0.3865
2019-05-16,0.6305
2019-05-17,0.6265
2019-05-20,-0.8621
2019-05-21,2.1256
2019-05-22,2.3179
2019-05-23,-1.7568000000000001
2019-05-24,0.9412
2019-05-28,-0.8392
2019-05-29,-0.9403
2019-05-30,-0.4746
2019-05-31,1.3829
2019-06-03,-0.9878
2019-06-04,-2.9929
2019-06-05,2.7424
2019-06-06,0.2383
2019-06-07,-0.1902
2019-06-10,-0.8576
2019-06-11,0.5766
2019-06-12,1.8155999999999999
2019-06-13,-0.4693
2019-06-14,0.5186
2019-06-17,1.0788
2019-06-18,-1.4849
2019-06-19,0.8008
2019-06-20,0.7009
2019-06-21,-3.0162
2019-06-24,-0.1435
2019-06-25,-2.0125
2019-06-26,-3.7164
2019-06-27,0.8126
2019-06-28,2.0886
2019-07-01,-2.7944
2019-07-02,4.1068
2019-07-03,0.3452
2019-07-05,-0.0983
2019-07-08,-0.3443
2019-07-09,-0.4442
2019-07-10,0.6941
2019-07-11,-2.6588000000000003
2019-07-12,-1.1128
2019-07-15,1.3811
2019-07-16,1.3623
2019-07-17,-1.2942
2019-07-18,2.7736
2019-07-19,1.2758
2019-07-22,-0.0969
2019-07-23,0.291
2019-07-24,-1.9826000000000001
2019-07-25,-0.296
2019-07-26,0.6432
2019-07-29,1.7699
2019-07-30,2.5121
2019-07-31,-0.4713
2019-08-01,-2.3201
2019-08-02,2.0359
2019-08-05,-3.0404
2019-08-06,2.0578
2019-08-07,0.24
2019-08-08,1.2452
2019-08-09,0.2365
2019-08-12,1.8877000000000002
2019-08-13,1.2043
2019-08-14,-0.3204
2019-08-15,0.5969
2019-08-16,0.9128
2019-08-19,-0.1809
2019-08-20,-0.4078
2019-08-21,-0.182
2019-08-22,0.2279
2019-08-23,-0.3638
2019-08-26,0.4108
2019-08-27,0.3182
2019-08-28,1.0874
2019-08-29,1.4792
2019-08-30,0.3092
2019-09-03,-0.8366
2019-09-04,1.643
2019-09-05,-0.7864
2019-09-06,-0.3082
2019-09-09,-0.4417
2019-09-10,-1.9965000000000002
2019-09-11,1.4485999999999999
2019-09-12,0.714
2019-09-13,-0.5317
2019-09-16,-0.1782
2019-09-17,1.4726
2019-09-18,-0.8355
2019-09-19,1.2417
2019-09-20,1.5769
2019-09-23,0.2156
2019-09-24,1.0757
2019-09-25,-0.8089
2019-09-26,-0.3004
2019-09-27,-2.1093
2019-09-30,1.7318
2019-10-01,0.5238
2019-10-02,-0.3908
2019-10-03,4.9259
2019-10-04,0.2493
2019-10-07,0.0414
2019-10-08,0.3728
2019-10-09,-0.0413
2019-10-10,-0.9909
2019-10-11,-0.7923
2019-10-14,-0.2942
2019-10-15,0.1265
2019-10-16,0.1684
2019-10-17,2.0177
2019-10-18,1.9778
2019-10-21,-0.0404
2019-10-22,0.1617
2019-10-23,-0.686
2019-10-24,0.772
2019-10-25,0.6452
2019-10-28,1.3622
2019-10-29,0.7905
2019-10-30,0.3137
2019-10-31,0.3127
2019-11-01,0.5456
2019-11-04,-0.155
2019-11-05,-3.1056
2019-11-06,0.641
2019-11-07,1.1146
2019-11-08,1.6535
2019-11-11,2.5174
2019-11-12,-1.7755999999999998
2019-11-13,1.9615
2019-11-14,0.1132
2019-11-15,0.8289
2019-11-18,0.0
2019-11-19,-0.6353
2019-11-20,-1.3163
2019-11-21,0.0
2019-11-22,-1.4482
2019-11-25,-0.8121
2019-11-26,0.3119
2019-11-27,1.7877999999999998
2019-11-29,-0.3818
2019-12-02,-0.5366
2019-12-03,-0.5395
2019-12-04,1.3948
2019-12-05,-0.3057
2019-12-06,-0.6899
2019-12-09,-0.3088
2019-12-10,-0.0387
2019-12-11,-2.2851
2019-12-12,-2.8537
2019-12-13,1.428
2019-12-16,1.2469999999999999
2019-12-17,-2.0262000000000002
2019-12-18,0.0811
2019-12-19,-0.2836
2019-12-20,1.5441
2019-12-23,-2.1208
2019-12-24,0.4497
2019-12-26,0.3256
2019-12-27,-0.3651
2019-12-30,1.1808
2019-12-31,0.7717
2020-01-02,-1.6928999999999998
2020-01-03,3.239
2020-01-06,1.5488
2020-01-07,-1.6425
2020-01-08,0.3579
2020-01-09,0.9113
2020-01-10,0.3534
2020-01-13,1.6432
2020-01-14,-1.1547
2020-01-15,0.7399
2020-01-16,-0.3479
2020-01-17,0.0776
2020-01-21,2.9457
2020-01-22,-0.7907
2020-01-23,1.4801
2020-01-24,-0.2244
2020-01-27,1.4618
2020-01-28,1.7362
2020-01-29,1.3072
2020-01-30,0.4301
2020-01-31,-1.4632
2020-02-03,1.159
2020-02-04,1.1099
2020-02-05,0.0354
2020-02-06,1.3451
2020-02-07,0.4191
2020-02-10,1.4609
2020-02-11,-1.0627
2020-02-12,-1.6979
2020-02-13,0.2467
2020-02-14,-4.4304
2020-02-18,-0.8462
2020-02-19,-1.3357999999999999
2020-02-20,0.5641
2020-02-21,-0.5984
2020-02-24,-0.6772
2020-02-25,-2.7273
2020-02-26,-3.5826000000000002
2020-02-27,-8.6834
2020-02-28,1.3268
2020-03-02,7.6822
2020-03-03,-0.6486
2020-03-04,1.8768
2020-03-05,-1.1614
2020-03-06,-2.188
2020-03-09,-11.8061
2020-03-10,5.7774
2020-03-11,-3.9964
2020-03-12,-18.0851
2020-03-13,1.1858
2020-03-16,-39.3973
2020-03-17,-6.814
2020-03-18,-24.1107
2020-03-19,37.7604
2020-03-20,19.9433
2020-03-23,1.8913
2020-03-24,8.198
2020-03-25,-1.2152
2020-03-26,9.4067
2020-03-27,-3.5714
2020-03-30,-5.487
2020-03-31,-3.6162
2020-04-01,-17.075
2020-04-02,-2.7701000000000002
2020-04-03,-4.0836
2020-04-06,4.7524999999999995
2020-04-07,4.8204
2020-04-08,6.0415
2020-04-09,9.5238
2020-04-13,-9.3944
2020-04-14,1.6280999999999999
2020-04-15,-8.1788
2020-04-16,-6.6116
2020-04-17,10.3245
2020-04-20,-2.9412000000000003
2020-04-21,-6.8871
2020-04-22,-1.2821
2020-04-23,2.8971
2020-04-24,4.7573
2020-04-27,7.3216
2020-04-28,9.4991
2020-04-29,14.6688
2020-04-30,1.0316
2020-05-01,-9.5984
2020-05-04,-4.8193
2020-05-05,-2.3734
2020-05-06,2.3501
2020-05-07,4.7506
2020-05-08,0.6803
2020-05-11,-1.8018
2020-05-12,-7.5687999999999995
2020-05-13,-5.8726
2020-05-14,2.7241
2020-05-15,0.4277
2020-05-18,12.6917
2020-05-19,-1.4361
2020-05-20,-2.9908
2020-05-21,1.581
2020-05-22,2.8016
2020-05-26,7.8728
2020-05-27,0.8421
2020-05-28,-6.4718
2020-05-29,1.4881
2020-06-01,8.5777
2020-06-02,3.0385
2020-06-03,13.3028
2020-06-04,4.8004999999999995
2020-06-05,-0.6071
2020-06-08,3.387
2020-06-09,-3.0075
2020-06-10,-2.1041
2020-06-11,-9.5023
2020-06-12,7.1875
2020-06-15,3.207
2020-06-16,2.3164
2020-06-17,-3.1474
2020-06-18,-1.0262
2020-06-19,-1.5553
2020-06-22,0.2341
2020-06-23,-1.4594
2020-06-24,-7.2275
2020-06-25,1.9157
2020-06-26,-2.0677
2020-06-29,-1.5995
2020-06-30,-2.0462
2020-07-01,5.1887
2020-07-02,-0.8328
2020-07-06,1.7442
2020-07-07,-4.5079
2020-07-08,-2.3271
2020-07-09,-2.5868
2020-07-10,3.0049
2020-07-13,-1.3569
2020-07-14,0.4127
2020-07-15,5.0
2020-07-16,-1.7612999999999999
2020-07-17,0.8632
2020-07-20,-2.1725
2020-07-21,-0.5384
2020-07-22,3.1123
2020-07-23,-0.3937
2020-07-24,-1.7787
2020-07-27,2.8169
2020-07-28,1.5655999999999999
2020-07-29,1.6057000000000001
2020-07-30,1.0114
2020-07-31,0.7509
