ticker,AER US Equity
2007-04-17,-0.7453
2007-04-18,-1.6724
2007-04-19,0.9719
2007-04-20,2.0626
2007-04-23,0.4715
2007-04-24,-1.9444
2007-04-25,-0.547
2007-04-26,-0.9969
2007-04-27,0.0
2007-04-30,1.2847
2007-05-01,-0.5828
2007-05-02,-0.4741
2007-05-03,-1.0481
2007-05-04,0.7003
2007-05-07,-0.5563
2007-05-08,1.9231
2007-05-09,-0.4112
2007-05-10,-0.6205
2007-05-11,3.9861
2007-05-14,1.0
2007-05-15,0.9901
2007-05-16,-2.5163
2007-05-17,1.1063
2007-05-18,-0.3647
2007-05-21,-0.1331
2007-05-22,1.033
2007-05-23,-0.2309
2007-05-24,-3.4050000000000002
2007-05-25,1.5058
2007-05-29,1.0115
2007-05-30,1.1348
2007-05-31,2.3102
2007-06-01,-1.1923
2007-06-04,-0.0339
2007-06-05,1.0451
2007-06-06,-0.905
2007-06-07,-0.0326
2007-06-08,-0.4568
2007-06-11,0.1311
2007-06-12,-0.4583
2007-06-13,1.2496
2007-06-14,0.3897
2007-06-15,0.0647
2007-06-18,2.5865
2007-06-19,0.8194
2007-06-20,0.5314
2007-06-21,-1.6791
2007-06-22,0.9488
2007-06-25,-2.1303
2007-06-26,-1.3764
2007-06-27,-0.4544
2007-06-28,2.3802
2007-06-29,1.9108
2007-07-02,-1.125
2007-07-03,1.9912
2007-07-05,0.8367
2007-07-06,-0.6761
2007-07-09,-0.2166
2007-07-10,-1.1473
2007-07-11,-1.7974
2007-07-12,0.5526
2007-07-13,-1.0483
2007-07-16,-1.2841
2007-07-17,0.813
2007-07-18,-2.3871
2007-07-19,2.4455
2007-07-20,-2.0968
2007-07-23,0.9226
2007-07-24,-3.4607
2007-07-25,-0.0338
2007-07-26,-1.9283000000000001
2007-07-27,-3.484
2007-07-30,-1.1794
2007-07-31,-6.1121
2007-08-01,-3.698
2007-08-02,0.2
2007-08-03,-0.519
2007-08-06,1.0835
2007-08-07,-3.7316000000000003
2007-08-08,2.4742
2007-08-09,-6.2374
2007-08-10,3.0043
2007-08-13,4.9167
2007-08-14,-1.7077
2007-08-15,-2.9091
2007-08-16,-4.9105
2007-08-17,6.4333
2007-08-20,2.9194
2007-08-21,1.5182
2007-08-22,1.5348000000000002
2007-08-23,-1.8605
2007-08-24,0.9874
2007-08-27,-3.0896
2007-08-28,-2.3406000000000002
2007-08-29,1.2397
2007-08-30,-1.7551
2007-08-31,5.6917
2007-09-04,1.8868
2007-09-05,-0.2701
2007-09-06,-0.8124
2007-09-07,-0.351
2007-09-10,-2.3483
2007-09-11,0.2004
2007-09-12,-1.56
2007-09-13,-1.7066
2007-09-14,2.1496
2007-09-17,1.0527
2007-09-18,3.4837
2007-09-19,1.3932
2007-09-20,-1.3359
2007-09-21,0.3095
2007-09-24,-0.8099
2007-09-25,-1.2442
2007-09-26,-1.7717
2007-09-27,0.6012
2007-09-28,-0.8367
2007-10-01,3.7364
2007-10-02,4.6088000000000005
2007-10-03,-2.5916
2007-10-04,1.4062999999999999
2007-10-05,2.1364
2007-10-08,-0.9174
2007-10-09,-0.9259
2007-10-10,3.1776
2007-10-11,2.7174
2007-10-12,0.4233
2007-10-15,-1.6509
2007-10-16,-3.4643
2007-10-17,-0.185
2007-10-18,0.0
2007-10-19,-1.3714
2007-10-22,1.5784
2007-10-23,-0.111
2007-10-24,-0.5926
2007-10-25,-1.9001000000000001
2007-10-26,1.6331
2007-10-29,-0.8221
2007-10-30,-3.5418
2007-10-31,-1.5234
2007-11-01,-2.737
2007-11-02,-4.5269
2007-11-05,-0.9825
2007-11-06,-1.0354
2007-11-07,0.1744
2007-11-08,0.0435
2007-11-09,-4.0452
2007-11-12,2.6292
2007-11-13,1.5459
2007-11-14,2.9143
2007-11-15,-2.9586
2007-11-16,-2.7439
2007-11-19,-7.3444
2007-11-20,2.465
2007-11-21,-4.5755
2007-11-23,-0.2966
2007-11-26,3.1235
2007-11-27,2.8846
2007-11-28,5.8411
2007-11-29,-1.9868000000000001
2007-11-30,3.7387
2007-12-03,-3.8645
2007-12-04,-1.2647
2007-12-05,0.4117
2007-12-06,-1.9134
2007-12-07,-0.6038
2007-12-10,3.8318
2007-12-11,-6.4806
2007-12-12,2.2618
2007-12-13,-4.2824
2007-12-14,-2.0157
2007-12-17,-2.9604
2007-12-18,-1.5512000000000001
2007-12-19,1.0504
2007-12-20,0.052
2007-12-21,10.857099999999999
2007-12-24,-2.343
2007-12-26,-2.3512
2007-12-27,-3.3415
2007-12-28,0.6101
2007-12-31,5.4573
2008-01-02,-3.6416
2008-01-03,-0.4973
2008-01-04,-2.7986
2008-01-07,-1.0796999999999999
2008-01-08,-1.6112
2008-01-09,-8.1352
2008-01-10,1.2076
2008-01-11,1.5909
2008-01-14,-0.2796
2008-01-15,-3.0846999999999998
2008-01-16,0.0
2008-01-17,-8.3333
2008-01-18,-4.8611
2008-01-22,-1.1280999999999999
2008-01-23,10.3356
2008-01-24,-4.3796
2008-01-25,0.0636
2008-01-28,-0.8264
2008-01-29,5.3205
2008-01-30,7.7298
2008-01-31,4.2373
2008-02-01,2.2222
2008-02-04,-1.8558
2008-02-05,-2.4365
2008-02-06,0.5593
2008-02-07,-1.3216
2008-02-08,-0.8929
2008-02-11,-3.491
2008-02-12,4.1424
2008-02-13,0.8403
2008-02-14,-1.9444
2008-02-15,-1.4731
2008-02-19,1.9550999999999998
2008-02-20,1.8049
2008-02-21,2.9917
2008-02-22,-2.2055
2008-02-25,5.0605
2008-02-26,2.1466
2008-02-27,2.204
2008-02-28,1.0532
2008-02-29,-0.4963
2008-03-03,-2.3441
2008-03-04,-3.7794
2008-03-05,2.1231
2008-03-06,-3.1185
2008-03-07,-5.5794
2008-03-10,-2.1023
2008-03-11,4.4109
2008-03-12,0.5003
2008-03-13,-1.7699
2008-03-14,-1.0698
2008-03-17,-2.5042999999999997
2008-03-18,7.0053
2008-03-19,0.982
2008-03-20,-0.2701
2008-03-24,0.8126
2008-03-25,0.4836
2008-03-26,0.1604
2008-03-27,-2.2958
2008-03-28,-1.0929
2008-03-31,-2.8729
2008-04-01,2.2184
2008-04-02,1.6694
2008-04-03,2.7367
2008-04-04,3.0368
2008-04-07,0.4654
2008-04-08,0.8749
2008-04-09,0.9184
2008-04-10,-0.5056
2008-04-11,-7.063
2008-04-14,-4.3193
2008-04-15,-0.4571
2008-04-16,3.5017
2008-04-17,1.9967000000000001
2008-04-18,1.2507
2008-04-21,-0.5908
2008-04-22,-10.7509
2008-04-23,-3.2082
2008-04-24,7.5047
2008-04-25,2.5015
2008-04-28,-2.5539
2008-04-29,-0.9319
2008-04-30,1.5873
2008-05-01,1.5046
2008-05-02,-1.9954
2008-05-05,3.9558
2008-05-06,0.2798
2008-05-07,-2.0647
2008-05-08,-0.8547
2008-05-09,-4.2529
2008-05-12,3.7215
2008-05-13,0.0579
2008-05-14,1.7351
2008-05-15,3.4679
2008-05-16,0.8791
2008-05-19,0.0545
2008-05-20,-3.4839
2008-05-21,-7.5014
2008-05-22,-5.5488
2008-05-23,-3.9379999999999997
2008-05-27,-0.336
2008-05-28,0.472
2008-05-29,0.6711
2008-05-30,0.2
2008-06-02,-1.6633
2008-06-03,-4.5332
2008-06-04,-2.0553
2008-06-05,1.0854
2008-06-06,-1.9327
2008-06-09,-0.6569
2008-06-10,-1.6165
2008-06-11,-4.2569
2008-06-12,-1.6381000000000001
2008-06-13,11.3402
2008-06-16,1.7806
2008-06-17,-3.5689
2008-06-18,-3.6284
2008-06-19,-0.1506
2008-06-20,-4.0724
2008-06-23,2.3585
2008-06-24,-4.3779
2008-06-25,1.6064
2008-06-26,-2.4506
2008-06-27,-0.6483
2008-06-30,3.0179
2008-07-01,-2.1378
2008-07-02,-2.589
2008-07-03,-0.0831
2008-07-07,5.9019
2008-07-08,6.2009
2008-07-09,-2.3651
2008-07-10,-1.6654
2008-07-11,-2.6174
2008-07-14,-4.664
2008-07-15,2.5705
2008-07-16,8.0032
2008-07-17,7.7096
2008-07-18,-1.3204
2008-07-21,-0.2817
2008-07-22,5.1554
2008-07-23,0.0
2008-07-24,-9.1336
2008-07-25,5.2476
2008-07-28,-4.1433
2008-07-29,6.0806000000000004
2008-07-30,0.0691
2008-07-31,5.314
2008-08-01,4.8493
2008-08-04,-5.375
2008-08-05,5.6143
2008-08-06,-5.0657
2008-08-07,-2.8986
2008-08-08,7.5305
2008-08-11,0.1262
2008-08-12,-2.6465
2008-08-13,-1.6181
2008-08-14,3.9474
2008-08-15,-0.0633
2008-08-18,0.0633
2008-08-19,-3.2911
2008-08-20,-1.2435
2008-08-21,-8.1511
2008-08-22,3.5354
2008-08-25,-2.9268
2008-08-26,0.0
2008-08-27,-4.2355
2008-08-28,5.2474
2008-08-29,-1.2107999999999999
2008-09-02,3.1723
2008-09-03,2.4458
2008-09-04,-1.7734999999999999
2008-09-05,2.0833
2008-09-08,3.1293
2008-09-09,-3.3641
2008-09-10,-3.0034
2008-09-11,-1.8296999999999999
2008-09-12,0.5735
2008-09-15,-4.2766
2008-09-16,-4.2442
2008-09-17,-9.2535
2008-09-18,2.2279
2008-09-19,7.9631
2008-09-22,-0.4658
2008-09-23,2.3401
2008-09-24,-3.125
2008-09-25,-2.0456
2008-09-26,-3.3735
2008-09-29,-15.3782
2008-09-30,4.224
2008-10-01,-1.885
2008-10-02,-3.9385
2008-10-03,-1.2
2008-10-06,-14.6761
2008-10-07,-7.1174
2008-10-08,-2.8097
2008-10-09,-8.9356
2008-10-10,-4.7619
2008-10-13,12.1212
2008-10-14,8.1081
2008-10-15,-9.625
2008-10-16,3.7344
2008-10-17,3.4667
2008-10-20,2.0619
2008-10-21,-0.6313
2008-10-22,-1.2706
2008-10-23,-2.7027
2008-10-24,-8.3333
2008-10-27,-11.3997
2008-10-28,0.0
2008-10-29,6.5147
2008-10-30,-4.893
2008-10-31,1.9293
2008-11-03,5.205
2008-11-04,11.8441
2008-11-05,-8.9812
2008-11-06,-11.782
2008-11-07,-0.3339
2008-11-10,-4.1876
2008-11-11,-9.0909
2008-11-12,-13.461500000000001
2008-11-13,-11.1111
2008-11-14,1.25
2008-11-17,0.0
2008-11-18,-5.679
2008-11-19,-9.6859
2008-11-20,-10.4348
2008-11-21,-15.8576
2008-11-24,48.4615
2008-11-25,6.9948
2008-11-26,11.3801
2008-11-28,0.6522
2008-12-01,-26.3499
2008-12-02,6.7449
2008-12-03,-1.9231
2008-12-04,-9.8039
2008-12-05,-4.3478
2008-12-08,6.8182
2008-12-09,-2.4316
2008-12-10,-3.1153
2008-12-11,-5.1447
2008-12-12,3.0508
2008-12-15,-9.2105
2008-12-16,-3.6231999999999998
2008-12-17,-4.8872
2008-12-18,18.1818
2008-12-19,-2.3411
2008-12-22,-3.7671
2008-12-23,-1.0676
2008-12-24,-2.518
2008-12-26,-1.845
2008-12-29,-2.6316
2008-12-30,-3.0888
2008-12-31,19.9203
2009-01-02,6.9767
2009-01-05,47.8261
2009-01-06,12.395
2009-01-07,8.0374
2009-01-08,-7.0934
2009-01-09,-6.3315
2009-01-12,-15.1093
2009-01-13,33.2553
2009-01-14,-7.9086
2009-01-15,-5.916
2009-01-16,22.3124
2009-01-20,-0.3317
2009-01-21,4.3261
2009-01-22,-5.9011
2009-01-23,-1.1864
2009-01-26,-4.1166
2009-01-27,-5.1878
2009-01-28,8.4906
2009-01-29,-10.7826
2009-01-30,-5.0658
2009-02-02,-7.3946
2009-02-03,8.8692
2009-02-04,-4.4807
2009-02-05,11.0874
2009-02-06,2.4952
2009-02-09,-3.9326
2009-02-10,-7.2125
2009-02-11,1.2605
2009-02-12,-0.2075
2009-02-13,0.2079
2009-02-17,-0.8299
2009-02-18,-0.4184
2009-02-19,0.0
2009-02-20,-6.0924
2009-02-23,-8.2774
2009-02-24,-0.4878
2009-02-25,-2.451
2009-02-26,-10.3015
2009-02-27,-9.5238
2009-03-02,-13.9319
2009-03-03,-8.9928
2009-03-04,-1.9763
2009-03-05,-16.5323
2009-03-06,0.9662
2009-03-09,-12.4402
2009-03-10,20.765
2009-03-11,14.0271
2009-03-12,11.1111
2009-03-13,0.0
2009-03-16,-3.5714
2009-03-17,-1.1111
2009-03-18,10.4869
2009-03-19,6.7797
2009-03-20,-7.3016
2009-03-23,10.9589
2009-03-24,-5.2469
2009-03-25,11.0749
2009-03-26,9.3842
2009-03-27,-9.919599999999999
2009-03-30,-8.631
2009-03-31,5.8632
2009-04-01,-2.4615
2009-04-02,-4.1009
2009-04-03,-5.9211
2009-04-06,-3.1469
2009-04-07,-0.361
2009-04-08,2.5362
2009-04-09,30.0353
2009-04-13,4.6196
2009-04-14,2.3377
2009-04-15,4.3147
2009-04-16,7.056
2009-04-17,7.5
2009-04-20,-8.6681
2009-04-21,-0.923
2009-04-22,4.6698
2009-04-23,-3.125
2009-04-24,4.8416
2009-04-27,-6.596
2009-04-28,0.0
2009-04-29,6.1176
2009-04-30,4.6563
2009-05-01,1.6949
2009-05-04,9.5833
2009-05-05,0.7605
2009-05-06,8.3019
2009-05-07,8.7108
2009-05-08,11.2179
2009-05-11,-4.0346
2009-05-12,-5.4054
2009-05-13,-4.6032
2009-05-14,6.4892
2009-05-15,-6.25
2009-05-18,3.3333
2009-05-19,0.6452
2009-05-20,-0.641
2009-05-21,-8.2258
2009-05-22,6.6784
2009-05-26,5.6013
2009-05-27,0.936
2009-05-28,0.4637
2009-05-29,-1.5385
2009-06-01,11.4062
2009-06-02,-3.7868
2009-06-03,-3.4985
2009-06-04,2.4169
2009-06-05,3.2448
2009-06-08,-4.1429
2009-06-09,1.1923
2009-06-10,0.0
2009-06-11,2.2091
2009-06-12,2.8818
2009-06-15,-7.0028
2009-06-16,-5.7229
2009-06-17,2.8754
2009-06-18,3.5714
2009-06-19,1.1994
2009-06-22,-2.0741
2009-06-23,-0.1513
2009-06-24,9.8485
2009-06-25,3.3103
2009-06-26,-3.4713
2009-06-29,3.3195
2009-06-30,-3.3467000000000002
2009-07-01,-1.9391
2009-07-02,0.565
2009-07-06,-5.1966
2009-07-07,-1.1852
2009-07-08,-4.6477
2009-07-09,2.5157
2009-07-10,-1.6871
2009-07-13,0.312
2009-07-14,7.465
2009-07-15,6.0781
2009-07-16,1.0914
2009-07-17,-1.2146
2009-07-20,0.1366
2009-07-21,0.5457
2009-07-22,-1.4925
2009-07-23,2.3416
2009-07-24,3.0956
2009-07-27,1.1749
2009-07-28,-0.5161
2009-07-29,-1.4267
2009-07-30,1.0526
2009-07-31,-0.5208
2009-08-03,5.1047
2009-08-04,2.2416
2009-08-05,2.3143000000000002
2009-08-06,1.7856999999999998
2009-08-07,9.5906
2009-08-10,1.8143
2009-08-11,-1.8868
2009-08-12,-1.8162
2009-08-13,-1.4146
2009-08-14,-1.766
2009-08-17,-7.191
2009-08-18,0.9685
2009-08-19,1.6787
2009-08-20,4.0094
2009-08-21,0.7937
2009-08-24,2.5872
2009-08-25,-2.193
2009-08-26,-1.5695000000000001
2009-08-27,-1.4806
2009-08-28,3.237
2009-08-31,-2.4636
2009-09-01,-2.8703
2009-09-02,-1.3002
2009-09-03,0.9581
2009-09-04,2.847
2009-09-08,1.1534
2009-09-09,1.3683
2009-09-10,1.2261
2009-09-11,1.3446
2009-09-14,-0.2193
2009-09-15,-3.1868
2009-09-16,0.681
2009-09-17,-0.6764
2009-09-18,1.4756
2009-09-21,0.1119
2009-09-22,2.3464
2009-09-23,1.5284
2009-09-24,-1.1828
2009-09-25,-0.2176
2009-09-28,0.8724
2009-09-29,-0.1081
2009-09-30,-1.8397999999999999
2009-10-01,-5.8434
2009-10-02,-2.9274
2009-10-05,3.9807
2009-10-06,1.7401
2009-10-07,-2.8506
2009-10-08,4.2254
2009-10-09,-0.9009
2009-10-12,0.4545
2009-10-13,-0.6787
2009-10-14,-0.4556
2009-10-15,-2.9748
2009-10-16,0.5896
2009-10-19,-0.1172
2009-10-20,0.1174
2009-10-21,-1.0551
2009-10-22,2.2512
2009-10-23,0.3476
2009-10-26,-0.3464
2009-10-27,-0.6952
2009-10-28,-1.5169000000000001
2009-10-29,0.8294
2009-10-30,-1.5276
2009-11-02,-4.8926
2009-11-03,3.3877
2009-11-04,1.5777
2009-11-05,6.3321
2009-11-06,-0.7865
2009-11-09,4.7565
2009-11-10,-1.1892
2009-11-11,0.547
2009-11-12,-3.482
2009-11-13,0.0
2009-11-16,0.451
2009-11-17,-0.6734
2009-11-18,-0.791
2009-11-19,-3.7584999999999997
2009-11-20,-1.0651
2009-11-23,-1.3158
2009-11-24,-1.2121
2009-11-25,2.6994
2009-11-27,-0.2389
2009-11-30,-1.7964
2009-12-01,5.7317
2009-12-02,2.8834999999999997
2009-12-03,-1.9058000000000002
2009-12-04,1.4857
2009-12-07,0.9009
2009-12-08,0.2232
2009-12-09,-1.1136
2009-12-10,-1.2387
2009-12-11,1.9384000000000001
2009-12-14,0.6711
2009-12-15,-0.6667
2009-12-16,-0.5593
2009-12-17,-0.225
2009-12-18,0.3382
2009-12-21,0.6742
2009-12-22,-0.2232
2009-12-23,0.3356
2009-12-24,0.0
2009-12-28,-0.3344
2009-12-29,0.6711
2009-12-30,0.6667
2009-12-31,0.0
2010-01-04,0.4415
2010-01-05,6.5934
2010-01-06,0.7216
2010-01-07,7.5742
2010-01-08,2.3787
2010-01-11,-1.3941
2010-01-12,-0.377
2010-01-13,1.7974999999999999
2010-01-14,1.1152
2010-01-15,-1.011
2010-01-19,-2.2284
2010-01-20,-2.754
2010-01-21,-4.3945
2010-01-22,-2.8601
2010-01-25,-0.7361
2010-01-26,-0.8475
2010-01-27,0.0748
2010-01-28,-0.822
2010-01-29,-5.8126999999999995
2010-02-01,-2.2857
2010-02-02,1.2865
2010-02-03,-1.3857
2010-02-04,-3.63
2010-02-05,-4.0097
2010-02-08,-0.7595
2010-02-09,-1.0204
2010-02-10,-1.0309
2010-02-11,1.8229
2010-02-12,1.4066
2010-02-16,4.6658
2010-02-17,2.4096
2010-02-18,-1.0588
2010-02-19,-1.6646999999999998
2010-02-22,-0.7255
2010-02-23,-2.0705999999999998
2010-02-24,8.9552
2010-02-25,0.9132
2010-02-26,7.5792
2010-03-01,3.7855
2010-03-02,0.8105
2010-03-03,-2.4121
2010-03-04,-0.4119
2010-03-05,2.999
2010-03-08,1.4056
2010-03-09,2.7723
2010-03-10,3.7572
2010-03-11,2.4141
2010-03-12,1.2692999999999999
2010-03-15,-1.4324
2010-03-16,1.7257
2010-03-17,-0.5357
2010-03-18,-0.2693
2010-03-19,-0.45
2010-03-22,-0.7233
2010-03-23,-0.0911
2010-03-24,-1.2762
2010-03-25,3.6010999999999997
2010-03-26,-1.5152
2010-03-29,0.905
2010-03-30,3.4978
2010-03-31,-0.1733
2010-04-01,5.9028
2010-04-05,7.0492
2010-04-06,-0.4594
2010-04-07,1.4615
2010-04-08,-2.047
2010-04-09,0.6966
2010-04-12,-0.9224
2010-04-13,0.3879
2010-04-14,5.3323
2010-04-15,-0.2201
2010-04-16,-3.1618
2010-04-19,-3.265
2010-04-20,2.7473
2010-04-21,0.1528
2010-04-22,2.3646
2010-04-23,2.9806
2010-04-26,1.2301
2010-04-27,-0.8578
2010-04-28,0.2163
2010-04-29,0.7194
2010-04-30,-1.4285999999999999
2010-05-03,4.2754
2010-05-04,-4.8645
2010-05-05,-1.607
2010-05-06,-8.6117
2010-05-07,-3.2494
2010-05-10,9.7397
2010-05-11,-0.9181
2010-05-12,1.9304999999999999
2010-05-13,2.5
2010-05-14,-4.4346
2010-05-17,-2.8616
2010-05-18,-2.4682
2010-05-19,-3.0204
2010-05-20,-7.9966
2010-05-21,0.5489
2010-05-24,-0.182
2010-05-25,-4.3756
2010-05-26,7.6263
2010-05-27,4.5173
2010-05-28,1.6101999999999999
2010-06-01,-4.9208
2010-06-02,5.2632
2010-06-03,2.3333
2010-06-04,-4.8046
2010-06-07,-2.2241
2010-06-08,-3.4121
2010-06-09,2.808
2010-06-10,2.6432
2010-06-11,2.3176
2010-06-14,1.7617
2010-06-15,4.6991
2010-06-16,-2.126
2010-06-17,-2.5744
2010-06-18,-1.8993
2010-06-21,-0.1684
2010-06-22,-4.1315
2010-06-23,1.1434
2010-06-24,-2.9565
2010-06-25,0.6272
2010-06-28,1.3357
2010-06-29,-5.7118
2010-06-30,-3.2619
2010-07-01,0.0
2010-07-02,-0.6744
2010-07-06,-2.1339
2010-07-07,6.5411
2010-07-08,0.6512
2010-07-09,4.2514
2010-07-12,-2.1277
2010-07-13,3.1703
2010-07-14,1.4047
2010-07-15,2.7706
2010-07-16,-6.15
2010-07-19,1.2567
2010-07-20,3.3688000000000002
2010-07-21,1.3721999999999999
2010-07-22,3.5533
2010-07-23,0.8987
2010-07-26,2.915
2010-07-27,1.8883
2010-07-28,-0.2317
2010-07-29,-1.6254
2010-07-30,2.439
2010-08-02,4.6851
2010-08-03,-4.9155999999999995
2010-08-04,-2.1605
2010-08-05,0.6309
2010-08-06,0.0784
2010-08-09,-0.2349
2010-08-10,-2.4333
2010-08-11,-4.2639
2010-08-12,-0.3361
2010-08-13,-1.3491
2010-08-16,2.1368
2010-08-17,0.5021
2010-08-18,0.3331
2010-08-19,-4.3983
2010-08-20,-0.5208
2010-08-23,-4.1012
2010-08-24,-2.5478
2010-08-25,1.2138
2010-08-26,-1.6604999999999999
2010-08-27,4.2214
2010-08-30,-2.6103
2010-08-31,-0.7394
2010-09-01,5.0279
2010-09-02,2.4823
2010-09-03,3.6332
2010-09-07,-4.591
2010-09-08,-0.7874
2010-09-09,-0.7055
2010-09-10,2.1314
2010-09-13,1.3913
2010-09-14,-1.8868
2010-09-15,-0.2622
2010-09-16,0.7888
2010-09-17,2.0
2010-09-20,2.046
2010-09-21,0.2506
2010-09-22,-0.5833
2010-09-23,-1.0897000000000001
2010-09-24,1.8643999999999998
2010-09-27,-0.416
2010-09-28,1.2530999999999999
2010-09-29,-0.2475
2010-09-30,-2.1505
2010-10-01,1.0144
2010-10-04,-1.5899999999999999
2010-10-05,1.7006999999999999
2010-10-06,-0.5017
2010-10-07,-0.084
2010-10-08,2.3548999999999998
2010-10-11,0.8217
2010-10-12,1.2225
2010-10-13,0.5636
2010-10-14,0.0801
2010-10-15,-0.16
2010-10-18,0.3205
2010-10-19,-2.3962
2010-10-20,2.2913
2010-10-21,1.52
2010-10-22,-0.4728
2010-10-25,1.0293
2010-10-26,-2.0376
2010-10-27,2.08
2010-10-28,0.7053
2010-10-29,0.4669
2010-11-01,0.3873
2010-11-02,1.0802
2010-11-03,-1.2977
2010-11-04,1.5468
2010-11-05,7.6923
2010-11-08,-0.9194
2010-11-09,-0.0714
2010-11-10,1.0
2010-11-11,-2.0509
2010-11-12,-3.2491
2010-11-15,1.194
2010-11-16,-2.4336
2010-11-17,2.4187
2010-11-18,0.738
2010-11-19,1.8315000000000001
2010-11-22,-1.7266
2010-11-23,-2.7818
2010-11-24,1.2801
2010-11-26,-0.6691
2010-11-29,-1.1228
2010-11-30,-1.6654
2010-12-01,0.7698
2010-12-02,1.7570999999999999
2010-12-03,2.8529
2010-12-06,1.4599
2010-12-07,-0.5036
2010-12-08,-0.5785
2010-12-09,1.0182
2010-12-10,-0.072
2010-12-13,-0.7925
2010-12-14,-0.581
2010-12-15,-0.073
2010-12-16,1.6082
2010-12-17,-1.9424000000000001
2010-12-20,-0.7337
2010-12-21,1.7738
2010-12-22,0.7988
2010-12-23,-0.1441
2010-12-27,0.5411
2010-12-28,0.3947
2010-12-29,0.7148
2010-12-30,0.4968
2010-12-31,-0.2825
2011-01-03,-0.7082
2011-01-04,-0.0713
2011-01-05,1.9986000000000002
2011-01-06,-0.2099
2011-01-07,-2.0337
2011-01-10,1.3601
2011-01-11,-0.9887
2011-01-12,0.4993
2011-01-13,-0.1419
2011-01-14,0.2132
2011-01-18,0.5674
2011-01-19,1.3399
2011-01-20,-0.9047
2011-01-21,1.264
2011-01-24,3.5368
2011-01-25,-0.2679
2011-01-26,3.6938
2011-01-27,0.9067
2011-01-28,-3.6585
2011-01-31,-0.5996
2011-02-01,2.748
2011-02-02,-0.3914
2011-02-03,1.5062
2011-02-04,-0.129
2011-02-07,1.292
2011-02-08,-2.8699
2011-02-09,-2.8890000000000002
2011-02-10,-1.9607999999999999
2011-02-11,2.1379
2011-02-14,1.4855
2011-02-15,-0.4657
2011-02-16,-0.2005
2011-02-17,-0.3349
2011-02-18,-0.336
2011-02-22,-3.8436
2011-02-23,-1.8233000000000001
2011-02-24,-0.5714
2011-02-25,0.7184
2011-02-28,-3.2096999999999998
2011-03-01,-0.8843
2011-03-02,0.4461
2011-03-03,3.1088
2011-03-04,-2.0818
2011-03-07,-1.4663
2011-03-08,-0.2232
2011-03-09,2.4609
2011-03-10,-3.3479
2011-03-11,0.5271
2011-03-14,-0.5243
2011-03-15,-2.1084
2011-03-16,-2.8462
2011-03-17,-0.0792
2011-03-18,3.9619999999999997
2011-03-21,0.686
2011-03-22,-2.5738
2011-03-23,0.3108
2011-03-24,0.6971
2011-03-25,1.8462
2011-03-28,-1.8127
2011-03-29,-1.5385
2011-03-30,-2.1094
2011-03-31,0.3192
2011-04-01,-0.0796
2011-04-04,-0.6369
2011-04-05,1.4423
2011-04-06,2.2907
