ticker,MTX US Equity
2000-05-23,2.1739
2000-05-24,-0.8777
2000-05-25,-0.6711
2000-05-26,0.5405
2000-05-30,1.0753
2000-05-31,-1.5957
2000-06-01,0.2703
2000-06-02,1.2129
2000-06-05,-1.3316
2000-06-06,-0.6748
2000-06-07,-1.4946
2000-06-08,-4.5517
2000-06-09,1.8786
2000-06-12,-1.4184
2000-06-13,0.1439
2000-06-14,-0.2874
2000-06-15,-2.3055
2000-06-16,-2.0649
2000-06-19,2.1084
2000-06-20,-1.9174
2000-06-21,-0.7519
2000-06-22,-2.1212
2000-06-23,3.2508
2000-06-26,0.1499
2000-06-27,6.5868
2000-06-28,-1.264
2000-06-29,2.9872
2000-06-30,1.6229
2000-07-03,0.4417
2000-07-05,-1.3532
2000-07-06,-0.4115
2000-07-07,-0.2755
2000-07-10,-0.5525
2000-07-11,0.4167
2000-07-12,-1.2448
2000-07-13,0.0
2000-07-14,-1.9607999999999999
2000-07-17,-0.1429
2000-07-18,-1.5737
2000-07-19,0.8721
2000-07-20,0.4323
2000-07-21,-0.1435
2000-07-24,-1.4368
2000-07-25,4.2274
2000-07-26,0.979
2000-07-27,2.7701000000000002
2000-07-28,0.9434
2000-07-31,2.4032
2000-08-01,-1.043
2000-08-02,0.1318
2000-08-03,-0.2632
2000-08-04,-0.9235
2000-08-07,1.3316
2000-08-08,0.9198
2000-08-09,-0.651
2000-08-10,-0.6553
2000-08-11,5.0132
2000-08-14,-0.8794
2000-08-15,-1.6477
2000-08-16,1.0309
2000-08-17,1.7856999999999998
2000-08-18,-2.2556
2000-08-21,2.4359
2000-08-22,2.378
2000-08-23,-2.0782
2000-08-24,2.2472
2000-08-25,0.1221
2000-08-28,-1.2195
2000-08-29,0.6173
2000-08-30,-0.1227
2000-08-31,1.9656
2000-09-01,0.5301
2000-09-05,1.199
2000-09-06,0.9479
2000-09-07,-0.7042
2000-09-08,-1.182
2000-09-11,0.7177
2000-09-12,-1.4252
2000-09-13,-2.7711
2000-09-14,-1.2392
2000-09-15,-4.0151
2000-09-18,-2.2222
2000-09-19,-0.9358
2000-09-20,-1.2146
2000-09-21,-3.2787
2000-09-22,-0.7062
2000-09-25,-0.7112
2000-09-26,-0.7163
2000-09-27,0.8658
2000-09-28,3.7196
2000-09-29,1.5171999999999999
2000-10-02,-2.3098
2000-10-03,2.0862
2000-10-04,-17.8474
2000-10-05,-1.8242
2000-10-06,0.3378
2000-10-09,-1.1785
2000-10-10,-1.8739
2000-10-11,-4.5139
2000-10-12,-1.6364
2000-10-13,3.3272
2000-10-16,-2.8623
2000-10-17,-3.1308
2000-10-18,-4.1825
2000-10-19,0.9921
2000-10-20,-3.7328
2000-10-23,1.0204
2000-10-24,-1.0101
2000-10-25,-1.8367
2000-10-26,0.6237
2000-10-27,-2.0661
2000-10-30,7.173
2000-10-31,-1.3780000000000001
2000-11-01,0.0798
2000-11-02,0.7984
2000-11-03,0.396
2000-11-06,2.7613
2000-11-07,5.3743
2000-11-08,0.1821
2000-11-09,-1.6364
2000-11-10,-0.5545
2000-11-13,1.487
2000-11-14,-1.4652
2000-11-15,1.1152
2000-11-16,-0.7353
2000-11-17,0.1852
2000-11-20,-1.2939
2000-11-21,0.3745
2000-11-22,0.1866
2000-11-24,3.7244
2000-11-27,-1.6158000000000001
2000-11-28,-0.5474
2000-11-29,1.6514
2000-11-30,-2.5271
2000-12-01,-1.1111
2000-12-04,-0.1873
2000-12-05,3.0019
2000-12-06,-6.1931
2000-12-07,-3.6893000000000002
2000-12-08,1.6129
2000-12-11,-1.3889
2000-12-12,-2.6157
2000-12-13,-0.4132
2000-12-14,0.0
2000-12-15,-0.8299
2000-12-18,-0.4184
2000-12-19,0.0
2000-12-20,-1.2605
2000-12-21,4.2553
2000-12-22,2.2449
2000-12-26,4.99
2000-12-27,1.3308
2000-12-28,1.6886
2000-12-29,0.9225
2001-01-02,-3.2907
2001-01-03,1.5123
2001-01-04,3.5382
2001-01-05,-3.777
2001-01-08,0.1869
2001-01-09,0.3731
2001-01-10,2.974
2001-01-11,-2.7076000000000002
2001-01-12,-1.4842
2001-01-16,2.0716
2001-01-17,1.845
2001-01-18,-0.3623
2001-01-19,0.1818
2001-01-22,-0.9074
2001-01-23,1.8315000000000001
2001-01-24,-0.1799
2001-01-25,1.6216
2001-01-26,0.5319
2001-01-29,-0.5291
2001-01-30,0.0
2001-01-31,-0.4823
2001-02-01,0.4276
2001-02-02,-0.4825
2001-02-05,0.7986
2001-02-06,-0.4244
2001-02-07,0.7104
2001-02-08,-0.4233
2001-02-09,-0.4817
2001-02-12,1.9647000000000001
2001-02-13,4.3563
2001-02-14,-1.552
2001-02-15,1.6581000000000001
2001-02-16,-2.4064
2001-02-20,1.0959
2001-02-21,-0.9485
2001-02-22,-0.4104
2001-02-23,-2.5
2001-02-26,4.6774000000000004
2001-02-27,0.0
2001-02-28,1.7766
2001-03-01,-2.6977
2001-03-02,0.6116
2001-03-05,1.6491
2001-03-06,0.0
2001-03-07,-0.8245
2001-03-08,0.295
2001-03-09,-1.2032
2001-03-12,-2.5981
2001-03-13,-1.0281
2001-03-14,0.2246
2001-03-15,-2.2409
2001-03-16,-1.5758999999999999
2001-03-19,1.4847000000000001
2001-03-20,1.4056
2001-03-21,-4.215
2001-03-22,-1.3585
2001-03-23,1.6467
2001-03-26,2.2386
2001-03-27,3.1691
2001-03-28,-1.3683
2001-03-29,-1.1042
2001-03-30,0.0573
2001-04-02,-1.2876
2001-04-03,0.0
2001-04-04,-0.5797
2001-04-05,3.0612
2001-04-06,-1.7822
2001-04-09,0.1152
2001-04-10,2.2727
2001-04-11,-1.2096
2001-04-12,1.139
2001-04-16,-1.9989
2001-04-17,1.3502
2001-04-18,0.6803
2001-04-19,-0.4505
2001-04-20,1.81
2001-04-23,1.5
2001-04-24,-0.2463
2001-04-25,2.1948
2001-04-26,1.8792
2001-04-27,0.0
2001-04-30,1.054
2001-05-01,1.7992
2001-05-02,-1.46
2001-05-03,-1.2477
2001-05-04,0.4212
2001-05-07,4.9017
2001-05-08,2.7736
2001-05-09,2.0423
2001-05-10,-3.2641999999999998
2001-05-11,0.0
2001-05-14,-0.7389
2001-05-15,0.2481
2001-05-16,5.198
2001-05-17,-0.5412
2001-05-18,-1.1118999999999999
2001-05-21,1.6745999999999999
2001-05-22,-0.5176
2001-05-23,-0.5085
2001-05-24,-3.0923
2001-05-25,0.1473
2001-05-29,-0.2941
2001-05-30,-0.6391
2001-05-31,-0.0495
2001-06-01,0.198
2001-06-04,0.0494
2001-06-05,0.0
2001-06-06,-0.0988
2001-06-07,1.0628
2001-06-08,-0.9538
2001-06-11,2.2222
2001-06-12,2.4638
2001-06-13,-0.9665
2001-06-14,-2.0947
2001-06-15,0.8023
2001-06-18,-0.4583
2001-06-19,0.0727
2001-06-20,1.6223
2001-06-21,-0.3812
2001-06-22,-1.8176999999999999
2001-06-25,-0.9501
2001-06-26,-0.6149
2001-06-27,2.8458
2001-06-28,1.9489999999999998
2001-06-29,1.2981
2001-07-02,-0.8621
2001-07-03,-0.4465
2001-07-05,0.6374
2001-07-06,-1.2667
2001-07-09,0.4277
2001-07-10,-0.1419
2001-07-11,1.5162
2001-07-12,0.7935
2001-07-13,0.1621
2001-07-16,-0.5548
2001-07-17,-0.4184
2001-07-18,-2.3810000000000002
2001-07-19,2.7020999999999997
2001-07-20,-0.7451
2001-07-23,-2.7915
2001-07-24,-1.6168
2001-07-25,1.0547
2001-07-26,-0.3398
2001-07-27,0.8037
2001-07-30,0.145
2001-07-31,2.4608
2001-08-01,0.8006
2001-08-02,0.0
2001-08-03,0.327
2001-08-06,1.56
2001-08-07,-1.4443
2001-08-08,1.5585
2001-08-09,-1.2826
2001-08-10,2.8074
2001-08-13,-1.6023
2001-08-14,0.4587
2001-08-15,-1.484
2001-08-16,0.3244
2001-08-17,1.1781
2001-08-20,0.3425
2001-08-21,0.2503
2001-08-22,-0.1362
2001-08-23,-0.0455
2001-08-24,1.0914
2001-08-27,-2.1143
2001-08-28,1.1029
2001-08-29,-0.5682
2001-08-30,-0.4571
2001-08-31,0.3444
2001-09-04,-0.3776
2001-09-05,1.333
2001-09-06,-0.068
2001-09-07,-2.7462999999999997
2001-09-10,-1.4469
2001-09-17,-5.991
2001-09-18,-2.4181
2001-09-19,-4.285
2001-09-20,-4.8004
2001-09-21,-4.3626
2001-09-24,8.5012
2001-09-25,-0.0546
2001-09-26,-0.6556
2001-09-27,3.5194
2001-09-28,0.239
2001-10-01,-0.9539
2001-10-02,-0.2943
2001-10-03,0.0805
2001-10-04,-2.1448
2001-10-05,3.0685000000000002
2001-10-08,-1.9405000000000001
2001-10-09,0.7861
2001-10-10,2.851
2001-10-11,2.6935000000000002
2001-10-12,-0.3565
2001-10-15,-0.69
2001-10-16,-2.7277
2001-10-17,0.6614
2001-10-18,-0.1314
2001-10-19,5.2632
2001-10-22,2.375
2001-10-23,-0.464
2001-10-24,0.736
2001-10-25,0.755
2001-10-26,0.3384
2001-10-29,0.8191
2001-10-30,-2.2939
2001-10-31,0.0245
2001-11-01,0.6968
2001-11-02,3.5714
2001-11-05,0.6803
2001-11-06,1.3514
2001-11-07,-0.7816
2001-11-08,0.5097
2001-11-09,-0.1153
2001-11-12,0.7154
2001-11-13,3.3914
2001-11-14,-1.4184
2001-11-15,1.1691
2001-11-16,-0.6667
2001-11-19,1.6555
2001-11-20,-0.088
2001-11-21,-1.7621
2001-11-23,1.7265000000000001
2001-11-26,-1.102
2001-11-27,-0.2897
2001-11-28,-1.1623
2001-11-29,1.5377999999999998
2001-11-30,-0.4454
2001-12-03,0.8949
2001-12-04,1.7517
2001-12-05,3.857
2001-12-06,-2.1821
2001-12-07,-1.3514
2001-12-10,-0.5653
2001-12-11,1.6838
2001-12-12,-0.5591
2001-12-13,-0.519
2001-12-14,-0.2826
2001-12-17,1.9621
2001-12-18,1.5181
2001-12-19,-2.0219
2001-12-20,-2.2356
2001-12-21,0.5497
2001-12-24,2.6022
2001-12-26,0.3836
2001-12-27,-0.6369
2001-12-28,0.3846
2001-12-31,-0.7237
2002-01-02,-1.0077
2002-01-03,1.7976999999999999
2002-01-04,0.7447
2002-01-07,-1.2248999999999999
2002-01-08,0.8766
2002-01-09,1.2081
2002-01-10,-0.5236
2002-01-11,-1.0526
2002-01-14,-2.6596
2002-01-15,0.0
2002-01-16,-3.694
2002-01-17,1.9973
2002-01-18,0.267
2002-01-22,0.2885
2002-01-23,2.235
2002-01-24,1.645
2002-01-25,0.9583
2002-01-28,-2.6788
2002-01-29,-0.8669
2002-01-30,1.115
2002-01-31,1.6432
2002-02-01,1.8294000000000001
2002-02-04,-0.8565
2002-02-05,1.201
2002-02-06,0.9369
2002-02-07,-0.5776
2002-02-08,3.5061999999999998
2002-02-11,-1.0824
2002-02-12,-0.4053
2002-02-13,0.7121
2002-02-14,-0.2222
2002-02-15,0.2227
2002-02-19,-1.5556
2002-02-20,1.7852999999999999
2002-02-21,-2.1371
2002-02-22,2.1838
2002-02-25,-0.4032
2002-02-26,1.1943
2002-02-27,0.4201
2002-02-28,1.4741
2002-03-01,-0.3141
2002-03-04,2.2154
2002-03-05,-1.6383999999999999
2002-03-06,1.6657
2002-03-07,1.2336
2002-03-08,1.2186
2002-03-11,0.2822
2002-03-12,0.0375
2002-03-13,1.0876
2002-03-14,-1.484
2002-03-15,-0.113
2002-03-18,-0.0943
2002-03-19,-0.2642
2002-03-20,-0.1135
2002-03-21,0.5114
2002-03-22,-0.5276
2002-03-25,-1.1176
2002-03-26,1.4559
2002-03-27,-0.0566
2002-03-28,-0.8691
2002-04-01,-1.2769
2002-04-02,0.2896
2002-04-03,-2.0597
2002-04-04,-1.4544000000000001
2002-04-05,2.0144
2002-04-08,0.4106
2002-04-09,-0.1752
2002-04-10,1.9114
2002-04-11,-0.8612
2002-04-12,1.7953999999999999
2002-04-15,-0.531
2002-04-16,1.7159
2002-04-17,0.0375
2002-04-18,-1.3491
2002-04-19,-0.9687
2002-04-22,-1.6878
2002-04-23,-0.3707
2002-04-24,-0.9203
2002-04-25,-0.1976
2002-04-26,-1.0099
2002-04-29,-0.18
2002-04-30,0.2004
2002-05-01,-0.12
2002-05-02,3.9848
2002-05-03,2.099
2002-05-06,-0.6978
2002-05-07,0.9307
2002-05-08,0.0753
2002-05-09,0.8086
2002-05-10,-2.2943
2002-05-13,0.5346
2002-05-14,1.842
2002-05-15,-0.1678
2002-05-16,0.5603
2002-05-17,-0.5201
2002-05-20,-1.1389
2002-05-21,-0.3588
2002-05-22,0.5212
2002-05-23,1.3394
2002-05-24,-1.8429
2002-05-28,-0.6258
2002-05-29,-0.7824
2002-05-30,0.7886
2002-05-31,0.2863
2002-06-03,-2.4358
2002-06-04,-1.5019
2002-06-05,1.3267
2002-06-06,-2.5991999999999997
2002-06-07,0.321
2002-06-10,0.22
2002-06-11,-1.0178
2002-06-12,-0.0202
2002-06-13,-0.8873
2002-06-14,0.9563
2002-06-17,1.9146
2002-06-18,-0.1977
2002-06-19,-0.9907
2002-06-20,0.04
2002-06-21,0.16
2002-06-24,-0.4594
2002-06-25,-0.943
2002-06-26,-0.5064
2002-06-27,2.1987
2002-06-28,-1.7530000000000001
2002-07-01,-0.6691
2002-07-02,-3.5722
2002-07-03,-2.6249000000000002
2002-07-05,4.2826
2002-07-08,0.7713
2002-07-09,-2.8341
2002-07-10,-0.9155
2002-07-11,-1.9553
2002-07-12,0.5479
2002-07-15,-3.2476
2002-07-16,-2.2528
2002-07-17,0.3687
2002-07-18,-1.8599
2002-07-19,-22.3912
2002-07-22,7.6876999999999995
2002-07-23,-2.0437
2002-07-24,5.8873999999999995
2002-07-25,0.0
2002-07-26,-1.9703
2002-07-29,6.0848
2002-07-30,-2.8289999999999997
2002-07-31,-0.2404
2002-08-01,0.0
2002-08-02,-3.7483
2002-08-05,-2.0862
2002-08-06,1.4205
2002-08-07,3.7815
2002-08-08,1.3765
2002-08-09,2.8754
2002-08-12,-1.6303999999999998
2002-08-13,-0.342
2002-08-14,0.6864
2002-08-15,-0.3408
2002-08-16,1.3944
2002-08-19,0.9081
2002-08-20,-1.7999
2002-08-21,0.288
2002-08-22,1.7755
2002-08-23,-2.2319
2002-08-26,1.2858
2002-08-27,-0.4404
2002-08-28,-0.7286
2002-08-29,1.4155
2002-08-30,2.7397
2002-09-03,-1.9874
2002-09-04,0.5775
2002-09-05,-1.762
2002-09-06,2.6513999999999998
2002-09-09,1.2915
2002-09-10,0.75
2002-09-11,0.6948
2002-09-12,-0.69
2002-09-13,1.6129
2002-09-16,-1.9048
2002-09-17,-0.1743
2002-09-18,0.1746
2002-09-19,-1.3692
2002-09-20,1.6406
2002-09-23,-3.9234999999999998
2002-09-24,-2.0419
2002-09-25,3.4565
2002-09-26,-0.0765
2002-09-27,-3.4455999999999998
2002-09-30,-2.009
2002-10-01,6.1505
2002-10-02,-4.9809
2002-10-03,1.6582
2002-10-04,-0.8682
2002-10-07,-2.7335000000000003
2002-10-08,2.9195
2002-10-09,-3.5525
2002-10-10,4.1506
2002-10-11,3.1935000000000002
2002-10-14,-1.8925999999999998
2002-10-15,7.6642
2002-10-16,-2.7845
2002-10-17,3.5366999999999997
2002-10-18,-0.4571
2002-10-21,2.8275
2002-10-22,-1.0576
2002-10-23,1.1639
2002-10-24,-2.7471
2002-10-25,4.6837
2002-10-28,-3.1135
2002-10-29,0.0238
2002-10-30,3.3793
2002-10-31,1.082
2002-11-01,2.4026
2002-11-04,0.8456
2002-11-05,0.6399
2002-11-06,1.0086
2002-11-07,-1.5194
2002-11-08,-3.2621
2002-11-11,-2.1417
2002-11-12,0.3958
2002-11-13,0.5566
2002-11-14,0.7841
2002-11-15,0.2746
2002-11-18,-1.3235999999999999
2002-11-19,-1.1562999999999999
2002-11-20,0.0234
2002-11-21,1.7778
2002-11-22,-0.8734
2002-11-25,0.9042
2002-11-26,-2.1599
2002-11-27,1.2917
2002-11-29,0.0464
2002-12-02,-0.5562
2002-12-03,-0.8157
2002-12-04,0.6344
2002-12-05,-0.7705
2002-12-06,2.5882
2002-12-09,-2.3165
2002-12-10,0.8218
2002-12-11,-0.4192
2002-12-12,0.0
2002-12-13,-0.1169
2002-12-16,2.4584
2002-12-17,-0.8227
2002-12-18,-0.7834
2002-12-19,-0.0697
2002-12-20,0.6275
2002-12-23,0.4619
2002-12-24,-0.5287
2002-12-26,0.8089
2002-12-27,-1.0087
2002-12-30,0.139
2002-12-31,-0.2081
2003-01-02,2.5492
2003-01-03,-2.4859
2003-01-06,1.4137
2003-01-07,-0.1143
2003-01-08,-2.6767
2003-01-09,0.4466
2003-01-10,-0.0234
2003-01-13,-0.0468
2003-01-14,0.0703
2003-01-15,-8.7292
2003-01-16,1.1282
2003-01-17,-1.3692
2003-01-21,2.0823
2003-01-22,-0.7303
2003-01-23,-0.2283
2003-01-24,-3.1274
2003-01-27,-3.9633000000000003
2003-01-28,3.7169
2003-01-29,1.8182
2003-01-30,-1.8892
2003-01-31,4.5898
2003-02-03,-2.8247
2003-02-04,0.7008
2003-02-05,0.4897
2003-02-06,-2.8982
2003-02-07,-0.449
2003-02-10,2.9981
2003-02-11,-1.8032
2003-02-12,-0.2886
2003-02-13,0.684
2003-02-14,0.4703
2003-02-18,1.1703999999999999
2003-02-19,-0.8226
2003-02-20,-0.0518
2003-02-21,0.7521
2003-02-24,-0.9009
2003-02-25,0.8312
2003-02-26,-0.2576
2003-02-27,-0.9814
2003-02-28,-0.7042
2003-03-03,-0.0525
2003-03-04,-1.2484
2003-03-05,0.9321
2003-03-06,-1.9525000000000001
2003-03-07,0.296
2003-03-10,-0.5635
2003-03-11,-1.0523
2003-03-12,-2.5089
2003-03-13,1.7622
2003-03-14,-2.5563000000000002
2003-03-17,4.1749
2003-03-18,2.1663
2003-03-19,0.318
2003-03-20,-0.2906
2003-03-21,1.5368
2003-03-24,-1.0438
2003-03-25,1.8723999999999998
2003-03-26,-1.1908
2003-03-27,-0.1572
2003-03-28,-0.8397
2003-03-31,0.8468
2003-04-01,-0.7872
2003-04-02,2.2481
2003-04-03,0.2587
2003-04-04,-0.9288
2003-04-07,2.2917
2003-04-08,-2.2403
2003-04-09,-2.1615
2003-04-10,0.4791
2003-04-11,-0.4768
2003-04-14,0.7453
2003-04-15,0.3435
2003-04-16,-0.6582
2003-04-17,1.5901999999999998
2003-04-21,0.7044
2003-04-22,0.6477
2003-04-23,0.5148
2003-04-24,-0.1793
2003-04-25,2.4885
2003-04-28,4.5056
2003-04-29,5.3892
2003-04-30,0.5682
2003-05-01,1.0621
2003-05-02,1.051
2003-05-05,0.3541
2003-05-06,0.7718
2003-05-07,-0.7659
2003-05-08,0.1323
2003-05-09,1.1892
2003-05-12,0.7617
2003-05-13,-0.1728
2003-05-14,0.2813
2003-05-15,-1.3592
2003-05-16,-1.3342
2003-05-19,0.3104
2003-05-20,0.442
2003-05-21,-0.385
2003-05-22,0.663
2003-05-23,0.5269
2003-05-27,2.3368
2003-05-28,0.3201
2003-05-29,4.0842
2003-05-30,2.5955
2003-06-02,-0.3586
2003-06-03,-0.8397
2003-06-04,0.8065
2003-06-05,-2.3
2003-06-06,-2.8454
2003-06-09,-0.3161
2003-06-10,2.5787
2003-06-11,0.6594
2003-06-12,0.8393
2003-06-13,-1.5225
2003-06-16,2.7622999999999998
2003-06-17,0.321
2003-06-18,-0.4999
2003-06-19,-1.4469
2003-06-20,0.2243
2003-06-23,-3.6216
2003-06-24,0.4011
2003-06-25,-0.3364
2003-06-26,2.0042
2003-06-27,-0.4343
2003-06-30,1.0802
2003-07-01,1.8907
2003-07-02,0.6051
2003-07-03,0.3609
2003-07-07,2.0176
2003-07-08,0.6462
2003-07-09,-0.9728
2003-07-10,-1.5716999999999999
2003-07-11,-0.2994
2003-07-14,-0.1001
2003-07-15,0.1002
2003-07-16,0.6006
2003-07-17,-0.6169
2003-07-18,2.6031
2003-07-21,-1.3466
2003-07-22,2.1761
2003-07-23,-1.0068
2003-07-24,-0.2934
2003-07-25,-1.3338999999999999
2003-07-28,0.0
2003-07-29,-0.6163
2003-07-30,-0.4201
2003-07-31,0.3415
2003-08-01,-1.9019
2003-08-04,0.2857
2003-08-05,-1.7094
2003-08-06,-1.5941999999999998
2003-08-07,-0.0631
2003-08-08,-0.8632
2003-08-11,1.9537
2003-08-12,0.4999
2003-08-13,0.1451
2003-08-14,1.2624
2003-08-15,0.5518
2003-08-18,0.9146
2003-08-19,0.9063
2003-08-20,0.0798
2003-08-21,-0.0399
2003-08-22,-0.4789
2003-08-25,0.5613
2003-08-26,0.5183
2003-08-27,-0.3372
2003-08-28,-0.0398
2003-08-29,0.6371
2003-09-02,2.4332
2003-09-03,-1.0525
2003-09-04,-0.8397
2003-09-05,-1.0831
2003-09-08,1.6126
2003-09-09,-0.2743
2003-09-10,-1.2770000000000001
2003-09-11,0.199
2003-09-12,0.8342
2003-09-15,-0.7091
2003-09-16,3.2136
2003-09-17,-0.5382
2003-09-18,1.314
2003-09-19,1.3733
2003-09-22,-2.0696
2003-09-23,0.3842
2003-09-24,-0.823
2003-09-25,-0.6175
2003-09-26,-0.1165
2003-09-29,1.3801999999999999
2003-09-30,-2.3969
2003-10-01,1.1788
2003-10-02,0.1942
2003-10-03,1.2016
2003-10-06,0.2298
2003-10-07,0.9171
2003-10-08,0.1325
2003-10-09,-0.0756
2003-10-10,-0.7758
2003-10-13,2.6696999999999997
2003-10-14,-0.5015
2003-10-15,0.6347
2003-10-16,-0.4266
2003-10-17,0.2235
2003-10-20,-0.7993
2003-10-21,-0.0187
2003-10-22,-2.099
2003-10-23,-1.4931
2003-10-24,1.438
2003-10-27,3.2567
2003-10-28,0.167
2003-10-29,1.3521
2003-10-30,1.6265
2003-10-31,-1.4566
2003-11-03,0.5018
2003-11-04,-1.9074
2003-11-05,0.1852
2003-11-06,-0.1848
2003-11-07,-0.2593
2003-11-10,-1.3925
2003-11-11,-0.6778
2003-11-12,0.4739
2003-11-13,-0.0189
2003-11-14,-0.5473
2003-11-17,-0.2657
2003-11-18,-1.2938
2003-11-19,0.5783
2003-11-20,-0.7474
2003-11-21,0.4055
2003-11-24,1.4615
2003-11-25,0.2654
2003-11-26,1.5878999999999999
2003-11-28,-0.5396
2003-12-01,2.8999
2003-12-02,-0.4909
2003-12-03,-0.1279
2003-12-04,-0.8416
2003-12-05,-0.6089
2003-12-08,2.0234
2003-12-09,1.2555
2003-12-10,0.6469
2003-12-11,4.3564
2003-12-12,1.42
2003-12-15,0.5229
2003-12-16,-0.8223
2003-12-17,-0.7107
2003-12-18,-0.7328
2003-12-19,0.0858
2003-12-22,2.247
2003-12-23,-0.9394
2003-12-24,-0.271
2003-12-26,0.2038
2003-12-29,2.3555
2003-12-30,0.5795
2003-12-31,-2.4691
2004-01-02,0.2025
2004-01-05,1.3980000000000001
2004-01-06,-2.6246
2004-01-07,-0.6141
2004-01-08,-0.7896
2004-01-09,-1.2111
2004-01-12,0.9982
2004-01-13,-0.4682
2004-01-14,2.1777
2004-01-15,-1.4322
2004-01-16,-0.3633
2004-01-20,-1.0417
2004-01-21,0.4035
2004-01-22,-2.8132
2004-01-23,-0.2517
2004-01-26,-0.2884
2004-01-27,-0.8677
2004-01-28,-1.3311
2004-01-29,-1.2937
2004-01-30,-0.8987
2004-02-02,0.17
2004-02-03,-1.7163
2004-02-04,-1.0555
2004-02-05,2.8898
2004-02-06,1.9981
2004-02-09,-0.8316
2004-02-10,1.6213
2004-02-11,-1.8338999999999999
2004-02-12,-0.7846
2004-02-13,-2.3724
2004-02-17,1.7358
2004-02-18,1.8578000000000001
2004-02-19,1.6192
2004-02-20,-0.4945
2004-02-23,-1.1964
2004-02-24,0.9314
2004-02-25,-0.8306
2004-02-26,0.7817
2004-02-27,0.5171
2004-03-01,2.4802
2004-03-02,0.8605
2004-03-03,-0.2135
2004-03-04,1.6759
2004-03-05,-0.1052
2004-03-08,0.1404
2004-03-09,-0.4733
2004-03-10,-0.8806
2004-03-11,-0.4975
2004-03-12,-0.3393
2004-03-15,-2.0964
2004-03-16,-0.6772
2004-03-17,1.8242
2004-03-18,-0.7419
2004-03-19,-0.2552
2004-03-22,-0.658
2004-03-23,0.736
2004-03-24,-1.5708
2004-03-25,3.8411999999999997
2004-03-26,0.3931
2004-03-29,0.9612
2004-03-30,-0.1234
2004-03-31,0.7944
2004-04-01,1.6637
2004-04-02,1.6364999999999998
2004-04-05,0.5593
2004-04-06,0.3202
2004-04-07,0.7056
2004-04-08,-1.2012
2004-04-12,0.895
2004-04-13,-1.5899999999999999
2004-04-14,-0.7483
2004-04-15,0.891
2004-04-16,0.9341
2004-04-19,0.3365
2004-04-20,-2.3981
2004-04-21,0.4639
2004-04-22,1.7616
2004-04-23,-0.9244
2004-04-26,2.4596999999999998
2004-04-27,0.9934
2004-04-28,-0.7869
2004-04-29,-0.5948
2004-04-30,-2.51
2004-05-03,0.2558
2004-05-04,0.9354
2004-05-05,-0.9941
2004-05-06,-2.2634
2004-05-07,-3.3084
2004-05-10,-0.4322
2004-05-11,1.0852
2004-05-12,-1.6461000000000001
2004-05-13,0.2365
2004-05-14,0.3085
2004-05-17,-1.2303
2004-05-18,0.5679
