ticker,MOST US Equity
2005-09-13,-1.0101
2005-09-14,-0.5102
2005-09-15,0.0
2005-09-16,-1.5385
2005-09-19,-3.125
2005-09-20,4.3011
2005-09-21,3.1959
2005-09-22,0.8991
2005-09-23,3.4653
2005-09-26,5.2632
2005-09-27,3.1818
2005-09-28,0.6167
2005-09-29,-1.4886
2005-09-30,0.0
2005-10-03,-31.1111
2005-10-04,-9.6774
2005-10-05,25.0
2005-10-06,3.4286
2005-10-07,1.6575
2005-10-10,0.0
2005-10-11,-2.1739
2005-10-12,1.1111
2005-10-13,-1.0989
2005-10-14,-0.5556
2005-10-17,-3.9106
2005-10-18,2.907
2005-10-19,-2.2599
2005-10-20,2.8902
2005-10-21,-2.2472
2005-10-24,-0.1149
2005-10-25,0.5754
2005-10-26,-3.3181
2005-10-27,-5.3254
2005-10-28,2.5
2005-10-31,4.878
2005-11-01,-4.6512
2005-11-02,-2.439
2005-11-03,1.25
2005-11-04,-0.7407
2005-11-07,-4.1045
2005-11-08,-0.7782
2005-11-09,2.6144
2005-11-10,0.6369
2005-11-11,0.0
2005-11-14,-1.2658
2005-11-15,3.2051
2005-11-16,-0.7453
2005-11-17,0.7509
2005-11-21,-6.8323
2005-11-22,3.3333
2005-11-23,2.5806
2005-11-25,0.0
2005-11-28,0.0
2005-11-29,-7.5472
2005-11-30,-1.3605
2005-12-01,1.3793
2005-12-02,7.483
2005-12-05,-5.443
2005-12-06,-0.2677
2005-12-07,-6.0403
2005-12-08,7.8571
2005-12-09,1.9868000000000001
2005-12-12,-1.2987
2005-12-15,10.526299999999999
2005-12-16,-6.5476
2005-12-19,-1.2739
2005-12-20,-2.5806
2005-12-22,-3.9735
2005-12-23,3.4483
2005-12-27,0.6667
2005-12-28,21.1921
2005-12-29,1.6393
2005-12-30,-3.2258
2006-01-03,-1.5556
2006-01-04,1.5800999999999998
2006-01-05,-1.1111
2006-01-06,1.1236
2006-01-09,0.5556
2006-01-10,-1.6575
2006-01-11,-5.0562
2006-01-12,8.8757
2006-01-13,8.6957
2006-02-06,-10.0
2006-02-07,-63.8889
2006-02-08,130.7692
2006-02-10,-3.3333
2006-02-13,-34.4828
2006-02-14,-5.2632
2006-02-15,0.0
2006-02-16,11.1111
2006-02-17,0.0
2006-02-22,0.0
2006-02-23,-20.0
2006-02-24,0.0
2006-02-27,-18.75
2006-02-28,23.0769
2006-03-01,1.25
2006-03-03,-1.2346
2006-03-06,-25.0
2006-03-08,0.0
2006-03-16,0.0
2006-03-20,0.0
2006-03-21,-33.3333
2006-03-22,0.0
2006-03-29,50.0
2006-03-30,0.0
2006-03-31,21.6667
2006-04-03,9.589
2006-04-04,0.0
2006-04-10,-37.5
2006-04-13,-20.0
2006-04-19,12.5
2006-04-20,-11.1111
2006-04-21,25.0
2006-04-25,-20.0
2006-04-27,25.0
2006-04-28,20.0
2006-05-02,-16.6667
2006-05-03,-20.0
2006-05-17,0.0
2006-05-24,0.0
2006-06-05,0.0
2006-06-06,37.5
2006-06-07,-36.3636
2006-06-12,0.0
2006-06-29,14.2857
2006-07-03,25.0
2006-07-05,-24.0
2006-07-10,-21.0526
2006-07-17,-16.6667
2006-07-19,120.0
2006-07-20,-27.2727
2006-08-01,-15.0
2006-08-02,-11.7647
2006-08-03,-10.0
2006-08-04,0.0
2006-08-08,29.6296
2006-08-10,14.2857
2006-08-15,-25.0
2006-08-16,-16.6667
2006-08-17,-20.0
2006-08-18,50.0
2006-08-21,-3.3333
2006-08-22,-13.7931
2006-08-23,20.0
2006-08-25,-30.0
2006-08-28,4.7619
2006-08-29,31.8182
2006-08-30,-13.7931
2006-09-01,60.0
2006-09-05,0.0
2006-09-06,0.0
2006-09-08,0.0
2006-09-11,-12.5
2006-09-12,14.857099999999999
2006-09-13,11.9403
2006-09-18,6.6667
2006-09-19,0.0
2006-09-20,0.0
2006-09-21,0.0
2006-09-22,0.0
2006-09-25,14.5833
2006-09-26,0.0
2006-09-27,1.8182
2006-09-28,-8.9286
2006-09-29,0.0
2006-10-02,-3.9215999999999998
2006-10-03,0.0
2006-10-06,12.2449
2006-10-09,0.0
2006-10-10,-14.5455
2006-10-11,-12.766
2006-10-12,7.3171
2006-10-13,2.2727
2006-10-16,0.0
2006-10-18,0.0
2006-10-19,-2.2222
2006-10-20,-4.5455
2006-10-23,0.0
2006-10-24,4.7619
2006-10-26,-4.5455
2006-10-27,2.3810000000000002
2006-10-30,-6.9767
2006-10-31,0.0
2006-11-02,-20.0
2006-11-03,12.5
2006-11-06,-13.8889
2006-11-07,-12.9032
2006-11-08,-3.7037
2006-11-09,7.6923
2006-11-10,6.4286
2006-11-13,-2.6846
2006-11-14,2.7586
2006-11-15,-9.396
2006-11-16,0.0
2006-11-17,3.7037
2006-11-20,-7.1429
2006-11-21,-3.8462
2006-11-22,0.0
2006-11-27,-16.0
2006-11-28,4.7619
2006-11-29,9.0909
2006-11-30,4.1667
2006-12-01,-4.0
2006-12-04,-8.3333
2006-12-05,9.0909
2006-12-06,11.6667
2006-12-07,34.3284
2006-12-08,10.5556
2006-12-11,-9.5477
2006-12-12,2.7778
2006-12-13,-2.7027
2006-12-14,2.7778
2006-12-15,5.4054
2006-12-18,-7.6923
2006-12-19,13.8889
2006-12-20,-2.439
2006-12-21,0.0
2006-12-22,-2.5
2006-12-26,-10.2564
2006-12-27,20.0
2006-12-28,-7.1429
2006-12-29,23.0769
2007-01-03,-4.1667
2007-01-05,-13.0435
2007-01-08,15.0
2007-01-09,6.5217
2007-01-10,0.0
2007-01-11,10.2041
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,8.8889
2007-01-18,-1.3605
2007-01-19,2.7586
2007-01-22,-1.0067
2007-01-23,-3.3898
2007-01-24,3.5088
2007-01-25,1.6949
2007-01-26,-1.6667
2007-01-29,-1.6949
2007-01-30,-0.6897
2007-01-31,2.4306
2007-02-02,-3.3898
2007-02-05,-1.7544
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,1.7856999999999998
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,-1.7544
2007-02-14,1.7856999999999998
2007-02-15,-1.7544
2007-02-16,0.0
2007-02-20,1.7856999999999998
2007-02-21,1.7544
2007-02-22,1.7241
2007-02-23,0.0
2007-02-26,-1.6949
2007-02-27,0.0
2007-03-05,0.0
2007-03-06,-6.8966
2007-03-07,3.7037
2007-03-08,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-15,0.0
2007-03-19,0.0
2007-03-21,-3.5714
2007-03-22,1.8519
2007-03-23,1.8182
2007-03-26,0.0
2007-03-27,0.0
2007-03-28,-3.5714
2007-03-29,1.8519
2007-03-30,1.8182
2007-04-02,0.0
2007-04-04,0.0
2007-04-05,-1.7856999999999998
2007-04-09,7.2727
2007-04-10,0.0
2007-04-11,-5.0847
2007-04-13,3.5714
2007-04-16,-6.8966
2007-04-17,7.4074
2007-04-19,-6.8966
2007-04-23,1.8519
2007-04-24,-1.8182
2007-04-25,0.0
2007-04-26,0.0
2007-04-27,0.0
2007-04-30,-1.8519
2007-05-01,0.0
2007-05-02,1.8868
2007-05-03,0.0
2007-05-04,3.7037
2007-05-07,3.5714
2007-05-08,-1.7241
2007-05-09,-1.7544
2007-05-10,1.7856999999999998
2007-05-14,0.0
2007-05-15,-7.0175
2007-05-16,-0.7547
2007-05-17,-4.943
2007-05-18,0.0
2007-05-21,6.0
2007-05-22,1.8868
2007-05-24,-3.7037
2007-05-25,-3.8462
2007-05-29,5.2
2007-05-30,-3.0418
2007-05-31,1.9607999999999999
2007-06-01,-1.9231
2007-06-04,-1.9607999999999999
2007-06-05,1.2
2007-06-06,-3.1621
2007-06-07,-10.2041
2007-06-08,2.2727
2007-06-11,-2.2222
2007-06-12,4.5455
2007-06-13,-2.1739
2007-06-14,-2.2222
2007-06-15,0.0
2007-06-18,-4.5455
2007-06-19,7.1429
2007-06-20,1.3333
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-3.5088
2007-06-26,0.0
2007-06-27,9.0909
2007-06-28,0.4167
2007-06-29,12.0332
2007-07-02,-3.7037
2007-07-03,-3.8462
2007-07-05,-10.0
2007-07-06,15.5556
2007-07-09,0.0
2007-07-10,3.8462
2007-07-11,1.8519
2007-07-12,1.8182
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,-1.7856999999999998
2007-07-20,1.4545
2007-07-23,-5.0179
2007-07-24,-5.6604
2007-07-25,4.0
2007-07-26,-3.8462
2007-07-30,7.6
2007-07-31,0.0
2007-08-01,-1.8587
2007-08-02,0.0
2007-08-03,-1.5152
2007-08-06,-7.6923
2007-08-07,12.0833
2007-08-08,-7.0632
2007-08-09,2.4
2007-08-10,3.5156
2007-08-13,-3.7736
2007-08-14,-3.9215999999999998
2007-08-15,8.1633
2007-08-16,-9.434
2007-08-17,10.4167
2007-08-20,-3.7736
2007-08-21,-5.8824
2007-08-22,10.4167
2007-08-23,1.8868
2007-08-24,-1.8519
2007-08-27,1.8868
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,-1.8519
2007-08-31,5.6604
2007-09-04,-0.3571
2007-09-06,0.3584
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,-75.7143
2007-09-12,113.2353
2007-09-13,-10.3448
2007-09-14,3.8462
2007-09-17,3.7037
2007-09-18,0.0
2007-09-19,-7.1429
2007-09-20,0.0
2007-09-21,1.5385
2007-09-24,2.2727
2007-09-25,2.2222
2007-09-26,5.0725
2007-09-27,0.0
2007-09-28,28.9655
2007-10-01,4.2781
2007-10-02,5.1282
2007-10-03,-2.439
2007-10-04,0.5
2007-10-05,9.4527
2007-10-08,0.0
2007-10-09,2.2727
2007-10-10,1.7778
2007-10-11,4.8035
2007-10-12,0.8333
2007-10-15,0.0
2007-10-16,1.2397
2007-10-17,1.2245
2007-10-18,4.8387
2007-10-19,3.8462
2007-10-22,-7.4074
2007-10-23,0.0
2007-10-26,8.0
2007-10-29,-7.4074
2007-10-30,0.0
2007-11-01,4.0
2007-11-06,-1.9231
2007-11-07,0.0
2007-11-09,-0.7843
2007-11-14,-1.1858
2007-11-15,4.0
2007-11-16,-3.8462
2007-11-19,-16.0
2007-11-20,-11.9048
2007-11-21,8.1081
2007-11-23,10.0
2007-11-28,4.5455
2007-11-29,13.0435
2007-11-30,-3.0769
2007-12-05,-10.7143
2007-12-06,2.2222
2007-12-07,-2.1739
2007-12-10,2.2222
2007-12-11,4.3478
2007-12-12,0.0
2007-12-14,0.4167
2007-12-17,-0.8299
2007-12-18,0.8368
2007-12-19,3.7344
2007-12-20,-2.0
2007-12-21,2.0408
2007-12-24,-6.0
2007-12-26,1.7021
2007-12-27,5.8577
2007-12-28,-1.1858
2007-12-31,4.0
2008-01-04,-8.8462
2008-01-08,-5.0633
2008-01-10,-11.1111
2008-01-11,7.5
2008-01-14,-6.9767
2008-01-15,-5.0
2008-01-16,10.526299999999999
2008-01-17,2.3810000000000002
2008-01-18,0.0
2008-01-22,2.3256
2008-01-23,2.2727
2008-01-24,-4.4444
2008-01-25,4.6512
2008-01-28,2.2222
2008-01-29,-2.1739
2008-01-30,1.7778
2008-01-31,0.4367
2008-02-01,-0.4348
2008-02-04,0.0
2008-02-05,-3.9301
2008-02-06,3.6364
2008-02-07,-7.8947
2008-02-08,9.0476
2008-02-13,-10.4803
2008-02-14,7.3171
2008-02-15,1.3636
2008-02-19,-1.3453
2008-02-26,-2.2727
2008-02-27,2.3256
2008-02-28,-2.2727
2008-02-29,0.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,-6.9767
2008-03-06,5.0
2008-03-10,-9.0476
2008-03-11,-0.5236
2008-03-12,0.0
2008-03-13,2.6316
2008-03-14,-5.1282
2008-03-17,4.8649000000000004
2008-03-18,-7.2165
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,4.4444
2008-03-25,0.5319
2008-03-26,-2.1164
2008-03-27,-2.7027
2008-03-28,8.3333
2008-03-31,3.5897
2008-04-01,6.4356
2008-04-02,0.9302
2008-04-03,-0.9217
2008-04-04,-2.3256
2008-04-08,-9.5238
2008-04-09,-2.1053
2008-04-10,-5.914
2008-04-11,-1.7143000000000002
2008-04-14,-15.1163
2008-04-15,19.1781
2008-04-16,5.7471
2008-04-17,3.2609
2008-04-18,4.2105
2008-04-21,1.0101
2008-04-22,-7.5
2008-04-23,7.027
2008-04-24,1.0101
2008-04-25,7.5
2008-04-28,4.6512
2008-04-29,3.1111
2008-04-30,0.431
2008-05-01,-1.2876
2008-05-02,0.0
2008-05-05,1.3043
2008-05-06,-0.8584
2008-05-07,4.329
2008-05-08,1.6598000000000002
2008-05-09,1.6327
2008-05-12,0.4016
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-0.4
2008-05-16,0.4016
2008-05-19,0.0
2008-05-20,2.0
2008-05-21,4.7059
2008-05-22,4.1199
2008-05-23,0.3597
2008-05-27,0.3584
2008-05-28,7.1429
2008-05-29,1.6667
2008-05-30,0.0
2008-06-02,-1.6393
2008-06-03,5.0
2008-06-04,0.0
2008-06-05,1.5873
2008-06-06,-0.3125
2008-06-09,0.3135
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,-1.5625
2008-06-13,1.5873
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,0.0
2008-06-19,-1.5625
2008-06-20,4.7619
2008-06-23,2.4242
2008-06-24,-2.3669000000000002
2008-06-25,-6.0606
2008-06-26,3.2258
2008-06-27,-1.5625
2008-06-30,0.0
2008-07-01,3.1746
2008-07-03,-3.0769
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,3.1746
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,0.9231
2008-07-18,0.0
2008-07-21,-0.9146
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,-1.5385
2008-07-28,1.5625
2008-07-29,0.0
2008-07-30,0.0
2008-07-31,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,0.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-16,-26.1538
2008-09-17,-16.6667
2008-09-18,15.0
2008-09-19,21.7391
2008-09-22,7.1429
2008-09-23,3.3333
2008-09-24,0.0
2008-09-25,0.6452
2008-09-26,-0.641
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-08,-3.2258
2008-10-20,-8.3333
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,7.2727
2008-10-30,1.6949
2008-10-31,-1.6667
2008-11-04,-6.7797
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,-2.9091
2008-11-14,-32.5843
2008-11-17,0.0
2008-11-18,2.7778
2008-11-19,18.9189
2008-11-25,2.2727
2008-11-26,6.6667
2008-11-28,0.0
2008-12-01,2.0833
2008-12-02,2.0408
2008-12-03,0.0
2008-12-04,2.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,0.0
2008-12-11,0.0
2008-12-16,0.0
2008-12-22,0.0
2008-12-23,1.9607999999999999
2008-12-24,3.8462
2008-12-26,-3.7037
2008-12-29,3.8462
2008-12-30,-11.1111
2008-12-31,8.3333
2009-01-02,0.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-14,-3.8462
2009-01-15,3.6
2009-01-16,-3.4749
2009-01-20,-4.0
2009-01-21,-16.6667
2009-01-23,5.0
2009-01-26,-4.7619
2009-01-28,15.0
2009-01-29,-26.087
2009-01-30,32.3529
2009-02-02,0.0
2009-02-04,0.0
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-12,4.4444
2009-02-13,-0.4255
2009-02-17,-23.0769
2009-02-18,11.1111
2009-02-19,0.0
2009-02-24,5.0
2009-02-25,0.0
2009-02-26,-28.5714
2009-02-27,33.3333
2009-03-03,-25.0
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,0.6667
2009-03-11,-0.6623
2009-03-12,0.0
2009-03-17,-26.6667
2009-03-18,36.3636
2009-03-19,20.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,-11.1111
2009-03-26,21.875
2009-03-27,15.3846
2009-03-30,-32.8889
2009-03-31,32.4503
2009-04-01,-45.0
2009-04-02,0.9091
2009-04-03,80.1802
2009-04-06,-40.0
2009-04-07,-7.5
2009-04-08,0.0
2009-04-09,0.0
2009-04-13,3.6036
2009-04-14,73.913
2009-04-15,-24.5
2009-04-20,-0.6623
2009-04-21,-26.6667
2009-04-22,27.2727
2009-04-23,32.1429
2009-04-27,0.0
2009-04-28,5.4054
2009-04-29,-28.2051
2009-04-30,39.2857
2009-05-04,0.0
2009-05-06,-37.9487
2009-05-07,59.5041
2009-05-11,-32.1244
2009-05-15,-4.5802
2009-05-18,4.8
2009-05-19,-19.8473
2009-05-21,0.0
2009-05-22,-3.8095
2009-05-26,33.6634
2009-05-27,11.1111
2009-05-28,10.0
2009-05-29,6.0606
2009-06-01,5.7143
2009-06-02,-35.1351
2009-06-03,45.8333
2009-06-04,-8.5714
2009-06-05,9.375
2009-06-08,0.0
2009-06-09,0.0
2009-06-11,-28.5714
2009-06-15,0.0
2009-06-16,40.0
2009-06-17,-26.8571
2009-06-30,21.0938
2009-07-06,9.6774
2009-07-07,-34.1176
2009-07-13,-63.3929
2009-07-14,204.878
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-22,0.0
2009-07-23,28.0
2009-07-24,3.125
2009-07-27,3.0303
2009-07-30,-40.5882
2009-07-31,68.3168
2009-08-04,-75.8824
2009-08-05,302.439
2009-08-11,-32.7273
2009-08-18,0.0
2009-08-19,8.1081
2009-08-20,0.0
2009-08-21,-8.3333
2009-08-24,18.1818
2009-08-25,0.0
2009-08-26,3.8462
2009-08-28,7.4074
2009-08-31,-21.3793
2009-09-02,27.193
2009-09-14,-20.6897
2009-09-15,2.6087
2009-09-16,0.0
2009-09-17,22.8814
2009-09-18,0.0
2009-09-22,-23.4483
2009-09-23,-18.9189
2009-09-24,38.8889
2009-09-25,15.2
2009-09-28,7.6389
2009-09-29,3.2258
2009-09-30,-6.25
2009-10-01,0.0
2009-10-05,0.0
2009-10-09,-25.3333
2009-10-12,0.0
2009-10-26,-0.8929
2009-10-27,12.6126
2009-10-29,12.0
2009-10-30,7.1429
2009-11-09,-25.3333
2009-11-10,29.4643
2009-11-12,-22.069
2009-11-18,28.3186
2009-11-19,0.0
2009-11-20,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,-22.7586
2009-12-02,29.4643
2009-12-07,0.0
2009-12-08,0.0
2009-12-24,-22.7586
2009-12-28,29.4643
2009-12-29,0.0
2009-12-30,-3.4483
2009-12-31,3.5714
2010-01-05,-3.4483
2010-01-08,0.0
2010-01-11,-19.2857
2010-01-12,23.8938
2010-01-14,0.0
2010-01-15,0.0
2010-01-20,3.5714
2010-01-28,0.0
2010-01-29,0.0
2010-02-10,-22.7586
2010-02-11,0.0
2010-02-12,29.4643
2010-02-16,-22.7586
2010-02-18,0.0
2010-02-19,0.0
2010-02-25,29.4643
2010-02-26,-22.069
2010-03-01,32.7434
2010-03-02,-3.3333
2010-03-08,-21.3793
2010-04-05,0.0
2010-04-06,9.6491
2010-04-09,-8.8
2010-04-12,9.6491
2010-04-13,-20.8
2010-04-14,0.0
2010-04-15,16.1616
2010-04-19,0.0
2010-04-22,4.3478
2010-04-26,-65.0
2010-04-29,173.8095
2010-04-30,4.3478
2010-05-04,-40.0
2010-05-10,11.1111
2010-05-12,18.75
2010-05-14,21.0526
2010-05-19,0.0
2010-05-20,4.3478
2010-05-21,-4.1667
2010-05-25,0.0
2010-05-28,13.0435
2010-06-03,-17.6923
2010-06-04,-4.6729
2010-06-08,17.647100000000002
2010-06-11,-15.8333
2010-06-14,18.8119
2010-06-17,-12.5
2010-06-22,0.0
2010-06-29,14.2857
2010-06-30,-29.1667
2010-07-07,35.2941
2010-07-09,4.3478
2010-07-12,-19.1667
2010-07-16,1.0309
2010-07-19,0.0
2010-07-21,-7.1429
2010-07-26,-16.4835
2010-07-29,31.5789
2010-07-30,10.0
2010-08-10,-15.4545
2010-08-31,18.2796
2010-09-08,-9.0909
2010-09-15,-60.0
2010-09-16,180.0
2010-09-17,0.0
2010-09-20,7.1429
2010-09-22,-1.6667
2010-10-05,-6.7797
2010-10-07,-0.9091
2010-10-12,0.9174
2010-10-18,0.0
2010-10-27,0.0
2010-10-29,-45.4545
2010-11-01,91.6667
2010-11-02,0.0
2010-11-08,2.6087
2010-11-10,0.0
2010-11-11,0.8475
2010-12-01,0.8403
2010-12-02,-0.8333
2010-12-03,0.0
2010-12-06,0.0
2010-12-17,0.0
2010-12-20,5.042
2010-12-22,-2.8
2010-12-23,-1.2346
2010-12-30,0.0
2010-12-31,0.0
2011-01-05,0.0
2011-01-21,0.0
2011-01-27,4.1667
2011-02-04,4.0
2011-02-08,-3.8462
2011-02-11,4.0
2011-02-14,7.6923
2011-02-23,-42.8571
2011-02-25,75.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-28,0.0
2011-04-29,0.0
2011-05-18,-3.5714
2011-05-25,0.0
2011-05-31,-33.3333
2011-06-01,50.0
2011-06-02,0.0
2011-06-03,-3.7037
2011-06-07,-11.538499999999999
2011-06-17,-4.3478
2011-06-22,0.0
2011-06-28,-9.0909
2011-06-29,35.0
2011-06-30,-18.5185
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,-9.0909
2011-07-13,-20.0
2011-07-14,37.5
2011-07-28,-1.8182
2011-07-29,-16.6667
2011-08-03,44.4444
2011-08-16,-19.2308
2011-08-24,23.8095
2011-08-30,1.5385
2011-09-13,2.2727
2011-09-16,-22.2222
2011-09-19,31.4286
2011-09-20,-23.913
2011-09-27,23.8095
2011-10-04,-19.2308
2011-10-05,23.8095
2011-10-07,0.7692
2011-10-10,-0.7634
2011-10-12,-18.4615
2011-10-14,26.4151
2011-10-17,1.4925
2011-10-31,5.8824
2011-11-08,0.0
2011-11-15,0.6944
2011-11-22,-0.6897
2011-11-29,-0.6944
2011-12-06,-29.3706
2011-12-09,28.7129
2011-12-15,8.461500000000001
2011-12-28,-0.7092
2011-12-29,-14.2857
2012-01-05,15.8333
2012-01-11,2.8777
2012-01-19,-2.0979
2012-02-06,-1.4285999999999999
2012-02-10,0.0
2012-02-14,-5.7971
2012-02-17,0.0
2012-02-22,6.1538
2012-02-28,0.7246
2012-02-29,-2.8777
2012-03-05,2.963
2012-03-08,0.0
2012-03-12,0.7194
2012-03-14,-42.1429
2012-03-15,71.6049
2012-03-21,-28.0576
2012-03-22,35.0
2012-03-23,2.963
2012-04-13,-64.0288
2012-04-16,182.0
2012-04-27,5.6738
2012-05-11,-39.5973
2012-05-14,58.8889
2012-05-29,-2.0979
2012-05-30,-18.5714
2012-05-31,31.5789
2012-06-25,0.0
2012-07-06,-40.0
2012-07-11,72.2222
2012-07-12,0.0
2012-07-31,0.0
2012-08-02,0.0
2012-08-10,-34.1935
2012-08-13,47.0588
2012-08-14,0.0
2012-08-28,-3.3333
2012-09-13,3.4483
2012-09-27,0.0
2012-10-03,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-19,0.0
2012-12-06,-6.6667
2012-12-13,-1.4285999999999999
2012-12-27,1.4493
2013-01-08,0.0
2013-02-22,0.0
2013-02-27,-14.2857
2013-02-28,15.0
2013-03-08,-13.0435
2013-03-26,16.6667
2013-03-27,0.0
2013-04-18,0.0
2013-05-14,0.0
2013-05-24,-27.1429
2013-05-28,37.2549
2013-06-19,0.0
2013-06-24,14.2857
2013-06-26,-12.5
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,-7.1429
2013-07-30,7.6923
2013-08-20,0.0
2013-09-03,-7.1429
2013-09-24,0.0
2013-10-28,0.0
2013-11-01,3.8462
2013-11-18,-18.5185
2013-11-20,18.1818
2013-11-21,0.0
2013-11-26,-23.0769
2013-11-29,30.0
2013-12-02,-16.9231
2013-12-03,20.3704
2013-12-09,-13.8462
2013-12-12,-37.5
2013-12-13,85.7143
2013-12-16,0.0
2013-12-27,0.0
2014-02-10,0.0
2014-03-06,-15.3846
2014-03-17,18.1818
2014-04-28,0.0
2014-05-12,1.5385
2014-06-05,-22.7273
2014-06-12,-0.9804
2014-06-13,28.7129
2014-06-25,-23.0769
2014-06-26,30.0
2014-07-01,-1.5385
2014-07-02,56.25
2014-07-08,-35.0
2014-07-14,15.3846
2014-07-21,-6.6667
2014-08-05,0.0
