ticker,THCT US Equity
2012-09-12,-3.1746
2012-09-13,0.1127
2012-09-14,1.6068
2012-09-17,4.7542
2012-09-18,-7.6923
2012-09-19,5.0
2012-09-20,0.0
2012-09-21,-7.9365
2012-09-24,10.3448
2012-09-25,0.0
2012-09-26,-15.625
2012-09-27,-5.5556
2012-10-01,-11.7647
2012-10-02,-11.1111
2012-10-03,-7.5
2012-10-04,-2.7027
2012-10-05,5.5556
2012-10-08,2.8947000000000003
2012-10-09,15.0895
2012-10-10,-22.2222
2012-10-11,12.5714
2012-10-15,-8.6294
2012-10-17,-2.7778
2012-10-18,42.8571
2012-10-19,-28.0
2012-10-22,38.8889
2012-10-25,-26.0
2012-10-26,13.5135
2012-10-31,78.5714
2012-11-01,-4.1333
2012-11-02,7.0932
2012-11-05,5.1948
2012-11-06,8.642
2012-11-07,17.0455
2012-11-08,3.8834999999999997
2012-11-09,-19.6262
2012-11-12,-10.4651
2012-11-13,16.8831
2012-11-14,4.4444
2012-11-15,-9.5745
2012-11-16,7.0588
2012-11-19,-3.2967
2012-11-20,3.4091
2012-11-21,1.0989
2012-11-23,1.087
2012-11-26,-3.2258
2012-11-27,1.1111
2012-11-28,0.0
2012-11-29,1.0989
2012-11-30,-3.2609
2012-12-03,0.0
2012-12-04,7.8652
2012-12-05,11.4583
2012-12-06,15.8879
2012-12-07,16.9355
2012-12-10,6.2069
2012-12-11,-22.0779
2012-12-12,-30.0
2012-12-13,-13.0952
2012-12-14,6.8493
2012-12-17,3.8462
2012-12-18,17.284
2012-12-19,11.5789
2012-12-20,11.3208
2012-12-21,-11.0169
2012-12-24,-0.9524
2012-12-26,-7.2115
2012-12-27,3.6269
2012-12-28,-5.0
2012-12-31,5.2632
2013-01-02,-2.0
2013-01-03,-5.102
2013-01-04,2.164
2013-01-07,5.2493
2013-01-08,-7.0
2013-01-09,7.4193999999999996
2013-01-10,5.1051
2013-01-11,-4.7619
2013-01-14,-5.0
2013-01-15,-3.1579
2013-01-16,8.6957
2013-01-17,4.0
2013-01-18,2.8846
2013-01-22,21.4953
2013-01-23,5.3846
2013-01-24,-23.3577
2013-01-25,10.4762
2013-01-28,4.3103
2013-01-29,6.6116
2013-01-30,3.876
2013-01-31,0.0
2013-02-01,5.9701
2013-02-04,2.8169
2013-02-05,-1.3699
2013-02-06,-9.7222
2013-02-07,-5.3846
2013-02-08,-10.5691
2013-02-11,-2.7273
2013-02-12,0.0
2013-02-13,2.8037
2013-02-14,-9.0909
2013-02-15,-10.5
2013-02-19,-12.8492
2013-02-20,-23.0609
2013-02-21,33.3056
2013-02-22,12.5
2013-02-25,-10.0
2013-02-26,-2.4691
2013-02-27,-2.5316
2013-02-28,-2.5974
2013-03-01,-8.0
2013-03-04,4.3478
2013-03-05,-12.5
2013-03-06,3.1746
2013-03-07,0.0
2013-03-08,-3.8462
2013-03-11,-1.6
2013-03-12,-2.439
2013-03-13,1.6667
2013-03-14,-3.2787
2013-03-15,0.0
2013-03-18,-3.3898
2013-03-19,-3.4868
2013-03-20,-1.8405
2013-03-21,1.8519
2013-03-22,-9.0909
2013-03-25,-24.0
2013-03-26,-2.6316
2013-03-27,-18.9189
2013-03-28,-3.3333
2013-04-01,-13.7931
2013-04-02,8.0
2013-04-03,-3.7037
2013-04-04,-7.6923
2013-04-05,-8.3333
2013-04-08,-18.1818
2013-04-09,-8.3333
2013-04-10,-39.3182
2013-04-11,-25.0936
2013-04-12,-20.1667
2013-04-15,-7.62
2013-04-16,86.2147
2013-04-17,-33.7985
2013-04-18,-13.4739
2013-04-19,10.1695
2013-04-22,-7.6923
2013-04-23,16.6667
2013-04-24,17.8571
2013-04-25,3.0303
2013-04-26,5.8824
2013-04-29,-22.2222
2013-04-30,20.0
2013-05-01,-10.7143
2013-05-02,6.6667
2013-05-03,-2.5
2013-05-06,6.4103
2013-05-07,-3.6145
2013-05-08,-2.5
2013-05-09,2.5641
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,-6.25
2013-05-17,8.0
2013-05-20,2.4691
2013-05-21,-1.2048
2013-05-22,6.0976
2013-05-23,9.1954
2013-05-24,31.5789
2013-05-28,0.0
2013-05-29,4.0
2013-05-30,23.0769
2013-05-31,6.25
2013-06-03,-1.1764999999999999
2013-06-04,-4.7619
2013-06-05,-6.25
2013-06-06,-13.3333
2013-06-07,15.3846
2013-06-10,13.3333
2013-06-11,-5.8824
2013-06-12,-17.5
2013-06-13,0.0
2013-06-14,8.3333
2013-06-17,-7.6923
2013-06-18,-1.5152
2013-06-19,3.8462
2013-06-20,0.0
2013-06-21,-5.1852
2013-06-24,-12.5
2013-06-25,0.8929
2013-06-26,0.885
2013-06-27,0.0
2013-06-28,-3.5088
2013-07-01,-8.1818
2013-07-02,-0.9901
2013-07-03,0.0
2013-07-05,5.0
2013-07-08,-23.8095
2013-07-09,-6.25
2013-07-10,-13.3333
2013-07-11,-22.8846
2013-07-12,9.7257
2013-07-15,18.1818
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,-11.538499999999999
2013-07-19,-6.087
2013-07-22,14.8148
2013-07-23,0.0
2013-07-24,-3.4274
2013-07-25,-12.9436
2013-07-26,-4.0767
2013-07-29,-0.375
2013-07-30,8.4065
2013-07-31,1.8519
2013-08-01,-9.0909
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,-5.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,4.6053
2013-08-20,0.0
2013-08-21,-1.3836
2013-08-22,-15.9439
2013-08-23,2.4279
2013-08-26,18.5185
2013-08-27,-20.0
2013-08-28,0.0
2013-08-29,-12.5
2013-08-30,-14.2857
2013-09-03,16.6667
2013-09-04,-19.6429
2013-09-05,6.6667
2013-09-06,0.0
2013-09-09,-8.3333
2013-09-10,-26.8182
2013-09-11,48.4472
2013-09-12,0.0
2013-09-13,-2.9289
2013-09-16,3.0172
2013-09-17,3.7657
2013-09-18,0.0
2013-09-19,-12.9032
2013-09-20,-6.9444
2013-09-23,2.2388
2013-09-24,-4.6229
2013-09-25,26.5306
2013-09-26,-18.1452
2013-09-27,18.2266
2013-09-30,0.0
2013-10-01,16.25
2013-10-02,0.0
2013-10-03,-22.5806
2013-10-04,-7.4074
2013-10-07,20.0
2013-10-08,0.0
2013-10-09,12.7083
2013-10-10,-20.1479
2013-10-11,0.0
2013-10-14,-7.4074
2013-10-15,0.0
2013-10-16,20.0
2013-10-17,-16.6667
2013-10-18,-6.75
2013-10-21,-7.2386
2013-10-22,-5.2023
2013-10-23,46.3415
2013-10-24,-16.6667
2013-10-25,20.0
2013-10-28,-10.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,-7.4074
2013-11-04,20.0
2013-11-05,-19.5833
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-0.5181
2013-11-12,0.0
2013-11-13,-8.3333
2013-11-14,13.6364
2013-11-15,-10.0
2013-11-18,-2.2222
2013-11-19,0.0
2013-11-20,9.0909
2013-11-21,-8.3333
2013-11-22,4.5455
2013-11-25,-13.0435
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.625
2013-12-03,4.3478
2013-12-04,-4.1667
2013-12-05,34.1615
2013-12-06,11.1111
2013-12-09,-8.3333
2013-12-10,0.0
2013-12-11,9.0909
2013-12-12,-7.9167
2013-12-13,1.3575
2013-12-16,-1.7856999999999998
2013-12-17,0.0
2013-12-18,-8.6364
2013-12-19,0.0
2013-12-20,-36.3184
2013-12-23,3.125
2013-12-24,-3.0303
2013-12-26,0.7813
2013-12-27,22.093
2013-12-30,-20.3175
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,-3.1873
2014-01-06,0.0
2014-01-07,5.3498
2014-01-08,25.0
2014-01-09,0.0
2014-01-10,-5.0
2014-01-13,-21.0526
2014-01-14,33.3333
2014-01-15,13.4375
2014-01-16,-31.6804
2014-01-17,42.7419
2014-01-21,12.9944
2014-01-22,-12.0
2014-01-23,13.6364
2014-01-24,8.0
2014-01-27,-14.8148
2014-01-28,16.8478
2014-01-29,-20.0
2014-01-30,-5.5233
2014-01-31,-1.5385
2014-02-03,0.0
2014-02-04,-10.9375
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-14.0351
2014-02-10,27.3469
2014-02-11,2.5641
2014-02-12,5.0
2014-02-13,-3.2738
2014-02-14,-1.5385
2014-02-18,-20.9375
2014-02-19,27.2727
2014-02-20,-1.2422
2014-02-21,0.0
2014-02-24,0.6289
2014-02-25,-15.625
2014-02-26,0.7407
2014-02-27,16.9118
2014-02-28,0.6289
2014-03-03,25.0
2014-03-04,-18.0
2014-03-05,21.0366
2014-03-06,-16.1209
2014-03-07,58.5586
2014-03-10,-4.5455
2014-03-11,0.0
2014-03-12,5.3571
2014-03-13,-12.9944
2014-03-14,0.0
2014-03-17,3.8961
2014-03-18,-7.7083
2014-03-19,8.3521
2014-03-20,0.0
2014-03-21,-18.3333
2014-03-24,-5.3571
2014-03-25,-8.8949
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,-17.7515
2014-04-01,27.6978
2014-04-02,-9.2958
2014-04-03,46.5839
2014-04-04,-10.1695
2014-04-08,11.3208
2014-04-09,-17.5847
2014-04-10,-6.1697
2014-04-11,1.3699
2014-04-14,5.4054
2014-04-15,4.6154
2014-04-16,17.1569
2014-04-17,0.4184
2014-04-21,-23.3333
2014-04-23,4.3478
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-05-01,3.6458
2014-05-02,-3.5176
2014-05-05,-16.6667
2014-05-06,-17.5
2014-05-07,20.0758
2014-05-12,-19.2429
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,1.9531
2014-05-16,0.0
2014-05-19,1.9157
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,2.2556
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,11.7647
2014-06-06,-11.5132
2014-06-09,-1.1152
2014-06-10,5.2632
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,-8.5714
2014-06-16,-28.125
2014-06-17,7.0652
2014-06-18,1.5228000000000002
2014-06-19,60.0
2014-06-20,-20.0
2014-06-23,0.7813
2014-06-24,0.0
2014-06-25,0.0
2014-06-27,0.0
2014-07-01,3.1008
2014-07-02,20.3008
2014-07-03,0.0
2014-07-07,25.0
2014-07-08,-14.5
2014-07-09,14.0351
2014-07-10,-17.9487
2014-07-14,25.0
2014-07-15,8.75
2014-07-16,26.8966
2014-07-17,1.4493
2014-07-18,0.0
2014-07-21,18.2143
2014-07-22,-3.3233
2014-07-23,-12.8125
2014-07-24,-12.9032
2014-07-25,-12.1399
2014-07-28,-6.3232
2014-07-29,-20.0
2014-07-30,38.125
2014-07-31,-27.1493
2014-08-04,35.0932
2014-08-05,0.0
2014-08-06,-14.9425
2014-08-07,0.8108
2014-08-08,13.6729
2014-08-11,2.3585
2014-08-12,-0.4608
2014-08-13,2.5463
2014-08-14,-0.6772
2014-08-15,0.0
2014-08-18,1.8182
2014-08-19,0.0
2014-08-20,-1.7856999999999998
2014-08-21,0.0
2014-08-22,-9.0909
2014-08-25,-14.75
2014-08-26,17.3021
2014-08-27,-4.75
2014-08-28,-1.3123
2014-08-29,0.0
2014-09-02,14.0957
2014-09-03,-6.7599
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,-2.5
2014-09-11,-4.1026
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,-10.1604
2014-09-18,4.7619
2014-09-19,-1.7045
2014-09-22,0.0
2014-09-23,0.8671
2014-09-24,-0.8596
2014-09-25,0.8671
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,-8.3095
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-10,0.0
2014-10-13,-14.0625
2014-10-14,0.0
2014-10-15,-1.0909
2014-10-16,-11.7647
2014-10-17,65.8333
2014-10-20,-31.1558
2014-10-21,0.0
2014-10-22,0.365
2014-10-23,4.7273
2014-10-30,11.1111
2014-10-31,-14.0625
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,44.7273
2014-11-12,-15.5779
2014-11-13,-14.2857
2014-11-14,8.3333
2014-11-17,-7.6923
2014-11-18,1.0417
2014-11-19,52.2337
2014-11-20,-25.9594
2014-11-25,-11.5854
2014-11-26,-4.4828
2014-11-28,-13.3574
2014-12-01,-55.4167
2014-12-02,12.1495
2014-12-03,9.1667
2014-12-04,144.2748
2014-12-05,0.0
2014-12-08,-49.375
2014-12-09,6.7901
2014-12-10,2.8902
2014-12-11,-3.9326
2014-12-12,67.2515
2014-12-15,-42.3077
2014-12-16,1.8182
2014-12-17,-1.1905000000000001
2014-12-18,-1.8072
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,7.9755
2014-12-29,-7.3864
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,-21.4724
2015-01-09,37.5
2015-01-12,-18.1818
2015-01-13,3.4722
2015-01-14,6.0403
2015-01-15,48.1013
2015-01-16,-2.9915000000000003
2015-01-20,-13.2159
2015-01-22,16.7513
2015-01-23,0.0
2015-01-27,-36.087
2015-01-28,-0.6803
2015-02-02,0.0
2015-02-03,-1.3699
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-13,5.5556
2015-02-17,-5.2632
2015-02-18,5.5556
2015-02-19,-5.2632
2015-02-20,5.5556
2015-02-23,-5.2632
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,70.1389
2015-02-27,30.6122
2015-03-02,0.0
2015-03-03,-12.5
2015-03-04,-0.7143
2015-03-06,5.3957
2015-03-09,-40.9556
2015-03-10,75.7225
2015-03-11,-30.9211
2015-03-12,5.7143
2015-03-13,0.4505
2015-03-16,-3.1390000000000002
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,-24.537
2015-03-23,0.0
2015-03-26,3.0675
2015-03-30,0.0
2015-03-31,39.2857
2015-04-01,-26.9231
2015-04-06,5.848
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,-5.5249
2015-04-10,-2.924
2015-04-13,0.0
2015-04-16,0.0
2015-04-17,6.6265
2015-04-20,-6.2147
2015-04-21,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,27.1084
2015-04-30,-9.0047
2015-05-05,-13.5417
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,4.8193
2015-05-11,-4.5977
2015-05-13,25.3012
2015-05-14,-7.6923
2015-05-15,-16.6667
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,5.0
2015-05-29,0.0
2015-06-01,-4.7619
2015-06-02,-10.0
2015-06-03,22.2222
2015-06-04,-18.1818
2015-06-05,0.0
2015-06-08,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-17,11.1111
2015-06-18,-10.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,1.3889
2015-06-24,0.0
2015-06-25,-12.3288
2015-06-26,-6.25
2015-06-29,0.0
2015-06-30,-40.0
2015-07-01,4.1667
2015-07-02,-4.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,-11.1111
2015-07-10,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-17,3.125
2015-07-20,-3.0303
2015-07-21,0.0
2015-07-22,0.0
2015-07-24,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-08-03,0.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,25.0
2015-08-21,-10.0
2015-08-24,0.0
2015-08-26,4.1667
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,113.3333
2015-09-01,-50.0
2015-09-03,-3.75
2015-09-10,24.6753
2015-09-14,50.0
2015-09-15,-11.1111
2015-09-16,25.0
2015-09-17,-1.25
2015-09-18,0.0
2015-09-21,0.0
2015-09-25,-10.7595
2015-09-28,0.0
2015-09-30,13.4752
2015-10-01,-30.0
2015-10-02,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,-2.6786
2015-10-14,2.7523
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,-14.2857
2015-10-22,0.0
2015-10-23,0.0
2015-10-27,2.0833
2015-10-28,30.6122
2015-10-29,25.0
2015-10-30,-30.0
2015-11-02,0.0
2015-11-04,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,42.8571
2015-11-19,-30.0
2015-11-20,14.2857
2015-11-23,25.0
2015-11-24,0.0
2015-11-25,-20.0
2015-11-30,-12.5
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,1.7856999999999998
2015-12-07,-1.7544
2015-12-08,0.0
2015-12-09,1.7856999999999998
2015-12-10,-1.7544
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,14.2857
2015-12-23,-12.5
2015-12-28,0.0
2015-12-29,-14.2857
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,-33.3333
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-26,12.5
2016-01-27,-5.5556
2016-01-29,-5.8824
2016-02-01,0.0
2016-02-02,-12.5
2016-02-03,0.0
2016-02-04,42.8571
2016-02-09,-40.0
2016-02-10,29.1667
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,-9.6774
2016-02-18,0.0
2016-02-19,42.8571
2016-02-22,-20.0
2016-02-23,-9.375
2016-02-25,-22.4138
2016-02-26,77.7778
2016-02-29,-27.5
2016-03-02,-3.4483
2016-03-03,-10.7143
2016-03-04,-4.0
2016-03-07,-6.25
2016-03-08,155.5556
2016-03-09,6.9565
2016-03-10,17.0732
2016-03-11,-6.9444
2016-03-14,-32.0896
2016-03-15,25.2747
2016-03-16,-29.8246
2016-03-17,23.75
2016-03-18,21.2121
2016-03-21,13.3333
2016-03-22,13.9706
2016-03-23,13.5484
2016-03-24,72.7273
2016-03-28,-5.2632
2016-03-29,13.1944
2016-03-30,64.1104
2016-03-31,-10.2804
2016-04-01,1.875
2016-04-04,17.7914
2016-04-05,-6.4236
2016-04-06,36.5492
2016-04-07,-16.712
2016-04-08,-11.2561
2016-04-11,-5.8824
2016-04-12,25.0
2016-04-13,2.5
2016-04-14,-21.9512
2016-04-15,-12.5
2016-04-18,7.1429
2016-04-19,16.6667
2016-04-20,0.0
2016-04-21,5.7143
2016-04-22,34.7973
2016-04-25,5.1378
2016-04-26,10.6079
2016-04-27,37.931
2016-04-28,7.8125
2016-04-29,10.1449
2016-05-02,-11.9079
2016-05-03,-5.6012
2016-05-04,-5.2215
2016-05-05,-6.5109
2016-05-06,-15.982099999999999
2016-05-09,53.0287
2016-05-10,-30.0
2016-05-11,7.7381
2016-05-12,-9.6685
2016-05-13,-2.4465
2016-05-16,33.7513
2016-05-17,-18.6719
2016-05-18,52.1614
2016-05-19,1.0101
2016-05-20,-10.125
2016-05-23,-19.8887
2016-05-24,38.8889
2016-05-25,-16.9375
2016-05-26,-33.7848
2016-05-27,27.0455
2016-05-31,-3.22
2016-06-01,-18.854
2016-06-02,-8.8838
2016-06-03,8.0
2016-06-06,29.6296
2016-06-07,12.857099999999999
2016-06-08,1.2658
2016-06-09,-8.75
2016-06-10,-43.218
2016-06-13,58.5353
2016-06-14,-45.6522
2016-06-15,2.0
2016-06-16,-11.7647
2016-06-17,4.4444
2016-06-20,-74.2553
2016-06-21,32.2314
2016-06-22,-11.3672
2016-06-23,-22.4328
2016-06-24,-9.0909
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,-9.0
2016-07-05,1.4423
2016-07-06,2.9112999999999998
2016-07-07,15.7895
2016-07-08,-9.0909
2016-07-11,-10.0
2016-07-12,1.1111
2016-07-13,9.8901
2016-07-14,0.0
2016-07-18,-19.0
2016-07-19,23.2253
2016-07-20,-29.5554
2016-07-21,54.3111
2016-07-22,-7.8341
2016-07-25,-30.0
2016-07-27,42.8571
2016-07-28,0.0
2016-08-01,-40.0
2016-08-02,-15.8333
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,-0.9901
2016-08-08,18.0
2016-08-09,-13.5593
2016-08-10,-1.9607999999999999
2016-08-11,-20.875
2016-08-12,-24.1706
2016-08-15,0.0
2016-08-19,0.0
2016-08-23,6.6667
2016-08-24,2.9297
2016-08-25,-8.9184
2016-08-26,-3.3333
2016-08-29,-13.7931
2016-08-31,0.0
2016-09-01,96.0
2016-09-02,-1.0204
2016-09-08,-58.7629
2016-09-09,0.0
2016-09-14,25.0
2016-09-19,34.5
2016-09-20,-10.7807
2016-09-21,0.0
2016-09-22,16.6667
2016-09-28,14.2857
2016-09-30,0.0
2016-10-04,0.0
2016-10-06,38.4375
2016-10-07,-9.7065
2016-10-10,0.0
2016-10-11,0.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,-30.0
2016-10-19,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-11-01,0.0
2016-11-03,0.0
2016-11-08,17.1429
2016-11-09,-2.439
2016-11-10,225.0
2016-11-11,-23.0769
2016-11-14,10.0
2016-11-15,-18.1818
2016-11-28,-44.4444
2016-11-30,-40.0
2016-12-01,66.6667
2016-12-02,-28.0
2016-12-05,-16.6667
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,20.0
2016-12-09,-15.7986
2016-12-12,-1.0309
2016-12-13,16.6667
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,-35.3571
2016-12-20,96.6851
2016-12-21,-17.1348
2016-12-22,-5.0847
2016-12-23,-41.7857
2016-12-27,19.9387
2016-12-28,18.6701
2016-12-29,-20.6897
2016-12-30,30.4348
2017-01-04,100.0
2017-01-11,-65.8333
2017-01-12,290.2439
2017-01-17,-53.2031
2017-01-18,78.9649
2017-01-23,183.5821
2017-01-24,7.8947
2017-01-25,-35.8537
2017-01-26,6.4639
2017-01-27,42.8571
2017-01-30,0.0
2017-01-31,11.5
2017-02-01,-8.0717
2017-02-02,2.439
2017-02-03,-19.0476
2017-02-06,51.5809
2017-02-07,4.7781
2017-02-08,-7.4074
2017-02-09,0.0
2017-02-10,1.55
2017-02-13,8.321
2017-02-14,-1.8182
2017-02-15,1.8519
2017-02-16,-5.4545
2017-02-17,7.6923
2017-02-21,195.3571
2017-02-22,20.919
2017-02-23,-29.0
2017-02-24,-30.2817
2017-02-27,17.1717
2017-02-28,36.2069
2017-03-01,-5.0633
2017-03-02,-8.2
2017-03-03,8.9325
2017-03-06,-12.0
2017-03-07,-9.0909
2017-03-08,0.0
2017-03-09,-11.6667
2017-03-10,3.7736
2017-03-13,-7.2727
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,7.8431
2017-03-17,0.0
2017-03-20,-5.4545
2017-03-21,-19.2308
2017-03-22,-2.1429
2017-03-23,-0.2433
2017-03-24,12.1951
2017-03-27,-8.8451
2017-03-28,1.8334000000000001
2017-03-29,-21.9409
2017-03-30,35.0084
2017-03-31,20.0
2017-04-03,-1.8519
2017-04-04,-0.0236
2017-04-05,-1.8636
2017-04-06,5.7692
2017-04-07,9.0909
2017-04-10,1.6667
2017-04-11,-18.0328
2017-04-12,14.1625
2017-04-13,3.0987
2017-04-17,-1.4444
2017-04-18,4.3103
2017-04-19,-0.8264
2017-04-20,-4.3333
2017-04-21,-8.5366
2017-04-24,4.7619
2017-04-25,0.9886
2017-04-26,-2.7793
2017-04-27,-4.8958
2017-04-28,10.9894
2017-05-01,-21.0307
2017-05-02,3.7212
2017-05-03,-0.1473
2017-05-04,-3.4455
2017-05-05,13.3019
2017-05-08,2.1936
2017-05-09,-2.0266
2017-05-10,-0.2693
2017-05-11,-9.6711
2017-05-12,12.8261
2017-05-15,0.1927
2017-05-16,0.9615
2017-05-17,-12.381
2017-05-18,6.5217
2017-05-19,2.2066
2017-05-22,0.5741
2017-05-23,-0.7321
2017-05-24,2.0
2017-05-25,0.0
2017-05-26,-3.9215999999999998
2017-05-30,4.0816
2017-05-31,-9.5833
2017-06-01,2.1008
2017-06-02,-4.2878
