ticker,LAZY US Equity
2017-08-01,-1.2821
2017-08-02,0.8991
2017-08-03,-0.5931
2017-08-08,0.994
2017-08-10,0.0996
2017-08-11,-0.2956
2017-08-16,0.0
2017-08-18,0.0
2017-08-22,-0.1976
2017-08-28,0.495
2017-08-29,0.0
2017-08-31,-0.0985
2017-09-05,0.0986
2017-09-06,0.0985
2017-10-11,-0.5906
2017-10-16,0.7921
2017-10-24,0.2947
2017-10-30,0.8776
2017-10-31,-0.6758
2017-11-01,1.173
2017-11-02,-0.9662
2017-11-03,-0.1951
2017-11-06,0.1955
2017-11-07,-0.0976
2017-11-09,-0.0977
2017-11-10,0.6843
2017-11-14,-0.3883
2017-11-16,-0.0975
2017-11-17,-0.0976
2017-11-20,-0.5781
2017-11-21,0.3605
2017-11-22,0.1116
2017-11-24,0.1085
2017-11-27,0.0977
2017-11-28,0.0166
2017-11-29,0.2761
2017-11-30,0.1946
2017-12-05,-0.3427
2017-12-11,0.0516
2017-12-12,0.2921
2017-12-15,-1.9359
2017-12-18,-0.501
2017-12-19,0.4975
2017-12-20,-0.099
2017-12-21,0.7929
2017-12-22,0.7866
2017-12-26,-1.2683
2017-12-27,0.7905
2017-12-28,-0.3922
2017-12-29,1.3780000000000001
2018-01-02,0.6796
2018-01-03,-0.1929
2018-01-04,0.0
2018-01-05,0.3865
2018-01-08,-0.1935
2018-01-09,-0.4812
2018-01-10,0.0804
2018-01-11,0.2101
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,-0.0966
2018-01-18,-0.2892
2018-01-19,0.0475
2018-01-22,-0.1454
2018-01-23,-0.0971
2018-01-24,0.3887
2018-01-25,-0.2004
2018-01-26,-0.032
2018-01-29,0.426
2018-01-30,0.0976
2018-01-31,-0.5792
2018-02-01,0.0971
2018-02-02,-1.0669
2018-02-05,0.4902
2018-02-06,-0.0976
2018-02-07,0.1953
2018-02-08,0.0
2018-02-09,-0.0975
2018-02-12,0.7805
2018-02-13,-0.3979
2018-02-14,-0.2459
2018-02-15,0.8418
2018-02-16,-1.9324
2018-02-20,0.9852
2018-02-21,-1.4634
2018-02-22,-0.396
2018-02-23,0.0994
2018-02-26,-0.1351
2018-02-27,-0.2566
2018-02-28,-0.1067
2018-03-01,-1.7964
2018-03-02,2.9482
2018-03-05,-0.0987
2018-03-06,0.5929
2018-03-07,-0.6876
2018-03-08,-0.6924
2018-03-09,1.1514
2018-03-12,0.7287
2018-03-13,0.1241
2018-03-14,-0.4462
2018-03-15,0.964
2018-03-16,7.8204
2018-03-19,-1.1964
2018-03-20,-2.4364
2018-03-21,0.9346
2018-03-22,-2.7778
2018-03-23,-0.9524
2018-03-26,-3.1731
2018-03-27,-0.1986
2018-03-28,0.4975
2018-03-29,-0.495
2018-04-02,-0.4975
2018-04-03,-0.1
2018-04-04,-0.3013
2018-04-05,0.1014
2018-04-06,-1.003
2018-04-09,-0.7092
2018-04-10,5.102
2018-04-11,1.4544000000000001
2018-04-12,-0.955
2018-04-13,-1.1024
2018-04-16,-2.7931
2018-04-17,0.5025
2018-04-18,0.192
2018-04-19,-4.168
2018-04-20,-1.6831
2018-04-23,0.6356
2018-04-24,-1.0011
2018-04-25,-0.5837
2018-04-26,-1.0695000000000001
2018-04-27,2.7027
2018-04-30,4.6316
2018-05-01,-0.4024
2018-05-02,0.0
2018-05-03,-0.404
2018-05-04,-1.3448
2018-05-07,-2.8826
2018-05-08,-2.387
2018-05-09,-2.4031000000000002
2018-05-10,-1.11
2018-05-11,0.0
2018-05-14,-1.7978
2018-05-15,0.4577
2018-05-16,-2.7335000000000003
2018-05-17,1.8735
2018-05-18,-4.4828
2018-05-21,6.6185
2018-05-22,6.8093
2018-05-23,-1.7256
2018-05-24,-1.0753
2018-05-25,-1.8477999999999999
2018-05-29,2.2193
2018-05-30,0.2123
2018-05-31,-2.8108
2018-06-01,-2.2247
2018-06-04,2.2753
2018-06-05,-1.1123
2018-06-06,-0.6749
2018-06-07,-0.906
2018-06-08,-1.0286
2018-06-11,2.5404
2018-06-12,-1.9144
2018-06-13,-2.411
2018-06-14,-3.6471
2018-06-15,-7.0818
2018-06-18,-4.4678
2018-06-19,2.2008
2018-06-20,13.9973
2018-06-21,-3.0697
2018-06-22,6.3337
2018-06-25,-3.6654999999999998
2018-06-26,2.1403
2018-06-27,-3.2596
2018-06-28,3.3694
2018-06-29,3.4924
2018-07-02,-4.2745
2018-07-03,2.9377
2018-07-05,-1.2557
2018-07-06,1.1561
2018-07-09,2.0571
2018-07-10,-0.3359
2018-07-11,3.5955
2018-07-12,1.3014999999999999
2018-07-13,0.3212
2018-07-16,-1.8143
2018-07-17,1.3587
2018-07-18,-1.0188
2018-07-19,0.3792
2018-07-20,-0.7016
2018-07-23,-1.413
2018-07-24,-1.4642
2018-07-25,-1.5352000000000001
2018-07-26,3.0682
2018-07-30,-1.6538
2018-07-31,0.3363
2018-08-01,-1.4525000000000001
2018-08-02,0.907
2018-08-03,1.1236
2018-08-06,0.0
2018-08-08,-4.3333
2018-08-09,-3.5691
2018-08-10,-4.6515
2018-08-13,8.7602
2018-08-14,-3.9489
2018-08-15,-4.9577
2018-08-16,4.9618
2018-08-17,1.8182
2018-08-20,-5.9524
2018-08-21,1.3924
2018-08-22,-2.6217
2018-08-23,1.2821
2018-08-24,1.2658
2018-08-27,-0.5
2018-08-28,-2.0101
2018-08-29,-0.1282
2018-08-30,-0.0719
2018-08-31,-0.5704
2018-09-04,-0.5168
2018-09-05,1.1688
2018-09-06,-3.2092
2018-09-07,1.4588999999999999
2018-09-10,7.451
2018-09-11,-2.6764
2018-09-12,2.25
2018-09-13,0.0
2018-09-14,3.912
2018-09-17,-4.7059
2018-09-18,-0.9259
2018-09-19,0.9346
2018-09-20,-1.2346
2018-09-21,-10.0
2018-09-24,8.3333
2018-09-25,-3.3333
2018-09-26,-0.5305
2018-09-27,-0.6667
2018-09-28,1.3423
2018-10-01,1.457
2018-10-02,-3.0026
2018-10-03,2.1534
2018-10-04,-5.4018
2018-10-05,0.1393
2018-10-08,-0.5563
2018-10-09,-1.8182
2018-10-10,-0.4274
2018-10-11,-1.8598
2018-10-12,3.3528000000000002
2018-10-15,-3.2439999999999998
2018-10-16,0.0
2018-10-17,0.6574
2018-10-18,0.0956
2018-10-19,-0.748
2018-10-22,2.0408
2018-10-23,-0.7143
2018-10-24,-3.0216
2018-10-25,-5.0445
2018-10-26,-5.9375
2018-10-29,1.6611
2018-10-30,-0.8807
2018-10-31,1.7128
2018-11-01,-0.4165
2018-11-02,-3.1623
2018-11-05,-3.3613
2018-11-06,0.1739
2018-11-07,0.6944
2018-11-08,-17.0328
2018-11-09,3.2294
2018-11-12,9.511800000000001
2018-11-13,1.1029
2018-11-14,-6.3636
2018-11-15,4.0777
2018-11-16,-7.6493
2018-11-19,7.0707
2018-11-20,-2.8302
2018-11-21,-0.3883
2018-11-23,-5.4581
2018-11-26,5.7732
2018-11-27,-0.5848
2018-11-28,10.0
2018-11-29,-2.3173
2018-11-30,-3.4672
2018-12-03,4.7259
2018-12-04,-0.3069
2018-12-06,-5.124
2018-12-07,4.9618
2018-12-10,-1.0
2018-12-11,-3.8659
2018-12-12,-1.8053
2018-12-13,2.3346
2018-12-14,10.4563
2018-12-17,-9.0138
2018-12-18,-1.4434
2018-12-19,-5.3743
2018-12-20,-5.2738
2018-12-21,6.2548
2018-12-24,2.5796
2018-12-26,-0.7878
2018-12-27,5.6416
2018-12-28,-1.2165
2018-12-31,2.4668
2019-01-02,10.7407
2019-01-03,-3.8462
2019-01-04,-0.9565
2019-01-07,7.6383
2019-01-08,3.752
2019-01-09,-0.6289
2019-01-10,2.3434
2019-01-11,-3.2157999999999998
2019-01-14,2.075
2019-01-15,1.8779
2019-01-16,-0.1536
2019-01-17,-0.7692
2019-01-18,6.2016
2019-01-22,-5.1095
2019-01-23,3.8462
2019-01-24,0.4444
2019-01-25,-9.882
2019-01-28,5.0736
2019-01-29,0.6231
2019-01-30,-3.2508
2019-01-31,-1.6
2019-02-05,6.1789
2019-02-07,-4.9005
2019-02-08,0.161
2019-02-11,4.3408
2019-02-12,-0.3082
2019-02-13,-1.0819
2019-02-14,-2.3438
2019-02-15,-0.64
2019-02-19,2.0548
2019-02-20,-2.9600999999999997
2019-02-21,0.0
2019-02-22,2.1138
2019-02-25,-0.5589
2019-02-26,0.4019
2019-02-27,-7.3365
2019-02-28,-0.1721
2019-03-01,2.4138
2019-03-04,-8.7542
2019-03-05,5.3506
2019-03-06,-2.2767
2019-03-07,0.3584
2019-03-08,2.5
2019-03-11,-3.1359
2019-03-13,-1.2913999999999999
2019-03-14,1.3083
2019-03-15,2.518
2019-03-18,-0.1754
2019-03-19,-2.4605
2019-03-20,-1.982
2019-03-21,-4.2279
2019-03-22,-3.6468
2019-03-25,-9.3625
2019-03-26,0.2198
2019-03-27,-1.3158
2019-03-28,5.3333
2019-04-01,-2.9536
2019-04-02,1.087
2019-04-03,0.0
2019-04-04,-1.1075
2019-04-05,-0.5589
2019-04-08,-0.4986
2019-04-09,-0.5077
2019-04-10,-0.5942
2019-04-11,-1.5556
2019-04-12,-0.2257
2019-04-15,3.8462
2019-04-16,-1.5251000000000001
2019-04-17,2.8761
2019-04-18,-2.7957
2019-04-22,2.8761
2019-04-23,4.2366
2019-04-24,2.125
2019-04-25,-2.0202
2019-04-26,0.0
2019-04-29,-0.4124
2019-04-30,-5.176
2019-05-01,2.5939
2019-05-02,-2.1027
2019-05-03,3.7260999999999997
2019-05-06,-1.706
2019-05-07,5.5437
2019-05-08,-3.0303
2019-05-09,-5.625
2019-05-13,0.4415
2019-05-14,-1.2088
2019-05-15,10.342600000000001
2019-05-16,13.712
2019-05-20,0.0
2019-05-21,-4.1277
2019-05-22,-5.3114
2019-05-23,3.5156
2019-05-24,-1.8868
2019-05-28,-3.9423
2019-05-29,-0.7007
2019-05-30,-1.0081
2019-05-31,7.1283
2019-06-03,-1.9828999999999999
2019-06-04,-1.9493
2019-06-07,2.5657
2019-06-11,-1.4445999999999999
2019-06-12,-1.1742
2019-06-13,-0.9901
2019-06-14,5.0
2019-06-17,-2.2857
2019-06-18,-3.5244
2019-06-19,-1.1962
2019-06-20,-3.2720000000000002
2019-06-21,4.8626000000000005
2019-06-24,-4.8387
2019-06-25,13.3475
2019-06-26,-7.6523
2019-06-27,1.6415
2019-06-28,-0.4321
2019-07-01,8.0
2019-07-02,-4.4444
2019-07-05,0.0
2019-07-08,-2.3256
2019-07-09,0.1984
2019-07-10,4.7524999999999995
2019-07-11,0.189
2019-07-12,-0.9434
2019-07-15,-4.7619
2019-07-16,0.8
2019-07-17,-1.7856999999999998
2019-07-19,3.6808
2019-07-22,-1.6017000000000001
2019-07-23,0.002
2019-07-26,3.9583
2019-07-29,-4.9524
2019-07-30,1.2024
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,3.3663
2019-08-06,-6.1303
2019-08-07,2.449
2019-08-09,-7.9681
2019-08-12,-5.4113
2019-08-13,10.167
2019-08-14,-6.113
2019-08-16,0.0796
2019-08-19,-0.5217
2019-08-20,2.0
2019-08-21,0.2179
2019-08-23,1.3043
2019-08-26,1.7167
2019-08-29,2.8945
2019-08-30,-2.6081
2019-09-04,-4.0
2019-09-05,1.3158
2019-09-06,-1.5152
2019-09-09,-0.6593
2019-09-10,4.8673
2019-09-11,-4.8523
2019-09-12,0.2217
2019-09-13,0.885
2019-09-16,-1.3158
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,2.0
2019-09-23,-1.7429000000000001
2019-09-24,8.204
2019-09-25,-1.6393
2019-09-27,-3.125
2019-09-30,2.3656
2019-10-02,-3.9916
2019-10-03,8.9716
2019-10-04,-2.6104000000000003
2019-10-07,-4.5361
2019-10-09,2.1598
2019-10-10,-8.0338
2019-10-11,5.7471
2019-10-16,-1.5217
2019-10-17,-1.766
2019-10-23,-1.9596
2019-10-24,-0.9787
2019-10-25,-2.7800000000000002
2019-10-28,-3.5714
2019-10-29,4.4444
2019-10-30,-4.4917
2019-10-31,-1.9802
2019-11-01,-0.2525
2019-11-04,-1.5190000000000001
2019-11-05,-4.2853
2019-11-06,2.5972
2019-11-07,14.3979
2019-11-08,0.0
2019-11-11,0.2288
2019-11-12,7.7626
2019-11-13,-1.6949
2019-11-14,-2.3707
2019-11-15,1.8763999999999998
2019-11-18,-1.0834
2019-11-19,0.7667
2019-11-20,-2.1739
2019-11-21,0.2222
2019-11-22,-4.6563
2019-11-25,1.3953
2019-11-26,0.9174
2019-11-27,-4.5455
2019-11-29,-0.9524
2019-12-02,1.4423
2019-12-03,-2.6066000000000003
2019-12-04,-2.6764
2019-12-05,0.75
2019-12-06,-3.2258
2019-12-09,9.2282
2019-12-10,0.9413
2019-12-11,-4.6512
2019-12-12,-1.9512
2019-12-13,-2.9851
2019-12-16,17.4359
2019-12-17,-3.4934
2019-12-19,-0.2262
2019-12-20,4.3084
2019-12-23,-3.2609
2019-12-24,-1.8674
2019-12-26,-1.7175
2019-12-27,1.3537
2019-12-30,2.1839
2019-12-31,-7.7615
2020-01-02,3.6732
2020-01-03,-2.602
2020-01-06,0.4831
2020-01-07,0.3606
2020-01-08,2.515
2020-01-10,0.2009
2020-01-13,0.499
2020-01-14,2.0882
2020-01-15,-3.4091
2020-01-17,4.3788
2020-01-21,-0.9265
2020-01-22,1.0239
2020-01-23,-1.1622
2020-01-24,6.4169
2020-01-27,-11.5632
2020-01-28,5.9855
2020-01-29,-2.906
2020-01-30,-0.2353
2020-01-31,-1.2429000000000001
2020-02-03,-0.8908
2020-02-04,0.7229
2020-02-05,-1.1962
2020-02-06,0.4843
2020-02-07,0.0
2020-02-10,0.7229
2020-02-11,0.4785
2020-02-12,1.0714
2020-02-13,-1.0601
2020-02-14,0.2405
2020-02-18,0.7838
2020-02-19,-1.4870999999999999
2020-02-20,0.4785
2020-02-21,0.4762
2020-02-24,-0.4739
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,-5.2381
2020-02-28,-0.5025
2020-03-03,-2.0202
2020-03-05,1.8866
2020-03-06,-4.8872
2020-03-09,-5.3191
2020-03-10,1.4045
2020-03-11,-7.2022
2020-03-12,-4.3493
2020-03-13,2.6995
2020-03-16,-19.4694
2020-03-17,7.1394
2020-03-18,-4.9061
2020-03-19,-6.5111
2020-03-20,-16.013
2020-03-23,-14.1509
2020-03-24,35.7143
2020-03-25,-9.7166
2020-03-26,-8.520199999999999
2020-03-27,-1.9607999999999999
2020-03-30,8.0
2020-03-31,-4.6296
2020-04-01,-5.8252
2020-04-02,1.0309
2020-04-03,-13.7755
2020-04-06,7.1006
2020-04-07,26.5193
2020-04-08,-6.1135
2020-04-09,10.6977
2020-04-13,-2.7689
2020-04-14,3.7119999999999997
2020-04-15,1.6667
2020-04-16,-3.2787
2020-04-17,-2.5423999999999998
2020-04-20,-7.3913
2020-04-21,4.2254
2020-04-22,6.7568
2020-04-23,-5.0633
2020-04-24,2.2222
2020-04-27,16.087
2020-04-28,3.3708
2020-04-29,27.6377
2020-04-30,-7.0626
2020-05-01,-8.6744
2020-05-04,5.8528
2020-05-05,1.1058
2020-05-07,3.6593999999999998
2020-05-08,19.0799
2020-05-11,11.3924
2020-05-12,-5.6818
2020-05-13,-11.5663
2020-05-14,2.1826
2020-05-15,6.6638
2020-05-18,7.5
2020-05-19,1.8605
2020-05-20,16.21
2020-05-21,14.1454
2020-05-22,2.4096
2020-05-26,8.0672
2020-05-27,10.7309
2020-05-28,-8.7079
2020-05-29,-6.4615
2020-06-01,3.6184
2020-06-02,-3.1746
2020-06-03,2.459
2020-06-04,-4.48
2020-06-05,7.2027
2020-06-08,11.875
2020-06-09,-1.3966
2020-06-10,20.9632
2020-06-11,-12.178
2020-06-12,6.148
2020-06-15,1.3679000000000001
2020-06-16,0.6196
2020-06-17,-2.6478
2020-06-18,0.5693
2020-06-19,-1.1320999999999999
2020-06-22,0.1272
2020-06-23,0.5083
2020-06-24,-4.6776
2020-06-25,-0.3979
2020-06-26,1.9973
2020-06-29,-3.5248
2020-06-30,17.862
2020-07-01,-7.0034
2020-07-02,5.0617
2020-07-06,2.1152
2020-07-07,-3.3372
2020-07-08,2.6189999999999998
2020-07-09,-2.3202
2020-07-10,18.2898
2020-07-13,6.4257
2020-07-14,-2.3585
2020-07-15,0.0966
2020-07-16,-5.3089
2020-07-17,9.5821
2020-07-20,-2.1395
2020-07-21,5.4183
2020-07-22,6.5825
2020-07-23,-2.7073
2020-07-24,5.6522
2020-07-27,9.7119
2020-07-28,1.3503
2020-07-29,-1.6284
2020-07-30,-8.5026
2020-07-31,5.2632
