ticker,ABG US Equity
2002-08-02,-8.8496
2002-08-05,-2.9126
2002-08-06,3.0
2002-08-07,0.9709
2002-08-08,-1.4423
2002-08-09,-2.439
2002-08-12,-3.8
2002-08-13,3.4304
2002-08-14,2.5126
2002-08-15,-6.4706
2002-08-16,7.7568
2002-08-19,10.214
2002-08-20,2.8244
2002-08-21,-1.7167
2002-08-22,-1.6594
2002-08-23,-4.0853
2002-08-26,2.7778
2002-08-27,2.6126
2002-08-28,-6.0579
2002-08-29,4.6729
2002-08-30,11.1607
2002-09-03,-6.8273
2002-09-04,1.8103
2002-09-05,-1.3548
2002-09-06,-2.4034
2002-09-09,-0.7036
2002-09-10,3.7201
2002-09-11,2.4765
2002-09-12,-2.9167
2002-09-13,-2.3176
2002-09-16,-2.7241
2002-09-17,1.4453
2002-09-18,-4.9866
2002-09-19,-2.0619
2002-09-20,-2.201
2002-09-23,-12.9159
2002-09-24,-2.1348
2002-09-25,2.0666
2002-09-26,1.2373
2002-09-27,-0.2222
2002-09-30,-2.5612
2002-10-01,3.4286
2002-10-02,-0.9945
2002-10-03,-0.558
2002-10-04,-1.7957
2002-10-07,2.4
2002-10-08,-1.8973
2002-10-09,-9.5563
2002-10-10,0.3774
2002-10-11,5.8897
2002-10-14,-1.1834
2002-10-15,6.5868
2002-10-16,1.7978
2002-10-17,4.8565000000000005
2002-10-18,-3.6842
2002-10-21,-2.7321999999999997
2002-10-22,-3.4831
2002-10-23,0.5821
2002-10-24,-3.7037
2002-10-25,-4.0865
2002-10-28,-8.5213
2002-10-29,9.589
2002-10-30,1.25
2002-10-31,8.0247
2002-11-01,6.1714
2002-11-04,-5.7051
2002-11-05,2.7397
2002-11-06,5.2222
2002-11-07,1.3728
2002-11-08,-2.0833
2002-11-11,-10.2128
2002-11-12,1.0664
2002-11-13,1.9929999999999999
2002-11-14,-2.8736
2002-11-15,-0.355
2002-11-18,-0.8314
2002-11-19,-1.7964
2002-11-20,0.8537
2002-11-21,0.1209
2002-11-22,0.2415
2002-11-25,7.2289
2002-11-26,-0.4494
2002-11-27,5.1919
2002-11-29,0.8584
2002-12-02,0.5319
2002-12-03,-3.7037
2002-12-04,-2.5275
2002-12-05,-0.2255
2002-12-06,-1.6949
2002-12-09,-5.1724
2002-12-10,0.0
2002-12-11,-3.0303
2002-12-12,-1.75
2002-12-13,-0.5089
2002-12-16,2.3018
2002-12-17,-1.375
2002-12-18,-1.9011
2002-12-19,3.1008
2002-12-20,6.015
2002-12-23,2.7187
2002-12-24,-0.4603
2002-12-26,0.1156
2002-12-27,-0.6928
2002-12-30,-1.6279
2002-12-31,-0.591
2003-01-02,6.4209
2003-01-03,-0.1117
2003-01-06,-0.8949
2003-01-07,1.3544
2003-01-08,-2.2272
2003-01-09,2.5057
2003-01-10,-1.6667
2003-01-13,1.1299
2003-01-14,1.1173
2003-01-15,3.8674
2003-01-16,0.5319
2003-01-17,-0.5291
2003-01-21,-0.2128
2003-01-22,-1.919
2003-01-23,-1.5217
2003-01-24,-5.6291
2003-01-27,-3.6257
2003-01-28,1.0922
2003-01-29,-1.5606
2003-01-30,3.0488
2003-01-31,1.1834
2003-02-03,2.3392
2003-02-04,0.5714
2003-02-05,-5.6818
2003-02-06,2.6506
2003-02-07,-7.3944
2003-02-10,3.2953
2003-02-11,3.681
2003-02-12,-1.7751000000000001
2003-02-13,-3.012
2003-02-14,-0.1242
2003-02-18,0.1244
2003-02-19,-5.7143
2003-02-20,-5.1383
2003-02-21,-1.8056
2003-02-24,-0.9901
2003-02-25,0.2857
2003-02-26,-1.567
2003-02-27,2.4602
2003-02-28,3.8136
2003-03-03,-0.6803
2003-03-04,-6.8493
2003-03-05,-6.1765
2003-03-06,-5.3292
2003-03-07,-1.1589
2003-03-10,-0.335
2003-03-11,0.3361
2003-03-12,0.5025
2003-03-13,0.8333
2003-03-14,1.157
2003-03-17,3.7582
2003-03-18,0.7874
2003-03-19,3.2813
2003-03-20,0.9077
2003-03-21,15.1424
2003-03-24,-2.8646000000000003
2003-03-25,3.8874
2003-03-26,-3.4839
2003-03-27,5.615
2003-03-28,2.5316
2003-03-31,-1.2346
2003-04-01,-9.375
2003-04-02,7.1724
2003-04-03,-0.6435
2003-04-04,-0.2591
2003-04-07,1.5584
2003-04-08,2.1739
2003-04-09,0.1252
2003-04-10,0.125
2003-04-11,0.2497
2003-04-14,1.3699
2003-04-15,0.9828
2003-04-16,-0.4866
2003-04-17,0.7335
2003-04-21,0.1214
2003-04-22,-0.6061
2003-04-23,3.0488
2003-04-24,-1.5385
2003-04-25,1.0817
2003-04-28,6.4209
2003-04-29,-1.1173
2003-04-30,4.5198
2003-05-01,1.7297
2003-05-02,1.169
2003-05-05,1.3655
2003-05-06,1.8653
2003-05-07,0.4069
2003-05-08,1.0132
2003-05-09,3.6108000000000002
2003-05-12,1.6457000000000002
2003-05-13,2.7619
2003-05-14,4.5412
2003-05-15,-3.1028000000000002
2003-05-16,-3.0192
2003-05-19,-1.4151
2003-05-20,0.0957
2003-05-21,-0.478
2003-05-22,3.2661
2003-05-23,5.4884
2003-05-27,5.8201
2003-05-28,-0.25
2003-05-29,-6.8505
2003-05-30,7.3543
2003-06-02,2.1721
2003-06-03,-1.2265
2003-06-04,0.5795
2003-06-05,5.0206
2003-06-06,-0.8621
2003-06-09,-1.2648
2003-06-10,0.8807
2003-06-11,1.0317
2003-06-12,2.121
2003-06-13,-4.1538
2003-06-16,3.5313
2003-06-17,0.5426
2003-06-18,-2.0817
2003-06-19,-0.7874
2003-06-20,0.3968
2003-06-23,1.1858
2003-06-24,3.9063
2003-06-25,-0.7519
2003-06-26,3.7879
2003-06-27,-1.8248
2003-06-30,0.223
2003-07-01,-0.2226
2003-07-02,-0.7435
2003-07-03,-1.9476
2003-07-07,2.3682
2003-07-08,3.1343
2003-07-09,1.3025
2003-07-10,0.7857
2003-07-11,2.7640000000000002
2003-07-14,2.3448
2003-07-15,0.4043
2003-07-16,0.0
2003-07-17,-2.349
2003-07-18,-0.2062
2003-07-21,-0.7576
2003-07-22,1.9431
2003-07-23,-0.6127
2003-07-24,1.0274
2003-07-25,0.678
2003-07-28,1.5488
2003-07-29,-1.8568
2003-07-30,-5.7432
2003-07-31,9.6057
2003-08-01,-8.2407
2003-08-04,4.4904
2003-08-05,0.6139
2003-08-06,-2.3729
2003-08-07,0.6944
2003-08-08,-0.6207
2003-08-11,-0.0694
2003-08-12,1.4583
2003-08-13,4.2437
2003-08-14,5.7781
2003-08-15,3.9727
2003-08-18,2.9254
2003-08-19,1.5081
2003-08-20,-2.1714
2003-08-21,1.0514000000000001
2003-08-22,-0.8671
2003-08-25,-1.3411
2003-08-26,3.6643
2003-08-27,-1.6534
2003-08-28,0.5797
2003-08-29,-0.4035
2003-09-02,2.1412
2003-09-03,1.8697
2003-09-04,-0.0556
2003-09-05,-0.6121
2003-09-08,1.3998
2003-09-09,-1.27
2003-09-10,-4.0828
2003-09-11,0.8163
2003-09-12,1.7929
2003-09-15,0.7386
2003-09-16,-4.0045
2003-09-17,3.114
2003-09-18,2.5641
2003-09-19,1.1111
2003-09-22,-4.9451
2003-09-23,0.7514
2003-09-24,0.2295
2003-09-25,-2.5758
2003-09-26,-1.5864
2003-09-29,-0.8955
2003-09-30,0.3012
2003-10-01,6.6066
2003-10-02,0.5634
2003-10-03,0.7283
2003-10-06,2.2247
2003-10-07,1.9042
2003-10-08,-1.7619
2003-10-09,0.2717
2003-10-10,-1.084
2003-10-13,4.0548
2003-10-14,-0.4739
2003-10-15,-4.7619
2003-10-16,1.4444
2003-10-17,-4.1073
2003-10-20,1.3706
2003-10-21,-1.1831
2003-10-22,-7.6397
2003-10-23,0.6173
2003-10-24,-6.7485
2003-10-27,7.6974
2003-10-28,1.0996
2003-10-29,-7.855
2003-10-30,11.4754
2003-10-31,0.0
2003-11-03,-0.0588
2003-11-04,1.236
2003-11-05,-0.6977
2003-11-06,0.5855
2003-11-07,0.0582
2003-11-10,-3.3741
2003-11-11,-1.5653000000000001
2003-11-12,3.9144
2003-11-13,-2.2955
2003-11-14,-1.6867
2003-11-17,-2.5122999999999998
2003-11-18,0.2514
2003-11-19,-1.442
2003-11-20,-1.5267
2003-11-21,4.9742
2003-11-24,2.1538
2003-11-25,1.8072
2003-11-26,-0.6509
2003-11-28,-0.536
2003-12-01,1.6766
2003-12-02,0.4122
2003-12-03,-0.7038
2003-12-04,-4.9616
2003-12-05,1.9266999999999999
2003-12-08,3.5976
2003-12-09,-1.7069
2003-12-10,0.0
2003-12-11,1.7964
2003-12-12,2.5882
2003-12-15,-3.8417
2003-12-16,4.1145
2003-12-17,1.0882
2003-12-18,0.2833
2003-12-19,-0.2825
2003-12-22,-0.4533
2003-12-23,3.358
2003-12-24,-0.8811
2003-12-26,0.7222
2003-12-29,1.8202
2003-12-30,-1.896
2003-12-31,-1.1044
2004-01-02,1.6192
2004-01-05,1.3187
2004-01-06,-1.5727
2004-01-07,-1.9284
2004-01-08,7.3034
2004-01-09,-4.1885
2004-01-12,4.6448
2004-01-13,-0.7833
2004-01-14,0.2632
2004-01-15,-2.6247
2004-01-16,3.7736
2004-01-20,-2.3377
2004-01-21,2.1277
2004-01-22,0.7813
2004-01-23,-2.8424
2004-01-26,1.0106
2004-01-27,-0.2106
2004-01-28,-6.5963
2004-01-29,-1.6383999999999999
2004-01-30,0.2298
2004-02-02,-1.1461000000000001
2004-02-03,-1.4493
2004-02-04,-2.8824
2004-02-05,2.1805
2004-02-06,5.8091
2004-02-09,3.0252
2004-02-10,0.0544
2004-02-11,0.3261
2004-02-12,-1.1376
2004-02-13,-1.9178
2004-02-17,3.7989
2004-02-18,-4.1442
2004-02-19,2.0775
2004-02-20,-0.11
2004-02-23,-3.6344
2004-02-24,3.7714
2004-02-25,-0.0551
2004-02-26,2.3691
2004-02-27,-3.9290000000000003
2004-03-01,0.7843
2004-03-02,-1.9455
2004-03-03,-3.3447
2004-03-04,4.6334
2004-03-05,-1.9058000000000002
2004-03-08,-4.5714
2004-03-09,3.2934
2004-03-10,-1.7391
2004-03-11,-2.8319
2004-03-12,2.0036
2004-03-15,-2.9762
2004-03-16,1.8405
2004-03-17,3.012
2004-03-18,-0.2924
2004-03-19,-4.0469
2004-03-22,-3.9731
2004-03-23,1.9096
2004-03-24,1.5615
2004-03-25,1.1685
2004-03-26,1.155
2004-03-29,-0.5409
2004-03-30,0.1208
2004-03-31,4.4658999999999995
2004-04-01,-0.6355
2004-04-02,0.5814
2004-04-05,-0.4046
2004-04-06,0.7545
2004-04-07,-2.8802
2004-04-08,-2.669
2004-04-12,5.1798
2004-04-13,-5.8517
2004-04-14,0.9231
2004-04-15,3.3537
2004-04-16,-2.7138999999999998
2004-04-19,3.0928
2004-04-20,-3.0588
2004-04-21,2.8519
2004-04-22,1.0029
2004-04-23,-0.4673
2004-04-26,-2.054
2004-04-27,0.5992
2004-04-28,-2.3824
2004-04-29,-1.5863
2004-04-30,0.372
2004-05-03,-1.3589
2004-05-04,3.6318
2004-05-05,-2.6586
2004-05-06,-1.6139000000000001
2004-05-07,-5.6151
2004-05-10,-4.5455
2004-05-11,0.7703
2004-05-12,-4.795
2004-05-13,-2.5547
2004-05-14,3.221
2004-05-17,-3.4107
2004-05-18,4.583
2004-05-19,-4.454
2004-05-20,6.5414
2004-05-21,-4.1637
2004-05-24,1.3991
2004-05-25,5.0109
2004-05-26,-1.7981
2004-05-27,0.2817
2004-05-28,0.4213
2004-06-01,1.3986
2004-06-02,-2.4828
2004-06-03,-0.0707
2004-06-04,0.1415
2004-06-07,2.1201
2004-06-08,-1.4533
2004-06-09,-0.1404
2004-06-10,0.0
2004-06-14,2.6723
2004-06-15,5.1370000000000005
2004-06-16,-1.9544000000000001
2004-06-17,-0.9967
2004-06-18,-2.0805
2004-06-21,2.7416
2004-06-22,-1.2675
2004-06-23,1.4189
2004-06-24,-0.8661
2004-06-25,-0.2016
2004-06-28,0.0
2004-06-29,-1.0774
2004-06-30,2.1103
2004-07-01,-1.2
2004-07-02,-3.9811
2004-07-06,1.0541
2004-07-07,4.1029
2004-07-08,-6.1456
2004-07-09,-4.6263
2004-07-12,0.3731
2004-07-13,0.2974
2004-07-14,-2.0015
2004-07-15,-0.9077
2004-07-16,-3.5878
2004-07-19,1.5044
2004-07-20,-1.7941
2004-07-21,2.0651
2004-07-22,1.6341999999999999
2004-07-23,-1.2251
2004-07-26,-0.8527
2004-07-27,10.3987
2004-07-28,0.6374
2004-07-29,-3.2372
2004-07-30,-0.8727
2004-08-02,1.1005
2004-08-03,-3.193
2004-08-04,4.3478
2004-08-05,-1.9397
2004-08-06,-3.7363
2004-08-09,-1.0654
2004-08-10,0.6154
2004-08-11,0.1529
2004-08-12,0.1527
2004-08-13,0.3049
2004-08-16,0.304
2004-08-17,1.7424
2004-08-18,-3.3507
2004-08-19,1.3096999999999999
2004-08-20,0.9886
2004-08-23,5.7982
2004-08-24,-1.9217
2004-08-25,0.3628
2004-08-26,-2.7477
2004-08-27,2.7509
2004-08-30,-0.8683
2004-08-31,0.5839
2004-09-01,-2.6125
2004-09-02,2.8316
2004-09-03,1.0145
2004-09-07,0.7174
2004-09-08,-0.7835
2004-09-09,-0.0718
2004-09-10,0.7902
2004-09-13,1.5681
2004-09-14,-1.8246
2004-09-15,-2.0014
2004-09-16,2.8446
2004-09-17,1.7730000000000001
2004-09-20,-2.0906
2004-09-21,0.7117
2004-09-22,-3.6749
2004-09-23,-2.7880000000000003
2004-09-24,-0.4528
2004-09-27,-2.9568
2004-09-28,0.7813
2004-09-29,2.7907
2004-09-30,1.81
2004-10-01,4.4444
2004-10-04,0.0
2004-10-05,-0.8511
2004-10-06,0.0
2004-10-07,-1.0014
2004-10-08,-0.6503
2004-10-11,0.5091
2004-10-12,-2.5326
2004-10-13,-3.415
2004-10-14,-1.0761
2004-10-15,0.4662
2004-10-18,-0.464
2004-10-19,0.6993
2004-10-20,2.4691
2004-10-21,2.1084
2004-10-22,-2.2861000000000002
2004-10-25,-0.3019
2004-10-26,-0.5299
2004-10-27,4.6423
2004-10-28,0.1455
2004-10-29,-1.7429000000000001
2004-11-01,3.1781
2004-11-02,0.0
2004-11-03,0.0716
2004-11-04,-0.2863
2004-11-05,-0.1436
2004-11-08,-0.2876
2004-11-09,0.6489
2004-11-10,0.0
2004-11-11,0.0
2004-11-12,0.0
2004-11-15,0.2149
2004-11-16,-3.7169
2004-11-17,1.3363
2004-11-18,0.6593
2004-11-19,-1.6739000000000002
2004-11-22,3.1088
2004-11-23,-1.2922
2004-11-24,1.3091
2004-11-26,-0.5743
2004-11-29,0.2166
2004-11-30,0.0
2004-12-01,0.7205
2004-12-02,-0.0715
2004-12-03,-0.2863
2004-12-06,-0.2154
2004-12-07,-3.8129
2004-12-08,1.2715
2004-12-09,0.517
2004-12-10,0.6613
2004-12-13,0.5109
2004-12-14,0.581
2004-12-15,1.0108
2004-12-16,-0.8578
2004-12-17,-0.8652
2004-12-20,0.2909
2004-12-21,1.0877
2004-12-22,0.2152
2004-12-23,0.1432
2004-12-27,-0.6433
2004-12-28,0.6475
2004-12-29,-0.143
2004-12-30,0.0716
2004-12-31,-1.4306
2005-01-03,0.6531
2005-01-04,-0.0721
2005-01-05,1.443
2005-01-06,0.8535
2005-01-07,0.9873
2005-01-10,0.5587
2005-01-11,0.3472
2005-01-12,0.7612
2005-01-13,0.3434
2005-01-14,1.9165
2005-01-18,1.276
2005-01-19,1.5252
2005-01-20,8.9484
2005-01-21,1.5588
2005-01-24,1.6529
2005-01-25,-1.5678999999999998
2005-01-26,0.0
2005-01-27,-0.177
2005-01-28,0.0
2005-01-31,-0.2364
2005-02-01,0.7109
2005-02-02,-0.2941
2005-02-03,0.531
2005-02-04,2.054
2005-02-07,-0.6901
2005-02-08,-1.0423
2005-02-09,-3.8619
2005-02-10,1.1564
2005-02-11,-0.7822
2005-02-14,1.8799000000000001
2005-02-15,-1.0714
2005-02-16,-1.9856
2005-02-17,1.1663999999999999
2005-02-18,-2.9126
2005-02-22,-0.3125
2005-02-23,0.0627
2005-02-24,-2.3810000000000002
2005-02-25,-1.4763
2005-02-28,-0.9772
2005-03-01,1.7763
2005-03-02,-1.0343
2005-03-03,3.2005
2005-03-04,-1.2658
2005-03-07,0.1923
2005-03-08,-1.0237
2005-03-09,-0.0646
2005-03-10,-0.7115
2005-03-11,-0.6515
2005-03-14,-0.1311
2005-03-15,0.5909
2005-03-16,-1.2402
2005-03-17,-0.3966
2005-03-18,-0.3318
2005-03-21,-0.3995
2005-03-22,-0.3342
2005-03-23,-2.2803
2005-03-24,0.8236
2005-03-28,2.7229
2005-03-29,-0.3976
2005-03-30,2.5282999999999998
2005-03-31,-0.0649
2005-04-01,-1.7532
2005-04-04,-1.1897
2005-04-05,0.7358
2005-04-06,-1.328
2005-04-07,3.0956
2005-04-08,-3.1984
2005-04-11,-0.6069
2005-04-12,-2.4423
2005-04-13,-0.904
2005-04-14,-0.7018
2005-04-15,-2.0495
2005-04-18,-0.5051
2005-04-19,1.8854
2005-04-20,-1.7793999999999999
2005-04-21,5.6522
2005-04-22,-2.9492000000000003
2005-04-25,-0.3534
2005-04-26,0.4255
2005-04-27,-1.2006000000000001
2005-04-28,-1.3580999999999999
2005-04-29,-0.4348
2005-05-02,0.2183
2005-05-03,0.3631
2005-05-04,3.7627
2005-05-05,-2.371
2005-05-06,-0.0714
2005-05-09,0.9292
2005-05-10,-1.4873
2005-05-11,-0.0719
2005-05-12,-0.2158
2005-05-13,-0.9373
2005-05-16,-0.2183
2005-05-17,1.9694
2005-05-18,2.9328
2005-05-19,-0.2085
2005-05-20,-0.5571
2005-05-23,0.3501
2005-05-24,3.3496
2005-05-25,-1.3504
2005-05-26,1.8479999999999999
2005-05-27,-3.8306
2005-05-31,2.7254
2005-06-01,0.1361
2005-06-02,0.8832
2005-06-03,-1.0101
2005-06-06,0.068
2005-06-07,-0.9517
2005-06-08,2.6081
2005-06-09,0.0
2005-06-10,-1.4716
2005-06-13,1.6972
2005-06-14,0.0
2005-06-15,0.1335
2005-06-16,3.8
2005-06-17,-0.578
2005-06-20,-3.0362
2005-06-21,1.932
2005-06-22,1.5686
2005-06-23,0.0
2005-06-24,-1.8018
2005-06-27,2.0315
2005-06-28,2.0552
2005-06-29,-1.5104
2005-06-30,-1.5335
2005-07-01,-0.5191
2005-07-05,1.0437
2005-07-06,2.6469
2005-07-07,0.6918
2005-07-08,0.5621
2005-07-11,2.795
2005-07-12,1.0272
2005-07-13,-0.7177
2005-07-14,-0.9036
2005-07-15,-0.1216
2005-07-18,0.426
2005-07-19,1.5152
2005-07-20,0.8955
2005-07-21,-0.2959
2005-07-22,1.6024
2005-07-25,-1.8107
2005-07-26,0.6544
2005-07-27,-1.0047
2005-07-28,1.4925
2005-07-29,-0.0588
2005-08-01,1.2949
2005-08-02,2.8472
2005-08-03,-0.339
2005-08-04,-1.7006999999999999
2005-08-05,0.5767
2005-08-08,1.9495
2005-08-09,0.4499
2005-08-10,0.056
2005-08-11,0.6715
2005-08-12,0.0
2005-08-15,0.0556
2005-08-16,-0.1111
2005-08-17,-2.2803
2005-08-18,-0.1138
2005-08-19,-0.114
2005-08-22,2.567
2005-08-23,-1.3348
2005-08-24,-1.4656
2005-08-25,-0.4577
2005-08-26,0.1724
2005-08-29,-0.1147
2005-08-30,-1.9529
2005-08-31,-0.0586
2005-09-01,0.2345
2005-09-02,-2.0468
2005-09-06,-0.4179
2005-09-07,1.1391
2005-09-08,0.2371
2005-09-09,1.4193
2005-09-12,3.7901
2005-09-13,-3.427
2005-09-14,0.0582
2005-09-15,-1.6279
2005-09-16,0.8865
2005-09-19,0.9959
2005-09-20,0.0
2005-09-21,-5.4524
2005-09-22,0.4908
2005-09-23,3.2357
2005-09-26,2.7203
2005-09-27,-3.4542
2005-09-28,-0.0596
2005-09-29,2.2076000000000002
2005-09-30,-0.5838
2005-10-03,-1.3506
2005-10-04,0.5952
2005-10-05,-1.1243
2005-10-06,1.0772
2005-10-07,-0.4144
2005-10-10,-0.654
2005-10-11,0.7181
2005-10-12,-1.0695000000000001
2005-10-13,-0.3003
2005-10-14,1.8072
2005-10-17,-0.355
2005-10-18,-2.6128
2005-10-19,2.5
2005-10-20,-1.5467
2005-10-21,0.3625
2005-10-24,0.6623
2005-10-25,2.7512
2005-10-26,-1.2224
2005-10-27,-6.4231
2005-10-28,4.8489
2005-10-31,1.5015
2005-11-01,0.0
2005-11-02,0.2959
2005-11-03,1.7109
2005-11-04,-0.348
2005-11-07,-1.5716
2005-11-08,0.8279
2005-11-09,0.9971
2005-11-10,-4.1812
2005-11-11,0.0
2005-11-14,-0.8485
2005-11-15,-2.3839
2005-11-16,-0.814
2005-11-17,1.3889
2005-11-18,2.6775
2005-11-21,-1.1522000000000001
2005-11-22,1.411
2005-11-23,-0.7864
2005-11-25,0.6098
2005-11-28,-2.9697
2005-11-29,2.436
2005-11-30,2.1341
2005-12-01,4.2388
2005-12-02,-2.8637
2005-12-05,0.5307
2005-12-06,1.2317
2005-12-07,0.4635
2005-12-08,-0.0577
2005-12-09,0.981
2005-12-12,1.9428999999999998
2005-12-13,0.5045
2005-12-14,-2.3424
2005-12-15,-3.3695
2005-12-16,-0.6501
2005-12-19,-0.3569
2005-12-20,0.597
2005-12-21,1.7804
2005-12-22,0.1166
2005-12-23,1.0483
2005-12-27,-4.0346
2005-12-28,-1.2612999999999999
2005-12-29,-0.6083
2005-12-30,0.7344
2006-01-03,-0.7898
2006-01-04,3.1843
2006-01-05,-1.0682
2006-01-06,0.0
2006-01-09,-0.6599
2006-01-10,1.6303999999999998
2006-01-11,0.1783
2006-01-12,-2.669
2006-01-13,3.0469
2006-01-17,-3.1342
2006-01-18,0.2442
2006-01-19,0.9744
2006-01-20,-0.4825
2006-01-23,1.6364
2006-01-24,3.5778
2006-01-25,1.3241
2006-01-26,0.5114
2006-01-27,0.4522
2006-01-30,0.1688
2006-01-31,1.1236
2006-02-01,0.0
2006-02-02,-0.6667
2006-02-03,0.6711
2006-02-06,0.0556
2006-02-07,0.6108
2006-02-08,-0.1656
2006-02-09,1.9348
2006-02-10,-0.8677
2006-02-13,-0.6018
2006-02-14,0.6604
2006-02-15,0.8201
2006-02-16,2.9284
2006-02-17,3.7935
2006-02-21,0.5076
2006-02-22,-0.8081
2006-02-23,1.5274999999999999
2006-02-24,-0.4514
2006-02-27,-1.5112999999999999
2006-02-28,-2.046
2006-03-01,1.671
2006-03-02,1.5408
2006-03-03,-1.7704
2006-03-06,0.9269
2006-03-07,-1.5306
2006-03-08,1.5544
2006-03-09,-0.6122
2006-03-10,1.6427
2006-03-13,-1.7172
2006-03-14,1.5415999999999999
2006-03-15,2.0243
2006-03-16,0.6944
2006-03-17,-0.9852
2006-03-20,0.6965
2006-03-21,-2.4209
2006-03-22,2.9367
2006-03-23,-0.5411
2006-03-24,0.4946
2006-03-27,-1.0827
2006-03-28,0.0
2006-03-29,-0.199
2006-03-30,-1.1964
2006-03-31,-0.5045
2006-04-03,-2.3834
2006-04-04,-0.987
2006-04-05,2.3085
2006-04-06,-2.3077
2006-04-07,-1.9948000000000001
2006-04-10,-0.6427
2006-04-11,0.4313
2006-04-12,-0.5368
2006-04-13,0.3778
2006-04-17,-0.8065
2006-04-18,0.8672
2006-04-19,-0.2149
2006-04-20,0.377
2006-04-21,0.8584
2006-04-24,0.0
2006-04-25,0.6383
2006-04-26,-0.3171
2006-04-27,0.7423
2006-04-28,1.4211
2006-05-01,2.1277
2006-05-02,0.3557
2006-05-03,1.6202999999999999
2006-05-04,0.4484
2006-05-05,0.2976
2006-05-08,1.5826
2006-05-09,-0.6816
2006-05-10,-0.2941
2006-05-11,-2.7532
2006-05-12,-0.6067
2006-05-15,-0.4069
2006-05-16,1.3279
2006-05-17,-1.2601
2006-05-18,-0.1021
2006-05-19,-0.3577
2006-05-22,0.6667
2006-05-23,1.5283
2006-05-24,1.8063
2006-05-25,0.7886
2006-05-26,0.8802
2006-05-30,-0.3878
2006-05-31,1.5085
2006-06-01,2.349
2006-06-02,1.1241
2006-06-05,0.5558
2006-06-06,-0.0921
2006-06-07,-1.3831
2006-06-08,-0.0468
2006-06-09,-0.1403
2006-06-12,-0.3279
2006-06-13,-1.9266999999999999
2006-06-14,-0.1437
2006-06-15,2.8791
2006-06-16,-0.4664
2006-06-19,-2.6242
2006-06-20,0.4812
2006-06-21,0.7184
2006-06-22,-1.8069
2006-06-23,-0.7264
2006-06-26,0.1463
2006-06-27,-0.4871
2006-06-28,-0.6363
2006-06-29,3.0542
2006-06-30,0.0956
2006-07-03,-2.1012
2006-07-05,0.6829
2006-07-06,1.2112
2006-07-07,-0.4787
2006-07-10,1.6354
2006-07-11,-1.3725
2006-07-12,-2.1113
2006-07-13,-2.8922
2006-07-14,0.5048
2006-07-17,-0.2511
2006-07-18,-0.5035
2006-07-19,1.7206000000000001
2006-07-20,-0.3483
2006-07-21,1.4978
2006-07-24,2.5086
2006-07-25,0.4319
2006-07-26,-1.3856
2006-07-27,-1.7442
2006-07-28,0.3452
2006-07-31,-1.3759000000000001
2006-08-01,-2.6408
2006-08-02,1.5865
2006-08-03,3.073
2006-08-04,1.0264
2006-08-07,-0.8708
