ticker,SLS US Equity
2008-08-04,-0.2703
2008-08-05,-3.1165
2008-08-06,-1.9598
2008-08-07,-0.8542
2008-08-08,-0.7194
2008-08-11,-0.5797
2008-08-12,2.3324
2008-08-13,-0.4274
2008-08-14,8.7268
2008-08-15,-4.3421
2008-08-18,-3.989
2008-08-19,-4.298
2008-08-20,-2.0958
2008-08-21,0.3058
2008-08-22,4.5732
2008-08-25,2.0408
2008-08-26,-4.2857
2008-08-27,-1.2687
2008-08-28,5.0642
2008-08-29,-1.009
2008-09-02,0.1472
2008-09-03,1.5965
2008-09-04,2.8571
2008-09-05,-2.8889
2008-09-08,-1.1728
2008-09-09,-1.1577
2008-09-10,-0.4392
2008-09-11,1.7647
2008-09-12,4.0462
2008-09-15,-3.4167
2008-09-16,0.6615
2008-09-17,0.0
2008-09-18,4.4286
2008-09-19,12.5855
2008-09-22,9.356
2008-09-23,-11.0
2008-09-24,7.2409
2008-09-25,-3.376
2008-09-26,-1.0843
2008-09-29,-2.5579
2008-09-30,2.0
2008-10-01,6.0049
2008-10-02,-1.5029
2008-10-03,1.4085
2008-10-06,-6.3657
2008-10-07,8.4054
2008-10-08,6.6135
2008-10-09,10.1604
2008-10-10,4.8544
2008-10-13,5.2778
2008-10-14,-6.6843
2008-10-15,-9.3308
2008-10-16,5.6133
2008-10-17,2.6574999999999998
2008-10-20,-1.7258
2008-10-21,2.0488
2008-10-22,-2.0076
2008-10-23,-12.5854
2008-10-24,1.8973
2008-10-27,-6.6813
2008-10-28,9.1549
2008-10-29,-2.4731
2008-10-30,0.441
2008-10-31,0.9879
2008-11-03,0.0
2008-11-04,3.8043
2008-11-05,7.3298
2008-11-06,-3.4146
2008-11-07,-2.7273
2008-11-10,2.5961
2008-11-11,-3.8462
2008-11-12,-5.1579
2008-11-13,-6.5483
2008-11-14,4.038
2008-11-17,-0.6849
2008-11-18,0.5747
2008-11-19,2.8571
2008-11-20,-2.7778
2008-11-21,-10.2857
2008-11-24,-4.2038
2008-11-25,-1.4628
2008-11-26,3.2389
2008-11-28,-5.2288
2008-12-01,2.6207000000000003
2008-12-02,5.5108
2008-12-03,-0.6879
2008-12-04,5.9518
2008-12-05,4.4794
2008-12-08,5.2144
2008-12-09,2.0925
2008-12-10,-6.5804
2008-12-11,1.0393
2008-12-12,5.9886
2008-12-15,0.2817
2008-12-16,-8.0658
2008-12-17,0.4678
2008-12-18,-17.5786
2008-12-19,5.5085
2008-12-22,-3.7216
2008-12-23,-2.6696
2008-12-24,0.7143
2008-12-26,-12.766
2008-12-29,-7.4797
2008-12-30,0.5272
2008-12-31,0.5245
2009-01-02,4.3478
2009-01-05,-5.0
2009-01-06,-0.8772
2009-01-07,0.0022
2009-01-08,1.7677
2009-01-09,-6.0891
2009-01-12,-2.9607
2009-01-13,-7.0611
2009-01-14,-11.7043
2009-01-15,-2.5581
2009-01-16,-4.2959
2009-01-20,4.4888
2009-01-21,0.2387
2009-01-22,-2.1429
2009-01-23,-2.1898
2009-01-26,13.9303
2009-01-27,-10.4803
2009-01-28,15.2439
2009-01-29,-11.1111
2009-01-30,14.5238
2009-02-02,12.2661
2009-02-03,4.6296
2009-02-04,4.6018
2009-02-05,3.2149
2009-02-06,9.5082
2009-02-09,0.2994
2009-02-10,-2.834
2009-02-11,-3.2277
2009-02-12,-4.9583
2009-02-13,-4.6366
2009-02-17,1.3135
2009-02-18,-3.1979
2009-02-19,-1.4285999999999999
2009-02-20,-11.0507
2009-02-23,-8.3503
2009-02-24,-4.2222
2009-02-25,-1.3921000000000001
2009-02-26,-1.4118
2009-02-27,-2.6253
2009-03-02,-12.0098
2009-03-03,1.1142
2009-03-04,-1.6529
2009-03-05,-7.8431
2009-03-06,0.304
2009-03-09,-10.9091
2009-03-10,20.4082
2009-03-11,-6.7797
2009-03-12,3.0303
2009-03-13,-2.9375
2009-03-16,-0.0038
2009-03-17,13.9394
2009-03-18,1.3298
2009-03-19,-7.3491
2009-03-20,11.0482
2009-03-23,-3.0612
2009-03-24,1.6842000000000001
2009-03-25,1.1905000000000001
2009-03-26,5.6266
2009-03-27,20.5327
2009-03-30,3.0534
2009-03-31,-0.7797
2009-04-01,-6.0879
2009-04-02,0.4158
2009-04-03,3.9583
2009-04-06,-6.4128
2009-04-07,-3.6403
2009-04-08,8.2222
2009-04-09,2.4641
2009-04-13,0.2004
2009-04-14,0.0
2009-04-15,-5.8
2009-04-16,5.3079
2009-04-17,-1.2097
2009-04-20,-1.0204
2009-04-21,2.6804
2009-04-22,-1.6064
2009-04-23,-6.1224
2009-04-24,3.4783
2009-04-27,-0.4202
2009-04-28,-2.9536
2009-04-29,0.6522
2009-04-30,-1.7279
2009-05-01,6.5934
2009-05-04,-2.0619
2009-05-05,-11.5789
2009-05-06,4.2857
2009-05-07,8.2192
2009-05-08,2.7426
2009-05-11,-1.4374
2009-05-12,20.8333
2009-05-13,-16.0345
2009-05-14,19.0965
2009-05-15,4.3103
2009-05-18,22.1488
2009-05-19,-10.1488
2009-05-20,-7.6807
2009-05-21,0.1631
2009-05-22,1.4658
2009-05-26,-1.9262000000000001
2009-05-27,0.1637
2009-05-28,-1.1438
2009-05-29,-13.3884
2009-06-01,0.5725
2009-06-02,-1.3283
2009-06-03,-1.1538
2009-06-04,-2.1401
2009-06-05,-3.7773
2009-06-08,5.1653
2009-06-09,-3.3399
2009-06-10,3.0488
2009-06-11,6.3116
2009-06-12,-8.5343
2009-06-15,-3.4483
2009-06-16,0.4202
2009-06-17,-0.6276
2009-06-18,4.6316
2009-06-19,-2.4145
2009-06-22,-6.5979
2009-06-23,0.883
2009-06-24,3.9387
2009-06-25,-3.1579
2009-06-26,-2.1739
2009-06-29,2.2222
2009-06-30,-1.3043
2009-07-01,-1.3216
2009-07-02,-5.8036
2009-07-06,-5.2133
2009-07-07,-2.0
2009-07-08,-8.6735
2009-07-09,-1.3966
2009-07-10,0.0
2009-07-13,-3.6827
2009-07-14,1.4706000000000001
2009-07-15,-4.6377
2009-07-16,-3.3435
2009-07-17,4.717
2009-07-20,4.5045
2009-07-21,8.046
2009-07-22,6.9149
2009-07-23,-1.99
2009-07-24,6.599
2009-07-27,4.2857
2009-07-28,9.3607
2009-07-29,-4.1754
2009-07-30,-6.9717
2009-07-31,-13.3489
2009-08-03,-3.2432
2009-08-04,-0.2793
2009-08-05,0.8403
2009-08-06,-4.1667
2009-08-07,-2.029
2009-08-10,5.3254
2009-08-11,0.0
2009-08-12,-4.7753
2009-08-13,0.885
2009-08-14,0.2924
2009-08-17,-6.4176
2009-08-18,-0.9307
2009-08-19,-1.8868
2009-08-20,1.9231
2009-08-21,-4.4025
2009-08-24,0.6579
2009-08-25,-1.634
2009-08-26,0.9967
2009-08-27,0.0
2009-08-28,0.6579
2009-08-31,-3.9215999999999998
2009-09-01,-3.0612
2009-09-02,-3.8596
2009-09-03,-3.1752
2009-09-04,1.7669000000000001
2009-09-08,-0.3658
2009-09-09,-0.7435
2009-09-10,1.8352
2009-09-11,4.0824
2009-09-14,-1.7668
2009-09-15,1.7986
2009-09-16,-2.4735
2009-09-17,0.7246
2009-09-18,-0.3597
2009-09-21,-1.444
2009-09-22,6.9597
2009-09-23,-8.9041
2009-09-24,-2.2556
2009-09-25,-5.0
2009-09-28,4.0081
2009-09-29,-2.6859
2009-09-30,-2.0
2009-10-01,2.0408
2009-10-02,2.0
2009-10-05,-5.098
2009-10-06,-2.0661
2009-10-07,0.8439
2009-10-08,-0.8368
2009-10-09,-5.4852
2009-10-12,0.4464
2009-10-13,0.0
2009-10-14,1.3333
2009-10-15,3.0702
2009-10-16,-5.1064
2009-10-19,2.6906
2009-10-20,0.0
2009-10-21,-4.3668
2009-10-22,0.4566
2009-10-23,-0.4545
2009-10-26,-10.9589
2009-10-27,-7.6923
2009-10-28,-12.2222
2009-10-29,5.6962
2009-10-30,25.1497
2009-11-02,4.3062000000000005
2009-11-03,-0.4587
2009-11-04,0.9217
2009-11-05,0.0
2009-11-06,-6.3927
2009-11-09,2.439
2009-11-10,-0.4762
2009-11-11,2.8708
2009-11-12,-4.6512
2009-11-13,6.8293
2009-11-16,-0.4566
2009-11-17,-4.1284
2009-11-18,1.9139
2009-11-19,-2.8169
2009-11-20,0.9662
2009-11-23,0.1435
2009-11-24,-1.0989
2009-11-25,8.2126
2009-11-27,-4.9107
2009-11-30,3.2864
2009-12-01,0.9091
2009-12-02,-0.9009
2009-12-03,12.2727
2009-12-04,2.834
2009-12-07,1.1811
2009-12-08,-5.0584
2009-12-09,2.0492
2009-12-10,-2.008
2009-12-11,9.8309
2009-12-14,14.1844
2009-12-15,11.4379
2009-12-16,11.7302
2009-12-17,-1.0499
2009-12-18,9.2838
2009-12-21,14.8058
2009-12-22,-4.8626000000000005
2009-12-23,2.8889
2009-12-24,-0.216
2009-12-28,-6.71
2009-12-29,6.0325
2009-12-30,-4.3764
2009-12-31,4.8055
2010-01-04,-10.4803
2010-01-05,-6.3415
2010-01-06,-3.125
2010-01-07,12.9032
2010-01-08,2.3810000000000002
2010-01-11,4.4157
2010-01-12,9.0899
2010-01-13,9.2283
2010-01-14,5.7943999999999996
2010-01-15,-1.9435
2010-01-19,-7.2072
2010-01-20,10.0995
2010-01-21,-3.1767
2010-01-22,-6.0109
2010-01-25,-2.907
2010-01-26,2.1955999999999998
2010-01-27,-2.1484
2010-01-28,-0.1996
2010-01-29,6.6
2010-02-01,-4.3152
2010-02-02,2.0588
2010-02-03,1.8252000000000002
2010-02-04,0.9434
2010-02-05,-1.3084
2010-02-08,0.7576
2010-02-09,0.5639
2010-02-10,-2.8037
2010-02-11,-2.1154
2010-02-12,4.1257
2010-02-16,-1.5093999999999999
2010-02-17,0.0
2010-02-18,-1.7241
2010-02-19,1.3645
2010-02-22,0.3846
2010-02-23,4.023
2010-02-24,-1.2891
2010-02-25,-0.1866
2010-02-26,-3.5514
2010-03-01,0.3876
2010-03-02,1.9304999999999999
2010-03-03,-0.5682
2010-03-04,-0.381
2010-03-05,1.3384
2010-03-08,-1.5093999999999999
2010-03-09,-0.5747
2010-03-10,5.2023
2010-03-11,15.9341
2010-03-12,-5.5292
2010-03-15,10.2007
2010-03-16,-0.7587
2010-03-17,6.1162
2010-03-18,-1.4409
2010-03-19,12.5731
2010-03-22,5.3247
2010-03-23,-26.5105
2010-03-24,-3.8590999999999998
2010-03-25,0.0
2010-03-26,-9.075
2010-03-29,0.1919
2010-03-30,-8.6207
2010-03-31,-4.4025
2010-04-01,1.3158
2010-04-05,-5.8442
2010-04-06,-3.6782
2010-04-07,0.9547
2010-04-08,11.3475
2010-04-09,-1.6985000000000001
2010-04-12,-2.1598
2010-04-13,-5.7395
2010-04-14,-2.5761
2010-04-15,6.0096
2010-04-16,-0.2268
2010-04-19,-0.6818
2010-04-20,-0.9153
2010-04-21,-0.2309
2010-04-22,0.0
2010-04-23,-0.2315
2010-04-26,-0.0029
2010-04-27,2.0911
2010-04-28,-1.5909
2010-04-29,1.8476
2010-04-30,-3.1746
2010-05-03,0.2342
2010-05-04,-2.5701
2010-05-05,-6.4748
2010-05-06,-4.6154
2010-05-07,-0.8065
2010-05-10,11.1111
2010-05-11,9.7561
2010-05-12,0.8889
2010-05-13,-2.6432
2010-05-14,-4.2986
2010-05-17,4.4917
2010-05-18,0.6787
2010-05-19,-6.2921
2010-05-20,-8.8729
2010-05-21,4.4737
2010-05-24,-6.801
2010-05-25,-1.8919000000000001
2010-05-26,-3.5813
2010-05-27,2.5714
2010-05-28,7.7994
2010-06-01,-3.3592
2010-06-02,0.8021
2010-06-03,-11.4058
2010-06-04,-16.1677
2010-06-07,-8.5714
2010-06-08,10.1562
2010-06-09,-6.0284
2010-06-10,9.434
2010-06-11,0.0
2010-06-14,1.0345
2010-06-15,4.7782
2010-06-16,-3.9088000000000003
2010-06-17,0.0
2010-06-18,2.7119
2010-06-21,-2.9703
2010-06-22,-0.3401
2010-06-23,2.0478
2010-06-24,-4.8829
2010-06-25,-2.9536
2010-06-28,4.3478
2010-06-29,-6.25
2010-06-30,-3.7037
2010-07-01,-3.8462
2010-07-02,-6.0
2010-07-06,-4.2553
2010-07-07,-3.1111
2010-07-08,-6.8807
2010-07-09,14.2857
2010-07-12,-2.1552
2010-07-13,1.7621
2010-07-14,1.7316
2010-07-15,-1.2766
2010-07-16,-6.4655000000000005
2010-07-19,4.1475
2010-07-20,-3.0973
2010-07-21,-3.653
2010-07-22,0.4739
2010-07-23,-0.9434
2010-07-26,6.6667
2010-07-27,4.9107
2010-07-28,0.8511
2010-07-29,-2.9536
2010-07-30,-2.1739
2010-08-02,2.2222
2010-08-03,0.4348
2010-08-04,0.0
2010-08-05,-3.0303
2010-08-06,3.125
2010-08-09,-0.8658
2010-08-10,-3.9301
2010-08-11,-3.1818
2010-08-12,1.4085
2010-08-13,0.463
2010-08-16,-0.9217
2010-08-17,-4.186
2010-08-18,1.4563
2010-08-19,-1.9139
2010-08-20,-2.439
2010-08-23,0.0
2010-08-24,-4.5
2010-08-25,-8.377
2010-08-26,1.7143000000000002
2010-08-27,1.1236
2010-08-30,5.5556
2010-08-31,-7.8947
2010-09-01,2.2857
2010-09-02,6.1453
2010-09-03,-0.5263
2010-09-07,3.1746
2010-09-08,7.1795
2010-09-09,10.0478
2010-09-10,-1.7391
2010-09-13,17.6991
2010-09-14,3.3835
2010-09-15,-6.5455
2010-09-16,-3.5019
2010-09-17,7.6613
2010-09-20,1.1236
2010-09-21,-3.3333
2010-09-22,0.7663
2010-09-23,-0.7605
2010-09-24,-1.9157
2010-09-27,3.9063
2010-09-28,-1.5038
2010-09-29,1.145
2010-09-30,7.5472
2010-10-01,-0.7018
2010-10-04,-0.3534
2010-10-05,3.4752
2010-10-06,-2.6731
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,13.0282
2010-10-13,1.2461
2010-10-14,-1.5385
2010-10-15,-2.1875
2010-10-18,0.9585
2010-10-19,0.9494
2010-10-20,4.7022
2010-10-21,7.7844
2010-10-22,-2.7778
2010-10-25,-4.2857
2010-10-26,-1.194
2010-10-27,1.5106000000000002
2010-10-28,0.0
2010-10-29,-0.5952
2010-11-01,-0.2994
2010-11-02,-3.003
2010-11-03,0.0
2010-11-04,-0.9288
2010-11-05,4.6875
2010-11-08,-2.0896
2010-11-09,-7.0122
2010-11-10,6.2295
2010-11-11,-3.7037
2010-11-12,0.9615
2010-11-15,1.9048
2010-11-16,-4.0498
2010-11-17,2.2727
2010-11-18,7.3016
2010-11-19,-1.483
2010-11-22,-5.7022
2010-11-23,-0.3225
2010-11-24,0.004
2010-11-26,5.1118
2010-11-29,2.7356
2010-11-30,4.7337
2010-12-01,-0.2825
2010-12-02,0.0
2010-12-03,-1.4163999999999999
2010-12-06,10.0575
2010-12-07,0.5222
2010-12-08,-10.3896
2010-12-09,0.5797
2010-12-10,6.6282
2010-12-13,1.3514
2010-12-14,2.6667
2010-12-15,-3.3766
2010-12-16,-2.957
2010-12-17,-12.7424
2010-12-20,-12.6984
2010-12-21,0.0
2010-12-22,-3.6364
2010-12-23,-1.1320999999999999
2010-12-27,-1.145
2010-12-28,-6.9498
2010-12-29,3.7344
2010-12-30,5.6
2010-12-31,-2.2727
2011-01-03,0.3876
2011-01-04,-4.8649000000000004
2011-01-05,0.2435
2011-01-06,3.6437
2011-01-07,-1.9531
2011-01-10,-3.9840999999999998
2011-01-11,2.9046
2011-01-12,-2.4194
2011-01-13,-4.5455
2011-01-14,-4.7619
2011-01-18,-2.2727
2011-01-19,-4.6512
2011-01-20,-8.2927
2011-01-21,-0.5319
2011-01-24,12.8342
2011-01-25,-8.5308
2011-01-26,2.5907
2011-01-27,1.0101
2011-01-28,-6.0
2011-01-31,0.0
2011-02-01,-1.0638
2011-02-02,-2.1505
2011-02-03,0.0
2011-02-04,2.1978
2011-02-07,-5.3763
2011-02-08,2.2727
2011-02-09,-1.6667
2011-02-10,-3.9548
2011-02-11,0.5882
2011-02-14,-2.3392
2011-02-15,4.7904
2011-02-16,8.0
2011-02-17,10.0529
2011-02-18,-6.25
2011-02-22,-7.6923
2011-02-23,0.0
2011-02-24,0.5556
2011-02-25,-1.105
2011-02-28,-5.0279
2011-03-01,-27.647100000000002
2011-03-02,2.439
2011-03-03,-1.5873
2011-03-04,0.8065
2011-03-07,0.8
2011-03-08,-1.5873
2011-03-09,-0.8065
2011-03-10,0.813
2011-03-11,-1.6129
2011-03-14,-2.459
2011-03-15,-2.521
2011-03-16,-3.4483
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,8.0357
2011-03-22,0.0
2011-03-23,-2.4793
2011-03-24,-0.8475
2011-03-25,0.8547
2011-03-28,0.0
2011-03-29,6.7797
2011-03-30,19.0476
2011-03-31,-8.0
2011-04-01,7.971
2011-04-04,-1.3423
2011-04-05,-1.3605
2011-04-06,0.0
2011-04-07,-4.8276
2011-04-08,-5.0725
2011-04-11,2.2901
2011-04-12,-2.9851
2011-04-13,-1.9231
2011-04-14,-9.0196
2011-04-15,-18.9655
2011-04-18,-4.2553
2011-04-19,-0.7639
2011-04-20,3.0091
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,2.1603
2011-04-27,-2.1146
2011-04-28,0.0
2011-04-29,1.087
2011-05-02,4.3011
2011-05-03,-4.6392
2011-05-04,0.5405
2011-05-05,-2.1505
2011-05-06,-1.8681
2011-05-09,1.9037
2011-05-10,-2.8571
2011-05-11,-4.9774
2011-05-12,-5.5952
2011-05-13,9.8597
2011-05-16,3.3073
2011-05-17,-2.2222
2011-05-18,4.5455
2011-05-19,3.0978
2011-05-20,2.7939
2011-05-23,0.5128
2011-05-24,-1.8367
2011-05-25,0.9356
2011-05-26,12.2554
2011-05-27,11.0092
2011-05-31,11.5702
2011-06-01,-5.1852
2011-06-02,2.3438
2011-06-03,-0.7634
2011-06-06,-8.461500000000001
2011-06-07,2.521
2011-06-08,-4.0984
2011-06-09,-4.2735
2011-06-10,-7.1429
2011-06-13,-8.6538
2011-06-14,5.2632
2011-06-15,-5.0
2011-06-16,5.2632
2011-06-17,-2.0
2011-06-20,-3.0612
2011-06-21,3.1579
2011-06-22,-3.0612
2011-06-23,3.1579
2011-06-24,3.0612
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,-0.9901
2011-06-30,-2.0
2011-07-01,9.1837
2011-07-05,17.757
2011-07-06,0.7937
2011-07-07,-5.5118
2011-07-08,1.6667
2011-07-11,1.6393
2011-07-12,11.2903
2011-07-13,-2.8986
2011-07-14,0.0
2011-07-15,-4.4776
2011-07-18,-3.125
2011-07-19,-9.6774
2011-07-20,8.0357
2011-07-21,-0.8264
2011-07-22,7.5
2011-07-25,0.7752
2011-07-26,3.0769
2011-07-27,-10.4478
2011-07-28,0.0
2011-07-29,-2.5
2011-08-01,-0.8547
2011-08-02,1.7241
2011-08-03,3.3898
2011-08-04,-9.0164
2011-08-05,-1.8018
2011-08-08,-7.3394
2011-08-09,13.8614
2011-08-10,-8.6957
2011-08-11,3.8095
2011-08-12,-1.8349
2011-08-15,1.8692
2011-08-16,0.0
2011-08-17,0.9174
2011-08-18,-5.4545
2011-08-19,1.9231
2011-08-22,-0.9434
2011-08-23,-2.8571
2011-08-24,1.9607999999999999
2011-08-25,-5.7692
2011-08-26,3.0612
2011-08-29,0.9901
2011-08-30,1.9607999999999999
2011-08-31,-1.9231
2011-09-01,0.0
2011-09-02,2.9412000000000003
2011-09-06,-4.7619
2011-09-07,0.0
2011-09-08,1.0
2011-09-09,-0.9901
2011-09-12,14.0
2011-09-13,-3.5088
2011-09-14,-2.7273
2011-09-15,3.7382999999999997
2011-09-16,0.9009
2011-09-19,-1.7856999999999998
2011-09-20,-4.5455
2011-09-21,-2.8571
2011-09-22,-1.9607999999999999
2011-09-23,-1.0
2011-09-26,-34.3561
2011-09-27,30.7944
2011-09-28,5.8824
2011-09-29,11.1111
2011-09-30,1.0
2011-10-03,-4.9381
2011-10-04,-7.3037
2011-10-05,1.1236
2011-10-06,0.0208
2011-10-07,-5.5752
2011-10-10,0.0
2011-10-11,-7.0588
2011-10-12,-2.5316
2011-10-13,3.8961
2011-10-14,-3.6094
2011-10-17,-1.7021
2011-10-18,1.5666
2011-10-19,-0.6738
2011-10-20,-1.9207
2011-10-21,4.0
2011-10-24,0.016
2011-10-25,2.1631
2011-10-26,-5.8971
2011-10-27,1.3333
2011-10-28,-1.3158
2011-10-31,-1.3333
2011-11-01,-1.4865
2011-11-02,-2.6063
2011-11-03,12.6761
2011-11-04,-2.625
2011-11-07,-7.9108
2011-11-08,-2.7008
2011-11-09,1.7191999999999998
2011-11-10,1.4085
2011-11-11,-2.5
2011-11-14,-0.2849
2011-11-15,-0.6161
2011-11-16,0.6199
2011-11-17,1.1429
2011-11-18,-3.9548
2011-11-21,-5.8824
2011-11-22,-4.6875
2011-11-23,-8.2275
2011-11-25,-8.8981
2011-11-28,25.7108
2011-11-29,1.3648
2011-11-30,-7.6746
2011-12-01,12.6667
2011-12-02,-1.0355
2011-12-05,3.7369
2011-12-06,-22.1632
2011-12-07,10.4593
2011-12-08,-6.1485
2011-12-09,1.8192
2011-12-12,-4.9435
2011-12-13,-7.9336
2011-12-14,-4.1834
2011-12-15,-13.6209
2011-12-16,-5.569
2011-12-19,-4.8397
2011-12-20,2.9808
2011-12-21,2.4366
2011-12-22,14.9106
2011-12-23,4.4735
2011-12-27,-6.383
2011-12-28,-2.2727
2011-12-29,11.6279
2011-12-30,-2.2917
2012-01-03,0.2132
2012-01-04,-2.766
2012-01-05,-3.7199
2012-01-06,30.4545
2012-01-09,14.9826
2012-01-10,13.6364
2012-01-11,-8.0
2012-01-12,4.3478
2012-01-13,-5.5556
2012-01-17,2.2059
2012-01-18,8.6331
2012-01-19,-5.9603
2012-01-20,-2.8169
2012-01-23,0.0
2012-01-24,-1.7391
2012-01-25,-2.8024
2012-01-26,-3.4901
2012-01-27,1.7099
2012-01-30,0.4831
2012-01-31,-3.0769
2012-02-01,1.5873
2012-02-02,23.125
2012-02-03,31.9797
2012-02-06,21.1538
2012-02-07,-19.8413
2012-02-08,2.9703
2012-02-09,5.7692
2012-02-10,-0.9091
2012-02-13,-3.6696999999999997
2012-02-14,-0.9524
2012-02-15,-10.5769
2012-02-16,1.0753
2012-02-17,9.5745
2012-02-21,9.7087
2012-02-22,-5.3097
2012-02-23,-1.8692
2012-02-24,1.9048
2012-02-27,10.2804
2012-02-28,-4.2373
2012-02-29,-5.3097
2012-03-01,19.6262
2012-03-02,13.2812
2012-03-05,15.8621
2012-03-06,-6.5476
2012-03-07,-14.0127
2012-03-08,-5.9259
2012-03-09,3.9370000000000003
2012-03-12,-1.5152
2012-03-13,13.0769
2012-03-14,4.7619
2012-03-15,-5.8442
2012-03-16,11.0345
2012-03-19,-3.7267
2012-03-20,25.8065
2012-03-21,42.0513
2012-03-22,-16.6065
2012-03-23,-2.1645
2012-03-26,-7.0796
2012-03-27,-10.4762
2012-03-28,6.383
2012-03-29,13.5
2012-03-30,-2.2026
2012-04-02,-4.955
2012-04-03,-6.6350999999999996
2012-04-04,-5.0761
2012-04-05,1.6042999999999998
2012-04-09,-5.2632
2012-04-10,-3.3333
2012-04-11,-2.8736
2012-04-12,4.142
2012-04-13,-1.7045
2012-04-16,1.7919
2012-04-17,-6.3032
2012-04-18,1.2121
2012-04-19,-2.3952
2012-04-20,-0.6135
2012-04-23,-1.8519
2012-04-24,-21.3836
2012-04-25,6.4
2012-04-26,-0.7519
2012-04-27,-8.3333
2012-04-30,0.0
2012-05-01,13.2231
2012-05-02,-0.365
2012-05-03,-4.3956
2012-05-04,-5.7471
2012-05-07,-3.252
2012-05-08,1.2605
2012-05-09,5.3942
2012-05-10,2.3622
2012-05-11,-1.5385
2012-05-14,-3.9063
2012-05-15,-8.9431
2012-05-16,11.607099999999999
2012-05-17,28.0
2012-05-18,-6.875
2012-05-21,-2.0134
2012-05-22,-5.4795
2012-05-23,-8.6957
2012-05-24,3.9683
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,-5.3435
2012-05-31,12.9032
2012-06-01,-7.8571
2012-06-04,4.6512
2012-06-05,0.3704
2012-06-06,-3.321
2012-06-07,0.0
2012-06-08,1.9083999999999999
2012-06-11,-6.367
2012-06-12,-4.0
2012-06-13,0.0
2012-06-14,1.6667
2012-06-15,-1.6393
2012-06-18,7.5
2012-06-19,22.4806
2012-06-20,1.8987
2012-06-21,-5.5901
2012-06-22,2.6316
2012-06-25,8.3333
2012-06-26,6.5089
2012-06-27,-4.4444
2012-06-28,-3.4884
2012-06-29,-0.6024
2012-07-02,-1.2121
2012-07-03,-3.0675
2012-07-05,-1.2658
2012-07-06,-3.2051
2012-07-09,13.9073
2012-07-10,-1.1628
2012-07-11,-4.1176
2012-07-12,-3.0675
2012-07-13,1.8987
2012-07-16,5.5901
2012-07-17,0.5882
2012-07-18,16.3743
2012-07-19,-7.0352
2012-07-20,2.1622
2012-07-23,-5.291
2012-07-24,2.7933
2012-07-25,-1.6303999999999998
2012-07-26,-0.5525
2012-07-27,-1.6667
2012-07-30,1.1299
2012-07-31,-5.0279
2012-08-01,-2.3529
2012-08-02,-7.2289
2012-08-03,1.9481000000000002
2012-08-06,-4.4586
2012-08-07,3.3333
