ticker,RP US Equity
2011-01-03,-2.6511
2011-01-04,-1.1956
2011-01-05,-0.1681
2011-01-06,-1.2121
2011-01-07,0.3749
2011-01-10,-1.528
2011-01-11,1.0
2011-01-12,-1.0242
2011-01-13,-3.346
2011-01-14,-1.2490999999999999
2011-01-18,-1.1203
2011-01-19,1.7909000000000002
2011-01-20,-5.8887
2011-01-21,0.7249
2011-01-24,1.0606
2011-01-25,1.3493
2011-01-26,3.4393000000000002
2011-01-27,1.1441
2011-01-28,-3.8529999999999998
2011-01-31,0.6985
2011-02-01,-0.2556
2011-02-02,-0.7687
2011-02-03,0.1844
2011-02-04,1.1782
2011-02-07,-3.8937
2011-02-08,3.9758
2011-02-09,-1.4931
2011-02-10,1.7745
2011-02-11,3.6324
2011-02-14,0.666
2011-02-15,-3.5167
2011-02-16,-2.1653000000000002
2011-02-17,2.1025
2011-02-18,0.6142
2011-02-22,-0.9336
2011-02-23,-3.8782
2011-02-24,1.9231
2011-02-25,-8.842
2011-02-28,0.6494
2011-03-01,-3.1048
2011-03-02,-3.2043
2011-03-03,3.1384
2011-03-04,1.6674
2011-03-07,-2.501
2011-03-08,5.1724
2011-03-09,-0.04
2011-03-10,-1.16
2011-03-11,0.1821
2011-03-14,-1.3533
2011-03-15,0.2048
2011-03-16,-0.6947
2011-03-17,-1.2346
2011-03-18,-0.125
2011-03-21,5.8824
2011-03-22,1.9306999999999999
2011-03-23,-0.9664
2011-03-24,-0.7026
2011-03-25,2.9481
2011-03-28,2.7873
2011-03-29,3.7519
2011-03-30,0.2506
2011-03-31,-0.9643
2011-04-01,2.8489
2011-04-04,-0.3506
2011-04-05,-1.689
2011-04-06,-0.9664
2011-04-07,0.0
2011-04-08,-2.4214
2011-04-11,-1.1481
2011-04-12,0.3747
2011-04-13,1.8664
2011-04-14,3.5178000000000003
2011-04-15,0.4602
2011-04-18,-1.1276
2011-04-19,2.6372
2011-04-20,4.4792
2011-04-21,5.4503
2011-04-25,0.0945
2011-04-26,0.2204
2011-04-27,0.0943
2011-04-28,-0.565
2011-04-29,0.6944
2011-05-02,-2.9154
2011-05-03,-4.4236
2011-05-04,1.1824
2011-05-05,-1.6360999999999999
2011-05-06,4.9559
2011-05-09,-4.8512
2011-05-10,0.2719
2011-05-11,-2.5084999999999997
2011-05-12,0.6606
2011-05-13,1.6235
2011-05-16,-2.0734
2011-05-17,1.5967
2011-05-18,0.4441
2011-05-19,-1.3265
2011-05-20,0.0689
2011-05-23,0.6545
2011-05-24,-4.8939
2011-05-25,2.4469
2011-05-26,-1.686
2011-05-27,2.0722
2011-05-31,3.0802
2011-06-01,-6.8591
2011-06-02,-0.5833
2011-06-03,-2.4569
2011-06-06,-2.1805
2011-06-07,-0.7686
2011-06-08,-2.5562
2011-06-09,-1.4706000000000001
2011-06-10,0.121
2011-06-13,0.2015
2011-06-14,0.4021
2011-06-15,0.4005
2011-06-16,-0.7579
2011-06-17,-1.5272999999999999
2011-06-20,-0.4082
2011-06-21,5.082
2011-06-22,0.195
2011-06-23,-1.7127
2011-06-24,-1.3069
2011-06-27,4.8957
2011-06-28,2.4866
2011-06-29,0.0
2011-06-30,-1.1945000000000001
2011-07-01,0.1133
2011-07-05,-4.4906
2011-07-06,3.0818
2011-07-07,0.1533
2011-07-08,1.0333
2011-07-11,-2.9167
2011-07-12,-3.1994
2011-07-13,4.7158
2011-07-14,-2.5019
2011-07-15,0.7106
2011-07-18,-1.4112
2011-07-19,-0.5567
2011-07-20,-2.0392
2011-07-21,1.8776000000000002
2011-07-22,1.4022000000000001
2011-07-25,-1.1063
2011-07-26,-0.9588
2011-07-27,-3.7515
2011-07-28,2.347
2011-07-29,-1.5152
2011-08-01,-1.4969000000000001
2011-08-02,-1.4774
2011-08-03,3.8989000000000003
2011-08-04,-8.2062
2011-08-05,-5.6604
2011-08-08,1.5238
2011-08-09,12.7111
2011-08-10,-2.2056
2011-08-11,3.5745
2011-08-12,0.4108
2011-08-15,3.2733
2011-08-16,-3.7639
2011-08-17,-1.1939
2011-08-18,-2.9167
2011-08-19,-7.1245
2011-08-22,-1.8022
2011-08-23,-11.4353
2011-08-24,6.3231
2011-08-25,-5.1474
2011-08-26,4.3203
2011-08-29,-0.3535
2011-08-30,3.1931
2011-08-31,2.2593
2011-09-01,-3.7944
2011-09-02,-2.5961
2011-09-06,4.3055
2011-09-07,4.9631
2011-09-08,-8.6142
2011-09-09,-4.8668
2011-09-12,2.9079
2011-09-13,2.5641
2011-09-14,4.7959
2011-09-15,3.408
2011-09-16,-0.9887
2011-09-19,-4.5649
2011-09-20,-2.8401
2011-09-21,-2.9231
2011-09-22,0.6339
2011-09-23,3.4121
2011-09-26,1.8274
2011-09-27,3.5394
2011-09-28,-1.637
2011-09-29,1.5663
2011-09-30,-1.4458
2011-10-03,-4.1565
2011-10-04,7.0918
2011-10-05,3.6208
2011-10-06,0.7816
2011-10-07,-3.4672
2011-10-10,3.4499
2011-10-11,0.4111
2011-10-12,3.5942
2011-10-13,0.3953
2011-10-14,5.0744
2011-10-17,-1.9983
2011-10-18,1.8692
2011-10-19,-2.2936
2011-10-20,-1.1524
2011-10-21,5.0086
2011-10-24,7.3602
2011-10-25,-0.8426
2011-10-26,2.2789
2011-10-27,2.2659000000000002
2011-10-28,3.065
2011-10-31,-5.5894
2011-11-01,-5.1233
2011-11-02,-0.12
2011-11-03,0.4405
2011-11-04,0.638
2011-11-07,0.1981
2011-11-08,2.0166
2011-11-09,-4.4186
2011-11-10,-1.8248
2011-11-11,1.7761
2011-11-14,1.5422
2011-11-15,1.1591
2011-11-16,-0.4346
2011-11-17,-0.3571
2011-11-18,-2.6683
2011-11-21,-5.4419
2011-11-22,-0.2164
2011-11-23,-4.1197
2011-11-25,0.3166
2011-11-28,6.9432
2011-11-29,0.2108
2011-11-30,5.3008
2011-12-01,-1.3982999999999999
2011-12-02,1.175
2011-12-05,3.1638
2011-12-06,0.6988
2011-12-07,-0.1157
2011-12-08,-1.0807
2011-12-09,1.3656
2011-12-12,-0.6543
2011-12-13,-1.1236
2011-12-14,-2.3119
2011-12-15,1.0028
2011-12-16,1.2311
2011-12-19,-2.5893
2011-12-20,4.7523
2011-12-21,-1.9607999999999999
2011-12-22,0.3137
2011-12-23,0.0391
2011-12-27,0.7034
2011-12-28,-1.8626
2011-12-29,0.3163
2011-12-30,-0.3942
2012-01-03,2.0182
2012-01-04,-1.7455
2012-01-05,-0.7896
2012-01-06,0.8754
2012-01-09,-0.2367
2012-01-10,0.514
2012-01-11,0.3147
2012-01-12,1.2157
2012-01-13,-0.6974
2012-01-17,2.1459
2012-01-18,2.7119999999999997
2012-01-19,1.1528
2012-01-20,-0.6618
2012-01-23,1.1473
2012-01-24,-0.1098
2012-01-25,0.4396
2012-01-26,-0.9847
2012-01-27,1.326
2012-01-30,-4.5802
2012-01-31,-2.019
2012-02-01,1.3608
2012-02-02,5.2551
2012-02-03,4.4461
2012-02-06,-0.4536
2012-02-07,-1.4721
2012-02-08,-3.7353
2012-02-09,0.037
2012-02-10,0.1108
2012-02-13,0.4797
2012-02-14,-1.2119
2012-02-15,-1.0037
2012-02-16,-9.1626
2012-02-17,-14.3861
2012-02-21,-0.8691
2012-02-22,-2.5329
2012-02-23,1.8491
2012-02-24,-0.3925
2012-02-27,0.7882
2012-02-28,-1.8084
2012-02-29,-1.2942
2012-03-01,1.1599
2012-03-02,-0.7976
2012-03-05,-1.1558
2012-03-06,1.0168
2012-03-07,-0.6543
2012-03-08,2.077
2012-03-09,6.9975000000000005
2012-03-12,-0.1855
2012-03-13,1.6263999999999998
2012-03-14,-4.6639
2012-03-15,1.7746
2012-03-16,-3.9585
2012-03-19,-2.9931
2012-03-20,-2.4785
2012-03-21,-2.3859
2012-03-22,-0.8502
2012-03-23,-0.1072
2012-03-26,2.6288
2012-03-27,0.0523
2012-03-28,-0.0522
2012-03-29,-0.2091
2012-03-30,0.4191
2012-04-02,-0.7825
2012-04-03,-2.2608
2012-04-04,-2.7434
2012-04-05,1.8805
2012-04-09,-1.683
2012-04-10,0.2209
2012-04-11,2.259
2012-04-12,0.7004
2012-04-13,-0.4815
2012-04-16,-2.4194
2012-04-17,3.2507
2012-04-18,-3.7887
2012-04-19,-0.9983
2012-04-20,-1.7367
2012-04-23,0.3991
2012-04-24,1.1925
2012-04-25,0.4489
2012-04-26,0.7263
2012-04-27,-0.2219
2012-04-30,0.8894
2012-05-01,1.9835
2012-05-02,0.5943
2012-05-03,-6.6594999999999995
2012-05-04,1.8412
2012-05-07,1.4689
2012-05-08,0.7795
2012-05-09,0.1105
2012-05-10,1.6004
2012-05-11,1.2493
2012-05-14,-1.2876
2012-05-15,-0.5435
2012-05-16,-0.0546
2012-05-17,-0.0547
2012-05-18,0.6565
2012-05-21,2.7717
2012-05-22,-1.3221
2012-05-23,3.9657
2012-05-24,-2.0103
2012-05-25,-0.6839
2012-05-29,-1.589
2012-05-30,-2.8525
2012-05-31,-1.108
2012-06-01,-2.9132
2012-06-04,2.5967000000000002
2012-06-05,2.1935000000000002
2012-06-06,-5.0083
2012-06-07,-1.9699
2012-06-08,1.182
2012-06-11,-0.4673
2012-06-12,3.7559
2012-06-13,1.3009
2012-06-14,-1.0609
2012-06-15,6.772
2012-06-18,1.0571
2012-06-19,4.6025
2012-06-20,0.55
2012-06-21,0.2486
2012-06-22,4.2163
2012-06-25,0.0476
2012-06-26,3.0447
2012-06-27,0.0923
2012-06-28,0.5074
2012-06-29,6.2873
2012-07-02,-0.2591
2012-07-03,-0.7792
2012-07-05,0.0
2012-07-06,-2.8796
2012-07-09,-2.0665
2012-07-10,-3.4862
2012-07-11,1.0456
2012-07-12,-0.4233
2012-07-13,2.8342
2012-07-16,-0.3675
2012-07-17,3.5961
2012-07-18,1.5575999999999999
2012-07-19,-2.6731
2012-07-20,-2.7915
2012-07-23,-0.8337
2012-07-24,-2.8024
2012-07-25,1.0091
2012-07-26,3.1399
2012-07-27,2.6753
2012-07-30,-1.2579
2012-07-31,1.0919
2012-08-01,-0.9901
2012-08-02,1.0455
2012-08-03,8.0072
2012-08-06,2.0825
2012-08-07,0.5304
2012-08-08,1.2175
2012-08-09,1.5638
2012-08-10,0.7896
2012-08-13,-1.4493
2012-08-14,0.1192
2012-08-15,1.1909
2012-08-16,1.2162
2012-08-17,0.0
2012-08-20,-0.8527
2012-08-21,-0.3909
2012-08-22,0.0392
2012-08-23,0.1962
2012-08-24,2.036
2012-08-27,-1.2663
2012-08-28,-0.5441
2012-08-29,-0.5471
2012-08-30,-2.0825
2012-08-31,2.3676
2012-09-04,0.0392
2012-09-05,-0.1567
2012-09-06,0.5887
2012-09-07,-1.5412
2012-09-10,-0.7331
2012-09-11,1.7964
2012-09-12,2.9804
2012-09-13,-0.9349
2012-09-14,-7.244
2012-09-17,1.1604
2012-09-18,-0.0819
2012-09-19,-0.41
2012-09-20,-2.3878
2012-09-21,0.8857
2012-09-24,-2.153
2012-09-25,-2.2858
2012-09-26,0.6559
2012-09-27,-0.0869
2012-09-28,-1.7391
2012-10-01,-1.2052
2012-10-02,1.0408
2012-10-03,1.9504000000000001
2012-10-04,0.4348
2012-10-05,-0.4329
2012-10-08,-0.913
2012-10-09,-2.1062
2012-10-10,2.0619
2012-10-11,0.7466
2012-10-12,-0.8718
2012-10-15,1.2313
2012-10-16,0.5647
2012-10-17,-1.987
2012-10-18,-1.7629000000000001
2012-10-19,-4.3069
2012-10-22,-1.5939999999999999
2012-10-23,1.9533
2012-10-24,-1.6822
2012-10-25,0.6654
2012-10-26,-0.8971
2012-10-31,4.0019
2012-11-01,0.0916
2012-11-02,-1.2814999999999999
2012-11-05,-1.5299
2012-11-06,-2.1657
2012-11-07,-2.358
2012-11-08,-7.7871
2012-11-09,1.0689
2012-11-12,-7.5093
2012-11-13,1.0292
2012-11-14,0.7357
2012-11-15,4.3258
2012-11-16,2.9618
2012-11-19,1.3598
2012-11-20,-0.4128
2012-11-21,0.2591
2012-11-23,0.8269
2012-11-26,0.8201
2012-11-27,-0.6609
2012-11-28,0.5629
2012-11-29,2.1374
2012-11-30,-1.3951
2012-12-03,-0.6569
2012-12-04,-0.7121
2012-12-05,1.6905999999999999
2012-12-06,0.1008
2012-12-07,0.0
2012-12-10,-0.1007
2012-12-11,1.0579
2012-12-12,0.3988
2012-12-13,1.8371
2012-12-14,-0.6826
2012-12-17,1.1782
2012-12-18,3.1538
2012-12-19,-1.223
2012-12-20,2.9048
2012-12-21,-0.1851
2012-12-24,0.1854
2012-12-26,-0.4165
2012-12-27,0.1859
2012-12-28,-1.9944
2012-12-31,2.0823
2013-01-02,0.8809
2013-01-03,-1.4245999999999999
2013-01-04,1.3986
2013-01-07,-0.8736
2013-01-08,-0.603
2013-01-09,0.7933
2013-01-10,-0.2315
2013-01-11,2.2738
2013-01-14,1.7694999999999999
2013-01-15,-0.7133
2013-01-16,-1.5716
2013-01-17,1.0949
2013-01-18,1.6245
2013-01-22,2.3091
2013-01-23,-0.1302
2013-01-24,0.9126
2013-01-25,-0.6891
2013-01-28,-1.0408
2013-01-29,0.482
2013-01-30,0.2181
2013-01-31,1.5666
2013-02-01,1.3282
2013-02-04,-1.8182
2013-02-05,0.8613
2013-02-06,0.2135
2013-02-07,-0.4687
2013-02-08,0.4709
2013-02-11,-0.4261
2013-02-12,1.8828
2013-02-13,0.168
2013-02-14,0.4612
2013-02-15,-1.4607999999999999
2013-02-19,-4.7861
2013-02-20,-5.8274
2013-02-21,-1.6059999999999999
2013-02-22,4.0807
2013-02-25,-0.369
2013-02-26,-0.9722
2013-02-27,0.4675
2013-02-28,0.7911
2013-03-01,-1.662
2013-03-04,-1.6432
2013-03-05,0.6205
2013-03-06,0.5218
2013-03-07,-2.3124000000000002
2013-03-08,0.3382
2013-03-11,1.1074
2013-03-12,-5.0476
2013-03-13,-0.8024
2013-03-14,0.2022
2013-03-15,-1.6145
2013-03-18,-0.5641
2013-03-19,0.0
2013-03-20,2.5271
2013-03-21,0.7545
2013-03-22,0.0499
2013-03-25,0.0499
2013-03-26,1.1471
2013-03-27,0.5917
2013-03-28,1.5196
2013-04-01,-1.6417000000000002
2013-04-02,-0.1473
2013-04-03,-1.8681999999999999
2013-04-04,0.0
2013-04-05,0.1503
2013-04-08,-1.5008
2013-04-09,0.7618
2013-04-10,2.9234
2013-04-11,-1.714
2013-04-12,-0.4484
2013-04-15,-2.5025
2013-04-16,3.5934
2013-04-17,-1.5857
2013-04-18,-1.4602
2013-04-19,0.9198
2013-04-22,-0.0506
2013-04-23,1.7730000000000001
2013-04-24,0.1991
2013-04-25,1.0432
2013-04-26,0.5408
2013-04-29,-0.5379
2013-04-30,0.295
2013-05-01,-3.9215999999999998
2013-05-02,0.7653
2013-05-03,-3.2911
2013-05-06,1.7016
2013-05-07,1.8275000000000001
2013-05-08,-0.3033
2013-05-09,-1.0649
2013-05-10,2.5628
2013-05-13,-0.9995
2013-05-14,2.7259
2013-05-15,-5.0614
2013-05-16,0.207
2013-05-17,0.7231
2013-05-20,-0.7179
2013-05-21,0.8264
2013-05-22,-1.2807
2013-05-23,2.0239
2013-05-24,0.1526
2013-05-28,-1.5236
2013-05-29,-1.3409
2013-05-30,0.575
2013-05-31,-1.0395
2013-06-03,-2.0746
2013-06-04,-1.3677000000000001
2013-06-05,-3.5888999999999998
2013-06-06,-0.6768
2013-06-07,-2.1011
2013-06-10,-0.174
2013-06-11,-0.8716
2013-06-12,0.6448
2013-06-13,1.689
2013-06-14,-1.6037
2013-06-17,0.8149
2013-06-18,1.4434
2013-06-19,1.8782
2013-06-20,1.9553
2013-06-21,-0.3288
2013-06-24,-0.9896
2013-06-25,-0.2776
2013-06-26,0.8352
2013-06-27,3.4234999999999998
2013-06-28,-2.0822
2013-07-01,2.0174
2013-07-02,0.5879
2013-07-03,-1.6472
2013-07-05,1.1345
2013-07-08,3.4722
2013-07-09,1.5488
2013-07-10,0.6609
2013-07-11,1.0606
2013-07-12,0.7496
2013-07-15,0.5456
2013-07-16,-0.9867
2013-07-17,1.5446
2013-07-18,-1.0304
2013-07-19,1.0412
2013-07-22,-0.3925
2013-07-23,-0.3941
2013-07-24,-0.2473
2013-07-25,0.6445
2013-07-26,-0.7389
2013-07-29,-1.1911
2013-07-30,0.8538
2013-07-31,0.3984
2013-08-01,1.8849
2013-08-02,6.7186
2013-08-05,-2.3266
2013-08-06,-1.4012
2013-08-07,-0.6158
2013-08-08,0.0953
2013-08-09,0.4762
2013-08-12,-1.327
2013-08-13,0.0
2013-08-14,-0.6724
2013-08-15,-2.2244
2013-08-16,-1.2859
2013-08-19,-0.4509
2013-08-20,2.3654
2013-08-21,-0.0492
2013-08-22,1.7708
2013-08-23,-0.145
2013-08-26,1.1133
2013-08-27,-1.9148
2013-08-28,1.3665
2013-08-29,0.4333
2013-08-30,-0.7191
2013-09-03,0.9657
2013-09-04,0.1913
2013-09-05,-0.2387
2013-09-06,0.9569
2013-09-09,1.6114000000000002
2013-09-10,2.0522
2013-09-11,0.0457
2013-09-12,1.3705
2013-09-13,0.2253
2013-09-16,-0.3597
2013-09-17,4.0614
2013-09-18,3.2524
2013-09-19,-1.8900000000000001
2013-09-20,0.1284
2013-09-23,-0.1283
2013-09-24,0.0856
2013-09-25,-0.8554
2013-09-26,0.7334
2013-09-27,0.2141
2013-09-30,-1.2393
2013-10-01,5.4089
2013-10-02,1.6831
2013-10-03,-1.4937
2013-10-04,1.2295
2013-10-07,-1.7814
2013-10-08,-1.1954
2013-10-09,-0.5841
2013-10-10,0.8393
2013-10-11,1.6646
2013-10-14,1.1052
2013-10-15,-1.2551
2013-10-16,1.8860000000000001
2013-10-17,1.7706
2013-10-18,1.463
2013-10-21,-1.4419
2013-10-22,0.0
2013-10-23,-1.5026000000000002
2013-10-24,1.9268999999999998
2013-10-25,-0.8271
2013-10-28,0.1589
2013-10-29,-0.3172
2013-10-30,-1.5911
2013-10-31,-0.8488
2013-11-01,-2.2422
2013-11-04,1.5013
2013-11-05,-1.0682
2013-11-06,1.5781
2013-11-07,-1.7170999999999998
2013-11-08,7.6955
2013-11-11,-0.9656
2013-11-12,0.234
2013-11-13,0.3113
2013-11-14,-1.4352
2013-11-15,1.2987
2013-11-18,-3.9627
2013-11-19,-2.4676
2013-11-20,0.0415
2013-11-21,0.7463
2013-11-22,-1.2346
2013-11-25,-3.3333
2013-11-26,-1.9397
2013-11-27,-1.2747
2013-11-29,-0.2226
2013-12-02,-1.9188
2013-12-03,0.0455
2013-12-04,-0.4548
2013-12-05,-0.1827
2013-12-06,-0.6407
2013-12-09,0.3685
2013-12-10,-1.7439
2013-12-11,-0.6539
2013-12-12,-0.2351
2013-12-13,2.4505
2013-12-16,1.9779
2013-12-17,0.406
2013-12-18,0.9883
2013-12-19,-1.3345
2013-12-20,1.9386999999999999
2013-12-23,0.4423
2013-12-24,-0.1321
2013-12-26,-0.3968
2013-12-27,0.2213
2013-12-30,0.0442
2013-12-31,3.223
2014-01-02,-4.1916
2014-01-03,0.2902
2014-01-06,-2.2925
2014-01-07,1.0478
2014-01-08,-2.1641
2014-01-09,-1.3825
2014-01-10,-1.215
2014-01-13,-2.8382
2014-01-14,0.8277
2014-01-15,2.8971999999999998
2014-01-16,-1.3609
2014-01-17,2.9496
2014-01-21,-0.1386
2014-01-22,1.2957
2014-01-23,-0.0914
2014-01-24,-1.9662
2014-01-27,-0.4664
2014-01-28,1.2184
2014-01-29,-0.5093
2014-01-30,3.0712
2014-01-31,1.4898
2014-02-03,-4.3149
2014-02-04,-2.6034
2014-02-05,-1.6705999999999999
2014-02-06,0.6311
2014-02-07,0.8683
2014-02-10,0.6695
2014-02-11,0.095
2014-02-12,0.8068
2014-02-13,1.8362
2014-02-14,-0.601
2014-02-18,-0.9302
2014-02-19,-3.2864
2014-02-20,-0.8738
2014-02-21,1.3712
2014-02-24,0.0966
2014-02-25,-22.6351
2014-02-26,1.7467000000000001
2014-02-27,8.8289
2014-02-28,-0.2817
2014-03-03,2.0904
2014-03-04,3.3758
2014-03-05,-1.7130999999999998
2014-03-06,0.6536
2014-03-07,-0.1082
2014-03-10,0.1625
2014-03-11,-0.0541
2014-03-12,0.9199
2014-03-13,-0.6434
2014-03-14,1.2952
2014-03-17,0.6926
2014-03-18,0.9524
2014-03-19,-0.3145
2014-03-20,0.2629
2014-03-21,-1.8878
2014-03-24,-1.2827
2014-03-25,-1.1911
2014-03-26,-0.8219
2014-03-27,-1.2155
2014-03-28,-0.0559
2014-03-31,1.6228
2014-04-01,1.2665
2014-04-02,-0.7069
2014-04-03,-0.6024
2014-04-04,-3.9118
2014-04-07,-0.1147
2014-04-08,1.4925
2014-04-09,2.6018
2014-04-10,-3.1974
2014-04-11,-2.3918
2014-04-14,1.6336
2014-04-15,2.1814
2014-04-16,1.573
2014-04-17,0.0553
2014-04-21,0.2764
2014-04-22,1.7088999999999999
2014-04-23,-0.7046
2014-04-24,-0.5459
2014-04-25,-3.8419
2014-04-28,-0.0571
2014-04-29,1.542
2014-04-30,-0.1687
2014-05-01,-0.5634
2014-05-02,-0.7932
2014-05-05,0.4569
2014-05-06,-1.2507
2014-05-07,6.6782
2014-05-08,-0.3778
2014-05-09,1.3543
2014-05-12,2.8862
2014-05-13,-1.6623
2014-05-14,-1.0565
2014-05-15,1.228
2014-05-16,2.6371
2014-05-19,2.8777
2014-05-20,1.4985
2014-05-21,1.4272
2014-05-22,1.9407999999999999
2014-05-23,0.3808
2014-05-27,2.9872
2014-05-28,-1.5654
2014-05-29,-0.1403
2014-05-30,-0.6557
2014-06-02,-0.6601
2014-06-03,2.9426
2014-06-04,-1.7059
2014-06-05,0.5159
2014-06-06,1.5399
2014-06-09,-1.2868
2014-06-10,-0.2793
2014-06-11,-0.1867
2014-06-12,-0.9355
2014-06-13,0.1889
2014-06-16,3.4402
2014-06-17,-0.7062
2014-06-18,0.2982
2014-06-19,0.366
2014-06-20,1.0027
2014-06-23,-0.5866
2014-06-24,-1.5887
2014-06-25,0.5074
2014-06-26,0.9637
2014-06-27,1.6364
2014-06-30,0.5367
2014-07-01,0.8452
2014-07-02,-0.1764
2014-07-03,0.8396
2014-07-07,-2.3225
2014-07-08,0.1346
2014-07-09,1.0305
2014-07-10,-1.9069
2014-07-11,-1.8535
2014-07-14,1.7503
2014-07-15,0.3622
2014-07-16,-0.4962
2014-07-17,-2.9012000000000002
2014-07-18,-22.1289
2014-07-21,-1.199
2014-07-22,-0.6675
2014-07-23,0.4276
2014-07-24,0.2433
2014-07-25,-0.6675
2014-07-28,-0.9774
2014-07-29,0.2468
2014-07-30,0.3692
2014-07-31,-1.2569
2014-08-01,-1.0245
2014-08-04,-0.1255
2014-08-05,-5.7789
2014-08-06,1.9333
2014-08-07,-0.654
2014-08-08,2.1725
2014-08-11,0.9021
2014-08-12,-0.5109
2014-08-13,0.8344
2014-08-14,0.0637
2014-08-15,-1.145
2014-08-18,3.6036
2014-08-19,0.1863
2014-08-20,-1.7359
2014-08-21,1.2618
2014-08-22,0.3115
2014-08-25,-1.2422
2014-08-26,2.6414999999999997
2014-08-27,0.3676
2014-08-28,-2.8083
2014-08-29,1.2563
2014-09-02,-0.3722
2014-09-03,-0.3736
2014-09-04,-0.5625
2014-09-05,-0.2514
2014-09-08,0.126
2014-09-09,-0.5035
2014-09-10,1.3915
2014-09-11,0.2495
2014-09-12,-1.0579
2014-09-15,-1.8239
2014-09-16,-0.9609
2014-09-17,0.7115
2014-09-18,0.9634
2014-09-19,-1.972
2014-09-22,0.0
2014-09-23,-0.7138
2014-09-24,0.7843
2014-09-25,-1.0376
2014-09-26,1.1796
2014-09-29,0.3238
2014-09-30,0.0646
2014-10-01,0.0645
2014-10-02,5.2869
2014-10-03,-0.3674
2014-10-06,0.1844
2014-10-07,-3.7423
2014-10-08,3.4417
2014-10-09,-2.2797
2014-10-10,-1.2610000000000001
2014-10-13,0.5747
2014-10-14,2.9206
2014-10-15,3.2696
2014-10-16,-0.2091
2014-10-17,-2.4843
2014-10-20,-0.1228
2014-10-21,0.0
2014-10-22,-2.52
2014-10-23,1.6393
2014-10-24,13.8337
2014-10-27,-2.3978
2014-10-28,0.7259
2014-10-29,-0.2772
2014-10-30,0.6115
2014-10-31,9.779
2014-11-03,4.8817
2014-11-04,-0.1919
2014-11-05,4.5673
2014-11-06,-1.7931
2014-11-07,0.8427
2014-11-10,-0.1393
2014-11-11,4.463
2014-11-12,-0.0445
2014-11-13,-3.1612
2014-11-14,1.0575
2014-11-17,-1.3194
2014-11-18,-1.9364
2014-11-19,-1.5514999999999999
2014-11-20,2.7698
2014-11-21,-2.0446
2014-11-24,-0.5693
2014-11-25,-0.4771
2014-11-26,-1.7258
2014-11-28,0.2927
2014-12-01,1.4104999999999999
2014-12-02,1.4388
2014-12-03,0.2364
2014-12-04,-1.3679000000000001
2014-12-05,0.4782
2014-12-08,-0.0476
2014-12-09,2.2381
2014-12-10,-1.1178
2014-12-11,1.2718
2014-12-12,0.0465
2014-12-15,-0.0465
2014-12-16,0.2326
2014-12-17,3.8515
2014-12-18,2.4129
2014-12-19,-1.8325
2014-12-22,-1.3778000000000001
2014-12-23,0.8112
2014-12-24,0.6258
2014-12-26,0.7108
2014-12-29,-1.3674
2014-12-30,-2.8623
