ticker,CVLT US Equity
2007-02-15,1.9676
2007-02-16,1.4756
2007-02-20,1.3423
2007-02-21,-0.2208
2007-02-22,1.3827
2007-02-23,-2.6187
2007-02-26,-1.7367
2007-02-27,-4.0479
2007-02-28,-1.1884000000000001
2007-03-01,0.1203
2007-03-02,1.2012
2007-03-05,-0.1187
2007-03-06,3.0303
2007-03-07,-1.3264
2007-03-08,-2.3963
2007-03-09,1.7964
2007-03-12,-0.5294
2007-03-13,-3.8143000000000002
2007-03-14,2.3056
2007-03-15,-1.1418
2007-03-16,0.4255
2007-03-19,3.9346
2007-03-20,1.8054999999999999
2007-03-21,-2.8032
2007-03-22,-0.5297
2007-03-23,-4.9112
2007-03-26,0.9956
2007-03-27,1.2323
2007-03-28,-0.9738
2007-03-29,0.1844
2007-03-30,-0.6135
2007-04-02,1.4815
2007-04-03,-0.3041
2007-04-04,1.4643
2007-04-05,2.1046
2007-04-09,0.8834
2007-04-10,0.2335
2007-04-11,-1.2812999999999999
2007-04-12,-0.295
2007-04-13,-0.6213
2007-04-16,0.6252
2007-04-17,1.1834
2007-04-18,2.5145999999999997
2007-04-19,0.057
2007-04-20,-1.4253
2007-04-23,-1.1567
2007-04-24,-0.8192
2007-04-25,2.3009
2007-04-26,-1.4418
2007-04-27,0.8192
2007-04-30,-1.567
2007-05-01,-3.5377
2007-05-02,-2.2005
2007-05-03,0.3125
2007-05-04,0.4361
2007-05-07,-2.4814
2007-05-08,-1.3359
2007-05-09,-0.7737
2007-05-10,-0.2599
2007-05-11,1.1726
2007-05-14,1.2878
2007-05-15,0.445
2007-05-16,10.0633
2007-05-17,-0.575
2007-05-18,-2.0243
2007-05-21,0.2952
2007-05-22,-1.4126
2007-05-23,-2.2687
2007-05-24,0.0
2007-05-25,1.1607
2007-05-29,1.3889
2007-05-30,0.6552
2007-05-31,-0.8284
2007-06-01,0.2983
2007-06-04,-0.5354
2007-06-05,0.7177
2007-06-06,-1.0689
2007-06-07,-4.4425
2007-06-08,1.8852
2007-06-11,0.9248
2007-06-12,-0.0611
2007-06-13,7.5795
2007-06-14,-1.9886
2007-06-15,0.6957
2007-06-18,0.5757
2007-06-19,0.4007
2007-06-20,0.057
2007-06-21,-2.5641
2007-06-22,-1.0526
2007-06-25,-2.0095
2007-06-26,2.5935
2007-06-27,1.6461000000000001
2007-06-28,0.7519
2007-06-29,-0.8611
2007-07-02,1.5634000000000001
2007-07-03,1.8244
2007-07-05,-0.3359
2007-07-06,2.4718999999999998
2007-07-09,-0.9868
2007-07-10,-2.0487
2007-07-11,0.5088
2007-07-12,2.081
2007-07-13,-1.2671999999999999
2007-07-16,-1.6183
2007-07-17,-0.1134
2007-07-18,1.2493
2007-07-19,6.0011
2007-07-20,-1.2698
2007-07-23,0.4287
2007-07-24,-3.6286
2007-07-25,2.3256
2007-07-26,-3.8961
2007-07-27,-3.1532
2007-07-30,-0.9884
2007-07-31,-0.2936
2007-08-01,2.179
2007-08-02,-0.8646
2007-08-03,-1.1628
2007-08-06,3.1176
2007-08-07,0.3423
2007-08-08,3.411
2007-08-09,-2.3639
2007-08-10,0.9572
2007-08-13,0.3904
2007-08-14,-2.1667
2007-08-15,-3.4638999999999998
2007-08-16,4.9412
2007-08-17,3.3072
2007-08-20,2.5502000000000002
2007-08-21,-1.0582
2007-08-22,-0.0535
2007-08-23,-2.1402
2007-08-24,3.4445
2007-08-27,-3.1184
2007-08-28,0.0546
2007-08-29,3.8167999999999997
2007-08-30,0.1576
2007-08-31,-0.1049
2007-09-04,-1.1549
2007-09-05,-0.7435
2007-09-06,1.7121
2007-09-07,-1.0521
2007-09-10,-2.0202
2007-09-11,1.5735000000000001
2007-09-12,-1.0684
2007-09-13,2.5918
2007-09-14,-3.8947000000000003
2007-09-17,1.5333999999999999
2007-09-18,2.4272
2007-09-19,0.316
2007-09-20,0.6299
2007-09-21,-2.6082
2007-09-24,-3.2673
2007-09-25,2.2702
2007-09-26,2.274
2007-09-27,-0.6882
2007-09-28,-1.2793
2007-10-01,1.8898000000000001
2007-10-02,0.5299
2007-10-03,2.214
2007-10-04,1.7534999999999998
2007-10-05,3.0917
2007-10-08,-0.1967
2007-10-09,0.1478
2007-10-10,-0.4919
2007-10-11,-3.5096
2007-10-12,0.1537
2007-10-15,-4.2967
2007-10-16,-3.6879
2007-10-17,4.384
2007-10-18,-2.3392
2007-10-19,-1.9053
2007-10-22,0.9434
2007-10-23,0.7697
2007-10-24,-0.7092
2007-10-25,-0.5495
2007-10-26,-1.0497
2007-10-29,-1.5634000000000001
2007-10-30,-0.2836
2007-10-31,15.6997
2007-11-01,-0.9341
2007-11-02,2.1836
2007-11-05,2.5741
2007-11-06,8.286
2007-11-07,-5.2033
2007-11-08,-3.3672
2007-11-09,-5.0119
2007-11-12,-1.1055
2007-11-13,4.1667
2007-11-14,0.1463
2007-11-15,-1.169
2007-11-16,0.5914
2007-11-19,-1.5678999999999998
2007-11-20,1.7919
2007-11-21,-1.3692
2007-11-23,0.2975
2007-11-26,0.0989
2007-11-27,0.3951
2007-11-28,3.2956
2007-11-29,2.7619
2007-11-30,3.1974
2007-12-03,-3.9964
2007-12-04,-2.4322
2007-12-05,2.8284000000000002
2007-12-06,2.5175
2007-12-07,1.3188
2007-12-10,-0.9425
2007-12-11,-1.9937
2007-12-12,2.4503
2007-12-13,0.4964
2007-12-14,-4.0413
2007-12-17,-4.6795
2007-12-18,1.62
2007-12-19,0.3382
2007-12-20,3.5147
2007-12-21,4.186
2007-12-24,-1.2054
2007-12-26,-0.8134
2007-12-27,-4.3736
2007-12-28,1.5245
2007-12-31,-0.61
2008-01-02,-3.5883000000000003
2008-01-03,-0.7835
2008-01-04,-3.0602
2008-01-07,-2.3422
2008-01-08,-0.6778
2008-01-09,0.9449
2008-01-10,-0.208
2008-01-11,-0.938
2008-01-14,-4.0505
2008-01-15,-2.5219
2008-01-16,-5.4556000000000004
2008-01-17,4.0452
2008-01-18,1.944
2008-01-22,-0.673
2008-01-23,-2.6539
2008-01-24,4.4084
2008-01-25,5.5
2008-01-28,-1.7904
2008-01-29,0.5898
2008-01-30,-1.5457999999999998
2008-01-31,0.8121
2008-02-01,3.7057
2008-02-04,-0.8286
2008-02-05,1.0444
2008-02-06,-24.832
2008-02-07,-0.7906
2008-02-08,2.0097
2008-02-11,2.5136
2008-02-12,-1.2591
2008-02-13,6.5772
2008-02-14,-1.1335
2008-02-15,-1.3376000000000001
2008-02-19,-1.0975
2008-02-20,0.9791
2008-02-21,-1.4221
2008-02-22,-0.9836
2008-02-25,0.1987
2008-02-26,0.9253
2008-02-27,-1.7027
2008-02-28,-3.4644
2008-02-29,-3.3816
2008-03-03,-2.0714
2008-03-04,-3.2093
2008-03-05,2.4115
2008-03-06,-2.4283
2008-03-07,1.7345000000000002
2008-03-10,-6.301
2008-03-11,4.3513
2008-03-12,3.0326
2008-03-13,1.6188
2008-03-14,-1.3758
2008-03-17,-0.8811
2008-03-18,5.037
2008-03-19,-3.103
2008-03-20,0.2183
2008-03-24,5.5192
2008-03-25,-0.9635
2008-03-26,0.417
2008-03-27,-6.2976
2008-03-28,-3.3973
2008-03-31,-5.1988
2008-04-01,-4.1129
2008-04-02,-5.8032
2008-04-03,6.6964
2008-04-04,6.2762
2008-04-07,1.811
2008-04-08,-3.0162
2008-04-09,-2.9506
2008-04-10,2.1364
2008-04-11,-4.5052
2008-04-14,0.0
2008-04-15,1.011
2008-04-16,0.7506
2008-04-17,-1.2417
2008-04-18,3.5205
2008-04-21,1.8622999999999998
2008-04-22,-3.5770999999999997
2008-04-23,2.4732
2008-04-24,1.0459
2008-04-25,-0.2389
2008-04-28,-0.0798
2008-04-29,-0.5591
2008-04-30,-1.2048
2008-05-01,2.1951
2008-05-02,-1.7502
2008-05-05,-0.5668
2008-05-06,1.2215
2008-05-07,-0.4183
2008-05-08,-0.2262
2008-05-09,2.753
2008-05-12,8.1954
2008-05-13,3.7873
2008-05-14,12.9825
2008-05-15,5.5901
2008-05-16,-3.2353
2008-05-19,0.6079
2008-05-20,0.3021
2008-05-21,-1.3253
2008-05-22,-0.3663
2008-05-23,0.0613
2008-05-27,1.7759
2008-05-28,1.5042
2008-05-29,2.2525
2008-05-30,1.5072
2008-06-02,-1.5991
2008-06-03,1.0447
2008-06-04,1.9529
2008-06-05,4.8451
2008-06-06,-1.5046
2008-06-09,-5.6192
2008-06-10,-0.4046
2008-06-11,-1.3349
2008-06-12,1.1176
2008-06-13,0.8144
2008-06-16,1.0387
2008-06-17,-1.1993
2008-06-18,-0.9249
2008-06-19,5.3676
2008-06-20,-2.8239
2008-06-23,-1.1966
2008-06-24,-1.4994
2008-06-25,3.8642
2008-06-26,-3.4949
2008-06-27,-0.4089
2008-06-30,-2.4047
2008-07-01,-0.1803
2008-07-02,-5.7797
2008-07-03,-1.9808
2008-07-07,0.7171
2008-07-08,4.6602
2008-07-09,-1.979
2008-07-10,1.0726
2008-07-11,1.8102
2008-07-14,-3.1882
2008-07-15,-3.2298999999999998
2008-07-16,2.4215
2008-07-17,0.3195
2008-07-18,-2.8025
2008-07-21,0.1311
2008-07-22,0.4581
2008-07-23,0.6515
2008-07-24,0.1942
2008-07-25,-0.8398
2008-07-28,-2.9316
2008-07-29,2.5503
2008-07-30,-1.6360999999999999
2008-07-31,1.3307
2008-08-01,-1.1162
2008-08-04,-0.8632
2008-08-05,-4.8895
2008-08-06,1.6197
2008-08-07,6.7221
2008-08-08,6.8831
2008-08-11,4.192
2008-08-12,0.4665
2008-08-13,0.6965
2008-08-14,1.0951
2008-08-15,-0.171
2008-08-18,-2.7413
2008-08-19,-3.6406
2008-08-20,2.3766
2008-08-21,-1.3094999999999999
2008-08-22,3.7998
2008-08-25,-3.1377
2008-08-26,-1.6197
2008-08-27,-1.0366
2008-08-28,1.9100000000000001
2008-08-29,1.9346999999999999
2008-09-02,-1.1269
2008-09-03,-0.5399
2008-09-04,-3.7998
2008-09-05,0.3135
2008-09-08,0.0
2008-09-09,-2.6875
2008-09-10,1.7341
2008-09-11,-1.0732
2008-09-12,-2.4888
2008-09-15,-2.8141
2008-09-16,-4.1077
2008-09-17,-8.637599999999999
2008-09-18,3.1514
2008-09-19,9.687
2008-09-22,-2.5136
2008-09-23,-5.0174
2008-09-24,-0.9538
2008-09-25,-6.0
2008-09-26,-5.2797
2008-09-29,-8.9018
2008-09-30,10.0457
2008-10-01,-5.5602
2008-10-02,-6.8541
2008-10-03,-3.3019
2008-10-06,-6.2439
2008-10-07,-5.5151
2008-10-08,-2.6432
2008-10-09,-8.1448
2008-10-10,7.266
2008-10-13,11.2514
2008-10-14,-1.9607999999999999
2008-10-15,0.0
2008-10-16,7.8947
2008-10-17,-5.9512
2008-10-20,1.1411
2008-10-21,-2.5641
2008-10-22,-2.0
2008-10-23,-2.9001
2008-10-24,0.9956
2008-10-27,-2.3001
2008-10-28,16.3677
2008-10-29,-0.0963
2008-10-30,4.7252
2008-10-31,-1.4733
2008-11-03,-0.3738
2008-11-04,-0.5629
2008-11-05,-1.3208
2008-11-06,1.0516
2008-11-07,1.5137
2008-11-10,-2.4231
2008-11-11,-1.8147
2008-11-12,-2.7237
2008-11-13,1.4
2008-11-14,-3.1558
2008-11-17,-2.8513
2008-11-18,-1.782
2008-11-19,-9.1782
2008-11-20,-6.698
2008-11-21,1.0076
2008-11-24,18.3292
2008-11-25,-0.1054
2008-11-26,8.3333
2008-11-28,-0.1947
2008-12-01,-9.6585
2008-12-02,4.2117
2008-12-03,2.2798
2008-12-04,-2.1277
2008-12-05,13.2505
2008-12-08,7.7697
2008-12-09,1.0178
2008-12-10,-2.183
2008-12-11,-4.5494
2008-12-12,3.777
2008-12-15,-0.6066
2008-12-16,9.5902
2008-12-17,1.8298
2008-12-18,-0.9375
2008-12-19,0.7098
2008-12-22,-0.2349
2008-12-23,-4.0816
2008-12-24,-1.8822
2008-12-26,1.5013
2008-12-29,0.4108
2008-12-30,5.9738
2008-12-31,3.5521000000000003
2009-01-02,1.1931
2009-01-05,-3.3161
2009-01-06,1.6006
2009-01-07,-4.6512
2009-01-08,-2.203
2009-01-09,-3.7812
2009-01-12,-0.3344
2009-01-13,0.5872
2009-01-14,-1.4178
2009-01-15,3.0457
2009-01-16,2.7094
2009-01-20,-3.1974
2009-01-21,7.7622
2009-01-22,-0.4598
2009-01-23,1.1547
2009-01-26,4.2618
2009-01-27,1.2409
2009-01-28,1.0815
2009-01-29,-2.5678
2009-01-30,-2.8551
2009-02-02,2.11
2009-02-03,-0.738
2009-02-04,-2.7509
2009-02-05,-9.3272
2009-02-06,-2.7824999999999998
2009-02-09,-0.8673
2009-02-10,-5.4243
2009-02-11,0.185
2009-02-12,4.9861
2009-02-13,-0.7916
2009-02-17,5.4078
2009-02-18,0.5887
2009-02-19,-2.4247
2009-02-20,-3.7704
2009-02-23,-2.9386
2009-02-24,1.9266
2009-02-25,-0.6301
2009-02-26,-2.6268000000000002
2009-02-27,1.6743999999999999
2009-03-02,-3.8426
2009-03-03,0.666
2009-03-04,3.5917
2009-03-05,-3.5584
2009-03-06,-0.5676
2009-03-09,-2.3787
2009-03-10,2.4366
2009-03-11,-0.5709
2009-03-12,1.0526
2009-03-13,-1.1364
2009-03-16,-1.8199
2009-03-17,-0.1951
2009-03-18,2.1505
2009-03-19,2.7751
2009-03-20,-3.8175
2009-03-23,6.6796
2009-03-24,-2.1779
2009-03-25,0.9276
2009-03-26,6.8015
2009-03-27,-2.4957
2009-03-30,-1.4122
2009-03-31,-1.7905
2009-04-01,2.8259
2009-04-02,3.9007
2009-04-03,-2.9863
2009-04-06,-1.1434
2009-04-07,-8.0961
2009-04-08,3.3882
2009-04-09,4.588
2009-04-13,1.701
2009-04-14,-0.3521
2009-04-15,-0.9717
2009-04-16,2.6762
2009-04-17,2.6064
2009-04-20,-0.8467
2009-04-21,6.3194
2009-04-22,-2.249
2009-04-23,-3.862
2009-04-24,3.5897
2009-04-27,-0.33
2009-04-28,0.8278
2009-04-29,1.8883
2009-04-30,0.3223
2009-05-01,-0.5622
2009-05-04,2.1002
2009-05-05,0.3165
2009-05-06,1.183
2009-05-07,-2.1824
2009-05-08,1.0359
2009-05-11,-1.3407
2009-05-12,2.558
2009-05-13,-3.4295
2009-05-14,-11.0573
2009-05-15,0.8167
2009-05-18,1.5302
2009-05-19,-0.6206
2009-05-20,-0.8029
2009-05-21,11.4209
2009-05-22,-3.632
2009-05-26,-0.1675
2009-05-27,2.0973
2009-05-28,-0.5752
2009-05-29,2.0661
2009-06-01,3.1579
2009-06-02,14.9922
2009-06-03,2.3208
2009-06-04,2.9353
2009-06-05,1.1017
2009-06-08,-3.2692
2009-06-09,2.5182
2009-06-10,0.4525
2009-06-11,7.7219999999999995
2009-06-12,-2.3895
2009-06-15,-2.8152
2009-06-16,1.2594
2009-06-17,4.9751
2009-06-18,-1.8365
2009-06-19,2.8365
2009-06-22,-3.3451
2009-06-23,-1.5179
2009-06-24,2.4044
2009-06-25,1.8662999999999998
2009-06-26,-0.5319
2009-06-29,-3.0897
2009-06-30,1.7167
2009-07-01,2.7728
2009-07-02,-4.3988
2009-07-06,0.4294
2009-07-07,-3.9096
2009-07-08,-2.0979
2009-07-09,3.961
2009-07-10,-1.1243
2009-07-13,1.5793
2009-07-14,2.7984999999999998
2009-07-15,1.9964
2009-07-16,0.1779
2009-07-17,3.3748
2009-07-20,2.8637
2009-07-21,-1.6147
2009-07-22,-0.1698
2009-07-23,0.4535
2009-07-24,-1.8058999999999998
2009-07-27,-0.0575
2009-07-28,1.7826
2009-07-29,0.7345
2009-07-30,-2.5799
2009-07-31,0.2303
2009-08-03,-1.4934
2009-08-04,0.8746
2009-08-05,8.0347
2009-08-06,-1.8192
2009-08-07,-0.9264
2009-08-10,2.4752
2009-08-11,0.9125
2009-08-12,2.5
2009-08-13,-0.1038
2009-08-14,-0.987
2009-08-17,-4.1448
2009-08-18,1.2589000000000001
2009-08-19,-1.7297
2009-08-20,1.5402
2009-08-21,-0.0542
2009-08-24,0.5962
2009-08-25,1.7241
2009-08-26,0.053
2009-08-27,-1.2176
2009-08-28,-1.6613
2009-08-31,-0.327
2009-09-01,3.2805
2009-09-02,4.6585
2009-09-03,0.4047
2009-09-04,1.1587
2009-09-08,-0.3984
2009-09-09,2.1
2009-09-10,-0.0979
2009-09-11,-1.6667
2009-09-14,0.1496
2009-09-15,-1.2444
2009-09-16,2.6714
2009-09-17,-1.8655
2009-09-18,7.2536
2009-09-21,-6.7631
2009-09-22,1.7509000000000001
2009-09-23,-0.8358
2009-09-24,-1.1403
2009-09-25,-0.7021
2009-09-28,3.8889
2009-09-29,0.8751
2009-09-30,0.0
2009-10-01,-1.3494
2009-10-02,-0.1466
2009-10-05,-1.2231
2009-10-06,2.3279
2009-10-07,1.1133
2009-10-08,0.383
2009-10-09,2.3367
2009-10-12,-1.3979
2009-10-13,0.9452
2009-10-14,2.2472
2009-10-15,-0.1832
2009-10-16,-4.2661
2009-10-19,0.7667
2009-10-20,0.0476
2009-10-21,-1.2357
2009-10-22,-1.0587
2009-10-23,-1.7995999999999999
2009-10-26,2.8727
2009-10-27,-2.1666
2009-10-28,-3.5925000000000002
2009-10-29,2.8586
2009-10-30,-2.2333
2009-11-02,1.5228000000000002
2009-11-03,2.2
2009-11-04,0.5382
2009-11-05,2.3358
2009-11-06,0.9986
2009-11-09,2.8719
2009-11-10,-1.1442
2009-11-11,0.9722
2009-11-12,-2.5676
2009-11-13,0.3765
2009-11-16,5.0164
2009-11-17,-2.3661
2009-11-18,0.7316
2009-11-19,-1.4072
2009-11-20,-1.8416000000000001
2009-11-23,2.3452
2009-11-24,-1.1457
2009-11-25,-1.3445
2009-11-27,-2.8195
2009-11-30,0.5803
2009-12-01,2.0673
2009-12-02,0.0471
2009-12-03,-0.8004
2009-12-04,5.9801
2009-12-07,1.433
2009-12-08,-0.8389
2009-12-09,-0.2671
2009-12-10,-1.2054
2009-12-11,2.0786
2009-12-14,-0.1771
2009-12-15,0.0443
2009-12-16,1.3298
2009-12-17,-1.7498
2009-12-18,1.959
2009-12-21,1.1354
2009-12-22,1.5544
2009-12-23,1.1054
2009-12-24,0.4626
2009-12-28,-0.4186
2009-12-29,1.9336
2009-12-30,-0.7835
2009-12-31,-1.4963
2010-01-04,2.2785
2010-01-05,-1.2376
2010-01-06,0.0418
2010-01-07,-0.2505
2010-01-08,0.2093
2010-01-11,-0.6266
2010-01-12,-1.3871
2010-01-13,-0.0853
2010-01-14,0.4266
2010-01-15,-0.2124
2010-01-19,-0.5109
2010-01-20,-2.1395
2010-01-21,-2.7984
2010-01-22,-4.1386
2010-01-25,-0.3285
2010-01-26,0.0942
2010-01-27,1.0818
2010-01-28,-0.5584
2010-01-29,-0.8423
2010-02-01,4.7664
2010-02-02,-1.5766
2010-02-03,2.4714
2010-02-04,-3.3944
2010-02-05,-3.19
2010-02-08,1.958
2010-02-09,0.5152
2010-02-10,1.8639000000000001
2010-02-11,2.0586
2010-02-12,1.4343
2010-02-16,0.0
2010-02-17,0.0884
2010-02-18,1.0596
2010-02-19,-0.2184
2010-02-22,-0.4378
2010-02-23,-1.5391
2010-02-24,0.7146
2010-02-25,-1.7295
2010-02-26,-1.1733
2010-03-01,-0.1826
2010-03-02,-0.4575
2010-03-03,-3.4467
2010-03-04,1.8563
2010-03-05,1.5421
2010-03-08,0.8744
2010-03-09,1.2318
2010-03-10,0.721
2010-03-11,0.4474
2010-03-12,0.7572
2010-03-15,-0.4421
2010-03-16,1.1545
2010-03-17,1.4925
2010-03-18,-1.8166
2010-03-19,-1.8062
2010-03-22,1.6599
2010-03-23,-0.4413
2010-03-24,-2.039
2010-03-25,-3.7104
2010-03-26,-0.235
2010-03-29,-1.5544
2010-03-30,2.2967
2010-03-31,-0.1403
2010-04-01,-2.3419
2010-04-05,-0.3357
2010-04-06,0.0
2010-04-07,-0.1444
2010-04-08,0.5783
2010-04-09,0.2396
2010-04-12,2.4379
2010-04-13,-0.6533
2010-04-14,2.6773
2010-04-15,0.0915
2010-04-16,-2.3309
2010-04-19,-0.234
2010-04-20,1.4071
2010-04-21,-0.3238
2010-04-22,0.0464
2010-04-23,-1.3451
2010-04-26,1.5514999999999999
2010-04-27,-0.0926
2010-04-28,-0.3707
2010-04-29,1.814
2010-04-30,-4.1115
2010-05-03,-0.0476
2010-05-04,-0.429
2010-05-05,-2.2978
2010-05-06,-3.4787
2010-05-07,-2.0812
2010-05-10,8.1389
2010-05-11,6.4238
2010-05-12,3.5586
2010-05-13,3.8712
2010-05-14,-1.6332
2010-05-17,1.4474
2010-05-18,0.5455
2010-05-19,-2.379
2010-05-20,-5.8145
2010-05-21,2.0427
2010-05-24,-0.7117
2010-05-25,-0.9857
2010-05-26,0.362
2010-05-27,2.6601
2010-05-28,-1.0101
2010-06-01,-1.2422
2010-06-02,5.1213
2010-06-03,0.8974
2010-06-04,-6.3532
2010-06-07,-3.6183
2010-06-08,-1.3609
2010-06-09,1.6651
2010-06-10,1.2635
2010-06-11,1.6174
2010-06-14,1.3188
2010-06-15,3.0969
2010-06-16,-0.1306
2010-06-17,2.2232
2010-06-18,-0.5117
2010-06-21,1.2859
2010-06-22,-1.6503999999999999
2010-06-23,-3.4854
2010-06-24,-2.9425
2010-06-25,-0.0919
2010-06-28,3.5862
2010-06-29,-2.3524
2010-06-30,2.2727
2010-07-01,0.8444
2010-07-02,0.0881
2010-07-06,-2.0255
2010-07-07,2.7865
2010-07-08,0.962
2010-07-09,1.2993000000000001
2010-07-12,0.342
2010-07-13,-21.8151
2010-07-14,1.3624
2010-07-15,-0.6989
2010-07-16,-1.7867
2010-07-19,-0.2205
2010-07-20,-0.442
2010-07-21,-1.2209
2010-07-22,3.2584
2010-07-23,2.1219
2010-07-26,3.0368
2010-07-27,1.0341
2010-07-28,-2.6612
2010-07-29,-2.8917
2010-07-30,0.2707
2010-08-02,2.9698
2010-08-03,2.7792
2010-08-04,2.6531000000000002
2010-08-05,-1.3917
2010-08-06,-0.0504
2010-08-09,3.0761
2010-08-10,-1.0763
2010-08-11,-2.1761
2010-08-12,-0.6572
2010-08-13,-2.0356
2010-08-16,2.1299
2010-08-17,3.6623
2010-08-18,3.4347
2010-08-19,-1.0911
2010-08-20,-0.2878
2010-08-23,13.7566
2010-08-24,1.4799
2010-08-25,0.5833
2010-08-26,0.0829
2010-08-27,5.5464
2010-08-30,-4.3529
2010-08-31,0.656
2010-09-01,1.0998
2010-09-02,5.1974
2010-09-03,-0.9575
2010-09-07,-1.3148
2010-09-08,3.8401
2010-09-09,-0.6038
2010-09-10,1.9362
2010-09-13,0.5959
2010-09-14,0.037
2010-09-15,-3.0718
2010-09-16,-1.1837
2010-09-17,4.3663
2010-09-20,3.7763999999999998
2010-09-21,-1.4984
2010-09-22,-0.3984
2010-09-23,-1.6
2010-09-24,2.7347
2010-09-27,-2.4101
2010-09-28,-1.7692999999999999
2010-09-29,1.7261
2010-09-30,-3.9838
2010-10-01,2.2282
2010-10-04,-0.5637
2010-10-05,4.6485
2010-10-06,-7.584
2010-10-07,-0.3126
2010-10-08,0.3136
2010-10-11,1.9929999999999999
2010-10-12,2.1839
2010-10-13,0.5999
2010-10-14,1.8263
2010-10-15,-0.5857
2010-10-18,1.3255
2010-10-19,-3.9971
2010-10-20,1.6276000000000002
2010-10-21,0.0372
2010-10-22,4.1325
2010-10-25,0.8581
2010-10-26,3.5094
2010-10-27,-0.0342
2010-10-28,-0.8907
2010-10-29,0.0
2010-11-01,-0.7605
2010-11-02,1.6719
2010-11-03,-0.925
2010-11-04,5.1176
2010-11-05,-0.6579
2010-11-08,1.3907
2010-11-09,-0.098
2010-11-10,0.6865
2010-11-11,-3.1169000000000002
2010-11-12,-2.4129
2010-11-15,2.5755
2010-11-16,-1.8077999999999999
2010-11-17,-1.432
2010-11-18,2.2138
2010-11-19,1.2183
2010-11-22,-1.237
2010-11-23,-1.8618999999999999
2010-11-24,2.8286
2010-11-26,0.3355
2010-11-29,-1.4376
2010-11-30,-1.1872
2010-12-01,1.5791
2010-12-02,0.4731
2010-12-03,-0.8073
2010-12-06,5.1543
2010-12-07,-0.129
2010-12-08,0.5166
2010-12-09,-2.602
2010-12-10,3.5949999999999998
2010-12-13,-1.5282
2010-12-14,-0.2263
2010-12-15,-1.7174
2010-12-16,-1.0221
2010-12-17,0.2665
2010-12-20,-0.8306
2010-12-21,0.3015
2010-12-22,-2.3045999999999998
2010-12-23,0.3932
2010-12-27,-0.5619
2010-12-28,-1.7808000000000002
2010-12-29,0.5927
2010-12-30,0.8666
2010-12-31,-1.6495
2011-01-03,3.0049
2011-01-04,-0.1018
2011-01-05,3.9389
2011-01-06,0.0327
2011-01-07,-1.5349
2011-01-10,-0.0332
2011-01-11,-0.4645
2011-01-12,-0.6
2011-01-13,1.4755
2011-01-14,2.2802
2011-01-18,1.0985
2011-01-19,-1.4382
2011-01-20,-4.2802
2011-01-21,0.0
2011-01-24,-0.1016
2011-01-25,-1.8989
2011-01-26,3.7331
2011-01-27,1.133
2011-01-28,-1.4827
2011-01-31,3.311
2011-02-01,4.1761
2011-02-02,2.7968
2011-02-03,1.3301
2011-02-04,0.6265
2011-02-07,1.3045
2011-02-08,0.0878
