ticker,WFCF US Equity
2007-06-07,-20.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-15,-10.0
2007-06-18,0.0
2007-06-22,0.0
2007-06-27,38.8889
2007-07-05,-20.0
2007-07-10,-5.0
2007-07-13,0.0
2007-07-20,0.0
2007-07-26,-15.7895
2007-08-02,-6.25
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,6.6667
2007-08-10,-6.25
2007-08-13,6.6667
2007-08-14,0.0
2007-08-15,18.75
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,-15.7895
2007-08-21,6.25
2007-08-22,0.0
2007-08-23,0.0
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,5.8824
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,-5.5556
2007-09-07,-5.8824
2007-09-10,0.0
2007-09-12,0.0
2007-09-13,12.5
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,-11.1111
2007-09-24,0.0
2007-09-25,6.25
2007-09-26,5.8824
2007-09-27,0.0
2007-09-28,-11.1111
2007-10-01,12.5
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-08,-11.1111
2007-10-11,12.5
2007-10-16,-5.5556
2007-10-22,-5.8824
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,0.0
2007-10-29,56.25
2007-10-30,-20.0
2007-10-31,-5.0
2007-11-01,5.2632
2007-11-02,-5.0
2007-11-05,5.2632
2007-11-12,-5.0
2007-11-16,-5.2632
2007-11-21,5.5556
2007-11-26,-2.6316
2007-11-27,-24.3243
2007-11-28,35.7143
2007-11-30,0.0
2007-12-07,-10.526299999999999
2007-12-10,8.8235
2007-12-17,-2.7027
2007-12-18,0.0
2007-12-20,-16.6667
2007-12-24,0.0
2007-12-28,-33.3333
2007-12-31,0.0
2008-01-02,50.0
2008-01-04,-33.3333
2008-01-07,60.0
2008-01-09,-18.75
2008-01-10,15.3846
2008-01-14,0.0
2008-01-15,0.0
2008-01-22,-20.0
2008-01-24,25.0
2008-02-07,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,-6.6667
2008-02-19,7.1429
2008-02-21,0.0
2008-02-26,-13.3333
2008-03-03,-23.0769
2008-03-05,0.0
2008-03-06,10.0
2008-03-14,9.0909
2008-03-17,0.0
2008-03-18,8.3333
2008-03-19,0.0
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,7.6923
2008-03-28,7.1429
2008-03-31,120.0
2008-04-01,-24.2424
2008-04-02,-16.0
2008-04-03,-19.0476
2008-04-04,0.0
2008-04-07,23.5294
2008-04-08,4.7619
2008-04-09,-4.5455
2008-04-10,9.5238
2008-04-11,4.3478
2008-04-14,0.0
2008-04-15,-16.6667
2008-04-16,0.0
2008-04-22,0.0
2008-04-24,0.0
2008-04-28,0.0
2008-04-29,2.5
2008-04-30,-2.439
2008-05-01,0.0
2008-05-02,0.0
2008-05-05,-10.0
2008-05-06,11.1111
2008-05-08,10.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,13.6364
2008-05-14,20.0
2008-05-15,-3.3333
2008-05-16,-24.1379
2008-05-19,0.0
2008-05-23,0.0
2008-05-27,13.6364
2008-05-28,16.0
2008-05-29,-17.2414
2008-05-30,20.8333
2008-06-02,0.0
2008-06-03,3.4483
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,-10.0
2008-06-13,11.1111
2008-06-16,0.0
2008-06-17,-16.6667
2008-06-18,-4.0
2008-06-19,0.0
2008-06-23,12.5
2008-06-24,11.1111
2008-06-25,0.0
2008-06-26,-6.6667
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,-7.1429
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,-15.3846
2008-07-08,9.0909
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,16.6667
2008-07-18,-14.2857
2008-07-21,4.1667
2008-07-22,12.0
2008-07-23,7.1429
2008-07-24,-16.6667
2008-07-25,0.0
2008-07-28,16.0
2008-07-29,6.8966
2008-07-30,3.2258
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,-6.25
2008-08-06,0.0
2008-08-07,6.6667
2008-08-08,-3.125
2008-08-11,3.2258
2008-08-12,9.375
2008-08-13,14.2857
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,-5.0
2008-08-26,0.0
2008-08-27,18.4211
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,-11.1111
2008-09-03,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,-10.0
2008-09-11,11.1111
2008-09-12,-37.5
2008-09-15,52.0
2008-09-16,-31.5789
2008-09-17,46.1538
2008-09-18,0.0
2008-09-19,-15.7895
2008-09-22,0.0
2008-09-24,0.0
2008-09-25,-12.5
2008-09-26,0.0
2008-09-29,-10.7143
2008-09-30,0.0
2008-10-01,20.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-09,-6.6667
2008-10-10,-28.5714
2008-10-13,50.0
2008-10-14,-16.6667
2008-10-15,0.0
2008-10-17,20.0
2008-10-20,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,16.6667
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-07,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,-14.2857
2008-11-14,0.0
2008-11-18,0.0
2008-11-20,-6.6667
2008-11-21,-42.8571
2008-11-24,87.5
2008-11-25,-43.3333
2008-11-26,64.7059
2008-12-01,-35.7143
2008-12-02,11.1111
2008-12-11,-35.0
2008-12-12,23.0769
2008-12-15,-12.5
2008-12-16,35.7143
2008-12-17,57.8947
2008-12-18,0.0
2008-12-19,-3.3333
2008-12-23,-41.3793
2008-12-24,76.4706
2008-12-26,-43.3333
2008-12-29,-52.9412
2008-12-30,275.0
2009-01-05,-16.6667
2009-01-06,-60.0
2009-01-07,150.0
2009-01-13,0.0
2009-01-21,0.0
2009-01-26,-40.0
2009-01-27,66.6667
2009-02-05,-52.0
2009-02-06,8.3333
2009-02-09,23.0769
2009-02-10,-6.25
2009-02-11,13.3333
2009-02-13,-35.2941
2009-02-17,45.4545
2009-02-19,-31.25
2009-02-20,-27.2727
2009-02-23,25.0
2009-02-25,0.0
2009-02-26,-20.0
2009-03-03,50.0
2009-03-04,0.0
2009-03-05,-33.3333
2009-03-11,31.25
2009-03-13,4.7619
2009-03-16,27.2727
2009-03-24,-42.8571
2009-03-27,31.25
2009-03-31,20.0
2009-04-01,0.0
2009-04-02,-20.634900000000002
2009-04-06,0.0
2009-04-09,20.0
2009-04-14,25.0
2009-04-15,0.0
2009-04-20,-20.0
2009-04-27,0.0
2009-04-29,0.0
2009-04-30,-16.6667
2009-05-04,20.0
2009-05-20,16.6667
2009-05-26,-14.2857
2009-05-28,-16.6667
2009-06-03,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,0.0
2009-06-17,0.0
2009-06-19,0.0
2009-06-22,-10.0
2009-06-23,11.1111
2009-06-29,-10.0
2009-07-16,11.1111
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,50.0
2009-08-04,-20.0
2009-08-13,8.3333
2009-08-14,15.3846
2009-08-17,0.0
2009-08-18,0.0
2009-08-20,0.0
2009-08-28,-13.3333
2009-08-31,7.6923
2009-09-01,0.0
2009-09-03,-6.4286
2009-09-04,0.0
2009-09-08,-23.6641
2009-09-16,30.0
2009-09-18,0.0
2009-09-23,-61.5385
2009-09-24,60.0
2009-10-08,-12.5
2009-10-21,42.8571
2009-10-22,-20.0
2009-10-28,87.5
2009-10-29,-13.3333
2009-10-30,15.3846
2009-11-02,0.0
2009-11-03,13.3333
2009-11-04,0.0
2009-11-06,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-19,0.0
2009-11-20,-11.7647
2009-11-24,0.0
2009-11-25,0.0
2009-11-30,0.0
2009-12-07,0.0
2009-12-08,2.6667
2009-12-10,-2.5974
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,13.3333
2009-12-23,-11.7647
2009-12-24,26.6667
2009-12-28,-26.3158
2009-12-29,35.7143
2009-12-30,0.0
2009-12-31,-5.2632
2010-01-04,-15.1042
2010-01-07,0.0
2010-01-14,7.9755
2010-01-21,3.0303
2010-01-26,-5.8824
2010-01-27,-12.5
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,-14.2857
2010-02-08,32.3438
2010-02-09,-5.549
2010-02-17,-20.0
2010-02-23,0.0
2010-02-25,0.0
2010-03-04,-16.6667
2010-03-09,48.8125
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-15,0.0
2010-04-20,0.0
2010-04-23,14.2377
2010-04-26,-12.4632
2010-05-06,7.5178
2010-05-07,6.25
2010-05-14,-6.5809
2010-05-17,-24.3211
2010-05-18,32.1373
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-26,7.0445
2010-05-27,11.7647
2010-05-28,0.0
2010-06-02,-5.2632
2010-06-14,0.0
2010-06-18,-31.7708
2010-06-29,8.1425
2010-07-01,0.0
2010-07-06,0.0
2010-07-12,7.5294
2010-07-23,5.0328
2010-07-26,0.0
2010-07-27,13.3333
2010-07-28,5.1838
2010-08-12,0.0
2010-08-18,23.0339
2010-08-20,-39.6307
2010-08-24,42.1647
2010-08-25,-9.9636
2010-08-26,-29.4118
2010-08-30,0.0
2010-09-01,0.0
2010-09-03,32.3438
2010-09-14,0.7477
2010-09-15,-23.2422
2010-09-20,5.8524
2010-09-21,14.4712
2010-09-22,7.5178
2010-09-24,0.0
2010-09-28,11.7578
2010-09-30,0.0
2010-10-07,-4.9283
2010-10-11,5.1838
2010-10-12,-25.6204
2010-10-14,34.4455
2010-10-15,0.0
2010-10-19,0.0
2010-10-26,-29.5351
2010-10-27,10.1687
2010-10-28,22.4674
2010-11-01,5.1838
2010-11-03,0.0
2010-11-04,-8.9479
2010-11-08,1.8426
2010-11-09,44.0256
2010-11-15,-14.1586
2010-11-22,2.439
2010-11-24,-33.3333
2010-12-02,42.8571
2010-12-03,0.0
2010-12-07,-30.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-16,34.8661
2010-12-20,-36.4449
2010-12-27,57.3438
2010-12-28,-26.4813
2010-12-29,0.8555
2010-12-31,14.2857
2011-01-04,5.5078
2011-01-06,-17.0678
2011-01-10,20.5804
2011-01-11,-10.2555
2011-01-12,18.0281
2011-01-14,11.1849
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,5.6272
2011-01-21,-21.0417
2011-02-02,25.9329
2011-02-04,19.7246
2011-02-07,-0.475
2011-02-09,-19.6182
2011-02-14,24.4062
2011-02-15,-3.5418
2011-02-16,25.0
2011-02-17,0.0
2011-02-22,-3.7292
2011-02-23,-3.0513
2011-02-25,-11.1384
2011-02-28,0.0
2011-03-01,20.5727
2011-03-02,-25.0
2011-03-03,2.2222
2011-03-04,0.0
2011-03-07,0.0
2011-03-10,30.4348
2011-03-11,2.9375
2011-03-16,0.0
2011-03-17,-22.2829
2011-03-18,-2.9948
2011-03-21,0.0
2011-03-22,28.8591
2011-03-25,-3.3333
2011-04-01,-17.2414
2011-04-12,24.5833
2011-04-13,-13.0435
2011-04-27,26.4663
2011-04-28,0.0
2011-04-29,15.5674
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,-1.3158
2011-05-05,-4.0
2011-05-09,11.1111
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,-0.2969
2011-05-16,0.2978
2011-05-17,-12.5
2011-05-18,0.0
2011-05-19,11.4286
2011-05-20,-10.2564
2011-05-23,0.0
2011-05-24,14.2857
2011-05-25,-12.5
2011-05-26,0.0
2011-05-27,-8.5714
2011-05-31,25.0
2011-06-02,0.0
2011-06-06,-2.5
2011-06-07,-23.0769
2011-06-09,23.3333
2011-06-14,0.0
2011-06-21,-5.4054
2011-06-22,0.0
2011-06-29,0.0
2011-07-01,0.0
2011-07-07,0.0
2011-07-12,0.0
2011-07-14,-28.5714
2011-07-19,28.0
2011-07-20,-12.5
2011-07-25,-10.7143
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,-18.875
2011-07-29,1.0786
2011-08-01,-1.0671
2011-08-02,22.681
2011-08-05,-34.5642
2011-08-08,0.0
2011-08-12,6.142
2011-08-15,114.1049
2011-08-16,-34.375
2011-08-18,23.5521
2011-08-19,23.3333
2011-08-22,0.0
2011-08-30,-26.2669
2011-08-31,-1.0309
2011-09-01,-3.7037
2011-09-06,-3.8462
2011-09-08,4.0
2011-09-15,-3.8462
2011-09-22,36.0
2011-10-04,2.9412000000000003
2011-10-14,-11.4286
2011-10-21,0.0
2011-10-27,39.6169
2011-10-28,-0.6498
2011-11-02,1.1628
2011-11-03,3.1753
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,-15.1093
2011-11-14,15.1739
2011-12-02,-8.844899999999999
2011-12-05,0.0
2011-12-07,-12.5
2011-12-09,20.0
2011-12-16,-16.6667
2011-12-19,-2.8571
2011-12-20,-11.7647
2011-12-21,40.0
2011-12-22,-28.5417
2011-12-27,3.2903000000000002
2011-12-30,0.0
2012-01-03,22.5806
2012-01-05,-18.4211
2012-01-06,27.4194
2012-01-11,3.7975
2012-01-18,0.0
2012-01-30,-2.439
2012-01-31,-12.5
2012-02-08,14.2857
2012-02-13,0.0
2012-02-14,25.0
2012-02-15,-2.2375
2012-02-16,-22.2606
2012-02-21,18.4211
2012-02-22,0.0
2012-02-23,0.0
2012-02-29,0.0
2012-03-01,13.3333
2012-03-02,-1.9607999999999999
2012-03-05,-8.0
2012-03-06,8.6957
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,-6.0
2012-03-12,-5.7846
2012-03-14,6.1397
2012-03-15,6.383
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,10.0
2012-03-23,0.0
2012-03-26,-10.9091
2012-03-27,0.0
2012-03-30,6.1224
2012-04-03,-3.8462
2012-04-05,-10.0
2012-04-10,-11.1111
2012-04-16,12.5
2012-04-18,11.1111
2012-04-20,-10.0
2012-04-23,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,24.4444
2012-05-01,7.1429
2012-05-02,5.0
2012-05-03,-4.7619
2012-05-04,5.0
2012-05-07,6.3492
2012-05-08,-1.4925
2012-05-09,-1.5152
2012-05-10,-6.1538
2012-05-11,6.5574
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,-20.0
2012-05-17,5.7692
2012-05-18,9.0909
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,-6.6667
2012-05-25,7.1429
2012-05-29,15.0
2012-05-30,0.0
2012-05-31,4.3478
2012-06-01,6.9444
2012-06-04,12.987
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,5.7471
2012-06-08,3.2609
2012-06-11,2.1053
2012-06-12,-2.0619
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,-7.3684
2012-06-18,3.4091
2012-06-19,2.1978
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,-3.2258
2012-06-26,-2.2222
2012-06-27,0.0
2012-06-28,2.2727
2012-06-29,2.2222
2012-07-02,5.4348
2012-07-03,25.7732
2012-07-05,-3.2787
2012-07-06,-6.7797
2012-07-09,-9.0909
2012-07-10,0.0
2012-07-12,4.0
2012-07-13,-0.9615
2012-07-16,0.9709
2012-07-18,-3.8462
2012-07-20,-2.0
2012-07-27,5.102
2012-07-30,6.7961
2012-07-31,1.8182
2012-08-01,-15.1786
2012-08-02,-3.1579
2012-08-06,8.6957
2012-08-07,1.0
2012-08-08,0.0
2012-08-09,6.9307
2012-08-10,11.1111
2012-08-13,4.1667
2012-08-14,0.0
2012-08-15,-4.0
2012-08-16,8.3333
2012-08-20,0.0
2012-08-22,-11.538499999999999
2012-08-23,0.8696
2012-08-24,0.0
2012-08-27,7.7586
2012-08-28,-2.4
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,-5.7377
2012-09-04,6.087
2012-09-06,-11.4754
2012-09-07,0.9259
2012-09-10,3.6696999999999997
2012-09-11,0.0
2012-09-13,-1.7699
2012-09-14,0.9009
2012-09-17,2.6786
2012-09-18,0.0
2012-09-19,2.6087
2012-09-20,6.7797
2012-09-21,6.3492
2012-09-24,3.7313
2012-09-25,10.0719
2012-09-26,-0.6536
2012-09-27,-1.9737
2012-09-28,-2.6846
2012-10-01,-1.3793
2012-10-02,-9.0909
2012-10-03,11.538499999999999
2012-10-04,0.0
2012-10-05,8.9655
2012-10-08,-1.8987
2012-10-09,0.0
2012-10-10,-1.2903
2012-10-11,-1.9607999999999999
2012-10-15,3.3333
2012-10-16,0.0
2012-10-18,0.0
2012-10-19,0.6452
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,-3.8462
2012-10-25,0.0
2012-10-26,2.6667
2012-10-31,-5.8442
2012-11-01,2.7586
2012-11-02,3.3557
2012-11-05,0.0
2012-11-06,0.6494
2012-11-08,-4.5161
2012-11-09,1.3514
2012-11-12,-3.3333
2012-11-13,-3.4483
2012-11-14,-5.0
2012-11-15,-5.2632
2012-11-16,3.1746
2012-11-19,-7.6923
2012-11-20,0.0
2012-11-21,12.5
2012-11-23,-1.4815
2012-11-26,-2.2556
2012-11-27,-3.8462
2012-11-29,-4.0
2012-12-03,-1.6667
2012-12-05,-2.5423999999999998
2012-12-06,13.0435
2012-12-10,-8.461500000000001
2012-12-11,-5.8824
2012-12-12,2.6786
2012-12-13,0.0
2012-12-14,0.8696
2012-12-17,-3.4483
2012-12-18,-5.3571
2012-12-19,9.434
2012-12-20,-5.1724
2012-12-21,-8.1818
2012-12-24,-0.9901
2012-12-27,1.0
2012-12-28,-0.9901
2012-12-31,5.0
2013-01-02,3.8095
2013-01-03,11.9266
2013-01-07,2.459
2013-01-08,7.2
2013-01-09,2.2388
2013-01-10,0.0
2013-01-11,-10.219
2013-01-14,1.626
2013-01-16,-13.6
2013-01-18,11.1111
2013-01-22,8.3333
2013-01-23,-11.538499999999999
2013-01-24,12.1739
2013-01-25,0.0
2013-01-28,-2.3256
2013-01-29,-3.1746
2013-01-30,5.7377
2013-01-31,-0.7752
2013-02-01,0.7813
2013-02-04,0.0
2013-02-06,-6.9767
2013-02-07,4.1667
2013-02-08,-4.0
2013-02-11,-8.3333
2013-02-12,0.0
2013-02-13,4.5455
2013-02-14,0.0
2013-02-15,-0.8696
2013-02-20,7.0175
2013-02-21,-1.6393
2013-02-22,0.0
2013-02-25,2.5
2013-02-26,1.626
2013-02-27,-1.6
2013-02-28,0.813
2013-03-01,2.4194
2013-03-04,10.2362
2013-03-05,-6.4286
2013-03-06,-9.1603
2013-03-07,-0.8403
2013-03-08,-4.9153
2013-03-11,2.4955
2013-03-12,-3.4783
2013-03-13,0.9009
2013-03-14,-1.7856999999999998
2013-03-18,0.0
2013-03-19,-2.7273
2013-03-20,-1.8692
2013-03-21,-4.7619
2013-03-22,-2.0
2013-03-25,2.0408
2013-03-26,-1.0
2013-03-27,5.0505
2013-03-28,1.9231
2013-04-01,-6.6038
2013-04-02,21.2121
2013-04-03,-20.8333
2013-04-04,-7.3684
2013-04-05,7.9545
2013-04-08,-5.2632
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,-8.8889
2013-04-12,7.3171
2013-04-15,-3.4091
2013-04-16,5.8824
2013-04-17,5.5556
2013-04-18,-5.2632
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,5.5556
2013-04-25,0.0
2013-04-26,-5.2632
2013-04-29,5.5556
2013-04-30,-5.2632
2013-05-01,2.2222
2013-05-02,-1.087
2013-05-03,0.0
2013-05-06,3.2967
2013-05-07,1.0638
2013-05-08,-1.0526
2013-05-09,12.766
2013-05-10,-10.3774
2013-05-13,0.0
2013-05-14,5.2632
2013-05-15,-9.0
2013-05-16,0.0
2013-05-17,7.6923
2013-05-20,7.1429
2013-05-21,-2.8571
2013-05-22,2.9412000000000003
2013-05-23,0.0
2013-05-24,4.7619
2013-05-28,1.8182
2013-05-29,0.9821
2013-05-30,6.1008
2013-05-31,15.8333
2013-06-03,0.3597
2013-06-04,-1.0753
2013-06-05,-2.8986
2013-06-06,-2.9851
2013-06-07,7.6923
2013-06-10,-3.5714
2013-06-11,0.0
2013-06-12,3.7037
2013-06-13,-3.5714
2013-06-14,0.7407
2013-06-17,2.9412000000000003
2013-06-18,0.0
2013-06-19,0.0
2013-06-21,-1.4285999999999999
2013-06-24,-1.4493
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,1.4706000000000001
2013-06-28,-0.7246
2013-07-01,0.0
2013-07-02,0.7299
2013-07-03,0.0
2013-07-05,-1.4493
2013-07-08,0.0
2013-07-09,-4.4118
2013-07-10,9.2308
2013-07-11,-1.4085
2013-07-12,0.0
2013-07-15,1.4285999999999999
2013-07-16,1.4085
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,-2.7778
2013-07-22,2.8571
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,4.1667
2013-07-26,-3.3333
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,-0.6897
2013-08-01,-2.7778
2013-08-02,0.0
2013-08-05,2.8571
2013-08-06,1.3889
2013-08-07,-4.1096
2013-08-09,4.2857
2013-08-12,0.0
2013-08-13,-4.1096
2013-08-14,0.0
2013-08-15,3.5714
2013-08-16,-3.4483
2013-08-19,-2.1429
2013-08-20,0.7299
2013-08-21,0.0
2013-08-22,-2.1739
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-30,0.0
2013-09-03,-14.0741
2013-09-04,12.069
2013-09-05,-3.8462
2013-09-06,0.8
2013-09-09,-2.3810000000000002
2013-09-10,0.0
2013-09-11,-0.813
2013-09-12,5.7377
2013-09-13,2.3256
2013-09-16,0.0
2013-09-17,12.1212
2013-09-18,8.7838
2013-09-19,0.0
2013-09-20,5.5901
2013-09-23,11.7647
2013-09-24,6.3158
2013-09-25,-2.9703
2013-09-26,-5.6122
2013-09-27,3.7838000000000003
2013-09-30,4.1667
2013-10-01,3.5
2013-10-02,-3.3816
2013-10-03,-3.5
2013-10-04,8.0311
2013-10-07,7.9137
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,-2.2222
2013-10-11,-2.2727
2013-10-14,-8.3721
2013-10-15,-3.0457
2013-10-16,-1.0471
2013-10-17,0.0
2013-10-18,5.8201
2013-10-21,-9.5
2013-10-22,0.0
2013-10-23,2.2099
2013-10-24,0.0
2013-10-25,2.7027
2013-10-28,-2.1053
2013-10-29,0.0
2013-10-30,2.1505
2013-10-31,-5.2632
2013-11-01,5.0
2013-11-04,-2.6455
2013-11-05,2.7174
2013-11-06,-2.6455
2013-11-07,0.5435
2013-11-08,0.0
2013-11-11,-0.5405
2013-11-13,-4.8913
2013-11-14,0.0
2013-11-15,5.7143
2013-11-18,-6.4865
2013-11-19,10.9827
2013-11-20,-1.0417
2013-11-22,-7.8947
2013-11-25,2.8571
2013-11-26,0.0
2013-11-27,2.7778
2013-11-29,1.6216
2013-12-02,-1.5957
2013-12-03,-2.7027
2013-12-04,-2.2222
2013-12-05,0.0
2013-12-06,3.4091
2013-12-09,1.6484
2013-12-10,2.7027
2013-12-11,5.2632
2013-12-12,-5.0
2013-12-13,0.0
2013-12-16,-3.6842
2013-12-17,6.5574
2013-12-18,2.5641
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,-6.0
2013-12-26,6.383
2013-12-27,-6.0
2013-12-30,6.383
2013-12-31,0.0
2014-01-02,-2.0
2014-01-03,2.0408
2014-01-06,-7.0
2014-01-07,-0.5376
2014-01-08,0.0
2014-01-09,8.1081
2014-01-14,-7.0
2014-01-15,-0.5376
2014-01-16,8.1081
2014-01-17,-2.5
2014-01-21,2.5641
2014-01-22,0.0
2014-01-23,10.0
2014-01-24,-9.0909
2014-01-27,1.0
2014-01-28,-4.4554
2014-01-29,4.1451
2014-01-30,-0.4975
2014-01-31,2.5
2014-02-03,-2.439
2014-02-04,0.0
2014-02-05,12.5
2014-02-06,8.8889
2014-02-07,8.5714
2014-02-10,13.5338
2014-02-11,-0.3311
2014-02-12,-0.6645
2014-02-13,-1.3378
2014-02-14,0.0
2014-02-18,1.6949
2014-02-19,0.0
2014-02-20,-13.3333
2014-02-21,3.8462
2014-02-24,1.8519
2014-02-25,9.0909
2014-02-26,3.3333
2014-02-27,-3.2258
2014-02-28,8.0
2014-03-03,-0.9259
2014-03-04,-6.5421
2014-03-05,7.3333
2014-03-06,-5.2795
2014-03-07,-1.6393
2014-03-10,3.3333
2014-03-11,-8.0645
2014-03-12,10.526299999999999
2014-03-13,-3.1746
2014-03-17,-1.6393
2014-03-18,-2.0
2014-03-19,0.3401
2014-03-20,-1.6949
2014-03-21,0.0
2014-03-24,-3.4483
