ticker,MITT US Equity
2011-11-17,-1.2533
2011-11-18,1.3749
2011-11-21,-2.1388
2011-11-22,0.9595
2011-11-23,-3.3791
2011-11-25,-0.6557
2011-11-28,2.8053
2011-11-29,-0.7491
2011-11-30,-3.2345
2011-12-01,0.4457
2011-12-02,1.1647
2011-12-05,0.8772
2011-12-06,-0.7065
2011-12-07,1.861
2011-12-08,0.4299
2011-12-09,1.7657
2011-12-12,-1.3144
2011-12-13,1.7581
2011-12-14,2.0942
2011-12-15,0.5128
2011-12-16,6.8878
2011-12-19,-3.4368
2011-12-20,-0.7909
2011-12-21,1.3453
2011-12-22,-1.3274
2011-12-23,2.2422
2011-12-27,0.1462
2011-12-28,0.146
2011-12-29,2.8672
2011-12-30,-1.5648
2012-01-03,-1.1426
2012-01-04,-0.9045
2012-01-05,-0.355
2012-01-06,-0.5089
2012-01-09,0.6138
2012-01-10,0.1017
2012-01-11,0.0
2012-01-12,-0.1016
2012-01-13,-0.4575
2012-01-17,0.1021
2012-01-18,0.6633
2012-01-19,-4.7643
2012-01-20,0.3725
2012-01-23,0.6363
2012-01-24,0.1581
2012-01-25,-0.1052
2012-01-26,0.4739
2012-01-27,-0.0524
2012-01-30,-0.4719
2012-01-31,0.3688
2012-02-01,0.105
2012-02-02,0.3146
2012-02-03,0.0
2012-02-06,-0.4182
2012-02-07,0.2625
2012-02-08,0.1571
2012-02-09,0.2614
2012-02-10,0.2086
2012-02-13,0.3122
2012-02-14,0.4149
2012-02-15,1.4979
2012-02-16,0.2545
2012-02-17,1.2183
2012-02-21,0.3511
2012-02-22,-0.5497
2012-02-23,0.5025
2012-02-24,-0.95
2012-02-27,-0.3534
2012-02-28,-0.3546
2012-02-29,1.271
2012-03-01,1.004
2012-03-02,-1.4414
2012-03-05,-0.6556
2012-03-06,0.5076
2012-03-07,1.0101
2012-03-08,0.3
2012-03-09,-0.1496
2012-03-12,0.2996
2012-03-13,0.5475
2012-03-14,-1.6337000000000002
2012-03-15,0.4026
2012-03-16,-0.7519
2012-03-19,0.7576
2012-03-20,0.0501
2012-03-21,0.5511
2012-03-22,-0.1495
2012-03-23,0.3992
2012-03-26,0.7455
2012-03-27,-1.1347
2012-03-28,-0.4491
2012-03-29,0.4156
2012-03-30,2.1211
2012-04-02,-0.304
2012-04-03,-0.3049
2012-04-04,-0.6116
2012-04-05,0.7692
2012-04-09,-0.8142
2012-04-10,-1.4365999999999999
2012-04-11,1.6137000000000001
2012-04-12,1.127
2012-04-13,-0.0507
2012-04-16,0.1014
2012-04-17,-1.0633
2012-04-18,-0.87
2012-04-19,-0.7744
2012-04-20,0.5723
2012-04-23,0.1552
2012-04-24,1.1364
2012-04-25,1.0215
2012-04-26,0.2022
2012-04-27,0.3532
2012-04-30,-0.4525
2012-05-01,-0.0505
2012-05-02,-0.0505
2012-05-03,0.0
2012-05-04,-0.5561
2012-05-07,-0.0508
2012-05-08,0.3052
2012-05-09,1.8256000000000001
2012-05-10,1.3944
2012-05-11,-0.835
2012-05-14,-1.4859
2012-05-15,0.4022
2012-05-16,0.7011
2012-05-17,-3.1825
2012-05-18,0.3595
2012-05-21,1.5352999999999999
2012-05-22,0.1512
2012-05-23,-0.9562
2012-05-24,1.3211
2012-05-25,0.0502
2012-05-29,0.9023
2012-05-30,-0.8445
2012-05-31,0.2505
2012-06-01,-1.1494
2012-06-04,-0.4044
2012-06-05,2.5381
2012-06-06,0.9406
2012-06-07,0.9318
2012-06-08,0.4859
2012-06-11,0.7737
2012-06-12,0.3839
2012-06-13,0.239
2012-06-14,1.6691
2012-06-15,-0.3752
2012-06-18,-0.6121
2012-06-19,0.4737
2012-06-20,0.0471
2012-06-21,-0.377
2012-06-22,-0.3784
2012-06-25,-0.2374
2012-06-26,-0.3808
2012-06-27,2.7234
2012-06-28,3.125
2012-06-29,0.1865
2012-07-02,0.1861
2012-07-03,0.3716
2012-07-05,0.0463
2012-07-06,0.9251
2012-07-09,-0.275
2012-07-10,-1.3787
2012-07-11,-1.3514
2012-07-12,0.4251
2012-07-13,0.3763
2012-07-16,0.5155
2012-07-17,0.0932
2012-07-18,-0.0932
2012-07-19,-0.5128
2012-07-20,1.4527
2012-07-23,-0.8314
2012-07-24,-0.4192
2012-07-25,0.5613
2012-07-26,1.9535
2012-07-27,2.646
2012-07-30,-0.4444
2012-07-31,0.7589
2012-08-01,-0.3101
2012-08-02,0.2222
2012-08-03,1.6851
2012-08-06,0.0
2012-08-07,-2.2678
2012-08-08,2.3204000000000002
2012-08-09,1.5699999999999998
2012-08-10,-2.018
2012-08-13,1.4461
2012-08-14,1.1663000000000001
2012-08-15,0.2989
2012-08-16,-0.596
2012-08-17,-0.2141
2012-08-20,-0.1288
2012-08-21,0.9024
2012-08-22,-0.4685
2012-08-23,0.2995
2012-08-24,0.2986
2012-08-27,0.0851
2012-08-28,0.255
2012-08-29,0.0424
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,0.0
2012-09-05,0.2542
2012-09-06,-0.1691
2012-09-07,1.6088
2012-09-10,0.0
2012-09-11,1.2917
2012-09-12,-0.9872
2012-09-13,0.7063
2012-09-14,1.5676999999999999
2012-09-17,-2.2641999999999998
2012-09-18,-1.3728
2012-09-19,2.6098
2012-09-20,0.5087
2012-09-21,2.404
2012-09-24,-1.6063
2012-09-25,0.1256
2012-09-26,-1.0452
2012-09-27,2.1124
2012-09-28,-0.1655
2012-10-01,-0.0829
2012-10-02,0.7466
2012-10-03,-0.1235
2012-10-04,0.6595
2012-10-05,0.4505
2012-10-08,-0.2854
2012-10-09,-1.6353
2012-10-10,-2.286
2012-10-11,1.6589
2012-10-12,-2.0921
2012-10-15,0.3419
2012-10-16,1.0647
2012-10-17,0.3371
2012-10-18,1.302
2012-10-19,-1.534
2012-10-22,-0.3368
2012-10-23,-0.2112
2012-10-24,0.7621
2012-10-25,-0.4622
2012-10-26,-0.591
2012-10-31,1.6985000000000001
2012-11-01,1.2944
2012-11-02,-1.3603
2012-11-05,0.1254
2012-11-06,-1.9199000000000002
2012-11-07,-3.0638
2012-11-08,2.3705
2012-11-09,0.8148
2012-11-12,0.5104
2012-11-13,-3.0047
2012-11-14,-5.3229
2012-11-15,2.1198
2012-11-16,4.8736
2012-11-19,-0.3012
2012-11-20,-0.7337
2012-11-21,0.0
2012-11-23,0.6522
2012-11-26,3.4989
2012-11-27,0.1252
2012-11-28,0.7503
2012-11-29,0.993
2012-11-30,0.9013
2012-12-03,-0.1218
2012-12-04,0.7317
2012-12-05,-0.2825
2012-12-06,0.3642
2012-12-07,0.1613
2012-12-10,0.8052
2012-12-11,-0.1198
2012-12-12,-0.6797
2012-12-13,-0.5233
2012-12-14,-1.2546
2012-12-17,1.822
2012-12-18,1.7894
2012-12-19,-0.5315
2012-12-20,-3.4936
2012-12-21,-0.5537
2012-12-24,0.7281
2012-12-26,-0.5527
2012-12-27,-0.171
2012-12-28,-0.7281
2012-12-31,1.2942
2013-01-02,1.5758
2013-01-03,0.6289
2013-01-04,1.0833
2013-01-07,0.0
2013-01-08,1.6488
2013-01-09,-0.0406
2013-01-10,0.2434
2013-01-11,-0.0405
2013-01-14,-0.7692
2013-01-15,0.3264
2013-01-16,0.488
2013-01-17,0.3238
2013-01-18,0.6051
2013-01-22,0.2807
2013-01-23,-0.08
2013-01-24,-0.2801
2013-01-25,0.2408
2013-01-28,0.3203
2013-01-29,0.7981
2013-01-30,0.5542
2013-01-31,0.0
2013-02-01,1.1811
2013-02-04,-0.5837
2013-02-05,0.1174
2013-02-06,0.1955
2013-02-07,-1.0144
2013-02-08,0.5124
2013-02-11,0.6667
2013-02-12,-0.7402
2013-02-13,0.0
2013-02-14,-0.4317
2013-02-15,0.7489
2013-02-19,0.3521
2013-02-20,-0.8967
2013-02-21,-2.3603
2013-02-22,1.9742
2013-02-25,-0.4741
2013-02-26,0.6749
2013-02-27,0.5915
2013-02-28,2.8224
2013-03-01,-0.1906
2013-03-04,2.0626
2013-03-05,-0.6737
2013-03-06,-2.5622
2013-03-07,1.3534
2013-03-08,-1.0301
2013-03-11,0.8867
2013-03-12,1.2610000000000001
2013-03-13,0.1887
2013-03-14,-0.3013
2013-03-15,0.039
2013-03-18,-0.6231
2013-03-19,-1.3715
2013-03-20,-0.3178
2013-03-21,-0.9566
2013-03-22,1.9316
2013-03-25,-0.079
2013-03-26,-0.3951
2013-03-27,0.357
2013-03-28,0.6719
2013-04-01,-1.1779
2013-04-02,-0.6754
2013-04-03,-1.72
2013-04-04,0.4477
2013-04-05,0.5673
2013-04-08,1.6519
2013-04-09,-0.3171
2013-04-10,0.3579
2013-04-11,0.6735
2013-04-12,0.0787
2013-04-15,-1.6909
2013-04-16,1.72
2013-04-17,-1.6122999999999998
2013-04-18,0.3597
2013-04-19,-0.4381
2013-04-22,0.32
2013-04-23,0.9569
2013-04-24,0.158
2013-04-25,0.6309
2013-04-26,-0.1176
2013-04-29,1.02
2013-04-30,0.466
2013-05-01,-1.4689
2013-05-02,1.2162
2013-05-03,-2.0543
2013-05-06,0.554
2013-05-07,0.6297
2013-05-08,-0.0782
2013-05-09,-0.7045
2013-05-10,-0.9066
2013-05-13,-1.6705999999999999
2013-05-14,1.0518
2013-05-15,0.04
2013-05-16,1.9607999999999999
2013-05-17,0.6672
2013-05-20,-0.2339
2013-05-21,-0.1954
2013-05-22,-1.9186
2013-05-23,-0.5988
2013-05-24,-0.5221
2013-05-28,-3.0279
2013-05-29,-0.458
2013-05-30,-0.711
2013-05-31,-3.5805
2013-06-03,-3.4076
2013-06-04,1.3569
2013-06-05,0.2677
2013-06-06,0.534
2013-06-07,0.7525
2013-06-10,0.0
2013-06-11,-2.2408
2013-06-12,-6.6517
2013-06-13,3.6109999999999998
2013-06-14,0.6506
2013-06-17,-2.2531
2013-06-18,0.7357
2013-06-19,-1.3145
2013-06-20,-5.5254
2013-06-21,-0.8877
2013-06-24,-5.3214
2013-06-25,1.0573
2013-06-26,2.1476
2013-06-27,1.7250999999999999
2013-06-28,-0.318
2013-07-01,-0.2127
2013-07-02,-0.7459
2013-07-03,-0.9125
2013-07-05,-6.9338999999999995
2013-07-08,-2.8522
2013-07-09,1.7376
2013-07-10,-1.8846
2013-07-11,6.2425
2013-07-12,-0.452
2013-07-15,1.5323
2013-07-16,-0.9503
2013-07-17,2.3702
2013-07-18,-1.2679
2013-07-19,1.2284
2013-07-22,0.3861
2013-07-23,-0.3846
2013-07-24,-1.4892
2013-07-25,1.0638
2013-07-26,0.9972
2013-07-29,0.0
2013-07-30,0.9874
2013-07-31,-1.4666000000000001
2013-08-01,-5.3473
2013-08-02,1.5725
2013-08-05,-0.172
2013-08-06,-0.2872
2013-08-07,-1.6705
2013-08-08,1.0545
2013-08-09,-1.7971
2013-08-12,2.9516
2013-08-13,0.0573
2013-08-14,0.5158
2013-08-15,-2.2805
2013-08-16,-0.3501
2013-08-19,-7.9625
2013-08-20,3.5623
2013-08-21,2.457
2013-08-22,1.1391
2013-08-23,3.9123
2013-08-26,-0.6275
2013-08-27,0.9759
2013-08-28,-1.5350000000000001
2013-08-29,1.6743999999999999
2013-08-30,-0.2839
2013-09-03,-0.9112
2013-09-04,0.2874
2013-09-05,-2.4642
2013-09-06,0.9988
2013-09-09,0.9889
2013-09-10,-1.4401
2013-09-11,0.4676
2013-09-12,0.6399
2013-09-13,1.3295
2013-09-16,-0.5705
2013-09-17,1.1474
2013-09-18,3.2883
2013-09-19,-2.672
2013-09-20,-1.3435000000000001
2013-09-23,-0.1776
2013-09-24,0.8304
2013-09-25,0.8824
2013-09-26,-0.9913
2013-09-27,-1.2955999999999999
2013-09-30,-0.8353
2013-10-01,0.722
2013-10-02,-1.0753
2013-10-03,-1.087
2013-10-04,-0.4884
2013-10-07,0.0613
2013-10-08,-0.4905
2013-10-09,0.0616
2013-10-10,1.1084
2013-10-11,0.1827
2013-10-14,-1.3374
2013-10-15,-0.5545
2013-10-16,0.062
2013-10-17,2.6006
2013-10-18,2.4744
2013-10-21,-0.53
2013-10-22,1.421
2013-10-23,1.6346
2013-10-24,0.8041
2013-10-25,0.2279
2013-10-28,-0.2843
2013-10-29,-4.675
2013-10-30,-1.4354
2013-10-31,-0.8495
2013-11-01,1.224
2013-11-04,-0.1814
2013-11-05,-3.2102
2013-11-06,1.3767
2013-11-07,-0.5556
2013-11-08,-1.4898
2013-11-11,-1.8273000000000001
2013-11-12,-0.1926
2013-11-13,1.2862
2013-11-14,3.1111
2013-11-15,-0.0616
2013-11-18,-0.5545
2013-11-19,-1.6729
2013-11-20,0.8192
2013-11-21,0.0625
2013-11-22,-0.5621
2013-11-25,-0.1884
2013-11-26,-1.6362
2013-11-27,1.4075
2013-11-29,-0.0631
2013-12-02,-1.9571
2013-12-03,-0.2576
2013-12-04,-0.581
2013-12-05,-1.1039
2013-12-06,1.1819
2013-12-09,1.1681
2013-12-10,3.0148
2013-12-11,-0.4359
2013-12-12,-0.4378
2013-12-13,0.5025
2013-12-16,-0.3125
2013-12-17,-0.3909
2013-12-18,0.1962
2013-12-19,-1.1097
2013-12-20,0.9901
2013-12-23,1.1111
2013-12-24,0.2586
2013-12-26,-1.4828999999999999
2013-12-27,0.8508
2013-12-30,-0.3245
2013-12-31,1.8229
2014-01-02,0.3836
2014-01-03,1.5924
2014-01-06,1.1912
2014-01-07,0.6815
2014-01-08,-0.1846
2014-01-09,-0.4316
2014-01-10,0.4954
2014-01-13,1.4171
2014-01-14,-0.9113
2014-01-15,0.3066
2014-01-16,0.4279
2014-01-17,-0.6086
2014-01-21,0.8573
2014-01-22,0.6072
2014-01-23,0.5432
2014-01-24,-0.4802
2014-01-27,-1.6888
2014-01-28,0.9202
2014-01-29,-0.9726
2014-01-30,0.9208
2014-01-31,0.9124
2014-02-03,-0.4219
2014-02-04,0.7869
2014-02-05,-0.0601
2014-02-06,0.4207
2014-02-07,0.1795
2014-02-10,1.1947
2014-02-11,-0.2952
2014-02-12,1.0065
2014-02-13,1.0551
2014-02-14,0.0
2014-02-18,1.5081
2014-02-19,-1.3143
2014-02-20,0.0
2014-02-21,0.9844
2014-02-24,0.6881
2014-02-25,-0.2847
2014-02-26,0.5711
2014-02-27,1.8739
2014-02-28,2.2297
2014-03-03,-0.5998
2014-03-04,1.0422
2014-03-05,0.7058
2014-03-06,0.0539
2014-03-07,-2.694
2014-03-10,0.8306
2014-03-11,-1.2081
2014-03-12,0.667
2014-03-13,0.2761
2014-03-14,1.4868000000000001
2014-03-17,0.0
2014-03-18,-0.1122
2014-03-19,-1.4599
2014-03-20,0.2279
2014-03-21,2.0466
2014-03-24,-1.337
2014-03-25,-1.1293
2014-03-26,-0.8567
2014-03-27,0.288
2014-03-28,0.6318
2014-03-31,-0.0571
2014-04-01,0.6853
2014-04-02,-0.0567
2014-04-03,-0.8513
2014-04-04,0.2862
2014-04-07,0.742
2014-04-08,0.5099
2014-04-09,-0.451
2014-04-10,-0.2265
2014-04-11,-0.5108
2014-04-14,-0.1711
2014-04-15,0.2286
2014-04-16,0.5131
2014-04-17,-0.2836
2014-04-21,0.6826
2014-04-22,0.6215
2014-04-23,-0.0561
2014-04-24,-0.3371
2014-04-25,-0.2255
2014-04-28,-0.565
2014-04-29,-0.625
2014-04-30,1.1435
2014-05-01,0.4522
2014-05-02,-0.5065
2014-05-05,0.3959
2014-05-06,-0.5634
2014-05-07,3.3994
2014-05-08,-0.8767
2014-05-09,1.2161
2014-05-12,0.2185
2014-05-13,0.0
2014-05-14,-0.0545
2014-05-15,0.1636
2014-05-16,0.5988
2014-05-19,1.1905000000000001
2014-05-20,-0.1604
2014-05-21,0.6427
2014-05-22,0.7983
2014-05-23,0.9504
2014-05-27,0.6799
2014-05-28,-0.3117
2014-05-29,-0.938
2014-05-30,-0.0526
2014-06-02,-1.3684
2014-06-03,0.0
2014-06-04,0.1601
2014-06-05,1.545
2014-06-06,0.6821
2014-06-09,1.6675
2014-06-10,-0.2563
2014-06-11,-0.6166
2014-06-12,0.2585
2014-06-13,0.2063
2014-06-16,-0.0515
2014-06-17,0.6694
2014-06-18,-1.2665
2014-06-19,0.1069
2014-06-20,0.7475
2014-06-23,-0.4769
2014-06-24,-0.426
2014-06-25,-0.2674
2014-06-26,0.6971
2014-06-27,0.5325
2014-06-30,0.2648
2014-07-01,-0.3698
2014-07-02,-0.106
2014-07-03,-1.5924
2014-07-07,-0.5933
2014-07-08,1.0309
2014-07-09,0.5908
2014-07-10,1.1212
2014-07-11,-1.1088
2014-07-14,1.4949
2014-07-15,-0.7365
2014-07-16,0.053
2014-07-17,-0.2119
2014-07-18,0.4246
2014-07-21,-0.5814
2014-07-22,0.4253
2014-07-23,0.1059
2014-07-24,-0.5288
2014-07-25,-0.4253
2014-07-28,0.2136
2014-07-29,-0.1598
2014-07-30,-0.8538
2014-07-31,-1.2917
2014-08-01,0.6543
2014-08-04,0.7042
2014-08-05,0.0
2014-08-06,-0.0538
2014-08-07,0.2153
2014-08-08,0.5908
2014-08-11,0.961
2014-08-12,-0.1586
2014-08-13,0.053
2014-08-14,0.0
2014-08-15,0.1588
2014-08-18,0.4228
2014-08-19,0.3684
2014-08-20,0.7341
2014-08-21,1.3535
2014-08-22,0.3595
2014-08-25,0.6653
2014-08-26,-0.0508
2014-08-27,0.3561
2014-08-28,0.5068
2014-08-29,0.706
2014-09-02,-0.7511
2014-09-03,-0.1009
2014-09-04,-0.7576
2014-09-05,0.916
2014-09-08,0.8573
2014-09-09,-1.0
2014-09-10,-0.7071
2014-09-11,0.763
2014-09-12,-2.4735
2014-09-15,-0.2588
2014-09-16,-0.1557
2014-09-17,0.2599
2014-09-18,-0.3629
2014-09-19,0.2148
2014-09-22,-1.0718
2014-09-23,-0.325
2014-09-24,-0.5435
2014-09-25,-0.6557
2014-09-26,0.5501
2014-09-29,-0.8206
2014-09-30,-1.8202
2014-10-01,1.5169000000000001
2014-10-02,-1.2728
2014-10-03,0.3363
2014-10-06,0.2793
2014-10-07,-0.2786
2014-10-08,2.4581
2014-10-09,-0.3817
2014-10-10,-0.2189
2014-10-13,0.9874
2014-10-14,0.6518
2014-10-15,0.4857
2014-10-16,0.4296
2014-10-17,-0.2139
2014-10-20,1.0182
2014-10-21,0.4775
2014-10-22,-0.4224
2014-10-23,0.4242
2014-10-24,-0.5808
2014-10-27,0.3186
2014-10-28,1.1117
2014-10-29,-1.2565
2014-10-30,1.1135
2014-10-31,0.0
2014-11-03,0.5768
2014-11-04,-0.6778
2014-11-05,0.6824
2014-11-06,-0.4171
2014-11-07,0.3141
2014-11-10,0.1044
2014-11-11,-0.1043
2014-11-12,0.1044
2014-11-13,-0.7821
2014-11-14,0.2627
2014-11-17,0.7338
2014-11-18,1.4567999999999999
2014-11-19,-0.9744
2014-11-20,0.3625
2014-11-21,-0.7224
2014-11-24,1.2993999999999999
2014-11-25,0.7696
2014-11-26,0.3564
2014-11-28,0.2029
2014-12-01,-0.1519
2014-12-02,0.6592
2014-12-03,0.403
2014-12-04,0.0502
2014-12-05,-2.2568
2014-12-08,-2.155
2014-12-09,2.4122
2014-12-10,-1.4849
2014-12-11,1.4033
2014-12-12,-1.1276
2014-12-15,-2.0736
2014-12-16,-0.847
2014-12-17,1.6547
2014-12-18,0.1628
2014-12-19,2.1668
2014-12-22,-0.053
2014-12-23,-0.7958
2014-12-24,-0.6417
2014-12-26,1.1302
2014-12-29,0.3725
2014-12-30,-0.053
2014-12-31,-1.4854
2015-01-02,1.454
2015-01-05,0.1062
2015-01-06,-0.053
2015-01-07,1.6976
2015-01-08,-0.6781
2015-01-09,-0.7878
2015-01-12,-1.1117
2015-01-13,-0.8565
2015-01-14,-0.7019
2015-01-15,0.1631
2015-01-16,1.1401
2015-01-20,-1.0735
2015-01-21,0.1628
2015-01-22,1.1918
2015-01-23,-0.6959
2015-01-26,0.9704
2015-01-27,-0.5873
2015-01-28,-0.1611
2015-01-29,0.2152
2015-01-30,-1.2882
2015-02-02,-0.0544
2015-02-03,0.7617
2015-02-04,-1.1339
2015-02-05,0.9285
2015-02-06,-1.2446
2015-02-09,-0.0548
2015-02-10,-0.1645
2015-02-11,0.1647
2015-02-12,1.0965
2015-02-13,0.4338
2015-02-17,-0.108
2015-02-18,0.3243
2015-02-19,-0.2694
2015-02-20,0.7023
2015-02-23,-0.3219
2015-02-24,0.915
2015-02-25,0.0533
2015-02-26,0.7463
2015-02-27,-0.4762
2015-03-02,0.5316
2015-03-03,-0.2115
2015-03-04,1.2189
2015-03-05,0.6283
2015-03-06,-3.8502
2015-03-09,-0.1623
2015-03-10,-0.3794
2015-03-11,0.2176
2015-03-12,1.3029
2015-03-13,0.5895
2015-03-16,0.3197
2015-03-17,0.478
2015-03-18,1.7442
2015-03-19,-0.6234
2015-03-20,1.565
2015-03-23,-0.0531
2015-03-24,-0.9038
2015-03-25,-0.8584
2015-03-26,0.5952
2015-03-27,0.3228
2015-03-30,0.8579
2015-03-31,0.1595
2015-04-01,0.6369
2015-04-02,-0.4219
2015-04-06,0.7415
2015-04-07,-0.2629
2015-04-08,0.0527
2015-04-09,-0.6849
2015-04-10,0.7958
2015-04-13,0.2105
2015-04-14,0.8929
2015-04-15,0.6247
2015-04-16,0.0517
2015-04-17,-0.0517
2015-04-20,0.9829
2015-04-21,-0.6148
2015-04-22,0.1546
2015-04-23,-0.3603
2015-04-24,0.6715
2015-04-27,-0.1026
2015-04-28,0.1541
2015-04-29,-1.1795
2015-04-30,-0.2595
2015-05-01,0.3122
2015-05-04,0.3631
2015-05-05,-0.6718
2015-05-06,-0.6764
2015-05-07,-3.143
2015-05-08,0.5408
2015-05-11,0.0538
2015-05-12,-0.6989
2015-05-13,0.4331
2015-05-14,1.2399
2015-05-15,0.6922
2015-05-18,-0.1586
2015-05-19,0.3178
2015-05-20,0.4752
2015-05-21,-0.2627
2015-05-22,-0.3161
2015-05-26,-0.6342
2015-05-27,0.9043
2015-05-28,-0.2636
2015-05-29,-0.4228
2015-06-01,1.38
2015-06-02,-0.5236
2015-06-03,-1.6842000000000001
2015-06-04,-0.1071
2015-06-05,-1.3397999999999999
2015-06-08,-0.5432
2015-06-09,-0.6554
2015-06-10,0.6597
2015-06-11,1.5292
2015-06-12,0.0
2015-06-15,-1.6138
2015-06-16,1.1482
2015-06-17,0.973
2015-06-18,0.0
2015-06-19,0.3872
2015-06-22,0.1653
2015-06-23,-0.275
2015-06-24,-0.717
2015-06-25,0.0
2015-06-26,-3.0556
2015-06-29,-1.2034
2015-06-30,0.232
2015-07-01,0.9838
2015-07-02,0.0
2015-07-06,1.1461000000000001
2015-07-07,2.9462
2015-07-08,0.055
2015-07-09,-1.4301
2015-07-10,0.7254
2015-07-13,0.4432
2015-07-14,0.1655
2015-07-15,0.4405
2015-07-16,1.1513
2015-07-17,-0.4878
2015-07-20,-0.8715
2015-07-21,0.1099
2015-07-22,0.0549
2015-07-23,-1.6456
2015-07-24,-0.6693
2015-07-27,0.2246
2015-07-28,0.3361
2015-07-29,1.5074999999999998
2015-07-30,-1.0451
2015-07-31,1.1673
2015-08-03,-0.5495
2015-08-04,-1.2707
2015-08-05,-0.6715
2015-08-06,-1.4085
2015-08-07,-1.9428999999999998
2015-08-10,0.8159
2015-08-11,1.1561
2015-08-12,0.5143
2015-08-13,-0.1137
2015-08-14,0.7968
2015-08-17,0.3388
2015-08-18,-0.4502
2015-08-19,0.1131
2015-08-20,-1.1293
2015-08-21,-1.0851
2015-08-24,-4.6767
2015-08-25,-0.424
2015-08-26,0.6691
2015-08-27,0.423
2015-08-28,-0.361
2015-08-31,-0.1812
2015-09-01,-1.7544
2015-09-02,0.3695
2015-09-03,-0.3681
2015-09-04,-0.7389
2015-09-08,0.9926
2015-09-09,-1.0442
2015-09-10,0.3104
2015-09-11,1.1757
2015-09-14,-0.367
2015-09-15,0.798
2015-09-16,0.609
2015-09-17,1.3317
2015-09-18,-0.4957
2015-09-21,1.9925000000000002
2015-09-22,-1.16
2015-09-23,0.1853
2015-09-24,0.0617
2015-09-25,-2.0333
2015-09-28,-3.2075
2015-09-29,-2.0793
2015-09-30,0.9954
2015-10-01,0.1314
2015-10-02,-0.1969
2015-10-05,3.2216
2015-10-06,0.0637
2015-10-07,2.6734999999999998
2015-10-08,0.248
2015-10-09,-0.2474
2015-10-12,-0.124
2015-10-13,-1.8622
2015-10-14,0.3163
2015-10-15,0.8197
2015-10-16,-0.1251
2015-10-19,-1.1897
2015-10-20,0.3802
2015-10-21,-0.3788
2015-10-22,0.6337
2015-10-23,-1.1965
2015-10-26,0.3824
2015-10-27,-3.1111
2015-10-28,2.0315
2015-10-29,-2.5048
2015-10-30,0.1976
2015-11-02,0.8547
2015-11-03,0.9126
2015-11-04,-1.1628
2015-11-05,-2.7451
2015-11-06,-1.4785
2015-11-09,-2.9332000000000003
2015-11-10,1.4055
2015-11-11,0.2079
2015-11-12,-2.0055
2015-11-13,-0.4234
2015-11-16,1.2757
2015-11-17,-0.6298
2015-11-18,1.7606000000000002
2015-11-19,1.0381
2015-11-20,0.8219
2015-11-23,-0.1359
2015-11-24,0.0
2015-11-25,0.2041
2015-11-27,0.611
2015-11-30,-0.2699
2015-12-01,-1.0825
2015-12-02,-2.052
2015-12-03,-0.9777
2015-12-04,0.2116
2015-12-07,-1.2667
