ticker,MSAH US Equity
2010-04-27,-20.2128
2010-04-28,-26.6667
2010-04-29,-9.0909
2010-04-30,40.0
2010-05-03,-28.5714
2010-05-04,48.0
2010-05-07,-8.1081
2010-05-12,10.2941
2010-05-14,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-24,-26.6667
2010-05-25,18.1818
2010-05-27,6.1538
2010-05-28,-1.4493
2010-06-04,0.0
2010-06-07,-2.9412000000000003
2010-06-10,-24.2424
2010-06-17,12.0
2010-06-21,7.1429
2010-06-22,0.0
2010-06-23,-13.3333
2010-06-25,-15.3846
2010-06-28,-6.8182
2010-06-29,21.9512
2010-07-01,-30.0
2010-07-02,25.7143
2010-07-07,-11.3636
2010-07-08,2.5641
2010-07-09,-2.5
2010-07-13,0.0
2010-07-14,-2.5641
2010-07-15,-7.8947
2010-07-16,-2.8571
2010-07-20,-11.7647
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-10.0
2010-07-26,33.3333
2010-07-27,-2.7778
2010-07-28,0.0
2010-07-29,14.2857
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,-2.5
2010-08-04,2.5641
2010-08-05,-2.5
2010-08-09,-10.2564
2010-08-10,22.8571
2010-08-11,0.0
2010-08-12,0.0
2010-08-18,-34.8837
2010-08-19,-7.1429
2010-08-20,-3.8462
2010-08-24,56.0
2010-08-26,-43.5897
2010-08-27,-36.3636
2010-08-30,7.1429
2010-08-31,-35.3333
2010-09-01,41.2371
2010-09-02,-5.1095
2010-09-03,0.0
2010-09-07,-7.6923
2010-09-08,50.0
2010-09-09,77.7778
2010-09-10,-21.875
2010-09-13,12.0
2010-09-14,0.0
2010-09-15,7.1429
2010-09-16,23.3333
2010-09-17,-5.4054
2010-09-20,0.0
2010-09-21,-8.5714
2010-09-22,9.375
2010-09-23,11.4286
2010-09-24,12.5641
2010-09-27,-4.328
2010-09-28,-5.9524
2010-09-29,-16.4557
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,9.0909
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,-11.1111
2010-10-11,6.25
2010-10-12,0.0
2010-10-13,14.7059
2010-10-14,-10.2564
2010-10-15,11.4286
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,-7.6923
2010-10-21,8.3333
2010-10-22,-2.5641
2010-10-25,-13.1579
2010-10-26,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,-1.5152
2010-11-03,-0.3077
2010-11-04,8.0247
2010-11-08,-22.8571
2010-11-09,11.4815
2010-11-10,21.2625
2010-11-12,-1.3699
2010-11-16,-16.6667
2010-11-17,16.6667
2010-11-18,20.0
2010-11-19,-4.7619
2010-11-22,5.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,-4.7619
2010-11-29,25.0
2010-11-30,2.0
2010-12-01,31.3725
2010-12-02,4.4776
2010-12-03,0.0
2010-12-06,-10.0
2010-12-07,-20.634900000000002
2010-12-08,16.0
2010-12-09,-6.8966
2010-12-10,9.2593
2010-12-13,1.6949
2010-12-14,1.6667
2010-12-15,3.2787
2010-12-16,1.5873
2010-12-17,-3.125
2010-12-20,-3.2258
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,-21.6667
2010-12-29,-4.2553
2010-12-30,-2.2222
2010-12-31,0.0
2011-01-03,-2.2727
2011-01-04,0.0
2011-01-05,-9.3023
2011-01-06,0.0
2011-01-07,-10.2564
2011-01-10,40.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,2.0408
2011-01-14,8.0
2011-01-18,-7.4074
2011-01-21,0.0
2011-01-24,6.0
2011-01-25,-5.6604
2011-01-27,-6.0
2011-01-28,2.1277
2011-02-01,4.1667
2011-02-03,-10.0
2011-02-04,-4.4444
2011-02-07,0.0
2011-02-09,0.0
2011-02-11,32.5581
2011-02-14,3.5088
2011-02-15,-1.1864
2011-02-16,1.2006999999999999
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,1.6949
2011-02-25,-1.6667
2011-02-28,1.6949
2011-03-01,1.6667
2011-03-02,4.918
2011-03-03,-1.5625
2011-03-04,0.0
2011-03-07,3.1746
2011-03-08,0.0
2011-03-11,0.0
2011-03-15,-24.6154
2011-03-16,2.0408
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,10.0
2011-03-24,1.8182
2011-03-29,-19.6429
2011-03-31,-11.1111
2011-04-01,7.5
2011-04-04,0.0
2011-04-05,16.2791
2011-04-07,-1.2
2011-04-08,-4.8583
2011-04-11,-8.5106
2011-04-12,0.0
2011-04-14,-11.6279
2011-04-15,13.1579
2011-04-18,0.0
2011-04-19,-11.6279
2011-04-20,5.2632
2011-04-21,-5.0
2011-04-25,5.2632
2011-04-26,-7.5
2011-04-27,-2.7027
2011-04-28,-2.7778
2011-05-02,14.2857
2011-05-03,0.0
2011-05-06,-12.5
2011-05-10,28.5714
2011-05-11,-8.8889
2011-05-12,-2.439
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,2.5
2011-05-23,-2.439
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,5.0
2011-05-27,2.3810000000000002
2011-06-01,-6.9767
2011-06-02,0.0
2011-06-03,2.5
2011-06-09,-2.439
2011-06-10,7.5
2011-06-13,-8.1395
2011-06-14,0.0
2011-06-16,0.0
2011-06-17,1.2658
2011-06-20,0.0
2011-06-22,0.0
2011-06-24,-12.5
2011-06-28,0.0
2011-06-29,0.0
2011-07-05,0.0
2011-07-14,0.0
2011-07-19,0.0
2011-07-29,-11.4286
2011-08-01,0.0
2011-08-02,-12.9032
2011-08-08,-11.1111
2011-08-09,25.0
2011-08-10,0.0
2011-08-22,0.0
2011-08-23,16.6667
2011-09-16,-34.2857
2011-09-19,0.0
2011-09-20,0.0
2011-09-22,-8.6957
2011-09-27,0.0
2011-09-28,10.0
2011-09-29,8.2251
2011-09-30,-22.0
2011-10-03,-2.5641
2011-10-05,0.0
2011-10-07,0.0
2011-10-11,31.5789
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,-26.0
2011-10-20,24.3243
2011-10-21,0.0
2011-10-27,0.0
2011-11-03,-13.0435
2011-11-04,0.0
2011-11-07,3.0
2011-11-08,-10.1942
2011-11-09,0.0
2011-11-10,1.0811
2011-11-17,33.6898
2011-11-23,-12.0
2011-12-08,-9.0909
2011-12-19,-9.5
2011-12-22,-0.5525
2011-12-27,-25.0
2011-12-28,3.7037
2011-12-29,0.7143
2011-12-30,13.4752
2012-01-03,12.5
2012-01-23,0.0
2012-01-30,-22.2222
2012-02-06,0.0
2012-02-07,42.8571
2012-02-08,0.0
2012-02-10,0.0
2012-02-14,0.0
2012-02-16,-20.0
2012-02-17,25.0
2012-02-28,0.0
2012-03-01,-5.0
2012-03-02,-15.7895
2012-03-15,0.0
2012-03-27,0.0
2012-04-11,0.0
2012-04-27,0.0
2012-05-08,31.25
2012-05-14,-11.4286
2012-05-17,-19.3548
2012-05-18,-3.3333
2012-05-21,-20.0
2012-05-25,54.3103
2012-05-29,-5.0279
2012-06-01,5.8824
2012-06-06,-33.3333
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,-16.6667
2012-06-19,-5.0
2012-06-21,5.2632
2012-06-22,-20.0
2012-06-29,7.5
2012-07-02,-1.1628
2012-07-10,5.8824
2012-07-12,-37.7778
2012-08-16,33.9286
2012-08-20,-13.3333
2012-08-23,50.7692
2012-08-30,54.0816
2012-09-05,0.0
2012-09-06,-33.7748
2012-09-07,30.0
2012-09-11,16.1538
2012-09-12,0.0
2012-09-14,-0.6623
2012-09-21,-20.0
2012-10-01,-16.6667
2012-10-03,0.0
2012-10-09,-12.0
2012-10-10,25.0
2012-10-11,9.0909
2012-10-12,0.0
2012-10-25,-16.6667
2012-11-14,44.0
2012-11-23,4.1667
2012-12-31,-26.6667
2013-01-02,0.0
2013-01-14,0.0
2013-01-18,-9.0909
2013-01-28,-11.0
2013-01-31,4.4944
2013-02-01,-18.2796
2013-02-04,31.5789
2013-02-13,-10.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-25,-22.2222
2013-03-08,-14.2857
2013-03-11,-33.3333
2013-03-12,150.0
2013-03-13,0.0
2013-03-14,-50.0
2013-03-15,60.0
2013-03-22,25.0
2013-04-03,0.0
2013-04-04,-69.0
2013-04-05,222.5806
2013-04-09,-70.0
2013-04-10,50.0
2013-04-11,-33.3333
2013-04-12,50.0
2013-04-15,0.0
2013-04-17,0.0
2013-04-19,-11.1111
2013-04-26,-32.1875
2013-04-30,10.5991
2013-05-03,0.0
2013-05-13,0.0
2013-05-16,-63.3333
2013-05-17,145.4545
2013-05-31,37.037
2013-06-21,114.8649
2013-07-16,-50.9434
2013-07-26,-48.7179
2013-07-30,175.0
2013-08-07,45.4545
2013-08-12,-51.25
2013-08-21,104.8077
2013-08-26,150.2347
2013-09-03,-54.9719
2013-09-04,-66.6667
2013-09-13,200.0
2013-10-07,-33.3333
2013-10-08,-16.6667
2013-10-10,-20.0
2013-10-14,0.0
2013-10-16,-12.5
2013-10-18,42.8571
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,-20.0
2013-10-31,0.0
2013-11-05,25.0
2013-11-13,0.0
2013-12-05,0.0
2013-12-23,-38.0
2013-12-27,-3.2258
2013-12-30,0.0
2014-01-07,33.3333
2014-01-08,0.0
2014-01-10,-12.5
2014-01-14,0.0
2014-01-24,0.0
2014-01-28,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-10,0.0
2014-03-07,-28.5714
2014-03-10,34.0
2014-03-14,-25.3731
2014-04-07,4.0
2014-04-11,-3.8462
2014-04-17,100.0
2014-06-18,-30.0
2014-06-23,21.4286
2014-06-30,12.9412
2014-07-07,-4.1667
2014-08-13,-2.1739
2014-09-15,0.0
2014-09-17,0.0
2014-10-13,0.0
2014-10-16,0.0
2014-11-13,11.1111
2014-11-17,-10.0
2014-11-25,6.6667
2014-12-05,4.1667
2014-12-09,0.0
2014-12-16,0.0
2014-12-22,-30.0
2014-12-24,42.8571
2015-01-09,0.0
2015-02-09,0.0
2015-04-23,-5.0
2015-06-10,-28.4211
2015-06-17,-11.7647
2015-07-02,-16.6667
2015-07-06,-8.0
2015-07-10,17.3913
2015-07-14,0.0
2015-07-15,-0.463
2015-07-17,0.4651
2015-07-21,11.1111
2015-07-23,0.0
2015-07-24,0.0
2015-07-28,-33.3333
2015-07-29,50.0
2015-07-30,16.6667
2015-08-11,14.2857
2015-08-14,0.0
2015-09-23,-62.5
2015-09-24,-13.3333
2015-10-02,-15.3846
2015-10-13,-36.3636
2015-11-03,142.8571
2015-11-04,17.647100000000002
2015-11-05,40.0
2015-11-12,-10.7143
2015-12-17,-20.0
2016-01-04,-15.0
2016-01-06,0.0
2016-04-05,-11.7647
2016-04-07,-0.8333
2016-04-13,-32.7731
2016-05-19,-10.0
2016-05-27,0.0
2016-07-15,0.0
2016-07-19,-13.8889
2016-07-21,46.7742
2016-08-01,-42.8571
2016-09-22,-4.8077
2016-10-21,-3.0303
2016-12-22,60.4167
2016-12-30,0.0
2017-01-09,24.6753
2017-02-07,-54.1667
2017-03-06,0.0
2017-04-11,-34.0909
2017-04-13,-3.4483
2017-05-11,42.8571
2017-06-09,0.0
2017-06-22,-30.0
2017-06-26,0.0
2017-08-01,0.0
2017-08-25,10.0
2017-09-22,81.8182
2017-10-03,-50.0
2017-11-29,64.2857
2017-12-05,-39.1304
2017-12-11,114.2857
2017-12-12,32.0
2017-12-13,26.2626
2017-12-14,100.0
2017-12-15,0.0
2017-12-19,12.0
2017-12-20,-1.7856999999999998
2017-12-26,-1.8182
2017-12-27,0.0
2017-12-28,0.0
2018-01-05,-77.7778
2018-01-16,400.0
2018-01-17,0.0
2018-01-19,-5.0
2018-01-30,0.0
2018-01-31,-8.5509
2018-03-16,-58.4468
2018-03-20,-7.6639
2018-03-21,-10.0
2018-03-22,0.0
2018-04-13,70.2222
2018-04-25,5.1567
2018-05-03,-37.9268
2018-05-15,60.38
2018-06-12,5.3747
2018-06-22,-1.7751000000000001
2018-06-25,-29.5181
2018-06-26,37.094
2018-06-27,3.4913
2018-07-09,-5.4217
2018-07-10,5.7325
2018-07-24,-33.7349
2018-07-26,40.7273
2018-07-27,7.2351
2018-07-31,0.0
2018-08-02,0.0
2018-08-07,-6.1446
2018-08-21,2.9525
2018-08-22,-31.4214
2018-08-30,50.9091
2018-09-04,20.4819
2018-09-06,34.375
2018-09-13,-34.5116
2018-09-14,0.0
2018-09-18,98.2955
2018-09-20,-48.4241
2018-09-21,11.1111
2018-09-24,-0.15
2018-10-03,-12.3686
2018-10-12,99.4286
2018-10-23,-35.5301
2018-10-29,33.3333
2018-10-31,-33.3333
2018-11-05,50.0
2018-11-20,-37.5
2018-11-23,60.0
2018-11-27,-16.6667
2019-01-31,-40.0
2019-03-08,0.0
2019-03-12,13.3333
2019-04-22,-35.2941
2019-05-08,72.7273
2019-05-14,-42.1053
2019-05-17,72.7273
2019-07-29,-15.7895
2019-10-04,-25.0
2019-10-10,8.3333
2019-10-16,-15.3846
2019-10-18,-8.1818
2019-10-21,-16.5149
2019-10-30,18.5958
2019-10-31,-30.0
2019-11-11,-7.1429
2019-11-26,-7.6923
2019-12-30,15.0
2020-01-23,1.4493
2020-01-29,14.2857
2020-02-14,-23.75
2020-03-04,102.541
2020-03-05,-50.6273
2020-03-09,63.2787
2020-04-06,-38.755
2020-05-06,63.9344
2020-05-07,-39.0
2020-06-24,-1.6393
2020-07-02,-51.6667
