ticker,VICI US Equity
2018-03-20,-1.04
2018-03-21,-0.3153
2018-03-22,-0.8962
2018-03-23,-1.7553
2018-03-26,1.0287
2018-03-27,-0.9646
2018-03-28,-0.2706
2018-03-29,0.2737
2018-04-02,-0.1638
2018-04-03,-0.1093
2018-04-04,-0.7663
2018-04-05,0.2758
2018-04-06,0.5501
2018-04-09,-0.7659
2018-04-10,0.1103
2018-04-11,0.0551
2018-04-12,0.0
2018-04-13,0.1651
2018-04-16,0.1648
2018-04-17,0.2194
2018-04-18,0.6021
2018-04-19,-0.8161
2018-04-20,-0.2743
2018-04-23,-0.495
2018-04-24,-0.2764
2018-04-25,0.0
2018-04-26,-0.1663
2018-04-27,0.2221
2018-04-30,0.7202
2018-05-01,0.165
2018-05-02,-1.8671
2018-05-03,-0.1119
2018-05-04,0.9524
2018-05-07,0.7769
2018-05-08,1.3767
2018-05-09,2.6073
2018-05-10,1.2176
2018-05-11,-0.6276
2018-05-14,1.5789
2018-05-15,0.2591
2018-05-16,1.5504
2018-05-17,0.2545
2018-05-18,-0.7107
2018-05-21,1.0225
2018-05-22,-0.0506
2018-05-23,0.7595
2018-05-24,-0.2513
2018-05-25,0.0504
2018-05-29,0.4028
2018-05-30,0.0502
2018-05-31,-2.9073
2018-06-01,2.6329000000000002
2018-06-04,2.4648
2018-06-05,-1.2764
2018-06-06,-0.6464
2018-06-07,0.1502
2018-06-08,2.1489
2018-06-11,0.4403
2018-06-12,0.341
2018-06-13,0.0
2018-06-14,-0.3398
2018-06-15,-0.0487
2018-06-18,0.3899
2018-06-19,0.2427
2018-06-20,1.4043999999999999
2018-06-21,0.1433
2018-06-22,0.0477
2018-06-25,-0.6673
2018-06-26,-0.2399
2018-06-27,-0.2285
2018-06-28,-0.0488
2018-06-29,0.8305
2018-07-02,0.2907
2018-07-03,0.7729
2018-07-05,0.6232
2018-07-06,0.5241
2018-07-09,0.0474
2018-07-10,0.1421
2018-07-11,-0.8515
2018-07-12,-0.0954
2018-07-13,1.0984
2018-07-16,0.0
2018-07-17,-1.0392
2018-07-18,-1.0024
2018-07-19,0.1446
2018-07-20,-0.1926
2018-07-23,-0.6271
2018-07-24,-0.5825
2018-07-25,0.3906
2018-07-26,-0.2918
2018-07-27,-0.878
2018-07-30,0.4429
2018-07-31,-0.294
2018-08-01,-1.7199
2018-08-02,-1.75
2018-08-03,-0.5598
2018-08-06,1.0747
2018-08-07,0.557
2018-08-08,2.0645
2018-08-09,-0.74
2018-08-10,0.1491
2018-08-13,-0.3474
2018-08-14,0.0996
2018-08-15,1.5423
2018-08-16,1.2739
2018-08-17,0.0
2018-08-20,-1.016
2018-08-21,1.0264
2018-08-22,-0.6773
2018-08-23,0.7793
2018-08-24,0.0483
2018-08-27,0.5314
2018-08-28,0.5766
2018-08-29,-0.1433
2018-08-30,-1.244
2018-08-31,1.3081
2018-09-04,0.0956
2018-09-05,-0.1433
2018-09-06,-0.4306
2018-09-07,0.1442
2018-09-10,0.8157
2018-09-11,-0.1904
2018-09-12,0.0
2018-09-13,0.6676
2018-09-14,0.7579
2018-09-17,1.1754
2018-09-18,0.3717
2018-09-19,-0.5093
2018-09-20,-0.3257
2018-09-21,0.0467
2018-09-24,-0.7466
2018-09-25,0.141
2018-09-26,-0.9859
2018-09-27,1.6477
2018-09-28,2.2222
2018-10-01,-1.7576
2018-10-02,1.3183
2018-10-03,-1.0223
2018-10-04,-0.5164
2018-10-05,-1.0382
2018-10-08,1.9075
2018-10-09,0.6083
2018-10-10,-1.3488
2018-10-11,-2.7346
2018-10-12,0.0485
2018-10-15,1.1628
2018-10-16,1.0057
2018-10-17,1.7069999999999999
2018-10-18,0.2331
2018-10-19,0.6512
2018-10-22,-1.756
2018-10-23,0.4233
2018-10-24,0.7963
2018-10-25,2.1375
2018-10-26,-0.8189
2018-10-29,-1.1468
2018-10-30,-0.1856
2018-10-31,0.3719
2018-11-01,1.0653
2018-11-02,-1.7873999999999999
2018-11-05,0.42
2018-11-06,1.3011
2018-11-07,1.5138
2018-11-08,-1.7170999999999998
2018-11-09,-0.2299
2018-11-12,-0.8756
2018-11-13,-0.186
2018-11-14,-0.1397
2018-11-15,-1.4459
2018-11-16,0.8045
2018-11-19,0.5634
2018-11-20,-0.887
2018-11-21,0.895
2018-11-23,1.0738
2018-11-26,1.0624
2018-11-27,0.9141
2018-11-28,-0.1812
2018-11-29,0.1361
2018-11-30,-1.3593
2018-12-03,-0.0459
2018-12-04,-1.6085
2018-12-06,2.2419000000000002
2018-12-07,-1.6446
2018-12-10,-2.8333
2018-12-11,0.0956
2018-12-12,-1.3849
2018-12-13,0.0484
2018-12-14,-0.0968
2018-12-17,-4.3605
2018-12-18,0.304
2018-12-19,-1.0101
2018-12-20,-2.551
2018-12-21,-2.356
2018-12-24,-3.378
2018-12-26,3.1632
2018-12-27,0.2555
2018-12-28,1.1989
2018-12-31,1.1309
2019-01-02,-1.5974
2019-01-03,1.5693000000000001
2019-01-04,1.1188
2019-01-07,0.2634
2019-01-08,3.0478
2019-01-09,1.3259
2019-01-10,1.0065
2019-01-11,1.146
2019-01-14,0.7389
2019-01-15,0.6357
2019-01-16,1.4091
2019-01-17,0.575
2019-01-18,0.5717
2019-01-22,-0.7106
2019-01-23,0.2863
2019-01-24,0.5233
2019-01-25,1.5144
2019-01-28,0.0466
2019-01-29,0.233
2019-01-30,-0.5579
2019-01-31,0.6545
2019-02-01,0.5109
2019-02-04,-0.5545
2019-02-05,0.0
2019-02-06,-0.2788
2019-02-07,0.0
2019-02-08,1.0718
2019-02-11,0.0922
2019-02-12,-0.6909
2019-02-13,0.0464
2019-02-14,0.4172
2019-02-15,-1.2927
2019-02-19,-0.2806
2019-02-20,0.7974
2019-02-21,0.7911
2019-02-22,-0.8772
2019-02-25,-0.5123
2019-02-26,-0.4682
2019-02-27,-0.1411
2019-02-28,0.3768
2019-03-01,-1.1732
2019-03-04,1.1871
2019-03-05,-0.9855
2019-03-06,-0.3318
2019-03-07,-0.428
2019-03-08,1.0506
2019-03-11,1.465
2019-03-12,-0.0466
2019-03-13,0.0932
2019-03-14,-0.2793
2019-03-15,0.5602
2019-03-18,-0.2786
2019-03-19,-0.419
2019-03-20,0.2805
2019-03-21,1.4452
2019-03-22,0.6434
2019-03-25,0.0457
2019-03-26,0.8215
2019-03-27,-0.5885
2019-03-28,0.5806
2019-03-29,0.367
2019-04-01,-0.4113
2019-04-02,0.0
2019-04-03,0.5966
2019-04-04,0.0456
2019-04-05,0.8664
2019-04-08,-0.1808
2019-04-09,-0.2264
2019-04-10,0.9532
2019-04-11,-0.2698
2019-04-12,-0.1353
2019-04-15,0.4515
2019-04-16,-1.1236
2019-04-17,-0.6364
2019-04-18,0.183
2019-04-22,-0.6849
2019-04-23,1.7471
2019-04-24,1.5816
2019-04-25,0.4893
2019-04-26,0.7083
2019-04-29,-0.6593
2019-04-30,0.885
2019-05-01,0.1316
2019-05-02,0.0
2019-05-03,0.1314
2019-05-06,-0.4812
2019-05-07,-1.5385
2019-05-08,-0.8036
2019-05-09,-0.6751
2019-05-10,1.5859
2019-05-13,0.1338
2019-05-14,-0.8463
2019-05-15,0.1797
2019-05-16,1.5247000000000002
2019-05-17,-0.0442
2019-05-20,-1.4582
2019-05-21,0.3139
2019-05-22,0.4917
2019-05-23,0.5338
2019-05-24,0.7522
2019-05-28,-0.8783
2019-05-29,-0.8418
2019-05-30,-0.0894
2019-05-31,-0.805
2019-06-03,-0.3607
2019-06-04,-1.1312
2019-06-05,2.4256
2019-06-06,0.5362
2019-06-07,-1.5556
2019-06-10,0.6321
2019-06-11,0.4486
2019-06-12,0.1787
2019-06-13,0.4904
2019-06-14,0.8429
2019-06-17,0.308
2019-06-18,-0.2193
2019-06-19,0.5714
2019-06-20,0.5682
2019-06-21,-0.9561
2019-06-24,-2.2378
2019-06-25,-2.1544
2019-06-26,-1.0092
2019-06-27,1.9346999999999999
2019-06-28,1.52
2019-07-01,1.1343
2019-07-02,0.8973
2019-07-03,1.1116
2019-07-05,-1.847
2019-07-08,-0.7616
2019-07-09,0.4063
2019-07-10,0.3147
2019-07-11,-1.0309
2019-07-12,0.8605
2019-07-15,0.9879
2019-07-16,-1.1561
2019-07-17,-1.5295
2019-07-18,0.4568
2019-07-19,-1.5916000000000001
2019-07-22,-0.3235
2019-07-23,-0.51
2019-07-24,-0.0466
2019-07-25,-0.7925
2019-07-26,0.4229
2019-07-29,-0.4679
2019-07-30,1.0343
2019-07-31,-0.698
2019-08-01,-1.7338
2019-08-02,1.2399
2019-08-05,-1.7899
2019-08-06,0.048
2019-08-07,0.5753
2019-08-08,1.001
2019-08-09,-0.0944
2019-08-12,0.1889
2019-08-13,0.2357
2019-08-14,-2.8222
2019-08-15,-0.4356
2019-08-16,0.7778
2019-08-19,1.8331
2019-08-20,-1.8001
2019-08-21,1.1095
2019-08-22,1.479
2019-08-23,-1.2694
2019-08-26,3.2381
2019-08-27,0.4613
2019-08-28,0.0918
2019-08-29,1.2844
2019-08-30,0.3623
2019-09-03,0.0
2019-09-04,0.0903
2019-09-05,0.0451
2019-09-06,0.5408
2019-09-09,-1.6136
2019-09-10,-0.7289
2019-09-11,0.7802
2019-09-12,0.1821
2019-09-13,-1.0909
2019-09-16,1.5625
2019-09-17,1.086
2019-09-18,0.5372
2019-09-19,1.1576
2019-09-20,0.9683
2019-09-23,-0.0872
2019-09-24,0.2618
2019-09-25,0.2611
2019-09-26,-1.0525
2019-09-27,0.0444
2019-09-30,0.6219
2019-10-01,-0.2649
2019-10-02,0.0885
2019-10-03,1.0615
2019-10-04,0.4376
2019-10-07,0.3922
2019-10-08,0.0868
2019-10-09,-0.3469
2019-10-10,0.3481
2019-10-11,-0.477
2019-10-14,0.1743
2019-10-15,0.5655
2019-10-16,-0.2595
2019-10-17,0.3469
2019-10-18,0.0
2019-10-21,1.5125
2019-10-22,0.4683
2019-10-23,0.2119
2019-10-24,0.2537
2019-10-25,-0.2109
2019-10-28,0.4649
2019-10-29,-0.1262
2019-10-30,1.0531
2019-10-31,-1.8340999999999998
2019-11-01,4.1614
2019-11-04,0.2038
2019-11-05,-2.1155
2019-11-06,0.4988
2019-11-07,-0.7858
2019-11-08,1.2088
2019-11-11,1.2356
2019-11-12,-0.8137
2019-11-13,-0.1231
2019-11-14,0.9856
2019-11-15,0.2033
2019-11-18,-0.3247
2019-11-19,-0.3257
2019-11-20,0.8987
2019-11-21,-1.417
2019-11-22,-0.1232
2019-11-25,0.6579
2019-11-26,0.4902
2019-11-27,1.1789
2019-11-29,-0.6428
2019-12-02,-1.0514000000000001
2019-12-03,0.7765
2019-12-04,-0.7299
2019-12-05,0.8987
2019-12-06,0.9717
2019-12-09,-0.0802
2019-12-10,-0.0803
2019-12-11,-0.8434
2019-12-12,-0.162
2019-12-13,-1.2982
2019-12-16,1.1508
2019-12-17,0.9752
2019-12-18,0.7243
2019-12-19,1.1586
2019-12-20,0.158
2019-12-23,-0.0789
2019-12-24,-0.5525
2019-12-26,0.506
2019-12-27,0.839
2019-12-30,0.1585
2019-12-31,1.068
2020-01-02,-1.0568
2020-01-03,0.0791
2020-01-06,-1.0277
2020-01-07,-0.3994
2020-01-08,0.6415
2020-01-09,0.996
2020-01-10,0.0789
2020-01-13,-0.0788
2020-01-14,0.4734
2020-01-15,2.0024
2020-01-16,0.8083
2020-01-17,0.3055
2020-01-21,0.3807
2020-01-22,0.6826
2020-01-23,0.226
2020-01-24,0.1503
2020-01-27,-1.0507
2020-01-28,-0.2275
2020-01-29,1.5964
2020-01-30,0.3741
2020-01-31,-0.1118
2020-02-03,0.1866
2020-02-04,0.6704
2020-02-05,-0.259
2020-02-06,0.7047
2020-02-07,-0.1105
2020-02-10,1.3274
2020-02-11,0.7642
2020-02-12,0.1083
2020-02-13,0.6133
2020-02-14,0.7888
2020-02-18,-0.8182
2020-02-19,-1.4706000000000001
2020-02-20,2.4026
2020-02-21,0.0711
2020-02-24,-2.3091
2020-02-25,-2.9455
2020-02-26,-3.9341
2020-02-27,-3.2761
2020-02-28,1.0484
2020-03-02,-1.5962
2020-03-03,0.2433
2020-03-04,3.7621
2020-03-05,-2.924
2020-03-06,-2.7309
2020-03-09,-10.5285
2020-03-10,6.2298
2020-03-11,-10.4257
2020-03-12,-21.29
2020-03-13,8.4412
2020-03-16,-28.6364
2020-03-17,3.6624
2020-03-18,-13.9785
2020-03-19,2.5893
2020-03-20,7.1366
2020-03-23,-4.6304
2020-03-24,11.6695
2020-03-25,17.6964
2020-03-26,4.6662
2020-03-27,-0.2477
2020-03-30,1.4122
2020-03-31,3.7406
2020-04-01,-9.6154
2020-04-02,-1.3963
2020-04-03,-7.0802
2020-04-06,3.4833
2020-04-07,1.8233000000000001
2020-04-08,9.6419
2020-04-09,7.7889
2020-04-13,-3.38
2020-04-14,2.4125
2020-04-15,-5.2415
2020-04-16,-2.1131
2020-04-17,2.1587
2020-04-20,-2.5482
2020-04-21,-2.1046
2020-04-22,0.9772
2020-04-23,-1.4194
2020-04-24,1.9634
2020-04-27,4.6855
2020-04-28,2.8817
2020-04-29,6.6746
2020-04-30,-2.6816
2020-05-01,-4.9369
2020-05-04,-1.087
2020-05-05,0.3053
2020-05-06,-1.0956
2020-05-07,1.9691999999999998
2020-05-08,3.1382
2020-05-11,-2.282
2020-05-12,-5.5689
2020-05-13,-5.707
2020-05-14,2.152
2020-05-15,0.7242
2020-05-18,7.9739
2020-05-19,4.3584
2020-05-20,3.9443
2020-05-21,2.2879
2020-05-22,2.7278000000000002
2020-05-26,5.3107
2020-05-27,1.1599
2020-05-28,-3.3898
2020-05-29,1.2384
2020-06-01,4.9949
2020-06-02,-0.6796
2020-06-03,7.087
2020-06-04,1.4605000000000001
2020-06-05,3.4188
2020-06-08,-0.696
2020-06-09,-3.6356
2020-06-10,-3.8636
2020-06-11,-3.026
2020-06-12,8.6787
2020-06-15,2.4226
2020-06-16,-2.0149
2020-06-17,2.3692
2020-06-18,-1.31
2020-06-19,-0.531
2020-06-22,-3.0694
2020-06-23,1.2391
2020-06-24,-4.4424
2020-06-25,-0.0949
2020-06-26,-4.8908000000000005
2020-06-29,1.3355000000000001
2020-06-30,0.95
2020-07-01,2.526
2020-07-02,0.7729
2020-07-06,-3.0681
2020-07-07,-1.1375
2020-07-08,1.0505
2020-07-09,-2.0297
2020-07-10,0.859
2020-07-13,-1.0521
2020-07-14,-0.3544
2020-07-15,7.6728
2020-07-16,-0.6135
2020-07-17,2.3266999999999998
2020-07-20,-1.9489999999999998
2020-07-21,1.6091
2020-07-22,3.6795999999999998
2020-07-23,-2.965
2020-07-24,-2.6389
2020-07-27,-1.2363
2020-07-28,-0.2889
2020-07-29,3.4283
2020-07-30,1.1204
2020-07-31,0.2308
