ticker,VTA US Equity
2007-11-19,-0.9518
2007-11-20,-0.4484
2007-11-21,1.287
2007-11-23,-0.6353
2007-11-26,0.3197
2007-11-27,-0.1912
2007-11-28,2.2989
2007-11-29,-0.3745
2007-11-30,2.7569
2007-12-03,1.7073
2007-12-04,0.4197
2007-12-05,-1.4925
2007-12-06,-0.7273
2007-12-07,-0.7326
2007-12-10,-0.3075
2007-12-11,-1.2955
2007-12-12,0.1981
2007-12-13,-0.9446
2007-12-14,0.1271
2007-12-17,-0.3175
2007-12-18,0.1274
2007-12-19,0.0
2007-12-20,-0.3817
2007-12-21,0.2554
2007-12-24,0.7643
2007-12-26,0.0
2007-12-27,-0.4425
2007-12-28,-0.381
2007-12-31,2.7406
2008-01-02,0.0
2008-01-03,0.0
2008-01-04,-0.3722
2008-01-07,1.1831
2008-01-08,0.0615
2008-01-09,-0.3075
2008-01-10,0.8637
2008-01-11,-1.2128
2008-01-14,-0.125
2008-01-15,-0.2503
2008-01-16,-0.2509
2008-01-17,-1.9497
2008-01-18,-0.898
2008-01-22,-0.0647
2008-01-23,0.9067
2008-01-24,1.733
2008-01-25,-0.1262
2008-01-28,-0.0632
2008-01-29,0.6953
2008-01-30,0.0
2008-01-31,-0.3139
2008-02-01,0.0
2008-02-04,-0.1897
2008-02-05,-0.9456
2008-02-06,-0.1274
2008-02-07,-0.6378
2008-02-08,-1.027
2008-02-11,-0.9079
2008-02-12,-2.7487
2008-02-13,-1.4689999999999999
2008-02-14,-2.6915
2008-02-15,-1.0638
2008-02-19,0.8602
2008-02-20,0.6397
2008-02-21,2.7542
2008-02-22,1.3058
2008-02-25,-0.5427
2008-02-26,1.2278
2008-02-27,0.4043
2008-02-28,-0.2685
2008-02-29,0.2692
2008-03-03,0.3356
2008-03-04,-0.8027
2008-03-05,1.3486
2008-03-06,-0.998
2008-03-07,-0.8065
2008-03-10,-1.2873
2008-03-11,0.755
2008-03-12,-1.7595
2008-03-13,-1.6819
2008-03-14,-1.8532
2008-03-17,-2.9049
2008-03-18,2.0942
2008-03-19,1.0989
2008-03-20,2.6812
2008-03-24,0.5646
2008-03-25,1.4035
2008-03-26,-1.1073
2008-03-27,0.5598
2008-03-28,-0.8351
2008-03-31,3.0175
2008-04-01,0.2725
2008-04-02,0.4076
2008-04-03,-0.6766
2008-04-04,0.6812
2008-04-07,1.4208
2008-04-08,0.7338
2008-04-09,-0.0662
2008-04-10,0.0663
2008-04-11,0.6311
2008-04-14,-0.6645
2008-04-15,-1.2709
2008-04-16,0.4065
2008-04-17,0.0675
2008-04-18,1.0789
2008-04-21,0.467
2008-04-22,0.3984
2008-04-23,0.9259
2008-04-24,-0.0655
2008-04-25,-0.0656
2008-04-28,0.3281
2008-04-29,0.0654
2008-04-30,1.3464
2008-05-01,0.6062
2008-05-02,-0.4487
2008-05-05,-0.4507
2008-05-06,-0.9702
2008-05-07,-0.1306
2008-05-08,1.3072
2008-05-09,-0.3865
2008-05-12,0.3889
2008-05-13,-0.4164
2008-05-14,-0.3268
2008-05-15,-0.0656
2008-05-16,-0.2625
2008-05-19,-1.0526
2008-05-20,0.266
2008-05-21,-0.3316
2008-05-22,-0.2653
2008-05-23,0.5996
2008-05-27,1.1936
2008-05-28,0.1311
2008-05-29,-0.1309
2008-05-30,0.5242
2008-06-02,-0.1304
2008-06-03,-0.718
2008-06-04,0.0657
2008-06-05,0.2628
2008-06-06,-0.7208
2008-06-09,-0.264
2008-06-10,-0.728
2008-06-11,-1.3633
2008-06-12,0.1363
2008-06-13,0.953
2008-06-16,-0.3372
2008-06-17,0.1353
2008-06-18,-0.0676
2008-06-19,-0.2028
2008-06-20,-0.8808
2008-06-23,-0.5468
2008-06-24,-0.6873
2008-06-25,0.2076
2008-06-26,-1.0359
2008-06-27,0.0419
2008-06-30,-0.5999
2008-07-01,-0.2105
2008-07-02,-1.0549
2008-07-03,0.0
2008-07-07,-2.9851
2008-07-08,0.0
2008-07-09,0.0733
2008-07-10,0.2928
2008-07-11,-1.0547
2008-07-14,-1.7126000000000001
2008-07-15,-1.5909
2008-07-16,2.7714
2008-07-17,0.5993
2008-07-18,0.5212
2008-07-21,0.2963
2008-07-22,0.3693
2008-07-23,-0.2208
2008-07-24,-1.6962000000000002
2008-07-25,-0.2251
2008-07-28,-0.0752
2008-07-29,0.4515
2008-07-30,0.0
2008-07-31,-0.3745
2008-08-01,1.203
2008-08-04,-0.4458
2008-08-05,0.0
2008-08-06,-0.7463
2008-08-07,-0.6015
2008-08-08,0.4539
2008-08-11,0.3765
2008-08-12,-0.9002
2008-08-13,-0.4883
2008-08-14,-0.4608
2008-08-15,0.0772
2008-08-18,0.1542
2008-08-19,-0.2309
2008-08-20,-0.6944
2008-08-21,-0.9324
2008-08-22,0.6275
2008-08-25,-0.5456
2008-08-26,-0.1567
2008-08-27,0.3925
2008-08-28,1.0164
2008-08-29,0.9288
2008-09-02,0.1534
2008-09-03,-0.2297
2008-09-04,0.3837
2008-09-05,-0.6116
2008-09-08,0.3846
2008-09-09,-0.3831
2008-09-10,0.7692
2008-09-11,-1.7137
2008-09-12,-1.2549000000000001
2008-09-15,-4.2891
2008-09-16,-3.3195
2008-09-17,-8.7554
2008-09-18,2.6341
2008-09-19,12.1907
2008-09-22,-1.7974
2008-09-23,-3.2446
2008-09-24,-2.6654999999999998
2008-09-25,0.7067
2008-09-26,-2.5439
2008-09-29,-7.2907
2008-09-30,3.2039
2008-10-01,3.2926
2008-10-02,-5.2823
2008-10-03,-1.9231
2008-10-06,-3.0392
2008-10-07,-7.4823
2008-10-08,-6.2295
2008-10-09,-1.1655
2008-10-10,-1.9399
2008-10-13,10.1343
2008-10-14,5.9867
2008-10-15,-4.4979
2008-10-16,-2.1906
2008-10-17,0.0
2008-10-20,5.0392
2008-10-21,-0.8529
2008-10-22,-4.9462
2008-10-23,-2.1493
2008-10-24,-1.9653
2008-10-27,0.9434
2008-10-28,0.2336
2008-10-29,1.3986
2008-10-30,1.3793
2008-10-31,1.3605
2008-11-03,1.3423
2008-11-04,0.3311
2008-11-05,-1.1001
2008-11-06,-4.0044
2008-11-07,2.0857
2008-11-10,0.1135
2008-11-11,-1.0204
2008-11-12,-4.7216000000000005
2008-11-13,-0.7326
2008-11-14,-1.599
2008-11-17,-5.625
2008-11-18,-2.3841
2008-11-19,-5.5631
2008-11-20,-9.6264
2008-11-21,1.4308
2008-11-24,8.7774
2008-11-25,1.2968
2008-11-26,4.2674
2008-11-28,-0.2729
2008-12-01,-4.3776
2008-12-02,1.5737
2008-12-03,-2.6761
2008-12-04,-4.0521
2008-12-05,-0.3017
2008-12-08,-1.059
2008-12-09,-0.3058
2008-12-10,0.4601
2008-12-11,-3.8504
2008-12-12,-2.4311
2008-12-15,-3.9867
2008-12-16,5.3633
2008-12-17,3.2841
2008-12-18,5.5644
2008-12-19,3.012
2008-12-22,-1.462
2008-12-23,-0.5935
2008-12-24,2.8358
2008-12-26,0.1451
2008-12-29,-2.3188
2008-12-30,4.1543
2008-12-31,0.9972
2009-01-02,7.8984
2009-01-05,0.915
2009-01-06,3.2383
2009-01-07,-3.3877
2009-01-08,-0.3896
2009-01-09,1.043
2009-01-12,1.0323
2009-01-13,-0.4138
2009-01-14,-6.1198
2009-01-15,4.0222
2009-01-16,2.4
2009-01-20,-7.5521
2009-01-21,2.9577
2009-01-22,1.5048
2009-01-23,0.0
2009-01-26,0.9434
2009-01-27,2.8037
2009-01-28,2.5974
2009-01-29,-0.5063
2009-01-30,-0.3817
2009-02-02,0.6386
2009-02-03,0.6345
2009-02-04,-0.6305
2009-02-05,1.1421000000000001
2009-02-06,1.0038
2009-02-09,0.1242
2009-02-10,-0.7444
2009-02-11,0.2563
2009-02-12,-0.2525
2009-02-13,-0.3797
2009-02-17,-5.9719999999999995
2009-02-18,-2.1622
2009-02-19,-0.8287
2009-02-20,-2.0891
2009-02-23,-0.4267
2009-02-24,0.2857
2009-02-25,-0.2849
2009-02-26,1.0357
2009-02-27,-1.7321
2009-03-02,-3.1655
2009-03-03,-4.9033999999999995
2009-03-04,0.7813
2009-03-05,-3.5659
2009-03-06,-3.3762
2009-03-09,-2.8286
2009-03-10,4.1096
2009-03-11,0.9951
2009-03-12,5.4636
2009-03-13,0.157
2009-03-16,0.3135
2009-03-17,0.3125
2009-03-18,1.7134
2009-03-19,-1.8377
2009-03-20,-0.312
2009-03-23,6.4163
2009-03-24,-2.3529
2009-03-25,1.3554
2009-03-26,1.7831000000000001
2009-03-27,-0.292
2009-03-30,-4.0996
2009-03-31,1.374
2009-04-01,2.4096
2009-04-02,2.5
2009-04-03,1.1478
2009-04-06,-2.5532
2009-04-07,1.8923
2009-04-08,1.8571
2009-04-09,2.805
2009-04-13,0.9618
2009-04-14,-0.411
2009-04-15,1.238
2009-04-16,1.3587
2009-04-17,0.4021
2009-04-20,-3.7382999999999997
2009-04-21,1.9417
2009-04-22,-0.4082
2009-04-23,0.6831
2009-04-24,1.3569
2009-04-27,0.2677
2009-04-28,-0.6676
2009-04-29,0.4032
2009-04-30,0.9371
2009-05-01,3.8462
2009-05-04,-1.6602999999999999
2009-05-05,0.2597
2009-05-06,0.9067
2009-05-07,-1.1553
2009-05-08,3.2468
2009-05-11,-0.5031
2009-05-12,0.3793
2009-05-13,-1.8829
2009-05-14,1.5605
2009-05-15,0.5122
2009-05-18,1.2739
2009-05-19,-0.1258
2009-05-20,0.1259
2009-05-21,0.6289
2009-05-22,0.625
2009-05-26,0.8323
2009-05-27,-1.4414
2009-05-28,2.375
2009-05-29,1.8315000000000001
2009-06-01,2.8777
2009-06-02,1.049
2009-06-03,0.5767
2009-06-04,2.9817
2009-06-05,0.0
2009-06-08,0.2227
2009-06-09,0.2222
2009-06-10,0.0
2009-06-11,1.1142
2009-06-12,0.3326
2009-06-15,-0.9945
2009-06-16,-1.1161
2009-06-17,0.0
2009-06-18,1.2415
2009-06-19,1.1148
2009-06-22,-2.2051
2009-06-23,-0.5637
2009-06-24,0.907
2009-06-25,2.6966
2009-06-26,0.1751
2009-06-29,2.0096
2009-06-30,-0.6424
2009-07-01,0.2155
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,-0.6452
2009-07-08,-2.0563
2009-07-09,1.4365
2009-07-10,0.9804
2009-07-13,0.8684
2009-07-14,0.4324
2009-07-15,0.8611
2009-07-16,0.3202
2009-07-17,-0.8225
2009-07-20,1.3656
2009-07-21,1.4815
2009-07-22,1.2513
2009-07-23,1.4418
2009-07-24,0.3046
2009-07-27,-0.5061
2009-07-28,-0.1017
2009-07-29,0.8147
2009-07-30,0.0
2009-07-31,1.0101
2009-08-03,5.5
2009-08-04,0.5687
2009-08-05,-1.6965
2009-08-06,-0.8629
2009-08-07,0.1934
2009-08-10,1.2536
2009-08-11,-0.3801
2009-08-12,0.4833
2009-08-13,0.9615
2009-08-14,1.2381
2009-08-17,-4.4214
2009-08-18,2.9528
2009-08-19,-1.8164
2009-08-20,0.6816
2009-08-21,0.5803
2009-08-24,1.3462
2009-08-25,1.3283
2009-08-26,-0.5618
2009-08-27,1.0358
2009-08-28,0.7456
2009-08-31,-0.37
2009-09-01,-0.1857
2009-09-02,1.8605
2009-09-03,-0.4566
2009-09-04,0.6422
2009-09-08,0.2735
2009-09-09,1.3636
2009-09-10,0.7175
2009-09-11,0.0935
2009-09-14,0.0898
2009-09-15,1.1659
2009-09-16,1.0638
2009-09-17,-0.4386
2009-09-18,0.0881
2009-09-21,-2.5528
2009-09-22,1.7164000000000001
2009-09-23,0.5329
2009-09-24,-0.9717
2009-09-25,-0.2676
2009-09-28,0.4472
2009-09-29,0.2671
2009-09-30,-0.2664
2009-10-01,-0.1781
2009-10-02,-1.2489
2009-10-05,1.626
2009-10-06,0.2667
2009-10-07,-0.4433
2009-10-08,0.2671
2009-10-09,0.8881
2009-10-12,-0.23
2009-10-13,0.7661
2009-10-14,-0.7944
2009-10-15,-1.6915
2009-10-16,0.3631
2009-10-19,0.1803
2009-10-20,-0.9001
2009-10-21,0.6358
2009-10-22,0.4513
2009-10-23,-0.0898
2009-10-26,-0.3597
2009-10-27,-0.722
2009-10-28,-3.5455
2009-10-29,3.1103
2009-10-30,-3.4735
2009-11-02,0.4735
2009-11-03,0.0
2009-11-04,0.754
2009-11-05,1.3096
2009-11-06,0.3693
2009-11-09,1.012
2009-11-10,-1.6665999999999999
2009-11-11,0.9213
2009-11-12,-1.1101
2009-11-13,-1.1225
2009-11-16,1.3245
2009-11-17,-0.8403
2009-11-18,0.7533
2009-11-19,-0.0935
2009-11-20,0.3742
2009-11-23,0.0932
2009-11-24,0.2793
2009-11-25,0.8357
2009-11-27,0.1842
2009-11-30,-0.5515
2009-12-01,1.1091
2009-12-02,0.457
2009-12-03,0.6369
2009-12-04,0.7233
2009-12-07,-0.0898
2009-12-08,-0.2695
2009-12-09,0.6306
2009-12-10,0.7162
2009-12-11,1.2062
2009-12-14,1.3274
2009-12-15,-0.262
2009-12-16,0.1751
2009-12-17,0.0874
2009-12-18,0.6987
2009-12-21,1.3877
2009-12-22,0.5133
2009-12-23,-0.5106
2009-12-24,0.1711
2009-12-28,0.6832
2009-12-29,-0.0848
2009-12-30,0.2547
2009-12-31,0.254
2010-01-04,1.5541
2010-01-05,0.6321
2010-01-06,0.0
2010-01-07,0.2479
2010-01-08,0.9893
2010-01-11,0.9051
2010-01-12,0.0738
2010-01-13,-0.1156
2010-01-14,0.0815
2010-01-15,0.4061
2010-01-19,0.0821
2010-01-20,0.7293
2010-01-21,-0.6436
2010-01-22,0.8907
2010-01-25,1.0443
2010-01-26,-0.6364
2010-01-27,0.4796
2010-01-28,-0.0796
2010-01-29,-0.0796
2010-02-01,1.0359
2010-02-02,0.5521
2010-02-03,0.3137
2010-02-04,-1.5636999999999999
2010-02-05,-2.7666
2010-02-08,-0.1772
2010-02-09,-0.0818
2010-02-10,0.4562
2010-02-11,0.5747
2010-02-12,0.0
2010-02-16,0.4898
2010-02-17,0.2437
2010-02-18,1.4586999999999999
2010-02-19,0.5591
2010-02-22,0.3971
2010-02-23,0.0
2010-02-24,0.3956
2010-02-25,-0.6304
2010-02-26,0.3965
2010-03-01,0.6319
2010-03-02,-0.2355
2010-03-03,-1.967
2010-03-04,1.6854
2010-03-05,2.4467
2010-03-08,0.1541
2010-03-09,1.1538
2010-03-10,0.0
2010-03-11,-1.1734
2010-03-12,1.007
2010-03-15,-0.3067
2010-03-16,-0.1692
2010-03-17,0.4777
2010-03-18,0.6902
2010-03-19,0.9139
2010-03-22,-1.2075
2010-03-23,0.0
2010-03-24,-0.3056
2010-03-25,-0.9195
2010-03-26,-1.3148
2010-03-29,-0.0784
2010-03-30,-1.0157
2010-03-31,0.0421
2010-04-01,2.9637000000000002
2010-04-05,1.0
2010-04-06,-0.3808
2010-04-07,0.0765
2010-04-08,0.0764
2010-04-09,-0.1527
2010-04-12,-0.841
2010-04-13,0.6608
2010-04-14,-0.1542
2010-04-15,-0.8494
2010-04-16,-0.1558
2010-04-19,0.7254
2010-04-20,1.2933
2010-04-21,-1.8349
2010-04-22,0.7009
2010-04-23,0.5414
2010-04-26,0.9231
2010-04-27,-1.8293
2010-04-28,1.087
2010-04-29,0.9217
2010-04-30,-1.0654
2010-05-03,1.8462
2010-05-04,-0.9819
2010-05-05,-1.2967
2010-05-06,-7.0325
2010-05-07,-2.9093999999999998
2010-05-10,5.2226
2010-05-11,1.3019
2010-05-12,0.9293
2010-05-13,0.8013
2010-05-14,-1.0334
2010-05-17,-2.7309
2010-05-18,-2.147
2010-05-19,-1.2658
2010-05-20,-4.7009
2010-05-21,2.0628
2010-05-24,0.8787
2010-05-25,-0.1742
2010-05-26,-0.6981
2010-05-27,3.6028000000000002
2010-05-28,-1.1874
2010-06-01,1.7167
2010-06-02,-0.2532
2010-06-03,-0.846
2010-06-04,-1.9625
2010-06-07,-1.6536
2010-06-08,-0.177
2010-06-09,0.7092
2010-06-10,0.9683
2010-06-11,1.0087
2010-06-14,1.2174
2010-06-15,-0.5155
2010-06-16,0.4318
2010-06-17,0.7739
2010-06-18,0.8532
2010-06-21,0.0
2010-06-22,-1.6074000000000002
2010-06-23,0.086
2010-06-24,-1.8041
2010-06-25,1.3998
2010-06-28,0.6903
2010-06-29,-2.7420999999999998
2010-06-30,0.5286
2010-07-01,0.9641
2010-07-02,-0.0868
2010-07-06,-1.3467
2010-07-07,0.6605
2010-07-08,1.3123
2010-07-09,0.5181
2010-07-12,0.0
2010-07-13,0.3926
2010-07-14,-0.3448
2010-07-15,-1.0381
2010-07-16,0.4371
2010-07-19,-0.4352
2010-07-20,1.2238
2010-07-21,-0.1727
2010-07-22,1.2111
2010-07-23,0.4274
2010-07-26,0.9362
2010-07-27,0.0
2010-07-28,0.3373
2010-07-29,0.2521
2010-07-30,0.0838
2010-08-02,0.0838
2010-08-03,0.7531
2010-08-04,1.1628
2010-08-05,-0.2463
2010-08-06,-0.3292
2010-08-09,0.2477
2010-08-10,0.8237
2010-08-11,-1.2606
2010-08-12,-0.5
2010-08-13,0.335
2010-08-16,0.5843
2010-08-17,-0.9129
2010-08-18,0.2513
2010-08-19,-0.1671
2010-08-20,-0.1674
2010-08-23,0.4191
2010-08-24,0.0835
2010-08-25,-0.834
2010-08-26,-0.4205
2010-08-27,-0.0845
2010-08-30,-0.0845
2010-08-31,-0.3384
2010-09-01,0.5093
2010-09-02,0.0
2010-09-03,-0.5068
2010-09-07,0.0849
2010-09-08,0.5089
2010-09-09,0.5907
2010-09-10,0.2517
2010-09-13,0.3824
2010-09-14,0.084
2010-09-15,-1.0067
2010-09-16,0.339
2010-09-17,-0.0845
2010-09-20,0.0
2010-09-21,-0.0845
2010-09-22,0.6768
2010-09-23,-0.4202
2010-09-24,0.8439
2010-09-27,-0.1674
2010-09-28,-0.2515
2010-09-29,0.1681
2010-09-30,0.1232
2010-10-01,1.1338
2010-10-04,-0.1657
2010-10-05,0.4149
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,-0.4132
2010-10-11,0.5809
2010-10-12,-0.165
2010-10-13,0.0471
2010-10-14,0.5824
2010-10-15,-0.7444
2010-10-18,0.75
2010-10-19,-0.4963
2010-10-20,0.2504
2010-10-21,0.7452
2010-10-22,-0.0823
2010-10-25,-0.2471
2010-10-26,0.4955
2010-10-27,0.0822
2010-10-28,-0.3284
2010-10-29,-0.2471
2010-11-01,0.3303
2010-11-02,0.5761
2010-11-03,0.3273
2010-11-04,0.571
2010-11-05,0.4055
2010-11-08,0.1616
2010-11-09,0.6452
2010-11-10,-0.0345
2010-11-11,-1.5335
2010-11-12,-0.9016
2010-11-15,-0.8271
2010-11-16,-1.0019
2010-11-17,1.5175
2010-11-18,1.1618
2010-11-19,0.4102
2010-11-22,0.0817
2010-11-23,0.4082
2010-11-24,-0.2439
2010-11-26,-0.163
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,1.2245
2010-12-02,0.0
2010-12-03,0.2419
2010-12-06,-0.8045
2010-12-07,-0.0801
2010-12-08,-0.3257
2010-12-09,-0.8958
2010-12-10,0.1643
2010-12-13,-0.7736
2010-12-14,-0.5828
2010-12-15,-0.7538
2010-12-16,1.2658
2010-12-17,1.5
2010-12-20,-1.5598999999999998
2010-12-21,0.3336
2010-12-22,1.33
2010-12-23,0.4922
2010-12-27,0.0816
2010-12-28,0.3263
2010-12-29,-0.4065
2010-12-30,-0.1633
2010-12-31,-0.1635
2011-01-03,-0.0819
2011-01-04,0.082
2011-01-05,0.6552
2011-01-06,0.895
2011-01-07,0.4032
2011-01-10,0.4016
2011-01-11,0.0
2011-01-12,0.4456
2011-01-13,-0.1604
2011-01-14,0.0
2011-01-18,-0.5622
2011-01-19,-0.5654
2011-01-20,0.7311
2011-01-21,0.9677
2011-01-24,1.0383
2011-01-25,0.7115
2011-01-26,0.471
2011-01-27,-0.0781
2011-01-28,1.0164
2011-01-31,-0.2322
2011-02-01,0.3879
2011-02-02,0.0773
2011-02-03,-0.8494
2011-02-04,0.0779
2011-02-07,1.0117
2011-02-08,0.2311
2011-02-09,-0.538
2011-02-10,0.541
2011-02-11,0.505
2011-02-14,0.077
2011-02-15,-0.2308
2011-02-16,0.6168
2011-02-17,-0.4598
2011-02-18,0.077
2011-02-22,-0.3846
2011-02-23,-0.6178
2011-02-24,-1.0101
2011-02-25,0.6279
2011-02-28,0.078
2011-03-01,0.8574
2011-03-02,0.3091
2011-03-03,-0.1541
2011-03-04,-0.7716
2011-03-07,-0.0778
2011-03-08,-0.1556
2011-03-09,0.3118
2011-03-10,0.4662
2011-03-11,0.3534
2011-03-14,-0.6982
2011-03-15,0.625
2011-03-16,0.1553
2011-03-17,0.155
2011-03-18,-0.0774
2011-03-21,-0.1549
2011-03-22,0.0
2011-03-23,0.1566
2011-03-24,0.6182
2011-03-25,0.077
2011-03-28,0.1538
2011-03-29,0.6144
2011-03-30,-0.5344
2011-03-31,1.1512
2011-04-01,-2.0486
2011-04-04,-2.0139
2011-04-05,0.5534
2011-04-06,0.2358
2011-04-07,1.098
2011-04-08,-0.1552
2011-04-11,0.5439
2011-04-12,-0.4637
2011-04-13,0.2523
2011-04-14,0.3115
2011-04-15,-0.7017
2011-04-18,0.7848
2011-04-19,-0.5431
2011-04-20,0.936
2011-04-21,0.8501
2011-04-25,0.3831
2011-04-26,-0.9924
2011-04-27,-0.6168
2011-04-28,-0.8534
2011-04-29,0.313
2011-05-02,0.858
2011-05-03,0.3094
2011-05-04,-0.2313
2011-05-05,-0.0773
2011-05-06,0.0773
2011-05-09,0.0
2011-05-10,0.3864
2011-05-11,-0.6736
2011-05-12,0.1559
2011-05-13,0.5447
2011-05-16,-0.775
2011-05-17,0.157
2011-05-18,-0.3894
2011-05-19,0.2346
2011-05-20,-0.312
2011-05-23,0.0782
2011-05-24,0.2346
2011-05-25,0.234
2011-05-26,0.0778
2011-05-27,-0.3888
2011-05-31,0.0781
2011-06-01,0.234
2011-06-02,0.0
2011-06-03,-0.2335
2011-06-06,-0.702
2011-06-07,-0.0786
2011-06-08,-0.7862
2011-06-09,0.3962
2011-06-10,-0.3946
2011-06-13,-0.1387
2011-06-14,0.5587
2011-06-15,-0.873
2011-06-16,0.0801
2011-06-17,-0.56
2011-06-20,-0.6436
2011-06-21,0.7287
2011-06-22,0.2412
2011-06-23,0.5613
2011-06-24,-1.1164
2011-06-27,0.4032
2011-06-28,0.6426
2011-06-29,1.1173
2011-06-30,0.3946
2011-07-01,0.2358
2011-07-05,-0.0784
2011-07-06,-0.157
2011-07-07,0.3145
2011-07-08,-0.2351
2011-07-11,0.4713
2011-07-12,-0.3127
2011-07-13,-0.2157
2011-07-14,-0.7905
2011-07-15,0.7968
2011-07-18,-0.4743
2011-07-19,-0.7149
2011-07-20,0.72
2011-07-21,0.2383
2011-07-22,-0.4754
2011-07-25,-0.9554
2011-07-26,-0.2412
2011-07-27,-0.8058
2011-07-28,-1.1373
2011-07-29,-0.5752
2011-08-01,1.405
2011-08-02,-0.163
2011-08-03,-0.7347
2011-08-04,-2.3026
2011-08-05,-1.7677
2011-08-08,-6.5981
2011-08-09,1.7431
2011-08-10,-2.3445
2011-08-11,2.3315
2011-08-12,0.8174
2011-08-15,1.8018
2011-08-16,-0.885
2011-08-17,0.4464
2011-08-18,-2.7556000000000003
2011-08-19,-2.1024
2011-08-22,-1.4006
2011-08-23,2.0833
2011-08-24,-0.3711
2011-08-25,0.3724
2011-08-26,1.0204
2011-08-29,0.551
2011-08-30,-0.7306
2011-08-31,1.196
2011-09-01,0.6364
2011-09-02,-0.4517
2011-09-06,-1.0889
2011-09-07,1.0092
2011-09-08,-0.9083
2011-09-09,-0.1833
2011-09-12,-0.9183
2011-09-13,0.8573
2011-09-14,-0.0925
2011-09-15,0.6481
2011-09-16,-0.184
2011-09-19,-0.1843
2011-09-20,-0.1847
2011-09-21,-0.6475
2011-09-22,-1.3966
2011-09-23,-0.3777
2011-09-26,1.5166
2011-09-27,0.8403
2011-09-28,-0.463
2011-09-29,0.3721
2011-09-30,-1.2974999999999999
2011-10-03,-1.2207
2011-10-04,-3.0192
2011-10-05,-0.0233
2011-10-06,1.1764999999999999
2011-10-07,-0.8721
2011-10-10,3.4213
2011-10-11,-1.5123
2011-10-12,2.0393
2011-10-13,-0.5682
2011-10-14,1.3333
2011-10-17,-1.0338
2011-10-18,2.1842
2011-10-19,-1.1152
2011-10-20,-0.094
2011-10-21,2.1637
2011-10-24,0.9208
2011-10-25,-1.4599
2011-10-26,0.8333
2011-10-27,0.3673
2011-10-28,1.6468
2011-10-31,-1.7102
2011-11-01,-0.7326
2011-11-02,0.5535
2011-11-03,0.4587
2011-11-04,-1.2785
2011-11-07,-0.185
2011-11-08,0.0
2011-11-09,-1.4828999999999999
2011-11-10,0.3763
2011-11-11,0.4686
2011-11-14,-0.1632
2011-11-15,0.0
2011-11-16,-0.1881
2011-11-17,-0.377
2011-11-18,-0.7569
2011-11-21,-1.6206
2011-11-22,0.3876
2011-11-23,-0.4826
2011-11-25,0.582
2011-11-28,1.1572
2011-11-29,0.9533
2011-11-30,1.1331
2011-12-01,0.3735
2011-12-02,-0.0942
2011-12-05,0.7461
2011-12-06,-0.9242
2011-12-07,-0.5597
2011-12-08,-1.0319
