ticker,PHBI US Equity
2012-08-28,-33.3333
2012-09-11,0.0
2012-10-08,0.0
2012-10-31,900.0
2012-11-01,-90.0
2012-11-07,400.0
2012-11-16,100.0
2012-11-21,-30.0
2012-11-26,0.0
2012-11-27,-55.7143
2012-12-10,-22.5806
2012-12-11,-4.1667
2012-12-13,226.087
2013-01-16,0.0
2013-03-07,0.0
2013-03-27,0.0
2013-05-03,0.0
2013-05-24,0.0
2013-09-16,-33.3333
2013-09-17,0.0
2013-09-23,-50.0
2013-09-24,100.0
2013-10-10,0.0
2013-10-21,0.0
2014-02-03,-10.0
2014-02-10,0.0
2014-02-13,0.0
2014-02-14,66.6667
2014-02-18,0.0
2014-02-24,0.0
2014-03-04,0.0
2014-03-06,0.0
2014-03-14,-46.6667
2014-03-17,-51.25
2014-03-18,-7.6923
2014-03-28,122.2222
2014-04-03,87.5
2014-04-08,-86.6667
2014-10-13,100.0
2014-11-05,225.0
2014-11-25,-69.2308
2014-12-10,0.0
2014-12-19,0.0
2015-02-12,0.0
2015-03-05,0.0
2015-04-02,-10.0
2015-04-06,-44.4444
2015-04-07,-20.0
2015-04-14,0.0
2015-04-16,-12.5
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-30,-14.2857
2015-05-07,0.0
2015-05-08,0.0
2015-05-14,0.0
2015-05-20,-11.4583
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,-5.8824
2015-05-27,-20.0
2015-05-28,-7.8125
2015-05-29,-1.6949
2015-06-02,-17.2414
2015-06-03,-16.6667
2015-07-01,-15.0
2015-10-19,8.8235
2015-11-03,0.0
2016-01-19,29.7297
2016-01-20,0.0
2016-03-04,-22.9167
2016-04-11,2.7027
2016-04-27,26.3158
2016-06-24,33.3333
2016-06-30,0.0
2016-07-12,50.0
2016-07-13,8.3333
2016-07-14,-7.6923
2016-07-18,-16.6667
2016-07-19,0.0
2016-07-21,-12.5
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-28,2.8571
2016-08-03,0.0
2016-08-04,-11.1111
2016-08-09,0.0
2016-08-18,-75.0
2016-08-26,12.5
2017-01-11,16.6667
2017-02-03,433.3333
2017-02-06,42.8571
2017-02-07,-40.0
2017-02-08,100.0
2017-02-09,-9.8958
2017-02-13,-26.0116
2017-02-15,-49.2188
2017-02-16,72.3077
2017-02-22,0.0
2017-02-24,0.0
2017-03-06,0.0
2017-03-10,3.5714
2017-03-15,-1.7241
2017-03-22,40.3509
2017-03-23,30.0
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,23.0769
2017-03-31,-43.75
2017-04-03,0.0
2017-04-04,38.8889
2017-04-06,-36.0
2017-04-07,25.0
2017-04-11,-30.0
2017-04-24,0.0
2017-04-27,28.5714
2017-05-01,-22.2222
2017-05-08,-14.2857
2017-05-12,-16.6667
2017-05-18,-20.0
2017-05-23,-12.5
2017-06-01,0.0
2017-06-02,-14.2857
2017-06-20,0.0
2017-07-21,6.3333
2017-08-03,41.0658
2017-08-09,4.4444
2017-09-06,-29.7872
2017-09-12,0.0
2017-10-09,-9.0909
2017-10-19,160.0
2017-10-20,5.1282
2017-10-23,82.9268
2017-10-24,366.6667
2017-10-25,50.0714
2017-10-26,4.712
2017-10-27,-9.0909
2017-10-30,-50.0
2017-10-31,-4.18
2017-11-02,4.3623
2017-11-03,0.2
2017-11-06,-30.1397
2017-11-07,-42.5714
2017-11-09,49.2537
2017-11-15,-30.0
2017-11-17,42.8571
2017-11-20,-33.3333
2017-11-21,-5.0
2017-11-24,-36.8421
2017-11-27,25.0
2017-11-28,-56.6667
2017-12-11,-7.6923
2017-12-15,3.3333
2017-12-18,0.0
2018-01-08,109.6774
2018-01-12,-3.8462
2018-01-16,-44.0
2018-01-23,33.5714
2018-01-30,0.5348
2018-02-14,107.5532
2018-02-20,2.5115
2018-02-22,-2.5
2018-02-26,-48.7179
2018-03-06,51.0
2018-03-07,4.3046
2018-03-08,7.9365
2018-03-09,-12.3529
2018-03-14,30.8725
2018-03-23,-23.0769
2018-03-26,0.0
2018-03-27,-16.6667
2018-03-29,68.0
2018-04-02,80.9524
2018-04-03,1.3158
2018-04-04,-35.0649
2018-04-05,0.0
2018-04-09,-52.0
2018-04-11,0.0
2018-04-12,66.6667
2018-04-13,-30.0
2018-04-16,42.8571
2018-04-17,50.0
2018-04-18,-35.3333
2018-04-19,0.0
2018-04-20,13.4021
2018-04-23,90.9091
2018-04-24,-46.3095
2018-04-25,-5.0998
2018-04-26,-21.4953
2018-04-30,27.0833
2018-05-01,38.1733
2018-05-02,23.0508
2018-05-03,-17.3554
2018-05-04,16.6667
2018-05-07,-8.857099999999999
2018-05-08,-5.9561
2018-05-09,-14.6667
2018-05-10,-7.0312
2018-05-11,-37.395
2018-05-14,14.094
2018-05-15,17.647100000000002
2018-05-16,44.0
2018-05-22,-4.8611
2018-05-24,-23.3577
2018-05-25,-14.2857
2018-05-29,-5.0
2018-05-30,19.883
2018-05-31,-5.3659
2018-06-05,-27.8351
2018-06-11,42.8571
2018-06-12,0.0
2018-06-14,-20.0
2018-06-18,25.0
2018-06-19,-30.0
2018-06-20,42.8571
2018-06-26,2.5
2018-06-27,0.0
2018-06-29,-56.0976
2018-07-05,11.1111
2018-07-06,24.5
2018-07-10,0.0
2018-07-20,4.4177
2018-07-23,48.4615
2018-08-02,-36.5285
2018-08-03,0.0
2018-08-08,0.0
2018-08-09,2.0408
2018-08-10,0.0
2018-08-14,-56.0
2018-08-15,81.8182
2018-08-16,-10.0
2018-08-27,11.1111
2018-09-04,12.5
2018-09-11,20.0
2018-09-12,0.0
2018-09-17,0.0
2018-09-18,1.1111
2018-09-20,28.2051
2018-09-25,5.7143
2018-09-27,-21.6216
2018-09-28,0.0
2018-10-03,37.5862
2018-10-11,-27.3183
2018-10-15,13.7931
2018-10-16,6.0606
2018-10-17,-14.2857
2018-10-19,20.6667
2018-11-12,-0.5525
2018-11-14,-19.4444
2018-11-16,0.3448
2018-11-19,-19.244
2018-12-10,-36.1702
2018-12-19,13.3333
2019-01-02,47.0588
2019-01-08,-20.0
2019-01-31,2.0
2019-02-06,40.6863
2019-02-11,6.9686
2019-02-13,6.8404
2019-02-19,6.7073
2019-02-20,-31.4286
2019-02-22,0.0
2019-03-01,-0.8333
2019-03-05,0.0
2019-03-07,0.0
2019-03-18,-24.3697
2019-03-25,8.3333
2019-03-26,0.0
2019-04-02,15.3846
2019-04-03,-12.8889
2019-04-04,14.7959
2019-04-18,0.0
2019-05-07,11.1111
2019-05-17,-6.8
2019-05-20,6.867
2019-05-21,0.4016
2019-05-24,20.0
2019-05-28,0.0
2019-05-31,-20.6667
2019-06-03,-6.7227
2019-07-03,-18.9189
2019-07-08,17.2222
2019-07-24,0.0
2019-07-31,-14.6919
2019-08-13,0.0
2019-08-14,8.3333
2019-08-16,15.3846
2019-08-20,-13.3333
2019-08-27,20.5128
2019-09-03,-2.1277
2019-09-04,-4.3478
2019-09-05,0.0
2019-09-06,4.5455
2019-09-10,0.0
2019-09-11,8.6957
2019-09-16,-8.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-27,-2.1739
2019-09-30,-11.1111
2019-10-03,0.0
2019-10-07,6.25
2019-10-14,-5.8824
2019-10-15,5.5
2019-10-16,-19.4313
2019-10-17,8.8235
2019-10-18,-1.0811
2019-10-21,-10.929
2019-10-22,7.362
2019-10-23,-2.8571
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,-40.5882
2019-10-30,-25.7327
2019-10-31,1.3197999999999999
2019-11-04,31.5789
2019-11-05,-10.0
2019-11-06,8.8889
2019-11-07,-3.0612
2019-11-08,2.1053
2019-11-11,-10.3093
2019-11-12,10.3448
2019-11-13,-5.2083
2019-11-14,-1.0989
2019-11-15,5.5556
2019-11-18,4.2105
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,2.0202
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,2.9703
2019-12-02,0.0
2019-12-03,-2.8846
2019-12-04,-1.9802
2019-12-05,-39.3939
2019-12-06,20.0
2019-12-09,18.0556
2019-12-10,16.4706
2019-12-11,11.1111
2019-12-12,10.0
2019-12-13,-2.4793
2019-12-16,-15.2542
2019-12-17,0.8
2019-12-18,-12.6984
2019-12-19,3.9773
2019-12-20,-8.1967
2019-12-23,-1.1905000000000001
2019-12-24,-2.4096
2019-12-26,1.2346
2019-12-27,-2.439
2019-12-30,-8.75
2019-12-31,-4.1096
2020-01-02,6.5714
2020-01-03,-0.8043
2020-01-07,-20.9459
2020-01-08,-6.4103
2020-01-09,0.4566
2020-01-10,17.2727
2020-01-14,-22.4806
2020-01-15,10.01
2020-01-16,-7.263
2020-01-17,-2.9504
2020-01-22,-0.9999
2020-01-23,8.1412
2020-01-24,-19.8113
2020-01-27,-4.7059
2020-01-28,11.1111
2020-01-29,-20.0
2020-01-30,9.0278
2020-01-31,-4.2038
2020-02-03,1.7287
2020-02-04,4.4444
2020-02-05,-14.9186
2020-02-06,17.5346
2020-02-07,-9.8874
2020-02-10,-4.1667
2020-02-11,-7.2464
2020-02-12,9.375
2020-02-13,0.0
2020-02-14,-2.8571
2020-02-18,-5.8824
2020-02-19,9.375
2020-02-20,-2.8571
2020-02-21,2.9412000000000003
2020-02-24,-2.8571
2020-02-25,11.7647
2020-02-26,-5.2632
2020-02-27,-12.5
2020-02-28,-14.2857
2020-03-02,7.4074
2020-03-05,0.0
2020-03-06,-13.7931
2020-03-09,0.0
2020-03-10,52.0
2020-03-12,-21.0526
2020-03-13,-26.6667
2020-03-16,31.8182
2020-03-17,0.0
2020-03-18,-6.8966
2020-03-19,7.4074
2020-03-20,4.1379
2020-03-23,2.649
2020-03-24,-12.9032
2020-03-25,-25.9259
2020-03-26,-15.0
2020-03-27,-11.7647
2020-03-30,-15.3333
2020-03-31,2.3622
2020-04-01,0.0
2020-04-02,15.3846
2020-04-03,-20.2667
2020-04-06,-16.388
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,5.0
2020-04-13,-23.8095
2020-04-14,8.75
2020-04-15,-8.046
2020-04-16,37.5
2020-04-17,-9.0909
2020-04-20,-20.0
2020-04-21,6.125
2020-04-22,-19.3168
2020-04-23,2.1898
2020-04-24,20.1429
2020-04-27,-22.7111
2020-04-28,23.0769
2020-04-29,0.0
2020-04-30,41.25
2020-05-01,-38.0531
2020-05-04,-4.7214
2020-05-05,-2.5414
2020-05-06,3.8462
2020-05-07,-3.7037
2020-05-08,-7.6923
2020-05-11,-17.3333
2020-05-12,-16.3306
2020-05-13,20.4819
2020-05-14,-10.5
2020-05-15,-2.7933
2020-05-18,31.0345
2020-05-19,-8.7719
2020-05-20,-5.7692
2020-05-21,-18.3673
2020-05-22,26.125
2020-05-26,11.7939
2020-05-27,-6.9149
2020-05-28,4.7619
2020-05-29,4.5455
2020-06-01,4.3478
2020-06-02,-21.6667
2020-06-03,19.1489
2020-06-04,0.0
2020-06-05,1.0714
2020-06-08,-24.0283
2020-06-09,19.7674
2020-06-10,1.9417
2020-06-11,7.619
2020-06-12,-11.5044
2020-06-15,14.6
2020-06-16,-3.5777
2020-06-17,-9.5023
2020-06-18,10.0
2020-06-19,-10.9091
2020-06-22,12.2449
2020-06-23,-9.0909
2020-06-24,100.0
2020-06-25,0.0
2020-06-26,-6.75
2020-06-29,7.1314
2020-06-30,0.1001
2020-07-01,45.0
2020-07-02,24.8276
2020-07-06,33.2873
2020-07-07,5.6995000000000005
2020-07-08,31.3725
2020-07-09,46.2687
2020-07-10,36.7347
2020-07-13,0.0
2020-07-14,-37.3134
2020-07-15,-20.9476
2020-07-16,15.9569
2020-07-17,1.2987
2020-07-20,-10.2564
2020-07-21,14.2857
2020-07-22,-6.25
2020-07-23,-1.3333
2020-07-24,1.0811
2020-07-27,0.2941
2020-07-28,9.3042
2020-07-29,-26.8293
2020-07-30,-14.5717
2020-07-31,-10.2562
