ticker,SCHL US Equity
2000-05-22,1.054
2000-05-23,3.5202
2000-05-24,0.3778
2000-05-25,1.6311
2000-05-26,-1.7284000000000002
2000-05-30,11.3065
2000-05-31,-3.9503
2000-06-01,0.0
2000-06-02,3.8778
2000-06-05,-0.5656
2000-06-06,0.0
2000-06-07,-0.7964
2000-06-08,-2.2936
2000-06-09,3.9906
2000-06-12,-2.9345
2000-06-13,2.5581
2000-06-14,-2.0408
2000-06-15,7.5231
2000-06-16,-2.6911
2000-06-19,6.0841
2000-06-20,3.3368
2000-06-21,-6.0545
2000-06-22,3.9741999999999997
2000-06-23,-4.4421
2000-06-26,-1.4054
2000-06-27,2.193
2000-06-28,5.5794
2000-06-29,-1.2195
2000-06-30,0.6173
2000-07-03,-0.409
2000-07-05,2.0534
2000-07-06,1.006
2000-07-07,0.7968
2000-07-10,0.5929
2000-07-11,-4.7151
2000-07-12,2.3711
2000-07-13,4.1289
2000-07-14,-0.0967
2000-07-17,-1.3553
2000-07-18,1.472
2000-07-19,-0.5803
2000-07-20,-0.9728
2000-07-21,1.7682
2000-07-24,0.3861
2000-07-25,0.5769
2000-07-26,0.0
2000-07-27,-0.5736
2000-07-28,-4.9038
2000-07-31,3.3367
2000-08-01,0.5871
2000-08-02,-0.3648
2000-08-03,0.7567
2000-08-04,0.4845
2000-08-07,-0.3857
2000-08-08,-0.4598
2000-08-09,-2.4556
2000-08-10,-0.0997
2000-08-11,3.7923999999999998
2000-08-14,-2.9808
2000-08-15,-0.0991
2000-08-16,0.7937
2000-08-17,1.2795
2000-08-18,2.551
2000-08-21,-1.4452
2000-08-22,-1.7308
2000-08-23,1.7612999999999999
2000-08-24,0.1923
2000-08-25,-0.2879
2000-08-28,0.2887
2000-08-29,0.096
2000-08-30,-0.1918
2000-08-31,-1.3449
2000-09-01,1.2658
2000-09-05,-3.2452
2000-09-06,0.1739
2000-09-07,2.9762
2000-09-08,-1.5413999999999999
2000-09-11,0.9785
2000-09-12,0.969
2000-09-13,-1.1996
2000-09-14,1.0199
2000-09-15,-1.9231
2000-09-18,0.7843
2000-09-19,-0.7782
2000-09-20,11.5686
2000-09-21,-0.1757
2000-09-22,0.0
2000-09-25,4.2254
2000-09-26,1.3514
2000-09-27,7.5
2000-09-28,-3.1008
2000-09-29,1.8399999999999999
2000-10-02,-2.121
2000-10-03,-1.1236
2000-10-04,-0.487
2000-10-05,0.1631
2000-10-06,0.1629
2000-10-09,0.0
2000-10-10,-1.1381999999999999
2000-10-11,-1.2336
2000-10-12,-0.0833
2000-10-13,1.4167
2000-10-16,1.5612
2000-10-17,-0.5663
2000-10-18,-0.4068
2000-10-19,2.451
2000-10-20,-0.1595
2000-10-23,-4.9521
2000-10-24,0.1681
2000-10-25,0.3356
2000-10-26,1.087
2000-10-27,3.8875
2000-10-30,2.3089
2000-10-31,-0.3891
2000-11-01,-1.1719
2000-11-02,1.1858
2000-11-03,-0.9375
2000-11-06,-3.9432
2000-11-07,-2.5452
2000-11-08,1.8534000000000002
2000-11-09,-0.9098
2000-11-10,-7.4917
2000-11-13,1.0602
2000-11-14,2.4107
2000-11-15,0.5231
2000-11-16,-1.7346
2000-11-17,5.0309
2000-11-20,-5.8824
2000-11-21,0.9821
2000-11-22,-0.2653
2000-11-24,2.039
2000-11-27,2.7802
2000-11-28,-2.5359
2000-11-29,-2.1683
2000-11-30,3.1915
2000-12-01,-0.0859
2000-12-04,-0.258
2000-12-05,2.1552
2000-12-06,-0.7595
2000-12-07,-0.9354
2000-12-08,2.7468
2000-12-11,-1.9215
2000-12-12,0.5963
2000-12-13,-1.0161
2000-12-14,-3.1651
2000-12-15,6.8021
2000-12-18,3.3912
2000-12-19,0.88
2000-12-20,-0.7137
2000-12-21,2.3163
2000-12-22,5.6206
2000-12-26,2.6608
2000-12-27,11.4471
2000-12-28,-5.2972
2000-12-29,-3.2742
2001-01-02,-3.103
2001-01-03,5.3857
2001-01-04,0.0
2001-01-05,-2.7624
2001-01-08,-0.7102
2001-01-09,3.1474
2001-01-10,1.1789
2001-01-11,0.3427
2001-01-12,-1.7077
2001-01-16,-2.5712
2001-01-17,-6.4193999999999996
2001-01-18,4.7256
2001-01-19,-2.4745
2001-01-22,-0.8955
2001-01-23,1.6566
2001-01-24,3.8519
2001-01-25,-0.8559
2001-01-26,3.0216
2001-01-29,3.7709
2001-01-30,-3.9031000000000002
2001-01-31,1.8207
2001-02-01,1.6505999999999998
2001-02-02,0.1353
2001-02-05,0.2703
2001-02-06,-0.9434
2001-02-07,-1.9048
2001-02-08,0.4161
2001-02-09,0.8287
2001-02-12,5.0685
2001-02-13,-0.2934
2001-02-14,-0.4904
2001-02-15,2.1025
2001-02-16,-3.4749
2001-02-20,0.9333
2001-02-21,1.321
2001-02-22,-3.2269
2001-02-23,-6.77
2001-02-26,-2.6012
2001-02-27,2.9674
2001-02-28,-1.4409
2001-03-01,3.3626
2001-03-02,0.7072
2001-03-05,-3.7921
2001-03-06,0.5839
2001-03-07,2.6125
2001-03-08,-2.2631
2001-03-09,-0.1447
2001-03-12,-4.4928
2001-03-13,1.0622
2001-03-14,1.2012
2001-03-15,2.9674
2001-03-16,-8.3573
2001-03-19,3.9308
2001-03-20,-0.4539
2001-03-21,-1.5198
2001-03-22,1.0802
2001-03-23,-0.6107
2001-03-26,-13.6713
2001-03-27,4.9822
2001-03-28,-1.1864
2001-03-29,0.3431
2001-03-30,-1.3675
2001-04-02,0.8666
2001-04-03,3.7801
2001-04-04,3.1457
2001-04-05,4.4944
2001-04-06,-0.3072
2001-04-09,0.339
2001-04-10,0.4914
2001-04-11,0.5379
2001-04-12,0.4377
2001-04-16,-0.8475
2001-04-17,0.3907
2001-04-18,1.1919
2001-04-19,0.8654
2001-04-20,2.2164
2001-04-23,-4.4299
2001-04-24,0.4879
2001-04-25,0.6312
2001-04-26,4.0048
2001-04-27,-0.3016
2001-04-30,-2.8851
2001-05-01,2.0604
2001-05-02,2.1127
2001-05-03,-1.9769999999999999
2001-05-04,5.5347
2001-05-07,-2.8222
2001-05-08,-3.2929
2001-05-09,-1.0404
2001-05-10,-2.963
2001-05-11,-1.7483
2001-05-14,2.2306
2001-05-15,0.0981
2001-05-16,3.0125
2001-05-17,0.0713
2001-05-18,-2.1145
2001-05-21,0.4854
2001-05-22,-0.7488
2001-05-23,-0.7788
2001-05-24,-0.0491
2001-05-25,2.1104
2001-05-29,-3.0281
2001-05-30,0.7435
2001-05-31,-1.722
2001-06-01,0.5006
2001-06-04,0.2491
2001-06-05,0.0745
2001-06-06,-0.1738
2001-06-07,1.5668
2001-06-08,-1.3222
2001-06-11,-0.8685
2001-06-12,0.0751
2001-06-13,0.5503
2001-06-14,-0.597
2001-06-15,1.001
2001-06-18,2.1308
2001-06-19,0.3154
2001-06-20,4.2322
2001-06-21,0.1624
2001-06-22,-7.1114
2001-06-25,-0.6234
2001-06-26,2.8356
2001-06-27,0.122
2001-06-28,3.3878
2001-06-29,-0.7544
2001-07-02,-1.6865
2001-07-03,1.9087
2001-07-05,-0.9483
2001-07-06,-3.2791
2001-07-09,1.0641
2001-07-10,-1.3222
2001-07-11,-1.2903
2001-07-12,1.4329
2001-07-13,0.0743
2001-07-16,-1.1887
2001-07-17,0.2506
2001-07-18,-1.25
2001-07-19,-8.2278
2001-07-20,0.9655
2001-07-23,-0.8197
2001-07-24,-0.8264
2001-07-25,3.3056
2001-07-26,-0.6722
2001-07-27,-0.5956
2001-07-30,-0.354
2001-07-31,1.5577999999999999
2001-08-01,1.6954
2001-08-02,1.1908
2001-08-03,1.2029
2001-08-06,-1.9121000000000001
2001-08-07,0.1054
2001-08-08,0.3947
2001-08-09,0.2359
2001-08-10,0.34
2001-08-13,-0.6255
2001-08-14,-0.0525
2001-08-15,-3.3325
2001-08-16,1.3572
2001-08-17,-0.9106
2001-08-20,1.8919000000000001
2001-08-21,-0.9019
2001-08-22,-0.4283
2001-08-23,-0.6989
2001-08-24,2.7342
2001-08-27,0.8696
2001-08-28,-0.3657
2001-08-29,1.5994000000000002
2001-08-30,-1.1613
2001-08-31,1.6449
2001-09-04,-0.2569
2001-09-05,1.7770000000000001
2001-09-06,-1.164
2001-09-07,-0.1024
2001-09-10,-2.409
2001-09-17,1.1029
2001-09-18,2.4156
2001-09-19,-3.8803
2001-09-20,-1.6623
2001-09-21,3.5686
2001-09-24,4.6114
2001-09-25,1.9564
2001-09-26,-1.6274
2001-09-27,3.6790000000000003
2001-09-28,3.5961
2001-10-01,-0.2529
2001-10-02,0.7375
2001-10-03,1.7616
2001-10-04,3.125
2001-10-05,1.1772
2001-10-08,0.6464
2001-10-09,1.3487
2001-10-10,-2.5982
2001-10-11,1.7133
2001-10-12,-0.8529
2001-10-15,1.8279999999999998
2001-10-16,-0.1056
2001-10-17,-5.518
2001-10-18,1.1636
2001-10-19,1.7032
2001-10-22,0.3262
2001-10-23,-0.0217
2001-10-24,-1.5178
2001-10-25,4.8217
2001-10-26,0.084
2001-10-29,-3.3158
2001-10-30,-1.7799
2001-10-31,-1.2155
2001-11-01,4.5638
2001-11-02,-1.1339
2001-11-05,-0.6709
2001-11-06,0.8715
2001-11-07,-1.0151
2001-11-08,0.8728
2001-11-09,-0.7138
2001-11-12,-0.305
2001-11-13,0.1093
2001-11-14,0.1746
2001-11-15,-4.5108
2001-11-16,0.5705
2001-11-19,2.133
2001-11-20,0.0444
2001-11-21,-0.7328
2001-11-23,0.604
2001-11-26,0.378
2001-11-27,1.6837
2001-11-28,-0.9804
2001-11-29,-2.0902
2001-11-30,-2.3596
2001-12-03,0.9206
2001-12-04,-0.4105
2001-12-05,0.8702
2001-12-06,1.5891
2001-12-07,-0.9385
2001-12-10,-1.8723
2001-12-11,1.1724
2001-12-12,-1.1815
2001-12-13,1.1727
2001-12-14,-1.9318
2001-12-17,-2.2248
2001-12-18,1.351
2001-12-19,8.7699
2001-12-20,1.376
2001-12-21,2.4602
2001-12-24,-0.2691
2001-12-26,0.6849
2001-12-27,3.0509
2001-12-28,0.1
2001-12-31,0.5795
2002-01-02,-1.5299
2002-01-03,0.6659
2002-01-04,0.3007
2002-01-07,-0.6795
2002-01-08,1.4285999999999999
2002-01-09,2.0432
2002-01-10,0.9137
2002-01-11,-2.0805
2002-01-14,-3.6002
2002-01-15,4.1429
2002-01-16,-2.8415
2002-01-17,1.9363000000000001
2002-01-18,0.3562
2002-01-22,1.045
2002-01-23,-0.4878
2002-01-24,-0.4314
2002-01-25,-0.8862
2002-01-28,-1.1524
2002-01-29,-1.7487
2002-01-30,0.1227
2002-01-31,1.3282
2002-02-01,0.242
2002-02-04,-2.4341
2002-02-05,3.3402
2002-02-06,1.1373
2002-02-07,0.3551
2002-02-08,0.3145
2002-02-11,0.9798
2002-02-12,-2.9691
2002-02-13,-0.38
2002-02-14,-0.9235
2002-02-15,0.4661
2002-02-19,-0.9076
2002-02-20,2.7478
2002-02-21,-0.2773
2002-02-22,-0.298
2002-02-25,-0.2789
2002-02-26,1.1189
2002-02-27,0.3161
2002-02-28,-1.2212
2002-03-01,0.4586
2002-03-04,3.156
2002-03-05,-5.3685
2002-03-06,2.074
2002-03-07,0.2191
2002-03-08,4.6512
2002-03-11,2.2222
2002-03-12,-0.4831
2002-03-13,-2.6326
2002-03-14,1.6491
2002-03-15,0.5471
2002-03-18,3.1895
2002-03-19,-0.9636
2002-03-20,0.0918
2002-03-21,0.1101
2002-03-22,0.5313
2002-03-25,-1.6766999999999999
2002-03-26,-0.3336
2002-03-27,1.0787
2002-03-28,-0.2944
2002-04-01,1.0703
2002-04-02,-0.1826
2002-04-03,-0.3841
2002-04-04,0.202
2002-04-05,-0.0733
2002-04-08,0.2934
2002-04-09,0.7314
2002-04-10,1.3614
2002-04-11,1.0047
2002-04-12,-1.5443
2002-04-15,-0.7383
2002-04-16,-6.0414
2002-04-17,-7.9938
2002-04-18,5.8972
2002-04-19,-0.6738
2002-04-22,-0.2394
2002-04-23,-0.78
2002-04-24,2.9631
2002-04-25,-1.9381
2002-04-26,-2.0563
2002-04-29,-1.8141
2002-04-30,5.3145
2002-05-01,0.0788
2002-05-02,0.7091
2002-05-03,-1.0952
2002-05-06,-3.856
2002-05-07,-1.7071
2002-05-08,2.1762
2002-05-09,-0.7539
2002-05-10,-6.4213000000000005
2002-05-13,0.0441
2002-05-14,1.4988000000000001
2002-05-15,4.0825
2002-05-16,0.8971
2002-05-17,-0.0207
2002-05-20,-0.6805
2002-05-21,-1.0641
2002-05-22,0.7788
2002-05-23,0.2715
2002-05-24,-0.3333
2002-05-28,-2.5914
2002-05-29,-1.18
2002-05-30,0.673
2002-05-31,2.6310000000000002
2002-06-03,-2.6475999999999997
2002-06-04,-1.5541
2002-06-05,1.8417
2002-06-06,-3.2723
2002-06-07,0.4451
2002-06-10,0.6869
2002-06-11,-2.9049
2002-06-12,-4.9411000000000005
2002-06-13,-2.0505
2002-06-14,0.0974
2002-06-17,0.5593
2002-06-18,0.3386
2002-06-19,-0.94
2002-06-20,0.1703
2002-06-21,-4.615
2002-06-24,-1.5024
2002-06-25,-2.5336
2002-06-26,-0.2918
2002-06-27,-0.3724
2002-06-28,1.2016
2002-07-01,2.4274
2002-07-02,-2.9882
2002-07-03,0.1062
2002-07-05,3.4483
2002-07-08,-0.359
2002-07-09,-2.1873
2002-07-10,-3.5254
2002-07-11,0.8999
2002-07-12,-0.1351
2002-07-15,-1.0014
2002-07-16,-1.0115
2002-07-17,0.8009
2002-07-18,-2.1644
2002-07-19,-2.6043
2002-07-22,-0.0575
2002-07-23,-3.2796
2002-07-24,4.3724
2002-07-25,3.9897
2002-07-26,-0.7125
2002-07-29,7.0108
2002-07-30,-0.1806
2002-07-31,0.7494
2002-08-01,-0.436
2002-08-02,-2.7821
2002-08-05,-4.3985
2002-08-06,5.0443
2002-08-07,6.1741
2002-08-08,2.6839
2002-08-09,-0.3388
2002-08-12,0.7528
2002-08-13,2.0246
2002-08-14,3.8743
2002-08-15,1.6375
2002-08-16,-1.318
2002-08-19,-1.2494
2002-08-20,-0.023
2002-08-21,0.5972
2002-08-22,-0.5251
2002-08-23,-2.5247
2002-08-26,2.1427
2002-08-27,-1.7934999999999999
2002-08-28,-3.0562
2002-08-29,0.9927
2002-08-30,1.1268
2002-09-03,-0.0711
2002-09-04,0.3559
2002-09-05,-0.922
2002-09-06,3.2689
2002-09-09,0.9889
2002-09-10,3.9855
2002-09-11,0.6601
2002-09-12,-1.1803
2002-09-13,3.34
2002-09-16,-2.6755
2002-09-17,-3.2329
2002-09-18,-1.9773
2002-09-19,-5.3327
2002-09-20,10.2131
2002-09-23,-2.0222
2002-09-24,-1.565
2002-09-25,6.0829
2002-09-26,0.4344
2002-09-27,-2.6384
2002-09-30,-0.7552
2002-10-01,3.5586
2002-10-02,-2.7880000000000003
2002-10-03,-0.7559
2002-10-04,-1.3889
2002-10-07,-2.726
2002-10-08,4.2737
2002-10-09,-1.5676999999999999
2002-10-10,4.8919
2002-10-11,2.885
2002-10-14,3.0782
2002-10-15,-1.9226999999999999
2002-10-16,-5.2557
2002-10-17,2.6856999999999998
2002-10-18,-1.179
2002-10-21,-0.369
2002-10-22,-1.5455999999999999
2002-10-23,-2.3662
2002-10-24,1.2684
2002-10-25,2.6391999999999998
2002-10-28,-2.2053
2002-10-29,1.0072
2002-10-30,-0.9927
2002-10-31,-1.6266
2002-11-01,-0.7475
2002-11-04,-2.0995
2002-11-05,-1.2587
2002-11-06,6.1355
2002-11-07,-1.2456
2002-11-08,-1.1239
2002-11-11,0.0683
2002-11-12,6.3282
2002-11-13,1.5842
2002-11-14,-0.3793
2002-11-15,-1.1233
2002-11-18,-3.7635
2002-11-19,-0.6892
2002-11-20,0.0
2002-11-21,2.7311
2002-11-22,-0.6537
2002-11-25,-1.2722
2002-11-26,-1.6219000000000001
2002-11-27,1.4002
2002-11-29,-0.9131
2002-12-02,1.1913
2002-12-03,-0.442
2002-12-04,0.2209
2002-12-05,-1.6919
2002-12-06,-0.9058
2002-12-09,-2.3995
2002-12-10,-2.1541
2002-12-11,-0.335
2002-12-12,-0.4082
2002-12-13,-1.5309
2002-12-16,-0.1591
2002-12-17,0.7602
2002-12-18,-3.4314999999999998
2002-12-19,-0.2772
2002-12-20,-8.8956
2002-12-23,-0.9431
2002-12-24,0.2828
2002-12-26,-0.8684
2002-12-27,-1.9437
2002-12-30,-0.7756
2002-12-31,4.0822
2003-01-02,2.0306
2003-01-03,-0.7634
2003-01-06,1.6484
2003-01-07,0.6757
2003-01-08,-2.8188
2003-01-09,0.884
2003-01-10,-1.3965
2003-01-13,-5.3596
2003-01-14,1.3204
2003-01-15,8.6591
2003-01-16,1.8124
2003-01-17,0.2618
2003-01-21,-2.0339
2003-01-22,-1.3326
2003-01-23,-1.1642000000000001
2003-01-24,-2.0224
2003-01-27,-0.0279
2003-01-28,0.0558
2003-01-29,-0.4741
2003-01-30,-1.0367
2003-01-31,0.8465
2003-02-03,0.7608
2003-02-04,-2.4798
2003-02-05,0.2
2003-02-06,-2.5948
2003-02-07,-1.9321000000000002
2003-02-10,0.4776
2003-02-11,-22.9055
2003-02-12,-3.0829
2003-02-13,-2.6243
2003-02-14,2.0008
2003-02-18,1.8775
2003-02-19,-1.5285
2003-02-20,-1.2211
2003-02-21,-0.2585
2003-02-24,-2.5111
2003-02-25,-1.6160999999999999
2003-02-26,-0.1731
2003-02-27,-2.665
2003-02-28,1.9557
2003-03-03,1.023
2003-03-04,-2.1097
2003-03-05,-0.8621
2003-03-06,0.0
2003-03-07,3.2609
2003-03-10,-0.6316
2003-03-11,-0.9322
2003-03-12,-0.5133
2003-03-13,6.8788
2003-03-14,-0.4827
2003-03-17,3.6783
2003-03-18,-0.7407
2003-03-19,4.0063
2003-03-20,-1.8505
2003-03-21,2.3086
2003-03-24,-2.1061
2003-03-25,3.0695
2003-03-26,-0.1826
2003-03-27,0.5975
2003-03-28,0.5939
2003-03-31,-0.7749
2003-04-01,-0.8925
2003-04-02,4.3527000000000005
2003-04-03,-0.3955
2003-04-04,-1.1191
2003-04-07,-1.5333999999999999
2003-04-08,-0.2595
2003-04-09,-0.3346
2003-04-10,2.8348
2003-04-11,1.6322
2003-04-14,-0.0714
2003-04-15,-0.6071
2003-04-16,-1.7248
2003-04-17,2.7422
2003-04-21,-0.8897
2003-04-22,2.6212
2003-04-23,-0.035
2003-04-24,-1.4351
2003-04-25,-0.8878
2003-04-28,5.1594
2003-04-29,-2.1806
2003-04-30,-1.0449
2003-05-01,-1.232
2003-05-02,0.3207
2003-05-05,0.0
2003-05-06,-0.8171
2003-05-07,1.5401
2003-05-08,-0.2822
2003-05-09,2.6176
2003-05-12,2.3785
2003-05-13,-0.1684
2003-05-14,2.6644
2003-05-15,1.6097000000000001
2003-05-16,0.9376
2003-05-19,-1.4734
2003-05-20,0.065
2003-05-21,0.065
2003-05-22,1.461
2003-05-23,1.28
2003-05-27,3.2543
2003-05-28,-0.459
2003-05-29,-4.5804
2003-05-30,0.2899
2003-06-02,1.5098
2003-06-03,-2.5633
2003-06-04,0.9419
2003-06-05,1.0296
2003-06-06,-1.2739
2003-06-09,0.2581
2003-06-10,1.0296
2003-06-11,-1.1146
2003-06-12,0.4187
2003-06-13,-0.1604
2003-06-16,3.5978
2003-06-17,-1.4574
2003-06-18,-0.8811
2003-06-19,-0.0635
2003-06-20,-1.5883
2003-06-23,-4.7773
2003-06-24,-0.2712
2003-06-25,-0.6118
2003-06-26,0.2394
2003-06-27,1.7741
2003-06-30,-0.1676
2003-07-01,-0.9402
2003-07-02,0.339
2003-07-03,-0.1689
2003-07-07,-4.0948
2003-07-08,-4.7636
2003-07-09,0.7818
2003-07-10,0.1434
2003-07-11,0.1468
2003-07-14,1.5762
2003-07-15,-2.057
2003-07-16,2.5792
2003-07-17,0.8621
2003-07-18,5.4131
2003-07-21,-2.3649
2003-07-22,0.7612
2003-07-23,0.103
2003-07-24,-3.1904
2003-07-25,-0.2835
2003-07-28,1.5991
2003-07-29,0.2448
2003-07-30,0.0698
2003-07-31,1.7433999999999998
2003-08-01,-2.3304
2003-08-04,-1.1228
2003-08-05,-0.1065
2003-08-06,-0.2487
2003-08-07,-2.4573
2003-08-08,-0.8032
2003-08-11,0.4785
2003-08-12,-0.293
2003-08-13,1.396
2003-08-14,0.5072
2003-08-15,1.442
2003-08-18,0.5686
2003-08-19,1.7314
2003-08-20,-0.6252
2003-08-21,0.8039
2003-08-22,-1.8031000000000001
2003-08-25,-0.6003
2003-08-26,-0.0355
2003-08-27,-0.4264
2003-08-28,0.0
2003-08-29,3.4618
2003-09-02,-1.2763
2003-09-03,1.8484
2003-09-04,0.8954
2003-09-05,0.238
2003-09-08,2.2727
2003-09-09,1.3267
2003-09-10,-1.8331
2003-09-11,-0.4001
2003-09-12,0.4352
2003-09-15,1.6667
2003-09-16,1.6066
2003-09-17,-0.4195
2003-09-18,1.1017
2003-09-19,-1.2821
2003-09-22,-0.3571
2003-09-23,0.6158
2003-09-24,-1.2921
2003-09-25,-1.7388
2003-09-26,-3.4391
2003-09-29,0.2766
2003-09-30,-0.7241
2003-10-01,0.7294
2003-10-02,-0.1724
2003-10-03,-0.7599
2003-10-06,-0.5569
2003-10-07,-0.665
2003-10-08,0.9514
2003-10-09,2.3735
2003-10-10,-0.2046
2003-10-13,1.6399
2003-10-14,-0.1681
2003-10-15,-0.6734
2003-10-16,3.2542
2003-10-17,-1.5102
2003-10-20,1.0667
2003-10-21,-1.4512
2003-10-22,-3.1459
2003-10-23,3.801
2003-10-24,-0.1997
2003-10-27,0.8672
2003-10-28,1.6601
2003-10-29,0.514
2003-10-30,-0.6796
2003-10-31,0.6843
2003-11-03,1.4563
2003-11-04,-1.5311
2003-11-05,0.8098
2003-11-06,0.1607
2003-11-07,12.6724
2003-11-10,-1.8508
2003-11-11,-1.3345
2003-11-12,1.9994
2003-11-13,0.0288
2003-11-14,-2.3919
2003-11-17,-1.6534
2003-11-18,-1.2309
2003-11-19,0.304
2003-11-20,-1.3636
2003-11-21,1.5668
2003-11-24,0.8772
2003-11-25,0.6297
2003-11-26,-1.1025
2003-11-28,-0.0301
2003-12-01,1.8987
2003-12-02,1.3014000000000001
2003-12-03,1.7518
2003-12-04,1.5495
2003-12-05,-3.7298999999999998
2003-12-08,-1.4382
2003-12-09,0.2382
2003-12-10,1.0101
2003-12-11,-0.4118
2003-12-12,0.4135
2003-12-15,-2.2941
2003-12-16,0.5719
2003-12-17,0.2095
2003-12-18,1.4038
2003-12-19,-0.1767
2003-12-22,0.4426
2003-12-23,-1.557
2003-12-24,0.4476
2003-12-26,-0.0594
2003-12-29,0.5351
2003-12-30,0.1774
2003-12-31,0.4723
2004-01-02,-2.1445
2004-01-05,5.1036
2004-01-06,-1.8566
2004-01-07,-0.2619
2004-01-08,0.5544
2004-01-09,-0.7255
2004-01-12,-1.3739
2004-01-13,-0.9781
2004-01-14,2.6639
2004-01-15,-0.1458
2004-01-16,0.292
2004-01-20,1.8632
2004-01-21,0.343
2004-01-22,0.5696
2004-01-23,-2.124
2004-01-26,-2.4884
2004-01-27,-2.8783
2004-01-28,-1.8942999999999999
2004-01-29,-0.7474
2004-01-30,0.7217
2004-02-02,-0.7788
2004-02-03,1.5699
2004-02-04,-2.473
2004-02-05,1.5848
2004-02-06,1.6225
2004-02-09,2.8247
2004-02-10,0.8361
2004-02-11,0.7995
2004-02-12,0.0588
2004-02-13,0.5872
2004-02-17,-0.7881
2004-02-18,0.7061
2004-02-19,0.0584
2004-02-20,0.8467
2004-02-23,-1.4765
2004-02-24,1.293
2004-02-25,-0.2031
2004-02-26,-7.0349
2004-02-27,0.1251
2004-03-01,-0.2186
2004-03-02,-0.1565
2004-03-03,0.3135
2004-03-04,-0.4063
2004-03-05,0.5962
2004-03-08,-0.3431
2004-03-09,1.471
2004-03-10,-0.1542
2004-03-11,-0.0618
2004-03-12,-0.1546
2004-03-15,-3.6842
2004-03-16,0.1929
2004-03-17,-6.9618
2004-03-18,-3.3103
2004-03-19,0.214
2004-03-22,-2.3132
2004-03-23,-2.0036
2004-03-24,0.0
2004-03-25,0.223
2004-03-26,0.2226
2004-03-29,-1.3694
2004-03-30,1.8761999999999999
2004-03-31,0.3683
2004-04-01,0.0367
2004-04-02,1.6141
2004-04-05,1.6245
2004-04-06,-1.2433
2004-04-07,0.3957
2004-04-08,0.1433
2004-04-12,0.1789
2004-04-13,-0.4643
2004-04-14,-0.0359
2004-04-15,0.1436
2004-04-16,0.0358
2004-04-19,0.0358
2004-04-20,-1.0029
2004-04-21,1.4472
2004-04-22,0.3923
2004-04-23,1.4565000000000001
2004-04-26,0.1401
2004-04-27,0.0699
2004-04-28,0.4193
2004-04-29,-0.4871
2004-04-30,-0.8392
2004-05-03,1.4809999999999999
2004-05-04,0.7297
2004-05-05,1.9662
2004-05-06,-0.3721
2004-05-07,-1.7657
2004-05-10,-0.7605
2004-05-11,-1.0101
2004-05-12,-0.8445
2004-05-13,1.4549
2004-05-14,-1.3641
2004-05-17,-0.8156
2004-05-18,0.6435
2004-05-19,-0.2131
2004-05-20,-1.6732
2004-05-21,1.3758
2004-05-24,-0.0714
2004-05-25,-0.6791
2004-05-26,1.8352
2004-05-27,0.1767
2004-05-28,-0.388
