ticker,FORM US Equity
2003-10-29,-0.8871
2003-10-30,1.5867
2003-10-31,-0.1602
2003-11-03,1.7649
2003-11-04,5.2424
2003-11-05,-1.7227999999999999
2003-11-06,-0.9146
2003-11-07,1.5385
2003-11-10,-0.0379
2003-11-11,-1.4778
2003-11-12,6.5
2003-11-13,-1.9502000000000002
2003-11-14,-3.9042
2003-11-17,-1.2649
2003-11-18,-1.6693
2003-11-19,-1.2238
2003-11-20,1.3189
2003-11-21,-0.1578
2003-11-24,-0.158
2003-11-25,0.5896
2003-11-26,1.3022
2003-11-28,-0.9709
2003-12-01,1.2941
2003-12-02,-0.6969
2003-12-03,-2.5341
2003-12-04,-6.88
2003-12-05,-1.0309
2003-12-08,-3.4722
2003-12-09,-9.532399999999999
2003-12-10,-2.3807
2003-12-11,0.1477
2003-12-12,-1.4743
2003-12-15,-2.2188
2003-12-16,-5.5409
2003-12-17,-1.3408
2003-12-18,1.9253
2003-12-19,0.2778
2003-12-22,-2.7701000000000002
2003-12-23,8.433
2003-12-24,0.3678
2003-12-26,-0.5236
2003-12-29,0.6842
2003-12-30,3.241
2003-12-31,0.2532
2004-01-02,-2.9798
2004-01-05,2.759
2004-01-06,-1.2665
2004-01-07,1.0775
2004-01-08,1.0152
2004-01-09,0.7538
2004-01-12,-1.6958
2004-01-13,0.2537
2004-01-14,0.4555
2004-01-15,5.995
2004-01-16,2.519
2004-01-20,-5.0533
2004-01-21,6.9336
2004-01-22,-6.8493
2004-01-23,-2.6961
2004-01-26,3.4761
2004-01-27,0.5842
2004-01-28,-2.6621
2004-01-29,-7.4092
2004-01-30,-0.1611
2004-02-02,-3.4965
2004-02-03,3.0658
2004-02-04,-4.7593
2004-02-05,4.5997
2004-02-06,3.0402
2004-02-09,-2.2129
2004-02-10,0.0539
2004-02-11,5.5466
2004-02-12,-0.9694
2004-02-13,-0.3606
2004-02-17,2.637
2004-02-18,0.9068
2004-02-19,-4.1438
2004-02-20,-0.5208
2004-02-23,0.0
2004-02-24,-0.4188
2004-02-25,-0.1052
2004-02-26,6.9474
2004-02-27,-0.3445
2004-03-01,0.3457
2004-03-02,2.4114
2004-03-03,-2.9313000000000002
2004-03-04,-1.1881
2004-03-05,-0.6513
2004-03-08,-5.1942
2004-03-09,2.3936
2004-03-10,2.3377
2004-03-11,-0.0508
2004-03-12,1.7776
2004-03-15,-1.1976
2004-03-16,-3.3838
2004-03-17,-0.4182
2004-03-18,0.21
2004-03-19,-0.5762
2004-03-22,-1.5806
2004-03-23,1.7130999999999998
2004-03-24,1.3158
2004-03-25,0.1558
2004-03-26,-0.1556
2004-03-29,0.9351
2004-03-30,0.8749
2004-03-31,6.5816
2004-04-01,5.5529
2004-04-02,-2.9478
2004-04-05,5.2336
2004-04-06,-2.3091
2004-04-07,0.0
2004-04-08,-0.4091
2004-04-12,0.9128
2004-04-13,-1.7187000000000001
2004-04-14,-1.6566999999999998
2004-04-15,-3.416
2004-04-16,-3.343
2004-04-19,-1.0025
2004-04-20,0.4557
2004-04-21,0.8065
2004-04-22,-2.7
2004-04-23,4.9332
2004-04-26,-2.3017
2004-04-27,-4.0602
2004-04-28,-2.1944
2004-04-29,-7.4252
2004-04-30,1.558
2004-05-03,-2.1591
2004-05-04,5.8652999999999995
2004-05-05,-0.384
2004-05-06,1.4317
2004-05-07,-0.6515
2004-05-10,-0.9836
2004-05-11,4.2494
2004-05-12,1.5880999999999998
2004-05-13,0.0521
2004-05-14,0.8854
2004-05-17,-0.8776
2004-05-18,-1.25
2004-05-19,-0.211
2004-05-20,0.1057
2004-05-21,-0.3696
2004-05-24,-0.6359
2004-05-25,-0.1067
2004-05-26,0.961
2004-05-27,-0.1586
2004-05-28,-0.3178
2004-06-01,-1.0627
2004-06-02,-0.5908
2004-06-03,-0.9724
2004-06-04,2.5095
2004-06-07,0.7983
2004-06-08,2.4815
2004-06-09,-0.0515
2004-06-10,1.5464
2004-06-14,0.5584
2004-06-15,2.5745
2004-06-16,0.3937
2004-06-17,0.1961
2004-06-18,0.9295
2004-06-21,1.3088
2004-06-22,-1.9139
2004-06-23,1.7561
2004-06-24,1.6299000000000001
2004-06-25,1.6981000000000002
2004-06-28,0.8813
2004-06-29,1.1494
2004-06-30,2.0455
2004-07-01,-5.3007
2004-07-02,-3.857
2004-07-06,-2.1526
2004-07-07,2.25
2004-07-08,-0.2445
2004-07-09,0.4412
2004-07-12,-0.7809
2004-07-13,0.8854
2004-07-14,-2.1941
2004-07-15,0.997
2004-07-16,-1.2833
2004-07-19,-0.15
2004-07-20,0.651
2004-07-21,-0.2488
2004-07-22,-0.9476
2004-07-23,-3.1722
2004-07-26,-1.6641
2004-07-27,2.0624
2004-07-28,0.4663
2004-07-29,3.0944
2004-07-30,0.4502
2004-08-02,-0.3984
2004-08-03,-1.25
2004-08-04,0.4557
2004-08-05,-0.6048
2004-08-06,-3.144
2004-08-09,-2.8796
2004-08-10,2.1563
2004-08-11,-7.2823
2004-08-12,-2.9596
2004-08-13,-2.6393
2004-08-16,2.7711
2004-08-17,-0.9379
2004-08-18,2.2485
2004-08-19,-1.0417
2004-08-20,0.4678
2004-08-23,-1.1059
2004-08-24,-2.884
2004-08-25,-0.2424
2004-08-26,-0.6075
2004-08-27,6.4792
2004-08-30,-0.9759
2004-08-31,1.4493
2004-09-01,0.1714
2004-09-02,-0.1141
2004-09-03,-1.7133
2004-09-07,1.7431999999999999
2004-09-08,0.514
2004-09-09,3.5227
2004-09-10,2.6894
2004-09-13,4.6499
2004-09-14,1.5832000000000002
2004-09-15,0.4022
2004-09-16,-0.651
2004-09-17,0.8065
2004-09-20,2.55
2004-09-21,-1.804
2004-09-22,-1.0924
2004-09-23,-0.2008
2004-09-24,-1.4085
2004-09-27,-3.4694
2004-09-28,-0.6342
2004-09-29,1.8085
2004-09-30,1.2017
2004-10-01,3.459
2004-10-04,2.5948
2004-10-05,2.1401
2004-10-06,-2.1905
2004-10-07,-0.0974
2004-10-08,-1.9005999999999998
2004-10-11,-0.1987
2004-10-12,-1.1448
2004-10-13,2.0645
2004-10-14,-0.8387
2004-10-15,-0.4975
2004-10-18,3.2
2004-10-19,1.405
2004-10-20,7.6923
2004-10-21,-1.0204
2004-10-22,-3.7203
2004-10-25,3.1657
2004-10-26,-4.4224
2004-10-27,2.4551
2004-10-28,5.4839
2004-10-29,2.4465
2004-11-01,4.435
2004-11-02,-1.9192
2004-11-03,0.3331
2004-11-04,-0.249
2004-11-05,2.4958
2004-11-08,-4.8701
2004-11-09,2.9863
2004-11-10,1.0771
2004-11-11,2.3361
2004-11-12,0.1201
2004-11-15,4.0
2004-11-16,-1.3077
2004-11-17,1.403
2004-11-18,-0.4228
2004-11-19,0.193
2004-11-22,2.0801
2004-11-23,-3.7736
2004-11-24,-0.9804
2004-11-26,-0.9901
2004-11-29,0.84
2004-11-30,-4.3633
2004-12-01,12.6504
2004-12-02,2.2828
2004-12-03,2.6278
2004-12-06,-4.5949
2004-12-07,-5.2574
2004-12-08,-1.0089
2004-12-09,0.5488
2004-12-10,0.1559
2004-12-13,2.3355
2004-12-14,0.6847
2004-12-15,1.9645000000000001
2004-12-16,-0.6299
2004-12-17,1.4169
2004-12-20,-1.0294
2004-12-21,-1.1887
2004-12-22,0.9398
2004-12-23,0.0372
2004-12-27,0.3351
2004-12-28,1.1132
2004-12-29,-0.2569
2004-12-30,1.1773
2004-12-31,-1.3091
2005-01-03,-1.437
2005-01-04,-6.5421
2005-01-05,-4.88
2005-01-06,-3.3221
2005-01-07,-3.1753
2005-01-10,2.8302
2005-01-11,-2.3154
2005-01-12,2.5045
2005-01-13,-2.3997
2005-01-14,0.5811
2005-01-18,1.6444
2005-01-19,-2.2737
2005-01-20,0.9843
2005-01-21,-2.8356
2005-01-24,-1.0944
2005-01-25,0.1383
2005-01-26,4.5120000000000005
2005-01-27,1.1454
2005-01-28,-3.3101
2005-01-31,2.5676
2005-02-01,4.26
2005-02-02,0.337
2005-02-03,-2.183
2005-02-04,3.7768
2005-02-07,-0.2068
2005-02-08,2.6936999999999998
2005-02-09,-2.0985
2005-02-10,-1.5251000000000001
2005-02-11,-1.6324999999999998
2005-02-14,-1.4043
2005-02-15,1.6832
2005-02-16,0.2122
2005-02-17,-0.2965
2005-02-18,0.1274
2005-02-22,-0.5515
2005-02-23,-0.8959
2005-02-24,-2.0663
2005-02-25,3.1648
2005-02-28,-2.1304
2005-03-01,0.6966
2005-03-02,-1.297
2005-03-03,-0.438
2005-03-04,0.396
2005-03-07,3.681
2005-03-08,1.5638
2005-03-09,-1.3733
2005-03-10,1.3502
2005-03-11,-1.4155
2005-03-14,-1.0135
2005-03-15,-1.5358
2005-03-16,-4.2028
2005-03-17,1.1307
2005-03-18,-1.9678
2005-03-21,-1.0493
2005-03-22,0.5533
2005-03-23,2.2925
2005-03-24,-0.8965
2005-03-28,1.99
2005-03-29,-1.3304
2005-03-30,3.5955
2005-03-31,-1.7787
2005-04-01,2.9152
2005-04-04,-1.073
2005-04-05,-0.2603
2005-04-06,2.0009
2005-04-07,1.2793
2005-04-08,-2.2316
2005-04-11,-0.2153
2005-04-12,-0.8632
2005-04-13,-1.6543
2005-04-14,-5.9318
2005-04-15,-2.8706
2005-04-18,0.9205
2005-04-19,6.433
2005-04-20,0.6315
2005-04-21,4.7736
2005-04-22,-1.5615
2005-04-25,-0.4346
2005-04-26,1.3094999999999999
2005-04-27,-1.1202
2005-04-28,-1.3072
2005-04-29,0.8389
2005-05-02,1.0946
2005-05-03,-1.0827
2005-05-04,2.014
2005-05-05,-0.7725
2005-05-06,0.7785
2005-05-09,1.7167
2005-05-10,3.7975
2005-05-11,3.6585
2005-05-12,-1.8039
2005-05-13,3.0351
2005-05-16,1.8605
2005-05-17,-0.3044
2005-05-18,-0.3435
2005-05-19,0.8809
2005-05-20,0.3417
2005-05-23,0.0757
2005-05-24,0.2268
2005-05-25,-3.7344
2005-05-26,2.8997
2005-05-27,-0.7807
2005-05-31,-0.1343
2005-06-01,-1.6526
2005-06-02,7.034
2005-06-03,-2.5557
2005-06-06,1.3488
2005-06-07,-1.2569
2005-06-08,-1.3852
2005-06-09,7.593
2005-06-10,-0.494
2005-06-13,-1.6667
2005-06-14,0.0721
2005-06-15,-1.5856
2005-06-16,4.87
2005-06-17,-1.2570000000000001
2005-06-20,-1.0608
2005-06-21,-0.4289
2005-06-22,-1.1127
2005-06-23,-1.2704
2005-06-24,-4.8897
2005-06-27,-1.121
2005-06-28,3.5183999999999997
2005-06-29,-1.4727999999999999
2005-06-30,1.2649
2005-07-01,-0.6056
2005-07-05,3.5415
2005-07-06,-0.1103
2005-07-07,-1.2518
2005-07-08,4.176
2005-07-11,-0.8232
2005-07-12,1.5878999999999999
2005-07-13,-1.2433
2005-07-14,0.5036
2005-07-15,-2.5054
2005-07-18,-3.1938
2005-07-19,1.2514
2005-07-20,4.5693
2005-07-21,-14.0759
2005-07-22,-0.7086
2005-07-25,2.4769
2005-07-26,3.3183
2005-07-27,0.8327
2005-07-28,4.129
2005-07-29,-1.284
2005-08-01,-0.4973
2005-08-02,0.4998
2005-08-03,-0.9181
2005-08-04,-0.7722
2005-08-05,-0.0389
2005-08-08,-0.2336
2005-08-09,0.5853
2005-08-10,1.2413
2005-08-11,3.3333
2005-08-12,-0.4079
2005-08-15,-0.5957
2005-08-16,-2.5843
2005-08-17,-0.0384
2005-08-18,-0.6154
2005-08-19,0.1548
2005-08-22,0.1546
2005-08-23,-0.5787
2005-08-24,0.3492
2005-08-25,-0.348
2005-08-26,-0.2716
2005-08-29,2.6459
2005-08-30,-0.417
2005-08-31,3.426
2005-09-01,-1.4722
2005-09-02,0.1868
2005-09-06,0.6711
2005-09-07,1.8519
2005-09-08,-0.8364
2005-09-09,2.6403
2005-09-12,0.0357
2005-09-13,-1.25
2005-09-14,-1.4466999999999999
2005-09-15,-1.9083
2005-09-16,-9.2406
2005-09-19,5.0289
2005-09-20,-2.3548
2005-09-21,-1.4870999999999999
2005-09-22,-0.7344
2005-09-23,0.5754
2005-09-26,-0.6947
2005-09-27,-1.6049
2005-09-28,-7.11
2005-09-29,1.1256
2005-09-30,1.6028
2005-10-03,0.0
2005-10-04,-0.8764
2005-10-05,-0.3979
2005-10-06,-1.2872
2005-10-07,-0.2698
2005-10-10,-3.5618
2005-10-11,-5.7504
2005-10-12,1.1409
2005-10-13,1.3242
2005-10-14,0.242
2005-10-17,1.6417000000000002
2005-10-18,-1.8527
2005-10-19,6.2439
2005-10-20,16.7198
2005-10-21,-0.3513
2005-10-24,0.6267
2005-10-25,-1.2456
2005-10-26,-1.3796
2005-10-27,-5.7954
2005-10-28,0.0849
2005-10-31,4.3663
2005-11-01,-1.8277999999999999
2005-11-02,3.9305
2005-11-03,2.3089
2005-11-04,-1.2062
2005-11-07,0.1575
2005-11-08,-2.5167
2005-11-09,3.9935
2005-11-10,-1.9395
2005-11-11,-0.8307
2005-11-14,0.3989
2005-11-15,-0.3576
2005-11-16,-0.4386
2005-11-17,2.4029
2005-11-18,5.3578
2005-11-21,0.2227
2005-11-22,1.7407
2005-11-23,1.4925
2005-11-25,-2.3673
2005-11-28,-3.7472
2005-11-29,5.0382
2005-11-30,1.9622000000000002
2005-12-01,0.2851
2005-12-02,-5.7214
2005-12-05,-1.357
2005-12-06,1.2227999999999999
2005-12-07,-0.6795
2005-12-08,1.1022
2005-12-09,2.7068
2005-12-12,-0.0732
2005-12-13,-2.4542
2005-12-14,0.1878
2005-12-15,-2.7736
2005-12-16,-0.7325
2005-12-19,-4.9709
2005-12-20,0.0817
2005-12-21,0.0408
2005-12-22,1.4694
2005-12-23,0.3218
2005-12-27,-2.0449
2005-12-28,0.6549
2005-12-29,-0.5287
2005-12-30,-0.1226
2006-01-03,1.3508
2006-01-04,3.4733
2006-01-05,2.8884
2006-01-06,1.0243
2006-01-09,0.9388
2006-01-10,4.8735
2006-01-11,-1.0997
2006-01-12,-3.0846
2006-01-13,0.9623
2006-01-17,0.2199
2006-01-18,0.4755
2006-01-19,8.9188
2006-01-20,-5.2139
2006-01-23,-0.9873
2006-01-24,1.9943
2006-01-25,-0.0349
2006-01-26,5.4139
2006-01-27,3.2472
2006-01-30,-2.8241
2006-01-31,-1.5192
2006-02-01,2.1462
2006-02-02,21.3066
2006-02-03,-1.1096
2006-02-06,-2.4631
2006-02-07,2.7778
2006-02-08,-0.0819
2006-02-09,3.1694
2006-02-10,-1.3506
2006-02-13,-1.3423
2006-02-14,2.8026999999999997
2006-02-15,1.1911
2006-02-16,1.7526000000000002
2006-02-17,-0.8483
2006-02-21,-3.0334
2006-02-22,-1.1764999999999999
2006-02-23,-0.487
2006-02-24,2.4198
2006-02-27,-2.7343
2006-02-28,0.5459
2006-03-01,10.4777
2006-03-02,-1.4496
2006-03-03,-0.5984
2006-03-06,-2.6837
2006-03-07,-4.7165
2006-03-08,2.2992
2006-03-09,1.8773
2006-03-10,-2.0504
2006-03-13,-1.6958
2006-03-14,1.6173
2006-03-15,1.3263
2006-03-16,-7.4346
2006-03-17,0.1414
2006-03-20,2.5134
2006-03-21,1.2671999999999999
2006-03-22,-0.7345
2006-03-23,3.0145
2006-03-24,5.2408
2006-03-27,-0.0758
2006-03-28,-3.6428000000000003
2006-03-29,3.833
2006-03-30,-1.5929
2006-03-31,1.0277
2006-04-03,2.645
2006-04-04,0.1982
2006-04-05,1.2610999999999999
2006-04-06,0.0977
2006-04-07,-3.5131
2006-04-10,-0.8597
2006-04-11,-0.306
2006-04-12,2.0977
2006-04-13,1.8542
2006-04-17,-3.9114
2006-04-18,4.9411000000000005
2006-04-19,6.6358
2006-04-20,1.5786
2006-04-21,-2.9279
2006-04-24,-1.8096999999999999
2006-04-25,4.1352
2006-04-26,-4.039
2006-04-27,-5.2968
2006-04-28,4.0949
2006-05-01,-0.8875
2006-05-02,3.4366
2006-05-03,-2.2929
2006-05-04,3.4722
2006-05-05,-0.7637
2006-05-08,0.1632
2006-05-09,-0.0698
2006-05-10,-3.0755
2006-05-11,-4.2308
2006-05-12,-1.2801
2006-05-15,-2.1612
2006-05-16,-1.5593
2006-05-17,-1.8215
2006-05-18,-2.3662
2006-05-19,5.7009
2006-05-22,-0.9901
2006-05-23,-1.4737
2006-05-24,-0.7212
2006-05-25,1.3721
2006-05-26,4.5648
2006-05-30,-3.7563
2006-05-31,2.1624
2006-06-01,6.2984
2006-06-02,-0.8014
2006-06-05,-4.284
2006-06-06,1.4322
2006-06-07,-0.8321
2006-06-08,-2.5934
2006-06-09,-1.9838
2006-06-12,-3.7016999999999998
2006-06-13,-0.4425
2006-06-14,2.1111
2006-06-15,5.7399000000000004
2006-06-16,-1.5951
2006-06-19,-2.8758
2006-06-20,1.0767
2006-06-21,4.98
2006-06-22,-0.1522
2006-06-23,-1.7530000000000001
2006-06-26,2.3274
2006-06-27,0.7076
2006-06-28,-1.7064
2006-06-29,6.9696
2006-06-30,6.5155
2006-07-03,5.4
2006-07-05,-6.5051
2006-07-06,0.0
2006-07-07,-2.2738
2006-07-10,-4.4439
2006-07-11,6.8176
2006-07-12,-3.7382999999999997
2006-07-13,-1.3734
2006-07-14,1.6086
2006-07-17,-1.0397
2006-07-18,0.4776
2006-07-19,4.8479
2006-07-20,-5.1677
2006-07-21,-11.2333
2006-07-24,4.6042
2006-07-25,2.1622
2006-07-26,-5.5682
2006-07-27,-5.5496
2006-07-28,19.3503
2006-07-31,1.4675
2006-08-01,-0.7931
2006-08-02,-0.9875
2006-08-03,3.2534
2006-08-04,-0.805
2006-08-07,-1.1360999999999999
2006-08-08,-2.0872
2006-08-09,2.1317
2006-08-10,1.3368
2006-08-11,-2.1754
2006-08-14,-0.1183
2006-08-15,6.0161
2006-08-16,2.5469
2006-08-17,-0.9586
2006-08-18,-0.8139
2006-08-21,0.3548
2006-08-22,1.3923
2006-08-23,-1.5257
2006-08-24,-0.5755
2006-08-25,0.7792
2006-08-28,1.3917
2006-08-29,0.9368
2006-08-30,6.7343
2006-08-31,-2.3256
2006-09-01,-1.3872
2006-09-05,3.2962
2006-09-06,-5.122
2006-09-07,-3.0634
2006-09-08,-6.895
2006-09-11,1.1631
2006-09-12,6.4289
2006-09-13,2.6235
2006-09-14,-3.2009
2006-09-15,0.0444
2006-09-18,4.5031
2006-09-19,-1.5495999999999999
2006-09-20,-0.2372
2006-09-21,-11.1952
2006-09-22,0.4867
2006-09-25,2.9305
2006-09-26,0.9882
2006-09-27,-1.6542
2006-09-28,2.4402
2006-09-29,-2.5671
2006-10-02,-3.2281
2006-10-03,0.7849
2006-10-04,5.2568
2006-10-05,-0.2081
2006-10-06,1.645
2006-10-09,1.6412
2006-10-10,0.6279
2006-10-11,-1.2035
2006-10-12,-2.9777
2006-10-13,1.0928
2006-10-16,3.3579
2006-10-17,-2.8482
2006-10-18,-2.863
2006-10-19,1.627
2006-10-20,-0.7425
2006-10-23,-0.5376
2006-10-24,-4.4888
2006-10-25,5.5856
2006-10-26,-9.2286
2006-10-27,-3.6457
2006-10-30,1.4921
2006-10-31,0.2363
2006-11-01,-2.462
2006-11-02,-1.0204
2006-11-03,0.4612
2006-11-06,4.1858
2006-11-07,1.9181
2006-11-08,0.8647
2006-11-09,-3.9839
2006-11-10,1.8382
2006-11-13,1.2893
2006-11-14,2.2658
2006-11-15,-0.2987
2006-11-16,0.799
2006-11-17,-1.8578000000000001
2006-11-20,-1.6911
2006-11-21,-2.5930999999999997
2006-11-22,2.6885
2006-11-24,-0.77
2006-11-27,-4.2938
2006-11-28,-1.7838
2006-11-29,2.9169
2006-11-30,-0.107
2006-12-01,-0.5621
2006-12-04,1.6151
2006-12-05,-0.4768
2006-12-06,-1.1711
2006-12-07,-0.1616
2006-12-08,0.6204
2006-12-11,-1.1528
2006-12-12,-1.8172000000000001
2006-12-13,-1.8784999999999998
2006-12-14,1.4077
2006-12-15,-0.0278
2006-12-18,0.2499
2006-12-19,-0.4155
2006-12-20,-0.2503
2006-12-21,-0.1115
2006-12-22,1.9263
2006-12-26,1.0682
2006-12-27,1.2195
2006-12-28,-0.6693
2006-12-29,0.4043
2007-01-03,2.4966
2007-01-04,4.8193
2007-01-05,-2.1489
2007-01-08,1.6088
2007-01-09,1.6336
2007-01-10,4.0059
2007-01-11,0.1902
2007-01-12,-0.4509
2007-01-16,-1.9785
2007-01-17,0.1216
2007-01-18,-5.368
2007-01-19,0.077
2007-01-22,-1.5901999999999998
2007-01-23,1.8243
2007-01-24,2.5850999999999997
2007-01-25,-1.8463
2007-01-26,1.8302
2007-01-29,0.5242
2007-01-30,3.1289
2007-01-31,-2.1189999999999998
2007-02-01,9.8401
2007-02-02,-2.3964
2007-02-05,-1.1014
2007-02-06,1.0209
2007-02-07,2.3197
2007-02-08,-0.6734
2007-02-09,-2.9379
2007-02-12,-0.3492
2007-02-13,1.6589
2007-02-14,1.8846
2007-02-15,-1.1505
2007-02-16,0.5021
2007-02-20,0.0
2007-02-21,-1.0445
2007-02-22,2.1799
2007-02-23,1.9088
2007-02-26,2.6661
2007-02-27,-6.9755
2007-02-28,-1.3613
2007-03-01,1.8246
2007-03-02,-3.1473
2007-03-05,-0.3795
2007-03-06,3.4286
2007-03-07,-1.0129
2007-03-08,5.4884
2007-03-09,1.1905000000000001
2007-03-12,0.7407
2007-03-13,-2.1626
2007-03-14,-0.1547
2007-03-15,0.5313
2007-03-16,0.1101
2007-03-19,-0.044
2007-03-20,0.044
2007-03-21,5.1034
2007-03-22,-1.6953
2007-03-23,-2.2355
2007-03-26,-0.2613
2007-03-27,-0.3493
2007-03-28,-1.1613
2007-03-29,-1.3966
2007-03-30,0.607
2007-04-02,0.3575
2007-04-03,0.8907
2007-04-04,0.6621
2007-04-05,1.3813
2007-04-09,-1.2327
2007-04-10,-2.9122
2007-04-11,-0.0902
2007-04-12,0.7223
2007-04-13,-1.0085
2007-04-16,1.0867
2007-04-17,-0.8063
2007-04-18,0.0903
2007-04-19,-0.3158
2007-04-20,1.5614
2007-04-23,0.5793
2007-04-24,0.5538
2007-04-25,-0.176
2007-04-26,-4.2157
2007-04-27,-0.8525
2007-04-30,-4.0437
2007-05-01,2.4946
2007-05-02,1.1578
2007-05-03,1.1446
2007-05-04,0.7852
2007-05-07,0.2979
2007-05-08,-0.4341
2007-05-09,0.3671
2007-05-10,-4.2524
2007-05-11,2.2684
2007-05-14,-1.2375
2007-05-15,-1.4657
2007-05-16,-0.6958
2007-05-17,-0.9906
2007-05-18,-0.366
2007-05-21,-0.6858
2007-05-22,0.9618
2007-05-23,-1.148
2007-05-24,-2.9899
2007-05-25,0.7896
2007-05-29,1.2636
2007-05-30,-0.0749
2007-05-31,-0.6494
2007-06-01,1.6088
2007-06-04,0.7422
2007-06-05,0.0491
2007-06-06,0.4909
2007-06-07,-2.1006
2007-06-08,3.6926
2007-06-11,-0.5534
2007-06-12,-2.0566
2007-06-13,-0.8646
2007-06-14,3.7379
2007-06-15,2.8105
2007-06-18,-1.1215
2007-06-19,-0.5671
2007-06-20,-1.4971
2007-06-21,0.3378
2007-06-22,-1.2984
2007-06-25,-0.9988
2007-06-26,-0.3691
2007-06-27,-0.3952
2007-06-28,-3.4218
2007-06-29,-1.6688
2007-07-02,0.6527
2007-07-03,-0.0259
2007-07-05,0.3373
2007-07-06,1.1637
2007-07-09,-0.1022
2007-07-10,-4.4524
2007-07-11,-1.714
2007-07-12,3.079
2007-07-13,-1.5067
2007-07-16,0.6978
2007-07-17,5.0107
2007-07-18,-0.0508
2007-07-19,-0.2031
2007-07-20,-1.1705
2007-07-23,0.2317
2007-07-24,-0.4624
2007-07-25,3.7935
2007-07-26,2.2377
2007-07-27,-2.286
2007-07-30,0.224
2007-07-31,-4.6685
2007-08-01,-0.521
2007-08-02,2.0162
2007-08-03,-3.1828
2007-08-06,3.7116
2007-08-07,3.681
2007-08-08,4.7091
2007-08-09,1.5305
2007-08-10,-4.1975999999999996
2007-08-13,-0.5326
2007-08-14,-2.4824
2007-08-15,0.8735
2007-08-16,4.4532
2007-08-17,3.9081
2007-08-20,-0.8206
2007-08-21,-3.0108
2007-08-22,2.3934
2007-08-23,-1.0646
2007-08-24,3.8129
2007-08-27,-0.3605
2007-08-28,-1.1985999999999999
2007-08-29,1.1673
2007-08-30,0.1131
2007-08-31,2.5084999999999997
2007-09-04,1.6975
2007-09-05,0.8021
2007-09-06,1.0108
2007-09-07,-2.9593
2007-09-10,-1.7551999999999999
2007-09-11,1.4069
2007-09-12,-0.8368
2007-09-13,1.5101
2007-09-14,1.1376
2007-09-17,-0.5408
2007-09-18,2.9796
2007-09-19,0.2534
2007-09-20,-3.8761
2007-09-21,2.6518
2007-09-24,-2.5619
2007-09-25,0.1972
2007-09-26,0.8966
2007-09-27,-1.4954
2007-09-28,-2.3762
2007-10-01,3.313
2007-10-02,1.9197
2007-10-03,-3.2962
2007-10-04,0.6419
2007-10-05,0.9237
2007-10-08,-3.0726
2007-10-09,-2.2257
2007-10-10,1.1497
2007-10-11,-2.7506
2007-10-12,0.5143
2007-10-15,-0.093
2007-10-16,-1.6061
2007-10-17,0.5441
2007-10-18,-0.9882
2007-10-19,-2.0675
2007-10-22,3.1546
2007-10-23,2.3759
2007-10-24,-0.6434
2007-10-25,-17.8076
