ticker,T US Equity
2000-05-23,-1.6176
2000-05-24,3.1390000000000002
2000-05-25,-2.4638
2000-05-26,1.3373
2000-05-30,3.8123
2000-05-31,-1.2711999999999999
2000-06-01,0.7153
2000-06-02,2.2727
2000-06-05,-1.5278
2000-06-06,2.2567
2000-06-07,2.3448
2000-06-08,1.3477000000000001
2000-06-09,2.3936
2000-06-12,-2.7273
2000-06-13,2.5366999999999997
2000-06-14,4.1667
2000-06-15,-2.625
2000-06-16,-2.9525
2000-06-19,0.5291
2000-06-20,-0.6579
2000-06-21,1.9868000000000001
2000-06-22,2.0779
2000-06-23,-1.145
2000-06-26,-2.4453
2000-06-27,-1.7149999999999999
2000-06-28,-3.5403000000000002
2000-06-29,1.4437
2000-06-30,-3.4294000000000002
2000-07-03,5.8239
2000-07-05,-1.745
2000-07-06,-4.0902
2000-07-07,2.4355
2000-07-10,0.2797
2000-07-11,-0.9763
2000-07-12,1.2676
2000-07-13,1.8081
2000-07-14,-0.8197
2000-07-17,-4.6143
2000-07-18,0.5054
2000-07-19,0.2874
2000-07-20,-1.1461000000000001
2000-07-21,-0.2899
2000-07-24,0.436
2000-07-25,1.8813
2000-07-26,-1.9886
2000-07-27,-0.7246
2000-07-28,-0.7299
2000-07-31,0.1471
2000-08-01,2.6432
2000-08-02,1.4306
2000-08-03,-0.7052
2000-08-04,-0.142
2000-08-07,0.9957
2000-08-08,-4.2254
2000-08-09,-1.9118
2000-08-10,1.4993
2000-08-11,0.5908
2000-08-14,-1.6153
2000-08-15,0.2985
2000-08-16,-1.6369
2000-08-17,0.6051
2000-08-18,-5.4135
2000-08-21,1.9078
2000-08-22,-1.092
2000-08-23,1.4196
2000-08-24,0.7776
2000-08-25,1.6975
2000-08-28,2.2762000000000002
2000-08-29,0.4451
2000-08-30,-0.4431
2000-08-31,-0.8438
2000-09-01,2.7961
2000-09-05,0.5822
2000-09-06,-0.7236
2000-09-07,-0.2915
2000-09-08,5.4094
2000-09-11,1.9417
2000-09-12,-0.6803
2000-09-13,-0.5479
2000-09-14,-1.1019
2000-09-15,-1.3928
2000-09-18,1.1299
2000-09-19,1.6760000000000002
2000-09-20,-2.3352
2000-09-21,5.0633
2000-09-22,2.6774
2000-09-25,1.1734
2000-09-26,-0.3866
2000-09-27,-1.8111000000000002
2000-09-28,4.7431
2000-09-29,0.3774
2000-10-02,0.3759
2000-10-03,-0.2497
2000-10-04,3.3792
2000-10-05,4.2446
2000-10-06,-0.4667
2000-10-09,-1.6413
2000-10-10,-2.8605
2000-10-11,-3.5583
2000-10-12,1.5267
2000-10-13,0.5013
2000-10-16,1.2469000000000001
2000-10-17,3.3251
2000-10-18,0.4768
2000-10-19,-1.1862
2000-10-20,-2.521
2000-10-23,6.6502
2000-10-24,-0.4619
2000-10-25,1.7401
2000-10-26,-0.6842
2000-10-27,3.4443
2000-10-30,3.2186
2000-10-31,-0.7527
2000-11-01,-2.8169
2000-11-02,-0.1115
2000-11-03,2.1205
2000-11-06,-1.0929
2000-11-07,0.884
2000-11-08,0.5476
2000-11-09,0.4357
2000-11-10,-0.8677
2000-11-13,1.5316999999999998
2000-11-14,-1.1853
2000-11-15,0.0
2000-11-16,1.3086
2000-11-17,-3.5522
2000-11-20,1.7856999999999998
2000-11-21,-0.1096
2000-11-22,2.7442
2000-11-24,-2.9915000000000003
2000-11-27,-2.3128
2000-11-28,0.5637
2000-11-29,-1.009
2000-11-30,-0.453
2000-12-01,-5.0057
2000-12-04,1.5569
2000-12-05,0.8255
2000-12-06,1.5205
2000-12-07,0.0
2000-12-08,-4.7235
2000-12-11,-1.6928999999999998
2000-12-12,2.8289999999999997
2000-12-13,2.2727
2000-12-14,2.2222
2000-12-15,-1.7162
2000-12-18,-0.6985
2000-12-19,-12.661200000000001
2000-12-20,-5.3690999999999995
2000-12-21,1.8439999999999999
2000-12-22,2.2284
2000-12-26,2.0436
2000-12-27,2.0027
2000-12-28,-1.3089
2000-12-29,1.3263
2001-01-02,5.4974
2001-01-03,1.2407
2001-01-04,1.4706000000000001
2001-01-05,-3.3816
2001-01-08,0.7575
2001-01-09,3.616
2001-01-10,0.8424
2001-01-11,0.0
2001-01-12,-2.7446
2001-01-16,-1.7178
2001-01-17,0.4994
2001-01-18,0.4969
2001-01-19,-1.7305000000000001
2001-01-22,-1.6352
2001-01-23,0.8951
2001-01-24,-3.9290000000000003
2001-01-25,0.0
2001-01-26,-1.4512
2001-01-29,2.5971
2001-01-30,0.0418
2001-01-31,0.8973
2001-02-01,4.5502
2001-02-02,-1.4837
2001-02-05,-0.2008
2001-02-06,0.1006
2001-02-07,-2.2111
2001-02-08,-0.8839
2001-02-09,-3.4218
2001-02-12,2.5768
2001-02-13,1.4444
2001-02-14,-3.0128
2001-02-15,0.0
2001-02-16,1.5319
2001-02-20,2.2003
2001-02-21,-2.6041
2001-02-22,3.0105
2001-02-23,1.6146
2001-02-26,1.1665
2001-02-27,0.5567
2001-02-28,-5.694
2001-03-01,-4.6122
2001-03-02,2.3516
2001-03-05,-2.4909
2001-03-06,1.3213
2001-03-07,-4.4338
2001-03-08,3.3887
2001-03-09,-1.0119
2001-03-12,-0.2444
2001-03-13,0.0891
2001-03-14,-6.2764
2001-03-15,1.6861000000000002
2001-03-16,-1.588
2001-03-19,2.1832
2001-03-20,-5.0163
2001-03-21,-1.9071
2001-03-22,0.9721
2001-03-23,3.3325
2001-03-26,-1.4572
2001-03-27,6.4242
2001-03-28,-3.8952
2001-03-29,3.0576
2001-03-30,2.6449
2001-04-02,-1.9494
2001-04-03,-1.4625
2001-04-04,1.9944
2001-04-05,1.0459
2001-04-06,-1.9886
2001-04-09,0.1155
2001-04-10,-0.8304
2001-04-11,-4.1638
2001-04-12,-0.0485
2001-04-16,1.967
2001-04-17,2.8102
2001-04-18,-3.3125
2001-04-19,-0.9344
2001-04-20,-3.2648
2001-04-23,-1.875
2001-04-24,1.1465
2001-04-25,2.7456
2001-04-26,0.3187
2001-04-27,2.3949
2001-04-30,-1.5513
2001-05-01,3.5879
2001-05-02,-0.8425
2001-05-03,-1.3453
2001-05-04,0.8373
2001-05-07,1.9454
2001-05-08,-1.1869
2001-05-09,-0.4946
2001-05-10,0.9231
2001-05-11,-0.9146
2001-05-14,1.3018
2001-05-15,1.285
2001-05-16,3.5755
2001-05-17,-2.6726
2001-05-18,1.8763999999999998
2001-05-21,-1.1456
2001-05-22,-1.4542
2001-05-23,-1.199
2001-05-24,0.5601
2001-05-25,-1.7173
2001-05-29,1.9599
2001-05-30,-2.1306
2001-05-31,1.8694
2001-06-01,-2.3229
2001-06-04,-0.0238
2001-06-05,0.8563
2001-06-06,-1.4151
2001-06-07,-0.2392
2001-06-08,-0.6235
2001-06-11,1.7856999999999998
2001-06-12,-0.3319
2001-06-13,-0.0238
2001-06-14,-0.7614
2001-06-15,-3.3565
2001-06-18,-1.3644
2001-06-19,1.6600000000000001
2001-06-20,-1.0391
2001-06-21,-1.65
2001-06-22,-1.2456
2001-06-25,-0.3861
2001-06-26,1.9121000000000001
2001-06-27,-0.1014
2001-06-28,1.0406
2001-06-29,0.628
2001-07-02,1.3479999999999999
2001-07-03,0.0493
2001-07-05,1.6741000000000001
2001-07-06,-2.5272
2001-07-09,0.625
2001-07-10,0.0
2001-07-11,4.3975
2001-07-12,-0.0476
2001-07-13,-0.119
2001-07-16,2.4553
2001-07-17,2.5128
2001-07-18,0.0908
2001-07-19,-0.5896
2001-07-20,-2.1442
2001-07-23,-1.958
2001-07-24,-2.9957000000000003
2001-07-25,6.3235
2001-07-26,0.8529
2001-07-27,0.2743
2001-07-30,0.6382
2001-07-31,1.9931999999999999
2001-08-01,-0.2443
2001-08-02,-1.5583
2001-08-03,-1.6508
2001-08-06,0.0
2001-08-07,0.7588
2001-08-08,-2.168
2001-08-09,0.6765
2001-08-10,3.1511
2001-08-13,-0.2246
2001-08-14,-0.9455
2001-08-15,-1.4545
2001-08-16,0.5535
2001-08-17,-2.4083
2001-08-20,2.7027
2001-08-21,-1.3959
2001-08-22,-1.9494
2001-08-23,-0.4734
2001-08-24,1.3317
2001-08-27,-2.0418
2001-08-28,-0.8864
2001-08-29,0.1934
2001-08-30,-1.1339
2001-08-31,-0.1708
2001-09-04,2.6644
2001-09-05,0.5714
2001-09-06,-0.8049
2001-09-07,-2.148
2001-09-10,5.9268
2001-09-17,2.0032
2001-09-18,3.0474
2001-09-19,-0.7886
2001-09-20,1.3469
2001-09-21,-3.5948
2001-09-24,1.8305
2001-09-25,4.6383
2001-09-26,0.403
2001-09-27,-2.3025
2001-09-28,1.8811
2001-10-01,-1.3582
2001-10-02,1.1188
2001-10-03,-1.7447
2001-10-04,-0.9961
2001-10-05,-1.2768
2001-10-08,2.1612999999999998
2001-10-09,1.8321
2001-10-10,0.4926
2001-10-11,-2.9199
2001-10-12,-3.0735
2001-10-15,-0.6342
2001-10-16,-1.0941
2001-10-17,-0.484
2001-10-18,0.2547
2001-10-19,0.8085
2001-10-22,-5.1329
2001-10-23,-6.3285
2001-10-24,1.1088
2001-10-25,-0.7906
2001-10-26,0.7712
2001-10-29,1.1224
2001-10-30,-3.885
2001-10-31,0.0262
2001-11-01,2.7027
2001-11-02,-1.3541
2001-11-05,-0.2331
2001-11-06,-0.5971
2001-11-07,-0.6529
2001-11-08,-0.1314
2001-11-09,1.1844999999999999
2001-11-12,-1.3007
2001-11-13,-1.4233
2001-11-14,0.107
2001-11-15,4.1667
2001-11-16,0.3333
2001-11-19,1.9678
2001-11-20,-2.0301
2001-11-21,-0.2558
2001-11-23,0.6668
2001-11-26,-0.586
2001-11-27,-2.0246
2001-11-28,-1.6218
2001-11-29,0.6381
2001-11-30,-1.2417
2001-12-03,1.8458999999999999
2001-12-04,-0.4728
2001-12-05,1.2668
2001-12-06,-0.417
2001-12-07,-1.9889999999999999
2001-12-10,0.6409
2001-12-11,0.8225
2001-12-12,0.6316
2001-12-13,1.1506
2001-12-14,0.698
2001-12-17,2.516
2001-12-18,-1.8282
2001-12-19,0.4592
2001-12-20,0.9396
2001-12-21,-1.1320999999999999
2001-12-24,-0.5089
2001-12-26,0.0512
2001-12-27,1.4571
2001-12-28,-0.5039
2001-12-31,-0.8103
2002-01-02,1.8637000000000001
2002-01-03,0.6767
2002-01-04,-0.4481
2002-01-07,-0.2001
2002-01-08,0.2161
2002-01-09,-3.9507
2002-01-10,0.8646
2002-01-11,-1.7403
2002-01-14,0.4758
2002-01-15,-0.5788
2002-01-16,-1.7993999999999999
2002-01-17,-0.6198
2002-01-18,-1.0033
2002-01-22,-2.5746
2002-01-23,2.1366
2002-01-24,0.1927
2002-01-25,-2.4176
2002-01-28,1.464
2002-01-29,0.1665
2002-01-30,0.554
2002-01-31,3.168
2002-02-01,-1.3084
2002-02-04,-3.1115
2002-02-05,0.5585
2002-02-06,-4.221
2002-02-07,1.7686
2002-02-08,1.51
2002-02-11,-0.7859
2002-02-12,1.9802
2002-02-13,2.025
2002-02-14,0.6525
2002-02-15,0.2701
2002-02-19,-1.6703000000000001
2002-02-20,1.5068000000000001
2002-02-21,-1.4845
2002-02-22,0.8493
2002-02-25,2.2005
2002-02-26,-0.319
2002-02-27,0.8
2002-02-28,0.1058
2002-03-01,3.0655
2002-03-04,0.9231
2002-03-05,-1.499
2002-03-06,0.6706
2002-03-07,-0.7174
2002-03-08,-0.9032
2002-03-11,0.5208
2002-03-12,0.4663
2002-03-13,0.0516
2002-03-14,-0.2835
2002-03-15,0.8012
2002-03-18,-0.2564
2002-03-19,0.8997
2002-03-20,-0.586
2002-03-21,-0.9995
2002-03-22,-1.8378999999999999
2002-03-25,0.211
2002-03-26,0.8947
2002-03-27,-1.7997
2002-03-28,-0.5578
2002-04-01,-2.0833
2002-04-02,1.4729999999999999
2002-04-03,1.129
2002-04-04,1.4088
2002-04-05,-2.1232
2002-04-08,-1.4462
2002-04-09,-4.4621
2002-04-10,2.149
2002-04-11,-5.3296
2002-04-12,0.7407
2002-04-15,-1.5588
2002-04-16,3.2865
2002-04-17,-0.2025
2002-04-18,-1.7681
2002-04-19,-3.4523
2002-04-22,-3.2396
2002-04-23,-1.2003
2002-04-24,0.9591
2002-04-25,1.2349999999999999
2002-04-26,-1.7829000000000002
2002-04-29,-3.9809
2002-04-30,3.0182
2002-05-01,5.1191
2002-05-02,-0.6738
2002-05-03,-3.9778000000000002
2002-05-06,-0.2569
2002-05-07,-1.803
2002-05-08,4.3934
2002-05-09,-1.5389
2002-05-10,-2.8708
2002-05-13,5.2545
2002-05-14,3.0889
2002-05-15,1.1199
2002-05-16,3.8013
2002-05-17,-0.3172
2002-05-20,-1.186
2002-05-21,1.5808
2002-05-22,0.6628
2002-05-23,3.779
2002-05-24,-3.2552
2002-05-28,0.8839
2002-05-29,-0.9327
2002-05-30,-1.3980000000000001
2002-05-31,-0.7813
2002-06-03,-3.3246
2002-06-04,0.3017
2002-06-05,0.9925
2002-06-06,-3.6629
2002-06-07,2.1947
2002-06-10,0.2722
2002-06-11,-3.0769
2002-06-12,2.1786
2002-06-13,-0.5483
2002-06-14,-1.2864
2002-06-17,3.3199
2002-06-18,-0.961
2002-06-19,-5.2759
2002-06-20,-0.9283
2002-06-21,1.2924
2002-06-24,-2.8708
2002-06-25,-2.7915
2002-06-26,-0.3378
2002-06-27,2.2034
2002-06-28,1.1609
2002-07-01,-1.7705
2002-07-02,-0.0668
2002-07-03,2.5384
2002-07-05,3.2573
2002-07-08,0.5678
2002-07-09,-3.2585
2002-07-10,-1.8639999999999999
2002-07-11,2.1326
2002-07-12,-3.2953
2002-07-15,-0.4386
2002-07-16,0.2033
2002-07-17,-2.2996
2002-07-18,-3.9806
2002-07-19,-3.8212
2002-07-22,-10.1949
2002-07-23,-2.7546
2002-07-24,6.0944
2002-07-25,5.2184
2002-07-26,0.9227
2002-07-29,-0.1524
2002-07-30,0.3815
2002-07-31,5.1311
2002-08-01,-0.7592
2002-08-02,0.3643
2002-08-05,-5.2632
2002-08-06,-0.0383
2002-08-07,-1.4182000000000001
2002-08-08,3.5381
2002-08-09,1.2392
2002-08-12,-0.408
2002-08-13,-0.8194
2002-08-14,5.6703
2002-08-15,-0.2843
2002-08-16,2.2452
2002-08-19,4.1129
2002-08-20,-7.3318
2002-08-21,1.5535
2002-08-22,-2.5968999999999998
2002-08-23,-3.9445
2002-08-26,1.3308
2002-08-27,-0.3377
2002-08-28,-2.8238
2002-08-29,-0.0387
2002-08-30,-4.1085
2002-09-03,-6.6289
2002-09-04,5.1948
2002-09-05,-3.4156
2002-09-06,2.2582
2002-09-09,2.25
2002-09-10,1.3855
2002-09-11,3.8987
2002-09-12,-3.8685
2002-09-13,-1.2072
2002-09-16,0.1222
2002-09-17,-1.1391
2002-09-18,-0.535
2002-09-19,-3.2685
2002-09-20,-0.7699
2002-09-23,-2.1121
2002-09-24,-0.3523
2002-09-25,-0.1768
2002-09-26,-3.0544
2002-09-27,-7.9909
2002-09-30,-0.2481
2002-10-01,3.5821
2002-10-02,-3.074
2002-10-03,8.0278
2002-10-04,-0.8257
2002-10-07,-2.729
2002-10-08,-1.3314
2002-10-09,-0.5859
2002-10-10,4.3713
2002-10-11,5.6471
2002-10-14,-0.2227
2002-10-15,6.0714
2002-10-16,-2.1465
2002-10-17,5.3763
2002-10-18,3.0612
2002-10-21,1.9802
2002-10-22,5.0485
2002-10-23,-4.4362
2002-10-24,-0.7737
2002-10-25,-2.6511
2002-10-28,3.4041
2002-10-29,-2.2076000000000002
2002-10-30,2.8119
2002-10-31,-1.1556
2002-11-01,6.1964
2002-11-04,2.2752
2002-11-05,-0.5382
2002-11-06,0.2886
2002-11-07,-3.705
2002-11-08,1.6436
2002-11-11,-3.7119
2002-11-12,-4.542
2002-11-13,-2.7589
2002-11-14,0.3289
2002-11-15,3.2377
2002-11-18,1.7864
2002-11-19,-0.624
2002-11-20,2.8257
2002-11-21,4.8855
2002-11-22,0.2547
2002-11-25,3.0853
2002-11-26,-3.3451
2002-11-27,4.663
2002-11-29,-0.8006
2002-12-02,-0.5263
2002-12-03,-5.0088
2002-12-04,-1.7824
2002-12-05,-0.7561
2002-12-06,0.6857
2002-12-09,-2.7998
2002-12-10,0.0389
2002-12-11,-0.6615
2002-12-12,0.1175
2002-12-13,0.7433
2002-12-16,5.3592
2002-12-17,1.5481
2002-12-18,-1.0889
2002-12-19,1.6147
2002-12-20,1.8779
2002-12-23,-0.7444
2002-12-24,-0.7143
2002-12-26,0.8993
2002-12-27,-2.7451
2002-12-30,-0.0367
2002-12-31,-0.5867
2003-01-02,6.6396
2003-01-03,-0.1038
2003-01-06,7.9986
2003-01-07,-2.9176
2003-01-08,-4.0621
2003-01-09,1.0076
2003-01-10,-0.9288
2003-01-13,-0.1389
2003-01-14,2.9555
2003-01-15,-3.6136
2003-01-16,-2.4177
2003-01-17,-2.0467
2003-01-21,-2.1261
2003-01-22,0.8614
2003-01-23,-5.1987
2003-01-24,-3.8778
2003-01-27,1.2631999999999999
2003-01-28,-2.1328
2003-01-29,0.0
2003-01-30,-1.9325999999999999
2003-01-31,2.4737999999999998
2003-02-03,3.437
2003-02-04,1.3449
2003-02-05,-1.0539
2003-02-06,-1.7357
2003-02-07,1.0839
2003-02-10,-2.7006
2003-02-11,-3.2245
2003-02-12,-2.6993
2003-02-13,-2.6875
2003-02-14,4.0089
2003-02-18,1.4561
2003-02-19,-2.786
2003-02-20,-7.5119
2003-02-21,-2.6761
2003-02-24,0.0965
2003-02-25,2.8916
2003-02-26,-3.2319
2003-02-27,1.9845000000000002
2003-02-28,-1.2814
2003-03-03,-0.2404
2003-03-04,-1.3976
2003-03-05,1.9062000000000001
2003-03-06,-2.0624
2003-03-07,0.3428
2003-03-10,-5.5637
2003-03-11,-0.0517
2003-03-12,0.5688
2003-03-13,5.3985
2003-03-14,1.7073
2003-03-17,4.2686
2003-03-18,-1.242
2003-03-19,1.6301999999999999
2003-03-20,-0.2291
2003-03-21,-0.5972
2003-03-24,-3.281
2003-03-25,1.0511
2003-03-26,1.3239
2003-03-27,-2.7065
2003-03-28,-2.9257
2003-03-31,-0.8893
2003-04-01,6.5803
2003-04-02,3.6015
2003-04-03,-2.1219
2003-04-04,1.0148
2003-04-07,0.0457
2003-04-08,-0.445
2003-04-09,-2.095
2003-04-10,0.0951
2003-04-11,-1.6152
2003-04-14,2.3177
2003-04-15,0.2832
2003-04-16,-4.5176
2003-04-17,1.5278
2003-04-21,-2.767
2003-04-22,-0.2496
2003-04-23,9.1091
2003-04-24,3.3028
2003-04-25,-1.7762
2003-04-28,4.2043
2003-04-29,0.0
2003-04-30,1.3449
2003-05-01,-0.2997
2003-05-02,3.0915
2003-05-05,-1.9992
2003-05-06,0.935
2003-05-07,-2.8632
2003-05-08,-0.2601
2003-05-09,2.8683
2003-05-12,4.098
2003-05-13,-0.4058
2003-05-14,0.489
2003-05-15,0.4055
2003-05-16,0.7674
2003-05-19,-2.4048
2003-05-20,0.0821
2003-05-21,-1.2721
2003-05-22,0.5819
2003-05-23,3.9256
2003-05-27,1.1928
2003-05-28,-0.5108
2003-05-29,-0.4739
2003-05-30,1.0317
2003-06-02,1.3354
2003-06-03,0.1163
2003-06-04,1.355
2003-06-05,1.3369
2003-06-06,-0.4146
2003-06-09,-2.3467000000000002
2003-06-10,-0.2326
2003-06-11,0.3497
2003-06-12,0.7356
2003-06-13,-2.6902
2003-06-16,2.0932
2003-06-17,-1.1605
2003-06-18,0.4305
2003-06-19,-0.1949
2003-06-20,1.9133
2003-06-23,-0.2682
2003-06-24,1.4214
2003-06-25,-2.2727
2003-06-26,0.8915
2003-06-27,-2.2666
2003-06-30,0.4324
2003-07-01,1.8787
2003-07-02,2.1898
2003-07-03,-1.391
2003-07-07,0.4575
2003-07-08,0.5408
2003-07-09,-1.3405
2003-07-10,-3.028
2003-07-11,1.7214
2003-07-14,-0.9445
2003-07-15,-1.47
2003-07-16,-2.7419000000000002
2003-07-17,-2.7363
2003-07-18,3.0691
2003-07-21,-4.3424
2003-07-22,2.767
2003-07-23,0.8414
2003-07-24,-2.7952
2003-07-25,1.03
2003-07-28,1.7417
2003-07-29,-1.5866
2003-07-30,0.2546
2003-07-31,-1.1426
2003-08-01,0.1712
2003-08-04,1.9231
2003-08-05,-2.5996
2003-08-06,0.9471
2003-08-07,-0.2985
2003-08-08,0.0855
2003-08-11,0.5128
2003-08-12,0.3401
2003-08-13,-2.1186
2003-08-14,-0.0866
2003-08-15,0.6499
2003-08-18,1.2913999999999999
2003-08-19,0.5525
2003-08-20,0.3381
2003-08-21,0.1264
2003-08-22,-2.6083
2003-08-25,-1.1663000000000001
2003-08-26,0.9615
2003-08-27,-1.7316
2003-08-28,0.4405
2003-08-29,-1.4912
2003-09-02,0.1336
2003-09-03,2.0454
2003-09-04,0.7407
2003-09-05,-0.519
2003-09-08,0.5652
2003-09-09,-0.9079
2003-09-10,1.6579000000000002
2003-09-11,-0.0429
2003-09-12,0.6011
2003-09-15,-1.5792000000000002
2003-09-16,1.5178
2003-09-17,0.3417
2003-09-18,2.3414
2003-09-19,-0.7488
2003-09-22,-1.9279
2003-09-23,-3.7607
2003-09-24,-2.7087
2003-09-25,0.5933
2003-09-26,-0.9982
2003-09-29,0.7333
2003-09-30,1.2284
2003-10-01,1.573
2003-10-02,-0.4425
2003-10-03,0.4889
2003-10-06,0.7077
2003-10-07,0.6148
2003-10-08,-1.6040999999999999
2003-10-09,-0.5415
2003-10-10,-0.4083
2003-10-13,-1.139
2003-10-14,-1.3825
2003-10-15,1.0748
2003-10-16,1.5718999999999999
2003-10-17,0.1365
2003-10-20,1.8182
2003-10-21,-1.7856999999999998
2003-10-22,0.4545
2003-10-23,1.086
2003-10-24,2.6858
2003-10-27,2.354
2003-10-28,0.4685
2003-10-29,0.4239
2003-10-30,-0.8864
2003-10-31,2.1295
2003-11-03,0.3753
2003-11-04,-0.7894
2003-11-05,-1.1724999999999999
2003-11-06,-1.9492
2003-11-07,-0.7779
2003-11-10,2.3519
2003-11-11,0.1702
2003-11-12,0.0425
2003-11-13,-1.0616
2003-11-14,1.3305
2003-11-17,-0.9318
2003-11-18,-1.1971
2003-11-19,-0.3894
2003-11-20,-0.391
2003-11-21,0.4361
2003-11-24,0.1303
2003-11-25,1.7346
2003-11-26,-0.2984
2003-11-28,-0.4703
2003-12-01,-0.3436
2003-12-02,-0.0862
2003-12-03,-0.1294
2003-12-04,3.7580999999999998
2003-12-05,1.5404
2003-12-08,-0.902
2003-12-09,-0.8275
2003-12-10,2.67
2003-12-11,0.772
2003-12-12,-0.9677
2003-12-15,1.2622
2003-12-16,-0.3619
2003-12-17,1.1703000000000001
2003-12-18,0.9573
2003-12-19,-0.2766
2003-12-22,0.832
2003-12-23,-0.5108
2003-12-24,-0.7899
2003-12-26,0.3583
2003-12-29,2.6973000000000003
2003-12-30,0.6566
2003-12-31,0.0384
2004-01-02,0.2685
2004-01-05,3.4813
2004-01-06,0.2588
2004-01-07,1.0785
2004-01-08,1.8081
2004-01-09,-5.0381
2004-01-12,2.4046
2004-01-13,-1.4163000000000001
2004-01-14,0.8696
2004-01-15,0.2249
2004-01-16,-1.0097
2004-01-20,2.0023
2004-01-21,-1.8889
2004-01-22,-0.6418
2004-01-23,0.3799
2004-01-26,1.022
2004-01-27,-2.7725999999999997
2004-01-28,-1.5029
2004-01-29,0.5477
2004-01-30,-0.7782
2004-02-02,3.7647
2004-02-03,-1.4361
2004-02-04,-1.9939
2004-02-05,0.4695
2004-02-06,1.324
2004-02-09,-1.422
2004-02-10,1.1306
2004-02-11,0.0771
2004-02-12,-1.2327
2004-02-13,-2.3011
2004-02-17,-0.7186
2004-02-18,-1.6888
2004-02-19,-1.0634
2004-02-20,-1.2814999999999999
2004-02-23,0.5025
2004-02-24,0.5417
2004-02-25,0.0829
2004-02-26,-0.1242
2004-02-27,-0.4561
2004-03-01,0.9996
2004-03-02,5.0722
2004-03-03,-0.9419
2004-03-04,-0.1981
2004-03-05,-0.6749
2004-03-08,0.5196
2004-03-09,-0.0398
2004-03-10,-3.1822
2004-03-11,-1.1915
2004-03-12,1.289
2004-03-15,-0.7389
2004-03-16,0.3722
2004-03-17,1.0713
2004-03-18,0.693
2004-03-19,-0.3239
2004-03-22,-2.1121
2004-03-23,-0.4979
2004-03-24,-1.1259000000000001
2004-03-25,1.5183
2004-03-26,-0.6232
2004-03-29,1.296
2004-03-30,0.5365
2004-03-31,0.7389
2004-04-01,0.7742
2004-04-02,0.5661
2004-04-05,1.8898000000000001
2004-04-06,0.0888
2004-04-07,-1.8761999999999999
2004-04-08,-0.4882
2004-04-12,0.0409
2004-04-13,-0.8582
2004-04-14,-0.4122
2004-04-15,0.8278
2004-04-16,-0.78
2004-04-19,0.993
2004-04-20,-0.2048
2004-04-21,1.6831
2004-04-22,2.5434
2004-04-23,0.0787
2004-04-26,0.3147
2004-04-27,-0.0392
2004-04-28,-1.0985
2004-04-29,0.6347
2004-04-30,-1.8526
2004-05-03,1.3253
2004-05-04,0.7134
2004-05-05,0.1574
2004-05-06,-0.5894
2004-05-07,-2.2134
2004-05-10,-0.9297
2004-05-11,-0.0816
2004-05-12,0.0408
2004-05-13,0.7347
2004-05-14,-0.7293
2004-05-17,-0.8163
