ticker,NURO US Equity
2004-12-10,2.2826
2004-12-13,3.5069
2004-12-14,6.2628
2004-12-15,3.4783
2004-12-16,1.4006
2004-12-17,-5.1565
2004-12-20,2.6019
2004-12-21,-1.5897000000000001
2004-12-23,-0.9615
2004-12-27,1.3592
2004-12-28,3.7356
2004-12-29,-3.9705
2004-12-30,0.9615
2004-12-31,11.9048
2005-01-03,-4.0851
2005-01-04,2.4845
2005-01-05,0.0
2005-01-06,0.6061
2005-01-07,0.2582
2005-01-10,-1.5451000000000001
2005-01-11,-4.5336
2005-01-12,-6.3014
2005-01-13,-4.7758
2005-01-14,0.2047
2005-01-18,5.0051
2005-01-19,-2.7237
2005-01-20,-0.8
2005-01-21,-0.2016
2005-01-24,-2.9293
2005-01-25,4.5786
2005-01-26,-0.398
2005-01-27,-0.5994
2005-01-28,0.201
2005-01-31,0.4012
2005-02-01,-1.998
2005-02-02,1.5291000000000001
2005-02-03,0.2008
2005-02-04,0.2004
2005-02-07,0.1
2005-02-08,-1.2987
2005-02-09,1.6194
2005-02-10,-0.498
2005-02-11,0.1001
2005-02-14,-1.0
2005-02-15,-0.5051
2005-02-16,0.0
2005-02-17,0.5076
2005-02-18,1.0101
2005-02-22,0.0
2005-02-23,-0.1
2005-02-24,-0.4004
2005-02-25,-0.9045
2005-02-28,0.5071
2005-03-01,0.8073
2005-03-02,-3.9039
2005-03-03,3.3333
2005-03-04,-1.2097
2005-03-07,-2.1429
2005-03-08,0.2086
2005-03-09,-0.9365
2005-03-10,-1.1029
2005-03-11,0.9028
2005-03-14,2.4211
2005-03-15,-0.3083
2005-03-16,-2.3711
2005-03-17,0.1056
2005-03-18,-1.5823
2005-03-21,0.2144
2005-03-22,1.0695000000000001
2005-03-23,-1.7989000000000002
2005-03-24,1.1746
2005-03-28,1.1822
2005-03-29,0.4211
2005-03-30,-0.4193
2005-03-31,0.5263
2005-04-01,-1.3613
2005-04-04,-1.4862
2005-04-05,2.0474
2005-04-06,0.4224
2005-04-07,-4.837
2005-04-08,0.7735
2005-04-11,2.4123
2005-04-12,0.7495
2005-04-13,3.6132
2005-04-14,7.4872
2005-04-15,0.4771
2005-04-18,12.0608
2005-04-19,-3.8136
2005-04-20,0.0
2005-04-21,1.8502
2005-04-22,3.3737
2005-04-25,0.0
2005-04-26,0.3347
2005-04-27,0.0834
2005-04-28,-4.0
2005-04-29,-1.1285
2005-05-02,0.9658
2005-05-03,5.6522
2005-05-04,2.0576
2005-05-05,1.6129
2005-05-06,0.0
2005-05-09,11.1905
2005-05-10,-4.1399
2005-05-11,-2.5316
2005-05-12,4.2017
2005-05-13,-0.9531
2005-05-16,-0.4441
2005-05-17,3.9405
2005-05-18,0.1431
2005-05-19,-1.0714
2005-05-20,-1.444
2005-05-23,0.1465
2005-05-24,3.1456
2005-05-25,12.695
2005-05-26,-2.8949
2005-05-27,2.7868
2005-05-31,1.198
2005-06-01,5.7321
2005-06-02,0.1768
2005-06-03,-1.2941
2005-06-06,-12.0381
2005-06-07,8.5366
2005-06-08,-1.3109
2005-06-09,-2.783
2005-06-10,4.3591
2005-06-13,2.4314
2005-06-14,-1.3999
2005-06-15,4.9383
2005-06-16,1.4118
2005-06-17,0.0
2005-06-20,0.58
2005-06-21,-0.2884
2005-06-22,6.9983
2005-06-23,1.8919000000000001
2005-06-24,0.8488
2005-06-27,1.8411
2005-06-28,0.8264
2005-06-29,0.7684
2005-06-30,1.8302
2005-07-01,1.2481
2005-07-05,6.4596
2005-07-06,1.4358
2005-07-07,-3.3333
2005-07-08,0.8975
2005-07-11,-8.3801
2005-07-12,6.9494
2005-07-13,-5.3512
2005-07-14,2.7259
2005-07-15,0.2457
2005-07-18,3.8725
2005-07-19,4.2945
2005-07-20,3.1673999999999998
2005-07-21,0.8772
2005-07-22,1.4348
2005-07-25,0.3
2005-07-26,3.4188
2005-07-27,0.2066
2005-07-28,1.0309
2005-07-29,-3.3061
2005-08-01,6.2474
2005-08-02,-4.9662
2005-08-03,-0.5017
2005-08-04,0.2101
2005-08-05,1.6771
2005-08-08,3.134
2005-08-09,7.517
2005-08-10,1.4132
2005-08-11,2.6769
2005-08-12,1.6071
2005-08-15,1.0896
2005-08-16,2.3992
2005-08-17,2.0713
2005-08-18,0.1331
2005-08-19,0.3322
2005-08-22,-3.5762
2005-08-23,-9.6841
2005-08-24,1.673
2005-08-25,0.1122
2005-08-26,-3.2499000000000002
2005-08-29,2.8958
2005-08-30,0.2627
2005-08-31,4.229
2005-09-01,-1.8312
2005-09-02,3.5479000000000003
2005-09-06,2.4373
2005-09-07,-0.4828
2005-09-08,0.3812
2005-09-09,-5.4193999999999996
2005-09-12,-2.9927
2005-09-13,-0.7524
2005-09-14,4.8901
2005-09-15,2.4937
2005-09-16,2.7856
2005-09-19,-0.446
2005-09-20,-1.275
2005-09-21,-0.5236
2005-09-22,1.7544
2005-09-23,2.9655
2005-09-26,0.3684
2005-09-27,-1.0677
2005-09-28,-2.8331
2005-09-29,-0.3124
2005-09-30,3.656
2005-10-03,2.9896000000000003
2005-10-04,-1.8591
2005-10-05,-3.0575
2005-10-06,0.6514
2005-10-07,3.2016
2005-10-10,2.4422
2005-10-11,6.0567
2005-10-12,-5.6197
2005-10-13,2.8967
2005-10-14,5.4426
2005-10-17,4.2717
2005-10-18,-3.7838000000000003
2005-10-19,-1.5967
2005-10-20,-3.5757
2005-10-21,6.5129
2005-10-24,6.1732
2005-10-25,-0.6613
2005-10-26,-5.6865
2005-10-27,1.9412
2005-10-28,5.0779
2005-10-31,2.2241
2005-11-01,-6.4464
2005-11-02,0.9187
2005-11-03,-2.1053
2005-11-04,-3.5164
2005-11-07,5.3614
2005-11-08,-0.2287
2005-11-09,2.2063
2005-11-10,0.0
2005-11-11,-0.028
2005-11-14,-0.028
2005-11-15,-2.2439999999999998
2005-11-16,-0.0287
2005-11-17,0.2583
2005-11-18,2.0613
2005-11-21,1.2623
2005-11-22,1.6898
2005-11-23,-6.7829
2005-11-25,1.1105
2005-11-28,-3.7283
2005-11-29,-9.0363
2005-11-30,2.6073
2005-12-01,0.7076
2005-12-02,-0.8623
2005-12-05,-0.2255
2005-12-06,-4.4559
2005-12-07,2.7374
2005-12-08,0.8224
2005-12-09,-0.9462
2005-12-12,-0.6588
2005-12-13,2.3541
2005-12-14,0.7451
2005-12-15,0.0322
2005-12-16,1.8322
2005-12-19,0.3788
2005-12-20,-8.2704
2005-12-21,-4.0453
2005-12-22,-0.5716
2005-12-23,-2.6949
2005-12-27,-0.6278
2005-12-28,0.929
2005-12-29,0.5155
2005-12-30,-0.0733
2006-01-03,2.6393
2006-01-04,7.5
2006-01-05,3.9535
2006-01-06,1.8536000000000001
2006-01-09,-0.8786
2006-01-10,5.0649
2006-01-11,1.9886
2006-01-12,0.4431
2006-01-13,0.1176
2006-01-17,-1.1163
2006-01-18,-3.5948
2006-01-19,1.2327
2006-01-20,-2.5571
2006-01-23,2.2181
2006-01-24,-0.6112
2006-01-25,-3.9053
2006-01-26,5.856
2006-01-27,2.4788
2006-01-30,1.8289
2006-01-31,-0.029
2006-02-01,0.5506
2006-02-02,-2.9683
2006-02-03,4.6035
2006-02-06,-0.3407
2006-02-07,0.1709
2006-02-08,-0.3413
2006-02-09,-0.6564
2006-02-10,0.8905
2006-02-13,1.3383
2006-02-14,-0.4777
2006-02-15,1.4963
2006-02-16,-1.7524
2006-02-17,0.0283
2006-02-21,-3.3399
2006-02-22,1.6398000000000001
2006-02-23,-0.5762
2006-02-24,-0.1159
2006-02-27,2.2048
2006-02-28,1.9586000000000001
2006-03-01,7.461
2006-03-02,1.5285
2006-03-03,-4.2868
2006-03-06,-5.4652
2006-03-07,-2.9329
2006-03-08,1.0459
2006-03-09,-6.7855
2006-03-10,4.7193000000000005
2006-03-13,1.4138
2006-03-14,2.7302
2006-03-15,1.1874
2006-03-16,-0.7544
2006-03-17,3.6599
2006-03-20,-1.9283000000000001
2006-03-21,-0.9416
2006-03-22,2.8935
2006-03-23,0.9917
2006-03-24,2.502
2006-03-27,-2.8871
2006-03-28,-0.2432
2006-03-29,3.6574999999999998
2006-03-30,-0.0523
2006-03-31,1.8305
2006-04-03,-2.8249
2006-04-04,-1.1628
2006-04-05,-1.6844999999999999
2006-04-06,2.5564
2006-04-07,1.5381
2006-04-10,1.7498
2006-04-11,-5.0051
2006-04-12,3.2153
2006-04-13,-0.8115
2006-04-17,0.0264
2006-04-18,0.0
2006-04-19,3.4301
2006-04-20,1.4796
2006-04-21,-1.0809
2006-04-24,-0.1017
2006-04-25,-3.1544
2006-04-26,2.5479000000000003
2006-04-27,-1.3832
2006-04-28,-2.026
2006-05-01,-3.632
2006-05-02,0.4127
2006-05-03,-2.0274
2006-05-04,2.2651
2006-05-05,2.9806
2006-05-08,4.9389
2006-05-09,2.2014
2006-05-10,-1.5846
2006-05-11,-8.4277
2006-05-12,-3.2418
2006-05-15,1.8171
2006-05-16,0.4462
2006-05-17,-6.4409
2006-05-18,-6.6766
2006-05-19,-2.035
2006-05-22,0.7141
2006-05-23,0.5801
2006-05-24,-2.5633
2006-05-25,0.4933
2006-05-26,3.7304
2006-05-30,-5.5205
2006-05-31,-2.7045
2006-06-01,3.8435
2006-06-02,0.5288
2006-06-05,-3.0243
2006-06-06,-3.7965999999999998
2006-06-07,-4.2988
2006-06-08,2.0987
2006-06-09,1.6949
2006-06-12,-5.5674
2006-06-13,-3.3796
2006-06-14,2.7983000000000002
2006-06-15,8.8847
2006-06-16,-1.6319
2006-06-19,-1.0942
2006-06-20,-0.2141
2006-06-21,0.7868
2006-06-22,1.313
2006-06-23,-1.366
2006-06-26,-0.5682
2006-06-27,-3.6071
2006-06-28,-3.7051
2006-06-29,8.157
2006-06-30,8.36
2006-07-03,4.0709
2006-07-05,-1.0095
2006-07-06,-0.0637
2006-07-07,-1.6263
2006-07-10,-5.9968
2006-07-11,-2.1034
2006-07-12,-0.0704
2006-07-13,-2.3616
2006-07-14,-7.6173
2006-07-17,-5.0801
2006-07-18,-1.5232999999999999
2006-07-19,13.796
2006-07-20,-0.7715
2006-07-21,-3.7023
2006-07-24,4.2291
2006-07-25,5.2379
2006-07-26,-1.2618
2006-07-27,13.9865
2006-07-28,3.3323
2006-07-31,-1.085
2006-08-01,-4.6009
2006-08-02,2.2038
2006-08-03,-2.6563
2006-08-04,-1.252
2006-08-07,-1.2679
2006-08-08,-2.0086
2006-08-09,-2.789
2006-08-10,-2.6616
2006-08-11,-1.5625
2006-08-14,1.8397999999999999
2006-08-15,3.0464
2006-08-16,0.825
2006-08-17,2.4548
2006-08-18,-1.0649
2006-08-21,0.5718
2006-08-22,1.0033
2006-08-23,-1.6225
2006-08-24,-3.3659
2006-08-25,-5.8168
2006-08-28,-0.9985
2006-08-29,1.2327
2006-08-30,1.0701
2006-08-31,-1.0223
2006-09-01,-3.6887
2006-09-05,-4.9023
2006-09-06,-11.7197
2006-09-07,-3.9234
2006-09-08,0.3324
2006-09-11,-0.7572
2006-09-12,2.4797000000000002
2006-09-13,-12.7966
2006-09-14,13.3938
2006-09-15,-2.5412
2006-09-18,6.084
2006-09-19,1.0014
2006-09-20,2.749
2006-09-21,-6.2281
2006-09-22,-5.9869
2006-09-25,-2.7363
2006-09-26,6.1381
2006-09-27,3.3253
2006-09-28,-9.1418
2006-09-29,-2.4127
2006-10-02,-4.4713
2006-10-03,0.2203
2006-10-04,1.7033
2006-10-05,-1.2426
2006-10-06,-2.9539999999999997
2006-10-09,0.2818
2006-10-10,-6.6329
2006-10-11,4.8766
2006-10-12,7.1183
2006-10-13,6.1629
2006-10-16,-3.4326
2006-10-17,-0.8364
2006-10-18,-1.845
2006-10-19,2.1482
2006-10-20,4.2061
2006-10-23,0.1514
2006-10-24,-28.9673
2006-10-25,14.6809
2006-10-26,-0.7421
2006-10-27,-0.4984
2006-10-30,2.3168
2006-10-31,-0.306
2006-11-01,-3.2535
2006-11-02,-1.6497000000000002
2006-11-03,2.3226
2006-11-06,-3.7831
2006-11-07,-1.1796
2006-11-08,23.939
2006-11-09,-4.2804
2006-11-10,-4.6395
2006-11-13,-0.7034
2006-11-14,2.4793
2006-11-15,-1.0945
2006-11-16,-2.9121
2006-11-17,-1.0798
2006-11-20,3.6992000000000003
2006-11-21,7.0175
2006-11-22,-0.2186
2006-11-24,6.3527000000000005
2006-11-27,-0.7724
2006-11-28,-0.8303
2006-11-29,-4.134
2006-11-30,-0.3821
2006-12-01,-5.0959
2006-12-04,0.1155
2006-12-05,-8.3045
2006-12-06,0.8176
2006-12-07,-1.9339
2006-12-08,-1.4631
2006-12-11,-2.195
2006-12-12,-2.3102
2006-12-13,0.9459
2006-12-14,-0.4685
2006-12-15,-3.766
2006-12-18,-1.6771
2006-12-19,-3.909
2006-12-20,0.5917
2006-12-21,4.5588
2006-12-22,-0.2813
2006-12-26,1.6219999999999999
2006-12-27,1.4573
2006-12-28,1.8468
2006-12-29,0.1343
2007-01-03,-2.7498
2007-01-04,-3.931
2007-01-05,-12.993500000000001
2007-01-08,-6.3531
2007-01-09,4.2291
2007-01-10,6.8469999999999995
2007-01-11,-3.481
2007-01-12,5.0
2007-01-16,-1.249
2007-01-17,0.4743
2007-01-18,-2.2817
2007-01-19,3.2206
2007-01-22,-1.3261
2007-01-23,-0.1581
2007-01-24,5.6215
2007-01-25,-3.5232
2007-01-26,-1.3209
2007-01-29,-0.5512
2007-01-30,1.1085
2007-01-31,4.1504
2007-02-01,-9.2481
2007-02-02,-0.1657
2007-02-05,-3.4025
2007-02-06,-0.7732
2007-02-07,-1.9912999999999998
2007-02-08,2.7385
2007-02-09,-3.7833
2007-02-12,1.5192
2007-02-13,2.993
2007-02-14,0.5128
2007-02-15,-1.6156000000000001
2007-02-16,-0.7779
2007-02-20,3.223
2007-02-21,-3.1224
2007-02-22,0.2613
2007-02-23,0.4344
2007-02-26,-0.519
2007-02-27,-3.2174
2007-02-28,2.2462
2007-03-01,-1.5817
2007-03-02,-0.3571
2007-03-05,-1.2545
2007-03-06,-7.6225000000000005
2007-03-07,-7.1709
2007-03-08,0.4233
2007-03-09,0.5269
2007-03-12,-1.8868
2007-03-13,1.3889
2007-03-14,-0.7376
2007-03-15,4.8832
2007-03-16,-2.2267
2007-03-19,-0.5176
2007-03-20,-3.7461
2007-03-21,2.0541
2007-03-22,2.0127
2007-03-23,0.0
2007-03-26,2.3884
2007-03-27,-3.4483
2007-03-28,-0.5252
2007-03-29,6.4414
2007-03-30,-3.6706
2007-04-02,-0.5149
2007-04-03,-3.6231999999999998
2007-04-04,-1.9334
2007-04-05,0.6572
2007-04-09,-2.2851
2007-04-10,0.3341
2007-04-11,0.5549
2007-04-12,0.4415
2007-04-13,9.011
2007-04-16,1.8145
2007-04-17,-0.7921
2007-04-18,0.1996
2007-04-19,-2.3904
2007-04-20,2.1429
2007-04-23,-2.8971
2007-04-24,-0.9259
2007-04-25,1.7652999999999999
2007-04-26,-1.6327
2007-04-27,-1.4523
2007-04-30,6.5263
2007-05-01,-2.0751
2007-05-02,1.2109
2007-05-03,-0.0997
2007-05-04,-2.1955999999999998
2007-05-07,-0.9184
2007-05-08,-1.8538000000000001
2007-05-09,-0.9444
2007-05-10,-3.6017
2007-05-11,-5.2747
2007-05-14,2.0882
2007-05-15,-0.7955
2007-05-16,-0.5727
2007-05-17,-0.4608
2007-05-18,2.0833
2007-05-21,-1.1338
2007-05-22,3.7843999999999998
2007-05-23,2.8729
2007-05-24,-1.826
2007-05-25,0.4376
2007-05-29,-0.3268
2007-05-30,0.0
2007-05-31,-1.5301
2007-06-01,0.444
2007-06-04,0.5525
2007-06-05,0.0
2007-06-06,2.5275
2007-06-07,7.3955
2007-06-08,0.0
2007-06-11,1.8961999999999999
2007-06-12,-0.2938
2007-06-13,-0.4912
2007-06-14,1.1846
2007-06-15,4.9756
2007-06-18,-4.7398
2007-06-19,-1.8537
2007-06-20,-5.5666
2007-06-21,1.1579
2007-06-22,0.0
2007-06-25,3.0177
2007-06-26,-1.0101
2007-06-27,-3.6734999999999998
2007-06-28,-1.3771
2007-06-29,4.2965
2007-07-02,-6.0762
2007-07-03,-1.7544
2007-07-05,-1.4509
2007-07-06,0.3398
2007-07-09,0.3386
2007-07-10,-1.9123
2007-07-11,-0.1147
2007-07-12,2.2962
2007-07-13,-1.6835
2007-07-16,-2.3973
2007-07-17,-2.2222
2007-07-18,-3.7081
2007-07-19,-3.2298
2007-07-20,-2.8241
2007-07-23,3.963
2007-07-24,-2.2872
2007-07-25,2.3407
2007-07-26,-1.3977
2007-07-27,0.6443
2007-07-30,-1.6644999999999999
2007-07-31,9.375
2007-08-01,-4.7619
2007-08-02,0.5
2007-08-03,-3.3582
2007-08-06,0.1287
2007-08-07,0.6427
2007-08-08,10.4725
2007-08-09,-2.4277
2007-08-10,-5.0948
2007-08-13,-0.6242
2007-08-14,-1.3819
2007-08-15,-2.1656
2007-08-16,-3.6458
2007-08-17,-2.027
2007-08-20,5.6552
2007-08-21,-0.6527
2007-08-22,3.1537
2007-08-23,3.0573
2007-08-24,0.3708
2007-08-27,0.1232
2007-08-28,-2.46
2007-08-29,-6.5574
2007-08-30,2.1592000000000002
2007-08-31,2.642
2007-09-04,2.7027
2007-09-05,-5.5138
2007-09-06,0.1326
2007-09-07,-0.3974
2007-09-10,-2.1277
2007-09-11,5.0272
2007-09-12,1.5524
2007-09-13,-1.0191
2007-09-14,0.0
2007-09-17,1.0296
2007-09-18,-1.0191
2007-09-19,0.0
2007-09-20,-0.5148
2007-09-21,-2.5873
2007-09-24,0.2656
2007-09-25,3.4436999999999998
2007-09-26,3.7132
2007-09-27,1.9752999999999998
2007-09-28,5.6901
2007-10-01,1.9473
2007-10-02,2.1348
2007-10-03,3.9604
2007-10-04,5.291
2007-10-05,3.0151
2007-10-08,-3.3171
2007-10-09,-5.5499
2007-10-10,2.4573
2007-10-11,-6.7779
2007-10-12,-2.6846
2007-10-15,0.1149
2007-10-16,-0.1148
2007-10-17,-1.6092
2007-10-18,2.8037
2007-10-19,-0.2273
2007-10-22,2.5057
2007-10-23,-4.6667
2007-10-24,-2.2145
2007-10-25,0.7151
2007-10-26,6.9822
2007-10-29,-2.5442
2007-10-30,-3.5187
2007-10-31,1.2941
2007-11-01,-1.0453
2007-11-02,0.3521
2007-11-05,-2.807
2007-11-06,0.6017
2007-11-07,4.1866
2007-11-08,-1.4925
2007-11-09,-3.6131
2007-11-12,0.6046
2007-11-13,9.2548
2007-11-14,-1.6502
2007-11-15,-2.2371
2007-11-16,-0.4577
2007-11-19,-1.8391
2007-11-20,-1.171
2007-11-21,-1.0664
2007-11-23,-1.1976
2007-11-26,-3.7576
2007-11-27,-1.8892
2007-11-28,3.466
2007-11-29,3.598
2007-11-30,0.1198
2007-12-03,2.1531000000000002
2007-12-04,0.1171
2007-12-05,-0.117
2007-12-06,1.4052
2007-12-07,1.7321
2007-12-10,-1.3620999999999999
2007-12-11,-0.1151
2007-12-12,-5.1843
2007-12-13,0.243
2007-12-14,0.9697
2007-12-17,-1.6806999999999999
2007-12-18,-1.5873
2007-12-19,1.2407
2007-12-20,8.0882
2007-12-21,1.0204
2007-12-24,3.0303
2007-12-26,2.2876
2007-12-27,1.5974
2007-12-28,0.2096
2007-12-31,-3.7657
2008-01-02,4.1304
2008-01-03,14.5094
2008-01-04,-5.196
2008-01-07,-1.4423
2008-01-08,-1.2683
2008-01-09,-0.0988
2008-01-10,-2.0772
2008-01-11,4.9495000000000005
2008-01-14,-1.0587
2008-01-15,-2.7237
2008-01-16,1.5
2008-01-17,-0.3941
2008-01-18,-0.9891
2008-01-22,-3.6963
2008-01-23,4.8755
2008-01-24,-1.088
2008-01-25,4.7
2008-01-28,2.9608
2008-01-29,0.4638
2008-01-30,-1.7544
2008-01-31,-0.8459
2008-02-01,3.5071
2008-02-04,-1.3736
2008-02-05,-1.6713
2008-02-06,-3.6827
2008-02-07,1.0784
2008-02-08,3.0068
2008-02-11,-49.1525
2008-02-12,-22.2222
2008-02-13,-2.8571
2008-02-14,-10.7843
2008-02-15,-1.3736
2008-02-19,-1.3928
2008-02-20,-5.9322
2008-02-21,-3.9039
2008-02-22,-7.8125
2008-02-25,-5.4237
2008-02-26,2.1505
2008-02-27,-4.2105
2008-02-28,-6.9597
2008-02-29,-4.3307
2008-03-03,-4.5267
2008-03-04,-4.7414
2008-03-05,7.2398
2008-03-06,-14.767900000000001
2008-03-07,0.495
2008-03-10,-0.9852
2008-03-11,1.4925
2008-03-12,-1.4706000000000001
2008-03-13,-5.4726
2008-03-14,5.2632
2008-03-17,-3.5
2008-03-18,-9.3264
2008-03-19,1.7143000000000002
2008-03-20,-4.4944
2008-03-24,-1.7647
2008-03-25,1.1976
2008-03-26,14.7929
2008-03-27,3.0928
2008-03-28,-4.0
2008-03-31,-5.2083
2008-04-01,9.3407
2008-04-02,0.0
2008-04-03,-3.5176
2008-04-04,2.6042
2008-04-07,0.0508
2008-04-08,0.964
2008-04-09,0.5025
2008-04-10,5.0
2008-04-11,-7.1429
2008-04-14,-1.7949000000000002
2008-04-15,-3.3943
2008-04-16,-3.7838000000000003
2008-04-17,-2.2472
2008-04-18,-2.8736
2008-04-21,1.7751000000000001
2008-04-22,-1.7442
2008-04-23,-2.9586
2008-04-24,2.439
2008-04-25,1.7856999999999998
2008-04-28,65.4898
2008-04-29,-11.6569
2008-04-30,-1.595
2008-05-01,2.0273
2008-05-02,-3.5857
2008-05-05,3.719
2008-05-06,-10.3586
2008-05-07,9.3333
2008-05-08,2.439
2008-05-09,-5.5556
2008-05-12,3.3613
2008-05-13,-1.626
2008-05-14,-0.8264
2008-05-15,0.4115
2008-05-16,0.415
2008-05-19,-1.6478000000000002
2008-05-20,-3.3613
2008-05-21,-1.3043
2008-05-22,-0.4405
2008-05-23,-3.0973
2008-05-27,-0.9132
2008-05-28,-0.4608
2008-05-29,-1.3889
2008-05-30,0.4695
2008-06-02,-0.4673
2008-06-03,0.0
2008-06-04,-1.8779
2008-06-05,0.4785
2008-06-06,-1.4285999999999999
2008-06-09,-1.4493
2008-06-10,0.0
2008-06-11,-0.9804
2008-06-12,-0.495
2008-06-13,0.0
2008-06-16,4.4776
2008-06-17,-2.3810000000000002
2008-06-18,-2.439
2008-06-19,-1.5
2008-06-20,-2.5381
2008-06-23,-4.6875
2008-06-24,-1.0929
2008-06-25,-7.7348
2008-06-26,-13.7725
2008-06-27,-0.6944
2008-06-30,-2.1066
2008-07-01,-2.1341
2008-07-02,-1.4599
2008-07-03,3.7037
2008-07-07,5.0
2008-07-08,27.8912
2008-07-09,-14.3617
2008-07-10,0.6211
2008-07-11,3.0864
2008-07-14,-11.3772
2008-07-15,-2.027
2008-07-16,-0.6897
2008-07-17,2.7778
2008-07-18,-0.6672
2008-07-21,-2.0491
2008-07-22,0.0
2008-07-23,0.6944
2008-07-24,-2.7586
2008-07-25,-0.7092
2008-07-28,0.7143
2008-07-29,-1.4184
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,-0.7194
2008-08-04,1.4493
2008-08-05,3.5714
2008-08-06,-1.3793
2008-08-07,-6.993
2008-08-08,0.0
2008-08-11,-3.0075
2008-08-12,-2.3353
2008-08-13,0.0099
2008-08-14,0.7937
2008-08-15,-3.9370000000000003
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,-1.6393
2008-08-21,-1.25
2008-08-22,-2.1097
2008-08-25,0.8621
2008-08-26,0.0
2008-08-27,-0.8547
2008-08-28,-0.8621
2008-08-29,-1.7391
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-0.885
2008-09-05,1.7856999999999998
2008-09-08,-4.386
2008-09-09,0.9174
2008-09-10,0.0
2008-09-11,-2.7273
2008-09-12,-1.8692
2008-09-15,4.7619
2008-09-16,-2.7273
2008-09-17,-1.8692
2008-09-18,3.8095
2008-09-19,-2.7523
2008-09-22,0.0
2008-09-23,0.9434
2008-09-24,0.0
2008-09-25,-1.8692
2008-09-26,-3.8095
2008-09-29,-4.9505
2008-09-30,5.2083
2008-10-01,-18.8119
2008-10-02,-6.0976
2008-10-03,-7.7922
2008-10-06,-16.9014
2008-10-07,-6.6102
2008-10-08,2.5408
2008-10-09,0.0
2008-10-10,-6.1947
2008-10-13,15.0943
2008-10-14,-3.2787
2008-10-15,-10.1483
2008-10-16,-1.9099
2008-10-17,2.7163
2008-10-20,-0.7723
2008-10-21,1.8868
2008-10-22,-1.8519
2008-10-23,3.7736
2008-10-24,-3.6364
2008-10-27,81.1557
2008-10-28,-4.1791
2008-10-29,15.2174
2008-10-30,19.8113
2008-10-31,2.3622
2008-11-03,-17.6923
2008-11-04,2.8037
2008-11-05,0.9091
2008-11-06,1.8018
2008-11-07,-1.7699
2008-11-10,-1.8018
2008-11-11,-1.8349
2008-11-12,1.8692
2008-11-13,2.7523
2008-11-14,-1.7856999999999998
2008-11-17,0.0
2008-11-18,0.9091
2008-11-19,-33.3333
2008-11-20,-10.8108
2008-11-21,-19.5455
2008-11-24,5.4614
2008-11-25,23.2143
2008-11-26,-5.7971
2008-11-28,1.5385
2008-12-01,-7.5758
2008-12-02,11.4754
2008-12-03,1.4706000000000001
2008-12-04,-11.5942
2008-12-05,11.4754
2008-12-08,-1.4706000000000001
