ticker,BCRHF US Equity
2014-03-31,1.3403
2014-04-01,0.4025
2014-04-02,2.4055
2014-04-03,0.9508
2014-04-04,3.0471
2014-04-07,-1.6129
2014-04-08,1.0929
2014-04-09,1.7297
2014-04-10,-2.5505
2014-04-11,-1.7993000000000001
2014-04-14,2.2586
2014-04-15,-0.4417
2014-04-16,-1.8857
2014-04-17,-1.0175
2014-04-21,0.9709
2014-04-22,1.0747
2014-04-23,0.5596
2014-04-24,-0.3895
2014-04-25,-0.8939
2014-04-28,-1.2965
2014-04-29,0.1142
2014-04-30,5.8756
2014-05-01,2.1013
2014-05-02,-3.0607
2014-05-05,-0.2177
2014-05-06,0.3819
2014-05-07,1.3587
2014-05-08,-1.0188
2014-05-09,0.0542
2014-05-12,2.1657
2014-05-13,-0.6359
2014-05-14,-1.4933
2014-05-15,-0.9204
2014-05-16,-0.1639
2014-05-19,-1.8062
2014-05-20,-2.1182
2014-05-21,0.7973
2014-05-22,-0.0565
2014-05-23,0.4522
2014-05-27,-0.5627
2014-05-28,-0.2264
2014-05-29,0.9643
2014-05-30,0.7865
2014-06-02,-2.1739
2014-06-03,-0.2279
2014-06-04,1.4278
2014-06-05,0.2815
2014-06-06,0.3369
2014-06-09,-1.343
2014-06-10,1.3046
2014-06-11,0.28
2014-06-12,-0.335
2014-06-13,-0.3361
2014-06-16,0.4497
2014-06-17,-0.6715
2014-06-18,0.5634
2014-06-19,2.9132
2014-06-20,1.9053
2014-06-23,-2.7778
2014-06-24,-0.0549
2014-06-25,0.7147
2014-06-26,1.4738
2014-06-27,2.4744
2014-06-30,3.4121
2014-07-01,-1.6751
2014-07-02,-0.1033
2014-07-03,1.8088
2014-07-07,0.2538
2014-07-08,0.4557
2014-07-09,0.0504
2014-07-10,-0.403
2014-07-11,-0.1012
2014-07-14,1.9537
2014-07-15,0.1009
2014-07-16,-0.1008
2014-07-17,0.0
2014-07-18,-0.6556
2014-07-21,-0.3553
2014-07-22,0.7641
2014-07-23,0.4044
2014-07-24,0.3525
2014-07-25,-0.1505
2014-07-28,-3.9698
2014-07-29,-2.7734
2014-07-30,-3.4984
2014-07-31,-0.9481
2014-08-01,3.6599
2014-08-04,0.3802
2014-08-05,0.8117
2014-08-06,1.986
2014-08-07,-0.9474
2014-08-08,1.0096
2014-08-11,-0.3156
2014-08-12,0.0528
2014-08-13,-1.3186
2014-08-14,-2.1913
2014-08-15,-0.4372
2014-08-18,0.5488
2014-08-19,-1.2555
2014-08-20,-0.1106
2014-08-21,2.8224
2014-08-22,-3.2831
2014-08-25,-1.2243
2014-08-26,2.2535
2014-08-27,0.1653
2014-08-28,-0.275
2014-08-29,1.1031
2014-09-02,-0.2728
2014-09-03,-1.3129
2014-09-04,-1.2749
2014-09-05,0.5053
2014-09-08,0.8939
2014-09-09,-0.7752
2014-09-10,-0.8371
2014-09-11,-0.1125
2014-09-12,0.2817
2014-09-15,0.0562
2014-09-16,-0.3369
2014-09-17,0.2817
2014-09-18,0.0
2014-09-19,-0.1685
2014-09-22,0.1688
2014-09-23,-0.5618
2014-09-24,0.9605
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,0.2277
2014-09-30,0.4543
2014-10-01,-1.6393
2014-10-02,0.977
2014-10-03,-0.2277
2014-10-06,0.1141
2014-10-07,-0.2279
2014-10-08,-0.4569
2014-10-09,-1.0327
2014-10-10,-0.6377
2014-10-13,0.4084
2014-10-14,-0.523
2014-10-15,-1.8692
2014-10-16,0.9524
2014-10-17,-0.855
2014-10-20,2.468
2014-10-21,2.6117
2014-10-22,0.1131
2014-10-23,0.678
2014-10-24,0.6173
2014-10-27,-1.2828
2014-10-28,-0.226
2014-10-29,0.1133
2014-10-30,0.0
2014-10-31,0.0566
2014-11-03,-0.7914
2014-11-04,0.5128
2014-11-05,-1.7006999999999999
2014-11-06,-0.4037
2014-11-07,-0.2316
2014-11-10,-2.2635
2014-11-11,0.9501
2014-11-12,-0.8235
2014-11-13,0.7711
2014-11-14,0.2354
2014-11-17,-1.468
2014-11-18,0.5959
2014-11-19,1.1256
2014-11-20,-0.1757
2014-11-21,-0.2347
2014-11-24,2.0
2014-11-25,0.692
2014-11-26,-2.4628
2014-11-28,0.6459
2014-12-01,-0.7001
2014-12-02,-0.6463
2014-12-03,0.5322
2014-12-04,0.4706
2014-12-05,-0.0585
2014-12-08,-0.4101
2014-12-09,-1.0588
2014-12-10,-0.3567
2014-12-11,4.6539
2014-12-12,-0.114
2014-12-15,0.3425
2014-12-16,-0.6826
2014-12-17,0.4582
2014-12-18,1.0262
2014-12-19,-1.8058999999999998
2014-12-22,1.0345
2014-12-23,0.3982
2014-12-24,-0.6799
2014-12-26,-0.9698
2014-12-29,0.9793
2014-12-30,2.1107
2014-12-31,-0.838
2015-01-02,0.338
2015-01-05,-1.1791
2015-01-06,-0.3409
2015-01-07,-0.2281
2015-01-08,1.6
2015-01-09,-0.5624
2015-01-12,0.0
2015-01-13,0.4525
2015-01-14,-2.1396
2015-01-15,0.5754
2015-01-16,1.2014
2015-01-20,-1.6393
2015-01-21,-0.1149
2015-01-22,-0.1151
2015-01-23,0.3456
2015-01-26,-0.9759
2015-01-27,0.0
2015-01-28,-1.1594
2015-01-29,0.3519
2015-01-30,2.2794
2015-02-02,-1.9428999999999998
2015-02-03,1.3403
2015-02-04,-0.115
2015-02-05,0.4606
2015-02-06,0.1146
2015-02-09,-0.5724
2015-02-10,-0.2879
2015-02-11,1.5004
2015-02-12,0.2282
2015-02-13,2.6107
2015-02-17,0.3312
2015-02-18,-0.2198
2015-02-19,0.5525
2015-02-20,-0.1099
2015-02-23,0.385
2015-02-24,-0.1644
2015-02-25,-1.2623
2015-02-26,0.1154
2015-02-27,-2.2478
2015-03-02,2.2995
2015-03-03,2.0173
2015-03-04,-0.339
2015-03-05,-0.3968
2015-03-06,-0.5122
2015-03-09,0.4577
2015-03-10,-0.2847
2015-03-11,0.6282
2015-03-12,-0.227
2015-03-13,-0.2275
2015-03-16,1.3113000000000001
2015-03-17,-0.9567
2015-03-18,0.7955
2015-03-19,0.6764
2015-03-20,-1.0638
2015-03-23,1.0753
2015-03-24,0.112
2015-03-25,-0.4474
2015-03-26,0.5618
2015-03-27,-1.9553
2015-03-30,-0.1739
2015-03-31,0.5226
2015-04-01,-0.1733
2015-04-02,0.9838
2015-04-06,-0.4011
2015-04-07,-0.4603
2015-04-08,0.0058
2015-04-09,-0.0058
2015-04-10,-0.5202
2015-04-13,-0.2331
2015-04-14,-0.0575
2015-04-15,-0.2914
2015-04-16,0.0
2015-04-17,0.2922
2015-04-20,1.5152
2015-04-21,0.0574
2015-04-22,0.3442
2015-04-23,-0.1715
2015-04-24,0.4582
2015-04-27,-0.171
2015-04-28,0.9709
2015-04-29,1.2443
2015-04-30,-0.7821
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,1.1824
2015-05-06,-0.5565
2015-05-07,0.5082
2015-05-08,0.1068
2015-05-11,0.0751
2015-05-12,0.4807
2015-05-13,0.0553
2015-05-14,-0.4975
2015-05-15,-0.0556
2015-05-18,0.0556
2015-05-19,-0.7778
2015-05-20,-0.168
2015-05-21,-0.5609
2015-05-22,-0.6204
2015-05-26,-0.227
2015-05-27,-0.3982
2015-05-28,0.2856
2015-05-29,-0.3417
2015-06-01,0.2286
2015-06-02,0.6842
2015-06-03,0.3398
2015-06-04,-0.8973
2015-06-05,-0.0626
2015-06-08,-2.5071
2015-06-09,0.1753
2015-06-10,2.5088
2015-06-11,0.1707
2015-06-12,2.1591
2015-06-15,-1.3348
2015-06-16,0.5073
2015-06-17,-0.3954
2015-06-18,0.7348
2015-06-19,0.3354
2015-06-22,-0.7799
2015-06-23,0.3369
2015-06-24,0.3917
2015-06-25,-0.3344
2015-06-26,1.6219000000000001
2015-06-29,-1.1752
2015-06-30,1.7553999999999998
2015-07-01,-0.7791
2015-07-02,-0.5609
2015-07-06,-0.282
2015-07-07,-0.1131
2015-07-08,0.2831
2015-07-09,-0.6211
2015-07-10,2.2727
2015-07-13,-1.6111
2015-07-14,-0.4517
2015-07-15,0.0
2015-07-16,0.2269
2015-07-17,1.245
2015-07-20,-2.1241
2015-07-21,-2.3986
2015-07-22,-0.2926
2015-07-23,-0.5282
2015-07-24,-2.7138999999999998
2015-07-27,1.5767
2015-07-28,0.0597
2015-07-29,-1.2530000000000001
2015-07-30,-0.7855
2015-07-31,0.0
2015-08-03,-1.9487999999999999
2015-08-04,0.6832
2015-08-05,-0.6786
2015-08-06,0.3727
2015-08-07,0.3713
2015-08-10,-0.185
2015-08-11,-0.0618
2015-08-12,-0.1236
2015-08-13,-0.4332
2015-08-14,2.051
2015-08-17,-0.4263
2015-08-18,0.7339
2015-08-19,0.0607
2015-08-20,-0.3034
2015-08-21,-2.1302
2015-08-24,-0.0622
2015-08-25,1.1201
2015-08-26,0.1838
2015-08-27,0.615
2015-08-28,-0.0611
2015-08-31,-1.8937
2015-09-01,0.4359
2015-09-02,-0.186
2015-09-03,0.4969
2015-09-04,0.3708
2015-09-08,1.2315
2015-09-09,-0.365
2015-09-10,1.8307
2015-09-11,-0.0592
2015-09-14,-0.06
2015-09-15,-0.2401
2015-09-16,1.8652
2015-09-17,0.5316
2015-09-18,3.7015000000000002
2015-09-21,-2.7762000000000002
2015-09-22,-0.3497
2015-09-23,1.1111
2015-09-24,-0.5205
2015-09-25,-0.4651
2015-09-28,-0.4089
2015-09-29,0.4179
2015-09-30,2.3781
2015-10-01,-1.2776
2015-10-02,0.0
2015-10-05,0.2353
2015-10-06,0.0587
2015-10-07,2.1701
2015-10-08,-0.2296
2015-10-09,-0.6904
2015-10-12,-0.5787
2015-10-13,0.8734
2015-10-14,-1.2132
2015-10-15,2.3392
2015-10-16,0.5714
2015-10-19,0.1136
2015-10-20,0.5108
2015-10-21,-0.1694
2015-10-22,-0.1131
2015-10-23,0.5663
2015-10-26,-0.1126
2015-10-27,-0.2255
2015-10-28,0.113
2015-10-29,0.0
2015-10-30,0.0564
2015-11-02,0.282
2015-11-03,0.1687
2015-11-04,-0.6176
2015-11-05,-0.113
2015-11-06,-0.2828
2015-11-09,0.1134
2015-11-10,-0.5099
2015-11-11,0.0
2015-11-12,-0.5695
2015-11-13,-0.9737
2015-11-16,1.1567
2015-11-17,1.0292
2015-11-18,-0.3396
2015-11-19,0.5111
2015-11-20,-0.7345
2015-11-23,-0.0569
2015-11-24,-0.5125
2015-11-25,-1.2593
2015-11-27,0.5797
2015-11-30,0.4611
2015-12-01,0.1147
2015-12-02,-1.3754
2015-12-03,-0.3486
2015-12-04,1.3994
2015-12-07,-0.5175
2015-12-08,0.578
2015-12-09,-0.5172
2015-12-10,-0.1155
2015-12-11,1.1567
2015-12-14,-0.5146
2015-12-15,-0.6322
2015-12-16,0.1157
2015-12-17,-0.1155
2015-12-18,-0.1157
2015-12-21,-0.5211
2015-12-22,0.6985
2015-12-23,0.6358
2015-12-24,-0.4021
2015-12-28,-0.2884
2015-12-29,0.0289
2015-12-30,-0.5348
2015-12-31,-0.3052
2016-01-04,0.8746
2016-01-05,0.3468
2016-01-06,0.8065
2016-01-07,0.0571
2016-01-08,0.4569
2016-01-11,-1.3644
2016-01-12,1.6715
2016-01-13,-2.0408
2016-01-14,0.7523
2016-01-15,-0.8616
2016-01-19,-1.1587
2016-01-20,0.3517
2016-01-21,0.9346
2016-01-22,2.3148
2016-01-25,0.1697
2016-01-26,1.1293
2016-01-27,-0.8934
2016-01-28,1.5775000000000001
2016-01-29,0.0555
2016-02-01,-0.2217
2016-02-02,-0.2222
2016-02-03,0.2227
2016-02-04,-0.1111
2016-02-05,-1.1123
2016-02-08,2.4747
2016-02-09,2.6345
2016-02-10,1.6042999999999998
2016-02-11,0.0
2016-02-12,-0.3684
2016-02-16,0.5283
2016-02-17,-0.2627
2016-02-18,0.3688
2016-02-19,1.4173
2016-02-22,-0.5694
2016-02-23,0.1041
2016-02-24,0.104
2016-02-25,0.2078
2016-02-26,-1.3296000000000001
2016-02-29,1.0668
2016-03-01,0.5
2016-03-02,-0.3317
2016-03-03,0.3328
2016-03-04,-1.1609
2016-03-07,0.3915
2016-03-08,-0.3343
2016-03-09,0.9503
2016-03-10,-0.7198
2016-03-11,0.3904
2016-03-14,-0.2222
2016-03-15,-0.0557
2016-03-16,0.2786
2016-03-17,-1.0
2016-03-18,1.7957
2016-03-21,-0.6064
2016-03-22,-0.2219
2016-03-23,-0.7782
2016-03-24,0.5042
2016-03-28,1.0591
2016-03-29,0.8825
2016-03-30,-0.3335
2016-03-31,-0.0558
2016-04-01,-0.6138
2016-04-04,0.2807
2016-04-05,-1.0078
2016-04-06,0.3959
2016-04-07,-0.7887
2016-04-08,0.2271
2016-04-11,-0.5099
2016-04-12,0.7403
2016-04-13,0.2826
2016-04-14,-0.8455
2016-04-15,-0.398
2016-04-18,-0.2854
2016-04-19,-0.5724
2016-04-20,2.1877
2016-04-21,-0.5634
2016-04-22,-1.1898
2016-04-25,-0.172
2016-04-26,0.4595
2016-04-27,-0.4574
2016-04-28,0.0574
2016-04-29,0.1722
2016-05-02,0.1719
2016-05-03,-0.1716
2016-05-04,1.2607
2016-05-05,-0.1698
2016-05-06,-0.6236
2016-05-09,1.4832
2016-05-10,-0.5059
2016-05-11,-0.452
2016-05-12,-1.5891
2016-05-13,0.7497
2016-05-16,-0.9159
2016-05-17,-0.6355
2016-05-18,-0.0581
2016-05-19,0.8144
2016-05-20,-1.1541
2016-05-23,0.2919
2016-05-24,1.6298
2016-05-25,-0.63
2016-05-26,0.2882
2016-05-27,-0.1149
2016-05-31,-0.1726
2016-06-01,0.5764
2016-06-02,-1.0315
2016-06-03,0.1158
2016-06-06,-0.347
2016-06-07,0.3482
2016-06-08,1.2724
2016-06-09,-0.5711
2016-06-10,-0.8616
2016-06-13,-0.6373
2016-06-14,0.5248
2016-06-15,0.9861
2016-06-16,0.4021
2016-06-17,-2.1167
2016-06-20,0.3507
2016-06-21,-0.1747
2016-06-22,3.2089
2016-06-23,1.9220000000000002
2016-06-24,-1.4975
2016-06-27,1.0135
2016-06-28,0.3902
2016-06-29,0.9599
2016-06-30,3.5235
2016-07-01,-2.215
2016-07-05,-1.0497
2016-07-06,0.5025
2016-07-07,0.7778
2016-07-08,0.0
2016-07-11,1.6538
2016-07-12,0.2711
2016-07-13,-0.1622
2016-07-14,0.2167
2016-07-15,-1.3514
2016-07-18,-1.0959
2016-07-19,-0.1108
2016-07-20,0.0555
2016-07-21,-0.1663
2016-07-22,0.9994
2016-07-25,-1.0995
2016-07-26,-1.1673
2016-07-27,0.8999
2016-07-28,-0.1672
2016-07-29,-0.335
2016-08-01,0.112
2016-08-02,1.343
2016-08-03,-1.1044
2016-08-04,-1.8425
2016-08-05,2.2753
2016-08-08,-1.4461
2016-08-09,0.395
2016-08-10,-0.0562
2016-08-11,0.5062
2016-08-12,0.3358
2016-08-15,-0.6135
2016-08-16,-0.5612
2016-08-17,-0.395
2016-08-18,0.0567
2016-08-19,-1.5289000000000001
2016-08-22,0.2875
2016-08-23,-0.172
2016-08-24,-0.2872
2016-08-25,1.2097
2016-08-26,-1.5367
2016-08-29,-0.2312
2016-08-30,1.3326
2016-08-31,-0.5146
2016-09-01,1.4943
2016-09-02,0.1699
2016-09-06,-0.0565
2016-09-07,2.5452
2016-09-08,-0.717
2016-09-09,-2.2222
2016-09-12,0.2273
2016-09-13,-1.0204
2016-09-14,0.1718
2016-09-15,-0.0572
2016-09-16,1.5446
2016-09-19,2.1972
2016-09-20,0.0
2016-09-21,0.8269
2016-09-22,0.9295
2016-09-23,0.1083
2016-09-26,0.974
2016-09-27,1.5005
2016-09-28,1.3728
2016-09-29,-1.7989000000000002
2016-09-30,-1.2931
2016-10-03,-3.8209999999999997
2016-10-04,1.8161
2016-10-05,0.0557
2016-10-06,-3.2312
2016-10-07,2.9361
2016-10-10,0.1119
2016-10-11,1.1173
2016-10-12,1.4365
2016-10-13,-0.817
2016-10-14,0.2197
2016-10-17,-0.8219
2016-10-18,0.0
2016-10-19,-1.9337
2016-10-20,-0.5634
2016-10-21,-0.5666
2016-10-24,1.4245
2016-10-25,-0.2809
2016-10-26,-0.8451
2016-10-27,0.0
2016-10-28,1.9886
2016-10-31,-1.3928
2016-11-01,-0.2825
2016-11-02,-0.8499
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.2286
2016-11-08,-0.5131
2016-11-09,0.2865
2016-11-10,3.7143
2016-11-11,0.2755
2016-11-14,1.0989
2016-11-15,-0.5435
2016-11-16,0.8197
2016-11-17,2.6558
2016-11-18,0.0528
2016-11-21,0.5277
2016-11-22,0.2625
2016-11-23,-5.7592
2016-11-25,0.5556
2016-11-28,-1.105
2016-11-29,0.7821
2016-11-30,0.0554
2016-12-01,1.108
2016-12-02,0.0
2016-12-05,2.1918
2016-12-06,-1.3405
2016-12-07,0.2717
2016-12-08,-0.813
2016-12-09,-0.5464
2016-12-12,-0.2747
2016-12-13,-0.4959
2016-12-14,-0.3322
2016-12-15,0.2778
2016-12-16,1.662
2016-12-19,-0.545
2016-12-20,0.274
2016-12-21,-0.2732
2016-12-22,1.0959
2016-12-23,-0.271
2016-12-27,-0.2717
2016-12-28,-0.545
2016-12-29,0.5479
2016-12-30,0.545
2017-01-03,-0.542
2017-01-04,2.1798
2017-01-05,-0.5333
2017-01-06,1.0724
2017-01-09,-0.7958
2017-01-10,0.0
2017-01-11,-0.2674
2017-01-12,-0.2681
2017-01-13,0.5376
2017-01-17,-0.5348
2017-01-18,0.8065
2017-01-19,-0.2667
2017-01-20,0.8021
2017-01-23,0.5305
2017-01-24,1.3193
2017-01-25,0.7813
2017-01-26,-1.292
2017-01-27,1.3089
2017-01-30,-2.0672
2017-01-31,0.5277
2017-02-01,-1.5748
2017-02-02,0.5333
2017-02-03,-0.2653
2017-02-06,0.7979
2017-02-07,0.0
2017-02-08,-1.0554
2017-02-09,1.3333
2017-02-10,0.0
2017-02-13,2.1053
2017-02-14,2.3196
2017-02-15,1.2594
2017-02-16,1.99
2017-02-17,0.4878
2017-02-21,0.2427
2017-02-22,-0.7264
2017-02-23,0.4878
2017-02-24,0.4369
2017-02-27,-2.2388
2017-02-28,0.2545
2017-03-01,-0.7614
2017-03-02,0.7673
2017-03-03,-0.5076
2017-03-06,-0.7653
2017-03-07,-0.2571
2017-03-08,-1.5464
2017-03-09,-0.2618
2017-03-10,-1.8373
2017-03-13,-0.5348
2017-03-14,1.6129
2017-03-15,2.9101
2017-03-16,-1.7995
2017-03-17,0.7853
2017-03-20,-1.5584
2017-03-21,-1.0554
2017-03-22,-0.8
2017-03-23,0.5376
2017-03-24,-1.0695000000000001
2017-03-27,1.8919000000000001
2017-03-28,0.5305
2017-03-29,1.847
2017-03-30,2.3684
2017-03-31,-0.7712
2017-04-03,-1.0363
2017-04-04,0.7853
2017-04-05,-2.3377
2017-04-06,0.5319
2017-04-07,-0.2646
2017-04-10,-0.5305
2017-04-11,1.0667
2017-04-12,-1.0554
2017-04-13,-0.2667
2017-04-17,2.1390000000000002
2017-04-18,-0.2618
2017-04-19,0.5249
2017-04-20,2.8721
2017-04-21,-1.0152
2017-04-24,0.2564
2017-04-25,-0.2558
2017-04-26,2.0513
2017-04-27,-1.005
2017-04-28,-4.0609
2017-05-01,0.7937
2017-05-02,-1.0499
2017-05-03,-2.122
2017-05-04,-2.439
2017-05-05,2.5
2017-05-08,-2.439
2017-05-09,-0.2778
2017-05-10,1.6713
2017-05-11,-0.5479
2017-05-12,0.2755
2017-05-15,0.0
2017-05-16,0.5495
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,-1.3660999999999999
2017-05-22,-0.277
2017-05-23,0.8333
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.551
2017-05-30,4.1096
2017-05-31,0.5263
2017-06-01,0.5236
2017-06-02,0.5208
2017-06-05,-3.1088
2017-06-06,-0.2674
2017-06-07,0.2681
2017-06-08,-2.1390000000000002
2017-06-09,2.7321999999999997
2017-06-12,-0.266
2017-06-13,0.5333
2017-06-14,0.0
2017-06-15,0.2653
2017-06-16,2.3810000000000002
2017-06-19,-1.0336
2017-06-20,-0.2611
2017-06-21,-0.5236
2017-06-22,-1.8420999999999998
2017-06-23,0.8043
2017-06-26,-0.7979
2017-06-27,0.8043
2017-06-28,-0.266
2017-06-29,-0.271
2017-06-30,-0.5435
2017-07-03,0.8197
2017-07-05,-1.084
2017-07-06,0.274
2017-07-07,1.0929
2017-07-10,-1.6216
2017-07-11,0.0
2017-07-12,1.9231
2017-07-13,1.6173
2017-07-14,1.5915
2017-07-17,1.8277
2017-07-18,-1.2821
2017-07-19,0.2597
2017-07-20,0.5181
2017-07-21,-2.3196
2017-07-24,0.0
2017-07-25,1.3193
2017-07-26,-1.0417
2017-07-27,-1.5789
2017-07-28,1.8717000000000001
2017-07-31,1.3123
2017-08-01,0.7772
2017-08-02,1.7995
2017-08-03,0.5051
2017-08-04,-0.2513
2017-08-07,0.5038
2017-08-08,-1.2530999999999999
2017-08-09,-0.5076
2017-08-10,-0.7653
2017-08-11,-1.0283
2017-08-14,2.3377
2017-08-15,-0.5076
2017-08-16,-0.2551
2017-08-17,-0.2558
2017-08-18,-0.7692
2017-08-21,0.5168
2017-08-22,0.2571
2017-08-23,-0.5128
2017-08-24,-1.0309
2017-08-25,0.2604
2017-08-28,-3.6364
2017-08-29,-1.0782
2017-08-30,0.2725
2017-08-31,2.1739
2017-09-01,-0.266
2017-09-05,-6.6667
2017-09-06,0.2857
2017-09-07,-14.245
2017-09-08,-6.6445
2017-09-11,9.2527
2017-09-12,2.9316
2017-09-13,2.2152
2017-09-14,-0.6192
2017-09-15,0.9346
2017-09-18,-2.1605
2017-09-19,0.3155
2017-09-20,2.2013
2017-09-21,0.6154
2017-09-22,-0.3058
2017-09-25,1.8405
2017-09-26,5.1205
2017-09-27,1.7191999999999998
2017-09-28,-1.4085
2017-09-29,-4.3605
2017-10-02,3.3435
2017-10-03,2.9412000000000003
2017-10-04,-2.0
2017-10-05,-0.2915
2017-10-06,-0.5848
2017-10-09,0.8824
2017-10-10,1.7492999999999999
2017-10-11,1.4327
2017-10-12,0.565
2017-10-13,-5.0562
2017-10-16,-5.0296
2017-10-17,-3.4268
2017-10-18,0.0
2017-10-19,-9.6774
2017-10-20,-3.2143
2017-10-23,1.845
2017-10-24,-0.3623
2017-10-25,-3.2727
2017-10-26,-1.1278
2017-10-27,0.0
2017-10-30,-1.1407
2017-10-31,1.9231
2017-11-01,-1.8868
2017-11-02,1.1538
2017-11-03,-1.9011
2017-11-06,-1.938
2017-11-07,3.9526
2017-11-08,-0.7605
2017-11-09,0.0
2017-11-10,-3.0651
2017-11-13,-1.581
2017-11-14,-0.8032
2017-11-15,-0.4049
2017-11-16,-1.626
2017-11-17,-0.4132
2017-11-20,0.0
2017-11-21,0.4149
2017-11-22,0.0
2017-11-24,0.4132
2017-11-27,-0.823
2017-11-28,2.9046
2017-11-29,-1.6129
2017-11-30,0.0
2017-12-01,0.4098
2017-12-04,-1.2245
2017-12-05,-0.8264
2017-12-06,0.0
2017-12-07,0.8333
2017-12-08,-0.8264
2017-12-11,0.4167
2017-12-12,0.4149
2017-12-13,-0.8264
2017-12-14,1.6667
2017-12-15,2.459
2017-12-18,-0.8
2017-12-19,0.8065
2017-12-20,0.4
2017-12-21,1.1952
2017-12-22,-3.1496
2017-12-26,2.439
2017-12-27,-2.3810000000000002
2017-12-28,0.0
2017-12-29,-2.0325
2018-01-02,0.0
2018-01-03,0.4149
2018-01-04,0.8264
2018-01-05,0.0
2018-01-08,-0.8197
2018-01-09,-0.4132
2018-01-10,0.0
2018-01-11,1.6598000000000002
2018-01-12,0.8163
2018-01-16,0.0
2018-01-17,2.834
2018-01-18,0.0
2018-01-19,0.7874
2018-01-22,1.9531
2018-01-23,0.7663
2018-01-24,-4.943
2018-01-25,0.4
2018-01-26,-1.5936
2018-01-29,1.6194
2018-01-30,-0.7968
2018-01-31,-2.4096
2018-02-01,-1.2346
2018-02-02,-1.25
2018-02-05,-2.1097
2018-02-06,-0.8621
2018-02-07,0.0
2018-02-08,-0.8696
2018-02-09,0.4386
2018-02-12,0.8734
2018-02-13,-2.1645
2018-02-14,-0.4425
2018-02-15,-0.4444
2018-02-16,0.0
2018-02-20,-0.4464
2018-02-21,0.4484
2018-02-22,0.0
2018-02-23,3.125
2018-02-26,-1.7316
2018-02-27,-1.3216
2018-02-28,-0.8929
2018-03-01,1.8018
2018-03-02,-0.4425
2018-03-05,1.3333
2018-03-06,1.7544
2018-03-07,2.5862
2018-03-08,0.8403
2018-03-09,0.0
2018-03-12,-0.8333
2018-03-13,-2.9412000000000003
2018-03-14,-1.2987
2018-03-15,0.0
2018-03-16,10.0877
2018-03-19,0.0
2018-03-20,-3.1873
2018-03-21,-0.4115
2018-03-22,-1.6529
2018-03-23,-0.4202
2018-03-26,4.2194
2018-03-27,-0.8097
2018-03-28,2.8571
2018-03-29,-0.813
2018-04-02,-2.459
2018-04-03,0.4202
2018-04-04,2.0921
2018-04-05,-2.459
2018-04-06,-2.1008
2018-04-09,0.4292
2018-04-10,-1.2821
2018-04-11,-0.8658
2018-04-12,1.7467000000000001
2018-04-13,0.0
