ticker,OTIC US Equity
2015-01-02,3.5103999999999997
2015-01-05,-2.4058
2015-01-06,-1.5741
2015-01-07,1.9614
2015-01-08,5.5342
2015-01-09,-6.7583
2015-01-12,0.0
2015-01-13,-0.2707
2015-01-14,2.2919
2015-01-15,-1.8868
2015-01-16,4.0565
2015-01-20,1.1839
2015-01-21,-2.2831
2015-01-22,-14.3107
2015-01-23,12.2359
2015-01-26,-3.1278
2015-01-27,7.8997
2015-01-28,-7.8152
2015-01-29,-0.5043
2015-01-30,-7.5071
2015-02-02,6.7808
2015-02-03,-3.3355
2015-02-04,2.7538
2015-02-05,5.2954
2015-02-06,-3.3425000000000002
2015-02-09,-1.5863
2015-02-10,3.3527
2015-02-11,-1.8715000000000002
2015-02-12,-1.4304000000000001
2015-02-13,0.4192
2015-02-17,1.0918
2015-02-18,0.0318
2015-02-19,0.3811
2015-02-20,5.378
2015-02-23,4.6533
2015-02-24,-4.6185
2015-02-25,2.015
2015-02-26,5.8962
2015-02-27,3.2294
2015-03-02,-1.8878
2015-03-03,1.3469
2015-03-04,-0.4068
2015-03-05,-1.6068
2015-03-06,0.5536
2015-03-09,1.2111
2015-03-10,7.3701
2015-03-11,-4.2806
2015-03-12,3.4136
2015-03-13,0.7165
2015-03-16,-4.4461
2015-03-17,2.7918
2015-03-18,-0.4139
2015-03-19,1.3766
2015-03-20,-5.4317
2015-03-23,-4.8496
2015-03-24,0.8257
2015-03-25,-8.331
2015-03-26,4.0049
2015-03-27,1.3921999999999999
2015-03-30,4.09
2015-03-31,-0.7578
2015-04-01,-2.1493
2015-04-02,1.4162
2015-04-06,-6.2126
2015-04-07,-4.1021
2015-04-08,7.5412
2015-04-09,-0.1768
2015-04-10,5.549
2015-04-13,-0.811
2015-04-14,-3.1294
2015-04-15,-5.7334
2015-04-16,-0.0309
2015-04-17,-1.6059
2015-04-20,3.8606
2015-04-21,-0.7857
2015-04-22,0.0
2015-04-23,0.8833
2015-04-24,-3.9855
2015-04-27,-10.1258
2015-04-28,-3.499
2015-04-29,-2.1755
2015-04-30,-2.7428
2015-05-01,6.3643
2015-05-04,5.0161
2015-05-05,-7.3013
2015-05-06,0.6257
2015-05-07,2.4506
2015-05-08,6.8547
2015-05-11,1.9379
2015-05-12,-0.8522
2015-05-13,-1.0909
2015-05-14,6.7848
2015-05-15,-1.1268
2015-05-18,0.9497
2015-05-19,3.6061
2015-05-20,-4.207
2015-05-21,-1.8957000000000002
2015-05-22,-19.9356
2015-05-26,-1.609
2015-05-27,0.0
2015-05-28,-0.5315
2015-05-29,0.7809
2015-06-01,-2.2838
2015-06-02,-2.0033
2015-06-03,3.4923
2015-06-04,-0.9877
2015-06-05,2.1612999999999998
2015-06-08,-0.4068
2015-06-09,-0.0408
2015-06-10,1.1443
2015-06-11,-0.6869
2015-06-12,-3.7429
2015-06-15,0.1691
2015-06-16,-0.2532
2015-06-17,1.3959
2015-06-18,-0.4589
2015-06-19,-7.2925
2015-06-22,3.3454
2015-06-23,1.4873
2015-06-24,-3.1034
2015-06-25,-3.0694
2015-06-26,-1.4227
2015-06-29,-1.7691
2015-06-30,8.9573
2015-07-01,-1.6529
2015-07-02,-2.2999
2015-07-06,-0.1358
2015-07-07,4.2611
2015-07-08,-3.7826
2015-07-09,0.8586
2015-07-10,7.3477
2015-07-13,2.5042
2015-07-14,1.5065
2015-07-15,-3.2892
2015-07-16,2.7789
2015-07-17,3.2688
2015-07-20,3.8687
2015-07-21,-2.9722
2015-07-22,5.8162
2015-07-23,3.7376
2015-07-24,-5.8283000000000005
2015-07-27,1.2003
2015-07-28,1.1118999999999999
2015-07-29,-4.2889
2015-07-30,-2.298
2015-07-31,1.0192
2015-08-03,0.7761
2015-08-04,-2.8494
2015-08-05,-7.7684999999999995
2015-08-06,-7.7353
2015-08-07,1.6301999999999999
2015-08-10,8.6618
2015-08-11,-3.585
2015-08-12,8.0927
2015-08-13,-9.5103
2015-08-14,1.2522
2015-08-17,4.1078
2015-08-18,-0.9334
2015-08-19,-1.9272
2015-08-20,-7.3799
2015-08-21,9.5238
2015-08-24,-4.9074
2015-08-25,-1.3580999999999999
2015-08-26,6.425
2015-08-27,0.8193
2015-08-28,0.5133
2015-08-31,-3.5319000000000003
2015-09-01,-5.3816
2015-09-02,4.3823
2015-09-03,-3.707
2015-09-04,2.5046
2015-09-08,7.2851
2015-09-09,-2.151
2015-09-10,4.0948
2015-09-11,1.2422
2015-09-14,1.7178
2015-09-15,1.4877
2015-09-16,-6.6165
2015-09-17,7.552
2015-09-18,2.3669000000000002
2015-09-21,-6.2813
2015-09-22,-1.9737
2015-09-23,0.8809
2015-09-24,-0.4574
2015-09-25,-10.1921
2015-09-28,-8.9767
2015-09-29,-10.8329
2015-09-30,2.063
2015-10-01,-3.3127
2015-10-02,8.9431
2015-10-05,7.4094
2015-10-06,-6.6005
2015-10-07,6.2699
2015-10-08,-6.2
2015-10-09,2.0789
2015-10-12,1.0966
2015-10-13,-1.2397
2015-10-14,8.4205
2015-10-15,9.5996
2015-10-16,-2.0246
2015-10-19,1.2129
2015-10-20,-6.9241
2015-10-21,1.6214
2015-10-22,-3.7541
2015-10-23,5.412
2015-10-26,1.3876
2015-10-27,1.6423
2015-10-28,4.3537
2015-10-29,-6.4086
2015-10-30,-0.5515
2015-11-02,1.7098
2015-11-03,3.7256
2015-11-04,2.3215
2015-11-05,-1.8408
2015-11-06,0.0872
2015-11-09,4.4879999999999995
2015-11-10,2.0017
2015-11-11,13.6549
2015-11-12,3.5612
2015-11-13,2.223
2015-11-16,-2.2086
2015-11-17,-0.6602
2015-11-18,1.504
2015-11-19,-1.1027
2015-11-20,-1.8467
2015-11-23,0.568
2015-11-24,1.306
2015-11-25,1.0453
2015-11-27,-0.6897
2015-11-30,-8.3681
2015-12-01,1.2884
2015-12-02,3.2174
2015-12-03,-3.5158
2015-12-04,0.7137
2015-12-07,-4.8862
2015-12-08,0.8235
2015-12-09,0.8168
2015-12-10,2.4306
2015-12-11,2.9002
2015-12-14,-3.9898
2015-12-15,4.6129999999999995
2015-12-16,7.9446
2015-12-17,0.6077
2015-12-18,-1.5772
2015-12-21,-3.3413
2015-12-22,-0.8818
2015-12-23,1.3523
2015-12-24,-2.0014
2015-12-28,-1.2899
2015-12-29,2.3593
2015-12-30,-2.0922
2015-12-31,0.5071
2016-01-04,-6.1982
2016-01-05,-6.2620000000000005
2016-01-06,-13.7295
2016-01-07,0.19
2016-01-08,-4.4097
2016-01-11,-7.6885
2016-01-12,1.6658
2016-01-13,-6.9767
2016-01-14,0.7386
2016-01-15,-3.7225
2016-01-19,-2.3433
2016-01-20,2.6395
2016-01-21,-5.4354
2016-01-22,3.8937
2016-01-25,-2.7960000000000003
2016-01-26,-1.5912
2016-01-27,-6.0945
2016-01-28,-5.0331
2016-01-29,4.0446
2016-02-01,3.8874
2016-02-02,-4.2581
2016-02-03,-4.717
2016-02-04,-0.6365
2016-02-05,-1.7793999999999999
2016-02-08,-6.0145
2016-02-09,-1.3878
2016-02-10,3.2056
2016-02-11,5.7576
2016-02-12,2.6504
2016-02-16,1.2561
2016-02-17,2.7567
2016-02-18,-3.0852
2016-02-19,1.5917
2016-02-22,1.158
2016-02-23,-2.7609
2016-02-24,0.6233
2016-02-25,-5.5058
2016-02-26,-0.1457
2016-02-29,-7.5857
2016-03-01,13.97
2016-03-02,1.9391
2016-03-03,1.3587
2016-03-04,7.3056
2016-03-07,2.3111
2016-03-08,-3.2967
2016-03-09,-1.2626
2016-03-10,-1.023
2016-03-11,4.4574
2016-03-14,-0.4329
2016-03-15,-7.764
2016-03-16,-2.6936
2016-03-17,-2.1453
2016-03-18,4.8798
2016-03-21,1.416
2016-03-22,0.9309
2016-03-23,-5.8629999999999995
2016-03-24,-5.2484
2016-03-28,-0.6647
2016-03-29,10.1859
2016-03-30,-0.2024
2016-03-31,0.879
2016-04-01,8.1769
2016-04-04,0.2478
2016-04-05,-0.9889
2016-04-06,8.9888
2016-04-07,-4.5245999999999995
2016-04-08,-3.2394
2016-04-11,-1.4259
2016-04-12,2.0755
2016-04-13,4.0049
2016-04-14,0.7701
2016-04-15,1.8225
2016-04-18,1.0393
2016-04-19,-4.3429
2016-04-20,0.0597
2016-04-21,1.5522
2016-04-22,-0.1764
2016-04-25,-5.6537
2016-04-26,0.6866
2016-04-27,-3.5958
2016-04-28,-5.9807
2016-04-29,-2.4624
2016-05-02,-2.1038
2016-05-03,-0.8596
2016-05-04,-5.9249
2016-05-05,-2.6114
2016-05-06,-4.2587
2016-05-09,0.9885
2016-05-10,-2.2023
2016-05-11,-5.8382
2016-05-12,-4.4287
2016-05-13,8.3411
2016-05-16,2.5663
2016-05-17,-5.3378
2016-05-18,4.4934
2016-05-19,-1.4334
2016-05-20,17.7074
2016-05-23,-1.8169
2016-05-24,1.2583
2016-05-25,5.7018
2016-05-26,-1.7288999999999999
2016-05-27,0.8445
2016-05-31,2.5122
2016-06-01,5.1736
2016-06-02,6.0194
2016-06-03,-1.8315000000000001
2016-06-06,3.9179
2016-06-07,-6.6427
2016-06-08,0.3205
2016-06-09,-3.7061
2016-06-10,-0.7299
2016-06-13,0.0
2016-06-14,1.1364
2016-06-15,1.1236
2016-06-16,3.6601
2016-06-17,-5.5485
2016-06-20,2.6035
2016-06-21,-1.1061
2016-06-22,-1.25
2016-06-23,8.2612
2016-06-24,-4.1231
2016-06-27,-4.172
2016-06-28,5.0234
2016-06-29,0.4464
2016-06-30,0.8254
2016-07-01,1.2594
2016-07-05,-0.6841
2016-07-06,-0.5009
2016-07-07,-2.2026
2016-07-08,2.0592
2016-07-11,-1.7024
2016-07-12,1.1546
2016-07-13,-1.1414
2016-07-14,-4.2335
2016-07-15,0.3349
2016-07-18,-0.534
2016-07-19,-2.2148
2016-07-20,2.1277
2016-07-21,-1.4113
2016-07-22,0.8862
2016-07-25,-0.6757
2016-07-26,-1.6327
2016-07-27,2.213
2016-07-28,-2.1651
2016-07-29,-0.6916
2016-08-01,2.7159
2016-08-02,-3.7288
2016-08-03,3.4507
2016-08-04,3.6079
2016-08-05,-1.9054
2016-08-08,1.8084
2016-08-09,5.0658
2016-08-10,-5.1346
2016-08-11,5.6766
2016-08-12,2.3735
2016-08-15,3.8438
2016-08-16,0.7638
2016-08-17,-3.1487
2016-08-18,0.9633
2016-08-19,2.2063
2016-08-22,0.9918
2016-08-23,-0.2889
2016-08-24,-6.0834
2016-08-25,-3.2696
2016-08-26,2.1046
2016-08-29,1.1243
2016-08-30,1.4205999999999999
2016-08-31,0.1827
2016-09-01,2.3708
2016-09-02,2.2565
2016-09-06,10.6852
2016-09-07,-2.0462
2016-09-08,-0.8034
2016-09-09,-3.5637
2016-09-12,3.6394
2016-09-13,-4.2139
2016-09-14,0.282
2016-09-15,1.2373
2016-09-16,-1.1111
2016-09-19,-2.9213
2016-09-20,1.8519
2016-09-21,5.0
2016-09-22,-0.487
2016-09-23,-4.0239
2016-09-26,-2.9462
2016-09-27,1.2259
2016-09-28,-1.5571000000000002
2016-09-29,1.1131
2016-09-30,5.3882
2016-10-03,-3.0786
2016-10-04,-0.4538
2016-10-05,5.0142
2016-10-06,-4.0695
2016-10-07,1.0181
2016-10-10,2.7436
2016-10-11,-3.8147
2016-10-12,-2.8329
2016-10-13,-0.8746
2016-10-14,-1.7647
2016-10-17,-3.2934
2016-10-18,4.644
2016-10-19,-2.071
2016-10-20,3.0211
2016-10-21,-1.173
2016-10-24,-1.7804
2016-10-25,-3.1722
2016-10-26,0.156
2016-10-27,-0.6231
2016-10-28,-1.5674000000000001
2016-10-31,-3.8217
2016-11-01,0.0
2016-11-02,-0.3311
2016-11-03,-9.6346
2016-11-04,0.3676
2016-11-07,6.5934
2016-11-08,-0.3436
2016-11-09,10.3448
2016-11-10,6.5625
2016-11-11,8.2111
2016-11-14,1.626
2016-11-15,-2.9333
2016-11-16,-1.3736
2016-11-17,1.1142
2016-11-18,-0.2755
2016-11-21,0.0
2016-11-22,-0.8287
2016-11-23,3.0641
2016-11-25,0.2703
2016-11-28,-3.7736
2016-11-29,-0.5602
2016-11-30,-4.2254
2016-12-01,-9.7059
2016-12-02,1.3029
2016-12-05,-2.5723000000000003
2016-12-06,6.9307
2016-12-07,0.0
2016-12-08,7.4074
2016-12-09,4.3103
2016-12-12,2.2039
2016-12-13,-4.3126999999999995
2016-12-14,-5.0704
2016-12-15,-2.3739
2016-12-16,3.9514
2016-12-19,-1.462
2016-12-20,-1.1869
2016-12-21,-3.6036
2016-12-22,-1.5575999999999999
2016-12-23,1.2658
2016-12-27,-1.5625
2016-12-28,-1.2698
2016-12-29,0.9646
2016-12-30,1.2739
2017-01-03,-1.5723
2017-01-04,3.5144
2017-01-05,10.8025
2017-01-06,-1.1142
2017-01-09,-0.5634
2017-01-10,-0.2833
2017-01-11,-5.6818
2017-01-12,0.0
2017-01-13,0.9036
2017-01-17,-5.0746
2017-01-18,-1.5723
2017-01-19,-1.5974
2017-01-20,-1.9481000000000002
2017-01-23,-0.9934
2017-01-24,0.0
2017-01-25,-4.0134
2017-01-26,-0.6969
2017-01-27,-1.0526
2017-01-30,-0.3546
2017-01-31,4.2705
2017-02-01,-4.7782
2017-02-02,1.0753
2017-02-03,1.7730000000000001
2017-02-06,0.3484
2017-02-07,0.6944
2017-02-08,1.0345
2017-02-09,2.0478
2017-02-10,2.0067
2017-02-13,0.3279
2017-02-14,-0.6536
2017-02-15,0.3289
2017-02-16,-1.3115
2017-02-17,3.3223
2017-02-21,0.0
2017-02-22,-2.5723000000000003
2017-02-23,-1.3201
2017-02-24,-2.6756
2017-02-27,6.8729
2017-02-28,-4.5016
2017-03-01,3.7037
2017-03-02,-0.3247
2017-03-03,-5.5375
2017-03-06,-3.4483
2017-03-07,-1.0714
2017-03-08,-3.2491
2017-03-09,-1.1194
2017-03-10,-0.7547
2017-03-13,-3.4221
2017-03-14,-3.5433
2017-03-15,4.0816
2017-03-16,2.3529
2017-03-17,3.0651
2017-03-20,-2.6022
2017-03-21,-6.4885
2017-03-22,7.3469
2017-03-23,-0.3802
2017-03-24,-1.9083999999999999
2017-03-27,-1.1673
2017-03-28,0.3937
2017-03-29,-3.9215999999999998
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,-2.449
2017-04-04,-1.2551999999999999
2017-04-05,-2.5423999999999998
2017-04-06,5.6522
2017-04-07,3.7037
2017-04-10,1.9841
2017-04-11,-1.1673
2017-04-12,-1.9685000000000001
2017-04-13,0.4016
2017-04-17,-1.6
2017-04-18,-0.4065
2017-04-19,-0.4082
2017-04-20,2.8689
2017-04-21,-1.5936
2017-04-24,1.2146
2017-04-25,5.6
2017-04-26,3.7879
2017-04-27,-0.365
2017-04-28,-2.1978
2017-05-01,1.8727
2017-05-02,0.7353
2017-05-03,-4.0146
2017-05-04,1.1407
2017-05-05,7.8947
2017-05-08,-2.7875
2017-05-09,2.8674
2017-05-10,2.0906
2017-05-11,-0.6826
2017-05-12,-1.3746
2017-05-15,0.6969
2017-05-16,0.346
2017-05-17,-5.5172
2017-05-18,1.0949
2017-05-19,-3.2491
2017-05-22,-1.1194
2017-05-23,1.1320999999999999
2017-05-24,-2.6119
2017-05-25,-3.0651
2017-05-26,-2.3715
2017-05-30,-2.0243
2017-05-31,1.2397
2017-06-01,9.7959
2017-06-02,-1.8587
2017-06-05,-2.2727
2017-06-06,-2.7132
2017-06-07,0.7968
2017-06-08,2.7668
2017-06-09,2.6923
2017-06-12,5.618
2017-06-13,2.8369
2017-06-14,-1.0345
2017-06-15,-0.3484
2017-06-16,2.0979
2017-06-19,2.0548
2017-06-20,7.7181
2017-06-21,9.0343
2017-06-22,1.4285999999999999
2017-06-23,5.6338
2017-06-26,1.0667
2017-06-27,-2.6385
2017-06-28,-0.542
2017-06-29,0.8174
2017-06-30,1.8919000000000001
2017-07-03,0.7958
2017-07-05,1.0526
2017-07-06,-3.3854
2017-07-07,0.8086
2017-07-10,-0.5348
2017-07-11,1.0753
2017-07-12,0.7979
2017-07-13,-1.0554
2017-07-14,1.6
2017-07-17,2.6247
2017-07-18,-3.3247999999999998
2017-07-19,0.0
2017-07-20,-0.7937
2017-07-21,0.8
2017-07-24,2.9101
2017-07-25,-0.7712
2017-07-26,1.2953000000000001
2017-07-27,-2.3018
2017-07-28,-2.8796
2017-07-31,1.3477000000000001
2017-08-01,-0.5319
2017-08-02,-2.9412000000000003
2017-08-03,-2.7548
2017-08-04,1.1331
2017-08-07,2.2409
2017-08-08,-2.7397
2017-08-09,-3.662
2017-08-10,-4.9708
2017-08-11,4.0
2017-08-14,1.7751000000000001
2017-08-15,13.0814
2017-08-16,-0.5141
2017-08-17,-2.584
2017-08-18,-0.5305
2017-08-21,8.0
2017-08-22,0.4938
2017-08-23,-0.2457
2017-08-24,0.9852
2017-08-25,-2.1951
2017-08-28,1.2469000000000001
2017-08-29,2.4631
2017-08-30,-82.8125
2017-08-31,0.6993
2017-09-01,0.0
2017-09-05,-6.25
2017-09-06,-5.1852
2017-09-07,9.375
2017-09-08,2.8571
2017-09-11,-6.9444
2017-09-12,4.4776
2017-09-13,0.0
2017-09-14,-1.4285999999999999
2017-09-15,0.0
2017-09-18,-1.4493
2017-09-19,-4.4118
2017-09-20,4.6154
2017-09-21,1.4706000000000001
2017-09-22,-4.3478
2017-09-25,0.0
2017-09-26,-1.5152
2017-09-27,3.0769
2017-09-28,-1.4925
2017-09-29,-1.5152
2017-10-02,4.6154
2017-10-03,2.9412000000000003
2017-10-04,-2.1429
2017-10-05,-0.7299
2017-10-06,1.4706000000000001
2017-10-09,-0.7246
2017-10-10,0.0
2017-10-11,0.7299
2017-10-12,1.4493
2017-10-13,0.0
2017-10-16,2.8571
2017-10-17,-3.4722
2017-10-18,-0.7194
2017-10-19,0.7246
2017-10-20,-0.7194
2017-10-23,-1.4493
2017-10-24,-1.4706000000000001
2017-10-25,-3.7313
2017-10-26,-6.9767
2017-10-27,-1.6667
2017-10-30,1.6949
2017-10-31,-0.8333
2017-11-01,-2.521
2017-11-02,2.5862
2017-11-03,0.8403
2017-11-06,0.0
2017-11-07,-5.0
2017-11-08,-1.7544
2017-11-09,83.0357
2017-11-10,0.9756
2017-11-13,0.4831
2017-11-14,0.9615
2017-11-15,-0.9524
2017-11-16,5.7692
2017-11-17,0.9091
2017-11-20,-1.8018
2017-11-21,-1.3761
2017-11-22,-3.2558
2017-11-24,0.9615
2017-11-27,2.8571
2017-11-28,0.9259
2017-11-29,-0.9174
2017-11-30,-0.9259
2017-12-01,0.0
2017-12-04,-4.6729
2017-12-05,0.0
2017-12-06,-1.9607999999999999
2017-12-07,-1.0
2017-12-08,2.0202
2017-12-11,-1.9802
2017-12-12,2.0202
2017-12-13,0.0
2017-12-14,-0.9901
2017-12-15,1.0
2017-12-18,-1.9802
2017-12-19,1.0101
2017-12-20,3.0
2017-12-21,0.9709
2017-12-22,-1.9231
2017-12-26,0.9804
2017-12-27,-0.9709
2017-12-28,6.8627
2017-12-29,1.8349
2018-01-02,5.4054
2018-01-03,-0.8547
2018-01-04,-0.8621
2018-01-05,-0.8696
2018-01-08,-1.7544
2018-01-09,2.6786
2018-01-10,3.9130000000000003
2018-01-11,2.0921
2018-01-12,-4.0984
2018-01-16,-0.8547
2018-01-17,-1.7241
2018-01-18,0.0
2018-01-19,-0.4386
2018-01-22,3.0837
2018-01-23,2.5641
2018-01-24,-0.8333
2018-01-25,-0.8403
2018-01-26,-0.8475
2018-01-29,1.7094
2018-01-30,-1.6806999999999999
2018-01-31,-0.8547
2018-02-01,0.0
2018-02-02,-6.8966
2018-02-05,0.0
2018-02-06,1.8519
2018-02-07,1.8182
2018-02-08,-3.5714
2018-02-09,-1.8519
2018-02-12,5.6604
2018-02-13,1.7856999999999998
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,1.7544
2018-02-20,0.0
2018-02-21,-5.1724
2018-02-22,1.8182
2018-02-23,5.3571
2018-02-26,1.6949
2018-02-27,0.0
2018-02-28,-0.8333
2018-03-01,-5.042
2018-03-02,0.885
2018-03-05,-0.8772
2018-03-06,-3.5398
2018-03-07,-0.9174
2018-03-08,0.9259
2018-03-09,-7.7982
2018-03-12,4.4776
2018-03-13,-0.9524
2018-03-14,-0.9615
2018-03-15,-1.9417
2018-03-16,0.0
2018-03-19,-11.8812
2018-03-20,-4.4944
2018-03-21,3.5294
2018-03-22,0.0
2018-03-23,-7.9545
2018-03-26,2.4691
2018-03-27,-2.4096
2018-03-28,2.4691
2018-03-29,1.2048
2018-04-02,-5.9524
2018-04-03,1.2658
2018-04-04,6.25
2018-04-05,-3.5294
2018-04-06,-1.2195
2018-04-09,-1.2346
2018-04-10,3.75
2018-04-11,-0.6024
2018-04-12,4.2424
2018-04-13,-1.1628
2018-04-16,-4.7059
2018-04-17,-0.6173
2018-04-18,-1.8634
2018-04-19,-3.7975
2018-04-20,-1.3158
2018-04-23,-1.3333
2018-04-24,1.3514
2018-04-25,1.3333
2018-04-26,2.6316
2018-04-27,2.5641
2018-04-30,-6.25
2018-05-01,4.0
2018-05-02,3.8462
2018-05-03,-3.7037
2018-05-04,2.5641
2018-05-07,2.5
2018-05-08,-3.6585
2018-05-09,3.7975
2018-05-10,-1.2195
2018-05-11,12.3457
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,1.0989
2018-05-17,2.1739
2018-05-18,1.0638
2018-05-21,-4.7368
2018-05-22,-1.105
2018-05-23,0.5587
2018-05-24,-2.2222
2018-05-25,1.1364
2018-05-29,-3.3708
2018-05-30,2.3256
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,-4.5455
2018-06-05,-0.5952
2018-06-06,-1.7964
2018-06-07,-1.2195
2018-06-08,-1.2346
2018-06-11,3.75
2018-06-12,3.6145
2018-06-13,0.0
2018-06-14,1.1628
2018-06-15,0.0
2018-06-18,2.2989
2018-06-19,0.0
2018-06-20,-2.2472
2018-06-21,-6.8966
2018-06-22,3.7037
2018-06-25,-4.7619
2018-06-26,2.5
2018-06-27,-8.5366
2018-06-28,4.0
2018-06-29,-1.2821
2018-07-02,2.5974
2018-07-03,0.0
2018-07-05,-1.8987
2018-07-06,-1.2903
2018-07-09,0.6536
2018-07-10,0.0
2018-07-11,-3.8961
2018-07-12,0.0
2018-07-13,1.3514
2018-07-16,-4.0
2018-07-17,4.1667
2018-07-18,-5.3333
2018-07-19,4.2254
2018-07-20,0.6757
2018-07-23,0.6711
2018-07-24,-4.0
2018-07-25,-2.7778
2018-07-26,0.0
2018-07-27,-8.5714
2018-07-30,3.125
2018-07-31,0.0
2018-08-01,1.5152
2018-08-02,1.4925
2018-08-03,-2.9412000000000003
2018-08-06,13.6364
2018-08-07,4.0
2018-08-08,-10.8974
2018-08-09,0.7194
2018-08-10,0.0
2018-08-13,-7.8571
2018-08-14,-0.7752
2018-08-15,-4.6875
2018-08-16,1.6393
2018-08-17,-1.6129
2018-08-20,-3.2787
2018-08-21,0.0
2018-08-22,-0.8475
2018-08-23,0.0
2018-08-24,-4.2735
2018-08-27,10.7143
2018-08-28,1.6129
2018-08-29,-3.1746
2018-08-30,-1.6393
2018-08-31,0.0
2018-09-04,-3.3333
2018-09-05,1.7241
2018-09-06,-3.3898
2018-09-07,1.7544
2018-09-10,-5.1724
2018-09-11,-5.4545
2018-09-12,0.0
2018-09-13,1.9231
2018-09-14,-1.8868
2018-09-17,1.9231
2018-09-18,-1.8868
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,3.8462
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,1.8519
2018-09-27,-1.8182
2018-09-28,1.8519
2018-10-01,6.5455
2018-10-02,-5.1195
2018-10-03,-1.0791
2018-10-04,-2.1818
2018-10-05,-0.3717
2018-10-08,2.6119
2018-10-09,-3.6364
2018-10-10,-3.7736
2018-10-11,-3.9215999999999998
2018-10-12,-2.0408
2018-10-15,9.5833
2018-10-16,5.3232
2018-10-17,-3.6101
2018-10-18,-2.9962999999999997
2018-10-19,0.3861
2018-10-22,-3.8462
2018-10-23,-2.4
2018-10-24,-7.7869
2018-10-25,0.8889
2018-10-26,6.1674
2018-10-29,-4.1494
2018-10-30,-0.8658
2018-10-31,1.7467000000000001
2018-11-01,6.867
2018-11-02,-0.4016
2018-11-05,0.0
2018-11-06,0.8065
2018-11-07,-1.2
2018-11-08,0.4049
2018-11-09,0.0
2018-11-12,-1.6129
2018-11-13,-1.2295
2018-11-14,-2.9046
2018-11-15,-1.7094
2018-11-16,7.3913
2018-11-19,-4.8583
2018-11-20,1.2766
2018-11-21,0.4202
2018-11-23,0.0
2018-11-26,-1.2551999999999999
2018-11-27,-3.8136
2018-11-28,2.6432
2018-11-29,-2.5751
2018-11-30,-0.8811
2018-12-03,2.2222
2018-12-04,2.1739
2018-12-06,-2.1277
2018-12-07,2.6087
2018-12-10,6.7797
2018-12-11,-0.3968
2018-12-12,-5.5777
2018-12-13,-1.2658
2018-12-14,-1.7094
2018-12-17,-4.7826
2018-12-18,-5.0228
2018-12-19,-3.8462
2018-12-20,-8.0
2018-12-21,-2.1739
2018-12-24,-5.5556
2018-12-26,-7.6471
2018-12-27,-3.8217
2018-12-28,13.9073
2018-12-31,7.5581
2019-01-02,2.1622
2019-01-03,-4.7619
