ticker,BEEI US Equity
2009-01-06,-11.7647
2009-01-07,-6.6667
2009-01-08,-7.1429
2009-01-09,7.5962
2009-01-12,-7.1492
2009-01-13,-8.3734
2009-01-14,-7.563
2009-01-15,7.1591
2009-01-16,6.0445
2009-01-20,12.0
2009-01-21,0.0
2009-01-22,64.2857
2009-01-23,-17.3913
2009-01-26,0.0
2009-01-27,-5.2632
2009-01-28,2.7778
2009-01-29,-5.4054
2009-01-30,-14.2857
2009-02-02,0.0
2009-02-03,-10.0
2009-02-04,-3.7037
2009-02-05,7.6923
2009-02-06,7.1429
2009-02-09,-0.6667
2009-02-10,-12.7517
2009-02-11,7.6923
2009-02-12,-7.1429
2009-02-13,7.4519
2009-02-17,-1.5659999999999998
2009-02-18,-9.0909
2009-02-19,10.4
2009-02-20,-11.5942
2009-02-23,31.1475
2009-02-24,18.75
2009-02-25,-5.2632
2009-02-26,-7.6042
2009-02-27,-3.7956
2009-03-02,0.0
2009-03-03,-12.5
2009-03-04,-17.8571
2009-03-05,-14.7826
2009-03-06,-3.0612
2009-03-09,-26.3158
2009-03-10,12.857099999999999
2009-03-11,-17.7215
2009-03-12,15.3846
2009-03-13,0.0
2009-03-16,-13.3333
2009-03-17,15.3846
2009-03-18,0.0
2009-03-19,-13.3333
2009-03-20,7.6923
2009-03-23,-0.1786
2009-03-24,7.3345
2009-03-25,-13.3333
2009-03-26,7.6923
2009-03-27,0.0
2009-03-30,42.8571
2009-03-31,-10.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,-11.1111
2009-04-07,-12.5
2009-04-08,7.1429
2009-04-09,-6.6667
2009-04-13,-2.8571
2009-04-14,-3.9522
2009-04-15,6.1244
2009-04-16,8.2056
2009-04-17,-0.1667
2009-04-20,0.1669
2009-04-21,-2.6667
2009-04-22,2.7397
2009-04-23,-6.6667
2009-04-24,4.2857
2009-04-27,-10.9589
2009-04-28,0.0
2009-04-29,4.6154
2009-04-30,2.9412000000000003
2009-05-01,-11.4286
2009-05-04,0.0
2009-05-05,-3.2258
2009-05-06,8.3333
2009-05-07,-15.1923
2009-05-08,13.3787
2009-05-11,8.8
2009-05-12,-10.2941
2009-05-13,14.7541
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,-7.1429
2009-05-20,7.6923
2009-05-21,-14.2857
2009-05-22,10.0
2009-05-26,-4.5455
2009-05-27,-0.7937
2009-05-28,-11.8
2009-05-29,-0.907
2009-06-01,0.6865
2009-06-02,-9.0909
2009-06-03,-10.0
2009-06-04,-4.4444
2009-06-05,-6.9767
2009-06-08,5.0
2009-06-09,2.3810000000000002
2009-06-10,0.0
2009-06-11,2.3256
2009-06-12,0.0
2009-06-15,2.2727
2009-06-16,-5.5556
2009-06-17,0.0
2009-06-18,-5.8824
2009-06-19,0.0
2009-06-22,-20.0
2009-06-23,6.25
2009-06-24,-4.4118
2009-06-25,1.5385
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,-6.0606
2009-07-01,6.4516
2009-07-02,-3.0303
2009-07-06,-5.8594
2009-07-07,16.1826
2009-07-08,-11.4286
2009-07-09,6.4516
2009-07-10,12.1212
2009-07-13,0.0
2009-07-14,-8.1081
2009-07-15,14.7059
2009-07-16,5.1282
2009-07-17,9.7561
2009-07-20,4.4444
2009-07-21,6.383
2009-07-22,0.0
2009-07-23,-12.375
2009-07-24,-10.9843
2009-07-27,-20.0321
2009-07-28,-0.6012
2009-07-29,3.2258
2009-07-30,-18.3594
2009-07-31,0.9569
2009-08-03,5.4502
2009-08-04,7.8652
2009-08-05,-3.3333
2009-08-06,-5.819
2009-08-07,1.373
2009-08-10,-6.0948
2009-08-11,-5.7692
2009-08-12,-2.0408
2009-08-13,-4.1667
2009-08-14,0.0
2009-08-17,12.5
2009-08-18,-14.2512
2009-08-19,-0.8451
2009-08-20,7.3864
2009-08-21,-2.6455
2009-08-24,0.0
2009-08-25,4.3478
2009-08-26,-6.25
2009-08-27,2.2222
2009-08-28,0.0
2009-08-31,4.3478
2009-09-01,-12.5
2009-09-02,-4.7619
2009-09-03,0.0
2009-09-04,-5.0
2009-09-08,5.2632
2009-09-09,-5.0
2009-09-10,15.7895
2009-09-11,-13.6364
2009-09-14,0.6579
2009-09-15,9.8039
2009-09-16,13.392900000000001
2009-09-17,0.7874
2009-09-18,-5.7292
2009-09-21,5.5249
2009-09-22,-5.7592
2009-09-23,0.0
2009-09-24,-6.6667
2009-09-25,0.0
2009-09-28,8.9286
2009-09-29,-3.8251
2009-09-30,3.6932
2009-10-01,-7.9452
2009-10-02,0.0
2009-10-05,-9.5238
2009-10-06,4.6053
2009-10-07,-9.434
2009-10-08,0.0
2009-10-09,11.1111
2009-10-12,-5.0
2009-10-13,-2.6316
2009-10-14,-5.4054
2009-10-15,2.8571
2009-10-16,11.1111
2009-10-19,-10.0
2009-10-20,11.1111
2009-10-21,-21.5625
2009-10-22,21.1155
2009-10-23,-10.526299999999999
2009-10-26,11.7647
2009-10-27,2.6316
2009-10-28,0.0
2009-10-29,-0.641
2009-10-30,-12.2581
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,11.7647
2009-11-05,-5.2632
2009-11-06,0.0
2009-11-09,-5.5556
2009-11-10,5.8824
2009-11-11,2.7778
2009-11-12,-2.7027
2009-11-13,7.6389
2009-11-16,2.5806
2009-11-17,-4.4025
2009-11-18,21.0526
2009-11-19,-8.6957
2009-11-20,-14.2857
2009-11-23,11.1111
2009-11-24,-10.0
2009-11-25,11.1111
2009-11-27,-10.0
2009-11-30,0.0
2009-12-01,11.1111
2009-12-02,0.0
2009-12-03,-5.0
2009-12-04,-5.2632
2009-12-07,0.0
2009-12-08,11.1111
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,-10.0
2009-12-15,25.0
2009-12-16,-11.1111
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,2.5
2009-12-23,-2.439
2009-12-24,1.875
2009-12-28,-11.6564
2009-12-29,0.0
2009-12-30,-11.1111
2009-12-31,0.0
2010-01-04,25.0
2010-01-05,-15.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,5.8824
2010-01-11,-5.5556
2010-01-12,5.8824
2010-01-13,-11.1111
2010-01-14,12.5
2010-01-15,-5.5556
2010-01-19,17.647100000000002
2010-01-20,0.0
2010-01-21,-15.0
2010-01-22,8.8235
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,5.4054
2010-02-02,0.0
2010-02-04,-7.6923
2010-02-05,0.0
2010-02-08,11.1111
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,-10.0
2010-02-22,0.0
2010-02-23,10.0694
2010-02-24,-9.1483
2010-02-25,0.0
2010-02-26,11.1111
2010-03-01,-9.375
2010-03-02,0.0
2010-03-04,10.3448
2010-03-05,-9.375
2010-03-08,-0.6897
2010-03-09,0.0
2010-03-10,5.5556
2010-03-11,-5.2632
2010-03-12,0.0
2010-03-15,-11.1111
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,25.0
2010-03-19,-17.5
2010-03-22,-9.0909
2010-03-23,6.6667
2010-03-24,25.0
2010-03-25,-35.0
2010-03-26,-15.3846
2010-03-29,0.0
2010-03-30,45.4545
2010-03-31,6.25
2010-04-01,5.8824
2010-04-05,-16.6667
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,-20.0
2010-04-12,-8.3333
2010-04-14,36.3636
2010-04-15,0.0
2010-04-16,-16.6667
2010-04-19,0.0
2010-04-20,28.0
2010-04-21,-21.875
2010-04-22,53.5
2010-04-23,-34.8534
2010-04-26,20.0
2010-04-27,-20.0
2010-04-29,58.3333
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,-36.8421
2010-05-05,41.6667
2010-05-06,-29.4118
2010-05-07,25.0
2010-05-10,-20.0
2010-05-11,16.6667
2010-05-13,3.5714
2010-05-14,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,-17.2414
2010-05-24,33.3333
2010-05-25,3.125
2010-05-26,-27.2727
2010-05-28,0.0
2010-06-01,-4.1667
2010-06-02,39.1304
2010-06-04,0.0
2010-06-07,-25.0
2010-06-08,-8.3333
2010-06-09,0.0
2010-06-10,0.0
2010-06-14,18.1818
2010-06-15,15.3846
2010-06-17,-12.5
2010-06-18,-16.1905
2010-06-21,36.3636
2010-06-22,-20.0
2010-06-23,0.0
2010-06-24,8.3333
2010-06-25,-7.6923
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-06,0.0
2010-07-07,25.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,-20.0
2010-07-15,25.0
2010-07-16,-20.0
2010-07-22,0.0
2010-07-26,0.0
2010-07-27,8.3333
2010-07-29,-7.6923
2010-07-30,-8.3333
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,4.5455
2010-08-09,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,47.8261
2010-08-18,-17.647100000000002
2010-08-19,-57.1429
2010-08-20,133.3333
2010-08-23,-57.1429
2010-08-25,3.125
2010-08-26,126.2626
2010-08-27,-7.1429
2010-08-30,-52.4038
2010-08-31,61.6162
2010-09-02,0.0
2010-09-03,-10.0
2010-09-07,44.4444
2010-09-08,-7.6923
2010-09-10,16.6667
2010-09-13,-28.5714
2010-09-14,0.0
2010-09-15,80.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,11.1111
2010-09-21,-50.0
2010-09-22,0.0
2010-09-23,21.875
2010-09-24,-24.6154
2010-09-27,2.0408
2010-09-29,0.0
2010-09-30,6.6667
2010-10-01,-25.0
2010-10-04,73.3333
2010-10-05,-10.0962
2010-10-07,-14.4385
2010-10-08,0.0
2010-10-11,0.0
2010-10-13,-25.0
2010-10-14,30.8333
2010-10-18,-23.5669
2010-10-19,30.8333
2010-10-20,-21.6561
2010-10-21,0.0
2010-10-25,15.4472
2010-10-27,-15.493
2010-10-28,0.0
2010-10-29,6.6667
2010-11-02,-6.25
2010-11-03,0.0
2010-11-04,-20.0
2010-11-05,0.0
2010-11-09,47.9167
2010-11-10,-32.3944
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-22,16.6667
2010-11-23,-14.2857
2010-11-30,16.6667
2010-12-01,-26.7857
2010-12-02,0.0
2010-12-03,-2.439
2010-12-06,0.0
2010-12-07,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,-20.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,37.5
2010-12-22,0.0
2010-12-23,-9.0909
2010-12-28,-32.5
2010-12-29,33.3333
2010-12-30,0.0
2010-12-31,-26.3889
2011-01-04,-3.7736
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-11,25.4902
2011-01-12,4.6875
2011-01-13,0.0
2011-01-18,0.0
2011-01-19,2.9851
2011-01-21,13.0435
2011-01-24,0.0
2011-01-25,0.0
2011-01-31,2.5641
2011-02-01,20.0
2011-02-02,33.3333
2011-02-03,12.5
2011-02-04,105.5556
2011-02-07,35.1351
2011-02-08,60.0
2011-02-09,-12.5
2011-02-10,0.0
2011-02-11,-57.1429
2011-02-14,0.0
2011-02-15,133.3333
2011-02-16,-14.2857
2011-02-17,0.0
2011-02-18,-16.6667
2011-02-22,-30.0
2011-02-23,42.8571
2011-02-24,0.0
2011-02-25,-4.0
2011-02-28,-12.5
2011-03-01,42.8571
2011-03-02,-27.0833
2011-03-03,-8.5714
2011-03-04,0.0
2011-03-08,30.0
2011-03-09,-11.538499999999999
2011-03-10,-13.0435
2011-03-11,25.0
2011-03-14,-20.0
2011-03-15,19.0625
2011-03-16,-11.811
2011-03-17,0.0
2011-03-18,-4.7619
2011-03-21,-5.0
2011-03-22,0.6579
2011-03-24,-16.3399
2011-03-25,25.0
2011-03-28,-20.0
2011-03-29,84.375
2011-03-30,-3.3898
2011-03-31,-12.2807
2011-04-01,-20.0
2011-04-04,25.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-08,-4.0
2011-04-12,0.0
2011-04-15,-16.6667
2011-04-18,0.0
2011-04-19,25.0
2011-04-20,-8.0
2011-04-21,-29.6196
2011-04-25,23.5521
2011-04-26,-12.5
2011-04-27,14.2857
2011-04-29,-37.5
2011-05-02,-28.0
2011-05-03,1.3889
2011-05-05,9.589
2011-05-06,25.0
2011-05-09,0.0
2011-05-10,-27.0
2011-05-12,64.3836
2011-05-16,25.4167
2011-05-17,-9.6346
2011-05-18,0.0
2011-05-19,-8.8235
2011-05-20,-3.2258
2011-05-24,33.3333
2011-05-26,0.0
2011-05-27,-20.0
2011-05-31,0.0
2011-06-01,-35.5469
2011-06-06,74.5455
2011-06-07,11.1111
2011-06-08,0.0
2011-06-10,0.0
2011-06-16,-40.0
2011-06-17,0.0
2011-06-22,25.0
2011-06-23,30.0
2011-06-24,-2.5641
2011-06-27,0.0
2011-06-30,-0.9868
2011-07-01,-6.3123000000000005
2011-07-05,0.0
2011-07-07,-26.2411
2011-07-08,35.5769
2011-07-11,-26.2411
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,36.0577
2011-07-15,0.0
2011-07-18,-15.1943
2011-07-19,25.8333
2011-07-20,-4.6358
2011-07-22,-5.5556
2011-07-25,-2.9412000000000003
2011-07-26,0.0
2011-07-29,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,-33.3333
2011-08-05,-1.1364
2011-08-08,-15.5172
2011-08-09,52.381
2011-08-10,-14.2857
2011-08-11,57.2917
2011-08-12,-36.4238
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,-16.6667
2011-08-22,10.0
2011-08-23,36.3636
2011-08-25,0.0
2011-08-30,0.0
2011-09-02,6.6667
2011-09-07,-25.0
2011-09-08,33.3333
2011-09-09,-25.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-19,0.0
2011-09-21,8.3333
2011-09-22,-7.6923
2011-09-23,0.0
2011-09-26,-8.3333
2011-09-27,9.0909
2011-09-28,0.0
2011-09-29,66.6667
2011-09-30,-54.0625
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,8.8435
2011-10-07,-20.0
2011-10-12,0.0
2011-10-14,12.5
2011-10-18,0.0
2011-10-19,0.0
2011-10-24,33.3333
2011-10-27,0.0
2011-10-28,-73.4375
2011-11-01,9.8039
2011-11-04,14.2857
2011-11-08,150.0
2011-11-09,-1.875
2011-11-10,-8.2803
2011-11-11,-55.5556
2011-11-15,145.3125
2011-11-21,-59.2357
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,145.3125
2011-12-02,-59.2357
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,145.3125
2011-12-08,-8.2803
2011-12-09,-53.4722
2011-12-12,-4.4776
2011-12-14,0.0
2011-12-15,3.125
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,90.9091
2011-12-21,0.0
2011-12-22,-46.8254
2011-12-23,88.0597
2011-12-29,-36.5079
2011-12-30,57.5
2012-01-04,-49.2063
2012-01-06,3.125
2012-01-09,12.1212
2012-01-10,0.0
2012-01-12,-2.7027
2012-01-17,0.0
2012-01-19,0.0
2012-01-24,11.1111
2012-01-25,-10.0
2012-01-26,0.0
2012-01-27,0.0
2012-01-30,0.0
2012-02-01,22.2222
2012-02-02,-27.2727
2012-02-06,12.5
2012-02-08,0.0
2012-02-09,-11.1111
2012-02-13,25.0
2012-02-15,-20.0
2012-02-21,37.5
2012-02-22,27.2727
2012-02-24,-28.5714
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,200.0
2012-03-01,-33.3333
2012-03-02,-48.125
2012-03-06,92.7711
2012-03-07,0.0
2012-03-08,-25.0
2012-03-09,33.3333
2012-03-12,20.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-20,-35.9375
2012-03-22,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-05,-2.439
2012-04-09,0.0
2012-04-11,0.0
2012-04-13,0.0
2012-04-18,0.0
2012-04-20,0.0
2012-04-25,-29.1667
2012-04-26,114.1176
2012-04-27,-52.7473
2012-04-30,11.6279
2012-05-01,0.0
2012-05-02,-10.4167
2012-05-03,2.3256
2012-05-07,-2.2727
2012-05-08,23.2558
2012-05-11,-7.5472
2012-05-15,0.0
2012-05-16,0.0
2012-05-21,0.0
2012-05-22,14.2857
2012-05-24,0.0
2012-05-30,0.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-07,7.1429
2012-06-11,-6.6667
2012-06-12,0.0
2012-06-18,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-07-05,0.0
2012-07-09,14.2857
2012-07-11,-12.5
2012-07-18,-23.2143
2012-07-20,0.0
2012-07-23,2.3256
2012-07-24,-27.2727
2012-07-26,25.0
2012-07-30,0.0
2012-07-31,-40.0
2012-08-06,4.1667
2012-08-09,34.0
2012-08-10,0.0
2012-08-14,19.403
2012-08-15,0.0
2012-08-17,0.0
2012-08-27,-40.0
2012-08-30,0.0
2012-09-04,0.0
2012-09-06,0.0
2012-09-12,66.6667
2012-09-13,20.0
2012-10-03,0.0
2012-10-05,2.0833
2012-10-17,-18.3673
2012-10-22,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-26,0.0
2012-11-30,-20.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-07,-25.0
2013-01-08,0.0
2013-01-09,-33.3333
2013-01-10,50.0
2013-01-11,0.0
2013-01-15,-33.3333
2013-01-17,6.25
2013-01-25,2.9412000000000003
2013-01-29,14.2857
2013-01-30,300.0
2013-01-31,-78.125
2013-02-05,0.0
2013-02-13,8.5714
2013-02-20,-7.8947
2013-02-22,5.7143
2013-03-04,0.0
2013-03-06,0.0
2013-03-18,0.0
2013-03-27,0.0
2013-04-02,2.7027
2013-04-04,315.7895
2013-04-08,-0.6329
2013-04-10,-75.7962
2013-04-12,210.5263
2013-04-16,-66.1017
2013-04-19,0.0
2013-04-30,0.0
2013-05-06,0.0
2013-05-08,192.5
2013-05-09,-64.1026
2013-05-15,0.0
2013-05-17,0.0
2013-05-29,0.0
2013-06-10,33.3333
2013-06-11,14.2857
2013-06-21,-25.0
2013-06-24,0.0
2013-06-27,0.0
2013-07-01,33.3333
2013-07-02,0.0
2013-07-09,0.0
2013-07-11,0.0
2013-07-15,0.0
2013-07-18,21.875
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,-17.9487
2013-07-24,0.0
2013-07-30,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-14,0.0
2013-08-19,-37.5
2013-08-21,20.0
2013-08-23,29.1667
2013-08-26,-19.3548
2013-09-06,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,24.0
2013-09-24,-32.2581
2013-09-25,14.2857
2013-09-26,-12.5
2013-09-27,14.2857
2013-10-01,-12.5
2013-10-03,14.2857
2013-10-10,16.6667
2013-10-14,0.0
2013-10-15,10.7143
2013-10-16,-9.6774
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-25,0.0
2013-10-28,-25.0
2013-10-30,52.381
2013-11-05,-12.5
2013-11-06,0.0
2013-11-07,85.7143
2013-11-08,-46.1538
2013-11-11,3.5714
2013-11-14,79.3103
2013-11-15,-36.5385
2013-11-21,0.0
2013-11-25,-15.1515
2013-11-26,-10.7143
2013-12-02,0.0
2013-12-04,12.0
2013-12-06,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-16,-10.7143
2013-12-17,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-09,0.0
2014-01-10,28.0
2014-01-13,0.0
2014-01-14,-45.3125
2014-01-21,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-02-03,82.8571
2014-02-05,-3.125
2014-02-06,0.0
2014-02-11,-9.6774
2014-02-13,-37.5
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,77.1429
2014-02-24,-43.5484
2014-03-03,5.7143
2014-03-04,0.0
2014-03-06,0.0
2014-03-10,0.0
2014-03-13,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-21,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-04-03,-13.5135
2014-04-04,0.0
2014-04-07,-15.625
2014-04-09,18.5185
2014-04-10,6.25
2014-04-15,-5.8824
2014-04-24,0.0
2014-04-30,0.0
2014-05-23,0.0
2014-05-29,-15.625
2014-06-04,0.0
2014-06-06,-3.7037
2014-06-09,0.0
2014-06-12,11.538499999999999
2014-06-26,0.0
2014-06-30,0.0
2014-07-02,0.0
2014-07-08,0.0
2014-07-21,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,10.3448
2014-07-31,34.375
2014-08-01,-32.5581
2014-08-05,0.0
2014-08-07,0.0
2014-08-15,-17.2414
2014-08-18,-12.5
2014-08-19,0.0
2014-08-20,38.0952
2014-08-26,-27.5862
2014-08-27,0.0
2014-08-28,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-19,0.0
2014-09-25,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-24,0.0
2014-10-27,-9.5238
2014-10-28,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-13,0.0
2014-11-21,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-01,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-09,0.0
2014-12-10,-5.2632
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-08,33.3333
2015-01-09,-25.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-21,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-30,33.3333
2015-02-02,-25.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-12,0.0
2015-02-17,0.0
2015-02-20,0.0
2015-02-23,5.5556
2015-02-24,-5.2632
2015-07-10,-11.1111
2015-08-10,0.0
2015-08-12,0.0
2015-08-18,0.0
2015-09-08,-96.1
2015-09-21,2464.1026
2015-10-23,-87.5
2015-11-19,-20.0
2015-12-01,25.0
2016-02-16,0.0
2016-03-03,0.0
2016-05-11,700.0
2016-06-10,0.0
2016-08-16,-87.5
2016-08-19,0.0
2017-06-01,0.0
2017-06-26,-20.0
2017-07-12,-76.0
2017-11-13,316.6667
2017-12-04,900.0
2017-12-05,-90.0
2017-12-07,-90.0
2017-12-27,900.0
2017-12-28,-99.0
2018-01-10,0.0
2018-01-17,9900.0
2018-01-25,0.0
2018-03-15,-99.0
2018-05-30,29900.0001
2018-06-08,-66.6667
2018-08-08,0.0
2018-09-14,-90.0
2018-09-17,900.0
2018-09-18,0.0
2018-09-20,-90.0
2018-09-24,0.0
2018-09-27,-90.0
2018-10-15,0.0
2018-11-06,9900.0
2018-11-27,0.0
2018-11-28,-99.0
2018-11-30,1900.0
2018-12-12,-95.0
2018-12-17,0.0
2018-12-19,900.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-27,-90.0
2019-01-15,0.0
2019-02-13,0.0
2019-02-14,900.0
2019-03-19,-90.0
2019-04-12,0.0
2019-04-30,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-23,0.0
2019-06-21,0.0
2019-08-07,0.0
2019-08-12,0.0
2019-08-13,9900.0
2019-08-20,-96.0
2019-09-17,-75.0
2019-09-18,0.0
2019-09-20,9900.0
2019-10-16,0.0
2019-10-23,-99.0
2019-11-13,0.0
2019-11-21,0.0
2019-11-25,9900.0
