ticker,HRI US Equity
2016-11-10,6.7041
2016-11-11,0.4206
2016-11-14,0.2356
2016-11-15,4.1003
2016-11-16,-3.3869
2016-11-17,-1.3763
2016-11-18,-2.4223
2016-11-21,4.6951
2016-11-22,1.4948000000000001
2016-11-23,2.2092
2016-11-25,-0.7702
2016-11-28,-3.2799
2016-11-29,-1.1908
2016-11-30,4.1132
2016-12-01,2.5164
2016-12-02,-2.1355
2016-12-05,5.0414
2016-12-06,1.3849
2016-12-07,-0.9185
2016-12-08,-3.4942
2016-12-09,0.5172
2016-12-12,-0.5391
2016-12-13,-1.7492
2016-12-14,-2.4072
2016-12-15,3.6485
2016-12-16,2.6277
2016-12-19,-1.0386
2016-12-20,0.9275
2016-12-21,-0.4353
2016-12-22,-1.1173
2016-12-23,0.2211
2016-12-27,0.7598
2016-12-28,-0.7784
2016-12-29,-0.711
2016-12-30,-0.8395
2017-01-03,0.0
2017-01-04,1.4442
2017-01-05,-1.62
2017-01-06,-0.1996
2017-01-09,-1.0
2017-01-10,5.7828
2017-01-11,-0.2626
2017-01-12,-1.3164
2017-01-13,1.0672
2017-01-17,-0.8399
2017-01-18,4.2594
2017-01-19,0.2089
2017-01-20,-0.1158
2017-01-23,1.461
2017-01-24,1.3714
2017-01-25,2.9989
2017-01-26,7.7496
2017-01-27,0.3048
2017-01-30,1.2558
2017-01-31,-0.6401
2017-02-01,6.2613
2017-02-02,-2.4441
2017-02-03,1.107
2017-02-06,-1.2101
2017-02-07,-2.4305
2017-02-08,-3.0092
2017-02-09,2.856
2017-02-10,1.2984
2017-02-13,-1.0649
2017-02-14,-0.4385
2017-02-15,3.0831
2017-02-16,-2.214
2017-02-17,-1.708
2017-02-21,1.4346
2017-02-22,-1.7928
2017-02-23,-1.6633
2017-02-24,2.6196
2017-02-27,1.7889
2017-02-28,2.0735
2017-03-01,-2.9213
2017-03-02,-3.7067
2017-03-03,-1.904
2017-03-06,-0.865
2017-03-07,-1.8089
2017-03-08,-0.8236
2017-03-09,0.3934
2017-03-10,1.2843
2017-03-13,0.8382
2017-03-14,-4.1773
2017-03-15,4.6041
2017-03-16,2.7641999999999998
2017-03-17,-0.0828
2017-03-20,0.0621
2017-03-21,-3.1457
2017-03-22,-1.2393
2017-03-23,1.1683
2017-03-24,-0.3636
2017-03-27,-0.1073
2017-03-28,3.8891
2017-03-29,-0.3516
2017-03-30,1.017
2017-03-31,0.452
2017-04-03,-4.459
2017-04-04,-2.7617000000000003
2017-04-05,0.9247
2017-04-06,4.8866
2017-04-07,0.6448
2017-04-10,3.4511
2017-04-11,-1.3783
2017-04-12,-3.0788
2017-04-13,-1.6092
2017-04-17,0.7222
2017-04-18,0.4218
2017-04-19,2.7719
2017-04-20,-4.0662
2017-04-21,-2.8115
2017-04-24,1.9285999999999999
2017-04-25,3.4186
2017-04-26,1.2474
2017-04-27,-4.4559
2017-04-28,-2.2781000000000002
2017-05-01,1.9792999999999998
2017-05-02,-0.6254
2017-05-03,-1.3672
2017-05-04,0.352
2017-05-05,-0.0219
2017-05-08,-2.2149
2017-05-09,-1.3232
2017-05-10,3.75
2017-05-11,-2.8039
2017-05-12,-5.2062
2017-05-15,-2.5202
2017-05-16,-4.122
2017-05-17,-3.5869
2017-05-18,-7.6253
2017-05-19,1.6852
2017-05-22,1.9382000000000001
2017-05-23,-0.8267
2017-05-24,1.3893
2017-05-25,-0.1644
2017-05-26,0.3568
2017-05-30,-0.1368
2017-05-31,3.6154
2017-06-01,1.2953000000000001
2017-06-02,1.3048
2017-06-05,-4.3534
2017-06-06,0.3501
2017-06-07,-0.8857
2017-06-08,3.5743
2017-06-09,0.366
2017-06-12,1.8494000000000002
2017-06-13,3.8875
2017-06-14,-4.0128
2017-06-15,-3.7958
2017-06-16,-0.3732
2017-06-19,5.0308
2017-06-20,-4.4586
2017-06-21,-2.2933
2017-06-22,0.0273
2017-06-23,2.4284
2017-06-26,1.5983
2017-06-27,-3.1201
2017-06-28,4.2219
2017-06-29,-0.1298
2017-06-30,2.2361
2017-07-03,2.6704
2017-07-05,0.2229
2017-07-06,0.0
2017-07-07,1.5077
2017-07-10,-0.9009
2017-07-11,1.9409999999999998
2017-07-12,4.001
2017-07-13,2.8505000000000003
2017-07-14,1.4196
2017-07-17,-0.1555
2017-07-18,0.178
2017-07-19,1.6437
2017-07-20,2.229
2017-07-21,-1.6674
2017-07-24,0.1087
2017-07-25,2.4973
2017-07-26,-1.25
2017-07-27,0.2789
2017-07-28,0.2139
2017-07-31,-3.117
2017-08-01,0.639
2017-08-02,-1.6421999999999999
2017-08-03,0.2449
2017-08-04,0.644
2017-08-07,0.3972
2017-08-08,-12.6154
2017-08-09,-2.5654
2017-08-10,0.6711
2017-08-11,0.0256
2017-08-14,3.9733
2017-08-15,-2.2436
2017-08-16,-4.0858
2017-08-17,-2.9187
2017-08-18,-0.5146
2017-08-21,-0.599
2017-08-22,2.2733
2017-08-23,0.0268
2017-08-24,1.0442
2017-08-25,-2.0403000000000002
2017-08-28,5.6262
2017-08-29,6.1204
2017-08-30,1.834
2017-08-31,0.0474
2017-09-01,1.8001
2017-09-05,0.4653
2017-09-06,3.057
2017-09-07,1.3483
2017-09-08,1.663
2017-09-11,-1.4613
2017-09-12,1.8371
2017-09-13,0.7172
2017-09-14,-2.158
2017-09-15,-0.9925
2017-09-18,3.0519
2017-09-19,-1.016
2017-09-20,1.2885
2017-09-21,0.2372
2017-09-22,0.4517
2017-09-25,-0.0428
2017-09-26,2.4207
2017-09-27,1.3386
2017-09-28,-0.1238
2017-09-29,1.5292
2017-10-02,2.0354
2017-10-03,0.9775
2017-10-04,-1.5606
2017-10-05,0.7827
2017-10-06,0.3783
2017-10-09,-0.0198
2017-10-10,-0.0992
2017-10-11,-0.2781
2017-10-12,0.0597
2017-10-13,-1.4729
2017-10-16,-0.8485
2017-10-17,-0.3871
2017-10-18,-0.1636
2017-10-19,-0.7171
2017-10-20,-0.0619
2017-10-23,-1.7964
2017-10-24,-0.4205
2017-10-25,-2.5971
2017-10-26,1.8426
2017-10-27,1.4687000000000001
2017-10-30,1.1538
2017-10-31,0.4977
2017-11-01,0.1857
2017-11-02,-0.5767
2017-11-03,-0.6422
2017-11-06,4.0659
2017-11-07,-3.2458
2017-11-08,15.1998
2017-11-09,-0.2337
2017-11-10,-1.4595
2017-11-13,-1.5359
2017-11-14,-0.4271
2017-11-15,2.555
2017-11-16,2.3277
2017-11-17,0.0889
2017-11-20,1.1364
2017-11-21,0.4565
2017-11-22,-0.0699
2017-11-24,0.1924
2017-11-27,-0.5411
2017-11-28,3.5978
2017-11-29,1.423
2017-11-30,-1.1525
2017-12-01,0.7942
2017-12-04,1.5926
2017-12-05,-1.6667
2017-12-06,0.7216
2017-12-07,1.9992999999999999
2017-12-08,0.1797
2017-12-11,0.1141
2017-12-12,-0.7492
2017-12-13,2.4943
2017-12-14,1.3449
2017-12-15,2.5118
2017-12-18,1.464
2017-12-19,-5.4526
2017-12-20,1.3655
2017-12-21,-0.0792
2017-12-22,-0.9833
2017-12-26,0.897
2017-12-27,0.4286
2017-12-28,0.4742
2017-12-29,-1.4947
2018-01-02,1.1979
2018-01-03,-0.6313
2018-01-04,-0.3335
2018-01-05,0.255
2018-01-08,-1.0491
2018-01-09,0.996
2018-01-10,-0.2704
2018-01-11,1.7065000000000001
2018-01-12,2.9011
2018-01-16,-4.267
2018-01-17,-0.0318
2018-01-18,0.6529
2018-01-19,3.5596
2018-01-22,1.0082
2018-01-23,3.1155
2018-01-24,2.9774000000000003
2018-01-25,-2.108
2018-01-26,-0.6256
2018-01-29,-2.9575
2018-01-30,-0.2565
2018-01-31,-0.5899
2018-02-01,1.5215999999999998
2018-02-02,-1.9933999999999998
2018-02-05,-5.0008
2018-02-06,0.4668
2018-02-07,0.2243
2018-02-08,-6.235
2018-02-09,-2.046
2018-02-12,3.1854
2018-02-13,-3.6943
2018-02-14,3.6609
2018-02-15,2.9233000000000002
2018-02-16,1.8716
2018-02-20,0.9831
2018-02-21,-0.399
2018-02-22,1.7465000000000002
2018-02-23,2.7401999999999997
2018-02-26,1.4562
2018-02-27,-0.1209
2018-02-28,-1.3614
2018-03-01,2.2389
2018-03-02,-1.4099
2018-03-05,2.2516
2018-03-06,5.0439
2018-03-07,-1.9405000000000001
2018-03-08,-0.1878
2018-03-09,3.4298
2018-03-12,-0.4477
2018-03-13,-0.1405
2018-03-14,-1.3512
2018-03-15,-0.7419
2018-03-16,0.2875
2018-03-19,-0.8456
2018-03-20,0.8528
2018-03-21,-0.0287
2018-03-22,-2.8387000000000002
2018-03-23,-4.3382
2018-03-26,3.1621
2018-03-27,-4.4408
2018-03-28,-0.8919
2018-03-29,2.5418
2018-04-02,-4.9115
2018-04-03,3.3031
2018-04-04,1.6458
2018-04-05,0.2313
2018-04-06,-4.1385
2018-04-09,-0.3049
2018-04-10,3.4449
2018-04-11,-0.4202
2018-04-12,0.6407
2018-04-13,-1.087
2018-04-16,1.7268
2018-04-17,-0.571
2018-04-18,0.9623
2018-04-19,-1.937
2018-04-20,-8.1047
2018-04-23,1.8765
2018-04-24,-0.7033
2018-04-25,-2.7824999999999998
2018-04-26,-3.5733
2018-04-27,-0.072
2018-04-30,-5.2205
2018-05-01,-2.4501
2018-05-02,0.7593
2018-05-03,0.0966
2018-05-04,1.5636999999999999
2018-05-07,4.2007
2018-05-08,-1.8424
2018-05-09,4.9062
2018-05-10,-0.992
2018-05-11,-0.0179
2018-05-14,2.058
2018-05-15,0.1227
2018-05-16,0.8406
2018-05-17,1.9625
2018-05-18,0.0511
2018-05-21,2.0089
2018-05-22,-4.1555
2018-05-23,0.0522
2018-05-24,0.3307
2018-05-25,-1.7692999999999999
2018-05-29,-3.9555
2018-05-30,3.2543
2018-05-31,-2.6887
2018-06-01,1.7017
2018-06-04,-1.3674
2018-06-05,1.2951
2018-06-06,1.3866
2018-06-07,1.3854
2018-06-08,0.2278
2018-06-11,1.6604999999999999
2018-06-12,4.9175
2018-06-13,-1.4258
2018-06-14,0.133
2018-06-15,-2.7561
2018-06-18,3.0903
2018-06-19,-0.0166
2018-06-20,1.6399
2018-06-21,-2.3142
2018-06-22,-0.6507
2018-06-25,-8.7322
2018-06-26,2.6494999999999997
2018-06-27,-0.0717
2018-06-28,1.1659
2018-06-29,-0.1064
2018-07-02,-2.0944
2018-07-03,-0.5801
2018-07-05,3.3186999999999998
2018-07-06,0.6883
2018-07-09,2.8571
2018-07-10,-0.1704
2018-07-11,-1.5534
2018-07-12,-0.6416
2018-07-13,4.1361
2018-07-16,-0.9385
2018-07-17,0.5921
2018-07-18,0.9923
2018-07-19,1.1324
2018-07-20,-1.6137000000000001
2018-07-23,-0.9372
2018-07-24,-0.9968
2018-07-25,0.3584
2018-07-26,0.5951
2018-07-27,-3.9892
2018-07-30,-1.6197
2018-07-31,1.6822
2018-08-01,-4.1359
2018-08-02,1.4503
2018-08-03,0.6877
2018-08-06,1.0065
2018-08-07,0.3381
2018-08-08,-8.9378
2018-08-09,1.3242
2018-08-10,0.788
2018-08-13,-2.4027
2018-08-14,1.7389999999999999
2018-08-15,-3.092
2018-08-16,0.9512
2018-08-17,0.6871
2018-08-20,1.1503
2018-08-21,1.9854
2018-08-22,0.3213
2018-08-23,-3.5795
2018-08-24,-0.4103
2018-08-27,2.217
2018-08-28,0.5758
2018-08-29,1.0115
2018-08-30,-0.5668
2018-08-31,-0.095
2018-09-04,-0.5515
2018-09-05,0.9562
2018-09-06,-3.315
2018-09-07,-2.9389
2018-09-10,2.2002
2018-09-11,3.1009
2018-09-12,0.1149
2018-09-13,-0.3827
2018-09-14,-0.4994
2018-09-17,-2.4131
2018-09-18,1.0287
2018-09-19,0.6853
2018-09-20,2.6254
2018-09-21,-2.274
2018-09-24,-1.5513
2018-09-25,0.1379
2018-09-26,-0.4524
2018-09-27,1.9165999999999999
2018-09-28,-0.7367
2018-10-01,-3.418
2018-10-02,-2.0627
2018-10-03,1.7551
2018-10-04,-3.0032
2018-10-05,-0.3556
2018-10-08,-1.0288
2018-10-09,-2.1426
2018-10-10,-8.0642
2018-10-11,-6.1306
2018-10-12,0.0502
2018-10-15,0.1757
2018-10-16,3.7343
2018-10-17,-0.7007
2018-10-18,-13.8686
2018-10-19,-1.8927
2018-10-22,1.7564
2018-10-23,-2.9145
2018-10-24,-9.2101
2018-10-25,5.939
2018-10-26,-4.4242
2018-10-29,-1.5535999999999999
2018-10-30,1.2882
2018-10-31,1.9396
2018-11-01,2.6825
2018-11-02,0.729
2018-11-05,-0.8444
2018-11-06,1.2165
2018-11-07,3.2452
2018-11-08,10.7101
2018-11-09,0.0
2018-11-12,-0.9201
2018-11-13,1.1144
2018-11-14,-1.7843
2018-11-15,-0.0267
2018-11-16,-3.6077
2018-11-19,-1.3307
2018-11-20,-3.7089
2018-11-21,2.7721
2018-11-23,-1.7888
2018-11-26,1.6479
2018-11-27,-1.2514
2018-11-28,2.9954
2018-11-29,-0.5593
2018-11-30,0.3093
2018-12-03,2.439
2018-12-04,-13.4373
2018-12-06,-0.6007
2018-12-07,-3.1489
2018-12-10,-3.5796
2018-12-11,-2.0095
2018-12-12,2.9545
2018-12-13,0.7427
2018-12-14,-3.1166
2018-12-17,-3.7011
2018-12-18,0.7902
2018-12-19,-4.6329
2018-12-20,-0.0747
2018-12-21,-4.2259
2018-12-24,-3.3581
2018-12-26,5.899
2018-12-27,-0.0763
2018-12-28,-2.52
2018-12-31,1.8018
2019-01-02,6.0793
2019-01-03,-2.5753
2019-01-04,9.7543
2019-01-07,3.2564
2019-01-08,5.1248
2019-01-09,5.0
2019-01-10,1.6369
2019-01-11,-1.2591999999999999
2019-01-14,-0.6821
2019-01-15,-0.5375
2019-01-16,-0.3603
2019-01-17,4.0675
2019-01-18,3.0689
2019-01-22,-3.2303
2019-01-23,-4.1219
2019-01-24,5.4799
2019-01-25,1.5499
2019-01-28,0.7631
2019-01-29,0.533
2019-01-30,2.9018
2019-01-31,0.461
2019-02-01,1.7544
2019-02-04,1.9893999999999998
2019-02-05,2.4447
2019-02-06,-1.4217
2019-02-07,-1.7511999999999999
2019-02-08,-0.865
2019-02-11,2.935
2019-02-12,3.776
2019-02-13,1.3614
2019-02-14,-3.8828
2019-02-15,4.3191
2019-02-19,-2.1919
2019-02-20,1.992
2019-02-21,0.4395
2019-02-22,2.5523
2019-02-25,-0.1422
2019-02-26,-3.1569
2019-02-27,-1.7157
2019-02-28,9.7257
2019-03-01,2.2727
2019-03-04,-1.7111
2019-03-05,-3.007
2019-03-06,-3.38
2019-03-07,-1.1339
2019-03-08,-1.3909
2019-03-11,2.7221
2019-03-12,-0.3854
2019-03-13,-0.6046
2019-03-14,-2.1655
2019-03-15,-2.2382
2019-03-18,2.0097
2019-03-19,-2.394
2019-03-20,-2.2483
2019-03-21,3.0319
2019-03-22,-5.5809
2019-03-25,0.7523
2019-03-26,0.64
2019-03-27,-1.5897999999999999
2019-03-28,2.5579
2019-03-29,2.3366
2019-04-01,3.1298
2019-04-02,-1.393
2019-04-03,1.5641
2019-04-04,1.689
2019-04-05,0.8305
2019-04-08,-0.1453
2019-04-09,-3.7603
2019-04-10,1.9662
2019-04-11,2.843
2019-04-12,1.9712
2019-04-15,-1.5558999999999998
2019-04-16,2.8257
2019-04-17,-0.7452
2019-04-18,8.5406
2019-04-22,0.7782
2019-04-23,1.5230000000000001
2019-04-24,0.8663
2019-04-25,-2.4508
2019-04-26,2.1044
2019-04-29,0.7361
2019-04-30,0.5428
2019-05-01,-0.0623
2019-05-02,-4.0515
2019-05-03,-2.2737
2019-05-06,-1.5068000000000001
2019-05-07,-4.3195
2019-05-08,-1.9750999999999999
2019-05-09,1.6551
2019-05-10,-1.3214000000000001
2019-05-13,-5.428
2019-05-14,2.8571
2019-05-15,1.5977999999999999
2019-05-16,-1.4275
2019-05-17,-2.7
2019-05-20,1.1857
2019-05-21,2.6178
2019-05-22,-5.5394
2019-05-23,-4.6039
2019-05-24,-0.5392
2019-05-28,-3.8222
2019-05-29,0.9019
2019-05-30,-0.419
2019-05-31,-4.5442
2019-06-03,3.2324
2019-06-04,7.9135
2019-06-05,-0.6595
2019-06-06,1.9649
2019-06-07,2.1354
2019-06-10,1.9378
2019-06-11,-1.6758
2019-06-12,-1.7553
2019-06-13,3.2108
2019-06-14,0.4767
2019-06-17,1.1236
2019-06-18,2.5185
2019-06-19,1.1320000000000001
2019-06-20,4.9059
2019-06-21,-0.3405
2019-06-24,-2.1868
2019-06-25,2.0261
2019-06-26,1.5065
2019-06-27,3.2381
2019-06-28,-0.1743
2019-07-01,1.1128
2019-07-02,-3.7333
2019-07-03,-0.538
2019-07-05,1.1494
2019-07-08,-2.4955
2019-07-09,-0.9141
2019-07-10,-1.7297
2019-07-11,1.502
2019-07-12,4.5087
2019-07-15,-1.0841
2019-07-16,0.6263
2019-07-17,-4.4677
2019-07-18,-4.8162
2019-07-19,-1.4422
2019-07-22,0.6448
2019-07-23,3.6964
2019-07-24,3.8023
2019-07-25,0.206
2019-07-26,2.6045
2019-07-29,1.0911
2019-07-30,1.4537
2019-07-31,-1.9973999999999998
2019-08-01,1.5507
2019-08-02,-6.8281
2019-08-05,-3.4184
2019-08-06,-1.4545
2019-08-07,1.968
2019-08-08,3.7394
2019-08-09,-2.1163
2019-08-12,-4.8705
2019-08-13,1.0739
2019-08-14,-3.0146
2019-08-15,0.3312
2019-08-16,2.6917
2019-08-19,2.7201
2019-08-20,0.1685
2019-08-21,1.6583
2019-08-22,-1.3712
2019-08-23,-7.3586
2019-08-26,3.26
2019-08-27,-5.1115
2019-08-28,1.69
2019-08-29,5.7907
2019-08-30,1.3255
2019-09-03,-3.1492
2019-09-04,-0.5753
2019-09-05,4.478
2019-09-06,-0.9632
2019-09-09,5.7865
2019-09-10,2.3443
2019-09-11,3.4359
2019-09-12,3.6691000000000003
2019-09-13,2.6178
2019-09-16,-2.3061
2019-09-17,-1.1072
2019-09-18,-0.5492
2019-09-19,-3.972
2019-09-20,8.4273
2019-09-23,0.1428
2019-09-24,-4.2779
2019-09-25,3.8944
2019-09-26,-3.1749
2019-09-27,-1.7347000000000001
2019-09-30,0.1292
2019-10-01,-6.5362
2019-10-02,-5.6821
2019-10-03,1.1707
2019-10-04,2.676
2019-10-07,-0.7279
2019-10-08,-5.9603
2019-10-09,2.7163
2019-10-10,3.7462999999999997
2019-10-11,4.8147
2019-10-14,-2.1842
2019-10-15,1.2201
2019-10-16,-0.8187
2019-10-17,6.4205
2019-10-18,0.6464
2019-10-21,1.2417
2019-10-22,-0.2749
2019-10-23,-6.5734
2019-10-24,-3.4497999999999998
2019-10-25,3.5966
2019-10-28,-0.1815
2019-10-29,3.7963
2019-10-30,-0.8322
2019-10-31,-2.2527
2019-11-01,3.3665
2019-11-04,5.4863
2019-11-05,3.6055
2019-11-06,-0.98
2019-11-07,0.7069
2019-11-08,0.2206
2019-11-11,0.8005
2019-11-12,-0.7147
2019-11-13,-0.5399
2019-11-14,0.0402
2019-11-15,0.4421
2019-11-18,-2.1809
2019-11-19,-0.7568
2019-11-20,-4.7609
2019-11-21,0.8007
2019-11-22,-0.8587
2019-11-25,2.2087
2019-11-26,0.1059
2019-11-27,-0.1905
2019-11-29,-0.8482
2019-12-02,-2.2455
2019-12-03,-1.4876
2019-12-04,0.6218
2019-12-05,0.8607
2019-12-06,2.4289
2019-12-09,-1.1109
2019-12-10,-0.8857
2019-12-11,1.8527
2019-12-12,4.1943
2019-12-13,-0.2259
2019-12-16,1.3998
2019-12-17,0.3857
2019-12-18,1.9009
2019-12-19,-0.6747
2019-12-20,0.0799
2019-12-23,-0.539
2019-12-24,0.3212
2019-12-26,-0.5002
2019-12-27,-1.1864
2019-12-30,1.1193
2019-12-31,-1.5093999999999999
2020-01-02,0.8173
2020-01-03,-1.2363
2020-01-06,-0.6362
2020-01-07,-1.8174000000000001
2020-01-08,-0.4207
2020-01-09,1.0139
2020-01-10,-4.6842
2020-01-13,-0.5046
2020-01-14,-0.882
2020-01-15,0.7786
2020-01-16,1.3687
2020-01-17,0.0871
2020-01-21,-3.4595000000000002
2020-01-22,0.0
2020-01-23,0.924
2020-01-24,-0.402
2020-01-27,-3.5874
2020-01-28,2.6977
2020-01-29,-1.1549
2020-01-30,-3.0011
2020-01-31,-5.2433
2020-02-03,-0.7976
2020-02-04,4.9497
2020-02-05,2.4898
2020-02-06,0.7942
2020-02-07,-2.3407
2020-02-10,-0.1187
2020-02-11,1.972
2020-02-12,1.8173
2020-02-13,0.3432
2020-02-14,-1.8928
2020-02-18,1.8131
2020-02-19,1.0959
2020-02-20,-0.3388
2020-02-21,-3.1498
2020-02-24,-7.066
2020-02-25,-3.2981
2020-02-26,-3.6709
2020-02-27,1.1622
2020-02-28,-2.0037
2020-03-02,3.626
2020-03-03,-6.3667
2020-03-04,0.5339
2020-03-05,-8.4964
2020-03-06,-2.6268000000000002
2020-03-09,-18.6324
2020-03-10,11.6423
2020-03-11,-10.0829
2020-03-12,-15.7834
2020-03-13,8.4359
2020-03-16,-16.8629
2020-03-17,0.6576
2020-03-18,-36.0804
2020-03-19,14.6226
2020-03-20,-6.0357
2020-03-23,5.9124
2020-03-24,28.6699
2020-03-25,21.4247
2020-03-26,0.0441
2020-03-27,-15.2998
2020-03-30,-0.6767
2020-03-31,7.2327
2020-04-01,-7.3314
2020-04-02,7.8059
2020-04-03,-9.1487
2020-04-06,11.7394
2020-04-07,3.4217
2020-04-08,5.0326
2020-04-09,4.5697
2020-04-13,-7.4247
2020-04-14,0.55
2020-04-15,-5.6974
2020-04-16,-4.3016
2020-04-17,7.2222
2020-04-20,-0.1884
2020-04-21,-4.0585
2020-04-22,5.1156
2020-04-23,3.7904
2020-04-24,-0.2705
2020-04-27,9.2224
2020-04-28,3.601
2020-04-29,18.8574
2020-04-30,-5.1092
2020-05-01,-7.2972
2020-05-04,3.0951
2020-05-05,-14.0474
2020-05-06,-7.072
2020-05-07,3.6659
2020-05-08,14.2793
2020-05-11,-4.8179
2020-05-12,-10.3704
2020-05-13,-9.6419
2020-05-14,10.7215
2020-05-15,0.7802
2020-05-18,13.2969
2020-05-19,-5.828
2020-05-20,7.6398
2020-05-21,-1.9428999999999998
2020-05-22,-0.8087
2020-05-26,11.5369
2020-05-27,9.6857
2020-05-28,-2.5324999999999998
2020-05-29,-2.5641
2020-06-01,-2.7368
2020-06-02,2.2006
2020-06-03,6.6008
2020-06-04,3.6093
2020-06-05,9.0125
2020-06-08,3.4594
2020-06-09,-2.947
2020-06-10,-9.3431
2020-06-11,-13.3655
2020-06-12,4.461
2020-06-15,0.3203
2020-06-16,7.6978
2020-06-17,-5.2042
2020-06-18,-0.1042
2020-06-19,0.9043
2020-06-22,-1.8614000000000002
2020-06-23,0.2107
2020-06-24,-4.0308
2020-06-25,3.1045
2020-06-26,1.169
2020-06-29,6.5476
2020-06-30,0.9859
2020-07-01,-2.7009
2020-07-02,0.8696
2020-07-06,2.9840999999999998
2020-07-07,-6.5679
2020-07-08,2.5155
2020-07-09,-1.3445
2020-07-10,1.0903
2020-07-13,3.64
2020-07-14,6.9268
2020-07-15,4.2579
2020-07-16,0.3501
2020-07-17,-0.6105
2020-07-20,-2.4569
2020-07-21,5.8171
2020-07-22,0.3684
2020-07-23,5.2795
2020-07-24,-3.0035
2020-07-27,-0.5253
2020-07-28,-5.3919
2020-07-29,2.5558
2020-07-30,-1.776
2020-07-31,-2.1872
