ticker,LOW US Equity
2000-05-19,-1.7856999999999998
2000-05-22,1.5584
2000-05-23,-1.1509
2000-05-24,-5.1746
2000-05-25,2.0464
2000-05-26,-2.1390000000000002
2000-05-30,2.7321999999999997
2000-05-31,-0.9309
2000-06-01,2.953
2000-06-02,5.867
2000-06-05,-1.9704000000000002
2000-06-06,-5.2764
2000-06-07,-4.1114
2000-06-08,-3.1812
2000-06-09,-0.8571
2000-06-12,-2.8818
2000-06-13,5.638
2000-06-14,0.2809
2000-06-15,-1.4006
2000-06-16,-2.2727
2000-06-19,-2.4709
2000-06-20,-2.3845
2000-06-21,1.374
2000-06-22,1.506
2000-06-23,0.0
2000-06-26,-1.1869
2000-06-27,2.5526
2000-06-28,-0.4392
2000-06-29,-2.9412000000000003
2000-06-30,-0.4545
2000-07-03,0.4566
2000-07-05,1.6667
2000-07-06,0.0
2000-07-07,8.4948
2000-07-10,2.7473
2000-07-11,2.4064
2000-07-12,0.0731
2000-07-13,-0.7833
2000-07-14,0.7895
2000-07-17,0.2611
2000-07-18,0.2604
2000-07-19,-2.7273
2000-07-20,-1.2016
2000-07-21,-2.4324
2000-07-24,-3.6010999999999997
2000-07-25,2.2989
2000-07-26,-0.9831
2000-07-27,-0.2837
2000-07-28,-3.8407
2000-07-31,-0.2959
2000-08-01,1.7804
2000-08-02,0.2915
2000-08-03,-1.7442
2000-08-04,0.7396
2000-08-07,5.7269
2000-08-08,1.6667
2000-08-09,-1.9125999999999999
2000-08-10,-3.0641
2000-08-11,1.1494
2000-08-14,6.392
2000-08-15,-0.6676
2000-08-16,-3.2258
2000-08-17,3.3333
2000-08-18,0.4032
2000-08-21,-1.3387
2000-08-22,0.9498
2000-08-23,4.1667
2000-08-24,1.5484
2000-08-25,0.3812
2000-08-28,-1.5190000000000001
2000-08-29,-0.8997
2000-08-30,-2.594
2000-08-31,-4.4856
2000-09-01,4.4175
2000-09-05,0.9346
2000-09-06,0.7937
2000-09-07,-1.1811
2000-09-08,10.2258
2000-09-11,-0.241
2000-09-12,3.8647
2000-09-13,-6.0465
2000-09-14,-3.8366
2000-09-15,-0.7722
2000-09-18,1.297
2000-09-19,-2.8169
2000-09-20,0.2635
2000-09-21,4.5992
2000-09-22,2.0101
2000-09-25,-3.4483
2000-09-26,-3.8265000000000002
2000-09-27,-0.2653
2000-09-28,-1.5957
2000-09-29,-2.973
2000-10-02,-0.5571
2000-10-03,-4.4818
2000-10-04,0.8798
2000-10-05,-2.0349
2000-10-06,-3.1157
2000-10-09,2.9096
2000-10-10,0.2976
2000-10-11,-2.4392
2000-10-12,-7.9148
2000-10-13,2.6446
2000-10-16,1.1272
2000-10-17,-4.6178
2000-10-18,6.3439
2000-10-19,3.2967
2000-10-20,0.0
2000-10-23,1.5198
2000-10-24,0.5988
2000-10-25,-3.5714
2000-10-26,1.0802
2000-10-27,2.2901
2000-10-30,3.4328
2000-10-31,5.4834
2000-11-01,0.9576
2000-11-02,-0.4065
2000-11-03,-2.9932
2000-11-06,0.2805
2000-11-07,-0.8392
2000-11-08,3.385
2000-11-09,-7.7763
2000-11-10,-5.4734
2000-11-13,0.1565
2000-11-14,4.5313
2000-11-15,-4.3347999999999995
2000-11-16,-0.625
2000-11-17,2.673
2000-11-20,-1.9908000000000001
2000-11-21,-1.25
2000-11-22,-1.4241
2000-11-24,0.321
2000-11-27,2.08
2000-11-28,2.9781
2000-11-29,-0.3044
2000-11-30,-2.1374
2000-12-01,-2.9641
2000-12-04,4.0193
2000-12-05,6.8006
2000-12-06,-5.7887
2000-12-07,-1.8433000000000002
2000-12-08,-0.1565
2000-12-11,4.8589
2000-12-12,1.7936999999999999
2000-12-13,-0.7342
2000-12-14,-0.8876
2000-12-15,-1.9403000000000001
2000-12-18,3.3486000000000002
2000-12-19,-3.2401
2000-12-20,-1.9787
2000-12-21,3.882
2000-12-22,-0.7474
2000-12-26,-1.6566
2000-12-27,2.9096
2000-12-28,1.6369
2000-12-29,4.246
2001-01-02,0.5618
2001-01-03,18.4358
2001-01-04,1.1792
2001-01-05,-3.38
2001-01-08,-4.7045
2001-01-09,-1.7722
2001-01-10,3.866
2001-01-11,-0.8685
2001-01-12,0.8761
2001-01-16,-1.737
2001-01-17,-2.7071
2001-01-18,-4.1558
2001-01-19,-3.794
2001-01-22,3.5211
2001-01-23,4.2177
2001-01-24,-1.1749
2001-01-25,2.3778
2001-01-26,0.7742
2001-01-29,2.023
2001-01-30,1.9679
2001-01-31,5.258
2001-02-01,1.9645000000000001
2001-02-02,-1.211
2001-02-05,-1.3744
2001-02-06,-1.5443
2001-02-07,-0.1721
2001-02-08,-4.1962
2001-02-09,7.02
2001-02-12,0.9157
2001-02-13,4.1667
2001-02-14,0.2844
2001-02-15,0.8509
2001-02-16,-0.6855
2001-02-20,3.1858
2001-02-21,-6.8439
2001-02-22,-0.313
2001-02-23,0.8127
2001-02-26,7.9333
2001-02-27,-2.3935
2001-02-28,-2.8174
2001-03-01,-1.5569
2001-03-02,3.7993
2001-03-05,0.0876
2001-03-06,3.0621
2001-03-07,5.7555
2001-03-08,-0.61
2001-03-09,0.9045
2001-03-12,-4.5302
2001-03-13,-0.0503
2001-03-14,-1.4929999999999999
2001-03-15,3.3719
2001-03-16,-1.1203
2001-03-19,2.0493
2001-03-20,1.8286
2001-03-21,-0.5131
2001-03-22,-7.1233
2001-03-23,-3.0019
2001-03-26,1.7889
2001-03-27,2.9877000000000002
2001-03-28,-1.8942
2001-03-29,2.0177
2001-03-30,-0.341
2001-04-02,-1.728
2001-04-03,-0.5919
2001-04-04,-1.2259
2001-04-05,3.1206
2001-04-06,-1.3927
2001-04-09,-3.4002
2001-04-10,2.6353999999999997
2001-04-11,-1.5125
2001-04-12,-2.6786
2001-04-16,-0.8257
2001-04-17,-2.3682
2001-04-18,12.4408
2001-04-19,-0.5734
2001-04-20,-1.1024
2001-04-23,0.0
2001-04-24,-2.5896
2001-04-25,-0.3521
2001-04-26,3.0035
2001-04-27,6.518
2001-04-30,1.4493
2001-05-01,2.7302
2001-05-02,-0.7571
2001-05-03,-2.0395
2001-05-04,2.0502
2001-05-07,-1.1057
2001-05-08,-1.5276
2001-05-09,-2.8946
2001-05-10,5.4677
2001-05-11,0.2655
2001-05-14,0.9189
2001-05-15,1.5586
2001-05-16,-0.0912
2001-05-17,2.9657999999999998
2001-05-18,1.034
2001-05-21,5.9942
2001-05-22,-2.069
2001-05-23,-1.4085
2001-05-24,2.5143
2001-05-25,0.0836
2001-05-29,-2.0607
2001-05-30,-1.1942
2001-05-31,0.0432
2001-06-01,-0.3308
2001-06-04,1.1400000000000001
2001-06-05,1.5551
2001-06-06,1.2644
2001-06-07,2.6637
2001-06-08,-0.5811
2001-06-11,-2.2699
2001-06-12,1.1822
2001-06-13,1.5808
2001-06-14,-1.3126
2001-06-15,-0.7541
2001-06-18,2.9981
2001-06-19,1.8913
2001-06-20,1.8826
2001-06-21,1.9512
2001-06-22,-2.4081
2001-06-25,-1.9481000000000002
2001-06-26,0.3974
2001-06-27,-2.9551
2001-06-28,2.5014
2001-06-29,-3.7798
2001-07-02,2.1916
2001-07-03,-0.1888
2001-07-05,-2.1622
2001-07-06,-4.4199
2001-07-09,-0.578
2001-07-10,-1.8895
2001-07-11,2.3407
2001-07-12,5.9062
2001-07-13,-0.3827
2001-07-16,-0.3568
2001-07-17,0.4682
2001-07-18,4.2215
2001-07-19,1.9474
2001-07-20,0.9293
2001-07-23,-2.0716
2001-07-24,-2.7161
2001-07-25,2.7114000000000003
2001-07-26,2.5876
2001-07-27,-0.8917
2001-07-30,0.7969
2001-07-31,-2.6269
2001-08-01,-2.7763
2001-08-02,0.889
2001-08-03,-1.3885
2001-08-06,-1.4081000000000001
2001-08-07,-0.0275
2001-08-08,-1.7033
2001-08-09,0.3074
2001-08-10,0.613
2001-08-13,0.9416
2001-08-14,2.0027
2001-08-15,-1.8827
2001-08-16,-1.0417
2001-08-17,-2.9363
2001-08-20,7.9909
2001-08-21,2.1406
2001-08-22,0.3881
2001-08-23,-3.4794
2001-08-24,4.6729
2001-08-27,-1.7602
2001-08-28,0.1298
2001-08-29,-2.4378
2001-08-30,-2.9771
2001-08-31,1.9178
2001-09-04,0.4032
2001-09-05,-1.7938
2001-09-06,-5.1254
2001-09-07,-8.046
2001-09-10,-0.4375
2001-09-17,-10.9228
2001-09-18,1.8675000000000002
2001-09-19,1.0031
2001-09-20,-3.5616
2001-09-21,-4.4744
2001-09-24,9.4424
2001-09-25,3.5326
2001-09-26,0.0328
2001-09-27,-0.2952
2001-09-28,4.1118
2001-10-01,-3.6651
2001-10-02,4.1325
2001-10-03,6.1732
2001-10-04,-3.9454000000000002
2001-10-05,-0.2471
2001-10-08,-2.5077
2001-10-09,-3.4614
2001-10-10,4.6053
2001-10-11,6.9182
2001-10-12,2.0294
2001-10-15,-0.5477
2001-10-16,0.5797
2001-10-17,-3.2565
2001-10-18,0.8942
2001-10-19,1.6248
2001-10-22,-0.0581
2001-10-23,1.7743
2001-10-24,-1.972
2001-10-25,1.9242
2001-10-26,-0.6007
2001-10-29,-2.705
2001-10-30,-2.9873
2001-10-31,3.9634
2001-11-01,2.9912
2001-11-02,4.7836
2001-11-05,4.1848
2001-11-06,2.3735
2001-11-07,-0.9172
2001-11-08,0.2571
2001-11-09,-1.4619
2001-11-12,2.0042
2001-11-13,3.8529999999999998
2001-11-14,3.3415
2001-11-15,-0.8321
2001-11-16,-3.2606
2001-11-19,6.8154
2001-11-20,-2.413
2001-11-21,-0.2615
2001-11-23,2.2169
2001-11-26,-0.1399
2001-11-27,0.7473
2001-11-28,1.2749
2001-11-29,-0.3891
2001-11-30,4.1131
2001-12-03,0.5297
2001-12-04,-0.0659
2001-12-05,2.8120000000000003
2001-12-06,-1.0897000000000001
2001-12-07,0.0432
2001-12-10,-1.3172
2001-12-11,-0.4158
2001-12-12,1.3843
2001-12-13,-1.2137
2001-12-14,0.6801
2001-12-17,-0.0872
2001-12-18,-0.1745
2001-12-19,1.0487
2001-12-20,0.0
2001-12-21,2.7027
2001-12-24,-0.2526
2001-12-26,0.0
2001-12-27,-1.5407
2001-12-28,0.1929
2001-12-31,-0.706
2002-01-02,-2.2409
2002-01-03,-2.4686
2002-01-04,1.6949
2002-01-07,-1.2222
2002-01-08,-0.5174
2002-01-09,-2.4197
2002-01-10,0.0695
2002-01-11,-2.6633
2002-01-14,1.7368999999999999
2002-01-15,-1.7774
2002-01-16,-2.2143
2002-01-17,1.5834000000000001
2002-01-18,4.0767
2002-01-22,1.1521
2002-01-23,1.8223
2002-01-24,-0.2013
2002-01-25,0.2017
2002-01-28,2.4385
2002-01-29,-4.4551
2002-01-30,2.3771
2002-01-31,2.8578
2002-02-01,-0.8031
2002-02-04,1.4442
2002-02-05,-0.7765
2002-02-06,-1.8260999999999998
2002-02-07,-3.4987
2002-02-08,3.7173
2002-02-11,0.9513
2002-02-12,-0.2192
2002-02-13,1.3837
2002-02-14,-0.0867
2002-02-15,-1.1275
2002-02-19,-1.4254
2002-02-20,2.0245
2002-02-21,-0.7632
2002-02-22,1.1865999999999999
2002-02-25,3.127
2002-02-26,-2.1478
2002-02-27,-2.7114000000000003
2002-02-28,0.0885
2002-03-01,-2.7845
2002-03-04,-1.5685
2002-03-05,-3.8106
2002-03-06,3.2173
2002-03-07,0.1628
2002-03-08,-0.7199
2002-03-11,-1.1696
2002-03-12,3.2426
2002-03-13,0.8253
2002-03-14,-0.4775
2002-03-15,2.4446
2002-03-18,-2.2525
2002-03-19,1.2777
2002-03-20,1.1264
2002-03-21,-0.1337
2002-03-22,0.4461
2002-03-25,-2.3762
2002-03-26,-0.0227
2002-03-27,-0.5688
2002-03-28,-0.4805
2002-04-01,-0.5978
2002-04-02,-0.6246
2002-04-03,-2.1182
2002-04-04,1.6409
2002-04-05,1.7782
2002-04-08,1.6092
2002-04-09,1.448
2002-04-10,0.8252
2002-04-11,-2.3446
2002-04-12,1.427
2002-04-15,-1.4069
2002-04-16,2.333
2002-04-17,-2.147
2002-04-18,0.8373
2002-04-19,-0.1346
2002-04-22,-0.3596
2002-04-23,-0.1804
2002-04-24,-2.056
2002-04-25,0.1153
2002-04-26,-1.2212
2002-04-29,-0.7231
2002-04-30,-0.6344
2002-05-01,0.9222
2002-05-02,1.8978000000000002
2002-05-03,0.2759
2002-05-06,-3.9211
2002-05-07,-0.4057
2002-05-08,0.8867
2002-05-09,1.6627
2002-05-10,-2.3364
2002-05-13,-0.3349
2002-05-14,5.0168
2002-05-15,0.5943
2002-05-16,-0.7953
2002-05-17,2.5195
2002-05-20,4.5576
2002-05-21,-1.4316
2002-05-22,1.8426
2002-05-23,2.1711
2002-05-24,0.2083
2002-05-28,-0.2287
2002-05-29,0.1042
2002-05-30,-0.3122
2002-05-31,-1.5243
2002-06-03,-4.05
2002-06-04,1.6575
2002-06-05,3.1087
2002-06-06,-2.277
2002-06-07,0.0
2002-06-10,1.4024
2002-06-11,0.3191
2002-06-12,0.7423
2002-06-13,-1.4526
2002-06-14,0.0641
2002-06-17,2.0282
2002-06-18,-5.4195
2002-06-19,0.3761
2002-06-20,-1.6972
2002-06-21,-0.4484
2002-06-24,0.4505
2002-06-25,-0.4484
2002-06-26,0.0225
2002-06-27,2.9048
2002-06-28,-0.6565
2002-07-01,-2.2907
2002-07-02,-1.2624
2002-07-03,0.5708
2002-07-05,3.723
2002-07-08,1.2257
2002-07-09,-3.4595000000000002
2002-07-10,-3.4714
2002-07-11,0.232
2002-07-12,-6.9907
2002-07-15,2.0408
2002-07-16,-8.2927
2002-07-17,1.6223
2002-07-18,-0.8903
2002-07-19,-4.8085
2002-07-22,-3.0808
2002-07-23,-2.0046
2002-07-24,9.585
2002-07-25,-6.4533
2002-07-26,1.4538
2002-07-29,5.7881
2002-07-30,1.1687
2002-07-31,-0.6301
2002-08-01,-6.3937
2002-08-02,-5.4474
2002-08-05,0.4179
2002-08-06,5.975
2002-08-07,2.3282
2002-08-08,-3.4539
2002-08-09,-1.0789
2002-08-12,-0.5741
2002-08-13,-0.4619
2002-08-14,6.5835
2002-08-15,3.2381
2002-08-16,-3.0311
2002-08-19,11.4433
2002-08-20,2.439
2002-08-21,2.0
2002-08-22,2.7311
2002-08-23,-2.7039
2002-08-26,1.0509
2002-08-27,-2.9813
2002-08-28,-2.2153
2002-08-29,0.0
2002-08-30,0.8039
2002-09-03,-0.8458
2002-09-04,3.0222
2002-09-05,0.0237
2002-09-06,4.1391
2002-09-09,0.1363
2002-09-10,0.9753
2002-09-11,1.5274
2002-09-12,-3.3407
2002-09-13,2.9297
2002-09-16,1.1118999999999999
2002-09-17,-3.1009
2002-09-18,1.7022
2002-09-19,-3.3698
2002-09-20,-2.1016
2002-09-23,-2.5714
2002-09-24,-1.6707
2002-09-25,2.5117000000000003
2002-09-26,4.8523
2002-09-27,-2.6804
2002-09-30,-2.5423999999999998
2002-10-01,1.9324
2002-10-02,-2.4408
2002-10-03,-3.0848
2002-10-04,-0.1003
2002-10-07,-5.996
2002-10-08,5.0173
2002-10-09,-4.7014
2002-10-10,-1.1733
2002-10-11,4.9649
2002-10-14,2.0823
2002-10-15,5.6913
2002-10-16,-0.2621
2002-10-17,2.175
2002-10-18,3.2749
2002-10-21,0.5663
2002-10-22,-2.5901
2002-10-23,0.0
2002-10-24,1.3179
2002-10-25,0.0685
2002-10-28,-2.5542
2002-10-29,2.2935
2002-10-30,-1.7387000000000001
2002-10-31,-2.8405
2002-11-01,0.8867
2002-11-04,-2.1378
2002-11-05,1.6989999999999998
2002-11-06,-0.6205
2002-11-07,-4.0106
2002-11-08,-1.2509000000000001
2002-11-11,-1.9002
2002-11-12,2.1436
2002-11-13,1.8963
2002-11-14,3.9454000000000002
2002-11-15,1.4562
2002-11-18,-4.2353
2002-11-19,-4.226
2002-11-20,-2.7707
2002-11-21,3.3245
2002-11-22,-0.6639
2002-11-25,2.5707
2002-11-26,-0.6266
2002-11-27,4.6658
2002-11-29,0.0
2002-12-02,-0.8193
2002-12-03,-1.7979
2002-12-04,2.9193
2002-12-05,-1.0817
2002-12-06,-0.8262
2002-12-09,-2.3524
2002-12-10,1.8820999999999999
2002-12-11,-2.0197
2002-12-12,0.0251
2002-12-13,-2.2116
2002-12-16,2.5957
2002-12-17,-2.8056
2002-12-18,-1.5464
2002-12-19,-1.0471
2002-12-20,1.4815
2002-12-23,-2.268
2002-12-24,-1.7071
2002-12-26,1.2753999999999999
2002-12-27,-1.3934
2002-12-30,2.8533
2002-12-31,-0.9247
2003-01-02,4.9333
2003-01-03,-6.1753
2003-01-06,-1.1376
2003-01-07,1.2328999999999999
2003-01-08,0.5954
2003-01-09,3.3629
2003-01-10,0.0781
2003-01-13,-1.0403
2003-01-14,-0.841
2003-01-15,0.7819
2003-01-16,-0.4737
2003-01-17,-2.9614000000000003
2003-01-21,-2.8609999999999998
2003-01-22,-1.4025
2003-01-23,-0.4267
2003-01-24,-2.5143
2003-01-27,0.8206
2003-01-28,0.5814
2003-01-29,0.0578
2003-01-30,-1.7909000000000002
2003-01-31,0.5294
2003-02-03,3.2768
2003-02-04,-1.4447999999999999
2003-02-05,-0.4886
2003-02-06,0.0578
2003-02-07,-1.6166
2003-02-10,0.939
2003-02-11,0.4942
2003-02-12,-0.8967
2003-02-13,-0.7297
2003-02-14,2.7933
2003-02-18,2.0023
2003-02-19,-1.8508
2003-02-20,-0.1429
2003-02-21,3.0615
2003-02-24,5.7745999999999995
2003-02-25,1.3648
2003-02-26,0.9839
2003-02-27,-0.4359
2003-02-28,1.2104
2003-03-03,-0.0763
2003-03-04,-4.3799
2003-03-05,0.1864
2003-03-06,-0.4519
2003-03-07,1.5754000000000001
2003-03-10,-2.7865
2003-03-11,-1.5684
2003-03-12,1.3736
2003-03-13,4.5527999999999995
2003-03-14,1.2182
2003-03-17,2.6889
2003-03-18,0.4239
2003-03-19,1.6638
2003-03-20,0.5374
2003-03-21,3.3528000000000002
2003-03-24,-4.1138
2003-03-25,1.7406000000000001
2003-03-26,1.2771
2003-03-27,-0.8089
2003-03-28,-1.775
2003-03-31,-0.3175
2003-04-01,0.7594
2003-04-02,2.8689999999999998
2003-04-03,1.7017
2003-04-04,0.2789
2003-04-07,0.5794
2003-04-08,-0.6452
2003-04-09,-1.1364
2003-04-10,2.3927
2003-04-11,0.5727
2003-04-14,1.2301
2003-04-15,2.284
2003-04-16,-1.6069
2003-04-17,2.1253
2003-04-21,-0.1972
2003-04-22,0.3073
2003-04-23,-1.1816
2003-04-24,-0.7972
2003-04-25,-0.8482
2003-04-28,1.0356
2003-04-29,-0.4011
2003-04-30,-1.8121
2003-05-01,-0.8658
2003-05-02,1.4708999999999999
2003-05-05,-0.2265
2003-05-06,0.9989
2003-05-07,0.517
2003-05-08,-0.2683
2003-05-09,1.5471
2003-05-12,2.0093
2003-05-13,-1.4069
2003-05-14,-2.2173
2003-05-15,0.6286
2003-05-16,-1.1602000000000001
2003-05-19,-9.0293
2003-05-20,-3.2258
2003-05-21,3.1538
2003-05-22,-0.1989
2003-05-23,-0.6974
2003-05-27,2.1319
2003-05-28,1.5963
2003-05-29,-0.6768
2003-05-30,2.8474
2003-06-02,-0.142
2003-06-03,3.6493
2003-06-04,1.5089000000000001
2003-06-05,1.1261
2003-06-06,-2.0935
2003-06-09,-2.525
2003-06-10,3.1972
2003-06-11,-0.2261
2003-06-12,1.4279
2003-06-13,-1.3408
2003-06-16,2.3103
2003-06-17,0.0886
2003-06-18,0.2433
2003-06-19,-1.2577
2003-06-20,-1.2291
2003-06-23,-2.0362
2003-06-24,0.1155
2003-06-25,0.1153
2003-06-26,0.53
2003-06-27,-1.1689
2003-06-30,-0.3942
2003-07-01,-0.9313
2003-07-02,0.0235
2003-07-03,-1.0338
2003-07-07,3.3001
2003-07-08,4.114
2003-07-09,-0.7726
2003-07-10,0.5784
2003-07-11,3.6718
2003-07-14,0.7254
2003-07-15,-0.2542
2003-07-16,0.0106
2003-07-17,-0.9135
2003-07-18,0.8362
2003-07-21,-1.1269
2003-07-22,1.0753
2003-07-23,1.0638
2003-07-24,-0.8421
2003-07-25,2.3992
2003-07-28,0.2281
2003-07-29,-1.7377
2003-07-30,-0.3368
2003-07-31,0.4647
2003-08-01,-1.1775
2003-08-04,-0.6809
2003-08-05,-1.6067
2003-08-06,-0.2613
2003-08-07,0.9168
2003-08-08,1.4493
2003-08-11,-0.1706
2003-08-12,3.2678
2003-08-13,-1.0134
2003-08-14,0.8776
2003-08-15,1.2842
2003-08-18,6.2577
2003-08-19,1.3664
2003-08-20,0.8164
2003-08-21,0.6968
2003-08-22,-1.0473
2003-08-25,-0.0945
2003-08-26,-0.454
2003-08-27,1.1973
2003-08-28,2.3662
2003-08-29,0.6421
2003-09-02,-0.6015
2003-09-03,0.9903
2003-09-04,1.4708999999999999
2003-09-05,-2.4696
2003-09-08,-1.4679
2003-09-09,-3.3147
2003-09-10,-1.6564
2003-09-11,0.9009
2003-09-12,-0.1359
2003-09-15,2.4295
2003-09-16,1.1385
2003-09-17,-0.7317
2003-09-18,1.1151
2003-09-19,0.7477
2003-09-22,-1.4657
2003-09-23,0.6402
2003-09-24,-1.0664
2003-09-25,1.0023
2003-09-26,-1.4417
2003-09-29,0.19
2003-09-30,-1.5927
2003-10-01,3.4104
2003-10-02,0.6149
2003-10-03,2.7593
2003-10-06,2.3428
2003-10-07,1.2502
2003-10-08,-0.4174
2003-10-09,0.8732
2003-10-10,-1.4197
2003-10-13,1.9319
2003-10-14,0.7926
2003-10-15,-0.9402
2003-10-16,0.9669
2003-10-17,-1.7612999999999999
2003-10-20,1.4621
2003-10-21,-0.8578
2003-10-22,-0.398
2003-10-23,1.8937
2003-10-24,-1.3639999999999999
2003-10-27,1.4693
2003-10-28,2.1295
2003-10-29,-1.0842
2003-10-30,0.253
2003-10-31,-0.8747
2003-11-03,1.9005999999999998
2003-11-04,-0.6828
2003-11-05,-1.4085
2003-11-06,0.6293
2003-11-07,-0.2873
2003-11-10,-1.7119
2003-11-11,1.1381000000000001
2003-11-12,0.1194
2003-11-13,-1.3113000000000001
2003-11-14,1.1734
2003-11-17,-1.228
2003-11-18,-1.2778
2003-11-19,0.6647
2003-11-20,0.1043
2003-11-21,-0.1736
2003-11-24,2.9908
2003-11-25,-0.8948
2003-11-26,-0.971
2003-11-28,0.2924
2003-12-01,0.5489
2003-12-02,-1.8253
2003-12-03,-0.7819
2003-12-04,-1.7863
2003-12-05,-0.3745
2003-12-08,1.6467
2003-12-09,-1.6024
2003-12-10,-2.5412
2003-12-11,2.1484
2003-12-12,-1.0426
2003-12-15,-1.5804
2003-12-16,-1.1443
2003-12-17,2.3898
2003-12-18,1.4041000000000001
2003-12-19,-0.5035
2003-12-22,-2.0784
2003-12-23,-0.2215
2003-12-24,-0.111
2003-12-26,1.5926
2003-12-29,0.2552
2003-12-30,-0.0909
2003-12-31,0.8007
2004-01-02,-2.69
2004-01-05,-0.2412
2004-01-06,2.8455
2004-01-07,0.0
2004-01-08,-2.604
2004-01-09,-1.5967
2004-01-12,-2.8113
2004-01-13,1.6308
2004-01-14,1.1461000000000001
2004-01-15,0.3212
2004-01-16,-0.3767
2004-01-20,-1.021
2004-01-21,3.5339
2004-01-22,1.8635000000000002
2004-01-23,0.1268
2004-01-26,0.6151
2004-01-27,-0.1798
2004-01-28,-3.098
2004-01-29,-0.9294
2004-01-30,0.469
2004-02-02,0.3361
2004-02-03,-0.9306
2004-02-04,0.62
2004-02-05,0.2427
2004-02-06,1.8253
2004-02-09,1.2438
2004-02-10,1.3369
2004-02-11,2.7991
2004-02-12,-0.9712
2004-02-13,0.8757
2004-02-17,0.9896
2004-02-18,-1.2034
2004-02-19,0.1044
2004-02-20,1.4775
2004-02-23,-2.9291
2004-02-24,-0.8294
2004-02-25,-1.1922
2004-02-26,0.5222
2004-02-27,0.3225
2004-03-01,1.3393
2004-03-02,-2.5903
2004-03-03,0.4522
2004-03-04,-0.072
2004-03-05,-0.036
2004-03-08,-1.7307000000000001
2004-03-09,0.1284
2004-03-10,-1.0443
2004-03-11,-2.9809
2004-03-12,1.3168
2004-03-15,-1.1302
2004-03-16,-0.3048
2004-03-17,2.618
2004-03-18,2.1229
2004-03-19,-0.9482
2004-03-22,-2.1355
2004-03-23,-0.5079
2004-03-24,-0.2836
2004-03-25,3.7922000000000002
2004-03-26,1.6076000000000001
2004-03-29,1.69
2004-03-30,-1.1669
2004-03-31,0.4114
2004-04-01,-0.5701
2004-04-02,-1.6305
2004-04-05,0.8743
2004-04-06,-0.325
2004-04-07,-2.0652
2004-04-08,-1.0359
2004-04-12,0.5794
2004-04-13,-1.208
2004-04-14,-1.297
2004-04-15,1.4874
2004-04-16,0.0376
2004-04-19,-0.7137
2004-04-20,-0.4162
2004-04-21,-1.1208
2004-04-22,2.3823
2004-04-23,0.4691
2004-04-26,-0.4669
2004-04-27,0.0188
2004-04-28,-0.9381
2004-04-29,-1.0606
2004-04-30,-0.3446
2004-05-03,0.557
2004-05-04,-1.1461000000000001
2004-05-05,1.3527
2004-05-06,-1.8112
2004-05-07,-2.9126
2004-05-10,-1.92
2004-05-11,1.876
2004-05-12,-0.8207
2004-05-13,1.7558
2004-05-14,0.3173
2004-05-17,-1.7793999999999999
