ticker,SOFO US Equity
2000-05-23,-11.3636
2000-05-24,28.2051
2000-05-25,2.5
2000-05-26,-10.2439
2000-05-30,30.4348
2000-05-31,-6.25
2000-06-01,30.6667
2000-06-02,20.068
2000-06-05,9.915
2000-06-06,-10.567
2000-06-07,4.611
2000-06-08,0.551
2000-06-09,-3.5616
2000-06-12,-10.2273
2000-06-13,1.2658
2000-06-14,-7.5
2000-06-15,-2.7027
2000-06-16,0.3472
2000-06-19,-5.1903
2000-06-20,-2.1898
2000-06-21,1.4925
2000-06-22,-8.8235
2000-06-23,7.2581
2000-06-26,8.2707
2000-06-27,-1.3889
2000-06-28,-2.8169
2000-06-29,5.0725
2000-06-30,15.8621
2000-07-03,-3.5714
2000-07-05,1.5432000000000001
2000-07-06,-8.2067
2000-07-07,-5.9603
2000-07-10,-7.3944
2000-07-11,-2.2814
2000-07-12,0.0
2000-07-13,-1.9455
2000-07-14,5.5556
2000-07-17,1.5038
2000-07-18,-5.9259
2000-07-19,6.2992
2000-07-20,1.1111
2000-07-21,-3.2967
2000-07-24,-2.2727
2000-07-25,1.5504
2000-07-26,-4.5802
2000-07-27,-7.2
2000-07-28,-17.2414
2000-07-31,4.1667
2000-08-01,-22.0
2000-08-02,15.3846
2000-08-03,-1.6667
2000-08-04,-1.1299
2000-08-07,-2.2857
2000-08-08,-6.7251
2000-08-09,2.8213
2000-08-10,-14.6341
2000-08-11,-5.0
2000-08-14,-3.7594
2000-08-15,1.5625
2000-08-16,0.7692
2000-08-17,-5.3435
2000-08-18,0.4032
2000-08-21,10.0402
2000-08-22,10.9489
2000-08-23,-2.6316
2000-08-24,-2.7027
2000-08-25,-1.3889
2000-08-28,1.4085
2000-08-29,-1.0417
2000-08-30,7.3684
2000-08-31,-2.6144
2000-09-01,-3.3557
2000-09-05,-5.5556
2000-09-06,-3.3088
2000-09-07,-2.6616
2000-09-08,0.0
2000-09-11,-5.4688
2000-09-12,-6.6116
2000-09-13,0.885
2000-09-14,-5.2632
2000-09-15,-10.1852
2000-09-18,-1.0309
2000-09-19,18.75
2000-09-20,17.5439
2000-09-21,2.9851
2000-09-22,4.3478
2000-09-25,1.3889
2000-09-26,-2.7397
2000-09-27,-7.7465
2000-09-28,1.5267
2000-09-29,6.7669
2000-10-02,-6.338
2000-10-03,-8.2707
2000-10-04,-9.8361
2000-10-05,-5.4545
2000-10-06,-1.9231
2000-10-09,0.9804
2000-10-10,1.9417
2000-10-11,-7.619
2000-10-12,-8.2474
2000-10-13,3.3708
2000-10-16,-8.6957
2000-10-17,0.0
2000-10-18,-4.1667
2000-10-19,6.8323
2000-10-20,3.4884
2000-10-23,7.8652
2000-10-24,6.25
2000-10-25,-1.9607999999999999
2000-10-26,1.5
2000-10-27,2.4631
2000-10-30,-3.8462
2000-10-31,2.0
2000-11-01,-4.902
2000-11-02,-1.0309
2000-11-03,1.0417
2000-11-06,-7.2165
2000-11-07,8.8889
2000-11-08,-7.1429
2000-11-09,-5.4945
2000-11-10,-1.1628
2000-11-13,3.5294
2000-11-14,-2.2727
2000-11-15,-4.6512
2000-11-16,-9.1463
2000-11-17,-3.3557
2000-11-20,-2.0833
2000-11-21,-14.8936
2000-11-22,-10.0
2000-11-24,-4.6296
2000-11-27,-4.8544
2000-11-28,-2.0408
2000-11-29,-8.3333
2000-11-30,2.2727
2000-12-01,6.6667
2000-12-04,6.25
2000-12-05,7.8431
2000-12-06,-10.9091
2000-12-07,-4.0816
2000-12-08,-1.0638
2000-12-11,-1.0753
2000-12-12,-4.3478
2000-12-13,0.0
2000-12-14,-6.8182
2000-12-15,-17.0732
2000-12-18,-22.0588
2000-12-19,-15.0943
2000-12-20,-22.2222
2000-12-21,42.8571
2000-12-22,24.0
2000-12-26,-3.2258
2000-12-27,-13.3333
2000-12-28,-7.6923
2000-12-29,-12.5
2001-01-02,9.5238
2001-01-03,17.3913
2001-01-04,25.9259
2001-01-05,11.7647
2001-01-08,-5.2632
2001-01-09,-2.7778
2001-01-10,8.5714
2001-01-11,13.1579
2001-01-12,1.1628
2001-01-16,10.3448
2001-01-17,16.6667
2001-01-18,16.0714
2001-01-19,13.0769
2001-01-22,6.1224
2001-01-23,16.6667
2001-01-24,-7.1429
2001-01-25,-23.0769
2001-01-26,-0.7692
2001-01-29,-0.7752
2001-01-30,4.6875
2001-01-31,0.0
2001-02-01,-7.4627
2001-02-02,3.2258
2001-02-05,-6.25
2001-02-06,-10.0
2001-02-07,-7.4074
2001-02-08,14.0
2001-02-09,-8.7719
2001-02-12,-19.2308
2001-02-13,-2.3810000000000002
2001-02-14,6.0976
2001-02-15,-1.1494
2001-02-16,-6.9767
2001-02-20,15.0
2001-02-21,-8.6957
2001-02-22,-5.9524
2001-02-23,0.0
2001-02-26,-7.5949
2001-02-27,-1.3699
2001-02-28,-11.1111
2001-03-01,0.0
2001-03-02,6.25
2001-03-05,0.0
2001-03-06,0.0
2001-03-07,-2.9412000000000003
2001-03-08,-3.0303
2001-03-09,-6.25
2001-03-12,0.0
2001-03-13,-8.3333
2001-03-14,5.4545
2001-03-15,-6.8966
2001-03-16,-7.4074
2001-03-19,20.0
2001-03-20,0.0
2001-03-21,-6.6667
2001-03-22,0.0
2001-03-23,-3.5714
2001-03-26,14.8148
2001-03-27,-16.129
2001-03-28,1.9231
2001-03-29,-9.434
2001-03-30,0.0
2001-04-02,-4.1667
2001-04-03,15.2174
2001-04-04,-24.5283
2001-04-05,7.5
2001-04-06,20.9302
2001-04-09,-1.5385
2001-04-10,6.25
2001-04-11,2.9412000000000003
2001-04-12,1.1429
2001-04-16,3.9548
2001-04-17,9.7826
2001-04-18,4.4554
2001-04-19,16.1137
2001-04-20,4.4898
2001-04-23,-4.6875
2001-04-24,-0.8197
2001-04-25,2.0661
2001-04-26,-3.6437
2001-04-27,-0.4202
2001-04-30,-7.5949
2001-05-01,-6.3927
2001-05-02,12.6829
2001-05-03,-2.5974
2001-05-04,3.5556
2001-05-07,0.4292
2001-05-08,-3.4188
2001-05-09,-6.1947
2001-05-10,2.8302
2001-05-11,-3.6696999999999997
2001-05-14,0.0
2001-05-15,-0.4762
2001-05-16,-6.6986
2001-05-17,-7.6923
2001-05-18,3.8889
2001-05-21,12.8342
2001-05-22,2.3697
2001-05-23,-2.7778
2001-05-24,-4.7619
2001-05-25,3.5
2001-05-29,-0.4831
2001-05-30,-2.9126
2001-05-31,-1.0
2001-06-01,-1.5152
2001-06-04,-12.8205
2001-06-05,11.1765
2001-06-06,4.7619
2001-06-07,-1.0101
2001-06-08,3.5714
2001-06-11,0.0
2001-06-12,5.4187
2001-06-13,0.4673
2001-06-14,-2.3256
2001-06-15,-4.7619
2001-06-18,-3.5
2001-06-19,-0.5181
2001-06-20,1.5625
2001-06-21,-2.0513
2001-06-22,3.1414
2001-06-25,-3.5533
2001-06-26,-6.3158
2001-06-27,7.3034
2001-06-28,-14.1361
2001-06-29,-1.8293
2001-07-02,8.0745
2001-07-03,22.4138
2001-07-05,-0.939
2001-07-06,4.2654
2001-07-09,3.6364
2001-07-10,-5.2632
2001-07-11,-5.0926
2001-07-12,-4.3902
2001-07-13,-10.7143
2001-07-16,-2.2857
2001-07-17,2.3392
2001-07-18,-1.1429
2001-07-19,1.1561
2001-07-20,0.5714
2001-07-23,5.1136
2001-07-24,-7.027
2001-07-25,4.0698
2001-07-26,-3.9106
2001-07-27,-0.5814
2001-07-30,-0.5848
2001-07-31,-4.7059
2001-08-01,1.2346
2001-08-02,4.878
2001-08-03,0.0
2001-08-06,-4.6512
2001-08-07,-0.6098
2001-08-08,4.2945
2001-08-09,-5.8824
2001-08-10,9.375
2001-08-13,-5.7143
2001-08-14,6.0606
2001-08-15,0.0
2001-08-16,0.5714
2001-08-17,-0.4261
2001-08-20,9.5578
2001-08-21,9.375
2001-08-22,-8.5714
2001-08-23,-0.5208
2001-08-24,-3.1414
2001-08-27,3.7838000000000003
2001-08-28,-8.8542
2001-08-29,3.4286
2001-08-30,0.1657
2001-08-31,-0.717
2001-09-04,0.5556
2001-09-05,-6.0773
2001-09-06,-3.5294
2001-09-07,3.0488
2001-09-10,-1.1834
2001-09-17,-24.5509
2001-09-18,14.2857
2001-09-19,-3.8194
2001-09-20,-7.5812
2001-09-21,-2.3437
2001-09-24,-3.2
2001-09-25,-1.6529
2001-09-26,7.563
2001-09-27,-10.9375
2001-09-28,7.8947
2001-10-01,-9.7561
2001-10-02,15.3153
2001-10-03,-10.1172
2001-10-04,4.3025
2001-10-05,0.0
2001-10-08,-8.3333
2001-10-09,-8.1818
2001-10-10,13.8614
2001-10-11,8.6957
2001-10-12,12.0
2001-10-15,-7.1429
2001-10-16,-5.3846
2001-10-17,5.6911000000000005
2001-10-18,0.0
2001-10-19,0.0
2001-10-22,3.0769
2001-10-23,-10.4478
2001-10-24,0.0
2001-10-25,-6.6667
2001-10-26,0.0
2001-10-29,3.6719
2001-10-30,-0.0269
2001-10-31,6.8217
2001-11-01,1.6129
2001-11-02,4.7619
2001-11-05,21.2121
2001-11-06,18.75
2001-11-07,-7.8947
2001-11-08,-2.8571
2001-11-09,5.8824
2001-11-12,-5.6042
2001-11-13,0.0515
2001-11-14,-10.0
2001-11-15,-1.9607999999999999
2001-11-16,6.6667
2001-11-19,31.25
2001-11-20,4.7619
2001-11-21,13.6364
2001-11-23,0.4
2001-11-26,3.1873
2001-11-27,17.7606
2001-11-28,17.377
2001-11-29,-1.9553
2001-11-30,-20.9776
2001-12-03,-3.7382999999999997
2001-12-04,6.367
2001-12-05,7.0423
2001-12-06,-1.3158
2001-12-07,-1.0
2001-12-10,-7.4074
2001-12-11,2.9091
2001-12-12,2.4735
2001-12-13,-3.7931
2001-12-14,1.0753
2001-12-17,1.0638
2001-12-18,-3.5088
2001-12-19,-3.2727
2001-12-20,-2.6316
2001-12-21,-0.7722
2001-12-24,-1.9455
2001-12-26,-0.3968
2001-12-27,2.3904
2001-12-28,-0.7782
2001-12-31,-1.9093
2002-01-02,3.5456
2002-01-03,-3.4749
2002-01-04,-1.6
2002-01-07,-2.0325
2002-01-08,-0.4149
2002-01-09,-0.362
2002-01-10,-0.0549
2002-01-11,1.6736
2002-01-14,0.0
2002-01-15,-0.4115
2002-01-16,-0.8264
2002-01-17,3.3333
2002-01-18,-1.6129
2002-01-22,-3.6885
2002-01-23,0.0
2002-01-24,3.4043
2002-01-25,1.6461000000000001
2002-01-28,11.7409
2002-01-29,-4.3478
2002-01-30,6.8182
2002-01-31,9.2199
2002-02-01,2.5974
2002-02-04,-1.5823
2002-02-05,-7.717
2002-02-06,-4.878
2002-02-07,-8.7912
2002-02-08,0.4016
2002-02-11,0.4
2002-02-12,-2.7888
2002-02-13,-4.918
2002-02-14,2.1552
2002-02-15,6.7511
2002-02-19,-5.1383
2002-02-20,0.8333
2002-02-21,-4.0289
2002-02-22,-0.9419
2002-02-25,6.0581
2002-02-26,-0.4098
2002-02-27,-1.6615
2002-02-28,-7.9353
2002-03-01,-0.4545
2002-03-04,-0.4566
2002-03-05,-1.3761
2002-03-06,1.8605
2002-03-07,1.3699
2002-03-08,5.8559
2002-03-11,1.7021
2002-03-12,-1.2551999999999999
2002-03-13,0.4237
2002-03-14,4.2194
2002-03-15,-3.2389
2002-03-18,-3.7657
2002-03-19,3.0435
2002-03-20,4.6414
2002-03-21,5.2419
2002-03-22,-2.3252
2002-03-25,-3.8957
2002-03-26,0.8163
2002-03-27,1.2146
2002-03-28,-2.0
2002-04-01,1.2245
2002-04-02,-2.0161
2002-04-03,2.8807
2002-04-04,-6.0
2002-04-05,5.5319
2002-04-08,-6.4516
2002-04-09,-2.1552
2002-04-10,5.7269
2002-04-11,-5.4167
2002-04-12,-0.6608
2002-04-15,-0.6652
2002-04-16,-6.25
2002-04-17,1.9048
2002-04-18,0.0
2002-04-19,5.1402
2002-04-22,2.2222
2002-04-23,-4.7826
2002-04-24,-3.1963
2002-04-25,3.7736
2002-04-26,0.4545
2002-04-29,-0.905
2002-04-30,-4.7945
2002-05-01,1.199
2002-05-02,1.8957000000000002
2002-05-03,-6.9767
2002-05-06,-8.0
2002-05-07,-9.2391
2002-05-08,7.1856
2002-05-09,-2.2346
2002-05-10,0.5607
2002-05-13,-6.24
2002-05-14,-10.9091
2002-05-15,-4.7619
2002-05-16,4.2857
2002-05-17,3.4247
2002-05-20,-3.9735
2002-05-21,-6.2069
2002-05-22,13.2353
2002-05-23,-2.5974
2002-05-24,2.6667
2002-05-28,1.2987
2002-05-29,-7.0513
2002-05-30,0.0
2002-05-31,2.7586
2002-06-03,-2.4413
2002-06-04,-3.6891
2002-06-05,-0.7143
2002-06-06,3.5971
2002-06-07,0.6944
2002-06-10,-11.7241
2002-06-11,6.25
2002-06-12,-4.4118
2002-06-13,-10.7692
2002-06-14,8.5668
2002-06-17,-3.9206
2002-06-18,19.8347
2002-06-19,-10.3448
2002-06-20,9.9231
2002-06-21,-2.0294
2002-06-24,-2.1429
2002-06-25,-3.6496
2002-06-26,-3.0303
2002-06-27,3.9063
2002-06-28,-5.2632
2002-07-01,0.7391
2002-07-02,-5.4606
2002-07-03,2.5
2002-07-05,13.0081
2002-07-08,-0.7194
2002-07-09,-5.7971
2002-07-10,6.1635
2002-07-11,-7.2548
2002-07-12,3.1885
2002-07-15,-2.3327999999999998
2002-07-16,-1.5891
2002-07-17,-1.536
2002-07-18,-4.0
2002-07-19,-3.3333
2002-07-22,-0.8621
2002-07-23,-6.087
2002-07-24,5.5556
2002-07-25,5.2632
2002-07-26,-4.2083
2002-07-29,2.6532999999999998
2002-07-30,0.0
2002-07-31,1.6949
2002-08-01,-0.8854
2002-08-02,-6.6737
2002-08-05,-5.4054
2002-08-06,-2.8571
2002-08-07,3.9215999999999998
2002-08-08,0.9257
2002-08-09,-1.8519999999999999
2002-08-12,2.8571
2002-08-13,1.8519
2002-08-14,-4.5455
2002-08-15,-13.3333
2002-08-16,0.0
2002-08-19,-2.1978
2002-08-20,8.9888
2002-08-21,9.2784
2002-08-22,-4.717
2002-08-23,2.9703
2002-08-26,3.8462
2002-08-27,-1.8519
2002-08-28,-1.8868
2002-08-29,-4.8077
2002-08-30,-3.0303
2002-09-03,8.3333
2002-09-04,-9.6154
2002-09-05,-6.383
2002-09-06,2.2727
2002-09-09,-3.3333
2002-09-10,5.7471
2002-09-11,-1.087
2002-09-12,-1.0989
2002-09-13,-0.1111
2002-09-16,-6.5628
2002-09-17,1.1905000000000001
2002-09-18,1.1764999999999999
2002-09-19,2.3256
2002-09-20,7.9545
2002-09-23,-9.473700000000001
2002-09-24,1.0465
2002-09-25,-3.3372
2002-09-26,-10.7143
2002-09-27,1.3333
2002-09-30,-2.6316
2002-10-01,-6.6216
2002-10-02,4.1968
2002-10-03,4.1667
2002-10-04,-1.3333
2002-10-07,-2.7027
2002-10-08,-2.7778
2002-10-09,-11.4286
2002-10-10,-8.0645
2002-10-11,-14.0351
2002-10-14,-8.1633
2002-10-15,0.0
2002-10-16,4.4444
2002-10-17,4.2553
2002-10-18,-2.0408
2002-10-21,2.0833
2002-10-22,-8.1633
2002-10-23,0.0
2002-10-24,-2.2222
2002-10-25,2.2727
2002-10-28,2.2222
2002-10-29,-6.5217
2002-10-30,-6.9767
2002-10-31,0.0
2002-11-01,5.0
2002-11-04,-2.3810000000000002
2002-11-05,2.439
2002-11-06,7.1429
2002-11-07,34.4444
2002-11-08,-12.3967
2002-11-11,5.6604
2002-11-12,-1.7856999999999998
2002-11-13,-9.0909
2002-11-14,-6.0
2002-11-15,-4.2553
2002-11-18,-2.2222
2002-11-19,2.2727
2002-11-20,-11.1111
2002-11-21,25.0
2002-11-22,20.0
2002-11-25,-1.6667
2002-11-26,-5.0847
2002-11-27,12.5
2002-11-29,3.1746
2002-12-02,1.5385
2002-12-03,10.6061
2002-12-04,-12.3288
2002-12-05,-9.375
2002-12-06,-1.7241
2002-12-09,-1.7544
2002-12-10,5.3571
2002-12-11,-10.1695
2002-12-12,-5.4717
2002-12-13,-10.1796
2002-12-16,-8.8889
2002-12-17,19.7561
2002-12-18,-4.277
2002-12-19,4.2553
2002-12-20,-3.8776
2002-12-23,10.6157
2002-12-24,-0.1919
2002-12-26,-3.8462
2002-12-27,6.2
2002-12-30,-3.9548
2002-12-31,-5.8824
2003-01-02,7.2917
2003-01-03,-2.9126
2003-01-06,6.0
2003-01-07,-9.2453
2003-01-08,1.8711
2003-01-09,2.0408
2003-01-10,12.0
2003-01-13,-5.3571
2003-01-14,5.6604
2003-01-15,1.7856999999999998
2003-01-16,1.7544
2003-01-17,-1.8965999999999998
2003-01-21,-1.7574999999999998
2003-01-22,1.0733
2003-01-23,0.885
2003-01-24,-1.7544
2003-01-27,-3.5714
2003-01-28,2.037
2003-01-29,-0.1815
2003-01-30,0.0
2003-01-31,-7.2727
2003-02-03,0.0
2003-02-04,0.0
2003-02-05,1.9607999999999999
2003-02-06,-4.0385
2003-02-07,-1.8035999999999999
2003-02-10,-0.2041
2003-02-11,4.09
2003-02-12,-1.7682
2003-02-13,1.8
2003-02-14,12.9666
2003-02-18,-6.2609
2003-02-19,-7.2356
2003-02-20,-4.0
2003-02-21,3.9583
2003-02-24,-2.004
2003-02-25,-1.6360000000000001
2003-02-26,-4.3659
2003-02-27,-2.1739
2003-02-28,6.6667
2003-03-03,-2.0833
2003-03-04,2.1277
2003-03-05,-4.1667
2003-03-06,1.9565000000000001
2003-03-07,-6.1834
2003-03-10,-4.5455
2003-03-11,2.3810000000000002
2003-03-12,0.0
2003-03-13,-2.3256
2003-03-14,4.7619
2003-03-17,-2.2727
2003-03-18,0.0
2003-03-19,-2.3256
2003-03-20,-2.3810000000000002
2003-03-21,2.439
2003-03-24,4.7619
2003-03-25,-4.5455
2003-03-26,-4.7619
2003-03-27,0.0
2003-03-28,-7.5
2003-03-31,0.0
2003-04-01,2.7027
2003-04-02,7.8947
2003-04-03,2.439
2003-04-04,-2.3810000000000002
2003-04-07,-4.878
2003-04-08,-10.2564
2003-04-09,-16.5714
2003-04-10,6.1644
2003-04-11,0.0
2003-04-14,3.2258
2003-04-15,3.125
2003-04-16,0.0
2003-04-17,-3.0303
2003-04-21,3.125
2003-04-22,-3.0303
2003-04-23,9.375
2003-04-24,14.2857
2003-04-25,7.5
2003-04-28,-9.3023
2003-04-29,2.5641
2003-04-30,3.75
2003-05-01,3.6145
2003-05-02,16.2791
2003-05-05,-10.0
2003-05-06,0.0
2003-05-07,2.2222
2003-05-08,-4.3478
2003-05-09,-4.5455
2003-05-12,2.3810000000000002
2003-05-13,6.9767
2003-05-14,0.0
2003-05-15,-2.1739
2003-05-16,11.1111
2003-05-19,-7.8
2003-05-20,-2.3861
2003-05-21,-6.6667
2003-05-22,2.3810000000000002
2003-05-23,2.5581
2003-05-27,4.3084
2003-05-28,0.0
2003-05-29,-2.1739
2003-05-30,37.7778
2003-06-02,-3.2258
2003-06-03,8.3333
2003-06-04,56.9231
2003-06-05,26.1765
2003-06-06,-14.5299
2003-06-09,-9.0909
2003-06-10,15.0
2003-06-11,-6.9565
2003-06-12,0.9346
2003-06-13,-3.7037
2003-06-16,5.7692
2003-06-17,-4.5455
2003-06-18,-2.8571
2003-06-19,1.9607999999999999
2003-06-20,0.9615
2003-06-23,-2.8571
2003-06-24,0.0
2003-06-25,-7.8431
2003-06-26,6.383
2003-06-27,1.0
2003-06-30,-2.9703
2003-07-01,-11.2245
2003-07-02,1.1494
2003-07-03,-2.2727
2003-07-07,0.0
2003-07-08,-6.9767
2003-07-09,-2.5
2003-07-10,-1.2821
2003-07-11,16.8831
2003-07-14,5.0
2003-07-15,3.7037
2003-07-16,-3.0612
2003-07-17,-1.0526
2003-07-18,0.0
2003-07-21,-3.1915
2003-07-22,7.6923
2003-07-23,4.0816
2003-07-24,0.8824
2003-07-25,0.0972
2003-07-28,-1.9417
2003-07-29,1.9802
2003-07-30,15.534
2003-07-31,5.042
2003-08-01,0.0
2003-08-04,-0.8
2003-08-05,-1.6129
2003-08-06,-3.2787
2003-08-07,0.8475
2003-08-08,0.8403
2003-08-11,0.0
2003-08-12,-2.5
2003-08-13,2.5641
2003-08-14,0.0
2003-08-15,-10.8333
2003-08-18,6.5421
2003-08-19,0.0
2003-08-20,2.6316
2003-08-21,-1.7949000000000002
2003-08-22,0.087
2003-08-25,0.0
2003-08-26,-0.9565
2003-08-27,-8.6918
2003-08-28,11.538499999999999
2003-08-29,0.0
2003-09-02,-5.1724
2003-09-03,3.6364
2003-09-04,4.386
2003-09-05,0.8403
2003-09-08,-2.5
2003-09-09,2.5641
2003-09-10,-3.25
2003-09-11,9.3885
2003-09-12,18.1102
2003-09-15,-8.6667
2003-09-16,7.2263
2003-09-17,-3.3356
2003-09-18,1.4085
2003-09-19,20.1389
2003-09-22,-7.5145
2003-09-23,-0.0625
2003-09-24,1.9386999999999999
2003-09-25,3.0675
2003-09-26,8.3333
2003-09-29,21.5385
2003-09-30,-6.962
2003-10-01,-11.0787
2003-10-02,-2.1858
2003-10-03,16.2011
2003-10-06,-3.8462
2003-10-07,-5.05
2003-10-08,-2.5803000000000003
2003-10-09,0.0
2003-10-10,2.7027
2003-10-13,-4.7368
2003-10-14,12.7624
2003-10-15,-1.5189
2003-10-16,-1.4925
2003-10-17,5.5556
2003-10-20,29.1866
2003-10-21,-14.592600000000001
2003-10-22,3.209
2003-10-23,-2.1008
2003-10-24,-3.4335
2003-10-27,-5.3333
2003-10-28,4.2254
2003-10-29,0.4505
2003-10-30,9.417
2003-10-31,-4.1803
2003-11-03,0.0855
2003-11-04,4.7009
2003-11-05,-1.2245
2003-11-06,4.5455
2003-11-07,-2.7668
2003-11-10,-0.0407
2003-11-11,-2.3993
2003-11-12,-4.1667
2003-11-13,-3.4783
2003-11-14,0.0
2003-11-17,-4.5946
2003-11-18,0.9915
2003-11-19,-3.6933
2003-11-20,-7.767
2003-11-21,5.7368
2003-11-24,1.5431
2003-11-25,4.902
2003-11-26,0.4206
2003-11-28,0.9772
2003-12-01,-5.9908
2003-12-02,-0.5392
2003-12-03,-6.8507
2003-12-04,2.5926
2003-12-05,1.083
2003-12-08,-2.0408
2003-12-09,-2.0833
2003-12-10,-3.1915
2003-12-11,-0.5495
2003-12-12,4.9724
2003-12-15,6.3158
2003-12-16,-3.4653
2003-12-17,-7.6923
2003-12-18,2.2222
2003-12-19,5.9783
2003-12-22,0.1026
2003-12-23,-3.125
2003-12-24,-0.0529
2003-12-26,3.1746
2003-12-29,-2.5641
2003-12-30,-2.0
2003-12-31,2.0408
2004-01-02,-1.0526
2004-01-05,-1.0638
2004-01-06,2.1505
2004-01-07,-1.0526
2004-01-08,11.1702
2004-01-09,0.3828
2004-01-12,-3.7178
2004-01-13,-4.9505
2004-01-14,1.5625
2004-01-15,3.5897
2004-01-16,-0.495
2004-01-20,3.4826
2004-01-21,1.9231
2004-01-22,-3.3019
2004-01-23,0.0
2004-01-26,-6.8293
2004-01-27,0.5236
2004-01-28,3.125
2004-01-29,-1.4646
2004-01-30,1.4864
2004-02-02,-3.5354
2004-02-03,-0.5236
2004-02-04,3.1579
2004-02-05,-1.5306
2004-02-06,0.0518
2004-02-09,0.4661
2004-02-10,-1.9588
2004-02-11,4.1009
2004-02-12,21.1111
2004-02-13,-4.0867
2004-02-17,3.9130000000000003
2004-02-18,-0.8368
2004-02-19,-1.6878
2004-02-20,0.8584
2004-02-23,-1.2766
2004-02-24,-2.5862
2004-02-25,-3.9823
2004-02-26,10.1382
2004-02-27,5.4393
2004-03-01,-3.6111
2004-03-02,-1.1939
2004-03-03,-1.25
2004-03-04,-0.4219
2004-03-05,5.4237
2004-03-08,4.5016
2004-03-09,-9.2308
2004-03-10,0.4237
2004-03-11,-3.7975
2004-03-12,-0.8772
2004-03-15,-1.3274
2004-03-16,0.0
2004-03-17,2.6906
2004-03-18,-0.4367
2004-03-19,2.6316
2004-03-22,-5.9829
2004-03-23,2.2727
2004-03-24,-2.6667
2004-03-25,1.3699
2004-03-26,0.4505
2004-03-29,-0.4484
2004-03-30,0.9009
2004-03-31,-1.3393
2004-04-01,1.3575
2004-04-02,0.4464
2004-04-05,0.0
2004-04-06,0.0
2004-04-07,-2.2222
2004-04-08,0.0
2004-04-12,-2.2727
2004-04-13,-2.3256
2004-04-14,12.381
2004-04-15,1.2711999999999999
2004-04-16,1.6736
2004-04-19,-1.6461000000000001
2004-04-20,-7.9498
2004-04-21,-0.0455
2004-04-22,-4.9568
2004-04-23,-0.4785
2004-04-26,-0.9615
2004-04-27,2.4272
2004-04-28,-0.9479
2004-04-29,-1.7225000000000001
2004-04-30,-6.037
2004-05-03,-5.6995000000000005
2004-05-04,6.044
2004-05-05,4.1451
2004-05-06,-0.4975
2004-05-07,0.0
2004-05-10,-7.0
2004-05-11,1.6129
2004-05-12,0.0
2004-05-13,-1.5873
2004-05-14,0.0
2004-05-17,-9.6774
2004-05-18,-1.7856999999999998
2004-05-19,0.0
2004-05-20,-1.2121
2004-05-21,-7.9755
2004-05-24,-10.6667
2004-05-25,-4.4776
2004-05-26,15.625
2004-05-27,1.3514
2004-05-28,4.6667
2004-06-01,-8.9172
2004-06-02,2.7972
2004-06-03,-2.7211
2004-06-04,-0.6993
2004-06-07,20.4225
2004-06-08,1.7544
2004-06-09,-3.4483
