ticker,AMNP US Equity
2010-02-17,2.6316
2010-02-18,-0.641
2010-02-19,2.7096999999999998
2010-02-22,-9.5477
2010-02-23,5.5556
2010-02-24,0.0
2010-02-25,-1.3158
2010-02-26,2.6667
2010-03-01,-14.2857
2010-03-02,6.0606
2010-03-03,2.8571
2010-03-04,-8.3333
2010-03-05,7.2727
2010-03-08,4.5198
2010-03-09,-2.7027
2010-03-10,2.7778
2010-03-11,5.4054
2010-03-12,15.3526
2010-03-15,1.1392
2010-03-16,9.8901
2010-03-17,4.0
2010-03-18,-1.9231
2010-03-19,-5.8824
2010-03-22,-10.4167
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,-6.9767
2010-03-26,-5.0
2010-03-29,-3.9474
2010-03-30,-4.1096
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,5.7143
2010-04-06,-5.6757
2010-04-07,-2.5788
2010-04-08,2.9412000000000003
2010-04-09,2.8571
2010-04-12,-5.5556
2010-04-13,0.0
2010-04-14,2.9412000000000003
2010-04-15,-2.8571
2010-04-16,-2.3529
2010-04-19,-0.6024
2010-04-20,3.0303
2010-04-21,-2.9412000000000003
2010-04-22,-3.0303
2010-04-23,0.0
2010-04-26,6.25
2010-04-27,-2.9412000000000003
2010-04-28,-6.0606
2010-04-29,-1.2903
2010-04-30,6.2092
2010-05-03,0.0
2010-05-04,-5.5385
2010-05-05,0.0
2010-05-06,0.9772
2010-05-07,0.0
2010-05-10,-6.4516
2010-05-11,-3.4483
2010-05-12,-3.5714
2010-05-13,-7.4074
2010-05-14,0.0
2010-05-17,8.0
2010-05-18,0.0
2010-05-19,-3.7037
2010-05-20,-15.3846
2010-05-21,9.0909
2010-05-24,-8.3333
2010-05-25,-4.5455
2010-05-26,14.2857
2010-05-27,0.0
2010-05-28,-12.5
2010-06-01,-4.7619
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,2.5
2010-06-07,-17.0732
2010-06-08,-5.8824
2010-06-09,-6.25
2010-06-10,0.0
2010-06-11,6.6667
2010-06-14,-12.5
2010-06-15,7.1429
2010-06-16,0.0
2010-06-17,-6.6667
2010-06-18,3.5714
2010-06-21,-3.4483
2010-06-22,-7.1429
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,15.3846
2010-06-28,-6.6667
2010-06-29,0.0
2010-06-30,-7.1429
2010-07-01,-3.8462
2010-07-02,3.2
2010-07-06,-14.7287
2010-07-07,9.0909
2010-07-08,-12.5
2010-07-09,22.8571
2010-07-12,-5.4264
2010-07-13,2.459
2010-07-14,8.0
2010-07-15,3.7037
2010-07-16,3.5714
2010-07-19,-17.2414
2010-07-20,-8.3333
2010-07-21,0.0
2010-07-22,4.5455
2010-07-23,-2.7717
2010-07-26,-1.621
2010-07-27,0.0
2010-07-28,-9.0909
2010-07-29,10.0
2010-07-30,-7.2727
2010-08-02,0.9804
2010-08-03,-0.9709
2010-08-04,17.647100000000002
2010-08-05,15.8333
2010-08-06,-6.4748
2010-08-09,-7.6923
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,-8.3333
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,-1.8182
2010-08-18,19.4444
2010-08-19,-20.155
2010-08-20,-2.9126
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,10.0
2010-08-27,-9.0909
2010-08-30,-10.0
2010-08-31,5.5556
2010-09-01,-3.1579
2010-09-02,5.4348
2010-09-03,-1.0309
2010-09-07,-4.1667
2010-09-08,14.1304
2010-09-09,-4.7619
2010-09-10,0.0
2010-09-13,-6.0
2010-09-14,0.0
2010-09-15,6.383
2010-09-16,-10.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,8.3333
2010-09-23,-4.6154
2010-09-24,-11.828
2010-09-27,-14.6341
2010-09-28,-2.8571
2010-09-29,-11.0294
2010-09-30,10.7438
2010-10-01,-5.7836
2010-10-04,9.3069
2010-10-05,-5.7971
2010-10-06,6.1538
2010-10-07,-5.7971
2010-10-08,6.1538
2010-10-11,4.3478
2010-10-12,-9.7222
2010-10-13,0.0
2010-10-14,4.6154
2010-10-15,-7.3529
2010-10-18,0.0
2010-10-19,1.5873
2010-10-20,6.25
2010-10-21,-4.4118
2010-10-22,-3.8462
2010-10-25,-2.4
2010-10-26,-6.5574
2010-10-27,-1.7544
2010-10-28,-1.7856999999999998
2010-10-29,0.0
2010-11-01,-9.0909
2010-11-02,-10.0
2010-11-03,0.0
2010-11-04,-5.9722
2010-11-05,-5.4653
2010-11-08,-12.5
2010-11-09,14.2857
2010-11-10,12.5
2010-11-11,-11.1111
2010-11-12,12.5
2010-11-15,0.0
2010-11-16,-4.4444
2010-11-17,-4.6512
2010-11-18,-9.7561
2010-11-19,-8.1081
2010-11-22,-2.9412000000000003
2010-11-23,0.0
2010-11-24,21.2121
2010-11-26,-20.0
2010-11-29,21.875
2010-11-30,-10.2564
2010-12-01,-11.4286
2010-12-02,6.4516
2010-12-03,-3.0303
2010-12-06,9.375
2010-12-07,0.0
2010-12-08,-8.5714
2010-12-09,-3.125
2010-12-10,3.2258
2010-12-13,-3.125
2010-12-14,0.0
2010-12-15,6.4516
2010-12-16,-9.0909
2010-12-17,6.6667
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,-6.25
2010-12-23,3.3333
2010-12-27,0.0
2010-12-28,-3.2258
2010-12-29,-13.3333
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,1.9231
2011-01-04,5.6604
2011-01-05,14.2857
2011-01-06,-6.25
2011-01-07,16.6667
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,-11.0714
2011-01-13,6.0241
2011-01-14,0.0
2011-01-18,9.0909
2011-01-19,-13.8889
2011-01-20,15.5242
2011-01-21,-12.0419
2011-01-24,11.1111
2011-01-25,-8.5714
2011-01-26,3.125
2011-01-27,0.3788
2011-01-28,2.6414999999999997
2011-01-31,2.9412000000000003
2011-02-01,25.7143
2011-02-02,-6.8182
2011-02-03,17.0732
2011-02-04,37.5
2011-02-07,-4.5455
2011-02-08,3.1746
2011-02-09,-7.6923
2011-02-10,-15.0
2011-02-11,31.1275
2011-02-14,0.9346
2011-02-15,-15.5556
2011-02-16,8.7719
2011-02-17,1.6129
2011-02-18,-9.5238
2011-02-22,-10.526299999999999
2011-02-23,7.8431
2011-02-24,-5.2273
2011-02-25,-0.2398
2011-02-28,13.461500000000001
2011-03-01,-11.8644
2011-03-02,-3.8462
2011-03-03,-16.0
2011-03-04,19.0476
2011-03-07,0.0
2011-03-08,-10.0
2011-03-09,0.0
2011-03-10,-6.6667
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-4.7619
2011-03-16,-5.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,5.2632
2011-03-22,2.5
2011-03-23,46.3415
2011-03-24,-15.0
2011-03-25,-19.6078
2011-03-28,-17.0732
2011-03-29,5.8824
2011-03-30,5.9028
2011-03-31,31.1475
2011-04-01,-10.0
2011-04-04,0.0
2011-04-05,-11.1111
2011-04-06,0.0
2011-04-07,25.0
2011-04-08,-2.0
2011-04-11,-14.2857
2011-04-12,7.1429
2011-04-13,0.0
2011-04-14,-13.3333
2011-04-15,2.5641
2011-04-18,-12.5
2011-04-19,5.7143
2011-04-20,0.0
2011-04-21,-5.4054
2011-04-25,0.0
2011-04-26,1.9643000000000002
2011-04-27,-1.9264000000000001
2011-04-28,34.2857
2011-04-29,-14.8936
2011-05-02,0.0
2011-05-03,-22.5
2011-05-04,1.2097
2011-05-05,-1.1952
2011-05-06,3.2258
2011-05-09,-3.125
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,-3.2258
2011-05-13,13.3333
2011-05-16,-8.8235
2011-05-17,12.9032
2011-05-18,-5.7143
2011-05-19,-6.0606
2011-05-20,6.4516
2011-05-23,0.0
2011-05-24,-9.0909
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,-3.3333
2011-06-01,3.4483
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,-6.6667
2011-06-10,14.2857
2011-06-13,-3.125
2011-06-14,-16.129
2011-06-15,15.3846
2011-06-16,-13.3333
2011-06-17,-3.8462
2011-06-20,0.0
2011-06-21,-16.0
2011-06-22,19.0476
2011-06-23,-20.0
2011-06-24,0.0
2011-06-27,0.625
2011-06-28,1.8634
2011-06-29,-2.439
2011-06-30,0.0
2011-07-01,0.625
2011-07-05,0.0
2011-07-06,-0.6211
2011-07-07,25.0
2011-07-08,-12.0
2011-07-11,-4.5455
2011-07-12,-4.7619
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,15.0
2011-07-19,0.0
2011-07-20,26.087
2011-07-21,-20.6897
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,21.7391
2011-07-27,-17.4107
2011-07-28,0.0
2011-07-29,-4.8649000000000004
2011-08-01,-9.0909
2011-08-02,50.0
2011-08-03,-33.3333
2011-08-04,15.0
2011-08-05,0.0
2011-08-08,8.6957
2011-08-09,0.0
2011-08-10,6.0
2011-08-11,-5.6604
2011-08-12,12.0
2011-08-15,-14.2857
2011-08-16,16.6667
2011-08-17,7.1429
2011-08-18,-13.3333
2011-08-19,-7.6923
2011-08-22,20.8333
2011-08-23,0.0
2011-08-24,-13.7931
2011-08-25,0.0
2011-08-26,16.0
2011-08-29,-13.7931
2011-08-30,0.5
2011-08-31,-11.9403
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,-5.0847
2011-09-15,4.7619
2011-09-16,0.0
2011-09-19,2.2727
2011-09-20,-6.6667
2011-09-21,-4.7619
2011-09-22,5.0
2011-09-23,-4.7619
2011-09-26,-5.0
2011-09-27,-10.526299999999999
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,5.8824
2011-10-03,0.0
2011-10-04,11.1111
2011-10-05,0.0
2011-10-06,-25.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,-13.3333
2011-10-14,8.6538
2011-10-17,6.1947
2011-10-18,-5.8333
2011-10-19,27.4336
2011-10-20,0.0
2011-10-21,11.1111
2011-10-24,-30.0
2011-10-25,7.1429
2011-10-26,-20.0
2011-10-27,0.0
2011-10-28,8.3333
2011-10-31,0.0
2011-11-01,-3.8462
2011-11-02,0.0
2011-11-03,-4.0
2011-11-04,45.8333
2011-11-07,-31.4286
2011-11-08,20.8333
2011-11-09,-10.3448
2011-11-10,0.0
2011-11-11,-7.6923
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-4.1667
2011-11-17,0.0
2011-11-18,-30.4348
2011-11-21,0.0
2011-11-22,112.5
2011-11-23,-26.4706
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,-4.0
2011-11-30,0.0
2011-12-01,16.6667
2011-12-02,-27.6786
2011-12-05,-11.1111
2011-12-06,0.0
2011-12-07,-11.1111
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,-25.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,3.125
2011-12-16,-19.1919
2011-12-19,-3.75
2011-12-20,-3.8961
2011-12-21,-13.5135
2011-12-22,-17.1875
2011-12-23,-9.434
2011-12-27,-29.1667
2011-12-28,11.7647
2011-12-29,13.1579
2011-12-30,-20.9302
2012-01-03,0.0
2012-01-04,2.9412000000000003
2012-01-05,-2.8571
2012-01-06,0.0
2012-01-09,58.8235
2012-01-10,3.7037
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,-14.2857
2012-01-18,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,-4.1667
2012-01-25,21.7391
2012-01-26,-8.9286
2012-01-27,9.8039
2012-01-30,-3.5714
2012-01-31,-1.8519
2012-02-01,-9.434
2012-02-02,10.4167
2012-02-03,-3.7736
2012-02-06,-1.9607999999999999
2012-02-07,0.0
2012-02-08,-4.0
2012-02-09,-27.0833
2012-02-10,37.1429
2012-02-13,-20.8333
2012-02-14,-2.6316
2012-02-15,-8.1081
2012-02-16,8.8235
2012-02-17,29.7297
2012-02-21,4.1667
2012-02-22,0.0
2012-02-23,-4.0
2012-02-24,0.0
2012-02-27,16.6667
2012-02-28,-14.2857
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,-27.0833
2012-03-06,8.5714
2012-03-07,5.2632
2012-03-08,0.0
2012-03-09,5.0
2012-03-12,-4.7619
2012-03-13,7.5
2012-03-14,44.186
2012-03-15,-6.4516
2012-03-16,-6.8966
2012-03-19,9.2593
2012-03-20,-5.0847
2012-03-21,5.3571
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,3.3898
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,-8.1967
2012-04-02,-5.3571
2012-04-03,-9.434
2012-04-04,-6.25
2012-04-05,-17.7778
2012-04-09,2.7027
2012-04-10,0.0
2012-04-11,-2.6316
2012-04-12,24.3243
2012-04-13,-23.913
2012-04-16,-2.8571
2012-04-17,8.8235
2012-04-19,116.2162
2012-04-20,13.75
2012-04-23,-43.956
2012-04-24,-9.8039
2012-04-25,-8.6957
2012-04-26,0.0
2012-04-27,52.381
2012-04-30,-9.375
2012-05-01,-20.6897
2012-05-02,0.0
2012-05-03,21.7391
2012-05-04,-37.5
2012-05-07,37.1429
2012-05-08,10.4167
2012-05-09,-9.434
2012-05-10,-16.6667
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,-7.5
2012-05-17,0.0
2012-05-18,2.7027
2012-05-21,18.4211
2012-05-22,-28.8889
2012-05-23,34.375
2012-05-24,4.6512
2012-05-25,0.0
2012-05-29,-22.2222
2012-05-31,0.0
2012-06-01,42.8571
2012-06-04,-20.0
2012-06-05,0.0
2012-06-07,0.0
2012-06-08,0.0
2012-06-12,20.0
2012-06-14,-16.6667
2012-06-18,-92.0
2012-06-20,6.25
2012-06-27,527.451
2012-06-28,0.0
2012-07-05,600.0
2012-07-06,-50.0
2012-07-09,0.0
2012-07-10,-27.1429
2012-07-11,0.0
2012-07-12,-1.9607999999999999
2012-07-13,0.0
2012-07-16,-47.375
2012-07-17,-4.9881
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,20.0
2012-07-24,-3.75
2012-07-25,-13.4199
2012-07-26,40.0
2012-07-30,-14.2857
2012-07-31,16.6667
2012-08-01,-17.1429
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,3.4483
2012-08-09,50.0
2012-08-10,-11.1111
2012-08-13,-20.0
2012-08-14,25.0
2012-08-15,-12.5
2012-08-16,28.5714
2012-08-17,0.0
2012-08-20,11.1111
2012-08-21,-10.0
2012-08-22,11.1111
2012-08-23,-38.0
2012-08-24,0.0
2012-08-27,61.2903
2012-08-28,-20.0
2012-08-29,-24.6875
2012-08-30,32.7801
2012-08-31,-20.0
2012-09-04,9.375
2012-09-05,14.2857
2012-09-06,-25.0
2012-09-07,-16.6667
2012-09-10,40.0
2012-09-11,14.2857
2012-09-13,0.0
2012-09-17,12.5
2012-09-18,0.0
2012-09-19,11.1111
2012-09-20,0.0
2012-09-21,-10.0
2012-09-24,44.4444
2012-09-25,0.0
2012-09-26,7.6923
2012-09-27,-14.2857
2012-09-28,16.6667
2012-10-01,-7.1429
2012-10-02,4.6154
2012-10-03,-4.4118
2012-10-04,38.4615
2012-10-05,33.3333
2012-10-08,-12.5
2012-10-09,14.2857
2012-10-10,83.3333
2012-10-11,-22.7273
2012-10-12,5.8824
2012-10-15,-22.2222
2012-10-16,7.1429
2012-10-17,20.0
2012-10-18,-5.5556
2012-10-19,-44.1176
2012-10-22,16.8421
2012-10-23,35.1351
2012-10-24,0.0
2012-10-25,6.6667
2012-10-26,0.0
2012-10-31,-25.0
2012-11-01,5.2604
2012-11-02,10.8362
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,-7.1429
2012-11-08,7.6923
2012-11-09,-10.7143
2012-11-12,0.0
2012-11-13,12.0
2012-11-14,0.0
2012-11-15,7.1429
2012-11-16,-6.6667
2012-11-19,-10.7143
2012-11-20,-20.0
2012-11-21,20.0
2012-11-23,8.3333
2012-11-26,-7.6923
2012-11-27,8.3333
2012-11-28,-7.6923
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,-4.1667
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,4.3478
2012-12-19,-4.1667
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,4.3478
2012-12-26,-4.1667
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,4.3478
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-10,0.0
2013-01-11,12.5
2013-01-14,3.7037
2013-01-15,-3.5714
2013-01-17,3.7037
2013-01-18,0.0
2013-01-23,0.0
2013-01-24,-7.1429
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,15.3846
2013-02-07,-3.3333
2013-02-08,0.0
2013-02-11,10.3448
2013-02-12,0.0
2013-02-13,-3.125
2013-02-14,-6.4516
2013-02-15,-4.1379
2013-02-19,-2.1583
2013-02-20,-0.7353
2013-02-21,0.0
2013-02-22,0.0
2013-02-27,-3.7037
2013-02-28,15.3846
2013-03-04,-6.0
2013-03-05,0.0
2013-03-06,-7.8014
2013-03-07,0.0
2013-03-11,7.6923
2013-03-12,-7.1429
2013-03-13,7.6923
2013-03-14,7.1429
2013-03-18,6.6667
2013-03-20,0.0
2013-03-21,-6.25
2013-03-22,0.0
2013-03-28,0.0
2013-04-02,-6.6667
2013-04-04,10.7143
2013-04-05,0.0
2013-04-10,9.6774
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,-5.8824
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,6.25
2013-04-22,-5.8824
2013-04-23,0.0
2013-04-24,6.25
2013-04-25,-5.8824
2013-04-26,0.0
2013-04-29,3.125
2013-04-30,3.0303
2013-05-01,5.8824
2013-05-02,-11.1111
2013-05-03,0.0
2013-05-07,12.5
2013-05-08,-11.1111
2013-05-10,-12.5
2013-05-13,0.0
2013-05-14,0.0
2013-05-16,28.5714
2013-05-20,-22.2222
2013-05-21,0.0
2013-05-23,-14.2857
2013-05-24,0.0
2013-05-28,16.6667
2013-05-31,-7.1429
2013-06-03,38.4615
2013-06-04,0.0
2013-06-05,-22.2222
2013-06-06,0.0
2013-06-10,-7.1429
2013-06-12,-7.6923
2013-06-13,8.3333
2013-06-18,3.8462
2013-06-19,0.0
2013-06-20,7.4074
2013-06-24,-6.8966
2013-06-25,-14.8148
2013-06-26,0.0
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-12,4.3478
2013-07-15,1.6667
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,-1.6393
2013-07-19,10.0
2013-07-23,-9.0909
2013-07-24,8.3333
2013-07-26,-11.538499999999999
2013-07-31,4.3478
2013-08-01,-4.1667
2013-08-02,-4.4565
2013-08-05,-8.9875
2013-08-07,0.0
2013-08-08,0.0
2013-08-12,10.0
2013-08-14,8.1818
2013-08-15,-20.1681
2013-08-16,0.0
2013-08-19,26.3158
2013-08-20,0.0
2013-08-21,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-28,0.0
2013-08-30,-8.3333
2013-09-04,9.0909
2013-09-05,25.0
2013-09-06,-20.0
2013-09-10,0.0
2013-09-11,-12.5
2013-09-12,0.0
2013-09-13,0.0
2013-09-17,4.7619
2013-09-20,4.5455
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,4.3478
2013-09-27,-4.1667
2013-09-30,0.0
2013-10-02,-8.6957
2013-10-03,23.8095
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-18,-6.9231
2013-10-21,0.0
2013-10-22,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-31,-0.8264
2013-11-01,3.3333
2013-11-04,-3.2258
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-12,4.1667
2013-11-13,0.0
2013-11-15,3.2
2013-11-18,-0.7752
2013-11-19,1.5625
2013-11-21,1.0577
2013-11-22,10.3711
2013-11-26,0.0
2013-11-27,-11.7241
2013-12-02,0.0
2013-12-03,1.5625
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,-1.1538
2013-12-19,-5.8366
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,-0.8264
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,0.8333
2014-01-14,-0.8264
2014-01-15,4.1667
2014-01-16,4.0
2014-01-17,-7.6923
2014-01-21,0.0
2014-01-22,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,-16.6667
2014-02-03,10.0
2014-02-04,-54.4318
2014-02-06,129.4264
2014-02-07,7.3913
2014-02-10,1.2146
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-19,-44.0
2014-02-20,78.5714
2014-02-21,-4.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,-8.3333
2014-03-06,-9.0909
2014-03-07,-8.8125
2014-03-10,-6.7855
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-18,-3.5294
2014-03-19,1.2195
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-03-26,-12.0482
2014-03-27,-1.3699
2014-03-28,-9.7222
2014-03-31,23.0769
2014-04-01,12.5
2014-04-02,-24.4444
2014-04-03,2.9412000000000003
2014-04-04,-2.8571
2014-04-08,8.8235
2014-04-10,-5.2365
2014-04-15,0.0
2014-04-22,14.082
2014-04-30,-12.3437
2014-05-01,28.3422
2014-05-02,0.0
2014-05-05,0.0
2014-05-07,-11.1111
2014-05-09,12.5
2014-05-12,-11.1111
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-20,3.125
2014-05-21,-9.0909
2014-05-23,20.0
2014-05-27,0.0
2014-05-28,-16.6667
2014-06-03,13.3333
2014-06-04,-23.5294
2014-06-05,7.6923
2014-06-06,71.4286
2014-06-09,-15.0
2014-06-10,-11.7647
2014-06-11,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-23,-11.1111
2014-06-24,6.25
2014-06-26,-11.7647
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,-6.6667
2014-07-03,0.0
2014-07-07,7.1429
2014-07-08,0.0
2014-07-10,16.0
2014-07-11,0.0
2014-07-14,14.9425
2014-07-15,-24.0
2014-07-17,3.7007
2014-07-18,14.1951
2014-07-21,-15.5556
2014-07-23,5.2632
2014-07-29,-2.5
2014-07-30,15.3846
2014-07-31,5.5556
2014-08-01,5.2632
2014-08-07,-25.0
2014-08-11,0.0
2014-08-13,9.3333
2014-08-14,15.8537
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,-29.4737
2014-08-22,4.4776
2014-08-25,14.2857
2014-08-26,23.75
2014-08-27,-3.0303
2014-08-28,0.0
2014-08-29,-6.25
2014-09-02,0.0
2014-09-03,0.0
2014-09-05,0.0
2014-09-09,-10.9028
2014-09-10,0.0
2014-09-11,24.7077
2014-09-12,0.0
2014-09-16,-7.5
2014-09-18,-8.1081
2014-09-19,0.0
2014-09-22,0.0
2014-09-24,17.647100000000002
2014-09-25,-15.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-10,-41.1765
2014-10-13,22.0
2014-10-15,29.5082
2014-10-16,-11.3924
2014-10-17,0.0
2014-10-20,85.7143
2014-10-21,-46.1538
2014-10-23,-14.2857
2014-10-24,0.0
2014-10-27,16.6667
2014-10-30,-7.1429
2014-11-03,0.0
2014-11-04,-22.5962
2014-11-05,19.2547
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,-16.1458
2014-11-25,0.0
2014-11-26,29.1925
2014-12-01,0.0
2014-12-04,-15.3846
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,-5.4545
2014-12-11,0.0
