ticker,SNNY US Equity
2014-02-10,-0.4149
2014-02-11,-1.0417
2014-02-12,0.0
2014-02-13,-0.5263
2014-02-19,-1.5873
2014-02-20,2.043
2014-02-21,-0.9484
2014-02-24,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,-2.1277
2014-03-03,0.5435
2014-03-04,0.0
2014-03-05,-0.7568
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.7625
2014-03-12,-0.5405
2014-03-13,0.0
2014-03-20,3.2609
2014-03-21,1.0526
2014-03-24,-1.5625
2014-03-25,0.0
2014-03-26,1.5873
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,-0.7292
2014-04-04,0.2099
2014-04-09,0.0
2014-04-11,1.5707
2014-04-14,-1.0309
2014-04-16,0.0
2014-04-22,1.0417
2014-04-23,0.0
2014-04-24,-1.5464
2014-04-28,2.0942
2014-04-29,-2.0513
2014-05-01,1.5183
2014-05-02,-1.4956
2014-05-05,-1.5707
2014-05-06,-0.5319
2014-05-07,1.3904
2014-05-12,-0.8439
2014-05-15,0.0
2014-05-16,1.0638
2014-05-19,2.1053
2014-05-20,-2.0619
2014-05-22,0.0
2014-05-27,0.1053
2014-05-28,0.0
2014-06-03,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,-0.1052
2014-06-10,0.8421
2014-06-11,0.2088
2014-06-12,0.5208
2014-06-23,0.0
2014-06-25,-1.5544
2014-06-30,-1.0526
2014-07-01,-1.0638
2014-07-02,2.1505
2014-07-07,0.0
2014-07-08,0.0
2014-07-10,4.7368
2014-07-11,-2.0101
2014-07-14,-3.5897
2014-07-15,0.0
2014-07-16,1.0638
2014-07-17,1.0526
2014-07-18,0.0
2014-07-22,-2.5
2014-07-23,0.0
2014-07-25,1.6026
2014-07-29,0.4206
2014-08-05,0.0
2014-08-07,-1.0471
2014-08-13,2.5397
2014-08-15,-1.032
2014-08-18,2.7112
2014-08-19,-3.0457
2014-08-21,-0.5236
2014-08-26,-0.5263
2014-08-28,1.4815
2014-08-29,4.7966999999999995
2014-09-02,-0.4975
2014-09-04,-1.0
2014-09-08,0.0
2014-09-11,-1.4141
2014-09-12,1.4344000000000001
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,1.6162
2014-09-18,-1.5905
2014-09-19,1.0101
2014-09-22,-2.5
2014-09-24,0.0
2014-09-30,1.5385
2014-10-01,-1.0101
2014-10-03,0.0
2014-10-06,0.0
2014-10-10,1.3265
2014-10-14,-1.3092
2014-10-16,0.0
2014-10-21,0.5102
2014-10-22,0.0
2014-10-27,1.5228000000000002
2014-10-30,-1.0
2014-10-31,-0.101
2014-11-03,0.6067
2014-11-05,-0.9045
2014-11-06,0.1014
2014-11-10,-0.2026
2014-11-11,0.0
2014-11-13,0.3046
2014-11-14,0.2024
2014-11-19,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,-0.101
2014-11-28,1.1122
2014-12-02,-1.0
2014-12-03,0.0
2014-12-05,0.0
2014-12-08,-0.5051
2014-12-10,1.0152
2014-12-17,-1.206
2014-12-23,0.0
2014-12-24,0.7121
2014-12-26,0.5051
2014-12-30,-0.402
2015-01-12,-0.6054
2015-01-14,0.6091
2015-01-16,-0.6054
2015-01-20,0.6091
2015-01-30,0.0
2015-02-02,0.4036
2015-02-19,-0.5025
2015-02-23,0.0
2015-02-24,1.0101
2015-02-26,1.0
2015-02-27,0.4455
2015-03-02,0.2464
2015-03-03,0.3933
2015-03-04,-0.0196
2015-03-05,-0.1763
2015-03-09,-1.472
2015-03-10,0.0
2015-03-12,0.0
2015-03-17,2.0916
2015-03-27,-1.3659
2015-03-30,0.0
2015-03-31,-0.0989
2015-04-01,0.0
2015-04-02,0.099
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-10,2.8684
2015-04-13,0.0
2015-04-14,0.1923
2015-04-16,0.0
2015-04-17,0.6718
2015-04-22,-0.858
2015-05-04,-2.8846
2015-05-05,0.198
2015-05-06,1.2846
2015-05-11,-1.2683
2015-05-14,-0.1976
2015-05-15,1.4851
2015-05-19,-0.0976
2015-05-22,0.0977
2015-05-27,-1.4634
2015-06-01,1.4851
2015-06-03,0.0
2015-06-04,3.4146
2015-06-12,-4.717
2015-06-15,3.9604
2015-06-17,0.9524
2015-06-19,-0.4717
2015-06-22,1.4218
2015-06-23,0.0
2015-06-29,-1.8692
2015-06-30,0.0
2015-07-01,-2.2857
2015-07-02,1.8519
2015-07-06,0.4785
2015-07-08,-1.9048
2015-07-09,0.0
2015-07-10,-0.1942
2015-07-13,-0.1946
2015-07-14,0.3899
2015-07-15,0.9709
2015-07-17,0.4808
2015-07-22,0.0
2015-07-24,-0.0957
2015-07-27,-0.8621
2015-07-29,0.9662
2015-07-30,-0.9569
2015-07-31,0.0
2015-08-03,1.1594
2015-08-05,-0.6686
2015-08-06,-0.4808
2015-08-07,1.4493
2015-08-12,-2.3810000000000002
2015-08-13,0.4878
2015-08-14,-0.2913
2015-08-18,-0.6816
2015-08-20,-0.7843
2015-08-21,-0.1976
2015-08-24,-1.4851
2015-08-25,0.0
2015-08-28,-1.005
2015-08-31,1.4213
2015-09-01,-2.9029
2015-09-02,0.5155
2015-09-03,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,-0.1026
2015-09-14,0.1027
2015-09-15,5.1282
2015-09-16,0.0
2015-09-17,-0.1951
2015-09-21,5.0831
2015-09-22,-3.2558
2015-09-23,-1.4423
2015-09-30,1.4634
2015-10-02,0.0
2015-10-05,-1.3462
2015-10-06,0.3899
2015-10-07,1.9417
2015-10-14,2.8571
2015-10-30,0.6481
2015-11-02,0.0
2015-11-04,1.196
2015-11-05,1.8182
2015-11-09,2.6786
2015-11-11,0.0
2015-11-13,1.3043
2015-11-17,2.5751
2015-11-19,0.0
2015-11-30,0.0
2015-12-02,-2.9289
2015-12-04,-3.8792999999999997
2015-12-07,2.6906
2015-12-09,-0.8734
2015-12-14,-0.4405
2015-12-16,0.885
2015-12-24,0.8772
2015-12-31,0.0
2016-01-13,0.0
2016-01-20,0.087
2016-02-02,1.9983
2016-02-03,-2.0443
2016-02-04,0.0
2016-02-08,2.1739
2016-02-12,0.0
2016-02-16,4.2553
2016-02-22,-4.0816
2016-02-26,-2.1277
2016-03-07,4.3478
2016-03-11,2.0833
2016-03-14,-2.0408
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,-0.1667
2016-03-21,-0.8347
2016-03-22,0.8418
2016-03-24,-1.0851
2016-03-28,0.4219
2016-03-31,-3.3613
2016-04-01,0.087
2016-04-04,0.0869
2016-04-06,1.1285
2016-04-07,0.0858
2016-04-08,0.0
2016-04-11,0.0
2016-04-13,1.6295
2016-04-15,-2.5316
2016-04-19,0.4329
2016-04-20,-0.431
2016-04-25,1.2987
2016-04-28,-0.8547
2016-05-02,1.2931
2016-05-05,-1.2766
2016-05-06,1.2931
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,-0.4255
2016-05-18,-1.7094
2016-05-19,0.0
2016-05-25,0.8696
2016-05-26,1.7241
2016-05-27,9.322
2016-06-01,-0.3876
2016-06-02,0.0
2016-06-06,-0.3113
2016-06-09,-0.4684
2016-06-13,0.0
2016-06-14,-1.5686
2016-06-16,0.0
2016-06-17,0.0
2016-06-21,-0.239
2016-06-23,0.0
2016-06-24,1.8371
2016-06-28,0.0
2016-07-05,-1.8039
2016-07-12,-0.0799
2016-07-29,-0.8803
2016-08-02,0.9688
2016-08-03,1.3578000000000001
2016-08-15,0.0
2016-08-19,0.7092
2016-08-22,-1.8779
2016-08-26,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-09,0.0797
2016-09-13,0.0
2016-09-15,1.8327
2016-09-22,-1.7997
2016-09-23,0.1594
2016-09-26,-0.5569
2016-09-28,0.88
2016-09-29,-0.3965
2016-09-30,0.0796
2016-10-04,0.0
2016-10-05,0.5569
2016-10-06,0.2373
2016-10-10,-0.1579
2016-10-11,-0.0791
2016-10-20,-0.3165
2016-10-21,0.0
2016-10-25,0.0
2016-10-31,0.7937
2016-11-01,-0.7874
2016-11-02,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-15,-0.7937
2016-11-17,0.0
2016-11-21,-1.2
2016-11-23,1.2146
2016-11-28,-1.6
2016-11-30,-0.2439
2016-12-01,1.8745
2016-12-02,0.0
2016-12-05,1.6
2016-12-07,0.0
2016-12-08,-1.5748
2016-12-09,1.6
2016-12-16,0.6299
2016-12-19,0.1575
2016-12-20,-1.5635
2016-12-21,1.1905000000000001
2016-12-22,4.3137
2016-12-23,0.7519
2016-12-27,0.0
2016-12-30,-0.7463
2017-01-03,0.7519
2017-01-04,-0.3731
2017-01-05,-0.3745
2017-01-18,-2.2566
2017-01-26,2.3096
2017-01-27,0.7509
2017-02-02,-4.7761
2017-02-03,5.0157
2017-02-09,0.0
2017-02-10,-2.9851
2017-02-14,3.4615
2017-02-16,-2.6022
2017-02-17,-0.7634
2017-02-22,2.6923
2017-03-01,4.1199
2017-03-02,0.7194
2017-03-07,-3.9286
2017-03-10,4.0892
2017-03-13,0.0
2017-03-15,-6.4286
2017-03-16,1.145
2017-03-20,7.1698
2017-03-21,-5.6338
2017-03-22,0.0
2017-03-27,-1.1194
2017-03-29,3.7736
2017-03-30,-3.0545
2017-04-06,-0.2251
2017-04-07,3.3835
2017-04-11,1.4545
2017-04-12,0.0717
2017-04-13,0.6447
2017-04-17,-0.548
2017-04-20,-0.1646
2017-04-25,0.0
2017-04-27,1.0753
2017-05-09,-2.1277
2017-05-10,-1.8115999999999999
2017-05-11,-0.369
2017-05-12,-0.7407
2017-05-15,2.6119
2017-05-19,-0.0009
2017-05-22,0.0
2017-05-25,0.0009
2017-06-06,-2.9091
2017-06-08,-0.7491
2017-06-15,0.0
2017-06-19,-0.3766
2017-06-20,1.1356
2017-06-22,-0.7491
2017-06-27,1.1320999999999999
2017-06-28,0.7463
2017-06-29,-1.1111
2017-06-30,1.4981
2017-07-03,0.369
2017-07-10,0.3676
2017-07-20,0.3663
2017-07-21,0.0
2017-07-25,0.365
2017-07-27,0.0
2017-07-28,0.0
2017-08-02,0.0727
2017-08-07,0.6548
2017-08-08,0.7213
2017-08-14,-0.7168
2017-08-15,0.0
2017-08-16,0.722
2017-08-17,0.3591
2017-08-18,-0.0007
2017-08-21,0.7143
2017-08-24,0.3546
2017-08-25,1.4134
2017-08-28,0.3484
2017-08-30,5.9028
2017-08-31,0.0
2017-09-01,1.6393
2017-09-05,-1.2897
2017-09-06,1.3065
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,-0.9677
2017-09-14,0.9772
2017-09-19,0.0
2017-09-22,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-10-03,2.9032
2017-10-05,0.3135
2017-10-06,1.5625
2017-10-10,-1.5385
2017-10-11,1.875
2017-10-17,3.3742
2017-10-18,0.0
2017-10-19,0.0
2017-10-27,0.0
2017-10-30,0.5935
2017-11-03,0.0
2017-11-06,0.0
2017-11-08,0.0
2017-11-13,-0.2944
2017-11-15,-0.0006
2017-11-30,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-21,0.5917
2017-12-22,0.0
2018-01-03,-0.8824
2018-01-04,-0.178
2018-01-05,-0.1189
2018-01-08,-0.2976
2018-01-09,0.0
2018-01-16,0.0
2018-01-29,0.2985
2018-02-06,0.0
2018-02-09,-1.1905000000000001
2018-02-12,-0.3012
2018-02-16,-1.2085
2018-02-20,-0.3058
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,-0.3067
2018-03-09,1.5385
2018-03-19,-1.2121
2018-03-22,0.0
2018-03-26,-0.3067
2018-03-27,0.0
2018-03-29,-0.3077
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-06,-0.3086
2018-04-09,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.3096
2018-04-17,-0.3086
2018-04-18,0.0
2018-04-23,2.1672
2018-04-24,0.7879
2018-04-25,0.4209
2018-04-26,-0.2994
2018-04-30,0.0
2018-05-02,0.0
2018-05-03,-2.4024
2018-05-04,-0.2462
2018-05-09,0.5552
2018-05-10,-0.5521
2018-05-11,3.3313
2018-05-14,-1.4925
2018-05-21,-2.0
2018-05-22,-0.3092
2018-05-24,0.6514
2018-05-31,-0.4622
2018-06-05,0.0
2018-06-06,0.0619
2018-06-07,0.0
2018-06-08,0.0619
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,-0.1237
2018-06-14,-0.3096
2018-06-19,2.4845
2018-06-20,-1.5152
2018-06-21,0.0
2018-06-22,-0.8
2018-06-25,0.0
2018-07-02,0.0
2018-07-05,0.0006
2018-07-06,-0.0006
2018-07-17,0.0
2018-07-24,0.2481
2018-07-25,0.4332
2018-08-02,-0.801
2018-08-09,-0.9938
2018-08-10,-0.7528
2018-08-13,-0.4109
2018-08-14,-0.9203
2018-08-15,-0.7047
2018-08-17,-3.2258
2018-08-20,0.0
2018-08-23,-3.3333
2018-08-27,-5.8621
2018-08-28,2.5641
2018-08-29,-1.7856999999999998
2018-08-31,0.0
2018-09-04,3.6364
2018-09-05,-1.7544
2018-09-06,0.0
2018-09-18,1.0714
2018-09-20,2.3322
2018-09-24,-2.279
2018-09-26,-2.7561999999999998
2018-09-28,0.0
2018-10-02,-0.0727
2018-10-03,0.0
2018-10-04,-0.7273
2018-10-05,-0.3663
2018-10-08,-0.7353
2018-10-09,0.3704
2018-10-11,5.1661
2018-10-12,-3.5088
2018-10-15,0.0
2018-10-18,0.0
2018-10-23,-1.0909
2018-10-24,1.1029
2018-10-26,-1.8182
2018-11-01,2.5926
2018-11-02,0.361
2018-11-06,0.3597
2018-11-12,0.0
2018-11-15,-4.1577
2018-11-20,0.0
2018-11-28,0.0
2018-12-04,3.5901
2018-12-07,-2.5271
2018-12-13,-0.963
2018-12-14,-2.7674
2018-12-17,-1.9231
2018-12-18,-1.9607999999999999
2018-12-19,0.4
2018-12-21,-4.3825
2018-12-31,1.25
2019-01-02,-0.7407
2019-01-04,0.7463
2019-01-30,-5.7613
2019-01-31,3.0568
2019-02-04,-2.1186
2019-02-05,0.8658
2019-02-06,0.0
2019-02-14,2.5751
2019-02-19,-1.5899999999999999
2019-02-20,-0.8503
2019-02-22,0.0
2019-02-25,0.0
2019-02-28,1.6295
2019-03-01,0.8439
2019-03-04,0.4184
2019-03-11,0.0
2019-03-12,1.6667
2019-03-14,1.6393
2019-03-15,0.8065
2019-03-18,1.6
2019-03-19,0.7874
2019-03-20,1.5625
2019-03-21,-3.8462
2019-03-25,-3.2
2019-03-28,4.5455
2019-03-29,0.7913
2019-04-02,4.7051
2019-04-04,0.0
2019-04-08,-0.3738
2019-04-17,1.5030000000000001
2019-04-22,3.3333
2019-04-23,0.3591
2019-04-24,-0.0007
2019-04-26,2.5
2019-04-29,1.0453
2019-04-30,0.0
2019-05-01,-1.7241
2019-05-03,-1.7544
2019-05-07,-0.7143
2019-05-17,-6.4748
2019-05-23,0.0
2019-05-28,-5.3846
2019-05-30,-0.4065
2019-05-31,-0.4082
2019-06-03,12.7049
2019-06-11,-7.6364
2019-06-20,1.9685000000000001
2019-07-03,-1.9304999999999999
2019-07-12,0.0
2019-07-16,0.0
2019-07-22,0.0
2019-07-25,2.3622
2019-08-12,-1.5385
2019-08-14,-3.125
2019-08-16,1.6129
2019-08-20,0.0008
2019-08-21,5.1579
2019-08-22,-1.8868
2019-08-29,-0.3846
2019-08-30,-1.5444
2019-09-06,0.7843
2019-09-09,-4.6693
2019-09-11,2.0408
2019-09-13,0.0
2019-09-20,2.4
2019-10-04,-3.8281
2019-10-08,0.0
2019-10-10,3.0869
2019-10-22,-2.9945
2019-10-25,3.5743
2019-11-05,-3.451
2019-11-07,0.7311
2019-11-11,2.4194
2019-11-22,0.0
2019-11-26,0.3937
2019-12-03,-0.0784
2019-12-04,0.0
2019-12-05,0.0
2019-12-11,-3.6107
2019-12-12,1.7915
2019-12-17,-0.8
2019-12-23,4.8387
2019-12-27,-2.3077
2019-12-31,2.3622
2020-01-06,-1.9231
2020-01-10,-1.1764999999999999
2020-01-13,1.5079
2020-01-14,-0.3909
2020-01-15,0.471
2020-01-16,0.7813
2020-01-17,0.7752
2020-01-21,0.0
2020-01-22,-1.1538
2020-01-23,0.0
2020-01-29,0.0
2020-01-30,1.7899
2020-02-05,-1.682
2020-02-06,3.4215
2020-02-07,-3.3835
2020-02-10,0.0
2020-02-25,0.0
2020-02-27,0.0
2020-03-05,-2.7237
2020-03-09,-2.4
2020-03-10,-1.6393
2020-03-11,0.0
2020-03-13,-8.3333
2020-03-18,-18.1818
2020-03-19,8.3333
2020-03-23,-33.4359
2020-03-24,23.2666
2020-03-25,-3.75
2020-03-26,5.8442
2020-04-02,3.0675
2020-04-03,-20.8333
2020-04-06,9.0226
2020-04-09,10.3448
2020-04-13,-6.25
2020-04-16,13.3333
2020-04-17,0.0
2020-04-21,-10.5882
2020-04-27,-1.3158
2020-04-28,0.668
2020-04-29,4.1046
2020-05-01,7.5064
2020-05-05,0.0
2020-05-13,7.1006
2020-05-14,-5.8564
2020-05-18,5.6338
2020-05-19,1.1111
2020-05-20,9.3407
2020-05-26,-2.0101
2020-05-27,-2.5641
2020-05-28,-5.2632
2020-06-01,-3.0
2020-06-02,3.0928
2020-06-03,-2.7778
2020-06-04,-3.3143000000000002
2020-06-05,6.383
2020-06-11,-5.5556
2020-06-15,-4.1176
2020-06-17,9.816
2020-06-18,-0.5587
2020-06-19,0.0
2020-06-22,0.0
2020-06-24,-3.9326
2020-06-25,0.8187
2020-06-29,0.0
2020-06-30,0.116
2020-07-01,-0.2317
2020-07-02,2.2067
2020-07-06,1.7045
2020-07-07,0.5587
2020-07-08,0.0
2020-07-13,0.0
2020-07-15,1.1111
2020-07-17,0.5495
