ticker,LBYE US Equity
2010-10-08,-3.4483
2010-10-11,0.1786
2010-10-12,-5.5258
2010-10-13,12.2642
2010-10-14,7.563
2010-10-15,11.7187
2010-10-18,-25.8741
2010-10-19,-2.8302
2010-10-20,6.7961
2010-10-21,9.0909
2010-10-22,0.0
2010-10-25,3.3333
2010-10-26,-8.0645
2010-10-27,7.0175
2010-10-28,-9.8361
2010-10-29,9.0909
2010-11-01,-6.6667
2010-11-02,4.4643
2010-11-03,-2.5641
2010-11-04,7.0175
2010-11-05,-4.918
2010-11-08,8.6207
2010-11-09,3.1746
2010-11-10,10.7692
2010-11-11,13.8889
2010-11-12,-6.0976
2010-11-15,-3.8961
2010-11-16,5.4054
2010-11-17,-8.9744
2010-11-18,8.4507
2010-11-19,-9.0909
2010-11-22,5.7143
2010-11-23,8.1081
2010-11-24,-6.25
2010-11-26,6.6667
2010-11-29,-8.75
2010-11-30,4.1096
2010-12-01,-1.3158
2010-12-02,-5.3333
2010-12-03,-15.493
2010-12-06,-5.0
2010-12-07,-5.2632
2010-12-08,0.0
2010-12-09,7.4074
2010-12-10,-8.6207
2010-12-13,-5.6604
2010-12-14,0.0
2010-12-15,10.0
2010-12-16,0.0
2010-12-17,-6.0
2010-12-20,-3.2882
2010-12-21,20.0
2010-12-22,-16.6667
2010-12-23,0.4
2010-12-27,7.5697
2010-12-28,1.8519
2010-12-29,6.2727
2010-12-30,-5.9025
2010-12-31,-3.6364
2011-01-03,3.7736
2011-01-04,5.4545
2011-01-05,2.5862
2011-01-06,-2.521
2011-01-07,-4.4828
2011-01-10,-4.3321
2011-01-11,1.8868
2011-01-12,5.5556
2011-01-13,-7.0175
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,1.8868
2011-01-21,-5.5556
2011-01-24,-1.9607999999999999
2011-01-25,1.0
2011-01-26,-0.9901
2011-01-27,10.0
2011-01-28,-7.2727
2011-01-31,-1.9607999999999999
2011-02-01,0.0
2011-02-02,1.025
2011-02-03,6.9042
2011-02-04,-1.8519
2011-02-07,0.0
2011-02-08,3.7736
2011-02-09,1.8182
2011-02-10,-3.5714
2011-02-11,0.0
2011-02-14,-3.7037
2011-02-15,0.0
2011-02-16,3.8462
2011-02-17,0.0
2011-02-18,-5.5556
2011-02-22,3.9215999999999998
2011-02-23,0.0
2011-02-24,0.9434
2011-02-25,-2.8037
2011-02-28,0.0
2011-03-01,8.6538
2011-03-02,3.5398
2011-03-03,-4.2735
2011-03-04,-4.4643
2011-03-07,-4.1121
2011-03-08,-1.4376
2011-03-09,4.8208
2011-03-10,-3.7736
2011-03-11,1.9607999999999999
2011-03-14,-1.9231
2011-03-15,-1.9607999999999999
2011-03-16,0.0
2011-03-17,-8.0
2011-03-18,0.0
2011-03-21,-2.1739
2011-03-22,4.6667
2011-03-23,6.1306
2011-03-24,-1.9755
2011-03-25,-0.2041
2011-03-28,-12.0654
2011-03-29,-11.6279
2011-03-30,1.3158
2011-03-31,1.2987
2011-04-01,-7.6923
2011-04-04,-8.3333
2011-04-05,-6.0606
2011-04-06,-3.2661
2011-04-07,-6.6278
2011-04-08,6.0714
2011-04-11,-24.2424
2011-04-12,-2.2222
2011-04-13,-9.0909
2011-04-14,-4.9375
2011-04-15,10.4536
2011-04-18,-4.7619
2011-04-19,0.0
2011-04-20,-7.5
2011-04-21,8.0405
2011-04-25,-2.439
2011-04-26,-7.6923
2011-04-27,0.0
2011-04-28,-11.1111
2011-04-29,6.25
2011-05-02,-18.2353
2011-05-03,7.9137
2011-05-04,5.3333
2011-05-05,-27.2152
2011-05-06,30.4348
2011-05-09,0.0
2011-05-10,3.3333
2011-05-11,3.2258
2011-05-12,-15.625
2011-05-13,33.3333
2011-05-16,0.5556
2011-05-17,4.9724
2011-05-18,-5.2632
2011-05-19,5.5556
2011-05-20,8.9474
2011-05-23,-0.4831
2011-05-24,-12.318
2011-05-25,0.0
2011-05-26,5.1903
2011-05-27,5.2632
2011-05-31,0.0
2011-06-01,-12.0
2011-06-02,-3.3381
2011-06-03,1.6899
2011-06-06,-7.5145
2011-06-07,6.25
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,-5.8824
2011-06-13,-6.1719
2011-06-14,0.0
2011-06-15,-10.0749
2011-06-16,0.0
2011-06-17,-3.7037
2011-06-20,0.1442
2011-06-21,0.0
2011-06-22,-0.144
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,-7.6923
2011-06-28,-4.1667
2011-06-29,0.8696
2011-06-30,20.6897
2011-07-01,-14.2857
2011-07-05,0.0
2011-07-06,2.5
2011-07-07,-5.6911000000000005
2011-07-08,-4.9030000000000005
2011-07-11,-4.8159
2011-07-12,4.7619
2011-07-13,0.0
2011-07-14,-9.0909
2011-07-15,0.0
2011-07-18,5.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,1.9048
2011-07-22,12.1495
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,4.1667
2011-07-28,0.0
2011-08-01,-11.2
2011-08-02,-9.9099
2011-08-03,0.0
2011-08-04,-0.125
2011-08-05,-19.8999
2011-08-08,0.0
2011-08-09,62.5
2011-08-10,-7.6923
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,12.5
2011-08-16,-3.7037
2011-08-17,-12.3077
2011-08-18,-9.0461
2011-08-19,-12.1157
2011-08-22,4.3896
2011-08-23,5.1248
2011-08-24,-0.125
2011-08-25,-17.7722
2011-08-26,-2.4353
2011-08-29,6.0842
2011-08-30,17.5
2011-08-31,-18.8986
2011-09-01,23.2253
2011-09-02,-9.8309
2011-09-06,2.7778
2011-09-07,-2.7027
2011-09-08,0.0
2011-09-09,5.5556
2011-09-12,0.0
2011-09-13,-5.2632
2011-09-14,-3.3333
2011-09-15,3.4483
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,11.1111
2011-09-22,-20.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,-6.25
2011-10-05,6.6667
2011-10-06,-9.375
2011-10-07,-3.4483
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,21.4286
2011-10-14,-17.647100000000002
2011-10-17,0.0
2011-10-18,41.4286
2011-10-19,-29.2929
2011-10-20,0.0
2011-10-21,0.1786
2011-10-24,0.0
2011-10-25,1.9607999999999999
2011-10-26,-0.6993
2011-10-27,-1.4085
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,8.5714
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,1.3158
2011-11-07,-1.2987
2011-11-08,-1.3158
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,-4.0
2011-11-14,-2.7778
2011-11-15,-10.0
2011-11-16,-0.7937
2011-11-17,-4.0
2011-11-18,-4.1667
2011-11-21,-4.3478
2011-11-22,-18.1818
2011-11-23,-4.4444
2011-11-25,4.6512
2011-11-28,-5.5556
2011-11-29,0.0
2011-11-30,27.0588
2011-12-01,-18.5185
2011-12-02,4.5455
2011-12-05,0.2717
2011-12-06,8.4011
2011-12-07,0.0
2011-12-08,-15.0
2011-12-09,-5.8824
2011-12-12,12.5
2011-12-13,-11.1111
2011-12-14,0.3125
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,-0.3115
2011-12-20,-21.25
2011-12-21,-20.634900000000002
2011-12-22,-10.0
2011-12-23,95.5556
2011-12-27,-42.0455
2011-12-28,1.9607999999999999
2011-12-29,34.6154
2011-12-30,-25.7143
2012-01-03,15.3846
2012-01-04,-13.3333
2012-01-05,15.3846
2012-01-06,20.0
2012-01-09,-22.2222
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,87.5
2012-01-13,14.2857
2012-01-17,-1.6667
2012-01-18,-27.9661
2012-01-19,64.4118
2012-01-20,-2.6834
2012-01-23,17.647100000000002
2012-01-24,-3.75
2012-01-25,-7.7922
2012-01-26,12.6761
2012-01-27,23.75
2012-01-30,21.2121
2012-01-31,-4.1667
2012-02-01,-4.3478
2012-02-02,9.0909
2012-02-03,8.3333
2012-02-06,-11.538499999999999
2012-02-07,13.0435
2012-02-08,0.0
2012-02-09,-3.8462
2012-02-10,-4.0
2012-02-13,16.6667
2012-02-14,0.0
2012-02-15,7.1429
2012-02-16,0.0
2012-02-17,-19.3333
2012-02-21,0.0
2012-02-22,15.7025
2012-02-23,7.1429
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,-7.3333
2012-02-29,0.7194
2012-03-01,-7.1429
2012-03-02,7.6923
2012-03-05,7.1429
2012-03-06,-13.3333
2012-03-07,15.3846
2012-03-08,-6.6667
2012-03-09,-10.7143
2012-03-12,-4.0
2012-03-13,4.1667
2012-03-14,4.0
2012-03-15,0.0
2012-03-16,7.6923
2012-03-19,7.1429
2012-03-20,-13.0
2012-03-21,14.9425
2012-03-22,-10.0
2012-03-23,3.7037
2012-03-26,-14.2857
2012-03-27,16.6667
2012-03-29,0.0
2012-03-30,-14.2857
2012-04-02,0.0
2012-04-03,8.3333
2012-04-04,11.538499999999999
2012-04-05,-17.2414
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,8.3333
2012-04-12,-25.0
2012-04-13,2.5641
2012-04-16,10.0
2012-04-17,22.7273
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,-33.3333
2012-04-23,38.8889
2012-04-24,4.0
2012-04-25,-30.6731
2012-04-26,10.957
2012-04-27,5.0
2012-04-30,-4.7619
2012-05-01,5.0
2012-05-02,-13.1548
2012-05-03,-1.3023
2012-05-04,-2.2222
2012-05-07,3.6222
2012-05-08,-6.7855
2012-05-09,29.4118
2012-05-10,-18.1818
2012-05-11,-11.1111
2012-05-14,50.0
2012-05-16,-4.1667
2012-05-17,-34.7826
2012-05-18,33.3333
2012-05-21,0.0
2012-05-22,-19.0
2012-05-23,-1.2346
2012-05-24,11.25
2012-05-25,-10.1124
2012-05-29,25.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,-10.0
2012-06-04,0.0
2012-06-05,11.1111
2012-06-06,-10.0
2012-06-07,-25.0
2012-06-08,3.7037
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,28.5714
2012-06-15,-22.2222
2012-06-18,7.1429
2012-06-19,20.0
2012-06-20,-22.2222
2012-06-21,28.5714
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,-22.2222
2012-06-28,-3.5714
2012-06-29,33.3333
2012-07-02,-25.0
2012-07-03,33.3333
2012-07-05,0.0
2012-07-09,-22.2222
2012-07-10,7.1429
2012-07-11,-8.0
2012-07-12,23.1884
2012-07-13,0.0
2012-07-16,-17.647100000000002
2012-07-17,0.0
2012-07-18,0.1786
2012-07-19,0.0
2012-07-20,-28.6988
2012-07-23,40.25
2012-07-24,-3.7433
2012-07-25,0.0
2012-07-26,3.7037
2012-07-27,7.1429
2012-07-30,-6.6667
2012-07-31,0.0
2012-08-01,0.0
2012-08-03,-11.4286
2012-08-06,-3.2258
2012-08-07,16.6667
2012-08-08,14.2857
2012-08-09,-12.5
2012-08-10,0.0
2012-08-13,14.2857
2012-08-14,0.0
2012-08-15,1.25
2012-08-16,-25.7716
2012-08-20,8.1081
2012-08-21,-7.5
2012-08-22,8.1081
2012-08-23,-7.6923
2012-08-27,0.2083
2012-08-28,0.0
2012-08-29,-0.2079
2012-08-30,33.3333
2012-08-31,-23.75
2012-09-04,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,6.5574
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,-7.6923
2012-09-18,13.3333
2012-09-19,-11.7647
2012-09-21,0.2083
2012-09-24,-1.8711
2012-09-25,-6.7797
2012-09-26,18.1818
2012-09-27,23.0769
2012-09-28,-18.75
2012-10-01,-8.2692
2012-10-02,0.6289
2012-10-03,-25.0
2012-10-04,11.1111
2012-10-05,2.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-11,-11.7647
2012-10-12,21.1111
2012-10-15,-6.422
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,-1.9607999999999999
2012-10-19,-10.0
2012-10-23,0.0
2012-10-24,32.2222
2012-10-25,0.8403
2012-10-26,-16.6667
2012-11-02,0.0
2012-11-05,-9.375
2012-11-06,1.5171999999999999
2012-11-07,0.0
2012-11-08,-2.1739
2012-11-09,-6.6667
2012-11-12,-4.7619
2012-11-13,5.0
2012-11-14,-28.5714
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,33.3333
2012-11-20,0.0
2012-11-21,-22.0313
2012-11-23,0.0
2012-11-26,28.2565
2012-11-27,-18.75
2012-11-28,0.3846
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,22.6054
2012-12-05,-24.5313
2012-12-06,0.0
2012-12-07,-4.9689
2012-12-10,-12.854
2012-12-11,10.0
2012-12-12,-9.0909
2012-12-13,16.0
2012-12-14,-31.0345
2012-12-17,0.0
2012-12-18,25.0
2012-12-19,-20.0
2012-12-20,43.125
2012-12-21,-30.131
2012-12-24,2.5
2012-12-26,-2.439
2012-12-27,2.5
2012-12-28,-2.439
2012-12-31,0.9375
2013-01-02,13.9319
2013-01-03,-16.0326
2013-01-04,29.4498
2013-01-07,-19.5
2013-01-08,-0.6211
2013-01-09,0.0
2013-01-10,5.625
2013-01-11,-2.9586
2013-01-14,7.3171
2013-01-15,-9.0909
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,5.0
2013-01-23,-11.3095
2013-01-24,-19.4631
2013-01-25,0.0
2013-01-28,10.0
2013-01-29,-12.1212
2013-01-30,-2.1552
2013-01-31,-1.3216
2013-02-01,0.0
2013-02-04,1.3393
2013-02-05,57.2687
2013-02-06,-17.0868
2013-02-07,-4.3919
2013-02-08,13.0742
2013-02-11,-14.375
2013-02-12,-1.8248
2013-02-13,1.1152
2013-02-14,0.0
2013-02-15,3.6765
2013-02-19,5.6738
2013-02-20,7.3826
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,44.0625
2013-02-26,-8.4599
2013-02-27,13.7441
2013-02-28,50.0
2013-03-01,0.0
2013-03-04,12.2222
2013-03-05,-19.1832
2013-03-06,25.268
2013-03-07,20.0489
2013-03-08,15.9878
2013-03-11,2.5461
2013-03-12,2.7397
2013-03-13,5.1667
2013-03-14,-6.1807
2013-03-15,-2.7027
2013-03-18,-1.3889
2013-03-19,12.6761
2013-03-20,-0.1563
2013-03-21,-6.1033
2013-03-22,0.0
2013-03-25,-12.0
2013-03-26,18.1818
2013-03-27,5.1282
2013-03-28,14.6341
2013-04-01,10.6383
2013-04-02,0.9615
2013-04-03,-12.6786
2013-04-04,-7.4301
2013-04-05,4.7128
2013-04-08,-9.9859
2013-04-09,0.0
2013-04-10,5.0
2013-04-11,-1.1905000000000001
2013-04-12,1.2048
2013-04-15,-0.1488
2013-04-16,-10.5812
2013-04-17,6.1667
2013-04-18,-15.8556
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-1.4925
2013-04-24,10.6061
2013-04-25,-2.0548
2013-04-26,-2.0979
2013-04-29,0.0
2013-04-30,-1.4285999999999999
2013-05-01,0.0
2013-05-02,1.4493
2013-05-03,18.5714
2013-05-06,20.4819
2013-05-07,-5.125
2013-05-08,-4.0843
2013-05-09,3.9835000000000003
2013-05-10,-15.4557
2013-05-13,16.0938
2013-05-14,-8.4791
2013-05-15,-4.7059
2013-05-16,0.0
2013-05-17,9.2593
2013-05-20,-10.3814
2013-05-21,12.2143
2013-05-22,-10.323
2013-05-23,-6.0298
2013-05-24,0.0
2013-05-28,5.3333
2013-05-29,-5.538
2013-05-30,-2.1776
2013-05-31,-10.9589
2013-06-03,22.8846
2013-06-04,-9.8592
2013-06-05,6.4236
2013-06-06,3.0995
2013-06-07,-11.5506
2013-06-10,13.059
2013-06-11,-5.0633
2013-06-12,-12.0
2013-06-13,10.4167
2013-06-14,-17.6672
2013-06-17,-16.6667
2013-06-18,25.25
2013-06-19,-24.1517
2013-06-20,15.526299999999999
2013-06-21,-8.8838
2013-06-24,10.0
2013-06-25,-9.0909
2013-06-26,-0.25
2013-06-27,-25.8145
2013-06-28,4.8986
2013-07-01,-9.8229
2013-07-02,-14.2857
2013-07-03,28.3333
2013-07-05,3.8961
2013-07-08,-0.3125
2013-07-09,-7.21
2013-07-10,0.0
2013-07-12,2.7027
2013-07-15,-1.3158
2013-07-16,0.0
2013-07-17,-6.3333
2013-07-18,4.9822
2013-07-19,-7.2881
2013-07-22,0.9141
2013-07-23,8.3333
2013-07-24,-1.0033
2013-07-25,21.6216
2013-07-26,-4.4444
2013-07-29,0.0
2013-07-30,-2.3256
2013-07-31,0.0
2013-08-01,-4.7619
2013-08-05,-5.0
2013-08-06,18.4211
2013-08-07,-10.8333
2013-08-08,12.1495
2013-08-09,11.1111
2013-08-12,-20.0
2013-08-13,37.5
2013-08-14,-1.8182
2013-08-16,-25.9259
2013-08-19,-7.1875
2013-08-20,15.8249
2013-08-21,-6.9767
2013-08-22,-11.5625
2013-08-23,12.1908
2013-08-27,-11.811
2013-08-28,9.1071
2013-08-29,-21.4403
2013-08-30,24.375
2013-09-03,-19.598
2013-09-04,9.5833
2013-09-05,-3.2319
2013-09-06,-5.6974
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,22.7083
2013-09-12,-19.8642
2013-09-13,0.0
2013-09-16,8.0508
2013-09-17,15.098
2013-09-18,-0.8518
2013-09-20,-3.7801
2013-09-23,-21.7857
2013-09-24,24.2009
2013-09-25,-11.3971
2013-09-26,6.2241
2013-09-27,-6.25
2013-09-30,21.0417
2013-10-01,-14.6299
2013-10-02,-6.4516
2013-10-03,12.069
2013-10-04,-12.3077
2013-10-07,5.2632
2013-10-08,0.0
2013-10-09,-6.6667
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,20.3125
2013-10-16,-19.8516
2013-10-17,-3.7037
2013-10-18,-7.6923
2013-10-21,-2.6042
2013-10-22,-16.5775
2013-10-23,45.5128
2013-10-24,0.0
2013-10-25,0.4405
2013-10-28,40.3509
2013-10-29,0.0
2013-10-30,-25.0
2013-10-31,10.0
2013-11-01,0.0
2013-11-04,6.0606
2013-11-05,11.4286
2013-11-06,2.5641
2013-11-07,-1.25
2013-11-08,-21.2025
2013-11-11,3.2129
2013-11-12,2.7237
2013-11-13,-5.6818
2013-11-14,12.4498
2013-11-15,5.3571
2013-11-18,-5.0847
2013-11-19,-11.0714
2013-11-20,21.4859
2013-11-21,-15.0413
2013-11-22,8.9494
2013-11-25,0.0
2013-11-26,7.1429
2013-11-27,1.0
2013-11-29,0.33
2013-12-02,-10.526299999999999
2013-12-03,-8.8235
2013-12-04,22.5806
2013-12-05,0.0
2013-12-06,2.6316
2013-12-09,-9.7756
2013-12-10,13.6767
2013-12-11,-0.4688
2013-12-12,-23.7049
2013-12-13,27.7778
2013-12-17,-20.1288
2013-12-18,6.0484
2013-12-19,-15.9696
2013-12-20,-0.4525
2013-12-23,26.8182
2013-12-24,-21.6846
2013-12-26,9.8398
2013-12-27,8.3333
2013-12-30,-7.3077
2013-12-31,-8.7137
2014-01-02,22.5
2014-01-03,-20.7792
2014-01-06,25.9953
2014-01-07,-0.3717
2014-01-08,0.9328
2014-01-09,11.8299
2014-01-10,0.4959
2014-01-13,-7.8947
2014-01-14,-8.5714
2014-01-15,8.9844
2014-01-16,-11.1111
2014-01-17,6.4516
2014-01-21,5.4924
2014-01-22,-0.8977
2014-01-23,4.3478
2014-01-24,9.7222
2014-01-27,-13.9241
2014-01-28,-5.8824
2014-01-29,0.0
2014-01-30,-2.7344
2014-01-31,7.2289
2014-02-03,-8.2397
2014-02-04,0.0
2014-02-05,5.5102
2014-02-06,-25.7253
2014-02-07,8.3333
2014-02-10,-7.6923
2014-02-11,4.6875
2014-02-12,13.9303
2014-02-13,12.4454
2014-02-14,-12.6214
2014-02-18,8.4444
2014-02-19,-10.8607
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,1.1494
2014-03-04,-8.6364
2014-03-05,0.0
2014-03-06,-11.194
2014-03-07,22.6891
2014-03-10,0.4566
2014-03-11,-16.8182
2014-03-12,18.5792
2014-03-13,-10.1382
2014-03-14,8.7179
2014-03-17,-4.2453
2014-03-18,1.9704000000000002
2014-03-19,-12.5604
2014-03-20,-8.8398
2014-03-21,13.3333
2014-03-24,-10.1604
2014-03-25,9.5238
2014-03-27,-11.6848
2014-03-28,15.0769
2014-03-31,-9.6257
2014-04-01,4.142
2014-04-02,8.5227
2014-04-03,-20.9424
2014-04-04,-16.2252
2014-04-07,32.8063
2014-04-08,7.7381
2014-04-09,-11.0497
2014-04-10,0.0
2014-04-11,-16.1491
2014-04-14,18.5185
2014-04-15,-14.375
2014-04-16,0.365
2014-04-17,13.4545
2014-04-21,13.7821
2014-04-22,-9.8592
2014-04-23,10.625
2014-04-24,0.0
2014-04-25,-9.6045
2014-04-29,-4.375
2014-04-30,-3.9215999999999998
2014-05-01,-2.0408
2014-05-02,0.0
2014-05-05,11.1111
2014-05-06,-14.0625
2014-05-07,0.7273
2014-05-08,15.5235
2014-05-09,0.0
2014-05-12,-9.375
2014-05-13,0.3448
2014-05-14,37.457
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,-11.5
2014-05-20,0.2825
2014-05-21,6.4789
2014-05-22,11.6402
2014-05-23,-0.7109
2014-05-28,2.6253
2014-05-29,-3.7209
2014-05-30,-10.628
2014-06-02,11.6216
2014-06-03,7.0218
2014-06-04,4.9774
2014-06-05,-14.2241
2014-06-09,-2.0101
2014-06-10,-2.0513
2014-06-11,-2.0942
2014-06-12,-27.8075
2014-06-13,-16.2963
2014-06-16,39.3805
2014-06-17,-19.6825
2014-06-18,-22.9249
2014-06-19,39.4872
2014-06-20,16.9118
2014-06-23,0.0
2014-06-24,-0.9434
2014-06-25,11.746
2014-06-26,3.9773
2014-06-27,0.0
2014-06-30,-3.8251
2014-07-01,0.0
2014-07-02,-21.3068
2014-07-03,-0.722
2014-07-07,28.0
2014-07-08,-26.7045
2014-07-09,24.031
2014-07-10,-19.375
2014-07-11,30.2326
2014-07-14,-19.6429
2014-07-16,6.6667
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,11.1111
2014-07-24,0.0
2014-07-25,-0.9375
2014-07-28,0.9464
2014-07-29,-25.0
2014-07-30,-7.9167
2014-07-31,2.7149
2014-08-01,23.348
2014-08-04,-12.5
2014-08-05,30.6122
2014-08-06,-24.0625
2014-08-07,2.8807
2014-08-08,-3.2
2014-08-11,11.5702
2014-08-12,-10.3704
2014-08-14,0.0
2014-08-15,0.0
2014-08-19,5.7851
2014-08-20,-6.25
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.8333
2014-08-28,-0.8264
2014-08-29,0.8333
2014-09-02,5.7851
2014-09-03,-5.4688
2014-09-04,-0.8264
2014-09-05,-5.8333
2014-09-08,-0.885
2014-09-09,0.0
2014-09-10,38.3929
2014-09-12,-22.5806
2014-09-16,-4.5833
2014-09-17,-2.1834
2014-09-18,-9.8214
2014-09-19,0.0
2014-09-22,6.9307
2014-09-23,-6.4815
2014-09-24,0.0
2014-09-25,10.8911
2014-09-29,-0.8929
2014-09-30,-12.6126
2014-10-01,0.0
2014-10-02,12.3711
2014-10-06,-3.211
2014-10-08,-8.0569
2014-10-09,0.0
2014-10-10,12.3711
2014-10-13,0.0
2014-10-14,-11.0092
2014-10-15,-3.6082
2014-10-16,2.6738
2014-10-17,-3.125
2014-10-20,3.2258
2014-10-22,-8.3333
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,-9.0909
2014-10-28,-5.0
2014-10-29,5.2632
2014-10-30,20.0
2014-10-31,-23.9583
2014-11-04,20.5479
2014-11-05,-9.0909
2014-11-06,10.0
2014-11-07,-7.9545
2014-11-10,18.5185
2014-11-11,-16.6667
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,10.0
2014-11-21,-9.0909
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,-10.0
2014-11-28,0.0
2014-12-02,0.0
2014-12-03,5.5556
2014-12-04,-5.2632
2014-12-08,-11.1111
2014-12-09,0.0
2014-12-10,-25.0
2014-12-11,0.0
2014-12-12,16.6667
2014-12-15,40.1786
2014-12-16,-8.2803
2014-12-17,0.0
2014-12-18,11.1111
2014-12-19,20.0
2014-12-22,-16.6667
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-33.75
2014-12-30,2.8302
2014-12-31,-11.9266
2015-01-02,0.0
2015-01-06,10.4167
2015-01-08,0.9434
2015-01-09,19.6262
2015-01-13,-17.1875
2015-01-14,20.7547
2015-01-15,-17.1875
2015-01-16,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-27,0.0
2015-01-29,0.0
2015-01-30,20.7547
2015-02-02,12.5
2015-02-03,11.1111
2015-02-04,-10.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-10,-29.1667
