ticker,CHEF US Equity
2011-12-15,1.4426
2011-12-16,1.0343
2011-12-19,-4.0947
2011-12-20,3.4023
2011-12-21,5.0968
2011-12-22,-0.1842
2011-12-23,2.1525
2011-12-27,1.9266
2011-12-28,-2.4808
2011-12-29,3.6947
2011-12-30,4.3224
2012-01-03,-0.224
2012-01-04,-2.3569
2012-01-05,0.6897
2012-01-06,-0.2283
2012-01-09,0.1716
2012-01-10,-1.4849
2012-01-11,-2.6087
2012-01-12,2.1429
2012-01-13,0.0583
2012-01-17,1.9220000000000002
2012-01-18,7.3143
2012-01-19,-0.1065
2012-01-20,0.2132
2012-01-23,-1.0638
2012-01-24,3.7096999999999998
2012-01-25,5.1322
2012-01-26,1.1341
2012-01-27,-0.4388
2012-01-30,1.0284
2012-01-31,2.2298
2012-02-01,-3.6984
2012-02-02,1.7233
2012-02-03,-0.7744
2012-02-06,-0.8293
2012-02-07,1.2297
2012-02-08,0.0486
2012-02-09,-0.2914
2012-02-10,-2.2893
2012-02-13,0.0997
2012-02-14,-1.8923999999999999
2012-02-15,1.066
2012-02-16,2.9131
2012-02-17,-0.6345
2012-02-21,0.0
2012-02-22,-1.9155
2012-02-23,-0.0501
2012-02-24,-0.4509
2012-02-27,-0.7549
2012-02-28,2.5355
2012-02-29,3.8576
2012-03-01,-1.381
2012-03-02,0.0483
2012-03-05,2.6544
2012-03-06,0.047
2012-03-07,-1.0808
2012-03-08,1.9477
2012-03-09,-0.5592
2012-03-12,2.5773
2012-03-13,4.1571
2012-03-14,-0.3509
2012-03-15,0.5282
2012-03-16,-1.1821
2012-03-19,0.1329
2012-03-20,-4.2035
2012-03-21,-0.5543
2012-03-22,0.7431
2012-03-23,0.6455
2012-03-26,3.0692
2012-03-27,0.7556
2012-03-28,-2.2497
2012-03-29,0.0903
2012-03-30,4.3282
2012-04-02,0.0864
2012-04-03,-1.5976
2012-04-04,-5.6604
2012-04-05,5.7209
2012-04-09,-3.5636
2012-04-10,-1.7336
2012-04-11,4.8282
2012-04-12,-1.4615
2012-04-13,8.6292
2012-04-16,-0.4551
2012-04-17,1.6209
2012-04-18,-2.2086
2012-04-19,0.0836
2012-04-20,-0.2089
2012-04-23,-2.6382
2012-04-24,3.6129
2012-04-25,4.6077
2012-04-26,-1.1508
2012-04-27,0.0803
2012-04-30,-3.0084
2012-05-01,3.3912
2012-05-02,-0.44
2012-05-03,-3.3748
2012-05-04,-19.8753
2012-05-07,3.8402
2012-05-08,2.9485
2012-05-09,1.3107
2012-05-10,-0.3833
2012-05-11,-2.9341
2012-05-14,0.1982
2012-05-15,-0.4451
2012-05-16,2.9806
2012-05-17,-0.9648
2012-05-18,-2.5816
2012-05-21,0.6
2012-05-22,2.2862999999999998
2012-05-23,-6.6569
2012-05-24,-1.1713
2012-05-25,4.6616
2012-05-29,-2.466
2012-05-30,-0.516
2012-05-31,-1.1929
2012-06-01,-2.0997
2012-06-04,-2.1984
2012-06-05,-0.2741
2012-06-06,4.2881
2012-06-07,-5.3769
2012-06-08,0.4457
2012-06-11,-0.6656
2012-06-12,-0.7817
2012-06-13,0.4502
2012-06-14,0.6723
2012-06-15,0.4452
2012-06-18,-0.7202
2012-06-19,1.4509
2012-06-20,-0.9901
2012-06-21,-0.2778
2012-06-22,-0.8357
2012-06-25,-1.2921
2012-06-26,-2.0489
2012-06-27,2.0337
2012-06-28,0.1708
2012-06-29,2.6151
2012-07-02,-0.277
2012-07-03,0.8333
2012-07-05,0.3306
2012-07-06,-1.4278
2012-07-09,0.2786
2012-07-10,0.0
2012-07-11,-0.5556
2012-07-12,0.1676
2012-07-13,-0.4462
2012-07-16,-0.112
2012-07-17,0.3365
2012-07-18,-0.1118
2012-07-19,-2.742
2012-07-20,-3.9125
2012-07-23,-3.2335
2012-07-24,-1.1139000000000001
2012-07-25,1.0013
2012-07-26,1.5489000000000002
2012-07-27,1.1592
2012-07-30,-2.2919
2012-07-31,-0.3086
2012-08-01,-18.8235
2012-08-02,-4.0427
2012-08-03,9.6184
2012-08-06,1.2328000000000001
2012-08-07,0.9312
2012-08-08,3.3357
2012-08-09,-0.1374
2012-08-10,-0.8253
2012-08-13,1.4563
2012-08-14,1.8455
2012-08-15,1.5436
2012-08-16,2.3794
2012-08-17,1.2266
2012-08-20,-1.7219
2012-08-21,1.6872
2012-08-22,0.1276
2012-08-23,-0.1275
2012-08-24,-0.8934
2012-08-27,4.765
2012-08-28,-1.2907
2012-08-29,0.1868
2012-08-30,-1.9888
2012-08-31,-2.5365
2012-09-04,-4.164
2012-09-05,-1.222
2012-09-06,6.323
2012-09-07,1.4221
2012-09-10,0.7011
2012-09-11,1.2658
2012-09-12,-2.1875
2012-09-13,3.2588
2012-09-14,2.4752
2012-09-17,0.2415
2012-09-18,1.6867
2012-09-19,-0.0592
2012-09-20,-0.8299
2012-09-21,1.0759
2012-09-24,-0.8279
2012-09-25,-0.1193
2012-09-26,-1.3134000000000001
2012-09-27,-0.3025
2012-09-28,-0.6068
2012-10-01,0.6716
2012-10-02,2.6076
2012-10-03,-1.0047
2012-10-04,0.597
2012-10-05,-1.6024
2012-10-08,-3.1966
2012-10-09,-1.7445
2012-10-10,0.6975
2012-10-11,-0.063
2012-10-12,-1.9489999999999998
2012-10-15,0.0598
2012-10-16,5.4592
2012-10-17,4.2631
2012-10-18,-0.3505
2012-10-19,-0.5275
2012-10-22,-0.1179
2012-10-23,-1.1209
2012-10-24,0.2387
2012-10-25,-5.8929
2012-10-26,-1.2650000000000001
2012-10-31,-0.6406
2012-11-01,-1.4828999999999999
2012-11-02,-3.4031000000000002
2012-11-05,-1.4905
2012-11-06,-3.4388
2012-11-07,0.8547
2012-11-08,1.9774
2012-11-09,1.662
2012-11-12,2.3842
2012-11-13,0.6653
2012-11-14,0.0
2012-11-15,-0.3305
2012-11-16,-0.2653
2012-11-19,2.1277
2012-11-20,-1.1068
2012-11-21,0.5267
2012-11-23,2.816
2012-11-26,1.6561
2012-11-27,-2.7569
2012-11-28,0.7088
2012-11-29,1.7913999999999999
2012-11-30,-0.6285
2012-12-03,-1.8343
2012-12-04,-0.9021
2012-12-05,0.0
2012-12-06,1.8205
2012-12-07,-2.1073
2012-12-10,-2.1579
2012-12-11,-1.328
2012-12-12,-0.8108
2012-12-13,4.1553
2012-12-14,-0.8502
2012-12-17,1.2533
2012-12-18,0.2606
2012-12-19,0.7147
2012-12-20,-1.2903
2012-12-21,1.9607999999999999
2012-12-24,-1.7949000000000002
2012-12-26,-0.3916
2012-12-27,0.1966
2012-12-28,0.7194
2012-12-31,2.6623
2013-01-02,-2.0873
2013-01-03,-0.1292
2013-01-04,-0.2587
2013-01-07,-2.1401
2013-01-08,-0.2651
2013-01-09,1.3953
2013-01-10,0.5242
2013-01-11,2.412
2013-01-14,-1.5913
2013-01-15,-0.7762
2013-01-16,-0.9126
2013-01-17,2.6316
2013-01-18,-0.7051
2013-01-22,1.6785
2013-01-23,-0.5714
2013-01-24,1.0856
2013-01-25,-0.5054
2013-01-28,0.254
2013-01-29,3.4832
2013-01-30,0.8568
2013-01-31,0.6675
2013-02-01,-0.2411
2013-02-04,-2.9003
2013-02-05,3.7337
2013-02-06,-0.5999
2013-02-07,0.1811
2013-02-08,-1.988
2013-02-11,1.1063
2013-02-12,0.4255
2013-02-13,0.3027
2013-02-14,1.0863
2013-02-15,1.3731
2013-02-19,2.4146
2013-02-20,-0.23
2013-02-21,-3.6311
2013-02-22,8.1938
2013-02-25,1.5478
2013-02-26,0.1633
2013-02-27,-1.7934999999999999
2013-02-28,-0.3874
2013-03-01,0.1111
2013-03-04,0.8879
2013-03-05,0.6051
2013-03-06,-1.4215
2013-03-07,2.1076
2013-03-08,4.2911
2013-03-11,-0.3646
2013-03-12,1.3068
2013-03-13,-1.0836
2013-03-14,-0.2087
2013-03-15,-0.9409
2013-03-18,-1.7414
2013-03-19,-1.3426
2013-03-20,1.6875
2013-03-21,-1.2313
2013-03-22,-0.542
2013-03-25,2.2888
2013-03-26,0.5328
2013-03-27,-1.4838
2013-03-28,-0.6455
2013-04-01,-4.1148
2013-04-02,-0.5647
2013-04-03,-2.4986
2013-04-04,0.6989
2013-04-05,-0.9254
2013-04-08,4.3783
2013-04-09,0.2796
2013-04-10,3.0675
2013-04-11,-2.0563
2013-04-12,-0.3315
2013-04-15,0.1109
2013-04-16,-0.3322
2013-04-17,-1.4444
2013-04-18,0.1127
2013-04-19,-0.3941
2013-04-22,-1.0741
2013-04-23,1.2570999999999999
2013-04-24,2.2009
2013-04-25,0.9387
2013-04-26,0.6565
2013-04-29,0.2174
2013-04-30,-0.2711
2013-05-01,-3.6977
2013-05-02,0.3953
2013-05-03,10.9674
2013-05-06,1.8753
2013-05-07,0.2985
2013-05-08,-0.2976
2013-05-09,-0.6965
2013-05-10,0.2004
2013-05-13,-0.45
2013-05-14,2.4611
2013-05-15,0.7353
2013-05-16,1.6058
2013-05-17,0.1437
2013-05-20,-2.6303
2013-05-21,-1.8173
2013-05-22,-0.3502
2013-05-23,-0.7028
2013-05-24,-0.0506
2013-05-28,-0.0506
2013-05-29,-1.8218999999999999
2013-05-30,0.4639
2013-05-31,-3.1298
2013-06-03,3.4428
2013-06-04,-2.6626
2013-06-05,-3.051
2013-06-06,-0.8139
2013-06-07,2.8446
2013-06-10,0.7447
2013-06-11,-3.2735
2013-06-12,-2.1834
2013-06-13,-2.6228
2013-06-14,0.2865
2013-06-17,1.0286
2013-06-18,1.1312
2013-06-19,-1.1745
2013-06-20,-2.6033
2013-06-21,-1.4526
2013-06-24,-0.5896
2013-06-25,0.7117
2013-06-26,0.7656
2013-06-27,0.8182
2013-06-28,-0.2899
2013-07-01,3.4884
2013-07-02,0.7865
2013-07-03,0.5017
2013-07-05,0.9429
2013-07-08,1.4835
2013-07-09,1.137
2013-07-10,1.1777
2013-07-11,1.3757
2013-07-12,1.2004
2013-07-15,1.8566
2013-07-16,1.7722
2013-07-17,0.0995
2013-07-18,0.4473
2013-07-19,0.2969
2013-07-22,-1.0853
2013-07-23,-0.2494
2013-07-24,0.8
2013-07-25,0.3472
2013-07-26,-0.3955
2013-07-29,-0.6948
2013-07-30,0.1
2013-07-31,0.0999
2013-08-01,3.0424
2013-08-02,7.0184
2013-08-05,0.1357
2013-08-06,0.5872
2013-08-07,-0.6286
2013-08-08,0.6326
2013-08-09,0.5837
2013-08-12,-0.3571
2013-08-13,0.0448
2013-08-14,-0.2687
2013-08-15,-0.6736
2013-08-16,0.4521
2013-08-19,-0.315
2013-08-20,1.1738
2013-08-21,0.357
2013-08-22,0.8448
2013-08-23,0.7055
2013-08-26,1.7075
2013-08-27,-1.7650000000000001
2013-08-28,1.7967
2013-08-29,0.7749
2013-08-30,-1.3669
2013-09-03,-0.3465
2013-09-04,-2.8683
2013-09-05,0.1342
2013-09-06,-1.2511
2013-09-09,0.6335
2013-09-10,0.0899
2013-09-11,2.92
2013-09-12,-1.3531
2013-09-13,0.0442
2013-09-16,0.2211
2013-09-17,-1.4563
2013-09-18,-1.03
2013-09-19,-2.3982
2013-09-20,1.0663
2013-09-23,8.8532
2013-09-24,-1.3064
2013-09-25,0.5978
2013-09-26,0.1273
2013-09-27,-1.9076
2013-09-30,-0.1729
2013-10-01,0.4545
2013-10-02,-0.8403
2013-10-03,-2.6945
2013-10-04,3.5284
2013-10-07,-2.2649
2013-10-08,0.2428
2013-10-09,-1.8934
2013-10-10,7.3609
2013-10-11,1.0033
2013-10-14,-0.1242
2013-10-15,0.0414
2013-10-16,0.6794
2013-10-17,-0.2633
2013-10-18,1.6089
2013-10-21,1.6646
2013-10-22,-1.0783
2013-10-23,-1.6149
2013-10-24,1.3131
2013-10-25,-0.405
2013-10-28,0.2033
2013-10-29,-0.974
2013-10-30,0.6557
2013-10-31,-2.443
2013-11-01,-3.172
2013-11-04,3.6207000000000003
2013-11-05,0.4576
2013-11-06,-0.3313
2013-11-07,-0.2493
2013-11-08,1.2911000000000001
2013-11-11,-0.4523
2013-11-12,-0.2891
2013-11-13,1.3256000000000001
2013-11-14,-0.695
2013-11-15,-0.3294
2013-11-18,-0.4131
2013-11-19,-0.2903
2013-11-20,0.7903
2013-11-21,0.7842
2013-11-22,0.9419
2013-11-25,-2.6369
2013-11-26,1.7917
2013-11-27,2.4969
2013-11-29,2.476
2013-12-02,-4.092
2013-12-03,2.7631
2013-12-04,1.8980000000000001
2013-12-05,0.5821
2013-12-06,-1.4275
2013-12-09,1.5655999999999999
2013-12-10,-2.7359999999999998
2013-12-11,-0.2773
2013-12-12,0.3576
2013-12-13,2.9295
2013-12-16,1.6154
2013-12-17,-1.6276000000000002
2013-12-18,0.7311
2013-12-19,0.8785
2013-12-20,5.5282
2013-12-23,4.1981
2013-12-24,-2.0317
2013-12-26,0.3866
2013-12-27,2.0308
2013-12-30,-1.0981
2013-12-31,1.1797
2014-01-02,1.0974
2014-01-03,-0.8141
2014-01-06,-1.9152
2014-01-07,0.6625
2014-01-08,-2.5632
2014-01-09,-1.2442
2014-01-10,0.108
2014-01-13,-1.4383
2014-01-14,1.131
2014-01-15,2.4531
2014-01-16,1.6197
2014-01-17,-2.7720000000000002
2014-01-21,0.0
2014-01-22,0.6771
2014-01-23,-1.2743
2014-01-24,-2.0079
2014-01-27,-0.0732
2014-01-28,-13.9509
2014-01-29,2.7234
2014-01-30,-0.58
2014-01-31,-1.625
2014-02-03,-2.5837
2014-02-04,1.2609
2014-02-05,-2.748
2014-02-06,0.9272
2014-02-07,0.35
2014-02-10,0.6539
2014-02-11,-0.3465
2014-02-12,0.8257
2014-02-13,0.0862
2014-02-14,1.292
2014-02-18,0.5952
2014-02-19,-1.7751000000000001
2014-02-20,-0.4733
2014-02-21,-2.0752
2014-02-24,2.1634
2014-02-25,-2.3768000000000002
2014-02-26,1.8592
2014-02-27,0.9126
2014-02-28,0.1292
2014-03-03,-0.7312
2014-03-04,2.9029
2014-03-05,-4.9263
2014-03-06,1.9929000000000001
2014-03-07,-0.2171
2014-03-10,0.087
2014-03-11,-2.3478
2014-03-12,-0.8014
2014-03-13,-3.8151
2014-03-14,-1.6332
2014-03-17,-1.5655000000000001
2014-03-18,0.3855
2014-03-19,-2.3524
2014-03-20,-0.295
2014-03-21,-0.7396
2014-03-24,0.8445
2014-03-25,1.4285999999999999
2014-03-26,0.34
2014-03-27,0.2904
2014-03-28,1.1583
2014-03-31,2.0992
2014-04-01,-0.9813
2014-04-02,0.5663
2014-04-03,-0.4223
2014-04-04,-2.7804
2014-04-07,-0.2908
2014-04-08,0.5834
2014-04-09,0.4833
2014-04-10,-3.2227
2014-04-11,-1.2922
2014-04-14,2.1652
2014-04-15,1.6263999999999998
2014-04-16,-0.1455
2014-04-17,0.2914
2014-04-21,1.5011999999999999
2014-04-22,-0.6679
2014-04-23,-0.2882
2014-04-24,-1.4451
2014-04-25,-3.4702
2014-04-28,0.3544
2014-04-29,1.2109
2014-04-30,0.1496
2014-05-01,-3.0861
2014-05-02,-3.2357
2014-05-05,-0.4777
2014-05-06,2.24
2014-05-07,0.0
2014-05-08,-2.7647
2014-05-09,-3.0043
2014-05-12,2.5442
2014-05-13,-0.863
2014-05-14,-2.8292
2014-05-15,-0.3919
2014-05-16,0.8432
2014-05-19,0.223
2014-05-20,-1.6129
2014-05-21,1.2436
2014-05-22,1.34
2014-05-23,0.2755
2014-05-27,-0.5495
2014-05-28,0.1657
2014-05-29,1.5996000000000001
2014-05-30,0.3257
2014-06-02,-0.8117
2014-06-03,0.3273
2014-06-04,-1.2507
2014-06-05,2.2026
2014-06-06,2.1013
2014-06-09,3.0079
2014-06-10,-0.5123
2014-06-11,-1.2873
2014-06-12,2.0866
2014-06-13,-0.3577
2014-06-16,0.0513
2014-06-17,-0.1025
2014-06-18,1.0262
2014-06-19,0.6602
2014-06-20,0.1009
2014-06-23,-0.2016
2014-06-24,-0.101
2014-06-25,0.9606
2014-06-26,-0.9014
2014-06-27,0.8085
2014-06-30,-0.9023
2014-07-01,-0.2023
2014-07-02,0.0
2014-07-03,-0.1521
2014-07-07,-2.9949
2014-07-08,-2.7211
2014-07-09,-0.4303
2014-07-10,-1.6747999999999998
2014-07-11,0.6044
2014-07-14,1.1469
2014-07-15,-0.6479
2014-07-16,-1.5760999999999998
2014-07-17,0.3313
2014-07-18,1.1558
2014-07-21,-0.7617
2014-07-22,0.8224
2014-07-23,-1.0332
2014-07-24,-1.2088
2014-07-25,-1.9466
2014-07-28,-2.042
2014-07-29,-0.6369
2014-07-30,2.1562
2014-07-31,0.2282
2014-08-01,-0.3984
2014-08-04,-2.4
2014-08-05,-0.5269
2014-08-06,-0.7063
2014-08-07,-0.1778
2014-08-08,-0.5938
2014-08-11,0.8363
2014-08-12,0.1185
2014-08-13,-0.3254
2014-08-14,3.5916
2014-08-15,-0.6877
2014-08-18,2.9429
2014-08-19,-0.8969
2014-08-20,-2.1493
2014-08-21,1.0405
2014-08-22,0.5721
2014-08-25,2.3322
2014-08-26,1.0006
2014-08-27,0.1101
2014-08-28,-0.4398
2014-08-29,4.307
2014-09-02,-0.1588
2014-09-03,-0.5302
2014-09-04,-1.1727
2014-09-05,-0.1618
2014-09-08,0.3782
2014-09-09,-3.7137000000000002
2014-09-10,2.5154
2014-09-11,-0.9269
2014-09-12,-3.8525
2014-09-15,-0.5152
2014-09-16,-0.1151
2014-09-17,0.8065
2014-09-18,-1.1429
2014-09-19,0.578
2014-09-22,-3.5632
2014-09-23,-1.0131000000000001
2014-09-24,0.301
2014-09-25,-2.401
2014-09-26,0.369
2014-09-29,1.2868
2014-09-30,-1.6334
2014-10-01,-3.1365
2014-10-02,3.4286
2014-10-03,1.0436
2014-10-06,0.243
2014-10-07,-2.1212
2014-10-08,3.1579
2014-10-09,-1.9207999999999998
2014-10-10,-0.7956
2014-10-13,-0.1851
2014-10-14,4.5117
2014-10-15,3.0751
2014-10-16,-0.7458
2014-10-17,1.7341
2014-10-20,7.2727
2014-10-21,-2.9661
2014-10-22,-4.3668
2014-10-23,-3.1963
2014-10-24,-2.8302
2014-10-27,0.1214
2014-10-28,3.5152
2014-10-29,-0.1756
2014-10-30,4.5161
2014-10-31,0.2806
2014-11-03,-13.9899
2014-11-04,0.9759
2014-11-05,8.3763
2014-11-06,-7.937
2014-11-07,2.228
2014-11-10,-0.1263
2014-11-11,-2.4668
2014-11-12,2.2698
2014-11-13,0.3805
2014-11-14,-0.5054
2014-11-17,-0.4444
2014-11-18,1.148
2014-11-19,-1.7654
2014-11-20,4.8139
2014-11-21,4.5315
2014-11-24,-1.2302
2014-11-25,0.5338
2014-11-26,1.2389000000000001
2014-11-28,0.3497
2014-12-01,0.3484
2014-12-02,3.9931
2014-12-03,-1.6138
2014-12-04,-0.0566
2014-12-05,-0.3962
2014-12-08,-0.5114
2014-12-09,3.1411
2014-12-10,-1.938
2014-12-11,6.6064
2014-12-12,-2.8602
2014-12-15,3.0534
2014-12-16,-0.3704
2014-12-17,5.2576
2014-12-18,1.665
2014-12-19,-0.1985
2014-12-22,-0.0995
2014-12-23,6.3713
2014-12-24,1.1231
2014-12-26,1.9435
2014-12-29,4.4939
2014-12-30,-0.5213
2014-12-31,0.6114
2015-01-02,-0.8681
2015-01-05,-0.1313
2015-01-06,-4.5156
2015-01-07,-1.6987999999999999
2015-01-08,-0.2335
2015-01-09,0.7959
2015-01-12,-0.6038
2015-01-13,3.3178
2015-01-14,-0.8593
2015-01-15,-4.5164
2015-01-16,3.2967
2015-01-20,4.2553
2015-01-21,1.1535
2015-01-22,-0.3947
2015-01-23,-2.9062
2015-01-26,-1.0431
2015-01-27,0.2291
2015-01-28,-1.0059
2015-01-29,3.5103999999999997
2015-01-30,-4.5515
2015-02-02,2.8986
2015-02-03,1.7719
2015-02-04,-0.4464
2015-02-05,-0.2242
2015-02-06,0.6742
2015-02-09,0.3125
2015-02-10,0.0445
2015-02-11,-1.6904
2015-02-12,1.7647
2015-02-13,1.2005
2015-02-17,0.1757
2015-02-18,3.5088
2015-02-19,-1.4830999999999999
2015-02-20,0.6022
2015-02-23,-1.1971
2015-02-24,0.6491
2015-02-25,-5.761
2015-02-26,-2.0529
2015-02-27,-5.6358
2015-03-02,-1.6288
2015-03-03,3.7632
2015-03-04,0.2418
2015-03-05,-0.0482
2015-03-06,0.917
2015-03-09,5.8345
2015-03-10,1.4912
2015-03-11,-1.1131
2015-03-12,-1.6659000000000002
2015-03-13,0.0458
2015-03-16,-1.1442
2015-03-17,1.5741
2015-03-18,-2.0055
2015-03-19,3.3952999999999998
2015-03-20,4.9483
2015-03-23,-2.4432
2015-03-24,-2.1968
2015-03-25,-3.1447
2015-03-26,-0.974
2015-03-27,0.3747
2015-03-30,4.1064
2015-03-31,0.5379
2015-04-01,-1.2037
2015-04-02,1.7599
2015-04-06,-1.6851
2015-04-07,1.1728
2015-04-08,-0.3121
2015-04-09,-3.8462
2015-04-10,0.3256
2015-04-13,0.4172
2015-04-14,-0.3232
2015-04-15,-0.88
2015-04-16,-1.3551
2015-04-17,-3.4107
2015-04-20,0.2452
2015-04-21,-0.0978
2015-04-22,-0.2938
2015-04-23,0.1965
2015-04-24,-1.9607999999999999
2015-04-27,-3.0
2015-04-28,0.3608
2015-04-29,-2.5167
2015-04-30,-4.0569
2015-05-01,4.5579
2015-05-04,0.4202
2015-05-05,-0.6276
2015-05-06,1.3158
2015-05-07,3.8442
2015-05-08,-1.3507
2015-05-11,-0.2028
2015-05-12,-1.5244
2015-05-13,-1.0836
2015-05-14,2.1388
2015-05-15,2.094
2015-05-18,0.3002
2015-05-19,0.0
2015-05-20,-2.9925
2015-05-21,-0.4113
2015-05-22,-1.1358
2015-05-26,-2.3499
2015-05-27,0.3743
2015-05-28,1.2254
2015-05-29,-1.3158
2015-06-01,-1.76
2015-06-02,-0.4343
2015-06-03,1.4722
2015-06-04,-0.1612
2015-06-05,-0.0538
2015-06-08,0.7539
2015-06-09,1.0155
2015-06-10,0.0
2015-06-11,0.2646
2015-06-12,2.0053
2015-06-15,-1.6037
2015-06-16,0.7361
2015-06-17,1.8789
2015-06-18,1.5369000000000002
2015-06-19,1.5135999999999998
2015-06-22,3.7773
2015-06-23,1.7241
2015-06-24,-1.7891
2015-06-25,1.4382
2015-06-26,1.465
2015-06-29,-1.3041
2015-06-30,0.236
2015-07-01,0.6121
2015-07-02,-1.825
2015-07-06,-1.2869
2015-07-07,-1.014
2015-07-08,-3.0244
2015-07-09,-2.4145
2015-07-10,1.8557000000000001
2015-07-13,2.3279
2015-07-14,-1.2364
2015-07-15,0.0501
2015-07-16,1.8519
2015-07-17,-0.5897
2015-07-20,-0.6426
2015-07-21,-0.6468
2015-07-22,0.1002
2015-07-23,-5.2026
2015-07-24,-0.686
2015-07-27,0.9564
2015-07-28,-0.2105
2015-07-29,0.6329
2015-07-30,0.6289
2015-07-31,-10.4167
2015-08-03,-4.2442
2015-08-04,-1.8822
2015-08-05,0.2475
2015-08-06,0.8642
2015-08-07,0.306
2015-08-10,0.4271
2015-08-11,-0.486
2015-08-12,1.4652
2015-08-13,-1.3237
2015-08-14,2.6829
2015-08-17,1.7814999999999999
2015-08-18,-1.4002
2015-08-19,-3.1361
2015-08-20,-1.405
2015-08-21,-1.5489000000000002
2015-08-24,-3.5242
2015-08-25,-2.2831
2015-08-26,1.3351
2015-08-27,1.581
2015-08-28,2.0104
2015-08-31,-3.7508
2015-09-01,-1.0568
2015-09-02,2.4032
2015-09-03,2.412
2015-09-04,0.0
2015-09-08,2.6098
2015-09-09,-0.7444
2015-09-10,0.875
2015-09-11,-1.8587
2015-09-14,-3.851
2015-09-15,-1.1162
2015-09-16,2.0584
2015-09-17,1.1061
2015-09-18,1.287
2015-09-21,-2.7954
2015-09-22,-3.5948
2015-09-23,-2.7797
2015-09-24,-3.417
2015-09-25,-2.8881
2015-09-28,2.7509
2015-09-29,1.2301
2015-09-30,1.2152
2015-10-01,-3.7429
2015-10-02,0.3668
2015-10-05,4.6053
2015-10-06,-0.4193
2015-10-07,3.2982
2015-10-08,-0.0679
2015-10-09,0.2719
2015-10-12,-2.2373
2015-10-13,-1.7337
2015-10-14,-1.3409
2015-10-15,0.5007
2015-10-16,3.4164
2015-10-19,-0.9635
2015-10-20,3.1967
2015-10-21,-2.963
2015-10-22,0.4858
2015-10-23,2.6934
2015-10-26,-0.6725
2015-10-27,-1.4895
2015-10-28,5.4983
2015-10-29,1.4984
2015-10-30,-2.7599
2015-11-02,4.8845
2015-11-03,-2.3914
2015-11-04,16.0542
2015-11-05,0.0
2015-11-06,0.5
2015-11-09,1.0503
2015-11-10,6.4551
2015-11-11,0.8736
2015-11-12,-0.8151
2015-11-13,0.2568
2015-11-16,1.127
2015-11-17,-0.9625
2015-11-18,1.2788
2015-11-19,-1.8182
2015-11-20,-1.4403000000000001
2015-11-23,-0.3132
2015-11-24,0.9424
2015-11-25,0.9855
2015-11-27,0.1541
2015-11-30,0.4103
2015-12-01,-3.3197
2015-12-02,-1.3207
2015-12-03,-3.8544
2015-12-04,4.1759
2015-12-07,-3.2603
2015-12-08,0.4972
2015-12-09,-0.7697
2015-12-10,0.0554
2015-12-11,-2.6024000000000003
2015-12-14,-2.7288
2015-12-15,1.4027
2015-12-16,2.3631
2015-12-17,3.3221
