ticker,ATOS US Equity
2013-04-04,3.625
2013-04-05,-3.2569
2013-04-08,-4.4888
2013-04-09,16.4491
2013-04-10,4.3722
2013-04-11,-5.8002
2013-04-12,-1.9384000000000001
2013-04-15,2.7907
2013-04-16,1.9231
2013-04-17,6.4373000000000005
2013-04-18,-5.0052
2013-04-19,-10.0988
2013-04-22,-5.1282
2013-04-23,0.3861
2013-04-24,0.0
2013-04-25,-4.359
2013-04-26,-7.9088
2013-04-29,2.9112
2013-04-30,-5.5163
2013-05-01,3.8922
2013-05-02,0.8646
2013-05-03,-2.1429
2013-05-06,-3.7226
2013-05-07,-13.7225
2013-05-08,-10.1933
2013-05-09,-1.7612999999999999
2013-05-10,1.1952
2013-05-13,0.9843
2013-05-14,9.9415
2013-05-15,-3.3688000000000002
2013-05-16,-3.4862
2013-05-17,-1.7109999999999999
2013-05-20,-2.3211
2013-05-21,0.7921
2013-05-22,3.7328
2013-05-23,-2.8409
2013-05-24,0.0
2013-05-28,-0.1949
2013-05-29,-2.5391
2013-05-30,-4.8096
2013-05-31,-6.1053
2013-06-03,2.6906
2013-06-04,-5.8952
2013-06-05,13.4571
2013-06-06,0.409
2013-06-07,6.9246
2013-06-10,2.8571
2013-06-11,-2.963
2013-06-12,-3.2443
2013-06-13,-0.9862
2013-06-14,-3.5857
2013-06-17,-1.0331
2013-06-18,-2.0877
2013-06-19,3.838
2013-06-20,4.3121
2013-06-21,-1.1811
2013-06-24,3.3865
2013-06-25,-5.5877
2013-06-26,-1.0204
2013-06-27,0.2062
2013-06-28,6.9959
2013-07-01,-3.4615
2013-07-02,2.3904
2013-07-03,-1.7534
2013-07-05,2.1807
2013-07-08,-3.1008
2013-07-09,-3.0
2013-07-10,2.6804
2013-07-11,-2.8112
2013-07-12,0.6198
2013-07-15,1.0267
2013-07-16,-0.7393
2013-07-17,-1.5076
2013-07-18,1.2474
2013-07-19,-0.4107
2013-07-22,-3.0928
2013-07-23,0.8511
2013-07-24,-2.0332
2013-07-25,0.9987
2013-07-26,-2.3454
2013-07-29,5.4585
2013-07-30,-2.4845
2013-07-31,0.8493
2013-08-01,-1.0526
2013-08-02,-2.3404
2013-08-05,-3.0501
2013-08-06,-4.7191
2013-08-07,8.9623
2013-08-08,-1.0823
2013-08-09,0.6565
2013-08-12,6.5217
2013-08-13,-3.4694
2013-08-14,-0.6342
2013-08-15,-3.4043
2013-08-16,-3.0837
2013-08-19,-0.2273
2013-08-20,2.5057
2013-08-21,-2.6667
2013-08-22,0.4566
2013-08-23,2.9545
2013-08-26,0.0
2013-08-27,-0.6623
2013-08-28,-2.0
2013-08-29,2.0408
2013-08-30,2.2194
2013-09-03,-2.606
2013-09-04,2.2321
2013-09-05,0.4367
2013-09-06,5.4348
2013-09-09,1.8557000000000001
2013-09-10,5.2632
2013-09-11,-6.5385
2013-09-12,-3.2922000000000002
2013-09-13,2.3404
2013-09-16,1.2474
2013-09-17,1.8479999999999999
2013-09-18,20.9677
2013-09-19,0.0
2013-09-20,-4.6667
2013-09-23,-4.3706
2013-09-24,2.7422
2013-09-25,-1.7793999999999999
2013-09-26,1.9928
2013-09-27,-0.7105
2013-09-30,0.5367
2013-10-01,2.4911
2013-10-02,-3.2986
2013-10-03,-4.6679
2013-10-04,0.1883
2013-10-07,-46.4286
2013-10-08,-14.0351
2013-10-09,-13.4694
2013-10-10,-3.7736
2013-10-11,-6.8627
2013-10-14,6.8421
2013-10-15,0.9852
2013-10-16,-0.9756
2013-10-17,0.9852
2013-10-18,-0.4878
2013-10-21,-5.8824
2013-10-22,-4.1667
2013-10-23,-1.6303999999999998
2013-10-24,-1.6575
2013-10-25,0.0
2013-10-28,1.1236
2013-10-29,-2.2222
2013-10-30,-0.5682
2013-10-31,0.5714
2013-11-01,19.3182
2013-11-04,0.0
2013-11-05,-2.3810000000000002
2013-11-06,-2.439
2013-11-07,-1.0
2013-11-08,2.5253
2013-11-11,-0.4926
2013-11-12,5.9406
2013-11-13,-7.0093
2013-11-14,7.5377
2013-11-15,-0.9346
2013-11-18,27.8302
2013-11-19,-9.5941
2013-11-20,2.0408
2013-11-21,-2.0
2013-11-22,-3.6734999999999998
2013-11-25,-0.4237
2013-11-26,0.0
2013-11-27,1.2766
2013-11-29,-2.9412000000000003
2013-12-02,1.2987
2013-12-03,-1.2821
2013-12-04,3.8961
2013-12-05,1.6667
2013-12-06,8.6066
2013-12-09,14.717
2013-12-10,-3.2895
2013-12-11,-4.4218
2013-12-12,-2.1352
2013-12-13,-13.4545
2013-12-16,-2.1008
2013-12-17,-3.0043
2013-12-18,-0.8794
2013-12-19,-3.1304
2013-12-20,0.4608
2013-12-23,7.3394
2013-12-24,11.1111
2013-12-26,-4.2308
2013-12-27,-4.0161
2013-12-30,0.8368
2013-12-31,-3.7344
2014-01-02,-2.1552
2014-01-03,-3.9648
2014-01-06,3.6696999999999997
2014-01-07,0.0
2014-01-08,-2.6549
2014-01-09,3.1818
2014-01-10,4.8458
2014-01-13,-3.3613
2014-01-14,-3.0435
2014-01-15,11.2108
2014-01-16,0.8065
2014-01-17,-2.0
2014-01-21,4.4898
2014-01-22,17.9688
2014-01-23,5.9603
2014-01-24,-20.3125
2014-01-27,-2.7451
2014-01-28,0.0
2014-01-29,0.8065
2014-01-30,2.4
2014-01-31,-3.5156
2014-02-03,-5.668
2014-02-04,-2.1459
2014-02-05,0.8772
2014-02-06,-0.4348
2014-02-07,-0.8734
2014-02-10,4.8458
2014-02-11,0.4202
2014-02-12,-1.2551999999999999
2014-02-13,0.8475
2014-02-14,0.4202
2014-02-18,-3.3473
2014-02-19,-1.7316
2014-02-20,1.3216
2014-02-21,-0.4348
2014-02-24,-0.4367
2014-02-25,2.8509
2014-02-26,-2.3454
2014-02-27,-0.8734
2014-02-28,-3.0837
2014-03-03,-3.6364
2014-03-04,-11.3208
2014-03-05,-1.8617
2014-03-06,0.271
2014-03-07,-2.1622
2014-03-10,2.7624
2014-03-11,-2.6512000000000002
2014-03-12,0.5143
2014-03-13,-2.7473
2014-03-14,0.0
2014-03-17,2.8249
2014-03-18,1.0989
2014-03-19,-2.1739
2014-03-20,2.2222
2014-03-21,2.1739
2014-03-24,-4.7872
2014-03-25,1.1173
2014-03-26,-2.7624
2014-03-27,-3.4091
2014-03-28,1.7647
2014-03-31,-2.3121
2014-04-01,0.0
2014-04-02,4.142
2014-04-03,-0.5682
2014-04-04,-1.7143000000000002
2014-04-07,-1.1628
2014-04-08,-1.7647
2014-04-09,1.7964
2014-04-10,-5.8824
2014-04-11,-5.0
2014-04-14,-15.7895
2014-04-15,-6.25
2014-04-16,0.8333
2014-04-17,7.438
2014-04-21,-3.0769
2014-04-22,7.9365
2014-04-23,-5.1471
2014-04-24,3.1008
2014-04-25,-4.5113
2014-04-28,-2.3622
2014-04-29,-0.8065
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,-2.439
2014-05-05,2.5
2014-05-06,-0.813
2014-05-07,-0.8197
2014-05-08,0.0
2014-05-09,-2.4793
2014-05-12,3.3898
2014-05-13,8.1967
2014-05-14,-3.7879
2014-05-15,-5.5118
2014-05-16,-0.8333
2014-05-19,5.042
2014-05-20,0.8
2014-05-21,-1.4285999999999999
2014-05-22,53.7842
2014-05-23,-18.8482
2014-05-27,-7.7419
2014-05-28,2.0979
2014-05-29,4.131
2014-05-30,-3.3094
2014-06-02,-4.0816
2014-06-03,-2.8369
2014-06-04,1.4599
2014-06-05,2.8777
2014-06-06,-1.3986
2014-06-09,3.5461
2014-06-10,8.2192
2014-06-11,3.7975
2014-06-12,-2.439
2014-06-13,-3.125
2014-06-16,1.9355
2014-06-17,1.8987
2014-06-18,-1.2422
2014-06-19,6.9182
2014-06-20,-4.7059
2014-06-23,2.4691
2014-06-24,-7.8313
2014-06-25,5.2288
2014-06-26,0.0
2014-06-27,1.2422
2014-06-30,3.0675
2014-07-01,1.5476
2014-07-02,0.8206
2014-07-03,-2.907
2014-07-07,1.1976
2014-07-08,-0.5917
2014-07-09,1.1905000000000001
2014-07-10,-2.9412000000000003
2014-07-11,0.0
2014-07-14,2.4242
2014-07-15,-3.5503
2014-07-16,1.227
2014-07-17,-3.0303
2014-07-18,2.5
2014-07-21,0.0
2014-07-22,6.6997
2014-07-23,-2.8502
2014-07-24,-1.1764999999999999
2014-07-25,-0.5952
2014-07-28,0.0
2014-07-29,1.1976
2014-07-30,2.3669000000000002
2014-07-31,-2.8902
2014-08-01,1.1905000000000001
2014-08-04,0.5882
2014-08-05,-2.924
2014-08-06,1.8072
2014-08-07,-1.7751000000000001
2014-08-08,3.6145
2014-08-11,2.907
2014-08-12,-1.6949
2014-08-13,3.4483
2014-08-14,5.0
2014-08-15,2.6521
2014-08-18,4.6324
2014-08-19,5.4187
2014-08-20,-11.4632
2014-08-21,-2.3586
2014-08-22,0.0
2014-08-25,-0.5405
2014-08-26,-0.5435
2014-08-27,-0.5464
2014-08-28,4.9451
2014-08-29,-3.1414
2014-09-02,0.5405
2014-09-03,2.6882
2014-09-04,-0.5236
2014-09-05,0.6645
2014-09-08,1.4313
2014-09-09,2.0619
2014-09-10,9.0909
2014-09-11,8.3333
2014-09-12,-8.1197
2014-09-15,2.3256
2014-09-16,-2.7273
2014-09-17,7.9439
2014-09-18,6.0606
2014-09-19,2.449
2014-09-22,-3.1873
2014-09-23,-4.1152
2014-09-24,-42.4893
2014-09-25,12.6866
2014-09-26,-6.6225000000000005
2014-09-29,-5.6738
2014-09-30,1.5038
2014-10-01,-7.4074
2014-10-02,-3.2
2014-10-03,-4.1322
2014-10-06,-5.6034
2014-10-07,2.2831
2014-10-08,0.0
2014-10-09,-10.7143
2014-10-10,2.0
2014-10-13,0.4902
2014-10-14,-17.0732
2014-10-15,-3.5147
2014-10-16,7.3007
2014-10-17,16.2642
2014-10-20,-1.2828
2014-10-21,8.9109
2014-10-22,0.0
2014-10-23,4.6932
2014-10-24,-0.1411
2014-10-27,0.8696
2014-10-28,0.8621
2014-10-29,-3.4188
2014-10-30,5.3097
2014-10-31,-8.4034
2014-11-03,0.0
2014-11-04,-4.5872
2014-11-05,-0.655
2014-11-06,-2.2443
2014-11-07,-2.9703
2014-11-10,5.102
2014-11-11,0.0
2014-11-12,5.8252
2014-11-13,-8.2569
2014-11-14,-2.0
2014-11-17,-3.2653
2014-11-18,-5.0633
2014-11-19,4.4583
2014-11-20,-9.586500000000001
2014-11-21,7.0735
2014-11-24,-1.1125
2014-11-25,-4.2639
2014-11-26,6.8113
2014-11-28,-2.2071
2014-12-01,-0.1111
2014-12-02,0.1112
2014-12-03,-4.3333
2014-12-04,-3.4843
2014-12-05,15.5235
2014-12-08,-10.7943
2014-12-09,5.0941
2014-12-10,-4.4444
2014-12-11,13.2703
2014-12-12,0.6031
2014-12-15,-2.0408
2014-12-16,-2.0833
2014-12-17,7.4468
2014-12-18,-5.5446
2014-12-19,0.6289
2014-12-22,4.1667
2014-12-23,6.0
2014-12-24,34.9057
2014-12-26,31.4685
2014-12-29,-11.1702
2014-12-30,-22.8144
2014-12-31,10.9387
2015-01-02,-2.0979
2015-01-05,-0.7143
2015-01-06,-4.3165
2015-01-07,-4.5113
2015-01-08,-5.5118
2015-01-09,0.8333
2015-01-12,1.6529
2015-01-13,3.252
2015-01-14,-4.7244
2015-01-15,1.6529
2015-01-16,-3.2419000000000002
2015-01-20,-0.8508
2015-01-21,4.2373
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,-0.813
2015-01-27,0.0
2015-01-28,-0.8197
2015-01-29,0.0
2015-01-30,-3.3058
2015-02-02,5.1282
2015-02-03,-0.813
2015-02-04,-2.0492
2015-02-05,-0.4184
2015-02-06,0.0
2015-02-09,27.7311
2015-02-10,-5.9211
2015-02-11,-1.3986
2015-02-12,10.6383
2015-02-13,7.0513
2015-02-17,11.975999999999999
2015-02-18,-0.5348
2015-02-19,-4.2943999999999996
2015-02-20,-7.8716
2015-02-23,3.0488
2015-02-24,-3.5503
2015-02-25,-1.8405
2015-02-26,24.375
2015-02-27,-3.5176
2015-03-02,5.7292
2015-03-03,-3.4483
2015-03-04,3.5714
2015-03-05,-0.9852
2015-03-06,-1.99
2015-03-09,-1.5228000000000002
2015-03-10,-1.0309
2015-03-11,0.0
2015-03-12,-2.6042
2015-03-13,3.2086
2015-03-16,-2.5907
2015-03-17,0.5319
2015-03-18,1.0582
2015-03-19,2.356
2015-03-20,0.7673
2015-03-23,-0.5076
2015-03-24,-9.1837
2015-03-25,-1.6784
2015-03-26,-0.5785
2015-03-27,2.2989
2015-03-30,7.3034
2015-03-31,-5.7592
2015-04-01,-4.4444
2015-04-02,-4.0698
2015-04-06,-5.4545
2015-04-07,2.5641
2015-04-08,8.125
2015-04-09,-4.0462
2015-04-10,-1.8072
2015-04-13,-3.0675
2015-04-14,5.0633
2015-04-15,-1.8072
2015-04-16,1.8405
2015-04-17,-1.8072
2015-04-20,3.0675
2015-04-21,-3.5714
2015-04-22,1.8519
2015-04-23,-1.8182
2015-04-24,0.0
2015-04-27,-3.0864
2015-04-28,-2.5478
2015-04-29,-1.3072
2015-04-30,-5.9603
2015-05-01,0.0
2015-05-04,1.4085
2015-05-05,1.3889
2015-05-06,1.3699
2015-05-07,0.0
2015-05-08,-5.4054
2015-05-11,-0.7143
2015-05-12,-1.4388
2015-05-13,2.1898
2015-05-14,15.0
2015-05-15,-4.3478
2015-05-18,11.6883
2015-05-19,-7.5581
2015-05-20,-1.2579
2015-05-21,-3.8217
2015-05-22,0.0
2015-05-26,-1.3245
2015-05-27,3.3557
2015-05-28,5.8442
2015-05-29,-4.2945
2015-06-01,-1.2821
2015-06-02,3.2468
2015-06-03,-3.1447
2015-06-04,1.9481000000000002
2015-06-05,-13.3758
2015-06-08,2.2059
2015-06-09,-3.5971
2015-06-10,-2.2388
2015-06-11,-1.5267
2015-06-12,-1.5504
2015-06-15,0.7874
2015-06-16,-3.9063
2015-06-17,1.626
2015-06-18,-1.6
2015-06-19,8.1301
2015-06-22,-4.5113
2015-06-23,-1.5748
2015-06-24,-0.8
2015-06-25,0.0
2015-06-26,-1.6129
2015-06-29,-4.918
2015-06-30,-2.5862
2015-07-01,4.4248
2015-07-02,-2.5423999999999998
2015-07-06,2.6087
2015-07-07,-1.6949
2015-07-08,-2.5862
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,1.7699
2015-07-14,4.3478
2015-07-15,-3.3333
2015-07-16,-0.8621
2015-07-17,-0.8696
2015-07-20,-4.386
2015-07-21,-2.7523
2015-07-22,-3.7736
2015-07-23,-3.9215999999999998
2015-07-24,-3.0612
2015-07-27,-0.9803
2015-07-28,2.053
2015-07-29,5.2083
2015-07-30,-1.9802
2015-07-31,3.0303
2015-08-03,0.0
2015-08-04,-2.9412000000000003
2015-08-05,5.0505
2015-08-06,4.8077
2015-08-07,-7.3394
2015-08-10,-4.9505
2015-08-11,2.0833
2015-08-12,-1.0204
2015-08-13,5.1546
2015-08-14,-3.7622999999999998
2015-08-17,-3.2217000000000002
2015-08-18,-0.2105
2015-08-19,-1.0549
2015-08-20,-5.1173
2015-08-21,-4.4944
2015-08-24,-7.5441
2015-08-25,1.6223999999999998
2015-08-26,-9.845
2015-08-27,4.1667
2015-08-28,3.0667
2015-08-31,2.1992
2015-09-01,-3.7975
2015-09-02,2.0148
2015-09-03,7.0536
2015-09-04,4.8193
2015-09-08,1.1494
2015-09-09,10.1136
2015-09-10,-1.5093
2015-09-11,-1.5062
2015-09-14,-1.0638
2015-09-15,-1.0753
2015-09-16,-4.3478
2015-09-17,-3.4091
2015-09-18,-3.5147
2015-09-21,6.0814
2015-09-22,-6.8966
2015-09-23,-2.4691
2015-09-24,0.0
2015-09-25,1.2816
2015-09-28,-3.89
2015-09-29,-3.1209
2015-09-30,3.3557
2015-10-01,-2.6461
2015-10-02,-2.0844
2015-10-05,3.4997
2015-10-06,0.0411
2015-10-07,-3.9474
2015-10-08,3.6986
2015-10-09,1.7173
2015-10-12,2.4675000000000002
2015-10-13,5.8302
2015-10-14,-4.0719
2015-10-15,2.372
2015-10-16,-3.6433
2015-10-19,-4.9122
2015-10-20,-6.5635
2015-10-21,-0.2849
2015-10-22,0.0
2015-10-23,-0.0268
2015-10-26,-4.2600999999999996
2015-10-27,0.0933
2015-10-28,1.3979
2015-10-29,-4.4118
2015-10-30,-1.5192
2015-11-02,-0.1953
2015-11-03,11.1915
2015-11-04,-5.6572
2015-11-05,-0.774
2015-11-06,2.2368
2015-11-09,5.9018
2015-11-10,-4.3229
2015-11-11,-4.2461
2015-11-12,3.0889
2015-11-13,-8.8235
2015-11-16,-6.4516
2015-11-17,-3.4483
2015-11-18,-10.8594
2015-11-19,-3.7436
2015-11-20,0.7284
2015-11-23,-0.749
2015-11-24,-6.2581
2015-11-25,6.9257
2015-11-27,4.5042
2015-11-30,-0.6335
2015-12-01,0.0625
2015-12-02,-5.6964
2015-12-03,-4.6231
2015-12-04,2.4444
2015-12-07,-6.7245
2015-12-08,-6.9767
2015-12-09,-5.0
2015-12-10,0.0
2015-12-11,-10.0
2015-12-14,2.3757
2015-12-15,-0.0357
2015-12-16,8.5714
2015-12-17,2.6316
2015-12-18,-10.2564
2015-12-21,11.392900000000001
2015-12-22,0.0321
2015-12-23,2.5321
2015-12-24,-7.221
2015-12-28,-7.0081
2015-12-29,-0.8333
2015-12-30,2.3018
2015-12-31,-8.5714
2016-01-04,12.5
2016-01-05,-1.3889
2016-01-06,-4.2254
2016-01-07,-14.7059
2016-01-08,10.3448
2016-01-11,-9.0625
2016-01-12,-8.9347
2016-01-13,-4.4811
2016-01-14,-2.0247
2016-01-15,-13.2308
2016-01-19,-6.9997
2016-01-20,8.2448
2016-01-21,33.8719
2016-01-22,5.1724
2016-01-25,4.918
2016-01-26,-9.3164
2016-01-27,-12.1689
2016-01-28,-1.4713
2016-01-29,2.3395
2016-02-01,10.8949
2016-02-02,-10.2412
2016-02-03,0.6597
2016-02-04,-2.9126
2016-02-05,4.0
2016-02-08,-7.6923
2016-02-09,-4.1667
2016-02-10,-4.3478
2016-02-11,-2.2727
2016-02-12,44.186
2016-02-16,77.4194
2016-02-17,20.0
2016-02-18,-25.3788
2016-02-19,15.736
2016-02-22,5.2632
2016-02-23,-18.1042
2016-02-24,-2.722
2016-02-25,-7.9498
2016-02-26,-5.6818
2016-02-29,0.0
2016-03-01,-4.6235
2016-03-02,16.2166
2016-03-03,-5.0
2016-03-04,-6.1785
2016-03-07,-7.3171
2016-03-08,0.0
2016-03-09,-2.6316
2016-03-10,-11.5372
2016-03-11,-2.2341
2016-03-14,9.375
2016-03-15,-8.2321
2016-03-16,7.375
2016-03-17,-6.3065999999999995
2016-03-18,8.0077
2016-03-21,-5.4441
2016-03-22,9.0909
2016-03-23,-5.9375
2016-03-24,0.3507
2016-03-28,-2.8876
2016-03-29,6.0606
2016-03-30,17.1429
2016-03-31,-16.0976
2016-04-01,-6.3045
2016-04-04,-13.1278
2016-04-05,1.7856999999999998
2016-04-06,0.0
2016-04-07,-0.0439
2016-04-08,-1.7771
2016-04-11,0.0223
2016-04-12,-8.8879
2016-04-13,10.5882
2016-04-14,6.3387
2016-04-15,-9.9625
2016-04-18,0.787
2016-04-19,6.2012
2016-04-20,-2.9412000000000003
2016-04-21,-1.3815
2016-04-22,-4.2024
2016-04-25,16.9811
2016-04-26,14.8387
2016-04-27,-5.1966
2016-04-28,15.5556
2016-04-29,-2.5641
2016-05-02,-10.526299999999999
2016-05-03,-5.8824
2016-05-04,-5.9375
2016-05-05,6.2708
2016-05-06,-13.6772
2016-05-09,-1.3128
2016-05-10,2.7523
2016-05-11,5.3571
2016-05-12,-1.6949
2016-05-13,-8.9655
2016-05-16,9.8485
2016-05-17,-3.4914
2016-05-18,-6.0295
2016-05-19,2.6616
2016-05-20,-2.7315
2016-05-23,0.8329
2016-05-24,5.7352
2016-05-25,-4.9554
2016-05-26,4.4152000000000005
2016-05-27,11.561
2016-05-31,8.0645
2016-06-01,1.1567
2016-06-02,8.7422
2016-06-03,-7.7341
2016-06-06,0.0919
2016-06-07,2.5528
2016-06-08,0.2328
2016-06-09,-8.5224
2016-06-10,-3.75
2016-06-13,-2.638
2016-06-14,-3.96
2016-06-15,2.4306
2016-06-16,1.6949
2016-06-17,-3.3333
2016-06-20,10.3448
2016-06-21,2.6953
2016-06-22,-3.2902
2016-06-23,-8.5939
2016-06-24,-5.3356
2016-06-27,7.2273
2016-06-28,-1.9924
2016-06-29,-0.3893
2016-06-30,-2.7356
2016-07-01,1.7856999999999998
2016-07-05,-1.7544
2016-07-06,3.5714
2016-07-07,-3.4052
2016-07-08,1.0263
2016-07-11,6.0071
2016-07-12,-3.3333
2016-07-13,-2.3707
2016-07-14,-0.0442
2016-07-15,-0.8392
2016-07-18,-0.1114
2016-07-19,0.0
2016-07-20,1.6722000000000001
2016-07-21,-1.7105000000000001
2016-07-22,0.3124
2016-07-25,-0.3559
2016-07-26,-5.3571
2016-07-27,-1.8868
2016-07-28,-0.7692
2016-07-29,-2.5921
2016-08-01,5.4961
2016-08-02,-5.2097999999999995
2016-08-03,-0.4476
2016-08-04,5.9206
2016-08-05,1.1320999999999999
2016-08-08,-1.1194
2016-08-09,-1.8868
2016-08-10,-3.6538
2016-08-11,0.998
2016-08-12,-1.1858
2016-08-15,0.0
2016-08-16,-1.2
2016-08-17,-1.8218999999999999
2016-08-18,3.0928
2016-08-19,1.65
2016-08-22,-1.6232
2016-08-23,-3.675
2016-08-24,1.8687
2016-08-25,-2.4459
2016-08-26,-16.1487
2016-08-29,12.9568
2016-08-30,1.4706000000000001
2016-08-31,-28.1159
2016-09-01,-2.8226
2016-09-02,0.4149
2016-09-06,-2.0661
2016-09-07,-5.4852
2016-09-08,-2.2321
2016-09-09,-6.3927
2016-09-12,-0.1799
2016-09-13,5.067
2016-09-14,5.5814
2016-09-15,-4.4053
2016-09-16,-5.0691
2016-09-19,-1.9417
2016-09-20,7.4257
2016-09-21,0.9217
2016-09-22,-1.3699
2016-09-23,0.9259
2016-09-26,-5.0459
2016-09-27,-1.9324
2016-09-28,5.9113
2016-09-29,-3.7209
2016-09-30,1.4493
2016-10-03,-0.8095
2016-10-04,-3.9846
2016-10-05,3.0
2016-10-06,-1.4563
2016-10-07,-1.4778
2016-10-10,-0.5
2016-10-11,-2.0163
2016-10-12,-2.045
2016-10-13,-4.712
2016-10-14,0.9718
2016-10-17,-5.8599
2016-10-18,4.0462
2016-10-19,-0.25
2016-10-20,-4.205
2016-10-21,4.6512
2016-10-24,-7.2222
2016-10-25,-1.1976
2016-10-26,-0.6061
2016-10-27,-4.2683
2016-10-28,-3.1847
2016-10-31,21.0526
2016-11-01,4.3478
2016-11-02,-4.6875
2016-11-03,-2.7321999999999997
2016-11-04,-8.427
2016-11-07,-1.227
2016-11-08,-1.8634
2016-11-09,3.1646
2016-11-10,8.589
2016-11-11,-0.565
2016-11-14,-3.9773
2016-11-15,1.7751000000000001
2016-11-16,2.907
2016-11-17,-1.1299
2016-11-18,1.7143000000000002
2016-11-21,4.4944
2016-11-22,-1.0753
2016-11-23,-2.7174
2016-11-25,9.4972
2016-11-28,-1.0204
2016-11-29,10.8247
2016-11-30,-5.1163
2016-12-01,-3.9215999999999998
2016-12-02,6.1224
2016-12-05,-9.6154
2016-12-06,-4.7872
2016-12-07,4.4693
2016-12-08,-3.7433
2016-12-09,-0.5556
2016-12-12,-10.0559
2016-12-13,-9.3168
2016-12-14,-4.1096
2016-12-15,-5.7143
2016-12-16,2.2727
2016-12-19,6.6667
2016-12-20,3.4722
2016-12-21,-4.0268
2016-12-22,-2.0979
2016-12-23,-1.4285999999999999
2016-12-27,-0.7246
2016-12-28,-0.7299
2016-12-29,-3.6765
2016-12-30,7.6336
2017-01-03,0.7092
2017-01-04,-0.7042
2017-01-05,-0.7092
2017-01-06,16.4286
2017-01-09,-11.0429
2017-01-10,12.4138
2017-01-11,-6.7485
2017-01-12,-0.6579
2017-01-13,-1.3245
2017-01-17,-2.0134
2017-01-18,0.6849
2017-01-19,-1.199
2017-01-20,-4.9746
2017-01-23,-2.1828
2017-01-24,3.9537
2017-01-25,0.4721
2017-01-26,0.7092
2017-01-27,-2.8169
2017-01-30,0.7246
2017-01-31,-1.4388
2017-02-01,2.9196999999999997
2017-02-02,-1.4184
2017-02-03,-2.8777
2017-02-06,7.4074
2017-02-07,-1.3793
2017-02-08,26.4423
2017-02-09,-10.9575
2017-02-10,-5.5901
2017-02-13,0.6579
2017-02-14,5.2288
2017-02-15,-1.8634
2017-02-16,-3.7975
2017-02-17,0.0
2017-02-21,-1.3158
2017-02-22,-2.0
2017-02-23,0.6803
2017-02-24,0.6757
2017-02-27,2.0134
2017-02-28,-5.2632
2017-03-01,0.0
2017-03-02,2.6866
2017-03-03,2.126
2017-03-06,-1.9949
2017-03-07,0.6081
2017-03-08,0.7388
2017-03-09,2.6667
2017-03-10,-2.5974
2017-03-13,8.0
2017-03-14,-2.4691
2017-03-15,-5.0633
2017-03-16,2.675
2017-03-17,-5.2025
2017-03-20,-0.6849
2017-03-21,-11.0345
2017-03-22,-6.9767
2017-03-23,-9.224
2017-03-24,2.8171
2017-03-27,4.4643
2017-03-28,-6.8376
2017-03-29,-27.5229
