ticker,THST US Equity
2013-11-08,-1.7094
2013-11-11,-2.1739
2013-11-12,-1.1111
2013-11-13,0.0
2013-11-14,-10.1124
2013-11-15,-12.0
2013-11-18,3.9773
2013-11-19,-0.2732
2013-11-20,-0.274
2013-11-21,-3.5714
2013-11-22,1.4245
2013-11-25,3.6517
2013-11-26,-2.439
2013-11-27,-2.5
2013-11-29,10.5413
2013-12-02,-5.9277999999999995
2013-12-03,1.3322
2013-12-04,-2.3962
2013-12-05,-0.554
2013-12-06,-4.7354
2013-12-09,2.3392
2013-12-10,3.7143
2013-12-11,-0.8264
2013-12-12,-2.5
2013-12-13,1.9943
2013-12-16,1.3966
2013-12-17,3.3058
2013-12-18,1.0633
2013-12-19,2.6452
2013-12-20,5.138
2013-12-23,6.846
2013-12-24,5.2632
2013-12-26,3.2609
2013-12-27,-4.4211
2013-12-30,-5.0661
2013-12-31,-3.2483
2014-01-02,1.9184999999999999
2014-01-03,6.8559
2014-01-06,-6.8564
2014-01-07,7.5649999999999995
2014-01-08,6.3736
2014-01-09,-6.8182
2014-01-10,5.9936
2014-01-13,7.3152
2014-01-14,5.0682
2014-01-15,-7.2356
2014-01-16,0.0
2014-01-17,-2.0
2014-01-21,0.0
2014-01-22,6.7207
2014-01-23,-6.4313
2014-01-24,-2.9021
2014-01-27,6.0829
2014-01-28,4.3651
2014-01-30,-4.3726
2014-01-31,-0.5964
2014-02-03,0.2
2014-02-04,0.0
2014-02-05,2.5948
2014-02-06,14.786
2014-02-07,0.678
2014-02-10,-4.0404
2014-02-11,-5.4386
2014-02-12,5.7514
2014-02-13,0.8772
2014-02-14,-0.8696
2014-02-18,1.4035
2014-02-19,2.0761
2014-02-20,0.0
2014-02-21,-0.1716
2014-02-24,-0.3374
2014-02-25,0.5111
2014-02-26,-0.339
2014-02-27,1.0204
2014-02-28,-0.8586
2014-03-03,-2.1905
2014-03-04,2.4306
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,-0.5085
2014-03-10,-0.3407
2014-03-11,-0.6838
2014-03-12,-0.6885
2014-03-13,0.3466
2014-03-14,-0.5181
2014-03-17,-3.9931
2014-03-18,1.8083
2014-03-19,-0.7105
2014-03-20,-0.5367
2014-03-21,-4.6763
2014-03-24,1.8868
2014-03-25,-2.7778
2014-03-26,-0.1905
2014-03-27,-4.5802
2014-03-28,0.5975
2014-03-31,-0.9916
2014-04-01,1.4056
2014-04-03,-0.5941
2014-04-04,-0.3984
2014-04-07,-2.4
2014-04-08,1.8443
2014-04-09,-1.8109
2014-04-10,-0.6148
2014-04-14,4.1237
2014-04-15,-1.7822
2014-04-16,3.8306
2014-04-17,-2.9126
2014-04-24,-1.8
2014-04-25,1.0209
2014-05-01,-0.6073
2014-05-02,0.4057
2014-05-06,-3.0303
2014-05-07,4.1667
2014-05-08,-0.6
2014-05-12,0.6036
2014-05-13,4.4
2014-05-14,-5.9387
2014-05-15,3.666
2014-05-16,0.8816
2014-05-19,-3.9899
2014-05-21,3.854
2014-05-22,-3.3179
2014-05-23,2.058
2014-05-27,2.1378
2014-05-28,-0.3876
2014-05-29,2.9183
2014-05-30,-4.9149
2014-06-02,1.1928
2014-06-03,0.0
2014-06-04,-1.9646
2014-06-05,2.004
2014-06-09,1.7682
2014-06-10,1.3514
2014-06-11,-0.1905
2014-06-12,0.3817
2014-06-13,-0.1901
2014-06-16,-0.7619
2014-06-18,2.6871
2014-06-19,-2.9907
2014-06-20,-3.6609
2014-06-23,0.0
2014-06-24,2.0
2014-06-25,-1.9607999999999999
2014-06-26,2.0
2014-06-27,-1.9583
2014-06-30,-0.0025
2014-07-01,6.4
2014-07-02,-2.6316
2014-07-03,2.7027
2014-07-07,-1.3158
2014-07-08,1.9048
2014-07-09,0.0
2014-07-10,1.8692
2014-07-11,1.4679
2014-07-14,0.1808
2014-07-15,-3.2491
2014-07-16,2.6119
2014-07-17,2.1818
2014-07-18,3.7367
2014-07-21,-1.3721999999999999
2014-07-22,0.8696
2014-07-23,0.0
2014-07-24,-2.7586
2014-07-25,0.0
2014-07-28,-3.5461
2014-07-29,-3.6765
2014-07-30,-3.8167999999999997
2014-07-31,0.1984
2014-08-01,1.1881
2014-08-04,-2.3483
2014-08-05,1.2024
2014-08-06,0.0
2014-08-07,0.3342
2014-08-08,-3.2935
2014-08-11,-3.4694
2014-08-12,-4.0169
2014-08-13,-0.8811
2014-08-14,-1.1111
2014-08-15,0.0
2014-08-18,-2.2472
2014-08-19,-0.2299
2014-08-20,-1.8433000000000002
2014-08-21,2.8169
2014-08-22,0.0
2014-08-25,0.6849
2014-08-26,-3.6281
2014-08-27,5.1765
2014-08-28,-2.5531
2014-08-29,0.0947
2014-09-02,2.0642
2014-09-03,-0.6742
2014-09-04,0.0
2014-09-05,-2.4887
2014-09-08,-1.6240999999999999
2014-09-09,-0.2358
2014-09-10,-1.8913
2014-09-11,-0.9639
2014-09-12,3.8929
2014-09-15,0.0
2014-09-16,4.2155
2014-09-17,-3.1461
2014-09-18,1.1601
2014-09-19,9.1743
2014-09-22,-3.3613
2014-09-23,26.5217
2014-09-24,-6.8729
2014-09-25,-0.1868
2014-09-26,-0.1825
2014-09-29,-5.5556
2014-09-30,8.8235
2014-10-01,-0.9009
2014-10-02,0.0
2014-10-03,-1.8182
2014-10-06,0.7407
2014-10-07,-4.0441
2014-10-08,6.3218
2014-10-09,-4.5045
2014-10-10,-2.2641999999999998
2014-10-13,-1.5444
2014-10-14,-0.3922
2014-10-15,-4.1339
2014-10-16,-3.4908
2014-10-17,4.2553
2014-10-20,-5.102
2014-10-21,0.6452
2014-10-22,-5.3419
2014-10-23,2.9345
2014-10-24,-3.5088
2014-10-27,-2.9545
2014-10-28,1.8735
2014-10-29,-1.6092
2014-10-30,0.2453
2014-10-31,3.7204
2014-11-03,-4.0476
2014-11-04,-0.9368
2014-11-05,-1.8913
2014-11-06,-0.4819
2014-11-07,1.4527999999999999
2014-11-10,0.2387
2014-11-11,-1.1905000000000001
2014-11-12,1.2048
2014-11-13,-2.3810000000000002
2014-11-14,2.1951
2014-11-17,-4.0573
2014-11-18,-0.2488
2014-11-19,-1.2469000000000001
2014-11-20,-1.5152
2014-11-21,2.3077
2014-11-24,0.2506
2014-11-25,0.0
2014-11-26,-1.25
2014-11-28,1.2658
2014-12-01,-0.25
2014-12-02,0.2506
2014-12-03,2.5
2014-12-05,-3.4146
2014-12-08,-0.2525
2014-12-09,0.5063
2014-12-10,-1.5112999999999999
2014-12-11,0.2558
2014-12-12,-0.5102
2014-12-15,-2.5641
2014-12-16,3.4211
2014-12-17,1.5267
2014-12-18,-0.5013
2014-12-19,-1.2594
2014-12-22,2.2959
2014-12-23,1.4963
2014-12-24,-3.9312
2014-12-26,-0.2558
2014-12-29,1.5385
2014-12-30,-0.2525
2014-12-31,0.4082
2015-01-05,0.8541
2015-01-06,-1.25
2015-01-07,1.2658
2015-01-09,0.0
2015-01-12,-0.5
2015-01-13,-0.7538
2015-01-14,0.0
2015-01-15,-1.1994
2015-01-16,1.2139
2015-01-20,-0.7595
2015-01-21,-4.3367
2015-01-22,0.2667
2015-01-26,-2.1277
2015-01-27,-2.1739
2015-01-28,-3.8889
2015-01-29,1.1561
2015-01-30,-2.5714
2015-02-02,10.3812
2015-02-03,-8.3422
2015-02-04,-2.6087
2015-02-05,4.1629
2015-02-06,-2.8537
2015-02-09,-4.7059
2015-02-10,-1.2346
2015-02-11,4.6836
2015-02-12,-5.0711
2015-02-13,-3.7736
2015-02-17,-6.8627
2015-02-18,-5.2632
2015-02-19,1.8519
2015-02-20,2.5455
2015-02-23,-7.0922
2015-02-24,-3.8167999999999997
2015-02-25,-0.7937
2015-02-26,-4.0
2015-02-27,-4.1719
2015-03-02,-4.3426
2015-03-03,0.0
2015-03-04,2.7273
2015-03-05,-2.6549
2015-03-06,0.9091
2015-03-09,-0.9009
2015-03-10,0.4545
2015-03-11,-0.4525
2015-03-12,0.0
2015-03-13,2.7273
2015-03-16,-0.4425
2015-03-17,0.0
2015-03-18,2.2222
2015-03-19,6.5217
2015-03-20,-0.8163
2015-03-23,15.6996
2015-03-24,5.2774
2015-03-25,-3.3743
2015-03-26,-1.7439
2015-03-27,10.3154
2015-03-30,-1.6129
2015-03-31,-0.3279
2015-04-01,0.3289
2015-04-02,-4.918
2015-04-06,3.7931
2015-04-07,-4.3189
2015-04-08,2.7734
2015-04-09,0.3421
2015-04-10,-2.3569
2015-04-13,0.0
2015-04-14,0.0043
2015-04-15,-5.5213
2015-04-16,2.1898
2015-04-17,2.2254
2015-04-20,-2.5263999999999998
2015-04-21,2.1461
2015-04-22,-8.0661
2015-04-23,1.5267
2015-04-24,-3.7594
2015-04-27,-1.5625
2015-04-28,0.3968
2015-04-29,4.3478
2015-04-30,-1.5152
2015-05-01,7.3077
2015-05-04,7.5269
2015-05-05,-8.3333
2015-05-06,3.6409000000000002
2015-05-07,7.0172
2015-05-08,0.9467
2015-05-11,-4.8392
2015-05-12,2.3891
2015-05-13,7.3292
2015-05-14,-11.4872
2015-05-15,-4.9123
2015-05-18,7.0157
2015-05-20,-0.3534
2015-05-26,-0.3417
2015-05-27,-3.125
2015-06-01,0.3584
2015-06-02,-1.7812000000000001
2015-06-04,-9.095
2015-06-05,2.0
2015-06-08,-3.9167
2015-06-09,-2.0458
2015-06-10,0.0
2015-06-11,-6.25
2015-06-12,2.6667
2015-06-15,15.5844
2015-06-16,-2.2472
2015-06-17,-10.728
2015-06-18,1.2876
2015-06-19,-2.1186
2015-06-22,-2.5974
2015-06-23,1.7778
2015-06-24,2.1834
2015-06-25,0.4274
2015-06-26,-2.9787
2015-06-29,-2.193
2015-06-30,2.2422
2015-07-01,-1.3158
2015-07-02,4.0
2015-07-06,0.0
2015-07-07,-0.8547
2015-07-08,-1.7241
2015-07-09,-1.7544
2015-07-10,0.0
2015-07-13,4.9107
2015-07-14,-1.2766
2015-07-15,0.8621
2015-07-16,0.4274
2015-07-17,1.7021
2015-07-20,0.4184
2015-07-21,1.25
2015-07-22,-0.823
2015-07-23,6.6338
2015-07-24,4.5309
2015-07-27,-6.5634
2015-07-28,-1.9969999999999999
2015-07-30,-8.1254
2015-07-31,-0.4425
2015-08-03,0.0
2015-08-04,1.7778
2015-08-05,-1.7412999999999998
2015-08-06,0.7944
2015-08-10,1.4109
2015-08-11,2.1739
2015-08-12,0.4309
2015-08-13,7.6161
2015-08-14,8.1303
2015-08-17,-9.6991
2015-08-18,-5.2419
2015-08-19,-0.4255
2015-08-20,-5.1282
2015-08-21,-1.3514
2015-08-24,-0.4566
2015-08-25,-0.9174
2015-08-26,-0.463
2015-08-27,-6.9826
2015-08-28,-0.9938
2015-08-31,-3.5354
2015-09-01,-1.0471
2015-09-02,-1.0582
2015-09-03,-0.5348
2015-09-04,0.0
2015-09-08,-4.8387
2015-09-09,-2.2599
2015-09-10,-6.3584
2015-09-11,-1.8519
2015-09-14,0.0
2015-09-15,0.5975
2015-09-16,-0.5939
2015-09-17,0.0
2015-09-18,-0.6289
2015-09-21,-17.7215
2015-09-22,2.3077
2015-09-23,9.7838
2015-09-24,-0.6934
2015-09-25,-22.069
2015-09-28,-7.0796
2015-09-29,-13.3214
2015-09-30,4.395
2015-10-01,8.4068
2015-10-02,-1.9417
2015-10-05,0.0
2015-10-07,3.9604
2015-10-08,0.0
2015-10-09,-4.7619
2015-10-12,7.0
2015-10-13,-0.9346
2015-10-14,-5.6604
2015-10-15,9.0
2015-10-16,14.6789
2015-10-19,-1.6
2015-10-20,-6.5041
2015-10-21,-7.8261
2015-10-23,0.0
2015-10-27,14.1509
2015-10-28,-9.3285
2015-10-29,-4.0959
2015-10-30,-0.2079
2015-11-02,-4.7619
2015-11-03,1.1625
2015-11-04,-4.1147
2015-11-06,3.0928
2015-11-09,-3.0125
2015-11-10,3.1061
2015-11-11,0.0
2015-11-12,-3.0
2015-11-13,2.0619
2015-11-16,-10.5177
2015-11-17,2.7233
2015-11-18,8.7775
2015-11-19,-18.9797
2015-11-20,11.2375
2015-11-23,1.9616
2015-11-24,8.6162
2015-11-25,2.2267
2015-11-27,-6.9307
2015-11-30,-2.1277
2015-12-01,11.087
2015-12-02,36.9863
2015-12-03,42.8571
2015-12-04,-20.5063
2015-12-07,-11.3138
2015-12-08,-8.5106
2015-12-09,-8.5271
2015-12-10,-2.304
2015-12-11,-0.244
2015-12-14,7.8261
2015-12-15,33.871
2015-12-16,-6.6265
2015-12-17,-7.1048
2015-12-18,-7.6309000000000005
2015-12-21,-0.7519
2015-12-22,0.7576
2015-12-23,-1.4662
2015-12-24,-0.0382
2015-12-28,3.0534
2015-12-29,1.4815
2015-12-30,-0.0821
2015-12-31,5.9264
2016-01-04,-14.4828
2016-01-05,-3.2258
2016-01-06,12.375
2016-01-07,-5.8213
2016-01-08,-2.3622
2016-01-11,2.7419000000000002
2016-01-12,-3.4537
2016-01-13,-1.626
2016-01-14,-7.438
2016-01-15,-1.7856999999999998
2016-01-19,-8.6705
2016-01-20,0.535
2016-01-21,4.9505
2016-01-22,14.1509
2016-01-25,4.1322
2016-01-26,3.1746
2016-01-27,-2.3077
2016-01-28,-9.4488
2016-01-29,-3.4783
2016-02-01,-0.9009
2016-02-02,3.3636
2016-02-03,8.1794
2016-02-04,-9.7561
2016-02-05,0.0
2016-02-08,-1.8018
2016-02-09,62.3853
2016-02-10,-20.339
2016-02-11,-6.3918
2016-02-12,-4.5364
2016-02-16,2.3810000000000002
2016-02-17,-1.5504
2016-02-18,2.3622
2016-02-19,-1.5385
2016-02-22,-1.5625
2016-02-23,3.1746
2016-02-24,6.9231
2016-02-25,-2.1583
2016-02-26,-1.4706000000000001
2016-02-29,4.4776
2016-03-01,-4.2857
2016-03-02,1.3433
2016-03-03,0.8837
2016-03-04,0.7299
2016-03-07,2.183
2016-03-08,4.2549
2016-03-09,6.1134
2016-03-10,5.7692
2016-03-11,0.0
2016-03-14,4.2424
2016-03-15,-11.0465
2016-03-16,6.5359
2016-03-17,-6.135
2016-03-18,-1.9607999999999999
2016-03-21,3.3333
2016-03-22,-4.5161
2016-03-23,2.7027
2016-03-24,-2.6316
2016-03-28,6.7568
2016-03-29,-5.6962
2016-03-30,2.0134
2016-03-31,7.5658
2016-04-01,-3.9755000000000003
2016-04-04,-3.8217
2016-04-05,1.3245
2016-04-06,-5.2369
2016-04-07,-1.3363
2016-04-08,-3.5302
2016-04-11,2.183
2016-04-12,1.9856
2016-04-13,1.5124
2016-04-14,-5.4714
2016-04-15,2.1739
2016-04-18,1.4184
2016-04-19,-1.3986
2016-04-20,-3.5461
2016-04-21,10.2941
2016-04-22,3.3333
2016-04-25,4.5161
2016-04-26,-1.8519
2016-04-27,2.9953
2016-04-28,-7.7933
2016-04-29,-4.6358
2016-05-02,9.0278
2016-05-03,1.9029
2016-05-04,0.6329
2016-05-05,-2.5465999999999998
2016-05-06,-3.123
2016-05-09,0.6579
2016-05-10,-9.8039
2016-05-11,1.4493
2016-05-12,11.4286
2016-05-13,0.0
2016-05-16,0.641
2016-05-17,1.9108
2016-05-18,-5.625
2016-05-19,1.9868000000000001
2016-05-20,-1.2987
2016-05-23,3.3758
2016-05-24,2.4542
2016-05-25,-4.2278
2016-05-26,3.1335
2016-05-27,1.8788
2016-05-31,-2.4614
2016-06-01,4.2323
2016-06-02,-4.6752
2016-06-03,-5.7325
2016-06-06,4.7297
2016-06-07,-6.379
2016-06-08,-1.4558
2016-06-09,0.708
2016-06-10,4.1576
2016-06-13,-6.0
2016-06-14,4.8848
2016-06-15,0.7438
2016-06-17,1.3508
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,-0.6623
2016-06-23,0.6667
2016-06-24,-0.6623
2016-06-27,3.9875
2016-06-28,-0.6211
2016-06-29,-1.2862
2016-06-30,-0.6658
2016-07-01,4.6053
2016-07-05,0.6289
2016-07-06,-1.25
2016-07-08,-0.0435
2016-07-11,-1.6028
2016-07-12,5.5341000000000005
2016-07-13,4.4131
2016-07-14,2.1972
2016-07-18,0.0
2016-07-19,-0.5714
2016-07-20,-1.7241
2016-07-21,8.2456
2016-07-22,3.9978
2016-07-25,20.1883
2016-07-26,1.1400000000000001
2016-07-27,-6.4103
2016-07-28,-16.4384
2016-07-29,3.2787
2016-08-01,4.2328
2016-08-02,8.1218
2016-08-03,-10.3286
2016-08-04,8.377
2016-08-05,-8.6957
2016-08-08,-2.9101
2016-08-09,-5.1771
2016-08-10,4.023
2016-08-11,-0.5525
2016-08-12,0.5556
2016-08-15,0.5525
2016-08-16,-1.0989
2016-08-17,-0.5556
2016-08-18,-5.5866
2016-08-19,5.3254
2016-08-22,-3.3708
2016-08-23,-0.5814
2016-08-24,0.5848
2016-08-25,0.5814
2016-08-26,1.1561
2016-08-29,-3.4286
2016-08-30,3.5503
2016-08-31,0.0
2016-09-01,2.8571
2016-09-02,-1.1111
2016-09-06,12.3596
2016-09-07,-3.0
2016-09-08,0.0
2016-09-09,0.5155
2016-09-12,4.6154
2016-09-13,-7.8431
2016-09-14,0.0
2016-09-15,3.7234
2016-09-16,-5.1282
2016-09-19,7.027
2016-09-20,-4.5455
2016-09-21,0.5291
2016-09-22,1.0526
2016-09-23,-4.1602
2016-09-26,-3.2674
2016-09-27,-5.618
2016-09-28,0.0
2016-09-29,-5.3571
2016-09-30,1.2579
2016-10-03,1.8634
2016-10-04,-0.8003
2016-10-05,3.2655
2016-10-06,1.7856999999999998
2016-10-07,5.2632
2016-10-10,-0.3681
2016-10-11,-1.854
2016-10-12,-4.5451
2016-10-13,7.7301
2016-10-14,-12.7072
2016-10-17,6.9699
2016-10-18,2.3593
2016-10-19,-4.5773
2016-10-20,1.7681
2016-10-21,4.1667
2016-10-24,-3.2
2016-10-25,-2.0071
2016-10-26,-1.2048
2016-10-27,0.6098
2016-10-28,9.697
2016-10-31,-5.5249
2016-11-01,-1.1696
2016-11-02,1.1834
2016-11-03,-1.7544
2016-11-04,0.5952
2016-11-07,4.0828
2016-11-08,-3.3471
2016-11-09,-1.2426
2016-11-10,3.0375
2016-11-11,3.4104
2016-11-14,-10.582
2016-11-15,-1.2307
2016-11-16,8.2278
2016-11-17,5.2632
2016-11-18,3.8889
2016-11-21,-1.4873
2016-11-22,-4.9975000000000005
2016-11-23,6.6388
2016-11-28,-6.5001
2016-11-29,-0.8596
2016-11-30,-0.578
2016-12-01,1.7551
2016-12-02,-2.7711
2016-12-05,-1.2745
2016-12-06,-1.7856999999999998
2016-12-07,-1.8182
2016-12-08,4.321
2016-12-09,0.5917
2016-12-12,-1.1764999999999999
2016-12-13,5.9449
2016-12-14,5.0636
2016-12-15,-1.0762
2016-12-16,2.1691
2016-12-19,0.0
2016-12-20,1.5873
2016-12-21,-3.6458
2016-12-22,-4.8649000000000004
2016-12-23,2.2159
2016-12-27,-3.2796
2016-12-28,-4.5977
2016-12-29,3.3133
2016-12-30,3.7901
2017-01-03,1.1236
2017-01-04,0.0
2017-01-05,-3.3333
2017-01-06,2.0007
2017-01-09,0.8557
2017-01-10,-2.7933
2017-01-11,13.7931
2017-01-12,-2.5253
2017-01-13,-2.5907
2017-01-17,0.5319
2017-01-18,-4.7619
2017-01-19,4.4444
2017-01-20,-2.1277
2017-01-23,-1.087
2017-01-24,-1.0989
2017-01-25,3.8889
2017-01-26,8.4158
2017-01-27,5.062
2017-01-30,0.939
2017-01-31,-2.3256
2017-02-01,-1.1607
2017-02-02,4.065
2017-02-03,9.7222
2017-02-06,-4.2194
2017-02-07,-1.4537
2017-02-08,-11.0416
2017-02-09,-2.0101
2017-02-10,4.1026
2017-02-13,-1.4778
2017-02-14,2.5
2017-02-15,1.4634
2017-02-16,-5.2885
2017-02-17,2.0305
2017-02-21,9.9502
2017-02-22,-5.4299
2017-02-23,-1.4354
2017-02-24,0.4854
2017-02-27,8.6957
2017-02-28,-5.7778
2017-03-01,8.0189
2017-03-02,1.31
2017-03-03,4.3103
2017-03-06,2.8926
2017-03-07,2.008
2017-03-08,-5.9055
2017-03-09,0.0
2017-03-10,-6.6946
2017-03-13,-0.8969
2017-03-14,-11.7647
2017-03-15,3.0769
2017-03-16,8.9552
2017-03-17,-2.2831
2017-03-20,1.4019
2017-03-21,1.8433000000000002
2017-03-22,-1.81
2017-03-23,4.6083
2017-03-24,-0.8811
2017-03-27,0.0
2017-03-28,-2.2222
2017-03-29,4.5455
2017-03-30,-0.4348
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,-1.31
2017-04-05,1.7699
2017-04-07,-1.7391
2017-04-10,2.2124
2017-04-11,-0.8658
2017-04-12,0.2784
2017-04-13,-0.7566
2017-04-17,2.2378
2017-04-18,-1.2876
2017-04-19,0.4348
2017-04-20,-0.8658
2017-04-21,-0.7123
2017-04-24,-1.0418
2017-04-25,3.5556
2017-04-26,0.4292
2017-04-27,0.8547
2017-04-28,-0.4237
2017-05-01,-8.0851
2017-05-02,-0.463
2017-05-03,1.907
2017-05-04,2.6928
2017-05-05,-1.7778
2017-05-08,0.0
2017-05-09,-5.8824
2017-05-10,3.8462
2017-05-11,0.463
2017-05-12,2.765
2017-05-15,-4.0359
2017-05-16,-1.8692
2017-05-17,-0.4762
2017-05-18,-3.8278
2017-05-19,1.4925
2017-05-22,3.3578
2017-05-23,1.494
2017-05-24,-0.4673
2017-05-25,0.939
2017-05-26,2.4186
2017-05-30,-3.4344
2017-05-31,3.4625
2017-06-01,-2.2727
2017-06-02,2.3256
2017-06-05,-3.9545
2017-06-06,-3.9281
2017-06-07,6.8966
2017-06-08,-5.9908
2017-06-09,3.9215999999999998
2017-06-12,3.7736
2017-06-13,-0.9091
2017-06-14,-3.211
2017-06-15,1.4218
2017-06-16,-3.7382999999999997
2017-06-19,0.0
2017-06-20,-1.4563
2017-06-21,2.9557
2017-06-22,-1.9761
2017-06-23,-2.3722
2017-06-26,4.1548
2017-06-27,-2.3666
2017-06-28,1.2832
2017-06-29,-2.9126
2017-06-30,4.0
2017-07-03,0.4808
2017-07-05,-2.3445
2017-07-06,-0.539
2017-07-07,0.9852
2017-07-10,0.9756
2017-07-11,-1.4493
2017-07-13,0.9804
2017-07-14,0.9709
2017-07-17,-2.399
2017-07-18,2.9506
2017-07-19,-3.445
2017-07-20,3.5679
2017-07-21,-5.7416
2017-07-24,-3.5533
2017-07-25,2.6316
2017-07-26,4.1026
2017-07-27,-1.4778
2017-07-28,2.35
2017-07-31,-1.446
2017-08-01,1.611
2017-08-02,-2.4343
2017-08-03,4.5
2017-08-04,0.0
2017-08-07,-3.823
2017-08-08,8.7011
2017-08-09,-4.8055
2017-08-10,0.0
2017-08-11,1.9231
2017-08-14,-2.8302
2017-08-15,2.8544
2017-08-16,0.5286
2017-08-17,-2.8169
2017-08-18,1.9324
2017-08-21,-0.6398
2017-08-22,1.264
2017-08-23,0.3297
2017-08-24,-1.4085
2017-08-25,0.0
2017-08-28,0.4762
2017-08-29,5.6872
2017-08-30,-2.2422
2017-08-31,-3.211
2017-09-01,-0.4739
2017-09-05,2.8571
2017-09-06,0.463
2017-09-07,-2.0092
2017-09-08,0.1693
2017-09-11,-1.4085
2017-09-12,4.7619
2017-09-13,0.4545
2017-09-14,-0.2579
2017-09-15,1.6196000000000002
2017-09-18,1.3393
2017-09-19,-0.8811
2017-09-20,0.4444
2017-09-21,-4.1283
2017-09-22,3.383
2017-09-25,-1.3348
2017-09-26,-0.457
2017-09-27,0.2273
2017-09-28,1.6916
2017-09-29,1.2353
2017-10-02,0.0
2017-10-03,-5.7269
2017-10-04,0.4673
2017-10-05,0.0
2017-10-06,-4.6512
2017-10-09,2.9268
2017-10-10,0.7062
2017-10-11,-5.8779
2017-10-12,2.5
2017-10-13,0.5512
2017-10-16,-5.8846
2017-10-17,0.5155
2017-10-18,0.8051
2017-10-19,-2.3249
2017-10-20,-1.3333
2017-10-23,5.569
2017-10-24,-4.9452
2017-10-25,0.9995
2017-10-26,-1.2396
2017-10-27,4.9467
2017-10-30,-5.5276
2017-10-31,3.7180999999999997
2017-11-01,0.0051
2017-11-02,-2.4308
2017-11-03,13.0033
2017-11-06,-5.1163
2017-11-07,1.1275
2017-11-08,-2.4237
2017-11-09,1.8380999999999998
2017-11-10,-4.3902
2017-11-13,4.0765
2017-11-14,4.9022
2017-11-15,-4.2011
2017-11-16,-1.9512
2017-11-17,6.9652
2017-11-20,-0.9023
2017-11-21,-0.0282
2017-11-22,0.939
2017-11-24,-6.5116
2017-11-27,5.4677
2017-11-28,-3.2973
2017-11-29,3.2976
2017-12-01,-0.8311
2017-12-04,-2.3762
2017-12-05,0.4829
2017-12-07,-0.4854
2017-12-08,-4.878
2017-12-11,3.9385
2017-12-12,0.1628
2017-12-13,-0.9901
2017-12-14,0.0498
2017-12-18,1.9691999999999998
2017-12-19,0.9363
2017-12-20,-3.3723
2017-12-21,1.0
2017-12-22,0.9901
2017-12-26,0.598
2017-12-27,-5.4624
2017-12-28,3.6029
2017-12-29,2.9851
2018-01-02,-3.3816
2018-01-03,1.5
2018-01-04,-0.9852
2018-01-05,-0.4975
2018-01-08,0.5
2018-01-10,3.9801
2018-01-11,-3.3493
2018-01-12,1.9802
2018-01-16,0.0
2018-01-17,1.9369
2018-01-18,-2.4049
2018-01-19,-2.4105
2018-01-22,2.0
2018-01-23,2.4461
