ticker,RESN US Equity
2014-10-17,6.3158
2014-10-20,5.4455
2014-10-21,-2.1909
2014-10-22,-6.4
2014-10-23,5.9829
2014-10-24,-5.9677
2014-10-28,2.0583
2014-10-29,1.4454
2014-10-30,-0.5964
2014-10-31,0.0
2014-11-03,-0.8333
2014-11-04,-2.6891
2014-11-05,0.3454
2014-11-06,0.6885
2014-11-07,-6.1538
2014-11-10,0.1821
2014-11-11,-6.9091000000000005
2014-11-12,37.3047
2014-11-13,2.276
2014-11-14,0.1391
2014-11-17,-1.6649
2014-11-18,12.1449
2014-11-19,10.0756
2014-11-20,-2.746
2014-11-21,4.4706
2014-11-24,2.4775
2014-11-25,-4.9451
2014-11-26,-2.3121
2014-11-28,-3.1953
2014-12-01,0.6112
2014-12-02,5.7108
2014-12-03,-4.2529
2014-12-04,-3.2413
2014-12-05,15.3846
2014-12-08,-4.3011
2014-12-09,-1.0674
2014-12-10,-1.0789
2014-12-11,4.5924
2014-12-12,-1.0977
2014-12-15,-1.2209
2014-12-16,-3.4831
2014-12-17,-2.2119
2014-12-18,0.9903
2014-12-19,-3.6919
2014-12-22,-0.8568
2014-12-23,2.963
2014-12-24,5.3957
2014-12-26,2.3891
2014-12-29,1.1111
2014-12-30,13.4066
2014-12-31,12.5969
2015-01-02,3.2702
2015-01-05,5.8333
2015-01-06,-7.7165
2015-01-07,2.8157
2015-01-08,-0.166
2015-01-09,-1.5794000000000001
2015-01-12,-6.4189
2015-01-13,-7.9422
2015-01-14,6.0784
2015-01-15,4.8983
2015-01-16,0.0
2015-01-20,4.8458
2015-01-21,2.2689
2015-01-22,3.2046
2015-01-23,2.4682
2015-01-26,9.324
2015-01-27,-0.8529
2015-01-28,10.7527
2015-01-29,-2.3301
2015-01-30,-4.9039
2015-02-02,-2.439
2015-02-03,13.357099999999999
2015-02-04,-2.9616
2015-02-05,0.1299
2015-02-06,2.0104
2015-02-09,8.5188
2015-02-10,3.9836
2015-02-11,7.3239
2015-02-12,-5.4856
2015-02-13,-7.6923
2015-02-17,8.0024
2015-02-18,-1.1699
2015-02-19,-6.5953
2015-02-20,-9.3543
2015-02-23,0.0666
2015-02-24,0.7319
2015-02-25,0.2642
2015-02-26,1.9104
2015-02-27,-32.7731
2015-03-02,6.0577
2015-03-03,-0.7253
2015-03-04,4.4749
2015-03-05,-3.4091
2015-03-06,6.9683
2015-03-09,9.8985
2015-03-10,-0.077
2015-03-11,-25.5008
2015-03-12,9.6174
2015-03-13,-5.6604
2015-03-16,-3.3
2015-03-17,3.1024
2015-03-18,0.9027
2015-03-19,-1.8887
2015-03-20,-1.5198
2015-03-23,-7.5103
2015-03-24,-4.0044
2015-03-25,-2.2016
2015-03-26,4.5024
2015-03-27,-1.5873
2015-03-30,-13.1336
2015-03-31,-6.2334
2015-04-01,-0.1414
2015-04-02,4.6742
2015-04-06,-40.3248
2015-04-07,7.7097999999999995
2015-04-08,-3.7895
2015-04-09,-2.407
2015-04-10,-0.4484
2015-04-13,-1.5766
2015-04-14,-4.119
2015-04-15,-6.2053
2015-04-16,-2.2901
2015-04-17,-1.3021
2015-04-20,4.7493
2015-04-21,-3.5263999999999998
2015-04-22,-1.5666
2015-04-23,1.8568
2015-04-24,1.5625
2015-04-27,-1.2821
2015-04-28,5.4545
2015-04-29,0.4926
2015-04-30,-2.6961
2015-05-01,-1.5112999999999999
2015-05-04,3.3247999999999998
2015-05-05,-0.9901
2015-05-06,2.25
2015-05-07,8.0685
2015-05-08,-1.5836999999999999
2015-05-11,-7.8161000000000005
2015-05-12,1.4963
2015-05-13,-3.9312
2015-05-14,0.0
2015-05-15,-1.5345
2015-05-18,-1.2987
2015-05-19,0.0
2015-05-20,0.2632
2015-05-21,0.2625
2015-05-22,5.2356
2015-05-26,-0.7463
2015-05-27,-0.7519
2015-05-28,8.3333
2015-05-29,-3.7296
2015-06-01,5.3269
2015-06-02,-1.3793
2015-06-03,-1.3986
2015-06-04,-3.7824999999999998
2015-06-05,2.457
2015-06-08,-1.199
2015-06-09,-3.6408
2015-06-10,-2.267
2015-06-11,-2.0619
2015-06-12,-1.3158
2015-06-15,-3.7333
2015-06-16,-5.1247
2015-06-17,-8.3212
2015-06-18,16.242
2015-06-19,-1.0959
2015-06-22,-0.831
2015-06-23,-2.5140000000000002
2015-06-24,-5.0143
2015-06-25,-4.3741
2015-06-26,-5.3628
2015-06-29,-2.0
2015-06-30,1.3605
2015-07-01,12.4161
2015-07-02,-1.194
2015-07-06,-7.5529
2015-07-07,-5.2288
2015-07-08,-0.3448
2015-07-09,14.1869
2015-07-10,-1.8182
2015-07-13,-1.8519
2015-07-14,5.0314
2015-07-15,-6.2874
2015-07-16,10.8626
2015-07-17,-2.8818
2015-07-20,-2.6706
2015-07-21,1.8293
2015-07-22,3.5928
2015-07-23,-0.289
2015-07-24,-0.8696
2015-07-27,-1.1696
2015-07-28,-1.4793
2015-07-29,0.6006
2015-07-30,5.3731
2015-07-31,12.1813
2015-08-03,-5.8838
2015-08-04,1.9586999999999999
2015-08-05,3.9474
2015-08-06,-3.038
2015-08-07,-0.5222
2015-08-10,3.1496
2015-08-11,-2.799
2015-08-12,0.7853
2015-08-13,9.8701
2015-08-14,0.2364
2015-08-17,0.8255
2015-08-18,-3.1579
2015-08-19,1.6907999999999999
2015-08-20,-8.7886
2015-08-21,1.8229
2015-08-24,-14.3223
2015-08-25,14.3284
2015-08-26,2.3499
2015-08-27,8.1633
2015-08-28,20.283
2015-08-31,2.9412000000000003
2015-09-01,0.381
2015-09-02,-4.3643
2015-09-03,-6.1508
2015-09-04,4.8626000000000005
2015-09-08,0.8065
2015-09-09,-2.4
2015-09-10,1.6393
2015-09-11,-0.2016
2015-09-14,-3.6364
2015-09-15,-1.4675
2015-09-16,-2.1277
2015-09-17,4.5652
2015-09-18,-12.474
2015-09-21,4.9852
2015-09-22,0.9078
2015-09-23,6.9507
2015-09-24,1.0482
2015-09-25,-2.4896
2015-09-28,-0.8511
2015-09-29,-3.0043
2015-09-30,3.5398
2015-10-01,-0.641
2015-10-02,1.0753
2015-10-05,-4.8936
2015-10-06,-0.8949
2015-10-07,-2.7088
2015-10-08,-4.6404
2015-10-09,-2.6764
2015-10-12,-0.5
2015-10-13,0.7538
2015-10-14,5.9695
2015-10-15,-6.1038
2015-10-16,-0.5639
2015-10-19,-2.9616
2015-10-20,0.7792
2015-10-21,-1.0309
2015-10-22,3.6458
2015-10-23,-2.0101
2015-10-26,-1.5385
2015-10-27,-3.3854
2015-10-28,-0.8086
2015-10-29,-6.5217
2015-10-30,6.3953
2015-11-02,2.4624
2015-11-03,-2.4066
2015-11-04,-4.3683
2015-11-05,0.8571
2015-11-06,1.983
2015-11-09,-0.5556
2015-11-10,0.2793
2015-11-11,-6.6852
2015-11-12,-13.1343
2015-11-13,-2.0619
2015-11-16,-2.807
2015-11-17,-3.6101
2015-11-18,9.7378
2015-11-19,0.6826
2015-11-20,0.0
2015-11-23,6.1017
2015-11-24,-2.8754
2015-11-25,3.6184
2015-11-27,2.8571
2015-11-30,2.1605
2015-12-01,-5.4381
2015-12-02,2.8714
2015-12-03,0.0039
2015-12-04,-1.5528
2015-12-07,-4.7318999999999996
2015-12-08,0.0
2015-12-09,-1.3245
2015-12-10,-1.3423
2015-12-11,-1.0204
2015-12-14,-3.4021
2015-12-15,1.0317
2015-12-16,1.7606000000000002
2015-12-17,-2.4221
2015-12-18,-7.0922
2015-12-21,3.0534
2015-12-22,-0.3704
2015-12-23,-3.3457
2015-12-24,0.7692
2015-12-28,5.7252
2015-12-29,-1.444
2015-12-30,-3.2967
2015-12-31,0.3788
2016-01-04,-0.3774
2016-01-05,1.8939
2016-01-06,-6.3197
2016-01-07,5.5556
2016-01-08,-8.6466
2016-01-11,-8.642
2016-01-12,-7.6577
2016-01-13,-2.439
2016-01-14,5.5
2016-01-15,-4.2654
2016-01-19,-0.9901
2016-01-20,6.5
2016-01-21,2.8169
2016-01-22,-5.4795
2016-01-25,-7.6751000000000005
2016-01-26,-1.1054
2016-01-27,5.291
2016-01-28,0.5025
2016-01-29,3.0
2016-02-01,-4.8604
2016-02-02,-3.055
2016-02-03,1.5789
2016-02-04,3.1088
2016-02-05,-2.0101
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,2.5641
2016-02-11,7.5
2016-02-12,-10.6977
2016-02-16,1.3021
2016-02-17,-1.2852999999999999
2016-02-18,-6.25
2016-02-19,0.0
2016-02-22,5.5556
2016-02-23,-5.2632
2016-02-24,13.3333
2016-02-25,-2.451
2016-02-26,-2.5126
2016-02-29,0.5155
2016-03-01,1.5385
2016-03-02,0.5051
2016-03-03,-8.5427
2016-03-04,6.5934
2016-03-07,-11.8557
2016-03-08,-1.1696
2016-03-09,14.2012
2016-03-10,3.6269
2016-03-11,-5.5
2016-03-14,2.1164
2016-03-15,6.7358
2016-03-16,18.4466
2016-03-17,3.2787
2016-03-18,17.0635
2016-03-21,9.8305
2016-03-22,-5.5556
2016-03-23,1.3072
2016-03-24,-1.6129
2016-03-28,-2.9508
2016-03-29,3.7161999999999997
2016-03-30,-6.8404
2016-03-31,2.0979
2016-04-01,-0.6849
2016-04-04,-4.1379
2016-04-05,-7.554
2016-04-06,4.2802
2016-04-07,-0.7463
2016-04-08,4.5113
2016-04-11,2.518
2016-04-12,1.0526
2016-04-13,20.2843
2016-04-14,-2.1416
2016-04-15,-7.6696
2016-04-18,-6.3898
2016-04-19,-1.3652
2016-04-20,0.3503
2016-04-21,0.1681
2016-04-22,13.5972
2016-04-25,0.0
2016-04-26,2.7273
2016-04-27,16.5192
2016-04-28,-0.5063
2016-04-29,1.7812000000000001
2016-05-02,6.0
2016-05-03,-1.1792
2016-05-04,6.2053
2016-05-05,-2.4718999999999998
2016-05-06,3.2258
2016-05-09,2.6786
2016-05-10,-1.5217
2016-05-11,0.2208
2016-05-12,-9.4714
2016-05-13,-8.7591
2016-05-16,-5.3333
2016-05-17,12.3944
2016-05-18,-3.5088
2016-05-19,5.7143
2016-05-20,0.9828
2016-05-23,-1.4599
2016-05-24,-2.963
2016-05-25,2.0356
2016-05-26,-2.7431
2016-05-27,1.7949000000000002
2016-05-31,0.7557
2016-06-01,0.0
2016-06-02,3.75
2016-06-03,-2.6506
2016-06-06,5.198
2016-06-07,-1.4118
2016-06-08,3.8186
2016-06-09,-0.9195
2016-06-10,-0.232
2016-06-13,-1.1628
2016-06-14,-2.5882
2016-06-15,2.1739
2016-06-16,0.2364
2016-06-17,-3.7736
2016-06-20,2.9412000000000003
2016-06-21,-1.6667
2016-06-22,0.4843
2016-06-23,-0.9639
2016-06-24,2.9196999999999997
2016-06-27,-3.0733
2016-06-28,2.1951
2016-06-29,0.2387
2016-06-30,4.2857
2016-07-01,6.621
2016-07-05,-6.2099
2016-07-06,-0.4566
2016-07-07,-5.7339
2016-07-08,-0.9732
2016-07-11,3.1941
2016-07-12,0.4762
2016-07-13,1.8957000000000002
2016-07-14,0.0
2016-07-15,1.2791000000000001
2016-07-18,-0.3444
2016-07-19,-3.9171
2016-07-20,1.9184999999999999
2016-07-21,7.7647
2016-07-22,-1.0917
2016-07-25,-0.883
2016-07-26,0.0
2016-07-27,2.0045
2016-07-28,3.4934
2016-07-29,-0.8439
2016-08-01,-4.0426
2016-08-02,4.4346
2016-08-03,-2.3355
2016-08-04,-1.3261
2016-08-05,-0.6389
2016-08-08,12.306
2016-08-09,21.0267
2016-08-10,-4.4046
2016-08-11,2.0478
2016-08-12,-0.8361
2016-08-15,3.0354
2016-08-16,-2.7823
2016-08-17,-8.2492
2016-08-18,-1.6514
2016-08-19,0.0
2016-08-22,-1.8657
2016-08-23,-0.5894
2016-08-24,-2.467
2016-08-25,1.7647
2016-08-26,-0.5804
2016-08-29,3.1033
2016-08-30,1.8797000000000001
2016-08-31,0.738
2016-09-01,-4.5788
2016-09-02,-1.1672
2016-09-06,0.0158
2016-09-07,-2.9126
2016-09-08,2.2
2016-09-09,6.4579
2016-09-12,17.647100000000002
2016-09-13,-1.0937999999999999
2016-09-14,3.3175
2016-09-15,-3.6696999999999997
2016-09-16,-7.9365
2016-09-19,1.8965999999999998
2016-09-20,-1.3536000000000001
2016-09-21,-4.4597
2016-09-22,-0.3591
2016-09-23,-3.6036
2016-09-26,2.8037
2016-09-27,-3.4545
2016-09-28,0.1883
2016-09-29,-1.1278
2016-09-30,3.8023
2016-10-03,0.7326
2016-10-04,-4.7273
2016-10-05,1.7176
2016-10-06,-3.3771
2016-10-07,-1.165
2016-10-10,2.1611
2016-10-11,-2.5
2016-10-12,-0.1972
2016-10-13,-3.9526
2016-10-14,2.0576
2016-10-17,-6.8548
2016-10-18,1.7316
2016-10-19,-1.9149
2016-10-20,-3.2538
2016-10-21,0.4484
2016-10-24,2.4554
2016-10-25,5.4466
2016-10-26,-4.3388
2016-10-27,-3.8877
2016-10-28,-3.3708
2016-10-31,-0.4651
2016-11-01,4.2056000000000004
2016-11-02,-0.8969
2016-11-03,-2.2624
2016-11-04,-1.3889
2016-11-07,1.6432
2016-11-08,3.9261
2016-11-09,9.7778
2016-11-10,5.2632
2016-11-11,-3.0769
2016-11-14,-6.746
2016-11-15,1.9149
2016-11-16,5.428
2016-11-17,-1.7822
2016-11-18,0.6048
2016-11-21,-2.2044
2016-11-22,2.459
2016-11-23,0.4
2016-11-25,0.0
2016-11-28,-2.5896
2016-11-29,-2.2495
2016-11-30,-1.8828
2016-12-01,0.2132
2016-12-02,-0.6383
2016-12-05,-0.8565
2016-12-06,-2.5918
2016-12-07,1.5521
2016-12-08,3.4934
2016-12-09,9.7046
2016-12-12,3.8462
2016-12-13,-2.7778
2016-12-14,-0.7619
2016-12-15,2.4952
2016-12-16,-2.809
2016-12-19,-3.4682
2016-12-20,-0.3992
2016-12-21,-0.8016
2016-12-22,1.4141
2016-12-23,1.3944
2016-12-27,-3.5362999999999998
2016-12-28,-2.8513
2016-12-29,1.2579
2016-12-30,4.5549
2017-01-03,0.7921
2017-01-04,-5.6974
2017-01-05,-1.4583
2017-01-06,-1.0571
2017-01-09,-6.6239
2017-01-10,5.2632
2017-01-11,-0.8696
2017-01-12,-4.1667
2017-01-13,-2.0595
2017-01-17,-4.2056000000000004
2017-01-18,0.7317
2017-01-19,3.8741
2017-01-20,-1.6317
2017-01-23,0.4739
2017-01-24,-1.6509
2017-01-25,1.4388
2017-01-26,-1.182
2017-01-27,-1.1962
2017-01-30,-0.9685
2017-01-31,-0.489
2017-02-01,0.2457
2017-02-02,6.8627
2017-02-03,6.8807
2017-02-06,-3.0043
2017-02-07,-4.4248
2017-02-08,3.9352
2017-02-09,9.1314
2017-02-10,-5.3061
2017-02-13,-1.5086
2017-02-14,3.2823
2017-02-15,-2.1186
2017-02-16,1.9481000000000002
2017-02-17,4.034
2017-02-21,2.8571
2017-02-22,-2.5794
2017-02-23,-1.222
2017-02-24,0.7216
2017-02-27,1.3306
2017-02-28,-3.8384
2017-03-01,2.7311
2017-03-02,3.2720000000000002
2017-03-03,0.0
2017-03-06,-4.5545
2017-03-07,-1.0373
2017-03-08,-0.4193
2017-03-09,4.0
2017-03-10,1.0121
2017-03-13,-2.2044
2017-03-14,-1.6393
2017-03-15,0.4167
2017-03-16,-1.8672
2017-03-17,1.6913
2017-03-20,-2.079
2017-03-21,0.2123
2017-03-22,2.5423999999999998
2017-03-23,-1.0331
2017-03-24,-1.6701000000000001
2017-03-27,-0.8493
2017-03-28,6.424
2017-03-29,-4.6278
2017-03-30,2.5316
2017-03-31,10.9053
2017-04-03,-6.8646
2017-04-04,-3.1873
2017-04-05,4.9383
2017-04-06,-1.3725
2017-04-07,-4.7714
2017-04-10,3.9666
2017-04-11,2.8112
2017-04-12,-5.6641
2017-04-13,0.0
2017-04-17,-0.207
2017-04-18,0.0
2017-04-19,2.6971
2017-04-20,-0.8081
2017-04-21,-1.4257
2017-04-24,-0.8264
2017-04-25,2.5
2017-04-26,-3.252
2017-04-27,0.0
2017-04-28,1.0504
2017-05-01,-1.8711
2017-05-02,-1.0593
2017-05-03,0.6424
2017-05-04,0.0
2017-05-05,1.7021
2017-05-08,1.2551999999999999
2017-05-09,-1.2397
2017-05-10,-5.4393
2017-05-11,2.6549
2017-05-12,-3.2328
2017-05-15,2.6726
2017-05-16,-0.4338
2017-05-17,-3.4858000000000002
2017-05-18,-0.2257
2017-05-19,2.0362
2017-05-22,3.7694
2017-05-23,-2.3504
2017-05-24,-1.5316999999999998
2017-05-25,0.2222
2017-05-26,1.9775
2017-05-30,-4.1135
2017-05-31,-2.1131
2017-06-01,-2.2427
2017-06-02,2.6066000000000003
2017-06-05,2.0785
2017-06-06,-2.7149
2017-06-07,-3.0233
2017-06-08,-3.1175
2017-06-09,6.4356
2017-06-12,-3.2558
2017-06-13,-1.4423
2017-06-14,-2.439
2017-06-15,0.25
2017-06-16,-0.7481
2017-06-19,11.809
2017-06-20,8.3146
2017-06-21,-5.1867
2017-06-22,0.8753
2017-06-23,2.1692
2017-06-26,-0.2123
2017-06-27,-1.4894
2017-06-28,-2.5918
2017-06-29,-0.4435
2017-06-30,-1.3363
2017-07-03,1.3544
2017-07-05,-2.2272
2017-07-06,3.8724
2017-07-07,0.4386
2017-07-10,6.1135
2017-07-11,-5.7613
2017-07-12,-0.4367
2017-07-13,-0.8772
2017-07-14,2.8761
2017-07-17,-1.7204000000000002
2017-07-18,0.6565
2017-07-19,-2.1739
2017-07-20,-0.6667
2017-07-21,-0.6711
2017-07-24,3.8288
2017-07-25,5.8568
2017-07-26,6.1475
2017-07-27,-0.7722
2017-07-28,-2.1401
2017-07-31,-5.169
2017-08-01,0.6289
2017-08-02,-5.625
2017-08-03,3.9735
2017-08-04,1.6985000000000001
2017-08-07,-5.8455
2017-08-08,2.2173
2017-08-09,6.2907
2017-08-10,-6.5306
2017-08-11,-3.9301
2017-08-14,0.6818
2017-08-15,-4.7404
2017-08-16,0.237
2017-08-17,2.6005000000000003
2017-08-18,1.1521
2017-08-21,0.0
2017-08-22,0.9112
2017-08-23,-3.8375
2017-08-24,0.939
2017-08-25,-3.4884
2017-08-28,1.6867
2017-08-29,4.2654
2017-08-30,-1.5909
2017-08-31,5.0808
2017-09-01,0.8791
2017-09-05,3.9215999999999998
2017-09-06,3.7736
2017-09-07,-1.0101
2017-09-08,2.6531000000000002
2017-09-11,2.1869
2017-09-12,0.3891
2017-09-13,-1.3566
2017-09-14,-1.1788
2017-09-15,-2.5845000000000002
2017-09-18,0.0
2017-09-19,-1.4285999999999999
2017-09-20,1.2422
2017-09-21,-0.2045
2017-09-22,1.0246
2017-09-25,-1.6227
2017-09-26,-9.8969
2017-09-27,2.9748
2017-09-28,-0.2222
2017-09-29,-1.3363
2017-10-02,5.8690999999999995
2017-10-03,-4.0512
2017-10-04,2.2222
2017-10-05,-1.5217
2017-10-06,-3.9735
2017-10-09,3.2184
2017-10-10,-2.0045
2017-10-11,2.0455
2017-10-12,-0.8909
2017-10-13,0.2247
2017-10-16,-1.7936999999999999
2017-10-17,-2.7397
2017-10-18,0.7042
2017-10-19,-2.0979
2017-10-20,1.9048
2017-10-23,-1.1682
2017-10-24,1.182
2017-10-25,-1.1682
2017-10-26,0.4728
2017-10-27,5.1765
2017-10-30,-5.8166
2017-10-31,11.1639
2017-11-01,-1.7094
2017-11-02,1.087
2017-11-03,3.0108
2017-11-06,-3.5491
2017-11-07,-3.2468
2017-11-08,4.0268
2017-11-09,2.7957
2017-11-10,-0.2092
2017-11-13,0.6289
2017-11-14,5.2083
2017-11-15,-1.3860999999999999
2017-11-16,1.6064
2017-11-17,-0.7905
2017-11-20,6.9721
2017-11-21,8.0074
2017-11-22,2.5862
2017-11-24,9.0756
2017-11-27,-4.7766
2017-11-28,-2.9126
2017-11-29,0.0
2017-11-30,18.5
2017-12-01,4.3601
2017-12-04,-3.3693
2017-12-05,4.1841
2017-12-06,-5.8902
2017-12-07,-1.7069999999999999
2017-12-08,2.6048999999999998
2017-12-11,-6.4879999999999995
2017-12-12,-3.4691
2017-12-13,2.9687
2017-12-14,4.5524000000000004
2017-12-15,12.627
2017-12-18,7.9897
2017-12-19,-6.9212
2017-12-20,5.1282
2017-12-21,-3.7805
2017-12-22,-4.943
2017-12-26,6.4
2017-12-27,-1.1278
2017-12-28,-2.5349
2017-12-29,-2.8609
2018-01-02,3.6145
2018-01-03,-8.6563
2018-01-04,3.9604
2018-01-05,-1.0884
2018-01-08,-3.5763
2018-01-09,-3.4237
2018-01-10,0.8863
2018-01-11,-0.8785
2018-01-12,2.9542
2018-01-16,-2.5825
2018-01-17,2.9455
2018-01-18,0.1431
2018-01-19,-2.4286
2018-01-22,-6.735
2018-01-23,-1.5699
2018-01-24,-3.9872
2018-01-25,-1.0796999999999999
2018-01-26,-3.4425
2018-01-29,-3.8261
2018-01-30,-5.7866
2018-01-31,4.6065000000000005
2018-02-01,-3.8532
2018-02-02,-6.6794
2018-02-05,2.454
2018-02-06,-2.7944
2018-02-07,-4.9281
2018-02-08,-0.8639
2018-02-09,-2.6144
2018-02-12,0.4474
2018-02-13,5.7905999999999995
2018-02-14,-1.8947
2018-02-15,1.7167
2018-02-16,-0.6329
2018-02-20,2.3355
2018-02-21,-3.3195
2018-02-22,-4.721
2018-02-23,-0.9009
2018-02-26,1.5909
2018-02-27,0.4474
2018-02-28,-10.9131
2018-03-01,4.75
2018-03-02,0.9547
2018-03-05,1.4184
2018-03-06,0.6993
2018-03-07,5.0926
2018-03-08,-1.5419
2018-03-09,3.8031
2018-03-12,-3.4483
2018-03-13,4.2411
2018-03-14,-3.212
2018-03-15,-0.885
2018-03-16,1.1161
2018-03-19,-2.2075
2018-03-20,-0.4515
2018-03-21,-4.5351
2018-03-22,-10.4513
2018-03-23,-11.1406
2018-03-26,3.8806000000000003
2018-03-27,-4.8850999999999996
2018-03-28,-0.9063
2018-03-29,-2.7439
2018-04-02,10.0313
2018-04-03,-2.2792
2018-04-04,8.4548
2018-04-05,9.9462
2018-04-06,-4.401
2018-04-09,-2.8133
2018-04-10,-4.4737
2018-04-11,0.8264
2018-04-12,6.2842
2018-04-13,-2.5707
2018-04-16,-1.3193
2018-04-17,3.4759
2018-04-18,0.5168
2018-04-19,-5.6555
2018-04-20,5.1771
2018-04-23,-1.0363
2018-04-24,-3.6649000000000003
2018-04-25,12.5
2018-04-26,2.4154999999999998
2018-04-27,3.5377
2018-04-30,-6.1503
2018-05-01,4.6117
2018-05-02,2.5522
2018-05-03,-4.0724
2018-05-04,0.2358
2018-05-07,2.1176
2018-05-08,-4.1475
2018-05-09,0.9615
2018-05-10,3.5714
2018-05-11,-0.6897
2018-05-14,-2.7778
2018-05-15,-2.8571
2018-05-16,-1.2255
2018-05-17,1.4888
2018-05-18,-3.6675
2018-05-21,13.9594
2018-05-22,2.6726
2018-05-23,0.6508
2018-05-24,-1.9397
2018-05-25,1.3187
2018-05-29,-1.3014999999999999
2018-05-30,1.0989
2018-05-31,-4.3478
2018-06-01,3.1818
2018-06-04,4.6256
2018-06-05,-1.6842000000000001
2018-06-06,10.0642
2018-06-07,-2.1401
2018-06-08,5.5666
2018-06-11,-1.1299
2018-06-12,2.0952
2018-06-13,2.2388
2018-06-14,3.1022
2018-06-15,-1.5929
2018-06-18,2.518
2018-06-19,0.1754
2018-06-20,2.8021000000000003
2018-06-21,2.0443
2018-06-22,2.5042
2018-06-25,-4.0717
2018-06-26,1.3582
2018-06-27,-2.1776
2018-06-28,-4.1096
2018-06-29,0.7143
2018-07-02,-2.305
2018-07-03,1.2704
2018-07-05,-0.8961
2018-07-06,-3.9783
2018-07-09,0.0
2018-07-10,-2.4482
2018-07-11,-4.8263
2018-07-12,1.6227
2018-07-13,1.3972
2018-07-16,-3.1496
2018-07-17,-3.0488
2018-07-18,-1.6771
2018-07-19,4.9041
2018-07-20,2.6423
2018-07-23,-0.7921
2018-07-24,-6.5868
2018-07-25,0.0
2018-07-26,0.4274
2018-07-27,-3.617
2018-07-30,-6.6225000000000005
2018-07-31,0.9456
2018-08-01,4.2155
2018-08-02,2.0225
2018-08-03,1.1013
2018-08-06,3.268
2018-08-07,-1.8987
2018-08-08,-4.5161
2018-08-09,4.7297
2018-08-10,0.0
2018-08-13,-3.2258
2018-08-14,-1.7778
2018-08-15,-2.7149
2018-08-16,4.6512
2018-08-17,4.6667
2018-08-20,3.1847
2018-08-21,-6.3786
2018-08-22,0.8791
2018-08-23,1.7429000000000001
2018-08-24,2.1413
2018-08-27,-1.4675
2018-08-28,8.9362
2018-08-29,2.9297
2018-08-30,-2.6565
2018-08-31,3.5088
2018-09-04,-1.6949
2018-09-05,-6.8966
2018-09-06,-2.0576
2018-09-07,-1.4706000000000001
2018-09-10,1.4925
2018-09-11,-2.9412000000000003
2018-09-12,-1.2987
2018-09-13,-1.5351
2018-09-14,0.4454
2018-09-17,-1.9956
2018-09-18,0.2262
2018-09-19,-0.6772
2018-09-20,-0.6818
2018-09-21,-1.1442
2018-09-24,-4.1667
2018-09-25,-5.7971
2018-09-26,10.0
2018-09-27,-6.5268
2018-09-28,1.2469000000000001
2018-10-01,-5.1724
2018-10-02,-3.6364
2018-10-03,-4.8518
2018-10-04,0.0
2018-10-05,-14.7309
2018-10-08,8.3056
2018-10-09,2.454
