ticker,PCH US Equity
2000-05-23,-3.9683
2000-05-24,0.1653
2000-05-25,-1.9802
2000-05-26,-0.5051
2000-05-30,2.1997
2000-05-31,0.3311
2000-06-01,-0.8251
2000-06-02,2.3295
2000-06-05,-0.3252
2000-06-06,-2.1207
2000-06-07,-3.1667
2000-06-08,0.1721
2000-06-09,-0.8591
2000-06-12,-2.253
2000-06-13,0.7092
2000-06-14,1.4085
2000-06-15,-1.3889
2000-06-16,-1.1553
2000-06-19,-0.4342
2000-06-20,-1.6099999999999999
2000-06-21,-1.8182
2000-06-22,-0.1852
2000-06-23,-0.3711
2000-06-26,-0.7449
2000-06-27,3.1895
2000-06-28,0.4433
2000-06-29,1.1878
2000-06-30,-5.1431000000000004
2000-07-03,4.1018
2000-07-05,-1.087
2000-07-06,-0.9158
2000-07-07,1.1091
2000-07-10,3.1079
2000-07-11,4.6099
2000-07-12,-1.0169
2000-07-13,1.3699
2000-07-14,-2.8716
2000-07-17,1.0435
2000-07-18,-1.8933
2000-07-19,-1.7544
2000-07-20,-0.3571
2000-07-21,1.9713
2000-07-24,-2.109
2000-07-25,-1.7953000000000001
2000-07-26,-1.6453
2000-07-27,0.5576
2000-07-28,-1.2939
2000-07-31,2.9962999999999997
2000-08-01,2.0
2000-08-02,-0.8913
2000-08-03,0.1799
2000-08-04,-0.1795
2000-08-07,1.4388
2000-08-08,2.6525
2000-08-09,1.7483
2000-08-10,-3.2646
2000-08-11,3.3748
2000-08-14,-2.5773
2000-08-15,-0.7055
2000-08-16,-0.5329
2000-08-17,-1.0714
2000-08-18,0.0
2000-08-21,-2.7076000000000002
2000-08-22,-2.0408
2000-08-23,-0.947
2000-08-24,2.6769
2000-08-25,0.3724
2000-08-28,-1.1132
2000-08-29,-0.3752
2000-08-30,0.1883
2000-08-31,1.1278
2000-09-01,-0.3717
2000-09-05,1.4925
2000-09-06,0.0
2000-09-07,-2.9412000000000003
2000-09-08,-1.5152
2000-09-11,0.1923
2000-09-12,0.0
2000-09-13,0.1919
2000-09-14,-2.682
2000-09-15,-0.9843
2000-09-18,0.1988
2000-09-19,-2.9762
2000-09-20,0.6135
2000-09-21,-0.6098
2000-09-22,0.409
2000-09-25,-1.833
2000-09-26,-1.2448
2000-09-27,2.3109
2000-09-28,4.5175
2000-09-29,-0.5894
2000-10-02,-2.9644
2000-10-03,2.0367
2000-10-04,1.5968
2000-10-05,-2.947
2000-10-06,0.4049
2000-10-09,-0.4032
2000-10-10,-1.8218999999999999
2000-10-11,3.5052
2000-10-12,-3.5857
2000-10-13,0.4132
2000-10-16,-1.2346
2000-10-17,-3.5417
2000-10-18,5.6156
2000-10-19,2.045
2000-10-20,-4.4088
2000-10-23,-1.0482
2000-10-24,6.5678
2000-10-25,-0.994
2000-10-26,1.4056
2000-10-27,-0.5941
2000-10-30,7.7689
2000-10-31,-0.9242
2000-11-01,-2.4254
2000-11-02,-0.3824
2000-11-03,2.4952
2000-11-06,0.0
2000-11-07,1.6779
2000-11-08,-0.5597
2000-11-09,-1.6886
2000-11-10,-3.4351
2000-11-13,2.7668
2000-11-14,-0.7692
2000-11-15,2.1318
2000-11-16,-3.7951
2000-11-17,-0.789
2000-11-20,0.1988
2000-11-21,-0.7937
2000-11-22,0.4
2000-11-24,0.3984
2000-11-27,-0.3968
2000-11-28,0.996
2000-11-29,1.1834
2000-11-30,-2.3392
2000-12-01,2.7944
2000-12-04,4.466
2000-12-05,0.1859
2000-12-06,-2.2263
2000-12-07,-2.6565
2000-12-08,0.3899
2000-12-11,-0.3883
2000-12-12,-1.1696
2000-12-13,-1.5779
2000-12-14,-0.4008
2000-12-15,-1.2072
2000-12-18,0.8147
2000-12-19,2.4242
2000-12-20,-1.9724
2000-12-21,4.0241
2000-12-22,4.6422
2000-12-26,0.3697
2000-12-27,-0.5525
2000-12-28,1.2963
2000-12-29,-1.8282
2001-01-02,-2.4209
2001-01-03,4.0076
2001-01-04,1.8349
2001-01-05,-2.7027
2001-01-08,-0.7407
2001-01-09,-3.3582
2001-01-10,0.5792
2001-01-11,-0.7678
2001-01-12,-1.9342000000000001
2001-01-16,3.3531
2001-01-17,-2.0992
2001-01-18,-0.9747
2001-01-19,-1.9685000000000001
2001-01-22,2.4096
2001-01-23,1.7647
2001-01-24,-1.3487
2001-01-25,1.3672
2001-01-26,-2.1195
2001-01-29,1.0394
2001-01-30,1.808
2001-01-31,-0.0306
2001-02-01,0.7963
2001-02-02,-1.8535
2001-02-05,0.8978
2001-02-06,0.3375
2001-02-07,-1.4832
2001-02-08,-1.416
2001-02-09,-0.8618
2001-02-12,0.8049
2001-02-13,0.9582
2001-02-14,-1.3287
2001-02-15,1.8916
2001-02-16,-1.3531
2001-02-20,-0.4466
2001-02-21,0.6088
2001-02-22,0.3185
2001-02-23,0.1905
2001-02-26,2.5982
2001-02-27,-0.5559
2001-02-28,-0.3106
2001-03-01,0.0312
2001-03-02,2.8651999999999997
2001-03-05,1.5743
2001-03-06,-0.8048
2001-03-07,2.9147
2001-03-08,-1.1679
2001-03-09,-0.8863
2001-03-12,-3.6066000000000003
2001-03-13,-1.9481000000000002
2001-03-14,-1.293
2001-03-15,0.2236
2001-03-16,-0.0638
2001-03-19,1.0207
2001-03-20,0.7578
2001-03-21,-2.6951
2001-03-22,-2.2222
2001-03-23,0.9552
2001-03-26,2.0881
2001-03-27,2.1093
2001-03-28,-0.7825
2001-03-29,-1.0095
2001-03-30,1.8164
2001-04-02,-0.7512
2001-04-03,-2.1444
2001-04-04,1.6436
2001-04-05,1.7755
2001-04-06,-2.648
2001-04-09,1.6640000000000001
2001-04-10,5.5083
2001-04-11,-2.4165
2001-04-12,1.1617
2001-04-16,0.7857
2001-04-17,-0.5697
2001-04-18,3.7394
2001-04-19,-0.9884
2001-04-20,-1.9378
2001-04-23,0.2695
2001-04-24,-1.0451
2001-04-25,1.3881000000000001
2001-04-26,1.2202
2001-04-27,1.2643
2001-04-30,1.7711999999999999
2001-05-01,0.0285
2001-05-02,-0.5705
2001-05-03,-1.1761
2001-05-04,1.8287
2001-05-07,-1.24
2001-05-08,0.0292
2001-05-09,0.3214
2001-05-10,0.4952
2001-05-11,-1.6232
2001-05-14,1.208
2001-05-15,0.6987
2001-05-16,3.7583
2001-05-17,0.2229
2001-05-18,-0.3892
2001-05-21,-0.2233
2001-05-22,-1.5664
2001-05-23,0.0
2001-05-24,-1.9324
2001-05-25,-0.8403
2001-05-29,0.6721
2001-05-30,-1.1320999999999999
2001-05-31,0.9395
2001-06-01,1.1053
2001-06-04,1.0932
2001-06-05,2.8173
2001-06-06,-0.1384
2001-06-07,0.388
2001-06-08,-0.2209
2001-06-11,-2.2136
2001-06-12,-0.4527
2001-06-13,0.9096
2001-06-14,-1.1549
2001-06-15,-0.2565
2001-06-18,-0.5143
2001-06-19,-0.718
2001-06-20,0.6653
2001-06-21,-0.3736
2001-06-22,0.2884
2001-06-25,-1.4955
2001-06-26,0.7883
2001-06-27,1.5643
2001-06-28,-3.822
2001-06-29,2.0463
2001-07-02,-1.2496
2001-07-03,-2.5898
2001-07-05,-0.5136
2001-07-06,-5.8609
2001-07-09,2.6452
2001-07-10,-0.0629
2001-07-11,1.6667
2001-07-12,2.5673
2001-07-13,-0.9952
2001-07-16,-1.0966
2001-07-17,1.8171
2001-07-18,0.3932
2001-07-19,-0.1808
2001-07-20,0.2113
2001-07-23,0.753
2001-07-24,-3.1689
2001-07-25,2.192
2001-07-26,0.4532
2001-07-27,-0.2406
2001-07-30,1.2964
2001-07-31,0.9524
2001-08-01,0.6486
2001-08-02,0.1757
2001-08-03,-0.2339
2001-08-06,0.0
2001-08-07,-1.1137
2001-08-08,-0.5631
2001-08-09,0.0
2001-08-10,1.6095000000000002
2001-08-13,-1.144
2001-08-14,1.8991
2001-08-15,-0.1747
2001-08-16,-0.3792
2001-08-17,-2.2548
2001-08-20,1.4144
2001-08-21,-0.5045
2001-08-22,-1.014
2001-08-23,-1.627
2001-08-24,-0.6126
2001-08-27,2.0031
2001-08-28,-1.2085
2001-08-29,0.3058
2001-08-30,-0.2744
2001-08-31,0.8866
2001-09-04,-0.1515
2001-09-05,-0.6373
2001-09-06,-0.2749
2001-09-07,-4.7473
2001-09-10,-2.5402
2001-09-17,-6.7964
2001-09-18,0.885
2001-09-19,-0.2105
2001-09-20,-3.3052
2001-09-21,-1.8182
2001-09-24,3.3333
2001-09-25,-0.8602
2001-09-26,-2.3138
2001-09-27,-1.7395
2001-09-28,1.6573
2001-10-01,-4.9648
2001-10-02,1.4815
2001-10-03,-0.1153
2001-10-04,-0.5769
2001-10-05,-0.0774
2001-10-08,-3.2133
2001-10-09,-0.4
2001-10-10,4.0161
2001-10-11,0.5405
2001-10-12,0.0
2001-10-15,-0.384
2001-10-16,0.4241
2001-10-17,-0.6526
2001-10-18,-0.8887
2001-10-19,-0.1949
2001-10-22,0.5469
2001-10-23,0.5828
2001-10-24,-1.3905
2001-10-25,1.8018
2001-10-26,0.808
2001-10-29,-1.4885
2001-10-30,-1.0074
2001-10-31,-1.9569
2001-11-01,2.5948
2001-11-02,2.607
2001-11-05,-0.5309
2001-11-06,-0.3067
2001-11-07,-0.3462
2001-11-08,0.4631
2001-11-09,-1.4599
2001-11-12,-1.2476
2001-11-13,3.2373
2001-11-14,2.7533
2001-11-15,1.4142000000000001
2001-11-16,0.0367
2001-11-19,1.0638
2001-11-20,-1.0889
2001-11-21,-0.1835
2001-11-23,1.9485000000000001
2001-11-26,0.2885
2001-11-27,-0.3596
2001-11-28,-0.397
2001-11-29,0.471
2001-11-30,0.4688
2001-12-03,0.5025
2001-12-04,0.9286
2001-12-05,1.38
2001-12-06,0.1047
2001-12-07,-0.2789
2001-12-10,-2.972
2001-12-11,4.5045
2001-12-12,1.4138
2001-12-13,-1.1901
2001-12-14,0.7226
2001-12-17,0.9566
2001-12-18,0.643
2001-12-19,-2.2865
2001-12-20,-0.8259
2001-12-21,0.3123
2001-12-24,0.3459
2001-12-26,0.1724
2001-12-27,-0.0344
2001-12-28,2.5818
2001-12-31,-1.6107
2002-01-02,-0.9891
2002-01-03,0.8956
2002-01-04,2.5947
2002-01-07,-0.6323
2002-01-08,-1.0382
2002-01-09,1.1168
2002-01-10,-0.8032
2002-01-11,-0.3374
2002-01-14,-2.9112999999999998
2002-01-15,0.7322
2002-01-16,-2.5268
2002-01-17,1.8820999999999999
2002-01-18,-2.7536
2002-01-22,-0.1792
2002-01-23,1.6158000000000001
2002-01-24,-0.2827
2002-01-25,2.4805
2002-01-28,-0.2075
2002-01-29,-1.5939
2002-01-30,1.9365999999999999
2002-01-31,0.2763
2002-02-01,1.6535
2002-02-04,-2.3721
2002-02-05,1.0413000000000001
2002-02-06,0.0344
2002-02-07,0.7939
2002-02-08,1.2671000000000001
2002-02-11,1.0822
2002-02-12,-1.2713
2002-02-13,-0.0339
2002-02-14,-1.6949
2002-02-15,0.1034
2002-02-19,-1.5846
2002-02-20,1.7151
2002-02-21,-1.7206000000000001
2002-02-22,1.5756000000000001
2002-02-25,1.1375
2002-02-26,0.8862
2002-02-27,0.3378
2002-02-28,-0.303
2002-03-01,0.9794
2002-03-04,3.311
2002-03-05,0.0324
2002-03-06,1.165
2002-03-07,1.2476
2002-03-08,0.7267
2002-03-11,0.7842
2002-03-12,0.5602
2002-03-13,0.6809
2002-03-14,1.537
2002-03-15,-0.0908
2002-03-18,2.2727
2002-03-19,2.0444
2002-03-20,-2.2938
2002-03-21,-0.2972
2002-03-22,-1.4307
2002-03-25,-0.756
2002-03-26,1.6149
2002-03-27,1.0495
2002-03-28,-0.0297
2002-04-01,-1.0686
2002-04-02,0.24
2002-04-03,1.0177
2002-04-04,0.8
2002-04-05,1.7931
2002-04-08,-0.5775
2002-04-09,0.7552
2002-04-10,2.1908
2002-04-11,0.141
2002-04-12,0.2535
2002-04-15,-0.7586
2002-04-16,2.2933
2002-04-17,-1.1348
2002-04-18,-0.6159
2002-04-19,1.3803
2002-04-22,-2.8897
2002-04-23,-0.3147
2002-04-24,-2.2962
2002-04-25,0.7932
2002-04-26,-0.2332
2002-04-29,-0.2921
2002-04-30,1.1427
2002-05-01,-1.1877
2002-05-02,3.1955
2002-05-03,1.1364
2002-05-06,-1.1517
2002-05-07,-0.1142
2002-05-08,-0.2857
2002-05-09,-0.2579
2002-05-10,-0.7756
2002-05-13,0.9554
2002-05-14,1.778
2002-05-15,0.2254
2002-05-16,-1.968
2002-05-17,-0.2007
2002-05-20,-0.2586
2002-05-21,-0.461
2002-05-22,-0.1737
2002-05-23,1.4497
2002-05-24,-1.3147
2002-05-28,-1.2453
2002-05-29,-0.5865
2002-05-30,-0.3245
2002-05-31,1.3613
2002-06-03,-2.0438
2002-06-04,0.4173
2002-06-05,0.564
2002-06-06,-1.8595000000000002
2002-06-07,-0.3609
2002-06-10,2.0525
2002-06-11,-2.4845
2002-06-12,1.3345
2002-06-13,-3.023
2002-06-14,-0.2469
2002-06-17,1.7946
2002-06-18,-0.3343
2002-06-19,-0.6099
2002-06-20,0.9512
2002-06-21,1.4285999999999999
2002-06-24,0.7492
2002-06-25,0.2082
2002-06-26,-0.0594
2002-06-27,-0.6237
2002-06-28,1.6736
2002-07-01,-0.97
2002-07-02,-2.5824
2002-07-03,-1.7063000000000001
2002-07-05,1.3019
2002-07-08,-1.3464
2002-07-09,-1.1787
2002-07-10,-1.3497
2002-07-11,-0.0955
2002-07-12,-1.0828
2002-07-15,-0.5473
2002-07-16,-2.5251
2002-07-17,2.7566
2002-07-18,1.0343
2002-07-19,-4.4466
2002-07-22,-1.9083
2002-07-23,-2.901
2002-07-24,4.8858
2002-07-25,0.2011
2002-07-26,0.6355
2002-07-29,9.5048
2002-07-30,-3.4294000000000002
2002-07-31,0.1571
2002-08-01,-0.1569
2002-08-02,-3.7398
2002-08-05,-2.2853
2002-08-06,3.6084
2002-08-07,1.4834
2002-08-08,2.0754
2002-08-09,-0.6256
2002-08-12,-1.0072
2002-08-13,-1.0811
2002-08-14,-0.1929
2002-08-15,0.9018
2002-08-16,-1.5321
2002-08-19,2.7553
2002-08-20,-0.7571
2002-08-21,1.5893000000000002
2002-08-22,0.97
2002-08-23,-2.3551
2002-08-26,2.3485
2002-08-27,-0.5891
2002-08-28,-2.2146
2002-08-29,-0.1914
2002-08-30,-0.8629
2002-09-03,-1.3862
2002-09-04,1.3403
2002-09-05,-3.4194
2002-09-06,2.5718
2002-09-09,0.9443
2002-09-10,-0.0645
2002-09-11,-0.3551
2002-09-12,-1.7816999999999998
2002-09-13,-0.4947
2002-09-16,-0.6298
2002-09-17,-1.7678
2002-09-18,-1.2903
2002-09-19,-2.4768
2002-09-20,5.7848
2002-09-23,-2.4341
2002-09-24,-1.9139
2002-09-25,4.878
2002-09-26,1.2292
2002-09-27,-4.9229
2002-09-30,-1.001
2002-10-01,4.1841
2002-10-02,-3.079
2002-10-03,-2.4862
2002-10-04,-3.0807
2002-10-07,-9.3898
2002-10-08,4.8387
2002-10-09,-6.0
2002-10-10,6.7103
2002-10-11,3.9494
2002-10-14,0.5164
2002-10-15,5.9817
2002-10-16,-4.1205
2002-10-17,3.1419
2002-10-18,-1.8207
2002-10-21,-0.1427
2002-10-22,-1.2857
2002-10-23,2.2069
2002-10-24,-3.823
2002-10-25,0.4785
2002-10-28,-0.9158
2002-10-29,-1.2939
2002-10-30,-1.1985000000000001
2002-10-31,-0.9098
2002-11-01,0.0
2002-11-04,0.3443
2002-11-05,-1.8021
2002-11-06,0.3514
2002-11-07,-2.7237
2002-11-08,-2.2
2002-11-11,-2.045
2002-11-12,2.6722
2002-11-13,-0.3253
2002-11-14,2.8152
2002-11-15,0.3968
2002-11-18,-0.0395
2002-11-19,-0.4745
2002-11-20,-0.4768
2002-11-21,5.5489
2002-11-22,-1.3616
2002-11-25,0.7669
2002-11-26,-1.5601
2002-11-27,3.7882
2002-11-29,0.3724
2002-12-02,-6.0482
2002-12-03,0.3949
2002-12-04,0.4327
2002-12-05,-2.5460000000000003
2002-12-06,0.2412
2002-12-09,-3.6889
2002-12-10,3.3722
2002-12-11,0.8458
2002-12-12,0.3594
2002-12-13,-1.8305
2002-12-16,0.608
2002-12-17,-0.4835
2002-12-18,-0.2024
2002-12-19,0.7708
2002-12-20,0.4831
2002-12-23,-2.0433
2002-12-24,0.4499
2002-12-26,1.7101
2002-12-27,-0.1201
2002-12-30,-2.0842
2002-12-31,-2.2513
2003-01-02,4.6901
2003-01-03,-0.52
2003-01-06,0.9248
2003-01-07,-1.8725
2003-01-08,-4.1413
2003-01-09,1.9483000000000001
2003-01-10,1.6202999999999999
2003-01-13,-1.3491
2003-01-14,2.8181000000000003
2003-01-15,-1.6122999999999998
2003-01-16,1.5158
2003-01-17,-3.5513
2003-01-21,-1.9665
2003-01-22,-3.2864
2003-01-23,0.5737
2003-01-24,-3.1593
2003-01-27,-4.3498
2003-01-28,1.1369
2003-01-29,-0.2342
2003-01-30,-2.8638
2003-01-31,-1.0633
2003-02-03,1.0747
2003-02-04,1.45
2003-02-05,0.8099
2003-02-06,-1.7957999999999998
2003-02-07,-0.5817
2003-02-10,1.1702
2003-02-11,-2.4577999999999998
2003-02-12,0.0494
2003-02-13,-0.4938
2003-02-14,-1.6377000000000002
2003-02-18,3.2795
2003-02-19,-2.8823
2003-02-20,-1.6097000000000001
2003-02-21,2.0961
2003-02-24,-1.0516
2003-02-25,1.8725
2003-02-26,1.0929
2003-02-27,1.0811
2003-02-28,0.3403
2003-03-03,0.4845
2003-03-04,-0.8679
2003-03-05,-0.8268
2003-03-06,-5.0025
2003-03-07,-0.1033
2003-03-10,-3.1008
2003-03-11,0.96
2003-03-12,0.5811
2003-03-13,2.6261
2003-03-14,0.2559
2003-03-17,5.462
2003-03-18,-0.8228
2003-03-19,0.0488
2003-03-20,-0.5854
2003-03-21,2.6006
2003-03-24,-3.8259
2003-03-25,1.7902
2003-03-26,-2.2472
2003-03-27,0.1
2003-03-28,-1.3979
2003-03-31,-1.6202999999999999
2003-04-01,2.9336
2003-04-02,4.15
2003-04-03,-0.144
2003-04-04,0.5288
2003-04-07,2.2956
2003-04-08,1.0285
2003-04-09,-2.0361
2003-04-10,1.8422
2003-04-11,1.1596
2003-04-14,-0.7336
2003-04-15,1.8476
2003-04-16,-1.3152
2003-04-17,0.8732
2003-04-21,2.1868
2003-04-22,5.7066
2003-04-23,-0.2952
2003-04-24,1.9459
2003-04-25,-1.2863
2003-04-28,0.8827
2003-04-29,-1.2917
2003-04-30,0.6754
2003-05-01,-1.6771
2003-05-02,2.3454
2003-05-05,-2.6667
2003-05-06,1.9691999999999998
2003-05-07,1.5953
2003-05-08,-2.2453
2003-05-09,2.9349
2003-05-12,1.6942
2003-05-13,-0.6501
2003-05-14,-0.1636
2003-05-15,1.8025
2003-05-16,0.6036
2003-05-19,-2.2800000000000002
2003-05-20,-1.7601
2003-05-21,-1.4583
2003-05-22,0.8034
2003-05-23,0.755
2003-05-27,2.4147
2003-05-28,-0.4065
2003-05-29,-0.449
2003-05-30,1.968
2003-06-02,1.4877
2003-06-03,-0.832
2003-06-04,1.5981
2003-06-05,0.3932
2003-06-06,-1.1359
2003-06-09,-1.9414
2003-06-10,1.2121
2003-06-11,0.998
2003-06-12,0.1186
2003-06-13,-1.5396999999999998
2003-06-16,2.2855
2003-06-17,-0.8232
2003-06-18,0.83
2003-06-19,-1.6072
2003-06-20,3.9840999999999998
2003-06-23,-2.6054
2003-06-24,0.1967
2003-06-25,-0.2356
2003-06-26,0.7871
2003-06-27,-1.3667
2003-06-30,1.9398
2003-07-01,0.5825
2003-07-02,4.0154
2003-07-03,-1.3363
2003-07-07,1.9186999999999999
2003-07-08,-0.7752
2003-07-09,1.0789
2003-07-10,-2.9076
2003-07-11,1.8954
2003-07-14,-0.9301
2003-07-15,0.6384
2003-07-16,-0.6716
2003-07-17,-1.728
2003-07-18,-1.6055000000000001
2003-07-21,-1.5152
2003-07-22,4.0631
2003-07-23,-2.464
2003-07-24,0.5441
2003-07-25,0.3865
2003-07-28,1.1167
2003-07-29,0.2285
2003-07-30,1.3298
2003-07-31,0.3
2003-08-01,-0.6729
2003-08-04,0.9785
2003-08-05,-2.5717
2003-08-06,0.5356
2003-08-07,-0.1531
2003-08-08,1.8397999999999999
2003-08-11,-0.7527
2003-08-12,2.0478
2003-08-13,1.3378
2003-08-14,3.1536
2003-08-15,-0.6399
2003-08-18,2.3256
2003-08-19,0.7692
2003-08-20,-0.4164
2003-08-21,0.9059
2003-08-22,-0.518
2003-08-25,-1.319
2003-08-26,1.2663
2003-08-27,0.66
2003-08-28,0.8972
2003-08-29,0.855
2003-09-02,2.5432
2003-09-03,-2.4471
2003-09-04,-0.4746
2003-09-05,-0.3747
2003-09-08,1.6752
2003-09-09,-0.269
2003-09-10,-2.7647
2003-09-11,4.0569
2003-09-12,1.4995
2003-09-15,2.1996
2003-09-16,0.7067
2003-09-17,0.1595
2003-09-18,1.1465
2003-09-19,0.4408
2003-09-22,-1.7241
2003-09-23,-0.0638
2003-09-24,-1.8832
2003-09-25,-2.3422
2003-09-26,-0.4997
2003-09-29,1.4396
2003-09-30,-1.9142000000000001
2003-10-01,0.6057
2003-10-02,0.301
2003-10-03,-0.1
2003-10-06,0.4339
2003-10-07,1.994
2003-10-08,1.6944
2003-10-09,0.2243
2003-10-10,-0.9591
2003-10-13,1.0329
2003-10-14,2.2364
2003-10-15,-0.2188
2003-10-16,0.4071
2003-10-17,-1.2165
2003-10-20,-0.8841
2003-10-21,-0.2867
2003-10-22,-0.9585
2003-10-23,-1.129
2003-10-24,-1.1419
2003-10-27,-0.231
2003-10-28,0.0992
2003-10-29,2.082
2003-10-30,2.4927
2003-10-31,-1.2634
2003-11-03,2.3033
2003-11-04,-0.0938
2003-11-05,-1.7214
2003-11-06,2.464
2003-11-07,-0.406
2003-11-10,-3.1358
2003-11-11,-0.259
2003-11-12,0.6167
2003-11-13,-0.3226
2003-11-14,-1.068
2003-11-17,0.3598
2003-11-18,1.4668
2003-11-19,0.4176
2003-11-20,-0.8317
2003-11-21,1.4839
2003-11-24,1.7165
2003-11-25,1.7187000000000001
2003-11-26,-0.0307
2003-11-28,-0.8912
2003-12-01,2.4496
2003-12-02,0.2119
2003-12-03,-0.8457
2003-12-04,1.0661
2003-12-05,-1.4165
2003-12-08,2.996
2003-12-09,-0.8608
2003-12-10,-1.8263
2003-12-11,3.4767
2003-12-12,-0.7663
2003-12-15,-0.4455
2003-12-16,0.5072
2003-12-17,0.4749
2003-12-18,2.0975
2003-12-19,1.1285
2003-12-22,0.8584
2003-12-23,-0.227
2003-12-24,-1.905
2003-12-26,0.5507
2003-12-29,3.3151
2003-12-30,0.3069
2003-12-31,-3.2823
2004-01-02,2.042
2004-01-05,2.3112
2004-01-06,-0.9366
2004-01-07,0.9733
2004-01-08,-0.0275
2004-01-09,-2.314
2004-01-12,2.5099
2004-01-13,-0.2201
2004-01-14,1.4613
2004-01-15,-0.462
2004-01-16,-1.6926
2004-01-20,2.3882
2004-01-21,0.1627
2004-01-22,1.1914
2004-01-23,-1.7929
2004-01-26,5.1771
2004-01-27,-0.1295
2004-01-28,-2.0233
2004-01-29,-1.3503
2004-01-30,0.1074
2004-02-02,-0.5094
2004-02-03,0.512
2004-02-04,-3.4853
2004-02-05,2.8333
2004-02-06,3.1733000000000002
2004-02-09,2.1293
2004-02-10,1.0296
2004-02-11,1.9108
2004-02-12,-0.05
2004-02-13,-1.0005
2004-02-17,3.335
2004-02-18,-2.0293
2004-02-19,-0.3494
2004-02-20,0.2004
2004-02-23,0.7998
2004-02-24,1.9836
2004-02-25,2.7231
2004-02-26,-0.6864
2004-02-27,1.0486
2004-03-01,2.7123
2004-03-02,-1.24
2004-03-03,0.4185
2004-03-04,-0.0926
2004-03-05,-1.1819
2004-03-08,-0.9381
2004-03-09,-0.9233
2004-03-10,-4.2533
2004-03-11,0.2745
2004-03-12,2.9866
2004-03-15,-2.9483
2004-03-16,-0.3486
2004-03-17,1.8991
2004-03-18,-0.6866
2004-03-19,-1.3827
2004-03-22,-0.9765
2004-03-23,-0.354
2004-03-24,-1.9538
2004-03-25,0.8799
2004-03-26,2.3602
2004-03-29,0.7519
2004-03-30,1.1692
2004-03-31,0.1967
2004-04-01,-0.3436
2004-04-02,0.1724
2004-04-05,-0.5162
2004-04-06,-0.2965
2004-04-07,-1.5613000000000001
2004-04-08,0.2518
2004-04-12,0.0251
2004-04-13,-2.8622
2004-04-14,-0.1292
2004-04-15,0.5176
2004-04-16,0.9784
2004-04-19,0.7139
2004-04-20,-1.8481
2004-04-21,-0.0516
2004-04-22,6.4516
2004-04-23,-1.9152
2004-04-26,-1.0628
2004-04-27,1.1741
2004-04-28,-2.5926
2004-04-29,-3.4221
2004-04-30,-0.5774
2004-05-03,0.9768
2004-05-04,0.0
2004-05-05,-1.5163
2004-05-06,-1.5991
2004-05-07,-4.6858
2004-05-10,-1.1935
2004-05-11,3.2499000000000002
2004-05-12,-0.8914
2004-05-13,0.8994
2004-05-14,0.9192
2004-05-17,-2.1253
2004-05-18,1.3254000000000001
2004-05-19,-1.0576
2004-05-20,1.4346
2004-05-21,0.1664
2004-05-24,1.8272
2004-05-25,2.3654
2004-05-26,0.0531
