ticker,FWP US Equity
2015-03-06,-0.5233
2015-03-09,0.833
2015-03-10,2.1739
2015-03-11,0.4681
2015-03-12,-1.1012
2015-03-13,1.1991
2015-03-16,1.1426
2015-03-17,1.7572999999999999
2015-03-18,-1.7681
2015-03-19,0.0419
2015-03-20,-4.2259
2015-03-23,-0.8737
2015-03-24,-0.8374
2015-03-25,3.3333
2015-03-26,3.3548
2015-03-27,11.3608
2015-03-30,6.1659
2015-03-31,-0.3168
2015-04-01,0.8121
2015-04-02,-1.0158
2015-04-06,-2.6893000000000002
2015-04-07,0.3273
2015-04-08,4.8206
2015-04-09,4.4606
2015-04-10,6.0576
2015-04-13,0.2185
2015-04-14,-0.1869
2015-04-15,-0.8736
2015-04-16,1.1646
2015-04-17,0.4978
2015-04-20,-1.2384
2015-04-21,1.6614
2015-04-22,-2.0352
2015-04-23,1.0072
2015-04-24,-0.187
2015-04-27,-1.0303
2015-04-28,-1.1356
2015-04-29,-1.7869000000000002
2015-04-30,-0.5686
2015-05-01,-1.9115
2015-05-04,3.0313
2015-05-05,-2.6188000000000002
2015-05-06,1.3944
2015-05-07,5.3045
2015-05-08,0.6219
2015-05-11,1.9159000000000002
2015-05-12,3.5476
2015-05-13,-0.2928
2015-05-14,1.0573
2015-05-15,0.6975
2015-05-18,-1.9048
2015-05-19,-3.3833
2015-05-20,2.771
2015-05-21,0.7585
2015-05-22,-0.547
2015-05-26,-2.2768
2015-05-27,2.2693
2015-05-28,-1.3314
2015-05-29,1.4693
2015-06-01,2.7778
2015-06-02,5.5779
2015-06-03,4.5479
2015-06-04,-0.2344
2015-06-05,1.2533
2015-06-08,-2.5271
2015-06-09,1.8782999999999999
2015-06-10,-0.5713
2015-06-11,0.5223
2015-06-12,-1.351
2015-06-15,0.237
2015-06-16,-1.1035
2015-06-17,0.2125
2015-06-18,0.3181
2015-06-19,6.9767
2015-06-22,3.0879
2015-06-23,-3.307
2015-06-24,-0.3222
2015-06-25,-2.7598000000000003
2015-06-26,-0.7415
2015-06-29,0.4637
2015-06-30,-2.4359
2015-07-01,1.0512
2015-07-02,-0.104
2015-07-06,1.458
2015-07-07,-4.542
2015-07-08,-0.9409
2015-07-09,2.9036999999999997
2015-07-10,4.0876
2015-07-13,0.0
2015-07-14,-0.4814
2015-07-15,-0.891
2015-07-16,-0.0257
2015-07-17,1.5159
2015-07-20,-3.1131
2015-07-21,-1.3845
2015-07-22,2.4106
2015-07-23,-0.9829
2015-07-24,-18.3124
2015-07-27,5.4685
2015-07-28,1.4554
2015-07-29,-1.4943
2015-07-30,1.0619
2015-07-31,-2.5518
2015-08-03,0.7086
2015-08-04,0.8565
2015-08-05,0.2426
2015-08-06,-7.3525
2015-08-07,-8.9157
2015-08-10,4.3385
2015-08-11,0.9966
2015-08-12,-3.7087
2015-08-13,-2.4735
2015-08-14,-6.3768
2015-08-17,-1.3158
2015-08-18,4.7843
2015-08-19,-2.3204000000000002
2015-08-20,-3.5249
2015-08-21,1.946
2015-08-24,-2.8438
2015-08-25,-1.2029
2015-08-26,4.4237
2015-08-27,3.8476
2015-08-28,1.1228
2015-08-31,-2.6277
2015-09-01,-2.1285
2015-09-02,5.9806
2015-09-03,-3.3346
2015-09-04,-3.4875
2015-09-08,5.4399
2015-09-09,-6.761
2015-09-10,0.7591
2015-09-11,1.8239
2015-09-14,-0.3894
2015-09-15,1.0555
2015-09-16,0.8124
2015-09-17,6.8688
2015-09-18,-3.5907
2015-09-21,-5.9963
2015-09-22,-5.3487
2015-09-23,-3.7254
2015-09-24,1.3913
2015-09-25,-3.5592
2015-09-28,-0.3112
2015-09-29,3.6128
2015-09-30,1.4205999999999999
2015-10-01,6.6638
2015-10-02,4.2181
2015-10-05,9.0493
2015-10-06,-5.3571
2015-10-07,0.333
2015-10-08,-0.9218
2015-10-09,3.2378
2015-10-12,3.3526
2015-10-13,-7.534
2015-10-14,-5.7714
2015-10-15,2.9624
2015-10-16,-5.9098
2015-10-19,5.4545
2015-10-20,-5.8386
2015-10-21,6.9496
2015-10-22,-2.607
2015-10-23,2.9964
2015-10-26,0.5818
2015-10-27,1.6968999999999999
2015-10-28,0.1138
2015-10-29,-3.5227
2015-10-30,-1.2171
2015-11-02,1.1924
2015-11-03,3.0636
2015-11-04,-0.9527
2015-11-05,-3.8092
2015-11-06,-3.68
2015-11-09,0.789
2015-11-10,-2.1838
2015-11-11,-3.5383
2015-11-12,-1.3974
2015-11-13,-3.1444
2015-11-16,-5.9899000000000004
2015-11-17,0.7296
2015-11-18,1.5451000000000001
2015-11-19,-2.0447
2015-11-20,-2.3058
2015-11-23,0.9193
2015-11-24,1.0832
2015-11-25,7.8909
2015-11-27,-0.4063
2015-11-30,-1.2239
2015-12-01,-0.0918
2015-12-02,-0.8728
2015-12-03,-1.3902
2015-12-04,-1.7856999999999998
2015-12-07,-1.6745999999999999
2015-12-08,1.6545
2015-12-09,-1.2446
2015-12-10,-1.842
2015-12-11,2.4691
2015-12-14,-1.2530000000000001
2015-12-15,-1.5129000000000001
2015-12-16,1.338
2015-12-17,-3.7164
2015-12-18,-6.1453
2015-12-21,1.461
2015-12-22,1.12
2015-12-23,1.4768
2015-12-24,0.8836
2015-12-28,-1.0304
2015-12-29,1.9781
2015-12-30,-1.9398
2015-12-31,-1.0932
2016-01-04,-0.2105
2016-01-05,0.3165
2016-01-06,-1.5247000000000002
2016-01-07,-3.5238
2016-01-08,-1.4388
2016-01-11,-3.0882
2016-01-12,0.1738
2016-01-13,-2.8918
2016-01-14,-7.7427
2016-01-15,1.162
2016-01-19,5.1053
2016-01-20,1.3965
2016-01-21,-3.7725
2016-01-22,5.0404
2016-01-25,-0.8294
2016-01-26,2.9869
2016-01-27,-6.7865
2016-01-28,-0.3111
2016-01-29,0.1873
2016-02-01,12.648
2016-02-02,-2.7655
2016-02-03,0.2275
2016-02-04,0.3689
2016-02-05,-2.5728
2016-02-08,-3.5984
2016-02-09,-10.295
2016-02-10,6.6274999999999995
2016-02-11,2.5334
2016-02-12,2.8852
2016-02-16,0.8353
2016-02-17,0.2367
2016-02-18,-4.1913
2016-02-19,-2.9575
2016-02-22,-6.6667
2016-02-23,-4.966
2016-02-24,0.2147
2016-02-25,-1.0714
2016-02-26,-7.3646
2016-02-29,-0.5456
2016-03-01,-11.3636
2016-03-02,15.8267
2016-03-03,4.6565
2016-03-04,5.1058
2016-03-07,5.4823
2016-03-08,-9.6711
2016-03-09,-3.2775
2016-03-10,-0.9789
2016-03-11,4.1825
2016-03-14,23.1387
2016-03-15,0.8299
2016-03-16,-13.933
2016-03-17,4.6448
2016-03-18,2.8721
2016-03-21,4.8223
2016-03-22,-0.6053
2016-03-23,2.3143000000000002
2016-03-24,-2.2024
2016-03-28,8.3993
2016-03-29,-2.8074
2016-03-30,-1.6753
2016-03-31,-0.1175
2016-04-01,4.5882
2016-04-04,0.5062
2016-04-05,5.7639
2016-04-06,5.0265
2016-04-07,-3.2746
2016-04-08,-3.9062
2016-04-11,-6.5041
2016-04-12,2.7826
2016-04-13,9.0243
2016-04-14,8.4842
2016-04-15,-2.7659000000000002
2016-04-18,0.2207
2016-04-19,-1.6393
2016-04-20,4.9254
2016-04-21,2.276
2016-04-22,2.4571
2016-04-25,0.8597
2016-04-26,-2.288
2016-04-27,0.0459
2016-04-28,0.0459
2016-04-29,-3.945
2016-05-02,-2.6266
2016-05-03,-2.6484
2016-05-04,-3.3249
2016-05-05,-4.5336
2016-05-06,-1.8013
2016-05-09,9.838799999999999
2016-05-10,-3.3401
2016-05-11,-1.9895
2016-05-12,-6.5171
2016-05-13,4.0
2016-05-16,3.0769
2016-05-17,-2.0789
2016-05-18,2.2319
2016-05-19,-0.9585
2016-05-20,7.3118
2016-05-23,-0.2505
2016-05-24,0.1005
2016-05-25,-0.1505
2016-05-26,1.6583
2016-05-27,-4.1028
2016-05-31,5.0
2016-06-01,1.08
2016-06-02,3.8853999999999997
2016-06-03,-5.7971
2016-06-06,1.4888
2016-06-07,-1.4181
2016-06-08,0.4464
2016-06-09,-3.1605
2016-06-10,-4.3855
2016-06-13,1.3333
2016-06-14,-3.6842
2016-06-15,-4.8087
2016-06-16,-0.5166
2016-06-17,-5.0202
2016-06-20,4.678
2016-06-21,-1.6251
2016-06-22,7.0796
2016-06-23,1.9284
2016-06-24,-6.3027
2016-06-27,-3.196
2016-06-28,5.7211
2016-06-29,3.4949
2016-06-30,-1.0349
2016-07-01,-0.5504
2016-07-05,-0.6641
2016-07-06,2.1727
2016-07-07,1.7448000000000001
2016-07-08,2.09
2016-07-11,-1.7848000000000002
2016-07-12,4.062
2016-07-13,-0.0514
2016-07-14,1.4388
2016-07-15,0.8612
2016-07-18,1.9588
2016-07-19,-2.1182
2016-07-20,0.302
2016-07-21,0.2509
2016-07-22,2.002
2016-07-25,-2.9931
2016-07-26,0.3541
2016-07-27,-0.5544
2016-07-28,-0.6082
2016-07-29,2.3457
2016-08-01,-3.3383
2016-08-02,-3.6598
2016-08-03,0.4815
2016-08-04,5.7508
2016-08-05,0.7049
2016-08-08,2.5
2016-08-09,0.4878
2016-08-10,-0.0485
2016-08-11,4.1768
2016-08-12,-0.9324
2016-08-15,7.7647
2016-08-16,-0.4367
2016-08-17,0.8333
2016-08-18,-3.6538
2016-08-19,-8.5779
2016-08-22,4.6914
2016-08-23,-0.7075
2016-08-24,-2.9929
2016-08-25,-0.9305
2016-08-26,3.0648
2016-08-29,-6.9065
2016-08-30,-2.0093
2016-08-31,3.6278
2016-09-01,-3.1963
2016-09-02,0.2621
2016-09-06,-2.7182
2016-09-07,1.2896
2016-09-08,4.4562
2016-09-09,-0.8634
2016-09-12,4.7643
2016-09-13,-2.3961
2016-09-14,2.5551
2016-09-15,1.319
2016-09-16,-1.5911
2016-09-19,2.0578
2016-09-20,3.6966
2016-09-21,-0.6713
2016-09-22,-7.0147
2016-09-23,1.2907
2016-09-26,-1.4227
2016-09-27,3.9659
2016-09-28,0.6277
2016-09-29,-2.3033
2016-09-30,3.0943
2016-10-03,-3.2396
2016-10-04,-0.5908
2016-10-05,1.0401
2016-10-06,1.2255
2016-10-07,2.9539999999999997
2016-10-10,3.4807
2016-10-11,-1.6364
2016-10-12,-2.1026
2016-10-13,-2.0533
2016-10-14,-2.6506
2016-10-17,1.4356
2016-10-18,2.4402
2016-10-19,-2.1439
2016-10-20,-4.6251
2016-10-21,4.9005
2016-10-24,-3.017
2016-10-25,-0.9032
2016-10-26,0.0
2016-10-27,1.1646
2016-10-28,-2.2557
2016-11-01,-0.1501
2016-11-02,-2.6154
2016-11-03,-2.0537
2016-11-04,-3.871
2016-11-07,6.2081
2016-11-08,-1.1585
2016-11-09,3.8891999999999998
2016-11-10,0.0
2016-11-11,-0.2051
2016-11-14,-2.0041
2016-11-15,0.2098
2016-11-16,1.3082
2016-11-17,0.2583
2016-11-18,1.7517
2016-11-21,4.8101
2016-11-22,2.6087
2016-11-23,4.0019
2016-11-25,2.9425
2016-11-28,-1.847
2016-11-29,-1.6577
2016-11-30,0.82
2016-12-01,-18.9336
2016-12-02,-2.4526
2016-12-05,-5.3429
2016-12-06,3.5919
2016-12-07,-1.4569
2016-12-08,-2.1437
2016-12-09,1.2842
2016-12-12,-3.8783
2016-12-13,-5.7107
2016-12-14,5.53
2016-12-15,-5.1778
2016-12-16,1.8420999999999998
2016-12-19,-0.8398
2016-12-20,-1.5635
2016-12-21,2.912
2016-12-22,-1.6077
2016-12-23,1.2418
2016-12-27,-0.9038
2016-12-28,2.5407
2016-12-29,0.5718
2016-12-30,-5.2432
2017-01-03,2.4
2017-01-04,4.5573
2017-01-05,2.2416
2017-01-06,1.0962
2017-01-09,5.4217
2017-01-10,1.0857
2017-01-11,0.1131
2017-01-12,2.7668
2017-01-13,0.8242
2017-01-17,48.2289
2017-01-18,-0.625
2017-01-19,6.3633
2017-01-20,6.9913
2017-01-23,1.3654
2017-01-24,-0.898
2017-01-25,-2.8479
2017-01-26,0.1666
2017-01-27,0.3991
2017-01-30,-3.2461
2017-01-31,6.128
2017-02-01,0.5806
2017-02-02,-4.907
2017-02-03,-5.4975
2017-02-06,0.8208
2017-02-07,0.8496
2017-02-08,1.7901
2017-02-09,2.4138
2017-02-10,1.1785
2017-02-13,3.0948
2017-02-14,0.0323
2017-02-15,-1.5166
2017-02-16,-1.7038
2017-02-17,0.3
2017-02-21,-0.6314
2017-02-22,-1.4047
2017-02-23,-2.8833
2017-02-24,-2.3053
2017-02-27,-1.6446
2017-02-28,-0.4567
2017-03-01,0.2031
2017-03-02,0.656
2017-03-03,-1.593
2017-03-06,0.6623
2017-03-07,0.2376
2017-03-08,0.8569
2017-03-09,-0.94
2017-03-10,1.9526
2017-03-13,4.9937000000000005
2017-03-14,-4.3641
2017-03-15,-1.3191
2017-03-16,2.565
2017-03-17,0.1761
2017-03-20,-4.0084
2017-03-21,-2.0147
2017-03-22,1.1215
2017-03-23,1.7006000000000001
2017-03-24,0.8724
2017-03-27,2.3063000000000002
2017-03-28,-3.8394
2017-03-29,2.3810000000000002
2017-03-30,-3.9356
2017-03-31,-19.8883
2017-04-03,-8.2752
2017-04-04,0.5068
2017-04-05,-2.5214
2017-04-06,1.0347
2017-04-07,-2.7138
2017-04-10,4.3684
2017-04-11,-1.6641
2017-04-12,-0.7179
2017-04-13,1.4979
2017-04-17,0.8142
2017-04-18,-0.5553
2017-04-19,2.6904
2017-04-20,-2.0761
2017-04-21,-1.5649
2017-04-24,0.5128
2017-04-25,-0.2041
2017-04-26,0.0
2017-04-27,-1.3292
2017-04-28,2.228
2017-05-01,-3.3958
2017-05-02,1.7314
2017-05-03,-3.5585
2017-05-04,1.9251
2017-05-05,1.5739999999999998
2017-05-08,0.7748
2017-05-09,1.1276
2017-05-10,-1.0137
2017-05-11,-0.1024
2017-05-12,2.7678000000000003
2017-05-15,-0.8479
2017-05-16,3.4708
2017-05-17,-2.8196
2017-05-18,-2.2511
2017-05-19,0.6141
2017-05-22,-0.7121
2017-05-23,-0.6148
2017-05-24,-0.1031
2017-05-25,1.5996000000000001
2017-05-26,-1.1173
2017-05-30,-0.4622
2017-05-31,1.6512
2017-06-01,0.7107
2017-06-02,-0.7056
2017-06-05,-1.1168
2017-06-06,0.616
2017-06-07,1.7856999999999998
2017-06-08,-2.1554
2017-06-09,1.9466999999999999
2017-06-12,0.9548
2017-06-13,2.0408
2017-06-14,-1.6585
2017-06-15,0.6944
2017-06-16,8.1773
2017-06-19,-5.9654
2017-06-20,1.5981
2017-06-21,-2.2402
2017-06-22,2.2428
2017-06-23,0.0
2017-06-26,0.9537
2017-06-27,-2.598
2017-06-28,4.6556999999999995
2017-06-29,-5.0046
2017-06-30,-0.8293
2017-07-03,5.5091
2017-07-05,-2.5641
2017-07-06,-2.2488
2017-07-07,0.8076
2017-07-10,1.2867
2017-07-11,-0.5273
2017-07-12,0.1928
2017-07-13,2.0202
2017-07-14,-1.4144
2017-07-17,0.7652
2017-07-18,0.4746
2017-07-19,1.9131
2017-07-20,1.9235
2017-07-21,0.5457
2017-07-24,2.171
2017-07-25,-0.4427
2017-07-26,-0.2668
2017-07-27,0.4235
2017-07-28,1.6204
2017-07-31,-0.0874
2017-08-01,0.1093
2017-08-02,0.3713
2017-08-03,3.3507
2017-08-04,-0.5474
2017-08-07,0.3387
2017-08-08,0.9283
2017-08-09,0.7525
2017-08-10,0.4149
2017-08-11,0.8264
2017-08-14,-0.3689
2017-08-15,0.1645
2017-08-16,-0.8624
2017-08-17,-0.1036
2017-08-18,0.933
2017-08-21,0.0
2017-08-22,-1.2736
2017-08-23,0.4578
2017-08-24,0.0414
2017-08-25,1.47
2017-08-28,11.0386
2017-08-29,2.9032999999999998
2017-08-30,-4.6429
2017-08-31,2.9588
2017-09-01,0.873
2017-09-05,2.6686
2017-09-06,-1.6509
2017-09-07,0.8929
2017-09-08,-0.5841
2017-09-11,0.5519
2017-09-12,6.6325
2017-09-13,-10.3004
2017-09-14,-2.5518
2017-09-15,1.6367
2017-09-18,-4.9919
2017-09-19,-4.4068
2017-09-20,-0.5319
2017-09-21,-1.9607999999999999
2017-09-22,5.4545
2017-09-25,-3.7931
2017-09-26,0.7168
2017-09-27,1.4235
2017-09-28,3.1579
2017-09-29,3.2313
2017-10-02,-0.659
2017-10-03,2.6534
2017-10-04,1.1309
2017-10-05,1.9169
2017-10-06,0.1567
2017-10-09,1.7214
2017-10-10,3.2308
2017-10-11,5.8122
2017-10-12,-2.2817
2017-10-13,-0.6918
2017-10-16,-0.8708
2017-10-17,0.8785
2017-10-18,-0.1451
2017-10-19,-4.7965
2017-10-20,-6.5649
2017-10-23,3.9215999999999998
2017-10-24,-4.8742
2017-10-25,-0.1653
2017-10-26,-3.4983
2017-10-27,0.537
2017-10-30,0.1706
2017-10-31,-3.7479
2017-11-01,-1.2389000000000001
2017-11-02,-0.5376
2017-11-03,-1.8018
2017-11-06,-2.5688
2017-11-07,-4.8964
2017-11-08,-8.9109
2017-11-09,-2.3913
2017-11-10,0.2227
2017-11-13,1.1111
2017-11-14,-1.5363
2017-11-15,2.6763
2017-11-16,-6.9565
2017-11-17,7.4766
2017-11-20,-1.3043
2017-11-21,-1.7621
2017-11-22,3.1390000000000002
2017-11-24,-2.8261
2017-11-27,-4.9216999999999995
2017-11-28,-5.1765
2017-11-29,-0.2481
2017-11-30,2.2388
2017-12-01,0.7299
2017-12-04,-1.2077
2017-12-05,0.489
2017-12-06,-2.6764
2017-12-07,2.0
2017-12-08,2.2059
2017-12-11,-4.0767
2017-12-12,-8.75
2017-12-13,-3.2877
2017-12-14,1.4163999999999999
2017-12-15,-3.9106
2017-12-18,2.907
2017-12-19,-0.2825
2017-12-20,-0.5666
2017-12-21,5.1282
2017-12-22,1.626
2017-12-26,7.4667
2017-12-27,4.4665
2017-12-28,2.1378
2017-12-29,-14.4186
2018-01-02,12.2283
2018-01-03,8.7167
2018-01-04,1.5590000000000002
2018-01-05,1.0965
2018-01-08,-3.2538
2018-01-09,-0.6726
2018-01-10,1.3544
2018-01-11,-3.3407999999999998
2018-01-12,1.6129
2018-01-16,0.907
2018-01-17,-3.1461
2018-01-18,0.232
2018-01-19,0.9259
2018-01-22,-4.5872
2018-01-23,3.6058
2018-01-24,6.7285
2018-01-25,6.9565
2018-01-26,8.9431
2018-01-29,-27.7985
2018-01-30,-10.8527
2018-01-31,-1.4493
2018-02-01,1.1764999999999999
2018-02-02,0.0
2018-02-05,-5.2326
2018-02-06,0.9202
2018-02-07,-3.6474
2018-02-08,-5.0473
2018-02-09,1.9933999999999998
2018-02-12,6.5147
2018-02-13,-1.2232
2018-02-14,1.2384
2018-02-15,-0.6116
2018-02-16,-3.0769
2018-02-20,-10.1587
2018-02-21,7.0671
2018-02-22,0.33
2018-02-23,-3.9474
2018-02-26,-1.7123
2018-02-27,-1.7422
2018-02-28,0.0
2018-03-01,1.0638
2018-03-02,1.4035
2018-03-05,5.1903
2018-03-06,0.0
2018-03-07,0.9868
2018-03-08,0.6384
2018-03-09,1.3075999999999999
2018-03-12,-5.7508
2018-03-13,3.3898
2018-03-14,-3.9344
2018-03-15,0.3413
2018-03-16,-2.0408
2018-03-19,-0.3472
2018-03-20,3.1359
2018-03-21,0.0
2018-03-22,3.0405
2018-03-23,-0.9836
2018-03-26,-6.6225000000000005
2018-03-27,6.0284
2018-03-28,-7.0234
2018-03-29,-21.9424
2018-04-02,12.4424
2018-04-03,-6.1475
2018-04-04,7.8603
2018-04-05,-8.502
2018-04-06,1.7699
2018-04-09,-0.8696
2018-04-10,-0.4386
2018-04-11,-0.4405
2018-04-12,-3.0973
2018-04-13,-0.4566
2018-04-16,-1.8349
2018-04-17,3.271
2018-04-18,-3.1673999999999998
2018-04-19,2.3364
2018-04-20,-3.1963
2018-04-23,-6.6038
2018-04-24,0.0
2018-04-25,1.5152
2018-04-26,5.9701
2018-04-27,-0.4695
2018-04-30,-7.5472
2018-05-01,-6.6327
2018-05-02,5.4645
2018-05-03,9.8446
2018-05-04,7.0755
2018-05-07,0.4405
2018-05-08,-1.3158
2018-05-09,-9.7778
2018-05-10,6.8966
2018-05-11,0.0
2018-05-14,6.4516
2018-05-15,-1.2987
2018-05-16,0.8772
2018-05-17,-4.7826
2018-05-18,-1.3699
2018-05-21,1.8519
2018-05-22,85.9091
2018-05-23,-28.6064
2018-05-24,6.5068
2018-05-25,-6.1093
2018-05-29,-1.0274
2018-05-30,-6.9204
2018-05-31,-0.7435
2018-06-01,9.0
2018-06-04,-1.3847
2018-06-05,1.7422
2018-06-06,-2.3973
2018-06-07,-4.9123
2018-06-08,-2.214
2018-06-11,4.9056999999999995
2018-06-12,7.1942
2018-06-13,-4.3624
2018-06-14,-0.7018
2018-06-15,-4.2403
2018-06-18,0.369
2018-06-19,-1.8382
2018-06-20,5.2434
2018-06-21,-0.3559
2018-06-22,-0.3571
2018-06-25,-2.8674
2018-06-26,-2.583
2018-06-27,-1.1364
2018-06-28,0.3831
2018-06-29,3.8167999999999997
2018-07-02,-1.1029
2018-07-03,2.974
2018-07-05,-2.5271
2018-07-06,4.4444
2018-07-09,-0.3546
2018-07-10,-4.2705
2018-07-11,2.6022
2018-07-12,1.087
2018-07-13,-1.0753
2018-07-16,0.3623
2018-07-17,-1.8051
2018-07-18,1.4706000000000001
2018-07-19,-1.087
2018-07-20,-0.7326
2018-07-23,2.214
2018-07-24,0.361
2018-07-25,-0.3597
2018-07-26,-2.5271
2018-07-27,2.963
2018-07-30,-1.0791
2018-07-31,1.0909
2018-08-01,-1.0791
2018-08-02,-1.0909
2018-08-03,3.6765
2018-08-06,-0.3546
2018-08-07,4.2705
2018-08-08,-6.1433
2018-08-09,0.2182
2018-08-10,0.508
2018-08-13,4.3321
2018-08-14,-0.346
2018-08-15,3.4722
2018-08-16,-5.3690999999999995
2018-08-17,1.0638
2018-08-20,-5.614
2018-08-21,5.948
2018-08-22,-0.3509
2018-08-23,-3.169
2018-08-24,1.8182
2018-08-27,2.8571
2018-08-28,1.3819
2018-08-29,2.7468
2018-08-30,2.6667
2018-08-31,1.9481000000000002
2018-09-04,6.3694
2018-09-05,-1.4969999999999999
2018-09-06,-2.1277
2018-09-07,-1.2422
2018-09-10,0.6289
2018-09-11,3.125
2018-09-12,-8.7879
2018-09-13,-3.9867
2018-09-14,-0.692
2018-09-17,-2.6725
2018-09-18,-7.2745
2018-09-19,1.5405
2018-09-20,-0.3802
2018-09-21,-9.1603
2018-09-24,-0.4202
2018-09-25,8.8608
2018-09-26,-12.7907
2018-09-27,-4.4444
2018-09-28,6.0465
2018-10-01,-0.4386
2018-10-02,-1.3216
2018-10-03,0.8929
2018-10-04,10.6195
2018-10-05,-0.4
2018-10-08,-2.008
2018-10-09,-5.7377
2018-10-10,-10.8696
2018-10-11,0.0
2018-10-12,0.5024
2018-10-15,2.4123
2018-10-16,-5.2133
2018-10-17,2.5
2018-10-18,1.9512
2018-10-19,1.4354
2018-10-22,1.4104
2018-10-23,-0.4605
2018-10-24,-11.215
2018-10-25,-1.5789
2018-10-26,-11.7647
2018-10-29,-11.5152
2018-10-30,-1.3699
2018-10-31,-13.8958
2018-11-01,-0.7985
2018-11-02,-7.3171
2018-11-05,5.2632
2018-11-06,-3.3333
2018-11-07,47.4138
2018-11-08,-1.1696
2018-11-09,-9.4675
2018-11-12,-9.1503
2018-11-13,-1.6691
2018-11-14,-4.1557
2018-11-15,6.1068999999999996
2018-11-16,-8.6331
2018-11-19,3.1496
2018-11-20,1.5267
2018-11-21,-6.015
2018-11-23,-3.2
2018-11-26,0.8264
2018-11-27,-13.9344
2018-11-28,4.7619
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,1.8182
2018-12-04,-0.8929
2018-12-06,-0.9009
2018-12-07,0.0
2018-12-10,-7.2727
2018-12-11,-0.9804
2018-12-12,-0.9901
2018-12-13,-3.2
2018-12-14,-9.0909
2018-12-17,-11.3636
2018-12-18,-6.4103
2018-12-19,1.3699
2018-12-20,2.7027
2018-12-21,-3.9474
2018-12-24,2.7397
2018-12-26,5.4928
2018-12-27,-3.8797
2018-12-28,-6.6272
2018-12-31,9.8437
2019-01-02,12.5641
2019-01-03,4.5443999999999996
2019-01-04,2.4077
2019-01-07,2.1383
2019-01-08,2.0831
2019-01-09,6.1116
2019-01-10,-4.8077
2019-01-11,4.9495000000000005
2019-01-14,2.0212
2019-01-15,3.7736
2019-01-16,-8.6636
2019-01-17,4.5088
2019-01-18,0.0
2019-01-22,4.7619
2019-01-23,-5.4545
2019-01-24,1.9231
2019-01-25,9.434
2019-01-28,-3.4483
2019-01-29,-2.6786
2019-01-30,-3.6696999999999997
2019-01-31,2.8571
2019-02-01,-1.3241
2019-02-04,12.602
2019-02-05,6.6667
2019-02-06,-3.125
2019-02-07,16.9355
2019-02-08,5.5172
2019-02-11,-14.6144
2019-02-12,11.7575
2019-02-13,-2.0548
2019-02-14,0.6993
2019-02-15,-4.1667
2019-02-19,-7.2464
2019-02-20,3.9063
2019-02-21,0.7519
2019-02-22,3.3582
2019-02-25,-0.361
2019-02-26,0.0072
2019-02-27,2.8911
2019-02-28,-7.0423
2019-03-01,6.0606
2019-03-04,-0.9643
2019-03-05,-1.9113
2019-03-06,-4.8824
2019-03-07,-1.0513
