ticker,SXC US Equity
2011-12-08,0.3653
2011-12-09,-1.7288000000000001
2011-12-12,0.3704
2011-12-13,-2.1218
2011-12-14,3.8643
2011-12-15,1.4519
2011-12-16,2.7728
2011-12-19,-2.2628
2011-12-20,3.9181
2011-12-21,-1.8852
2011-12-22,1.2227000000000001
2011-12-23,-0.6903
2011-12-27,0.0869
2011-12-28,-1.8229
2011-12-29,-1.1494
2011-12-30,0.1789
2012-01-03,2.4107
2012-01-04,1.3078
2012-01-05,0.8606
2012-01-06,-0.1706
2012-01-09,0.2564
2012-01-10,-1.8755
2012-01-11,-2.2589
2012-01-12,7.4667
2012-01-13,4.4665
2012-01-17,6.0966
2012-01-18,-4.0299
2012-01-19,-0.5443
2012-01-20,3.9875
2012-01-23,4.0602
2012-01-24,-1.8786
2012-01-25,1.3991
2012-01-26,-1.8881999999999999
2012-01-27,2.2206
2012-01-30,-2.824
2012-01-31,0.0745
2012-02-01,5.659
2012-02-02,1.1276
2012-02-03,4.7387
2012-02-06,0.7319
2012-02-07,2.9723
2012-02-08,0.3849
2012-02-09,-2.492
2012-02-10,-1.0485
2012-02-13,-1.457
2012-02-14,-0.9409
2012-02-15,-3.1208
2012-02-16,2.6611000000000002
2012-02-17,-1.4325
2012-02-21,-0.7612
2012-02-22,-2.5802
2012-02-23,3.0064
2012-02-24,0.278
2012-02-27,0.0
2012-02-28,1.1088
2012-02-29,-1.782
2012-03-01,2.5122
2012-03-02,-3.5398
2012-03-05,-2.2583
2012-03-06,-3.6823
2012-03-07,3.5232
2012-03-08,0.5793
2012-03-09,2.8798
2012-03-12,0.4199
2012-03-13,1.324
2012-03-14,-0.9629
2012-03-15,-2.9167
2012-03-16,-0.7153
2012-03-19,4.8271
2012-03-20,-1.0309
2012-03-21,-0.4167
2012-03-22,-2.3013
2012-03-23,0.7138
2012-03-26,1.4883
2012-03-27,-0.5587
2012-03-28,-2.3876
2012-03-29,2.5899
2012-03-30,-0.3506
2012-04-02,2.0408
2012-04-03,-0.6897
2012-04-04,-2.7778
2012-04-05,3.9286
2012-04-09,-1.512
2012-04-10,-2.3029
2012-04-11,0.5714
2012-04-12,3.4801
2012-04-13,-2.1277
2012-04-16,0.9818
2012-04-17,-0.1389
2012-04-18,-1.9471
2012-04-19,1.2766
2012-04-20,0.1401
2012-04-23,-2.2378
2012-04-24,2.5036
2012-04-25,0.8374
2012-04-26,2.4221
2012-04-27,1.1486
2012-04-30,1.67
2012-05-01,-0.9198
2012-05-02,-0.0663
2012-05-03,-2.787
2012-05-04,-3.0717
2012-05-07,1.0563
2012-05-08,2.0906
2012-05-09,2.3891
2012-05-10,-0.8667
2012-05-11,0.4035
2012-05-14,-1.7415
2012-05-15,-0.8862
2012-05-16,1.9257
2012-05-17,-2.969
2012-05-18,-0.0695
2012-05-21,1.1134
2012-05-22,-2.5465
2012-05-23,1.4830999999999999
2012-05-24,-0.2088
2012-05-25,0.6974
2012-05-29,2.0776
2012-05-30,-3.7992
2012-05-31,-0.9873
2012-06-01,-0.2137
2012-06-04,0.7138
2012-06-05,0.2835
2012-06-06,1.4134
2012-06-07,0.0
2012-06-08,-1.7422
2012-06-11,-3.9007
2012-06-12,-0.2952
2012-06-13,-0.6662
2012-06-14,0.8942
2012-06-15,3.2496
2012-06-18,-1.4306
2012-06-19,0.4354
2012-06-20,-0.1445
2012-06-21,-2.6773
2012-06-22,0.3717
2012-06-25,-1.9259
2012-06-26,0.0
2012-06-27,3.3233
2012-06-28,4.3129
2012-06-29,2.6629
2012-07-02,1.2287
2012-07-03,0.8766
2012-07-05,0.4679
2012-07-06,-0.9315
2012-07-09,0.6716
2012-07-10,-0.5337
2012-07-11,-1.6766999999999999
2012-07-12,-0.0682
2012-07-13,1.9795
2012-07-16,-1.004
2012-07-17,0.879
2012-07-18,-0.8043
2012-07-19,1.4865
2012-07-20,3.9281
2012-07-23,-2.5625
2012-07-24,-0.6575
2012-07-25,-3.8385
2012-07-26,4.0606
2012-07-27,4.4312000000000005
2012-07-30,2.4699
2012-07-31,-1.1125
2012-08-01,4.0625
2012-08-02,-2.2222
2012-08-03,2.5183999999999997
2012-08-06,0.9587
2012-08-07,0.7122
2012-08-08,-1.0607
2012-08-09,0.8934
2012-08-10,1.0035
2012-08-13,-0.9351
2012-08-14,-0.649
2012-08-15,0.8314
2012-08-16,-1.2955999999999999
2012-08-17,3.6395999999999997
2012-08-20,0.0576
2012-08-21,0.0
2012-08-22,-2.0138
2012-08-23,-3.1709
2012-08-24,-0.3639
2012-08-27,2.5563000000000002
2012-08-28,-1.365
2012-08-29,-4.2118
2012-08-30,-1.3191
2012-08-31,0.7002
2012-09-04,2.086
2012-09-05,1.548
2012-09-06,3.4756
2012-09-07,-0.5303
2012-09-10,0.4739
2012-09-11,0.4127
2012-09-12,-0.411
2012-09-13,1.2382
2012-09-14,0.1747
2012-09-17,-0.6395
2012-09-18,0.3511
2012-09-19,1.9242
2012-09-20,-2.746
2012-09-21,-2.5294
2012-09-24,0.1811
2012-09-25,-3.253
2012-09-26,1.3699
2012-09-27,2.887
2012-09-28,-3.7612
2012-10-01,3.4739
2012-10-02,-0.06
2012-10-03,-1.7995999999999999
2012-10-04,1.9548
2012-10-05,-0.3595
2012-10-08,-1.2026
2012-10-09,1.9477
2012-10-10,-0.4776
2012-10-11,0.2999
2012-10-12,-2.3325
2012-10-15,2.9394
2012-10-16,-0.1785
2012-10-17,1.0131000000000001
2012-10-18,-0.236
2012-10-19,-2.0106
2012-10-22,1.9916
2012-10-23,-2.6627
2012-10-24,-2.0061
2012-10-25,0.1861
2012-10-26,1.3003
2012-10-31,-1.7726
2012-11-01,2.5513
2012-11-02,-1.0316
2012-11-05,1.4102000000000001
2012-11-06,3.5067
2012-11-07,-2.0444
2012-11-08,-0.7752
2012-11-09,0.8413
2012-11-12,-0.2384
2012-11-13,-2.3297
2012-11-14,-2.6911
2012-11-15,-0.5028
2012-11-16,-0.3159
2012-11-19,3.4854
2012-11-20,-4.2254
2012-11-21,2.4297
2012-11-23,1.9975
2012-11-26,1.8972
2012-11-27,-0.0601
2012-11-28,-0.3005
2012-11-29,-0.7233
2012-11-30,-1.3357999999999999
2012-12-03,-8.4308
2012-12-04,4.3683
2012-12-05,0.5151
2012-12-06,2.2422
2012-12-07,0.1253
2012-12-10,-0.5632
2012-12-11,-5.4122
2012-12-12,0.5323
2012-12-13,4.368
2012-12-14,-1.8389
2012-12-17,-0.5168
2012-12-18,3.0519
2012-12-19,-0.5671
2012-12-20,1.2041
2012-12-21,-1.4402
2012-12-24,-0.953
2012-12-26,0.449
2012-12-27,0.3831
2012-12-28,-1.7812000000000001
2012-12-31,0.9715
2013-01-02,3.5279
2013-01-03,1.487
2013-01-04,3.0525
2013-01-07,-0.5924
2013-01-08,-0.5959
2013-01-09,-0.3597
2013-01-10,0.722
2013-01-11,-1.6726
2013-01-14,-1.2151
2013-01-15,0.1845
2013-01-16,-0.2455
2013-01-17,0.3692
2013-01-18,-1.2876
2013-01-22,1.4285999999999999
2013-01-23,-0.1225
2013-01-24,0.0
2013-01-25,2.0233
2013-01-28,-0.4207
2013-01-29,0.5432
2013-01-30,-0.3601
2013-01-31,-0.1205
2013-02-01,2.5332
2013-02-04,-1.0
2013-02-05,-0.2971
2013-02-06,1.3707
2013-02-07,0.6467
2013-02-08,1.2266
2013-02-11,0.6924
2013-02-12,-0.0573
2013-02-13,0.0573
2013-02-14,0.1146
2013-02-15,-0.3434
2013-02-19,-0.5744
2013-02-20,-4.3905
2013-02-21,0.4834
2013-02-22,0.5412
2013-02-25,-4.0072
2013-02-26,1.8692
2013-02-27,1.5291000000000001
2013-02-28,-0.6627
2013-03-01,-0.4245
2013-03-04,-1.0962
2013-03-05,0.0
2013-03-06,0.4926
2013-03-07,-0.7966
2013-03-08,2.1618
2013-03-11,-0.1814
2013-03-12,-0.9691
2013-03-13,-1.3456000000000001
2013-03-14,2.4798999999999998
2013-03-15,-0.6655
2013-03-18,-1.2789
2013-03-19,0.3085
2013-03-20,1.2915
2013-03-21,-1.9428999999999998
2013-03-22,1.1764999999999999
2013-03-25,0.1836
2013-03-26,0.4276
2013-03-27,-0.4258
2013-03-28,-0.2443
2013-04-01,-2.3882
2013-04-02,-2.133
2013-04-03,-0.4487
2013-04-04,1.0947
2013-04-05,-0.5732
2013-04-08,-1.3453
2013-04-09,0.1948
2013-04-10,2.0091
2013-04-11,0.5718
2013-04-12,-1.3266
2013-04-15,-2.8809
2013-04-16,0.0
2013-04-17,-2.7027
2013-04-18,0.9485
2013-04-19,0.8054
2013-04-22,0.0666
2013-04-23,0.7984
2013-04-24,2.3762
2013-04-25,-1.2894999999999999
2013-04-26,-3.919
2013-04-29,1.9714
2013-04-30,0.8667
2013-05-01,-1.9167
2013-05-02,1.0782
2013-05-03,0.6
2013-05-06,2.6508000000000003
2013-05-07,0.4519
2013-05-08,1.8638
2013-05-09,-0.1893
2013-05-10,-0.1896
2013-05-13,-3.2932
2013-05-14,0.7204
2013-05-15,-0.2601
2013-05-16,-0.6519
2013-05-17,1.2467
2013-05-20,2.4627
2013-05-21,2.4035
2013-05-22,1.3589
2013-05-23,-0.6094
2013-05-24,-0.5518
2013-05-28,0.3083
2013-05-29,-2.2127
2013-05-30,0.3143
2013-05-31,-2.8822
2013-06-03,1.2258
2013-06-04,-1.5295999999999998
2013-06-05,-0.712
2013-06-06,0.0
2013-06-07,0.1304
2013-06-10,0.4557
2013-06-11,-1.4906
2013-06-12,-2.1053
2013-06-13,2.7554
2013-06-14,-1.3734
2013-06-17,1.5252
2013-06-18,-0.6532
2013-06-19,-3.2216
2013-06-20,-1.9701
2013-06-21,-0.7623
2013-06-24,-1.8155999999999999
2013-06-25,0.0711
2013-06-26,0.8529
2013-06-27,-0.0705
2013-06-28,-1.1283
2013-07-01,0.1427
2013-07-02,-0.9259
2013-07-03,-1.4378
2013-07-05,1.167
2013-07-08,3.0281
2013-07-09,2.0294
2013-07-10,1.5089000000000001
2013-07-11,2.1622
2013-07-12,-0.0661
2013-07-15,0.2647
2013-07-16,-0.5941
2013-07-17,1.8592
2013-07-18,0.7823
2013-07-19,-1.4877
2013-07-22,1.1819
2013-07-23,0.4543
2013-07-24,-0.2584
2013-07-25,-1.6192
2013-07-26,6.3858
2013-07-29,-1.6089
2013-07-30,0.566
2013-07-31,-1.1882
2013-08-01,2.4684
2013-08-02,-1.2971
2013-08-05,0.1252
2013-08-06,-2.25
2013-08-07,0.7673
2013-08-08,1.8401
2013-08-09,2.3053
2013-08-12,1.5225
2013-08-13,-1.9796
2013-08-14,0.7344
2013-08-15,-1.1543
2013-08-16,0.0615
2013-08-19,-1.1057
2013-08-20,-0.8075
2013-08-21,-1.3776
2013-08-22,3.6189999999999998
2013-08-23,1.1029
2013-08-26,-0.1818
2013-08-27,-2.9751
2013-08-28,-0.1877
2013-08-29,-0.1881
2013-08-30,-1.1935
2013-09-03,1.6529
2013-09-04,-0.1251
2013-09-05,0.8766
2013-09-06,3.1037
2013-09-09,0.6623
2013-09-10,-0.1196
2013-09-11,1.1377
2013-09-12,-1.5986
2013-09-13,-1.3237
2013-09-16,-0.1829
2013-09-17,1.4661
2013-09-18,3.1908
2013-09-19,-2.2754
2013-09-20,-1.791
2013-09-23,1.2158
2013-09-24,-0.7207
2013-09-25,1.0889
2013-09-26,0.3591
2013-09-27,-0.4174
2013-09-30,1.7964
2013-10-01,0.9412
2013-10-02,0.5828
2013-10-03,0.5214
2013-10-04,0.5764
2013-10-07,-0.9742
2013-10-08,-0.6944
2013-10-09,-0.0583
2013-10-10,1.9825
2013-10-11,0.9148
2013-10-14,1.6431
2013-10-15,0.5017
2013-10-16,1.6084
2013-10-17,0.9279
2013-10-18,0.5949
2013-10-21,0.3763
2013-10-22,1.339
2013-10-23,0.5285
2013-10-24,0.0526
2013-10-25,0.7882
2013-10-28,1.5641
2013-10-29,1.078
2013-10-30,0.3555
2013-10-31,1.2146
2013-11-01,2.45
2013-11-04,1.6105
2013-11-05,0.6244
2013-11-06,-0.5728
2013-11-07,-1.2962
2013-11-08,2.1887
2013-11-11,1.0471
2013-11-12,1.1776
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,1.3966
2013-11-18,-1.607
2013-11-19,0.3266
2013-11-20,0.6977
2013-11-21,1.2009
2013-11-22,1.4149
2013-11-25,0.0
2013-11-26,0.27
2013-11-27,1.2118
2013-11-29,0.5322
2013-12-02,-1.1469
2013-12-03,0.2677
2013-12-04,-1.2906
2013-12-05,1.5779999999999998
2013-12-06,-2.3524
2013-12-09,0.0909
2013-12-10,-1.4986
2013-12-11,-2.6279
2013-12-12,0.8049
2013-12-13,5.5895
2013-12-16,0.4893
2013-12-17,-1.1952
2013-12-18,0.8961
2013-12-19,0.444
2013-12-20,-0.7515
2013-12-23,-0.2673
2013-12-24,1.3845
2013-12-26,0.1762
2013-12-27,1.847
2013-12-30,-1.8566
2013-12-31,0.352
2014-01-02,-0.1754
2014-01-03,-1.7128
2014-01-06,-1.0277
2014-01-07,-0.6772
2014-01-08,-0.8636
2014-01-09,-1.1004
2014-01-10,-0.0464
2014-01-13,-1.9017
2014-01-14,0.2837
2014-01-15,0.7544
2014-01-16,0.1404
2014-01-17,0.0467
2014-01-21,-0.0467
2014-01-22,-0.1402
2014-01-23,-0.5615
2014-01-24,-1.0824
2014-01-27,-0.333
2014-01-28,2.3866
2014-01-29,-1.2587
2014-01-30,3.1634
2014-01-31,1.5103
2014-02-03,-3.7872
2014-02-04,0.9372
2014-02-05,-2.0891
2014-02-06,-0.4742
2014-02-07,0.7623
2014-02-10,-0.9929
2014-02-11,4.2025
2014-02-12,0.275
2014-02-13,1.4625
2014-02-14,-0.4955
2014-02-18,-0.1811
2014-02-19,0.2268
2014-02-20,0.543
2014-02-21,-0.18
2014-02-24,0.4509
2014-02-25,-0.8977
2014-02-26,0.9964
2014-02-27,0.1345
2014-02-28,-0.2239
2014-03-03,0.5386
2014-03-04,2.5
2014-03-05,0.1307
2014-03-06,2.4358
2014-03-07,-0.5945
2014-03-10,-1.7086999999999999
2014-03-11,-1.6515
2014-03-12,-4.198
2014-03-13,-1.845
2014-03-14,2.1147
2014-03-17,0.046
2014-03-18,0.828
2014-03-19,0.4106
2014-03-20,1.6811
2014-03-21,4.3789
2014-03-24,-0.1284
2014-03-25,0.9859
2014-03-26,-3.0136
2014-03-27,0.2188
2014-03-28,-0.655
2014-03-31,0.3956
2014-04-01,2.4956
2014-04-02,0.8543
2014-04-03,-1.2283
2014-04-04,-0.0858
2014-04-07,-1.9742
2014-04-08,0.7005
2014-04-09,-0.2609
2014-04-10,-2.354
2014-04-11,-2.9018
2014-04-14,0.3678
2014-04-15,-0.0916
2014-04-16,0.5961
2014-04-17,-0.1823
2014-04-21,-0.274
2014-04-22,0.6868
2014-04-23,-0.2274
2014-04-24,-1.0027
2014-04-25,-4.5120000000000005
2014-04-28,0.675
2014-04-29,0.5747
2014-04-30,-0.619
2014-05-01,-0.5271
2014-05-02,-1.8304
2014-05-05,1.0304
2014-05-06,-1.7970000000000002
2014-05-07,-0.8408
2014-05-08,-0.798
2014-05-09,2.0613
2014-05-12,2.8571
2014-05-13,-1.3889
2014-05-14,-2.9626
2014-05-15,1.5015
2014-05-16,0.641
2014-05-19,0.6369
2014-05-20,-2.8724
2014-05-21,0.8521
2014-05-22,-0.2982
2014-05-23,0.1994
2014-05-27,0.2985
2014-05-28,-0.0496
2014-05-29,0.3474
2014-05-30,-0.6924
2014-06-02,1.6932
2014-06-03,-1.3222
2014-06-04,0.6948
2014-06-05,3.2035
2014-06-06,-2.1012
2014-06-09,-0.6341
2014-06-10,-0.4418
2014-06-11,-0.0986
2014-06-12,-0.2468
2014-06-13,0.1484
2014-06-16,0.9881
2014-06-17,0.3425
2014-06-18,-0.1463
2014-06-19,3.418
2014-06-20,-0.9915
2014-06-23,-0.1907
2014-06-24,-1.72
2014-06-25,0.8751
2014-06-26,-0.9157
2014-06-27,3.6965
2014-06-30,0.8443
2014-07-01,2.1395
2014-07-02,1.1384
2014-07-03,1.3958
2014-07-07,-1.3321
2014-07-08,0.36
2014-07-09,-1.435
2014-07-10,-1.2739
2014-07-11,-1.3364
2014-07-14,1.9617
2014-07-15,0.2749
2014-07-16,0.5025
2014-07-17,-0.9545
2014-07-18,0.872
2014-07-21,-0.364
2014-07-22,0.1826
2014-07-23,-0.7748
2014-07-24,5.1906
2014-07-25,1.7031
2014-07-28,-1.7175
2014-07-29,1.3543
2014-07-30,-0.1724
2014-07-31,-1.4249
2014-08-01,0.7884
2014-08-04,1.9990999999999999
2014-08-05,-0.3835
2014-08-06,1.9247
2014-08-07,0.1679
2014-08-08,0.6703
2014-08-11,0.7074
2014-08-12,0.2066
2014-08-13,-0.1649
2014-08-14,-0.0826
2014-08-15,-0.0413
2014-08-18,0.9926
2014-08-19,-0.1229
2014-08-20,-3.034
2014-08-21,-0.1268
2014-08-22,0.3387
2014-08-25,-1.097
2014-08-26,2.1758
2014-08-27,0.5428
2014-08-28,-1.3704
2014-08-29,1.0947
2014-09-02,-0.4998
2014-09-03,-0.1674
2014-09-04,-0.6289
2014-09-05,0.1688
2014-09-08,-0.7582
2014-09-09,-1.0611
2014-09-10,-0.5148
2014-09-11,0.2587
2014-09-12,-0.7742
2014-09-15,-0.7802
2014-09-16,0.3932
2014-09-17,1.1749
2014-09-18,0.7742
2014-09-19,0.6829
2014-09-22,-1.3141
2014-09-23,-1.3746
2014-09-24,0.4355
2014-09-25,-0.2168
2014-09-26,-1.3038
2014-09-29,0.044
2014-09-30,-1.1884000000000001
2014-10-01,-2.3608000000000002
2014-10-02,-0.0912
2014-10-03,-1.0959
2014-10-06,0.6002
2014-10-07,-0.3671
2014-10-08,2.5334
2014-10-09,-7.1878
2014-10-10,0.484
2014-10-13,-0.9634
2014-10-14,-1.9455
2014-10-15,-0.9425
2014-10-16,5.358
2014-10-17,-1.9011
2014-10-20,1.1143
2014-10-21,2.3
2014-10-22,-2.2951
2014-10-23,1.3423
2014-10-24,4.9669
2014-10-27,1.1717
2014-10-28,4.9889
2014-10-29,-0.297
2014-10-30,0.6383
2014-10-31,1.0571
2014-11-03,-1.1715
2014-11-04,-0.0847
2014-11-05,-0.0424
2014-11-06,-0.1272
2014-11-07,0.4669
2014-11-10,-1.2674
2014-11-11,-2.439
2014-11-12,0.739
2014-11-13,-1.1785
2014-11-14,0.2208
2014-11-17,-0.8814
2014-11-18,-1.3338999999999999
2014-11-19,-3.1546
2014-11-20,0.0931
2014-11-21,0.0
2014-11-24,-1.9526
2014-11-25,-1.2802
2014-11-26,-0.3842
2014-11-28,-1.9769
2014-12-01,-5.1156
2014-12-02,1.0886
2014-12-03,-0.4615
2014-12-04,-1.288
2014-12-05,0.8351
2014-12-08,-1.5528
2014-12-09,4.5741
2014-12-10,-4.2735
2014-12-11,-0.3151
2014-12-12,-0.9484
2014-12-15,-4.6277
2014-12-16,0.7808
2014-12-17,1.7709000000000001
2014-12-18,-1.9576
2014-12-19,5.6572
2014-12-22,-1.6273
2014-12-23,4.4824
2014-12-24,-0.7661
2014-12-26,-0.3088
2014-12-29,2.0134
2014-12-30,-1.164
2014-12-31,-0.9729
2015-01-02,-0.2585
2015-01-05,-1.3997
2015-01-06,-1.1567
2015-01-07,-0.266
2015-01-08,2.88
2015-01-09,-1.8662999999999998
2015-01-12,-1.3735
2015-01-13,-2.8388
2015-01-14,-0.7718
2015-01-15,-1.7778
2015-01-16,-0.1131
2015-01-20,-1.6987999999999999
2015-01-21,-0.6912
2015-01-22,1.7401
2015-01-23,-2.6795999999999998
2015-01-26,1.2302
2015-01-27,-0.7523
2015-01-28,-3.3819
2015-01-29,-6.3368
2015-01-30,-2.7062
2015-02-02,0.1325
2015-02-03,1.7196
2015-02-04,2.4707
2015-02-05,5.901
2015-02-06,1.0186
2015-02-09,0.3559
2015-02-10,-2.1277
2015-02-11,-1.4493
2015-02-12,2.5735
2015-02-13,3.4648
2015-02-17,-0.5774
2015-02-18,-1.8582999999999998
2015-02-19,1.716
2015-02-20,5.2938
2015-02-23,-2.2099
2015-02-24,2.0904
2015-02-25,0.3874
2015-02-26,-2.2602
2015-02-27,2.9329
2015-03-02,-1.589
2015-03-03,-0.7322
2015-03-04,-1.3506
2015-03-05,0.6845
2015-03-06,-2.2663
2015-03-09,-1.1014
2015-03-10,-2.0516
2015-03-11,1.0174
2015-03-12,-0.1777
2015-03-13,-0.8309
2015-03-16,-2.2142
2015-03-17,0.2448
2015-03-18,0.4884
2015-03-19,-0.5468
2015-03-20,0.5498
2015-03-23,2.6731
2015-03-24,-0.1775
2015-03-25,-9.6621
2015-03-26,-2.5591
2015-03-27,1.1448
2015-03-30,-0.3329
2015-03-31,-0.2004
2015-04-01,2.2758
2015-04-02,-0.2618
2015-04-06,-0.9186
2015-04-07,0.7285
2015-04-08,-0.0657
2015-04-09,1.9737
2015-04-10,1.1613
2015-04-13,-2.2321
2015-04-14,1.8265
2015-04-15,2.6265
2015-04-16,-0.4994
2015-04-17,-2.133
2015-04-20,0.1282
2015-04-21,-0.064
2015-04-22,1.4734
2015-04-23,10.6061
2015-04-24,-0.5137
2015-04-27,-0.5164
2015-04-28,1.7877999999999998
2015-04-29,-0.3966
2015-04-30,-0.2844
2015-05-01,-0.0856
2015-05-04,0.4014
2015-05-05,-1.3135
2015-05-06,-3.7616
2015-05-07,0.6013
2015-05-08,0.6575
2015-05-11,0.0594
2015-05-12,-1.4837
2015-05-13,-0.4819
2015-05-14,2.724
2015-05-15,-0.6482
2015-05-18,-0.8304
2015-05-19,-2.3325
2015-05-20,-0.1837
2015-05-21,-1.7791000000000001
2015-05-22,-2.3111
2015-05-26,-2.8133
2015-05-27,-0.2632
2015-05-28,2.5726
2015-05-29,4.5659
2015-06-01,-1.0455
2015-06-02,2.1131
2015-06-03,-1.1564
2015-06-04,-2.2782999999999998
2015-06-05,-0.189
2015-06-08,-3.9773
2015-06-09,-0.0657
2015-06-10,0.5263
2015-06-11,0.7853
2015-06-12,-3.8312
2015-06-15,-5.4693
2015-06-16,0.0714
2015-06-17,3.9257999999999997
2015-06-18,0.4808
2015-06-19,-2.9392
2015-06-22,0.0704
2015-06-23,1.3371
2015-06-24,-1.3889
2015-06-25,-2.5352
2015-06-26,-0.289
2015-06-29,-2.5362
2015-06-30,-3.3457
2015-07-01,0.6923
2015-07-02,-3.3613
2015-07-06,-1.1858
2015-07-07,0.72
2015-07-08,-3.336
2015-07-09,1.5612
2015-07-10,-2.8317
2015-07-13,3.6635999999999997
2015-07-14,-0.241
2015-07-15,-3.6231999999999998
2015-07-16,0.0835
2015-07-17,-0.8347
2015-07-20,-4.0404
2015-07-21,9.473700000000001
2015-07-22,-2.2436
2015-07-23,0.9836
2015-07-24,-2.4351
2015-07-27,0.7488
2015-07-28,2.8076
2015-07-29,1.3655
2015-07-30,-2.2187
2015-07-31,-0.4052
2015-08-03,-2.1969
2015-08-04,1.8303
2015-08-05,-0.5719
2015-08-06,1.9721
2015-08-07,-5.6406
2015-08-10,3.5867
2015-08-11,-2.6381
2015-08-12,-0.0847
2015-08-13,-2.9661
2015-08-14,-2.7948
2015-08-17,1.0782
2015-08-18,-1.4414
2015-08-19,-0.1828
2015-08-20,-2.1062
2015-08-21,0.8419
2015-08-24,-6.1224
2015-08-25,0.0988
2015-08-26,3.1589
2015-08-27,4.3062000000000005
2015-08-28,1.1009
2015-08-31,4.1742
2015-09-01,-7.0557
2015-09-02,5.3421
2015-09-03,0.4448
2015-09-04,-3.0115
2015-09-08,-0.274
2015-09-09,-3.1136
2015-09-10,-4.4423
2015-09-11,-1.088
2015-09-14,-0.6
2015-09-15,2.6157
2015-09-16,4.4118
2015-09-17,-2.1596
2015-09-18,0.1919
2015-09-21,0.0958
2015-09-22,-7.2727
2015-09-23,-12.1775
2015-09-24,-1.5276
2015-09-25,-2.7446
2015-09-28,-5.1534
2015-09-29,1.0349
2015-09-30,-0.3841
2015-10-01,7.5835
2015-10-02,4.779
2015-10-05,3.9909
2015-10-06,2.9605
2015-10-07,-2.0234
2015-10-08,4.6739
2015-10-09,1.2461
2015-10-12,-28.1026
2015-10-13,-9.8431
2015-10-14,0.9494
2015-10-15,-0.627
2015-10-16,-8.5174
2015-10-19,-3.4483
2015-10-20,-4.4643
2015-10-21,1.3084
2015-10-22,0.738
2015-10-23,-1.8315000000000001
2015-10-26,-6.1567
2015-10-27,-6.3618
2015-10-28,7.2187
2015-10-29,-2.7723
2015-10-30,1.0183
2015-11-02,0.6048
2015-11-03,5.01
2015-11-04,-4.3893
2015-11-05,-1.7964
2015-11-06,-0.813
2015-11-09,2.459
2015-11-10,-9.8
2015-11-11,-10.8647
2015-11-12,4.9751
2015-11-13,-7.109
2015-11-16,6.6327
2015-11-17,-3.4739
2015-11-18,-2.5707
2015-11-19,1.3193
2015-11-20,-0.2604
2015-11-23,-3.3943
2015-11-24,-0.2703
2015-11-25,0.0
2015-11-27,-2.439
2015-11-30,5.0
2015-12-01,-3.9683
2015-12-02,-3.8567
2015-12-03,0.0
2015-12-04,-5.7307
2015-12-07,-7.5988
2015-12-08,3.9474
2015-12-09,-6.6456
2015-12-10,4.0678
2015-12-11,-2.6059
