ticker,HCYT US Equity
2015-06-25,1.6529
2015-06-26,7.0783
2015-06-29,-3.3202
2015-06-30,3.9267
2015-07-01,-0.5006
2015-07-02,-3.5474
2015-07-06,-4.7474
2015-07-08,-2.1768
2015-07-09,-3.947
2015-07-10,0.6158
2015-07-13,-0.0291
2015-07-14,0.0
2015-07-15,3.4985
2015-07-16,3.0986
2015-07-17,-3.8251
2015-07-20,-0.2841
2015-07-21,1.1396
2015-07-22,-4.7887
2015-07-23,0.2959
2015-07-24,0.59
2015-07-27,-0.8798
2015-07-28,0.8876
2015-07-29,-2.9326
2015-07-30,0.3021
2015-07-31,-3.7651
2015-08-03,-2.9734
2015-08-04,-1.9355
2015-08-05,2.6275
2015-08-06,-1.2781
2015-08-07,-5.1907
2015-08-10,2.7353
2015-08-11,-3.0
2015-08-12,0.0
2015-08-13,-1.0309
2015-08-14,-2.4306
2015-08-17,6.7616
2015-08-18,-7.3333
2015-08-19,-2.518
2015-08-20,-4.0544
2015-08-21,-8.8505
2015-08-24,-5.4852
2015-08-25,-5.3571
2015-08-26,2.8302
2015-08-27,3.2053
2015-08-28,0.0056
2015-08-31,-1.7778
2015-09-01,-0.4525
2015-09-02,-1.1648
2015-09-03,-2.0408
2015-09-04,4.2254
2015-09-08,8.5586
2015-09-09,17.0124
2015-09-10,8.156
2015-09-11,9.5082
2015-09-14,2.6946
2015-09-15,-2.7697000000000003
2015-09-16,-5.5472
2015-09-17,11.1111
2015-09-18,-26.0
2015-09-21,2.3166
2015-09-22,-4.9056999999999995
2015-09-23,-0.7937
2015-09-24,1.2
2015-09-25,0.7905
2015-09-28,-12.549
2015-09-29,5.3812
2015-09-30,1.2766
2015-10-01,-5.8824
2015-10-02,-3.125
2015-10-05,-4.6083
2015-10-06,-1.4493
2015-10-07,-2.9412000000000003
2015-10-08,0.0
2015-10-09,3.5354
2015-10-12,-0.6098
2015-10-13,-4.8681
2015-10-14,2.1507
2015-10-15,5.5556
2015-10-16,-8.612400000000001
2015-10-19,5.2356
2015-10-20,-1.4925
2015-10-22,0.0
2015-10-23,-5.0505
2015-10-26,-6.9149
2015-10-27,-0.0071
2015-10-28,5.7218
2015-10-29,-3.2432
2015-10-30,-1.6760000000000002
2015-11-02,2.8409
2015-11-03,-1.105
2015-11-04,-1.1173
2015-11-05,-1.1299
2015-11-09,-2.4286
2015-11-10,-3.3675
2015-11-11,-9.0909
2015-11-12,-6.6667
2015-11-13,-3.5714
2015-11-16,-2.2222
2015-11-17,1.5152
2015-11-18,1.4925
2015-11-19,0.7353
2015-11-20,-1.4599
2015-11-23,13.3333
2015-11-24,9.1503
2015-11-25,0.5988
2015-11-27,-2.3810000000000002
2015-11-30,-6.4825
2015-12-01,1.7156
2015-12-02,-13.461500000000001
2015-12-03,-1.4815
2015-12-04,-17.2932
2015-12-07,-9.0909
2015-12-08,-4.0
2015-12-09,8.8542
2015-12-10,-4.3062000000000005
2015-12-11,8.0
2015-12-14,0.9259
2015-12-15,18.3486
2015-12-16,0.0
2015-12-17,-0.7752
2015-12-18,0.7813
2015-12-21,-7.7519
2015-12-22,-5.042
2015-12-23,2.1792
2015-12-24,4.7959
2015-12-28,-9.9174
2015-12-29,2.7523
2015-12-30,-6.3393
2015-12-31,4.8618
2016-01-04,-5.4545
2016-01-05,-1.9231
2016-01-06,-6.8627
2016-01-07,0.0
2016-01-08,-1.0526
2016-01-11,22.3404
2016-01-12,-4.4457
2016-01-13,-16.278
2016-01-14,-7.6087
2016-01-15,7.0735
2016-01-19,3.2824999999999998
2016-01-20,-4.2553
2016-01-21,2.2222
2016-01-22,31.5353
2016-01-25,9.0796
2016-01-26,-4.5455
2016-01-27,-7.6042
2016-01-28,3.1782
2016-01-29,10.4844
2016-02-01,10.0122
2016-02-02,0.6849
2016-02-03,2.7211
2016-02-04,-11.9205
2016-02-05,2.2556
2016-02-08,3.6765
2016-02-09,-0.7092
2016-02-10,0.7143
2016-02-11,3.5461
2016-02-12,-0.6849
2016-02-16,-1.5171999999999999
2016-02-17,3.6414999999999997
2016-02-18,1.3514
2016-02-19,-6.6667
2016-02-22,-0.4152
2016-02-23,8.3068
2016-02-24,-5.9603
2016-02-25,-0.7042
2016-02-26,3.5461
2016-02-29,1.3699
2016-03-01,-5.0676
2016-03-02,2.5
2016-03-03,2.0745
2016-03-04,-2.7211
2016-03-07,-9.7902
2016-03-08,0.0
2016-03-09,-3.876
2016-03-10,-4.8387
2016-03-11,3.3898
2016-03-14,-3.2787
2016-03-15,-3.3792
2016-03-16,15.7768
2016-03-17,-7.5758
2016-03-18,1.6393
2016-03-21,-6.4516
2016-03-22,14.881499999999999
2016-03-23,-9.9522
2016-03-24,-0.8333
2016-03-28,-5.8824
2016-03-29,0.0
2016-03-30,-0.8929
2016-03-31,-5.4054
2016-04-01,0.0
2016-04-04,-3.8095
2016-04-05,6.9307
2016-04-06,1.8519
2016-04-07,5.4432
2016-04-08,-0.8514
2016-04-11,-8.6848
2016-04-12,12.3676
2016-04-13,4.2373
2016-04-14,-4.065
2016-04-15,-4.2373
2016-04-18,2.6549
2016-04-19,-2.5862
2016-04-20,2.6549
2016-04-21,5.1724
2016-04-22,-3.2787
2016-04-25,3.2627
2016-04-26,-3.1596
2016-04-27,3.3898
2016-04-28,1.2295
2016-04-29,3.6437
2016-05-02,6.25
2016-05-03,-5.1563
2016-05-04,0.7947
2016-05-05,-3.8554
2016-05-06,-4.8
2016-05-09,1.6806999999999999
2016-05-10,0.8264
2016-05-11,-0.8197
2016-05-12,-4.9587
2016-05-13,7.8261
2016-05-16,-2.4194
2016-05-17,-4.1322
2016-05-18,3.4483
2016-05-20,4.9896
2016-05-23,0.8037
2016-05-24,0.0
2016-05-25,-4.5177
2016-05-26,9.6794
2016-05-27,7.7679
2016-05-31,-4.4608
2016-06-01,1.5062
2016-06-02,12.9496
2016-06-03,2.09
2016-06-06,-5.7905999999999995
2016-06-07,2.649
2016-06-08,11.6129
2016-06-09,1.7341
2016-06-10,10.7955
2016-06-13,15.3846
2016-06-14,-16.0
2016-06-15,-4.2328
2016-06-16,4.4199
2016-06-17,-4.7619
2016-06-20,-11.1111
2016-06-21,-3.125
2016-06-22,-3.2258
2016-06-23,7.3333
2016-06-24,-6.8323
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,-4.0
2016-06-30,-9.0278
2016-07-01,-4.5802
2016-07-05,2.4
2016-07-06,-0.7813
2016-07-07,3.1496
2016-07-08,-0.7634
2016-07-11,2.3077
2016-07-12,6.015
2016-07-13,0.7092
2016-07-14,-2.8169
2016-07-15,-5.7971
2016-07-18,5.3846
2016-07-19,-8.0292
2016-07-20,7.2222
2016-07-21,3.6269
2016-07-22,-2.8571
2016-07-25,0.7261
2016-07-26,4.3891
2016-07-27,0.0
2016-07-28,-7.701
2016-07-29,3.0401
2016-08-01,-1.4706000000000001
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,2.9851
2016-08-05,-2.1739
2016-08-08,-2.2222
2016-08-09,-0.7576
2016-08-10,0.7538
2016-08-11,9.8589
2016-08-12,-2.069
2016-08-15,-4.2254
2016-08-16,-1.4706000000000001
2016-08-17,-4.4776
2016-08-18,1.5625
2016-08-19,-2.3077
2016-08-22,2.3622
2016-08-23,4.6154
2016-08-24,5.8824
2016-08-25,11.1111
2016-08-26,-7.5
2016-08-29,-4.7297
2016-08-30,1.4184
2016-08-31,-1.7614
2016-09-01,1.7929
2016-09-02,0.6993
2016-09-06,-0.6944
2016-09-07,-0.6993
2016-09-08,-2.8169
2016-09-09,2.1739
2016-09-12,0.0
2016-09-13,10.6383
2016-09-14,-3.8462
2016-09-15,0.0
2016-09-16,5.3333
2016-09-19,-5.0633
2016-09-20,4.0
2016-09-21,8.3333
2016-09-22,-1.1834
2016-09-23,1.8039
2016-09-26,-4.1247
2016-09-27,-3.681
2016-09-28,-3.8217
2016-09-29,1.9868000000000001
2016-09-30,-3.8961
2016-10-03,0.0
2016-10-04,-6.0811
2016-10-05,0.7194
2016-10-06,4.2857
2016-10-07,4.1096
2016-10-10,4.6053
2016-10-11,3.1447
2016-10-12,-9.1463
2016-10-13,-10.0671
2016-10-14,1.5205
2016-10-17,-2.2328
2016-10-18,12.0301
2016-10-19,-1.3423
2016-10-20,5.1361
2016-10-21,-0.3559
2016-10-24,3.5714
2016-10-25,5.9561
2016-10-26,-0.5917
2016-10-27,-7.7381
2016-10-28,-6.4516
2016-10-31,8.9655
2016-11-01,5.0712
2016-11-02,4.209
2016-11-03,-3.4682
2016-11-04,-1.7964
2016-11-07,-2.439
2016-11-08,-0.625
2016-11-09,-0.6289
2016-11-10,0.0
2016-11-11,-1.2658
2016-11-14,-4.4872
2016-11-15,-0.6711
2016-11-16,-1.3514
2016-11-17,0.0
2016-11-18,2.7397
2016-11-21,-2.6667
2016-11-22,-5.4795
2016-11-23,1.4493
2016-11-25,5.0
2016-11-28,-4.0816
2016-11-29,3.5461
2016-11-30,-2.7397
2016-12-01,-3.5211
2016-12-02,2.1898
2016-12-05,1.4285999999999999
2016-12-06,8.4507
2016-12-07,-1.2987
2016-12-08,-3.2895
2016-12-09,2.0408
2016-12-12,-4.0
2016-12-13,0.0
2016-12-14,6.25
2016-12-15,-4.5752
2016-12-16,-2.0548
2016-12-19,-0.6993
2016-12-20,-3.5211
2016-12-21,-0.7299
2016-12-22,-1.4706000000000001
2016-12-23,2.9851
2016-12-27,-1.4493
2016-12-28,0.7353
2016-12-29,-1.4599
2016-12-30,-1.4815
2017-01-03,0.7519
2017-01-04,0.7463
2017-01-05,0.0
2017-01-06,-4.4444
2017-01-09,0.7752
2017-01-10,3.8462
2017-01-11,-8.5185
2017-01-12,1.2146
2017-01-13,-4.8
2017-01-17,-2.521
2017-01-18,-7.7586
2017-01-19,7.4766
2017-01-20,2.6087
2017-01-23,-5.9322
2017-01-24,2.7027
2017-01-25,-5.2632
2017-01-26,2.7778
2017-01-27,1.8018
2017-01-30,-1.7588
2017-01-31,1.7903
2017-02-01,0.0
2017-02-02,1.7699
2017-02-03,-1.7391
2017-02-06,-1.7699
2017-02-07,-4.5045
2017-02-08,-1.8868
2017-02-09,5.8173
2017-02-10,1.7719
2017-02-13,-3.5714
2017-02-14,3.7037
2017-02-15,4.4643
2017-02-16,2.5641
2017-02-17,16.6667
2017-02-21,-7.8571
2017-02-22,0.7752
2017-02-23,-9.2308
2017-02-24,4.2373
2017-02-27,5.6911000000000005
2017-02-28,-8.461500000000001
2017-03-01,0.8508
2017-03-02,-0.7864
2017-03-03,-1.7374
2017-03-06,1.7094
2017-03-07,-2.521
2017-03-08,3.4483
2017-03-09,9.9688
2017-03-10,-1.4872
2017-03-13,6.9231
2017-03-14,0.0
2017-03-15,-2.1583
2017-03-16,2.9412000000000003
2017-03-17,0.7143
2017-03-20,-4.9645
2017-03-21,3.7313
2017-03-22,5.7554
2017-03-23,-0.6803
2017-03-24,-2.7397
2017-03-27,-2.1127
2017-03-28,-2.8777
2017-03-29,11.1111
2017-03-30,5.3333
2017-03-31,-3.1646
2017-04-03,-3.268
2017-04-04,-1.3514
2017-04-05,-4.1096
2017-04-06,0.7143
2017-04-07,2.1277
2017-04-10,0.0
2017-04-11,-2.0833
2017-04-12,3.5461
2017-04-13,-2.0548
2017-04-17,-3.4965
2017-04-18,-7.2464
2017-04-19,1.5625
2017-04-20,1.5385
2017-04-21,-1.5152
2017-04-24,3.8462
2017-04-25,0.0
2017-04-26,0.7407
2017-04-27,-4.4118
2017-04-28,-3.8462
2017-05-01,0.8
2017-05-02,-4.7619
2017-05-03,5.0
2017-05-04,1.5873
2017-05-05,5.4688
2017-05-08,0.0
2017-05-09,3.7037
2017-05-10,-4.9911
2017-05-11,0.7424
2017-05-12,0.7463
2017-05-15,-3.7037
2017-05-16,-2.3077
2017-05-17,-3.9370000000000003
2017-05-18,-0.8197
2017-05-19,2.4793
2017-05-22,2.4194
2017-05-23,-1.5748
2017-05-24,-13.69
2017-05-25,-1.7495
2017-05-26,-0.9434
2017-05-30,-0.9524
2017-05-31,-5.7692
2017-06-01,3.0612
2017-06-02,3.9604
2017-06-05,-16.1905
2017-06-06,3.2159
2017-06-07,6.7929
2017-06-08,-1.8557000000000001
2017-06-09,0.9244
2017-06-12,5.1207
2017-06-13,-2.4752
2017-06-14,-0.5076
2017-06-15,-4.0816
2017-06-16,2.1277
2017-06-19,-6.25
2017-06-20,-1.1111
2017-06-21,-3.3708
2017-06-22,1.1628
2017-06-23,-1.1494
2017-06-26,5.3953
2017-06-27,0.3972
2017-06-28,-5.4945
2017-06-29,2.314
2017-06-30,-4.5346
2017-07-03,5.9524
2017-07-05,0.0
2017-07-06,-1.1236
2017-07-07,-3.4091
2017-07-10,0.0
2017-07-11,-0.9412
2017-07-12,3.9192
2017-07-13,4.96
2017-07-14,-0.6424
2017-07-17,0.8219
2017-07-18,3.2609
2017-07-19,1.5789
2017-07-20,-1.5544
2017-07-21,-0.0316
2017-07-24,5.2964
2017-07-25,-4.5
2017-07-26,0.5236
2017-07-27,1.0313
2017-07-28,-4.1241
2017-07-31,2.6885
2017-08-01,1.5813000000000001
2017-08-02,2.9897
2017-08-03,0.1001
2017-08-04,-12.0
2017-08-07,-0.2273
2017-08-08,1.3667
2017-08-09,0.0
2017-08-10,-6.0674
2017-08-11,1.6745999999999999
2017-08-14,0.9412
2017-08-15,4.8951
2017-08-16,5.5556
2017-08-17,7.3684
2017-08-18,15.6863
2017-08-21,3.3898
2017-08-22,-2.459
2017-08-23,-5.042
2017-08-24,7.9646
2017-08-25,-4.918
2017-08-28,-0.8621
2017-08-29,1.7391
2017-08-30,-1.7094
2017-08-31,-3.4783
2017-09-01,4.5045
2017-09-05,0.8621
2017-09-06,-1.7094
2017-09-07,1.7391
2017-09-08,-1.7008999999999999
2017-09-11,2.4779999999999998
2017-09-12,0.1188
2017-09-13,1.6949
2017-09-14,5.0
2017-09-15,-1.5873
2017-09-18,-1.6129
2017-09-19,-6.5574
2017-09-20,-0.0088
2017-09-21,-2.623
2017-09-22,4.4955
2017-09-25,-5.1642
2017-09-26,4.5455
2017-09-27,0.0087
2017-09-28,-2.6172
2017-09-29,0.0
2017-10-02,2.6786
2017-10-03,-3.4783
2017-10-04,0.0
2017-10-05,4.6306
2017-10-06,0.7405
2017-10-09,-1.7094
2017-10-10,2.6087
2017-10-11,-0.8475
2017-10-12,-2.5641
2017-10-13,0.8772
2017-10-16,-2.087
2017-10-17,2.1314
2017-10-18,1.7391
2017-10-19,1.6239
2017-10-20,-4.9622
2017-10-23,-1.7699
2017-10-24,0.0
2017-10-25,-3.5946
2017-10-26,2.3269
2017-10-27,2.7397
2017-10-30,-3.1111
2017-10-31,-2.7523
2017-11-01,-1.9245
2017-11-02,5.8003
2017-11-03,0.0091
2017-11-06,-4.5455
2017-11-07,-0.9429
2017-11-08,4.7976
2017-11-09,-4.3303
2017-11-10,4.5263
2017-11-13,-3.6696999999999997
2017-11-14,-10.4762
2017-11-15,-42.5532
2017-11-16,16.6667
2017-11-17,38.0952
2017-11-20,0.8621
2017-11-21,-8.8319
2017-11-22,6.25
2017-11-24,-1.1764999999999999
2017-11-27,-8.3333
2017-11-28,0.0
2017-11-29,1.2987
2017-11-30,-3.8462
2017-12-01,-1.3333
2017-12-04,-2.7027
2017-12-05,-1.3889
2017-12-06,0.0
2017-12-07,-1.4085
2017-12-08,-1.4285999999999999
2017-12-11,-16.6667
2017-12-12,-13.0435
2017-12-13,10.0
2017-12-14,18.1818
2017-12-15,3.0769
2017-12-18,2.9851
2017-12-19,-14.4928
2017-12-20,-15.7322
2017-12-21,-5.9697
2017-12-22,9.0695
2017-12-26,37.2818
2017-12-27,4.2857
2017-12-28,-4.1096
2017-12-29,-18.5714
2018-01-02,14.0
2018-01-03,-10.7418
2018-01-04,0.0
2018-01-05,-3.4483
2018-01-08,-1.7856999999999998
2018-01-09,-1.8182
2018-01-10,1.8519
2018-01-11,-3.6182
2018-01-12,0.0
2018-01-16,-0.0189
2018-01-17,1.8868
2018-01-18,-9.2593
2018-01-19,0.7755
2018-01-22,11.3609
2018-01-23,-5.4374
2018-01-24,-13.461500000000001
2018-01-25,8.8778
2018-01-26,-8.1335
2018-01-29,4.4212
2018-01-30,8.4894
2018-01-31,0.0392
2018-02-01,-6.881
2018-02-02,7.3474
2018-02-05,-1.9612
2018-02-06,-9.942
2018-02-07,-0.0444
2018-02-08,-20.0
2018-02-09,38.8889
2018-02-12,-0.02
2018-02-13,-3.9808
2018-02-15,-10.4167
2018-02-16,2.3256
2018-02-20,-4.5227
2018-02-21,14.0205
2018-02-22,-4.5094
2018-02-23,13.6861
2018-02-26,-1.9231
2018-02-27,0.0
2018-02-28,13.7255
2018-03-01,-5.1724
2018-03-02,-14.5455
2018-03-05,0.0213
2018-03-06,6.3603
2018-03-07,-3.8574
2018-03-08,-6.3891
2018-03-09,21.1111
2018-03-12,-8.2569
2018-03-13,0.0
2018-03-14,-4.5
2018-03-15,1.5707
2018-03-16,8.2474
2018-03-19,-2.3810000000000002
2018-03-20,7.3171
2018-03-21,-4.5455
2018-03-22,-2.8571
2018-03-23,3.9412000000000003
2018-03-27,-14.9217
2018-03-28,0.0
2018-03-29,26.3636
2018-04-02,1.7722
2018-04-03,-22.4138
2018-04-04,1.1111
2018-04-05,0.0
2018-04-06,3.2967
2018-04-09,-3.1702
2018-04-10,1.0767
2018-04-11,-6.4783
2018-04-12,-4.126
2018-04-16,-8.1343
2018-04-17,6.8884
2018-04-18,3.7037
2018-04-20,7.619
2018-04-24,1.7699
2018-04-25,-13.0435
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,7.8875
2018-05-01,1.6105
2018-05-03,-8.7799
2018-05-04,11.5
2018-05-07,0.8744
2018-05-08,-7.7573
2018-05-09,-3.6145
2018-05-10,0.0
2018-05-11,-0.7725
2018-05-14,0.7533
2018-05-15,-3.7384
2018-05-16,3.9096
2018-05-17,5.0
2018-05-21,-1.4285999999999999
2018-05-22,-10.5072
2018-05-23,2.5641
2018-05-24,7.8947
2018-05-25,0.0
2018-05-29,4.878
2018-05-30,-0.4651
2018-05-31,5.1402
2018-06-01,11.1111
2018-06-04,-4.0
2018-06-05,2.6042
2018-06-06,-0.5076
2018-06-07,-1.0204
2018-06-08,-7.2165
2018-06-11,3.3333
2018-06-12,3.2258
2018-06-13,4.1667
2018-06-14,-2.0
2018-06-15,5.102
2018-06-18,-0.9709
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,-1.9607999999999999
2018-06-22,0.0
2018-06-25,-3.8
2018-06-26,-3.7811
2018-06-27,-2.7685
2018-06-28,2.2222
2018-06-29,-7.5
2018-07-02,-8.3431
2018-07-03,2.5641
2018-07-05,5.0
2018-07-06,-4.7143
2018-07-09,-0.05
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,-2.5
2018-07-17,0.3846
2018-07-18,2.1711
2018-07-19,-5.0
2018-07-20,3.9474
2018-07-24,-1.2405
2018-07-25,1.5765
2018-07-26,-2.8391
2018-07-30,3.8961
2018-07-31,7.5
2018-08-01,-6.9535
2018-08-02,-2.5244
2018-08-03,0.0
2018-08-06,-10.0
2018-08-07,8.2621
2018-08-08,-3.2895
2018-08-09,-2.0408
2018-08-10,0.0
2018-08-13,8.3403
2018-08-14,0.0
2018-08-15,-7.6982
2018-08-16,-11.1111
2018-08-17,12.3437
2018-08-20,-5.4242
2018-08-21,32.3529
2018-08-22,13.3333
2018-08-23,-4.1667
2018-08-24,-1.7903
2018-08-27,-4.1667
2018-08-28,0.0
2018-08-29,-10.4348
2018-08-31,-2.9126
2018-09-04,0.625
2018-09-05,-11.5528
2018-09-06,-5.8989
2018-09-07,19.403
2018-09-10,10.0
2018-09-11,-0.2273
2018-09-12,-8.8838
2018-09-14,0.0
2018-09-18,0.0
2018-09-19,-0.125
2018-09-20,0.1252
2018-09-21,0.0
2018-09-24,-10.0
2018-09-25,11.1111
2018-09-26,-7.5
2018-09-27,8.1081
2018-10-01,-2.5
2018-10-02,7.6923
2018-10-03,-4.7619
2018-10-04,0.0
2018-10-05,12.5
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,-22.3556
2018-10-12,-5.5524000000000004
2018-10-15,-4.5455
2018-10-16,29.8095
2018-10-17,-7.6914
2018-10-18,5.9743
2018-10-19,0.0
2018-10-22,5.0
2018-10-23,4.7619
2018-10-24,-22.7273
2018-10-25,50.0
2018-10-26,-17.647100000000002
2018-10-29,7.1429
2018-10-31,-6.6667
2018-11-01,-4.7619
2018-11-05,0.0
2018-11-09,-5.0
2018-11-13,0.0
2018-11-14,5.1316
2018-11-15,0.1252
2018-11-20,0.0
2018-11-21,0.0
2018-11-26,-2.5
2018-11-27,-10.2564
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,-20.0
2018-12-10,31.9643
2018-12-11,0.1353
2018-12-13,-19.7297
2018-12-14,20.0337
2018-12-17,-1.8233000000000001
2018-12-18,-14.2857
2018-12-19,0.0
2018-12-20,13.3333
2018-12-21,2.9412000000000003
2018-12-24,-22.8571
2018-12-26,14.8148
2018-12-27,0.0
2018-12-28,0.6339
2018-12-31,26.6168
2019-01-03,-11.3924
2019-01-04,6.0
2019-01-07,2.4259
2019-01-08,5.2632
2019-01-09,-12.5
2019-01-10,5.7143
2019-01-11,0.0
2019-01-14,8.1081
2019-01-15,0.0
2019-01-16,0.0
2019-01-18,0.0
2019-01-22,5.0
2019-01-23,7.1429
2019-01-24,4.4444
2019-01-25,25.5319
2019-01-28,-5.0847
2019-01-29,3.5536
2019-01-30,-1.7244000000000002
2019-01-31,-5.2465
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,1.8519
2019-02-06,0.0
2019-02-07,3.6364
2019-02-08,-8.7719
2019-02-11,5.7692
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,1.8182
2019-02-15,-7.1429
2019-02-19,0.0
2019-02-20,-5.7692
2019-02-21,0.0
2019-02-22,-1.0306
2019-02-25,1.0413000000000001
2019-02-26,-5.9184
2019-02-28,1.9306
2019-03-01,10.6618
2019-03-04,5.7692
2019-03-05,0.9091
2019-03-06,-6.3063
2019-03-07,1.9231
2019-03-08,11.3208
2019-03-11,3.3898
2019-03-12,-10.082
2019-03-13,5.196
2019-03-14,-6.4125
2019-03-15,1.8519
2019-03-18,-7.2727
2019-03-19,3.9215999999999998
2019-03-20,-1.8868
2019-03-21,-3.8269
2019-03-22,0.0
2019-03-25,-0.02
2019-03-26,2.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,-0.7843
2019-04-02,-5.1383
2019-04-04,0.0
2019-04-05,10.4167
2019-04-08,-0.9434
2019-04-09,-4.7619
2019-04-10,0.0
2019-04-11,-8.0
2019-04-12,8.6957
2019-04-16,-4.0
2019-04-17,0.0
2019-04-18,5.7292
2019-04-22,-1.4778
2019-04-23,-2.0
2019-04-24,-2.0408
2019-04-25,4.1667
2019-04-26,0.0
2019-04-30,-1.0
2019-05-01,3.0303
2019-05-02,-1.9607999999999999
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,1.0
2019-05-08,0.0
2019-05-09,-8.9109
2019-05-10,8.6957
2019-05-14,0.0
2019-05-16,0.0
2019-05-17,-8.0
2019-05-20,0.1087
2019-05-21,-0.1086
2019-05-22,0.0
2019-05-23,-2.1739
2019-05-24,1.0
2019-05-28,-11.9912
2019-05-29,-7.5
2019-05-30,0.0
2019-05-31,-7.0216
2019-06-03,-4.0753
2019-06-04,24.2424
2019-06-05,-1.2195
2019-06-06,3.7037
2019-06-07,2.3810000000000002
2019-06-10,2.3256
2019-06-11,-6.8182
2019-06-12,-2.439
2019-06-13,-0.375
2019-06-17,-4.6424
2019-06-18,18.4211
2019-06-19,0.0
2019-06-20,-2.2222
2019-06-21,3.4091
2019-06-24,1.0989
2019-06-25,-6.5217
2019-06-26,-2.3256
2019-06-27,-3.4524
2019-06-28,1.1097
2019-07-01,-0.2439
2019-07-03,-13.2029
2019-07-05,26.6197
2019-07-08,-22.1357
2019-07-09,8.5714
2019-07-10,5.2632
2019-07-11,-3.75
2019-07-12,4.5455
2019-07-15,31.677
2019-07-16,-11.3208
2019-07-17,-4.2553
2019-07-18,-11.1111
2019-07-19,0.0
2019-07-22,-7.5
2019-07-23,5.4054
2019-07-24,-5.1282
2019-07-25,-5.4054
2019-07-26,0.0
2019-07-29,5.7143
2019-07-30,-16.2162
2019-07-31,19.3548
2019-08-01,2.7027
2019-08-02,-7.8947
2019-08-05,-5.7143
2019-08-06,-4.5455
2019-08-07,-4.7619
2019-08-08,0.0
2019-08-09,-10.0
2019-08-12,3.7037
2019-08-13,-3.5714
2019-08-14,-3.7037
2019-08-15,11.538499999999999
2019-08-16,-10.3448
2019-08-19,-3.75
2019-08-20,-0.0999
2019-08-21,4.0
2019-08-22,0.0
2019-08-23,-7.6923
2019-08-26,16.6667
2019-08-27,-14.2857
2019-08-28,0.0
2019-08-29,8.3333
2019-08-30,-7.6923
2019-09-03,0.0
2019-09-04,-4.1667
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,4.3478
