ticker,PRK US Equity
2000-05-24,2.5595
2000-05-25,1.1696
2000-05-26,-0.8671
2000-05-30,0.8746
2000-05-31,1.4451
2000-06-01,-0.8547
2000-06-02,-0.0718
2000-06-05,-0.4313
2000-06-06,-0.0722
2000-06-07,-5.2023
2000-06-08,-4.2683
2000-06-09,3.1051
2000-06-12,-1.4672
2000-06-13,0.3135
2000-06-14,0.625
2000-06-15,0.0776
2000-06-16,1.7843
2000-06-19,0.5335
2000-06-20,0.0758
2000-06-21,0.0
2000-06-22,1.1364
2000-06-23,-1.7227999999999999
2000-06-27,1.2195
2000-06-28,0.753
2000-06-29,-0.1495
2000-06-30,8.6826
2000-07-03,-2.2039
2000-07-05,-3.8028
2000-07-06,-1.6105
2000-07-07,5.6548
2000-07-10,-2.5352
2000-07-11,0.0
2000-07-12,-1.1561
2000-07-13,-1.7544
2000-07-14,3.5714
2000-07-17,0.0
2000-07-18,-1.1494
2000-07-19,0.0
2000-07-20,-0.436
2000-07-21,-0.7299
2000-07-24,-2.3529
2000-07-25,0.0753
2000-07-26,11.6629
2000-07-27,-6.7385
2000-07-28,0.0
2000-07-31,2.1676
2000-08-01,-0.2829
2000-08-02,1.2766
2000-08-03,1.9607999999999999
2000-08-04,0.0
2000-08-07,-0.2747
2000-08-08,-0.551
2000-08-09,0.0
2000-08-10,-1.108
2000-08-11,0.4202
2000-08-14,1.8131
2000-08-15,-0.6164
2000-08-16,0.4135
2000-08-17,1.5786
2000-08-18,-0.8108
2000-08-21,-0.9537
2000-08-22,0.7565
2000-08-23,-1.2696
2000-08-24,0.2786
2000-08-25,0.0
2000-08-28,0.4861
2000-08-29,-0.2764
2000-08-30,0.2772
2000-08-31,-0.0691
2000-09-01,-0.4841
2000-09-05,-0.6949
2000-09-06,0.9097
2000-09-07,2.0111
2000-09-08,0.8838
2000-09-11,-1.6173
2000-09-12,1.8493
2000-09-13,0.0672
2000-09-14,2.1505
2000-09-15,-1.1842
2000-09-18,-2.0639
2000-09-19,1.1557
2000-09-20,0.2016
2000-09-21,-0.3353
2000-09-22,0.7402
2000-09-25,2.8056
2000-09-26,-2.6641
2000-09-27,-0.3338
2000-09-28,2.0764
2000-09-29,0.7874
2000-10-02,-0.2604
2000-10-03,1.893
2000-10-04,2.4984
2000-10-05,-1.125
2000-10-06,-0.5057
2000-10-09,1.1436
2000-10-10,-0.5025
2000-10-11,0.1894
2000-10-12,-1.3862999999999999
2000-10-13,0.4473
2000-10-16,-0.2545
2000-10-17,-0.1276
2000-10-18,1.5964
2000-10-19,0.5028
2000-10-20,0.0625
2000-10-23,-0.125
2000-10-24,-0.438
2000-10-25,-2.8284000000000002
2000-10-26,0.194
2000-10-27,0.0646
2000-10-30,-0.5161
2000-10-31,-0.7782
2000-11-01,-0.5229
2000-11-02,0.657
2000-11-03,0.1958
2000-11-06,-0.7818
2000-11-07,0.4596
2000-11-08,0.2614
2000-11-09,-0.6519
2000-11-10,-1.8373
2000-11-13,-1.4706000000000001
2000-11-14,-0.2714
2000-11-15,0.6803
2000-11-16,-0.7432
2000-11-17,-0.0681
2000-11-20,-0.4087
2000-11-21,-0.1368
2000-11-22,-1.3699
2000-11-24,-0.1389
2000-11-27,-0.9736
2000-11-28,-0.2107
2000-11-29,0.563
2000-11-30,3.429
2000-12-01,-0.406
2000-12-04,-0.7473
2000-12-05,-0.0684
2000-12-06,-2.8767
2000-12-07,0.2116
2000-12-08,2.1816
2000-12-11,1.1019
2000-12-12,0.1362
2000-12-13,-2.0408
2000-12-14,-1.1111
2000-12-15,1.4045
2000-12-18,2.6316
2000-12-19,-2.7664999999999997
2000-12-20,-0.8772
2000-12-21,-0.6351
2000-12-22,1.1364
2000-12-26,-0.3511
2000-12-27,1.4094
2000-12-28,3.2662
2000-12-29,-3.432
2001-01-02,-1.2544
2001-01-03,2.7523
2001-01-04,-2.4725
2001-01-05,-3.662
2001-01-08,0.5848
2001-01-09,-0.3634
2001-01-10,-0.5106
2001-01-11,-1.0997
2001-01-12,-0.5189
2001-01-16,1.7139
2001-01-17,-0.9524
2001-01-18,-0.2959
2001-01-19,-0.816
2001-01-22,-0.2244
2001-01-23,0.5997
2001-01-24,-1.7139
2001-01-25,-1.2889
2001-01-26,1.0753
2001-01-29,1.8237
2001-01-30,1.1821
2001-01-31,-0.8733
2001-02-01,-1.1905000000000001
2001-02-02,0.0
2001-02-05,1.8072
2001-02-06,0.8284
2001-02-07,0.7042
2001-02-08,-0.3497
2001-02-09,0.0702
2001-02-12,2.8635
2001-02-13,-0.4886
2001-02-14,1.6214
2001-02-15,1.7191
2001-02-16,-1.0273
2001-02-20,-2.3438
2001-02-21,-0.9029
2001-02-22,-0.7093
2001-02-23,-1.0423
2001-02-26,3.5503
2001-02-27,-0.8571
2001-02-28,0.7493
2001-03-01,-0.1716
2001-03-02,1.7191999999999998
2001-03-05,-0.6197
2001-03-06,1.3605
2001-03-07,1.085
2001-03-08,-0.7967
2001-03-09,-0.1673
2001-03-12,-2.2346
2001-03-13,0.8686
2001-03-14,-0.2946
2001-03-15,-0.1705
2001-03-16,-1.992
2001-03-19,2.8455
2001-03-20,-4.3478
2001-03-21,-2.3022
2001-03-22,-2.1148
2001-03-23,-0.2469
2001-03-26,0.1856
2001-03-27,7.4737
2001-03-28,-3.4483
2001-03-29,0.8452
2001-03-30,2.4082
2001-04-02,-0.8646
2001-04-03,-1.5697999999999999
2001-04-04,-0.508
2001-04-05,3.8946
2001-04-06,-0.5714
2001-04-09,2.8736
2001-04-10,-1.3966
2001-04-11,-4.4419
2001-04-12,-0.0949
2001-04-16,0.2967
2001-04-17,0.2959
2001-04-18,2.9499
2001-04-19,0.2865
2001-04-20,-2.2857
2001-04-23,-2.3275
2001-04-24,-0.9101
2001-04-25,1.5106000000000002
2001-04-26,0.2976
2001-04-27,0.5935
2001-04-30,-3.2448
2001-05-01,-0.3049
2001-05-02,-0.3058
2001-05-03,-1.8405
2001-05-04,2.475
2001-05-07,0.0244
2001-05-08,-1.5244
2001-05-09,-2.1672
2001-05-10,0.0
2001-05-11,-0.443
2001-05-14,2.225
2001-05-15,0.1866
2001-05-16,-0.0621
2001-05-17,-0.8696
2001-05-18,-1.0025
2001-05-21,0.6329
2001-05-22,0.3145
2001-05-23,-1.3041
2001-05-24,-0.4103
2001-05-25,-0.2317
2001-05-29,-3.0968
2001-05-30,1.1984
2001-05-31,2.3026
2001-06-01,6.3023
2001-06-04,0.121
2001-06-05,6.3323
2001-06-06,-2.5457
2001-06-07,1.4577
2001-06-08,-0.1034
2001-06-11,0.6789
2001-06-12,0.5714
2001-06-13,1.875
2001-06-14,0.1227
2001-06-15,-1.3703
2001-06-18,-0.0339
2001-06-19,-0.1695
2001-06-20,1.8676
2001-06-21,-0.3333
2001-06-22,-0.4459
2001-06-25,-0.8959
2001-06-26,1.2993999999999999
2001-06-27,2.5878
2001-06-28,2.2072
2001-06-29,9.0426
2001-07-02,-6.9268
2001-07-03,-0.9224
2001-07-05,0.5078
2001-07-06,0.4737
2001-07-09,0.7334
2001-07-10,-2.0281
2001-07-11,-2.0701
2001-07-12,2.981
2001-07-13,1.5789
2001-07-16,-0.7668
2001-07-17,2.6003
2001-07-18,-3.0534
2001-07-19,-0.9449
2001-07-20,-0.106
2001-07-23,0.7958
2001-07-24,1.8947
2001-07-25,2.3657
2001-07-26,-0.2927
2001-07-27,0.4555
2001-07-30,-0.8564
2001-07-31,2.6423
2001-08-01,-0.4455
2001-08-02,-1.0443
2001-08-03,1.407
2001-08-06,-1.1397
2001-08-07,-0.6015
2001-08-08,-3.6309
2001-08-09,-2.9827
2001-08-10,1.4024
2001-08-13,0.7447
2001-08-14,0.9504
2001-08-15,1.2343
2001-08-16,-0.7956
2001-08-17,-1.052
2001-08-20,2.0
2001-08-21,-0.9288
2001-08-22,1.5208
2001-08-23,-0.5168
2001-08-24,0.2597
2001-08-27,-1.285
2001-08-28,-3.4222
2001-08-29,-0.3152
2001-08-30,-0.9923
2001-08-31,2.4229
2001-09-04,0.2688
2001-09-05,-2.4129
2001-09-06,-0.2747
2001-09-07,-3.416
2001-09-10,2.6811
2001-09-17,0.4444
2001-09-18,0.6637
2001-09-19,-3.5714
2001-09-20,-4.2735
2001-09-21,0.5952
2001-09-24,2.6627
2001-09-25,2.0288
2001-09-26,2.2483
2001-09-27,3.5911999999999997
2001-09-28,3.2
2001-10-01,-1.7570999999999999
2001-10-02,3.1036
2001-10-03,0.7653
2001-10-04,-3.4835
2001-10-05,-1.5843
2001-10-08,-3.5181
2001-10-09,-1.5470000000000002
2001-10-10,0.0
2001-10-11,1.2907
2001-10-12,0.831
2001-10-15,0.0
2001-10-16,0.6593
2001-10-17,-1.2009
2001-10-18,-1.9889999999999999
2001-10-19,2.0293
2001-10-22,3.0387
2001-10-23,-1.0724
2001-10-24,-0.4336
2001-10-25,3.7016999999999998
2001-10-26,-1.5748
2001-10-29,-1.6533
2001-10-30,-1.1931
2001-10-31,0.7135
2001-11-01,0.7084
2001-11-02,-2.5974
2001-11-05,-1.1111
2001-11-06,0.0
2001-11-07,-1.0112
2001-11-08,-0.1135
2001-11-09,0.8523
2001-11-12,1.4647999999999999
2001-11-13,2.5541
2001-11-14,-1.1911
2001-11-15,0.0548
2001-11-16,0.0548
2001-11-19,1.2589000000000001
2001-11-20,0.1622
2001-11-21,-0.6908
2001-11-23,0.7499
2001-11-26,0.2157
2001-11-27,-1.3994
2001-11-28,0.655
2001-11-29,1.9523000000000001
2001-11-30,-2.3936
2001-12-03,-1.6349
2001-12-04,0.3878
2001-12-05,2.8698
2001-12-06,-0.2146
2001-12-07,0.1075
2001-12-10,-1.5038
2001-12-11,0.1636
2001-12-12,-1.1976
2001-12-13,0.0661
2001-12-14,1.5857
2001-12-17,1.355
2001-12-18,0.9626
2001-12-19,-0.0636
2001-12-20,-0.6198
2001-12-21,3.4946
2001-12-24,-0.3117
2001-12-26,0.0521
2001-12-27,-0.1563
2001-12-28,0.1565
2001-12-31,-3.3854
2002-01-02,1.0782
2002-01-03,3.04
2002-01-04,1.9668999999999999
2002-01-07,-3.5533
2002-01-08,0.2632
2002-01-09,-0.0525
2002-01-10,-0.9979
2002-01-11,-0.1273
2002-01-14,-4.3875
2002-01-15,0.8889
2002-01-16,-1.1564
2002-01-17,1.3928
2002-01-18,-1.5934
2002-01-22,-0.0558
2002-01-23,1.3966
2002-01-24,1.157
2002-01-25,-0.5773
2002-01-28,0.5259
2002-01-29,-0.436
2002-01-30,1.8062
2002-01-31,0.8065
2002-02-01,-2.4
2002-02-04,-1.1475
2002-02-05,0.2764
2002-02-06,-1.0474
2002-02-07,-0.0446
2002-02-08,0.9364
2002-02-11,0.497
2002-02-12,0.3846
2002-02-13,2.0799
2002-02-14,0.2681
2002-02-15,0.2674
2002-02-19,-1.8559999999999999
2002-02-20,1.6846
2002-02-21,-0.6466
2002-02-22,3.308
2002-02-25,0.5249
2002-02-26,1.2533
2002-02-27,-0.0825
2002-02-28,0.2065
2002-03-01,0.649
2002-03-04,0.5118
2002-03-05,-0.2546
2002-03-06,0.051
2002-03-07,-0.1327
2002-03-08,-0.1737
2002-03-11,0.3582
2002-03-12,0.051
2002-03-13,-1.3761
2002-03-14,-0.1034
2002-03-15,0.3104
2002-03-18,1.083
2002-03-19,-0.2551
2002-03-20,-0.2558
2002-03-21,1.5385
2002-03-22,-1.0101
2002-03-25,-0.6122
2002-03-26,0.7187
2002-03-27,0.9174
2002-03-28,-0.2525
2002-04-01,-1.2658
2002-04-02,-0.5128
2002-04-03,0.1031
2002-04-04,1.8538000000000001
2002-04-05,-0.1011
2002-04-08,0.4049
2002-04-09,-0.4536
2002-04-10,1.2152
2002-04-11,-1.4506999999999999
2002-04-12,1.5228000000000002
2002-04-15,-1.0
2002-04-16,1.0101
2002-04-17,-0.15
2002-04-18,1.1217
2002-04-19,-1.3568
2002-04-22,0.1506
2002-04-23,-0.1003
2002-04-24,-0.6523
2002-04-25,-0.303
2002-04-26,-0.2026
2002-04-29,-0.0305
2002-04-30,2.3154
2002-05-01,-0.5459
2002-05-02,0.7984
2002-05-03,0.2475
2002-05-06,-1.2346
2002-05-07,0.02
2002-05-08,0.9798
2002-05-09,-1.9802
2002-05-10,-1.1111
2002-05-13,2.3493
2002-05-14,1.6966
2002-05-15,0.0981
2002-05-16,0.098
2002-05-17,-0.8325
2002-05-20,-1.4716
2002-05-21,-1.0124
2002-05-22,-1.2152
2002-05-23,0.4753
2002-05-24,-0.7712
2002-05-28,-0.5181
2002-05-29,-2.0104
2002-05-30,-0.287
2002-05-31,0.7569
2002-06-03,-1.8622
2002-06-04,0.2588
2002-06-05,-0.3119
2002-06-06,-0.5933
2002-06-07,1.1937
2002-06-10,-1.6086
2002-06-11,1.9074
2002-06-12,3.4759
2002-06-13,-1.8088
2002-06-14,-0.2632
2002-06-17,-0.5277
2002-06-18,-1.3263
2002-06-19,-1.3441
2002-06-20,-1.6349
2002-06-21,-0.1662
2002-06-24,-3.1077
2002-06-25,-0.5842
2002-06-26,-0.1037
2002-06-27,0.0577
2002-06-28,-0.8646
2002-07-01,2.5
2002-07-02,1.8151000000000002
2002-07-03,-0.2786
2002-07-05,1.1173
2002-07-08,-2.5414
2002-07-09,-4.7506
2002-07-10,1.7141
2002-07-11,3.5693
2002-07-12,0.565
2002-07-15,-0.4944
2002-07-16,-0.8017
2002-07-17,-1.1952
2002-07-18,0.2995
2002-07-19,3.6641
2002-07-22,0.831
2002-07-23,-0.3077
2002-07-24,-0.3527
2002-07-25,0.3872
2002-07-26,3.5813
2002-07-29,1.0638
2002-07-30,0.9474
2002-07-31,0.8863
2002-08-01,0.2584
2002-08-02,-0.4742
2002-08-05,-0.1968
2002-08-06,-0.8822
2002-08-07,-0.6806
2002-08-08,0.4217
2002-08-09,-1.0499
2002-08-12,0.8488
2002-08-13,-0.5786
2002-08-14,0.9735
2002-08-15,0.3982
2002-08-16,0.0104
2002-08-19,0.4071
2002-08-20,0.5198
2002-08-21,0.9928
2002-08-22,0.3612
2002-08-23,-0.5141
2002-08-26,-0.8889
2002-08-27,0.0626
2002-08-28,0.4586
2002-08-29,1.3694
2002-08-30,-0.7266
2002-09-03,-0.7216
2002-09-04,0.2285
2002-09-05,0.4973
2002-09-06,-0.5155
2002-09-09,-0.1762
2002-09-10,-0.3426
2002-09-11,-0.2604
2002-09-12,0.3238
2002-09-13,0.3539
2002-09-16,-0.0934
2002-09-17,-0.0623
2002-09-18,-1.039
2002-09-19,-0.8924
2002-09-20,-2.5318
2002-09-23,1.3477000000000001
2002-09-24,-1.3405
2002-09-25,0.3804
2002-09-26,-0.2166
2002-09-27,0.3798
2002-09-30,1.2973
2002-10-01,0.3202
2002-10-02,-0.3191
2002-10-03,0.5336
2002-10-04,-1.8047
2002-10-07,-0.8432
2002-10-08,-0.4579
2002-10-09,-1.6977
2002-10-10,0.6685
2002-10-11,1.7156
2002-10-14,0.3264
2002-10-15,-0.3796
2002-10-16,0.871
2002-10-17,-0.4317
2002-10-18,-0.2602
2002-10-21,-0.7717
2002-10-22,-0.6243
2002-10-23,-0.2535
2002-10-24,-1.6021999999999998
2002-10-25,-0.1123
2002-10-28,0.0562
2002-10-29,-0.6517
2002-10-30,0.7238
2002-10-31,0.494
2002-11-01,-1.3408
2002-11-04,5.5493
2002-11-05,-0.1609
2002-11-06,-1.2251
2002-11-07,-0.8813
2002-11-08,-0.6586
2002-11-11,-0.5525
2002-11-12,0.2667
2002-11-13,-0.4211
2002-11-14,0.434
2002-11-15,0.2216
2002-11-18,1.4373
2002-11-19,2.0163
2002-11-20,1.6026
2002-11-21,2.8917
2002-11-22,-0.4905
2002-11-25,-0.4005
2002-11-26,0.0309
2002-11-27,-0.268
2002-11-29,0.4651
2002-12-02,1.286
2002-12-03,0.5587
2002-12-04,-1.2525
2002-12-05,-0.4705
2002-12-06,1.4902
2002-12-09,-1.2658
2002-12-10,-0.4103
2002-12-11,0.7724
2002-12-12,-0.511
2002-12-13,0.9245
2002-12-16,0.5598
2002-12-17,0.3036
2002-12-18,0.4844
2002-12-19,-0.5468
2002-12-20,0.7942
2002-12-23,0.2627
2002-12-24,-1.2594
2002-12-26,0.2041
2002-12-27,-1.2016
2002-12-30,0.402
2002-12-31,1.427
2003-01-02,0.4555
2003-01-03,0.2519
2003-01-06,0.4523
2003-01-07,0.04
2003-01-08,-0.04
2003-01-09,0.0
2003-01-10,1.0505
2003-01-13,-0.1485
2003-01-14,1.9336
2003-01-15,0.5642
2003-01-16,0.0677
2003-01-17,-0.9183
2003-01-21,-3.3951000000000002
2003-01-22,-1.9794
2003-01-23,2.8745000000000003
2003-01-24,-0.1002
2003-01-27,0.1003
2003-01-28,0.3505
2003-01-29,-0.7186
2003-01-30,-0.6836
2003-01-31,-0.4555
2003-02-03,1.6675
2003-02-04,0.01
2003-02-05,0.0
2003-02-06,-1.0
2003-02-07,-1.3131
2003-02-10,1.3306
2003-02-11,0.303
2003-02-12,-1.4703
2003-02-13,-1.1754
2003-02-14,0.2689
2003-02-18,0.9593
2003-02-19,0.1022
2003-02-20,0.5147
2003-02-21,0.1536
2003-02-24,-0.6646
2003-02-25,-0.9264
2003-02-26,0.7896
2003-02-27,0.2371
2003-02-28,0.7302
2003-03-03,-0.3675
2003-03-04,0.7583
2003-03-05,0.3356
2003-03-06,0.0405
2003-03-07,-0.2026
2003-03-10,-0.7513
2003-03-11,0.2455
2003-03-12,-0.4082
2003-03-13,-0.6148
2003-03-14,-0.3093
2003-03-17,-0.1655
2003-03-18,-0.3729
2003-03-19,0.2287
2003-03-20,1.1411
2003-03-21,0.5128
2003-03-24,-1.0204
2003-03-25,-0.5155
2003-03-26,-1.5855000000000001
2003-03-27,-0.6002
2003-03-28,-0.4025
2003-03-31,-0.7658
2003-04-01,2.4116
2003-04-02,3.6211
2003-04-03,-0.5959
2003-04-04,-0.4267
2003-04-07,0.4082
2003-04-08,0.6606
2003-04-09,-0.8481
2003-04-10,-0.9266
2003-04-11,1.8191000000000002
2003-04-14,0.6864
2003-04-15,-0.4511
2003-04-16,-0.1108
2003-04-17,-1.0989
2003-04-21,1.4271
2003-04-22,2.5126
2003-04-23,-0.1471
2003-04-24,-0.8346
2003-04-25,-0.9901
2003-04-28,-0.1
2003-04-29,-0.1001
2003-04-30,-1.3126
2003-05-01,-1.7667000000000002
2003-05-02,2.4806
2003-05-05,-0.2017
2003-05-06,1.2633
2003-05-07,1.5369000000000002
2003-05-08,-0.7273
2003-05-09,1.3860999999999999
2003-05-12,1.5137
2003-05-13,0.0481
2003-05-14,1.8269
2003-05-15,0.661
2003-05-16,0.3752
2003-05-19,-0.2336
2003-05-20,-0.2342
2003-05-21,-0.6291
2003-05-22,0.2381
2003-05-23,0.8076
2003-05-27,1.2347
2003-05-28,0.54
2003-05-29,1.3519999999999999
2003-05-30,1.873
2003-06-02,2.2422
2003-06-03,-0.7719
2003-06-04,1.0166
2003-06-05,-0.4463
2003-06-06,0.4747
2003-06-09,-1.1636
2003-06-10,-0.8498
2003-06-11,0.125
2003-06-12,0.7222
2003-06-13,-0.3187
2003-06-16,0.9769
2003-06-17,-1.0994
2003-06-18,0.8004
2003-06-19,-1.6320999999999999
2003-06-20,-0.4484
2003-06-23,1.2523
2003-06-24,-0.2135
2003-06-25,0.1872
2003-06-26,-0.0534
2003-06-27,1.3357
2003-06-30,0.3954
2003-07-01,0.4814
2003-07-02,0.0871
2003-07-03,-0.8616
2003-07-07,0.8252
2003-07-08,-1.0013
2003-07-09,-0.3518
2003-07-10,0.7944
2003-07-11,-0.394
2003-07-14,1.0549
2003-07-15,-0.609
2003-07-16,0.5689
2003-07-17,0.5309
2003-07-18,-0.8311
2003-07-21,-0.2619
2003-07-22,-1.3654
2003-07-23,-0.355
2003-07-24,0.2761
2003-07-25,-0.3108
2003-07-28,0.4454
2003-07-29,0.1774
2003-07-30,3.1873
2003-07-31,2.9600999999999997
2003-08-01,-2.5417
2003-08-04,-0.8123
2003-08-05,1.7241
2003-08-06,-1.2711999999999999
2003-08-07,-0.2232
2003-08-08,0.3527
2003-08-11,-1.1659
2003-08-12,-0.9888
2003-08-13,-0.3066
2003-08-14,0.0351
2003-08-15,0.0527
2003-08-18,1.5452
2003-08-19,2.6715999999999998
2003-08-20,-2.8547000000000002
2003-08-21,0.8408
2003-08-22,-0.1732
2003-08-25,-0.4337
2003-08-26,0.1742
2003-08-27,-0.2
2003-08-28,-1.5422
2003-08-29,-0.4425
2003-09-02,0.0
2003-09-03,0.6667
2003-09-04,1.1038000000000001
2003-09-05,-0.3057
2003-09-08,1.4017
2003-09-09,-0.432
2003-09-10,-0.3297
2003-09-11,0.0261
2003-09-12,0.6092
2003-09-15,0.1298
2003-09-16,0.0864
2003-09-17,-1.1221
2003-09-18,0.6111
2003-09-19,-0.4772
2003-09-22,-0.0785
2003-09-23,-0.1832
2003-09-24,-0.0874
2003-09-25,-1.0061
2003-09-26,-1.5996000000000001
2003-09-29,0.1437
2003-09-30,0.3587
2003-10-01,1.5638999999999998
2003-10-02,-1.4958
2003-10-03,0.1787
2003-10-06,0.6687
2003-10-07,1.1957
2003-10-08,0.0
2003-10-09,0.8753
2003-10-10,0.4338
2003-10-13,0.216
2003-10-14,-3.2328
2003-10-15,1.0512
2003-10-16,2.4861
2003-10-17,2.7957
2003-10-20,-2.0921
2003-10-21,-0.8632
2003-10-22,-0.0776
2003-10-23,-1.5272000000000001
2003-10-24,0.3242
2003-10-27,-0.6987
2003-10-28,1.0114
2003-10-29,-0.6095
2003-10-30,1.4017
2003-10-31,1.0367
2003-11-03,-0.5985
2003-11-04,1.4968
2003-11-05,0.0085
2003-11-06,0.0
2003-11-07,0.0
2003-11-10,-1.0169
2003-11-11,-1.9264000000000001
2003-11-12,0.3492
2003-11-13,0.1392
2003-11-14,-0.5734
2003-11-17,-0.3844
2003-11-18,-0.9385
2003-11-19,1.1599
2003-11-20,-0.6565
2003-11-21,-0.2731
2003-11-24,0.804
2003-11-25,2.305
2003-11-26,0.4455
2003-11-28,-1.322
2003-12-01,-0.9075
2003-12-02,-0.6454
2003-12-03,1.51
2003-12-04,-0.6746
2003-12-05,0.2612
2003-12-08,0.0955
2003-12-09,-0.3991
2003-12-10,-1.3066
2003-12-11,0.6267
2003-12-12,-0.2719
2003-12-15,-1.2313
2003-12-16,-0.0356
2003-12-17,-0.6503
2003-12-18,-2.7564
2003-12-19,-1.4684
2003-12-22,4.6501
2003-12-23,-1.0726
2003-12-24,0.2187
2003-12-26,0.4818
2003-12-29,2.0537
2003-12-30,-0.2216
2003-12-31,0.5331
2004-01-02,-0.7512
2004-01-05,1.3801999999999999
2004-01-06,0.4743
2004-01-07,1.1889
2004-01-08,-0.2937
2004-01-09,-0.1386
2004-01-12,-1.0846
2004-01-13,-0.307
2004-01-14,0.0704
2004-01-15,0.0615
2004-01-16,0.7469
2004-01-20,-0.6454
2004-01-21,-1.15
2004-01-22,-0.5151
2004-01-23,2.6602
2004-01-26,-0.1652
2004-01-27,-0.4268
2004-01-28,-1.5833
2004-01-29,-0.8977
2004-01-30,0.009
2004-02-02,0.0359
2004-02-03,-0.4751
2004-02-04,-0.018
2004-02-05,-0.2703
2004-02-06,-0.0903
2004-02-09,0.6058
2004-02-10,0.6561
2004-02-11,0.8929
2004-02-12,1.0619
2004-02-13,0.4991
2004-02-17,-0.0174
2004-02-18,-0.7233
2004-02-19,0.3511
2004-02-20,-0.2468
2004-02-23,-0.1679
2004-02-24,-1.3897
2004-02-25,0.763
2004-02-26,-0.0178
2004-02-27,0.6861
2004-03-01,0.177
2004-03-02,0.6979
2004-03-03,-0.4737
2004-03-04,-0.4407
2004-03-05,0.9385
2004-03-08,0.6491
2004-03-09,-0.0436
2004-03-10,-0.4359
2004-03-11,-0.2627
2004-03-12,0.5268
2004-03-15,-1.0393
2004-03-16,-0.7502
2004-03-17,0.7736
2004-03-18,-0.3353
2004-03-19,0.2656
2004-03-22,-1.0949
2004-03-23,-0.0089
2004-03-24,0.0
2004-03-25,0.6607
2004-03-26,0.8515
2004-03-29,-0.2551
2004-03-30,-1.2433
2004-03-31,1.1607
2004-04-01,0.2207
2004-04-02,0.0
2004-04-05,0.3082
2004-04-06,-0.878
2004-04-07,2.2586
2004-04-08,-0.6496
2004-04-12,2.7899000000000003
2004-04-13,-1.2723
2004-04-14,-1.4948000000000001
2004-04-15,0.0349
2004-04-16,0.2616
2004-04-19,-1.0348
2004-04-20,0.3866
2004-04-21,0.0438
2004-04-22,0.3325
2004-04-23,-0.4186
2004-04-26,1.3573
2004-04-27,0.216
2004-04-28,-0.4741
2004-04-29,-1.0394
2004-04-30,1.0503
2004-05-03,0.0433
2004-05-04,0.2597
2004-05-05,0.8204
2004-05-06,-1.4989
2004-05-07,1.8260999999999998
2004-05-10,-2.2801
2004-05-11,0.0175
2004-05-12,-0.3058
2004-05-13,0.7011
2004-05-14,-0.4787
2004-05-17,-0.0787
2004-05-18,0.035
2004-05-19,0.3937
2004-05-20,0.6885
2004-05-21,0.4884
2004-05-24,0.1128
2004-05-25,0.997
2004-05-26,0.6438
2004-05-27,-1.484
2004-05-28,-0.0433
2004-06-01,2.6329000000000002
2004-06-02,-0.6329
