ticker,XIN US Equity
2008-05-05,-1.0135
2008-05-06,0.5688
2008-05-07,-1.6968
2008-05-08,-0.6904
2008-05-09,-1.7381
2008-05-12,-0.0015
2008-05-13,-0.9419
2008-05-14,2.6189999999999998
2008-05-15,1.5081
2008-05-16,-0.2286
2008-05-19,3.551
2008-05-20,1.7699
2008-05-21,-1.0883
2008-05-22,-12.6362
2008-05-23,4.6541
2008-05-27,-0.3606
2008-05-28,7.5995
2008-05-29,-1.3453
2008-05-30,0.5682
2008-06-02,0.0
2008-06-03,-2.1469
2008-06-04,-6.582
2008-06-05,1.3597000000000001
2008-06-06,-7.439
2008-06-09,-0.9223
2008-06-10,0.0
2008-06-11,-4.7872
2008-06-12,-1.5363
2008-06-13,-1.8439999999999999
2008-06-16,4.6243
2008-06-17,0.6906
2008-06-18,-3.2939
2008-06-19,-0.5656
2008-06-20,-2.8531
2008-06-23,1.3197999999999999
2008-06-24,0.1467
2008-06-25,0.0
2008-06-26,-4.4863
2008-06-27,-5.0
2008-06-30,-3.1898
2008-07-01,-1.9769
2008-07-02,-3.8655
2008-07-03,-5.5944
2008-07-07,-0.9259
2008-07-08,8.5981
2008-07-09,-4.475
2008-07-10,-0.5405
2008-07-11,2.1739
2008-07-14,-6.3852
2008-07-15,-0.187
2008-07-16,7.5901
2008-07-17,-0.3527
2008-07-18,9.0265
2008-07-21,0.6494
2008-07-22,2.4194
2008-07-23,1.7323
2008-07-24,-10.2167
2008-07-25,1.0345
2008-07-28,-3.9249
2008-07-29,0.8881
2008-07-30,0.3521
2008-07-31,-1.5789
2008-08-01,1.426
2008-08-04,-3.1634
2008-08-05,2.3593
2008-08-06,2.305
2008-08-07,-2.9463
2008-08-08,-0.7143
2008-08-11,2.1583
2008-08-12,5.2817
2008-08-13,-3.6789
2008-08-14,12.8472
2008-08-15,2.0
2008-08-18,-2.7149
2008-08-19,-6.2016
2008-08-20,1.4876
2008-08-21,2.9316
2008-08-22,3.6391999999999998
2008-08-25,-1.9847000000000001
2008-08-26,-0.6231
2008-08-27,0.1567
2008-08-28,5.1643
2008-08-29,2.9762
2008-09-02,-6.9364
2008-09-03,-5.9006
2008-09-04,-9.2409
2008-09-05,2.7273
2008-09-08,-9.9115
2008-09-09,-12.7701
2008-09-10,-3.1532
2008-09-11,9.3023
2008-09-12,-11.9149
2008-09-15,-12.8019
2008-09-16,1.108
2008-09-17,2.1918
2008-09-18,14.4772
2008-09-19,12.4122
2008-09-22,-3.75
2008-09-23,-0.4329
2008-09-24,-8.913
2008-09-25,4.7733
2008-09-26,-7.7449
2008-09-29,-28.642
2008-09-30,19.3772
2008-10-01,-0.8696
2008-10-02,-4.9708
2008-10-03,-7.6923
2008-10-06,-21.0
2008-10-07,-11.3924
2008-10-08,-26.1905
2008-10-09,15.4839
2008-10-10,18.4358
2008-10-13,20.283
2008-10-14,-7.0588
2008-10-15,-14.346
2008-10-16,-0.9852
2008-10-17,9.4527
2008-10-20,13.6364
2008-10-21,9.2
2008-10-22,-12.0879
2008-10-23,-13.3333
2008-10-24,0.9615
2008-10-27,0.9524
2008-10-28,3.7736
2008-10-29,4.5455
2008-10-30,5.2174
2008-10-31,4.5455
2008-11-03,2.7668
2008-11-04,2.6923
2008-11-05,-9.3633
2008-11-06,-9.0909
2008-11-07,8.6364
2008-11-10,15.0628
2008-11-11,-7.2727
2008-11-12,-15.6863
2008-11-13,13.9535
2008-11-14,-2.8571
2008-11-17,-4.2017
2008-11-18,0.0
2008-11-19,-4.8246
2008-11-20,-19.3548
2008-11-21,1.7143000000000002
2008-11-24,13.4831
2008-11-25,-4.4616
2008-11-26,24.3604
2008-11-28,-0.4167
2008-12-01,-16.318
2008-12-02,5.5
2008-12-03,17.5355
2008-12-04,-2.8226
2008-12-05,2.4896
2008-12-08,0.8097
2008-12-09,-7.6305
2008-12-10,13.4783
2008-12-11,-6.8966
2008-12-12,-2.8807
2008-12-15,-4.661
2008-12-16,0.8889
2008-12-17,17.6211
2008-12-18,-8.6142
2008-12-19,2.0492
2008-12-22,-7.6305
2008-12-23,0.0
2008-12-24,-1.3043
2008-12-26,3.0837
2008-12-29,1.2821
2008-12-30,5.4852
2008-12-31,-2.4
2009-01-02,15.1639
2009-01-05,8.8968
2009-01-06,25.4902
2009-01-07,-7.8125
2009-01-08,11.8644
2009-01-09,-5.303
2009-01-12,-10.4
2009-01-13,1.1905000000000001
2009-01-14,-7.0588
2009-01-15,-0.3165
2009-01-16,2.2222
2009-01-20,-9.937899999999999
2009-01-21,-1.0345
2009-01-22,3.8327999999999998
2009-01-23,5.0336
2009-01-26,7.0288
2009-01-27,2.0896
2009-01-28,8.1871
2009-01-29,-6.2162
2009-01-30,-2.3055
2009-02-02,-1.1799
2009-02-03,7.1642
2009-02-04,5.8496
2009-02-05,4.7368
2009-02-06,6.0302
2009-02-09,-3.7915
2009-02-10,-4.1872
2009-02-11,0.5141
2009-02-12,-0.2558
2009-02-13,3.0769
2009-02-17,-0.7463
2009-02-18,-0.7519
2009-02-19,1.0101
2009-02-20,0.0
2009-02-23,0.75
2009-02-24,-0.7444
2009-02-25,-0.25
2009-02-26,1.5038
2009-02-27,-1.9752999999999998
2009-03-02,-1.9144
2009-03-03,-13.4566
2009-03-04,12.1662
2009-03-05,-1.5873
2009-03-06,1.8817
2009-03-09,3.9577999999999998
2009-03-10,1.9036
2009-03-11,1.1208
2009-03-12,8.3744
2009-03-13,6.1364
2009-03-16,4.0685
2009-03-17,2.2634
2009-03-18,5.2314
2009-03-19,-0.956
2009-03-20,-6.3707
2009-03-23,9.2784
2009-03-24,-1.3208
2009-03-25,-4.5889
2009-03-26,0.2004
2009-03-27,-14.4
2009-03-30,-12.3832
2009-03-31,-0.2667
2009-04-01,1.6042999999999998
2009-04-02,12.3684
2009-04-03,5.8548
2009-04-06,2.6549
2009-04-07,-9.0517
2009-04-08,5.4502
2009-04-09,2.0225
2009-04-13,-1.1013
2009-04-14,-1.7816999999999998
2009-04-15,6.1224
2009-04-16,2.7778
2009-04-17,3.1185
2009-04-20,-13.5081
2009-04-21,4.8951
2009-04-22,1.1111
2009-04-23,0.8791
2009-04-24,5.8824
2009-04-27,-4.7325
2009-04-28,0.6479
2009-04-29,0.8584
2009-04-30,0.4255
2009-05-01,4.2373
2009-05-04,9.7561
2009-05-05,-5.3704
2009-05-06,0.7828
2009-05-07,-8.3495
2009-05-08,11.6525
2009-05-11,-5.3107
2009-05-12,-3.0084
2009-05-13,-3.5124
2009-05-14,1.9272
2009-05-15,5.042
2009-05-18,1.0
2009-05-19,4.3564
2009-05-20,-5.3131
2009-05-21,-0.5987
2009-05-22,25.6017
2009-05-26,9.1493
2009-05-27,-0.7353
2009-05-28,2.8148
2009-05-29,-0.2882
2009-06-01,3.4682
2009-06-02,-3.6313
2009-06-03,-3.3333
2009-06-04,7.7961
2009-06-05,2.5035
2009-06-08,2.3066
2009-06-09,-0.5305
2009-06-10,-0.5333
2009-06-11,-6.3003
2009-06-12,3.0043
2009-06-15,-3.75
2009-06-16,-6.2049
2009-06-17,-1.6923
2009-06-18,1.4085
2009-06-19,7.8704
2009-06-22,-5.1502
2009-06-23,1.0539
2009-06-24,5.9721
2009-06-25,-2.5352
2009-06-26,-3.3237
2009-06-29,-3.438
2009-06-30,0.3096
2009-07-01,5.4012
2009-07-02,0.2928
2009-07-06,-7.2993
2009-07-07,0.6299
2009-07-08,-7.6682
2009-07-09,5.5931999999999995
2009-07-10,-2.7287
2009-07-13,5.6106
2009-07-14,-3.2813
2009-07-15,6.1389
2009-07-16,0.1522
2009-07-17,-0.9119
2009-07-20,8.1288
2009-07-21,-2.4112999999999998
2009-07-22,0.5814
2009-07-23,1.1561
2009-07-24,-2.1429
2009-07-27,-4.5255
2009-07-28,6.8807
2009-07-29,-5.5794
2009-07-30,1.9697
2009-07-31,1.0401
2009-08-03,-2.0588
2009-08-04,2.5526
2009-08-05,-3.9531
2009-08-06,-6.4024
2009-08-07,-3.7459
2009-08-10,1.3536000000000001
2009-08-11,-9.5159
2009-08-12,0.5535
2009-08-13,0.7339
2009-08-14,-6.5574
2009-08-17,-1.9493
2009-08-18,1.9881
2009-08-19,-2.729
2009-08-20,0.4008
2009-08-21,1.1976
2009-08-24,-3.9448
2009-08-25,-4.52
2009-08-26,1.9382000000000001
2009-08-27,-3.5865
2009-08-28,-1.5316999999999998
2009-08-31,-6.8889
2009-09-01,-2.148
2009-09-02,-2.6829
2009-09-03,19.2982
2009-09-04,10.7143
2009-09-08,-3.4156
2009-09-09,-1.3752
2009-09-10,-0.9898
2009-09-11,5.2248
2009-09-14,-1.912
2009-09-15,-0.9747
2009-09-16,3.3465
2009-09-17,-3.4286
2009-09-18,0.9862
2009-09-21,0.1953
2009-09-22,-1.7544
2009-09-23,-3.1746
2009-09-24,-6.1475
2009-09-25,1.7467000000000001
2009-09-28,-2.3605
2009-09-29,-0.2198
2009-09-30,2.2026
2009-10-01,-3.2328
2009-10-02,3.7862
2009-10-05,-2.7897
2009-10-06,0.4415
2009-10-07,-2.1978
2009-10-08,0.2247
2009-10-09,1.5695000000000001
2009-10-12,-2.2075
2009-10-13,0.0
2009-10-14,-0.4515
2009-10-15,-0.4535
2009-10-16,-2.2779
2009-10-19,0.2331
2009-10-20,1.3953
2009-10-21,-0.4587
2009-10-22,-3.4562
2009-10-23,-2.864
2009-10-26,-0.2457
2009-10-27,0.5542
2009-10-28,-8.8794
2009-10-29,5.914
2009-10-30,2.7919
2009-11-02,3.9506
2009-11-03,1.1876
2009-11-04,3.7559
2009-11-05,2.0362
2009-11-06,7.2506
2009-11-09,4.6103
2009-11-10,0.5929
2009-11-11,2.5540000000000003
2009-11-12,-3.4483
2009-11-13,5.754
2009-11-16,-1.6886
2009-11-17,-2.0992
2009-11-18,0.3899
2009-11-19,-1.5534
2009-11-20,-1.5779
2009-11-23,2.004
2009-11-24,-3.3399
2009-11-25,-0.813
2009-11-27,-2.6639
2009-11-30,0.4211
2009-12-01,-0.6289
2009-12-02,-2.3207
2009-12-03,1.2959
2009-12-04,0.8529
2009-12-07,0.2114
2009-12-08,-1.2658
2009-12-09,-3.4188
2009-12-10,0.0
2009-12-11,2.2124
2009-12-14,4.7619
2009-12-15,-1.6529
2009-12-16,-1.4706000000000001
2009-12-17,-5.7569
2009-12-18,-3.1673999999999998
2009-12-21,-3.7382999999999997
2009-12-22,0.4854
2009-12-23,7.2464
2009-12-24,3.1532
2009-12-28,0.0
2009-12-29,-0.2183
2009-12-30,-5.9081
2009-12-31,3.9535
2010-01-04,0.6711
2010-01-05,2.0
2010-01-06,2.1786
2010-01-07,-0.6397
2010-01-08,-1.5021
2010-01-11,-2.6144
2010-01-12,-1.5659999999999998
2010-01-13,0.0
2010-01-14,-1.1364
2010-01-15,-1.8391
2010-01-19,1.171
2010-01-20,-1.8519
2010-01-21,-1.4151
2010-01-22,-1.6745999999999999
2010-01-25,-0.7299
2010-01-26,0.0
2010-01-27,-1.4706000000000001
2010-01-28,-0.4975
2010-01-29,-0.75
2010-02-01,-0.5038
2010-02-02,2.0253
2010-02-03,0.4963
2010-02-04,-4.6914
2010-02-05,0.0
2010-02-08,-3.3679
2010-02-09,-0.2681
2010-02-10,3.2258
2010-02-11,5.2083
2010-02-12,1.7327
2010-02-16,-0.2433
2010-02-17,-1.4634
2010-02-18,-1.9802
2010-02-19,-0.2525
2010-02-22,0.5063
2010-02-23,-2.5189
2010-02-24,-0.5168
2010-02-25,-0.5195
2010-02-26,1.8277
2010-03-01,2.3077
2010-03-02,0.7519
2010-03-03,-1.2438
2010-03-04,0.2519
2010-03-05,-0.5025
2010-03-08,7.3232
2010-03-09,-1.6471
2010-03-10,0.0
2010-03-11,-1.1962
2010-03-12,-0.2421
2010-03-15,-1.4563
2010-03-16,-0.2463
2010-03-17,1.7284000000000002
2010-03-18,1.9417
2010-03-19,-1.4285999999999999
2010-03-22,-1.2077
2010-03-23,-0.978
2010-03-24,-1.2346
2010-03-25,0.5
2010-03-26,-0.4975
2010-03-29,0.5
2010-03-30,0.2488
2010-03-31,-0.9926
2010-04-01,1.7544
2010-04-05,-5.9113
2010-04-06,4.712
2010-04-07,0.25
2010-04-08,-0.4988
2010-04-09,-1.7544
2010-04-12,1.0204
2010-04-13,1.0101
2010-04-14,2.25
2010-04-15,-1.2225
2010-04-16,-2.7228
2010-04-19,-3.3079
2010-04-20,0.5263
2010-04-21,-0.2585
2010-04-22,-4.2026
2010-04-23,3.2877
2010-04-26,-0.2653
2010-04-27,-3.1915
2010-04-28,0.0
2010-04-29,1.3736
2010-04-30,-2.439
2010-05-03,-2.5
2010-05-04,-3.7037
2010-05-05,-4.4379
2010-05-06,-6.192
2010-05-07,-2.6403
2010-05-10,3.0508
2010-05-11,-4.6053
2010-05-12,1.7241
2010-05-13,-4.7458
2010-05-14,-5.3381
2010-05-17,-2.2556
2010-05-18,-0.3846
2010-05-19,-8.1081
2010-05-20,-0.4202
2010-05-21,0.4219
2010-05-24,10.5042
2010-05-25,0.7605
2010-05-26,3.7736
2010-05-27,3.2727
2010-05-28,12.3239
2010-06-01,-8.4639
2010-06-02,2.3973
2010-06-03,-0.6689
2010-06-04,-0.6734
2010-06-07,-7.4576
2010-06-08,-4.7619
2010-06-09,0.0
2010-06-10,6.9231
2010-06-11,1.0791
2010-06-14,-6.7616
2010-06-15,4.9618
2010-06-16,-2.5455
2010-06-17,-1.8657
2010-06-18,1.9011
2010-06-21,-3.7313
2010-06-22,-3.876
2010-06-23,-1.2097
2010-06-24,-0.4082
2010-06-25,1.2295
2010-06-28,1.2146
2010-06-29,-2.4
2010-06-30,-2.459
2010-07-01,-0.4202
2010-07-02,0.4219
2010-07-06,0.0
2010-07-07,-0.8403
2010-07-08,0.8475
2010-07-09,7.563
2010-07-12,0.7813
2010-07-13,1.5504
2010-07-14,-1.9083999999999999
2010-07-15,1.5564
2010-07-16,-4.2146
2010-07-19,-1.6
2010-07-20,8.1301
2010-07-21,0.0
2010-07-22,-2.2556
2010-07-23,1.9231
2010-07-26,3.3962
2010-07-27,-1.4644
2010-07-28,-1.4769
2010-07-29,-2.6316
2010-07-30,7.7219999999999995
2010-08-02,3.9427
2010-08-03,-1.3793
2010-08-04,0.3497
2010-08-05,-0.6969
2010-08-06,0.3509
2010-08-09,-1.7483
2010-08-10,-2.847
2010-08-11,-1.8361
2010-08-12,-1.1148
2010-08-13,0.7547
2010-08-16,1.1236
2010-08-17,-0.7407
2010-08-18,1.1194
2010-08-19,-2.214
2010-08-20,-1.5093999999999999
2010-08-23,2.2989
2010-08-24,-2.6217
2010-08-25,-0.7692
2010-08-26,3.876
2010-08-27,-1.8657
2010-08-30,-1.1407
2010-08-31,0.3846
2010-09-01,-0.7663
2010-09-02,3.8609999999999998
2010-09-03,0.0
2010-09-07,-1.487
2010-09-08,-0.7547
2010-09-09,-1.5209000000000001
2010-09-10,1.5444
2010-09-13,-0.3802
2010-09-14,-0.3817
2010-09-15,1.9157
2010-09-16,-2.6316
2010-09-17,-1.9304999999999999
2010-09-20,1.1811
2010-09-21,-1.9455
2010-09-22,-0.7937
2010-09-23,-1.2
2010-09-24,1.6194
2010-09-27,-1.992
2010-09-28,0.0
2010-09-29,-2.0325
2010-09-30,2.0747
2010-10-01,0.813
2010-10-04,-1.6331
2010-10-05,5.7594
2010-10-06,16.6667
2010-10-07,-1.3289
2010-10-08,-2.0202
2010-10-11,3.4364
2010-10-12,0.3322
2010-10-13,2.3179
2010-10-14,0.3236
2010-10-15,-1.6129
2010-10-18,8.5246
2010-10-19,-9.3656
2010-10-20,2.0
2010-10-21,-1.634
2010-10-22,-1.6611
2010-10-25,1.0135
2010-10-26,2.0067
2010-10-27,0.6557
2010-10-28,3.2573
2010-10-29,-1.877
2010-11-01,-1.9449999999999998
2010-11-02,1.3115
2010-11-03,-1.2905
2010-11-04,2.2909
2010-11-05,3.2051
2010-11-08,1.2422
2010-11-09,-4.908
2010-11-10,-5.4839
2010-11-11,-4.0956
2010-11-12,-3.5587
2010-11-15,-5.1661
2010-11-16,-0.7782
2010-11-17,1.9607999999999999
2010-11-18,-1.5385
2010-11-19,-0.7813
2010-11-22,-0.3937
2010-11-23,-5.9289
2010-11-24,4.6218
2010-11-26,-3.2129
2010-11-29,2.0747
2010-11-30,-2.0325
2010-12-01,1.2448
2010-12-02,3.2787
2010-12-03,2.7778
2010-12-06,-2.3166
2010-12-07,-1.581
2010-12-08,-3.6145
2010-12-09,2.5
2010-12-10,-1.626
2010-12-13,0.4132
2010-12-14,-0.4115
2010-12-15,-0.8264
2010-12-16,0.8333
2010-12-17,-2.4793
2010-12-20,-1.2711999999999999
2010-12-21,1.2876
2010-12-22,5.9322
2010-12-23,-2.4
2010-12-27,-1.6393
2010-12-28,-0.4167
2010-12-29,-0.4184
2010-12-30,0.4202
2010-12-31,10.0418
2011-01-03,4.1825
2011-01-04,-0.365
2011-01-05,-0.3663
2011-01-06,1.4706000000000001
2011-01-07,-0.7246
2011-01-10,-0.365
2011-01-11,0.3663
2011-01-12,4.3796
2011-01-13,1.049
2011-01-14,-2.0761
2011-01-18,-3.8869
2011-01-19,-3.3088
2011-01-20,-3.0418
2011-01-21,-1.1764999999999999
2011-01-24,-2.7778
2011-01-25,-0.8163
2011-01-26,2.8807
2011-01-27,-0.8
2011-01-28,-2.8226
2011-01-31,0.4149
2011-02-01,3.3058
2011-02-02,0.4
2011-02-03,-2.7888
2011-02-04,-1.2295
2011-02-07,1.2033
2011-02-08,0.041
2011-02-09,0.4098
2011-02-10,-1.6327
2011-02-11,0.4149
2011-02-14,1.6529
2011-02-15,-2.0325
2011-02-16,2.4896
2011-02-17,3.2389
2011-02-18,0.0
2011-02-22,-0.7843
2011-02-23,-1.581
2011-02-24,2.8112
2011-02-25,7.0313
2011-02-28,-3.6496
2011-03-01,-3.7879
2011-03-02,-0.7874
2011-03-03,0.7937
2011-03-04,-0.3937
2011-03-07,-1.1858
2011-03-08,1.2
2011-03-09,-0.7905
2011-03-10,-1.992
2011-03-11,-0.4065
2011-03-14,0.4082
2011-03-15,-4.065
2011-03-16,-1.2711999999999999
2011-03-17,0.0
2011-03-18,3.0043
2011-03-21,-1.25
2011-03-22,0.4219
2011-03-23,0.0
2011-03-24,-0.4202
2011-03-25,-0.4219
2011-03-28,-0.4237
2011-03-29,-0.8511
2011-03-30,0.4292
2011-03-31,0.4274
2011-04-01,0.0
2011-04-04,-1.2766
2011-04-05,0.0
2011-04-06,3.4483
2011-04-07,1.25
2011-04-08,0.0
2011-04-11,-3.0864
2011-04-12,-2.7601
2011-04-13,-3.4934
2011-04-14,-1.3575
2011-04-15,-0.4587
2011-04-18,2.3041
2011-04-19,2.7027
2011-04-20,-1.7544
2011-04-21,1.7856999999999998
2011-04-25,-1.7544
2011-04-26,-0.8929
2011-04-27,1.3514
2011-04-28,-2.6667
2011-04-29,-0.9132
2011-05-02,1.3825
2011-05-03,0.0
2011-05-04,-0.9091
2011-05-05,-0.9174
2011-05-06,-0.463
2011-05-09,2.7907
2011-05-10,1.3575
2011-05-11,0.4464
2011-05-12,-4.0
2011-05-13,0.9259
2011-05-16,-4.5872
2011-05-17,3.3654
2011-05-18,1.8605
2011-05-19,0.4566
2011-05-20,0.4545
2011-05-23,-1.81
2011-05-24,-5.53
2011-05-25,-6.3415
2011-05-26,17.1875
2011-05-27,6.6667
2011-05-31,-4.1667
2011-06-01,-1.7391
2011-06-02,0.4425
2011-06-03,-2.2026
2011-06-06,-5.8559
2011-06-07,2.8708
2011-06-08,0.9302
2011-06-09,0.9662
2011-06-10,-0.9569
2011-06-13,-0.9662
2011-06-14,-0.4878
2011-06-15,-0.9804
2011-06-16,1.4851
2011-06-17,2.439
2011-06-20,-2.3810000000000002
2011-06-21,2.439
2011-06-22,-0.4762
2011-06-23,0.9569
2011-06-24,0.4739
2011-06-27,0.9434
2011-06-28,0.4673
2011-06-29,1.3953
2011-06-30,0.3268
2011-07-01,1.5030999999999999
2011-07-05,-0.4505
2011-07-06,0.0
2011-07-07,0.4525
2011-07-08,-1.3514
2011-07-11,-5.0228
2011-07-12,0.0
2011-07-13,-0.4808
2011-07-14,-1.4493
2011-07-15,0.0
2011-07-18,-2.9412000000000003
2011-07-19,1.0101
2011-07-20,1.0
2011-07-21,-0.495
2011-07-22,1.4925
2011-07-25,-0.9804
2011-07-26,-0.9901
2011-07-27,0.0
2011-07-28,-1.0
2011-07-29,-2.0202
2011-08-01,-1.0309
2011-08-02,-2.0833
2011-08-03,-0.5319
2011-08-04,-6.9519
2011-08-05,-2.2989
2011-08-08,-1.1764999999999999
2011-08-09,16.6667
2011-08-10,13.2653
2011-08-11,15.3153
2011-08-12,-5.8594
2011-08-15,1.6598000000000002
2011-08-16,-3.6734999999999998
2011-08-17,-2.5423999999999998
2011-08-18,-4.7826
2011-08-19,-2.7397
2011-08-22,1.8779
2011-08-23,1.3825
2011-08-24,0.4545
2011-08-25,3.1673999999999998
2011-08-26,0.8772
2011-08-29,2.1739
2011-08-30,0.8511
2011-08-31,2.1097
2011-09-01,0.4132
2011-09-02,-2.8807
2011-09-06,-3.3898
2011-09-07,5.2632
2011-09-08,1.25
2011-09-09,2.8807
2011-09-12,-4.4
2011-09-13,-0.8368
2011-09-14,-3.3755
2011-09-15,-1.31
2011-09-16,-2.6549
2011-09-19,-2.7273
2011-09-20,-0.9346
2011-09-21,-4.717
2011-09-22,-3.4653
2011-09-23,-1.5385
2011-09-26,-2.6042
2011-09-27,1.6042999999999998
2011-09-28,-2.1053
2011-09-29,0.0
2011-09-30,-3.7634
2011-10-03,-5.0279
2011-10-04,4.7059
2011-10-05,1.1236
2011-10-06,-1.6667
2011-10-07,-2.2599
2011-10-10,2.8902
2011-10-11,-3.3708
2011-10-12,5.814
2011-10-13,1.0989
2011-10-14,0.5435
2011-10-17,-0.5405
2011-10-18,-2.1739
2011-10-19,-3.8889
2011-10-20,1.1561
2011-10-21,-0.5714
2011-10-24,3.4483
2011-10-25,-0.5556
2011-10-26,0.0
2011-10-27,2.7933
2011-10-28,5.9783
2011-10-31,-4.6154
2011-11-01,-1.0753
2011-11-02,2.7174
2011-11-03,0.5291
2011-11-04,0.5263
2011-11-07,-1.0471
2011-11-08,0.5291
2011-11-09,-0.5263
2011-11-10,4.2328
2011-11-11,-0.5076
2011-11-14,-4.0816
2011-11-15,-5.8511
2011-11-16,-2.0798
2011-11-17,0.97
2011-11-18,2.8571
2011-11-21,2.2222
2011-11-22,0.0
2011-11-23,-2.1739
2011-11-25,0.0
2011-11-28,1.1111
2011-11-29,-1.6484
2011-11-30,4.4693
2011-12-01,3.2086
2011-12-02,-3.1088
2011-12-05,-1.6042999999999998
2011-12-06,1.6303999999999998
2011-12-07,1.0695000000000001
2011-12-08,1.5873
2011-12-09,0.0
2011-12-12,-3.125
2011-12-13,-4.8387
2011-12-14,0.0
2011-12-15,-1.1299
2011-12-16,0.5714
2011-12-19,-1.7045
2011-12-20,1.7341
2011-12-21,3.4091
2011-12-22,0.0549
2011-12-23,0.4942
2011-12-27,-4.918
2011-12-28,-0.5747
2011-12-29,0.578
2011-12-30,0.5747
2012-01-03,2.2857
2012-01-04,0.5587
2012-01-05,0.0
2012-01-06,-0.5556
2012-01-09,0.0
2012-01-10,5.5866
2012-01-11,2.6455
2012-01-12,1.0309
2012-01-13,4.6429
2012-01-17,2.8766
2012-01-18,4.2654
2012-01-19,8.1818
2012-01-20,-1.2605
2012-01-23,1.2766
2012-01-24,1.2605
2012-01-25,0.4149
2012-01-26,-2.4793
2012-01-27,1.6949
2012-01-30,0.0
2012-01-31,-0.8333
2012-02-01,1.6806999999999999
2012-02-02,1.2397
2012-02-03,0.0
2012-02-06,-2.0357
2012-02-07,-0.4219
2012-02-08,0.4184
2012-02-09,1.6667
2012-02-10,-3.2787
2012-02-13,-0.4237
2012-02-14,0.8511
2012-02-15,2.5316
2012-02-16,0.823
2012-02-17,-0.0051
2012-02-21,-3.2604
2012-02-22,5.0633
2012-02-23,3.2129
2012-02-24,0.3891
2012-02-27,0.7752
2012-02-28,-3.0769
2012-02-29,-2.7778
2012-03-01,2.852
2012-03-02,-1.5824
2012-03-05,0.0
2012-03-06,-4.8387
2012-03-07,3.3898
2012-03-08,2.0492
2012-03-09,-1.6064
2012-03-12,5.7143
2012-03-13,10.0386
2012-03-14,-2.1053
2012-03-15,-2.509
2012-03-16,3.6765
2012-03-19,0.7092
2012-03-20,-0.7042
2012-03-21,0.0
2012-03-22,-2.4823
2012-03-23,-3.2727
2012-03-26,5.2632
2012-03-27,1.0714
2012-03-28,6.0071
2012-03-29,8.3333
2012-03-30,6.7692
2012-04-02,10.951
2012-04-03,-10.1299
2012-04-04,-4.9133
2012-04-05,0.6079
2012-04-09,-6.3444
2012-04-10,-3.871
2012-04-11,5.0336
2012-04-12,6.0703
2012-04-13,4.8193
2012-04-16,3.4483
2012-04-17,-5.2778
2012-04-18,4.1056
2012-04-19,-2.2535
2012-04-20,-2.3055
2012-04-23,-2.6549
2012-04-24,0.6061
2012-04-25,2.1084
2012-04-26,0.0
2012-04-27,1.4925
2012-04-30,-1.1764999999999999
2012-05-01,6.25
2012-05-02,0.2801
2012-05-03,-6.4246
