ticker,ONOV US Equity
2012-03-15,0.0
2012-03-16,-15.0
2012-03-19,0.0
2012-03-20,-17.647100000000002
2012-03-28,-14.2857
2012-04-03,-8.3333
2012-04-10,-9.0909
2012-04-11,0.0
2012-04-24,-30.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-17,0.0
2012-05-23,14.2857
2012-05-24,-12.5
2012-06-05,0.0
2012-06-13,-28.5714
2012-06-22,-40.0
2012-06-28,-87.5
2012-07-06,1500.0
2012-07-10,0.0
2012-07-12,66.6667
2012-07-13,0.0
2012-07-18,0.0
2012-07-20,0.0
2012-08-03,10.0
2012-08-06,90.9091
2012-08-07,-28.5714
2012-08-08,13.3333
2012-08-10,-11.7647
2012-08-13,13.3333
2012-08-15,-11.7647
2012-08-20,-20.0
2012-08-27,-41.6667
2012-08-28,-12.5
2012-09-07,95.9184
2012-09-11,16.6667
2012-09-12,28.5714
2012-09-13,0.0
2012-09-14,-16.6667
2012-09-21,0.8333
2012-09-24,98.3471
2012-09-26,-63.3333
2012-10-01,-10.2273
2012-10-02,1.2658
2012-10-04,0.0
2012-10-10,-50.0
2012-10-16,100.0
2012-10-24,0.0
2012-10-25,-20.0
2012-11-08,-43.75
2012-11-13,-44.4444
2012-11-29,0.0
2012-11-30,20.0
2012-12-05,0.0
2012-12-06,-27.0833
2012-12-27,14.2857
2013-01-10,220.0
2013-01-15,-25.0
2013-01-18,-16.6667
2013-01-30,-80.0
2013-06-25,-99.0
2013-09-10,145.0
2013-10-02,16389.7959
2013-10-17,-0.9901
2013-11-15,25.0
2013-11-22,140.0
2013-11-25,-66.6667
2013-11-26,-45.8
2013-12-02,-7.7491
2013-12-30,-28.0
2014-01-07,0.0
2014-01-08,-44.4444
2014-01-09,27.5
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,1.5686
2014-01-16,7.3359
2014-01-17,7.9137
2014-01-21,0.0
2014-01-22,5.0
2014-01-23,-4.7619
2014-01-24,-0.3333
2014-01-27,0.2926
2014-01-28,-3.293
2014-01-29,0.0
2014-01-30,-17.2414
2014-01-31,-0.4167
2014-02-03,-3.7657
2014-02-04,-13.0435
2014-02-05,5.0
2014-02-06,0.0
2014-02-07,3.5714
2014-02-10,1.1494
2014-02-11,-5.0
2014-02-12,-4.3062000000000005
2014-02-13,-15.0
2014-02-14,-4.7794
2014-02-18,-3.6292999999999997
2014-02-19,-14.7436
2014-02-20,8.2707
2014-02-21,4.1667
2014-02-24,-13.3333
2014-02-25,-7.6923
2014-02-26,16.5625
2014-02-27,-5.7194
2014-02-28,0.4739
2014-03-03,-2.2641999999999998
2014-03-04,-11.1969
2014-03-05,-0.8696
2014-03-06,17.5439
2014-03-07,11.9403
2014-03-10,-6.6667
2014-03-11,-14.2857
2014-03-12,-16.6667
2014-03-13,18.0
2014-03-14,-2.5423999999999998
2014-03-17,3.9130000000000003
2014-03-18,-8.0544
2014-03-19,-4.5506
2014-03-20,-0.8343
2014-03-21,-13.461500000000001
2014-03-24,-5.5556
2014-03-25,-5.8824
2014-03-26,18.75
2014-03-27,-4.2105
2014-03-28,-6.5934
2014-03-31,11.6176
2014-04-01,-36.7589
2014-04-02,25.0
2014-04-03,-13.3333
2014-04-04,-15.3846
2014-04-07,8.8636
2014-04-08,-8.3507
2014-04-09,-7.0615
2014-04-10,0.0
2014-04-11,74.5098
2014-04-14,-27.1067
2014-04-15,23.1214
2014-04-16,-12.3631
2014-04-17,-14.2857
2014-04-21,31.4583
2014-04-22,-11.252
2014-04-23,-7.3214
2014-04-24,7.7071
2014-04-25,-0.0894
2014-04-28,-13.8765
2014-04-29,3.1185
2014-05-01,-3.2258
2014-05-02,-0.2083
2014-05-06,-13.3612
2014-05-07,-10.0
2014-05-08,60.6426
2014-05-09,33.3333
2014-05-12,-35.0
2014-05-13,-6.1538
2014-05-14,29.5082
2014-05-15,-23.8924
2014-05-16,24.740099999999998
2014-05-19,-20.0
2014-05-20,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,31.1458
2014-05-28,-23.3519
2014-05-30,15.544
2014-06-02,0.4484
2014-06-03,-7.1429
2014-06-04,9.2308
2014-06-05,-27.0246
2014-06-06,25.4524
2014-06-09,0.0
2014-06-10,-52.3077
2014-06-11,-41.9355
2014-06-12,38.8889
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,-20.75
2014-06-18,-29.3375
2014-06-19,7.1429
2014-06-20,27.9167
2014-06-23,4.2345
2014-06-24,-1.875
2014-06-25,47.1338
2014-06-26,10.1732
2014-06-27,-9.4303
2014-06-30,-12.7983
2014-07-01,-17.1642
2014-07-02,-11.7117
2014-07-03,-6.4626
2014-07-07,-0.3636
2014-07-08,16.0584
2014-07-09,1.2579
2014-07-10,-20.4969
2014-07-11,0.0
2014-07-14,-15.625
2014-07-15,3.7037
2014-07-16,0.8929
2014-07-17,-7.9646
2014-07-18,-6.7308
2014-07-21,6.1856
2014-07-22,-22.3301
2014-07-23,20.0
2014-07-24,-15.1042
2014-07-25,-0.6135
2014-07-28,0.0
2014-07-29,-1.2346
2014-07-30,-1.875
2014-07-31,-7.0064
2014-08-01,-21.9178
2014-08-04,0.0
2014-08-05,3.5088
2014-08-06,-16.1017
2014-08-07,-19.1919
2014-08-08,6.25
2014-08-12,63.5294
2014-08-13,-13.6691
2014-08-14,-6.6667
2014-08-15,7.1429
2014-08-19,-24.1667
2014-08-20,2.1978
2014-08-21,-2.1505
2014-08-26,0.0
2014-08-27,54.9451
2014-08-28,-9.2199
2014-08-29,-1.5625
2014-09-02,-27.7778
2014-09-03,12.0879
2014-09-05,-11.7647
2014-09-08,0.0
2014-09-09,-11.1111
2014-09-10,-16.25
2014-09-11,79.1045
2014-09-12,-13.3333
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,-23.0769
2014-09-19,27.5
2014-09-25,1.9607999999999999
2014-09-26,-15.3846
2014-09-29,0.0
2014-09-30,-21.5909
2014-10-01,8.6957
2014-10-02,17.3333
2014-10-03,-18.1818
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-14,0.0
2014-10-16,11.1111
2014-10-17,20.0
2014-10-22,-18.75
2014-10-24,-14.1026
2014-11-04,43.2836
2014-11-05,0.0
2014-11-06,83.3333
2014-11-07,0.0
2014-11-10,-18.1818
2014-11-11,-9.7222
2014-11-12,20.7692
2014-11-13,-33.758
2014-11-14,-7.6923
2014-11-17,-33.3333
2014-11-18,-37.5
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,-20.0
2014-11-24,50.0
2014-11-25,0.0
2014-11-26,-12.5
2014-11-28,-19.0476
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-05,0.0
2014-12-08,-5.8824
2014-12-09,0.0
2014-12-10,15.625
2014-12-11,-5.4054
2014-12-12,-8.5714
2014-12-15,0.0
2014-12-16,-18.75
2014-12-17,-19.2308
2014-12-18,14.2857
2014-12-19,-20.8333
2014-12-22,-15.7895
2014-12-23,12.5
2014-12-24,0.0
2014-12-26,44.4444
2014-12-29,-26.9231
2014-12-30,15.7895
2014-12-31,-13.6364
2015-01-05,0.0
2015-01-06,26.3158
2015-01-07,-8.3333
2015-01-08,9.0909
2015-01-09,-33.3333
2015-01-12,0.0
2015-01-13,37.5
2015-01-14,0.0
2015-01-15,-18.1818
2015-01-16,22.2222
2015-01-20,-27.2727
2015-01-21,0.0
2015-01-22,100.0
2015-01-23,40.625
2015-01-26,60.0
2015-01-27,-11.1111
2015-01-28,-40.625
2015-01-29,-10.526299999999999
2015-01-30,88.2353
2015-02-02,12.5
2015-02-03,-33.3333
2015-02-04,-16.6667
2015-02-05,20.0
2015-02-06,0.0
2015-02-09,6.25
2015-02-10,-11.7647
2015-02-11,6.6667
2015-02-12,-22.9167
2015-02-13,-5.4054
2015-02-17,0.0
2015-02-18,-17.1429
2015-02-19,-6.8966
2015-02-20,0.0
2015-02-23,-22.2222
2015-02-24,14.2857
2015-02-25,66.6667
2015-02-26,-35.0
2015-02-27,3.8462
2015-03-02,0.0
2015-03-03,-3.7037
2015-03-05,0.0
2015-03-06,-7.6923
2015-03-10,0.0
2015-03-11,-8.3333
2015-03-13,9.0909
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,-16.6667
2015-03-23,-10.0
2015-03-26,0.0
2015-03-27,5.5556
2015-03-30,15.7895
2015-03-31,9.0909
2015-04-01,-20.8333
2015-04-02,10.526299999999999
2015-04-06,290.4762
2015-04-07,36.5854
2015-04-08,-21.4286
2015-04-09,9.0909
2015-04-10,-35.4167
2015-04-13,116.129
2015-04-14,3.7313
2015-04-15,7.9137
2015-04-16,-0.6667
2015-04-17,7.3826
2015-04-20,40.0
2015-04-21,62.0536
2015-04-22,-11.8457
2015-04-23,-30.0
2015-04-24,-6.25
2015-04-27,10.4762
2015-04-28,-34.4828
2015-04-29,57.8947
2015-04-30,-75.4167
2015-05-01,-27.1186
2015-05-04,-2.3256
2015-05-05,-4.7619
2015-05-06,-17.5
2015-05-07,36.3636
2015-05-08,0.0
2015-05-11,-22.2222
2015-05-12,5.7143
2015-05-13,-5.4054
2015-05-14,-39.0476
2015-05-18,0.0
2015-05-21,0.0
2015-05-27,-80.0
2015-05-28,175.0
2015-05-29,80.0
2015-06-01,2.0202
2015-06-02,-80.198
2015-06-11,80.0
2015-06-17,136.1111
2015-06-29,-76.4706
2015-06-30,0.0
2015-07-06,-50.0
2015-07-07,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-28,20.0
2015-07-29,-86.5625
2015-07-30,253.4884
2015-07-31,5.2632
2015-08-03,0.8333
2015-08-04,3.3058
2015-08-05,28.0
2015-08-06,-13.75
2015-08-10,-0.7246
2015-08-11,0.7299
2015-08-12,0.1812
2015-08-13,15.009
2015-08-14,0.6289
2015-08-17,0.0
2015-08-18,-2.5
2015-08-19,2.5641
2015-08-20,-2.5
2015-08-21,-10.2564
2015-08-24,0.0
2015-08-25,0.0
2015-08-26,42.8571
2015-08-27,25.0
2015-08-28,12.0
2015-08-31,9.2857
2015-09-01,11.1111
2015-09-02,-52.9412
2015-09-03,-8.2031
2015-09-04,2.1277
2015-09-08,-2.0
2015-09-09,-22.449
2015-09-10,0.8772
2015-09-11,13.0435
2015-09-14,-11.538499999999999
2015-09-15,4.3478
2015-09-16,-7.5
2015-09-17,-4.5045
2015-09-18,11.3208
2015-09-21,-10.1695
2015-09-22,-43.3962
2015-09-23,-26.6667
2015-09-24,9.0909
2015-09-25,12.5
2015-09-28,11.1111
2015-09-29,-20.0
2015-09-30,8.3333
2015-10-01,-19.2308
2015-10-02,-6.8452
2015-10-05,2.2364
2015-10-06,-20.0
2015-10-07,0.0
2015-10-08,-0.7813
2015-10-09,0.7874
2015-10-12,-12.5
2015-10-13,0.0
2015-10-14,-5.3571
2015-10-15,-13.2075
2015-10-16,-1.6303999999999998
2015-10-19,-9.9448
2015-10-20,-0.6135
2015-10-21,58.0247
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,-25.0
2015-10-27,16.6667
2015-10-28,-7.1429
2015-10-29,7.6923
2015-10-30,6.25
2015-11-02,7.563
2015-11-03,-25.0
2015-11-04,8.3333
2015-11-05,-25.4808
2015-11-09,11.6129
2015-11-10,-21.3873
2015-11-11,5.8824
2015-11-12,5.5556
2015-11-13,-11.8421
2015-11-16,-4.4776
2015-11-18,-25.0
2015-11-19,-25.0
2015-11-20,29.1667
2015-11-23,-13.9785
2015-11-24,30.0
2015-11-25,7.6923
2015-11-27,1.7856999999999998
2015-11-30,0.0
2015-12-01,-14.0351
2015-12-02,0.0
2015-12-03,-2.0408
2015-12-04,0.0
2015-12-07,18.75
2015-12-08,-8.7719
2015-12-09,-7.6923
2015-12-10,8.3333
2015-12-11,0.0
2015-12-14,-7.6923
2015-12-16,0.0
2015-12-17,33.3333
2015-12-18,-46.0937
2015-12-21,-27.5362
2015-12-22,12.0
2015-12-23,-32.1429
2015-12-24,5.2632
2015-12-28,27.5
2015-12-29,-11.7647
2015-12-31,-17.7778
2016-01-04,16.2162
2016-01-05,86.0465
2016-01-06,-50.0
2016-01-07,0.0
2016-01-08,32.5
2016-01-11,20.7547
2016-01-12,-12.5
2016-01-13,-14.2857
2016-01-14,4.1667
2016-01-19,-26.0
2016-01-20,21.6216
2016-01-21,13.3333
2016-01-22,9.8039
2016-01-27,-19.6429
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,24.4444
2016-02-04,-21.4286
2016-02-05,22.7273
2016-02-08,-31.4815
2016-02-11,35.1351
2016-02-12,-4.0
2016-02-16,-4.1667
2016-02-17,-2.1739
2016-02-23,2.2222
2016-02-24,43.4783
2016-02-25,-7.5758
2016-02-29,4.918
2016-03-01,0.0
2016-03-02,-12.5
2016-03-03,14.2857
2016-03-04,-9.375
2016-03-07,29.3103
2016-03-08,-1.3333
2016-03-09,-17.5676
2016-03-10,18.0328
2016-03-11,8.3333
2016-03-14,-15.3846
2016-03-15,-7.5758
2016-03-16,1.6393
2016-03-17,0.0
2016-03-18,6.4516
2016-03-22,-15.1515
2016-03-23,-39.2857
2016-03-24,126.4706
2016-03-28,-6.4935
2016-03-29,6.9444
2016-03-30,-16.8831
2016-03-31,12.5
2016-04-05,-2.7778
2016-04-07,2.8571
2016-04-08,0.0
2016-04-11,-11.1111
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,-3.125
2016-04-15,-19.3548
2016-04-18,18.0
2016-04-19,0.0
2016-04-20,-1.6949
2016-04-21,93.1034
2016-04-22,12.5
2016-04-25,24.6032
2016-04-26,1.9108
2016-04-27,-30.0
2016-04-28,26.7857
2016-04-29,-15.493
2016-05-02,5.0
2016-05-03,26.9841
2016-05-04,6.25
2016-05-05,63.5294
2016-05-06,-19.4245
2016-05-09,-7.1429
2016-05-10,-7.6923
2016-05-11,-47.3958
2016-05-12,25.7426
2016-05-13,24.4094
2016-05-16,-8.8608
2016-05-17,23.6111
2016-05-18,-10.1124
2016-05-19,20.0
2016-05-20,0.0
2016-05-23,8.3333
2016-05-24,-7.6923
2016-05-25,10.9375
2016-05-26,8.9202
2016-05-27,9.0517
2016-05-31,-10.6719
2016-06-01,6.1947
2016-06-02,7.5
2016-06-03,117.0543
2016-06-06,-0.3571
2016-06-07,11.828
2016-06-08,41.0256
2016-06-09,2.7273
2016-06-10,-11.5044
2016-06-13,70.0
2016-06-14,42.3529
2016-06-15,23.9669
2016-06-16,-14.4583
2016-06-17,19.5324
2016-06-20,14.0994
2016-06-21,-17.7143
2016-06-22,-9.7222
2016-06-23,-15.3846
2016-06-24,13.6364
2016-06-27,-12.0
2016-06-28,4.5455
2016-06-29,8.6957
2016-06-30,-22.0
2016-07-01,33.3333
2016-07-05,4.6154
2016-07-06,8.0882
2016-07-07,-10.5017
2016-07-08,-8.7886
2016-07-11,8.0208
2016-07-12,1.0608
2016-07-13,-8.3969
2016-07-14,16.6667
2016-07-15,28.5714
2016-07-18,47.2222
2016-07-19,48.3491
2016-07-20,-3.593
2016-07-21,13.3245
2016-07-22,24.5634
2016-07-25,30.8411
2016-07-26,6.7857
2016-07-27,-12.3077
2016-07-28,6.7887
2016-07-29,-55.0
2016-08-01,26.9841
2016-08-02,0.0
2016-08-03,2.5
2016-08-04,-2.439
2016-08-05,5.0
2016-08-08,-4.7619
2016-08-09,-23.125
2016-08-10,-23.5772
2016-08-11,-40.4255
2016-08-12,-14.2857
2016-08-15,23.3333
2016-08-16,48.6486
2016-08-17,9.8011
2016-08-18,-24.8642
2016-08-19,10.1928
2016-08-22,12.0312
2016-08-23,-5.2162
2016-08-24,-19.9529
2016-08-25,17.647100000000002
2016-08-26,-17.0
2016-08-29,-9.0361
2016-08-30,12.5828
2016-08-31,8.8235
2016-09-01,2.7027
2016-09-02,-10.526299999999999
2016-09-06,-2.9412000000000003
2016-09-07,3.0303
2016-09-08,10.8824
2016-09-09,20.9549
2016-09-12,-25.0
2016-09-13,-5.848
2016-09-14,8.6957
2016-09-15,-14.2857
2016-09-16,1.3333
2016-09-19,4.7286
2016-09-20,13.0742
2016-09-21,-1.9444
2016-09-22,1.4163999999999999
2016-09-23,-2.2346
2016-09-26,2.8571
2016-09-27,-6.2153
2016-09-28,-1.666
2016-09-29,-6.8524
2016-09-30,-4.7292
2016-10-03,1.8244
2016-10-04,-20.0
2016-10-05,-8.3333
2016-10-06,-9.0909
2016-10-07,-30.0
2016-10-10,-14.8214
2016-10-11,-4.6122
2016-10-12,40.4396
2016-10-13,-3.5994
2016-10-14,-2.5974
2016-10-17,1.3333
2016-10-18,-7.8947
2016-10-19,-12.857099999999999
2016-10-20,22.9508
2016-10-21,0.0
2016-10-24,-12.5833
2016-10-25,6.673
2016-10-26,-1.3405
2016-10-27,2.8986
2016-10-28,-1.0563
2016-10-31,-1.7793999999999999
2016-11-01,1.2681
2016-11-02,-3.7567
2016-11-03,3.9032999999999998
2016-11-04,-2.6834
2016-11-07,-11.7647
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,51.25
2016-11-11,56.4738
2016-11-14,-8.4507
2016-11-15,-1.5385
2016-11-16,-14.8438
2016-11-17,-1.9495
2016-11-18,-12.9825
2016-11-21,-3.2258
2016-11-22,3.3333
2016-11-23,-3.2258
2016-11-25,-11.1111
2016-11-28,0.0
2016-11-29,6.0938
2016-11-30,-22.2386
2016-12-01,-8.806799999999999
2016-12-02,15.784
2016-12-05,-13.901299999999999
2016-12-06,-16.6667
2016-12-07,2.0
2016-12-08,17.647100000000002
2016-12-09,-13.3333
2016-12-12,-3.8462
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,-3.75
2016-12-16,1.8182
2016-12-19,2.6786
2016-12-20,-4.2236
2016-12-21,-2.4643
2016-12-22,-6.383
2016-12-23,13.6364
2016-12-27,4.125
2016-12-28,1.8007
2016-12-29,-0.3538
2016-12-30,-5.3254
2017-01-03,-22.5
2017-01-04,3.2258
2017-01-05,0.0
2017-01-06,10.0
2017-01-09,-8.806799999999999
2017-01-10,5.296
2017-01-11,4.142
2017-01-12,13.6364
2017-01-13,8.0
2017-01-17,8.1019
2017-01-18,-0.9636
2017-01-19,3.7838000000000003
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,-7.1875
2017-01-25,-12.009
2017-01-26,20.0255
2017-01-27,-11.2646
2017-01-30,0.0
2017-01-31,-9.2216
2017-02-01,-15.5673
2017-02-02,17.9688
2017-02-03,2.7815
2017-02-06,-2.0619
2017-02-07,0.2632
2017-02-09,5.3806
2017-02-10,158.0324
2017-02-13,8.1081
2017-02-14,21.4732
2017-02-15,-23.5575
2017-02-16,-7.3077
2017-02-17,5.3942
2017-02-21,-5.5118
2017-02-22,-13.8021
2017-02-23,-16.2538
2017-02-24,15.4401
2017-02-27,10.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,31.7614
2017-03-03,10.3924
2017-03-06,-12.5
2017-03-07,6.4286
2017-03-08,30.8725
2017-03-09,11.2821
2017-03-10,-3.773
2017-03-13,10.1467
2017-03-14,0.0
2017-03-15,-6.5217
2017-03-16,-4.6512
2017-03-17,-7.3171
2017-03-20,6.875
2017-03-21,-0.5232
2017-03-22,8.849
2017-03-23,0.0
2017-03-24,-6.7652
2017-03-27,7.2561
2017-03-28,-2.2172
2017-03-29,-2.3256
2017-03-30,0.0893
2017-03-31,-3.6574
2017-04-03,-16.0494
2017-04-04,2.9412000000000003
2017-04-05,8.5714
2017-04-06,-2.9605
2017-04-07,-2.3729
2017-04-10,-22.2569
2017-04-11,10.7637
2017-04-12,-3.2258
2017-04-13,-6.6667
2017-04-17,-7.1429
2017-04-18,3.8462
2017-04-19,-0.7407
2017-04-20,3.4515000000000002
2017-04-21,8.2056
2017-04-24,5.3333
2017-04-25,0.0
2017-04-26,20.2532
2017-04-27,-5.2632
2017-04-28,5.4861
2017-05-01,4.8058
2017-05-02,-9.6106
2017-05-03,0.0695
2017-05-04,-0.0694
2017-05-05,0.0695
2017-05-08,-25.0
2017-05-09,25.9259
2017-05-10,5.8088
2017-05-11,-15.3231
2017-05-12,5.0472
2017-05-15,-9.375
2017-05-16,3.3621
2017-05-17,-0.5838
2017-05-18,-2.7685
2017-05-19,3.6238
2017-05-22,13.905100000000001
2017-05-23,-2.3392
2017-05-24,-8.7949
2017-05-25,-5.3344
2017-05-26,7.4989
2017-05-30,-4.5161
2017-05-31,-2.027
2017-06-01,-3.4483
2017-06-02,-7.1429
2017-06-05,7.6923
2017-06-06,13.5
2017-06-07,-15.0409
2017-06-08,2.5926
2017-06-09,-0.0722
2017-06-12,-0.289
2017-06-13,0.2899
2017-06-14,-2.4566
2017-06-15,3.5348
2017-06-16,0.0129
2017-06-19,0.0787
2017-06-20,-7.005
2017-06-21,-0.0769
2017-06-22,-3.0769
2017-06-23,10.3968
2017-06-26,-6.5421
2017-06-27,0.0
2017-06-28,-3.8462
2017-06-29,-0.08
2017-06-30,0.0801
2017-07-03,0.0
2017-07-05,-4.08
2017-07-06,-1.9183
2017-07-07,5.6122
2017-07-10,-7.5282
2017-07-11,-10.7532
2017-07-12,2.439
2017-07-13,9.5238
2017-07-14,0.0
2017-07-17,-3.6252
2017-07-18,-0.7498
2017-07-19,0.0
2017-07-20,-6.3636
2017-07-21,-3.0049
2017-07-24,10.1046
2017-07-25,9.0909
2017-07-26,-10.0
2017-07-27,-2.7778
2017-07-28,-4.7619
2017-07-31,0.0
2017-08-01,-20.0
2017-08-02,25.0
2017-08-03,-2.4
2017-08-04,2.459
2017-08-07,-2.8
2017-08-08,-6.5844000000000005
2017-08-09,-1.7247
2017-08-10,-0.5984
2017-08-11,-0.5637
2017-08-14,2.1542
2017-08-15,-5.6604
2017-08-16,12.2353
2017-08-17,-2.3061
2017-08-18,-5.7940000000000005
2017-08-21,5.9226
2017-08-22,6.9892
2017-08-23,-2.8141
2017-08-24,-1.241
2017-08-25,-1.2429000000000001
2017-08-28,0.0032
2017-08-29,-2.4556
2017-08-30,8.6957
2017-08-31,0.0
2017-09-01,5.0
2017-09-05,0.0
2017-09-07,-6.6667
2017-09-11,-0.1561
2017-09-12,-0.8656
2017-09-13,1.0309
2017-09-14,0.0
2017-09-15,-9.1837
2017-09-18,0.0
2017-09-19,-10.1461
2017-09-20,-0.025
2017-09-21,0.0625
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,2.5
2017-09-29,-1.2195
2017-10-02,-3.8272
2017-10-03,2.5674
2017-10-05,1.7522
2017-10-06,-1.599
2017-10-09,0.0
2017-10-10,-0.7438
2017-10-11,-5.5475
2017-10-12,-2.6667
2017-10-13,1.3699
2017-10-16,-5.4054
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,-0.7143
2017-10-20,0.0
2017-10-23,0.7194
2017-10-24,-2.1429
2017-10-25,-12.5547
2017-10-26,-8.3472
2017-10-27,9.1075
2017-10-30,-2.3372
2017-10-31,-1.7094
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,4.3478
2017-11-06,-8.3333
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,7.2727
2017-11-10,0.0
2017-11-14,0.0
2017-11-16,-0.1695
2017-11-17,14.600999999999999
2017-11-20,62.963
2017-11-21,-9.0909
2017-11-22,8.0
2017-11-24,1.8519
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,-1.8182
2017-12-01,-7.4074
2017-12-04,-18.74
2017-12-05,23.0618
2017-12-07,-10.0
2017-12-08,0.0
2017-12-12,0.0
2017-12-13,-0.1111
2017-12-14,-33.2592
2017-12-15,0.0
2017-12-18,16.5
2017-12-19,28.6123
2017-12-20,-5.5617
2017-12-21,-19.9058
2017-12-26,-1.7647
2017-12-27,0.1497
2017-12-28,0.0
2017-12-29,-2.9895
2018-01-02,-3.0817
2018-01-03,26.868
2018-01-04,0.1253
2018-01-05,-12.8911
2018-01-08,4.1667
2018-01-09,-3.4483
2018-01-10,-1.8571
2018-01-11,1.6012
2018-01-12,-0.1433
2018-01-16,-0.2869
2018-01-18,-11.223
2018-01-19,13.4522
2018-01-22,-27.1429
2018-01-23,7.8431
2018-01-24,9.0909
2018-01-25,-15.6417
2018-01-26,-1.0175
2018-01-29,18.7625
2018-01-30,-7.8992
2018-01-31,-0.5474
2018-02-01,37.6147
2018-02-02,-2.6667
2018-02-05,-4.7945
2018-02-08,-0.7194
2018-02-09,-20.4348
2018-02-12,9.2896
2018-02-13,0.0
2018-02-14,-14.6217
2018-02-15,7.3653
2018-02-16,9.0909
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,-16.6667
2018-02-23,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-4.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,3.9583
2018-03-09,-25.8517
2018-03-12,13.5135
2018-03-13,4.7619
2018-03-14,0.0
2018-03-16,-0.9091
2018-03-19,-15.1376
2018-03-20,1.4865
2018-03-21,-9.4541
2018-03-22,0.0
2018-03-23,-7.3529
2018-03-26,1.5873
2018-03-27,6.25
2018-03-29,-0.8824
2018-04-02,-10.9792
2018-04-05,6.6667
2018-04-06,0.0
