ticker,ARTH US Equity
2013-10-21,-1.6949
2013-10-22,-6.8966
2013-10-23,1.6204
2013-10-24,1.6401
2013-10-25,-0.3138
2013-10-28,-4.6763
2013-10-29,-23.0189
2013-10-30,16.6667
2013-10-31,3.7815
2013-11-01,3.2389
2013-11-04,-17.598
2013-11-05,7.0791
2013-11-06,-8.8889
2013-11-07,-6.0366
2013-11-08,12.6541
2013-11-11,-5.53
2013-11-12,-2.439
2013-11-13,5.0
2013-11-14,-4.7024
2013-11-15,4.4347
2013-11-18,-0.7177
2013-11-19,-3.1325
2013-11-20,-0.4975
2013-11-21,0.0
2013-11-22,0.5
2013-11-25,-0.4975
2013-11-26,-3.5
2013-11-27,3.1088
2013-11-29,0.0
2013-12-02,0.5025
2013-12-03,-4.9375
2013-12-04,-2.1696
2013-12-05,-3.293
2013-12-06,-8.5476
2013-12-09,10.7143
2013-12-10,-3.9121
2013-12-11,11.4286
2013-12-12,7.6282
2013-12-13,0.0596
2013-12-16,0.0
2013-12-17,4.7619
2013-12-18,0.0
2013-12-19,-9.1761
2013-12-20,-2.4085
2013-12-23,2.5641
2013-12-24,5.0
2013-12-26,18.5714
2013-12-27,0.4016
2013-12-30,16.0
2013-12-31,12.069
2014-01-02,20.0
2014-01-03,7.6923
2014-01-06,-5.9524
2014-01-07,-3.8291
2014-01-08,-23.6591
2014-01-09,24.1379
2014-01-10,0.0
2014-01-13,-2.7778
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,2.8571
2014-01-17,9.7222
2014-01-21,6.3291
2014-01-22,-4.7619
2014-01-23,-2.5
2014-01-24,-1.2821
2014-01-27,-1.2987
2014-01-28,0.0
2014-01-29,2.6316
2014-01-30,-2.5641
2014-01-31,-9.2105
2014-02-03,-8.6957
2014-02-04,-4.7619
2014-02-05,10.0
2014-02-06,-9.0909
2014-02-07,-1.6667
2014-02-10,8.4746
2014-02-11,18.75
2014-02-12,-6.5789
2014-02-13,-1.4085
2014-02-14,-1.4285999999999999
2014-02-18,13.0435
2014-02-19,-1.2821
2014-02-20,-3.8961
2014-02-21,-3.2432
2014-02-24,0.5587
2014-02-25,0.0
2014-02-26,5.8333
2014-02-27,7.6115
2014-02-28,7.3171
2014-03-03,-6.8182
2014-03-04,-0.6098
2014-03-05,5.5215
2014-03-06,0.0
2014-03-07,-2.3256
2014-03-10,0.0
2014-03-11,-4.7619
2014-03-12,0.0
2014-03-13,2.5
2014-03-14,-1.2195
2014-03-17,-6.1728
2014-03-18,-5.2632
2014-03-19,2.7778
2014-03-20,-2.7027
2014-03-21,-2.7778
2014-03-24,7.1429
2014-03-25,-1.3667
2014-03-26,-10.8145
2014-03-27,3.0693
2014-03-28,2.9412000000000003
2014-03-31,-5.7143
2014-04-01,-3.0303
2014-04-02,-1.25
2014-04-03,-0.3165
2014-04-04,7.9365
2014-04-07,-4.4118
2014-04-08,1.5385
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,-3.0303
2014-04-14,-6.25
2014-04-15,4.0
2014-04-16,-7.0513
2014-04-17,-10.2802
2014-04-21,10.6894
2014-04-22,-4.5139
2014-04-23,-1.8182
2014-04-24,-1.8519
2014-04-25,9.434
2014-04-28,-17.2414
2014-04-29,8.3333
2014-04-30,-3.8462
2014-05-01,11.6
2014-05-02,-6.8100000000000005
2014-05-05,-0.3846
2014-05-06,-8.8803
2014-05-07,13.0826
2014-05-08,-6.1358
2014-05-09,0.5988
2014-05-12,-15.873
2014-05-13,10.8491
2014-05-14,-6.3298
2014-05-15,-0.0568
2014-05-16,-4.5455
2014-05-19,18.006
2014-05-20,0.227
2014-05-21,0.6543
2014-05-22,-9.2
2014-05-23,-11.4537
2014-05-27,9.4527
2014-05-28,13.6364
2014-05-29,-7.95
2014-05-30,2.1184
2014-06-02,0.0
2014-06-03,-6.383
2014-06-04,0.4545
2014-06-05,-0.4525
2014-06-06,2.2727
2014-06-09,-2.2222
2014-06-10,-2.2159
2014-06-11,2.3242
2014-06-12,4.5429
2014-06-13,-4.1825
2014-06-16,11.1111
2014-06-17,-8.1633
2014-06-18,3.2778
2014-06-19,-1.0221
2014-06-20,-2.3913
2014-06-23,-1.1693
2014-06-24,12.6761
2014-06-25,-8.0
2014-06-26,-5.2174
2014-06-27,-2.2936
2014-06-30,7.9812
2014-07-01,-4.3478
2014-07-02,-8.6364
2014-07-03,11.8781
2014-07-07,-2.1679
2014-07-08,-9.0909
2014-07-09,0.0
2014-07-10,1.5
2014-07-11,-1.4778
2014-07-14,-10.0
2014-07-15,12.2222
2014-07-16,-5.9406
2014-07-17,10.526299999999999
2014-07-18,-9.5238
2014-07-21,10.526299999999999
2014-07-22,0.0
2014-07-23,-4.7619
2014-07-24,0.0
2014-07-25,2.5
2014-07-28,-2.439
2014-07-29,2.5
2014-07-30,-2.439
2014-07-31,0.25
2014-08-01,-0.2494
2014-08-04,-3.5
2014-08-05,1.2306
2014-08-06,-2.7511
2014-08-07,-2.6316
2014-08-08,-2.6351
2014-08-11,0.1041
2014-08-12,0.3813
2014-08-13,1.8300999999999998
2014-08-14,-1.7972000000000001
2014-08-15,0.0691
2014-08-18,-4.4859
2014-08-19,-7.4422
2014-08-20,14.9102
2014-08-21,3.1929
2014-08-22,-10.4674
2014-08-25,8.9338
2014-08-26,-2.16
2014-08-27,10.2104
2014-08-28,-7.3552
2014-08-29,-2.4324
2014-09-02,-0.277
2014-09-03,-2.5
2014-09-04,2.5641
2014-09-05,-2.7083
2014-09-08,0.0
2014-09-09,2.7837
2014-09-10,-2.6042
2014-09-11,-1.2478
2014-09-12,6.8591999999999995
2014-09-15,0.6081
2014-09-16,-4.634
2014-09-17,1.4085
2014-09-18,0.0
2014-09-19,-2.7778
2014-09-22,-2.7857
2014-09-23,8.7436
2014-09-24,-6.6892
2014-09-25,-2.0999
2014-09-26,6.4349
2014-09-29,0.0
2014-09-30,0.0695
2014-10-01,-5.5556
2014-10-02,-4.4853
2014-10-03,-4.542
2014-10-06,16.7742
2014-10-07,-2.2099
2014-10-08,-2.5423999999999998
2014-10-09,-1.4493
2014-10-10,4.6324
2014-10-13,4.2867
2014-10-14,-2.965
2014-10-15,-2.7778
2014-10-16,2.8571
2014-10-17,-2.6042
2014-10-20,2.6738
2014-10-21,-2.7778
2014-10-22,2.8571
2014-10-23,2.7778
2014-10-24,-2.7027
2014-10-27,-5.5556
2014-10-28,-4.0074
2014-10-29,5.8215
2014-10-30,-4.4517
2014-10-31,6.9697
2014-11-03,-9.3484
2014-11-04,-2.5
2014-11-05,3.8462
2014-11-06,0.1157
2014-11-07,4.817
2014-11-10,0.0
2014-11-11,1.1764999999999999
2014-11-12,4.6512
2014-11-13,0.0
2014-11-14,-1.9444
2014-11-17,5.3824
2014-11-18,12.9032
2014-11-19,4.7619
2014-11-20,-8.5795
2014-11-21,4.4127
2014-11-24,9.5238
2014-11-25,-2.1196
2014-11-26,-4.4975
2014-11-28,9.3023
2014-12-01,7.234
2014-12-02,-8.7302
2014-12-03,2.1739
2014-12-04,-8.4574
2014-12-05,-2.3823
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,-2.3810000000000002
2014-12-11,1.9512
2014-12-12,-1.9139
2014-12-15,-5.6098
2014-12-16,-1.8088
2014-12-17,-2.6316
2014-12-18,0.0
2014-12-19,8.1081
2014-12-22,1.25
2014-12-23,1.2346
2014-12-24,-2.439
2014-12-26,-2.5
2014-12-29,2.5641
2014-12-30,-5.0
2014-12-31,6.25
2015-01-02,-2.9102
2015-01-05,2.0408
2015-01-06,0.0
2015-01-07,2.5
2015-01-08,-2.8963
2015-01-09,0.471
2015-01-12,-0.5938
2015-01-13,1.6033
2015-01-14,-1.9802
2015-01-15,1.0101
2015-01-16,-4.0
2015-01-20,4.1667
2015-01-21,-3.5
2015-01-22,1.0363
2015-01-23,1.2821
2015-01-26,-1.2658
2015-01-27,-1.0256
2015-01-28,0.842
2015-01-29,-0.8349
2015-01-30,1.8135
2015-02-02,4.2303
2015-02-03,-2.3497
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,-2.5
2015-02-09,-2.5641
2015-02-10,5.2632
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,1.5
2015-02-20,18.7192
2015-02-23,-10.7365
2015-02-24,1.3364
2015-02-25,-4.8165
2015-02-26,6.0241
2015-02-27,-13.6364
2015-03-02,-5.2632
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,11.1111
2015-03-09,9.5
2015-03-10,-4.1096
2015-03-11,-2.3810000000000002
2015-03-12,2.439
2015-03-13,-2.3214
2015-03-16,-2.4985
2015-03-17,-0.3438
2015-03-18,0.0
2015-03-19,0.2822
2015-03-20,0.5629
2015-03-23,-0.4975
2015-03-24,-4.5
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,-0.5236
2015-03-30,-5.2632
2015-03-31,0.0
2015-04-01,5.5556
2015-04-02,-5.2632
2015-04-06,-2.7778
2015-04-07,0.0
2015-04-08,11.4286
2015-04-09,-2.5641
2015-04-10,5.2632
2015-04-13,-2.5
2015-04-14,-2.5641
2015-04-15,0.5263
2015-04-16,-0.5236
2015-04-17,4.2105
2015-04-20,-3.4722
2015-04-21,1.5697
2015-04-22,-2.1249
2015-04-23,1.3158
2015-04-24,-1.2987
2015-04-27,10.526299999999999
2015-04-28,-3.75
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,13.791
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,-2.0652
2015-05-07,-2.3307
2015-05-08,4.5455
2015-05-11,-4.2663
2015-05-12,-2.8101000000000003
2015-05-13,2.8037
2015-05-14,2.2727
2015-05-15,-2.2222
2015-05-18,0.142
2015-05-19,2.1844
2015-05-20,2.1655
2015-05-21,0.0
2015-05-22,8.6957
2015-05-26,-1.25
2015-05-27,-6.8354
2015-05-28,4.3478
2015-05-29,0.0
2015-06-01,-7.9167
2015-06-02,1.81
2015-06-03,2.3611
2015-06-04,0.0
2015-06-05,-0.1357
2015-06-08,0.0
2015-06-09,4.3478
2015-06-10,-3.125
2015-06-11,1.0215
2015-06-12,0.0532
2015-06-15,2.1277
2015-06-16,-2.0833
2015-06-17,0.0
2015-06-18,0.8511
2015-06-19,-1.6878
2015-06-22,0.0
2015-06-23,-1.2876
2015-06-24,2.6087
2015-06-25,-4.661
2015-06-26,0.4444
2015-06-29,0.885
2015-06-30,14.0899
2015-07-01,-0.0481
2015-07-02,-10.7692
2015-07-06,3.4483
2015-07-07,0.4167
2015-07-08,-0.4149
2015-07-09,0.0
2015-07-10,16.6667
2015-07-13,-6.0714
2015-07-14,4.5626999999999995
2015-07-15,9.0909
2015-07-16,20.0
2015-07-17,3.6111
2015-07-20,-6.1662
2015-07-21,-4.8571
2015-07-22,5.1051
2015-07-23,2.8571
2015-07-24,2.2222
2015-07-27,-0.9511
2015-07-28,-3.2922000000000002
2015-07-29,-3.5461
2015-07-30,-0.0368
2015-07-31,8.7164
2015-08-03,-1.2179
2015-08-04,-0.8219
2015-08-05,-1.9337
2015-08-06,-1.5493000000000001
2015-08-07,-1.5737
2015-08-10,-12.7362
2015-08-11,-8.3906
2015-08-12,-2.7955
2015-08-13,8.1132
2015-08-14,-5.1903
2015-08-17,4.0146
2015-08-18,-1.6886
2015-08-19,-3.636
2015-08-20,0.3704
2015-08-21,3.321
2015-08-24,0.0
2015-08-25,3.5714
2015-08-26,-1.7241
2015-08-27,2.4561
2015-08-28,0.0
2015-08-31,7.1918
2015-09-01,-0.3195
2015-09-02,0.4808
2015-09-03,-0.5781
2015-09-04,-0.5414
2015-09-08,3.2258
2015-09-09,5.625
2015-09-10,-1.1834
2015-09-11,6.8488
2015-09-14,0.8757
2015-09-15,-12.5
2015-09-16,-10.4762
2015-09-17,2.8369
2015-09-18,-3.4052
2015-09-21,-3.6591
2015-09-22,0.0463
2015-09-23,3.7037
2015-09-24,-3.5714
2015-09-25,-2.5926
2015-09-28,-0.9506
2015-09-29,-1.7274
2015-09-30,3.5156
2015-10-01,2.6414999999999997
2015-10-02,-7.7206
2015-10-05,1.5936
2015-10-06,0.0
2015-10-07,5.098
2015-10-08,-1.1194
2015-10-09,-1.5093999999999999
2015-10-12,-0.3831
2015-10-13,-3.0769
2015-10-14,-0.3968
2015-10-15,0.7968
2015-10-16,6.7194
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,-1.8519
2015-10-22,-3.7264
2015-10-23,-8.6722
2015-10-26,-6.0086
2015-10-27,-3.653
2015-10-28,-4.0284
2015-10-29,6.2346
2015-10-30,-4.7066
2015-11-02,4.878
2015-11-03,-3.2558
2015-11-04,4.8077
2015-11-05,-8.3142
2015-11-06,-2.439
2015-11-09,7.7564
2015-11-10,-3.3908
2015-11-11,-2.9557
2015-11-12,2.5381
2015-11-13,-1.9802
2015-11-16,1.0101
2015-11-17,0.0
2015-11-18,0.25
2015-11-19,-0.9975
2015-11-20,0.0
2015-11-23,1.7631999999999999
2015-11-24,-0.9901
2015-11-25,-0.75
2015-11-27,-9.3199
2015-11-30,-3.3333
2015-12-01,40.8046
2015-12-02,-16.3265
2015-12-03,7.3171
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,-0.4545
2015-12-09,-7.7626
2015-12-10,3.9604
2015-12-11,0.0
2015-12-14,3.0952
2015-12-15,1.3857
2015-12-16,4.7267
2015-12-17,-0.1631
2015-12-18,0.2179
2015-12-21,-4.3478
2015-12-22,1.5625
2015-12-23,0.2517
2015-12-24,-2.2321
2015-12-28,-4.1096
2015-12-29,0.9524
2015-12-30,-4.717
2015-12-31,0.0
2016-01-04,1.4851
2016-01-05,4.6341
2016-01-06,-4.7203
2016-01-07,-1.315
2016-01-08,0.4029
2016-01-11,-1.2346
2016-01-12,-1.0
2016-01-13,-9.0909
2016-01-14,0.0
2016-01-15,4.4444
2016-01-19,1.0638
2016-01-20,0.0
2016-01-21,-3.1579
2016-01-22,4.0761
2016-01-25,1.3054999999999999
2016-01-26,-0.7732
2016-01-27,0.2597
2016-01-28,2.0725
2016-01-29,-1.0152
2016-02-01,-2.5641
2016-02-02,0.0
2016-02-03,1.5789
2016-02-04,-0.3886
2016-02-05,1.1703999999999999
2016-02-08,-0.2571
2016-02-09,-2.0619
2016-02-10,-1.3158
2016-02-11,-6.6
2016-02-12,8.4939
2016-02-16,-7.8947
2016-02-17,0.0
2016-02-18,0.5714
2016-02-19,2.8409
2016-02-22,1.3812
2016-02-23,-1.9074
2016-02-24,-1.1111
2016-02-25,3.9326
2016-02-26,-2.1622
2016-02-29,2.7624
2016-03-01,0.0
2016-03-02,-0.5376
2016-03-03,-2.1622
2016-03-04,2.7624
2016-03-07,9.4086
2016-03-08,1.2285
2016-03-09,6.7961
2016-03-10,-7.9545
2016-03-11,-1.7284000000000002
2016-03-14,-0.5025
2016-03-15,-2.0202
2016-03-16,1.5464
2016-03-17,0.0
2016-03-18,7.6142
2016-03-21,34.434
2016-03-22,-13.5088
2016-03-23,1.4199
2016-03-24,0.05
2016-03-28,1.9489999999999998
2016-03-29,4.0686
2016-03-30,5.5111
2016-03-31,13.9286
2016-04-01,12.8527
2016-04-04,-5.1389
2016-04-05,8.3455
2016-04-06,21.0811
2016-04-07,4.9107
2016-04-08,-2.1277
2016-04-11,-8.0435
2016-04-12,1.6548
2016-04-13,-3.8372
2016-04-14,-0.9674
2016-04-15,-7.2039
2016-04-18,10.5592
2016-04-19,-4.3886
2016-04-20,-0.4512
2016-04-21,-4.4701
2016-04-22,1.7016
2016-04-25,0.6435
2016-04-26,-2.1739
2016-04-27,1.9607999999999999
2016-04-28,-6.1538
2016-04-29,2.459
2016-05-02,14.6667
2016-05-03,-8.1395
2016-05-04,-1.2658
2016-05-05,7.6923
2016-05-06,-7.1429
2016-05-09,2.0513
2016-05-10,4.2714
2016-05-11,1.2048
2016-05-12,-3.5714
2016-05-13,-1.2346
2016-05-16,5.5
2016-05-17,-5.2133
2016-05-18,0.0
2016-05-19,-1.25
2016-05-20,3.7975
2016-05-23,2.439
2016-05-24,-1.1905000000000001
2016-05-25,2.4096
2016-05-26,3.0588
2016-05-27,-2.0548
2016-05-31,-4.4726
2016-06-01,-3.8585000000000003
2016-06-02,0.6821
2016-06-03,0.835
2016-06-06,2.5
2016-06-07,0.0
2016-06-08,-0.2439
2016-06-09,-0.7335
2016-06-10,-0.7389
2016-06-13,-0.7754
2016-06-14,0.2813
2016-06-15,-1.995
2016-06-16,2.0356
2016-06-17,5.0187
2016-06-20,2.1075
2016-06-21,10.2326
2016-06-22,7.5949
2016-06-23,-1.9607999999999999
2016-06-24,2.0
2016-06-27,-5.9804
2016-06-28,7.4035
2016-06-29,12.233
2016-06-30,13.3218
2016-07-01,-3.7595
2016-07-05,7.8723
2016-07-06,17.9228
2016-07-07,10.9977
2016-07-08,-4.5011
2016-07-11,-2.3088
2016-07-12,-8.3246
2016-07-13,4.4335
2016-07-14,-25.7862
2016-07-15,10.1695
2016-07-18,-9.0769
2016-07-19,5.5838
2016-07-20,2.4038
2016-07-21,5.6338
2016-07-22,4.4444
2016-07-25,2.1277
2016-07-26,2.7778
2016-07-27,-8.7838
2016-07-28,-3.7037
2016-07-29,-5.9423
2016-08-01,3.0464
2016-08-02,-1.5873
2016-08-03,3.2258
2016-08-04,-6.25
2016-08-05,13.3333
2016-08-08,2.6287000000000003
2016-08-09,2.7405
2016-08-10,-3.417
2016-08-11,-2.5271
2016-08-12,0.7407
2016-08-15,-8.8235
2016-08-16,1.6129
2016-08-17,3.1746
2016-08-18,1.5385
2016-08-19,-2.2727
2016-08-22,2.6357
2016-08-23,3.4743
2016-08-24,-2.0255
2016-08-25,-5.2431
2016-08-26,-0.9337
2016-08-29,1.5079
2016-08-30,-3.362
2016-08-31,-7.767
2016-09-01,-4.386
2016-09-02,4.7706
2016-09-06,1.5762
2016-09-07,1.7241
2016-09-08,0.0
2016-09-09,6.5996
2016-09-12,-1.7589000000000001
2016-09-13,-2.893
2016-09-14,-0.8333
2016-09-15,-2.3529
2016-09-16,5.852
2016-09-19,-4.7966999999999995
2016-09-20,0.7686
2016-09-21,1.6949
2016-09-22,-0.8646
2016-09-23,3.8352
2016-09-26,2.0846
2016-09-27,0.0991
2016-09-28,13.7651
2016-09-29,-5.9889
2016-09-30,0.7407
2016-10-03,-2.9228
2016-10-04,-1.2214
2016-10-05,-0.3163
2016-10-06,-1.5385
2016-10-07,-5.3125
2016-10-10,-0.9901
2016-10-11,0.8333
2016-10-12,7.438
2016-10-13,-4.6154
2016-10-14,0.0
2016-10-17,6.4516
2016-10-18,-4.5455
2016-10-19,-3.1746
2016-10-20,0.1639
2016-10-21,-1.3093
2016-10-24,-0.4975
2016-10-25,-2.6667
2016-10-26,0.5993
2016-10-27,-2.8085
2016-10-28,-1.2697
2016-10-31,8.204
2016-11-01,-3.2787
2016-11-02,-1.1864
2016-11-03,-2.5407
2016-11-04,-0.209
2016-11-07,0.5291
2016-11-08,2.3026
2016-11-09,2.8939
2016-11-10,-1.6979
2016-11-11,2.5644
2016-11-14,-0.8162
2016-11-15,2.5313
2016-11-16,-3.6066000000000003
2016-11-17,0.0
2016-11-18,3.7099
2016-11-21,-2.439
2016-11-22,-0.7812
2016-11-23,-0.3885
2016-11-25,-0.3689
2016-11-28,-0.1375
2016-11-29,0.0318
2016-11-30,3.357
2016-12-01,-4.457
2016-12-02,3.807
2016-12-05,0.8264
2016-12-06,-0.7992
2016-12-07,-0.4338
2016-12-08,1.2448
2016-12-09,1.6393
2016-12-12,-4.3548
2016-12-13,0.3373
2016-12-14,2.8887
2016-12-15,1.2762
2016-12-16,-0.4839
2016-12-19,-1.9449
2016-12-20,-2.4793
2016-12-21,-1.8643999999999998
2016-12-22,1.8782
2016-12-23,0.0212
2016-12-27,1.6949
2016-12-28,0.0
2016-12-29,-1.6458
2016-12-30,-1.1226
2017-01-03,-0.5998
2017-01-04,1.7241
2017-01-05,1.6949
2017-01-06,-0.0417
2017-01-09,0.0417
2017-01-10,0.4167
2017-01-11,-0.4772
2017-01-12,0.3961
2017-01-13,1.495
2017-01-17,-0.1432
2017-01-18,-1.6288
2017-01-19,4.9672
2017-01-20,1.5079
2017-01-23,8.5223
2017-01-24,4.611
2017-01-25,-0.1463
2017-01-26,5.1125
2017-01-27,2.8871
2017-01-30,-10.7143
2017-01-31,2.8571
2017-02-01,-18.0556
2017-02-02,6.7585
2017-02-03,2.8676
2017-02-06,7.5432
2017-02-07,-2.4128
2017-02-08,0.0
2017-02-09,-1.9668999999999999
2017-02-10,-2.4939
2017-02-13,1.5385
2017-02-14,-1.8939
2017-02-15,7.0174
2017-02-16,1.8851
2017-02-17,-0.6374
2017-02-21,-1.6393
2017-02-22,0.0
2017-02-23,-2.8986
2017-02-24,1.4925
2017-02-27,-4.4853
2017-02-28,-1.0104
2017-03-01,-1.2346
2017-03-02,-2.6969
2017-03-03,1.1734
2017-03-06,-2.0796
2017-03-07,0.4697
2017-03-08,0.0
2017-03-09,-0.1626
2017-03-10,2.6059
2017-03-13,-3.1746
2017-03-14,-0.8197
2017-03-15,-1.8182
2017-03-16,-0.8628
2017-03-17,1.2948
2017-03-20,1.2572999999999999
2017-03-21,-1.4901
2017-03-22,-1.5126
2017-03-23,0.0
2017-03-24,0.6826
2017-03-27,-0.678
2017-03-28,2.3891
2017-03-29,2.1146
2017-03-30,0.7141
2017-03-31,-1.9548
2017-04-03,-1.6529
2017-04-04,1.5126
2017-04-05,-0.6623
2017-04-06,-2.1667
2017-04-07,0.5111
2017-04-10,1.6737
2017-04-11,-2.8964
2017-04-12,0.0858
2017-04-13,-0.5146
2017-04-17,-10.6897
2017-04-18,-1.2548
2017-04-19,-0.3177
2017-04-20,2.9664
2017-04-21,-1.3571
2017-04-24,-8.279
2017-04-25,-0.1053
2017-04-26,1.1591
2017-04-27,0.1823
2017-04-28,5.5368
2017-05-01,1.4778
2017-05-02,11.4563
2017-05-03,-2.439
2017-05-04,-6.9643
2017-05-05,-3.4549
2017-05-08,0.8449
2017-05-09,-2.415
2017-05-10,-1.048
2017-05-11,-1.3908
2017-05-12,0.4141
2017-05-15,-1.9201000000000001
2017-05-16,-3.2979
2017-05-17,0.0
2017-05-18,1.0734
2017-05-19,-1.062
2017-05-22,4.2391
2017-05-23,0.1043
2017-05-24,0.0
2017-05-25,4.1667
2017-05-26,-3.0
2017-05-30,-1.5464
2017-05-31,0.5236
2017-06-01,-3.125
2017-06-02,5.3763
2017-06-05,2.0408
2017-06-06,-1.53
2017-06-07,-0.4773
2017-06-08,0.0
2017-06-09,6.1224
2017-06-12,-0.0192
2017-06-13,-2.8659
2017-06-14,-4.9505
2017-06-15,2.0833
2017-06-16,-1.8367
2017-06-19,-2.2869
2017-06-20,-2.9787
2017-06-21,4.1667
2017-06-22,4.2105
2017-06-23,9.4949
2017-06-26,7.0111
2017-06-27,0.0
2017-06-28,1.7414
2017-06-29,1.6777
2017-06-30,-0.8333
2017-07-03,0.8403
2017-07-05,-3.3667
2017-07-06,1.7591999999999999
2017-07-07,1.6949
2017-07-10,0.25
2017-07-11,3.0756
2017-07-12,6.4516
2017-07-13,3.0303
2017-07-14,0.0
2017-07-17,-2.9558999999999997
2017-07-18,-0.8941
2017-07-19,-1.3761
2017-07-20,-1.5504
2017-07-21,-2.3622
2017-07-24,-3.2258
2017-07-25,6.6667
2017-07-26,2.6563
2017-07-27,4.1857
2017-07-28,-3.2067
2017-07-31,2.1055
2017-08-01,1.2565
2017-08-02,-2.1898
2017-08-03,2.9851
2017-08-04,0.0
2017-08-07,1.5941999999999998
2017-08-08,2.1398
2017-08-09,-3.2821
2017-08-10,-1.083
2017-08-11,0.7299
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,-0.4565
2017-08-18,1.1865999999999999
2017-08-21,-0.5396
2017-08-22,0.9042
2017-08-23,5.7348
2017-08-24,6.4475
2017-08-25,6.9996
2017-08-28,2.3810000000000002
2017-08-29,-6.4012
2017-08-30,-3.6586
2017-08-31,1.6118999999999999
2017-09-01,-1.0216
2017-09-05,-2.5579
2017-09-06,1.9737
2017-09-07,1.6129
2017-09-08,1.5873
2017-09-11,-4.375
2017-09-12,3.268
2017-09-13,7.5949
2017-09-14,-3.5294
2017-09-15,-2.8616
2017-09-18,-0.6949
2017-09-19,-1.1504
2017-09-20,0.1407
2017-09-21,-1.0217
2017-09-22,4.5161
2017-09-25,-0.9259
2017-09-26,-0.3115
2017-09-27,0.0
2017-09-28,1.375
2017-09-29,-0.1233
2017-10-02,1.8519
2017-10-03,-3.0303
2017-10-04,1.875
2017-10-05,-1.8405
2017-10-06,-1.25
2017-10-09,-1.3924
2017-10-10,0.8062
2017-10-11,-0.8239
2017-10-12,-2.1905
2017-10-13,-1.5425
2017-10-16,0.0
2017-10-17,5.3333
2017-10-18,4.4335
2017-10-19,-0.003
2017-10-20,0.0
2017-10-23,-1.8182
2017-10-24,-3.1481
2017-10-25,1.9707
2017-10-26,-1.8700999999999999
2017-10-27,0.051
2017-10-30,-1.9607999999999999
2017-10-31,-1.2987
2017-11-01,1.6447
2017-11-02,-0.3236
2017-11-03,-6.1688
2017-11-06,-0.1349
2017-11-07,-1.3548
2017-11-08,-4.4608
