ticker,RAIL US Equity
2005-08-25,0.0549
2005-08-26,0.1919
2005-08-29,-0.1368
2005-08-30,-0.1644
2005-08-31,4.9671
2005-09-01,-0.7059
2005-09-02,0.0
2005-09-06,0.158
2005-09-07,-3.3912
2005-09-08,0.6259
2005-09-09,0.1353
2005-09-12,3.9459
2005-09-13,-0.754
2005-09-14,-0.131
2005-09-15,0.2623
2005-09-16,2.5118
2005-09-19,2.731
2005-09-20,1.5404
2005-09-21,-0.4649
2005-09-22,-0.9095
2005-09-23,-0.9675
2005-09-26,1.0271
2005-09-27,-0.4463
2005-09-28,-1.8679999999999999
2005-09-29,1.6244
2005-09-30,1.8481999999999998
2005-10-03,1.7656
2005-10-04,2.8916
2005-10-05,-4.2857
2005-10-06,-1.8106
2005-10-07,1.6197
2005-10-10,2.5012
2005-10-11,-0.6938
2005-10-12,-3.8786
2005-10-13,-1.9298
2005-10-14,-0.0767
2005-10-17,1.0997
2005-10-18,-0.1771
2005-10-19,-0.6842
2005-10-20,-4.4909
2005-10-21,-5.2899
2005-10-24,4.9647
2005-10-25,1.1825
2005-10-26,0.0
2005-10-27,7.3041
2005-10-28,3.6634
2005-10-31,4.4413
2005-11-01,0.1829
2005-11-02,0.8672
2005-11-03,0.1357
2005-11-04,2.2142
2005-11-07,2.9177999999999997
2005-11-08,-3.2646
2005-11-09,1.7984
2005-11-10,-1.8975
2005-11-11,0.8671
2005-11-14,-0.5069
2005-11-15,-0.7754
2005-11-16,-1.2726
2005-11-17,2.0805
2005-11-18,1.4843
2005-11-21,0.7859
2005-11-22,0.2599
2005-11-23,0.9728
2005-11-25,-0.942
2005-11-28,-0.2161
2005-11-29,3.2922000000000002
2005-11-30,1.1952
2005-12-01,0.1658
2005-12-02,1.3653
2005-12-05,1.1224
2005-12-06,-0.0404
2005-12-07,-2.443
2005-12-08,0.3725
2005-12-09,0.5773
2005-12-12,0.246
2005-12-13,0.0613
2005-12-14,-0.4905
2005-12-15,-0.5545
2005-12-16,0.2478
2005-12-19,-1.6069
2005-12-20,-0.8375
2005-12-21,-0.2745
2005-12-22,1.7362
2005-12-23,-0.1873
2005-12-27,-0.3336
2005-12-28,0.6695
2005-12-29,-0.187
2005-12-30,0.1041
2006-01-03,-2.1215
2006-01-04,0.8925
2006-01-05,1.0531
2006-01-06,1.188
2006-01-09,-0.5149
2006-01-10,1.2422
2006-01-11,5.6033
2006-01-12,0.5229
2006-01-13,0.5779
2006-01-17,2.4708
2006-01-18,-2.5981
2006-01-19,4.2026
2006-01-20,0.1842
2006-01-23,2.4081
2006-01-24,0.359
2006-01-25,-0.3756
2006-01-26,3.7163
2006-01-27,0.4328
2006-01-30,-0.3275
2006-01-31,-0.7263
2006-02-01,2.7696
2006-02-02,-0.4237
2006-02-03,-2.9787
2006-02-06,2.1053
2006-02-07,6.1856
2006-02-08,-0.5178
2006-02-09,-0.7807
2006-02-10,0.0984
2006-02-13,2.5876
2006-02-14,4.4221
2006-02-15,-0.0764
2006-02-16,-1.1628
2006-02-17,0.1858
2006-02-21,1.2367
2006-02-22,3.68
2006-02-23,-1.1635
2006-02-24,3.9636
2006-02-27,1.0176
2006-02-28,0.0284
2006-03-01,-0.2837
2006-03-02,-1.3514
2006-03-03,-0.1154
2006-03-06,0.5486
2006-03-07,-5.9296
2006-03-08,-2.9304
2006-03-09,1.0692
2006-03-10,-1.0112
2006-03-13,-0.6758
2006-03-14,0.4114
2006-03-15,5.2474
2006-03-16,1.4224
2006-03-17,2.4653
2006-03-20,0.7636
2006-03-21,-3.3815
2006-03-22,2.6711
2006-03-23,0.7351
2006-03-24,3.1621
2006-03-27,-1.1928
2006-03-28,-8.2959
2006-03-29,-0.1225
2006-03-30,-0.8582
2006-03-31,-1.685
2006-04-03,0.456
2006-04-04,0.1722
2006-04-05,-0.3281
2006-04-06,-0.6114
2006-04-07,0.6625
2006-04-10,0.3134
2006-04-11,-1.5308000000000002
2006-04-12,-1.8084
2006-04-13,0.9693
2006-04-17,3.6
2006-04-18,6.3012
2006-04-19,1.8014999999999999
2006-04-20,-0.2997
2006-04-21,0.2004
2006-04-24,-1.1286
2006-04-25,0.2167
2006-04-26,-0.8651
2006-04-27,-6.8499
2006-04-28,4.4496
2006-05-01,1.9283000000000001
2006-05-02,2.0971
2006-05-03,0.5315
2006-05-04,-1.0716
2006-05-05,2.3975
2006-05-08,1.6925
2006-05-09,1.2899
2006-05-10,2.2046
2006-05-11,2.5857
2006-05-12,-6.1904
2006-05-15,-1.9351
2006-05-16,-2.1153
2006-05-17,-1.8418999999999999
2006-05-18,-1.5070999999999999
2006-05-19,-1.9502000000000002
2006-05-22,-0.0459
2006-05-23,-0.3522
2006-05-24,-2.5357
2006-05-25,0.7411
2006-05-26,-1.2052
2006-05-30,-3.4537
2006-05-31,-0.9518
2006-06-01,-6.6269
2006-06-02,-1.7210999999999999
2006-06-05,-6.8243
2006-06-06,2.8677
2006-06-07,0.5651
2006-06-08,-2.154
2006-06-09,-3.1011
2006-06-12,-6.3611
2006-06-13,-1.6878
2006-06-14,1.2768
2006-06-15,10.2659
2006-06-16,-0.8647
2006-06-19,-5.3693
2006-06-20,2.3761
2006-06-21,3.5414
2006-06-22,0.5411
2006-06-23,2.364
2006-06-26,-2.2155
2006-06-27,-0.5184
2006-06-28,1.0423
2006-06-29,5.1576
2006-06-30,0.8356
2006-07-03,-0.6305
2006-07-05,-1.5591
2006-07-06,-2.7439999999999998
2006-07-07,-2.5185
2006-07-10,0.0777
2006-07-11,-2.5427
2006-07-12,-0.717
2006-07-13,-2.7683
2006-07-14,-3.5073
2006-07-17,-3.2072
2006-07-18,0.6848
2006-07-19,3.8833
2006-07-20,-1.5206
2006-07-21,-3.2811
2006-07-24,4.3459
2006-07-25,3.8037
2006-07-26,-0.5118
2006-07-27,12.407399999999999
2006-07-28,0.5675
2006-07-31,-2.3298
2006-08-01,-2.9445
2006-08-02,3.9555
2006-08-03,2.7337
2006-08-04,-2.8946
2006-08-07,0.1666
2006-08-08,0.0739
2006-08-09,-3.3986
2006-08-10,0.0
2006-08-11,0.5927
2006-08-14,1.5206
2006-08-15,5.8229
2006-08-16,3.9455
2006-08-17,-1.7702
2006-08-18,2.4606
2006-08-21,-1.9956
2006-08-22,-0.8801
2006-08-23,-0.8531
2006-08-24,-1.0711
2006-08-25,-0.7192
2006-08-28,0.2057
2006-08-29,1.4995
2006-08-30,0.9145
2006-08-31,1.4291
2006-09-01,3.1787
2006-09-05,-0.766
2006-09-06,-3.7087
2006-09-07,0.0523
2006-09-08,-1.3064
2006-09-11,-0.9001
2006-09-12,2.1371
2006-09-13,2.476
2006-09-14,-4.0327
2006-09-15,-6.9326
2006-09-18,0.8764
2006-09-19,-3.1161
2006-09-20,3.9766
2006-09-21,2.1747
2006-09-22,-1.211
2006-09-25,0.5015
2006-09-26,2.1253
2006-09-27,-0.9229
2006-09-28,-3.1781
2006-09-29,-0.0189
2006-10-02,-0.9434
2006-10-03,1.0476
2006-10-04,-0.7729
2006-10-05,-1.0258
2006-10-06,-0.9981
2006-10-09,1.0081
2006-10-10,1.4971
2006-10-11,-0.8132
2006-10-12,0.7817
2006-10-13,-0.4919
2006-10-16,2.9657999999999998
2006-10-17,-1.7725
2006-10-18,0.6203
2006-10-19,-3.4186
2006-10-20,-4.3327
2006-10-23,-1.3546
2006-10-24,3.0744
2006-10-25,2.4856
2006-10-26,6.0341
2006-10-27,-0.5672
2006-10-30,0.0
2006-10-31,-2.1531000000000002
2006-11-01,-1.7115
2006-11-02,2.0475
2006-11-03,0.0188
2006-11-06,1.7997999999999998
2006-11-07,-0.2026
2006-11-08,3.4877000000000002
2006-11-09,-2.2111
2006-11-10,0.5835
2006-11-13,0.7614
2006-11-14,2.6808
2006-11-15,-2.0151
2006-11-16,1.9492
2006-11-17,-2.2628
2006-11-20,1.1844999999999999
2006-11-21,1.0642
2006-11-22,-1.4933
2006-11-24,0.321
2006-11-27,-2.7556000000000003
2006-11-28,-0.0183
2006-11-29,1.0422
2006-11-30,-0.2895
2006-12-01,-1.5789
2006-12-04,0.1291
2006-12-05,-0.3683
2006-12-06,-0.2957
2006-12-07,-0.0556
2006-12-08,1.892
2006-12-11,-0.0546
2006-12-12,-2.7504999999999997
2006-12-13,0.8054
2006-12-14,1.0219
2006-12-15,1.1771
2006-12-18,-1.6360999999999999
2006-12-19,0.037
2006-12-20,-1.9952
2006-12-21,0.6409
2006-12-22,1.3111
2006-12-26,0.3513
2006-12-27,3.1135
2006-12-28,1.6973
2006-12-29,-2.5826000000000002
2007-01-03,1.8395000000000001
2007-01-04,-0.0531
2007-01-05,-3.4373
2007-01-08,0.8624
2007-01-09,-0.2365
2007-01-10,-0.93
2007-01-11,-0.5338
2007-01-12,0.2591
2007-01-16,-1.3289
2007-01-17,-0.8979
2007-01-18,-0.4908
2007-01-19,0.3983
2007-01-22,0.0378
2007-01-23,1.983
2007-01-24,1.3333
2007-01-25,0.731
2007-01-26,0.127
2007-01-29,1.7213
2007-01-30,0.2672
2007-01-31,3.2333
2007-02-01,1.0153
2007-02-02,0.2896
2007-02-05,-0.7474
2007-02-06,-1.0782
2007-02-07,0.4844
2007-02-08,-4.0806000000000004
2007-02-09,-4.9542
2007-02-12,-0.661
2007-02-13,0.8555
2007-02-14,2.3374
2007-02-15,-0.1842
2007-02-16,-1.4209
2007-02-20,-0.6926
2007-02-21,0.377
2007-02-22,0.094
2007-02-23,0.0188
2007-02-26,-0.507
2007-02-27,-5.436
2007-02-28,-1.1178
2007-03-01,-0.4845
2007-03-02,-2.4746
2007-03-05,-2.5582000000000003
2007-03-06,1.5368
2007-03-07,1.5135999999999998
2007-03-08,-0.0207
2007-03-09,0.145
2007-03-12,0.5791
2007-03-13,-0.2468
2007-03-14,0.5566
2007-03-15,1.353
2007-03-16,1.3552
2007-03-19,-0.3592
2007-03-20,0.1202
2007-03-21,1.0602
2007-03-22,-0.9699
2007-03-23,-0.1399
2007-03-26,-0.4203
2007-03-27,-0.8241
2007-03-28,-2.0876
2007-03-29,-0.5382
2007-03-30,0.2497
2007-04-02,-0.2906
2007-04-03,-0.9994
2007-04-04,-4.2902000000000005
2007-04-05,2.4171
2007-04-09,0.0215
2007-04-10,-0.4719
2007-04-11,-1.8965999999999998
2007-04-12,5.4701
2007-04-13,2.0412
2007-04-16,3.2864
2007-04-17,-2.1937
2007-04-18,-3.8392
2007-04-19,3.6983
2007-04-20,0.9524
2007-04-23,1.6058
2007-04-24,-0.158
2007-04-25,2.4832
2007-04-26,-1.979
2007-04-27,-1.4182000000000001
2007-04-30,-0.5794
2007-05-01,-2.6326
2007-05-02,-1.8576000000000001
2007-05-03,0.1472
2007-05-04,-2.6249000000000002
2007-05-07,-0.7117
2007-05-08,1.3901
2007-05-09,-0.1071
2007-05-10,-3.1954
2007-05-11,0.7532
2007-05-14,0.044
2007-05-15,0.3736
2007-05-16,1.5108000000000001
2007-05-17,1.1864
2007-05-18,-0.5969
2007-05-21,-0.2573
2007-05-22,2.0856
2007-05-23,0.4002
2007-05-24,-1.2812000000000001
2007-05-25,2.2128
2007-05-29,2.3522
2007-05-30,0.7118
2007-05-31,-0.1817
2007-06-01,0.2832
2007-06-04,-0.1412
2007-06-05,3.2727
2007-06-06,0.7629
2007-06-07,0.1359
2007-06-08,0.0969
2007-06-11,-0.0581
2007-06-12,-2.0736
2007-06-13,-0.2573
2007-06-14,0.4563
2007-06-15,0.5925
2007-06-18,-0.8443
2007-06-19,1.3069
2007-06-20,-1.9742
2007-06-21,1.2762
2007-06-22,-1.2995
2007-06-25,-1.4762
2007-06-26,-2.9561
2007-06-27,2.1907
2007-06-28,0.5104
2007-06-29,-2.8235
2007-07-02,2.3202
2007-07-03,0.5924
2007-07-05,2.762
2007-07-06,-0.6719
2007-07-09,0.378
2007-07-10,-0.9316
2007-07-11,1.5406
2007-07-12,1.4187
2007-07-13,2.448
2007-07-16,1.3086
2007-07-17,1.3477999999999999
2007-07-18,0.0
2007-07-19,0.8496
2007-07-20,-1.4652
2007-07-23,-1.2825
2007-07-24,-1.2239
2007-07-25,-0.5909
2007-07-26,-3.3941
2007-07-27,-2.6201
2007-07-30,-0.0204
2007-07-31,-3.629
2007-08-01,-0.0423
2007-08-02,-2.3704
2007-08-03,-6.46
2007-08-06,2.2711
2007-08-07,-2.4473
2007-08-08,2.6713
2007-08-09,-1.5406
2007-08-10,3.9347
2007-08-13,-3.3651
2007-08-14,-2.4055
2007-08-15,-2.3005
2007-08-16,4.2768
2007-08-17,1.0599
2007-08-20,1.482
2007-08-21,-2.0894
2007-08-22,1.6521
2007-08-23,-0.8578
2007-08-24,3.0055
2007-08-27,-0.7737
2007-08-28,-3.5865
2007-08-29,3.2348
2007-08-30,0.5595
2007-08-31,0.8235
2007-09-04,1.1921
2007-09-05,-1.1562000000000001
2007-09-06,-0.0883
2007-09-07,-1.8555000000000001
2007-09-10,-1.463
2007-09-11,0.7538
2007-09-12,-1.9043
2007-09-13,-4.1137
2007-09-14,-2.5548
2007-09-17,-1.7561
2007-09-18,3.6757
2007-09-19,-1.9426999999999999
2007-09-20,-1.3868
2007-09-21,0.5274
2007-09-24,-1.2241
2007-09-25,-1.1887
2007-09-26,-0.0256
2007-09-27,-0.8705
2007-09-28,-1.343
2007-10-01,3.2984
2007-10-02,3.5986000000000002
2007-10-03,-0.2691
2007-10-04,-1.4717
2007-10-05,2.6886
2007-10-08,-1.9152
2007-10-09,-0.6426
2007-10-10,-0.4975
2007-10-11,-0.85
2007-10-12,0.2017
2007-10-15,-0.9814
2007-10-16,-1.3723
2007-10-17,0.4896
2007-10-18,-2.0256
2007-10-19,-0.0262
2007-10-22,-0.733
2007-10-23,2.7954
2007-10-24,-0.1283
2007-10-25,-1.7981
2007-10-26,2.3803
2007-10-29,0.8176
2007-10-30,1.7486000000000002
2007-10-31,7.5965
2007-11-01,-4.3056
2007-11-02,0.7741
2007-11-05,-5.1128
2007-11-06,0.253
2007-11-07,-1.5897000000000001
2007-11-08,-0.7692
2007-11-09,-2.4548
2007-11-12,-0.106
2007-11-13,2.2806
2007-11-14,-0.2593
2007-11-15,-1.5857
2007-11-16,-6.0486
2007-11-19,-2.6427
2007-11-20,-2.3101
2007-11-21,-1.5991
2007-11-23,1.1435
2007-11-26,-3.9274
2007-11-27,1.1149
2007-11-28,3.1853
2007-11-29,0.5936
2007-11-30,0.2361
2007-12-03,0.1472
2007-12-04,-2.4985
2007-12-05,0.814
2007-12-06,9.1507
2007-12-07,1.5068000000000001
2007-12-10,-0.5938
2007-12-11,-4.1814
2007-12-12,-0.34
2007-12-13,0.0569
2007-12-14,-2.5575
2007-12-17,-2.3039
2007-12-18,3.8209
2007-12-19,1.2651
2007-12-20,2.6689
2007-12-21,1.0785
2007-12-24,0.0
2007-12-26,-1.1491
2007-12-27,-0.1384
2007-12-28,-0.4157
2007-12-31,-2.5884
2008-01-02,0.1714
2008-01-03,-3.5368
2008-01-04,-5.9432
2008-01-07,-0.3144
2008-01-08,-3.122
2008-01-09,-2.0182
2008-01-10,3.4219
2008-01-11,-2.1201
2008-01-14,0.1313
2008-01-15,0.7539
2008-01-16,2.1145
2008-01-17,-5.7343
2008-01-18,-2.467
2008-01-22,0.5544
2008-01-23,9.7519
2008-01-24,-1.9152
2008-01-25,14.0525
2008-01-28,0.9823
2008-01-29,1.8620999999999999
2008-01-30,-2.8649
2008-01-31,5.927
2008-02-01,1.6705999999999999
2008-02-04,4.1471
2008-02-05,-3.8818
2008-02-06,8.1813
2008-02-07,-0.4094
2008-02-08,-0.3144
2008-02-11,0.1213
2008-02-12,-4.9915
2008-02-13,2.4739
2008-02-14,-0.896
2008-02-15,0.4269
2008-02-19,2.0255
2008-02-20,-1.7647
2008-02-21,1.3993
2008-02-22,1.7003
2008-02-25,1.4781
2008-02-26,-0.2388
2008-02-27,-2.3217
2008-02-28,-1.3967
2008-02-29,-0.3976
2008-03-03,-0.5489
2008-03-04,-1.8816000000000002
2008-03-05,0.3835
2008-03-06,-2.3179
2008-03-07,0.2608
2008-03-10,-3.8491999999999997
2008-03-11,0.4057
2008-03-12,-1.6972
2008-03-13,4.2203
2008-03-14,-2.1825
2008-03-17,2.5806
2008-03-18,-1.7296
2008-03-19,-5.0667
2008-03-20,-0.4775
2008-03-24,0.4798
2008-03-25,-0.2809
2008-03-26,-1.2958
2008-03-27,-1.4555
2008-03-28,-2.5195
2008-03-31,1.9014
2008-04-01,2.7697000000000003
2008-04-02,0.3404
2008-04-03,2.2053
2008-04-04,0.9129
2008-04-07,1.2336
2008-04-08,-1.0019
2008-04-09,-7.3850999999999996
2008-04-10,4.0756
2008-04-11,-4.7673
2008-04-14,0.3576
2008-04-15,2.4644
2008-04-16,8.6062
2008-04-17,-4.8292
2008-04-18,5.7752
2008-04-21,0.5831
2008-04-22,-2.8458
2008-04-23,-1.4104
2008-04-24,3.2462
2008-04-25,5.0626
2008-04-28,2.8405
2008-04-29,-4.4143
2008-04-30,-0.9288
2008-05-01,-1.0937999999999999
2008-05-02,-2.5803000000000003
2008-05-05,-6.027
2008-05-06,1.0929
2008-05-07,-0.4267
2008-05-08,-2.0857
2008-05-09,9.6586
2008-05-12,0.0532
2008-05-13,1.117
2008-05-14,-1.131
2008-05-15,1.6494
2008-05-16,-1.8058
2008-05-19,3.2249
2008-05-20,-1.3168
2008-05-21,1.0727
2008-05-22,3.4742
2008-05-23,0.1002
2008-05-27,3.5795
2008-05-28,4.3016
2008-05-29,3.4059
2008-05-30,-2.3079
2008-06-02,-0.0459
2008-06-03,-4.0385
2008-06-04,0.9087
2008-06-05,-0.9479
2008-06-06,-1.7943
2008-06-09,1.9001000000000001
2008-06-10,1.0519
2008-06-11,-5.1573
2008-06-12,0.2744
2008-06-13,1.3433
2008-06-16,-0.3191
2008-06-17,-0.197
2008-06-18,-0.8389
2008-06-19,6.4444
2008-06-20,-5.9607
2008-06-23,-1.8891
2008-06-24,-3.9777
2008-06-25,-1.9788999999999999
2008-06-26,-0.8075
2008-06-27,-0.1085
2008-06-30,-3.5587999999999997
2008-07-01,-1.6056
2008-07-02,-6.7277000000000005
2008-07-03,-0.0614
2008-07-07,-3.5319000000000003
2008-07-08,1.3372
2008-07-09,-3.1731
2008-07-10,3.7962
2008-07-11,-2.6571
2008-07-14,0.8028
2008-07-15,-2.6442
2008-07-16,8.5406
2008-07-17,-1.2361
2008-07-18,1.0989
2008-07-21,-0.3623
2008-07-22,3.8788
2008-07-23,-0.7585
2008-07-24,-2.9688
2008-07-25,7.6341
2008-07-28,-0.2252
2008-07-29,6.6855
2008-07-30,3.5431
2008-07-31,-2.7324
2008-08-01,-5.1457
2008-08-04,-22.6681
2008-08-05,1.4674
2008-08-06,1.8695
2008-08-07,1.7313
2008-08-08,4.7311
2008-08-11,1.105
2008-08-12,0.8036
2008-08-13,-0.3189
2008-08-14,3.6788
2008-08-15,-4.875
2008-08-18,1.4596
2008-08-19,0.0959
2008-08-20,-3.0022
2008-08-21,2.1775
2008-08-22,5.8767
2008-08-25,0.6404
2008-08-26,1.9697
2008-08-27,7.0728
2008-08-28,3.9689
2008-08-29,-1.3081
2008-09-02,-2.4885
2008-09-03,-1.8585
2008-09-04,-7.1227
2008-09-05,-0.4565
2008-09-08,-1.0394
2008-09-09,-5.1282
2008-09-10,1.8561
2008-09-11,10.5818
2008-09-12,3.4981
2008-09-15,-1.6200999999999999
2008-09-16,1.732
2008-09-17,-0.4466
2008-09-18,3.0838
2008-09-19,-2.2301
2008-09-22,-2.8095
2008-09-23,-2.3755
2008-09-24,-4.72
2008-09-25,-0.1231
2008-09-26,-4.3746
2008-09-29,-5.9277999999999995
2008-09-30,0.2397
2008-10-01,-3.0065
2008-10-02,-10.3205
2008-10-03,-6.2058
2008-10-06,-8.3333
2008-10-07,-1.1878
2008-10-08,4.0684
2008-10-09,-2.6654999999999998
2008-10-10,1.9626000000000001
2008-10-13,7.4306
2008-10-14,-7.2917
2008-10-15,-14.2472
2008-10-16,5.6604
2008-10-17,-1.7856999999999998
2008-10-20,13.3333
2008-10-21,-5.2139
2008-10-22,-3.9022
2008-10-23,-2.6419
2008-10-24,-6.5327
2008-10-27,-0.6989
2008-10-28,10.0704
2008-10-29,5.755
2008-10-30,15.3023
2008-10-31,5.3247
2008-11-03,-1.8384
2008-11-04,2.1069
2008-11-05,-9.0944
2008-11-06,-9.2896
2008-11-07,3.3828
2008-11-10,-0.4034
2008-11-11,-0.45
2008-11-12,-7.0524000000000004
2008-11-13,7.6362
2008-11-14,-6.3714
2008-11-17,-0.0483
2008-11-18,0.7243
2008-11-19,-12.4161
2008-11-20,-3.4596
2008-11-21,4.2661999999999995
2008-11-24,9.2199
2008-11-25,1.4985
2008-11-26,8.0217
2008-11-28,-0.9567
2008-12-01,-12.0975
2008-12-02,6.4887
2008-12-03,-2.0147
2008-12-04,-6.5697
2008-12-05,-3.3816
2008-12-08,1.6667
2008-12-09,-2.6776
2008-12-10,6.1202
2008-12-11,-6.7725
2008-12-12,3.4052
2008-12-15,0.4391
2008-12-16,7.7049
2008-12-17,0.3044
2008-12-18,-6.1204
2008-12-19,-2.2091
2008-12-22,-0.6612
2008-12-23,-4.6034
2008-12-24,1.6279
2008-12-26,-0.1716
2008-12-29,-2.5215
2008-12-30,0.5291
2008-12-31,6.8421
2009-01-02,6.2945
2009-01-05,1.9567
2009-01-06,7.4242
2009-01-07,-3.6671
2009-01-08,-0.6345
2009-01-09,-6.2377
2009-01-12,4.3478
2009-01-13,0.753
2009-01-14,-3.9362
2009-01-15,3.2157999999999998
2009-01-16,-0.7035
2009-01-20,-6.2753
2009-01-21,4.0497
2009-01-22,-3.2174
2009-01-23,-3.2708
2009-01-26,0.6098
2009-01-27,2.6997
2009-01-28,7.0815
2009-01-29,-0.2505
2009-01-30,-3.8172
2009-02-02,0.1044
2009-02-03,7.0423
2009-02-04,-2.7778
2009-02-05,2.9574
2009-02-06,5.3067
2009-02-09,-2.2654
2009-02-10,-4.6831
2009-02-11,-2.5806
2009-02-12,-1.3754
2009-02-13,-3.3574
2009-02-17,-12.6136
2009-02-18,7.2783
2009-02-19,-2.0595
2009-02-20,-0.3505
2009-02-23,-4.2204
2009-02-24,4.896
2009-02-25,-4.2007
2009-02-26,-1.7052
2009-02-27,1.2392
2009-03-02,-6.4871
2009-03-03,-2.4869
2009-03-04,6.7114
2009-03-05,-7.673
2009-03-06,-1.0899
2009-03-09,1.3085
2009-03-10,4.6907
2009-03-11,0.974
2009-03-12,3.2154
2009-03-13,0.3115
2009-03-16,0.1242
2009-03-17,2.3573
2009-03-18,2.6061
2009-03-19,1.2995
2009-03-20,-1.6909999999999998
2009-03-23,8.1257
2009-03-24,-1.0422
2009-03-25,-0.0554
2009-03-26,6.7665
2009-03-27,-3.3247
2009-03-30,-7.684
2009-03-31,2.0373
2009-04-01,0.057
2009-04-02,8.4949
2009-04-03,0.4729
2009-04-06,-3.1381
2009-04-07,-4.2657
2009-04-08,2.4253
2009-04-09,6.7731
2009-04-13,2.1661
2009-04-14,-3.7355
2009-04-15,0.6293
2009-04-16,2.7619
2009-04-17,1.1156
2009-04-20,-4.7141
2009-04-21,2.3684
2009-04-22,0.2057
2009-04-23,-1.6932
2009-04-24,-2.4008
2009-04-27,-1.8182
2009-04-28,0.2723
2009-04-29,-0.163
2009-04-30,4.6246
2009-05-01,-1.9761
2009-05-04,7.374
2009-05-05,-10.8696
2009-05-06,-3.1042
2009-05-07,-0.9725
2009-05-08,4.7949
2009-05-11,-3.7486
2009-05-12,0.2864
2009-05-13,-5.0828
2009-05-14,0.361
2009-05-15,0.4197
2009-05-18,4.0597
2009-05-19,-1.4917
2009-05-20,-1.0483
2009-05-21,-2.3627000000000002
2009-05-22,-1.6334
2009-05-26,-1.599
2009-05-27,-3.875
2009-05-28,5.8518
2009-05-29,2.7641
2009-06-01,6.4555
2009-06-02,-1.6844000000000001
2009-06-03,-0.9709
2009-06-04,2.1338
2009-06-05,2.8797
2009-06-08,-3.8968
2009-06-09,-0.7995
2009-06-10,-0.1727
2009-06-11,-0.2884
2009-06-12,1.2146
2009-06-15,-1.2570999999999999
2009-06-16,-0.4051
2009-06-17,-0.1162
2009-06-18,0.4654
2009-06-19,-0.2316
2009-06-22,-2.7858
2009-06-23,-1.9701
2009-06-24,1.0962
2009-06-25,1.506
2009-06-26,-1.8991
2009-06-29,1.2704
2009-06-30,0.4182
2009-07-01,1.3087
2009-07-02,-2.8186
2009-07-06,-0.9063
2009-07-07,-0.8537
2009-07-08,1.599
2009-07-09,-0.0605
2009-07-10,2.4833
2009-07-13,-0.4137
2009-07-14,4.8665
2009-07-15,1.9808
2009-07-16,1.2764
2009-07-17,-0.1644
2009-07-20,0.7684
2009-07-21,-0.2723
2009-07-22,-0.1092
2009-07-23,4.6472999999999995
2009-07-24,0.5225
2009-07-27,1.0915
2009-07-28,4.3702
2009-07-29,-0.2463
2009-07-30,-0.642
2009-07-31,-1.0934
2009-08-03,-0.3518
2009-08-04,-1.059
2009-08-05,-4.3833
2009-08-06,1.919
2009-08-07,6.6423
2009-08-10,0.0981
2009-08-11,0.8329
2009-08-12,2.964
2009-08-13,-1.1326
2009-08-14,-2.0048
2009-08-17,-3.5558
