ticker,SMCI US Equity
2007-08-20,0.1186
2007-08-21,-0.8187
2007-08-22,-0.8255
2007-08-23,-0.4756
2007-08-24,0.0
2007-08-27,0.2389
2007-08-28,-0.1192
2007-08-29,0.2387
2007-08-30,-0.5952
2007-08-31,-0.1198
2007-09-04,0.4796
2007-09-05,-0.5967
2007-09-06,0.4802
2007-09-07,1.4337
2007-09-10,2.8269
2007-09-11,5.1546
2007-09-12,1.8519
2007-09-13,-1.4973
2007-09-14,0.1086
2007-09-17,-1.8437999999999999
2007-09-18,4.8619
2007-09-19,4.1096
2007-09-20,0.5061
2007-09-21,-0.9063
2007-09-24,-2.6423
2007-09-25,1.7745
2007-09-26,2.6667
2007-09-27,-1.6983000000000001
2007-09-28,-0.813
2007-10-01,0.3074
2007-10-02,0.9193
2007-10-03,2.023
2007-10-04,-3.7686
2007-10-05,1.5464
2007-10-08,1.8274
2007-10-09,-0.997
2007-10-10,0.7049
2007-10-11,-1.1
2007-10-12,0.8089
2007-10-15,-1.1033
2007-10-16,1.217
2007-10-17,-0.501
2007-10-18,0.6042
2007-10-19,-2.3023
2007-10-22,-0.8197
2007-10-23,1.7562
2007-10-24,-0.1015
2007-10-25,-0.4065
2007-10-26,2.3468999999999998
2007-10-29,0.6979
2007-10-30,-1.8812
2007-10-31,1.4127
2007-11-01,-7.2637
2007-11-02,2.0386
2007-11-05,-7.7813
2007-11-06,2.5086
2007-11-07,-0.4435
2007-11-08,-5.6996
2007-11-09,-0.4739
2007-11-12,-0.9524
2007-11-13,7.4519
2007-11-14,0.4474
2007-11-15,-2.5612
2007-11-16,4.9143
2007-11-19,0.8715
2007-11-20,0.324
2007-11-21,-4.0904
2007-11-23,-1.7957
2007-11-26,1.2570999999999999
2007-11-27,0.4515
2007-11-28,0.1124
2007-11-29,-2.3569
2007-11-30,-5.0575
2007-12-03,2.0581
2007-12-04,0.5931
2007-12-05,0.9434
2007-12-06,4.5561
2007-12-07,-1.1173
2007-12-10,-0.452
2007-12-11,-3.8607
2007-12-12,-0.1166
2007-12-13,0.591
2007-12-14,-1.2926
2007-12-17,-1.4285999999999999
2007-12-18,-0.1208
2007-12-19,0.7255
2007-12-20,1.4405999999999999
2007-12-21,0.8284
2007-12-24,0.8216
2007-12-26,0.1164
2007-12-27,-2.4419
2007-12-28,-3.0989
2007-12-31,-5.6581
2008-01-02,9.9087
2008-01-03,6.4057
2008-01-04,-3.233
2008-01-07,4.4931
2008-01-08,-0.1103
2008-01-09,-0.1104
2008-01-10,0.0
2008-01-11,-2.6519
2008-01-14,-2.3837
2008-01-15,-1.3953
2008-01-16,3.7736
2008-01-17,-6.7045
2008-01-18,0.4872
2008-01-22,0.1212
2008-01-23,0.0
2008-01-24,-2.0581
2008-01-25,2.1014
2008-01-28,2.5423999999999998
2008-01-29,-1.6529
2008-01-30,-0.3601
2008-01-31,14.6988
2008-02-01,0.6303
2008-02-04,-5.7411
2008-02-05,-2.2148
2008-02-06,1.359
2008-02-07,0.4469
2008-02-08,-1.7798
2008-02-11,2.4915
2008-02-12,-0.3315
2008-02-13,-0.3326
2008-02-14,0.4449
2008-02-15,-1.1074
2008-02-19,0.224
2008-02-20,0.0
2008-02-21,0.3352
2008-02-22,0.0
2008-02-25,-0.4454
2008-02-26,0.4474
2008-02-27,0.0
2008-02-28,-0.6682
2008-02-29,0.6726
2008-03-03,1.4477
2008-03-04,1.7563
2008-03-05,2.3731999999999998
2008-03-06,-0.3161
2008-03-07,-1.6913
2008-03-10,-4.9462
2008-03-11,4.2986
2008-03-12,-3.6875999999999998
2008-03-13,3.0405
2008-03-14,-2.1858
2008-03-17,-0.5587
2008-03-18,-1.3483
2008-03-19,0.3417
2008-03-20,0.5675
2008-03-24,-0.6772
2008-03-25,1.0227
2008-03-26,-3.3746
2008-03-27,-1.1641
2008-03-28,-2.2379
2008-03-31,0.6024
2008-04-01,2.3952
2008-04-02,-0.7018
2008-04-03,6.0071
2008-04-04,3.6667
2008-04-07,2.0364
2008-04-08,-0.2101
2008-04-09,-0.7368
2008-04-10,-19.088
2008-04-11,-3.2765
2008-04-14,-1.4905
2008-04-15,-6.74
2008-04-16,3.6873
2008-04-17,3.5562
2008-04-18,2.4725
2008-04-21,-1.2064
2008-04-22,-1.2212
2008-04-23,1.7856999999999998
2008-04-24,-0.6748
2008-04-25,0.1359
2008-04-28,1.2212
2008-04-29,1.4745
2008-04-30,-1.4531
2008-05-01,0.0
2008-05-02,-2.1448
2008-05-05,-0.137
2008-05-06,-0.4115
2008-05-07,1.6529
2008-05-08,1.355
2008-05-09,0.0
2008-05-12,0.2674
2008-05-13,-1.3333
2008-05-14,0.6757
2008-05-15,0.6711
2008-05-16,-0.4
2008-05-19,-0.2677
2008-05-20,-3.0872
2008-05-21,0.9695
2008-05-22,0.5487
2008-05-23,-0.4093
2008-05-27,-1.0959
2008-05-28,-0.277
2008-05-29,-0.6944
2008-05-30,0.4196
2008-06-02,0.2786
2008-06-03,-2.0833
2008-06-04,2.4112999999999998
2008-06-05,1.385
2008-06-06,-0.2732
2008-06-09,1.2328999999999999
2008-06-10,-0.2706
2008-06-11,1.7639
2008-06-12,0.0
2008-06-13,1.0667
2008-06-16,1.1873
2008-06-17,-0.3911
2008-06-18,-0.3927
2008-06-19,-0.1314
2008-06-20,-0.1316
2008-06-23,0.0
2008-06-24,0.1318
2008-06-25,3.1579
2008-06-26,-3.4439
2008-06-27,-3.5667
2008-06-30,1.0959
2008-07-01,2.0325
2008-07-02,0.9296
2008-07-03,0.0
2008-07-07,-0.5263
2008-07-08,1.8519
2008-07-09,-1.2987
2008-07-10,0.6579
2008-07-11,0.6536
2008-07-14,-2.3377
2008-07-15,1.3298
2008-07-16,1.0499
2008-07-17,0.6494
2008-07-18,-1.5484
2008-07-21,0.7864
2008-07-22,1.0403
2008-07-23,-0.1287
2008-07-24,-0.3866
2008-07-25,1.423
2008-07-28,-0.5102
2008-07-29,0.2564
2008-07-30,0.3836
2008-07-31,0.7643
2008-08-01,0.0
2008-08-04,-0.7585
2008-08-05,0.5096
2008-08-06,0.507
2008-08-07,13.4931
2008-08-08,0.1111
2008-08-11,-0.222
2008-08-12,0.0
2008-08-13,-0.1112
2008-08-14,-0.2227
2008-08-15,0.3348
2008-08-18,3.8932
2008-08-19,2.1413
2008-08-20,0.7338
2008-08-21,1.873
2008-08-22,2.7579000000000002
2008-08-25,0.8946
2008-08-26,5.0246
2008-08-27,-2.7205
2008-08-28,-2.6037
2008-08-29,-1.2871000000000001
2008-09-02,1.2036
2008-09-03,4.8563
2008-09-04,-0.5671
2008-09-05,-0.3802
2008-09-08,1.0496
2008-09-09,-0.1889
2008-09-10,1.0407
2008-09-11,0.6554
2008-09-12,-1.6743999999999999
2008-09-15,-6.0549
2008-09-16,3.0211
2008-09-17,-4.6921
2008-09-18,1.2308
2008-09-19,5.5724
2008-09-22,0.1919
2008-09-23,-0.9579
2008-09-24,-5.029
2008-09-25,-5.1935
2008-09-26,1.3963
2008-09-29,-9.8517
2008-09-30,5.8754
2008-10-01,0.7769
2008-10-02,-2.3128
2008-10-03,-0.7892
2008-10-06,-13.0682
2008-10-07,-4.5752
2008-10-08,-7.5342
2008-10-09,-1.4815
2008-10-10,6.7669
2008-10-13,12.5352
2008-10-14,-0.6258
2008-10-15,-9.9496
2008-10-16,9.0909
2008-10-17,-0.2564
2008-10-20,2.0566
2008-10-21,-4.6599
2008-10-22,-11.3606
2008-10-23,2.2355
2008-10-24,-10.4956
2008-10-27,-2.1173
2008-10-28,-5.3245000000000005
2008-10-29,1.0545
2008-10-30,14.9565
2008-10-31,-4.9924
2008-11-03,-0.9554
2008-11-04,-0.6431
2008-11-05,-4.3689
2008-11-06,-7.9526
2008-11-07,-0.3676
2008-11-10,0.1845
2008-11-11,-4.9724
2008-11-12,-17.6357
2008-11-13,-9.4118
2008-11-14,5.1948
2008-11-17,13.5802
2008-11-18,3.2609
2008-11-19,-14.7368
2008-11-20,1.4815
2008-11-21,6.326
2008-11-24,8.9245
2008-11-25,2.521
2008-11-26,7.377
2008-11-28,-0.5725
2008-12-01,-11.7083
2008-12-02,11.3043
2008-12-03,-2.1484
2008-12-04,-1.5968
2008-12-05,15.6187
2008-12-08,7.3684
2008-12-09,-3.4314
2008-12-10,9.6447
2008-12-11,-2.6235
2008-12-12,3.1696
2008-12-15,-0.6144
2008-12-16,8.0371
2008-12-17,2.0029
2008-12-18,-4.7686
2008-12-19,-3.2401
2008-12-22,-2.5875
2008-12-23,5.1563
2008-12-24,-6.8351
2008-12-26,7.8149999999999995
2008-12-29,-7.2485
2008-12-30,5.1037
2008-12-31,-3.9454000000000002
2009-01-02,1.2638
2009-01-05,10.1404
2009-01-06,-10.4816
2009-01-07,-1.1076
2009-01-08,4.64
2009-01-09,-0.6116
2009-01-12,0.0
2009-01-13,-7.0769
2009-01-14,-5.1325
2009-01-15,1.0471
2009-01-16,-1.3817
2009-01-20,-10.8581
2009-01-21,7.4656
2009-01-22,-4.936
2009-01-23,2.5
2009-01-26,16.5103
2009-01-27,-5.153
2009-01-28,3.3956
2009-01-29,-8.867
2009-01-30,-5.045
2009-02-02,3.0361
2009-02-03,0.5525
2009-02-04,-3.8462
2009-02-05,-2.2857
2009-02-06,4.0936
2009-02-09,-5.2434
2009-02-10,-0.9881
2009-02-11,0.7984
2009-02-12,-0.7921
2009-02-13,0.998
2009-02-17,-7.7075
2009-02-18,-3.212
2009-02-19,-0.4425
2009-02-20,0.8889
2009-02-23,-3.304
2009-02-24,0.6834
2009-02-25,5.2036
2009-02-26,-0.4301
2009-02-27,-2.1598
2009-03-02,-0.6623
2009-03-03,6.4444
2009-03-04,3.5491
2009-03-05,-4.8387
2009-03-06,2.5423999999999998
2009-03-09,-0.8264
2009-03-10,7.0833
2009-03-11,-4.8638
2009-03-12,6.5440000000000005
2009-03-13,0.0
2009-03-16,-4.6065000000000005
2009-03-17,7.2435
2009-03-18,-2.439
2009-03-19,-5.1923
2009-03-20,-5.6795
2009-03-23,6.0215
2009-03-24,-3.6511
2009-03-25,2.9474
2009-03-26,2.454
2009-03-27,-8.982
2009-03-30,4.6053
2009-03-31,3.1447
2009-04-01,2.439
2009-04-02,1.1905000000000001
2009-04-03,7.451
2009-04-06,-2.5547
2009-04-07,-5.4307
2009-04-08,4.3564
2009-04-09,12.5237
2009-04-13,1.0118
2009-04-14,-6.5109
2009-04-15,-0.7143
2009-04-16,1.4388
2009-04-17,6.383
2009-04-20,-3.8333
2009-04-21,10.2253
2009-04-22,-2.673
2009-04-23,-6.9467
2009-04-24,-3.8194
2009-04-27,-3.6101
2009-04-28,1.4981
2009-04-29,2.0295
2009-04-30,-5.6058
2009-05-01,6.8966
2009-05-04,0.5376
2009-05-05,4.2781
2009-05-06,0.0
2009-05-07,-0.8547
2009-05-08,3.6207000000000003
2009-05-11,-1.4975
2009-05-12,-1.3514
2009-05-13,-3.2534
2009-05-14,6.0177
2009-05-15,2.1703
2009-05-18,1.634
2009-05-19,1.6077
2009-05-20,2.2152
2009-05-21,-1.8576000000000001
2009-05-22,0.1577
2009-05-26,1.2598
2009-05-27,1.0886
2009-05-28,0.6154
2009-05-29,2.4465
2009-06-01,4.1791
2009-06-02,0.7163
2009-06-03,1.4224999999999999
2009-06-04,1.683
2009-06-05,2.069
2009-06-08,-0.9459
2009-06-09,7.7763
2009-06-10,2.5316
2009-06-11,1.2346
2009-06-12,1.4634
2009-06-15,-1.6827
2009-06-16,-4.401
2009-06-17,1.6623999999999999
2009-06-18,-2.0126
2009-06-19,-2.6958
2009-06-22,-7.124
2009-06-23,-2.1307
2009-06-24,3.9187
2009-06-25,2.6536
2009-06-26,8.8435
2009-06-29,-1.5
2009-06-30,-2.7919
2009-07-01,0.6527
2009-07-02,-1.5564
2009-07-06,1.054
2009-07-07,-3.781
2009-07-08,-1.355
2009-07-09,-2.6099
2009-07-10,1.5514999999999999
2009-07-13,9.0278
2009-07-14,-0.6369
2009-07-15,6.2821
2009-07-16,-2.5332
2009-07-17,-3.7129
2009-07-20,-0.2571
2009-07-21,0.0
2009-07-22,-0.1289
2009-07-23,0.129
2009-07-24,-0.6443
2009-07-27,0.9079
2009-07-28,2.9563
2009-07-29,-0.3745
2009-07-30,0.2506
2009-07-31,-0.75
2009-08-03,0.7557
2009-08-04,0.375
2009-08-05,-3.7359999999999998
2009-08-06,-1.0349
2009-08-07,0.3922
2009-08-10,-3.2552
2009-08-11,1.2113
2009-08-12,3.4574
2009-08-13,-0.1285
2009-08-14,-2.7027
2009-08-17,-0.9259
2009-08-18,0.4005
2009-08-19,1.5957
2009-08-20,0.6545
2009-08-21,0.7802
2009-08-24,0.0
2009-08-25,1.2903
2009-08-26,1.7833999999999999
2009-08-27,0.8761
2009-08-28,0.4963
2009-08-31,-1.6049
2009-09-01,-1.2547
2009-09-02,0.6353
2009-09-03,-0.2525
2009-09-04,1.5190000000000001
2009-09-08,-0.2494
2009-09-09,4.875
2009-09-10,1.0727
2009-09-11,-0.2358
2009-09-14,-0.7092
2009-09-15,4.6429
2009-09-16,0.1138
2009-09-17,-1.25
2009-09-18,-0.3452
2009-09-21,0.0
2009-09-22,1.0393
2009-09-23,-1.7143000000000002
2009-09-24,-0.6977
2009-09-25,-0.8197
2009-09-28,4.3684
2009-09-29,-1.1312
2009-09-30,-3.2037
2009-10-01,-7.4468
2009-10-02,-1.0217
2009-10-05,-2.4516
2009-10-06,4.3651
2009-10-07,2.1546
2009-10-08,2.2333
2009-10-09,2.9126
2009-10-12,0.2358
2009-10-13,-4.2353
2009-10-14,2.9484
2009-10-15,2.7446
2009-10-16,2.0906
2009-10-19,0.2275
2009-10-20,-0.3405
2009-10-21,-0.2278
2009-10-22,0.4566
2009-10-23,-0.2273
2009-10-26,-4.7836
2009-10-27,0.7177
2009-10-28,-1.5439
2009-10-29,0.1206
2009-10-30,-2.8916
2009-11-02,-1.9851
2009-11-03,1.2658
2009-11-04,-2.125
2009-11-05,6.6411
2009-11-06,6.2275
2009-11-09,5.186
2009-11-10,0.5359
2009-11-11,4.1578
2009-11-12,-4.4012
2009-11-13,0.6424
2009-11-16,3.7234
2009-11-17,0.5128
2009-11-18,2.7551
2009-11-19,-4.6673
2009-11-20,2.8125
2009-11-23,1.3171
2009-11-24,0.8
2009-11-25,-0.9921
2009-11-27,-3.006
2009-11-30,0.6198
2009-12-01,3.4908
2009-12-02,0.8929
2009-12-03,0.7866
2009-12-04,0.7805
2009-12-07,1.2585
2009-12-08,0.6692
2009-12-09,2.0893
2009-12-10,3.5349
2009-12-11,1.168
2009-12-14,0.7993
2009-12-15,-0.0881
2009-12-16,-1.5873
2009-12-17,-3.2258
2009-12-18,1.1111
2009-12-21,1.3736
2009-12-22,3.4327
2009-12-23,-1.048
2009-12-24,0.7061
2009-12-28,0.1753
2009-12-29,-1.1374
2009-12-30,0.0
2009-12-31,-1.5929
2010-01-04,3.5971
2010-01-05,-2.1701
2010-01-06,1.9521
2010-01-07,0.6963
2010-01-08,1.21
2010-01-11,-0.2562
2010-01-12,-1.113
2010-01-13,12.381
2010-01-14,-2.5423999999999998
2010-01-15,0.8696
2010-01-19,1.8025
2010-01-20,-4.6959
2010-01-21,-4.4426
2010-01-22,-2.7895
2010-01-25,2.6957
2010-01-26,-1.6935
2010-01-27,16.2791
2010-01-28,-4.3704
2010-01-29,-4.0279
2010-02-01,0.565
2010-02-02,1.7657
2010-02-03,-2.2871
2010-02-04,-3.632
2010-02-05,3.4338
2010-02-08,2.0243
2010-02-09,0.6349
2010-02-10,1.7349999999999999
2010-02-11,2.9457
2010-02-12,2.4096
2010-02-16,6.9853
2010-02-17,0.756
2010-02-18,0.955
2010-02-19,-1.1486
2010-02-22,0.4101
2010-02-23,-2.3826
2010-02-24,2.1618
2010-02-25,-0.9556
2010-02-26,3.4459
2010-03-01,6.1959
2010-03-02,1.192
2010-03-03,-0.496
2010-03-04,-0.6854
2010-03-05,2.3212
2010-03-08,0.3066
2010-03-09,0.8557
2010-03-10,0.4848
2010-03-11,-0.3016
2010-03-12,-0.4235
2010-03-15,-2.4301
2010-03-16,0.7472
2010-03-17,7.602
2010-03-18,-2.8719
2010-03-19,1.6558000000000002
2010-03-22,2.0942
2010-03-23,1.6524
2010-03-24,-3.2511
2010-03-25,-2.3754
2010-03-26,-0.4748
2010-03-29,1.6696
2010-03-30,-0.7038
2010-03-31,2.0673
2010-04-01,0.6366
2010-04-05,0.46
2010-04-06,-0.5152
2010-04-07,-0.1726
2010-04-08,-0.6916
2010-04-09,-0.1741
2010-04-12,3.2558
2010-04-13,-0.3941
2010-04-14,3.307
2010-04-15,-0.7934
2010-04-16,-1.3237999999999999
2010-04-19,-3.4097
2010-04-20,2.7778
2010-04-21,2.027
2010-04-22,2.7042
2010-04-23,1.5046
2010-04-26,0.0
2010-04-27,-5.0821
2010-04-28,-15.755700000000001
2010-04-29,2.3502
2010-04-30,-8.2794
2010-05-03,-0.4937
2010-05-04,-2.9766
2010-05-05,-2.4836
2010-05-06,-1.6479
2010-05-07,-0.6093
2010-05-10,6.0536
2010-05-11,-0.3613
2010-05-12,7.1066
2010-05-13,-3.0467
2010-05-14,-1.6760000000000002
2010-05-17,-2.1307
2010-05-18,-3.3382
2010-05-19,1.2012
2010-05-20,-5.1929
2010-05-21,1.0172
2010-05-24,-2.1689
2010-05-25,0.3959
2010-05-26,-2.2871
2010-05-27,10.9766
2010-05-28,0.0
2010-06-01,-7.9273
2010-06-02,-2.2907
2010-06-03,5.4163
2010-06-04,-6.4417
2010-06-07,-1.5574
2010-06-08,2.4979
2010-06-09,1.0561
2010-06-10,2.5723000000000003
2010-06-11,5.2508
2010-06-14,4.0953
2010-06-15,-0.7868
2010-06-16,4.0375
2010-06-17,0.1386
2010-06-18,0.0
2010-06-21,-2.0069
2010-06-22,2.8249
2010-06-23,-0.1374
2010-06-24,-4.5392
2010-06-25,2.1614
2010-06-28,-1.5514999999999999
2010-06-29,-6.2321
2010-06-30,3.1322
2010-07-01,-3.6296
2010-07-02,-1.153
2010-07-06,-1.944
2010-07-07,4.3616
2010-07-08,2.3556
2010-07-09,5.7905999999999995
2010-07-12,-1.6842000000000001
2010-07-13,5.2106
2010-07-14,0.4071
2010-07-15,-2.8378
2010-07-16,-3.1989
2010-07-19,-1.2213
2010-07-20,5.3091
2010-07-21,-0.6215
2010-07-22,2.3628
2010-07-23,1.7651
2010-07-26,2.535
2010-07-27,0.7157
2010-07-28,-3.876
2010-07-29,-3.4274
2010-07-30,0.4871
2010-08-02,-5.7479
2010-08-03,-0.8082
2010-08-04,-25.1852
2010-08-05,0.0
2010-08-06,-0.396
2010-08-09,-0.994
2010-08-10,-4.6185
2010-08-11,-3.4737
2010-08-12,-3.7077
2010-08-13,2.3783
2010-08-16,-4.5354
2010-08-17,4.5191
2010-08-18,4.5455
2010-08-19,-2.333
2010-08-20,0.5429
2010-08-23,-1.2959
2010-08-24,-2.7352
2010-08-25,3.2621
2010-08-26,-1.0893
2010-08-27,1.1564
2010-08-30,-2.3952
2010-08-31,0.7808
2010-09-01,4.9253
2010-09-02,0.5274
2010-09-03,3.8825
2010-09-07,0.404
2010-09-08,-3.2193
2010-09-09,1.3514
2010-09-10,0.3077
2010-09-13,2.863
2010-09-14,-3.1809
2010-09-15,0.7187
2010-09-16,-4.2813
2010-09-17,1.3845
2010-09-20,4.5168
2010-09-21,-2.2111
2010-09-22,-1.7471999999999999
2010-09-23,-0.6276
2010-09-24,1.8947
2010-09-27,1.5495999999999999
2010-09-28,6.7141
2010-09-29,-1.1439
2010-09-30,0.1929
2010-10-01,0.4812
2010-10-04,-0.1916
2010-10-05,4.1267
2010-10-06,-0.9217
2010-10-07,-1.5814
2010-10-08,4.0643
2010-10-11,4.2688
2010-10-12,-1.0453
2010-10-13,0.4401
2010-10-14,0.5259
2010-10-15,0.1744
2010-10-18,0.1741
2010-10-19,-3.9096
2010-10-20,-3.0741
2010-10-21,-2.0522
2010-10-22,0.381
2010-10-25,1.3283
2010-10-26,-3.6517
2010-10-27,11.2731
2010-10-28,-2.7074
2010-10-29,-0.1795
2010-11-01,-1.0791
2010-11-02,4.1818
2010-11-03,0.0873
2010-11-04,1.1334
2010-11-05,-1.7241
2010-11-08,-0.8772
2010-11-09,-2.0354
2010-11-10,0.4517
2010-11-11,-2.4281
2010-11-12,-2.212
2010-11-15,-0.754
2010-11-16,-3.3238
2010-11-17,0.9823
2010-11-18,2.3346
2010-11-19,-1.9962
2010-11-22,0.7759
2010-11-23,0.0
2010-11-24,2.5023999999999997
2010-11-26,-1.5962
2010-11-29,-1.7176
2010-11-30,0.0
2010-12-01,2.9126
2010-12-02,2.1698
2010-12-03,2.1237
2010-12-06,-0.9042
2010-12-07,7.2993
2010-12-08,-0.085
2010-12-09,0.3404
2010-12-10,1.6115
2010-12-13,-0.4174
2010-12-14,-0.7544
2010-12-15,-1.0135
2010-12-16,-0.7679
2010-12-17,-0.8598
2010-12-20,-1.2142
2010-12-21,3.6874000000000002
2010-12-22,0.0
2010-12-23,-2.7519
2010-12-27,-1.6108
2010-12-28,-0.0885
2010-12-29,1.8601
2010-12-30,-0.6087
2010-12-31,0.9624
2011-01-03,3.1196
2011-01-04,-2.1008
2011-01-05,0.9442
2011-01-06,-0.8503
2011-01-07,1.1149
2011-01-10,0.8482
2011-01-11,-0.6728
2011-01-12,4.149
2011-01-13,1.3008
2011-01-14,5.8587
2011-01-18,-2.8052
2011-01-19,-1.7941
2011-01-20,1.0326
2011-01-21,-0.1572
2011-01-24,1.7323
2011-01-25,0.8514
2011-01-26,4.6815
2011-01-27,1.5396
2011-01-28,3.1769
2011-01-31,-1.5045
2011-02-01,1.1723
2011-02-02,2.4579
2011-02-03,6.9911
2011-02-04,-3.7156000000000002
2011-02-07,2.5948
2011-02-08,0.7782
2011-02-09,0.7722
2011-02-10,1.8519
2011-02-11,-0.8777
2011-02-14,0.6325
2011-02-15,-0.7542
2011-02-16,-1.5833
2011-02-17,-3.668
2011-02-18,0.1002
2011-02-22,-2.636
2011-02-23,-1.9877
2011-02-24,2.7273
2011-02-25,3.4717000000000002
2011-02-28,-1.6447
2011-03-01,0.5351
2011-03-02,1.3972
2011-03-03,3.6745
2011-03-04,-0.6329
2011-03-07,-2.6752000000000002
2011-03-08,1.8325
2011-03-09,-0.7712
2011-03-10,-3.2383
2011-03-11,-1.4056
2011-03-14,-1.222
2011-03-15,-3.0928
2011-03-16,-0.2837
2011-03-17,1.7069999999999999
2011-03-18,3.4965
2011-03-21,2.7702999999999998
2011-03-22,0.6575
2011-03-23,0.2613
2011-03-24,0.5863
2011-03-25,1.6192
2011-03-28,-0.1912
2011-03-29,-1.2771
2011-03-30,-0.3881
2011-03-31,4.1558
2011-04-01,0.9975
2011-04-04,1.6667
2011-04-05,-0.6072
2011-04-06,0.8552
2011-04-07,-0.424
2011-04-08,-2.0073
2011-04-11,-3.7865
2011-04-12,-1.2903
2011-04-13,0.1961
2011-04-14,0.5871
2011-04-15,1.8807
2011-04-18,-0.6365
2011-04-19,-1.2812000000000001
2011-04-20,8.0467
2011-04-21,1.8018
2011-04-25,9.6755
2011-04-26,2.1625
2011-04-27,-8.5931
2011-04-28,-1.5553
2011-04-29,-0.1755
2011-05-02,-2.6377
2011-05-03,-2.5286
2011-05-04,-2.4089
2011-05-05,2.6582
2011-05-06,-0.8015
2011-05-09,2.1753
2011-05-10,2.129
2011-05-11,1.4889999999999999
2011-05-12,-0.6455
2011-05-13,-0.2953
2011-05-16,-3.1991
2011-05-17,-0.306
2011-05-18,1.903
2011-05-19,1.7469999999999999
2011-05-20,-0.4737
2011-05-23,-2.7960000000000003
2011-05-24,-0.4284
2011-05-25,-0.3073
2011-05-26,0.8015
2011-05-27,1.4679
2011-05-31,1.1453
2011-06-01,-3.0989
2011-06-02,0.861
2011-06-03,-0.7317
2011-06-06,-1.2899
2011-06-07,-0.9956
2011-06-08,-1.6341999999999999
2011-06-09,0.5112
2011-06-10,-2.5429
2011-06-13,1.1089
2011-06-14,2.2580999999999998
2011-06-15,-0.2524
2011-06-16,1.2018
2011-06-17,0.0625
2011-06-20,-0.1874
2011-06-21,1.6896
2011-06-22,-0.4923
2011-06-23,2.5356
2011-06-24,-0.6634
2011-06-27,-3.7644
2011-06-28,1.5773000000000001
2011-06-29,-1.0559
2011-06-30,1.0044
2011-07-01,-0.3108
2011-07-05,0.3741
2011-07-06,-1.1801
2011-07-07,2.4513
2011-07-08,0.3067
2011-07-11,-2.5688
2011-07-12,-1.381
2011-07-13,1.655
2011-07-14,0.0626
2011-07-15,1.8148
2011-07-18,-5.5317
2011-07-19,-0.9109
2011-07-20,-2.6264
2011-07-21,0.944
2011-07-22,0.4676
2011-07-25,-0.133
2011-07-26,-1.3316
2011-07-27,-2.9015
2011-07-28,-1.5288
2011-07-29,-0.5646
2011-08-01,-2.9808
2011-08-02,-7.169
2011-08-03,14.1056
2011-08-04,-3.8674
2011-08-05,-2.1552
2011-08-08,-9.2511
2011-08-09,6.6343
2011-08-10,-4.0212
2011-08-11,7.747
2011-08-12,-0.4402
2011-08-15,4.8637
2011-08-16,-2.4596
2011-08-17,0.7925
2011-08-18,-7.3624
2011-08-19,2.4691
