ticker,TTYP US Equity
2003-09-22,0.0
2003-09-25,-3.6364
2003-09-26,3.7736
2003-10-02,0.9091
2003-10-13,-2.7027
2003-10-15,0.0
2003-10-20,2.7778
2003-10-22,-0.7207
2003-11-19,4.3557
2003-12-01,-0.8696
2003-12-05,-3.5088
2003-12-09,3.6364
2004-03-22,14.3451
2004-04-13,-0.8264
2004-04-20,-0.8
2004-04-26,1.6465
2004-05-14,-1.6198000000000001
2004-05-18,0.8065
2004-06-17,15.0
2004-06-22,-5.3677
2004-07-15,7.377
2004-07-16,0.0
2004-08-04,6.8702
2004-08-13,4.2857
2004-08-17,-3.7671
2004-08-19,6.7616
2004-08-24,0.0
2004-08-25,0.0
2004-09-07,-1.9333
2004-09-09,1.9714
2004-09-20,0.0
2004-11-01,3.6667
2004-11-04,1.6077
2004-11-18,-1.8987
2004-12-06,3.2258
2004-12-10,-1.25
2004-12-23,0.1519
2004-12-27,1.7442
2004-12-28,3.0062
2004-12-29,2.1059
2005-01-07,-2.8125
2005-01-28,0.0
2005-02-03,6.7524
2005-02-07,0.0
2005-02-11,-3.6145
2005-03-15,12.5
2005-03-16,0.0
2005-03-17,-6.5556
2005-05-09,6.4209
2005-06-14,-4.1899
2005-06-17,0.0
2005-06-21,24.0233
2005-06-23,0.0
2005-07-14,0.9901
2005-07-28,-15.6863
2005-08-03,18.6047
2005-08-08,2.9412000000000003
2005-08-09,-6.6667
2005-08-19,-3.0612
2005-08-24,7.3684
2005-08-25,0.0
2005-08-29,0.0
2005-09-22,-4.902
2005-10-18,-4.6392
2005-10-20,1.0811
2005-11-16,-0.2674
2005-12-14,1.0724
2005-12-19,1.8568
2006-01-04,-7.2165
2006-01-05,0.2924
2006-01-06,-0.2332
2006-01-10,1.6949
2006-01-26,8.046
2006-02-15,-6.383
2006-02-22,0.5682
2006-02-27,1.6949
2006-02-28,-1.1111
2006-03-14,0.0
2006-04-26,5.5056
2006-04-27,-3.0884
2006-05-01,1.3736
2006-05-05,-1.084
2006-05-08,0.0
2006-05-10,1.0959
2006-05-17,1.897
2006-06-01,-3.1915
2006-06-19,-2.1978
2006-06-30,-0.0705
2006-07-27,-9.4118
2006-08-02,1.2987
2006-08-10,6.4103
2006-10-19,-3.6145
2006-11-03,-1.25
2006-11-07,1.2658
2006-12-07,3.125
2006-12-18,-2.7273
2006-12-20,1.2461
2006-12-26,-0.6154
2006-12-27,-2.0805
2006-12-28,-1.9607999999999999
2007-01-03,-8.0
2007-01-04,-7.2464
2007-01-05,-0.7813
2007-01-10,0.0
2007-01-19,0.0
2007-01-24,10.2362
2007-03-01,-7.8571
2007-03-02,-2.3256
2007-03-26,11.1111
2007-03-27,1.4285999999999999
2007-03-28,0.0
2007-04-24,-10.5634
2007-04-25,0.7874
2007-05-23,1.6406
2007-05-24,2.2291
2007-06-28,4.7519
2007-06-29,18.4615
2007-07-09,-19.3506
2007-07-13,23.9936
2007-07-18,-15.5844
2007-07-19,1.5385
2007-07-23,-1.5152
2007-08-01,0.0
2007-08-02,1.5385
2007-08-29,0.3788
2007-09-04,-0.3774
2007-10-11,14.3939
2007-10-19,-9.2715
2007-12-04,2.1898
2007-12-14,0.0
2008-01-29,4.1667
2008-02-14,1.8315000000000001
2008-03-12,-1.4388
2008-03-18,-0.5109
2008-04-08,0.1467
2008-05-19,12.8205
2008-06-18,3.8961
2008-06-23,-0.625
2008-06-24,0.0
2008-07-24,0.3804
2008-07-28,0.0
2008-08-07,0.5614
2008-08-22,1.1863
2008-08-25,0.069
2008-08-29,9.3315
2008-09-05,-7.6525
2008-09-15,0.3413
2008-09-26,0.6803
2008-10-13,2.027
2008-11-19,-1.9868000000000001
2008-11-20,1.0135
2008-12-03,-11.0368
2008-12-09,-17.2932
2008-12-26,17.3285
2008-12-29,-12.5
2009-01-05,7.6923
2009-01-07,6.1224
2009-01-15,-0.9615
2009-01-23,0.9709
2009-01-29,-7.6731
2009-02-12,2.0621
2009-03-20,-12.2449
2009-04-09,11.6279
2009-05-06,14.4792
2009-05-29,0.091
2009-06-01,-2.7273
2009-06-04,0.9346
2009-06-29,6.3889
2009-09-29,-5.6604
2009-10-26,-4.0
2009-10-29,3.125
2009-10-30,0.0
2009-11-30,2.0202
2009-12-01,0.9901
2009-12-03,0.0
2009-12-04,0.0
2009-12-31,6.2775
2010-01-07,3.6269
2010-02-18,0.0
2010-02-22,7.9
2010-03-16,-9.1566
2010-03-25,2.02
2010-04-05,0.1
2010-04-16,2.997
2010-04-26,4.7527
2010-04-27,0.0
2010-04-30,-0.0185
2010-05-13,-4.612
2010-06-10,4.8544
2010-06-11,12.963
2010-06-15,-9.6721
2010-06-18,13.4301
2010-06-22,-2.713
2010-06-23,0.3904
2010-06-28,1.8519
2010-06-30,18.1818
2010-08-12,-13.0769
2010-09-13,4.4248
2010-11-09,18.6441
2010-11-11,0.0
2010-11-12,0.0
2010-11-16,21.4286
2010-12-22,1.1764999999999999
2011-01-07,22.1965
2011-03-07,12.6079
2011-03-11,0.0
2011-03-14,0.0
2011-03-25,-5.6075
2011-04-26,18.8119
2011-05-06,-3.3333
2011-06-02,-2.5862
2011-06-03,1.5487
2011-06-06,-1.0893
2011-06-10,1.1013
2011-07-06,-1.8860999999999999
2011-07-15,26.2136
2011-08-03,-11.538499999999999
2011-08-04,-0.8696
2011-08-05,1.7544
2011-08-15,16.3362
2011-09-01,-3.8459
2011-09-13,-19.4667
2011-09-21,9.0909
2011-10-05,-5.2632
2011-10-07,6.4815
2011-10-19,-3.4783
2011-10-24,3.6036
2011-11-23,0.0
2011-12-13,4.5652
2011-12-14,3.9501
2011-12-16,-0.048
2012-02-14,10.8106
2012-03-13,0.0394
2012-03-16,0.3542
2012-03-26,0.0706
2012-03-27,0.0
2012-03-29,0.0
2012-05-11,0.1254
2012-05-14,4.8924
2012-05-25,-4.8507
2012-05-30,0.0
2012-06-08,-7.451
2012-06-13,-2.5423999999999998
2012-06-18,8.6957
2012-06-19,6.64
2012-06-29,-11.6667
2012-07-25,0.9434
2012-07-27,0.2336
2012-07-30,0.0466
2012-08-09,2.5163
2012-08-23,4.5455
2012-08-29,-1.7391
2012-09-05,-0.885
2012-10-01,5.3571
2012-10-09,-8.4746
2012-10-22,6.4815
2012-11-09,-4.3478
2012-11-14,4.5455
2012-11-15,4.3478
2012-11-16,-5.8333
2012-11-20,0.0
2012-11-23,1.7699
2012-12-12,9.5652
2012-12-20,4.7212
2012-12-21,-10.0
2012-12-31,1.8519
2013-01-16,-5.0
2013-01-17,-1.7703
2013-01-28,4.2377
2013-01-29,3.7382999999999997
2013-04-17,4.0541
2013-04-26,-0.4329
2013-05-03,0.0
2013-05-16,8.6957
2013-06-04,0.0
2013-06-18,4.0
2013-06-24,11.4491
2013-07-02,4.5752
2013-07-12,-3.6765
2013-09-25,0.916
2013-10-07,4.7277000000000005
2013-11-11,3.2864
2013-11-13,-4.1958
2013-11-15,4.3796
2013-11-19,-0.6993
2013-11-29,0.7042
2013-12-09,4.8951
2013-12-11,5.3267
2014-01-29,0.3738
2014-01-31,0.0
2014-02-12,3.4483
2014-02-18,0.0
2014-02-24,6.6667
2014-02-28,3.125
2014-04-22,2.4242
2014-04-28,3.5503
2014-04-29,2.8571
2014-06-02,0.0
2014-06-25,50.2133
2014-06-26,-34.0
2014-06-30,0.6061
2014-07-14,4.2169
2014-07-23,9.8266
2014-07-24,0.0
2014-07-28,0.0
2014-08-01,0.0
2014-08-06,0.0
2014-08-07,0.1579
2014-08-08,-5.4125
2014-08-18,5.5556
2014-08-21,-3.6842
2014-08-25,1.6393
2014-08-26,1.0753
2014-08-28,0.5319
2014-09-04,0.5291
2014-09-05,0.0
2014-09-23,0.0
2014-10-06,0.0
2014-10-14,-3.6842
2014-10-15,-2.1858
2014-10-20,-7.8212
2014-11-05,0.0
2014-11-20,10.9091
2014-11-28,-15.3005
2014-12-01,0.0065
2014-12-05,-3.8772
2014-12-11,0.0
2014-12-12,-8.7248
2014-12-17,6.125
2014-12-18,1.5152
2014-12-19,1.4925
2014-12-22,0.0
2014-12-23,-3.8235
2014-12-29,33.792
2014-12-31,-28.5657
2015-01-02,0.7919
2015-01-05,-0.7937
2015-02-23,-8.0
2015-03-16,4.3913
2015-03-19,0.0
2015-03-20,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-30,-5.0396
2015-03-31,-0.8772
2015-04-01,-7.0796
2015-04-06,4.7619
2015-04-13,0.0
2015-04-14,3.6364
2015-05-13,0.0
2015-05-20,0.0877
2015-05-21,-0.0876
2015-06-22,0.2193
2015-06-30,40.3151
2015-07-17,-32.6667
2015-07-21,23.7624
2015-07-23,0.0
2015-08-03,-12.0
2015-08-04,0.0
2015-08-05,0.0
2015-08-06,-9.0909
2015-08-10,-2.0
2015-08-11,-4.0816
2015-08-14,5.8511
2015-08-17,0.0
2015-08-18,0.0
2015-08-26,-3.5176
2015-08-27,-2.3438
2015-09-23,6.6667
2015-10-07,0.0
2015-10-14,25.0
2015-10-21,-20.0
2015-10-22,-3.0
2015-10-23,-7.2165
2015-11-03,33.3333
2015-11-04,-24.9917
2015-11-05,-0.0111
2015-11-06,27.7778
2015-11-09,-19.1304
2015-11-10,23.6559
2015-11-11,-19.1304
2015-11-13,0.0
2015-11-17,0.0
2015-12-14,-3.2258
2015-12-15,12.2222
2015-12-16,-10.8911
2015-12-17,0.5
2015-12-29,17.647100000000002
2015-12-31,-10.0
2016-01-04,-10.0
2016-01-20,4.9383
2016-02-11,-17.647100000000002
2016-02-12,-4.2857
2016-02-18,4.3284
2016-02-19,-7.01
2016-02-23,-10.7692
2016-02-24,0.0
2016-03-03,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-11,0.0
2016-03-16,-0.1724
2016-03-18,-2.418
2016-03-22,2.6549
2016-03-24,10.3276
2016-04-05,-0.0156
2016-04-25,-0.0156
2016-04-26,0.0
2016-04-28,-0.0313
2016-05-02,0.0
2016-05-05,0.0313
2016-05-10,-6.1904
2016-05-11,0.0
2016-05-18,6.5989
2016-05-19,-6.1904
2016-06-06,0.0
2016-06-08,14.9808
2016-06-14,0.0
2016-06-28,6.745
2016-07-01,-15.5725
2016-07-08,-2.7723
2016-07-25,1.6949
2016-08-04,-0.1736
2016-08-12,30.4348
2016-08-24,-20.0
2016-08-30,0.0
2016-09-02,4.1667
2016-09-12,0.96
2016-09-19,-0.1585
2016-09-21,0.0
2016-09-27,0.0
2016-09-28,18.8889
2016-09-30,-15.8879
2016-10-10,0.0
2016-10-17,3.9683
2016-10-18,0.0
2016-10-20,2.2901
2016-10-21,0.0
2016-10-24,0.7463
2016-11-02,0.0
2016-11-11,0.0
2016-11-15,0.0
2016-11-18,52.5926
2016-11-28,-34.4659
2016-11-30,-0.0002
2016-12-02,0.0
2016-12-09,0.1481
2016-12-29,7.2386
2017-01-04,0.0735
2017-01-09,10.2131
2017-01-11,6.6667
2017-01-12,-0.0625
2017-01-23,-14.3089
2017-01-24,5.0941
2017-01-31,-2.7778
2017-02-01,1.4285999999999999
2017-02-03,15.493
2017-02-06,0.0
2017-02-14,-12.1951
2017-02-24,0.0
2017-03-21,-2.7778
2017-04-18,0.0
2017-04-19,2.8571
2017-04-21,17.9167
2017-04-26,0.1178
2017-04-27,-15.2941
2017-05-02,0.1389
2017-05-05,16.5049
2017-05-08,-16.6667
2017-05-09,0.0
2017-05-11,-1.4285999999999999
2017-05-16,1.4493
2017-05-30,0.0
2017-06-01,0.0
2017-06-08,0.0714
2017-06-12,14.2041
2017-06-16,-1.5625
2017-06-21,-6.6667
2017-06-22,2.0
2017-06-27,19.3978
2017-06-30,-16.7155
2017-07-06,1.4085
2017-07-10,0.0
2017-07-11,0.0
2017-07-17,0.0
2017-07-19,4.1667
2017-07-21,-4.0
2017-07-25,4.1667
2017-07-28,0.3333
2017-08-02,-4.3189
2017-08-15,0.0
2017-08-29,0.0
2017-09-11,0.0
2017-09-13,0.0
2017-10-09,-2.7778
2017-10-10,0.0
2017-10-16,1.4285999999999999
2017-10-18,-1.4085
2017-10-19,3.5714
2017-10-25,-4.8276
2017-10-27,5.7971
2017-10-30,-6.8493
2017-11-03,7.3529
2017-11-06,17.7945
2017-11-07,4.6633
2017-11-15,-11.3889
2017-11-16,-11.2853
2017-11-21,4.5936
2017-11-27,0.0
2017-11-28,-4.3919
2017-11-29,4.5936
2017-11-30,-2.7027
2017-12-01,0.0
2017-12-05,0.6944
2017-12-07,-4.1379
2017-12-11,-0.7194
2017-12-18,0.0
2017-12-27,3.9436999999999998
2017-12-28,-13.9706
2017-12-29,2.5812
2018-01-05,13.3144
2018-01-11,-11.75
2018-01-12,4.1493
2018-01-19,0.8
2018-01-29,0.0159
2018-01-31,1.5712000000000002
2018-02-01,0.0
2018-02-09,1.5625
2018-02-20,0.0
2018-02-27,-1.5385
2018-03-01,0.0
2018-03-08,-3.125
2018-03-09,0.0
2018-03-12,0.0
2018-04-03,3.2258
2018-04-05,0.0
2018-04-10,0.0
2018-04-24,0.0
2018-05-02,0.7813
2018-05-04,-3.876
2018-05-09,4.0323
2018-05-21,-0.7752
2018-05-31,0.0
2018-06-04,9.375
2018-06-27,8.6808
2018-06-29,7.8428
2018-07-05,-2.9929
2018-07-25,17.6436
2018-08-07,1.25
2018-08-10,0.0
2018-08-20,7.4074
2018-08-21,0.0
2018-08-22,0.0
2018-08-29,3.4483
2018-09-19,-3.3333
2018-09-28,9.1954
2018-10-02,5.2632
2018-10-03,10.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-22,0.0
2018-10-29,4.5455
2018-11-08,0.0
2018-11-09,-19.1304
2018-11-26,12.9032
2018-11-28,-10.4762
2018-12-03,-1.0638
2018-12-06,1.0753
2018-12-10,0.0
2018-12-12,-3.9787
2018-12-13,4.1436
2018-12-18,7.4468
2018-12-27,25.6144
2018-12-31,-20.8696
2019-01-10,20.8791
2019-01-15,0.0
2019-01-16,4.5455
2019-01-23,-17.3913
2019-01-29,5.2632
2019-01-30,0.0
2019-02-06,0.01
2019-02-12,0.0
2019-02-14,0.24
2019-03-04,14.7132
2019-03-11,-12.8261
2019-03-26,0.0
2019-04-10,14.7132
2019-04-30,-5.2174
2019-05-03,0.0
2019-05-06,60.5505
2019-05-07,0.0
2019-05-13,-37.1429
2019-05-17,0.0091
2019-05-22,-0.0091
2019-05-29,1.8182
2019-06-06,0.0
2019-06-07,-2.6786
2019-06-10,10.0917
2019-06-18,-2.5655
2019-06-20,9.9083
2019-06-26,-8.1803
2019-06-27,0.9091
2019-06-28,3.6036
2019-07-01,0.0
2019-07-02,-3.4783
2019-07-09,0.0
2019-07-10,0.0
2019-07-17,-1.4234
2019-07-18,1.444
2019-07-23,3.6036
2019-07-30,-3.113
2019-08-08,3.2131
2019-08-27,-3.0435
2019-09-05,0.0
2019-09-11,0.0
2019-09-18,0.0
2019-09-19,-0.4484
2019-09-20,0.0
2019-09-23,-1.8018
2019-09-24,0.0
2019-09-26,0.0092
2019-10-17,-0.0092
2019-11-01,0.0
2019-11-05,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.2294
2019-11-19,0.6865
2019-11-21,-0.6818
2019-11-29,0.6865
2019-12-04,-0.6818
2019-12-17,2.3341
2019-12-18,0.0
2019-12-23,6.1059
2019-12-31,-0.9091
2020-01-03,2.5688
2020-01-06,-1.6099999999999999
2020-01-07,-2.7273
2020-01-09,-2.8037
2020-01-13,-0.7212
2020-01-22,4.6005
2020-01-27,-4.6296
2020-02-03,-0.7282
2020-02-05,0.2445
2020-02-10,5.3659
2020-02-11,0.0
2020-02-12,-5.0926
2020-02-14,0.0
2020-02-25,-0.4877
2020-02-26,-0.0001
2020-02-27,0.0
2020-02-28,-0.9804
2020-03-03,-1.4851
2020-03-09,-4.5226
2020-03-12,-3.1158
2020-03-16,-0.5432
2020-03-17,0.0
2020-03-19,-1.6823000000000001
2020-03-23,-11.1111
2020-03-31,-1.25
2020-04-07,-0.6962
2020-04-23,-8.8591
2020-04-29,2.0979
2020-05-05,-10.9589
2020-05-06,12.3077
2020-05-11,-10.9589
2020-05-14,3.0769
2020-05-18,2.9851
2020-05-20,1.4493
2020-05-22,2.8571
2020-05-26,0.0
2020-05-27,1.3194
2020-05-28,-4.0439
2020-05-29,-0.3571
2020-06-04,4.5878
2020-06-05,0.0
2020-06-11,0.0685
2020-06-12,2.7397
2020-06-15,0.0133
2020-06-16,19.984
2020-06-17,0.0
2020-06-18,-13.9667
2020-06-19,7.1429
2020-06-22,0.0
2020-06-23,-4.0
2020-06-26,0.0
2020-06-30,-2.0833
2020-07-01,6.383
2020-07-02,0.0
2020-07-06,6.6667
2020-07-08,-6.25
2020-07-14,4.0
2020-07-21,-8.9744
2020-07-22,0.0001
2020-07-29,-0.0001
