ticker,CARG US Equity
2018-03-05,-0.6398
2018-03-06,0.9518
2018-03-07,-1.4975
2018-03-08,2.6182
2018-03-09,3.7311
2018-03-12,1.9043
2018-03-13,-8.6945
2018-03-14,3.9511
2018-03-15,-1.2852000000000001
2018-03-16,-1.662
2018-03-19,-2.6479
2018-03-20,0.5498
2018-03-21,2.3309
2018-03-22,-0.0281
2018-03-23,-4.3601
2018-03-26,1.8235000000000001
2018-03-27,-2.5997
2018-03-28,-0.2076
2018-03-29,14.3239
2018-04-02,-2.1835
2018-04-03,-2.8169
2018-04-04,0.9297
2018-04-05,3.0344
2018-04-06,-0.0789
2018-04-09,-0.2632
2018-04-10,0.4222
2018-04-11,-10.6674
2018-04-12,-0.7353
2018-04-13,-4.2667
2018-04-16,0.7119
2018-04-17,-0.1844
2018-04-18,1.2315
2018-04-19,-0.1217
2018-04-20,0.4263
2018-04-23,-0.0303
2018-04-24,-1.5469
2018-04-25,-2.0025
2018-04-26,-1.6661000000000001
2018-04-27,-2.4297
2018-04-30,1.3106
2018-05-01,2.9754
2018-05-02,-0.0314
2018-05-03,0.4084
2018-05-04,0.5632
2018-05-07,2.0846
2018-05-08,-0.5791
2018-05-09,1.0423
2018-05-10,1.1226
2018-05-11,-1.8902
2018-05-14,-2.1713
2018-05-15,-0.0625
2018-05-16,0.6256
2018-05-17,0.0622
2018-05-18,-0.932
2018-05-21,-0.0627
2018-05-22,-2.4788
2018-05-23,2.574
2018-05-24,-1.8507
2018-05-25,1.1825
2018-05-29,1.4845
2018-05-30,4.1083
2018-05-31,-0.867
2018-06-01,1.146
2018-06-04,0.3876
2018-06-05,-0.8316
2018-06-06,0.0599
2018-06-07,2.5741
2018-06-08,1.9842
2018-06-11,-1.1731
2018-06-12,3.011
2018-06-13,0.5902
2018-06-14,-1.2572999999999999
2018-06-15,-1.6695
2018-06-18,2.8777
2018-06-19,0.1119
2018-06-20,-0.1397
2018-06-21,-2.0425
2018-06-22,-1.1425
2018-06-25,0.9246
2018-06-26,-0.2004
2018-06-27,-2.8399
2018-06-28,1.4172
2018-06-29,1.1354
2018-07-02,2.9361
2018-07-03,-0.6711
2018-07-05,1.3232
2018-07-06,0.0278
2018-07-09,1.4167
2018-07-10,-2.8211
2018-07-11,0.9865
2018-07-12,3.8236
2018-07-13,-0.8333
2018-07-16,1.1385
2018-07-17,0.9381
2018-07-18,-3.1864
2018-07-19,1.1245
2018-07-20,2.441
2018-07-23,3.0712
2018-07-24,-0.5908
2018-07-25,2.9199
2018-07-26,2.7366
2018-07-27,0.5376
2018-07-30,-0.1215
2018-07-31,5.5001
2018-08-01,1.1995
2018-08-02,1.778
2018-08-03,-0.1568
2018-08-06,0.2243
2018-08-07,2.0367
2018-08-08,17.9425
2018-08-09,1.6179999999999999
2018-08-10,-5.0695
2018-08-13,-1.4266
2018-08-14,-0.8997
2018-08-15,-0.8289
2018-08-16,-0.5771
2018-08-17,0.0801
2018-08-20,0.3
2018-08-21,-0.9771
2018-08-22,0.0
2018-08-23,-0.7249
2018-08-24,1.2982
2018-08-27,0.0
2018-08-28,-0.4405
2018-08-29,-1.0459
2018-08-30,0.874
2018-08-31,-0.6246
2018-09-04,-0.4461
2018-09-05,-2.5866
2018-09-06,0.9826
2018-09-07,-1.2836
2018-09-10,4.3205
2018-09-11,1.1259000000000001
2018-09-12,2.4453
2018-09-13,1.8436
2018-09-14,0.4002
2018-09-17,-1.5563
2018-09-18,1.2917
2018-09-19,-1.8462
2018-09-20,0.8338
2018-09-21,-0.7308
2018-09-24,4.4944
2018-09-25,0.6859
2018-09-26,2.1359
2018-09-27,0.7932
2018-09-28,-0.3935
2018-10-01,-1.7776999999999998
2018-10-02,-5.7952
2018-10-03,1.1644
2018-10-04,-1.5154
2018-10-05,-3.7398
2018-10-08,-4.1886
2018-10-09,-3.2946
2018-10-10,-6.093
2018-10-11,-2.3487999999999998
2018-10-12,2.0719
2018-10-15,-3.6398
2018-10-16,4.3826
2018-10-17,0.8583
2018-10-18,-3.7489
2018-10-19,-2.2222
2018-10-22,1.173
2018-10-23,0.2415
2018-10-24,-1.1566
2018-10-25,3.2423
2018-10-26,-0.9209
2018-10-29,-2.55
2018-10-30,4.3042
2018-10-31,4.1501
2018-11-01,2.4088
2018-11-02,-1.2530000000000001
2018-11-05,-4.6527
2018-11-06,-1.3542
2018-11-07,-5.0178
2018-11-08,4.2113
2018-11-09,0.5022
2018-11-12,-2.6648
2018-11-13,1.6865999999999999
2018-11-14,-9.8798
2018-11-15,2.5606999999999998
2018-11-16,0.8843
2018-11-19,-1.9077
2018-11-20,1.0775
2018-11-21,-0.442
2018-11-23,-0.6529
2018-11-26,3.3123
2018-11-27,-0.7634
2018-11-28,4.4615
2018-11-29,-2.43
2018-11-30,-2.1132
2018-12-03,-1.4906
2018-12-04,-5.9223
2018-12-06,3.7438000000000002
2018-12-07,-5.5333
2018-12-10,-1.4997
2018-12-11,-0.1724
2018-12-12,3.6835
2018-12-13,-0.9714
2018-12-14,-2.5785
2018-12-17,-5.0058
2018-12-18,2.5136
2018-12-19,-2.0975
2018-12-20,-1.6295
2018-12-21,-5.4908
2018-12-24,0.4219
2018-12-26,6.9166
2018-12-27,0.6046
2018-12-28,0.7512
2018-12-31,0.5965
2019-01-02,-2.3421
2019-01-03,-2.1554
2019-01-04,2.9786
2019-01-07,2.8322000000000003
2019-01-08,3.8383000000000003
2019-01-09,1.6366
2019-01-10,0.1666
2019-01-11,-0.1663
2019-01-14,-1.8878
2019-01-15,2.8297
2019-01-16,0.1101
2019-01-17,2.2265
2019-01-18,3.3342
2019-01-22,0.8327
2019-01-23,0.1806
2019-01-24,3.5033
2019-01-25,2.9119
2019-01-28,-0.9432
2019-01-29,-1.5137
2019-01-30,3.2721999999999998
2019-01-31,2.6644
2019-02-01,0.0701
2019-02-04,-0.8411
2019-02-05,0.3299
2019-02-06,-4.0864
2019-02-07,-4.2605
2019-02-08,-1.2788
2019-02-11,1.9948000000000001
2019-02-12,1.2192
2019-02-13,1.079
2019-02-14,-0.2731
2019-02-15,-0.4232
2019-02-19,-0.325
2019-02-20,2.458
2019-02-21,-0.5386
2019-02-22,3.9872
2019-02-25,0.4024
2019-02-26,-1.768
2019-02-27,2.3518
2019-02-28,0.1876
2019-03-01,-5.5231
2019-03-04,-1.4119
2019-03-05,0.1759
2019-03-06,-0.9029
2019-03-07,-1.2655
2019-03-08,0.5896
2019-03-11,1.9113
2019-03-12,-1.1503
2019-03-13,0.2277
2019-03-14,-1.3377
2019-03-15,-1.4582
2019-03-18,1.7652999999999999
2019-03-19,0.0
2019-03-20,-0.0255
2019-03-21,-0.1276
2019-03-22,-4.0623
2019-03-25,1.3316
2019-03-26,2.4704
2019-03-27,-0.7181
2019-03-28,0.2583
2019-03-29,3.2208
2019-04-01,-0.3994
2019-04-02,2.2556
2019-04-03,1.1764999999999999
2019-04-04,-0.0969
2019-04-05,0.5092
2019-04-08,-3.9566
2019-04-09,-1.1555
2019-04-10,0.9911
2019-04-11,0.151
2019-04-12,2.9899
2019-04-15,0.0244
2019-04-16,-8.2439
2019-04-17,-3.2164
2019-04-18,-0.3021
2019-04-22,0.1653
2019-04-23,0.8526
2019-04-24,2.6452
2019-04-25,0.8767
2019-04-26,3.5028
2019-04-29,2.2137000000000002
2019-04-30,1.419
2019-05-01,-1.8655
2019-05-02,-0.2251
2019-05-03,2.181
2019-05-06,-0.3925
2019-05-07,-1.3547
2019-05-08,0.0
2019-05-09,-0.2247
2019-05-10,-1.7768000000000002
2019-05-13,-2.293
2019-05-14,1.4863
2019-05-15,-6.0637
2019-05-16,0.6291
2019-05-17,-0.0544
2019-05-20,-2.774
2019-05-21,0.4755
2019-05-22,0.2227
2019-05-23,-1.5
2019-05-24,-1.0152
2019-05-28,-1.1396
2019-05-29,-3.4006
2019-05-30,0.5072
2019-05-31,1.3951
2019-06-03,-1.8443
2019-06-04,1.8193000000000001
2019-06-05,0.3808
2019-06-06,1.0796999999999999
2019-06-07,1.1547
2019-06-10,0.9132
2019-06-11,0.3394
2019-06-12,-0.4228
2019-06-13,1.019
2019-06-14,-0.1121
2019-06-17,0.6171
2019-06-18,2.4812
2019-06-19,4.1621
2019-06-20,1.1752
2019-06-21,0.4646
2019-06-24,-1.4645000000000001
2019-06-25,-4.1982
2019-06-26,-3.6473
2019-06-27,-0.3107
2019-06-28,2.3236
2019-07-01,-0.2492
2019-07-02,-0.0555
2019-07-03,0.4722
2019-07-05,-0.1106
2019-07-08,-0.9687
2019-07-09,2.0961
2019-07-10,2.4911
2019-07-11,0.0534
2019-07-12,1.3615
2019-07-15,-0.7901
2019-07-16,-1.1415
2019-07-17,-2.4705
2019-07-18,-0.2753
2019-07-19,-1.6842000000000001
2019-07-22,-0.674
2019-07-23,1.1592
2019-07-24,2.4314999999999998
2019-07-25,-1.0368
2019-07-26,0.8823
2019-07-29,0.7926
2019-07-30,0.8948
2019-07-31,0.1612
2019-08-01,-1.1269
2019-08-02,-1.8996
2019-08-05,-4.9516
2019-08-06,-4.3073
2019-08-07,0.365
2019-08-08,2.7879
2019-08-09,-5.6309000000000005
2019-08-12,-0.2812
2019-08-13,1.5977000000000001
2019-08-14,-3.8236
2019-08-15,-0.3206
2019-08-16,0.386
2019-08-19,2.8837
2019-08-20,-1.1522999999999999
2019-08-21,2.0479
2019-08-22,-0.741
2019-08-23,-2.8305
2019-08-26,1.8246
2019-08-27,0.4087
2019-08-28,-0.3444
2019-08-29,2.7333
2019-08-30,-0.2446
2019-09-03,-2.4525
2019-09-04,1.9799
2019-09-05,1.8798
2019-09-06,0.4537
2019-09-09,1.9874
2019-09-10,2.6572
2019-09-11,2.7321999999999997
2019-09-12,-3.7794
2019-09-13,3.4914
2019-09-16,-2.8676
2019-09-17,1.013
2019-09-18,-5.043
2019-09-19,0.7242
2019-09-20,-0.719
2019-09-23,-3.8624
2019-09-24,-4.9906
2019-09-25,-0.6607
2019-09-26,1.7626
2019-09-27,0.0327
2019-09-30,1.1107
2019-10-01,0.3877
2019-10-02,-0.7081
2019-10-03,-2.0746
2019-10-04,0.2483
2019-10-07,0.3797
2019-10-08,-2.5658
2019-10-09,0.1688
2019-10-10,-3.3367
2019-10-11,2.2664
2019-10-14,1.5684
2019-10-15,4.8171
2019-10-16,0.3843
2019-10-17,1.2921
2019-10-18,-2.0157
2019-10-21,-0.2572
2019-10-22,1.6758
2019-10-23,0.8875
2019-10-24,1.4138
2019-10-25,3.4387
2019-10-28,-1.3477000000000001
2019-10-29,-1.9428999999999998
2019-10-30,3.2817
2019-10-31,0.6894
2019-11-01,5.0015
2019-11-04,-2.6368
2019-11-05,-1.5143
2019-11-06,6.712
2019-11-07,4.1563
2019-11-08,0.5587
2019-11-11,0.0
2019-11-12,1.3757
2019-11-13,0.261
2019-11-14,-0.0521
2019-11-15,3.3333
2019-11-18,-1.1341
2019-11-19,1.2236
2019-11-20,1.0577
2019-11-21,0.0498
2019-11-22,-1.3699
2019-11-25,0.101
2019-11-26,0.1766
2019-11-27,0.0504
2019-11-29,0.9061
2019-12-02,-2.0703
2019-12-03,0.1274
2019-12-04,-1.0176
2019-12-05,-1.1822
2019-12-06,-0.2341
2019-12-09,-0.9645
2019-12-10,-2.6059
2019-12-11,-0.5135
2019-12-12,1.5213
2019-12-13,-0.4282
2019-12-16,0.7256
2019-12-17,-2.5347
2019-12-18,0.4106
2019-12-19,1.1178
2019-12-20,-1.2402
2019-12-23,0.1502
2019-12-24,-1.7037
2019-12-26,-0.6378
2019-12-27,-0.2791
2019-12-30,-1.9312
2019-12-31,0.3995
2020-01-02,3.7805999999999997
2020-01-03,-0.4382
2020-01-06,0.0825
2020-01-07,-0.5223
2020-01-08,0.6632
2020-01-09,-3.1293
2020-01-10,-0.3117
2020-01-13,-0.8812
2020-01-14,1.6633
2020-01-15,1.5796999999999999
2020-01-16,4.7765
2020-01-17,0.8746
2020-01-21,-0.2365
2020-01-22,-2.423
2020-01-23,0.081
2020-01-24,-2.8047
2020-01-27,0.0
2020-01-28,-0.7492
2020-01-29,-0.028
2020-01-30,0.1398
2020-01-31,-0.4468
2020-02-03,0.4208
2020-02-04,-0.3631
2020-02-05,-3.5324
2020-02-06,-0.1453
2020-02-07,-2.9686
2020-02-10,-2.7594
2020-02-11,2.7144
2020-02-12,3.4234
2020-02-13,-0.9872
2020-02-14,-26.5396
2020-02-18,4.0719
2020-02-19,6.2908
2020-02-20,1.9487999999999999
2020-02-21,-2.3009
2020-02-24,-2.6087
2020-02-25,-0.465
2020-02-26,1.4764
2020-02-27,-5.1197
2020-02-28,-1.0481
2020-03-02,-2.4716
2020-03-03,-3.3387000000000002
2020-03-04,3.0795
2020-03-05,-6.1768
2020-03-06,-3.1842
2020-03-09,-9.4222
2020-03-10,4.9558
2020-03-11,-3.6933
2020-03-12,-11.3107
2020-03-13,15.2983
2020-03-16,-17.1612
2020-03-17,7.6218
2020-03-18,-13.4718
2020-03-19,3.7538
2020-03-20,-1.6606999999999998
2020-03-23,-2.6538
2020-03-24,14.1264
2020-03-25,8.5233
2020-03-26,2.6513
2020-03-27,-7.6023
2020-03-30,0.3692
2020-03-31,-0.4729
2020-04-01,-9.2397
2020-04-02,-4.1885
2020-04-03,-3.2787
2020-04-06,8.4118
2020-04-07,2.7794
2020-04-08,7.7183
2020-04-09,1.569
2020-04-13,1.0299
2020-04-14,1.8349
2020-04-15,-4.1542
2020-04-16,-0.3133
2020-04-17,-4.1383
2020-04-20,1.0656
2020-04-21,1.7032
2020-04-22,3.4024
2020-04-23,1.491
2020-04-24,1.0638
2020-04-27,2.406
2020-04-28,-0.3426
2020-04-29,11.8861
2020-04-30,0.439
2020-05-01,0.4371
2020-05-04,1.7406000000000001
2020-05-05,2.0103
2020-05-06,4.9895
2020-05-07,-0.6789
2020-05-08,3.5786
2020-05-11,-5.8618
2020-05-12,-4.8247
2020-05-13,-5.5893
2020-05-14,0.1377
2020-05-15,5.4995
2020-05-18,3.8228
2020-05-19,-0.5858
2020-05-20,4.7138
2020-05-21,-0.2814
2020-05-22,0.524
2020-05-26,4.6512
2020-05-27,2.069
2020-05-28,-3.2658
2020-05-29,0.8149
2020-06-01,4.0801
2020-06-02,1.3314
2020-06-03,2.0073
2020-06-04,-1.6816
2020-06-05,-0.3275
2020-06-08,-4.3447
2020-06-09,-2.2519
2020-06-10,5.6228
2020-06-11,-8.3179
2020-06-12,2.7823
2020-06-15,1.02
2020-06-16,2.7961
2020-06-17,-1.1711
2020-06-18,2.7904999999999998
2020-06-19,1.19
2020-06-22,-0.7718
2020-06-23,2.4444
2020-06-24,-5.8388
2020-06-25,-2.5149
2020-06-26,-6.9712
2020-06-29,3.7257
2020-06-30,3.4694
2020-07-01,2.5641
2020-07-02,1.1538
2020-07-06,0.9506
2020-07-07,0.7533
2020-07-08,2.9533
2020-07-09,-1.5614
2020-07-10,-1.3279
2020-07-13,-5.8692
2020-07-14,-3.9515000000000002
2020-07-15,4.0314
2020-07-16,-4.6502
2020-07-17,1.6257000000000001
2020-07-20,1.9278
2020-07-21,-2.1328
2020-07-22,2.0559
2020-07-23,1.0073
2020-07-24,0.4388
2020-07-27,1.7871000000000001
2020-07-28,-1.1705
2020-07-29,5.8429
2020-07-30,4.1775
2020-07-31,3.4372
