ticker,BCC US Equity
2013-06-27,0.355
2013-06-28,-0.1179
2013-07-01,0.9839
2013-07-02,-0.6235
2013-07-03,0.0784
2013-07-05,0.6661
2013-07-08,0.3114
2013-07-09,3.6477
2013-07-10,1.9843
2013-07-11,3.5242
2013-07-12,-0.1418
2013-07-15,0.8168
2013-07-16,-2.2191
2013-07-17,0.3602
2013-07-18,1.8665
2013-07-19,0.4581
2013-07-22,2.9463
2013-07-23,-2.1124
2013-07-24,-3.3066
2013-07-25,-4.6076
2013-07-26,-0.3019
2013-07-29,0.1136
2013-07-30,0.5671
2013-07-31,-0.5263
2013-08-01,0.1512
2013-08-02,-1.2075
2013-08-05,-1.4897
2013-08-06,-3.9162
2013-08-07,-1.2913999999999999
2013-08-08,-1.5944
2013-08-09,0.7894
2013-08-12,-0.5771
2013-08-13,-0.0415
2013-08-14,0.4562
2013-08-15,-2.6012
2013-08-16,-1.5685
2013-08-19,-0.3015
2013-08-20,0.0
2013-08-21,0.0432
2013-08-22,1.6839
2013-08-23,-0.4671
2013-08-26,0.9386
2013-08-27,-0.9721
2013-08-28,-0.128
2013-08-29,-0.0855
2013-08-30,-1.1976
2013-09-03,-0.8225
2013-09-04,0.1309
2013-09-05,-0.5231
2013-09-06,0.1315
2013-09-09,2.8446
2013-09-10,6.766
2013-09-11,2.6305
2013-09-12,-0.8544
2013-09-13,0.3917
2013-09-16,1.0925
2013-09-17,1.6982
2013-09-18,2.4668
2013-09-19,-0.037
2013-09-20,-1.0374
2013-09-23,-1.8345
2013-09-24,0.5339
2013-09-25,0.2656
2013-09-26,0.7946
2013-09-27,0.2252
2013-09-30,0.9363
2013-10-01,-0.5937
2013-10-02,0.1493
2013-10-03,-0.6336
2013-10-04,-1.0128
2013-10-07,-3.5620000000000003
2013-10-08,-2.4754
2013-10-09,-1.1280999999999999
2013-10-10,2.608
2013-10-11,2.1048
2013-10-14,0.2723
2013-10-15,-0.2715
2013-10-16,-2.8005
2013-10-17,-0.12
2013-10-18,0.5208
2013-10-21,7.0147
2013-10-22,0.8194
2013-10-23,1.4038
2013-10-24,0.2914
2013-10-25,1.0534
2013-10-28,-3.8102
2013-10-29,0.8969
2013-10-30,-4.2963000000000005
2013-10-31,-0.8901
2013-11-01,-2.499
2013-11-04,4.2451
2013-11-05,-3.5728
2013-11-06,-3.5060000000000002
2013-11-07,-4.6655999999999995
2013-11-08,5.5868
2013-11-11,0.1231
2013-11-12,-1.5977000000000001
2013-11-13,3.4555
2013-11-14,0.6439
2013-11-15,0.12
2013-11-18,-0.1597
2013-11-19,-1.88
2013-11-20,0.0
2013-11-21,0.8561
2013-11-22,-1.7381
2013-11-25,-0.4114
2013-11-26,2.7260999999999997
2013-11-27,0.764
2013-11-29,2.3943
2013-12-02,-0.039
2013-12-03,-1.7544
2013-12-04,-0.9127
2013-12-05,-0.3204
2013-12-06,1.7678
2013-12-09,1.895
2013-12-10,-1.976
2013-12-11,3.5573
2013-12-12,2.5573
2013-12-13,0.6699
2013-12-16,0.3327
2013-12-17,0.0
2013-12-18,3.7214
2013-12-19,2.8419
2013-12-20,2.7634
2013-12-23,-0.1345
2013-12-24,1.5819999999999999
2013-12-26,-2.8164
2013-12-27,0.375
2013-12-30,0.7813
2013-12-31,-0.6404
2014-01-02,-0.0339
2014-01-03,0.0339
2014-01-06,-0.2374
2014-01-07,0.476
2014-01-08,1.1168
2014-01-09,0.3347
2014-01-10,-0.3669
2014-01-13,-0.2343
2014-01-14,1.2752
2014-01-15,1.226
2014-01-16,-0.7856
2014-01-17,3.4312
2014-01-21,0.0
2014-01-22,0.1595
2014-01-23,-0.1911
2014-01-24,-3.9247
2014-01-27,1.2953000000000001
2014-01-28,1.2131
2014-01-29,-2.6239
2014-01-30,1.4637
2014-01-31,-0.0328
2014-02-03,-4.4277
2014-02-04,0.2402
2014-02-05,-1.8829
2014-02-06,2.8262
2014-02-07,1.6966
2014-02-10,-0.2002
2014-02-11,2.3738
2014-02-12,-0.196
2014-02-13,2.3887
2014-02-14,-1.2144
2014-02-18,-0.6147
2014-02-19,-2.6042
2014-02-20,0.1671
2014-02-21,0.1335
2014-02-24,0.0333
2014-02-25,-2.8314
2014-02-26,3.3596
2014-02-27,0.5638
2014-02-28,-2.4077
2014-03-03,-1.9939
2014-03-04,-1.5171999999999999
2014-03-05,0.3501
2014-03-06,0.0698
2014-03-07,1.1855
2014-03-10,-0.2757
2014-03-11,-1.1057
2014-03-12,0.4193
2014-03-13,-1.5310000000000001
2014-03-14,0.9187
2014-03-17,0.1401
2014-03-18,0.1748
2014-03-19,-0.5934
2014-03-20,-0.1756
2014-03-21,0.2814
2014-03-24,-1.403
2014-03-25,1.3874
2014-03-26,-0.2105
2014-03-27,-1.512
2014-03-28,0.0357
2014-03-31,2.2127
2014-04-01,-0.4888
2014-04-02,0.2105
2014-04-03,-0.2801
2014-04-04,-3.2654
2014-04-07,-0.4356
2014-04-08,1.3853
2014-04-09,0.899
2014-04-10,-3.7063
2014-04-11,-1.1843
2014-04-14,1.4232
2014-04-15,-2.9911
2014-04-16,2.0936
2014-04-17,0.2237
2014-04-21,-0.372
2014-04-22,0.5601
2014-04-23,-0.1114
2014-04-24,-0.7807
2014-04-25,-1.5362
2014-04-28,-2.7016999999999998
2014-04-29,-1.8772
2014-04-30,-0.279
2014-05-01,0.8393
2014-05-02,2.4178
2014-05-05,0.2709
2014-05-06,-3.5122
2014-05-07,0.28
2014-05-08,-1.4759
2014-05-09,-2.5101
2014-05-12,3.8205999999999998
2014-05-13,0.92
2014-05-14,-1.8232
2014-05-15,-0.4037
2014-05-16,-0.7296
2014-05-19,1.3067
2014-05-20,0.0
2014-05-21,1.0077
2014-05-22,1.4365999999999999
2014-05-23,0.9048
2014-05-27,1.9883
2014-05-28,-0.7263
2014-05-29,0.1925
2014-05-30,0.538
2014-06-02,0.3823
2014-06-03,-0.2666
2014-06-04,-0.42
2014-06-05,0.1917
2014-06-06,1.7222
2014-06-09,6.0948
2014-06-10,1.2766
2014-06-11,-2.7311
2014-06-12,-2.5198
2014-06-13,-1.5878999999999999
2014-06-16,3.3771
2014-06-17,2.9401
2014-06-18,-0.0353
2014-06-19,0.9877
2014-06-20,0.5239
2014-06-23,0.278
2014-06-24,1.4207
2014-06-25,0.1025
2014-06-26,-0.3754
2014-06-27,-1.3018
2014-06-30,-0.5901
2014-07-01,-0.0349
2014-07-02,-2.4101
2014-07-03,0.68
2014-07-07,-2.915
2014-07-08,-1.9773
2014-07-09,-0.4856
2014-07-10,-1.464
2014-07-11,-0.8381
2014-07-14,1.0757
2014-07-15,-0.152
2014-07-16,0.5329
2014-07-17,-2.1583
2014-07-18,1.6254
2014-07-21,-0.3046
2014-07-22,3.1704
2014-07-23,4.5168
2014-07-24,3.7903000000000002
2014-07-25,2.1502
2014-07-28,-0.6348
2014-07-29,-1.345
2014-07-30,-0.3749
2014-07-31,-3.6948
2014-08-01,2.1314
2014-08-04,1.6696
2014-08-05,-1.0606
2014-08-06,-0.242
2014-08-07,-2.2184
2014-08-08,0.1418
2014-08-11,0.531
2014-08-12,-0.1761
2014-08-13,2.0106
2014-08-14,1.0719
2014-08-15,-0.3079
2014-08-18,2.2992
2014-08-19,2.3482
2014-08-20,0.1967
2014-08-21,-0.2617
2014-08-22,-0.656
2014-08-25,0.033
2014-08-26,0.5281
2014-08-27,-0.2298
2014-08-28,-1.3491
2014-08-29,0.2668
2014-09-02,2.4617
2014-09-03,-2.3377
2014-09-04,1.1303
2014-09-05,0.263
2014-09-08,2.3279
2014-09-09,-0.7369
2014-09-10,1.4526
2014-09-11,-0.6363
2014-09-12,-0.6724
2014-09-15,0.2257
2014-09-16,1.1901
2014-09-17,-0.6039
2014-09-18,-0.8634
2014-09-19,-0.3226
2014-09-22,0.0324
2014-09-23,-2.0058
2014-09-24,-0.1981
2014-09-25,0.1654
2014-09-26,3.0383
2014-09-29,-0.7692
2014-09-30,-2.6486
2014-10-01,-2.3225
2014-10-02,2.4457
2014-10-03,0.8621
2014-10-06,-1.5122
2014-10-07,-2.036
2014-10-08,3.3049
2014-10-09,-3.9908
2014-10-10,-0.8245
2014-10-13,-0.6928
2014-10-14,0.0698
2014-10-15,-1.7079
2014-10-16,0.8865
2014-10-17,3.9718999999999998
2014-10-20,5.5781
2014-10-21,2.1774
2014-10-22,-0.0627
2014-10-23,1.5678999999999998
2014-10-24,3.427
2014-10-27,1.8507
2014-10-28,1.905
2014-10-29,-0.3451
2014-10-30,1.7027
2014-10-31,2.3269
2014-11-03,1.6639
2014-11-04,0.491
2014-11-05,-0.7058
2014-11-06,2.7884
2014-11-07,-0.4521
2014-11-10,-1.9503
2014-11-11,2.4796
2014-11-12,-1.0901
2014-11-13,-0.0269
2014-11-14,-0.4302
2014-11-17,-2.7815
2014-11-18,0.8333
2014-11-19,-1.1019
2014-11-20,0.0
2014-11-21,0.195
2014-11-24,2.0017
2014-11-25,-2.0987
2014-11-26,0.7238
2014-11-28,-1.3543
2014-12-01,-0.4483
2014-12-02,2.6738
2014-12-03,2.3849
2014-12-04,-1.3119
2014-12-05,0.4069
2014-12-08,-1.8103
2014-12-09,-0.1651
2014-12-10,-3.9967
2014-12-11,0.7178
2014-12-12,-1.2543
2014-12-15,-0.6928
2014-12-16,-1.1919
2014-12-17,2.7949
2014-12-18,3.091
2014-12-19,0.2776
2014-12-22,-0.9136
2014-12-23,0.6706
2014-12-24,0.7216
2014-12-26,0.1653
2014-12-29,3.2462
2014-12-30,-0.7461
2014-12-31,-0.2685
2015-01-02,3.1494
2015-01-05,-2.3486000000000002
2015-01-06,-3.0465
2015-01-07,2.3153
2015-01-08,4.0679
2015-01-09,0.0777
2015-01-12,1.2416
2015-01-13,-1.3797
2015-01-14,4.0674
2015-01-15,-1.419
2015-01-16,-1.3889
2015-01-20,2.6633
2015-01-21,-2.4944
2015-01-22,3.5303
2015-01-23,-2.3227
2015-01-26,0.3036
2015-01-27,-0.4792
2015-01-28,-0.0253
2015-01-29,4.1572
2015-01-30,-1.5819
2015-02-02,-0.8408
2015-02-03,2.6433999999999997
2015-02-04,-0.5345
2015-02-05,-0.5618
2015-02-06,1.4001000000000001
2015-02-09,0.6298
2015-02-10,0.9148
2015-02-11,-0.0477
2015-02-12,1.7184
2015-02-13,0.61
2015-02-17,0.1866
2015-02-18,-0.5587
2015-02-19,-9.3399
2015-02-20,-4.3635
2015-02-23,-4.7516
2015-02-24,1.4739
2015-02-25,1.0335
2015-02-26,-0.8571
2015-02-27,-0.6972
2015-03-02,2.4993
2015-03-03,0.8219
2015-03-04,0.2989
2015-03-05,0.2438
2015-03-06,-0.4595
2015-03-09,0.4073
2015-03-10,-0.1082
2015-03-11,4.1689
2015-03-12,0.5977
2015-03-13,-0.2583
2015-03-16,-3.9886
2015-03-17,1.079
2015-03-18,-0.7206
2015-03-19,1.1022
2015-03-20,-0.6381
2015-03-23,-0.8028
2015-03-24,2.1041
2015-03-25,-3.3818
2015-03-26,0.6836
2015-03-27,1.3035999999999999
2015-03-30,0.6434
2015-03-31,-0.2131
2015-04-01,-0.2936
2015-04-02,-0.9371
2015-04-06,0.6486
2015-04-07,-0.725
2015-04-08,0.3787
2015-04-09,0.2695
2015-04-10,-0.3762
2015-04-13,-1.2139
2015-04-14,0.5188
2015-04-15,1.956
2015-04-16,1.1191
2015-04-17,1.5283
2015-04-20,0.8046
2015-04-21,-0.7467
2015-04-22,-0.3372
2015-04-23,-1.874
2015-04-24,-0.7692
2015-04-27,0.8821
2015-04-28,-3.1532
2015-04-29,-3.42
2015-04-30,-1.6997
2015-05-01,2.0173
2015-05-04,1.7513999999999998
2015-05-05,-2.4708
2015-05-06,-0.1139
2015-05-07,-0.171
2015-05-08,1.6843
2015-05-11,-0.6176
2015-05-12,-2.2881
2015-05-13,0.0
2015-05-14,1.7346
2015-05-15,-0.8525
2015-05-18,2.0063
2015-05-19,2.7255000000000003
2015-05-20,0.4923
2015-05-21,-1.0071
2015-05-22,-0.5499
2015-05-26,-1.4377
2015-05-27,1.2623
2015-05-28,0.5817
2015-05-29,-2.396
2015-06-01,1.298
2015-06-02,0.5571
2015-06-03,0.3324
2015-06-04,-0.6074
2015-06-05,-0.2778
2015-06-08,0.7242
2015-06-09,-3.6504
2015-06-10,0.9759
2015-06-11,0.1137
2015-06-12,-0.0852
2015-06-15,-1.0514000000000001
2015-06-16,7.1798
2015-06-17,0.4555
2015-06-18,1.0403
2015-06-19,1.2936
2015-06-22,1.4855
2015-06-23,0.6163
2015-06-24,-0.536
2015-06-25,0.5389
2015-06-26,-2.2716
2015-06-29,-4.9620999999999995
2015-06-30,0.7969
2015-07-01,1.554
2015-07-02,-0.9396
2015-07-06,-2.71
2015-07-07,-0.9192
2015-07-08,-3.7953
2015-07-09,-0.6137
2015-07-10,0.5587
2015-07-13,2.6023
2015-07-14,0.1425
2015-07-15,-2.1912
2015-07-16,2.7931
2015-07-17,0.9624
2015-07-20,-0.2803
2015-07-21,-2.8957
2015-07-22,1.3897
2015-07-23,-4.7687
2015-07-24,-2.4588
2015-07-27,-1.2911000000000001
2015-07-28,0.5294
2015-07-29,0.3098
2015-07-30,2.0074
2015-07-31,0.4541
2015-08-03,-2.3508
2015-08-04,1.0185
2015-08-05,-1.8332000000000002
2015-08-06,-3.1124
2015-08-07,1.0279
2015-08-10,2.035
2015-08-11,-0.6856
2015-08-12,-1.6316000000000002
2015-08-13,-2.6794000000000002
2015-08-14,3.2776
2015-08-17,1.079
2015-08-18,1.5385
2015-08-19,0.6184
2015-08-20,-1.8746
2015-08-21,-0.8769
2015-08-24,-2.6856
2015-08-25,-1.9156
2015-08-26,3.5419
2015-08-27,0.2238
2015-08-28,2.2967
2015-08-31,1.1849
2015-09-01,-3.4515000000000002
2015-09-02,1.181
2015-09-03,0.1893
2015-09-04,-0.1574
2015-09-08,1.3876
2015-09-09,-2.1151
2015-09-10,-1.1439
2015-09-11,-0.0321
2015-09-14,-0.6109
2015-09-15,0.1618
2015-09-16,0.0323
2015-09-17,-1.7436
2015-09-18,-4.2721
2015-09-21,-1.3045
2015-09-22,-4.1043
2015-09-23,-2.14
2015-09-24,-0.6672
2015-09-25,-0.7463
2015-09-28,-3.609
2015-09-29,-2.1451000000000002
2015-09-30,0.5181
2015-10-01,-0.7137
2015-10-02,2.2364
2015-10-05,0.0
2015-10-06,3.2031
2015-10-07,4.4285
2015-10-08,2.7184
2015-10-09,1.5526
2015-10-12,-2.8839
2015-10-13,-0.5009
2015-10-14,-0.3955
2015-10-15,2.2022
2015-10-16,-0.8124
2015-10-19,0.6054
2015-10-20,-3.4336
2015-10-21,0.3299
2015-10-22,17.0259
2015-10-23,2.6225
2015-10-26,-4.3809000000000005
2015-10-27,-4.4862
2015-10-28,1.2658
2015-10-29,-0.4934
2015-10-30,-1.0579
2015-11-02,2.0715
2015-11-03,-2.2259
2015-11-04,0.4017
2015-11-05,0.5335
2015-11-06,1.99
2015-11-09,-0.4553
2015-11-10,-0.4574
2015-11-11,-0.0328
2015-11-12,-3.6441
2015-11-13,0.5111
2015-11-16,1.1186
2015-11-17,-0.6034
2015-11-18,3.0354
2015-11-19,-1.8331
2015-11-20,1.6005
2015-11-23,2.4943
2015-11-24,-1.2168
2015-11-25,0.5835
2015-11-27,0.3867
2015-11-30,0.4815
2015-12-01,0.607
2015-12-02,-3.5567
2015-12-03,-5.0708
2015-12-04,0.2081
2015-12-07,-5.6767
2015-12-08,1.1009
2015-12-09,-0.8711
2015-12-10,-0.952
2015-12-11,-1.7375
2015-12-14,-3.386
2015-12-15,-0.7788
2015-12-16,1.3344
2015-12-17,-0.5422
2015-12-18,-0.4673
2015-12-21,3.2864
2015-12-22,-0.3788
2015-12-23,0.7224
2015-12-24,-0.453
2015-12-28,-1.1377
2015-12-29,0.0384
2015-12-30,-1.9555
2015-12-31,-0.1564
2016-01-04,-1.6059999999999999
2016-01-05,-3.7022
2016-01-06,-4.878
2016-01-07,-5.9539
2016-01-08,-4.0665
2016-01-11,-2.2157999999999998
2016-01-12,-0.2956
2016-01-13,-1.8281
2016-01-14,2.4157
2016-01-15,-4.8649000000000004
2016-01-19,-0.4132
2016-01-20,0.9336
2016-01-21,-3.0319
2016-01-22,3.1267
2016-01-25,-3.9054
2016-01-26,4.385
2016-01-27,2.1516
2016-01-28,-3.7111
2016-01-29,7.6042
2016-02-01,-3.001
2016-02-02,-3.7923999999999998
2016-02-03,2.4378
2016-02-04,3.8481
2016-02-05,-2.9254
2016-02-08,-2.662
2016-02-09,-1.8576000000000001
2016-02-10,-0.1577
2016-02-11,-2.5276
2016-02-12,4.43
2016-02-16,0.6208
2016-02-17,1.0796999999999999
2016-02-18,-29.3489
2016-02-19,1.1519
2016-02-22,9.395
2016-02-23,2.6025
2016-02-24,5.0095
2016-02-25,-0.2415
2016-02-26,3.0266
2016-02-29,-1.6451
2016-03-01,3.7634
2016-03-02,-1.209
2016-03-03,2.5641
2016-03-04,-2.5
2016-03-07,0.5828
2016-03-08,-5.9096
2016-03-09,3.633
2016-03-10,-2.0202
2016-03-11,6.3069
2016-03-14,0.0
2016-03-15,-1.5973000000000002
2016-03-16,0.8116
2016-03-17,4.3128
2016-03-18,4.5755
2016-03-21,1.2124
2016-03-22,0.5208
2016-03-23,-2.228
2016-03-24,3.7626
2016-03-28,-3.0133
2016-03-29,5.6345
2016-03-30,0.997
2016-03-31,2.2705
2016-04-01,0.8205
2016-04-04,1.6276000000000002
2016-04-05,-2.6378
2016-04-06,3.2414
2016-04-07,-2.2493
2016-04-08,1.3902
2016-04-11,-1.0402
2016-04-12,1.3378
2016-04-13,3.206
2016-04-14,-3.3349
2016-04-15,1.9849
2016-04-18,1.0195
2016-04-19,-1.6972
2016-04-20,-0.0467
2016-04-21,-1.8207
2016-04-22,0.2853
2016-04-25,-2.7500999999999998
2016-04-26,1.7551999999999999
2016-04-27,1.9645000000000001
2016-04-28,-3.7594
2016-04-29,1.9043
2016-05-02,7.6665
2016-05-03,-3.4268
2016-05-04,-0.9217
2016-05-05,1.4419
2016-05-06,2.9344
2016-05-09,-1.0245
2016-05-10,1.8002
2016-05-11,-0.7073
2016-05-12,-2.0481
2016-05-13,0.0
2016-05-16,1.0909
2016-05-17,-2.2032
2016-05-18,-1.0575
2016-05-19,0.6041
2016-05-20,1.2471
2016-05-23,0.3193
2016-05-24,3.0014
2016-05-25,2.0751
2016-05-26,-0.9516
2016-05-27,0.4367
2016-05-31,-0.1739
2016-06-01,-0.8711
2016-06-02,-0.0879
2016-06-03,-2.1108
2016-06-06,2.2013
2016-06-07,0.6154
2016-06-08,0.3932
2016-06-09,-0.2611
2016-06-10,-1.6143
2016-06-13,-3.5033
2016-06-14,0.7353
2016-06-15,-0.6843
2016-06-16,-0.8268
2016-06-17,3.5201000000000002
2016-06-20,1.5213
2016-06-21,-0.8374
2016-06-22,-1.3333
2016-06-23,3.1081
2016-06-24,-6.1162
2016-06-27,-4.7463999999999995
2016-06-28,2.4426
2016-06-29,1.0968
2016-06-30,8.2547
2016-07-01,-1.4815
2016-07-05,-5.2189
2016-07-06,2.5665
2016-07-07,2.0473
2016-07-08,6.4646
2016-07-11,2.9732
2016-07-12,3.904
2016-07-13,2.3092
2016-07-14,0.4591
2016-07-15,2.1706
2016-07-18,1.0436
2016-07-19,-1.7706
2016-07-20,-0.1127
2016-07-21,-0.0752
2016-07-22,0.3386
2016-07-25,0.8624
2016-07-26,0.9665
2016-07-27,2.0987
2016-07-28,-2.7407
2016-07-29,0.7416
2016-08-01,3.2021
2016-08-02,-1.1412
2016-08-03,1.2266
2016-08-04,-0.9266
2016-08-05,0.3237
2016-08-08,-5.6293
2016-08-09,-0.6079
2016-08-10,-0.1911
2016-08-11,0.0383
2016-08-12,-2.6799
2016-08-15,0.1967
2016-08-16,-0.6282
2016-08-17,-1.7384
2016-08-18,-0.6031
2016-08-19,-3.5194
2016-08-22,4.4025
2016-08-23,2.1285
2016-08-24,-2.3594
2016-08-25,-0.0805
2016-08-26,1.2092
2016-08-29,4.1816
2016-08-30,2.2554
2016-08-31,-1.9064999999999999
2016-09-01,-0.686
2016-09-02,1.3431
2016-09-06,-0.6437
2016-09-07,2.0579
2016-09-08,-0.2614
2016-09-09,-7.076
2016-09-12,1.4102000000000001
2016-09-13,-2.7414
2016-09-14,-0.0817
2016-09-15,0.9812
2016-09-16,-1.417
2016-09-19,-0.3285
2016-09-20,-1.3597000000000001
2016-09-21,2.8822
2016-09-22,8.242
2016-09-23,-0.6752
2016-09-26,-1.5861
2016-09-27,-1.65
2016-09-28,1.2485
2016-09-29,-2.9287
2016-09-30,0.8337
2016-10-03,-0.0394
2016-10-04,-3.8992
2016-10-05,2.3361
2016-10-06,2.483
2016-10-07,-3.9859
2016-10-10,0.5698
2016-10-11,-1.8211
2016-10-12,0.4534
2016-10-13,-1.3952
2016-10-14,2.1223
2016-10-17,-2.3227
2016-10-18,-0.5841
2016-10-19,-0.5036
2016-10-20,0.1687
2016-10-21,-1.1368
2016-10-24,-13.4583
2016-10-25,-0.8366
2016-10-26,-2.8288
2016-10-27,0.5618
2016-10-28,-4.4693
2016-10-31,2.3392
2016-11-01,-3.1169000000000002
2016-11-02,-2.9491
2016-11-03,-1.105
2016-11-04,3.352
2016-11-07,-1.3514
2016-11-08,2.4657999999999998
2016-11-09,6.9519
2016-11-10,-1.5
2016-11-11,1.5228000000000002
2016-11-14,5.75
2016-11-15,-0.7092
2016-11-16,-2.3810000000000002
2016-11-17,1.9512
2016-11-18,0.4785
2016-11-21,2.3810000000000002
2016-11-22,2.7907
2016-11-23,-0.4525
2016-11-25,2.0455
2016-11-28,-0.4454
2016-11-29,1.5659999999999998
2016-11-30,0.4405
2016-12-01,-2.6316
2016-12-02,0.4505
2016-12-05,2.6906
2016-12-06,3.4934
2016-12-07,1.6878
2016-12-08,-1.0373
2016-12-09,1.6771
2016-12-12,1.8557000000000001
2016-12-13,-2.2267
2016-12-14,-2.6915
2016-12-15,0.2128
2016-12-16,2.1231
2016-12-19,-1.8711
2016-12-20,1.2711999999999999
2016-12-21,-0.6276
2016-12-22,-3.3684
2016-12-23,-0.4357
2016-12-27,1.9694
2016-12-28,-2.7897
2016-12-29,0.0
2016-12-30,-0.6623
2017-01-03,4.8889
2017-01-04,2.1186
2017-01-05,-1.8672
2017-01-06,-2.7484
2017-01-09,0.2174
2017-01-10,2.1692
2017-01-11,3.3970000000000002
2017-01-12,-2.8747
2017-01-13,4.4397
2017-01-17,-4.4534
2017-01-18,-0.8475
2017-01-19,-2.1368
2017-01-20,0.4367
2017-01-23,2.1739
2017-01-24,5.1064
2017-01-25,3.0364
2017-01-26,-1.5716999999999999
2017-01-27,0.1996
2017-01-30,-2.3904
2017-01-31,1.2245
2017-02-01,1.0081
2017-02-02,0.1996
2017-02-03,2.5896
2017-02-06,-2.1359
2017-02-07,0.1984
2017-02-08,3.1683
2017-02-09,-0.1919
2017-02-10,0.9615
2017-02-13,-0.9524
2017-02-14,1.5385
2017-02-15,4.7348
2017-02-16,-1.6275
2017-02-17,-0.3676
2017-02-21,4.797
2017-02-22,-3.169
2017-02-23,-1.6364
2017-02-24,-4.0665
2017-02-27,1.9268
2017-02-28,2.4575
2017-03-01,5.1661
2017-03-02,0.0
2017-03-03,0.1754
2017-03-06,-1.4011
2017-03-07,-2.8419
2017-03-08,1.4625
2017-03-09,-1.2612999999999999
2017-03-10,0.5474
2017-03-13,0.363
2017-03-14,0.1808
2017-03-15,1.444
2017-03-16,0.8897
2017-03-17,-0.1764
2017-03-20,-1.0601
2017-03-21,-4.1071
2017-03-22,-1.1173
2017-03-23,1.6949
2017-03-24,-1.4815
2017-03-27,-1.1278
2017-03-28,-0.7605
2017-03-29,4.4061
2017-03-30,-2.5688
2017-03-31,0.565
2017-04-03,-0.1873
2017-04-04,8.2552
2017-04-05,0.0
2017-04-06,1.3865
2017-04-07,0.1709
2017-04-10,2.2184
2017-04-11,-0.1669
2017-04-12,-1.8395000000000001
2017-04-13,-1.8739
2017-04-17,0.8681
2017-04-18,-0.5164
2017-04-19,2.2491
2017-04-20,1.692
2017-04-21,0.9983
2017-04-24,0.659
2017-04-25,1.3093
2017-04-26,0.3231
2017-04-27,-0.8052
2017-04-28,-0.974
2017-05-01,2.623
2017-05-02,-0.9585
2017-05-03,-4.5161
2017-05-04,0.1689
2017-05-05,-0.3373
2017-05-08,0.5076
2017-05-09,-2.0202
2017-05-10,1.3746
2017-05-11,-1.3559
2017-05-12,-1.8900000000000001
2017-05-15,-0.5254
2017-05-16,1.7606000000000002
2017-05-17,-3.9792
2017-05-18,-2.8829000000000002
2017-05-19,0.1855
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,-0.3704
2017-05-26,0.3717
2017-05-30,-0.3704
2017-05-31,0.1859
2017-06-01,3.8961
2017-06-02,1.9643000000000002
2017-06-05,-1.2259
2017-06-06,0.7092
2017-06-07,1.5845
2017-06-08,1.2132
2017-06-09,1.5411000000000001
2017-06-12,1.855
2017-06-13,-0.1656
2017-06-14,0.6633
2017-06-15,-1.1532
2017-06-16,-1.0
2017-06-19,3.367
2017-06-20,-0.8143
2017-06-21,-3.7767
2017-06-22,0.3413
2017-06-23,1.1905000000000001
