ticker,CATM US Equity
2008-05-02,-2.0384
2008-05-05,1.5912
2008-05-06,4.6988
2008-05-07,-10.2417
2008-05-08,-0.1282
2008-05-09,7.9589
2008-05-12,4.9940999999999995
2008-05-13,2.6048
2008-05-14,-1.5453000000000001
2008-05-15,3.5874
2008-05-16,1.0823
2008-05-19,-0.7495
2008-05-20,-1.8338999999999999
2008-05-21,1.6484
2008-05-22,7.027
2008-05-23,0.404
2008-05-27,0.503
2008-05-28,0.1001
2008-05-29,0.9
2008-05-30,-2.2795
2008-06-02,-10.2434
2008-06-03,0.0
2008-06-04,-3.7288
2008-06-05,9.2723
2008-06-06,-3.1149
2008-06-09,-4.5455
2008-06-10,-3.4843
2008-06-11,-4.8135
2008-06-12,0.1264
2008-06-13,2.904
2008-06-16,2.2086
2008-06-17,-0.3601
2008-06-18,0.0
2008-06-19,0.3614
2008-06-20,1.8007
2008-06-23,0.3538
2008-06-24,4.7004
2008-06-25,1.6835
2008-06-26,-2.5385999999999997
2008-06-27,7.248
2008-06-30,-6.3358
2008-07-01,-0.5637
2008-07-02,-3.0612
2008-07-03,-2.5731
2008-07-07,4.4418
2008-07-08,-1.1494
2008-07-09,-7.907
2008-07-10,0.7576
2008-07-11,1.3784
2008-07-14,-7.6638
2008-07-15,0.1339
2008-07-16,0.9358
2008-07-17,0.1325
2008-07-18,-0.9259
2008-07-21,1.2016
2008-07-22,1.847
2008-07-23,0.7772
2008-07-24,-1.928
2008-07-25,4.9803
2008-07-28,-1.8727
2008-07-29,4.3257
2008-07-30,4.7561
2008-07-31,0.1164
2008-08-01,0.2326
2008-08-04,2.7842000000000002
2008-08-05,1.4673
2008-08-06,1.2236
2008-08-07,-2.8571
2008-08-08,1.5836999999999999
2008-08-11,1.0022
2008-08-12,-4.0794
2008-08-13,-2.7586
2008-08-14,0.2364
2008-08-15,-5.8962
2008-08-18,-6.391
2008-08-19,-4.0161
2008-08-20,3.0683
2008-08-21,1.6238000000000001
2008-08-22,4.5273
2008-08-25,-0.7643
2008-08-26,0.0
2008-08-27,2.0539
2008-08-28,5.9119
2008-08-29,-7.1259
2008-09-02,4.8593
2008-09-03,-3.2927
2008-09-04,-1.5131999999999999
2008-09-05,4.2254
2008-09-08,3.317
2008-09-09,-8.2045
2008-09-10,-3.886
2008-09-11,-3.2345
2008-09-12,-6.1281
2008-09-15,2.2255
2008-09-16,12.7721
2008-09-17,-7.3359
2008-09-18,6.25
2008-09-19,-1.9607999999999999
2008-09-22,-1.0667
2008-09-23,-3.0997
2008-09-24,1.8081
2008-09-25,-0.8197
2008-09-26,3.0303
2008-09-29,-4.1444
2008-09-30,9.6234
2008-10-01,-8.1425
2008-10-02,1.9391
2008-10-03,-1.3587
2008-10-06,5.0964
2008-10-07,-4.0629
2008-10-08,-9.8361
2008-10-09,-4.3939
2008-10-10,-19.1759
2008-10-13,19.0196
2008-10-14,2.1417
2008-10-15,-3.5484
2008-10-16,11.8729
2008-10-17,3.438
2008-10-20,2.0231
2008-10-21,-9.915
2008-10-22,-4.0881
2008-10-23,3.2787
2008-10-24,0.0
2008-10-27,-9.6825
2008-10-28,-3.3392
2008-10-29,-8.0
2008-10-30,9.4862
2008-10-31,0.722
2008-11-03,-2.1505
2008-11-04,0.5495
2008-11-05,-7.8324
2008-11-06,-33.2016
2008-11-07,-26.3314
2008-11-10,-4.8193
2008-11-11,-13.0802
2008-11-12,-4.8544
2008-11-13,-3.0612
2008-11-14,-17.8947
2008-11-17,-10.8974
2008-11-18,-9.3525
2008-11-19,-16.6667
2008-11-20,-14.2857
2008-11-21,-27.7778
2008-11-24,53.8462
2008-11-25,-3.0
2008-11-26,15.4639
2008-11-28,19.6429
2008-12-01,-5.2239
2008-12-02,4.7244
2008-12-03,7.5188
2008-12-04,2.0979
2008-12-05,-5.4795
2008-12-08,18.8406
2008-12-09,-10.9756
2008-12-10,-6.1644
2008-12-11,-8.7591
2008-12-12,0.0
2008-12-15,-14.4
2008-12-16,4.6729
2008-12-17,0.0
2008-12-18,-7.1429
2008-12-19,-11.538499999999999
2008-12-22,21.7391
2008-12-23,-5.3571
2008-12-24,-0.9434
2008-12-26,-6.6667
2008-12-29,1.0204
2008-12-30,8.0808
2008-12-31,20.5607
2009-01-02,3.1008
2009-01-05,5.2632
2009-01-06,0.0
2009-01-07,-8.5714
2009-01-08,-6.25
2009-01-09,-1.6667
2009-01-12,-7.6271
2009-01-13,-9.1743
2009-01-14,-7.0707
2009-01-15,3.2609
2009-01-16,13.6842
2009-01-20,-14.8148
2009-01-21,15.2174
2009-01-22,-12.2642
2009-01-23,2.1505
2009-01-26,3.1579
2009-01-27,-3.0612
2009-01-28,5.2632
2009-01-29,-13.0
2009-01-30,-2.2989
2009-02-02,11.7647
2009-02-03,-1.0526
2009-02-04,-6.383
2009-02-05,3.4091
2009-02-06,1.0989
2009-02-09,3.2609
2009-02-10,23.1579
2009-02-11,0.8547
2009-02-12,7.6271
2009-02-13,11.0236
2009-02-17,-6.383
2009-02-18,7.5758
2009-02-19,19.7183
2009-02-20,-11.7647
2009-02-23,2.6667
2009-02-24,0.6494
2009-02-25,-7.7419
2009-02-26,-2.0979
2009-02-27,0.0
2009-03-02,-17.1429
2009-03-03,6.0345
2009-03-04,-8.1301
2009-03-05,-9.7345
2009-03-06,35.2941
2009-03-09,-23.913
2009-03-10,12.381
2009-03-11,-14.4068
2009-03-12,3.9604
2009-03-13,-3.8095
2009-03-16,23.7624
2009-03-17,3.2
2009-03-18,6.9767
2009-03-19,-2.1739
2009-03-20,2.963
2009-03-23,23.741
2009-03-24,-4.0698
2009-03-25,9.0909
2009-03-26,8.8889
2009-03-27,3.0612
2009-03-30,-13.3663
2009-03-31,1.1429
2009-04-01,2.2599
2009-04-02,18.232
2009-04-03,0.0
2009-04-06,-8.411200000000001
2009-04-07,4.5918
2009-04-08,19.0244
2009-04-09,2.459
2009-04-13,-10.0
2009-04-14,0.8889
2009-04-15,8.8106
2009-04-16,2.4291
2009-04-17,-1.581
2009-04-20,-16.4659
2009-04-21,21.1538
2009-04-22,-4.3651
2009-04-23,-8.2988
2009-04-24,4.0724
2009-04-27,-3.0435
2009-04-28,1.7936999999999999
2009-04-29,11.0132
2009-04-30,-2.7778
2009-05-01,-3.6734999999999998
2009-05-04,4.2373
2009-05-05,-5.2846
2009-05-06,15.4506
2009-05-07,3.3457
2009-05-08,6.4748
2009-05-11,2.027
2009-05-12,0.0
2009-05-13,-1.9868000000000001
2009-05-14,4.7297
2009-05-15,1.2903
2009-05-18,4.7771
2009-05-19,-5.4711
2009-05-20,-3.2154
2009-05-21,-3.3223
2009-05-22,0.6873
2009-05-26,1.3652
2009-05-27,-7.4074
2009-05-28,7.2727
2009-05-29,8.4746
2009-06-01,6.25
2009-06-02,6.4706
2009-06-03,3.5911999999999997
2009-06-04,7.4667
2009-06-05,0.4963
2009-06-08,-2.4691
2009-06-09,0.7595
2009-06-10,-3.0151
2009-06-11,2.8497
2009-06-12,-1.5112999999999999
2009-06-15,-14.8338
2009-06-16,-4.5045
2009-06-17,11.0063
2009-06-18,-5.949
2009-06-19,4.5181000000000004
2009-06-22,-6.6282
2009-06-23,-5.8642
2009-06-24,14.4262
2009-06-25,4.0115
2009-06-26,10.1928
2009-06-29,-0.25
2009-06-30,-4.5113
2009-07-01,4.9869
2009-07-02,-10.25
2009-07-06,4.1783
2009-07-07,3.4759
2009-07-08,-5.6848
2009-07-09,-4.9315
2009-07-10,0.8646
2009-07-13,6.5714
2009-07-14,2.681
2009-07-15,-2.0888
2009-07-16,6.9333
2009-07-17,-2.7431
2009-07-20,2.5641
2009-07-21,-0.5
2009-07-22,0.5025
2009-07-23,-1.25
2009-07-24,0.5063
2009-07-27,0.7557
2009-07-28,0.0
2009-07-29,-0.75
2009-07-30,5.7935
2009-07-31,0.2381
2009-08-03,5.9382
2009-08-04,2.0179
2009-08-05,50.989
2009-08-06,-3.2023
2009-08-07,3.0075
2009-08-10,0.7299
2009-08-11,-1.7391
2009-08-12,5.8997
2009-08-13,8.2173
2009-08-14,2.0592
2009-08-17,-2.7743
2009-08-18,1.5564
2009-08-19,2.1711
2009-08-20,0.375
2009-08-21,0.0
2009-08-24,-0.3736
2009-08-25,-0.125
2009-08-26,0.8761
2009-08-27,-0.1241
2009-08-28,-6.087
2009-08-31,4.2328
2009-09-01,-3.6802
2009-09-02,1.3175
2009-09-03,2.7308
2009-09-04,-1.5190000000000001
2009-09-08,-3.4704
2009-09-09,2.9294000000000002
2009-09-10,0.7762
2009-09-11,1.2837
2009-09-14,-0.1267
2009-09-15,-2.7919
2009-09-16,3.9164
2009-09-17,-2.3869
2009-09-18,-0.5148
2009-09-21,1.5524
2009-09-22,-2.1656
2009-09-23,-0.1302
2009-09-24,-1.8253
2009-09-25,0.9296
2009-09-28,4.3421
2009-09-29,-0.8827
2009-09-30,-0.5089
2009-10-01,-0.8951
2009-10-02,-0.129
2009-10-05,11.1111
2009-10-06,0.814
2009-10-07,-0.8074
2009-10-08,0.9302
2009-10-09,0.3456
2009-10-12,-0.5741
2009-10-13,0.9238
2009-10-14,3.3181
2009-10-15,1.3289
2009-10-16,-0.5464
2009-10-19,1.2088
2009-10-20,-2.6059
2009-10-21,-2.3411
2009-10-22,5.0228
2009-10-23,-4.3478
2009-10-26,1.25
2009-10-27,1.0101
2009-10-28,-9.7778
2009-10-29,21.9212
2009-10-30,0.5051
2009-11-02,-1.206
2009-11-03,3.7640000000000002
2009-11-04,-3.9215999999999998
2009-11-05,6.2245
2009-11-06,1.633
2009-11-09,4.1588
2009-11-10,1.0889
2009-11-11,0.0898
2009-11-12,-3.1390000000000002
2009-11-13,2.7778
2009-11-16,1.4414
2009-11-17,2.0426
2009-11-18,-1.9146999999999998
2009-11-19,-4.3478
2009-11-20,0.6494
2009-11-23,1.106
2009-11-24,0.0912
2009-11-25,1.5483
2009-11-27,-3.6771000000000003
2009-11-30,2.8864
2009-12-01,1.629
2009-12-02,5.5209
2009-12-03,-2.616
2009-12-04,3.8128
2009-12-07,0.1669
2009-12-08,1.3333
2009-12-09,-1.0691
2009-12-10,0.1663
2009-12-11,-0.8299
2009-12-14,0.4184
2009-12-15,-1.1667
2009-12-16,-2.1922
2009-12-17,0.0
2009-12-18,1.8965999999999998
2009-12-21,-5.3299
2009-12-22,3.664
2009-12-23,-7.1552
2009-12-24,3.1569
2009-12-28,-0.9001
2009-12-29,0.545
2009-12-30,0.0
2009-12-31,-0.0903
2010-01-04,-0.5425
2010-01-05,-5.3636
2010-01-06,0.6724
2010-01-07,-0.6679
2010-01-08,7.1085
2010-01-11,-2.87
2010-01-12,4.7091
2010-01-13,-2.7337
2010-01-14,2.2665
2010-01-15,-1.1525
2010-01-19,0.5381
2010-01-20,-1.8733
2010-01-21,-0.1818
2010-01-22,0.0911
2010-01-25,0.091
2010-01-26,-0.4545
2010-01-27,0.0
2010-01-28,0.1826
2010-01-29,-0.7293
2010-02-01,1.2856
2010-02-02,3.4451
2010-02-03,5.1709
2010-02-04,-1.5
2010-02-05,1.692
2010-02-08,-2.0799
2010-02-09,1.9541
2010-02-10,1.0
2010-02-11,-12.4587
2010-02-12,-0.0943
2010-02-16,-0.8491
2010-02-17,0.2854
2010-02-18,-2.7514
2010-02-19,-3.3171
2010-02-22,-0.2018
2010-02-23,-0.7078
2010-02-24,1.7311999999999999
2010-02-25,-0.9009
2010-02-26,-0.202
2010-03-01,-2.4291
2010-03-02,1.2448
2010-03-03,2.6639
2010-03-04,3.7923999999999998
2010-03-05,2.7885
2010-03-08,2.9935
2010-03-09,1.9074
2010-03-10,-0.4456
2010-03-11,-0.9848
2010-03-12,-0.5425
2010-03-15,-3.3636
2010-03-16,-1.0348
2010-03-17,-0.1901
2010-03-18,-1.7143000000000002
2010-03-19,-2.7132
2010-03-22,-0.4482
2010-03-23,4.052
2010-03-24,4.6635
2010-03-25,6.2012
2010-03-26,2.4221
2010-03-29,8.9527
2010-03-30,-2.1705
2010-03-31,-0.3962
2010-04-01,-0.3182
2010-04-05,3.8308
2010-04-06,0.1537
2010-04-07,-2.6094
2010-04-08,3.8613
2010-04-09,-0.2276
2010-04-12,0.1521
2010-04-13,-0.9112
2010-04-14,3.3716
2010-04-15,-4.6701
2010-04-16,0.6998
2010-04-19,-1.0811
2010-04-20,2.1858
2010-04-21,0.1528
2010-04-22,-0.6102
2010-04-23,0.0
2010-04-26,9.2863
2010-04-27,-2.809
2010-04-28,-3.0347
2010-04-29,1.4158
2010-04-30,2.4247
2010-05-03,1.5782
2010-05-04,-0.9887
2010-05-05,-2.5678
2010-05-06,-10.3953
2010-05-07,-5.0654
2010-05-10,-0.6024
2010-05-11,1.645
2010-05-12,2.2147
2010-05-13,1.8333
2010-05-14,-9.82
2010-05-17,-0.8167
2010-05-18,-2.0128
2010-05-19,11.624600000000001
2010-05-20,-1.7147999999999999
2010-05-21,10.2979
2010-05-24,1.5432000000000001
2010-05-25,-4.6353
2010-05-26,1.8327
2010-05-27,3.8341
2010-05-28,-2.4115
2010-06-01,-2.3938
2010-06-02,1.1076
2010-06-03,1.5649
2010-06-04,-6.2404
2010-06-07,-2.6294
2010-06-08,-0.6751
2010-06-09,4.503
2010-06-10,3.6585
2010-06-11,0.1569
2010-06-14,0.7831
2010-06-15,-1.7094
2010-06-16,-0.5534
2010-06-17,-0.9539
2010-06-18,4.0128
2010-06-21,-2.4691
2010-06-22,-3.0854
2010-06-23,-1.7959
2010-06-24,-2.0781
2010-06-25,7.3854
2010-06-28,4.1107
2010-06-29,-0.8352
2010-06-30,-0.7657
2010-07-01,-3.6265
2010-07-02,-3.8430999999999997
2010-07-06,-1.249
2010-07-07,4.8061
2010-07-08,0.5632
2010-07-09,0.96
2010-07-12,-2.4564
2010-07-13,5.3615
2010-07-14,-2.313
2010-07-15,-1.4207
2010-07-16,-4.964
2010-07-19,0.9267
2010-07-20,3.3388999999999998
2010-07-21,-4.8465
2010-07-22,5.6876
2010-07-23,2.0884
2010-07-26,2.2817
2010-07-27,-0.4615
2010-07-28,-0.4637
2010-07-29,0.3882
2010-07-30,0.1547
2010-08-02,2.3938
2010-08-03,0.0754
2010-08-04,-1.2811
2010-08-05,13.282399999999999
2010-08-06,0.0674
2010-08-09,-0.5387
2010-08-10,0.1354
2010-08-11,-2.2989
2010-08-12,-0.0692
2010-08-13,-0.4155
2010-08-16,2.6426
2010-08-17,-3.3198
2010-08-18,-1.0512
2010-08-19,-1.4873
2010-08-20,-0.2157
2010-08-23,-0.072
2010-08-24,-0.9373
2010-08-25,-0.2911
2010-08-26,-0.8759
2010-08-27,2.9455
2010-08-30,-1.6452
2010-08-31,0.8
2010-09-01,3.7518000000000002
2010-09-02,1.5299
2010-09-03,0.4795
2010-09-07,0.6817
2010-09-08,1.5572
2010-09-09,-2.2667
2010-09-10,-0.0682
2010-09-13,2.0478
2010-09-14,0.8696
2010-09-15,0.0663
2010-09-16,-1.1928
2010-09-17,0.0
2010-09-20,0.6707
2010-09-21,-0.3997
2010-09-22,-2.0736
2010-09-23,-0.8197
2010-09-24,2.4105
2010-09-27,-0.0672
2010-09-28,3.0956
2010-09-29,-0.9791
2010-09-30,1.6480000000000001
2010-10-01,-0.7134
2010-10-04,-2.2208
2010-10-05,3.34
2010-10-06,-0.7757
2010-10-07,1.1726
2010-10-08,1.4809999999999999
2010-10-11,-1.5863
2010-10-12,-0.7737
2010-10-13,1.9493
2010-10-14,2.6769
2010-10-15,0.6207
2010-10-18,1.1721
2010-10-19,-1.7683
2010-10-20,1.3656
2010-10-21,-0.1225
2010-10-22,-0.3066
2010-10-25,0.0615
2010-10-26,4.1795
2010-10-27,0.413
2010-10-28,-0.8226
2010-10-29,0.4147
2010-11-01,-0.531
2010-11-02,-0.4745
2010-11-03,7.8665
2010-11-04,-1.2707
2010-11-05,-0.056
2010-11-08,-1.9037
2010-11-09,-2.226
2010-11-10,-0.8173
2010-11-11,1.7069
2010-11-12,-0.4051
2010-11-15,-0.2324
2010-11-16,-0.9319
2010-11-17,-0.4115
2010-11-18,0.9445
2010-11-19,0.117
2010-11-22,0.4089
2010-11-23,-1.9197
2010-11-24,1.3049
2010-11-26,-0.644
2010-11-29,0.7661
2010-11-30,-1.1696
2010-12-01,0.9467
2010-12-02,-0.1758
2010-12-03,-0.8221
2010-12-06,0.9473
2010-12-07,-0.2933
2010-12-08,0.4706
2010-12-09,-0.4684
2010-12-10,1.1764999999999999
2010-12-13,-0.5233
2010-12-14,0.1169
2010-12-15,1.8681
2010-12-16,3.0946
2010-12-17,-0.945
2010-12-20,1.0662
2010-12-21,1.6101999999999999
2010-12-22,-1.694
2010-12-23,-0.6948
2010-12-27,1.0355
2010-12-28,-0.9418
2010-12-29,-0.4474
2010-12-30,0.0
2010-12-31,-0.5618
2011-01-03,-0.5085
2011-01-04,-0.3407
2011-01-05,1.2536
2011-01-06,-2.1947
2011-01-07,-1.0357
2011-01-10,-0.6395
2011-01-11,-0.4096
2011-01-12,3.0552
2011-01-13,-0.9122
2011-01-14,3.0495
2011-01-18,-1.34
2011-01-19,-2.8862
2011-01-20,-0.9907
2011-01-21,-0.5886
2011-01-24,1.2433
2011-01-25,0.3509
2011-01-26,0.8304
2011-01-27,-1.6327
2011-01-28,-2.879
2011-01-31,3.3878
2011-02-01,2.6330999999999998
2011-02-02,1.5393
2011-02-03,1.2633
2011-02-04,-3.3546
2011-02-07,1.6064
2011-02-08,1.2987
2011-02-09,-0.0557
2011-02-10,-1.1935
2011-02-11,6.6832
2011-02-14,0.6878
2011-02-15,1.3925
2011-02-16,-3.0319
2011-02-17,2.9931
2011-02-18,-0.4152
2011-02-22,-1.8239
2011-02-23,-1.327
2011-02-24,0.9145
2011-02-25,2.1322
2011-02-28,-1.096
2011-03-01,-0.7916
2011-03-02,2.5
2011-03-03,1.0379
2011-03-04,0.2054
2011-03-07,-1.794
2011-03-08,-0.7307
2011-03-09,0.4206
2011-03-10,-1.8325
2011-03-11,-0.64
2011-03-14,0.0537
2011-03-15,-0.8584
2011-03-16,1.8397999999999999
2011-03-17,0.7439
2011-03-18,1.1602999999999999
2011-03-21,3.5975
2011-03-22,-0.9059
2011-03-23,-0.711
2011-03-24,1.9437
2011-03-25,0.3011
2011-03-28,-0.6003
2011-03-29,-0.4026
2011-03-30,1.8696000000000002
2011-03-31,0.9425
2011-04-01,0.7371
2011-04-04,1.4146
2011-04-05,-0.8658
2011-04-06,-2.8627000000000002
2011-04-07,-0.5495
2011-04-08,-0.8036
2011-04-11,-1.3165
2011-04-12,-1.9497
2011-04-13,1.6221999999999999
2011-04-14,0.7209
2011-04-15,-0.6646
2011-04-18,-2.5733
2011-04-19,1.0565
2011-04-20,2.3001
2011-04-21,1.4308
2011-04-25,-1.2091
2011-04-26,0.357
2011-04-27,0.6098
2011-04-28,1.7677
2011-04-29,5.4591
2011-05-02,-3.8118
2011-05-03,-0.1957
2011-05-04,-1.7157
2011-05-05,0.0
2011-05-06,0.4988
2011-05-09,1.7866
2011-05-10,4.6806
2011-05-11,-1.1178
2011-05-12,2.6849
2011-05-13,0.2752
2011-05-16,0.4117
2011-05-17,0.8656
2011-05-18,-0.6323
2011-05-19,-1.8182
2011-05-20,-0.463
2011-05-23,-2.3721
2011-05-24,-0.5717
2011-05-25,1.2937
2011-05-26,0.5676
2011-05-27,1.6933
2011-05-31,2.4052
2011-06-01,-4.3812
2011-06-02,0.7558
2011-06-03,-1.6878
2011-06-06,-1.6691
2011-06-07,-0.5335
2011-06-08,0.2925
2011-06-09,1.2154
2011-06-10,-1.8732
2011-06-13,0.5874
2011-06-14,2.4818
2011-06-15,-1.3295
2011-06-16,-0.8181
2011-06-17,0.4852
2011-06-20,1.4003
2011-06-21,1.8571
2011-06-22,3.0388
2011-06-23,1.951
2011-06-24,-2.8927
2011-06-27,2.6123
2011-06-28,3.6177
2011-06-29,1.25
2011-06-30,-0.1703
2011-07-01,1.1087
2011-07-05,0.6326
2011-07-06,0.5868
2011-07-07,0.7917
2011-07-08,0.3307
2011-07-11,-1.6893
2011-07-12,0.0838
2011-07-13,1.2144
2011-07-14,-0.2482
2011-07-15,0.1244
2011-07-18,-1.6156000000000001
2011-07-19,3.3263
2011-07-20,-2.6895
2011-07-21,0.5025
2011-07-22,0.25
2011-07-25,-0.4988
2011-07-26,-1.1696
2011-07-27,-3.8462
2011-07-28,0.4835
2011-07-29,0.5249
2011-08-01,2.8285
2011-08-02,-3.2163
2011-08-03,0.6559
2011-08-04,-6.3858
2011-08-05,3.9907
2011-08-08,-12.8514
2011-08-09,14.6441
2011-08-10,-5.7168
2011-08-11,3.7423
2011-08-12,1.9178
2011-08-15,2.6433999999999997
2011-08-16,-1.2222
2011-08-17,-2.342
2011-08-18,-3.6652
2011-08-19,1.6909
2011-08-22,1.2009
2011-08-23,4.5641
2011-08-24,1.8333
2011-08-25,-1.3716
2011-08-26,2.5641
2011-08-29,1.9068
2011-08-30,3.0769
2011-08-31,-0.121
2011-09-01,0.6866
2011-09-02,-2.7276
2011-09-06,-0.0412
2011-09-07,0.0825
2011-09-08,-1.319
2011-09-09,-3.4252000000000002
2011-09-12,-1.3841
2011-09-13,4.1667
2011-09-14,-1.0526
2011-09-15,2.3404
2011-09-16,-1.289
2011-09-19,-0.0421
2011-09-20,-1.9385
2011-09-21,-3.7387
2011-09-22,-0.625
2011-09-23,3.3243
2011-09-26,0.2609
2011-09-27,1.9081000000000001
2011-09-28,-1.4468
2011-09-29,2.4611
2011-09-30,-3.4134
2011-10-03,-10.2094
2011-10-04,3.8387000000000002
2011-10-05,7.7211
2011-10-06,0.2606
2011-10-07,-2.9896000000000003
2011-10-10,3.6177
2011-10-11,0.7759
2011-10-12,-1.5825
2011-10-13,-1.2169
2011-10-14,4.1355
2011-10-17,-2.9151
2011-10-18,4.4386
2011-10-19,-1.7917
2011-10-20,0.0849
2011-10-21,3.1793
2011-10-24,1.438
2011-10-25,-5.2248
2011-10-26,-0.5556
2011-10-27,9.969899999999999
2011-10-28,-0.8206
2011-10-31,-1.7730000000000001
2011-11-01,-5.5756
2011-11-02,2.5913
2011-11-03,3.3954
2011-11-04,-0.2403
2011-11-07,1.0839
2011-11-08,8.2208
2011-11-09,-3.7798
2011-11-10,-0.3814
2011-11-11,3.0628
2011-11-14,-2.0431
2011-11-15,0.6447
2011-11-16,-1.168
2011-11-17,-1.1819
2011-11-18,-0.7716
2011-11-21,-5.0544
2011-11-22,-0.4095
2011-11-23,-3.3306
2011-11-25,-0.553
2011-11-28,5.9025
2011-11-29,2.3425000000000002
2011-11-30,7.2612
2011-12-01,-2.1339
2011-12-02,-0.4511
2011-12-05,3.2855
2011-12-06,0.1097
2011-12-07,1.4609
2011-12-08,-4.1397
2011-12-09,0.3755
2011-12-12,-1.2346
2011-12-13,-1.5909
2011-12-14,-3.3487
2011-12-15,4.3011
2011-12-16,3.0928
2011-12-19,-2.0741
2011-12-20,3.82
2011-12-21,0.255
2011-12-22,0.8358
2011-12-23,2.6306000000000003
2011-12-27,-2.9143
2011-12-28,-1.9891999999999999
2011-12-29,1.0332
2011-12-30,-1.1687
2012-01-03,0.6652
2012-01-04,-1.5051
2012-01-05,0.0
2012-01-06,-2.7580999999999998
2012-01-09,0.6133
2012-01-10,1.0286
2012-01-11,0.6787
2012-01-12,-1.573
2012-01-13,-2.1689
2012-01-17,1.3613
2012-01-18,2.0338
2012-01-19,2.6326
2012-01-20,-0.9894
2012-01-23,0.9623
2012-01-24,1.393
2012-01-25,-1.9523000000000001
2012-01-26,-0.7006
2012-01-27,-0.7427
2012-01-30,-5.1253
2012-01-31,0.7492
2012-02-01,1.409
2012-02-02,-1.621
2012-02-03,-0.51
2012-02-06,3.5883000000000003
2012-02-07,1.5226
2012-02-08,-0.1125
2012-02-09,0.1126
2012-02-10,-0.1875
2012-02-13,0.6762
2012-02-14,-0.8955
2012-02-15,0.2636
2012-02-16,1.5021
2012-02-17,-1.5908
2012-02-21,1.015
2012-02-22,1.2281
2012-02-23,2.2426
2012-02-24,0.4675
2012-02-27,-3.5075
2012-02-28,-0.8902
2012-02-29,-0.4865
2012-03-01,6.2994
2012-03-02,-2.1405
2012-03-05,1.1208
2012-03-06,-1.1441
2012-03-07,-0.5425
2012-03-08,-0.3273
2012-03-09,-0.073
2012-03-12,-1.4239
2012-03-13,1.2963
2012-03-14,-1.3163
2012-03-15,0.1112
2012-03-16,-0.2961
2012-03-19,-0.7795
2012-03-20,-0.6734
2012-03-21,1.1676
2012-03-22,-0.2234
2012-03-23,1.0075
2012-03-26,-0.2955
2012-03-27,-3.2975
2012-03-28,0.8429
2012-03-29,0.076
2012-03-30,-0.3417
2012-04-02,2.0952
2012-04-03,-3.2463
2012-04-04,-2.6996
2012-04-05,2.061
2012-04-09,-2.5631
2012-04-10,-0.558
2012-04-11,2.4449
2012-04-12,-0.0391
2012-04-13,-0.8611
2012-04-16,0.6711
2012-04-17,0.3137
2012-04-18,1.0555
2012-04-19,-0.3095
2012-04-20,1.397
2012-04-23,-1.5308000000000002
2012-04-24,0.6607
2012-04-25,1.5444
2012-04-26,-0.076
2012-04-27,1.5601
2012-04-30,-1.2364
2012-05-01,8.953
2012-05-02,3.4123
2012-05-03,0.3367
