ticker,CREX US Equity
2007-04-24,-4.2659
2007-04-25,-3.7306
2007-04-26,1.1841
2007-04-27,-4.1489
2007-04-30,0.111
2007-05-01,-0.9978
2007-05-02,-1.4558
2007-05-03,1.0227
2007-05-04,-0.3375
2007-05-07,2.7088
2007-05-08,-2.7473
2007-05-09,3.9548
2007-05-10,-3.1535
2007-05-11,2.1339
2007-05-14,-0.8805
2007-05-15,-6.2071
2007-05-16,-12.5296
2007-05-17,0.1351
2007-05-18,7.9622
2007-05-21,-7.75
2007-05-22,-1.897
2007-05-23,0.9669
2007-05-24,-0.4104
2007-05-25,0.1374
2007-05-29,-3.9781
2007-05-30,-4.8571
2007-05-31,0.3003
2007-06-01,8.982
2007-06-04,-1.7856999999999998
2007-06-05,-1.6783000000000001
2007-06-06,-0.569
2007-06-07,-3.0043
2007-06-08,-5.3079
2007-06-11,11.057
2007-06-12,2.2439999999999998
2007-06-13,1.5089000000000001
2007-06-14,7.4324
2007-06-15,1.1320999999999999
2007-06-18,-4.7264
2007-06-19,0.3916
2007-06-20,2.4707
2007-06-21,0.8883
2007-06-22,-2.2641999999999998
2007-06-25,2.4453
2007-06-26,-2.6382
2007-06-27,3.4839
2007-06-28,-0.4988
2007-06-29,0.2506
2007-07-02,7.625
2007-07-03,-1.7422
2007-07-05,-0.3546
2007-07-06,2.4911
2007-07-09,1.7361
2007-07-10,0.9101
2007-07-11,-2.1421
2007-07-12,1.0369
2007-07-13,0.5701
2007-07-16,2.1542
2007-07-17,2.4431
2007-07-18,3.6822
2007-07-19,-0.9404
2007-07-20,-1.5823
2007-07-23,2.2508
2007-07-24,-0.7338
2007-07-25,-6.3358
2007-07-26,-8.23
2007-07-27,-0.9828
2007-07-30,6.0794
2007-07-31,-2.5731
2007-08-01,-4.6819
2007-08-02,0.6297
2007-08-03,-3.3792
2007-08-06,0.0
2007-08-07,6.6062
2007-08-08,3.0377
2007-08-09,-1.6509
2007-08-10,-12.47
2007-08-13,-1.2328999999999999
2007-08-14,-6.9348
2007-08-15,-4.3219
2007-08-16,-2.8037
2007-08-17,1.7628
2007-08-20,0.6299
2007-08-21,2.3474
2007-08-22,5.6575
2007-08-23,-3.9074
2007-08-24,-2.259
2007-08-27,-2.9257
2007-08-28,3.3313
2007-08-29,3.0722
2007-08-30,4.3219
2007-08-31,4.7143
2007-09-04,-1.3643
2007-09-05,-3.8728
2007-09-06,-2.0144
2007-09-07,-1.6153
2007-09-10,-5.3731
2007-09-11,2.0505
2007-09-12,6.9552
2007-09-13,1.1561
2007-09-14,-0.8571
2007-09-17,0.5764
2007-09-18,4.5845
2007-09-19,-1.9178
2007-09-20,-0.9777
2007-09-21,0.8463
2007-09-24,-2.2378
2007-09-25,-0.7153
2007-09-26,-5.4755
2007-09-27,-1.5244
2007-09-28,4.4892
2007-10-01,-3.7037
2007-10-02,-8.461500000000001
2007-10-03,-0.1681
2007-10-04,-20.8754
2007-10-05,-1.0638
2007-10-08,-2.7957
2007-10-09,0.224
2007-10-10,-3.0932
2007-10-11,-0.6834
2007-10-12,0.6881
2007-10-15,-2.2779
2007-10-16,1.8648
2007-10-17,-0.6865
2007-10-18,-5.53
2007-10-19,-8.5366
2007-10-22,-1.8633
2007-10-23,-3.5359
2007-10-24,2.8169
2007-10-25,-1.9178
2007-10-26,2.7933
2007-10-29,3.5326
2007-10-30,-2.0997
2007-10-31,-2.6776
2007-11-01,-3.5846
2007-11-02,-0.5679
2007-11-05,-3.7391
2007-11-06,10.1493
2007-11-07,-7.0461
2007-11-08,-5.8309
2007-11-09,0.6192
2007-11-12,-12.9231
2007-11-13,6.7138
2007-11-14,-1.6556
2007-11-15,-2.3611
2007-11-16,4.4873
2007-11-19,-1.9802
2007-11-20,-6.3972999999999995
2007-11-21,-4.6763
2007-11-23,2.6414999999999997
2007-11-26,0.7353
2007-11-27,6.9343
2007-11-28,1.0239
2007-11-29,-2.027
2007-11-30,1.3793
2007-12-03,-3.0612
2007-12-04,-1.0526
2007-12-05,-0.7092
2007-12-06,3.2143
2007-12-07,-3.2007
2007-12-10,-4.9151
2007-12-11,3.7594
2007-12-12,-2.5362
2007-12-13,6.6914
2007-12-14,-5.2265
2007-12-17,-0.7353
2007-12-18,-1.3218
2007-12-19,5.8434
2007-12-20,1.0638
2007-12-21,1.7544
2007-12-24,0.0
2007-12-26,-4.1379
2007-12-27,0.7194
2007-12-28,0.7143
2007-12-31,3.1915
2008-01-02,-0.3436
2008-01-03,21.7241
2008-01-04,-0.8499
2008-01-07,-1.7143000000000002
2008-01-08,9.0116
2008-01-09,-12.0
2008-01-10,-0.6061
2008-01-11,1.8293
2008-01-14,8.982
2008-01-15,4.3956
2008-01-16,15.526299999999999
2008-01-17,-6.1503
2008-01-18,-3.3981
2008-01-22,-4.0201
2008-01-23,0.0
2008-01-24,2.356
2008-01-25,4.0921
2008-01-28,-0.4914
2008-01-29,0.4938
2008-01-30,0.9828
2008-01-31,-0.7299
2008-02-01,1.2255
2008-02-04,0.0
2008-02-05,-5.0847
2008-02-06,-4.5918
2008-02-07,-4.8128
2008-02-08,-2.2472
2008-02-11,6.8966
2008-02-12,-2.6882
2008-02-13,5.8011
2008-02-14,0.5222
2008-02-15,-0.2597
2008-02-19,2.0833
2008-02-20,2.551
2008-02-21,0.7463
2008-02-22,-1.7284000000000002
2008-02-25,0.0
2008-02-26,5.2764
2008-02-27,-2.6253
2008-02-28,0.4902
2008-02-29,11.2195
2008-03-03,-6.7982
2008-03-04,-3.0588
2008-03-05,2.6699
2008-03-06,-4.7252
2008-03-07,0.9894
2008-03-10,-3.4398
2008-03-11,-1.5267
2008-03-12,1.5504
2008-03-13,6.8702
2008-03-14,2.8571
2008-03-17,-3.4722
2008-03-18,4.7962
2008-03-19,-8.238
2008-03-20,4.9875
2008-03-24,-1.1876
2008-03-25,0.7212
2008-03-26,-4.2959
2008-03-27,0.4988
2008-03-28,0.7444
2008-03-31,-1.4778
2008-04-01,2.5
2008-04-02,-3.1707
2008-04-03,1.2594
2008-04-04,-0.2488
2008-04-07,-0.2494
2008-04-08,-0.5
2008-04-09,0.1759
2008-04-10,3.8375
2008-04-11,0.6039
2008-04-14,4.4418
2008-04-15,6.2069
2008-04-16,4.1126
2008-04-17,9.5634
2008-04-18,2.277
2008-04-21,1.1132
2008-04-22,-0.1835
2008-04-23,-2.2059
2008-04-24,-2.8195
2008-04-25,-1.9342000000000001
2008-04-28,-2.3669000000000002
2008-04-29,6.4646
2008-04-30,-1.518
2008-05-01,-0.3854
2008-05-02,5.8027
2008-05-05,-1.6453
2008-05-06,10.5948
2008-05-07,-0.3361
2008-05-08,-2.1922
2008-05-09,-2.931
2008-05-12,1.956
2008-05-13,2.6109999999999998
2008-05-14,0.1698
2008-05-15,4.7458
2008-05-16,0.9709
2008-05-19,1.2821
2008-05-20,3.9557
2008-05-21,-2.5875
2008-05-22,4.8437
2008-05-23,-1.4903
2008-05-27,4.5386
2008-05-28,-2.3155
2008-05-29,2.9611
2008-05-30,-3.4515000000000002
2008-06-02,-1.4903
2008-06-03,0.3026
2008-06-04,3.3183
2008-06-05,6.2774
2008-06-06,0.6868
2008-06-09,-4.6385
2008-06-10,-14.3062
2008-06-11,1.1686
2008-06-12,-19.967
2008-06-13,17.9381
2008-06-16,3.8462
2008-06-17,1.6835
2008-06-18,-1.9868000000000001
2008-06-19,0.3378
2008-06-20,-5.8923
2008-06-23,-1.9678
2008-06-24,-0.365
2008-06-25,0.3663
2008-06-26,-5.4745
2008-06-27,2.3166
2008-06-30,-7.3585
2008-07-01,-1.7923
2008-07-02,1.4102000000000001
2008-07-03,-0.818
2008-07-07,3.5052
2008-07-08,0.996
2008-07-09,-1.1834
2008-07-10,-0.1996
2008-07-11,11.4
2008-07-14,-5.2065
2008-07-15,0.5682
2008-07-16,0.7533
2008-07-17,0.5607
2008-07-18,-0.9294
2008-07-21,-3.3771
2008-07-22,0.1942
2008-07-23,3.876
2008-07-24,-3.5448
2008-07-25,-1.354
2008-07-28,0.0
2008-07-29,-2.9412000000000003
2008-07-30,-1.2121
2008-07-31,-1.6360000000000001
2008-08-01,-2.9106
2008-08-04,-2.7837
2008-08-05,12.3348
2008-08-06,-1.9607999999999999
2008-08-07,-1.6
2008-08-08,-19.9187
2008-08-11,-2.0305
2008-08-12,-2.8497
2008-08-13,-4.5333
2008-08-14,8.6592
2008-08-15,-2.0566
2008-08-18,-4.1995000000000005
2008-08-19,-0.8219
2008-08-20,-0.8287
2008-08-21,0.2786
2008-08-22,0.0
2008-08-25,-5.2778
2008-08-26,5.5718
2008-08-27,4.4444
2008-08-28,1.3298
2008-08-29,0.0
2008-09-02,0.7874
2008-09-03,1.5625
2008-09-04,-0.5128
2008-09-05,-0.7732
2008-09-08,-1.2987
2008-09-09,-11.8421
2008-09-10,0.8955
2008-09-11,2.3669000000000002
2008-09-12,5.7803
2008-09-15,-6.2842
2008-09-16,-2.6239
2008-09-17,-6.2874
2008-09-18,7.0288
2008-09-19,5.9701
2008-09-22,-4.2254
2008-09-23,-6.7647
2008-09-24,-21.1356
2008-09-25,0.04
2008-09-26,-2.0392
2008-09-29,-13.4694
2008-09-30,12.2642
2008-10-01,0.0
2008-10-02,2.1008
2008-10-03,-6.5844000000000005
2008-10-06,-5.7269
2008-10-07,-6.5421
2008-10-08,-3.0
2008-10-09,-9.2784
2008-10-10,-10.2273
2008-10-13,10.7595
2008-10-14,-8.5714
2008-10-15,-10.0
2008-10-16,4.1667
2008-10-17,7.3333
2008-10-20,4.9689
2008-10-21,-5.3254
2008-10-22,-5.0
2008-10-23,-0.6579
2008-10-24,-8.6093
2008-10-27,-5.0725
2008-10-28,6.8702
2008-10-29,6.4286
2008-10-30,-2.6846
2008-10-31,7.5862
2008-11-03,2.8846
2008-11-04,2.8037
2008-11-05,-9.0909
2008-11-06,-6.6667
2008-11-07,-4.2857
2008-11-10,-25.3731
2008-11-11,-12.0
2008-11-12,-20.4545
2008-11-13,-2.8571
2008-11-14,-4.4118
2008-11-17,4.6154
2008-11-18,1.4706000000000001
2008-11-19,1.4493
2008-11-20,-8.5714
2008-11-21,-6.25
2008-11-24,-8.3333
2008-11-25,-18.1818
2008-11-26,8.8889
2008-11-28,2.0408
2008-12-01,-10.0
2008-12-02,4.4444
2008-12-03,4.2287
2008-12-04,-6.0985
2008-12-05,-6.5217
2008-12-08,-2.3256
2008-12-09,4.7619
2008-12-10,2.2727
2008-12-11,11.1111
2008-12-12,-2.0
2008-12-15,6.1224
2008-12-16,32.6923
2008-12-17,-2.8986
2008-12-18,40.2985
2008-12-19,-8.5106
2008-12-22,-6.9767
2008-12-23,1.25
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,-7.4074
2008-12-30,-4.0
2008-12-31,13.8889
2009-01-02,1.2195
2009-01-05,-3.6145
2009-01-06,37.5
2009-01-07,10.0
2009-01-08,-0.8264
2009-01-09,-4.1667
2009-01-12,-11.3043
2009-01-13,8.8235
2009-01-14,2.7027
2009-01-15,-7.0175
2009-01-16,-2.8302
2009-01-20,-9.7087
2009-01-21,10.7527
2009-01-22,-10.6796
2009-01-23,5.4348
2009-01-26,4.1237
2009-01-27,-2.9703
2009-01-28,8.1633
2009-01-29,6.6038
2009-01-30,3.5398
2009-02-02,1.7094
2009-02-03,-4.2017
2009-02-04,3.5088
2009-02-05,4.2373
2009-02-06,0.813
2009-02-09,-6.4516
2009-02-10,3.4483
2009-02-11,0.0
2009-02-12,-3.3333
2009-02-13,6.0345
2009-02-17,-6.5041
2009-02-18,3.4783
2009-02-19,1.6806999999999999
2009-02-20,-2.4793
2009-02-23,1.6949
2009-02-24,1.6667
2009-02-25,-8.1967
2009-02-26,2.6786
2009-02-27,5.2174
2009-03-02,-9.9174
2009-03-03,1.8349
2009-03-04,0.9009
2009-03-05,2.3382
2009-03-06,0.3326
2009-03-09,-2.5978
2009-03-10,3.5599
2009-03-11,-0.8621
2009-03-12,2.6087
2009-03-13,14.4068
2009-03-16,25.1852
2009-03-17,10.6509
2009-03-18,24.0642
2009-03-19,-8.1897
2009-03-20,4.2254
2009-03-23,-7.6577
2009-03-24,4.878
2009-03-25,-2.3256
2009-03-26,2.8571
2009-03-27,-0.463
2009-03-30,-9.3023
2009-03-31,3.5897
2009-04-01,0.0
2009-04-02,-3.4653
2009-04-03,2.0513
2009-04-06,-0.5025
2009-04-07,-3.0303
2009-04-08,-8.8542
2009-04-09,-4.0
2009-04-13,-1.1905000000000001
2009-04-14,-3.6145
2009-04-15,1.875
2009-04-16,0.0613
2009-04-17,4.8437
2009-04-20,-1.1696
2009-04-21,-0.5917
2009-04-22,5.3571
2009-04-23,5.6497
2009-04-24,6.9519
2009-04-27,10.0
2009-04-28,-3.1818
2009-04-29,-10.7981
2009-04-30,-1.0526
2009-05-01,8.5106
2009-05-04,9.3137
2009-05-05,-3.5874
2009-05-06,10.2326
2009-05-07,19.9631
2009-05-08,-5.0341
2009-05-11,-6.6667
2009-05-12,5.1587
2009-05-13,5.283
2009-05-14,1.0753
2009-05-15,3.5461
2009-05-18,3.7671
2009-05-19,-0.9901
2009-05-20,-6.6667
2009-05-21,4.6429
2009-05-22,-2.7304
2009-05-26,3.5088
2009-05-27,-2.3729
2009-05-28,1.7361
2009-05-29,0.0
2009-06-01,1.0239
2009-06-02,-7.0946
2009-06-03,-0.0045
2009-06-04,8.0049
2009-06-05,0.6734
2009-06-08,-6.689
2009-06-09,7.8853
2009-06-10,-0.9967
2009-06-11,0.3356
2009-06-12,-3.6789
2009-06-15,-4.5139
2009-06-16,1.7455
2009-06-17,-0.2859
2009-06-18,5.3763
2009-06-19,-7.8231
2009-06-22,0.0
2009-06-23,-2.214
2009-06-24,-1.8868
2009-06-25,-3.8462
2009-06-26,-1.2
2009-06-29,0.4049
2009-06-30,-1.2097
2009-07-01,-4.0816
2009-07-02,4.6809
2009-07-06,1.626
2009-07-07,3.6
2009-07-08,-5.4054
2009-07-09,1.2245
2009-07-10,-8.4677
2009-07-13,11.0132
2009-07-14,10.7143
2009-07-15,2.509
2009-07-16,-0.3497
2009-07-17,0.0
2009-07-20,4.557
2009-07-21,-2.6805
2009-07-22,1.3793
2009-07-23,1.7006999999999999
2009-07-24,-1.0033
2009-07-27,-8.4459
2009-07-28,7.0111
2009-07-29,-2.4138
2009-07-30,4.5936
2009-07-31,2.3649
2009-08-03,-0.9901
2009-08-04,-0.3333
2009-08-05,-1.3378
2009-08-06,0.0
2009-08-07,-6.7797
2009-08-10,-0.3636
2009-08-11,0.0
2009-08-12,0.365
2009-08-13,-0.3636
2009-08-14,-4.3796
2009-08-17,0.3769
2009-08-18,-4.9384
2009-08-19,-12.4
2009-08-20,9.589
2009-08-21,25.0
2009-08-24,1.0
2009-08-25,-0.9901
2009-08-26,4.3333
2009-08-27,2.2364
2009-08-28,-2.1875
2009-08-31,2.2364
2009-09-01,6.875
2009-09-02,0.0
2009-09-03,3.5088
2009-09-04,4.5198
2009-09-08,3.3193
2009-09-09,-2.4279
2009-09-10,3.2172
2009-09-11,0.2597
2009-09-14,0.5214
2009-09-15,1.8008
2009-09-16,3.0411
2009-09-17,-0.9858
2009-09-18,-2.2333
2009-09-21,-5.3299
2009-09-22,1.3405
2009-09-23,-2.6455
2009-09-24,-7.6087
2009-09-25,6.4706
2009-09-28,-0.5559
2009-09-29,-1.9445000000000001
2009-09-30,0.5701
2009-10-01,-1.1268
2009-10-02,-7.9772
2009-10-05,4.9536
2009-10-06,7.6696
2009-10-07,0.0
2009-10-08,0.8219
2009-10-09,8.4239
2009-10-12,-4.01
2009-10-13,-0.5222
2009-10-14,1.1024
2009-10-15,2.2845
2009-10-16,-4.0609
2009-10-19,-4.7619
2009-10-20,-1.1111
2009-10-21,-11.236
2009-10-22,10.443
2009-10-23,-2.8689
2009-10-26,7.0836
2009-10-27,-0.8264
2009-10-28,-11.9444
2009-10-29,3.1546
2009-10-30,0.6116
2009-11-02,-2.1277
2009-11-03,-4.9689
2009-11-04,8.1699
2009-11-05,-9.0634
2009-11-06,-3.9867
2009-11-09,-1.7301
2009-11-10,3.8731999999999998
2009-11-11,1.0169
2009-11-12,2.349
2009-11-13,-2.623
2009-11-16,-4.7138
2009-11-17,5.3004
2009-11-18,-2.349
2009-11-19,-3.0928
2009-11-20,3.5461
2009-11-23,0.6849
2009-11-24,2.3810000000000002
2009-11-25,4.6512
2009-11-27,-4.4444
2009-11-30,-1.3289
2009-12-01,-0.3367
2009-12-02,-0.6757
2009-12-03,-9.8639
2009-12-04,-1.1320999999999999
2009-12-07,11.0687
2009-12-08,0.0
2009-12-09,1.3746
2009-12-10,1.6949
2009-12-11,0.0
2009-12-14,-0.7667
2009-12-15,2.4521
2009-12-16,-1.6393
2009-12-17,1.0
2009-12-18,12.2112
2009-12-21,-1.7647
2009-12-22,2.6946
2009-12-23,5.8309
2009-12-24,-3.3058
2009-12-28,2.5641
2009-12-29,-5.2778
2009-12-30,0.2933
2009-12-31,7.8947
2010-01-04,-1.084
2010-01-05,-3.0137
2010-01-06,-0.8475
2010-01-07,1.1396
2010-01-08,4.2254
2010-01-11,-2.7027
2010-01-12,-0.5556
2010-01-13,0.838
2010-01-14,-1.108
2010-01-15,-3.0812
2010-01-19,1.3295
2010-01-20,-5.02
2010-01-21,-2.4024
2010-01-22,-0.6154
2010-01-25,-1.8576000000000001
2010-01-26,-0.6309
2010-01-27,6.3492
2010-01-28,-0.597
2010-01-29,-6.3063
2010-02-01,-6.7308
2010-02-02,3.4364
2010-02-03,-1.9933999999999998
2010-02-04,-0.339
2010-02-05,1.7006999999999999
2010-02-08,-1.0033
2010-02-09,-5.4054
2010-02-10,0.3571
2010-02-11,4.9822
2010-02-12,-0.678
2010-02-16,-2.3891
2010-02-17,-0.6993
2010-02-18,-4.9296
2010-02-19,-4.8148
2010-02-22,5.0584
2010-02-23,-4.4444
2010-02-24,-0.3924
2010-02-25,-3.8864
2010-02-26,-1.6194
2010-03-01,2.4691
2010-03-02,6.8273
2010-03-03,-2.2556
2010-03-04,-3.0769
2010-03-05,-2.7778
2010-03-08,0.0
2010-03-09,2.449
2010-03-10,-8.7649
2010-03-11,-3.9301
2010-03-12,16.8182
2010-03-15,-4.2802
2010-03-16,-2.439
2010-03-17,2.0833
2010-03-18,-6.1224
2010-03-19,-6.9565
2010-03-22,-6.0748
2010-03-23,5.4726
2010-03-24,6.1321
2010-03-25,7.1111
2010-03-26,1.2448
2010-03-29,0.0
2010-03-30,2.0492
2010-03-31,0.0
2010-04-01,1.2048
2010-04-05,-1.1905000000000001
2010-04-06,0.4016
2010-04-07,1.2
2010-04-08,-5.1383
2010-04-09,1.6667
2010-04-12,-3.2787
2010-04-13,-4.2373
2010-04-14,-2.6549
2010-04-15,-1.3636
2010-04-16,1.8433000000000002
2010-04-19,-0.4525
2010-04-20,0.4545
2010-04-21,-1.81
2010-04-22,-9.6774
2010-04-23,-0.5102
2010-04-26,-3.0769
2010-04-27,-8.4656
2010-04-28,1.7341
2010-04-29,5.5504
2010-04-30,-5.7969
2010-05-03,2.2857
2010-05-04,-2.7933
2010-05-05,2.8736
2010-05-06,-4.4693
2010-05-07,-17.5439
2010-05-10,-2.8369
2010-05-11,-3.6496
2010-05-12,-0.7576
2010-05-13,4.5802
2010-05-14,-3.6496
2010-05-17,-3.0303
2010-05-18,1.0937999999999999
2010-05-19,-1.8547
2010-05-20,0.0
2010-05-21,-1.5748
2010-05-24,-0.8
2010-05-25,-2.4194
2010-05-26,0.0
2010-05-27,2.0661
2010-05-28,-0.4049
2010-06-01,-0.813
2010-06-02,-1.6393
2010-06-03,4.1667
2010-06-04,-1.6
2010-06-07,-2.4289
2010-06-08,-1.6768999999999998
2010-06-09,-4.2373
2010-06-10,-4.4248
2010-06-11,3.7037
2010-06-14,0.0
2010-06-15,10.7143
2010-06-16,20.9677
2010-06-17,-2.0
2010-06-18,4.0816
2010-06-21,-1.9607999999999999
2010-06-22,-2.0
2010-06-23,2.0408
2010-06-24,-2.6667
2010-06-25,-4.7945
2010-06-28,-4.3165
2010-06-29,-10.526299999999999
2010-06-30,2.521
2010-07-01,-2.459
2010-07-02,-0.9244
2010-07-06,0.0848
2010-07-07,0.8475
2010-07-08,-3.3613
2010-07-09,0.8696
2010-07-12,0.0
2010-07-13,3.4483
2010-07-14,5.0
2010-07-15,-2.3810000000000002
2010-07-16,-2.439
2010-07-19,8.3333
2010-07-20,7.6923
2010-07-21,-5.0
2010-07-22,3.7594
2010-07-23,5.7971
2010-07-26,9.5976
2010-07-27,-5.6324
2010-07-28,-4.6358
2010-07-29,4.8611
2010-07-30,1.9868000000000001
2010-08-02,-5.1948
2010-08-03,4.7945
2010-08-04,-1.3072
2010-08-05,0.6623
2010-08-06,-1.3075999999999999
2010-08-09,6.6578
2010-08-10,8.1172
2010-08-11,5.2099
2010-08-12,-1.0989
2010-08-13,-5.5556
2010-08-16,-11.7647
2010-08-17,-2.6667
2010-08-18,6.8493
2010-08-19,-1.9231
2010-08-20,-11.1111
2010-08-23,-10.2941
2010-08-24,1.6393
2010-08-25,0.0
2010-08-26,5.8065
2010-08-27,0.6098
2010-08-30,-5.303
2010-08-31,-2.4
2010-09-01,-3.2787
2010-09-02,-2.5423999999999998
2010-09-03,-0.8696
2010-09-07,25.4386
2010-09-08,7.6923
2010-09-09,-9.7403
2010-09-10,0.7194
2010-09-13,-5.0
2010-09-14,3.0075
2010-09-15,-1.4599
2010-09-16,-6.6667
2010-09-17,7.1429
2010-09-20,-6.6667
2010-09-21,1.999
2010-09-22,1.1526
2010-09-23,-2.3077
2010-09-24,-4.7244
2010-09-27,3.3058
2010-09-28,1.6
2010-09-29,0.7874
2010-09-30,-6.25
2010-10-01,-4.1667
2010-10-04,-2.6087
2010-10-05,0.0
2010-10-06,2.6786
2010-10-07,-2.6087
2010-10-08,2.6786
2010-10-11,5.2174
2010-10-12,9.9174
2010-10-13,4.5113
2010-10-14,7.1942
2010-10-15,-3.3557
2010-10-18,-2.7778
2010-10-19,-2.1429
2010-10-20,2.1898
2010-10-21,0.0
2010-10-22,-5.7143
2010-10-25,-1.5152
2010-10-26,1.5385
2010-10-27,3.0303
2010-10-28,2.9412000000000003
2010-10-29,2.1429
2010-11-01,-1.3986
2010-11-02,-2.1277
2010-11-03,-3.6231999999999998
2010-11-04,6.7669
2010-11-05,-2.1127
2010-11-08,0.7194
2010-11-09,1.4285999999999999
2010-11-10,4.2254
2010-11-11,-3.3784
2010-11-12,-1.3986
2010-11-15,1.4184
2010-11-16,-13.986
2010-11-17,-2.439
2010-11-18,5.8333
2010-11-19,-1.5748
2010-11-22,-1.6
2010-11-23,1.626
2010-11-24,0.8
2010-11-26,-0.7937
2010-11-29,-0.8
2010-11-30,0.0
2010-12-01,1.6129
2010-12-02,-0.7937
2010-12-03,-2.4
2010-12-06,8.1967
2010-12-07,-2.2727
2010-12-08,7.7519
2010-12-09,-2.8777
2010-12-10,-1.4815
2010-12-13,0.0
2010-12-14,3.0075
2010-12-15,2.1898
2010-12-16,0.0
2010-12-17,0.7143
2010-12-20,-2.1277
2010-12-21,-5.0725
2010-12-22,-1.5267
2010-12-23,0.7461
2010-12-27,-1.5197
2010-12-28,9.3857
2010-12-29,5.7143
2010-12-30,0.6757
2010-12-31,-2.6846
2011-01-03,-2.069
2011-01-04,2.1127
2011-01-05,6.8966
2011-01-06,-3.2258
2011-01-07,8.0
2011-01-10,-13.5802
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,-0.7143
2011-01-18,-1.4388
2011-01-19,-1.4599
2011-01-20,2.2222
2011-01-21,4.3478
2011-01-24,-2.0833
2011-01-25,0.0
2011-01-26,2.1277
2011-01-27,-1.3889
2011-01-28,-0.7042
2011-01-31,-2.1277
2011-02-01,-1.4493
2011-02-02,-5.1471
2011-02-03,-4.6512
2011-02-04,12.1951
2011-02-07,2.8986
2011-02-08,-8.8732
2011-02-09,-1.8547
2011-02-10,0.0
2011-02-11,-0.7874
2011-02-14,4.7619
2011-02-15,-3.7879
2011-02-16,2.3622
2011-02-17,-1.5385
2011-02-18,3.125
2011-02-22,-0.7576
2011-02-23,-3.0534
2011-02-24,0.7874
2011-02-25,0.0
2011-02-28,0.7813
2011-03-01,-2.3256
2011-03-02,3.1746
2011-03-03,-3.8462
2011-03-04,2.4
2011-03-07,-5.4688
2011-03-08,-4.9587
2011-03-09,0.8696
2011-03-10,-0.8621
2011-03-11,-2.6087
2011-03-14,0.8929
2011-03-15,-0.885
2011-03-16,-4.4643
2011-03-17,14.0187
2011-03-18,1.6393
2011-03-21,-0.8065
2011-03-22,-4.065
2011-03-23,-0.8475
2011-03-24,9.4017
2011-03-25,-3.125
2011-03-28,-2.4194
2011-03-29,0.8264
2011-03-30,0.8197
2011-03-31,4.878
2011-04-01,0.0097
2011-04-04,-3.1102
2011-04-05,0.0
2011-04-06,0.8
2011-04-07,-1.5873
2011-04-08,0.8065
2011-04-11,-0.01
2011-04-12,-0.7901
2011-04-13,0.8065
2011-04-14,-2.4
2011-04-15,2.459
2011-04-18,3.2
2011-04-19,-0.7752
2011-04-20,-3.125
2011-04-21,-0.8065
2011-04-25,-3.252
2011-04-26,-1.6806999999999999
2011-04-27,4.2735
