ticker,CNND US Equity
2010-04-19,0.0
2010-05-03,0.0
2010-05-14,0.0
2010-05-20,-5.625
2010-05-28,0.0
2010-06-04,-0.3311
2010-06-17,1.3289
2010-07-20,3.2787
2010-07-26,-9.1497
2010-07-27,3.2028
2010-08-30,4.4828
2010-08-31,-0.9901
2010-09-02,5.0
2010-09-13,0.0
2010-09-20,0.0
2010-10-05,0.0
2010-10-07,0.0
2010-10-13,-0.0032
2010-10-27,-0.6318
2010-11-03,0.639
2010-11-12,0.0
2010-11-22,3.1746
2010-11-29,3.0769
2010-11-30,7.4627
2010-12-07,-2.7778
2010-12-08,0.0
2010-12-10,-1.4285999999999999
2010-12-16,-1.1594
2011-01-06,2.6393
2011-01-07,-4.0
2011-02-17,1.5168
2011-02-18,-0.003
2011-02-22,4.3841
2011-02-28,-4.2857
2011-03-01,0.0
2011-03-02,1.4925
2011-03-04,0.0
2011-03-08,2.9265
2011-03-11,-2.8433
2011-03-16,1.7647
2011-03-25,2.3121
2011-04-27,0.2825
2011-04-28,0.0
2011-05-11,-2.5352
2011-05-23,2.6012
2011-05-25,-1.4085
2011-05-26,1.4285999999999999
2011-06-01,5.6338
2011-07-11,-2.6667
2011-07-18,-4.1096
2011-07-19,10.0
2011-08-01,5.4713
2011-08-02,-3.75
2011-08-03,0.0
2011-08-09,0.0
2011-08-15,0.0
2011-09-02,9.0909
2011-09-09,-5.0
2011-09-16,316.0401
2011-10-04,-6.6265
2011-10-05,-3.2258
2011-10-11,-15.0533
2011-10-13,-73.3166
2011-10-14,88.2353
2011-10-19,-31.875
2011-10-20,0.9083
2011-10-21,-0.9001
2011-10-25,-17.4312
2011-10-26,-2.2222
2011-10-27,11.3636
2011-11-01,3.0612
2011-11-04,-7.1782
2011-11-08,-1.8667
2011-11-10,3.2609
2011-11-14,6.3158
2011-11-16,-10.7921
2011-11-17,10.9878
2011-11-21,-7.75
2011-11-22,8.4011
2011-11-23,-6.0
2011-11-25,-6.9149
2011-11-28,1.1429
2011-11-29,14.1243
2011-11-30,-16.8317
2011-12-01,18.9881
2011-12-05,-13.957
2011-12-06,1.2791000000000001
2011-12-07,3.2721
2011-12-12,-0.0111
2011-12-13,-5.4926
2011-12-14,5.5882
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.2786
2011-12-21,0.0
2011-12-22,-5.5556
2011-12-23,5.8824
2011-12-30,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-12,0.0
2012-01-20,1.6949
2012-01-24,0.0
2012-01-26,-2.7778
2012-01-31,2.8571
2012-02-01,211.1111
2012-02-02,-62.5
2012-02-03,0.0
2012-02-06,-14.2857
2012-02-08,16.6667
2012-02-09,0.0
2012-02-13,0.0
2012-02-14,-5.7143
2012-02-15,-4.5455
2012-02-17,0.5291
2012-02-21,0.0
2012-02-22,-6.8421
2012-02-23,0.0
2012-02-28,6.7797
2012-02-29,-5.8095
2012-03-01,4.4826
2012-03-05,7.5161
2012-03-08,-11.3911
2012-03-14,12.4153
2012-03-15,-9.6386
2012-03-16,0.0
2012-03-20,1.1111
2012-03-21,8.7912
2012-04-02,6.0606
2012-04-09,2.8095
2012-04-11,1.2043
2012-04-13,2.5172
2012-04-16,-1.7856999999999998
2012-04-17,-4.5364
2012-04-19,0.0
2012-04-27,2.8473
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,1.8519
2012-05-21,8.0909
2012-05-22,4.2893
2012-05-24,-4.8387
2012-05-25,-6.7797
2012-06-21,22.7273
2012-06-28,0.0
2012-07-02,-11.1111
2012-07-05,66.675
2012-07-06,-20.004
2012-07-10,-24.0625
2012-07-11,6.1728
2012-07-23,-4.2233
2012-07-30,0.0
2012-08-01,9.8271
2012-08-02,-0.7463
2012-08-03,-7.8571
2012-08-06,4.4472
2012-08-07,1.5625
2012-08-08,3.8462
2012-08-09,3.7037
2012-08-13,-11.0429
2012-08-14,1.9752999999999998
2012-08-15,0.0
2012-08-23,2.3622
2012-08-29,0.0
2012-09-05,1.7077
2012-09-26,-1.679
2012-09-27,-3.8462
2012-10-01,-0.04
2012-10-02,0.04
2012-10-15,-4.0
2012-10-19,-4.1667
2012-10-23,0.8696
2012-11-01,-0.8621
2012-11-05,4.3565
2012-11-14,4.158
2012-11-16,0.0
2012-11-26,3.2
2012-11-30,-3.1008
2012-12-05,0.0
2012-12-06,0.0
2012-12-27,5.3741
2013-02-06,0.0
2013-02-07,-3.4615
2013-02-19,-0.3984
2013-02-20,0.8
2013-02-26,7.1429
2013-03-07,0.7407
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,-10.1103
2013-04-02,6.3395
2013-04-16,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,3.0692
2013-05-02,-7.8289
2013-05-09,1.2146
2013-05-10,4.8
2013-05-13,2.2901
2013-05-20,0.7463
2013-05-30,-2.2222
2013-07-02,13.6364
2013-07-08,-7.3333
2013-07-15,4.3165
2013-07-16,0.0
2013-07-18,3.4483
2013-07-19,0.0
2013-07-22,0.0
2013-07-26,-4.0925
2013-08-01,0.5272
2013-08-02,-0.6993
2013-08-08,5.6338
2013-08-12,-13.3333
2013-08-13,0.0
2013-08-15,6.9231
2013-08-20,0.0
2013-08-27,-2.8777
2013-09-04,-7.4074
2013-09-05,13.6
2013-09-09,-11.2676
2013-09-11,11.9048
2013-09-18,0.7092
2013-09-27,-0.7746
2013-10-02,-7.0263
2013-10-09,0.7634
2013-10-10,2.2727
2013-10-11,0.0
2013-10-16,-6.2
2013-10-18,8.9789
2013-10-23,8.6957
2013-10-24,-8.0
2013-10-25,-2.029
2013-11-12,-1.6272
2013-11-14,5.2632
2013-11-19,-7.1429
2013-11-20,0.0
2013-11-21,0.0
2013-11-29,0.0
2013-12-03,0.0
2013-12-06,0.0
2013-12-11,0.0
2013-12-12,-1.5385
2014-01-02,8.5937
2014-01-03,-6.4748
2014-01-08,2.3077
2014-01-28,-2.594
2014-02-11,0.2933
2014-02-27,4.4834
2014-03-05,0.0
2014-03-14,3.7164
2014-03-27,-0.7051
2014-03-28,-2.942
2014-04-09,0.0448
2014-04-11,-0.0149
2014-04-16,-2.9706
2014-05-08,3.0615
2014-05-13,3.7468
2014-05-15,-2.1583
2014-05-16,-0.7353
2014-05-21,-2.2222
2014-05-22,0.0
2014-05-23,-1.5152
2014-05-27,0.0
2014-06-13,1.5385
2014-06-16,0.0
2014-06-17,0.0076
2014-06-18,-0.0076
2014-06-20,0.0
2014-07-11,2.2727
2014-07-15,0.0
2014-07-18,0.0
2014-07-23,1.3556
2014-07-25,-2.2222
2014-07-29,-1.5152
2014-07-30,0.0
2014-07-31,-0.7692
2014-08-01,0.0
2014-08-04,0.7752
2014-08-05,-0.7692
2014-08-20,3.876
2014-09-10,0.7463
2014-09-25,3.7037
2014-09-29,0.0
2014-10-02,-3.5
2014-10-03,2.1466
2014-10-09,-2.1739
2014-10-10,0.0
2014-10-31,0.0
2014-11-03,-1.4815
2014-11-04,1.3158
2014-11-12,-0.5566
2014-11-14,0.7463
2014-11-19,-0.7407
2014-12-02,-0.7463
2014-12-03,0.0
2014-12-05,-0.7519
2014-12-17,0.1894
2014-12-29,9.2628
2014-12-31,-5.8824
2015-01-08,-2.7574
2015-01-20,4.3478
2015-01-21,1.3261
2015-01-22,0.0
2015-01-23,1.4493
2015-01-27,-3.4286
2015-02-03,1.3314
2015-02-05,-0.7299
2015-02-17,0.0
2015-02-20,2.9301
2015-02-23,2.8682
2015-02-26,-0.6944
2015-03-03,-2.7972
2015-03-06,0.7194
2015-03-23,1.4285999999999999
2015-04-06,-6.0775
2015-04-08,0.4724
2015-04-10,3.3582
2015-05-28,1.083
2015-06-02,0.7143
2015-06-03,2.8369
2015-06-11,-7.5862
2015-06-15,1.4925
2015-07-01,3.6765
2015-07-10,0.0
2015-07-13,-4.2553
2015-07-15,3.7037
2015-07-28,-1.4768
2015-07-29,1.4989
2015-08-11,-3.7209
2015-08-13,0.0
2015-08-17,-7.406
2015-08-18,5.5623000000000005
2015-08-20,11.6154
2015-09-08,-0.0689
2015-09-23,-2.7586
2015-09-28,0.3546
2015-09-30,1.4134
2015-10-05,0.3484
2015-10-08,-8.3333
2015-10-09,34.0909
2015-10-14,-25.4237
2015-10-15,36.3636
2015-10-19,-26.6667
2015-10-27,6.0606
2015-11-24,-5.7143
2015-11-25,0.0
2015-11-30,0.0
2015-12-01,7.5758
2015-12-02,0.0
2015-12-14,0.0
2016-01-14,-6.2535
2016-01-15,33.7139
2016-01-26,-0.6134
2016-01-27,-23.8571
2016-01-28,31.3321
2016-01-29,-23.8571
2016-02-08,4.3152
2016-02-12,-2.8777
2016-03-02,0.0
2016-03-03,0.0
2016-03-08,0.0
2016-05-10,-4.4444
2016-05-16,7.3643
2016-05-20,1.083
2016-05-27,-7.5
2016-06-01,2.8958
2016-06-08,5.0657
2016-06-24,-7.1429
2016-06-28,2.6923
2016-07-13,-3.3708
2016-07-14,0.0775
2016-08-02,4.2076
2016-08-16,5.6604
2016-09-06,0.0
2016-09-09,-3.5714
2016-09-16,0.0
2016-09-28,3.7037
2016-09-30,-1.7856999999999998
2016-10-06,0.3636
2016-10-13,0.1449
2016-10-14,-0.1447
2016-11-17,7.6812000000000005
2016-11-22,-6.4603
2016-12-30,0.7194
2017-01-03,2.1429
2017-01-04,6.993
2017-01-10,-1.9607999999999999
2017-01-11,-3.3333
2017-01-12,0.6897
2017-01-18,7.5342
2017-01-25,-7.3225999999999996
2017-01-26,0.9398
2017-01-31,-1.0
2017-02-02,1.0101
2017-02-09,17.931
2017-03-09,-15.2047
2017-03-10,0.0
2017-03-20,3.4483
2017-03-21,0.0
2017-03-27,-2.0
2017-04-03,2.0408
2017-04-10,13.5
2017-04-11,-11.6006
2017-04-12,5.3156
2017-04-28,7.571
2017-05-04,-10.2639
2017-05-16,-1.0784
2017-06-29,12.1573
2017-06-30,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-12,0.0
2017-07-13,-0.1473
2017-07-17,-5.6047
2017-07-19,7.3125
2017-07-21,0.0
2017-07-24,-2.5974
2017-07-27,0.0
2017-07-28,0.0
2017-08-01,-3.0303
2017-08-02,3.125
2017-08-03,2.4242
2017-08-07,0.0
2017-08-14,0.0
2017-08-21,0.0
2017-08-22,-6.5077
2017-08-24,3.1633
2017-09-06,2.454
2017-09-07,0.0
2017-09-08,1.0479
2017-09-11,-3.3185000000000002
2017-09-12,3.4324
2017-09-13,0.1481
2017-09-15,0.0
2017-09-18,-2.3669000000000002
2017-09-22,-2.423
2017-09-26,2.4832
2017-09-28,0.0
2017-09-29,0.0
2017-10-04,-2.4242
2017-10-05,2.4534000000000002
2017-10-10,-1.1822
2017-10-13,-0.9202
2017-10-18,-0.3096
2017-10-19,0.6211
2017-11-09,-1.2284
2017-11-10,-0.0062
2017-11-15,1.25
2017-11-17,0.0
2017-11-30,-2.4691
2017-12-01,0.6329
2017-12-05,1.8868
2017-12-06,-3.7037
2017-12-07,-2.0564
2017-12-08,2.0996
2017-12-11,-2.05
2017-12-12,-0.0079
2017-12-13,0.7919
2017-12-14,1.2987
2017-12-15,-2.0577
2017-12-18,0.4647
2017-12-19,0.0
2017-12-20,-0.3257
2017-12-21,0.0
2017-12-22,-2.6471
2017-12-26,0.7049
2017-12-29,1.3333
2018-01-03,-3.5526
2018-01-05,2.3192
2018-01-08,0.0
2018-01-09,-2.0
2018-01-10,5.4422
2018-01-11,3.2258
2018-01-17,-3.125
2018-01-23,-3.0779
2018-01-30,8.1081
2018-02-01,-5.0
2018-02-02,8.5526
2018-02-12,-4.8485
2018-02-14,-1.2739
2018-02-16,6.4516
2018-02-27,-0.0303
2018-02-28,0.0303
2018-03-01,-3.0303
2018-03-06,0.0
2018-03-12,0.625
2018-03-15,0.9317
2018-03-26,-2.7692
2018-03-27,3.1646
2018-04-02,-3.0675
2018-04-04,0.0
2018-04-18,0.0013
2018-05-01,10.7581
2018-05-04,2.8571
2018-05-08,-1.1111
2018-05-14,1.1236
2018-06-05,-1.1111
2018-06-06,-7.3034
2018-06-14,6.0606
2018-06-15,-2.8571
2018-07-02,2.9412000000000003
2018-07-03,11.4286
2018-07-06,-8.7179
2018-07-09,0.5618
2018-07-10,0.0
2018-07-11,0.0
2018-07-16,-5.0279
2018-07-17,4.7059
2018-07-30,8.2621
2018-08-01,-5.2632
2018-08-03,1.6667
2018-08-06,-9.8361
2018-08-10,14.5455
2018-08-15,-4.7619
2018-08-23,1.25
2018-08-27,-0.0055
2018-08-28,-0.1372
2018-09-04,0.0055
2018-09-06,0.0055
2018-09-11,-0.0055
2018-09-14,2.1923
2018-09-19,-0.0538
2018-10-08,-1.5493000000000001
2018-10-10,0.541
2018-10-16,-0.1359
2018-10-17,0.0
2018-10-23,0.1361
2018-10-26,0.0
2018-11-01,0.0
2018-11-02,-4.8913
2018-11-27,2.2857
2018-11-28,0.0
2018-11-30,2.7933
2018-12-04,-0.5435
2018-12-07,0.0
2018-12-10,-1.6393
2018-12-12,2.2222
2018-12-13,0.0
2018-12-18,-4.8913
2018-12-19,1.1429
2018-12-20,-1.1243
2018-12-21,-0.0057
2018-12-26,0.0
2019-01-09,-2.8571
2019-01-10,2.9412000000000003
2019-01-14,-0.5714
2019-01-18,-2.2989
2019-01-22,2.3529
2019-01-25,-0.7589
2019-01-29,0.0
2019-01-30,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-13,-2.9412000000000003
2019-02-21,9.0909
2019-02-22,-4.4444
2019-03-06,3.4884
2019-03-07,1.1236
2019-03-08,2.7778
2019-03-22,0.0
2019-03-25,-1.8919000000000001
2019-03-26,1.9284
2019-04-09,1.0811
2019-04-11,-7.4866
2019-04-12,3.4682
2019-05-03,0.5587
2019-05-13,-1.6667
2019-05-23,0.0
2019-05-24,1.1299
2019-05-28,0.5587
2019-05-30,-0.5556
2019-06-06,1.6760000000000002
2019-06-11,-0.2747
2019-06-12,1.9284
2019-06-25,-1.0811
2019-07-01,0.5464
2019-07-09,0.5435
2019-07-17,2.6703
2019-07-18,1.611
2019-07-19,0.0
2019-07-22,-7.3684
2019-07-25,5.6818
2019-07-29,1.6129
2019-07-30,0.5291
2019-08-01,4.2105
2019-08-05,0.0
2019-08-06,1.0101
2019-08-12,-4.5
2019-08-14,0.1309
2019-08-16,0.7843
2019-08-19,0.0
2019-08-23,1.1673
2019-09-03,-2.0513
2019-09-16,2.0942
2019-09-20,-3.0769
2019-09-24,3.1746
2019-09-26,0.0
2019-10-23,0.1282
2019-11-01,0.0768
2019-11-07,1.3306
2019-11-12,1.0051
2019-11-15,0.005
2019-11-18,0.0
2019-11-20,0.01
2019-12-02,-0.0049
2019-12-06,4.4947
2019-12-17,0.3828
2019-12-18,0.0953
2019-12-24,-3.6905
2020-01-02,3.8319
2020-01-03,0.0
2020-01-06,-2.8571
2020-01-08,2.451
2020-01-09,0.4737
2020-01-13,0.0
2020-01-16,2.3858
2020-01-21,-2.3256
2020-01-22,-2.2571
2020-01-30,4.0841
2020-01-31,-3.5714
2020-02-03,0.2469
2020-02-04,0.0
2020-02-12,3.4483
2020-02-24,-2.3810000000000002
2020-02-25,-1.1951
2020-02-26,1.7033
2020-03-05,-2.6456
2020-03-10,-1.7701
2020-03-11,1.0152
2020-03-12,-2.5126
2020-03-13,8.2474
2020-03-17,-14.781
2020-03-18,1.1399
2020-03-24,-0.5525
2020-03-30,1.1111
2020-03-31,-0.0055
2020-04-08,-0.5495
2020-04-09,0.0
2020-04-13,-0.0001
2020-04-14,0.0001
2020-04-15,-1.6520000000000001
2020-04-17,1.6798
2020-04-20,0.0055
2020-04-28,-0.5525
2020-04-29,0.0
2020-04-30,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-08,-0.1111
2020-05-13,0.1112
2020-05-18,-2.7778
2020-05-19,0.5714
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,1.1364
2020-05-29,-1.6854
2020-06-02,0.5714
2020-06-03,0.0
2020-06-04,-0.5682
2020-06-05,8.5714
2020-06-12,-7.3684
2020-06-16,1.1364
2020-06-17,2.5281000000000002
2020-06-19,-3.5616
2020-06-23,0.0
2020-06-30,4.5455
2020-07-08,-21.1957
2020-07-09,37.2414
2020-07-10,0.0
2020-07-20,-5.0251
2020-07-21,3.1693
2020-07-30,1.833
